Date,High,Low,Open,Close,Volume,Adj Close,LW-15ma,LW-50ma,LW-100ma,LW-200ma
2016-11-28,33.5,32.16999816894531,32.27000045776367,32.7400016784668,1928500.0,31.534027099609375,30.541969776153564,30.541969776153564,30.541969776153564,30.541969776153564
2016-11-29,33.36000061035156,32.720001220703125,33.04999923706055,33.189998626708984,2139500.0,31.96745491027832,30.651622478778545,30.651622478778545,30.651622478778545,30.651622478778545
2016-11-30,34.29999923706055,33.0,33.2599983215332,33.47999954223633,2764900.0,32.24677276611328,30.76556178501674,30.76556178501674,30.76556178501674,30.76556178501674
2016-12-01,33.2599983215332,32.185001373291016,33.040000915527344,32.5099983215332,2914900.0,31.312496185302734,30.80202407836914,30.80202407836914,30.80202407836914,30.80202407836914
2016-12-02,33.209999084472656,32.0099983215332,32.15999984741211,32.9900016784668,1213100.0,31.774822235107422,30.972825622558595,30.862823963165283,30.862823963165283,30.862823963165283
2016-12-05,33.7599983215332,32.75,32.869998931884766,33.650001525878906,2004700.0,32.410518646240234,31.214259592692056,30.953864826875574,30.953864826875574,30.953864826875574
2016-12-06,33.86000061035156,33.209999084472656,33.45000076293945,33.81999969482422,1622900.0,32.57424545288086,31.447345352172853,31.043885972764755,31.043885972764755,31.043885972764755
2016-12-07,34.97999954223633,34.0,34.06999969482422,34.75,3809400.0,33.46998977661133,31.724736658732095,31.17157564665142,31.17157564665142,31.17157564665142
2016-12-08,36.0,34.61000061035156,34.90999984741211,35.93000030517578,2603000.0,34.606529235839844,31.996349207560222,31.34332332611084,31.34332332611084,31.34332332611084
2016-12-09,36.5099983215332,35.599998474121094,35.81999969482422,36.380001068115234,1993100.0,35.03995132446289,32.244846216837566,31.51935323079427,31.51935323079427,31.51935323079427
2016-12-12,37.21500015258789,36.310001373291016,36.380001068115234,36.72999954223633,1258300.0,35.3770637512207,32.50490112304688,31.694703708995473,31.694703708995473,31.694703708995473
2016-12-13,37.09000015258789,35.66999816894531,36.970001220703125,36.58000183105469,1814000.0,35.23258972167969,32.815682856241864,31.848524839981742,31.848524839981742,31.848524839981742
2016-12-14,37.0,34.970001220703125,36.619998931884766,35.150001525878906,3886300.0,33.85525131225586,32.972999064127606,31.932138442993164,31.932138442993164,31.932138442993164
2016-12-15,35.263999938964844,34.150001525878906,35.060001373291016,34.380001068115234,1555100.0,33.11362838745117,33.0603266398112,31.979398040771486,31.979398040771486,31.979398040771486
2016-12-16,35.470001220703125,34.279998779296875,34.34000015258789,35.2599983215332,3784000.0,33.96120834350586,33.2317699432373,32.055621513953575,32.055621513953575,32.055621513953575
2016-12-19,35.84000015258789,34.27000045776367,35.310001373291016,34.47999954223633,1983200.0,33.209938049316406,33.34349733988444,32.09837397822627,32.09837397822627,32.09837397822627
2016-12-20,35.11000061035156,34.20000076293945,34.220001220703125,34.95000076293945,944900.0,33.66262435913086,33.45650863647461,32.15424006325858,32.15424006325858,32.15424006325858
2016-12-21,35.220001220703125,34.459999084472656,34.63999938964844,35.02000045776367,703600.0,33.73004913330078,33.55539372762044,32.20857830705314,32.20857830705314,32.20857830705314
2016-12-22,36.619998931884766,34.79999923706055,35.0,36.33000183105469,1438500.0,34.99180221557617,33.800680796305336,32.301352437337236,32.301352437337236,32.301352437337236
2016-12-23,37.06999969482422,35.970001220703125,36.40999984741211,36.849998474121094,888300.0,35.49264144897461,34.048535410563154,32.404297244164255,32.404297244164255,32.404297244164255
2016-12-27,37.4900016784668,36.61000061035156,36.650001525878906,37.34000015258789,822200.0,35.9645881652832,34.28547337849935,32.51555633544922,32.51555633544922,32.51555633544922
2016-12-28,37.65999984741211,37.0099983215332,37.25,37.22999954223633,533800.0,35.858646392822266,34.50443344116211,32.616862094763555,32.616862094763555,32.616862094763555
2016-12-29,37.959999084472656,37.143001556396484,37.369998931884766,37.77000045776367,658500.0,36.37874984741211,34.698350779215495,32.72750585219439,32.72750585219439,32.72750585219439
2016-12-30,38.52000045776367,37.67499923706055,37.7400016784668,37.849998474121094,773000.0,36.4557991027832,34.82163543701172,32.83402851649693,32.83402851649693,32.83402851649693
2017-01-03,38.599998474121094,37.36000061035156,37.709999084472656,37.4900016784668,2007000.0,36.10906982421875,34.89291000366211,32.92500188615587,32.92500188615587,32.92500188615587
2017-01-04,38.40999984741211,36.42499923706055,37.66999816894531,36.97999954223633,1712300.0,35.61785125732422,34.90896250406901,32.99778159889015,32.99778159889015,32.99778159889015
2017-01-05,37.709999084472656,36.47999954223633,36.97999954223633,36.619998931884766,1099600.0,35.2711067199707,34.911530303955075,33.057605944181745,33.057605944181745,33.057605944181745
2017-01-06,36.959999084472656,36.060001373291016,36.41999816894531,36.83000183105469,1368000.0,35.4733772277832,35.019405364990234,33.11954879760742,33.11954879760742,33.11954879760742
2017-01-09,37.09000015258789,36.099998474121094,36.810001373291016,36.88999938964844,1333800.0,35.531166076660156,35.18057454427083,33.17983922958374,33.17983922958374,33.17983922958374
2017-01-10,38.959999084472656,36.189998626708984,38.790000915527344,36.84000015258789,3712600.0,35.48301315307617,35.28202819824219,33.23601420332746,33.23601420332746,33.23601420332746
2017-01-11,37.20000076293945,36.02000045776367,36.70000076293945,36.88999938964844,2185900.0,35.531166076660156,35.43677673339844,33.29066067650204,33.29066067650204,33.29066067650204
2017-01-12,37.0099983215332,36.119998931884766,36.689998626708984,36.959999084472656,1235200.0,35.59858703613281,35.56584091186524,33.34433338253997,33.34433338253997,33.34433338253997
2017-01-13,37.29999923706055,36.54999923706055,36.88999938964844,37.220001220703125,1010200.0,35.84901809692383,35.707105509440105,33.401258035139605,33.401258035139605,33.401258035139605
2017-01-17,37.220001220703125,36.75,37.13999938964844,36.88999938964844,1907200.0,35.531166076660156,35.743063100179036,33.44858932495117,33.44858932495117,33.44858932495117
2017-01-18,36.880001068115234,36.40999984741211,36.75,36.63999938964844,1214200.0,35.290374755859375,35.72957865397135,33.48862813866657,33.48862813866657,33.48862813866657
2017-01-19,37.0,36.33000183105469,36.790000915527344,36.959999084472656,890400.0,35.59858703613281,35.705178578694664,33.53352088116585,33.53352088116585,33.53352088116585
2017-01-20,37.560001373291016,36.77000045776367,36.95000076293945,37.11000061035156,1337000.0,35.743064880371094,35.69747314453125,33.579553047815956,33.579553047815956,33.579553047815956
2017-01-23,37.41999816894531,36.465999603271484,36.97999954223633,36.77000045776367,2035300.0,35.41558837890625,35.633262379964194,33.61702315661372,33.61702315661372,33.61702315661372
2017-01-24,37.66999816894531,36.59000015258789,36.65999984741211,37.4900016784668,1199600.0,36.10906982421875,35.610147094726564,33.66686408996582,33.66686408996582,33.66686408996582
2017-01-25,37.79999923706055,36.439998626708984,37.45000076293945,36.66999816894531,1183300.0,35.31926727294922,35.55749359130859,33.788993453979494,33.69926415237726,33.69926415237726
2017-01-26,36.869998931884766,36.25,36.38999938964844,36.33000183105469,1015300.0,35.171634674072266,35.5277458190918,33.91664596557617,33.727578970102165,33.727578970102165
2017-01-27,36.540000915527344,35.810001373291016,36.400001525878906,36.439998626708984,1088400.0,35.27812957763672,35.52821400960286,34.04064937591553,33.75683464194244,33.75683464194244
2017-01-30,36.93000030517578,36.20000076293945,36.20000076293945,36.779998779296875,912300.0,35.60728454589844,35.53714116414388,34.16661266326904,33.79110223275644,33.79110223275644
2017-01-31,37.54999923706055,36.68000030517578,36.68000030517578,37.36000061035156,1625200.0,36.168792724609375,35.57964960734049,34.27934169769287,33.83433296897194,33.83433296897194
2017-02-01,37.970001220703125,37.15999984741211,37.58000183105469,37.77000045776367,2212200.0,36.56571578979492,35.65182978312175,34.384406089782715,33.88310766220093,33.88310766220093
2017-02-02,38.810001373291016,37.61000061035156,37.70000076293945,38.41999816894531,2496300.0,37.19498825073242,35.76275126139323,34.498781051635746,33.94121083042078,33.94121083042078
2017-02-03,39.470001220703125,38.459999084472656,38.4900016784668,38.900001525878906,1495200.0,37.659698486328125,35.90015869140625,34.640557746887204,34.005322686557115,34.005322686557115
2017-02-06,39.349998474121094,38.72100067138672,39.130001068115234,39.2400016784668,1097600.0,37.98884963989258,36.04281412760417,34.77042457580566,34.072840092545846,34.072840092545846
2017-02-07,39.79999923706055,38.97999954223633,39.25,39.40999984741211,1362100.0,38.15343475341797,36.21763203938802,34.89741897583008,34.14085000356038,34.14085000356038
2017-02-08,39.689998626708984,38.58000183105469,39.279998779296875,39.15999984741211,1575200.0,37.91140365600586,36.39236729939778,35.02785587310791,34.20266235851851,34.20266235851851
2017-02-09,39.52000045776367,38.689998626708984,39.15999984741211,39.08000183105469,1138900.0,37.83395767211914,36.54139200846354,35.1538544845581,34.26123163777013,34.26123163777013
2017-02-10,39.56999969482422,38.599998474121094,39.0,39.27000045776367,868900.0,38.01789093017578,36.69304707845052,35.274863204956056,34.320861150347994,34.320861150347994
2017-02-13,39.709999084472656,38.83000183105469,39.2400016784668,39.43000030517578,1128300.0,38.172794342041016,36.876860809326175,35.39338363647461,34.3810476064682,34.3810476064682
2017-02-14,39.7400016784668,39.25,39.33000183105469,39.650001525878906,1098400.0,38.38577651977539,37.02864125569661,35.53484924316406,34.44265882051908,34.44265882051908
2017-02-15,39.75,39.20000076293945,39.5,39.630001068115234,1387700.0,38.366416931152344,37.23178456624349,35.666681137084964,34.50210970098322,34.50210970098322
2017-02-16,40.15999984741211,39.560001373291016,39.56999969482422,39.900001525878906,1034800.0,38.627803802490234,37.462195841471356,35.79102684020996,34.56368722488631,34.56368722488631
2017-02-17,39.95000076293945,39.29999923706055,39.77000045776367,39.619998931884766,1488000.0,38.35673522949219,37.66743621826172,35.90667663574219,34.619467342601105,34.619467342601105
2017-02-21,40.130001068115234,39.29999923706055,39.560001373291016,39.619998931884766,1295400.0,38.35673522949219,37.8507329305013,36.00441154479981,34.67363064530967,34.67363064530967
2017-02-22,40.0,39.40999984741211,39.40999984741211,39.849998474121094,800800.0,38.57939529418945,38.01143976847331,36.0838688659668,34.72942728315081,34.72942728315081
2017-02-23,39.95000076293945,39.27000045776367,39.95000076293945,39.5,564200.0,38.24055862426758,38.12309595743815,36.14788101196289,34.77887983725105,34.77887983725105
2017-02-24,39.65999984741211,39.321998596191406,39.5,39.58000183105469,374900.0,38.31801223754883,38.19796422322591,36.206699981689454,34.828034453921845,34.828034453921845
2017-02-27,39.70000076293945,39.08000183105469,39.70000076293945,39.47999954223633,603400.0,38.221195220947266,38.23539733886719,36.26647209167481,34.874516108264665,34.874516108264665
2017-02-28,39.790000915527344,39.189998626708984,39.439998626708984,39.189998626708984,653800.0,37.94043731689453,38.23216985066732,36.348175811767575,34.91594747594885,34.91594747594885
2017-03-01,40.040000915527344,39.06999969482422,39.099998474121094,39.95000076293945,734400.0,38.67621612548828,38.26702194213867,36.45942756652832,34.96608439127604,34.96608439127604
2017-03-02,40.38999938964844,39.55699920654297,39.70000076293945,40.220001220703125,818900.0,38.937599182128906,38.335434977213545,36.558955383300784,35.018341164839896,35.018341164839896
2017-03-03,40.46699905395508,39.529998779296875,40.08000183105469,40.400001525878906,1254100.0,39.11186599731445,38.4206288655599,36.676993942260744,35.071503825001905,35.071503825001905
2017-03-06,40.61000061035156,40.060001373291016,40.369998931884766,40.41999816894531,1784400.0,39.131221771240234,38.49485092163086,36.78636589050293,35.12355149097932,35.12355149097932
2017-03-07,41.04999923706055,40.04499816894531,40.2599983215332,40.7400016784668,1684000.0,39.44102096557617,38.57939936319987,36.900585327148434,35.178203003315986,35.178203003315986
2017-03-08,41.08000183105469,40.41999816894531,40.650001525878906,40.720001220703125,1926500.0,39.42165756225586,38.648458099365236,36.98918243408203,35.23124618530274,35.23124618530274
2017-03-09,41.099998474121094,40.540000915527344,40.790000915527344,40.97999954223633,1533800.0,39.673377990722656,38.73558883666992,37.07279716491699,35.28608731870298,35.28608731870298
2017-03-10,41.599998474121094,40.86399841308594,41.02000045776367,41.400001525878906,1544100.0,40.079978942871094,38.832400512695315,37.15510498046875,35.34454941168064,35.34454941168064
2017-03-13,41.61000061035156,41.310001373291016,41.38999938964844,41.529998779296875,1383900.0,40.20582962036133,38.95567347208659,37.24204864501953,35.40311905274908,35.40311905274908
2017-03-14,42.25,41.323001861572266,41.5,42.209999084472656,992300.0,40.8641471862793,39.12283426920573,37.331756591796875,35.46813129243397,35.46813129243397
2017-03-15,43.470001220703125,42.279998779296875,42.439998626708984,42.36000061035156,2309500.0,41.00936508178711,39.28483225504557,37.422827911376956,35.533322278191065,35.533322278191065
2017-03-16,42.5,41.75,42.279998779296875,41.9900016784668,1065300.0,40.65116882324219,39.44553960164388,37.513669891357424,35.59283212173817,35.59283212173817
2017-03-17,42.38999938964844,41.66999816894531,41.939998626708984,42.25,1609000.0,40.902870178222656,39.617863464355466,37.61937026977539,35.65386704192765,35.65386704192765
2017-03-20,42.630001068115234,42.090999603271484,42.310001373291016,42.47999954223633,1693200.0,41.12554168701172,39.8114865620931,37.736458969116214,35.71604516289451,35.71604516289451
2017-03-21,43.125,42.540000915527344,42.59000015258789,42.869998931884766,1640100.0,41.503116607666016,40.048998514811196,37.85705375671387,35.781068437554865,35.781068437554865
2017-03-22,43.47999954223633,42.43000030517578,43.02000045776367,42.439998626708984,1391700.0,41.086814880371094,40.20970509847005,37.968166732788085,35.840021175808374,35.840021175808374
2017-03-23,43.279998779296875,42.220001220703125,42.400001525878906,43.0099983215332,1135600.0,41.638641357421875,40.389774576822916,38.091279296875,35.90374227670523,35.90374227670523
2017-03-24,43.23500061035156,42.66999816894531,43.0,42.66999816894531,1338300.0,41.30948257446289,40.53628234863281,38.206845626831054,35.96250032341999,35.96250032341999
2017-03-27,43.02000045776367,42.220001220703125,42.529998779296875,42.959999084472656,812700.0,41.590240478515625,40.700216929117836,38.32667869567871,36.023013658421014,36.023013658421014
2017-03-28,43.20000076293945,42.65999984741211,42.86000061035156,42.91999816894531,901800.0,41.551513671875,40.84091644287109,38.44072860717773,36.08182748835137,36.08182748835137
2017-03-29,42.95000076293945,42.52000045776367,42.880001068115234,42.63999938964844,704000.0,41.28043746948242,40.96483510335286,38.55571403503418,36.13654969867907,36.13654969867907
2017-03-30,42.70000076293945,42.060001373291016,42.70000076293945,42.09000015258789,640800.0,40.747982025146484,41.036475372314456,38.66486618041992,36.18458545207977,36.18458545207977
2017-03-31,42.14500045776367,41.810001373291016,42.06999969482422,42.060001373291016,1003800.0,40.71893310546875,41.07907231648763,38.76727310180664,36.231331304176564,36.231331304176564
2017-04-03,42.25,41.75,42.0099983215332,42.0,914700.0,40.66084671020508,41.10940678914388,38.86562873840332,36.27653044097278,36.27653044097278
2017-04-04,42.220001220703125,41.540000915527344,42.08000183105469,42.189998626708984,1297300.0,40.844791412353516,41.108116404215494,38.97421279907226,36.32267449118874,36.32267449118874
2017-04-05,42.5,41.70000076293945,42.130001068115234,41.7400016784668,816300.0,40.409141540527344,41.068101501464845,39.06021423339844,36.36353916168213,36.36353916168213
2017-04-06,43.400001525878906,40.61000061035156,43.119998931884766,43.13999938964844,2956500.0,41.764495849609375,41.14232330322265,39.18911880493164,36.48905612945557,36.41701398037448
2017-04-07,43.2599983215332,41.75,42.130001068115234,42.9900016784668,2618100.0,41.619285583496094,41.190084330240886,39.318071823120114,36.61735889434814,36.46801664315018
2017-04-10,43.0099983215332,42.18000030517578,42.939998626708984,42.7599983215332,1236700.0,41.396610260009766,41.20815556844075,39.44044143676758,36.74054540634155,36.51586706661484
2017-04-11,42.88999938964844,42.09400177001953,42.779998779296875,42.880001068115234,1170500.0,41.51278305053711,41.20879999796549,39.55855140686035,36.8625820350647,36.56391433569101
2017-04-12,42.95000076293945,42.08000183105469,42.900001525878906,42.15999984741211,717600.0,40.81575012207031,41.19072901407878,39.65149055480957,36.96541612625122,36.604408009847006
2017-04-13,42.34000015258789,41.869998931884766,42.18000030517578,41.869998931884766,531800.0,40.53498840332031,41.117152150472,39.73087600708008,37.0576410484314,36.64148895695524
2017-04-17,42.2599983215332,41.755001068115234,41.88999938964844,42.22999954223633,508300.0,40.88351058959961,41.08875401814779,39.80464645385742,37.15171375274658,36.68113401894257
2017-04-18,42.439998626708984,41.9900016784668,42.27000045776367,42.380001068115234,812900.0,41.02873611450195,41.05132039388021,39.872027206420896,37.25629247665405,36.721389593901456
2017-04-19,42.38999938964844,42.0099983215332,42.290000915527344,42.20000076293945,526300.0,40.85447311401367,41.00485102335612,39.92933967590332,37.34988212585449,36.75930779133368
2017-04-20,42.7400016784668,42.02000045776367,42.310001373291016,42.599998474121094,415600.0,41.2417106628418,41.00226923624675,39.991105194091794,37.44426208496094,36.80005690834739
2017-04-21,42.56999969482422,42.040000915527344,42.56999969482422,42.2599983215332,679600.0,40.912559509277344,41.013241068522134,40.05112831115723,37.53949209213257,36.83710648132874
2017-04-24,42.709999084472656,42.20000076293945,42.529998779296875,42.66999816894531,555600.0,41.30948257446289,41.05261103312174,40.1206388092041,37.6372466468811,36.87703841073172
2017-04-25,42.93000030517578,42.279998779296875,42.84000015258789,42.459999084472656,840100.0,41.106178283691406,41.0822998046875,40.18240455627441,37.728633880615234,36.91446442730659
2017-04-26,42.380001068115234,41.959999084472656,42.33000183105469,42.2400016784668,901200.0,41.074581146240234,41.09761912027995,40.2404402923584,37.816911964416505,36.95095667922706
2017-04-27,42.849998474121094,42.130001068115234,42.13999938964844,42.63999938964844,991400.0,41.46354293823242,41.16791254679362,40.30199562072754,37.9184224319458,36.99019655974015
2017-04-28,42.63999938964844,41.54999923706055,42.59000015258789,41.75,1186100.0,40.59809875488281,41.090152740478516,40.346629257202146,38.00665519714355,37.02129916487069
2017-05-01,41.970001220703125,41.349998474121094,41.86000061035156,41.79999923706055,1440300.0,40.6467170715332,41.02531483968099,40.387007522583005,38.089017181396486,37.052285642705414
2017-05-02,42.02000045776367,40.90999984741211,41.68000030517578,41.38999938964844,1039700.0,40.248023986816406,40.9487424214681,40.42483329772949,38.16575496673584,37.07936817104534
2017-05-03,41.439998626708984,40.83000183105469,41.16999816894531,40.900001525878906,800600.0,39.771549224853516,40.83266016642253,40.453129577636716,38.22877056121826,37.101991541245404
2017-05-04,41.400001525878906,40.75,41.18000030517578,41.2599983215332,959100.0,40.12161636352539,40.78638458251953,40.48397399902344,38.28392143249512,37.12715508143107
2017-05-05,41.6349983215332,41.18000030517578,41.18000030517578,41.56999969482422,595200.0,40.42306137084961,40.77892278035482,40.52762405395508,38.33775253295899,37.154393976384945
2017-05-08,41.619998931884766,41.119998931884766,41.41999816894531,41.58000183105469,739200.0,40.43278503417969,40.74887440999349,40.5699195098877,38.388309745788575,37.18126603423572
2017-05-09,41.900001525878906,41.310001373291016,41.619998931884766,41.75,715000.0,40.59809875488281,40.72016525268555,40.61745758056641,38.441964836120604,37.20904516204586
2017-05-10,42.470001220703125,41.650001525878906,41.68000030517578,42.470001220703125,1017200.0,41.29823684692383,40.749749501546226,40.68461357116699,38.51639469146728,37.24202251434326
2017-05-11,42.5,41.91999816894531,42.33000183105469,42.20000076293945,1006900.0,41.035682678222656,40.73601430257161,40.73180290222168,38.595615234375,37.272371795654294
2017-05-12,42.369998931884766,42.06999969482422,42.06999969482422,42.20000076293945,523100.0,41.035682678222656,40.744222513834636,40.773764572143556,38.666359977722166,37.302239342341345
2017-05-15,42.959999084472656,42.13999938964844,42.13999938964844,42.93000030517578,601600.0,41.745540618896484,40.773293050130206,40.82643806457519,38.75171600341797,37.337225966566194
2017-05-16,44.5099983215332,43.099998474121094,43.22999954223633,44.470001220703125,1805900.0,43.2430534362793,40.915751393636064,40.90867469787597,38.84752029418945,37.383365243673325
2017-05-17,44.709999084472656,44.029998779296875,44.470001220703125,44.16999816894531,1248000.0,42.951324462890625,41.04086761474609,40.97888076782227,38.939733047485355,37.4265277182409
2017-05-18,44.220001220703125,43.720001220703125,44.04999923706055,43.939998626708984,2490800.0,42.72767639160156,41.125143178304036,41.04500114440918,39.017091789245605,37.46730578495906
2017-05-19,44.84000015258789,44.04999923706055,44.41999816894531,44.380001068115234,740200.0,43.1555290222168,41.29563852945964,41.11464416503906,39.09372066497803,37.510727336388506
2017-05-22,44.75,44.290000915527344,44.5,44.58000183105469,531800.0,43.35001754760742,41.47585856119792,41.180044937133786,39.16757495880127,37.5549643834432
2017-05-23,44.72999954223633,44.15999984741211,44.5099983215332,44.220001220703125,650800.0,42.999942779541016,41.65931981404622,41.235927200317384,39.23898792266846,37.5959040706319
2017-05-24,45.5099983215332,44.400001525878906,44.68000030517578,45.4900016784668,1182000.0,44.23490905761719,41.95687713623047,41.30334243774414,39.317549514770505,37.64544888396761
2017-05-25,45.91999816894531,45.400001525878906,45.58000183105469,45.630001068115234,561400.0,44.37104797363281,42.2401725769043,41.37057609558106,39.39670200347901,37.695268136483655
2017-05-26,45.810001373291016,45.310001373291016,45.54999923706055,45.65999984741211,434200.0,44.40021896362305,42.505316416422524,41.44555709838867,39.47961349487305,37.74456924550674
2017-05-30,46.31999969482422,45.40999984741211,45.5,46.16999816894531,756900.0,44.89614486694336,42.80287373860677,41.52542259216309,39.572396430969235,37.796770527415035
2017-05-31,46.81999969482422,46.310001373291016,46.310001373291016,46.40999984741211,879700.0,45.129520416259766,43.1049685160319,41.605502166748046,39.670980567932126,37.849906396174774
2017-06-01,47.400001525878906,46.33000183105469,46.47999954223633,47.31999969482422,740500.0,46.0144157409668,43.41938044230143,41.695728149414066,39.77639095306397,37.90864387347544
2017-06-02,47.9900016784668,47.0,47.560001373291016,47.380001068115234,634100.0,46.0727653503418,43.75518595377604,41.795447158813474,39.88180694580078,37.966959026881625
2017-06-05,47.459999084472656,46.40999984741211,47.150001525878906,46.709999084472656,653600.0,45.42124938964844,44.0475570678711,41.87109931945801,39.981189308166506,38.01982633441898
2017-06-06,46.70500183105469,45.939998626708984,46.650001525878906,46.66999816894531,568100.0,45.38234329223633,44.29001057942708,41.95255653381348,40.079701080322266,38.071675045389526
2017-06-07,47.209999084472656,46.32500076293945,46.7599983215332,46.90999984741211,691100.0,45.61573028564453,44.44818903605143,42.03306632995606,40.17987251281738,38.12443067644026
2017-06-08,46.90999984741211,46.47999954223633,46.900001525878906,46.5,374000.0,45.217041015625,44.599236806233726,42.10637687683106,40.2735527420044,38.17368491490682
2017-06-09,46.7599983215332,45.849998474121094,46.58000183105469,46.029998779296875,862700.0,44.760005950927734,44.73472544352214,42.17596824645996,40.36584114074707,38.21910781860352
2017-06-12,46.279998779296875,45.20000076293945,46.15999984741211,45.43000030517578,611500.0,44.17656326293945,44.80279439290364,42.24453987121582,40.45470302581787,38.259912307948284
2017-06-13,46.2400016784668,45.470001220703125,45.599998474121094,45.97999954223633,592500.0,44.711395263671875,44.89355290730794,42.32438911437988,40.54583110809326,38.30379994710287
2017-06-14,46.130001068115234,45.459999084472656,45.79999923706055,45.59000015258789,760000.0,44.332149505615234,44.98236668904622,42.397815170288084,40.6317219543457,38.34453203871443
2017-06-15,45.63999938964844,45.060001373291016,45.459999084472656,45.31999969482422,480300.0,44.06959915161133,44.97134602864583,42.462311325073244,40.71826206207275,38.382955307928505
2017-06-16,45.27000045776367,43.88999938964844,45.18000030517578,45.06999969482422,1658200.0,43.82649230957031,44.93504231770833,42.5306583404541,40.79543628692627,38.41924555460612
2017-06-19,45.650001525878906,44.959999084472656,44.959999084472656,45.54999923706055,906200.0,44.293243408203125,44.92791061401367,42.58123329162598,40.88517604827881,38.458146202643185
2017-06-20,45.93000030517578,45.47999954223633,45.86000061035156,45.72999954223633,447500.0,44.46829605102539,44.89938735961914,42.63821350097656,40.97814266204834,38.497686662172015
2017-06-21,46.18000030517578,45.56999969482422,45.90999984741211,45.81999969482422,812100.0,44.55580139160156,44.86113942464193,42.7013973236084,41.07091938018799,38.5372821832794
2017-06-22,46.0099983215332,45.40999984741211,45.83000183105469,45.59000015258789,310800.0,44.332149505615234,44.74898834228516,42.75778465270996,41.15816802978516,38.57491119186599
2017-06-23,45.72999954223633,45.310001373291016,45.540000915527344,45.560001373291016,2435400.0,44.302978515625,44.631002553304036,42.827529220581056,41.23950988769531,38.61186646492251
2017-06-26,45.7400016784668,45.060001373291016,45.619998931884766,45.34000015258789,483000.0,44.08904266357422,44.542188771565755,42.898610305786136,41.3147431564331,38.64697656876002
2017-06-27,45.369998931884766,44.52000045776367,45.279998779296875,44.689998626708984,591400.0,43.45698928833008,44.413831837972005,42.95007987976074,41.37736316680908,38.67761359245154
2017-06-28,45.7400016784668,44.650001525878906,44.86000061035156,45.369998931884766,663600.0,44.118221282958984,44.31399790445963,43.01186958312988,41.44194839477539,38.712047818340835
2017-06-29,45.310001373291016,44.040000915527344,45.29999923706055,44.130001068115234,762100.0,42.912437438964844,44.16035766601563,43.0530288696289,41.49118427276611,38.73846536312463
2017-06-30,44.5099983215332,43.959999084472656,44.290000915527344,44.040000915527344,652600.0,42.82491683959961,44.031351725260414,43.08469299316406,41.53789909362793,38.7640056848526
2017-07-03,44.15999984741211,43.31999969482422,44.02000045776367,43.86000061035156,618100.0,42.649879455566406,43.92957280476888,43.119439392089845,41.58528385162354,38.7881415467825
2017-07-05,44.06999969482422,43.2599983215332,43.66999816894531,43.27000045776367,820600.0,42.07615661621094,43.75389022827149,43.134772872924806,41.627705841064454,38.808437936099956
2017-07-06,43.2400016784668,42.744998931884766,43.130001068115234,42.900001525878906,726300.0,41.71636962890625,43.57950490315755,43.1469766998291,41.66469062805176,38.826278007834965
2017-07-07,43.400001525878906,42.7599983215332,43.0099983215332,43.099998474121094,516800.0,41.910850524902344,43.43558832804362,43.16370208740234,41.70207118988037,38.84508637684147
2017-07-10,43.2599983215332,42.58000183105469,43.20000076293945,42.7400016784668,1034900.0,41.56078338623047,43.28454106648763,43.165646896362304,41.73382125854492,38.86154514659535
2017-07-11,43.810001373291016,42.58000183105469,42.810001373291016,43.790000915527344,1129600.0,42.58180618286133,43.17044525146484,43.205321044921874,41.77597515106201,38.88395635765719
