Date,High,Low,Open,Close,Volume,Adj Close,AMG-15ma,AMG-50ma,AMG-100ma,AMG-200ma
2000-01-24,25.33333396911621,24.58333396911621,24.75,24.625,73000.0,24.060964584350586,23.748839060465496,23.748839060465496,23.748839060465496,23.748839060465496
2000-01-25,24.58333396911621,23.58333396911621,24.58333396911621,23.79166603088379,92200.0,23.246719360351562,23.702698135375975,23.717456579208374,23.717456579208374,23.717456579208374
2000-01-26,25.41666603088379,23.91666603088379,24.58333396911621,24.20833396911621,179500.0,23.653846740722656,23.81126454671224,23.713714824003333,23.713714824003333,23.713714824003333
2000-01-27,24.33333396911621,24.08333396911621,24.29166603088379,24.25,97600.0,23.694557189941406,23.957828776041666,23.712650510999893,23.712650510999893,23.712650510999893
2000-01-28,24.33333396911621,23.66666603088379,24.33333396911621,23.95833396911621,57600.0,23.40957260131836,24.0419677734375,23.696699042069284,23.696699042069284,23.696699042069284
2000-01-31,23.95833396911621,23.08333396911621,23.95833396911621,23.08333396911621,47200.0,22.55461311340332,24.033825174967447,23.639594745635986,23.639594745635986,23.639594745635986
2000-02-01,23.29166603088379,22.70833396911621,23.125,23.29166603088379,41500.0,22.75817108154297,24.00125528971354,23.597622190202987,23.597622190202987,23.597622190202987
2000-02-02,23.70833396911621,23.16666603088379,23.29166603088379,23.70833396911621,119100.0,23.16529655456543,24.00125528971354,23.577971024946734,23.577971024946734,23.577971024946734
2000-02-03,24.5,23.16666603088379,23.83333396911621,24.41666603088379,109000.0,23.857406616210938,24.04468167622884,23.59012039847996,23.59012039847996,23.59012039847996
2000-02-04,25.58333396911621,24.25,24.45833396911621,25.29166603088379,507900.0,24.712364196777344,24.066394805908203,23.63688055674235,23.63688055674235,23.63688055674235
2000-02-07,26.0,24.95833396911621,25.20833396911621,25.375,278800.0,24.793787002563477,24.0582524617513,23.683156814575195,23.683156814575195,23.683156814575195
2000-02-08,25.70833396911621,25.0,25.45833396911621,25.04166603088379,221500.0,24.468088150024414,23.965971120198567,23.713346481323242,23.713346481323242,23.713346481323242
2000-02-09,27.04166603088379,25.08333396911621,25.08333396911621,26.75,372600.0,26.137292861938477,24.00668347676595,23.803122273197882,23.803122273197882,23.803122273197882
2000-02-10,26.75,26.33333396911621,26.75,26.5,197700.0,25.893020629882812,24.033825047810872,23.87776150022234,23.87776150022234,23.87776150022234
2000-02-11,26.79166603088379,26.41666603088379,26.625,26.70833396911621,245200.0,26.096582412719727,24.166818873087564,23.954272566170527,23.954272566170527,23.954272566170527
2000-02-14,26.66666603088379,26.16666603088379,26.66666603088379,26.58333396911621,187200.0,25.974449157714844,24.29438451131185,24.021611785888673,24.021611785888673,24.021611785888673
2000-02-15,26.58333396911621,26.0,26.5,26.20833396911621,200700.0,25.608036041259766,24.451805623372397,24.072786761868386,24.072786761868386,24.072786761868386
2000-02-16,26.20833396911621,25.91666603088379,26.20833396911621,26.04166603088379,81100.0,25.445186614990234,24.5712282816569,24.115674257278442,24.115674257278442,24.115674257278442
2000-02-17,26.04166603088379,25.625,26.04166603088379,25.70833396911621,46300.0,25.119487762451172,24.66622365315755,24.14609284834428,24.14609284834428,24.14609284834428
2000-02-18,25.66666603088379,24.875,25.66666603088379,24.875,95200.0,24.305234909057617,24.7259344736735,24.150773497188794,24.150773497188794,24.150773497188794
2000-02-22,24.79166603088379,24.20833396911621,24.75,24.41666603088379,111300.0,23.857406616210938,24.812787373860676,24.14239158630371,24.14239158630371,24.14239158630371
2000-02-23,24.83333396911621,24.25,24.5,24.375,445500.0,23.816692352294922,24.883355458577473,24.133344385359024,24.133344385359024,24.133344385359024
2000-02-24,26.0,24.54166603088379,24.54166603088379,25.91666603088379,136900.0,25.32305145263672,25.02720578511556,24.165498630420583,24.165498630420583,24.165498630420583
2000-02-25,26.33333396911621,25.5,25.875,25.83333396911621,146800.0,25.24162483215332,25.119486999511718,24.193817740992497,24.193817740992497,24.193817740992497
2000-02-28,25.875,25.16666603088379,25.83333396911621,25.54166603088379,85800.0,24.956640243530273,25.135772069295246,24.21337729233962,24.21337729233962,24.21337729233962
2000-02-29,27.5,25.58333396911621,25.58333396911621,26.20833396911621,148000.0,25.608036041259766,25.190055338541665,24.24824376106262,24.24824376106262,24.24824376106262
2000-03-01,27.125,26.5,26.5,26.83333396911621,232000.0,26.218719482421875,25.30676409403483,24.296304144510408,24.296304144510408,24.296304144510408
2000-03-02,27.08333396911621,26.75,26.91666603088379,26.875,107500.0,26.259431838989258,25.314906692504884,24.34304528009324,24.34304528009324,24.34304528009324
2000-03-03,28.41666603088379,26.91666603088379,27.0,28.16666603088379,148800.0,27.521512985229492,25.423472849527993,24.41696313370106,24.41696313370106,24.41696313370106
2000-03-06,28.0,27.5,28.0,27.5,117400.0,26.870113372802734,25.475041580200195,24.472716548226096,24.472716548226096,24.472716548226096
2000-03-07,27.54166603088379,27.0,27.54166603088379,27.0,172800.0,26.381567001342773,25.50218276977539,24.515135447184246,24.515135447184246,24.515135447184246
2000-03-08,27.08333396911621,26.33333396911621,27.08333396911621,26.625,78400.0,26.015155792236328,25.529324086507163,24.54774458512016,24.54774458512016,24.54774458512016
2000-03-09,26.58333396911621,26.25,26.58333396911621,26.33333396911621,230800.0,25.73017120361328,25.54832305908203,24.572902598279587,24.572902598279587,24.572902598279587
2000-03-10,26.33333396911621,26.125,26.33333396911621,26.125,165300.0,25.526607513427734,25.5754643758138,24.59277145067851,24.59277145067851,24.59277145067851
2000-03-13,26.08333396911621,25.79166603088379,26.0,25.875,108900.0,25.28233528137207,25.640604400634764,24.60684418191715,24.60684418191715,24.60684418191715
2000-03-14,26.16666603088379,25.91666603088379,25.91666603088379,26.0,118000.0,25.40447235107422,25.743742116292317,24.622796745300292,24.622796745300292,24.622796745300292
2000-03-15,26.0,25.375,26.0,25.75,103800.0,25.160202026367188,25.833309427897134,24.64722412109375,24.633334103752585,24.633334103752585
2000-03-16,27.54166603088379,25.75,25.75,27.54166603088379,206400.0,26.910829544067383,25.93916130065918,24.744933700561525,24.677132092989407,24.677132092989407
2000-03-17,28.70833396911621,27.25,27.25,28.70833396911621,147000.0,28.050771713256836,26.126437759399415,24.87602725982666,24.740785670730304,24.740785670730304
2000-03-20,30.33333396911621,29.0,29.0,29.25,385800.0,28.58003044128418,26.36799710591634,25.004678115844726,24.81188279611093,24.81188279611093
2000-03-21,29.83333396911621,28.95833396911621,29.20833396911621,29.79166603088379,238900.0,29.109291076660156,26.601414108276366,25.133328895568848,24.890017492120915,24.890017492120915
2000-03-22,31.66666603088379,29.79166603088379,29.79166603088379,31.66666603088379,328200.0,30.941343307495117,26.916255696614584,25.28722137451172,24.99807688168117,24.99807688168117
2000-03-23,34.0,32.0,32.16666793823242,33.33333206176758,594600.0,32.569828033447266,27.336948776245116,25.475312004089357,25.130914621185838,25.130914621185838
2000-03-24,33.33333206176758,32.41666793823242,33.33333206176758,32.70833206176758,120700.0,31.959148406982422,27.632791137695314,25.650374755859374,25.24864278990647,25.24864278990647
2000-03-27,32.625,30.625,32.625,30.95833396911621,244300.0,30.249237060546875,27.858066050211587,25.767626152038574,25.33339862500207,25.33339862500207
2000-03-28,31.0,30.66666603088379,30.875,30.70833396911621,188100.0,30.004962921142578,28.09962577819824,25.869406967163087,25.411258029937745,25.411258029937745
2000-03-29,31.75,30.66666603088379,30.66666603088379,31.375,240100.0,30.65635871887207,28.409039306640626,25.96548797607422,25.49724328713339,25.49724328713339
2000-03-30,31.375,30.58333396911621,31.375,30.79166603088379,177600.0,30.08638572692871,28.699453608194986,26.05668354034424,25.571261713581702,25.571261713581702
2000-03-31,32.5,31.16666603088379,31.16666603088379,31.66666603088379,219300.0,30.941343307495117,29.060435994466147,26.16579246520996,25.65650110396128,25.65650110396128
2000-04-03,32.25,29.875,31.66666603088379,30.0,222400.0,29.312856674194336,29.3291374206543,26.27001609802246,25.71363165974617,25.71363165974617
2000-04-04,30.375,27.16666603088379,30.125,27.54166603088379,372900.0,26.910829544067383,29.42956123352051,26.327013397216795,25.732050088735726,25.732050088735726
2000-04-05,27.375,25.58333396911621,27.375,26.625,439800.0,26.015155792236328,29.486558151245116,26.38238212585449,25.736339569091797,25.736339569091797
2000-04-06,26.58333396911621,25.25,26.58333396911621,25.58333396911621,298600.0,24.99734878540039,29.358992767333984,26.409252166748047,25.725309855902374,25.725309855902374
2000-04-07,27.625,25.04166603088379,25.25,27.58333396911621,641400.0,26.9515380859375,29.285710525512695,26.47439178466797,25.743342623991126,25.743342623991126
2000-04-10,28.33333396911621,26.58333396911621,27.58333396911621,26.75,268500.0,26.137292861938477,29.122861353556313,26.528946189880372,25.749052047729492,25.749052047729492
2000-04-11,28.33333396911621,26.625,26.75,27.375,180400.0,26.747976303100586,28.965440368652345,26.612813453674317,25.763322394234795,25.763322394234795
2000-04-12,28.33333396911621,26.75,27.375,27.0,367000.0,26.381567001342773,28.66145528157552,26.685281372070314,25.77203006475744,25.77203006475744
2000-04-13,28.25,27.29166603088379,27.5,27.75,68500.0,27.114389419555664,28.297759373982746,26.764263229370115,25.790673944685196,25.790673944685196
2000-04-14,27.58333396911621,24.625,27.58333396911621,24.625,271000.0,24.060964584350586,27.77121378580729,26.76833438873291,25.766979295913487,25.766979295913487
2000-04-17,24.95833396911621,24.25,24.625,24.66666603088379,355800.0,24.101675033569336,27.361376317342124,26.75612060546875,25.74447518426019,25.74447518426019
2000-04-18,25.41666603088379,24.58333396911621,24.66666603088379,25.20833396911621,85900.0,24.630939483642578,27.003108088175455,26.752863655090334,25.729628041585286,25.729628041585286
2000-04-19,26.66666603088379,25.5,25.5,25.83333396911621,124500.0,25.24162483215332,26.642125829060873,26.76833438873291,25.72320694672434,25.72320694672434
2000-04-20,27.41666603088379,25.75,25.83333396911621,26.75,117700.0,26.137292861938477,26.378852971394856,26.76833438873291,25.728584685882964,25.728584685882964
2000-04-24,28.5,26.75,26.83333396911621,26.75,68100.0,26.137292861938477,26.058582941691082,26.773219833374025,25.733824534293934,25.733824534293934
2000-04-25,27.25,26.66666603088379,26.83333396911621,27.04166603088379,99100.0,26.422277450561523,25.86587766011556,26.779733734130858,25.742539128170737,25.742539128170737
2000-04-26,27.33333396911621,26.97916603088379,27.04166603088379,27.125,214900.0,26.503704071044922,25.83873596191406,26.79031883239746,25.752053689956664,25.752053689956664
2000-04-27,27.16666603088379,26.75,26.95833396911621,27.0,66000.0,26.381567001342773,25.86316337585449,26.80578945159912,25.75982545923304,25.75982545923304
2000-04-28,27.16666603088379,26.125,27.16666603088379,26.75,181500.0,26.137292861938477,25.939159647623697,26.819631576538086,25.76442872024164,25.76442872024164
2000-05-01,26.75,26.5,26.58333396911621,26.54166603088379,148300.0,25.933731079101562,25.871305847167967,26.835916442871095,25.766468507697784,25.766468507697784
2000-05-02,26.66666603088379,25.0,26.66666603088379,25.0,280900.0,24.427377700805664,25.75731150309245,26.838359298706056,25.750526950472878,25.750526950472878
2000-05-03,25.0,23.45833396911621,25.0,24.83333396911621,264100.0,24.264528274536133,25.59174830118815,26.846501731872557,25.733044613108916,25.733044613108916
2000-05-04,24.66666603088379,23.83333396911621,24.66666603088379,24.20833396911621,158200.0,23.653846740722656,25.409900283813478,26.843244819641114,25.708867893662564,25.708867893662564
2000-05-05,24.75,23.45833396911621,24.20833396911621,24.45833396911621,222900.0,23.89811897277832,25.19548225402832,26.814746170043946,25.68805468767539,25.68805468767539
2000-05-08,24.33333396911621,22.83333396911621,24.33333396911621,23.08333396911621,290700.0,22.55461311340332,25.095058822631835,26.761005935668944,25.652447397058662,25.652447397058662
2000-05-09,23.29166603088379,22.33333396911621,23.16666603088379,22.45833396911621,565300.0,21.943927764892578,24.951209004720052,26.70075168609619,25.61077863714668,25.61077863714668
2000-05-10,22.625,20.91666603088379,22.625,21.5,383800.0,21.007545471191406,24.709649403889973,26.608741874694825,25.5596316019694,25.5596316019694
2000-05-11,21.625,20.41666603088379,21.5,21.0,378300.0,20.51899528503418,24.394807434082033,26.49474739074707,25.50423999409099,25.50423999409099
2000-05-12,22.20833396911621,21.125,21.16666603088379,21.79166603088379,596100.0,21.292530059814453,24.071823247273763,26.395409355163576,25.45846053828364,25.45846053828364
2000-05-15,22.5,22.04166603088379,22.33333396911621,22.33333396911621,455800.0,21.82179069519043,23.784123102823894,26.281414909362795,25.419356561476185,25.419356561476185
2000-05-16,23.33333396911621,22.41666603088379,22.41666603088379,23.33333396911621,327300.0,22.798885345458984,23.54256362915039,26.199990348815916,25.391479208114298,25.391479208114298
2000-05-17,23.20833396911621,22.95833396911621,23.16666603088379,23.04166603088379,123600.0,22.513893127441406,23.276576232910156,26.12263687133789,25.361188828317744,25.361188828317744
2000-05-18,23.54166603088379,22.95833396911621,22.95833396911621,23.45833396911621,303700.0,22.9210205078125,23.04587313334147,26.060754165649413,25.33577040831248,25.33577040831248
2000-05-19,23.66666603088379,23.25,23.375,23.375,107500.0,22.839599609375,22.826026916503906,26.002942733764648,25.310036688735806,25.310036688735806
2000-05-22,23.29166603088379,22.54166603088379,23.29166603088379,22.75,158500.0,22.228914260864258,22.57903912862142,25.936988868713378,25.278596663961604,25.278596663961604
2000-05-23,23.0,21.16666603088379,22.75,21.33333396911621,240300.0,20.844697952270508,22.34019381205241,25.848236122131347,25.23380980828796,25.23380980828796
2000-05-24,21.5,21.29166603088379,21.33333396911621,21.45833396911621,112000.0,20.96683120727539,22.12034734090169,25.759483299255372,25.191140022277832,25.191140022277832
2000-05-25,22.33333396911621,20.91666603088379,21.625,20.91666603088379,90000.0,20.437572479248047,21.905929056803384,25.665030708312987,25.15612741470337,25.14407499709932
2000-05-26,21.70833396911621,20.83333396911621,20.83333396911621,21.70833396911621,94000.0,21.211109161376953,21.726795069376628,25.55103630065918,25.14798500061035,25.105516508513805
2000-05-30,23.16666603088379,21.625,21.625,22.83333396911621,70200.0,22.31033706665039,21.7105099995931,25.43622760772705,25.156127433776856,25.078378844029697
2000-05-31,23.83333396911621,22.33333396911621,22.83333396911621,22.33333396911621,101700.0,21.82179069519043,21.702367528279623,25.301062812805174,25.152870464324952,25.047065496444702
2000-06-01,23.41666603088379,22.41666603088379,22.41666603088379,23.41666603088379,80500.0,22.880308151245117,21.827218373616535,25.176483154296875,25.15490602493286,25.026429712204706
2000-06-02,26.33333396911621,23.83333396911621,23.83333396911621,25.125,260200.0,24.54951286315918,22.095919545491537,25.048646545410158,25.167933959960937,25.021930496647673
2000-06-05,25.25,23.83333396911621,25.125,24.29166603088379,190900.0,23.735265731811523,22.258768590291343,24.87195529937744,25.173633651733397,25.00990559230341
2000-06-06,25.58333396911621,24.16666603088379,24.375,25.0,119100.0,24.427377700805664,22.43247439066569,24.721319885253905,25.18584732055664,25.004511815530282
2000-06-07,25.33333396911621,24.91666603088379,24.91666603088379,25.29166603088379,43600.0,24.712364196777344,22.560039647420247,24.610582427978514,25.189104290008544,25.001831562147228
2000-06-08,25.41666603088379,24.875,25.20833396911621,25.25,68400.0,24.671648025512695,22.703889973958333,24.503916130065917,25.186661548614502,24.99882989363237
2000-06-09,25.41666603088379,25.04166603088379,25.375,25.33333396911621,41200.0,24.753076553344727,22.82602704366048,24.38585048675537,25.175669231414794,24.996615899575723
2000-06-12,25.41666603088379,24.33333396911621,25.41666603088379,25.16666603088379,93100.0,24.590229034423828,22.94273567199707,24.275927352905274,25.166305446624754,24.99298744542258
2000-06-13,25.45833396911621,25.29166603088379,25.29166603088379,25.41666603088379,105400.0,24.834503173828125,23.116441599527995,24.153790550231932,25.159791507720946,24.991584929744754
2000-06-14,26.29166603088379,25.5,25.5,25.875,258100.0,25.28233528137207,23.412284088134765,24.07318012237549,25.171598110198975,24.994135371425696
2000-06-15,26.20833396911621,25.91666603088379,26.04166603088379,26.08333396911621,137800.0,25.485897064208984,23.713555145263673,24.044681472778322,25.18584743499756,24.998411560058592
2000-06-16,26.25,25.66666603088379,26.25,26.08333396911621,98700.0,25.485897064208984,24.0501101175944,24.034096298217772,25.208239212036133,25.00261402130127
2000-06-19,28.25,26.04166603088379,26.08333396911621,28.25,361600.0,27.602935791015625,24.476231892903645,24.086208038330078,25.247730102539062,25.02483899369199
2000-06-20,28.20833396911621,27.16666603088379,28.20833396911621,27.66666603088379,195700.0,27.032962799072266,24.791073608398438,24.087836532592775,25.28111415863037,25.04185699204267
2000-06-21,29.125,27.75,27.75,29.04166603088379,359400.0,28.37647247314453,25.228052393595377,24.132620124816896,25.330783157348634,25.06987897087546
2000-06-22,29.58333396911621,28.75,29.0,28.875,232800.0,28.213619232177734,25.583606465657553,24.161932983398437,25.38737321853638,25.09607680638631
2000-06-23,28.625,27.625,28.58333396911621,27.625,123700.0,26.992252349853516,25.74645576477051,24.17414669036865,25.429714031219483,25.11174767864637
2000-06-26,27.95833396911621,27.625,27.625,27.95833396911621,114300.0,27.317951202392578,25.985301462809243,24.17821792602539,25.471240577697753,25.129831314086914
2000-06-27,28.70833396911621,28.04166603088379,28.625,28.04166603088379,61800.0,27.39937400817871,26.183434549967448,24.244986114501952,25.506660251617433,25.148282880705548
2000-06-28,28.375,27.83333396911621,28.08333396911621,28.375,69900.0,27.72507667541504,26.384282048543295,24.317454147338868,25.536787376403808,25.16906347582417
2000-06-29,29.08333396911621,28.08333396911621,28.20833396911621,28.95833396911621,89100.0,28.295042037963867,26.625841649373374,24.390736198425294,25.571799926757812,25.194071304321287
2000-06-30,30.33333396911621,28.125,28.95833396911621,30.32291603088379,306000.0,29.628376007080078,26.95086161295573,24.47847122192383,25.623402805328368,25.22926419878763
2000-07-03,30.33333396911621,28.58333396911621,30.33333396911621,29.16666603088379,126900.0,28.498605728149414,27.2114200592041,24.52569747924805,25.647015933990478,25.255007045475516
2000-07-05,29.41666603088379,28.08333396911621,29.16666603088379,28.33333396911621,170700.0,27.684358596801758,27.401410420735676,24.55663879394531,25.66492931365967,25.273986354470253
2000-07-06,29.33333396911621,27.33333396911621,28.25,29.29166603088379,274300.0,28.620744705200195,27.623971048990885,24.600608139038087,25.690170936584472,25.299930217654207
2000-07-07,30.0,29.20833396911621,29.29166603088379,29.83333396911621,166900.0,29.150005340576172,27.868244934082032,24.65353416442871,25.721926498413087,25.32954618013822
2000-07-10,30.25,29.66666603088379,29.91666603088379,30.0,141600.0,29.312856674194336,28.123375574747723,24.712159957885742,25.758974704742432,25.359953130474526
2000-07-11,30.625,29.95833396911621,30.0,30.33333396911621,87000.0,29.638551712036133,28.259083302815757,24.782185134887694,25.80090835571289,25.392366756092418
2000-07-12,31.29166603088379,30.20833396911621,30.33333396911621,31.29166603088379,291300.0,30.574932098388672,28.49521458943685,24.87500915527344,25.855462799072267,25.43133341280141
2000-07-13,31.45833396911621,30.79166603088379,31.41666603088379,31.33333396911621,57600.0,30.615650177001953,28.644493103027344,24.99877460479736,25.91856695175171,25.470022343877535
2000-07-14,31.58333396911621,30.79166603088379,31.33333396911621,31.58333396911621,229000.0,30.859920501708984,28.82091318766276,25.13068244934082,25.98859209060669,25.50994751541703
2000-07-17,32.25,31.33333396911621,31.75,31.95833396911621,48900.0,31.22633171081543,29.10318514506022,25.282132148742676,26.062688484191895,25.5519797521479
2000-07-18,32.0,30.0,32.0,30.04166603088379,176700.0,29.353565216064453,29.23889274597168,25.3912410736084,26.102993621826172,25.579728551154588
2000-07-19,30.5,28.75,30.20833396911621,29.04166603088379,83100.0,28.37647247314453,29.304032643636067,25.50767826080322,26.134342098236083,25.599994811458863
2000-07-20,30.625,28.75,28.95833396911621,30.625,109500.0,29.923538208007812,29.45059674580892,25.667270469665528,26.18401107788086,25.631099440211013
2000-07-21,31.08333396911621,30.45833396911621,30.58333396911621,30.91666603088379,186900.0,30.20852279663086,29.578162129720052,25.851290016174318,26.23001594543457,25.663795321328298
2000-07-24,31.0,29.83333396911621,31.0,29.83333396911621,237600.0,29.150005340576172,29.546270751953124,26.023910217285156,26.259328804016114,25.68852021508183
2000-07-25,30.83333396911621,29.83333396911621,29.83333396911621,30.45833396911621,169800.0,29.76068687438965,29.630409495035806,26.19327335357666,26.29434135437012,25.717197445076955
2000-07-26,31.29166603088379,29.75,30.41666603088379,30.16666603088379,246100.0,29.4757022857666,29.749832407633463,26.346351585388184,26.31388324737549,25.74348069571115
2000-07-27,31.0,30.0,30.08333396911621,30.95833396911621,111700.0,30.249237060546875,29.858398564656575,26.49535861968994,26.34767448425293,25.774770670466953
2000-07-28,32.58333206176758,31.08333396911621,31.08333396911621,32.33333206176758,203700.0,31.592744827270508,30.02124786376953,26.676935653686524,26.399786262512208,25.814894630169047
2000-07-31,33.20833206176758,31.25,32.375,31.625,493200.0,30.900634765625,30.127099736531576,26.836527938842774,26.448641052246092,25.849728466713266
2000-08-01,31.91666603088379,30.83333396911621,31.91666603088379,31.875,269800.0,31.14490509033203,30.227523295084634,27.002634048461914,26.50278839111328,25.885750076397745
2000-08-02,32.79166793823242,32.0,32.0,32.70833206176758,118200.0,31.959148406982422,30.319804382324218,27.197238731384278,26.56711380004883,25.9267865516044
2000-08-03,32.70833206176758,32.125,32.70833206176758,32.33333206176758,128400.0,31.592744827270508,30.384944025675455,27.412199668884277,26.630217895507812,25.9648131172129
2000-08-04,34.29166793823242,32.375,32.375,33.75,257400.0,32.97696304321289,30.52608019510905,27.652402305603026,26.7059428024292,26.01156078338623
2000-08-07,35.33333206176758,33.875,34.33333206176758,34.79166793823242,341100.0,33.99476623535156,30.710642496744793,27.923546180725097,26.794288444519044,26.064429693664145
2000-08-08,36.0,34.75,34.91666793823242,35.625,332100.0,34.80900955200195,31.074338785807292,28.195504188537598,26.873270244598388,26.121959824311105
2000-08-09,35.5,34.66666793823242,35.5,35.0,186400.0,34.19833755493164,31.4624631245931,28.433264198303224,26.934745903015138,26.174746606864183
2000-08-10,35.375,34.5,35.0,34.5,387300.0,33.709781646728516,31.714879353841145,28.671024017333984,26.98604341506958,26.223675405824338
2000-08-11,34.75,34.0,34.45833206176758,34.75,181500.0,33.95405960083008,31.964581807454426,28.892499046325682,27.03449110031128,26.27354885224373
2000-08-14,35.66666793823242,35.16666793823242,35.41666793823242,35.41666793823242,449400.0,34.60545349121094,32.328278350830075,29.09361785888672,27.071132202148437,26.326958497365315
2000-08-15,37.125,35.33333206176758,35.33333206176758,36.08333206176758,237400.0,35.25685119628906,32.69468930562337,29.32404956817627,27.098002433776855,26.38383679481069
2000-08-16,36.66666793823242,36.0,36.0,36.0,412800.0,35.175418853759766,33.07467041015625,29.53901039123535,27.130165138244628,26.43947971923442
2000-08-17,36.16666793823242,35.375,36.0,35.66666793823242,102700.0,34.849727630615234,33.38136978149414,29.74175765991211,27.176170043945312,26.4923743601865
2000-08-18,36.66666793823242,35.125,35.79166793823242,35.16666793823242,85600.0,34.36117935180664,33.56593208312988,29.93554828643799,27.219732208251955,26.541554391384125
2000-08-21,36.16666793823242,35.25,35.25,35.625,87600.0,34.80900955200195,33.82649040222168,30.136666946411133,27.261258716583253,26.592905044555664
2000-08-22,37.45833206176758,35.70833206176758,35.70833206176758,37.04166793823242,214200.0,36.193241119384766,34.16304613749186,30.368727188110352,27.322327270507813,26.652166378350906
2000-08-23,38.08333206176758,37.04166793823242,37.20833206176758,37.54166793823242,168100.0,36.68178176879883,34.477888361612955,30.605672760009767,27.37973165512085,26.71369776111439
2000-08-24,38.0,37.41666793823242,37.41666793823242,37.66666793823242,131500.0,36.80391311645508,34.82529958089193,30.836104316711427,27.45464221954346,26.775223464500613
2000-08-25,38.79166793823242,37.70833206176758,37.70833206176758,38.66666793823242,131800.0,37.7810173034668,35.14556986490886,31.082006721496583,27.563344097137453,26.841925245342832
2000-08-28,38.66666793823242,37.41666793823242,38.625,37.58333206176758,168700.0,36.722496032714844,35.32741851806641,31.3067387008667,27.670417499542236,26.901446756110133
2000-08-29,37.83333206176758,37.08333206176758,37.75,37.29166793823242,442800.0,36.43751525878906,35.43598556518555,31.483430290222167,27.784819164276122,26.958548962713003
2000-08-30,37.91666793823242,36.33333206176758,37.41666793823242,36.5,222100.0,35.663970947265625,35.533694458007815,31.656050453186037,27.871943492889404,27.010366950716293
2000-08-31,37.29166793823242,36.25,36.58333206176758,37.08333206176758,332200.0,36.233943939208984,35.701971944173174,31.813199882507323,27.972910003662108,27.064944329346424
2000-09-01,37.91666793823242,36.79166793823242,37.5,37.5,180900.0,36.64106369018555,35.88110555013021,31.98174877166748,28.07184087753296,27.121274443233716
2000-09-05,38.25,37.54166793823242,38.0,37.54166793823242,214500.0,36.68178176879883,36.019527435302734,32.175539360046386,28.17484302520752,27.177183842798424
2000-09-06,39.75,37.58333206176758,37.66666793823242,38.91666793823242,367900.0,38.02528381347656,36.2040896097819,32.389686012268065,28.283951969146727,27.240254191465155
2000-09-07,39.16666793823242,38.66666793823242,38.875,38.875,342600.0,37.98456573486328,36.39136606852214,32.60138984680176,28.423187980651857,27.302360038536822
2000-09-08,39.83333206176758,38.66666793823242,38.75,38.66666793823242,149200.0,37.7810173034668,36.586785380045576,32.80250865936279,28.55998140335083,27.362582206726074
2000-09-11,40.91666793823242,38.70833206176758,38.70833206176758,40.91666793823242,168900.0,39.97947311401367,36.96133829752604,33.03619728088379,28.713466739654542,27.43467872619629
2000-09-12,41.75,40.0,41.0,40.04166793823242,355800.0,39.124515533447266,37.24903869628906,33.22612007141113,28.852295646667482,27.501098253510214
2000-09-13,41.0,38.75,40.04166793823242,38.83333206176758,177100.0,37.9438591003418,37.3657465616862,33.41502513885498,28.970361309051512,27.56009690236237
