Date,High,Low,Open,Close,Volume,Adj Close,APA-15ma,APA-50ma,APA-100ma,APA-200ma
2000-01-24,17.694805145263672,16.45021629333496,17.42424201965332,16.964284896850586,2251200.0,13.743496894836426,12.779038683573406,12.779038683573406,12.779038683573406,12.779038683573406
2000-01-25,17.42424201965332,16.991342544555664,17.207792282104492,17.15367889404297,2097600.0,13.896928787231445,12.907632764180502,12.848906815052032,12.848906815052032,12.848906815052032
2000-01-26,17.42424201965332,16.93722915649414,17.42424201965332,16.964284896850586,1452800.0,13.743496894836426,13.061069043477376,12.901529760921703,12.901529760921703,12.901529760921703
2000-01-27,16.991342544555664,16.152597427368164,16.88311767578125,16.17965316772461,1685200.0,13.107830047607422,13.150208155314127,12.912990887959799,12.912990887959799,12.912990887959799
2000-01-28,16.39610481262207,15.93614673614502,16.017316818237305,16.071428298950195,1298400.0,13.020156860351562,13.158976173400879,12.918631202296206,12.918631202296206,12.918631202296206
2000-01-31,16.17965316772461,15.476190567016602,16.17965316772461,15.80086612701416,2916000.0,12.800956726074219,13.156053415934245,12.912747478485107,12.912747478485107,12.912747478485107
2000-02-01,16.558441162109375,15.69264030456543,15.80086612701416,16.423160552978516,2035800.0,13.305108070373535,13.220350964864094,12.93143131619408,12.93143131619408,12.93143131619408
2000-02-02,16.747835159301758,16.39610481262207,16.423160552978516,16.39610481262207,1730000.0,13.283190727233887,13.280264409383138,12.947420380332254,12.947420380332254,12.947420380332254
2000-02-03,16.88311767578125,16.45021629333496,16.88311767578125,16.477272033691406,1020000.0,13.34894847869873,13.348945554097494,12.964878123739492,12.964878123739492,12.964878123739492
2000-02-04,17.15367889404297,15.963203430175781,16.88311767578125,16.017316818237305,1398000.0,12.976317405700684,13.37524897257487,12.965354760487875,12.965354760487875,12.965354760487875
2000-02-07,16.6125545501709,15.854978561401367,15.963203430175781,16.558441162109375,1336600.0,13.414704322814941,13.438084856669109,12.983328742980957,12.983328742980957,12.983328742980957
2000-02-08,16.774890899658203,15.80086612701416,16.45021629333496,15.990260124206543,1311600.0,12.954401016235352,13.39278507232666,12.982216138106127,12.982216138106127,12.982216138106127
2000-02-09,15.882034301757812,15.151515007019043,15.882034301757812,15.178571701049805,2184000.0,12.29681396484375,13.30949141184489,12.956830872429741,12.956830872429741,12.956830872429741
2000-02-10,16.233766555786133,15.395021438598633,15.584415435791016,15.854978561401367,1570000.0,12.84479808807373,13.256884765625,12.952829701559883,12.952829701559883,12.952829701559883
2000-02-11,16.12554168701172,15.44913387298584,16.017316818237305,15.476190567016602,498400.0,12.537922859191895,13.151671409606934,12.938522569064435,12.938522569064435,12.938522569064435
2000-02-14,16.6125545501709,15.367965698242188,15.422078132629395,16.341991424560547,1660200.0,13.239351272583008,13.118061701456705,12.948550192515055,12.948550192515055,12.948550192515055
2000-02-15,17.37013053894043,16.693723678588867,16.720779418945312,17.316017150878906,1852800.0,14.028449058532715,13.126829719543457,12.983385639805947,12.983385639805947,12.983385639805947
2000-02-16,17.721860885620117,17.28896141052246,17.34307289123535,17.37013053894043,2221000.0,14.07228946685791,13.14874922434489,13.017413884401321,13.017413884401321,13.017413884401321
2000-02-17,17.694805145263672,16.720779418945312,17.532466888427734,17.045454025268555,1882600.0,13.809252738952637,13.195510737101237,13.041409001205906,13.041409001205906,13.041409001205906
2000-02-18,16.964284896850586,16.17965316772461,16.93722915649414,16.17965316772461,1284800.0,13.107830047607422,13.201355616251627,13.043362561394186,13.043362561394186,13.043362561394186
2000-02-22,16.3149356842041,15.773809432983398,16.3149356842041,15.80086612701416,1481400.0,12.800956726074219,13.201355616251627,13.036436680385044,13.036436680385044,13.036436680385044
2000-02-23,15.909090995788574,15.340909004211426,15.909090995788574,15.395021438598633,1581400.0,12.472166061401367,13.145826148986817,13.020762496524387,13.020762496524387,13.020762496524387
2000-02-24,15.422078132629395,14.285714149475098,15.395021438598633,14.502164840698242,4161600.0,11.748825073242188,13.04353510538737,12.986385809408652,12.986385809408652,12.986385809408652
2000-02-25,14.610389709472656,13.906926155090332,14.610389709472656,14.150432586669922,2859800.0,11.463872909545898,12.91786340077718,12.946319680464896,12.946319680464896,12.946319680464896
2000-02-28,14.826839447021484,14.150432586669922,14.177489280700684,14.826839447021484,3405200.0,12.011853218078613,12.853565788269043,12.92235900194217,12.92235900194217,12.92235900194217
2000-02-29,15.827921867370605,14.745671272277832,14.745671272277832,15.80086612701416,2779600.0,12.800956726074219,12.812649281819661,12.919323945045472,12.919323945045472,12.919323945045472
2000-03-01,15.909090995788574,14.826839447021484,15.909090995788574,15.530303001403809,4305000.0,12.581766128540039,12.787806955973307,12.91109082756973,12.91109082756973,12.91109082756973
2000-03-02,16.39610481262207,15.55735969543457,15.584415435791016,16.3149356842041,5214400.0,13.217430114746094,12.849181365966796,12.918384620121547,12.918384620121547,12.918384620121547
2000-03-03,16.88311767578125,15.882034301757812,16.88311767578125,16.45021629333496,2681800.0,13.32702922821045,12.881330108642578,12.927887983100359,12.927887983100359,12.927887983100359
2000-03-06,17.694805145263672,16.3149356842041,16.341991424560547,16.93722915649414,3248400.0,13.721571922302246,12.960240046183268,12.945926254445856,12.945926254445856,12.945926254445856
2000-03-07,18.83116912841797,17.207792282104492,17.316017150878906,18.587661743164062,4916200.0,15.0586576461792,13.081527137756348,12.99287584092882,12.99287584092882,12.99287584092882
2000-03-08,18.88528060913086,18.154762268066406,18.83116912841797,18.31709861755371,3939200.0,14.839468955993652,13.13559513092041,13.033019169517186,13.033019169517186,13.033019169517186
2000-03-09,18.39826774597168,17.532466888427734,18.34415626525879,17.965368270874023,2056600.0,14.554511070251465,13.167743237813314,13.065391337617914,13.065391337617914,13.065391337617914
2000-03-10,19.02056312561035,17.451297760009766,18.019479751586914,17.64069175720215,2914000.0,14.291481971740723,13.19989185333252,13.090934892495474,13.090934892495474,13.090934892495474
2000-03-13,18.560606002807617,17.207792282104492,17.37013053894043,17.83008575439453,1679400.0,14.444923400878906,13.289031410217286,13.11856731103391,13.11856731103391,13.11856731103391
2000-03-14,17.99242401123047,17.316017150878906,17.748918533325195,17.884199142456055,1497200.0,14.488760948181152,13.40155169169108,13.145971183776856,13.145971183776856,13.145971183776856
2000-03-15,17.99242401123047,17.126623153686523,17.99242401123047,17.42424201965332,897200.0,14.11612319946289,13.511148834228516,13.188933296203613,13.164993772319718,13.164993772319718
2000-03-16,19.02056312561035,17.099567413330078,17.099567413330078,18.31709861755371,2640200.0,14.839468955993652,13.71719175974528,13.25688362121582,13.197195218159603,13.197195218159603
2000-03-17,18.66883087158203,17.77597427368164,18.66883087158203,17.803030014038086,1565400.0,14.422998428344727,13.914466794331869,13.309928722381592,13.220323580615926,13.220323580615926
2000-03-20,18.073593139648438,17.37013053894043,18.073593139648438,17.532466888427734,1305800.0,14.20380687713623,14.060597038269043,13.33623212814331,13.238536234255191,13.238536234255191
2000-03-21,18.290042877197266,17.64069175720215,17.64069175720215,17.99242401123047,1511000.0,14.576434135437012,14.17896219889323,13.370864849090577,13.262861650640314,13.262861650640314
2000-03-22,18.777055740356445,17.884199142456055,17.9112548828125,18.722944259643555,2446400.0,15.168259620666504,14.351395098368327,13.42741714477539,13.296886614390782,13.296886614390782
2000-03-23,18.61471939086914,18.208873748779297,18.452381134033203,18.47943687438965,2123400.0,14.970987319946289,14.46829891204834,13.479147109985352,13.326256802207546,13.326256802207546
2000-03-24,18.75,18.34415626525879,18.47943687438965,18.47943687438965,1514200.0,14.970987319946289,14.577896118164062,13.53219223022461,13.354614224927179,13.354614224927179
2000-03-27,18.560606002807617,17.532466888427734,18.533550262451172,18.452381134033203,1849400.0,14.949067115783691,14.659729131062825,13.579538249969483,13.381638850195934,13.381638850195934
2000-03-28,19.480520248413086,18.533550262451172,18.61471939086914,19.18290138244629,1950000.0,15.540877342224121,14.691877110799153,13.640912475585937,13.417626158396404,13.417626158396404
2000-03-29,20.69805145263672,18.722944259643555,18.722944259643555,20.670995712280273,4992400.0,16.772960662841797,14.820776557922363,13.703693733215331,13.472631642075836,13.472631642075836
2000-03-30,22.29437255859375,20.995670318603516,21.266233444213867,21.428571701049805,6262600.0,17.387678146362305,15.00965436299642,13.780522918701172,13.535777553435295,13.535777553435295
2000-03-31,22.132034301757812,20.373376846313477,21.86147117614746,21.53679656982422,4993800.0,17.475481033325195,15.22192096710205,13.857354583740234,13.598312529306563,13.598312529306563
2000-04-03,21.590909957885742,21.022727966308594,21.428571701049805,21.158008575439453,2370000.0,17.168128967285156,15.403468004862468,13.91839469909668,13.654090911149979,13.654090911149979
2000-04-04,21.40151596069336,19.751081466674805,21.32034683227539,20.69805145263672,2684200.0,16.794902801513672,15.557210795084636,13.979422817230224,13.70241109407865,13.70241109407865
2000-04-05,20.61688232421875,20.183982849121094,20.34632110595703,20.183982849121094,1876000.0,16.37777328491211,15.707987467447916,14.029039707183838,13.742946884848855,13.742946884848855
2000-04-06,21.04978370666504,20.292207717895508,20.400432586669922,20.860389709472656,1560200.0,16.92662811279297,15.847131411234537,14.092702331542968,13.790464515116676,13.790464515116676
2000-04-07,21.32034683227539,20.427488327026367,20.752164840698242,21.10389518737793,2153800.0,17.124216079711914,16.02721258799235,14.173030052185059,13.839490273419548,13.839490273419548
2000-04-10,20.941558837890625,20.07575798034668,20.941558837890625,20.102813720703125,2097600.0,16.311912536621094,16.167752965291342,14.238865165710449,13.875322480132615,13.875322480132615
2000-04-11,20.941558837890625,20.265151977539062,20.454545974731445,20.91450309753418,2827400.0,16.970542907714844,16.32736021677653,14.322256889343262,13.919539914812361,13.919539914812361
2000-04-12,21.699134826660156,21.130952835083008,21.212121963500977,21.645021438598633,2376200.0,17.563302993774414,16.487029774983725,14.40742078781128,13.970860521558304,13.970860521558304
2000-04-13,22.050865173339844,20.779220581054688,21.53679656982422,21.293289184570312,2299000.0,17.277894973754883,16.640823618570963,14.487314872741699,14.01679155561659,14.01679155561659
2000-04-14,21.37445831298828,19.886363983154297,20.91450309753418,20.806276321411133,2009000.0,16.882713317871094,16.76827201843262,14.557990169525146,14.056050757839255,14.056050757839255
2000-04-17,20.454545974731445,19.426406860351562,20.238094329833984,19.5887451171875,4051800.0,15.894794464111328,16.831320508321127,14.61635971069336,14.08089864576185,14.08089864576185
2000-04-18,20.56277084350586,19.047618865966797,19.480520248413086,20.12986946105957,3902800.0,16.333873748779297,16.884186935424804,14.674743099212646,14.110938313802084,14.110938313802084
2000-04-19,21.04978370666504,20.183982849121094,20.238094329833984,20.995670318603516,3666600.0,17.036407470703125,16.90175005594889,14.756383228302003,14.149431329024466,14.149431329024466
2000-04-20,20.779220581054688,20.07575798034668,20.779220581054688,20.48160171508789,2478000.0,16.61927604675293,16.850523249308267,14.842832469940186,14.18150723444951,14.18150723444951
2000-04-24,21.53679656982422,20.400432586669922,20.589826583862305,21.212121963500977,2061600.0,17.2120361328125,16.832960255940755,14.93017723083496,14.220360169043907,14.220360169043907
2000-04-25,21.563852310180664,20.427488327026367,21.239177703857422,20.725109100341797,1513200.0,16.816862106323242,16.80954246520996,15.015756015777589,14.253227282174025,14.253227282174025
2000-04-26,21.482683181762695,20.34632110595703,20.454545974731445,20.806276321411133,1835000.0,16.882713317871094,16.81539649963379,15.08862325668335,14.28609585762024,14.28609585762024
2000-04-27,21.076839447021484,20.34632110595703,20.779220581054688,20.725109100341797,4071800.0,16.816862106323242,16.844669087727866,15.14439151763916,14.317339885382005,14.317339885382005
2000-04-28,21.969696044921875,20.508657455444336,20.725109100341797,20.96861457824707,2092800.0,17.014446258544922,16.850523630777996,15.2032346534729,14.350231426518137,14.350231426518137
2000-05-01,22.077922821044922,21.212121963500977,21.212121963500977,21.780303955078125,1990000.0,17.673065185546875,16.887113571166992,15.280510902404785,14.390265568193183,14.390265568193183
2000-05-02,22.159090042114258,21.37445831298828,21.672077178955078,21.915584564208984,4073000.0,17.782846450805664,16.98517583211263,15.37401123046875,14.43065343584333,14.43065343584333
2000-05-03,22.132034301757812,20.941558837890625,22.0238094329834,21.266233444213867,2383400.0,17.25594139099121,17.00420239766439,15.46311092376709,14.463892117668602,14.463892117668602
2000-05-04,23.214284896850586,21.293289184570312,21.32034683227539,23.05194854736328,3962800.0,18.70492172241211,17.0803103129069,15.587766036987304,14.513206415398177,14.513206415398177
2000-05-05,24.51298713684082,23.214284896850586,23.26839828491211,24.24242401123047,7562800.0,19.670900344848633,17.239844004313152,15.746207542419434,14.572490253667722,14.572490253667722
2000-05-08,25.297618865966797,23.863636016845703,24.08008575439453,24.783550262451172,4791400.0,20.109983444213867,17.454995346069335,15.919129753112793,14.6354163126512,14.6354163126512
2000-05-09,24.783550262451172,24.02597427368164,24.783550262451172,24.24242401123047,3085000.0,19.670900344848633,17.70673573811849,16.072310695648195,14.691994784923082,14.691994784923082
2000-05-10,24.458873748779297,23.67424201965332,24.24242401123047,24.24242401123047,3335800.0,19.670900344848633,17.929204177856445,16.209709568023683,14.747315957811143,14.747315957811143
2000-05-11,25.162338256835938,24.458873748779297,24.675325393676758,24.972944259643555,2867000.0,20.263654708862305,18.144353993733723,16.363347339630128,14.807935064965552,14.807935064965552
2000-05-12,25.97402572631836,25.0,25.216449737548828,25.811687469482422,4035400.0,20.944238662719727,18.432684834798177,16.5178835105896,14.874634017115055,14.874634017115055
2000-05-15,26.24458885192871,25.649351119995117,25.91991424560547,25.75757598876953,4680800.0,20.900325775146484,18.678570810953776,16.669349441528322,14.939426401610016,14.939426401610016
2000-05-16,25.649351119995117,24.72943687438965,25.595237731933594,24.972944259643555,4390400.0,20.263654708862305,18.90835698445638,16.80019109725952,14.996067128282911,14.996067128282911
2000-05-17,25.514068603515625,24.702381134033203,25.0,25.48701286315918,3032400.0,20.6807861328125,19.161561838785808,16.91263366699219,15.055906275699012,15.055906275699012
2000-05-18,26.37986946105957,25.75757598876953,25.865800857543945,26.204004287719727,2841800.0,21.262569427490234,19.457942326863606,17.04109567642212,15.120559016863504,15.120559016863504
2000-05-19,25.97402572631836,25.243507385253906,25.89285659790039,25.48701286315918,3016800.0,20.6807861328125,19.70236498514811,17.16362117767334,15.177880945893907,15.177880945893907
2000-05-22,25.43290138244629,24.72943687438965,25.43290138244629,25.13528060913086,2850000.0,20.395387649536133,19.883853149414062,17.28569929122925,15.231120810216787,15.231120810216787
2000-05-23,25.13528060913086,24.350648880004883,24.891775131225586,24.43181800842285,2045400.0,19.8245792388916,20.019968668619793,17.393292407989502,15.277519380203401,15.277519380203401
2000-05-24,25.054113388061523,23.484848022460938,25.054113388061523,23.809524536132812,2981600.0,19.319631576538086,20.157548014322916,17.48990982055664,15.317940502166747,15.317940502166747
2000-05-25,24.188312530517578,23.566017150878906,23.917749404907227,24.188312530517578,5129800.0,19.626995086669922,20.219019571940105,17.60012725830078,15.394530277252198,15.360604408944008
2000-05-26,24.891775131225586,24.24242401123047,24.891775131225586,24.607683181762695,1931600.0,19.967275619506836,20.238777923583985,17.702683391571046,15.479783506393433,15.40576785218482
2000-05-30,25.13528060913086,24.621212005615234,24.64826774597168,24.824134826660156,1401400.0,20.14291000366211,20.240973027547202,17.817081623077392,15.563505172729492,15.451759523558385
2000-05-31,26.569263458251953,24.837661743164062,24.837661743164062,26.339284896850586,4808400.0,21.372337341308594,20.354402160644533,17.96045223236084,15.648342180252076,15.508688156421368
2000-06-01,26.623376846313477,25.324674606323242,26.24458885192871,25.91991424560547,2044400.0,21.032062530517578,20.445146306355795,18.08956480026245,15.730214824676514,15.561291721888951
2000-06-02,25.97402572631836,23.782466888427734,25.91991424560547,24.24242401123047,2772600.0,19.670900344848633,20.405629348754882,18.179617614746093,15.803517379760741,15.600061614558381
2000-06-05,24.458873748779297,23.457792282104492,24.296537399291992,23.75541114807129,3181000.0,19.275720596313477,20.294394810994465,18.265712280273437,15.872429695129394,15.634413567658896
2000-06-06,24.64826774597168,23.26839828491211,23.26839828491211,24.43181800842285,2937800.0,19.8245792388916,20.22267837524414,18.362784118652343,15.947488174438476,15.673211397948089
2000-06-07,24.37770652770996,23.430736541748047,24.269479751586914,23.944805145263672,1782400.0,19.429401397705078,20.16706148783366,18.452390804290772,16.015964527130127,15.707671856661456
2000-06-08,24.51298713684082,23.566017150878906,23.971860885620117,24.323593139648438,922000.0,19.73676300048828,20.10412661234538,18.536308517456053,16.088610496520996,15.744299957968972
2000-06-09,24.59415626525879,23.836580276489258,24.51298713684082,24.02597427368164,1232800.0,19.495256423950195,19.98630574544271,18.590754432678224,16.147224082946778,15.778092358563397
2000-06-12,25.13528060913086,24.24242401123047,24.24242401123047,24.756492614746094,1694800.0,20.088024139404297,19.946788279215493,18.644761352539064,16.21264213562012,15.816573892320905
2000-06-13,25.054113388061523,24.43181800842285,24.675325393676758,24.59415626525879,1891800.0,19.956296920776367,19.917515563964844,18.694377670288088,16.27586612701416,15.853208609386883
2000-06-14,25.865800857543945,24.621212005615234,24.621212005615234,25.514068603515625,3616200.0,20.702747344970703,19.976060104370116,18.765070037841795,16.341732368469238,15.895748422856917
2000-06-15,25.784631729125977,24.702381134033203,25.43290138244629,24.783550262451172,2979200.0,20.109983444213867,20.028750228881837,18.8313716506958,16.40539723396301,15.93239394478176
2000-06-16,25.97402572631836,25.0,25.0,25.716991424560547,2153800.0,20.867399215698242,20.111443837483723,18.921164169311524,16.47510193824768,15.97493709366897
2000-06-19,25.865800857543945,24.56709861755371,25.703462600708008,24.621212005615234,1620600.0,19.978254318237305,20.112175750732423,18.98219669342041,16.53744951248169,16.009153480203743
2000-06-20,24.64826774597168,23.484848022460938,24.540042877197266,24.350648880004883,1678000.0,19.758718490600586,20.086562983194987,19.034886741638182,16.603958396911622,16.040929454868124
2000-06-21,25.649351119995117,24.053030014038086,24.350648880004883,25.324674606323242,2291800.0,20.549062728881836,20.031678009033204,19.119629745483397,16.679247455596922,16.078812927758996
2000-06-22,25.541126251220703,24.1612548828125,25.27056312561035,24.37770652770996,2134800.0,19.780664443969727,19.948251469930014,19.175832176208495,16.74904453277588,16.109661690394084
2000-06-23,25.13528060913086,24.404762268066406,24.404762268066406,25.0,1430600.0,20.285619735717773,19.989232762654623,19.230278511047363,16.81884964942932,16.144173740355438
2000-06-26,25.43290138244629,24.702381134033203,25.43290138244629,24.891775131225586,1576600.0,20.197799682617188,20.050704701741537,19.28867660522461,16.887995738983154,16.177400182505124
2000-06-27,25.054113388061523,24.350648880004883,25.0,24.702381134033203,2005600.0,20.04411506652832,20.065340423583983,19.351904640197755,16.95494740486145,16.208836888879294
2000-06-28,25.297618865966797,24.188312530517578,24.810606002807617,25.209686279296875,3398800.0,20.45575714111328,20.1337641398112,19.44312389373779,17.029741802215575,16.24308624575215
2000-06-29,26.082250595092773,25.108224868774414,25.13528060913086,25.97402572631836,1888200.0,21.075969696044922,20.22304458618164,19.537965812683105,17.106354455947876,16.281749313354492
2000-06-30,26.136363983154297,25.45319175720215,25.649351119995117,25.459957122802734,3580000.0,20.658838272094727,20.300616709391274,19.61041442871094,17.18339882850647,16.316488114614334
2000-07-03,25.89285659790039,25.35173225402832,25.459957122802734,25.8387451171875,531600.0,20.9661865234375,20.35916086832682,19.697352638244627,17.270092554092408,16.353099913109006
2000-07-05,25.108224868774414,23.701297760009766,25.108224868774414,23.75541114807129,3304000.0,19.275720596313477,20.31378911336263,19.73862632751465,17.334401779174804,16.37593288719654
2000-07-06,24.404762268066406,23.079004287719727,24.350648880004883,23.106060028076172,4228200.0,18.748821258544922,20.183527374267577,19.777265510559083,17.396510763168337,16.394327370695365
2000-07-07,23.40367889404297,22.591991424560547,23.079004287719727,23.349567413330078,3251000.0,18.946413040161133,20.105956013997396,19.818539505004882,17.453581380844117,16.413958798922025
2000-07-10,23.809524536132812,22.8625545501709,23.241342544555664,23.05194854736328,2075000.0,18.70492172241211,19.96179084777832,19.85630069732666,17.500346107482912,16.431447065513552
2000-07-11,24.810606002807617,23.106060028076172,23.106060028076172,24.783550262451172,2474000.0,20.109983444213867,19.97057278951009,19.91821144104004,17.56072304725647,16.45931476535219
2000-07-12,24.972944259643555,23.944805145263672,24.783550262451172,24.215368270874023,3213200.0,19.648948669433594,19.963254801432292,19.957729110717775,17.61912000656128,16.483296975157316
2000-07-13,24.675325393676758,23.241342544555664,24.675325393676758,23.566017150878906,3010200.0,19.12204933166504,19.86812057495117,19.98451316833496,17.679262199401855,16.502989156922297
2000-07-14,23.59307289123535,23.106060028076172,23.566017150878906,23.457792282104492,2195600.0,19.034229278564453,19.81835823059082,20.020078926086427,17.74159492492676,16.521739083749278
2000-07-17,23.971860885620117,22.943723678588867,23.701297760009766,22.970779418945312,2606800.0,18.639057159423828,19.708587392171225,20.01876163482666,17.803263835906982,16.53730759901159
2000-07-18,23.53896141052246,22.727272033691406,22.91666603088379,23.457792282104492,3735200.0,19.034229278564453,19.63101603190104,20.006028213500976,17.876117877960205,16.555533304701758
2000-07-19,23.89069175720215,22.970779418945312,23.75541114807129,23.024890899658203,1630200.0,18.682964324951172,19.540272649129232,19.977487831115724,17.948308792114258,16.570949471515156
2000-07-20,23.05194854736328,21.915584564208984,23.05194854736328,22.132034301757812,5986800.0,17.95847511291504,19.37378718058268,19.94323932647705,18.007775011062623,16.58093167037415
2000-07-21,22.29437255859375,20.8874454498291,22.29437255859375,21.076839447021484,3278800.0,17.102264404296875,19.108873494466145,19.891866607666017,18.05078808784485,16.584655475616454
2000-07-24,21.428571701049805,20.34632110595703,21.428571701049805,20.670995712280273,5670400.0,16.772960662841797,18.84981498718262,19.822052726745607,18.092700033187867,16.585990973398197
2000-07-25,21.293289184570312,20.07575798034668,20.8874454498291,20.48160171508789,4476600.0,16.61927604675293,18.560020955403647,19.73555347442627,18.126718492507933,16.586225375323227
2000-07-26,21.37445831298828,20.238094329833984,20.61688232421875,21.239177703857422,4334400.0,17.233989715576172,18.42390556335449,19.66222675323486,18.165788097381594,16.590755195884437
2000-07-27,21.94264030456543,21.37445831298828,21.753246307373047,21.672077178955078,3650600.0,17.585256576538086,18.346334584554036,19.60865879058838,18.20442494392395,16.59766145547231
2000-07-28,21.563852310180664,21.239177703857422,21.428571701049805,21.32034683227539,15738400.0,17.299846649169922,18.23656349182129,19.541040000915526,18.226836833953858,16.60250411198057
2000-07-31,21.617965698242188,21.32034683227539,21.37445831298828,21.53679656982422,3138600.0,17.475481033325195,18.154600779215496,19.465298233032225,18.253196954727173,16.60848340596238
2000-08-01,22.321428298950195,21.40151596069336,21.428571701049805,22.240259170532227,2571800.0,18.04629135131836,18.017021306355794,19.412608337402343,18.28811475753784,16.618264412393376
2000-08-02,22.889610290527344,22.402597427368164,22.619047164916992,22.889610290527344,2511800.0,18.573198318481445,17.94530461629232,19.37616455078125,18.33093192100525,16.63147342527235
2000-08-03,23.160173416137695,22.619047164916992,22.83549690246582,22.754329681396484,2993600.0,18.46342658996582,17.90139643351237,19.348941497802734,18.371116952896116,16.643768412954856
2000-08-04,23.241342544555664,22.64610481262207,22.754329681396484,23.106060028076172,2753000.0,18.748821258544922,17.882369232177734,19.337525291442873,18.413717555999757,16.65780209859212
2000-08-07,23.782466888427734,22.997835159301758,23.05194854736328,23.545724868774414,3267200.0,19.105581283569336,17.913470840454103,19.327097015380858,18.46361213684082,16.67401255677078
2000-08-08,24.10714340209961,23.647186279296875,23.809524536132812,23.863636016845703,2300000.0,19.363540649414062,17.935424931844075,19.315022315979004,18.508852853775025,16.69170682053817
2000-08-09,24.458873748779297,23.67424201965332,23.971860885620117,24.24242401123047,2628200.0,19.670900344848633,18.001287333170573,19.305582122802733,18.561331872940062,16.711178673638237
2000-08-10,24.837661743164062,24.24242401123047,24.24242401123047,24.56709861755371,3512400.0,19.93434715270996,18.133012135823567,19.27682231903076,18.6186372756958,16.732108339086757
2000-08-11,24.810606002807617,24.10714340209961,24.51298713684082,24.675325393676758,2186800.0,20.02216339111328,18.327672068277995,19.256624336242677,18.673094568252562,16.753334500712732
2000-08-14,25.75757598876953,24.675325393676758,24.675325393676758,25.75757598876953,2510000.0,20.900325775146484,18.60282974243164,19.281212844848632,18.730415229797362,16.77991777811295
2000-08-15,26.055194854736328,25.27056312561035,26.055194854736328,25.40584373474121,2260200.0,20.614925384521484,18.869206364949545,19.307996940612792,18.786854610443115,16.804344578153767
2000-08-16,25.703462600708008,25.054113388061523,25.40584373474121,25.62229347229004,3267600.0,20.790555953979492,19.1063107808431,19.32731647491455,18.845050296783448,16.829573764076716
2000-08-17,26.893939971923828,25.784631729125977,25.865800857543945,26.677488327026367,3404200.0,21.646778106689453,19.37707888285319,19.37166400909424,18.912027406692506,16.859870646734656
2000-08-18,26.542207717895508,25.811687469482422,26.515151977539062,26.001081466674805,2111600.0,21.097919464111328,19.630283737182616,19.3988871383667,18.967597827911376,16.88635845184326
2000-08-21,26.37986946105957,25.865800857543945,26.082250595092773,25.91991424560547,2590000.0,21.032062530517578,19.867389170328774,19.429623260498047,19.010188846588136,16.912108166617635
2000-08-22,26.46103858947754,26.001081466674805,26.082250595092773,26.068723678588867,1350800.0,21.15280532836914,20.074490102132163,19.450918884277343,19.047840118408203,16.93828530959141
2000-08-23,27.326839447021484,26.40692710876465,26.515151977539062,27.20508575439453,3934000.0,22.074872970581055,20.3079350789388,19.493290405273438,19.093834037780763,16.969798117327542
