Date,High,Low,Open,Close,Volume,Adj Close,ULTA-15ma,ULTA-50ma,ULTA-100ma,ULTA-200ma
2007-11-23,24.239999771118164,22.850000381469727,23.739999771118164,24.170000076293945,100200.0,23.902544021606445,28.897981770833333,30.007095064435685,30.007095064435685,30.007095064435685
2007-11-26,25.329999923706055,24.0,24.770000457763672,24.200000762939453,233800.0,23.932212829589844,28.356045786539713,29.730964053760875,29.730964053760875,29.730964053760875
2007-11-27,25.0,23.799999237060547,24.440000534057617,23.8700008392334,211200.0,23.605865478515625,27.853007888793947,29.46465542005456,29.46465542005456,29.46465542005456
2007-11-28,25.309999465942383,24.200000762939453,24.469999313354492,24.850000381469727,417400.0,24.57501983642578,27.419195302327473,29.260920604070026,29.260920604070026,29.260920604070026
2007-11-29,25.020000457763672,24.190000534057617,24.489999771118164,24.790000915527344,341700.0,24.515684127807617,27.118559265136717,29.071111145019533,29.071111145019533,29.071111145019533
2007-11-30,26.229999542236328,24.760000228881836,25.0,25.739999771118164,199100.0,25.455171585083008,26.837701924641927,28.932036546560433,28.932036546560433,28.932036546560433
2007-12-03,26.75,25.549999237060547,25.979999542236328,26.299999237060547,319200.0,26.008974075317383,26.60035769144694,28.823774973551433,28.823774973551433,28.823774973551433
2007-12-04,26.65999984741211,25.729999542236328,26.290000915527344,25.850000381469727,180500.0,25.563955307006836,26.390044275919596,28.70735284260341,28.70735284260341,28.70735284260341
2007-12-05,26.75,26.010000228881836,26.079999923706055,26.540000915527344,168500.0,26.246320724487305,26.219288508097332,28.62248966611665,28.62248966611665,28.62248966611665
2007-12-06,27.5,26.549999237060547,26.549999237060547,27.489999771118164,102100.0,27.185806274414062,26.057103220621745,28.574600219726562,28.574600219726562,28.574600219726562
2007-12-07,28.850000381469727,27.65999984741211,27.670000076293945,27.979999542236328,103200.0,27.67038345336914,25.91074078877767,28.54543193694084,28.54543193694084,28.54543193694084
2007-12-10,28.530000686645508,26.530000686645508,28.229999542236328,27.5,281500.0,27.195695877075195,25.700427373250324,28.503252685070038,28.503252685070038,28.503252685070038
2007-12-11,26.790000915527344,19.350000381469727,26.5,20.90999984741211,3591000.0,20.678617477416992,25.15453554789225,28.26614252726237,28.26614252726237,28.26614252726237
2007-12-12,21.850000381469727,18.40999984741211,21.1200008392334,19.549999237060547,1121400.0,19.33366584777832,24.66336466471354,28.003422624924603,28.003422624924603,28.003422624924603
2007-12-13,19.760000228881836,17.530000686645508,19.549999237060547,18.559999465942383,1190300.0,18.35462188720703,24.281635920206707,27.72774260384696,27.72774260384696,27.72774260384696
2007-12-14,18.700000762939453,18.100000381469727,18.700000762939453,18.549999237060547,173500.0,18.3447322845459,23.911115137736,27.467103428310818,27.467103428310818,27.467103428310818
2007-12-17,18.600000381469727,17.40999984741211,18.600000381469727,17.860000610351562,161500.0,17.662368774414062,23.49312553405762,27.202110599827122,27.202110599827122,27.202110599827122
2007-12-18,18.0,17.1200008392334,18.0,17.700000762939453,220900.0,17.504138946533203,23.08634376525879,26.946900819477282,26.946900819477282,26.946900819477282
2007-12-19,17.920000076293945,17.100000381469727,17.809999465942383,17.75,143400.0,17.553585052490234,22.61824811299642,26.706046569041717,26.706046569041717,26.706046569041717
2007-12-20,17.75,16.5,17.75,16.75,252700.0,16.564651489257812,22.088179270426433,26.452511692047118,26.452511692047118,26.452511692047118
2007-12-21,17.149999618530273,15.600000381469727,17.0,16.579999923706055,1079900.0,16.39653205871582,21.48426996866862,26.20724389611221,26.20724389611221,26.20724389611221
2007-12-24,16.829999923706055,16.229999542236328,16.739999771118164,16.799999237060547,189600.0,16.614097595214844,20.857944869995116,25.978835650852748,25.978835650852748,25.978835650852748
2007-12-26,17.950000762939453,16.40999984741211,16.700000762939453,17.350000381469727,270700.0,17.15801239013672,20.297548675537108,25.773700226184932,25.773700226184932,25.773700226184932
2007-12-27,17.450000762939453,17.0,17.25,17.270000457763672,123400.0,17.07889747619629,19.68638712565104,25.5760910727761,25.5760910727761,25.5760910727761
2007-12-28,17.479999542236328,16.899999618530273,17.260000228881836,17.100000381469727,234400.0,16.910778045654297,19.001385243733726,25.383528561062285,25.383528561062285,25.383528561062285
2007-12-31,17.350000381469727,16.8799991607666,17.0,17.149999618530273,515300.0,16.960224151611328,18.287374623616536,25.200413247813348,25.200413247813348,25.200413247813348
2008-01-02,17.100000381469727,16.229999542236328,17.0,16.549999237060547,213100.0,16.366863250732422,17.56545244852702,25.012465375535033,25.012465375535033,25.012465375535033
2008-01-03,16.860000610351562,15.050000190734863,16.239999771118164,15.5,296500.0,15.328483581542969,17.20877685546875,24.810715754826862,24.810715754826862,24.810715754826862
2008-01-04,15.75,14.489999771118164,15.75,14.489999771118164,334400.0,14.329659461975098,16.875176429748535,24.59681664680948,24.59681664680948,24.59681664680948
2008-01-07,14.75,11.829999923706055,14.5600004196167,12.520000457763672,993300.0,12.38145923614502,16.476965586344402,24.35250949859619,24.35250949859619,24.35250949859619
2008-01-08,13.75,12.350000381469727,12.800000190734863,13.550000190734863,704000.0,13.40006160736084,16.147320874532063,24.03071027755737,24.13775561837589,24.13775561837589
2008-01-09,14.5,13.390000343322754,13.489999771118164,14.5,1019800.0,14.33954906463623,15.925799560546874,23.68458324432373,23.94932856926551,23.94932856926551
2008-01-10,16.260000228881836,14.350000381469727,14.350000381469727,16.06999969482422,1232700.0,15.892175674438477,15.818335342407227,23.316106262207033,23.797306816532927,23.797306816532927
2008-01-11,16.0,15.210000038146973,15.699999809265137,15.800000190734863,417800.0,15.625164031982422,15.68977394104004,22.927850646972658,23.64597083904125,23.64597083904125
2008-01-14,16.40999984741211,15.579999923706055,15.770000457763672,16.049999237060547,237900.0,15.872396469116211,15.643623606363933,22.56886745452881,23.504633123224433,23.504633123224433
2008-01-15,16.059999465942383,15.579999923706055,15.649999618530273,15.609999656677246,291600.0,15.437265396118164,15.579672495524088,22.23025634765625,23.360572985240392,23.360572985240392
2008-01-16,16.329999923706055,15.59000015258789,15.600000381469727,15.90999984741211,297100.0,15.733945846557617,15.520995712280273,21.90371021270752,23.22677250912315,23.22677250912315
2008-01-17,15.920000076293945,14.390000343322754,15.829999923706055,14.760000228881836,188900.0,14.596672058105469,15.350239690144857,21.572614974975586,23.077977673760778,23.077977673760778
2008-01-18,14.739999771118164,12.0,14.65999984741211,12.5,951100.0,12.361680030822754,15.035758527119954,21.198204402923583,22.896345510321147,22.896345510321147
2008-01-22,12.859999656677246,11.779999732971191,12.0,12.579999923706055,1503700.0,12.440794944763184,14.737759653727213,20.86651580810547,22.722086334228514,22.722086334228514
2008-01-23,14.5,12.270000457763672,12.279999732971191,14.25,391700.0,14.092314720153809,14.546565691630045,20.555001468658446,22.580614668424012,22.580614668424012
2008-01-24,14.550000190734863,13.989999771118164,14.300000190734863,14.300000190734863,579400.0,14.141761779785156,14.398225593566895,20.246453952789306,22.444504137962095,22.444504137962095
2008-01-25,15.680000305175781,14.25,14.529999732971191,15.1899995803833,340200.0,15.021913528442383,14.377787590026855,19.972519092559814,22.32668523939829,22.32668523939829
2008-01-28,15.760000228881836,14.829999923706055,15.109999656677246,15.5,212400.0,15.328483581542969,14.444375864664714,19.70293561935425,22.2173383384943,22.2173383384943
2008-01-29,16.600000381469727,15.140000343322754,15.5,16.350000381469727,233900.0,16.169076919555664,14.696883710225423,19.433945446014405,22.12428816281832,22.12428816281832
2008-01-30,16.530000686645508,15.489999771118164,16.110000610351562,15.550000190734863,330100.0,15.3779296875,14.8287415822347,19.144187641143798,22.022070610161983,22.022070610161983
2008-01-31,15.770000457763672,15.210000038146973,15.399999618530273,15.239999771118164,281700.0,15.071359634399414,14.877528953552247,18.83860689163208,21.918328655299856,21.918328655299856
2008-02-01,15.680000305175781,14.100000381469727,15.550000190734863,14.75,375000.0,14.586782455444336,14.790502738952636,18.553002643585206,21.81051179941963,21.81051179941963
2008-02-04,14.880000114440918,13.880000114440918,14.630000114440918,14.029999732971191,189300.0,13.874749183654785,14.673808415730795,18.29647304534912,21.69550074701724,21.69550074701724
2008-02-05,14.1899995803833,13.6899995803833,13.710000038146973,14.0,166000.0,13.845081329345703,14.538654073079426,18.091763610839845,21.58335189819336,21.58335189819336
2008-02-06,14.75,14.0,14.039999961853027,14.199999809265137,92200.0,14.042868614196777,14.445694287618002,17.89457010269165,21.477147908277914,21.477147908277914
2008-02-07,16.25,13.930000305175781,14.149999618530273,15.920000076293945,243500.0,15.74383544921875,14.446353594462076,17.730802555084228,21.39751856856876,21.39751856856876
2008-02-08,15.779999732971191,15.119999885559082,15.75,15.550000190734863,395700.0,15.3779296875,14.498437436421712,17.566243839263915,21.31505844691028,21.31505844691028
2008-02-11,15.600000381469727,14.789999961853027,15.550000190734863,15.09000015258789,125200.0,14.923020362854004,14.669193458557128,17.373203849792482,21.228679553882497,21.228679553882497
2008-02-12,15.859999656677246,14.800000190734863,15.140000343322754,14.90999984741211,123600.0,14.745011329650879,14.822807884216308,17.177790393829344,21.142230644226075,21.142230644226075
2008-02-13,15.079999923706055,14.5,15.020000457763672,14.930000305175781,147500.0,14.764790534973145,14.867639605204264,16.963982772827148,21.058316958578008,21.058316958578008
2008-02-14,15.09000015258789,14.329999923706055,14.989999771118164,14.789999961853027,174500.0,14.62633991241455,14.899944814046224,16.73633008956909,20.974784789147314,20.974784789147314
2008-02-15,14.789999961853027,14.4399995803833,14.739999771118164,14.789999961853027,67100.0,14.62633991241455,14.873573239644369,16.517577781677247,20.893394470214844,20.893394470214844
2008-02-19,16.040000915527344,14.75,15.050000190734863,14.779999732971191,119400.0,14.616450309753418,14.826104354858398,16.284980373382567,20.813939480841913,20.813939480841913
2008-02-20,15.0,14.399999618530273,14.739999771118164,14.920000076293945,72300.0,14.754900932312012,14.731825955708821,16.03636226654053,20.73820149898529,20.73820149898529
2008-02-21,15.529999732971191,14.760000228881836,15.0600004196167,14.779999732971191,123600.0,14.616450309753418,14.68106066385905,15.775283603668212,20.662624323809588,20.662624323809588
2008-02-22,14.880000114440918,13.489999771118164,14.789999961853027,14.0,155300.0,13.845081329345703,14.59930877685547,15.508271312713623,20.579483555584417,20.579483555584417
2008-02-25,14.300000190734863,13.899999618530273,14.279999732971191,14.149999618530273,275300.0,13.99342155456543,14.559751383463542,15.374567394256593,20.50013341099383,20.50013341099383
2008-02-26,15.479999542236328,14.079999923706055,14.079999923706055,15.170000076293945,141400.0,15.002135276794434,14.634910456339519,15.287936782836914,20.43468105225336,20.43468105225336
2008-02-27,14.960000038146973,14.640000343322754,14.960000038146973,14.819999694824219,106500.0,14.656007766723633,14.68897221883138,15.213964500427245,20.366696660658892,20.366696660658892
2008-02-28,15.050000190734863,14.579999923706055,15.039999961853027,14.619999885559082,192500.0,14.458220481872559,14.7166623433431,15.13623426437378,20.297993449277655,20.297993449277655
2008-02-29,14.680000305175781,13.789999961853027,14.5,14.010000228881836,155900.0,13.854970932006836,14.590738042195637,15.060086307525635,20.223935719194085,20.223935719194085
2008-03-03,15.100000381469727,14.25,14.25,14.75,269600.0,14.586782455444336,14.537994893391927,15.001739177703858,20.159877159378745,20.159877159378745
2008-03-04,14.9399995803833,14.029999732971191,14.569999694824219,14.319999694824219,65800.0,14.161540031433105,14.487229537963866,14.933898277282715,20.092480112997332,20.092480112997332
2008-03-05,14.789999961853027,14.079999923706055,14.420000076293945,14.4399995803833,110300.0,14.28021240234375,14.456242942810059,14.888209495544434,20.02789936065674,20.02789936065674
2008-03-06,14.449999809265137,14.0,14.34000015258789,14.300000190734863,121400.0,14.141761779785156,14.414707692464193,14.84311408996582,19.96321653009771,19.96321653009771
2008-03-07,14.3100004196167,13.420000076293945,14.09000015258789,13.479999542236328,118000.0,13.330835342407227,14.32834072113037,14.777448844909667,19.891125430231508,19.891125430231508
2008-03-10,13.65999984741211,12.5,13.5,12.6899995803833,228700.0,12.549576759338379,14.189889844258627,14.685280132293702,19.81218404667352,19.81218404667352
2008-03-11,13.350000381469727,12.729999542236328,13.039999961853027,12.819999694824219,137900.0,12.678138732910156,14.060669072469075,14.597264957427978,19.73628994759093,19.73628994759093
2008-03-12,13.149999618530273,12.140000343322754,12.859999656677246,12.220000267028809,176800.0,12.084778785705566,13.882660929361979,14.500744972229004,19.655747724834242,19.655747724834242
2008-03-13,12.0,10.4399995803833,12.0,10.489999771118164,271200.0,10.373921394348145,13.599825668334962,14.369018917083741,19.559062033891678,19.559062033891678
2008-03-14,11.0,10.079999923706055,10.800000190734863,10.699999809265137,691500.0,10.581598281860352,13.382260131835938,14.253313617706299,19.466510861190326,19.466510861190326
2008-03-17,11.510000228881836,10.140000343322754,10.149999618530273,11.279999732971191,175300.0,11.155179977416992,13.193044026692709,14.16984754562378,19.38170136237631,19.38170136237631
2008-03-18,11.930000305175781,11.0,11.699999809265137,11.800000190734863,255000.0,11.669425964355469,12.970863405863444,14.116642875671387,19.30379959067913,19.30379959067913
2008-03-19,12.260000228881836,11.460000038146973,12.0,11.5,240100.0,11.372745513916016,12.75197925567627,14.096468601226807,19.224489049911497,19.224489049911497
2008-03-20,13.350000381469727,10.350000381469727,10.710000038146973,12.779999732971191,745900.0,12.638581275939941,12.630669975280762,14.081238994598388,19.05597463607788,19.159282042248414
2008-03-24,14.960000038146973,12.510000228881836,13.029999732971191,13.989999771118164,205600.0,13.83519172668457,12.62935136159261,14.071151847839355,18.877867546081543,19.107085078370336
2008-03-25,17.1200008392334,13.880000114440918,13.880000114440918,15.020000457763672,390100.0,14.853795051574707,12.647152201334636,14.05038423538208,18.683245248794556,19.06579100044028
2008-03-26,14.890000343322754,14.289999961853027,14.890000343322754,14.649999618530273,131500.0,14.48788833618164,12.668908754984537,14.027638721466065,18.47774468421936,19.02177270559164
2008-03-27,14.729999542236328,13.899999618530273,14.729999542236328,14.470000267028809,113700.0,14.309881210327148,12.670886675516764,13.996388416290284,18.282627935409547,18.976897548493884
2008-03-28,14.65999984741211,14.020000457763672,14.399999618530273,14.020000457763672,147100.0,13.864860534667969,12.652426592508952,13.964940319061279,18.097598333358764,18.928670784212507
2008-03-31,14.460000038146973,13.630000114440918,14.15999984741211,14.039999961853027,163600.0,13.884638786315918,12.689346822102864,13.927954177856446,17.915832195281983,18.88153029825086
2008-04-01,14.84000015258789,14.0,14.0,14.319999694824219,266200.0,14.161540031433105,12.796811040242513,13.919251537322998,17.745933256149293,18.837826684669214
2008-04-02,14.479999542236328,13.979999542236328,14.350000381469727,13.979999542236328,142900.0,13.825302124023438,12.873288599650065,13.948523979187012,17.573364191055298,18.791840220810077
2008-04-03,14.149999618530273,13.8100004196167,13.8100004196167,14.069999694824219,100800.0,13.914306640625,12.99525712331136,13.977994213104248,17.422255010604857,18.74749900644476
2008-04-04,14.109999656677246,13.5,14.109999656677246,13.819999694824219,133300.0,13.667073249816895,13.21480058034261,13.96948938369751,17.26224542617798,18.701729405033696
2008-04-07,14.029999732971191,13.489999771118164,13.890000343322754,13.520000457763672,95000.0,13.370393753051758,13.400720278422037,13.954062023162841,17.100257987976075,18.654128193855286
2008-04-08,14.899999618530273,13.319999694824219,13.319999694824219,14.180000305175781,194600.0,14.023090362548828,13.591914304097493,13.93408555984497,16.953302326202394,18.61314555818001
2008-04-09,14.270000457763672,13.550000190734863,14.25,13.729999542236328,198900.0,13.578068733215332,13.719157155354818,13.899077262878418,16.801006441116332,18.56897821761014
2008-04-10,14.989999771118164,13.729999542236328,13.760000228881836,14.90999984741211,129400.0,14.745011329650879,13.943974876403809,13.870595951080322,16.652270698547362,18.535726331627888
2008-04-11,14.880000114440918,14.239999771118164,14.850000381469727,14.300000190734863,120900.0,14.141761779785156,14.04418690999349,13.845872592926025,16.49503011703491,18.497847326870623
2008-04-14,14.850000381469727,14.0600004196167,14.359999656677246,14.40999984741211,116100.0,14.250544548034668,14.071877098083496,13.829456291198731,16.334031591415407,18.461545593718178
2008-04-15,14.529999732971191,14.100000381469727,14.420000076293945,14.220000267028809,48200.0,14.062647819519043,14.019133949279786,13.818973598480225,16.185988121032715,18.424266799021577
2008-04-16,14.619999885559082,14.029999732971191,14.279999732971191,14.119999885559082,125600.0,13.963753700256348,13.984191640218098,13.820753688812255,16.05861336708069,18.386783495670606
2008-04-17,14.149999618530273,13.800000190734863,14.0,14.0,77100.0,13.845081329345703,13.953204981486003,13.820753688812255,15.956258649826049,18.3489359776179
2008-04-18,14.1899995803833,13.819999694824219,14.180000305175781,14.100000381469727,141600.0,13.943975448608398,13.958479309082032,13.818775825500488,15.85667296409607,18.31253134514675
2008-04-21,14.390000343322754,14.020000457763672,14.0600004196167,14.039999961853027,118700.0,13.884638786315918,13.958479309082032,13.781591892242432,15.75619722366333,18.276237143844856
2008-04-22,14.039999961853027,13.210000038146973,13.890000343322754,13.270000457763672,159300.0,13.123160362243652,13.889253997802735,13.736496505737305,15.651370172500611,18.234342210661104
2008-04-23,13.479999542236328,12.979999542236328,13.399999618530273,13.289999961853027,237300.0,13.142937660217285,13.84376303354899,13.70089485168457,15.537049350738526,18.193282496544622
2008-04-24,13.609999656677246,12.949999809265137,13.210000038146973,13.399999618530273,512700.0,13.251720428466797,13.79959061940511,13.671029033660888,15.424409713745117,18.15375
2008-04-25,14.0,13.369999885559082,13.399999618530273,13.880000114440918,761500.0,13.726409912109375,13.803546396891276,13.650261421203613,15.30712209701538,18.118612380254838
2008-04-28,14.0,13.760000228881836,13.90999984741211,13.8100004196167,194000.0,13.657184600830078,13.822665786743164,13.630878314971923,15.183604202270509,18.08348302766094
2008-04-29,14.270000457763672,13.739999771118164,13.739999771118164,14.170000076293945,398000.0,14.013200759887695,13.82200647989909,13.618615531921387,15.068096656799316,18.051683947443962
2008-04-30,14.260000228881836,14.0,14.239999771118164,14.149999618530273,728200.0,13.99342155456543,13.849696667989095,13.606154956817626,14.945567665100098,18.020224549049555
2008-05-01,15.0,14.100000381469727,14.149999618530273,14.960000038146973,837600.0,14.794458389282227,13.852993138631184,13.60694610595703,14.821654186248779,17.99541096320519
2008-05-02,15.3100004196167,14.720000267028809,15.039999961853027,14.850000381469727,421300.0,14.685676574707031,13.88925412495931,13.608330631256104,14.691807117462158,17.970145815201388
2008-05-05,14.760000228881836,14.40999984741211,14.739999771118164,14.550000190734863,501000.0,14.388996124267578,13.898484230041504,13.61920892715454,14.563740119934081,17.943015893300373
2008-05-06,14.600000381469727,14.149999618530273,14.430000305175781,14.369999885559082,81000.0,14.210987091064453,13.908373514811197,13.623560237884522,14.499063816070556,17.91495552636627
2008-05-07,15.0,14.399999618530273,14.40999984741211,14.5,149100.0,14.33954906463623,13.93342653910319,13.610308513641357,14.449122648239136,17.888273388592165
2008-05-08,14.529999732971191,13.949999809265137,14.529999732971191,14.350000381469727,132000.0,14.191208839416504,13.956501706441243,13.601012535095215,14.40748851776123,17.860887725264938
2008-05-09,14.239999771118164,13.949999809265137,14.069999694824219,14.210000038146973,167400.0,14.05275821685791,13.96375389099121,13.592903289794922,14.36456877708435,17.832886772997238
2008-05-12,14.760000228881836,13.75,14.279999732971191,14.270000457763672,295500.0,14.112093925476074,13.978917566935221,13.598045749664307,14.329066028594971,17.805727701117522
2008-05-13,14.75,14.279999732971191,14.279999732971191,14.600000381469727,132200.0,14.43844223022461,14.066603024800619,13.595078945159912,14.298409061431885,17.781327081763227
2008-05-14,15.0,14.59000015258789,14.59000015258789,14.6899995803833,147000.0,14.527445793151855,14.158903566996257,13.602397060394287,14.268147668838502,17.757917863859547
2008-05-15,15.0600004196167,14.609999656677246,14.670000076293945,14.920000076293945,447600.0,14.754900932312012,14.259115600585938,13.611890830993651,14.250050163269043,17.73646774291992
2008-05-16,15.069999694824219,14.520000457763672,14.90999984741211,14.619999885559082,217700.0,14.458220481872559,14.307902971903482,13.6182200050354,14.23066704750061,17.713217762345117
2008-05-19,14.65999984741211,14.109999656677246,14.59000015258789,14.15999984741211,192100.0,14.003311157226562,14.330978075663248,13.631669521331787,14.204559183120727,17.68709165949217
2008-05-20,14.1899995803833,13.760000228881836,14.050000190734863,13.920000076293945,214000.0,13.765966415405273,14.314495786031086,13.655997314453124,14.170638723373413,17.659671203239814
2008-05-21,14.350000381469727,13.829999923706055,13.949999809265137,14.34000015258789,290100.0,14.181319236755371,14.327022298177083,13.686060924530029,14.141662940979003,17.63551598125034
2008-05-22,14.319999694824219,14.039999961853027,14.319999694824219,14.289999961853027,266800.0,14.131872177124023,14.282849884033203,13.727002792358398,14.113873882293701,17.611352920532227
2008-05-23,14.1899995803833,13.289999961853027,14.1899995803833,13.760000228881836,159600.0,13.60773754119873,14.210987281799316,13.79167911529541,14.080349016189576,17.583930897386107
2008-05-27,14.5,13.5,13.75,14.369999885559082,154900.0,14.210987091064453,14.199120012919108,13.864266891479492,14.058790254592896,17.560985701424734
2008-05-28,15.0,14.300000190734863,14.380000114440918,14.989999771118164,310000.0,14.824126243591309,14.239995956420898,13.937645816802979,14.05374668121338,17.542493407790726
2008-05-29,15.0,14.5600004196167,15.0,14.899999618530273,370300.0,14.735121726989746,14.266367467244466,13.998959732055663,14.057801303863526,17.52365198711421
2008-05-30,15.079999923706055,14.260000228881836,14.979999542236328,14.260000228881836,544800.0,14.102204322814941,14.260433832804361,14.053548908233642,14.075008754730225,17.50084233601888
2008-06-02,14.40999984741211,13.890000343322754,14.390000343322754,14.289999961853027,228500.0,14.131872177124023,14.265708096822102,14.083414726257324,14.082326860427857,17.47853127536395
2008-06-03,14.550000190734863,13.9399995803833,14.300000190734863,13.979999542236328,317700.0,13.825302124023438,14.246588643391927,14.083216934204101,14.077184391021728,17.454496873052495
2008-06-04,14.0,13.319999694824219,13.770000457763672,13.329999923706055,257000.0,13.1824951171875,14.16285883585612,14.049790935516357,14.05008758544922,17.426575292948804
2008-06-05,14.970000267028809,13.800000190734863,14.829999923706055,14.3100004196167,600800.0,14.151651382446289,14.137805875142416,14.04306619644165,14.035352458953858,17.405309553270214
2008-06-06,14.260000228881836,13.680000305175781,14.180000305175781,13.84000015258789,305700.0,13.68685245513916,14.066602643330892,14.030605621337891,14.013497018814087,17.381319507475823
2008-06-09,13.850000381469727,13.25,13.850000381469727,13.350000381469727,231200.0,13.202274322509766,13.982872899373373,14.017353897094727,13.991147108078003,17.354530756290142
2008-06-10,14.170000076293945,13.270000457763672,13.289999961853027,14.020000457763672,255900.0,13.864860534667969,13.973642857869466,14.016958332061767,13.972456254959106,17.332303557426307
2008-06-11,14.050000190734863,13.029999732971191,13.970000267028809,13.079999923706055,242100.0,12.935261726379395,13.91826254526774,13.992432765960693,13.955842151641846,17.304474178748794
2008-06-12,13.579999923706055,12.399999618530273,13.180000305175781,12.579999923706055,235500.0,12.440794944763184,13.802227592468261,13.96474262237549,13.95663330078125,17.27388500117656
2008-06-13,13.079999923706055,12.59000015258789,12.6899995803833,12.949999809265137,141600.0,12.806700706481934,13.71388282775879,13.942590503692626,13.960292358398437,17.245965099334718
2008-06-16,13.489999771118164,12.720000267028809,12.930000305175781,13.449999809265137,148300.0,13.301167488098145,13.69344482421875,13.935272388458252,13.952380886077881,17.22146325081772
2008-06-17,13.65999984741211,12.970000267028809,13.479999542236328,13.050000190734863,154000.0,12.905593872070312,13.60641860961914,13.925976390838622,13.940019207000732,17.194822081813104
2008-06-18,12.90999984741211,12.170000076293945,12.90999984741211,12.220000267028809,142000.0,12.084778785705566,13.42379544576009,13.887210159301757,13.910647859573364,17.16347212294128
2008-06-19,12.5,12.170000076293945,12.220000267028809,12.229999542236328,162900.0,12.094667434692383,13.247765159606933,13.857542133331298,13.878309698104859,17.132564777281225
2008-06-20,13.180000305175781,12.430000305175781,12.430000305175781,12.65999984741211,367400.0,12.519908905029297,13.142278798421223,13.813040084838867,13.841818017959595,17.104609287146367
2008-06-23,12.829999923706055,11.539999961853027,12.710000038146973,11.579999923706055,252200.0,11.451860427856445,12.963611348470051,13.759242057800293,13.802557325363159,17.07055658317474
2008-06-24,12.270000457763672,11.4399995803833,11.520000457763672,11.619999885559082,223600.0,11.49141788482666,12.808019065856934,13.704059524536133,13.766757907867431,17.037148567016967
2008-06-25,11.670000076293945,11.079999923706055,11.630000114440918,11.289999961853027,281100.0,11.165069580078125,12.673524030049641,13.646107959747315,13.73254077911377,17.002195715904236
2008-06-26,11.220000267028809,10.329999923706055,11.220000267028809,10.489999771118164,622000.0,10.373921394348145,12.421675364176432,13.57431131362915,13.697532501220703,16.96297515778852
2008-06-27,11.270000457763672,10.350000381469727,10.449999809265137,11.270000457763672,2011400.0,11.145291328430176,12.252237955729166,13.52031551361084,13.670534601211548,16.92875348820406
