Date,High,Low,Open,Close,Volume,Adj Close,INTU-15ma,INTU-50ma,INTU-100ma,INTU-200ma
2000-01-25,36.125,34.0625,35.0,35.15625,5063400.0,32.23779296875,34.356410344441734,33.93564748764038,33.93564748764038,33.93564748764038
2000-01-26,36.5,32.78125,35.625,32.875,2935600.0,30.145906448364258,34.50542004903158,33.71272154415355,33.71272154415355,33.71272154415355
2000-01-27,35.46875,30.21875,33.53125,32.0,6132200.0,29.34355354309082,34.06412073771159,33.469989988538956,33.469989988538956,33.469989988538956
2000-01-28,32.6875,28.3125,31.53125,28.875,7144600.0,26.47797203063965,33.68968416849772,33.10198904338636,33.10198904338636,33.10198904338636
2000-01-31,30.53125,27.75,28.4375,30.15625,6092400.0,27.65286636352539,33.28468233744304,32.82953290939331,32.82953290939331,32.82953290939331
2000-02-01,32.4375,29.625,31.09375,32.40625,4481400.0,29.716079711914062,32.66380627950033,32.68127323332287,32.68127323332287,32.68127323332287
2000-02-02,35.5,32.75,32.84375,33.9375,6300200.0,31.12021255493164,32.22059644063314,32.61031592975963,32.61031592975963,32.61031592975963
2000-02-03,35.15625,32.75,34.59375,34.8125,5153000.0,31.922576904296875,32.17474708557129,32.58041423300038,32.58041423300038,32.58041423300038
2000-02-04,36.125,34.125,35.4921875,34.625,3843000.0,31.750646591186523,31.846160634358725,32.54584058125814,32.54584058125814,32.54584058125814
2000-02-07,34.6875,33.40625,34.6875,33.78125,2878800.0,30.976940155029297,31.423965454101562,32.48308456420899,32.48308456420899,32.48308456420899
2000-02-08,36.0,34.3125,34.96875,34.5,4420200.0,31.636009216308594,31.18707758585612,32.450504743135895,32.450504743135895,32.450504743135895
2000-02-09,35.1484375,32.46875,34.65625,32.625,5163000.0,29.916669845581055,30.9043399810791,32.35665900618942,32.35665900618942,32.35665900618942
2000-02-10,32.34375,30.5,32.1875,31.875,6262200.0,29.228925704956055,30.51844228108724,32.24495424543108,32.24495424543108,32.24495424543108
2000-02-11,31.9375,29.9375,31.53125,30.5,5457800.0,27.968076705932617,30.071411259969075,32.097475709586305,32.097475709586305,32.097475709586305
2000-02-14,30.6875,29.5,30.6875,29.875,3166200.0,27.394956588745117,29.83261235555013,31.940725072224936,31.940725072224936,31.940725072224936
2000-02-15,30.5,27.5,29.6875,28.71875,8945000.0,26.33469009399414,29.43907216389974,31.75988523421749,31.75988523421749,31.75988523421749
2000-02-16,31.5,29.125,29.5,30.53125,7932800.0,27.99673080444336,29.295793787638345,31.64228665828705,31.64228665828705,31.64228665828705
2000-02-17,32.3125,31.0,31.59375,32.15625,4530400.0,29.486831665039062,29.305345662434895,31.576969840309836,31.576969840309836,31.576969840309836
2000-02-18,32.875,29.9375,32.875,30.59375,4089000.0,28.054044723510742,29.41041717529297,31.4733543956981,31.4733543956981,31.4733543956981
2000-02-22,31.3125,29.875,30.3125,31.0625,4723600.0,28.48387336730957,29.465817642211913,31.387940652029855,31.387940652029855,31.387940652029855
2000-02-23,34.03125,30.8125,30.84375,33.78125,7542400.0,30.976940155029297,29.549875005086264,31.376523971557617,31.376523971557617,31.376523971557617
2000-02-24,36.375,34.0,34.3125,36.15625,10621000.0,33.154781341552734,29.685512924194335,31.424584981557484,31.424584981557484,31.424584981557484
2000-02-25,31.75,28.5,31.5,29.28125,42818200.0,26.850494384765625,29.34737408955892,31.304214176378753,31.304214176378753,31.304214176378753
2000-02-28,29.75,26.34375,29.28125,26.84375,11239600.0,24.615346908569336,28.87168744405111,31.132704759255432,31.132704759255432,31.132704759255432
2000-02-29,27.4375,25.625,27.375,26.25,10886000.0,24.070878982543945,28.411283365885417,30.956159114837646,30.956159114837646,30.956159114837646
2000-03-01,26.9375,23.875,26.3125,24.125,15564800.0,22.122289657592773,27.777035395304363,30.74069888417314,30.74069888417314,30.74069888417314
2000-03-02,24.8125,22.75,24.34375,23.28125,10233800.0,21.348583221435547,27.205829620361328,30.517077082679386,30.517077082679386,30.517077082679386
2000-03-03,27.5,24.765625,25.625,26.4375,11739400.0,24.24281883239746,26.87342249552409,30.37116410011469,30.37116410011469,30.37116410011469
2000-03-06,28.625,26.90625,27.75,27.53125,9520600.0,25.245777130126953,26.691935857137043,30.25467803261497,30.25467803261497,30.25467803261497
2000-03-07,28.375,25.25,28.1875,25.84375,6480400.0,23.698360443115234,26.445496114095054,30.10898208618164,30.10898208618164,30.10898208618164
2000-03-08,26.9375,25.375,26.75,25.6875,5495400.0,23.555082321166992,26.26018892923991,29.966506004333496,29.966506004333496,29.966506004333496
2000-03-09,28.1875,25.0,25.25,28.125,10622800.0,25.790231704711914,26.11308898925781,29.877649104341547,29.877649104341547,29.877649104341547
2000-03-10,29.8125,27.46875,27.625,29.21875,9411800.0,26.793188095092773,25.933512751261393,29.813389499982197,29.813389499982197,29.813389499982197
2000-03-13,28.71875,26.71875,28.65625,26.75,6526800.0,24.529376983642578,25.69853490193685,29.70555250985282,29.70555250985282,29.70555250985282
2000-03-14,28.0,25.5,27.625,25.53125,4877600.0,23.41179656982422,25.36039644877116,29.579677391052247,29.579677391052247,29.579677391052247
2000-03-15,26.5,24.40625,26.5,25.03125,6086000.0,22.953310012817383,24.8254877726237,29.48625949859619,29.449748618929995,29.449748618929995
2000-03-16,26.5078125,23.125,25.875,25.96875,10410800.0,23.81298065185547,24.202701059977212,29.404303894042968,29.341349234947792,29.341349234947792
2000-03-17,27.5,26.25,26.875,27.25,10756200.0,24.987871170043945,24.07852617899577,29.184800453186035,29.259208139383567,29.259208139383567
2000-03-20,27.4375,25.0,27.1875,25.5,4196800.0,23.383142471313477,23.996379216512043,29.010572891235352,29.15039210849338,29.15039210849338
2000-03-21,26.53125,24.125,25.5,26.46875,4976000.0,24.27147674560547,24.009752400716145,28.821444549560546,29.061684556440873,29.061684556440873
2000-03-22,26.4375,25.5,26.1875,26.21875,5362800.0,24.042226791381836,24.137748209635415,28.52170467376709,28.97205138206482,28.97205138206482
2000-03-23,28.375,25.3125,25.5,27.96875,10817600.0,25.64695930480957,24.424306615193686,28.279276657104493,28.913716433341044,28.913716433341044
2000-03-24,30.5625,28.375,28.4375,29.875,18189600.0,27.394956588745117,24.634449132283528,28.174969444274904,28.887530918779046,28.887530918779046
2000-03-27,30.6875,29.21875,30.0,29.46875,6544400.0,27.022438049316406,24.752893193562826,27.98182933807373,28.85591917522883,28.85591917522883
2000-03-28,29.3125,27.96875,29.3125,28.03125,3646000.0,25.70426368713379,24.886620076497397,27.74971725463867,28.80339158376058,28.80339158376058
2000-03-29,28.25,25.75,28.25,25.96875,7193400.0,23.81298065185547,24.903813298543295,27.522190322875975,28.721581568483447,28.721581568483447
2000-03-30,26.84375,25.25,25.5625,25.46875,5657800.0,23.354488372802734,24.74143040974935,27.306125411987306,28.635015549198275,28.635015549198275
2000-03-31,27.5,25.4375,26.0,27.1875,6323800.0,24.930553436279297,24.617254765828452,27.104388656616212,28.576214563278924,28.576214563278924
2000-04-03,26.875,24.5,26.5,24.65625,4641800.0,22.609434127807617,24.489258575439454,26.863106498718263,28.482983618974686,28.482983618974686
2000-04-04,26.3125,22.8125,25.46875,25.84375,6051000.0,23.698360443115234,24.508362833658854,26.71753490447998,28.409374031653773,28.409374031653773
2000-04-05,26.125,23.5,25.0,24.8125,4831800.0,22.752714157104492,24.494989776611327,26.52783332824707,28.32366706385757,28.32366706385757
2000-04-06,25.5,23.9375,25.34375,24.375,4567800.0,22.351543426513672,24.39756062825521,26.371946067810057,28.23453089016587,28.23453089016587
2000-04-07,25.46875,24.4375,24.59375,25.15625,5081200.0,23.067934036254883,24.269564819335937,26.24643367767334,28.15855152466718,28.15855152466718
2000-04-10,23.65625,20.0,23.65625,20.5,18780400.0,18.7982120513916,23.963902791341145,26.092838478088378,28.02289443085159,28.02289443085159
2000-04-11,20.59375,18.75,20.59375,19.75,15840800.0,18.1104736328125,23.55316925048828,25.90199062347412,27.88128841945103,27.88128841945103
2000-04-12,20.5,18.0625,20.25,18.71875,9848800.0,17.16483497619629,23.094676462809243,25.650965728759765,27.730352455461528,27.730352455461528
2000-04-13,20.0625,17.625,18.78125,17.8125,8707000.0,16.33381462097168,22.473800150553384,25.355237770080567,27.57206720776028,27.57206720776028
2000-04-14,20.0625,15.9375,17.3125,16.0,8450800.0,14.67177677154541,21.625588162740073,25.010221767425538,27.395350900414872,27.395350900414872
2000-04-17,17.5,15.25,15.875,16.9375,9897600.0,15.531454086303711,20.859522565205893,24.68583791732788,27.23502797049445,27.23502797049445
2000-04-18,18.5625,16.5,17.5,18.375,8987800.0,16.849620819091797,20.269213040669758,24.40329153060913,27.096555875142414,27.096555875142414
2000-04-19,18.75,17.21875,18.75,17.46875,6167000.0,16.018598556518555,19.7495875676473,24.09094331741333,26.95079327884473,26.95079327884473
2000-04-20,17.6875,16.9375,17.53125,17.5,5299600.0,16.047260284423828,19.262439028422037,23.813555126190185,26.809188954241865,26.809188954241865
2000-04-24,17.25,15.0,17.21875,15.875,4764800.0,14.557154655456543,18.57087910970052,23.520119705200194,26.652111591436924,26.652111591436924
2000-04-25,17.96875,16.28125,16.6875,17.78125,7320000.0,16.305158615112305,18.150594075520832,23.28686134338379,26.52113750312902,26.52113750312902
2000-04-26,20.125,17.75,17.875,18.5625,9067600.0,17.02155113220215,17.705473454793296,23.07939323425293,26.402392673492432,26.402392673492432
2000-04-27,20.15625,17.03125,18.3125,20.0,5984800.0,18.3397216796875,17.411273956298828,22.919493865966796,26.302853525420765,26.302853525420765
2000-04-28,20.375,17.75,20.3125,17.96875,7443600.0,16.47709083557129,17.019643783569336,22.689101066589355,26.18302715115431,26.18302715115431
2000-05-01,19.0,18.0,18.5625,18.0625,8182600.0,16.563060760498047,16.585985565185545,22.430625648498534,26.06712394162833,26.06712394162833
2000-05-02,18.5,17.0625,18.25,17.25,3994800.0,15.818004608154297,16.387305068969727,22.185904846191406,25.94511061622983,25.94511061622983
2000-05-03,17.03125,15.5625,17.03125,16.03125,4286800.0,14.700433731079102,16.159969075520834,21.910236053466797,25.81282029993394,25.81282029993394
2000-05-04,17.1875,16.0625,16.5,16.75,3901400.0,15.359516143798828,16.039614486694337,21.597887573242186,25.691270251606785,25.691270251606785
2000-05-05,17.625,16.25,16.28125,17.3125,3266000.0,15.875323295593262,16.009048398335775,21.252298412322997,25.578443275100884,25.578443275100884
2000-05-08,17.40625,15.96875,17.34375,16.0,3335800.0,14.67177677154541,16.009048398335775,21.008724060058594,25.454503883015025,25.454503883015025
2000-05-09,16.1875,14.71875,16.1875,15.78125,7109200.0,14.471184730529785,15.938363774617512,20.805840816497803,25.331095802650022,25.331095802650022
2000-05-10,16.0625,14.75,15.6875,15.09375,3468600.0,13.840757369995117,15.737772878011068,20.601238384246827,25.203425375620522,25.203425375620522
2000-05-11,15.5,14.40625,15.5,15.03125,9037200.0,13.783445358276367,15.588762664794922,20.434461498260497,25.077931089715644,25.077931089715644
2000-05-12,15.1875,14.15625,15.15625,14.28125,9774400.0,13.095706939697266,15.391992441813152,20.26940397262573,24.947689522867616,24.947689522867616
2000-05-15,14.5,13.625,14.46875,14.125,7265200.0,12.952428817749023,15.285010719299317,20.043596172332762,24.818708224963117,24.818708224963117
2000-05-16,14.34375,13.78125,14.25,14.1875,6191400.0,13.009740829467773,15.065316200256348,19.79887544631958,24.69308091224508,24.69308091224508
2000-05-17,14.46875,13.8125,14.09375,14.0,5553600.0,12.837801933288574,14.786399586995442,19.581664276123046,24.568288501940277,24.568288501940277
2000-05-18,14.15625,12.875,14.125,13.0625,4422600.0,11.978130340576172,14.362293497721355,19.350125236511232,24.43714102109273,24.43714102109273
2000-05-19,15.0,13.09375,13.09375,14.5625,12331600.0,13.353609085083008,14.154061381022135,19.10139278411865,24.32287780525758,24.32287780525758
2000-05-22,14.875,13.25,14.8125,14.15625,17671000.0,12.981083869934082,13.915262921651204,18.825150699615477,24.20714521408081,24.20714521408081
2000-05-23,14.625,13.375,14.1875,13.53125,8298200.0,12.407968521118164,13.687927182515462,18.58272253036499,24.087961611121592,24.087961611121592
2000-05-24,18.0,14.4375,14.8046875,17.53125,27602400.0,16.075908660888672,13.779625511169433,18.43600477218628,24.00784108161926,24.00784108161926
2000-05-25,19.1875,15.75,17.625,15.96875,13247600.0,14.643120765686035,13.731865819295248,18.269800987243652,23.878030242919923,23.91512107849121
2000-05-26,16.75,15.9375,16.25,16.65625,6455400.0,15.273550987243652,13.691747665405273,18.099012393951416,23.751658143997194,23.830399803086824
2000-05-30,19.15625,17.1875,17.21875,19.125,5450600.0,17.537357330322266,13.88278636932373,17.950002117156984,23.56740128517151,23.769302303351246
2000-05-31,19.0,18.0625,18.8125,18.125,3549800.0,16.620372772216797,14.026065572102864,17.81474672317505,23.412659807205202,23.700562596321106
2000-06-01,19.5,18.4375,18.5,19.1875,3669600.0,17.594663619995117,14.276325988769532,17.681210460662843,23.251327505111693,23.642411177498953
2000-06-02,20.75,19.6875,20.25,20.46875,6545600.0,18.769556045532227,14.608733367919921,17.57575704574585,23.04873085975647,23.596440846065306
2000-06-05,21.8125,20.3125,20.46875,21.3125,7367800.0,19.543270111083984,15.038570912679036,17.453683261871337,22.866479959487915,23.558560745738376
2000-06-06,20.90625,19.3125,20.84375,19.4375,6086800.0,17.82391929626465,15.363336944580078,17.26226251602173,22.718615980148314,23.505462213798804
2000-06-07,20.0,18.0,19.75,18.84375,9257000.0,17.279455184936523,15.647984568277995,17.06740285873413,22.524616098403932,23.448342883258785
2000-06-08,19.25,18.5625,19.21875,18.625,4219800.0,17.078866958618164,15.9307222366333,16.894894924163818,22.322306089401245,23.390438556671143
2000-06-09,20.0625,18.8125,19.0625,19.28125,5625000.0,17.680641174316406,16.310889625549315,16.772248134613037,22.147219228744508,23.338998940613894
2000-06-12,19.46875,18.1875,19.4375,18.21875,2816600.0,16.706342697143555,16.534405199686685,16.639285221099854,21.97270531654358,23.279778795582907
2000-06-13,18.84375,18.0625,18.25,18.25,3736800.0,16.7349910736084,16.784665679931642,16.475373973846434,21.789881315231323,23.221860320167202
2000-06-14,18.75,18.28125,18.3125,18.46875,4353400.0,16.935585021972656,17.086506779988607,16.361896991729736,21.612501745223998,23.166717554393568
2000-06-15,19.25,17.59375,18.65625,19.15625,3689400.0,17.566007614135742,17.185846710205077,16.239249935150145,21.478392419815062,23.11801572882611
2000-06-16,19.375,18.6875,18.875,19.1015625,5040200.0,17.515867233276367,17.377363141377767,16.134512996673585,21.331173162460328,23.06972134524378
2000-06-19,19.46875,18.3125,19.1875,19.40625,3055400.0,17.795263290405273,17.545477294921874,16.043387393951416,21.20766673088074,23.02464050716824
2000-06-20,19.4375,18.6875,19.40625,18.90625,3772200.0,17.33677101135254,17.532104873657225,15.928764133453369,21.087598905563354,22.976438223305394
2000-06-21,19.1875,18.1875,18.5625,18.96875,3902000.0,17.394079208374023,17.583685302734374,15.900681476593018,20.996759977340698,22.92952764334799
2000-06-22,20.03125,18.78125,18.96875,18.875,3792200.0,17.30811309814453,17.564581934611002,15.884634265899658,20.893312444686888,22.88268252213796
2000-06-23,19.3125,18.375,19.0,18.5,2942800.0,16.96424102783203,17.444227600097655,15.880622386932373,20.76579405784607,22.833769782515596
2000-06-26,19.4375,18.1875,18.875,19.40625,4083600.0,17.795263290405273,17.32769381205241,15.909851360321046,20.632544565200806,22.792470548973707
2000-06-27,19.625,18.875,19.5625,19.1875,5149600.0,17.594663619995117,17.312410100301108,15.968309097290039,20.489265432357787,22.750211956055185
2000-06-28,19.75,18.75,19.375,19.40625,6340600.0,17.795263290405273,17.346797307332356,16.01358528137207,20.349711599349977,22.71025269262252
2000-06-29,21.0,19.1875,19.28125,20.8125,11005400.0,19.084781646728516,17.48052495320638,16.058288497924806,20.23079001426697,22.68124892425537
2000-06-30,21.0,19.96875,21.0,20.6875,5701200.0,18.970149993896484,17.56649220784505,16.117319526672365,20.104131422042848,22.65179575814141
2000-07-03,20.625,20.125,20.53125,20.15625,871000.0,18.483003616333008,17.68493626912435,16.166034393310547,19.989794759750367,22.618970623166543
2000-07-05,22.46875,20.0,20.3125,22.03125,7936600.0,20.202350616455078,17.916093571980795,16.278938312530517,19.899529008865358,22.60009077936411
2000-07-06,22.4375,21.0625,22.0,22.375,4842000.0,20.517560958862305,18.154891967773438,16.363186359405518,19.825023851394654,22.583947137344715
2000-07-07,22.75,22.0625,22.4375,22.21875,3339600.0,20.374284744262695,18.342110443115235,16.43024103164673,19.754817132949828,22.566949734321007
2000-07-10,23.09375,21.625,22.03125,22.375,3238200.0,20.517560958862305,18.542223358154295,16.473797817230224,19.69664584159851,22.55130554519537
2000-07-11,23.0625,21.71875,22.328125,21.875,6255000.0,20.059070587158203,18.693143844604492,16.54543741226196,19.61726923942566,22.532424977331452
2000-07-12,22.5,20.5625,22.125,21.21875,5036200.0,19.457298278808594,18.834512329101564,16.603322162628174,19.516973905563354,22.5093037239591
2000-07-13,21.9375,20.625,21.1953125,21.34375,4995400.0,19.571916580200195,18.979701487223306,16.67840040206909,19.43215262413025,22.487382924378807
2000-07-14,21.96875,20.875,21.71875,21.125,3816200.0,19.371328353881836,19.11724917093913,16.771818294525147,19.341027173995972,22.464301038671422
2000-07-17,21.0625,20.1875,21.03125,20.53125,3376600.0,18.82686996459961,19.2414244333903,16.841165370941162,19.219526472091676,22.437555221950305
2000-07-18,20.6875,19.75,20.25,19.78125,2966200.0,18.139131546020508,19.26434898376465,16.886441535949707,19.069369974136354,22.40617986665155
2000-07-19,20.8125,19.40625,20.25,19.53125,5639800.0,17.909887313842773,19.285363896687826,16.951203746795656,18.979963903427123,22.373598036558732
2000-07-20,20.25,19.4375,19.90625,19.4375,4331800.0,17.82391929626465,19.28727429707845,17.01825843811035,18.91204962730408,22.34086653483
2000-07-21,19.75,18.9375,19.484375,18.9375,3253800.0,17.365421295166016,19.17265027364095,17.08875171661377,18.8449950504303,22.30532764026097
2000-07-24,19.46875,18.3125,19.09375,18.5625,3815200.0,17.02155113220215,19.042743682861328,17.153513832092287,18.79398766517639,22.267854048005233
2000-07-25,19.09375,18.1875,18.65625,18.65625,2960600.0,17.107521057128906,18.951044845581055,17.23375011444092,18.751577043533324,22.231513674830047
2000-07-26,18.6875,16.875,18.65625,17.71875,5715600.0,16.247854232788086,18.687411753336587,17.2996586227417,18.671627397537232,22.189669902508076
2000-07-27,17.9375,17.03125,17.4375,17.34375,2117200.0,15.903973579406738,18.379839261372883,17.35754327774048,18.57820936203003,22.14601923359765
2000-07-28,18.09375,16.5,17.375,16.5625,3430800.0,15.187577247619629,18.03405876159668,17.4045387840271,18.493101530075073,22.09802997852194
2000-07-31,17.21875,16.125,16.90625,17.0,3781800.0,15.588764190673828,17.705472310384113,17.476751461029053,18.413438348770143,22.053445966276403
2000-08-01,18.75,17.1875,18.3125,17.5,6654600.0,16.047260284423828,17.43801829020182,17.53062448501587,18.31600863456726,22.012587560277407
2000-08-02,20.375,18.03125,18.15625,19.59375,10611600.0,17.96719741821289,17.338678232828777,17.630346755981446,18.227748727798463,21.985253843101294
2000-08-03,19.625,18.5,19.1875,19.5,5499800.0,17.88123321533203,17.225966008504233,17.739812049865723,18.161267290115358,21.957710080498817
2000-08-04,20.25,19.09375,20.0,19.5,3444200.0,17.88123321533203,17.12662633260091,17.77591854095459,18.105961656570436,21.930533568064373
2000-08-07,21.0625,19.75,19.96875,20.75,3307000.0,19.0274600982666,17.139999008178712,17.8636053276062,18.066703157424925,21.911307915946505
2000-08-08,21.5,20.75,20.78125,21.09375,2215800.0,19.342681884765625,17.220235697428386,17.94498794555664,18.02200016975403,21.89440906047821
2000-08-09,21.5,20.25,21.375,20.28125,1934800.0,18.597625732421875,17.266084925333658,17.966193313598634,17.958097715377807,21.87286145702686
2000-08-10,20.5,19.8125,20.125,19.875,1682000.0,18.22509765625,17.292830149332683,17.998287811279297,17.906517267227173,21.84917467909974
2000-08-11,20.5625,19.8125,19.875,20.4375,4159800.0,18.740901947021484,17.38452885945638,18.021212577819824,17.851211519241332,21.82912130663472
2000-08-14,21.375,19.96875,20.5625,21.28125,4006800.0,19.514610290527344,17.550732803344726,18.03611366271973,17.805935354232787,21.814284697557106
2000-08-15,21.75,21.03125,21.40625,21.375,2974200.0,19.600582122802734,17.71693687438965,18.0372599029541,17.74547158241272,21.800184681157397
2000-08-16,23.84375,21.5,21.53125,23.8125,6523800.0,21.835729598999023,18.089461898803712,18.11749610900879,17.68987931251526,21.800409648991838
2000-08-17,23.8125,22.5625,23.40625,23.71875,3619000.0,21.74976348876953,18.479181226094564,18.20690227508545,17.63715256690979,21.800091119682264
2000-08-18,24.0,22.8125,23.8125,23.46875,2311400.0,21.52051544189453,18.90137710571289,18.295735244750976,17.595315084457397,21.79834377169609
2000-08-21,24.25,22.75,23.96875,23.125,3939000.0,21.205303192138672,19.27581303914388,18.36622848510742,17.56923830986023,21.794660289835484
2000-08-22,23.8125,22.8125,23.375,23.03125,3450800.0,21.119335174560547,19.613951365152996,18.45448833465576,17.54688677787781,21.790491616284406
2000-08-23,29.03125,24.40625,24.6875,27.3125,36057400.0,25.045181274414062,20.085816955566408,18.620692138671874,17.548033056259154,21.810459037499925
2000-08-24,28.3125,26.75,27.09375,27.71875,12956400.0,25.417709350585938,20.588248697916665,18.790334625244142,17.57611580848694,21.832454466238254
2000-08-25,28.0,26.71875,27.5,27.46875,7895800.0,25.188457489013672,21.075396982828774,18.9427836227417,17.591016778945924,21.8527938784975
2000-08-28,27.90625,26.75,27.125,26.9375,6209000.0,24.70131492614746,21.453653971354168,19.08649257659912,17.610502786636353,21.869953643844788
2000-08-29,27.875,26.3125,26.5625,27.59375,5565000.0,25.303081512451172,21.851013946533204,19.236648941040038,17.64001816749573,21.89051129575261
2000-08-30,29.25,27.3125,27.5,28.9375,7154800.0,26.535287857055664,22.38019142150879,19.420619277954103,17.674691705703736,21.918158775284176
2000-08-31,30.0,28.03125,29.0,29.9375,7871400.0,27.4522647857666,22.995335896809895,19.621782989501952,17.761232233047487,21.950904964695315
2000-09-01,30.0,28.375,30.0,29.46875,3105800.0,27.022438049316406,23.54743830362956,19.81606948852539,17.850351877212525,21.98073751225191
2000-09-05,29.5625,28.4375,29.4375,28.46875,3187800.0,26.105443954467773,23.986827214558918,19.998893547058106,17.939757966995238,22.004858602557267
2000-09-06,29.25,28.4375,28.5,28.75,4134600.0,26.363351821899414,24.43767852783203,20.17025531768799,18.040053339004515,22.030198679413907
2000-09-07,29.875,28.5,29.0,29.6875,4376800.0,27.223026275634766,24.79683163960775,20.36282257080078,18.16556583404541,22.06021502390073
2000-09-08,30.3125,28.9375,29.625,29.875,4184600.0,27.394956588745117,25.173177846272786,20.554816436767577,18.284200859069824,22.090874458181446
2000-09-11,29.75,28.875,29.75,29.28125,2853000.0,26.850494384765625,25.528509775797527,20.71013069152832,18.384209594726563,22.118072286333355
2000-09-12,30.0,28.125,29.28125,29.96875,5392800.0,27.480926513671875,25.94688466389974,20.88034622192383,18.498832874298095,22.14854304898869
2000-09-13,30.9375,29.25,29.71875,29.375,4380400.0,26.93646240234375,26.334693145751952,21.049415397644044,18.607724895477293,22.175593440815554
2000-09-14,29.4375,27.625,29.40625,28.375,3231000.0,26.019481658935547,26.399646504720053,21.16575801849365,18.722348165512084,22.19718831844544
2000-09-15,28.75,27.5,27.6875,28.15625,6180600.0,25.818893432617188,26.426392110188804,21.27178466796875,18.817485513687135,22.217421307910087
2000-09-18,28.0,25.4375,27.71875,25.90625,5142400.0,23.755672454833984,26.330873107910158,21.339412422180175,18.884826726913452,22.225967147615222
2000-09-19,29.21875,25.75,26.21875,29.03125,5340200.0,26.621248245239258,26.458868662516277,21.461486167907715,18.96764199256897,22.25025046859657
2000-09-20,29.1875,27.75,28.90625,28.8125,3333200.0,26.420663833618164,26.533374150594074,21.588718032836915,19.06707772254944,22.27316482774504
2000-09-21,28.53125,27.21875,28.53125,27.75,2266200.0,25.446361541748047,26.4607790629069,21.708499298095703,19.15591073036194,22.290504700499156
2000-09-22,27.8125,26.125,26.6875,26.25,7574000.0,24.070878982543945,26.235353342692058,21.79847854614258,19.238439474105835,22.30018064768418
2000-09-25,27.25,25.125,26.3125,25.8125,4851200.0,23.669700622558594,26.011837514241538,21.884445991516113,19.32813214302063,22.307583458359176
2000-09-26,29.0,25.3125,25.84375,28.03125,5450600.0,25.70426368713379,25.985092163085938,22.021993865966795,19.43157961845398,22.325845180019254
2000-09-27,28.96875,27.25,28.21875,27.875,2858200.0,25.560985565185547,25.931601079305015,22.1704309463501,19.5284362411499,22.343145395982713
2000-09-28,29.75,27.84375,27.9375,29.21875,3392400.0,26.793188095092773,25.902945200602215,22.3480969619751,19.649650354385376,22.366815835871595
2000-09-29,29.0,26.75,28.625,28.5,3625600.0,26.13409996032715,25.818888092041014,22.514300575256346,19.76627950668335,22.38674855610681
2000-10-02,28.96875,26.625,28.53125,27.03125,2690200.0,24.787275314331055,25.681340154012045,22.66273765563965,19.87574468612671,22.399382907465885
2000-10-03,28.125,25.5625,27.5625,25.90625,2946800.0,23.755672454833984,25.432989883422852,22.797420082092284,19.975466957092284,22.406483899860483
2000-10-04,27.4375,24.6875,25.71875,26.8125,4175200.0,24.58669090270996,25.276338450113933,22.947003479003907,20.090376796722413,22.41783914466699
2000-10-05,28.5625,26.9375,27.0625,27.59375,3705600.0,25.303081512451172,25.228578440348308,23.128108024597168,20.213883323669435,22.432788586987115
2000-10-06,28.21875,26.71875,27.65625,26.9375,3605200.0,24.70131492614746,25.154073206583657,23.304054851531983,20.33079906463623,22.444482021725054
