Date,High,Low,Open,Close,Volume,Adj Close,SPG-15ma,SPG-50ma,SPG-100ma,SPG-200ma
2000-01-03,21.40530014038086,20.709192276000977,21.173263549804688,20.999237060546875,348800.0,8.81675910949707,8.81675910949707,8.81675910949707,8.81675910949707,8.81675910949707
2000-01-04,21.0572452545166,20.303129196166992,20.941226959228516,20.767200469970703,360700.0,8.71933650970459,8.76804780960083,8.76804780960083,8.76804780960083,8.76804780960083
2000-01-05,20.999237060546875,20.419147491455078,20.419147491455078,20.941226959228516,246500.0,8.79240608215332,8.776167233784994,8.776167233784994,8.776167233784994,8.776167233784994
2000-01-06,21.463308334350586,20.88321876525879,20.999237060546875,21.463308334350586,218400.0,9.011608123779297,8.83502745628357,8.83502745628357,8.83502745628357,8.83502745628357
2000-01-07,22.449460983276367,21.3472900390625,21.40530014038086,22.391450881958008,309400.0,9.401298522949219,8.9482816696167,8.9482816696167,8.9482816696167,8.9482816696167
2000-01-10,22.62348747253418,21.985387802124023,22.507469177246094,22.62348747253418,324800.0,9.498717308044434,9.040020942687988,9.040020942687988,9.040020942687988,9.040020942687988
2000-01-11,22.971540451049805,22.449460983276367,22.85552215576172,22.56547737121582,383100.0,9.474366188049316,9.102070263453893,9.102070263453893,9.102070263453893,9.102070263453893
2000-01-12,22.56547737121582,22.217424392700195,22.33344268798828,22.56547737121582,420200.0,9.474366188049316,9.14860725402832,9.14860725402832,9.14860725402832,9.14860725402832
2000-01-13,22.56547737121582,22.217424392700195,22.391450881958008,22.56547737121582,328100.0,9.474366188049316,9.184802691141764,9.184802691141764,9.184802691141764,9.184802691141764
2000-01-14,22.913532257080078,22.507469177246094,22.56547737121582,22.913532257080078,411200.0,9.620499610900879,9.228372383117676,9.228372383117676,9.228372383117676,9.228372383117676
2000-01-18,23.145566940307617,22.739505767822266,22.913532257080078,23.029550552368164,400700.0,9.669210433959961,9.268448569557883,9.268448569557883,9.268448569557883,9.268448569557883
2000-01-19,23.203577041625977,22.913532257080078,22.971540451049805,23.145566940307617,250700.0,9.717921257019043,9.305904626846313,9.305904626846313,9.305904626846313,9.305904626846313
2000-01-20,23.261585235595703,23.029550552368164,23.203577041625977,23.261585235595703,176100.0,9.766634941101074,9.341345420250526,9.341345420250526,9.341345420250526,9.341345420250526
2000-01-21,23.5516300201416,23.145566940307617,23.145566940307617,23.5516300201416,356200.0,9.888410568237305,9.38042150224958,9.38042150224958,9.38042150224958,9.38042150224958
2000-01-24,23.667648315429688,23.145566940307617,23.435611724853516,23.319595336914062,231500.0,9.790990829467773,9.407792790730793,9.407792790730793,9.407792790730793,9.407792790730793
2000-01-25,23.435611724853516,23.029550552368164,23.319595336914062,23.08755874633789,299200.0,9.693567276000977,9.466246668497721,9.42565369606018,9.42565369606018,9.42565369606018
2000-01-26,23.145566940307617,22.971540451049805,23.029550552368164,23.145566940307617,192400.0,9.717921257019043,9.53281898498535,9.44284590552835,9.44284590552835,9.44284590552835
2000-01-27,23.319595336914062,23.08755874633789,23.261585235595703,23.261585235595703,253300.0,9.766634941101074,9.597767575581868,9.460834185282389,9.460834185282389,9.460834185282389
2000-01-28,23.261585235595703,23.029550552368164,23.261585235595703,23.145566940307617,119600.0,9.717921257019043,9.644855117797851,9.474365083794845,9.474365083794845,9.474365083794845
2000-01-31,23.261585235595703,22.85552215576172,23.203577041625977,22.913532257080078,139300.0,9.620499610900879,9.659468523661296,9.481671810150146,9.481671810150146,9.481671810150146
2000-02-01,23.203577041625977,22.85552215576172,23.029550552368164,23.029550552368164,382700.0,9.669210433959961,9.670834732055663,9.490602220807757,9.490602220807757,9.490602220807757
2000-02-02,22.681495666503906,22.33344268798828,22.507469177246094,22.507469177246094,435000.0,9.646340370178223,9.682299677530924,9.497681227597324,9.497681227597324,9.497681227597324
2000-02-03,22.85552215576172,22.275432586669922,22.62348747253418,22.85552215576172,503700.0,9.79550552368164,9.70370896657308,9.510630110035772,9.510630110035772,9.510630110035772
2000-02-04,23.029550552368164,22.739505767822266,22.797513961791992,22.971540451049805,367100.0,9.845232009887695,9.728433354695637,9.524571855862936,9.524571855862936,9.524571855862936
2000-02-07,23.029550552368164,22.739505767822266,22.971540451049805,22.85552215576172,263600.0,9.79550552368164,9.740100415547689,9.535409202575684,9.535409202575684,9.535409202575684
2000-02-08,22.913532257080078,22.391450881958008,22.681495666503906,22.62348747253418,458100.0,9.696060180664062,9.741890398661296,9.541588086348314,9.541588086348314,9.541588086348314
2000-02-09,22.681495666503906,22.33344268798828,22.56547737121582,22.56547737121582,292000.0,9.671197891235352,9.73877550760905,9.546388449492278,9.546388449492278,9.546388449492278
2000-02-10,23.145566940307617,22.33344268798828,22.739505767822266,22.449460983276367,194900.0,9.621476173400879,9.729098256429037,9.549070153917585,9.549070153917585,9.549070153917585
2000-02-11,22.449460983276367,22.15941619873047,22.33344268798828,22.217424392700195,260600.0,9.5220308303833,9.704672940572102,9.548137763450885,9.548137763450885,9.548137763450885
2000-02-14,22.15941619873047,21.695344924926758,22.15941619873047,21.86937141418457,242500.0,9.372858047485352,9.676797421773275,9.542295106252034,9.542295106252034,9.542295106252034
2000-02-15,21.81136131286621,21.579326629638672,21.81136131286621,21.6373348236084,322700.0,9.273411750793457,9.648787053426107,9.533621449624338,9.533621449624338,9.533621449624338
2000-02-16,21.695344924926758,21.231271743774414,21.40530014038086,21.40530014038086,312300.0,9.173967361450195,9.612523460388184,9.522382259368896,9.522382259368896,9.522382259368896
2000-02-17,21.695344924926758,21.3472900390625,21.463308334350586,21.579326629638672,329800.0,9.248549461364746,9.577984428405761,9.514084295793014,9.514084295793014,9.514084295793014
2000-02-18,21.695344924926758,21.3472900390625,21.579326629638672,21.40530014038086,177600.0,9.173967361450195,9.541720835367839,9.504080856547636,9.504080856547636,9.504080856547636
2000-02-22,21.81136131286621,21.3472900390625,21.695344924926758,21.3472900390625,260600.0,9.149100303649902,9.510294214884441,9.493938555036273,9.493938555036273,9.493938555036273
2000-02-23,21.695344924926758,21.173263549804688,21.40530014038086,21.521316528320312,259700.0,9.223690032958984,9.480592854817708,9.486431651645237,9.486431651645237,9.486431651645237
2000-02-24,21.753353118896484,21.3472900390625,21.753353118896484,21.521316528320312,101700.0,9.223690032958984,9.452416165669758,9.479330526815879,9.479330526815879,9.479330526815879
2000-02-25,21.753353118896484,21.521316528320312,21.695344924926758,21.753353118896484,190700.0,9.323132514953613,9.420924631754557,9.475220052819504,9.475220052819504,9.475220052819504
2000-02-28,21.927379608154297,21.6373348236084,21.81136131286621,21.81136131286621,306200.0,9.34799575805664,9.387775548299153,9.471957891415327,9.471957891415327,9.471957891415327
2000-02-29,21.81136131286621,21.579326629638672,21.6373348236084,21.695344924926758,377500.0,9.2982759475708,9.354626909891765,9.467615842819214,9.467615842819214,9.467615842819214
2000-03-01,21.81136131286621,21.6373348236084,21.753353118896484,21.695344924926758,194800.0,9.2982759475708,9.32810796101888,9.463485601471692,9.463485601471692,9.463485601471692
2000-03-02,21.695344924926758,21.463308334350586,21.463308334350586,21.6373348236084,127900.0,9.273411750793457,9.301588884989421,9.4589600335984,9.4589600335984,9.4589600335984
2000-03-03,21.927379608154297,21.6373348236084,21.6373348236084,21.81136131286621,130200.0,9.34799575805664,9.283356857299804,9.456379469050917,9.456379469050917,9.456379469050917
2000-03-06,21.86937141418457,21.579326629638672,21.579326629638672,21.753353118896484,127800.0,9.323132514953613,9.270096969604491,9.45335112918507,9.45335112918507,9.45335112918507
2000-03-07,21.81136131286621,21.231271743774414,21.695344924926758,21.463308334350586,241800.0,9.198823928833008,9.25849469502767,9.447694969177245,9.447694969177245,9.447694969177245
2000-03-08,21.81136131286621,21.11525535583496,21.695344924926758,21.521316528320312,115100.0,9.223690032958984,9.255179913838704,9.442825296650762,9.442825296650762,9.442825296650762
2000-03-09,21.579326629638672,20.999237060546875,21.289281845092773,21.289281845092773,289400.0,9.12424087524414,9.251864814758301,9.43604690470594,9.43604690470594,9.43604690470594
2000-03-10,21.463308334350586,21.0572452545166,21.3472900390625,21.3472900390625,137200.0,9.149100303649902,9.245234870910645,9.430068850517273,9.430068850517273,9.430068850517273
2000-03-13,21.521316528320312,21.0572452545166,21.521316528320312,21.11525535583496,167100.0,9.049654960632324,9.236947377522787,9.42230530174411,9.42230530174411,9.42230530174411
2000-03-14,21.3472900390625,20.941226959228516,21.11525535583496,21.0572452545166,163100.0,9.024798393249512,9.228660583496094,9.41435516357422,9.41435516357422,9.41435516357422
2000-03-15,21.289281845092773,20.999237060546875,21.0572452545166,21.289281845092773,139000.0,9.12424087524414,9.222030639648438,9.42050479888916,9.408666648116766,9.408666648116766
2000-03-16,21.521316528320312,21.173263549804688,21.173263549804688,21.463308334350586,365600.0,9.198823928833008,9.220372899373372,9.430094547271729,9.404631211207462,9.404631211207462
2000-03-17,21.6373348236084,21.173263549804688,21.463308334350586,21.3472900390625,204300.0,9.149100303649902,9.208770751953125,9.43722843170166,9.39980987332902,9.39980987332902
2000-03-20,21.463308334350586,21.231271743774414,21.3472900390625,21.3472900390625,144800.0,9.149100303649902,9.195511054992675,9.439978275299072,9.395167103520146,9.395167103520146
2000-03-21,21.81136131286621,21.231271743774414,21.231271743774414,21.695344924926758,153700.0,9.2982759475708,9.195511054992675,9.437917823791503,9.39340544613925,9.39340544613925
2000-03-22,21.985387802124023,21.463308334350586,21.86937141418457,21.579326629638672,159700.0,9.248549461364746,9.192195955912272,9.43291446685791,9.39081873212542,9.39081873212542
2000-03-23,21.985387802124023,21.231271743774414,21.3472900390625,21.81136131286621,147400.0,9.34799575805664,9.197168223063152,9.430387058258056,9.390067451878599,9.390067451878599
2000-03-24,21.927379608154297,21.463308334350586,21.579326629638672,21.86937141418457,192600.0,9.372858047485352,9.198825709025066,9.428356895446777,9.389770738009748,9.389770738009748
2000-03-27,21.927379608154297,21.40530014038086,21.695344924926758,21.579326629638672,157900.0,9.248549461364746,9.193853505452473,9.423840560913085,9.387377157049665,9.387377157049665
2000-03-28,21.579326629638672,21.231271743774414,21.40530014038086,21.579326629638672,488900.0,9.248549461364746,9.19716854095459,9.416401557922363,9.385063362121581,9.385063362121581
2000-03-29,21.695344924926758,21.289281845092773,21.695344924926758,21.521316528320312,150300.0,9.223690032958984,9.19716854095459,9.407491149902343,9.38241789770908,9.38241789770908
2000-03-30,21.81136131286621,21.40530014038086,21.40530014038086,21.81136131286621,192500.0,9.34799575805664,9.21208553314209,9.400092639923095,9.381862701908235,9.381862701908235
2000-03-31,22.275432586669922,21.6373348236084,21.81136131286621,21.6373348236084,196100.0,9.273411750793457,9.22037296295166,9.390228176116944,9.380141258239746,9.380141258239746
2000-04-03,22.217424392700195,21.695344924926758,21.927379608154297,21.81136131286621,232100.0,9.34799575805664,9.240262349446615,9.37941987991333,9.379638984799385,9.379638984799385
2000-04-04,21.927379608154297,21.579326629638672,21.753353118896484,21.81136131286621,143700.0,9.34799575805664,9.261808840433757,9.370559978485108,9.37915216592642,9.37915216592642
2000-04-05,22.043397903442383,21.579326629638672,21.985387802124023,21.6373348236084,713800.0,9.273411750793457,9.271753565470378,9.362156867980957,9.377550038424404,9.377550038424404
2000-04-06,21.927379608154297,21.579326629638672,21.86937141418457,21.81136131286621,1907800.0,9.34799575805664,9.281698354085286,9.354758358001709,9.3771089297622,9.3771089297622
2000-04-07,22.217424392700195,21.81136131286621,21.985387802124023,22.217424392700195,461000.0,9.5220308303833,9.306560389200847,9.349866275787354,9.379240134183098,9.379240134183098
2000-04-10,22.507469177246094,22.15941619873047,22.507469177246094,22.391450881958008,387900.0,9.596612930297852,9.33639456431071,9.34744010925293,9.382390464561572,9.382390464561572
2000-04-11,22.56547737121582,22.217424392700195,22.275432586669922,22.507469177246094,475200.0,9.646340370178223,9.359598859151204,9.347956924438476,9.386161177498954,9.386161177498954
2000-04-12,23.08755874633789,22.507469177246094,22.507469177246094,22.797513961791992,279600.0,9.770647048950195,9.394405364990234,9.349985656738282,9.391576471463056,9.391576471463056
2000-04-13,23.609638214111328,22.681495666503906,22.681495666503906,23.5516300201416,439600.0,10.093850135803223,9.44412899017334,9.35893585205078,9.401330272356669,9.401330272356669
2000-04-14,23.667648315429688,23.203577041625977,23.667648315429688,23.203577041625977,371600.0,9.944680213928223,9.482250467936199,9.361919345855712,9.408773422241211,9.408773422241211
2000-04-17,23.37760353088379,22.739505767822266,23.37760353088379,22.85552215576172,340500.0,9.79550552368164,9.518714205423992,9.360924816131591,9.413999531720135,9.413999531720135
2000-04-18,23.08755874633789,22.797513961791992,23.08755874633789,22.971540451049805,197000.0,9.845232009887695,9.558493041992188,9.361919345855712,9.419749298095702,9.419749298095702
2000-04-19,23.145566940307617,22.85552215576172,22.85552215576172,23.029550552368164,197800.0,9.87009048461914,9.601586405436198,9.365399951934814,9.425674840023643,9.425674840023643
2000-04-20,23.145566940307617,22.85552215576172,22.971540451049805,22.913532257080078,715000.0,9.820367813110352,9.633077875773113,9.368383350372314,9.430800722791004,9.430800722791004
2000-04-24,23.08755874633789,22.85552215576172,22.913532257080078,23.029550552368164,282400.0,9.87009048461914,9.672856458028157,9.37335563659668,9.43643264281444,9.43643264281444
2000-04-25,23.203577041625977,23.029550552368164,23.145566940307617,23.203577041625977,220800.0,9.944680213928223,9.71263542175293,9.381808624267578,9.442866156372842,9.442866156372842
2000-04-26,23.609638214111328,23.145566940307617,23.261585235595703,23.609638214111328,322300.0,10.118709564208984,9.764016342163085,9.39672565460205,9.451314198970795,9.451314198970795
2000-04-27,24.1317195892334,23.5516300201416,23.609638214111328,23.667648315429688,156000.0,10.143568992614746,9.822026824951172,9.414128799438476,9.45986055444788,9.45986055444788
2000-04-28,23.725656509399414,23.435611724853516,23.5516300201416,23.609638214111328,245000.0,10.118709564208984,9.873407745361328,9.433023643493652,9.467895298469358,9.467895298469358
2000-05-01,24.537782669067383,23.609638214111328,23.667648315429688,24.537782669067383,373800.0,10.516495704650879,9.939705403645833,9.458382568359376,9.480529038302869,9.480529038302869
2000-05-02,25.175880432128906,24.479772567749023,24.537782669067383,24.943843841552734,416000.0,10.690523147583008,10.012632751464844,9.48871368408203,9.494933730080014,9.494933730080014
2000-05-03,24.82782745361328,24.30574607849121,24.59579086303711,24.36375617980957,343000.0,10.64188003540039,10.079002062479654,9.518569278717042,9.508427216024959,9.508427216024959
2000-05-04,25.001853942871094,24.36375617980957,25.001853942871094,24.537782669067383,385600.0,10.717888832092285,10.142151514689127,9.548453254699707,9.522490723188533,9.522490723188533
2000-05-05,24.769817352294922,24.36375617980957,24.36375617980957,24.59579086303711,184700.0,10.743232727050781,10.185443687438966,9.578844108581542,9.536522240474307,9.536522240474307
2000-05-08,24.769817352294922,24.189727783203125,24.769817352294922,24.30574607849121,244700.0,10.616539001464844,10.230234273274739,9.604712238311768,9.548795158212835,9.548795158212835
2000-05-09,24.247737884521484,23.8416748046875,23.957693099975586,24.247737884521484,444300.0,10.591204643249512,10.28328088124593,9.629576416015626,9.560507624336843,9.560507624336843
2000-05-10,24.36375617980957,23.957693099975586,24.36375617980957,24.073711395263672,285800.0,10.515192031860352,10.327944882710774,9.653914737701417,9.571115228864882,9.571115228864882
2000-05-11,24.30574607849121,24.015701293945312,24.30574607849121,24.247737884521484,135400.0,10.591204643249512,10.376019159952799,9.67977331161499,9.582325002649329,9.582325002649329
2000-05-12,24.30574607849121,24.1317195892334,24.247737884521484,24.30574607849121,139700.0,10.616539001464844,10.429097239176432,9.706635856628418,9.593566459158193,9.593566459158193
2000-05-15,24.30574607849121,24.015701293945312,24.30574607849121,24.073711395263672,428900.0,10.515192031860352,10.472104008992513,9.729979782104492,9.603476411552839,9.603476411552839
2000-05-16,24.1317195892334,23.899682998657227,24.1317195892334,24.015701293945312,301000.0,10.489850044250488,10.50844866434733,9.753314132690429,9.612905918283666,9.612905918283666
2000-05-17,24.1317195892334,23.899682998657227,24.1317195892334,24.015701293945312,350100.0,10.489850044250488,10.533191363016764,9.77913465499878,9.622136909083316,9.622136909083316
2000-05-18,24.1317195892334,23.899682998657227,23.899682998657227,24.073711395263672,232900.0,10.515192031860352,10.557966232299805,9.804964694976807,9.631439566612244,9.631439566612244
2000-05-19,24.1317195892334,23.783666610717773,23.8416748046875,23.899682998657227,370600.0,10.439176559448242,10.57933069864909,9.831263408660888,9.639766752105398,9.639766752105398
2000-05-22,24.073711395263672,23.319595336914062,24.073711395263672,23.493621826171875,377100.0,10.261811256408691,10.562351735432943,9.853517627716064,9.646114145006452,9.646114145006452
2000-05-23,23.667648315429688,23.37760353088379,23.37760353088379,23.493621826171875,343700.0,10.261811256408691,10.533770942687989,9.877760753631591,9.65233330774789,9.65233330774789
2000-05-24,23.667648315429688,22.971540451049805,23.319595336914062,23.08755874633789,328000.0,10.084446907043457,10.49660873413086,9.898953723907471,9.656654443740845,9.656654443740845
2000-05-25,23.145566940307617,22.913532257080078,23.08755874633789,23.08755874633789,408500.0,10.084446907043457,10.454379272460937,9.918157844543456,9.669331321716308,9.660890012684435
2000-05-26,23.203577041625977,22.797513961791992,23.029550552368164,22.85552215576172,254000.0,9.98309326171875,10.403703308105468,9.933843231201172,9.681968889236451,9.664048868067125
2000-05-30,22.85552215576172,22.391450881958008,22.797513961791992,22.507469177246094,481700.0,9.831068992614746,10.351338640848796,9.947482604980468,9.692355518341065,9.665670422674383
2000-05-31,22.913532257080078,22.56547737121582,22.62348747253418,22.739505767822266,471500.0,9.932419776916504,10.307419649759929,9.9631489944458,9.701563634872436,9.668235320311327
2000-06-01,22.85552215576172,22.507469177246094,22.797513961791992,22.797513961791992,462400.0,9.957761764526367,10.270257631937662,9.976338710784912,9.707128267288208,9.670992715018135
2000-06-02,23.029550552368164,22.62348747253418,22.797513961791992,22.739505767822266,932800.0,9.932419776916504,10.226338640848796,9.990016117095948,9.711465291976928,9.673459008054913
2000-06-05,22.739505767822266,22.56547737121582,22.739505767822266,22.681495666503906,114900.0,9.90708065032959,10.179041417439779,10.001197814941406,9.715792436599731,9.675642387889257
2000-06-06,22.681495666503906,22.275432586669922,22.56547737121582,22.275432586669922,490200.0,9.729718208312988,10.126676495869955,10.00833501815796,9.718345956802368,9.676143089930216
2000-06-07,22.62348747253418,22.33344268798828,22.33344268798828,22.507469177246094,743700.0,9.831068992614746,10.082757759094239,10.01998540878296,9.721912984848023,9.677564428486955
