Date,High,Low,Open,Close,Volume,Adj Close,CNC-15ma,CNC-50ma,CNC-100ma,CNC-200ma
2001-12-13,1.475000023841858,1.1891666650772095,1.1891666650772095,1.4333332777023315,56373600.0,1.4333332777023315,1.4333332777023315,1.4333332777023315,1.4333332777023315,1.4333332777023315
2001-12-14,1.440833330154419,1.3708332777023315,1.434166669845581,1.3916666507720947,11307200.0,1.3916666507720947,1.4124999642372131,1.4124999642372131,1.4124999642372131,1.4124999642372131
2001-12-17,1.4249999523162842,1.3833333253860474,1.3916666507720947,1.4149999618530273,1756800.0,1.4149999618530273,1.4133332967758179,1.4133332967758179,1.4133332967758179,1.4133332967758179
2001-12-18,1.4474999904632568,1.3916666507720947,1.4083333015441895,1.4383333921432495,3585600.0,1.4383333921432495,1.4195833206176758,1.4195833206176758,1.4195833206176758,1.4195833206176758
2001-12-19,1.774999976158142,1.4333332777023315,1.4375,1.7258332967758179,3352800.0,1.7258332967758179,1.480833315849304,1.480833315849304,1.480833315849304,1.480833315849304
2001-12-20,1.899999976158142,1.6458333730697632,1.7000000476837158,1.6541666984558105,3855200.0,1.6541666984558105,1.5097222129503887,1.5097222129503887,1.5097222129503887,1.5097222129503887
2001-12-21,1.6749999523162842,1.6541666984558105,1.6741666793823242,1.6583333015441895,3245600.0,1.6583333015441895,1.5309523684637887,1.5309523684637887,1.5309523684637887,1.5309523684637887
2001-12-24,1.6875,1.6341667175292969,1.6616666316986084,1.662500023841858,968000.0,1.662500023841858,1.5473958253860474,1.5473958253860474,1.5473958253860474,1.5473958253860474
2001-12-26,1.7166666984558105,1.6516666412353516,1.6583333015441895,1.693333387374878,2115200.0,1.693333387374878,1.563611110051473,1.563611110051473,1.563611110051473,1.563611110051473
2001-12-27,1.7408332824707031,1.690000057220459,1.7083333730697632,1.7333333492279053,2372000.0,1.7333333492279053,1.5805833339691162,1.5805833339691162,1.5805833339691162,1.5805833339691162
2001-12-28,1.8166667222976685,1.7208333015441895,1.7208333015441895,1.7916666269302368,1108800.0,1.7916666269302368,1.599772724238309,1.599772724238309,1.599772724238309,1.599772724238309
2001-12-31,1.9249999523162842,1.7725000381469727,1.8233333826065063,1.8291666507720947,451200.0,1.8291666507720947,1.6188888847827911,1.6188888847827911,1.6188888847827911,1.6188888847827911
2002-01-02,1.8891667127609253,1.8200000524520874,1.8891667127609253,1.8333333730697632,1448000.0,1.8333333730697632,1.6353846146510198,1.6353846146510198,1.6353846146510198,1.6353846146510198
2002-01-03,1.837499976158142,1.8241666555404663,1.8241666555404663,1.8333333730697632,328800.0,1.8333333730697632,1.64952381168093,1.64952381168093,1.64952381168093,1.64952381168093
2002-01-04,1.8366667032241821,1.7825000286102295,1.8366667032241821,1.8125,549600.0,1.8125,1.6603888909022013,1.6603888909022013,1.6603888909022013,1.6603888909022013
2002-01-07,1.8075000047683716,1.7000000476837158,1.787500023841858,1.7141666412353516,789600.0,1.7141666412353516,1.679111115137736,1.6637500002980232,1.6637500002980232,1.6637500002980232
2002-01-08,1.7666666507720947,1.712499976158142,1.7174999713897705,1.7666666507720947,1184000.0,1.7666666507720947,1.704111115137736,1.669803920914145,1.669803920914145,1.669803920914145
2002-01-09,1.7666666507720947,1.7266666889190674,1.7666666507720947,1.7266666889190674,696800.0,1.7266666889190674,1.7248888969421388,1.6729629635810852,1.6729629635810852,1.6729629635810852
2002-01-10,1.7374999523162842,1.653333306312561,1.7374999523162842,1.7133333683013916,552000.0,1.7133333683013916,1.7432222286860148,1.6750877217242592,1.6750877217242592,1.6750877217242592
2002-01-11,1.8083332777023315,1.6875,1.6883333921432495,1.7666666507720947,194400.0,1.7666666507720947,1.7459444522857666,1.679666668176651,1.679666668176651,1.679666668176651
2002-01-14,1.7833333015441895,1.7316666841506958,1.7833333015441895,1.746666669845581,129600.0,1.746666669845581,1.7521111170450847,1.6828571444466,1.6828571444466,1.6828571444466
2002-01-15,1.7541667222976685,1.7333333492279053,1.75,1.75,94400.0,1.75,1.758222230275472,1.6859090924263,1.6859090924263,1.6859090924263
2002-01-16,1.7549999952316284,1.6708333492279053,1.75,1.6708333492279053,149600.0,1.6708333492279053,1.7587777853012085,1.6852536253307178,1.6852536253307178,1.6852536253307178
2002-01-17,1.7100000381469727,1.5166666507720947,1.6683332920074463,1.6291667222976685,1036800.0,1.6291667222976685,1.7545000076293946,1.682916671037674,1.682916671037674,1.682916671037674
2002-01-18,1.6408333778381348,1.59333336353302,1.6100000143051147,1.625,833600.0,1.625,1.7472777843475342,1.680600004196167,1.680600004196167,1.680600004196167
2002-01-22,1.6833332777023315,1.600000023841858,1.6083333492279053,1.6833332777023315,470400.0,1.6833332777023315,1.7400555610656738,1.6807051301002502,1.6807051301002502,1.6807051301002502
2002-01-23,1.809166669845581,1.6549999713897705,1.6549999713897705,1.809166669845581,231200.0,1.809166669845581,1.7387222290039062,1.685462964905633,1.685462964905633,1.685462964905633
2002-01-24,1.8200000524520874,1.75,1.7991666793823242,1.7958333492279053,108000.0,1.7958333492279053,1.736222227414449,1.689404764345714,1.689404764345714,1.689404764345714
2002-01-25,1.8041666746139526,1.7625000476837158,1.7958333492279053,1.8041666746139526,252800.0,1.8041666746139526,1.7342777808507284,1.6933620715963429,1.6933620715963429,1.6933620715963429
2002-01-28,1.787500023841858,1.6458333730697632,1.787500023841858,1.693333387374878,1384800.0,1.693333387374878,1.7263333400090535,1.6933611154556274,1.6933611154556274,1.6933611154556274
2002-01-29,1.75,1.6866666078567505,1.6866666078567505,1.7083333730697632,742400.0,1.7083333730697632,1.725944455464681,1.6938440915076964,1.6938440915076964,1.6938440915076964
2002-01-30,1.7091666460037231,1.6758333444595337,1.7091666460037231,1.6766666173934937,1068000.0,1.6766666173934937,1.719944453239441,1.6933072954416275,1.6933072954416275,1.6933072954416275
2002-01-31,1.6966667175292969,1.5083333253860474,1.6716666221618652,1.5416666269302368,3235200.0,1.5416666269302368,1.707611115773519,1.6887121236685552,1.6887121236685552,1.6887121236685552
2002-02-01,1.6666666269302368,1.5833333730697632,1.600000023841858,1.6166666746139526,1817600.0,1.6166666746139526,1.7011666695276897,1.6865931398728315,1.6865931398728315,1.6865931398728315
2002-02-04,1.6333333253860474,1.5458333492279053,1.6166666746139526,1.5666667222976685,7305600.0,1.5666667222976685,1.687833340962728,1.6831666707992554,1.6831666707992554,1.6831666707992554
2002-02-05,1.59333336353302,1.5674999952316284,1.5674999952316284,1.5916666984558105,45600.0,1.5916666984558105,1.6775000095367432,1.6806250049008264,1.6806250049008264,1.6806250049008264
2002-02-06,1.680833339691162,1.5916666984558105,1.5916666984558105,1.6749999523162842,571200.0,1.6749999523162842,1.6725000063578288,1.6804729764525954,1.6804729764525954,1.6804729764525954
2002-02-07,1.6749999523162842,1.6008332967758179,1.662500023841858,1.6008332967758179,98400.0,1.6008332967758179,1.6678333361943563,1.6783771954084699,1.6783771954084699,1.6783771954084699
2002-02-08,1.6008332967758179,1.6008332967758179,1.6008332967758179,1.6008332967758179,8000.0,1.6008332967758179,1.6659444411595663,1.6763888903153248,1.6763888903153248,1.6763888903153248
2002-02-11,1.653333306312561,1.6041666269302368,1.6333333253860474,1.6041666269302368,36000.0,1.6041666269302368,1.664555549621582,1.6745833337306977,1.6745833337306977,1.6745833337306977
2002-02-12,1.6208332777023315,1.5858333110809326,1.600000023841858,1.6058332920074463,48800.0,1.6058332920074463,1.6593888839085897,1.6729065034447648,1.6729065034447648,1.6729065034447648
2002-02-13,1.600000023841858,1.5625,1.600000023841858,1.565000057220459,837600.0,1.565000057220459,1.6431111097335815,1.6703373023441859,1.6703373023441859,1.6703373023441859
2002-02-14,1.6058332920074463,1.5750000476837158,1.5750000476837158,1.6058332920074463,139200.0,1.6058332920074463,1.6304444392522177,1.6688372090805408,1.6688372090805408,1.6688372090805408
2002-02-15,1.5958333015441895,1.5499999523162842,1.5950000286102295,1.5833333730697632,963200.0,1.5833333730697632,1.6157222191492717,1.666893940080296,1.666893940080296,1.666893940080296
2002-02-19,1.5916666984558105,1.5633333921432495,1.587499976158142,1.5633333921432495,31200.0,1.5633333921432495,1.6070555528004964,1.6645925945705837,1.6645925945705837,1.6645925945705837
2002-02-20,1.587499976158142,1.5633333921432495,1.5641666650772095,1.5716667175292969,363200.0,1.5716667175292969,1.597944442431132,1.6625724668088167,1.6625724668088167,1.6625724668088167
2002-02-21,1.5958333015441895,1.5633333921432495,1.5824999809265137,1.5791666507720947,554400.0,1.5791666507720947,1.591444444656372,1.6607978749782482,1.6607978749782482,1.6607978749782482
2002-02-22,1.590000033378601,1.5666667222976685,1.5791666507720947,1.5666667222976685,571200.0,1.5666667222976685,1.5931111176808674,1.6588368092974026,1.6588368092974026,1.6588368092974026
2002-02-25,1.5891666412353516,1.5633333921432495,1.5791666507720947,1.5750000476837158,2069600.0,1.5750000476837158,1.590333342552185,1.657125854978756,1.657125854978756,1.657125854978756
2002-02-26,1.5950000286102295,1.5674999952316284,1.5750000476837158,1.5758333206176758,225600.0,1.5758333206176758,1.5909444491068523,1.6555000042915344,1.6555000042915344,1.6555000042915344
2002-02-27,1.5833333730697632,1.5641666650772095,1.568333387374878,1.569166660308838,1328000.0,1.569166660308838,1.5894444465637207,1.6582166719436646,1.653807193625207,1.653807193625207
2002-02-28,1.5708333253860474,1.5583332777023315,1.5666667222976685,1.5625,1432800.0,1.5625,1.5819444497426352,1.6616333389282227,1.6520512860554915,1.6520512860554915
2002-03-01,1.5833333730697632,1.5633333921432495,1.5750000476837158,1.565000057220459,1160000.0,1.565000057220459,1.5795555671056112,1.6646333408355714,1.6504088100397363,1.6504088100397363
2002-03-04,1.5783333778381348,1.5458333492279053,1.565000057220459,1.5700000524520874,664800.0,1.5700000524520874,1.5775000174840292,1.667266674041748,1.6489197589732982,1.6489197589732982
2002-03-05,1.5916666984558105,1.5666667222976685,1.5708333253860474,1.5741666555404663,310400.0,1.5741666555404663,1.5755000193913777,1.664233341217041,1.6475606116381558,1.6475606116381558
2002-03-06,1.5991666316986084,1.5625,1.5750000476837158,1.5750000476837158,268800.0,1.5750000476837158,1.5734444697697958,1.6626500082015991,1.6462648872818266,1.6462648872818266
2002-03-07,1.600000023841858,1.5750000476837158,1.600000023841858,1.5750000476837158,72800.0,1.5750000476837158,1.5741111358006796,1.6609833431243897,1.6450146269380002,1.6450146269380002
2002-03-08,1.5916666984558105,1.5541666746139526,1.5716667175292969,1.5916666984558105,158400.0,1.5916666984558105,1.5731666962305704,1.6595666766166688,1.6440948350676174,1.6440948350676174
2002-03-11,1.590833306312561,1.5416666269302368,1.5625,1.5724999904632568,178400.0,1.5724999904632568,1.5724444707234702,1.6571500086784363,1.6428813631251706,1.6428813631251706
2002-03-12,1.625,1.5708333253860474,1.587499976158142,1.625,693600.0,1.625,1.57655557791392,1.6549833416938782,1.6425833404064178,1.6425833404064178
2002-03-13,1.7283333539962769,1.625,1.628333330154419,1.7283333539962769,725600.0,1.7283333539962769,1.587000020345052,1.653716676235199,1.6439890783341204,1.6439890783341204
2002-03-14,1.8391666412353516,1.712499976158142,1.712499976158142,1.8333333730697632,1497600.0,1.8333333730697632,1.60394446849823,1.6538000106811523,1.6470430185717921,1.6470430185717921
2002-03-15,1.9041666984558105,1.8291666507720947,1.8291666507720947,1.8833333253860474,874400.0,1.8833333253860474,1.6250555753707885,1.654800009727478,1.6507936583624945,1.6507936583624945
2002-03-18,1.9633333683013916,1.899999976158142,1.9149999618530273,1.9083333015441895,994400.0,1.9083333015441895,1.64727779229482,1.6563000082969666,1.6548177152872086,1.6548177152872086
2002-03-19,1.9249999523162842,1.902500033378601,1.9249999523162842,1.9249999523162842,403200.0,1.9249999523162842,1.6705555677413941,1.6585500073432922,1.6589743650876558,1.6589743650876558
2002-03-20,1.934166669845581,1.8975000381469727,1.9133332967758179,1.9166666269302368,236000.0,1.9166666269302368,1.6937222321828207,1.66260000705719,1.6628787932973919,1.6628787932973919
2002-03-21,1.9208333492279053,1.8875000476837158,1.9166666269302368,1.9208333492279053,972000.0,1.9208333492279053,1.7176111221313477,1.665683341026306,1.666728861296355,1.666728861296355
2002-03-22,1.9275000095367432,1.8916666507720947,1.8975000381469727,1.9233332872390747,420000.0,1.9233332872390747,1.7415000041325888,1.6696166729927062,1.6705024557955124,1.6705024557955124
2002-03-25,1.9208333492279053,1.8908333778381348,1.9208333492279053,1.912500023841858,60800.0,1.912500023841858,1.7643333355585733,1.6736000061035157,1.674009666926619,1.674009666926619
2002-03-26,1.9208333492279053,1.8908333778381348,1.9041666984558105,1.9166666269302368,140000.0,1.9166666269302368,1.787166666984558,1.6766000056266785,1.6774761949266705,1.6774761949266705
2002-03-27,1.9258333444595337,1.90583336353302,1.9216666221618652,1.912500023841858,247200.0,1.912500023841858,1.809666665395101,1.679916672706604,1.680786389700124,1.680786389700124
2002-03-28,1.9366666078567505,1.774999976158142,1.9158333539962769,1.9083333015441895,1668800.0,1.9083333015441895,1.8318888823191324,1.6830833387374877,1.683946763475736,1.683946763475736
2002-04-01,1.912500023841858,1.8899999856948853,1.9116666316986084,1.912500023841858,326400.0,1.912500023841858,1.8532777706782022,1.687916672229767,1.687077630056094,1.687077630056094
2002-04-02,1.912500023841858,1.9016666412353516,1.912500023841858,1.9083333015441895,108000.0,1.9083333015441895,1.875666658083598,1.6935000038146972,1.6900675715626896,1.6900675715626896
2002-04-03,1.9166666269302368,1.9083333015441895,1.9083333015441895,1.9141666889190674,576000.0,1.9141666889190674,1.894944437344869,1.6992833375930787,1.6930555597941082,1.6930555597941082
2002-04-04,1.9166666269302368,1.8841667175292969,1.912500023841858,1.9083333015441895,62400.0,1.9083333015441895,1.9069444338480632,1.7037833380699157,1.6958881616592407,1.6958881616592407
2002-04-05,1.9083333015441895,1.9083333015441895,1.9083333015441895,1.9083333015441895,56000.0,1.9083333015441895,1.9119444290796916,1.7057666707038879,1.6986471894499544,1.6986471894499544
2002-04-08,1.912500023841858,1.8875000476837158,1.899999976158142,1.912500023841858,225600.0,1.912500023841858,1.9138888756434123,1.708100004196167,1.7013888924549787,1.7013888924549787
2002-04-09,2.0916666984558105,1.8958333730697632,1.9108333587646484,2.0916666984558105,1051200.0,2.0916666984558105,1.926111102104187,1.713850004673004,1.7063291178473943,1.7063291178473943
2002-04-10,2.2183332443237305,2.0950000286102295,2.0950000286102295,2.2125000953674316,708800.0,2.2125000953674316,1.9452777783075967,1.7242333388328552,1.7126562550663949,1.7126562550663949
2002-04-11,2.386666774749756,2.1475000381469727,2.2116665840148926,2.365833282470703,188000.0,2.365833282470703,1.9752222220102946,1.737383337020874,1.7207201689849665,1.7207201689849665
2002-04-12,2.435833215713501,2.3541667461395264,2.3541667461395264,2.4124999046325684,344000.0,2.4124999046325684,2.0079999923706056,1.7521000027656555,1.7291565072245714,1.7291565072245714
2002-04-15,2.4166667461395264,2.359999895095825,2.4124999046325684,2.383333444595337,84000.0,2.383333444595337,2.03866666952769,1.7689333391189574,1.737038157072412,1.737038157072412
2002-04-16,2.4166667461395264,2.375,2.379166603088379,2.4149999618530273,192000.0,2.4149999618530273,2.072166665395101,1.7849000048637391,1.7451091309388478,1.7451091309388478
2002-04-17,2.4166667461395264,2.323333263397217,2.4166667461395264,2.323333263397217,404000.0,2.323333263397217,2.0992777744928994,1.8000333356857299,1.7519117677912992,1.7519117677912992
2002-04-18,2.4166667461395264,2.2291667461395264,2.320833444595337,2.4166667461395264,794400.0,2.4166667461395264,2.1328888893127442,1.8165333366394043,1.75964147684186,1.75964147684186
2002-04-19,2.4658334255218506,2.384999990463257,2.4166667461395264,2.43833327293396,523200.0,2.43833327293396,2.1682222207387287,1.8318000030517578,1.7674425319693554,1.7674425319693554
2002-04-22,2.487499952316284,2.4166667461395264,2.4574999809265137,2.434999942779541,497600.0,2.434999942779541,2.2030555486679075,1.8484833359718322,1.775028411637653,1.775028411637653
2002-04-23,2.5,2.3533332347869873,2.4141666889190674,2.49916672706604,376800.0,2.49916672706604,2.2424444437026976,1.8664500045776367,1.7831647972042641,1.7831647972042641
2002-04-24,2.49916672706604,2.4083333015441895,2.4708333015441895,2.4691667556762695,292800.0,2.4691667556762695,2.279444448153178,1.8837500071525575,1.7907870411872864,1.7907870411872864
2002-04-25,2.515000104904175,2.3891665935516357,2.498333215713501,2.3891665935516357,168000.0,2.3891665935516357,2.311500000953674,1.8994166731834412,1.7973626406638177,1.7973626406638177
2002-04-26,2.387500047683716,2.2208333015441895,2.387500047683716,2.2916667461395264,689600.0,2.2916667461395264,2.3370555639266968,1.9139500069618225,1.8027355113755101,1.8027355113755101
2002-04-29,2.3125,2.25,2.308333396911621,2.25083327293396,112800.0,2.25083327293396,2.3596111138661704,1.9268500065803529,1.8075537668761386,1.8075537668761386
2002-04-30,2.25,2.120833396911621,2.2291667461395264,2.1491665840148926,598400.0,2.1491665840148926,2.363444439570109,1.9381666707992553,1.81118794578187,1.81118794578187
2002-05-01,2.123333215713501,1.993333339691162,2.123333215713501,1.994166612625122,375200.0,1.994166612625122,2.348888874053955,1.9467833352088928,1.813114037011799,1.813114037011799
2002-05-02,2.0425000190734863,1.9708333015441895,1.9916666746139526,2.0283334255218506,123200.0,2.0283334255218506,2.326388883590698,1.955916669368744,1.815355905642112,1.815355905642112
2002-05-03,2.0991666316986084,2.0325000286102295,2.0333333015441895,2.0991666316986084,55200.0,2.0991666316986084,2.3054999987284344,1.9663166689872742,1.8182817894158905,1.8182817894158905
2002-05-06,2.065000057220459,2.0241665840148926,2.065000057220459,2.0325000286102295,281600.0,2.0325000286102295,2.282111104329427,1.9756333351135253,1.8204676898158327,1.8204676898158327
2002-05-07,2.0299999713897705,2.0141665935516357,2.0250000953674316,2.0141665935516357,159200.0,2.0141665935516357,2.255388879776001,1.9844166660308837,1.8224242443990226,1.8224242443990226
2002-05-08,2.0216667652130127,1.9924999475479126,2.0166666507720947,1.993333339691162,112800.0,1.993333339691162,2.233388884862264,1.9927666664123536,1.824133335351944,1.824133335351944
2002-05-09,2.174999952316284,2.0,2.0,2.1649999618530273,663200.0,2.1649999618530273,2.2166110992431642,2.0046833324432374,1.831450002193451,1.827508252446014
2002-05-10,2.1583333015441895,2.126666784286499,2.1575000286102295,2.1583333015441895,38400.0,2.1583333015441895,2.197944434483846,2.016599998474121,1.839116668701172,1.83075163528031
2002-05-13,2.134166717529297,2.0208332538604736,2.134166717529297,2.0958333015441895,206400.0,2.0958333015441895,2.175333325068156,2.027216663360596,1.8459250020980835,1.8333252436906389
2002-05-14,2.2283332347869873,2.0824999809265137,2.127500057220459,2.0824999809265137,305600.0,2.0824999809265137,2.1475555419921877,2.0374666619300843,1.852366667985916,1.8357211546255991
2002-05-15,2.12416672706604,2.0416667461395264,2.1108334064483643,2.0833332538604736,389600.0,2.0833332538604736,2.121833308537801,2.0476499938964845,1.8559416675567626,1.8380793650945029
2002-05-16,2.133333444595337,2.0791666507720947,2.116666555404663,2.133333444595337,688800.0,2.133333444595337,2.104777765274048,2.058816661834717,1.8607333350181579,1.8408647809388503
