Date,High,Low,Open,Close,Volume,Adj Close,ALLE-15ma,ALLE-50ma,ALLE-100ma,ALLE-200ma
2014-02-03,49.939998626708984,47.20000076293945,49.349998474121094,47.439998626708984,1184800.0,45.310970306396484,45.67392171223958,42.82441291809082,42.9090292270367,42.9090292270367
2014-02-04,48.47999954223633,47.31999969482422,47.439998626708984,48.04999923706055,891300.0,45.89359664916992,45.738233184814455,42.889360961914065,42.96534181990713,42.96534181990713
2014-02-05,48.650001525878906,47.150001525878906,47.84000015258789,47.599998474121094,823100.0,45.46379089355469,45.72549794514974,42.96214118957519,43.011609395345054,43.011609395345054
2014-02-06,49.27000045776367,47.5,47.5,49.2400016784668,1168400.0,47.03019714355469,45.8362922668457,43.06242919921875,43.08467462713068,43.08467462713068
2014-02-07,50.27000045776367,49.33000183105469,49.33000183105469,49.939998626708984,1837500.0,47.69877243041992,45.998025512695314,43.17245910644531,43.167069230760845,43.167069230760845
2014-02-10,50.119998931884766,49.45000076293945,49.9900016784668,49.84000015258789,763400.0,47.60326385498047,46.115186818440755,43.29929916381836,43.24489720662435,43.24489720662435
2014-02-11,50.40999984741211,49.33000183105469,49.72999954223633,49.88999938964844,1446100.0,47.651023864746094,46.22470728556315,43.42633041381836,43.32086490762645,43.32086490762645
2014-02-12,51.0,49.72999954223633,49.91999816894531,50.0,1405300.0,47.7560920715332,46.31958262125651,43.555463027954104,43.39603824938758,43.39603824938758
2014-02-13,50.439998626708984,49.59000015258789,49.97999954223633,50.119998931884766,695000.0,47.87069320678711,46.47240168253581,43.68879776000976,43.47061583201091,43.47061583201091
2014-02-14,50.25,49.59000015258789,50.150001525878906,49.630001068115234,891700.0,47.4026985168457,46.650054677327475,43.81735717773437,43.53507620389344,43.53507620389344
2014-02-18,50.86000061035156,49.720001220703125,49.720001220703125,50.11000061035156,2748500.0,47.861148834228516,46.87355270385742,43.975525283813475,43.604851568898845,43.604851568898845
2014-02-19,50.34000015258789,49.029998779296875,49.84000015258789,49.15999984741211,1076100.0,46.95377731323242,46.96460749308268,44.13044593811035,43.65800912039621,43.65800912039621
2014-02-20,52.779998779296875,49.099998474121094,50.22999954223633,51.52000045776367,2623600.0,49.2078742980957,47.20275090535482,44.337134170532224,43.74472576379776,43.74472576379776
2014-02-21,52.790000915527344,51.75,51.75,52.369998931884766,2198700.0,50.01972198486328,47.39059193929037,44.55089050292969,43.841264167198766,43.841264167198766
2014-02-24,53.11000061035156,52.36000061035156,52.36000061035156,52.86000061035156,667900.0,50.48774337768555,47.61409098307292,44.747645721435546,43.94196839766069,43.94196839766069
2014-02-25,54.58000183105469,52.93000030517578,53.0,54.560001373291016,1117600.0,52.1114387512207,48.0674555460612,44.978785095214846,44.06390079099741,44.06390079099741
2014-02-26,55.779998779296875,54.18000030517578,54.83000183105469,54.65999984741211,1880100.0,52.20695877075195,48.488346354166666,45.20209266662598,44.18365164364086,44.18365164364086
2014-02-27,55.529998779296875,54.209999084472656,54.689998626708984,55.349998474121094,1139900.0,52.86599349975586,48.98182652791341,45.43323219299317,44.30948268503383,44.30948268503383
2014-02-28,55.31999969482422,53.81999969482422,55.09000015258789,54.349998474121094,1198500.0,51.91086959838867,49.30720469156901,45.63686424255371,44.41807392665318,44.41807392665318
2014-03-03,54.93000030517578,53.08000183105469,54.66999816894531,53.4900016784668,659600.0,51.08945846557617,49.533250427246095,45.822921676635744,44.512037089173226,44.512037089173226
2014-03-04,55.0,53.47999954223633,53.709999084472656,54.0,1189900.0,51.57658386230469,49.79813842773437,46.00878852844238,44.610155794355606,44.610155794355606
2014-03-05,54.310001373291016,53.380001068115234,53.900001525878906,53.95000076293945,395000.0,51.528812408447266,50.05665766398112,46.190261611938475,44.70493191235686,44.70493191235686
2014-03-06,54.099998474121094,53.040000915527344,53.9900016784668,53.189998626708984,617400.0,50.80292510986328,50.259779866536455,46.360846252441405,44.78733722583668,44.78733722583668
2014-03-07,53.779998779296875,52.59000015258789,53.439998626708984,53.38999938964844,776100.0,50.99394607543945,50.467996724446614,46.52780128479004,44.87009201049805,44.87009201049805
2014-03-10,53.66999816894531,52.2400016784668,53.20000076293945,53.290000915527344,1155300.0,50.89844512939453,50.701046498616535,46.694183349609375,44.949412446273,44.949412446273
2014-03-11,54.79999923706055,53.45000076293945,53.4900016784668,54.5,874700.0,52.05414581298828,50.98057963053385,46.88138740539551,45.0416817107758,45.0416817107758
2014-03-12,54.7400016784668,52.77000045776367,54.41999816894531,54.279998779296875,1255500.0,51.84401321411133,51.30659535725911,47.06553504943847,45.12889108902369,45.12889108902369
2014-03-13,54.709999084472656,53.130001068115234,54.459999084472656,53.599998474121094,946400.0,51.27008819580078,51.44407628377279,47.24813751220703,45.20662776126137,45.20662776126137
2014-03-14,53.95000076293945,53.25,53.619998931884766,53.29999923706055,1071800.0,50.98313903808594,51.508304087320965,47.42366363525391,45.27883415222168,45.27883415222168
2014-03-17,53.83000183105469,52.93000030517578,53.439998626708984,52.959999084472656,1011700.0,50.657901763916016,51.51964797973633,47.60300018310547,45.34524239434136,45.34524239434136
2014-03-18,53.4900016784668,52.709999084472656,52.95000076293945,53.279998779296875,880800.0,50.9640007019043,51.4431521097819,47.78253707885742,45.41376383711652,45.41376383711652
2014-03-19,54.0,52.91999816894531,53.18000030517578,53.279998779296875,645000.0,50.9640007019043,51.36028823852539,47.96742263793945,45.48063416078866,45.48063416078866
2014-03-20,54.220001220703125,52.81999969482422,53.40999984741211,54.16999816894531,628100.0,51.815303802490234,51.290242258707686,48.16570487976074,45.55604689461844,45.55604689461844
2014-03-21,54.810001373291016,53.7400016784668,54.380001068115234,53.810001373291016,1356800.0,51.47096252441406,51.26091512044271,48.35690940856934,45.625634137321924,45.625634137321924
2014-03-24,54.22999954223633,53.040000915527344,54.0,53.470001220703125,895600.0,51.14574432373047,51.26466751098633,48.53683349609375,45.68982146507086,45.68982146507086
2014-03-25,53.900001525878906,53.16999816894531,53.70000076293945,53.209999084472656,708000.0,50.89704132080078,51.219364674886066,48.6812198638916,45.749674566860854,45.749674566860854
2014-03-26,53.5,52.0099983215332,53.31999969482422,52.040000915527344,691100.0,49.77790069580078,51.1026372273763,48.77819938659668,45.795449863780625,45.795449863780625
2014-03-27,51.970001220703125,51.189998626708984,51.869998931884766,51.45000076293945,492900.0,49.21355056762695,50.99667892456055,48.849374008178714,45.83385548966654,45.83385548966654
2014-03-28,52.439998626708984,51.540000915527344,51.619998931884766,52.15999984741211,346100.0,49.89268493652344,50.92326151529948,48.93986206054687,45.87895359463162,45.87895359463162
2014-03-31,52.58000183105469,51.90999984741211,52.380001068115234,52.16999816894531,334600.0,49.902244567871094,50.85684814453125,49.032451477050785,45.923165583348535,45.923165583348535
2014-04-01,54.060001373291016,52.290000915527344,52.439998626708984,53.91999816894531,593600.0,51.576175689697266,50.82498346964518,49.14705810546875,45.98461134537406,45.98461134537406
2014-04-02,54.810001373291016,53.59000015258789,53.91999816894531,54.66999816894531,500500.0,52.293575286865234,50.85495427449544,49.27276527404785,46.05244966732558,46.05244966732558
2014-04-03,55.0,54.58000183105469,54.77000045776367,54.95000076293945,427900.0,52.5614128112793,50.94104258219401,49.397334289550784,46.12169395609105,46.12169395609105
2014-04-04,55.349998474121094,53.0,54.81999969482422,53.72999954223633,492000.0,51.39444351196289,50.96846288045247,49.513655014038086,46.177196582994966,46.177196582994966
2014-04-07,54.0,51.529998779296875,53.709999084472656,51.619998931884766,1054200.0,49.37615966796875,50.88301340738932,49.60642013549805,46.210519115130104,46.210519115130104
2014-04-08,51.779998779296875,50.810001373291016,51.34000015258789,51.40999984741211,1213700.0,49.1752815246582,50.76376546223958,49.699752197265624,46.24108367605308,46.24108367605308
2014-04-09,51.59000015258789,51.22999954223633,51.459999084472656,51.5,1212800.0,49.26137161254883,50.65025685628255,49.77322052001953,46.27190294071119,46.27190294071119
2014-04-10,51.790000915527344,50.119998931884766,51.52000045776367,50.68000030517578,1488500.0,48.47702407836914,50.42770487467448,49.83004653930664,46.29417689159663,46.29417689159663
2014-04-11,50.900001525878906,49.86000061035156,50.529998779296875,50.0099983215332,1184600.0,47.836143493652344,50.18538360595703,49.84272727966309,46.30959655761719,46.30959655761719
2014-04-14,50.61000061035156,49.18000030517578,50.279998779296875,49.77000045776367,605900.0,47.6065673828125,49.9494384765625,49.85215347290039,46.32261924743652,46.32243785291615
2014-04-15,50.43000030517578,48.93000030517578,49.880001068115234,49.959999084472656,419300.0,47.788307189941406,49.74218953450521,49.90170021057129,46.36305656433105,46.336809120926205
2014-04-16,50.720001220703125,49.84000015258789,50.15999984741211,50.22999954223633,254000.0,48.046573638916016,49.62676773071289,49.94475975036621,46.417060356140134,46.353408776440666
2014-04-17,50.540000915527344,49.43000030517578,50.06999969482422,50.150001525878906,427200.0,47.97005844116211,49.54386825561524,49.99488510131836,46.478513145446776,46.368953484755295
2014-04-21,50.650001525878906,49.599998474121094,49.97999954223633,50.630001068115234,225700.0,48.42919921875,49.446302541097005,50.02286514282227,46.542647171020505,46.3885748726981
2014-04-22,51.150001525878906,50.36000061035156,50.709999084472656,51.0,422500.0,48.783111572265625,49.37169367472331,50.04455192565918,46.60850551605225,46.41116484156195
2014-04-23,50.959999084472656,49.97999954223633,50.88999938964844,50.400001525878906,507800.0,48.20919418334961,49.1472282409668,50.05667053222656,46.67798484802246,46.42796885410202
2014-04-24,50.779998779296875,49.720001220703125,50.619998931884766,50.2400016784668,659800.0,48.056156158447266,48.864733632405596,50.06477317810059,46.74555179595947,46.443044662475586
2014-04-25,50.38999938964844,49.369998931884766,49.95000076293945,49.540000915527344,290300.0,47.386573791503906,48.519744364420575,50.0573828125,46.80642292022705,46.45170089301713
2014-04-28,50.08000183105469,48.45000076293945,49.84000015258789,48.81999969482422,605400.0,46.697872161865234,48.2066396077474,50.03392639160156,46.861362075805665,46.45393881364302
2014-04-29,49.43000030517578,48.459999084472656,48.959999084472656,48.900001525878906,442000.0,46.774391174316406,48.03318837483724,50.02136024475098,46.91935871124267,46.456825771847285
2014-04-30,49.459999084472656,48.439998626708984,49.0,49.349998474121094,481100.0,47.20482635498047,47.901824696858725,50.008233795166014,46.991879539489744,46.4635043484824
2014-05-01,51.86000061035156,49.47999954223633,51.0,51.25,722100.0,49.022247314453125,47.88588307698568,50.04960319519043,47.09002456665039,46.486148091544095
2014-05-02,51.7400016784668,50.25,51.18000030517578,50.70000076293945,479000.0,48.496150970458984,47.887158203125,50.03536872863769,47.18625144958496,46.5037796957451
2014-05-05,50.52000045776367,49.56999969482422,50.279998779296875,50.060001373291016,413800.0,47.88396453857422,47.89034627278646,49.99265357971191,47.2717720413208,46.51578130307405
2014-05-06,50.15999984741211,49.54999923706055,49.95000076293945,49.88999938964844,596000.0,47.72135925292969,47.8979990641276,49.937325897216795,47.34248580932617,46.526174216434875
2014-05-07,50.31999969482422,49.34000015258789,49.88999938964844,49.93000030517578,598000.0,47.759620666503906,47.89608662923177,49.850289535522464,47.414537315368655,46.53671649378589
2014-05-08,50.400001525878906,49.11000061035156,49.599998474121094,49.36000061035156,530600.0,47.21439743041992,47.84060821533203,49.75043830871582,47.4762654876709,46.542459552570925
2014-05-09,50.15999984741211,48.66999816894531,49.20000076293945,50.0,489100.0,47.82658767700195,47.83104349772135,49.649650192260744,47.541441192626955,46.5532505452132
2014-05-12,50.84000015258789,50.04999923706055,50.04999923706055,50.47999954223633,586100.0,48.285709381103516,47.82147750854492,49.577146987915036,47.60700561523438,46.56768770217896
2014-05-13,50.720001220703125,50.33000183105469,50.5,50.47999954223633,638700.0,48.285709381103516,47.788317362467446,49.52107200622559,47.67199684143066,46.58188622845106
2014-05-14,50.43000030517578,49.7400016784668,50.29999923706055,49.790000915527344,470700.0,47.625709533691406,47.74941838582357,49.44205451965332,47.72542152404785,46.59044215718254
2014-05-15,49.7400016784668,47.97999954223633,49.52000045776367,48.290000915527344,738400.0,46.19091033935547,47.62506866455078,49.33529647827149,47.76277904510498,46.58719393102134
2014-05-16,49.43000030517578,48.150001525878906,48.31999969482422,49.279998779296875,719500.0,47.13787078857422,47.60848846435547,49.2619953918457,47.81142082214355,46.591634873420965
2014-05-19,50.36000061035156,49.27000045776367,49.29999923706055,50.209999084472656,653500.0,48.02744674682617,47.69712677001953,49.202665405273436,47.86523334503174,46.6031213684082
2014-05-20,50.540000915527344,49.75,49.869998931884766,50.5,1543600.0,48.30485153198242,47.7991574605306,49.15079353332519,47.92248844146729,46.61662716335721
2014-05-21,51.029998779296875,50.400001525878906,50.52000045776367,50.709999084472656,338500.0,48.505714416503906,47.88588333129883,49.079824905395505,47.980606155395506,46.63150186613789
2014-05-22,51.84000015258789,50.31999969482422,50.650001525878906,51.4900016784668,501100.0,49.25180435180664,47.901187133789065,49.027980728149416,48.04675788879395,46.651972979307175
2014-05-23,52.59000015258789,51.33000183105469,51.72999954223633,52.459999084472656,451800.0,50.17964172363281,48.01341985066732,49.006171798706056,48.12715465545654,46.67931924864303
2014-05-27,52.84000015258789,52.33000183105469,52.4900016784668,52.470001220703125,331600.0,50.189212799072266,48.16710306803385,48.99029327392578,48.206978454589844,46.70631842980018
2014-05-28,53.2599983215332,52.459999084472656,52.619998931884766,52.939998626708984,523700.0,50.63877487182617,48.36159744262695,48.989910736083985,48.296455459594725,46.73633718126603
2014-05-29,53.86000061035156,52.939998626708984,52.939998626708984,53.52000045776367,815600.0,51.19356918334961,48.59052734375,48.99450210571289,48.38851959228516,46.77010409037272
2014-05-30,53.5099983215332,52.33000183105469,53.4900016784668,52.38999938964844,400300.0,50.11267852783203,48.783746083577476,48.97747566223145,48.47244915008545,46.79523622900024
2014-06-02,52.77000045776367,52.040000915527344,52.77000045776367,52.06999969482422,646500.0,49.80658721923828,48.9157460530599,48.937301330566406,48.551503105163576,46.8177089975841
2014-06-03,52.7400016784668,51.29999923706055,51.29999923706055,52.40999984741211,451900.0,50.131813049316406,49.03881963094076,48.91051834106445,48.63371387481689,46.84225791648582
2014-06-04,53.310001373291016,52.22999954223633,52.27000045776367,53.150001525878906,621100.0,50.839664459228516,49.209083302815756,48.90439674377441,48.72061511993408,46.871650611653045
2014-06-05,54.34000015258789,52.900001525878906,53.20000076293945,54.310001373291016,608900.0,51.9492301940918,49.497318013509116,48.92544052124023,48.803330192565916,46.90871323634238
2014-06-06,56.09000015258789,54.369998931884766,54.43000030517578,55.83000183105469,965400.0,53.40315628051758,49.97813440958659,48.997945632934574,48.88807250976563,46.955774417821914
2014-06-09,56.810001373291016,55.619998931884766,55.970001220703125,56.349998474121094,850400.0,53.90054702758789,50.4289794921875,49.09168556213379,48.97052978515625,47.005736810697925
2014-06-10,56.75,55.95000076293945,56.2400016784668,56.72999954223633,618100.0,54.264034271240234,50.8447519938151,49.17911254882812,49.0594873046875,47.05758179255894
2014-06-11,56.41999816894531,55.97999954223633,56.400001525878906,56.34000015258789,625600.0,53.8909912109375,51.21716130574544,49.258887481689456,49.14566947937012,47.10604568914319
2014-06-12,56.560001373291016,55.88999938964844,56.18000030517578,56.119998931884766,1780200.0,53.75688934326172,51.567239634195964,49.30250175476074,49.22477993011475,47.15288261628487
2014-06-13,56.2599983215332,55.900001525878906,56.2599983215332,56.09000015258789,545100.0,53.72813415527344,51.86566162109375,49.33119293212891,49.30197910308838,47.198863396277794
2014-06-16,57.36000061035156,55.84000015258789,55.93000030517578,57.130001068115234,634300.0,54.72435760498047,52.16864267985026,49.37445182800293,49.38589305877686,47.25112377272712
2014-06-17,57.65999984741211,56.099998474121094,56.880001068115234,57.25,1436700.0,54.83930587768555,52.47864888509115,49.443349075317386,49.47850204467773,47.30345606310614
2014-06-18,57.5,57.04999923706055,57.22999954223633,57.34000015258789,1901900.0,54.925514221191406,52.76443150838216,49.55433616638184,49.58037815093994,47.35566194090125
2014-06-19,57.7400016784668,56.040000915527344,57.33000183105469,57.27000045776367,875800.0,54.858463287353516,53.008757781982425,49.667999801635744,49.683875999450684,47.4067014058431
2014-06-20,57.779998779296875,56.880001068115234,57.13999938964844,57.619998931884766,1265000.0,55.19371795654297,53.347493743896486,49.78664672851563,49.77993362426758,47.45931638253702
2014-06-23,58.290000915527344,57.43000030517578,57.720001220703125,57.560001373291016,384500.0,55.13624954223633,53.70280456542969,49.91983123779297,49.874938888549806,47.51083942387728
2014-06-24,57.56999969482422,56.4900016784668,57.29999923706055,56.68000030517578,580300.0,54.29329299926758,53.9802365620931,50.048974227905276,49.94585075378418,47.55605578104655
2014-06-25,56.83000183105469,56.040000915527344,56.619998931884766,56.689998626708984,503900.0,54.302879333496094,54.211117553710935,50.182900466918944,50.01752696990967,47.60073673172502
2014-06-26,56.779998779296875,56.16999816894531,56.720001220703125,56.31999969482422,336500.0,53.94845962524414,54.344399515787764,50.306103515625,50.103901863098145,47.64249806655081
2014-06-27,56.45000076293945,55.52000045776367,56.45000076293945,55.58000183105469,1105000.0,53.23961639404297,54.33349685668945,50.409964370727536,50.177362060546876,47.67908053927951
2014-06-30,56.75,55.41999816894531,55.52000045776367,56.68000030517578,609900.0,54.29329299926758,54.3596799214681,50.53642906188965,50.265657081604004,47.72202997083788
2014-07-01,57.459999084472656,56.77000045776367,56.77000045776367,57.060001373291016,424500.0,54.65730285644531,54.38589782714844,50.66099113464355,50.34192813873291,47.76677366687405
2014-07-02,57.869998931884766,57.0,57.0,57.369998931884766,484600.0,54.95425033569336,54.45678176879883,50.78441390991211,50.41448291778565,47.81284723526392
2014-07-03,57.7400016784668,57.02000045776367,57.459999084472656,57.15999984741211,138700.0,54.753089904785156,54.52319513956706,50.91529182434082,50.485981178283694,47.85705260258571
2014-07-07,57.040000915527344,55.939998626708984,57.040000915527344,56.040000915527344,274700.0,53.68025588989258,54.52000325520833,51.02777381896973,50.54627349853516,47.89390831959398
2014-07-08,56.040000915527344,54.9900016784668,56.040000915527344,55.5099983215332,424300.0,53.17256546020508,54.41655044555664,51.14349365234375,50.60043823242187,47.92710742110726
2014-07-09,56.029998779296875,55.36000061035156,55.5,55.61000061035156,342800.0,53.26836395263672,54.31182098388672,51.27490348815918,50.65441493988037,47.96049027442932
2014-07-10,55.880001068115234,54.619998931884766,54.849998474121094,55.599998474121094,496000.0,53.2587776184082,54.200705210367836,51.404591217041016,50.712975730896,47.993398891472665
2014-07-11,56.45000076293945,55.439998626708984,55.66999816894531,56.029998779296875,269000.0,53.67067337036133,54.12151921590169,51.533908157348634,50.77107097625733,48.02844379566334
2014-07-14,56.56999969482422,55.619998931884766,56.099998474121094,55.97999954223633,426400.0,53.62277603149414,54.01678975423177,51.62591873168945,50.83776096343994,48.062764852324875
2014-07-15,56.189998626708984,55.279998779296875,55.849998474121094,55.61000061035156,306800.0,53.26836395263672,53.89226404825846,51.72136299133301,50.87836585998535,48.09450631025361
2014-07-16,56.11000061035156,55.13999938964844,55.790000915527344,55.43000030517578,417400.0,53.09593963623047,53.81244049072266,51.825602493286134,50.90912803649903,48.12481802738074
2014-07-17,55.16999816894531,54.18000030517578,55.04999923706055,54.27000045776367,408600.0,51.98479080200195,53.657901255289715,51.91087112426758,50.92409851074219,48.14807087542063
2014-07-18,55.0099983215332,54.11000061035156,54.349998474121094,54.88999938964844,300700.0,52.578678131103516,53.56658248901367,52.00725227355957,50.92877090454102,48.17460145778999
