Date,High,Low,Open,Close,Volume,Adj Close,CAT-15ma,CAT-50ma,CAT-100ma,CAT-200ma
2003-06-11,28.34000015258789,27.364999771118164,27.424999237060547,28.329999923706055,4675600.0,18.290939331054688,17.08467241923014,16.944134178161622,15.848433361053466,14.762337856292724
2003-06-12,28.524999618530273,27.924999237060547,28.329999923706055,28.065000534057617,3231600.0,18.119842529296875,17.207343546549478,16.988100357055664,15.878754100799561,14.78176200389862
2003-06-13,28.125,27.829999923706055,28.020000457763672,28.024999618530273,2737600.0,18.094026565551758,17.311291631062826,17.01833843231201,15.911959266662597,14.801498708724976
2003-06-16,28.959999084472656,28.315000534057617,28.375,28.94499969482422,4286400.0,18.68800926208496,17.45957310994466,17.059879035949706,15.956299171447753,14.825183143615723
2003-06-17,29.125,28.635000228881836,28.9950008392334,28.8799991607666,3625200.0,18.646038055419922,17.572559865315757,17.102696571350098,15.996916389465332,14.850092878341675
2003-06-18,28.9950008392334,28.43000030517578,28.75,28.510000228881836,3469000.0,18.407150268554688,17.669620768229166,17.139261322021483,16.04014726638794,14.87330352783203
2003-06-19,28.725000381469727,28.139999389648438,28.600000381469727,28.25,3027200.0,18.23928451538086,17.798748143513997,17.169903259277344,16.0838480091095,14.89726770401001
2003-06-20,28.739999771118164,28.399999618530273,28.479999542236328,28.625,5024400.0,18.481407165527344,17.908506647745767,17.207888946533203,16.128110094070436,14.92241096496582
2003-06-23,28.690000534057617,27.920000076293945,28.625,28.329999923706055,3256000.0,18.290939331054688,18.004921849568685,17.234882202148437,16.169762010574342,14.946743812561035
2003-06-24,28.75,28.125,28.125,28.225000381469727,2775200.0,18.223146438598633,18.080246098836263,17.25955753326416,16.213942766189575,14.969728336334228
2003-06-25,28.28499984741211,27.799999237060547,28.229999542236328,28.075000762939453,3173000.0,18.126304626464844,18.12823880513509,17.278063201904295,16.254172840118407,14.992354817390442
2003-06-26,28.434999465942383,27.93000030517578,28.03499984741211,28.3799991607666,2192600.0,18.323217391967773,18.179674275716145,17.30653564453125,16.295506248474123,15.016360168457032
2003-06-27,28.40999984741211,27.709999084472656,28.299999237060547,27.915000915527344,3170400.0,18.023000717163086,18.205930328369142,17.335072860717773,16.335472860336303,15.038738236427307
2003-06-30,28.219999313354492,27.600000381469727,27.940000534057617,27.829999923706055,2102400.0,17.968122482299805,18.236921056111655,17.358832473754884,16.375147275924682,15.061725101470948
2003-07-01,27.7549991607666,26.549999237060547,27.549999237060547,27.3700008392334,8532800.0,17.671131134033203,18.239503987630208,17.37755599975586,16.414064435958863,15.085986957550048
2003-07-02,28.014999389648438,27.3700008392334,27.3700008392334,27.8700008392334,5208000.0,17.99395179748535,18.219704818725585,17.395504875183107,16.45730004310608,15.111799845695495
2003-07-03,28.174999237060547,27.649999618530273,27.700000762939453,27.78499984741211,2047400.0,17.939075469970703,18.207653681437176,17.413001747131347,16.500147190093994,15.139278182983398
2003-07-07,28.649999618530273,28.075000762939453,28.125,28.204999923706055,3421200.0,18.210235595703125,18.21540095011393,17.4366321182251,16.545705938339232,15.16880624294281
2003-07-08,28.46500015258789,28.065000534057617,28.155000686645508,28.354999542236328,2427400.0,18.307079315185547,18.190005620320637,17.46749355316162,16.593964824676515,15.200411429405213
2003-07-09,28.434999465942383,28.049999237060547,28.325000762939453,28.21500015258789,2160400.0,18.216691970825195,18.161382548014323,17.491059455871582,16.64106330871582,15.231769700050354
2003-07-10,28.274999618530273,28.0,28.21500015258789,28.110000610351562,3527400.0,18.14889907836914,18.144165802001954,17.515787467956542,16.68386019706726,15.263120164871216
2003-07-11,28.815000534057617,28.024999618530273,28.024999618530273,28.690000534057617,3552200.0,18.52337646484375,18.163105265299478,17.54664897918701,16.726233129501342,15.297604727745057
2003-07-14,29.364999771118164,28.915000915527344,29.149999618530273,28.940000534057617,5128600.0,18.684783935546875,18.176663716634113,17.585581016540527,16.765730676651,15.331098437309265
2003-07-15,29.299999237060547,28.80500030517578,29.299999237060547,29.03499984741211,4361400.0,18.74611473083496,18.20700874328613,17.622511444091796,16.804719123840332,15.363432064056397
2003-07-16,29.31999969482422,28.889999389648438,29.239999771118164,29.31999969482422,4603200.0,18.93012046813965,18.254140345255532,17.66099132537842,16.84477805137634,15.398940992355346
2003-07-17,31.8700008392334,29.799999237060547,30.25,31.770000457763672,20947800.0,20.63509750366211,18.421393203735352,17.725694160461426,16.904227628707886,15.443416414260865
2003-07-18,32.93000030517578,31.700000762939453,31.899999618530273,32.80500030517578,15271400.0,21.307353973388672,18.620335642496745,17.807522163391113,16.970367746353148,15.48896631717682
2003-07-21,32.95000076293945,32.375,32.80500030517578,32.65999984741211,13465000.0,21.21316909790039,18.8330135345459,17.896247100830077,17.03579040527344,15.535448899269104
2003-07-22,32.625,31.780000686645508,31.780000686645508,32.099998474121094,13112600.0,20.84943389892578,19.025100962320963,17.97007884979248,17.094465217590333,15.580570163726806
2003-07-23,32.505001068115234,31.895000457763672,32.1150016784668,32.42499923706055,9669600.0,21.060531616210938,19.251060994466147,18.041030616760253,17.154353132247923,15.629081048965453
2003-07-24,32.5,31.899999618530273,32.474998474121094,31.90999984741211,6022200.0,20.726028442382812,19.43319943745931,18.112265167236327,17.210639476776123,15.676108665466309
2003-07-25,32.650001525878906,31.399999618530273,32.0,32.650001525878906,6885400.0,21.206676483154297,19.65103950500488,18.1955659866333,17.27769688606262,15.724861369132995
2003-07-28,32.845001220703125,32.5099983215332,32.7400016784668,32.54999923706055,5279600.0,21.141725540161133,19.84647216796875,18.273629417419432,17.34278995513916,15.777169017791747
2003-07-29,32.810001373291016,32.38999938964844,32.54999923706055,32.67499923706055,5407000.0,21.222915649414062,20.040861256917317,18.356092948913574,17.41199788093567,15.827974300384522
2003-07-30,33.349998474121094,32.619998931884766,32.68000030517578,33.224998474121094,6066800.0,21.580148696899414,20.265091705322266,18.455192108154296,17.48093002319336,15.878184299468995
2003-07-31,34.14500045776367,33.58000183105469,33.67499923706055,33.73500061035156,7192800.0,21.911399841308594,20.51592508951823,18.562530326843262,17.55641351699829,15.93142267227173
2003-08-01,33.88999938964844,33.28499984741211,33.78499984741211,33.61000061035156,5166200.0,21.830211639404297,20.736380767822265,18.67353904724121,17.63201513290405,15.980675039291382
2003-08-04,33.720001220703125,33.314998626708984,33.474998474121094,33.54999923706055,4242800.0,21.791244506835938,20.943478139241538,18.778667831420897,17.708124971389772,16.028502430915832
2003-08-05,33.77000045776367,33.34000015258789,33.654998779296875,33.345001220703125,6152600.0,21.658100128173828,21.137610499064127,18.882554092407226,17.774213037490846,16.07256070137024
2003-08-06,33.47999954223633,32.974998474121094,33.345001220703125,33.05500030517578,6627200.0,21.469736099243164,21.30691820780436,18.97292407989502,17.83812889099121,16.11467456817627
2003-08-07,33.724998474121094,32.79999923706055,33.0,33.58000183105469,6084400.0,21.810726165771484,21.385293451944985,19.070113868713378,17.895160961151124,16.155437693595886
2003-08-08,34.39500045776367,33.595001220703125,33.70000076293945,34.10499954223633,6177400.0,22.151721954345703,21.441584650675455,19.187100830078126,17.95698190689087,16.19970417499542
2003-08-11,34.505001068115234,33.935001373291016,34.20000076293945,34.34000015258789,4435400.0,22.304353713989258,21.514330291748045,19.296487312316895,18.02036123275757,16.243110480308534
2003-08-12,35.150001525878906,34.08000183105469,34.34000015258789,35.150001525878906,5474400.0,22.830461502075195,21.646398798624674,19.41620231628418,18.086340045928956,16.291836977005005
2003-08-13,35.25,34.90999984741211,35.150001525878906,35.20000076293945,6153800.0,22.862939834594727,21.766559346516928,19.531595458984373,18.146454601287843,16.34018476009369
2003-08-14,35.584999084472656,34.92499923706055,35.20000076293945,35.32500076293945,7142600.0,22.94412612915039,21.914432525634766,19.642349700927735,18.213217220306397,16.39049810409546
2003-08-15,35.974998474121094,35.224998474121094,35.54999923706055,35.47999954223633,3300800.0,23.044801712036133,22.03697420756022,19.75221202850342,18.280120811462403,16.441330742835998
2003-08-18,36.56999969482422,35.66999816894531,35.72999954223633,36.52000045776367,6569200.0,23.720293045043945,22.20887870788574,19.874034690856934,18.35634473800659,16.494729175567628
2003-08-19,36.57500076293945,35.8650016784668,36.525001525878906,36.45000076293945,6419400.0,23.674840927124023,22.372340393066406,19.99746627807617,18.430446605682373,16.548091344833374
2003-08-20,36.209999084472656,35.904998779296875,36.05500030517578,36.130001068115234,4044400.0,23.46698760986328,22.498129653930665,20.11415828704834,18.50400915145874,16.598408975601195
2003-08-21,36.974998474121094,36.04999923706055,36.20000076293945,36.70500183105469,6196200.0,23.8404598236084,22.62673365275065,20.225148696899414,18.584641437530518,16.6494003534317
2003-08-22,36.98500061035156,35.845001220703125,36.845001220703125,35.845001220703125,4680600.0,23.281877517700195,22.72351137797038,20.32838939666748,18.658244876861573,16.69724868774414
2003-08-25,35.5,34.599998474121094,35.5,34.83000183105469,7085000.0,22.622623443603516,22.77893664042155,20.418961334228516,18.718649883270263,16.741020936965942
2003-08-26,34.95000076293945,34.005001068115234,34.380001068115234,34.775001525878906,7307000.0,22.586896896362305,22.84085642496745,20.49693908691406,18.778409061431883,16.786253776550293
2003-08-27,35.22999954223633,34.68000030517578,34.75,35.08000183105469,4225000.0,22.785003662109375,22.92854092915853,20.579718399047852,18.841207485198975,16.831490440368654
2003-08-28,35.470001220703125,34.63999938964844,35.275001525878906,35.32500076293945,3715200.0,22.94412612915039,23.004100926717122,20.670457916259764,18.904859619140623,16.880244154930114
2003-08-29,36.01499938964844,35.5,35.5,35.915000915527344,3647200.0,23.327335357666016,23.08247515360514,20.772218933105467,18.971061096191406,16.929099607467652
2003-09-02,36.45000076293945,35.6150016784668,35.974998474121094,36.22999954223633,4235400.0,23.531944274902344,23.16431452433268,20.87322967529297,19.040559310913086,16.97824604988098
2003-09-03,36.22999954223633,35.505001068115234,36.09000015258789,35.974998474121094,4994800.0,23.366313934326172,23.20003801981608,20.9747371673584,19.10480968475342,17.0246226978302
2003-09-04,35.95000076293945,35.26499938964844,35.775001525878906,35.54499816894531,3967000.0,23.087017059326172,23.214976501464843,21.07201457977295,19.165786056518556,17.06831377029419
2003-09-05,35.25,34.724998474121094,35.16999816894531,35.064998626708984,7657000.0,22.775257110595703,23.20371856689453,21.164993629455566,19.22152841567993,17.111178131103514
2003-09-08,35.29499816894531,34.790000915527344,35.064998626708984,35.255001068115234,4617800.0,22.898662567138672,23.193975957234702,21.256502532958983,19.281519088745117,17.154134311676025
2003-09-09,35.130001068115234,34.400001525878906,35.130001068115234,34.70000076293945,5141400.0,22.538185119628906,23.11516876220703,21.3468062210083,19.340939540863037,17.192773585319518
2003-09-10,34.57500076293945,34.099998474121094,34.525001525878906,34.5,6279000.0,22.408279418945312,23.03073132832845,21.43560935974121,19.397220916748047,17.22839202404022
2003-09-11,34.54499816894531,33.43000030517578,34.5,34.03499984741211,11167600.0,22.10625457763672,22.94001579284668,21.524311828613282,19.45093391418457,17.26165681362152
2003-09-12,34.099998474121094,33.58000183105469,33.875,34.0099983215332,6041600.0,22.09002113342285,22.82331988016764,21.606233215332033,19.50086904525757,17.294633564949034
2003-09-15,34.72999954223633,34.06999969482422,34.13999938964844,34.5,5558200.0,22.408279418945312,22.76508000691732,21.695617294311525,19.554309520721436,17.331732082366944
2003-09-16,34.89500045776367,34.404998779296875,34.51499938964844,34.849998474121094,3667800.0,22.63559913635254,22.765945053100587,21.78412456512451,19.610378341674803,17.366513657569886
2003-09-17,35.349998474121094,34.994998931884766,35.025001525878906,35.1150016784668,5389200.0,22.80772590637207,22.780666987101238,21.874137496948244,19.67081552505493,17.40113730430603
2003-09-18,35.88999938964844,34.974998474121094,35.29999923706055,35.650001525878906,5145800.0,23.155223846435547,22.805348332722982,21.97290813446045,19.731983795166016,17.438580656051634
2003-09-19,35.875,35.38999938964844,35.650001525878906,35.595001220703125,4964200.0,23.119497299194336,22.817039744059244,22.072320098876954,19.794053783416746,17.478901047706604
2003-09-22,35.84000015258789,35.06999969482422,35.47999954223633,35.23500061035156,5864400.0,22.88566780090332,22.787595240275063,22.159565925598145,19.853107452392578,17.51895944595337
2003-09-23,35.845001220703125,35.33000183105469,35.334999084472656,35.724998474121094,3932400.0,23.20393180847168,22.765727742513022,22.24994888305664,19.917764949798585,17.56124575138092
2003-09-24,35.974998474121094,35.220001220703125,35.75,35.220001220703125,4616000.0,22.875930786132812,22.733035532633462,22.3325452041626,19.977528324127196,17.602146697044372
2003-09-25,35.435001373291016,34.45000076293945,35.334999084472656,34.45000076293945,5386800.0,22.375802993774414,22.68562126159668,22.401458854675294,20.031225090026854,17.642409019470215
2003-09-26,34.400001525878906,33.724998474121094,34.400001525878906,34.125,5862400.0,22.16470718383789,22.644917933146157,22.432051048278808,20.07887260437012,17.680740518569948
2003-09-29,34.71500015258789,33.9900016784668,34.20000076293945,34.595001220703125,4724000.0,22.469980239868164,22.616339111328124,22.455303573608397,20.131412868499755,17.720343785285948
2003-09-30,34.744998931884766,33.95000076293945,34.5099983215332,34.41999816894531,5140000.0,22.356311798095703,22.604214223225913,22.478166427612305,20.18720676422119,17.76031765460968
2003-10-01,35.72999954223633,34.45000076293945,34.46500015258789,35.66999816894531,5336000.0,23.168210983276367,22.65487632751465,22.524541969299317,20.2473104095459,17.805178599357603
2003-10-02,36.46500015258789,35.95500183105469,36.0,36.349998474121094,7216000.0,23.609874725341797,22.755117670694986,22.575528831481932,20.308279724121093,17.849574193954467
2003-10-03,37.244998931884766,36.349998474121094,36.75,36.689998626708984,6192000.0,23.83070945739746,22.87116355895996,22.637622451782228,20.374943809509276,17.89579011440277
2003-10-06,37.345001220703125,36.595001220703125,36.95000076293945,37.005001068115234,3771800.0,24.035316467285156,22.97963269551595,22.694195251464844,20.444880619049073,17.94339511394501
2003-10-07,37.209999084472656,36.650001525878906,36.880001068115234,37.209999084472656,3934200.0,24.168466567993164,23.081823857625327,22.754730072021484,20.514179744720458,17.99225468158722
2003-10-08,37.78499984741211,37.31999969482422,37.474998474121094,37.654998779296875,4130800.0,24.457496643066406,23.19180857340495,22.819421691894533,20.58775732040405,18.040538244247436
2003-10-09,38.54999923706055,37.83000183105469,38.13999938964844,38.040000915527344,5414600.0,24.707557678222656,23.29529749552409,22.881969871520997,20.668580989837647,18.09031084537506
2003-10-10,38.20000076293945,37.689998626708984,38.0,37.875,2556600.0,24.60039520263672,23.394024022420247,22.93574977874756,20.74914005279541,18.139468064308165
2003-10-13,38.70000076293945,38.0,38.0,38.45000076293945,3015600.0,24.973859786987305,23.533236821492512,22.99862274169922,20.836080894470214,18.190651721954346
2003-10-14,38.44499969482422,37.97999954223633,38.2599983215332,38.435001373291016,3766200.0,24.96411895751953,23.650582631429035,23.06208023071289,20.920374031066896,18.243760137557985
2003-10-15,39.459999084472656,38.51499938964844,38.73500061035156,39.36000061035156,6321000.0,25.564912796020508,23.829848098754884,23.140216484069825,21.011385288238525,18.29922001361847
2003-10-16,37.560001373291016,35.994998931884766,37.560001373291016,37.165000915527344,27425200.0,24.253236770629883,23.955010350545248,23.195886497497558,21.08440528869629,18.347723641395568
2003-10-17,37.369998931884766,36.70000076293945,37.18000030517578,36.790000915527344,6636800.0,24.008516311645508,24.077930959065757,23.239842300415038,21.15497808456421,18.391772966384888
2003-10-20,37.20500183105469,36.61000061035156,37.025001525878906,37.0,4032600.0,24.145557403564453,24.189636103312175,23.279719009399415,21.23340991973877,18.437016744613647
2003-10-21,37.005001068115234,36.375,37.005001068115234,36.380001068115234,5590800.0,23.740957260131836,24.28194580078125,23.308451080322264,21.30246919631958,18.478693809509277
2003-10-22,36.54999923706055,35.66999816894531,35.88999938964844,35.78499984741211,5806000.0,23.352664947509766,24.294242731730144,23.318895149230958,21.36754873275757,18.519304718971252
2003-10-23,35.915000915527344,35.5099983215332,35.78499984741211,35.68000030517578,5641200.0,23.28414535522461,24.272527440389,23.327319259643556,21.429457359313965,18.561880688667298
2003-10-24,35.779998779296875,35.23500061035156,35.349998474121094,35.525001525878906,4872800.0,23.182992935180664,24.229346338907877,23.33209659576416,21.487223148345947,18.602454886436462
2003-10-27,35.92499923706055,35.505001068115234,35.75,35.849998474121094,3972200.0,23.39508628845215,24.186664326985678,23.33910228729248,21.54565715789795,18.643962235450743
2003-10-28,36.494998931884766,35.755001068115234,35.915000915527344,36.38999938964844,5315800.0,23.747480392456055,24.15859858194987,23.339646034240722,21.606840362548827,18.68678593635559
2003-10-29,36.72999954223633,36.0,36.380001068115234,36.72999954223633,3301600.0,23.9693546295166,24.12605578104655,23.345536308288573,21.671501293182374,18.731212377548218
2003-10-30,37.22999954223633,36.470001220703125,36.95500183105469,36.93000030517578,5515800.0,24.099868774414062,24.08554318745931,23.35819393157959,21.736176109313966,18.776625604629515
2003-10-31,37.13999938964844,36.63999938964844,36.93000030517578,36.63999938964844,4911800.0,23.910621643066406,24.039558283487956,23.35959716796875,21.79237293243408,18.820403146743775
2003-11-03,37.244998931884766,36.63999938964844,36.72999954223633,37.025001525878906,4029400.0,24.161867141723633,23.985425440470376,23.37719696044922,21.85279317855835,18.865773639678956
2003-11-04,37.6349983215332,36.95500183105469,37.025001525878906,37.404998779296875,4473200.0,24.409854888916016,23.948474502563478,23.41294158935547,21.91595146179199,18.913955364227295
2003-11-05,37.845001220703125,37.189998626708984,37.279998779296875,37.470001220703125,3948800.0,24.452268600463867,23.8742982228597,23.4502490234375,21.97359405517578,18.964946613311767
2003-11-06,37.369998931884766,37.029998779296875,37.349998474121094,37.26499938964844,3948600.0,24.31848907470703,23.878648376464845,23.480918731689453,22.030318565368653,19.013617477416993
2003-11-07,37.25,36.23500061035156,37.21500015258789,36.28499984741211,5778000.0,23.678958892822266,23.856677881876628,23.49561538696289,22.083036651611327,19.061591958999635
2003-11-10,36.67499923706055,35.90999984741211,36.224998474121094,36.04499816894531,4156000.0,23.522335052490234,23.815129725138345,23.499515380859375,22.13586715698242,19.109857583045958
2003-11-11,36.290000915527344,35.880001068115234,36.04499816894531,35.974998474121094,4250200.0,23.476659774780273,23.797509892781576,23.498409690856935,22.18581968307495,19.15696488857269
2003-11-12,36.880001068115234,36.099998474121094,36.099998474121094,36.83000183105469,2621200.0,24.034610748291016,23.84297294616699,23.51177562713623,22.243256397247315,19.206509203910826
2003-11-13,37.04499816894531,36.564998626708984,36.70500183105469,36.7400016784668,3132200.0,23.975889205932617,23.88908920288086,23.52955307006836,22.300783824920654,19.257363295555116
2003-11-14,37.279998779296875,36.25,36.7400016784668,36.30500030517578,3460600.0,23.692012786865234,23.923023859659832,23.54788818359375,22.356440906524657,19.305306873321534
2003-11-17,36.31999969482422,35.974998474121094,36.30500030517578,36.25,3640800.0,23.656116485595703,23.940425872802734,23.56303726196289,22.409769897460937,19.35263807296753
2003-11-18,36.56999969482422,35.64500045776367,36.25,35.64500045776367,3668000.0,23.261310577392578,23.9080145517985,23.577499771118163,22.46215299606323,19.398812928199767
2003-11-19,36.439998626708984,35.66999816894531,35.70000076293945,36.3849983215332,3591400.0,23.744213104248047,23.8930051167806,23.60421844482422,22.519913902282713,19.4475305891037
2003-11-20,36.78499984741211,36.20000076293945,36.349998474121094,36.375,3676400.0,23.737686157226562,23.868859608968098,23.636847076416014,22.580579452514648,19.497321944236756
2003-11-21,36.67499923706055,36.369998931884766,36.51499938964844,36.44499969482422,3010800.0,23.783363342285156,23.860375722249348,23.67071392059326,22.638473567962645,19.54788680553436
2003-11-24,36.8849983215332,36.525001525878906,36.525001525878906,36.66999816894531,3615400.0,23.93020248413086,23.844931411743165,23.70115238189697,22.698384838104246,19.599266014099122
2003-11-25,37.654998779296875,36.79999923706055,36.82500076293945,37.52000045776367,4764400.0,24.48490333557129,23.849934641520182,23.73813846588135,22.761131515502928,19.653418726921082
2003-11-26,37.75,37.15999984741211,37.75,37.70000076293945,3596200.0,24.602352142333984,23.85994021097819,23.774030990600586,22.824084243774415,19.709024534225463
2003-11-28,38.10499954223633,37.61000061035156,37.630001068115234,38.025001525878906,1362600.0,24.814451217651367,23.893004353841146,23.807215538024902,22.890061836242676,19.765562572479247
2003-12-01,38.404998779296875,37.665000915527344,38.125,38.39500045776367,3524400.0,25.055908203125,23.984800974527996,23.845943756103516,22.959131927490233,19.821496062278747
2003-12-02,38.27000045776367,37.599998474121094,38.27000045776367,37.790000915527344,3887000.0,24.661096572875977,24.060718409220378,23.88145233154297,23.020509128570556,19.87337112903595
2003-12-03,38.17499923706055,37.67499923706055,37.96500015258789,37.7400016784668,2759000.0,24.62846565246582,24.137505467732748,23.90994300842285,23.079945945739745,19.922838311195374
2003-12-04,37.78499984741211,37.29999923706055,37.75,37.470001220703125,3034200.0,24.452268600463867,24.16534932454427,23.941469764709474,23.137007484436037,19.970863304138184
2003-12-05,38.560001373291016,38.0,38.0,38.25,6489000.0,24.96126937866211,24.23104133605957,23.993179092407228,23.19731897354126,20.0210485124588
2003-12-08,38.435001373291016,38.02000045776367,38.224998474121094,38.38999938964844,3184800.0,25.052644729614258,24.321750132242837,24.050937843322753,23.241494445800782,20.072861037254334
2003-12-09,38.66999816894531,38.165000915527344,38.51499938964844,38.2400016784668,3612800.0,24.954750061035156,24.408325703938804,24.100633239746095,23.277968406677246,20.124168076515197
2003-12-10,38.28499984741211,37.875,38.224998474121094,38.0,3809800.0,24.798124313354492,24.51077995300293,24.14946949005127,23.313817958831788,20.17480418205261
2003-12-11,39.095001220703125,38.04999923706055,38.20000076293945,38.970001220703125,4596800.0,25.431150436401367,24.62324244181315,24.194728279113768,23.359635124206545,20.227050170898437
2003-12-12,39.13999938964844,38.724998474121094,38.970001220703125,39.0099983215332,3660200.0,25.45724868774414,24.737879943847656,24.231675758361817,23.403602294921875,20.2789777135849
2003-12-15,39.834999084472656,39.244998931884766,39.494998931884766,39.2599983215332,6112400.0,25.620389938354492,24.860348383585613,24.267469367980958,23.452545909881593,20.331592693328858
2003-12-16,40.560001373291016,39.28499984741211,39.28499984741211,40.5099983215332,8157000.0,26.436107635498047,25.02740872701009,24.315485191345214,23.50484022140503,20.391268553733827
2003-12-17,41.029998779296875,40.064998626708984,40.29999923706055,41.0099983215332,6386200.0,26.762409210205078,25.179242451985676,24.367364044189454,23.56104705810547,20.451918506622313
2003-12-18,42.099998474121094,40.79999923706055,41.07500076293945,41.85499954223633,8481400.0,27.313844680786133,25.36000862121582,24.424491004943846,23.62195634841919,20.51697711467743
2003-12-19,42.375,41.54999923706055,42.099998474121094,42.375,10107000.0,27.653188705444336,25.549257787068687,24.483403625488283,23.68268674850464,20.581808385848998
2003-12-22,42.474998474121094,41.845001220703125,42.31999969482422,41.88999938964844,5316800.0,27.336669921875,25.701308568318684,24.538129119873048,23.736939449310302,20.646676483154298
2003-12-23,42.07500076293945,41.470001220703125,41.89500045776367,41.82500076293945,4049600.0,27.294267654418945,25.876853307088215,24.58453727722168,23.79158000946045,20.711797571182252
2003-12-24,41.97999954223633,41.5,41.665000915527344,41.755001068115234,1674400.0,27.24858856201172,26.05152816772461,24.630226669311522,23.846153450012206,20.777139210700987
2003-12-26,42.05500030517578,41.529998779296875,41.630001068115234,41.85499954223633,776400.0,27.313844680786133,26.24229990641276,24.665205307006836,23.90271089553833,20.838461966514586
2003-12-29,42.380001068115234,41.95000076293945,41.95000076293945,42.29999923706055,2537400.0,27.604251861572266,26.418498738606772,24.732225608825683,23.96405605316162,20.901092472076417
2003-12-30,42.3849983215332,41.93000030517578,42.25,42.03499984741211,2185400.0,27.431306838989258,26.577076212565103,24.80068141937256,24.0202618598938,20.95771141052246
2003-12-31,42.209999084472656,41.5,42.20000076293945,41.5099983215332,4476000.0,27.088703155517578,26.719339752197264,24.85954433441162,24.06963167190552,21.013306789398193
2004-01-02,41.845001220703125,41.2599983215332,41.584999084472656,41.32500076293945,4172800.0,26.96797752380371,26.86399663289388,24.924084739685057,24.11626791000366,21.068314571380615
2004-01-05,42.58000183105469,41.85499954223633,41.92499923706055,42.45000076293945,6184200.0,27.702136993408203,27.015395736694337,25.01107418060303,24.164984664916993,21.125662355422975
2004-01-06,42.23500061035156,41.599998474121094,42.15999984741211,41.70000076293945,6190400.0,27.21269416809082,27.132425435384114,25.089645156860353,24.208482208251954,21.177468404769897
2004-01-07,41.7599983215332,41.154998779296875,41.7599983215332,41.244998931884766,6203200.0,26.915771484375,27.218784205118816,25.16430072784424,24.2481986618042,21.230707941055297
2004-01-08,41.595001220703125,40.875,41.369998931884766,40.92499923706055,4844400.0,26.70693588256836,27.23683942159017,25.230537719726563,24.284820003509523,21.282470407485963
2004-01-09,40.82500076293945,40.099998474121094,40.525001525878906,40.224998474121094,6068600.0,26.250141143798828,27.202688217163086,25.28059093475342,24.31011848449707,21.333231611251833
2004-01-12,41.349998474121094,40.529998779296875,40.54999923706055,41.224998474121094,4166200.0,26.902708053588867,27.175279108683267,25.339258003234864,24.34239715576172,21.386421880722047
2004-01-13,41.79999923706055,40.48500061035156,41.474998474121094,41.25,5228200.0,26.91902732849121,27.126335016886394,25.395641174316406,24.376917552947997,21.44046335220337
2004-01-14,42.03499984741211,41.23500061035156,41.23500061035156,41.849998474121094,4498000.0,27.310579299926758,27.124595642089844,25.463640327453614,24.41161874771118,21.49813009262085
2004-01-15,42.5,41.29499816894531,42.0,41.689998626708984,3720600.0,27.32695770263672,27.126774978637695,25.526942138671874,24.452069549560548,21.55515721321106
2004-01-16,42.474998474121094,41.83000183105469,42.0,42.06999969482422,5083400.0,27.576059341430664,27.14860636393229,25.590266227722168,24.50160390853882,21.610126895904543
2004-01-20,42.005001068115234,41.07500076293945,41.79999923706055,41.07500076293945,4803400.0,26.92384147644043,27.122606150309245,25.6396976852417,24.5449733543396,21.66169120788574
2004-01-21,41.7599983215332,40.720001220703125,41.10499954223633,41.70000076293945,4066600.0,27.333520889282227,27.10455741882324,25.699998321533204,24.59045852661133,21.71583300590515
2004-01-22,42.35499954223633,41.564998626708984,41.775001525878906,42.0,4110800.0,27.530170440673828,27.111148325602212,25.777022552490234,24.636318969726563,21.770589294433595
2004-01-23,42.084999084472656,41.57500076293945,42.040000915527344,42.084999084472656,4675200.0,27.585880279541016,27.144293467203777,25.85829345703125,24.67890441894531,21.82498275756836
2004-01-26,42.54499816894531,41.334999084472656,41.849998474121094,42.505001068115234,4635000.0,27.86117935180664,27.203840255737305,25.945983848571778,24.722196769714355,21.88137804031372
2004-01-27,42.849998474121094,41.0,42.849998474121094,41.0,9249000.0,26.87468910217285,27.14867706298828,26.002785415649413,24.757280521392822,21.93104510307312
2004-01-28,41.07500076293945,39.599998474121094,40.650001525878906,39.810001373291016,7843000.0,26.094661712646484,27.07414156595866,26.045160865783693,24.787356967926026,21.97657151222229
2004-01-29,40.08000183105469,38.375,40.0,38.630001068115234,10858000.0,25.321195602416992,26.967836507161458,26.077744522094726,24.812816352844237,22.017172384262086
2004-01-30,39.224998474121094,38.505001068115234,38.525001525878906,39.064998626708984,9041400.0,25.606332778930664,26.894462966918944,26.116748847961425,24.839893054962157,22.060706071853637
2004-02-02,39.275001525878906,38.6150016784668,39.125,38.744998931884766,7814400.0,25.396591186523438,26.83755963643392,26.159454460144044,24.868477115631105,22.10470832824707
2004-02-03,38.724998474121094,38.209999084472656,38.724998474121094,38.52000045776367,8211000.0,25.249094009399414,26.727318700154623,26.189552078247072,24.896885261535644,22.147053089141846
2004-02-04,38.2599983215332,37.8849983215332,38.125,37.95000076293945,8467000.0,24.875471115112305,26.591081619262695,26.212307777404785,24.9245774269104,22.187755670547485
2004-02-05,38.56999969482422,37.63999938964844,37.900001525878906,38.15999984741211,7881000.0,25.013120651245117,26.437917709350586,26.236902923583983,24.953808422088624,22.227338733673097
2004-02-06,39.40999984741211,38.20000076293945,38.20000076293945,39.25,5229600.0,25.72759246826172,26.33129336039225,26.2728507232666,24.987001552581788,22.27065553665161
