Date,High,Low,Open,Close,Volume,Adj Close,NBL-15ma,NBL-50ma,NBL-100ma,NBL-200ma
2000-03-23,7.0,6.796875,7.0,7.0,1048000.0,5.8494415283203125,5.792861398061117,4.89892689704895,4.8135983818455745,4.8135983818455745
2000-03-24,7.359375,6.96875,6.96875,7.203125,2346800.0,6.0191779136657715,5.838124879201254,4.934595212936402,4.8343842358424745,4.8343842358424745
2000-03-27,7.171875,6.90625,7.171875,7.09375,1426800.0,5.9277801513671875,5.878165499369303,4.967392892837524,4.852916370003911,4.852916370003911
2000-03-28,7.234375,7.03125,7.03125,7.109375,1809200.0,5.94083833694458,5.870331478118897,5.003058366775512,4.871048402786255,4.871048402786255
2000-03-29,7.640625,7.046875,7.046875,7.578125,3785200.0,6.332540035247803,5.891222286224365,5.038477392196655,4.895007282006936,4.895007282006936
2000-03-30,8.15625,7.546875,7.546875,8.03125,3845200.0,6.711187362670898,5.9417084693908695,5.080687370300293,4.92430050911442,4.92430050911442
2000-03-31,8.40625,8.078125,8.125,8.203125,4690800.0,6.8548150062561035,6.01743803024292,5.126030559539795,4.9549435963706365,4.9549435963706365
2000-04-03,8.5625,8.15625,8.203125,8.4375,1836800.0,7.050663948059082,6.110576311747233,5.173466062545776,4.987689226865768,4.987689226865768
2000-04-04,8.71875,7.96875,8.5,7.984375,1832800.0,6.672017574310303,6.171507930755615,5.217499237060547,5.013601970672608,5.013601970672608
2000-04-05,8.0625,7.640625,7.953125,7.78125,1784000.0,6.502277851104736,6.224605242411296,5.259962282180786,5.03615766583067,5.03615766583067
2000-04-06,7.859375,7.703125,7.75,7.84375,1971600.0,6.554508686065674,6.2637757937113445,5.304512605667115,5.058819621356566,5.058819621356566
2000-04-07,7.90625,7.609375,7.84375,7.640625,1695600.0,6.384767055511475,6.298593807220459,5.346710758209229,5.078318848329432,5.078318848329432
2000-04-10,7.65625,7.34375,7.640625,7.40625,1784000.0,6.18891716003418,6.314261976877848,5.387077169418335,5.094414476035298,5.094414476035298
2000-04-11,7.53125,7.28125,7.34375,7.5,2804400.0,6.267256736755371,6.340375391642253,5.4287496852874755,5.111169365474156,5.111169365474156
2000-04-12,8.09375,7.640625,7.6875,7.984375,2288800.0,6.672017574310303,6.395213794708252,5.473304204940796,5.133153143063398,5.133153143063398
2000-04-13,8.109375,7.875,7.875,7.96875,3719200.0,6.658961772918701,6.449181811014811,5.518379602432251,5.154344929589166,5.154344929589166
2000-04-14,8.109375,7.78125,7.9375,7.90625,1594000.0,6.606734275817871,6.488352235158285,5.5579791831970216,5.174240674058052,5.174240674058052
2000-04-17,7.796875,7.53125,7.6875,7.59375,1370800.0,6.345599174499512,6.516206836700439,5.595483989715576,5.190069842982936,5.190069842982936
2000-04-18,7.984375,7.53125,7.53125,7.953125,2260000.0,6.64590311050415,6.563211154937744,5.635345611572266,5.209480953216553,5.209480953216553
2000-04-19,8.34375,7.875,7.921875,8.34375,2570400.0,6.972324848175049,6.605863475799561,5.6853849315643314,5.232676267623901,5.232676267623901
2000-04-20,8.40625,8.1875,8.34375,8.390625,992000.0,7.011496067047119,6.625884056091309,5.739596261978149,5.2557778234605665,5.2557778234605665
2000-04-24,8.8125,8.390625,8.390625,8.8125,2050000.0,7.364029884338379,6.659831714630127,5.794863090515137,5.282806696035923,5.282806696035923
2000-04-25,9.140625,8.828125,8.828125,8.96875,2248400.0,7.494595050811768,6.689427121480306,5.855446567535401,5.310804016982453,5.310804016982453
2000-04-26,8.984375,8.59375,8.96875,8.65625,1874800.0,7.233459949493408,6.72685661315918,5.90976282119751,5.3348372161388395,5.3348372161388395
2000-04-27,9.03125,8.671875,8.671875,8.90625,1781200.0,7.4423675537109375,6.789529259999593,5.963556776046753,5.360856109195286,5.360856109195286
2000-04-28,9.125,8.96875,8.96875,9.015625,1614000.0,7.533760070800781,6.8548126856486,6.0197008228302,5.387354937995353,5.387354937995353
2000-05-01,9.875,9.078125,9.078125,9.765625,4446800.0,8.160490989685059,6.973194281260173,6.087073860168457,5.4207662157265535,5.4207662157265535
2000-05-02,9.953125,9.6875,9.765625,9.890625,1914000.0,8.264947891235352,7.111596330006917,6.159669637680054,5.4546255213873724,5.4546255213873724
2000-05-03,9.96875,9.109375,9.953125,9.3125,2758800.0,7.781843185424805,7.212568759918213,6.224431276321411,5.48200455272899,5.48200455272899
2000-05-04,9.90625,9.171875,9.296875,9.859375,2299200.0,8.247689247131348,7.317613538106283,6.300860071182251,5.5141636770825055,5.5141636770825055
2000-05-05,9.96875,9.609375,9.921875,9.734375,2117200.0,8.143121719360352,7.416557534535726,6.376242027282715,5.544381585614435,5.544381585614435
2000-05-08,9.984375,9.546875,9.671875,9.71875,3163600.0,8.130049705505371,7.518111896514893,6.452668209075927,5.573764177885923,5.573764177885923
2000-05-09,9.90625,9.5625,9.75,9.859375,1344400.0,8.247689247131348,7.644917901357015,6.527791271209717,5.603808279787557,5.603808279787557
2000-05-10,9.9375,9.640625,9.796875,9.921875,1255200.0,8.299970626831055,7.755189069112142,6.599781837463379,5.633765639199151,5.633765639199151
2000-05-11,10.5,9.9375,9.9375,10.46875,2169600.0,8.757451057434082,7.874197483062744,6.675699272155762,5.668091852586348,5.668091852586348
2000-05-12,10.59375,9.84375,10.46875,10.390625,2562800.0,8.692092895507812,7.98623727162679,6.74012529373169,5.700961429139842,5.700961429139842
2000-05-15,10.28125,9.9375,10.265625,10.0,3549600.0,8.365327835083008,8.052990468343099,6.8006273365020755,5.729610530279016,5.729610530279016
2000-05-16,10.109375,9.71875,10.109375,9.90625,2456000.0,8.28689956665039,8.105810769399007,6.859821910858154,5.756815732793605,5.756815732793605
2000-05-17,10.140625,9.78125,9.828125,10.109375,1746400.0,8.456823348999023,8.187368329366048,6.907791404724121,5.785236865595768,5.785236865595768
2000-05-18,10.234375,10.0,10.125,10.046875,1200400.0,8.40453815460205,8.251513036092122,6.955498609542847,5.812521254022916,5.812521254022916
2000-05-19,9.875,9.75,9.75,9.875,1418000.0,8.260759353637695,8.299979654947917,7.001635904312134,5.837760822060182,5.837760822060182
2000-05-22,10.046875,9.609375,9.9375,9.6875,1150000.0,8.103903770446777,8.296207173665364,7.049336547851563,5.86088472969678,5.86088472969678
2000-05-23,9.984375,9.671875,9.6875,9.671875,1262000.0,8.090836524963379,8.284599749247233,7.098081483840942,5.883409495305533,5.883409495305533
2000-05-24,9.71875,9.390625,9.71875,9.46875,1217600.0,7.920918941497803,8.293871466318766,7.141338996887207,5.903784589767456,5.903784589767456
2000-05-25,9.53125,9.296875,9.515625,9.421875,809200.0,7.881708145141602,8.269472726186116,7.184856796264649,5.94037437915802,5.923367991305814
2000-05-26,9.625,9.375,9.46875,9.4375,1418000.0,7.894776821136475,8.252916399637858,7.223413324356079,5.978528509140014,5.942695528853173
2000-05-30,9.5625,9.453125,9.46875,9.53125,898000.0,7.973197937011719,8.242459615071615,7.265627346038818,6.01785786151886,5.962409144466363
2000-05-31,9.828125,9.484375,9.484375,9.828125,3809200.0,8.221546173095703,8.240716743469239,7.310980377197265,6.057324728965759,5.984131615895492
2000-06-01,9.890625,9.375,9.875,9.609375,1850800.0,8.038554191589355,8.223288981119792,7.354240350723266,6.094310030937195,6.003697545187814
2000-06-02,9.90625,9.328125,9.6875,9.34375,2393600.0,7.816350936889648,8.160548973083497,7.393578538894653,6.130506896972657,6.0207980488831145
2000-06-05,9.5625,8.9375,9.40625,9.0625,3882000.0,7.581078052520752,8.086481316884358,7.428211269378662,6.163569083213806,6.035380104991877
2000-06-06,9.46875,9.078125,9.109375,9.34375,2335200.0,7.816350936889648,8.049882857004802,7.464154729843139,6.19937497138977,6.051870575657597
2000-06-07,9.421875,8.90625,9.40625,9.40625,2356800.0,7.8686323165893555,8.0219983736674,7.502971773147583,6.2351823329925535,6.068538114565228
2000-06-08,9.703125,9.34375,9.34375,9.484375,1531600.0,7.933987617492676,7.987142658233642,7.542834758758545,6.272946562767029,6.085496746410023
2000-06-09,9.578125,9.359375,9.5,9.484375,946000.0,7.933987617492676,7.955772622426351,7.574863710403442,6.306670551300049,6.102149817320678
2000-06-12,9.765625,9.484375,9.484375,9.65625,978000.0,8.077766418457031,7.943573093414306,7.602195291519165,6.341441330909729,6.119789251259395
2000-06-13,9.75,9.4375,9.71875,9.453125,1649200.0,7.907847881317139,7.930502700805664,7.623255949020386,6.37464325428009,6.135612778959021
2000-06-14,9.75,9.4375,9.515625,9.46875,1652800.0,7.920918941497803,7.919174861907959,7.64066104888916,6.407063555717468,6.151273359332168
2000-06-15,9.75,9.125,9.46875,9.1875,2754400.0,7.685645580291748,7.903489971160889,7.660933609008789,6.439216423034668,6.164615726470947
2000-06-16,9.78125,9.09375,9.09375,9.6875,2146000.0,8.103903770446777,7.9183030128479,7.69296612739563,6.476464204788208,6.181333726850049
2000-06-19,9.78125,9.25,9.6875,9.296875,1489200.0,7.777139186859131,7.910460503896077,7.717418737411499,6.5109656715393065,6.19497308975611
2000-06-20,9.578125,9.28125,9.296875,9.484375,1453200.0,7.933987617492676,7.907846482594808,7.748403148651123,6.547556953430176,6.209710501008114
2000-06-21,9.765625,9.34375,9.546875,9.734375,1815600.0,8.143121719360352,7.902618185679118,7.787487239837646,6.587282204627991,6.225957654103511
2000-06-22,9.90625,9.296875,9.75,9.4375,1933200.0,7.894776821136475,7.893033027648926,7.820037641525269,6.624393663406372,6.239864480495453
2000-06-23,9.84375,9.46875,9.46875,9.671875,1593600.0,8.090836524963379,7.911332066853841,7.84841402053833,6.660859112739563,6.255161770119154
2000-06-26,9.765625,9.5,9.703125,9.515625,2212800.0,7.960130214691162,7.936602210998535,7.874437389373779,6.6964084959030155,6.269136921304171
2000-06-27,9.703125,9.328125,9.5625,9.609375,1529600.0,8.038554191589355,7.951415761311849,7.903073787689209,6.730526485443115,6.283522427566653
2000-06-28,9.546875,9.203125,9.515625,9.421875,1910400.0,7.881708145141602,7.952287483215332,7.933795967102051,6.764639978408813,6.296411022063224
2000-06-29,9.859375,9.421875,9.484375,9.8125,1448800.0,8.208477973937988,7.970586840311686,7.965047464370728,6.800196537971496,6.311707557678223
2000-06-30,9.8125,9.25,9.78125,9.3125,2309200.0,7.7902092933654785,7.961001618703206,7.981405153274536,6.833395042419434,6.323441698437645
2000-07-03,9.5625,9.3125,9.3125,9.46875,529600.0,7.920918941497803,7.950545120239258,7.99959361076355,6.8695949363708495,6.336020259406623
2000-07-05,9.4375,8.46875,9.4375,8.46875,2268400.0,7.084386348724365,7.895647684733073,7.99400074005127,6.894431915283203,6.341866869479418
2000-07-06,8.9375,8.53125,8.53125,8.609375,4249600.0,7.202022552490234,7.847721258799235,7.988149290084839,6.921797928810119,6.34853474299113
2000-07-07,8.71875,8.453125,8.578125,8.65625,1268800.0,7.241236209869385,7.818093967437744,7.988304815292358,6.949033818244934,6.355401677351732
2000-07-10,8.875,8.5,8.59375,8.578125,1055600.0,7.175881385803223,7.756225808461507,7.982975091934204,6.973265933990478,6.3616648812330405
2000-07-11,8.96875,8.578125,8.578125,8.9375,2426000.0,7.4765143394470215,7.736184151967366,7.9818301773071285,7.000765500068664,6.370110710461934
2000-07-12,9.0,8.6875,8.921875,8.8125,2626000.0,7.371946334838867,7.698714733123779,7.966059284210205,7.026566572189331,6.37764330914146
2000-07-13,8.796875,8.5,8.78125,8.578125,1059600.0,7.175881385803223,7.634232044219971,7.944277954101563,7.051973795890808,6.383600309713563
2000-07-14,8.65625,8.40625,8.640625,8.46875,1207600.0,7.084386348724365,7.58020601272583,7.9303288173675535,7.077380046844483,6.3887913174099396
2000-07-17,8.75,8.53125,8.53125,8.65625,1871600.0,7.241236209869385,7.523565991719564,7.910199756622315,7.1055299139022825,6.395059294560376
2000-07-18,8.9375,8.671875,8.671875,8.890625,1566400.0,7.437298774719238,7.4887105623881025,7.896083297729493,7.136162662506104,6.402666882006791
2000-07-19,8.953125,8.75,8.890625,8.765625,1011600.0,7.332732677459717,7.44165579477946,7.880136957168579,7.166402583122253,6.409406489220219
2000-07-20,8.78125,8.328125,8.765625,8.40625,1576400.0,7.032104969024658,7.38501558303833,7.855825271606445,7.191808271408081,6.413886334398668
2000-07-21,8.453125,8.03125,8.4375,8.09375,1262400.0,6.77068567276001,7.289162762959799,7.825239572525025,7.212510704994202,6.4164349011012485
2000-07-24,8.09375,7.703125,8.0625,7.71875,1738000.0,6.456987380981445,7.200281302134196,7.779230298995972,7.227464785575867,6.416722507341533
2000-07-25,7.890625,7.3125,7.734375,7.3125,2400800.0,6.117146015167236,7.080029773712158,7.72773136138916,7.233928327560425,6.4146128137346725
2000-07-26,7.453125,7.21875,7.3125,7.40625,6772400.0,6.195570468902588,7.0207753817240395,7.684336214065552,7.242481775283814,6.413081049085497
2000-07-27,7.65625,7.453125,7.484375,7.546875,4495200.0,6.313207626342773,6.961521053314209,7.644862375259399,7.252342143058777,6.412387483649784
2000-07-28,7.625,7.4375,7.5625,7.59375,3338000.0,6.352420330047607,6.902266661326091,7.602774314880371,7.2552828598022465,6.411973917073217
2000-07-31,7.625,7.390625,7.578125,7.5,1614400.0,6.273994445800781,6.842140865325928,7.560163440704346,7.257831025123596,6.411028852201488
2000-08-01,7.8125,7.4375,7.453125,7.78125,1423200.0,6.509267330169678,6.777657731374105,7.525133600234986,7.263384752273559,6.411697141167258
2000-08-02,8.0625,7.765625,7.765625,7.984375,2142400.0,6.679190158843994,6.73147398630778,7.49663932800293,7.272987937927246,6.41350452642183
2000-08-03,8.125,7.5,7.90625,7.515625,1685200.0,6.294950485229492,6.6727452596028645,7.460721607208252,7.279401545524597,6.412708861715841
2000-08-04,7.71875,7.40625,7.578125,7.625,1264400.0,6.386560916900635,6.626223564147949,7.430034446716308,7.285686721801758,6.4125345420837405
2000-08-07,7.890625,7.671875,7.6875,7.765625,1671200.0,6.5043439865112305,6.577097415924072,7.402487163543701,7.2936719799041745,6.413142551649485
2000-08-08,7.953125,7.640625,7.640625,7.78125,1000000.0,6.517429828643799,6.515772819519043,7.374940223693848,7.299176774024963,6.413828652156027
2000-08-09,8.1875,7.875,7.875,8.109375,1758800.0,6.792263507843018,6.4797415415445965,7.351321535110474,7.308474440574646,6.416302082585354
2000-08-10,8.359375,8.140625,8.203125,8.328125,1058800.0,6.975483417510986,6.475966771443685,7.326400279998779,7.318690328598023,6.419933130214741
2000-08-11,8.375,8.28125,8.328125,8.3125,1610800.0,6.962398529052734,6.488747628529866,7.304877166748047,7.329558758735657,6.4234329069814375
2000-08-14,9.0,8.296875,8.296875,8.8671875,2679200.0,7.4269914627075195,6.553414567311605,7.297089977264404,7.345334258079529,6.429865974646348
2000-08-15,9.109375,8.7890625,8.890625,8.7890625,2820400.0,7.361555099487305,6.636375172932943,7.292699518203736,7.360455393791199,6.435800300282278
2000-08-16,9.0625,8.78125,8.8125,9.0625,1416000.0,7.590585231781006,6.729376157124837,7.2881842041015625,7.376169466972351,6.443109065671511
2000-08-17,9.390625,9.15625,9.15625,9.3515625,1751200.0,7.832697868347168,6.830675506591797,7.287465515136719,7.395218644142151,6.451848617889596
2000-08-18,9.40625,8.96875,9.375,9.078125,1295600.0,7.603670597076416,6.9140921910603845,7.280859174728394,7.411846966743469,6.459047505259514
2000-08-21,9.265625,9.015625,9.078125,9.0625,1512800.0,7.590585231781006,7.001864910125732,7.27399112701416,7.4244274187088015,6.466075689896293
2000-08-22,9.171875,8.921875,9.0625,8.96875,1426000.0,7.512060642242432,7.068717797597249,7.262677011489868,7.4324361515045165,6.472532387132998
2000-08-23,9.4375,9.0625,9.0625,9.4140625,974000.0,7.885049819946289,7.149108441670736,7.262221050262451,7.442738499641418,6.481198138254552
2000-08-24,9.4375,9.1875,9.4375,9.2109375,809600.0,7.714913368225098,7.243772633870443,7.258100938796997,7.449380993843079,6.488720792095836
2000-08-25,9.5625,9.203125,9.21875,9.546875,896000.0,7.996284008026123,7.351087506612142,7.264313707351684,7.462623658180237,6.49785753885905
2000-08-28,9.65625,9.46875,9.515625,9.4765625,1016000.0,7.9373955726623535,7.446624279022217,7.260983543395996,7.476974835395813,6.506529454725334
2000-08-29,9.734375,9.46875,9.46875,9.5078125,961200.0,7.963568687438965,7.543033536275228,7.264712133407593,7.491065435409546,6.515254240549967
2000-08-30,9.640625,9.484375,9.53125,9.609375,1649200.0,8.048635482788086,7.626791667938233,7.267005090713501,7.507704119682312,6.524381509849003
2000-08-31,9.78125,9.609375,9.609375,9.6875,1562000.0,8.114067077636719,7.702697245279948,7.266423997879028,7.526955618858337,6.533787933327037
2000-09-01,9.859375,9.703125,9.703125,9.8359375,984000.0,8.2384033203125,7.787764231363933,7.2732965278625485,7.546667084693909,6.543815082662245
2000-09-05,9.921875,9.703125,9.875,9.828125,1347200.0,8.231856346130371,7.841421890258789,7.276116924285889,7.5622654724121094,6.553686668998317
2000-09-06,10.34375,9.78125,9.78125,10.328125,3726800.0,8.65064811706543,7.927361424763998,7.289927282333374,7.5821823358535765,6.565878305324288
2000-09-07,10.375,10.140625,10.375,10.25,2186800.0,8.585209846496582,7.9936697324117025,7.300860395431519,7.601967091560364,6.577550741978463
2000-09-08,10.265625,9.984375,10.265625,10.046875,990800.0,8.415078163146973,8.032495085398356,7.311527795791626,7.622661881446838,6.588111244398972
2000-09-11,10.328125,10.0,10.0,10.171875,1412800.0,8.51977825164795,8.093568929036458,7.317753801345825,7.641400632858276,6.599149341583252
2000-09-12,10.28125,10.0625,10.203125,10.125,580800.0,8.480515480041504,8.152897612253826,7.331559925079346,7.656482539176941,6.609838921915401
2000-09-13,10.171875,9.703125,10.171875,9.75,1129600.0,8.166418075561523,8.196521441141764,7.33646990776062,7.668031759262085,6.618633154421876
2000-09-14,9.859375,9.609375,9.765625,9.734375,1633200.0,8.15333366394043,8.214407030741373,7.357848854064941,7.675924797058105,6.6272550673967
2000-09-15,10.15625,9.703125,9.703125,10.0,1570000.0,8.37581729888916,8.258467292785644,7.38132474899292,7.684737019538879,6.63702357148325
2000-09-18,10.203125,9.828125,10.046875,9.859375,1002800.0,8.258031845092773,8.275917148590088,7.401660661697388,7.694982738494873,6.646029173003303
2000-09-19,9.9375,9.453125,9.859375,9.546875,1570000.0,7.996284008026123,8.279843044281005,7.418068714141846,7.700521903038025,6.6534891444675175
2000-09-20,9.953125,9.5625,9.5625,9.5625,1386400.0,8.009376525878906,8.282896900177002,7.428725957870483,7.705278067588806,6.660939075134613
2000-09-21,9.5,9.140625,9.46875,9.140625,766800.0,7.656020641326904,8.256722577412923,7.434407444000244,7.700233364105225,6.666376679321456
2000-09-22,9.375,9.015625,9.078125,9.203125,2491200.0,7.7083659172058105,8.229675833384196,7.445057134628296,7.694667544364929,6.672039664309958
2000-09-25,9.21875,8.78125,9.21875,9.125,1616800.0,7.642934322357178,8.189977900187175,7.456228094100952,7.693278455734253,6.677287743542646
2000-09-26,9.390625,9.171875,9.171875,9.3671875,1317200.0,7.845786094665527,8.164239883422852,7.468319091796875,7.689259424209594,6.683569992742231
2000-09-27,9.484375,9.171875,9.390625,9.34375,2379200.0,7.826152801513672,8.109273529052734,7.476096172332763,7.686089735031128,6.6896800612383345
2000-09-28,9.34375,9.140625,9.34375,9.1875,1148000.0,7.695283889770508,8.049945131937664,7.483347196578979,7.681742076873779,6.695029017773081
2000-09-29,9.53125,9.15625,9.15625,9.28125,2979600.0,7.773805141448975,8.007193597157796,7.4981812000274655,7.677003235816955,6.70073682795126
2000-10-02,9.53125,9.21875,9.34375,9.46875,1179600.0,7.93085241317749,7.967931874593099,7.521384534835815,7.67331205368042,6.707211120505082
