Date,High,Low,Open,Close,Volume,Adj Close,UAL-15ma,UAL-50ma,UAL-100ma,UAL-200ma
2006-03-29,41.0,39.54999923706055,40.459999084472656,40.52000045776367,792200.0,37.892005920410156,37.497999064127605,34.97562274417362,34.97562274417362,34.97562274417362
2006-03-30,40.77000045776367,38.5,40.5,39.0099983215332,1274200.0,36.47993850708008,37.60335845947266,35.01521000109221,35.01521000109221,35.01521000109221
2006-03-31,40.5,38.619998931884766,38.849998474121094,39.93000030517578,1007000.0,37.34027099609375,37.714952341715495,35.07482694968199,35.07482694968199,35.07482694968199
2006-04-03,39.900001525878906,39.0,39.5,39.130001068115234,691800.0,36.592159271240234,37.77168451944987,35.11276025772095,35.11276025772095,35.11276025772095
2006-04-04,39.83000183105469,38.119998931884766,38.869998931884766,39.08000183105469,947700.0,36.54540252685547,37.777295430501304,35.14770275209008,35.14770275209008,35.14770275209008
2006-04-05,39.400001525878906,38.91999816894531,39.29999923706055,39.34000015258789,677600.0,36.788536071777344,37.76295649210612,35.186770212082635,35.186770212082635,35.186770212082635
2006-04-06,39.400001525878906,38.689998626708984,39.02000045776367,38.91999816894531,556200.0,36.395774841308594,37.741136423746745,35.21488659880882,35.21488659880882,35.21488659880882
2006-04-07,39.31999969482422,38.47999954223633,38.650001525878906,38.81999969482422,634400.0,36.30226135253906,37.717445882161456,35.2395996613936,35.2395996613936,35.2395996613936
2006-04-10,38.75,37.209999084472656,38.470001220703125,37.7599983215332,1563000.0,35.31100845336914,37.5684460957845,35.2411865234375,35.2411865234375,35.2411865234375
2006-04-11,38.70000076293945,37.02000045776367,37.02000045776367,38.29999923706055,2497400.0,35.81598663330078,37.40386098225911,35.25368217799974,35.25368217799974,35.25368217799974
2006-04-12,39.279998779296875,38.06999969482422,38.06999969482422,38.880001068115234,2920000.0,36.35837173461914,37.16945190429688,35.27718621111931,35.27718621111931,35.27718621111931
2006-04-13,40.04999923706055,38.29999923706055,38.5,39.43000030517578,2065600.0,36.87269973754883,37.027933502197264,35.31042607625326,35.31042607625326,35.31042607625326
2006-04-17,39.34000015258789,38.060001373291016,39.33000183105469,38.61000061035156,1740100.0,36.10588455200195,36.83467076619466,35.326659922697104,35.326659922697104,35.326659922697104
2006-04-18,39.099998474121094,37.5,38.310001373291016,37.869998931884766,1517600.0,35.413875579833984,36.55786819458008,35.32840423583984,35.32840423583984,35.32840423583984
2006-04-19,38.68000030517578,37.29999923706055,37.9900016784668,38.040000915527344,2853100.0,35.572853088378906,36.38580195109049,35.4058341217041,35.33319735059551,35.33319735059551
2006-04-20,38.34000015258789,36.400001525878906,37.83000183105469,36.790000915527344,1936500.0,34.40392303466797,36.153263092041016,35.47690502166748,35.31532669067383,35.31532669067383
2006-04-21,36.93000030517578,34.0099983215332,36.540000915527344,34.439998626708984,1690200.0,32.20633316040039,35.86835606892904,35.522539978027346,35.25666643538565,35.25666643538565
2006-04-24,36.400001525878906,33.61000061035156,33.900001525878906,36.06999969482422,1849600.0,33.73061752319336,35.62771250406901,35.5519034576416,35.228406270345054,35.228406270345054
2006-04-25,36.150001525878906,34.560001373291016,35.58000183105469,35.900001525878906,1966700.0,33.5716438293457,35.426344807942705,35.58295021057129,35.198283316872335,35.198283316872335
2006-04-26,36.220001220703125,35.209999084472656,35.970001220703125,35.7599983215332,1197000.0,33.44072341918945,35.21936620076497,35.596416244506834,35.16689831869943,35.16689831869943
2006-04-27,36.880001068115234,35.36000061035156,35.36000061035156,36.83000183105469,954500.0,34.44132995605469,35.06288579305013,35.61605430603027,35.154169049179345,35.154169049179345
2006-04-28,36.849998474121094,35.79999923706055,36.72999954223633,36.0099983215332,1461600.0,33.67450714111328,34.88146794637044,35.60632881164551,35.12865763697131,35.12865763697131
2006-05-01,36.599998474121094,34.79999923706055,35.86000061035156,35.279998779296875,1676500.0,32.99185562133789,34.66077423095703,35.59847358703613,35.09244065365549,35.09244065365549
2006-05-02,36.34000015258789,35.15999984741211,35.189998626708984,36.0099983215332,1909600.0,33.67450714111328,34.551674143473306,35.58126686096191,35.06880842844645,35.06880842844645
2006-05-03,38.09000015258789,35.279998779296875,35.7599983215332,37.619998931884766,1549500.0,35.18008804321289,34.509280904134116,35.62222610473633,35.07063268442623,35.07063268442623
2006-05-04,39.5099983215332,37.540000915527344,37.560001373291016,38.630001068115234,1564100.0,36.12458801269531,34.49369532267253,35.66991844177246,35.08763196391444,35.08763196391444
2006-05-05,39.70000076293945,38.02000045776367,38.279998779296875,38.970001220703125,922200.0,36.442535400390625,34.46501770019531,35.722847595214844,35.10913836766803,35.10913836766803
2006-05-08,38.970001220703125,35.34000015258789,38.7599983215332,35.5,3517400.0,33.19758605957031,34.271131134033205,35.71723670959473,35.079270362854004,35.079270362854004
2006-05-09,35.5,33.29999923706055,35.02000045776367,35.20000076293945,2836700.0,32.91704559326172,34.10467580159505,35.71162590026856,35.04600536639874,35.04600536639874
2006-05-10,35.27000045776367,34.11000061035156,35.0,34.61000061035156,1159000.0,32.36531066894531,33.89083964029948,35.69554145812988,35.00538878007369,35.00538878007369
2006-05-11,34.54999923706055,33.619998931884766,34.5,33.68000030517578,1261500.0,31.49562644958496,33.696953201293944,35.65028057098389,34.95300426767833,34.95300426767833
2006-05-12,34.04999923706055,33.22999954223633,33.66999816894531,33.5,955000.0,31.327301025390625,33.63835105895996,35.60221424102783,34.899685102350574,34.899685102350574
2006-05-15,34.06999969482422,33.220001220703125,33.5,33.83000183105469,2150200.0,31.63589859008789,33.49870313008626,35.55003330230713,34.852383848549664,34.852383848549664
2006-05-16,33.97999954223633,32.150001525878906,33.619998931884766,32.689998626708984,1520000.0,30.569833755493164,33.29858245849609,35.470920181274415,34.791204561506,34.791204561506
2006-05-17,33.29999923706055,31.450000762939453,32.13999938964844,32.810001373291016,1023300.0,30.682052612304688,33.114671071370445,35.38844055175781,34.73332918193978,34.73332918193978
2006-05-18,33.380001068115234,32.0,32.81999969482422,32.439998626708984,931000.0,30.33604621887207,32.840985488891604,35.29548725128174,34.67225580745273,34.67225580745273
2006-05-19,33.70000076293945,31.989999771118164,32.0,32.91999816894531,1766800.0,30.784915924072266,32.6483460744222,35.213194618225096,34.619004576173545,34.619004576173545
2006-05-22,32.95000076293945,31.5,32.529998779296875,32.150001525878906,1212300.0,30.064857482910156,32.453212865193684,35.10116451263428,34.557462047886204,34.557462047886204
2006-05-23,32.650001525878906,31.530000686645508,32.310001373291016,31.56999969482422,1060900.0,29.52247428894043,32.17641067504883,34.97679046630859,34.49032887776693,34.49032887776693
2006-05-24,31.6299991607666,29.739999771118164,31.479999542236328,30.389999389648438,2333400.0,28.419004440307617,31.725671768188477,34.81594577789306,34.41044302990562,34.41044302990562
2006-05-25,31.290000915527344,29.920000076293945,29.920000076293945,30.600000381469727,1067200.0,28.615385055541992,31.22505823771159,34.6481810760498,34.33518253673207,34.33518253673207
2006-05-26,31.219999313354492,30.739999771118164,30.739999771118164,31.049999237060547,1123000.0,29.036197662353516,30.731302388509114,34.49444351196289,34.267246833214394,34.267246833214394
2006-05-30,31.09000015258789,28.75,30.81999969482422,28.989999771118164,1600000.0,27.109804153442383,30.325450261433918,34.30348720550537,34.176646292964115,34.176646292964115
2006-05-31,29.540000915527344,28.309999465942383,28.940000534057617,29.43000030517578,2523900.0,27.52126693725586,29.96573168436686,34.10299243927002,34.09345405101776,34.09345405101776
2006-06-01,30.299999237060547,29.329999923706055,29.350000381469727,29.850000381469727,1356900.0,27.91402816772461,29.668979517618816,33.89557773590088,34.01716484258204,34.01716484258204
2006-06-02,29.790000915527344,28.5,29.670000076293945,28.920000076293945,1232000.0,27.044343948364258,29.37222735087077,33.63897445678711,33.932130441433046,33.932130441433046
2006-06-05,28.520000457763672,27.139999389648438,28.309999465942383,27.469999313354492,1023300.0,25.688385009765625,28.99629961649577,33.37283264160156,33.83280820731657,33.83280820731657
2006-06-06,27.799999237060547,26.020000457763672,27.469999313354492,27.68000030517578,2468000.0,25.884767532348633,28.612890879313152,33.11043148040771,33.73818867547171,33.73818867547171
2006-06-07,28.299999237060547,27.110000610351562,27.209999084472656,28.049999237060547,1430100.0,26.23076820373535,28.323619842529297,32.84372856140137,33.64986608168658,33.64986608168658
2006-06-08,28.399999618530273,27.229999542236328,28.399999618530273,27.600000381469727,1206800.0,25.809955596923828,27.99881337483724,32.59685073852539,33.55870433186376,33.55870433186376
2006-06-09,28.0,27.399999618530273,27.799999237060547,27.59000015258789,1225200.0,25.80060386657715,27.69645055135091,32.35502269744873,33.46953076329724,33.46953076329724
2006-06-12,27.75,26.299999237060547,27.649999618530273,26.770000457763672,1391300.0,25.03378677368164,27.31304194132487,32.12609966278076,33.37367003614252,33.37367003614252
2006-06-13,27.360000610351562,26.110000610351562,26.6299991607666,27.030000686645508,1425200.0,25.27692413330078,26.993846384684243,31.8848327255249,33.28269536307688,33.28269536307688
2006-06-14,28.25,26.90999984741211,27.0,27.809999465942383,1521100.0,26.00633430480957,26.759437052408853,31.67311622619629,33.20184690687392,33.20184690687392
2006-06-15,30.5,27.780000686645508,27.799999237060547,30.420000076293945,2328300.0,28.447059631347656,26.76130739847819,31.511149368286134,33.149596497252745,33.149596497252745
2006-06-16,32.43000030517578,31.0,31.18000030517578,31.479999542236328,2187700.0,29.438310623168945,26.816169102986652,31.364144859313964,33.10925643340401,33.10925643340401
2006-06-19,31.979999542236328,31.219999313354492,31.459999084472656,31.600000381469727,1473800.0,29.550527572631836,26.850457763671876,31.22723991394043,33.07099053167528,33.07099053167528
2006-06-20,32.220001220703125,31.469999313354492,31.520000457763672,31.799999237060547,983800.0,29.73755645751953,27.025641250610352,31.09594581604004,33.0355284670566,33.0355284670566
2006-06-21,32.720001220703125,31.40999984741211,31.799999237060547,32.25,976500.0,30.158370971679688,27.201448186238608,30.99289306640625,33.00524259868421,33.00524259868421
2006-06-22,33.04999923706055,31.40999984741211,32.0,32.5,936200.0,30.39215660095215,27.366656748453774,30.884416465759276,32.978022952874504,32.978022952874504
2006-06-23,32.54999923706055,32.040000915527344,32.349998474121094,32.540000915527344,757900.0,30.429563522338867,27.592338053385415,30.765840301513673,32.951750175240115,32.951750175240115
2006-06-26,32.7400016784668,31.299999237060547,32.34000015258789,31.8799991607666,925600.0,29.812366485595703,27.86727015177409,30.62463363647461,32.91971564779476,32.91971564779476
2006-06-27,31.68000030517578,29.790000915527344,31.670000076293945,30.1200008392334,1617000.0,28.16651725769043,28.01938680013021,30.465846290588377,32.871703542844216,32.871703542844216
2006-06-28,30.399999618530273,29.25,29.899999618530273,29.799999237060547,1146600.0,27.86726951599121,28.12848688761393,30.314914169311525,32.82165920257568,32.82165920257568
2006-06-29,30.350000381469727,29.600000381469727,30.100000381469727,30.030000686645508,3307400.0,28.082353591918945,28.279980087280272,30.165104179382325,32.785469150543214,32.77473538464839
2006-06-30,31.280000686645508,30.06999969482422,30.06999969482422,31.020000457763672,6799000.0,29.008146286010742,28.493816248575847,30.05718864440918,32.76704683303833,32.737808040544095
2006-07-03,31.479999542236328,30.510000228881836,30.799999237060547,30.969999313354492,361600.0,28.961387634277344,28.755656305948893,29.992289733886718,32.75741485595703,32.7011437647551
2006-07-05,31.049999237060547,29.829999923706055,30.780000686645508,31.049999237060547,1681100.0,29.036197662353516,29.006274541219074,29.89840133666992,32.72515239715576,32.66590389838586
2006-07-06,32.16999816894531,30.760000228881836,30.770000457763672,31.399999618530273,1330300.0,29.36349868774414,29.23008550008138,29.81423843383789,32.69859432220459,32.63445242018927
2006-07-07,31.75,30.43000030517578,31.239999771118164,31.149999618530273,1088800.0,29.12971305847168,29.275595728556315,29.728018226623536,32.66221723556519,32.60138884130514
2006-07-10,31.700000762939453,31.06999969482422,31.110000610351562,31.479999542236328,1003100.0,29.438310623168945,29.275595728556315,29.62795783996582,32.62200607299805,32.57182736263097
2006-07-11,31.459999084472656,30.200000762939453,31.239999771118164,30.81999969482422,1529700.0,28.821115493774414,29.226968256632485,29.530890007019043,32.568609409332275,32.537098549030446
2006-07-12,31.350000381469727,30.530000686645508,30.530000686645508,30.770000457763672,925500.0,28.77435874938965,29.162755076090495,29.446540069580077,32.5225068283081,32.50257800040989
2006-07-13,30.450000762939453,28.280000686645508,30.450000762939453,28.6200008392334,1918400.0,26.76380157470703,28.93645044962565,29.308325958251952,32.44479640960694,32.45040730563077
2006-07-14,28.549999237060547,26.25,28.260000228881836,26.760000228881836,2190000.0,25.02443504333496,28.578602345784507,29.105212898254393,32.36371950149536,32.3835066546191
2006-07-17,27.5,26.270000457763672,26.459999084472656,26.68000030517578,1660200.0,24.949623107910156,28.21327298482259,28.88171360015869,32.27581602096558,32.317132694380625
2006-07-18,27.290000915527344,25.8799991607666,26.75,26.799999237060547,1440600.0,25.061840057373047,27.89657122294108,28.65409969329834,32.18847364425659,32.25292656484958
2006-07-19,29.049999237060547,26.950000762939453,27.100000381469727,28.559999465942383,3414800.0,26.707691192626953,27.79931615193685,28.524301795959474,32.1207692527771,32.204284149303774
2006-07-20,29.149999618530273,27.309999465942383,28.739999771118164,27.670000076293945,1357600.0,25.875415802001953,27.666525904337565,28.38346920013428,32.047547550201415,32.149250511501144
2006-07-21,27.68000030517578,26.530000686645508,27.68000030517578,26.950000762939453,1752200.0,25.202112197875977,27.47450981140137,28.240205230712892,31.96787334442139,32.089361388107825
2006-07-24,30.549999237060547,27.600000381469727,28.670000076293945,28.200000762939453,4728200.0,26.371042251586914,27.298702875773113,28.13771354675293,31.893997058868408,32.040486865573456
2006-07-25,28.0,26.799999237060547,28.0,27.510000228881836,5985800.0,25.725791931152344,27.082996495564778,28.025683364868165,31.813948802947998,31.986972501722434
2006-07-26,27.799999237060547,27.100000381469727,27.309999465942383,27.3799991607666,4780500.0,25.604223251342773,26.854198201497397,27.90504985809326,31.727541580200196,31.933335953399915
2006-07-27,27.56999969482422,26.5,27.399999618530273,26.989999771118164,2808900.0,25.239517211914062,26.579266103108726,27.79844352722168,31.634681854248047,31.8775541305542
2006-07-28,27.709999084472656,26.65999984741211,26.940000534057617,27.520000457763672,2143200.0,25.735143661499023,26.35296147664388,27.699505348205566,31.54397294998169,31.826790407669446
2006-07-31,27.989999771118164,25.799999237060547,27.040000915527344,26.139999389648438,3672700.0,24.444644927978516,26.02005043029785,27.581677322387694,31.438582286834716,31.76628101849165
2006-08-01,25.799999237060547,24.709999084472656,25.610000610351562,25.149999618530273,3391000.0,23.51885414123535,25.66656634012858,27.436356086730957,31.324775352478028,31.699228767457047
2006-08-02,25.260000228881836,24.040000915527344,24.709999084472656,24.25,3839100.0,22.67722511291504,25.260090764363607,27.288603439331055,31.194883975982666,31.626470673468805
2006-08-03,25.549999237060547,23.75,24.280000686645508,25.3700008392334,1747300.0,23.724586486816406,25.057476425170897,27.172645683288575,31.074718074798582,31.563255599975587
2006-08-04,25.799999237060547,24.31999969482422,25.610000610351562,24.610000610351562,1877800.0,23.013877868652344,24.923439280192056,27.064543151855467,30.94024446487427,31.495403395758736
2006-08-07,25.229999542236328,24.100000381469727,24.760000228881836,24.950000762939453,1678900.0,23.331825256347656,24.81558609008789,26.958871955871583,30.803526515960694,31.431123252928725
2006-08-08,25.399999618530273,24.600000381469727,24.8799991607666,24.780000686645508,1237000.0,23.1728515625,24.68965352376302,26.84160503387451,30.6680242729187,31.366605505347252
2006-08-09,24.959999084472656,23.6299991607666,24.799999237060547,23.829999923706055,1632300.0,22.28446388244629,24.39477170308431,26.74509822845459,30.524292716979982,31.296201306720114
2006-08-10,23.940000534057617,21.899999618530273,22.0,23.520000457763672,7034700.0,21.994569778442383,24.136048634847004,26.63456428527832,30.36877836227417,31.224650294964132
2006-08-11,23.760000228881836,22.110000610351562,23.299999237060547,22.329999923706055,2116200.0,20.881750106811523,23.848024495442708,26.49391872406006,30.19474822998047,31.14569685841335
2006-08-14,23.149999618530273,22.329999923706055,22.950000762939453,22.75,2547800.0,21.27450942993164,23.50825564066569,26.378522033691407,30.008748245239257,31.070915135470305
2006-08-15,23.489999771118164,23.020000457763672,23.270000457763672,23.309999465942383,1605500.0,21.798189163208008,23.246415456136067,26.300718116760255,29.836775379180906,31.001195391317957
2006-08-16,24.829999923706055,23.149999618530273,23.5,24.6200008392334,3006500.0,23.02322769165039,23.07434908548991,26.24348731994629,29.676959400177,30.941658318932376
2006-08-17,25.25,24.15999984741211,24.899999618530273,24.709999084472656,2712200.0,23.107389450073242,22.93220723470052,26.181019744873048,29.512374153137205,30.883626697681567
2006-08-18,25.170000076293945,24.350000381469727,24.670000076293945,24.8799991607666,1747900.0,23.26636505126953,22.767621994018555,26.13014793395996,29.363499336242675,30.827617420869714
2006-08-21,24.579999923706055,23.709999084472656,24.469999313354492,24.010000228881836,920100.0,22.452791213989258,22.63483174641927,26.063191680908204,29.209107189178468,30.766487302571317
2006-08-22,24.639999389648438,23.639999389648438,23.90999984741211,24.219999313354492,1115300.0,22.649169921875,22.576852798461914,26.01549934387207,29.070799503326416,30.70766616213149
2006-08-23,25.049999237060547,24.0,24.15999984741211,24.780000686645508,2216800.0,23.1728515625,22.60989456176758,25.973417892456055,28.92912530899048,30.653458862853565
2006-08-24,25.100000381469727,24.149999618530273,24.65999984741211,24.280000686645508,1238100.0,22.705280303955078,22.54194081624349,25.907396812438964,28.790256519317627,30.596686158861434
2006-08-25,24.190000534057617,23.559999465942383,24.100000381469727,23.719999313354492,1149900.0,22.181598663330078,22.486455535888673,25.782087593078614,28.646618480682374,30.53700468726192
2006-08-28,24.639999389648438,23.770000457763672,23.770000457763672,24.479999542236328,1277700.0,22.89230728149414,22.457154337565104,25.651167526245118,28.507656192779542,30.483168790038203
2006-08-29,24.979999542236328,24.299999237060547,24.600000381469727,24.739999771118164,1301100.0,23.13544464111328,22.45466054280599,25.522865867614748,28.37505289077759,30.431786103682086
2006-08-30,25.25,24.5,24.780000686645508,25.200000762939453,1663000.0,23.565610885620117,22.54007034301758,25.399426956176757,28.2476863861084,30.38410433133443
2006-08-31,25.299999237060547,24.940000534057617,25.079999923706055,25.0,1301200.0,23.378582000732422,22.63233782450358,25.26383117675781,28.128362121582033,30.335790384226833
2006-09-01,25.09000015258789,24.510000228881836,25.06999969482422,24.829999923706055,1117400.0,23.219608306884766,22.788195037841795,25.120380210876466,28.00239833831787,30.28704941109435
2006-09-05,25.440000534057617,24.450000762939453,24.850000381469727,25.209999084472656,2029400.0,23.574960708618164,22.9415584564209,24.98328815460205,27.87456422805786,30.24138894373057
2006-09-06,25.56999969482422,24.829999923706055,25.229999542236328,24.889999389648438,1640200.0,23.27571678161621,23.04006029764811,24.85255516052246,27.738594398498535,30.19432359128385
2006-09-07,25.25,24.489999771118164,24.850000381469727,24.940000534057617,1554200.0,23.322473526000977,23.06001001993815,24.755674285888674,27.610760288238524,30.148203792187992
2006-09-08,25.149999618530273,24.549999237060547,24.940000534057617,25.09000015258789,1936100.0,23.462745666503906,23.08370043436686,24.667583808898925,27.491248989105223,30.103634071350097
2006-09-11,25.110000610351562,24.65999984741211,24.969999313354492,25.110000610351562,1680400.0,23.481449127197266,23.098039372762045,24.57556571960449,27.370334949493408,30.05977854191862
2006-09-12,26.700000762939453,24.8799991607666,25.040000915527344,26.450000762939453,4183700.0,24.734540939331055,23.250156021118165,24.490093612670897,27.27364112854004,30.024744084006862
2006-09-13,27.329999923706055,26.469999313354492,26.75,26.700000762939453,4579900.0,24.968326568603516,23.404766464233397,24.41023239135742,27.20126106262207,29.991695603514028
2006-09-14,27.760000228881836,26.299999237060547,26.700000762939453,27.6200008392334,3365100.0,25.828659057617188,23.58182029724121,24.346081619262694,27.12224147796631,29.964662898670543
2006-09-15,28.549999237060547,27.139999389648438,27.59000015258789,27.600000381469727,4445800.0,25.809955596923828,23.788798650105793,24.27501075744629,27.04462459564209,29.937858335433468
2006-09-18,27.6200008392334,26.43000030517578,27.610000610351562,26.579999923706055,1898400.0,24.856107711791992,23.96709925333659,24.189538650512695,26.958778438568114,29.905283010922947
2006-09-19,27.84000015258789,26.260000228881836,26.530000686645508,27.799999237060547,2517900.0,25.99698257446289,24.174077606201173,24.120712089538575,26.874334964752197,29.880389377569696
2006-09-20,28.799999237060547,27.799999237060547,28.270000457763672,28.75,2763200.0,26.8853702545166,24.424072647094725,24.08199718475342,26.80644359588623,29.861433560335183
2006-09-21,28.75,27.700000762939453,28.670000076293945,27.90999984741211,1491700.0,26.099849700927734,24.59302190144857,24.02850700378418,26.73752353668213,29.837775800213123
2006-09-22,28.030000686645508,27.219999313354492,27.84000015258789,27.81999969482422,2040900.0,26.01568603515625,24.76882883707682,24.013544692993165,26.66093532562256,29.813887739181517
2006-09-25,29.440000534057617,27.799999237060547,28.489999771118164,28.450000762939453,3236400.0,26.604827880859375,24.994510142008462,24.04515254974365,26.575182723999024,29.793955690372066
2006-09-26,28.75,27.920000076293945,28.229999542236328,28.299999237060547,1212600.0,26.464553833007812,25.18714968363444,24.075451164245607,26.47858238220215,29.773403827055002
2006-09-27,28.40999984741211,27.149999618530273,28.100000381469727,27.40999984741211,2236200.0,25.632278442382812,25.344253794352213,24.0868599319458,26.37047981262207,29.747998149848424
2006-09-28,27.5,26.459999084472656,27.389999389648438,26.81999969482422,2530900.0,25.080543518066406,25.461458460489908,24.05431697845459,26.28930938720703,29.71953806063024
2006-09-29,27.399999618530273,26.360000610351562,26.8799991607666,26.56999969482422,2193100.0,24.846757888793945,25.553725941975912,24.03374382019043,26.208606510162355,29.690006059588807
2006-10-02,28.1200008392334,26.770000457763672,26.969999313354492,27.899999618530273,3040000.0,26.090497970581055,25.72766253153483,24.051511535644533,26.145858383178712,29.668322275920087
