Date,High,Low,Open,Close,Volume,Adj Close,GE-15ma,GE-50ma,GE-100ma,GE-200ma
2000-01-20,47.996795654296875,45.71314239501953,47.77644348144531,46.77484130859375,31989300.0,25.633892059326172,26.170344572800857,26.170344572800857,26.170344572800857,26.170344572800857
2000-01-21,47.51602554321289,46.13381576538086,47.41586685180664,46.19390869140625,24965600.0,25.315523147583008,26.10928589957101,26.10928589957101,26.10928589957101,26.10928589957101
2000-01-24,46.77484130859375,43.7299690246582,46.574520111083984,44.27083206176758,28200700.0,24.261625289916992,25.986108525594076,25.986108525594076,25.986108525594076,25.986108525594076
2000-01-25,44.99198532104492,43.910255432128906,44.25080108642578,44.39102554321289,26403000.0,24.32748794555664,25.851443099975587,25.882444739341736,25.882444739341736,25.882444739341736
2000-01-26,45.57291793823242,44.5112190246582,45.03205108642578,45.3325309753418,16491000.0,24.843469619750977,25.821436182657877,25.8213285558364,25.8213285558364,25.8213285558364
2000-01-27,45.43269348144531,43.93029022216797,45.372596740722656,45.43269348144531,20013200.0,24.898357391357422,25.7980162302653,25.77005238003201,25.77005238003201,25.77005238003201
2000-01-28,45.03205108642578,42.82852554321289,44.971954345703125,42.9487190246582,31040500.0,23.53706932067871,25.66133829752604,25.65252695585552,25.65252695585552,25.65252695585552
2000-01-31,43.56970977783203,42.64823532104492,42.9487190246582,42.9487190246582,22654000.0,23.53706932067871,25.45860824584961,25.54675407409668,25.54675407409668,25.54675407409668
2000-02-01,43.910255432128906,42.9487190246582,43.028846740722656,43.589744567871094,28432500.0,23.88838005065918,25.280031585693358,25.467783882504417,25.467783882504417,25.467783882504417
2000-02-02,44.11057662963867,42.96875,43.950321197509766,42.96875,22693000.0,23.548053741455078,25.07583859761556,25.38052342154763,25.38052342154763,25.38052342154763
2000-02-03,44.81169891357422,43.34935760498047,43.56970977783203,44.63140869140625,21041200.0,24.459232330322266,24.926535669962565,25.340467287146527,25.340467287146527,25.340467287146527
2000-02-04,45.87339782714844,45.03205108642578,45.19230651855469,45.372596740722656,18893700.0,24.865432739257812,24.783820724487306,25.320674180984497,25.320674180984497,25.320674180984497
2000-02-07,45.43269348144531,43.549678802490234,45.41265869140625,43.75,19016400.0,23.976194381713867,24.614025497436522,25.26689498901367,25.26689498901367,25.26689498901367
2000-02-08,44.370994567871094,43.75,43.7700309753418,43.93029022216797,19442900.0,24.075000762939453,24.485947545369466,25.22105290339543,25.22105290339543,25.22105290339543
2000-02-09,44.13060760498047,42.96875,43.910255432128906,42.96875,16664800.0,23.548053741455078,24.31432278951009,25.159089971471715,25.159089971471715,25.159089971471715
2000-02-10,43.89022445678711,42.668270111083984,43.129005432128906,43.409454345703125,19934300.0,23.78956413269043,24.19136759440104,25.110178334372385,25.110178334372385,25.110178334372385
2000-02-11,44.01041793823242,42.808494567871094,43.28926467895508,42.86859130859375,21374400.0,23.4931697845459,24.06987737019857,25.054419418861126,25.054419418861126,25.054419418861126
2000-02-14,43.56970977783203,42.808494567871094,42.86859130859375,43.06890869140625,15123500.0,23.60293960571289,24.025964991251627,25.00603675842285,25.00603675842285,25.00603675842285
2000-02-15,44.5512809753418,42.92868423461914,42.9487190246582,44.07051467895508,19576400.0,24.151844024658203,24.014255396525066,24.978482154107862,24.978482154107862,24.978482154107862
2000-02-16,43.89022445678711,43.06890869140625,43.79006576538086,43.47956848144531,15112000.0,23.82798957824707,23.946556727091473,24.942529261112213,24.942529261112213,24.942529261112213
2000-02-17,43.46955108642578,41.66666793823242,43.22916793823242,41.987178802490234,30075800.0,23.01012420654297,23.82067451477051,24.88397153218587,24.88397153218587,24.88397153218587
2000-02-18,42.28765869140625,40.044071197509766,41.987178802490234,40.10416793823242,36740400.0,21.97817611694336,23.71674830118815,24.79850696114933,24.79850696114933,24.79850696114933
2000-02-22,41.66666793823242,40.08413314819336,40.464744567871094,41.54647445678711,28320200.0,22.768604278564453,23.665517298380532,24.740509741646903,24.740509741646903,24.740509741646903
2000-02-23,42.60817337036133,41.14583206176758,41.66666793823242,41.82692337036133,22834300.0,22.92229461669922,23.601111602783202,24.69000376595391,24.69000376595391,24.69000376595391
2000-02-24,42.60817337036133,40.40464782714844,41.76682662963867,41.987178802490234,28723300.0,23.01012420654297,23.565249633789062,24.64460161569956,24.64460161569956,24.64460161569956
2000-02-25,41.96714782714844,40.284454345703125,41.50640869140625,40.424678802490234,27736100.0,22.153823852539062,23.41155573527018,24.579054832458496,24.579054832458496,24.579054832458496
2000-02-28,42.387821197509766,40.38461685180664,40.38461685180664,41.48637771606445,28124600.0,22.73566246032715,23.26957105000814,24.531788361378204,24.531788361378204,24.531788361378204
2000-02-29,42.9487190246582,41.706729888916016,41.86698532104492,42.42788314819336,23478000.0,23.25163459777832,23.221267064412434,24.49978451728821,24.49978451728821,24.49978451728821
2000-03-01,42.908653259277344,41.90705108642578,42.78845977783203,42.10737228393555,27756400.0,23.07598304748535,23.15466588338216,24.465057652171065,24.465057652171065,24.465057652171065
2000-03-02,43.62980651855469,41.94711685180664,42.10737228393555,43.34935760498047,20680200.0,23.756629943847656,23.168570963541665,24.448190325782413,24.448190325782413,24.448190325782413
2000-03-03,45.03205108642578,43.93029022216797,43.99038314819336,44.67147445678711,24714400.0,24.4811954498291,23.214679718017578,24.448957886806753,24.448957886806753,24.448957886806753
2000-03-06,44.71154022216797,43.14904022216797,44.71154022216797,44.050479888916016,19238500.0,24.212085723876953,23.262607447306316,24.44357442855835,24.44357442855835,24.44357442855835
2000-03-07,44.03044891357422,41.54647445678711,44.03044891357422,41.64663314819336,30814600.0,22.890838623046875,23.215134048461913,24.409069188435872,24.409069188435872,24.409069188435872
2000-03-08,42.44791793823242,41.36618423461914,41.746795654296875,41.76682662963867,24871700.0,22.956899642944336,23.13547108968099,24.377500285273012,24.377500285273012,24.377500285273012
2000-03-09,42.30769348144531,40.76522445678711,41.76682662963867,41.346153259277344,19661300.0,22.725683212280273,23.061983998616537,24.342355241166786,24.342355241166786,24.342355241166786
2000-03-10,42.96875,41.66666793823242,41.94711685180664,42.2075309753418,21527600.0,23.199127197265625,23.074584197998046,24.318537990252178,24.318537990252178,24.318537990252178
2000-03-13,41.82692337036133,40.90544891357422,41.346153259277344,41.48637771606445,20031300.0,22.802749633789062,23.12955576578776,24.287603533997828,24.287603533997828,24.287603533997828
2000-03-14,41.58654022216797,40.6450309753418,41.54647445678711,40.70512771606445,19833200.0,22.373340606689453,23.103204854329427,24.24931827545166,24.24931827545166,24.24931827545166
2000-03-15,43.169071197509766,40.464744567871094,40.66506576538086,42.808494567871094,26947400.0,23.529451370239258,23.143681971232095,24.192957916259765,24.235203238094556,24.235203238094556
2000-03-16,44.691505432128906,42.78845977783203,42.84855651855469,44.5512809753418,31204900.0,24.48736572265625,23.24216473897298,24.17683376312256,24.240052516643818,24.240052516643818
2000-03-17,45.3325309753418,43.97035217285156,44.27083206176758,44.831729888916016,33137500.0,24.641498565673828,23.408009719848632,24.164670600891114,24.2476269703991,24.2476269703991
2000-03-20,45.43269348144531,44.11057662963867,44.831729888916016,45.17227554321289,16220200.0,24.82868003845215,23.547544225056967,24.149499435424804,24.258387212400084,24.258387212400084
2000-03-21,48.53765869140625,44.25080108642578,44.471153259277344,48.237178802490234,38629900.0,26.513280868530273,23.764987309773762,24.148204650878906,24.299385278875178,24.299385278875178
2000-03-22,48.69791793823242,47.6362190246582,48.237178802490234,48.35737228393555,22580000.0,26.579362869262695,23.998545964558918,24.148451309204102,24.34009916441781,24.34009916441781
2000-03-23,51.28205108642578,48.377403259277344,48.55769348144531,51.28205108642578,32574000.0,28.186885833740234,24.293896357218426,24.179970054626466,24.40758664984452,24.40758664984452
2000-03-24,51.20192337036133,49.9799690246582,50.52083206176758,50.981571197509766,23999900.0,28.021728515625,24.52993189493815,24.206429100036623,24.46989944063384,24.46989944063384
2000-03-27,50.88140869140625,50.08012771606445,50.56089782714844,50.620994567871094,17063900.0,27.823530197143555,24.77069485982259,24.222776565551758,24.526740639896715,24.526740639896715
2000-03-28,50.841346740722656,50.0,50.24038314819336,50.0,22684500.0,27.482221603393555,25.07678705851237,24.24195854187012,24.575998655954997,24.575998655954997
2000-03-29,52.84455108642578,50.440704345703125,50.440704345703125,52.24359130859375,40696300.0,28.71539306640625,25.460686620076498,24.296343002319336,24.643857580716492,24.643857580716492
2000-03-30,52.08333206176758,50.50080108642578,51.92307662963867,50.88140869140625,25965500.0,27.9666690826416,25.810085678100585,24.333227882385255,24.69745131461851,24.69745131461851
2000-03-31,51.24198532104492,49.59935760498047,51.04166793823242,49.87980651855469,24368400.0,27.41615867614746,26.09122111002604,24.36887321472168,24.740605399722146,24.740605399722146
2000-04-03,51.60256576538086,49.67948532104492,49.75961685180664,51.60256576538086,19949500.0,28.363061904907227,26.46190859476725,24.429823989868165,24.79720628261566,24.79720628261566
2000-04-04,50.92147445678711,47.15544891357422,50.82131576538086,49.35897445678711,34351200.0,27.129878997802734,26.779011154174803,24.48718906402588,24.833093555157003,24.833093555157003
2000-04-05,49.67948532104492,48.29727554321289,48.75801467895508,49.13862228393555,22275500.0,27.00876235961914,27.010965220133464,24.54081455230713,24.86605823401249,24.86605823401249
2000-04-06,50.54086685180664,49.379005432128906,49.419071197509766,50.28044891357422,14342900.0,27.636362075805664,27.220898310343426,24.596672401428222,24.907406052546715,24.907406052546715
2000-04-07,51.221954345703125,50.060096740722656,50.52083206176758,50.90144348144531,13859600.0,27.977693557739258,27.443311309814455,24.65825912475586,24.95255733938778,24.95255733938778
2000-04-10,51.60256576538086,50.60095977783203,51.081729888916016,51.10176467895508,14803700.0,28.08779525756836,27.660585657755533,24.74927364349365,24.99799557008605,24.99799557008605
2000-04-11,52.52404022216797,50.52083206176758,50.74118423461914,51.80288314819336,21842400.0,28.473155975341797,27.791243998209634,24.847995376586915,25.047640718732563,25.047640718732563
2000-04-12,52.3237190246582,50.0,52.12339782714844,50.24038314819336,20220700.0,27.614337921142578,27.860242335001626,24.922514533996583,25.083791383555237,25.083791383555237
2000-04-13,50.46073532104492,48.07692337036133,50.440704345703125,48.237178802490234,26516800.0,26.513280868530273,27.748668670654297,24.981819076538088,25.10364540417989,25.10364540417989
2000-04-14,48.11698532104492,45.85336685180664,47.43589782714844,46.714744567871094,32911300.0,25.67649269104004,27.592319615681966,25.00616428375244,25.111492627287564,25.111492627287564
2000-04-17,49.11859130859375,46.1137809753418,46.27404022216797,48.71794891357422,33229500.0,26.777549743652344,27.52258758544922,25.04440662384033,25.134006912643844,25.134006912643844
2000-04-18,50.620994567871094,48.69791793823242,48.97836685180664,50.160255432128906,26455400.0,27.57029914855957,27.52845942179362,25.116288719177245,25.16649080912272,25.16649080912272
2000-04-19,50.26041793823242,49.39904022216797,50.0200309753418,49.839744567871094,14716400.0,27.394132614135742,27.440375391642252,25.182671356201173,25.195801885504473,25.195801885504473
2000-04-20,50.8012809753418,49.839744567871094,50.0200309753418,50.8012809753418,17739000.0,27.922622680664062,27.43743896484375,25.27016273498535,25.231215142584468,25.231215142584468
2000-04-24,52.544071197509766,50.10015869140625,50.32051467895508,51.94310760498047,24975200.0,28.550228118896484,27.51304359436035,25.365376014709472,25.273766590998722,25.273766590998722
2000-04-25,53.30529022216797,51.5625,52.003204345703125,53.20512771606445,23768700.0,29.243886947631836,27.571765263875324,25.480390357971192,25.32402127905737,25.32402127905737
2000-04-26,53.82612228393555,51.70272445678711,53.24519348144531,52.3237190246582,22186600.0,28.759435653686523,27.68040237426758,25.583520278930663,25.366963958740236,25.366963958740236
2000-04-27,51.903045654296875,50.70112228393555,51.44230651855469,51.762821197509766,21036200.0,28.451148986816406,27.776561482747397,25.66950637817383,25.405040317111546,25.405040317111546
2000-04-28,51.92307662963867,50.18029022216797,51.722755432128906,50.40064239501953,14699200.0,27.70242691040039,27.78096580505371,25.746995124816895,25.4330572267858,25.4330572267858
2000-05-01,51.92307662963867,50.56089782714844,50.96154022216797,51.081729888916016,12986000.0,28.076784133911133,27.78757184346517,25.848328323364257,25.464909358196948,25.464909358196948
2000-05-02,51.862979888916016,50.70112228393555,50.96154022216797,51.622596740722656,13234100.0,28.374059677124023,27.806656138102213,25.976245994567872,25.499542100088938,25.499542100088938
2000-05-03,51.28205108642578,49.53926467895508,51.121795654296875,50.0200309753418,17258500.0,27.493223190307617,27.7413272857666,26.070738372802733,25.52299717173857,25.52299717173857
2000-05-04,50.480770111083984,48.95833206176758,50.46073532104492,49.35897445678711,16027400.0,27.129878997802734,27.709030024210612,26.154890060424805,25.541681844134665,25.541681844134665
2000-05-05,51.28205108642578,49.1987190246582,49.35897445678711,50.64102554321289,21513300.0,27.83455467224121,27.79711494445801,26.25137866973877,25.568036704227843,25.568036704227843
2000-05-08,50.841346740722656,49.63942337036133,50.12019348144531,50.42067337036133,12143500.0,27.71343994140625,27.932911427815757,26.36257099151611,25.592416286468506,25.592416286468506
2000-05-09,50.66105651855469,48.918270111083984,50.36057662963867,50.12019348144531,13976900.0,27.54828453063965,27.984293746948243,26.45882343292236,25.614392334155824,25.614392334155824
2000-05-10,50.060096740722656,48.137020111083984,49.519229888916016,48.67788314819336,15661700.0,26.755516052246094,27.929974873860676,26.52890106201172,25.627071486579048,25.627071486579048
2000-05-11,50.36057662963867,48.79807662963867,49.519229888916016,48.97836685180664,13974700.0,26.920682907104492,27.898411560058594,26.6057950592041,25.64128699669471,25.64128699669471
2000-05-12,50.60095977783203,48.737979888916016,48.85817337036133,50.24038314819336,11142300.0,27.614337921142578,27.87785924275716,26.68294921875,25.66273320239523,25.66273320239523
2000-05-15,52.34375,50.24038314819336,50.300479888916016,51.92307662963867,14098500.0,28.539216995239258,27.87712516784668,26.764109649658202,25.69366313565162,25.69366313565162
2000-05-16,53.064903259277344,51.92307662963867,52.70432662963867,52.16345977783203,17609100.0,28.671342849731445,27.838955561319988,26.853294792175294,25.725340579418425,25.725340579418425
2000-05-17,52.283653259277344,51.081729888916016,51.68269348144531,51.5625,11746600.0,28.341039657592773,27.811062494913738,26.962298812866212,25.752874253925523,25.752874253925523
2000-05-18,52.283653259277344,50.841346740722656,51.44230651855469,51.081729888916016,13381500.0,28.076784133911133,27.786104838053387,27.064696502685546,25.77708164850871,25.77708164850871
2000-05-19,50.66105651855469,49.03845977783203,50.12019348144531,49.87980651855469,13408700.0,27.41615867614746,27.76702028910319,27.158506011962892,25.79397934982457,25.79397934982457
2000-05-22,49.87980651855469,46.875,49.87980651855469,48.07692337036133,17424700.0,26.425199508666992,27.656914647420248,27.223027458190916,25.800420371853576,25.800420371853576
2000-05-23,48.07692337036133,47.05529022216797,47.29567337036133,48.07692337036133,12575600.0,26.425199508666992,27.52699063618978,27.295476455688476,25.806731272225427,25.806731272225427
2000-05-24,49.278846740722656,47.11538314819336,47.11538314819336,48.79807662963867,15540300.0,26.821578979492188,27.48221435546875,27.38444122314453,25.816879749298096,25.816879749298096
2000-05-25,49.81970977783203,47.83654022216797,48.79807662963867,48.79807662963867,11896000.0,26.821578979492188,27.461661020914715,27.45028377532959,25.821620845794676,25.82682726642873
2000-05-26,48.97836685180664,47.41586685180664,48.497596740722656,47.65625,9220900.0,26.193986892700195,27.35228983561198,27.484416198730468,25.830624980926515,25.830426870607862
2000-05-30,49.519229888916016,47.47595977783203,47.89663314819336,49.278846740722656,13463300.0,27.085845947265625,27.310450236002605,27.533303146362304,25.84898687362671,25.842615405332694
2000-05-31,51.262020111083984,49.519229888916016,49.75961685180664,50.60095977783203,15043100.0,27.812530517578125,27.328066635131837,27.592980155944826,25.871239795684815,25.861556896796593
2000-06-01,51.32211685180664,48.79807662963867,50.060096740722656,50.36057662963867,13330300.0,27.68040657043457,27.389726003011067,27.61632266998291,25.882263660430908,25.878879274640763
2000-06-02,51.92307662963867,49.75961685180664,51.262020111083984,50.721153259277344,12495200.0,27.878589630126953,27.453586451212566,27.642307205200197,25.895379257202148,25.897744466673654
2000-06-05,50.24038314819336,49.09855651855469,50.0,49.57932662963867,9975900.0,27.25098991394043,27.429363250732422,27.6235892868042,25.90177967071533,25.910391620386427
2000-06-06,49.81970977783203,48.61779022216797,49.519229888916016,49.21875,8283300.0,27.052791595458984,27.330268224080402,27.60421054840088,25.90531982421875,25.920969397933394
2000-06-07,50.42067337036133,49.03845977783203,49.158653259277344,49.39904022216797,10375600.0,27.151887893676758,27.228971227010092,27.590777702331543,25.90677713394165,25.932262228169574
2000-06-08,49.63942337036133,48.55769348144531,49.519229888916016,48.918270111083984,9039400.0,26.88764190673828,27.132078043619792,27.578886108398436,25.910422325134277,25.940947497974744
2000-06-09,49.278846740722656,47.355770111083984,49.09855651855469,47.956729888916016,11401300.0,26.3591365814209,27.01756820678711,27.53176097869873,25.914051990509034,25.94471496719498
2000-06-12,48.19711685180664,46.574520111083984,48.07692337036133,47.956729888916016,12736000.0,26.3591365814209,26.94710006713867,27.499610328674315,25.916419105529783,25.948415160179138
2000-06-13,49.57932662963867,47.83654022216797,48.07692337036133,49.21875,13942600.0,27.052791595458984,26.98893953959147,27.492342987060546,25.930608100891114,25.958188402969224
2000-06-14,49.81970977783203,48.377403259277344,49.278846740722656,49.03845977783203,10712100.0,26.953702926635742,27.024173100789387,27.464155807495118,25.94698989868164,25.96692098651016
2000-06-15,50.0,48.07692337036133,48.55769348144531,49.87980651855469,12463600.0,27.41615867614746,27.06381174723307,27.46988140106201,25.978535232543944,25.97952305337657
2000-06-16,50.18029022216797,49.083534240722656,50.0,49.158653259277344,19754900.0,27.019760131835938,27.07702382405599,27.470101356506348,26.005457954406737,25.988490614397772
2000-06-19,49.75961685180664,48.07692337036133,48.85817337036133,48.31730651855469,10199600.0,26.557334899902344,27.101247024536132,27.44852081298828,26.022596607208254,25.993352531367897
2000-06-20,49.939903259277344,48.19711685180664,49.939903259277344,49.03845977783203,11608000.0,26.953702926635742,27.092437489827475,27.42804100036621,26.043150062561036,26.001491094039658
2000-06-21,48.4375,47.29567337036133,48.137020111083984,47.53605651855469,14399000.0,26.12792205810547,26.980130259195963,27.388843536376953,26.069058589935302,26.00255353911584
2000-06-22,48.07692337036133,46.09375,47.29567337036133,46.875,16321900.0,25.764583587646484,26.85240872701009,27.334672088623048,26.09133373260498,26.00057045618693
2000-06-23,47.956729888916016,46.69470977783203,46.814903259277344,47.956729888916016,10603500.0,26.3591365814209,26.751111857096355,27.309568061828614,26.1160412979126,26.003533812593822
2000-06-26,48.137020111083984,47.175479888916016,47.47595977783203,48.01682662963867,9467400.0,26.39217758178711,26.693857701619468,27.30714599609375,26.14448253631592,26.00671941725934
2000-06-27,48.377403259277344,47.175479888916016,48.07692337036133,47.355770111083984,10205600.0,26.028818130493164,26.62559280395508,27.31419250488281,26.160178394317626,26.006899081594575
2000-06-28,48.85817337036133,47.65625,47.83654022216797,48.60276412963867,13776600.0,26.714229583740234,26.596415583292643,27.31292610168457,26.178666362762453,26.012603359837687
2000-06-29,48.55769348144531,47.41586685180664,48.55769348144531,47.83654022216797,13408700.0,26.293067932128906,26.556777318318684,27.287381477355957,26.201835098266603,26.014847076416014
2000-06-30,51.066707611083984,47.175479888916016,47.355770111083984,50.96154022216797,19839300.0,28.010711669921875,26.66688232421875,27.29971305847168,26.241192207336425,26.03068727160257
2000-07-03,50.480770111083984,49.39904022216797,50.480770111083984,50.0,6868700.0,27.482221603393555,26.741754659016927,27.29090503692627,26.280533885955812,26.042116675789902
2000-07-05,50.24038314819336,47.596153259277344,50.24038314819336,48.01682662963867,14100300.0,26.46189308166504,26.702361424763996,27.24913833618164,26.307257175445557,26.0453961789608
2000-07-06,49.03845977783203,47.89663314819336,48.137020111083984,48.25720977783203,10001100.0,26.594369888305664,26.678405888875325,27.196147994995115,26.338269176483156,26.04965178911076
2000-07-07,49.519229888916016,48.377403259277344,48.79807662963867,49.33894348144531,10335300.0,27.190513610839844,26.663362884521483,27.164769554138182,26.374144916534423,26.058427649277906
2000-07-10,50.60095977783203,49.158653259277344,49.33894348144531,50.42067337036133,12736500.0,27.78664207458496,26.714488347371418,27.151479415893554,26.41049289703369,26.07162012580697
2000-07-11,51.32211685180664,50.060096740722656,50.300479888916016,50.24038314819336,13429100.0,27.687274932861328,26.78981768290202,27.151176376342775,26.449085750579833,26.08385993495132
2000-07-12,51.80288314819336,50.24038314819336,51.80288314819336,51.68269348144531,11214400.0,28.482126235961914,26.89171257019043,27.159283218383788,26.503805770874024,26.101892012402526
2000-07-13,51.92307662963867,49.939903259277344,51.20192337036133,50.480770111083984,16744500.0,27.81976318359375,27.004501978556316,27.148197288513185,26.56222164154053,26.114711946515893
2000-07-14,50.480770111083984,49.519229888916016,50.300479888916016,49.519229888916016,11568800.0,27.289865493774414,27.106187438964845,27.144130134582518,26.607434253692627,26.123416787606697
2000-07-17,52.34375,49.57932662963867,49.57932662963867,51.622596740722656,19104300.0,28.44900894165039,27.245512262980142,27.17051273345947,26.66270139694214,26.140516729915845
2000-07-18,51.68269348144531,50.24038314819336,51.5625,50.24038314819336,12467000.0,27.687274932861328,27.33185208638509,27.167567138671874,26.709472904205324,26.151806935776758
2000-07-19,51.262020111083984,50.54086685180664,50.90144348144531,50.721153259277344,9912500.0,27.952228546142578,27.460079447428384,27.172342910766602,26.76745695114136,26.164853469185207
2000-07-20,52.644229888916016,50.78125,51.14182662963867,52.22355651855469,11669300.0,28.78019905090332,27.597810745239258,27.196981201171877,26.82790231704712,26.183668905024906
2000-07-21,52.644229888916016,51.5625,52.52404022216797,52.043270111083984,13540400.0,28.68085479736328,27.75699653625488,27.235487976074218,26.88219451904297,26.201505947113038
2000-07-24,52.52404022216797,51.5625,52.10336685180664,51.92307662963867,9817600.0,28.614606857299805,27.797256215413412,27.269366455078124,26.937580757141113,26.218620137965427
2000-07-25,52.10336685180664,51.44230651855469,51.92307662963867,51.502403259277344,8806500.0,28.382789611816406,27.8572940826416,27.284735488891602,26.9838423538208,26.233860768062968
2000-07-26,51.862979888916016,50.12019348144531,51.862979888916016,50.12019348144531,17435900.0,27.62105369567871,27.93457145690918,27.26637222290039,27.015240936279298,26.243561417906434
2000-07-27,51.02163314819336,50.24038314819336,50.60095977783203,50.480770111083984,14338000.0,27.81976318359375,28.016264343261717,27.249340629577638,27.051317710876464,26.254507263501484
2000-07-28,50.60095977783203,48.4375,50.480770111083984,48.97836685180664,13942900.0,26.991790771484375,28.003016153971355,27.22235565185547,27.09232723236084,26.259591977349643
2000-07-31,50.841346740722656,49.45913314819336,49.63942337036133,49.699520111083984,17881900.0,27.38921546936035,27.976521046956382,27.208604278564454,27.136650390625,26.267329124555197
2000-08-01,50.841346740722656,49.81970977783203,49.939903259277344,50.721153259277344,13523000.0,27.952228546142578,27.99418462117513,27.219325675964356,27.188915843963624,26.278791025382322
2000-08-02,50.78125,49.519229888916016,50.42067337036133,50.0,16063500.0,27.554821014404297,27.93236427307129,27.2419181060791,27.23247278213501,26.28741284963247
2000-08-03,51.80288314819336,49.87980651855469,51.80288314819336,50.841346740722656,13452800.0,28.018470764160156,27.945611445109048,27.273783531188965,27.28462999343872,26.299030687985002
2000-08-04,51.44230651855469,49.21875,49.87980651855469,51.32211685180664,9452000.0,28.28343391418457,28.01184933980306,27.303020629882813,27.343730926513672,26.312260042826335
2000-08-07,51.5625,50.12019348144531,50.12019348144531,50.60095977783203,8038800.0,27.886001586914062,27.974315516153972,27.32430908203125,27.38729642868042,26.32268217225738
2000-08-08,51.74279022216797,50.0,51.02163314819336,51.68269348144531,9160500.0,28.482126235961914,28.027305603027344,27.370071868896485,27.427244033813476,26.33688904109754
2000-08-09,54.02644348144531,51.5625,51.80288314819336,53.78605651855469,22295200.0,29.641298294067383,28.139910252889,27.42118091583252,27.47724203109741,26.358486487195382
2000-08-10,54.987979888916016,53.36538314819336,53.72595977783203,54.80769348144531,18971300.0,30.204313278198242,28.234851201375324,27.46901657104492,27.530998363494874,26.38345938843566
2000-08-11,55.168270111083984,53.605770111083984,53.966346740722656,54.387020111083984,12595500.0,29.972484588623047,28.320959854125977,27.51485813140869,27.5655904006958,26.406614389727192
2000-08-14,54.987979888916016,53.66586685180664,54.206729888916016,54.80769348144531,8106800.0,30.204313278198242,28.42694028218587,27.561372604370117,27.601839904785155,26.43095861337124
2000-08-15,55.168270111083984,54.02644348144531,54.56730651855469,55.04807662963867,11223800.0,30.336780548095703,28.55720634460449,27.62308841705322,27.62333885192871,26.455836460089227
2000-08-16,55.04807662963867,54.02644348144531,55.04807662963867,54.627403259277344,7749700.0,30.10494613647461,28.722799173990886,27.684131507873534,27.644171028137208,26.478932090952426
2000-08-17,55.04807662963867,53.846153259277344,54.14663314819336,54.50720977783203,10743200.0,30.038715362548828,28.870729319254558,27.741868057250976,27.66632287979126,26.501320664987624
2000-08-18,54.32692337036133,53.605770111083984,54.02644348144531,54.02644348144531,8652500.0,29.773767471313477,29.056194432576497,27.79959056854248,27.68923833847046,26.52177345752716
2000-08-21,54.86779022216797,53.966346740722656,54.50720977783203,54.387020111083984,8126700.0,29.972484588623047,29.228412373860678,27.871857528686522,27.701809253692627,26.54320644591906
2000-08-22,54.747596740722656,53.90625,54.44711685180664,54.08654022216797,8411000.0,29.806888580322266,29.352056376139323,27.94081256866455,27.720211448669435,26.563352631933896
2000-08-23,55.82932662963867,53.966346740722656,54.08654022216797,55.70913314819336,11765300.0,30.701091766357422,29.561807759602864,28.01377857208252,27.753060779571534,26.58873753459907
2000-08-24,57.27163314819336,55.528846740722656,55.82932662963867,56.67067337036133,12460500.0,31.230989456176758,29.77597567240397,28.099324302673338,27.781740055084228,26.617043948755033
2000-08-25,57.27163314819336,56.61057662963867,56.79086685180664,56.971153259277344,8422300.0,31.396587371826172,29.983519236246746,28.178932876586913,27.824407138824462,26.646010878591827
