Date,High,Low,Open,Close,Volume,Adj Close,MTB-15ma,MTB-50ma,MTB-100ma,MTB-200ma
2000-03-07,37.45000076293945,36.099998474121094,37.45000076293945,36.79999923706055,69000.0,22.865184783935547,23.193318684895832,24.48266521030002,24.48266521030002,24.48266521030002
2000-03-08,36.70000076293945,36.0,36.70000076293945,36.400001525878906,59000.0,22.616666793823242,23.08283297220866,24.442100027333137,24.442100027333137,24.442100027333137
2000-03-09,37.32500076293945,36.82500076293945,37.125,36.849998474121094,188000.0,22.89625358581543,23.005434544881187,24.40920967751361,24.40920967751361,24.40920967751361
2000-03-10,37.54999923706055,36.099998474121094,36.85625076293945,37.375,45000.0,23.222454071044922,22.965263875325522,24.384485602378845,24.384485602378845,24.384485602378845
2000-03-13,38.20000076293945,37.5,37.849998474121094,38.13750076293945,79000.0,23.696229934692383,22.992800140380858,24.370439568344427,24.370439568344427,24.370439568344427
2000-03-14,38.400001525878906,38.22187423706055,38.23749923706055,38.36249923706055,76000.0,23.83602523803711,23.046169153849284,24.35975128173828,24.35975128173828,24.35975128173828
2000-03-15,39.349998474121094,37.599998474121094,38.36249923706055,39.349998474121094,140000.0,24.449594497680664,23.15695571899414,24.34522891998291,24.361512913423425,24.361512913423425
2000-03-16,42.45000076293945,39.20624923706055,39.400001525878906,42.45000076293945,152000.0,26.375749588012695,23.389960352579752,24.385407066345216,24.400248234088604,24.400248234088604
2000-03-17,44.98125076293945,42.64374923706055,42.64374923706055,44.95624923706055,179000.0,27.93297004699707,23.72755381266276,24.454562377929687,24.466903362634046,24.466903362634046
2000-03-20,44.5,43.20000076293945,44.5,43.79375076293945,66000.0,27.21066665649414,24.019582239786782,24.503543777465822,24.517713794001825,24.517713794001825
2000-03-21,44.375,43.0,43.5,43.70000076293945,108000.0,27.152414321899414,24.30125478108724,24.54253574371338,24.5656174399636,24.5656174399636
2000-03-22,45.8125,43.256248474121094,45.8125,44.349998474121094,192000.0,27.556270599365234,24.605967966715493,24.589295501708985,24.6190219606672,24.6190219606672
2000-03-23,44.474998474121094,43.41875076293945,44.099998474121094,43.82500076293945,168000.0,27.230077743530273,24.88867607116699,24.64439296722412,24.664829956857783,24.664829956857783
2000-03-24,44.900001525878906,44.099998474121094,44.125,44.875,54000.0,27.882482528686523,25.21487782796224,24.7068106842041,24.720306725337586,24.720306725337586
2000-03-27,44.875,44.29999923706055,44.875,44.5,31000.0,27.649486541748047,25.50483512878418,24.751719245910646,24.769953840869967,24.769953840869967
2000-03-28,44.75,44.068748474121094,44.400001525878906,44.224998474121094,8000.0,27.478605270385742,25.812396494547524,24.780825576782227,24.8150980313619,24.8150980313619
2000-03-29,44.98749923706055,44.17499923706055,44.224998474121094,44.98749923706055,66000.0,27.9523868560791,26.168111165364582,24.81971706390381,24.866528995701525,24.866528995701525
2000-03-30,44.9375,44.349998474121094,44.9375,44.349998474121094,65000.0,27.556270599365234,26.478778966267903,24.860593948364258,24.909911924792873,24.909911924792873
2000-03-31,45.0,43.20000076293945,44.349998474121094,44.650001525878906,168000.0,27.742685317993164,26.780127716064452,24.90922435760498,24.9548765818278,24.9548765818278
2000-04-03,47.20000076293945,44.724998474121094,44.79999923706055,46.599998474121094,175000.0,28.954296112060547,27.130665461222332,24.978293952941893,25.017367511987686,25.017367511987686
2000-04-04,46.349998474121094,46.20000076293945,46.349998474121094,46.212501525878906,64000.0,28.713531494140625,27.455832544962565,25.050985260009767,25.074231573251577,25.074231573251577
2000-04-05,46.193748474121094,45.0,46.162498474121094,45.5,10300000.0,28.270824432373047,27.71058120727539,25.114822425842284,25.12266479838978,25.12266479838978
2000-04-06,46.0,45.400001525878906,45.400001525878906,45.599998474121094,35000.0,28.33295440673828,27.841061528523763,25.161944618225096,25.17057956866364,25.17057956866364
2000-04-07,45.599998474121094,44.306251525878906,45.599998474121094,44.650001525878906,122000.0,27.742685317993164,27.828375879923502,25.19664207458496,25.208404653212604,25.208404653212604
2000-04-10,44.462501525878906,43.5,44.462501525878906,43.95624923706055,58000.0,27.311622619628906,27.83510627746582,25.239437446594238,25.23888607301574,25.23888607301574
2000-04-11,46.0,43.756248474121094,43.756248474121094,45.79999923706055,45000.0,28.45721435546875,27.922092946370444,25.299571762084963,25.284862191336497,25.284862191336497
2000-04-12,46.04999923706055,45.54999923706055,45.61249923706055,46.0,13000.0,28.58148956298828,27.990440877278647,25.373956909179686,25.33129356276821,25.33129356276821
2000-04-13,46.900001525878906,46.76874923706055,46.900001525878906,46.76874923706055,48000.0,29.059144973754883,28.112378692626955,25.454798889160156,25.383069276809692,25.383069276809692
2000-04-14,46.57500076293945,44.67499923706055,46.57500076293945,44.900001525878906,102000.0,27.898021697998047,28.113414637247722,25.517140083312988,25.41752067983967,25.41752067983967
2000-04-17,44.79999923706055,43.0,44.79999923706055,43.5,170000.0,27.028154373168945,28.071992492675783,25.55581428527832,25.439286000019795,25.439286000019795
2000-04-18,44.70000076293945,43.09062576293945,43.79999923706055,44.70000076293945,101000.0,27.77374267578125,28.091668319702148,25.613115730285646,25.47041208902995,25.47041208902995
2000-04-19,44.29999923706055,43.599998474121094,44.29999923706055,43.65625,75000.0,27.12521743774414,28.03652369181315,25.655898666381837,25.49218584361829,25.49218584361829
2000-04-20,44.993751525878906,44.04999923706055,44.04999923706055,44.506248474121094,23000.0,27.653371810913086,28.042997105916342,25.71218563079834,25.5202531938429,25.5202531938429
2000-04-24,44.98749923706055,44.599998474121094,44.98749923706055,44.63750076293945,22000.0,27.73491859436035,28.04247932434082,25.770258674621584,25.54864634000338,25.54864634000338
2000-04-25,46.70000076293945,44.70000076293945,44.900001525878906,45.15625,733000.0,28.05723762512207,27.98267542521159,25.836016693115234,25.580400660068175,25.580400660068175
2000-04-26,45.0,43.5,45.0,43.5,120000.0,27.028154373168945,27.87031695048014,25.881193046569823,25.598497581481933,25.598497581481933
2000-04-27,43.974998474121094,43.0,43.974998474121094,43.599998474121094,126000.0,27.090282440185547,27.791614151000978,25.93751964569092,25.616914678502965,25.616914678502965
2000-04-28,43.92499923706055,43.5,43.5,43.92499923706055,19000.0,27.29220962524414,27.722231165568033,26.00221923828125,25.637345104682737,25.637345104682737
2000-05-01,43.900001525878906,43.474998474121094,43.474998474121094,43.79999923706055,107000.0,27.214553833007812,27.687022399902343,26.07001003265381,25.656347619481835,25.656347619481835
2000-05-02,44.275001525878906,43.650001525878906,44.0,43.650001525878906,36000.0,27.12134552001953,27.674337259928386,26.146773223876952,25.67378807067871,25.67378807067871
2000-05-03,43.67499923706055,42.5,43.650001525878906,42.6875,60000.0,26.52330780029297,27.54541015625,26.216529579162597,25.683782420438877,25.683782420438877
2000-05-04,42.70000076293945,42.42499923706055,42.599998474121094,42.60625076293945,41000.0,26.47283172607422,27.404832967122395,26.290230293273925,25.692957412364873,25.692957412364873
2000-05-05,44.0,42.5625,42.58124923706055,43.98749923706055,94000.0,27.331045150756836,27.28962631225586,26.379237594604493,25.711786007059032,25.711786007059032
2000-05-08,43.90625,42.83124923706055,43.900001525878906,42.83124923706055,72000.0,26.612625122070312,27.20393320719401,26.45410873413086,25.72202281518416,25.72202281518416
2000-05-09,42.70000076293945,42.11249923706055,42.5,42.193748474121094,63000.0,26.21651840209961,27.149824142456055,26.521834297180177,25.72757894537422,25.72757894537422
2000-05-10,42.1875,40.04999923706055,42.1875,40.5625,126000.0,25.202970504760742,26.978439331054688,26.56734718322754,25.721749962700738,25.721749962700738
2000-05-11,41.70000076293945,40.556251525878906,40.556251525878906,40.849998474121094,55000.0,25.381591796875,26.862197621663412,26.61526756286621,25.718011960878478,25.718011960878478
2000-05-12,41.70000076293945,40.849998474121094,40.849998474121094,41.3125,57000.0,25.668970108032227,26.729904174804688,26.6688578414917,25.717478897260584,25.717478897260584
2000-05-15,41.70000076293945,40.775001525878906,41.26250076293945,41.70000076293945,261000.0,25.90973663330078,26.608225377400718,26.72726345062256,25.719546184744885,25.719546184744885
2000-05-16,41.79999923706055,40.79999923706055,41.650001525878906,41.5,96000.0,25.785472869873047,26.45677439371745,26.77697036743164,25.720247532459016,25.720247532459016
2000-05-17,41.20000076293945,39.95000076293945,41.20000076293945,40.09375,739000.0,24.911714553833008,26.31567840576172,26.81790096282959,25.711736658999794,25.711736658999794
2000-05-18,41.974998474121094,40.04999923706055,40.09375,40.53125,705000.0,25.183549880981445,26.18856290181478,26.869238624572755,25.706234713395435,25.706234713395435
2000-05-19,40.849998474121094,40.0,40.79999923706055,40.025001525878906,340000.0,24.868988037109375,26.027014795939127,26.908693313598633,25.69760330436156,25.69760330436156
2000-05-22,41.275001525878906,40.07500076293945,40.07500076293945,41.006248474121094,154000.0,25.478679656982422,25.91128985087077,26.953817825317383,25.695369389592386,25.695369389592386
2000-05-23,42.400001525878906,41.0,41.0,42.20000076293945,135000.0,26.220413208007812,25.851227696736654,27.004301490783693,25.700672862505673,25.700672862505673
2000-05-24,44.025001525878906,42.0,42.20000076293945,43.625,77000.0,27.105815887451172,25.890061569213866,27.069697303771974,25.714724292755125,25.714724292755125
2000-05-25,44.20000076293945,43.650001525878906,43.650001525878906,44.056251525878906,184000.0,27.373754501342773,25.950123087565103,27.128180503845215,25.73670471191406,25.73115033442431
2000-05-26,44.525001525878906,43.5,44.08124923706055,44.20000076293945,28000.0,27.463075637817383,25.958925120035808,27.149927024841308,25.76766704559326,25.7481299942615
2000-05-30,45.212501525878906,44.32500076293945,44.5,45.125,97000.0,28.117328643798828,26.05923868815104,27.153614196777344,25.804088287353515,25.771131922897784
2000-05-31,44.931251525878906,43.20000076293945,44.931251525878906,43.25,132000.0,26.949026107788086,26.10807253519694,27.148381385803223,25.82596258163452,25.78245782852173
2000-06-01,45.599998474121094,43.45000076293945,43.45000076293945,45.45000076293945,524000.0,28.319843292236328,26.315864054361978,27.171729965209963,25.85713285446167,25.80662340436663
2000-06-02,47.5,46.45000076293945,46.45000076293945,47.5,86000.0,29.59719467163086,26.596904246012368,27.212548446655273,25.90092197418213,25.842383510661573
2000-06-05,47.45000076293945,46.79999923706055,47.45000076293945,47.0,228000.0,29.285642623901367,26.838015747070312,27.253659744262695,25.94902635574341,25.874563502374098
2000-06-06,47.0,45.0,47.0,46.099998474121094,232000.0,28.7248592376709,27.025690587361655,27.270507278442384,25.98865898132324,25.90095512955277
2000-06-07,46.16875076293945,45.9375,46.099998474121094,46.0,72000.0,28.66255760192871,27.217496236165363,27.290768699645994,26.021243972778322,25.926290932051632
2000-06-08,46.29999923706055,45.099998474121094,46.0,45.650001525878906,127000.0,28.444467544555664,27.453013102213543,27.310085945129394,26.04545576095581,25.94918344671076
2000-06-09,45.650001525878906,44.29999923706055,45.04999923706055,44.400001525878906,52000.0,27.665590286254883,27.618482462565105,27.30435001373291,26.06203353881836,25.964646571391338
2000-06-12,44.90625,44.20000076293945,44.400001525878906,44.90625,37000.0,27.981037139892578,27.82595240275065,27.312845344543458,26.086719646453858,25.982650058610098
2000-06-13,45.125,44.5,44.5,45.056251525878906,42000.0,28.074499130249023,27.99900703430176,27.319481620788576,26.114352989196778,26.001161997297167
2000-06-14,45.287498474121094,44.599998474121094,44.599998474121094,45.125,40000.0,28.117328643798828,28.125468063354493,27.30274227142334,26.14051811218262,26.01972486261736
2000-06-15,45.118751525878906,43.900001525878906,45.099998474121094,45.0,101000.0,28.039443969726562,28.187709935506184,27.28926052093506,26.170122890472413,26.037287637461787
2000-06-16,44.993751525878906,42.599998474121094,44.993751525878906,43.818748474121094,179000.0,27.30341339111328,28.183020528157552,27.269912300109862,26.192367362976075,26.048202514648438
2000-06-19,44.349998474121094,43.650001525878906,43.818748474121094,44.1875,49000.0,27.533180236816406,28.18769416809082,27.253916816711424,26.207930717468262,26.060894631931923
2000-06-20,44.29999923706055,43.0,44.150001525878906,43.693748474121094,78000.0,27.225521087646484,28.128240331014,27.24357353210449,26.220107803344728,26.07076434765832
2000-06-21,43.599998474121094,43.125,43.599998474121094,43.131248474121094,51000.0,26.875036239624023,28.12330767313639,27.234841804504395,26.237139625549318,26.077522934985762
2000-06-22,43.400001525878906,42.0,43.131248474121094,43.375,58000.0,27.026920318603516,28.03711280822754,27.20623592376709,26.252903842926024,26.08543457984924
2000-06-23,44.20000076293945,43.275001525878906,43.275001525878906,44.20000076293945,31000.0,27.540971755981445,27.900031280517577,27.185425567626954,26.27969123840332,26.09746381270984
2000-06-26,44.400001525878906,42.625,44.224998474121094,44.400001525878906,66000.0,27.665590286254883,27.792027791341145,27.157554473876953,26.306176681518554,26.110317308394634
2000-06-27,44.6875,43.70000076293945,44.400001525878906,44.13750076293945,95000.0,27.50202751159668,27.71050567626953,27.149634590148924,26.333387336730958,26.121632025493838
2000-06-28,44.65312576293945,44.13750076293945,44.23749923706055,44.5,35000.0,27.72789764404297,27.648195012410483,27.163629455566408,26.359721870422362,26.134585780482137
2000-06-29,45.20000076293945,44.01250076293945,44.70000076293945,45.04375076293945,94000.0,28.06671142578125,27.623011271158855,27.169488830566408,26.391302280426025,26.15004278564453
2000-06-30,45.33124923706055,43.599998474121094,45.037498474121094,45.0,464000.0,28.039443969726562,27.647934850056966,27.187773361206055,26.421836013793946,26.165038033137247
2000-07-03,45.01250076293945,44.5,45.01250076293945,45.0,58000.0,28.039443969726562,27.651828638712566,27.195494804382324,26.453840217590333,26.179797135000154
2000-07-05,45.5,45.0,45.29999923706055,45.099998474121094,117000.0,28.10175132751465,27.653645451863607,27.20283145904541,26.486545066833497,26.194812402129173
2000-07-06,45.13750076293945,44.70000076293945,45.099998474121094,45.01250076293945,44000.0,28.047243118286133,27.648973083496095,27.202631568908693,26.519324131011963,26.209172330161397
2000-07-07,45.900001525878906,45.04999923706055,45.04999923706055,45.900001525878906,31000.0,28.600242614746094,27.686359659830728,27.234073333740234,26.55763319015503,26.227565178504356
2000-07-10,46.0,45.29999923706055,45.724998474121094,45.57500076293945,31000.0,28.397727966308594,27.75931396484375,27.260222244262696,26.598870944976806,26.244131306655536
2000-07-11,47.5,45.650001525878906,45.650001525878906,47.056251525878906,216000.0,29.32069206237793,27.878481419881187,27.30079189300537,26.651505565643312,26.26743858510798
2000-07-12,47.5,46.837501525878906,46.875,47.306251525878906,78000.0,29.476472854614258,28.028544871012368,27.3460302734375,26.708020153045656,26.29156666232231
2000-07-13,48.599998474121094,47.70000076293945,47.70000076293945,48.599998474121094,126000.0,30.28260040283203,28.255715815226235,27.40925537109375,26.778014297485353,26.321350496206712
2000-07-14,48.95000076293945,47.0,48.95000076293945,47.79999923706055,84000.0,29.784130096435547,28.439529800415038,27.474471817016603,26.845500698089598,26.347000715467665
2000-07-17,48.75,47.79999923706055,47.82500076293945,48.75,56000.0,30.376073837280273,28.62853660583496,27.552536659240722,26.921383476257326,26.37662625312805
2000-07-18,49.70000076293945,48.57500076293945,48.75,48.98125076293945,226000.0,30.52016258239746,28.818841425577798,27.616319007873535,26.997778301239013,26.406871043852647
2000-07-19,48.962501525878906,47.099998474121094,48.962501525878906,47.275001525878906,164000.0,29.456981658935547,28.94917170206706,27.67320613861084,27.06365743637085,26.42897329468658
2000-07-20,48.48749923706055,47.25,47.25,48.349998474121094,36000.0,30.1268367767334,29.109100977579754,27.751412506103517,27.136623401641845,26.455576629089794
2000-07-21,48.256248474121094,47.400001525878906,48.25,47.51250076293945,32000.0,29.604991912841797,29.211653010050455,27.839452934265136,27.20340005874634,26.478072452545167
2000-07-24,47.650001525878906,47.07500076293945,47.51250076293945,47.650001525878906,50000.0,29.69066619873047,29.32173449198405,27.925634422302245,27.27045099258423,26.500856805354992
2000-07-25,47.79999923706055,47.400001525878906,47.5,47.70000076293945,57000.0,29.72181510925293,29.433892567952473,28.00669132232666,27.33777458190918,26.523539610312017
2000-07-26,47.70000076293945,46.21875,47.54999923706055,47.474998474121094,74000.0,29.581615447998047,29.5325501759847,28.080128898620604,27.403696174621583,26.544924756030102
2000-07-27,47.20624923706055,46.3125,47.20000076293945,46.70000076293945,20000.0,29.09872055053711,29.6026486714681,28.146393852233885,27.461682109832765,26.562659449047512
2000-07-28,47.025001525878906,46.29999923706055,46.650001525878906,47.01250076293945,30000.0,29.293432235717773,29.64886131286621,28.23402820587158,27.525964584350586,26.581492364817652
2000-07-31,47.29999923706055,46.5,47.037498474121094,47.243751525878906,33000.0,29.43752098083496,29.718180847167968,28.319107627868654,27.594173126220703,26.601054204653387
2000-08-01,48.0,47.20000076293945,47.20000076293945,47.61249923706055,56000.0,29.667295455932617,29.741287740071616,28.415073776245116,27.661883544921874,26.621912988675696
2000-08-02,47.75,46.79999923706055,47.75,47.29999923706055,55000.0,29.472564697265625,29.74102719624837,28.49495147705078,27.72438465118408,26.64117414886887
2000-08-03,48.900001525878906,46.70000076293945,47.29999923706055,48.875,164000.0,30.453947067260742,29.752450307210285,28.57962215423584,27.791961822509766,26.666763228858077
2000-08-04,50.0,49.099998474121094,49.20000076293945,49.599998474121094,162000.0,30.90570068359375,29.8272216796875,28.65561985015869,27.86265857696533,26.695022811889647
2000-08-07,49.625,48.900001525878906,49.525001525878906,49.29375076293945,192000.0,30.71487808227539,29.84980862935384,28.722442321777343,27.92531141281128,26.721644369971674
2000-08-08,49.29375076293945,48.5,49.29375076293945,48.837501525878906,104000.0,30.43057632446289,29.8438362121582,28.781792335510254,27.965859680175782,26.746045238093327
2000-08-09,48.86249923706055,48.23749923706055,48.86249923706055,48.568748474121094,224000.0,30.26313018798828,29.897579447428384,28.82470836639404,27.989161281585694,26.769032721425972
2000-08-10,50.4375,48.54999923706055,48.587501525878906,50.4375,171000.0,31.427555084228516,29.984294001261393,28.914278945922852,28.031330165863036,26.799282866638976
2000-08-11,50.337501525878906,49.92499923706055,50.337501525878906,50.17499923706055,169000.0,31.263988494873047,30.09489377339681,28.973161849975586,28.072445907592773,26.828087419079196
2000-08-14,50.45624923706055,50.01250076293945,50.17499923706055,50.45624923706055,133000.0,31.439224243164062,30.21146430969238,29.01000244140625,28.111275444030763,26.857645988464355
2000-08-15,50.493751525878906,49.92499923706055,50.35625076293945,50.29999923706055,130000.0,31.341875076293945,30.319468307495118,29.051127090454102,28.152393417358397,26.886207957176644
2000-08-16,50.45000076293945,49.25,50.349998474121094,49.25,131000.0,30.687610626220703,30.393201319376626,29.090382118225097,28.18044469833374,26.910267467740216
2000-08-17,49.900001525878906,48.51250076293945,49.224998474121094,48.537498474121094,53000.0,30.24365997314453,30.469530614217124,29.122004165649415,28.206386432647705,26.931232200478608
2000-08-18,49.0,48.462501525878906,48.70000076293945,48.46875,30000.0,30.200822830200195,30.53002332051595,29.157131271362303,28.23360860824585,26.951667141914367
2000-08-21,48.45000076293945,47.9375,48.45000076293945,48.07500076293945,16000.0,29.955476760864258,30.564553705851235,29.202929000854493,28.253639507293702,26.97032434451654
2000-08-22,48.599998474121094,48.037498474121094,48.099998474121094,48.224998474121094,40000.0,30.04893684387207,30.5899964650472,29.244286994934082,28.27856616973877,26.989328125376762
2000-08-23,48.20000076293945,47.875,48.20000076293945,47.92499923706055,11000.0,29.86200523376465,30.61595916748047,29.280037117004394,28.299759368896485,27.006951911317792
2000-08-24,48.025001525878906,47.224998474121094,48.025001525878906,47.48125076293945,29000.0,29.58552360534668,30.558064270019532,29.309401016235352,28.306071643829345,27.022674909452114
2000-08-25,48.23749923706055,47.400001525878906,47.400001525878906,47.79999923706055,206000.0,29.784130096435547,30.483292897542317,29.34429473876953,28.316777629852297,27.039411001494436
2000-08-28,48.650001525878906,47.51250076293945,47.70000076293945,48.17499923706055,39000.0,30.017778396606445,30.43681958516439,29.398582038879393,28.334247169494628,27.05735297375415
2000-08-29,48.806251525878906,48.078125,48.150001525878906,48.787498474121094,58000.0,30.399433135986328,30.434743372599282,29.45590709686279,28.35491195678711,27.07736542981542
2000-08-30,48.900001525878906,47.900001525878906,48.875,48.224998474121094,73000.0,30.126123428344727,30.425609588623047,29.51391914367676,28.378746337890625,27.095512798854283
2000-08-31,48.48125076293945,48.025001525878906,48.087501525878906,48.46875,93000.0,30.278398513793945,30.348999150594075,29.581986389160157,28.408414096832274,27.11434644213795
2000-09-01,49.150001525878906,48.625,48.70000076293945,48.625,22000.0,30.37599754333496,30.28979975382487,29.648967933654784,28.42760192871094,27.13353262508617
2000-09-05,48.79999923706055,48.29999923706055,48.29999923706055,48.724998474121094,187000.0,30.43848419189453,30.2230837504069,29.706918182373048,28.446171875,27.152859827231246
2000-09-06,49.099998474121094,48.73749923706055,48.75,48.90625,51000.0,30.55170249938965,30.17040557861328,29.764640426635744,28.461097450256347,27.172620540441468
2000-09-07,52.150001525878906,49.04999923706055,49.04999923706055,51.650001525878906,396000.0,32.265724182128906,30.27561314900716,29.859914360046385,28.504774475097655,27.202060445884747
