Date,High,Low,Open,Close,Volume,Adj Close,UNP-15ma,UNP-50ma,UNP-100ma,UNP-200ma
2000-02-23,9.859375,9.6875,9.703125,9.828125,4042800.0,6.784317970275879,6.644101365407308,7.1402516100141735,7.1402516100141735,7.1402516100141735
2000-02-24,9.890625,9.0625,9.875,9.3125,7104800.0,6.428385257720947,6.626844088236491,7.121011978871113,7.121011978871113,7.121011978871113
2000-02-25,9.375,9.140625,9.3125,9.359375,3038000.0,6.46074104309082,6.60527229309082,7.103636427929527,7.103636427929527,7.103636427929527
2000-02-28,9.6875,9.203125,9.359375,9.625,3203200.0,6.644100666046143,6.584419536590576,7.0918534596761065,7.0918534596761065,7.0918534596761065
2000-02-29,9.703125,9.484375,9.609375,9.5,3417200.0,6.557815074920654,6.565004952748617,7.078502500057221,7.078502500057221,7.078502500057221
2000-03-01,9.65625,9.5,9.53125,9.5625,6612000.0,6.60095739364624,6.559252484639486,7.06685505843744,7.06685505843744,7.06685505843744
2000-03-02,9.546875,9.34375,9.546875,9.453125,3593200.0,6.525453090667725,6.546309280395508,7.053964535395305,7.053964535395305,7.053964535395305
2000-03-03,10.0,9.390625,9.4375,9.84375,5631600.0,6.795105457305908,6.5729146003723145,7.047944556835086,7.047944556835086,7.047944556835086
2000-03-06,9.78125,9.328125,9.78125,9.4375,3090000.0,6.514671325683594,6.584419631958008,7.035824710672552,7.035824710672552,7.035824710672552
2000-03-07,9.375,8.921875,9.3125,9.0,5256400.0,6.212665557861328,6.561409664154053,7.017532285054525,7.017532285054525,7.017532285054525
2000-03-08,9.265625,9.0625,9.125,9.078125,4718000.0,6.266594409942627,6.532647228240966,7.001207548639049,7.001207548639049,7.001207548639049
2000-03-09,9.125,8.640625,9.125,8.984375,6275600.0,6.201879501342773,6.516108798980713,6.9842005689093405,6.9842005689093405,6.9842005689093405
2000-03-10,9.0625,8.71875,8.921875,8.765625,6513200.0,6.05087947845459,6.483751233418783,6.964756379524867,6.964756379524867,6.964756379524867
2000-03-13,8.8125,8.5625,8.734375,8.8125,3582000.0,6.118134498596191,6.457315444946289,6.947478381954894,6.947478381954894,6.947478381954894
2000-03-14,8.875,8.71875,8.875,8.8125,3457200.0,6.118134498596191,6.418655681610107,6.93089150428772,6.93089150428772,6.93089150428772
2000-03-15,9.34375,8.78125,8.78125,9.34375,3905200.0,6.48695707321167,6.398831621805827,6.912001256942749,6.922186907599954,6.922186907599954
2000-03-16,9.953125,9.296875,9.453125,9.953125,7003200.0,6.9100189208984375,6.4309405326843265,6.9017879676818845,6.921952907855694,6.921952907855694
2000-03-17,10.15625,9.9375,10.0,10.0625,4546800.0,6.985954284667969,6.4659547487894695,6.893093385696411,6.923160481003095,6.923160481003095
2000-03-20,10.171875,9.421875,10.109375,9.5625,4032400.0,6.638825416564941,6.465603065490723,6.86839599609375,6.917895016846834,6.917895016846834
2000-03-21,10.03125,9.4375,9.4375,10.0,4837600.0,6.942561149597168,6.491252803802491,6.850851955413819,6.9183434919877485,6.9183434919877485
2000-03-22,10.109375,9.578125,10.0625,9.65625,3949600.0,6.703914642333984,6.498116620381674,6.82486780166626,6.914514405386789,6.914514405386789
2000-03-23,9.6875,9.40625,9.5,9.671875,2982000.0,6.7147603034973145,6.5107371012369795,6.797806329727173,6.911009947458903,6.911009947458903
2000-03-24,9.71875,9.4375,9.640625,9.53125,2878000.0,6.61713171005249,6.498872184753418,6.772028017044067,6.905943081296724,6.905943081296724
2000-03-27,9.71875,9.5,9.5,9.671875,2232800.0,6.7147603034973145,6.512211449941,6.74539794921875,6.9027026952323265,6.9027026952323265
2000-03-28,9.671875,9.25,9.59375,9.296875,3300400.0,6.454412460327148,6.5283279101053875,6.715502347946167,6.89523119131724,6.89523119131724
2000-03-29,9.46875,9.25,9.296875,9.46875,3122400.0,6.573739051818848,6.548804219563802,6.693817691802979,6.889960828374644,6.889960828374644
2000-03-30,9.5,9.25,9.5,9.296875,2840400.0,6.454412460327148,6.56563975016276,6.672335042953491,6.882935854696458,6.882935854696458
2000-03-31,9.78125,9.3125,9.359375,9.78125,3893200.0,6.790694713592529,6.614960765838623,6.663186712265015,6.8814717095995706,6.8814717095995706
2000-04-03,9.78125,9.65625,9.78125,9.6875,4480000.0,6.725606918334961,6.655458927154541,6.646696557998657,6.879036322236061,6.879036322236061
2000-04-04,9.828125,9.390625,9.71875,9.671875,3644400.0,6.7147603034973145,6.695233980814616,6.6345195484161374,6.876508998870849,6.876508998870849
2000-04-05,10.25,9.671875,9.6875,10.25,4744800.0,7.116127014160156,6.737178643544515,6.6355470943450925,6.880139574860081,6.880139574860081
2000-04-06,10.59375,10.21875,10.25,10.3125,5835600.0,7.159518241882324,6.753811931610107,6.634422397613525,6.88430940571116,6.88430940571116
2000-04-07,10.28125,9.921875,10.28125,10.1875,3235600.0,7.0727386474609375,6.759597555796305,6.63695502281189,6.887080423972186,6.887080423972186
2000-04-10,10.578125,10.109375,10.125,10.40625,3093200.0,7.224605083465576,6.798649533589681,6.641230716705322,6.891972085703975,6.891972085703975
2000-04-11,10.8125,10.40625,10.40625,10.78125,3586800.0,7.484950065612793,6.834808794657389,6.652007570266724,6.900443199702671,6.900443199702671
2000-04-12,11.015625,10.609375,10.78125,10.953125,5521600.0,7.604276657104492,6.894832928975423,6.664955263137817,6.910356346990021,6.910356346990021
2000-04-13,10.9375,10.515625,10.921875,10.703125,3427200.0,7.430714130401611,6.942563184102377,6.679824657440186,6.917583538426293,6.917583538426293
2000-04-14,10.671875,10.1875,10.671875,10.265625,3517600.0,7.126976013183594,6.976552804311116,6.68667781829834,6.920451928491461,6.920451928491461
2000-04-17,10.40625,9.953125,10.265625,9.953125,4448000.0,6.9100189208984375,6.989570045471192,6.685740356445312,6.9203109419023665,6.9203109419023665
2000-04-18,10.15625,9.953125,9.96875,10.125,2484800.0,7.029345512390137,7.027898915608724,6.689346590042114,6.921764736175537,6.921764736175537
2000-04-19,10.390625,10.0,10.1875,10.078125,3087600.0,6.996801376342773,7.056103070576985,6.695537729263306,6.922752060388264,6.922752060388264
2000-04-20,10.328125,10.015625,10.15625,10.328125,3432000.0,7.170366287231445,7.103833325703939,6.704553031921387,6.925967829568045,6.925967829568045
2000-04-24,10.71875,10.3125,10.3125,10.515625,2635200.0,7.300540447235107,7.137823041280111,6.722643327713013,6.930770042615059,6.930770042615059
2000-04-25,11.21875,10.5,10.5,10.953125,5768000.0,7.604276657104492,7.1964010238647464,6.7478869438171385,6.939295442798469,6.939295442798469
2000-04-26,11.578125,11.203125,11.28125,11.359375,6341600.0,7.886319160461426,7.274504947662353,6.774457025527954,6.951133239269256,6.951133239269256
2000-04-27,11.3125,10.6875,11.25,10.71875,4370800.0,7.441561698913574,7.296200593312581,6.789327640533447,6.957187911610545,6.957187911610545
2000-04-28,10.796875,10.3125,10.796875,10.53125,3790800.0,7.311387062072754,7.306325181325277,6.806556262969971,6.9615074134454495,6.9615074134454495
2000-05-01,10.84375,10.421875,10.46875,10.734375,4576400.0,7.452409744262695,7.3316365877787275,6.824879598617554,6.96742189935891,6.96742189935891
2000-05-02,10.71875,10.328125,10.59375,10.4375,3259600.0,7.24630069732666,7.333082962036133,6.839512186050415,6.970741885049002,6.970741885049002
2000-05-03,10.640625,10.203125,10.3125,10.375,2203200.0,7.202913284301758,7.3142805099487305,6.849609832763672,6.973473313275505,6.973473313275505
2000-05-04,10.4375,10.140625,10.4375,10.140625,2612800.0,7.040192127227783,7.276674874623617,6.85472731590271,6.974249113437741,6.974249113437741
2000-05-05,10.625,10.15625,10.15625,10.578125,1982400.0,7.343928337097168,7.270889155069987,6.873038177490234,6.978498299916585,6.978498299916585
2000-05-08,10.65625,10.5,10.515625,10.65625,1576400.0,7.398169040679932,7.28896869023641,6.8917867374420165,6.983267285607078,6.983267285607078
2000-05-09,11.0,10.640625,10.65625,10.859375,2952400.0,7.539190769195557,7.330913480122884,6.909688539505005,6.989513616883353,6.989513616883353
2000-05-10,10.953125,10.640625,10.796875,10.71875,1645600.0,7.441561698913574,7.358394559224447,6.927363471984863,6.994536373350355,6.994536373350355
2000-05-11,10.890625,10.640625,10.8125,10.765625,1475600.0,7.474102020263672,7.390214602152507,6.944826364517212,6.999806325514238,6.999806325514238
2000-05-12,10.953125,10.765625,10.90625,10.9296875,2759200.0,7.588005542755127,7.418057219187419,6.96607741355896,7.006199795266856,7.006199795266856
2000-05-15,11.046875,10.875,10.9375,10.9375,1927200.0,7.593425750732422,7.43758290608724,6.98204381942749,7.012514052852508,7.012514052852508
2000-05-16,11.21875,10.90625,10.9375,11.171875,2038800.0,7.756144046783447,7.447707398732503,7.006873273849488,7.020425010234751,7.020425010234751
2000-05-17,11.359375,11.078125,11.15625,11.109375,2173200.0,7.71275520324707,7.436136468251546,7.036875066757202,7.0277126964769865,7.0277126964769865
2000-05-18,11.359375,11.09375,11.109375,11.25,2245600.0,7.81038761138916,7.460724862416585,7.067750930786133,7.035865560173988,7.035865560173988
2000-05-19,11.390625,11.015625,11.1875,11.34375,2994800.0,7.875471115112305,7.498330465952555,7.101222763061523,7.0445212875444865,7.0445212875444865
2000-05-22,11.375,11.03125,11.28125,11.078125,3488800.0,7.6910576820373535,7.514240328470866,7.134026327133179,7.051118597692373,7.051118597692373
2000-05-23,11.3125,11.078125,11.125,11.296875,1790400.0,7.842925548553467,7.554015318552653,7.1685221481323245,7.059116647701071,7.059116647701071
2000-05-24,11.484375,11.234375,11.296875,11.265625,2578800.0,7.821232795715332,7.595236619313558,7.202584114074707,7.066737809181213,7.066737809181213
2000-05-25,11.140625,10.75,11.046875,10.90625,3155600.0,7.571730613708496,7.630672518412272,7.224279584884644,7.068140420913696,7.071737737938909
2000-05-26,10.78125,10.546875,10.6875,10.703125,3062400.0,7.430714130401611,7.636458237965901,7.234693489074707,7.068240728378296,7.075257114335602
2000-05-30,10.96875,10.796875,10.84375,10.84375,2183200.0,7.528339385986328,7.6451362609863285,7.245541191101074,7.069317288398743,7.0796559713419205
2000-05-31,10.90625,10.578125,10.90625,10.625,2518800.0,7.376474380493164,7.634288501739502,7.260294170379638,7.064345083236694,7.082509994506836
2000-06-01,10.875,10.578125,10.578125,10.84375,2985200.0,7.528339385986328,7.640073680877686,7.272009735107422,7.06143084526062,7.086755988711403
2000-06-02,11.4375,10.8359375,10.875,11.25,2463600.0,7.81038761138916,7.6624927202860516,7.294139194488525,7.059503498077393,7.093582702132891
2000-06-05,11.21875,10.71875,11.21875,10.84375,2418400.0,7.528339385986328,7.658514976501465,7.310410776138306,7.054108552932739,7.09764584871096
2000-06-06,10.78125,10.4375,10.734375,10.609375,2684000.0,7.365627288818359,7.643328412373861,7.325380687713623,7.048704352378845,7.100127158341585
2000-06-07,10.828125,10.671875,10.6875,10.75,2495600.0,7.463256359100342,7.623802566528321,7.340350608825684,7.042874279022217,7.103458618899004
2000-06-08,10.75,10.375,10.71875,10.4375,1821200.0,7.24630069732666,7.592705599466959,7.356188373565674,7.03584536075592,7.1047571832483465
2000-06-09,10.59375,10.421875,10.4375,10.484375,1930000.0,7.278841018676758,7.557269159952799,7.370290412902832,7.032054052352906,7.106325506090044
2000-06-12,10.6875,10.484375,10.484375,10.65625,2119200.0,7.433621883392334,7.527812544504801,7.389874601364136,7.031104822158813,7.1092477951731
2000-06-13,10.734375,10.484375,10.59375,10.515625,2929200.0,7.335522174835205,7.504110177357991,7.400771150588989,7.031978931427002,7.1112502233117025
2000-06-14,10.515625,10.125,10.515625,10.1875,2192400.0,7.106629371643066,7.455023765563965,7.408391599655151,7.027544078826904,7.111209689525136
2000-06-15,10.359375,10.0,10.1875,10.046875,4430800.0,7.008530139923096,7.400843588511149,7.414266996383667,7.0243932723999025,7.110316823876422
2000-06-16,10.140625,9.859375,10.0625,9.90625,3098000.0,6.910430431365967,7.356756909688314,7.410153064727783,7.022850079536438,7.1085936653202975
2000-06-19,10.046875,9.75,9.9375,9.8125,2407600.0,6.845036029815674,7.317711702982584,7.40386342048645,7.019142909049988,7.10634103595701
2000-06-20,9.890625,9.78125,9.828125,9.796875,2381200.0,6.834134578704834,7.271431382497152,7.399091339111328,7.018023180961609,7.104034201573517
2000-06-21,9.984375,9.78125,9.8125,9.859375,4770400.0,6.877732276916504,7.238181908925374,7.392153882980347,7.016692299842834,7.10213250472766
2000-06-22,9.828125,9.71875,9.828125,9.734375,4683200.0,6.790533542633057,7.188994852701823,7.378265552520752,7.015136561393738,7.099535846710205
2000-06-23,9.796875,9.71875,9.75,9.765625,4018000.0,6.812333583831787,7.122457917531332,7.362426691055298,7.013690977096558,7.0971622742897225
2000-06-26,9.828125,9.71875,9.765625,9.8125,3323600.0,6.845036029815674,7.0769043604532875,7.350713129043579,7.015268893241882,7.09509566572846
2000-06-27,9.890625,9.78125,9.84375,9.828125,4470400.0,6.855936527252197,7.042924976348877,7.345292339324951,7.015985078811646,7.093151282488815
2000-06-28,10.140625,9.859375,9.859375,10.1171875,4563200.0,7.057581424713135,7.015879980723063,7.348243589401245,7.016991972923279,7.092864428797076
2000-06-29,10.21875,9.890625,10.125,10.0,6217200.0,6.975832462310791,6.9978487650553385,7.347173328399658,7.018259959220886,7.0919281730651855
2000-06-30,9.96875,9.28125,9.96875,9.296875,6577200.0,6.485342025756836,6.944948832194011,7.3369441413879395,7.016240935325623,7.087113997292897
2000-07-03,9.65625,9.359375,9.359375,9.5625,2360400.0,6.670638084411621,6.894083245595296,7.326949577331543,7.015751304626465,7.083834659396194
2000-07-05,9.890625,9.578125,9.59375,9.84375,2832000.0,6.866836071014404,6.862837505340576,7.318275489807129,7.020459408760071,7.082139357924461
2000-07-06,10.203125,9.875,9.875,10.15625,4844000.0,7.084829330444336,6.861384169260661,7.307886543273926,7.027886743545532,7.0821602104246155
2000-07-07,10.4375,10.171875,10.203125,10.421875,5559600.0,7.2701215744018555,6.878823598225911,7.295562591552734,7.0350098085403445,7.083606067070594
2000-07-10,10.53125,10.421875,10.4375,10.421875,3654800.0,7.2701215744018555,6.902803007761637,7.2921337890625,7.040730714797974,7.085029849569306
2000-07-11,10.578125,10.390625,10.421875,10.5625,2322400.0,7.368224620819092,6.937682247161865,7.293270540237427,7.049913401603699,7.087175264503017
2000-07-12,10.609375,10.453125,10.5625,10.546875,2273200.0,7.35731840133667,6.972561168670654,7.2913687133789065,7.05812415599823,7.089206415907781
2000-07-13,10.546875,10.25,10.546875,10.25,2654800.0,7.150229454040527,6.990727647145589,7.289447288513184,7.0644797372818,7.089661811714742
2000-07-14,10.875,10.265625,10.28125,10.875,3765600.0,7.58621883392334,7.043773333231608,7.297113399505616,7.073361616134644,7.09334001187925
2000-07-17,11.09375,10.875,10.875,11.015625,3422800.0,7.684316635131836,7.1019055366516115,7.309995889663696,7.0823616027832035,7.097685428226695
2000-07-18,11.046875,10.984375,11.015625,10.984375,3250400.0,7.662516117095947,7.156404209136963,7.3163676452636714,7.094702911376953,7.101808279970267
2000-07-19,11.078125,10.515625,11.0,10.578125,3669600.0,7.379122257232666,7.191283257802327,7.315986709594727,7.103886723518372,7.103817801544632
2000-07-20,10.78125,10.46875,10.59375,10.484375,5126800.0,7.313718318939209,7.208359050750732,7.3114772605896,7.110582900047302,7.105327877209341
2000-07-21,10.515625,10.359375,10.484375,10.40625,7306400.0,7.25922155380249,7.2272516568501795,7.307830457687378,7.117596964836121,7.106427117756435
2000-07-24,10.5,10.25,10.40625,10.296875,3196000.0,7.182925224304199,7.273757203420003,7.302006921768188,7.123416643142701,7.106969657519185
2000-07-25,10.328125,9.890625,10.3125,10.0,2982000.0,6.975832462310791,7.2941034952799475,7.2897634601593015,7.127920436859131,7.106046156144478
2000-07-26,10.140625,9.890625,10.0625,9.9140625,4376800.0,6.915881633758545,7.297373199462891,7.276212577819824,7.129128198623658,7.104716334309611
2000-07-27,10.421875,10.09375,10.09375,10.390625,3466800.0,7.248324394226074,7.308272870381673,7.266056184768677,7.136464729309082,7.105713612503475
2000-07-28,10.78125,10.34375,10.5,10.6875,3553600.0,7.455420017242432,7.320626099904378,7.260909481048584,7.148892273902893,7.10812538081202
2000-07-31,11.0,10.6875,10.75,10.796875,2878800.0,7.531717777252197,7.338065846761068,7.255336084365845,7.161543507575988,7.111026698595857
2000-08-01,10.90625,10.765625,10.796875,10.90625,2332000.0,7.608012676239014,7.354051717122396,7.249986915588379,7.175604839324951,7.114407555586626
2000-08-02,11.1875,10.875,10.890625,11.15625,3152400.0,7.782411575317383,7.382391262054443,7.25181399345398,7.192920160293579,7.118921096260483
2000-08-03,11.5,11.1875,11.1875,11.390625,4706800.0,7.945906639099121,7.435436407725017,7.253873615264893,7.211197881698609,7.124471334803024
2000-08-04,11.375,10.9375,11.359375,11.0,4142400.0,7.673415660858154,7.441249529520671,7.250917272567749,7.226750693321228,7.128130963643392
2000-08-07,11.25,10.9375,11.03125,11.171875,1972800.0,7.793311595916748,7.448515860239665,7.255348892211914,7.239814238548279,7.132536133393547
2000-08-08,11.375,10.921875,11.34375,11.21875,2736800.0,7.826013088226318,7.459415658315023,7.263254871368408,7.248974180221557,7.137098481780605
2000-08-09,11.1875,10.8125,11.1875,10.828125,2153600.0,7.553520202636719,7.471042188008626,7.263758487701416,7.254649839401245,7.139820192374435
2000-08-10,10.890625,10.78125,10.890625,10.859375,2215200.0,7.575319766998291,7.488482284545898,7.267735395431519,7.264014782905579,7.142648111690175
2000-08-11,11.0625,10.8125,10.859375,11.046875,2723200.0,7.706114768981934,7.518275165557862,7.271290903091431,7.271650319099426,7.146283380446896
2000-08-14,11.140625,11.046875,11.109375,11.109375,1897200.0,7.7497124671936035,7.5560609817504885,7.270077400207519,7.282108297348023,7.150151515618349
2000-08-15,11.078125,10.875,11.078125,10.890625,1767600.0,7.597115993499756,7.597479883829752,7.271452932357788,7.290931854248047,7.152998423120778
2000-08-16,10.90625,10.75,10.890625,10.8125,1655200.0,7.542616367340088,7.6392621994018555,7.274992713928222,7.300186700820923,7.155464359476596
2000-08-17,10.828125,10.59375,10.8125,10.640625,1408800.0,7.422719955444336,7.65088857014974,7.274181985855103,7.3072662973403935,7.157145212281425
2000-08-18,10.796875,10.5625,10.578125,10.78125,2117600.0,7.520815372467041,7.6552482604980465,7.27967227935791,7.317930326461792,7.159418150782585
2000-08-21,10.8125,10.578125,10.796875,10.71875,1737600.0,7.4772162437438965,7.651614824930827,7.283639783859253,7.326965098381042,7.161392051981102
2000-08-22,10.71875,10.609375,10.65625,10.703125,1471600.0,7.4663190841674805,7.642168585459391,7.284293727874756,7.337084164619446,7.163274317611883
2000-08-23,10.65625,10.15625,10.640625,10.21875,3960000.0,7.128428936004639,7.598569742838541,7.280151863098144,7.340461506843567,7.163060542264599
2000-08-24,10.5,10.25,10.25,10.375,2452000.0,7.237428188323975,7.551337846120199,7.282767839431763,7.345579719543457,7.163514003521058
2000-08-25,10.40625,10.296875,10.375,10.34375,1107600.0,7.215624809265137,7.5208184560139975,7.286909732818604,7.350588364601135,7.163829826586174
2000-08-28,10.34375,10.140625,10.328125,10.140625,2539200.0,7.0739336013793945,7.47285992304484,7.290179796218872,7.350166430473328,7.163288283060832
2000-08-29,10.234375,10.078125,10.140625,10.078125,2429200.0,7.030331134796143,7.419814459482828,7.293885698318482,7.348874559402466,7.162492132472421
2000-08-30,10.1875,9.875,10.109375,9.875,3046000.0,6.888636112213135,7.3754888534545895,7.294975728988647,7.347033534049988,7.160862037113735
2000-08-31,10.015625,9.890625,9.921875,9.94140625,2012400.0,6.934957504272461,7.332798035939534,7.296120233535767,7.344137058258057,7.159525323901656
2000-09-01,9.921875,9.640625,9.890625,9.890625,2816400.0,6.89953088760376,7.27902577718099,7.298300180435181,7.338282866477966,7.157995944864609
2000-09-05,10.03125,9.890625,9.890625,9.96875,4430400.0,6.954032897949219,7.225980472564697,7.301134166717529,7.331780428886414,7.15680317850838
2000-09-06,10.078125,9.9375,9.96875,10.0,3912400.0,6.975832462310791,7.184561570485433,7.303750095367431,7.327231612205505,7.155751023181649
2000-09-07,9.9375,9.625,9.9375,9.65625,3102800.0,6.736037254333496,7.130789629618326,7.3013521099090575,7.323322224617004,7.153324932032238
2000-09-08,9.78125,9.625,9.71875,9.65625,5310000.0,6.736037254333496,7.085010782877604,7.294921226501465,7.321582407951355,7.150926726987993
2000-09-11,9.71875,9.5,9.59375,9.546875,2926000.0,6.69440221786499,7.029916572570801,7.289292621612549,7.3182329750061035,7.148318015507289
2000-09-12,9.65625,9.484375,9.515625,9.640625,3370000.0,6.760140419006348,6.982111517588297,7.294788589477539,7.315866365432739,7.1461124609817155
2000-09-13,9.859375,9.625,9.625,9.8125,4465200.0,6.880660533905029,6.943067614237467,7.298989038467408,7.3129693078994755,7.1446127325801525
2000-09-14,9.828125,9.640625,9.8125,9.6875,2628000.0,6.793007850646973,6.920706208546957,7.297512474060059,7.307893981933594,7.142637424254685
2000-09-15,9.78125,9.5625,9.578125,9.78125,4141200.0,6.858749866485596,6.895460987091065,7.292990884780884,7.300438714027405,7.141051460244802
2000-09-18,9.9375,9.640625,9.78125,9.765625,2530400.0,6.847792148590088,6.870938809712728,7.284544296264649,7.2900534439086915,7.13942224184672
2000-09-19,9.765625,9.515625,9.75,9.640625,3075200.0,6.760140419006348,6.850019264221191,7.2743446731567385,7.2832392311096195,7.13732676216252
2000-09-20,9.625,9.4375,9.609375,9.515625,2659600.0,6.672488689422607,6.826163101196289,7.260429954528808,7.276850247383118,7.134772706817794
2000-09-21,9.640625,9.421875,9.5,9.484375,2536400.0,6.650576591491699,6.810292466481527,7.2462951183319095,7.268831915855408,7.132126826406177
2000-09-22,9.734375,9.390625,9.484375,9.546875,1930800.0,6.69440221786499,6.7942554473876955,7.237178573608398,7.263312931060791,7.129747888316279
2000-09-25,9.6875,9.546875,9.6875,9.65625,3319200.0,6.771102428436279,6.785693550109864,7.2208762454986575,7.258994822502136,7.127809264208819
2000-09-26,9.6875,9.375,9.65625,9.375,4816400.0,6.573880672454834,6.760350068410237,7.198667526245117,7.254331707954407,7.124831153500464
2000-09-27,9.59375,9.375,9.53125,9.515625,3528800.0,6.672488689422607,6.740127150217692,7.1788669776916505,7.247617311477661,7.122412209842294
2000-09-28,9.859375,9.5,9.5,9.84375,2613200.0,6.902576923370361,6.75122979482015,7.1693360710144045,7.242661390304566,7.1212428732121245
2000-09-29,9.859375,9.71875,9.859375,9.734375,2611600.0,6.825880527496338,6.757219346364339,7.159579315185547,7.235528287887573,7.119680109478178
2000-10-02,9.734375,9.46875,9.734375,9.578125,2996000.0,6.716315269470215,6.758680216471354,7.148721189498901,7.2282758235931395,7.117557136636031
