Date,High,Low,Open,Close,Volume,Adj Close,AAPL-15ma,AAPL-50ma,AAPL-100ma,AAPL-200ma
2000-02-11,4.075892925262451,3.8660714626312256,4.058035850524902,3.8839285373687744,53062800.0,3.3895554542541504,3.3625433603922525,3.268778611873758,3.268778611873758,3.268778611873758
2000-02-14,4.138392925262451,3.8794643878936768,3.904017925262451,4.136160850524902,91884800.0,3.6096818447113037,3.3824131647745768,3.280142052968343,3.280142052968343,3.280142052968343
2000-02-15,4.283482074737549,4.113839149475098,4.1160712242126465,4.25,121436000.0,3.709031581878662,3.396438948313395,3.2939771990622244,3.2939771990622244,3.2939771990622244
2000-02-16,4.21875,4.004464149475098,4.205357074737549,4.075892925262451,94561600.0,3.5570857524871826,3.40462064743042,3.3021993413567543,3.3021993413567543,3.3021993413567543
2000-02-17,4.125,4.0401787757873535,4.113839149475098,4.1026787757873535,72374400.0,3.5804622173309326,3.4147503852844237,3.3106315497196084,3.3106315497196084,3.3106315497196084
2000-02-18,4.120535850524902,3.9598214626312256,4.09375,3.9732143878936768,58360400.0,3.467477560043335,3.4347501118977863,3.315244667670306,3.315244667670306,3.315244667670306
2000-02-22,4.176339149475098,3.810267925262451,3.9330356121063232,4.064732074737549,105574000.0,3.5473453998565674,3.4556588172912597,3.321876117161342,3.321876117161342,3.321876117161342
2000-02-23,4.25,3.9642856121063232,4.0440850257873535,4.151785850524902,118274800.0,3.6233181953430176,3.4889050483703614,3.3302495082219443,3.3302495082219443,3.3302495082219443
2000-02-24,4.254464149475098,3.9910714626312256,4.189732074737549,4.1143975257873535,94108000.0,3.5906896591186523,3.5229629357655843,3.3372884312191524,3.3372884312191524,3.3372884312191524
2000-02-25,4.1785712242126465,3.9330356121063232,4.1004462242126465,3.9419643878936768,62286000.0,3.4402048587799072,3.5376380443573,3.339996758260225,3.339996758260225,3.339996758260225
2000-02-28,4.107142925262451,3.8705356121063232,3.9330356121063232,4.044642925262451,82082000.0,3.529813051223755,3.5485469659169513,3.344863842695187,3.344863842695187,3.344863842695187
2000-02-29,4.1875,4.020089149475098,4.0558037757873535,4.09375,92240400.0,3.572669506072998,3.5497157255808514,3.3505589842796324,3.3505589842796324,3.3505589842796324
2000-03-01,4.716517925262451,4.232142925262451,4.234375,4.654017925262451,269250800.0,4.061623573303223,3.5817931493123374,3.3679020230363057,3.3679020230363057,3.3679020230363057
2000-03-02,4.5691962242126465,4.310267925262451,4.535714149475098,4.357142925262451,77814800.0,3.8025357723236084,3.6012733459472654,3.378250445638384,3.378250445638384,3.378250445638384
2000-03-03,4.579799175262451,4.285714149475098,4.4598212242126465,4.5714287757873535,80841600.0,3.989546775817871,3.6314027468363443,3.3924666393634886,3.3924666393634886,3.3924666393634886
2000-03-06,4.611607074737549,4.464285850524902,4.5,4.488839149475098,52640000.0,3.917468309402466,3.6665969371795653,3.404398495500738,3.404398495500738,3.404398495500738
2000-03-07,4.551339149475098,4.325892925262451,4.515625,4.388392925262451,68252800.0,3.8298087120056152,3.6812720616658527,3.413852055867513,3.413852055867513,3.413852055867513
2000-03-08,4.426339149475098,4.234375,4.388392925262451,4.357142925262451,67807600.0,3.8025357723236084,3.687505674362183,3.422301701877428,3.422301701877428,3.422301701877428
2000-03-09,4.464285850524902,4.223214149475098,4.316964149475098,4.3660712242126465,69179600.0,3.810328722000122,3.7043885389963784,3.430557595922592,3.430557595922592,3.430557595922592
2000-03-10,4.5691962242126465,4.3214287757873535,4.345982074737549,4.4910712242126465,62151600.0,3.9194178581237793,3.7269855817159017,3.44074218471845,3.44074218471845,3.44074218471845
2000-03-13,4.517857074737549,4.267857074737549,4.361607074737549,4.332589149475098,75989200.0,3.7811076641082764,3.7478942553202312,3.447688418991712,3.447688418991712,3.447688418991712
2000-03-14,4.4375,4.0714287757873535,4.3292412757873535,4.080357074737549,107144800.0,3.5609817504882812,3.7488033453623455,3.449954285621643,3.449954285621643,3.449954285621643
2000-03-15,4.294642925262451,4.075892925262451,4.129464149475098,4.151785850524902,110902400.0,3.6233181953430176,3.7488033453623455,3.4526425552368165,3.453353577969121,3.453353577969121
2000-03-16,4.357142925262451,4.089285850524902,4.189732074737549,4.341517925262451,94525200.0,3.7888996601104736,3.762017345428467,3.4645254707336424,3.4598063872410703,3.4598063872410703
2000-03-17,4.464285850524902,4.2723212242126465,4.2901787757873535,4.464285850524902,76260800.0,3.8960416316986084,3.792406463623047,3.47761616230011,3.46803724091008,3.46803724091008
2000-03-20,4.5089287757873535,4.370535850524902,4.410714149475098,4.392857074737549,51122400.0,3.8337042331695557,3.8126658757527667,3.4950704193115234,3.474808851877848,3.474808851877848
2000-03-21,4.8839287757873535,4.34375,4.377232074737549,4.8191962242126465,131082000.0,4.205776214599609,3.854872989654541,3.5171609687805176,3.4880991675636985,3.4880991675636985
2000-03-22,5.15625,4.698660850524902,4.7421875,5.1495537757873535,141999200.0,4.494083404541016,3.8837036450703937,3.5461085510253905,3.5060631717954363,3.5060631717954363
2000-03-23,5.370535850524902,5.0,5.0714287757873535,5.046875,140641200.0,4.404474258422852,3.92383287747701,3.5763807821273805,3.5218247698064435,3.5218247698064435
2000-03-24,5.140625,4.839285850524902,5.0870537757873535,4.953125,111728400.0,4.322657108306885,3.946040232976278,3.6084841537475585,3.5356322239185203,3.5356322239185203
2000-03-27,5.169642925262451,4.888392925262451,4.9151787757873535,4.984375,69795600.0,4.349929332733154,3.97487096786499,3.635172028541565,3.5494338698306325,3.5494338698306325
2000-03-28,5.0714287757873535,4.8973212242126465,4.901785850524902,4.96875,50741600.0,4.336292266845703,4.0086365381876625,3.659288501739502,3.5625481764475504,3.5625481764475504
2000-03-29,4.979910850524902,4.779575824737549,4.9776787757873535,4.854910850524902,59959200.0,4.236944675445557,4.037597131729126,3.67923623085022,3.5736038567589934,3.5736038567589934
2000-03-30,4.917410850524902,4.479910850524902,4.770089149475098,4.4910712242126465,103600000.0,3.9194178581237793,4.044869740804036,3.691197075843811,3.5791815019422963,3.5791815019422963
2000-03-31,4.901785850524902,4.5,4.551339149475098,4.8504462242126465,101158400.0,4.233049392700195,4.0657785097757975,3.705105948448181,3.589560357351152,3.589560357351152
2000-04-03,4.982142925262451,4.622767925262451,4.839285850524902,4.761160850524902,82140800.0,4.155127048492432,4.0907131354014075,3.7188200044631956,3.5983973369002342,3.5983973369002342
2000-04-04,4.75,4.169642925262451,4.736607074737549,4.546875,165082400.0,3.9681177139282227,4.117855532964071,3.7319496631622315,3.6040853427006647,3.6040853427006647
2000-04-05,4.745535850524902,4.4285712242126465,4.5167412757873535,4.65625,114416400.0,4.063570976257324,4.147205718358358,3.74324818611145,3.611047246239402,3.611047246239402
2000-04-06,4.8035712242126465,4.401785850524902,4.6651787757873535,4.470982074737549,64906800.0,3.9018852710723877,4.154738092422486,3.7525986862182616,3.6153881122816856,3.6153881122816856
2000-04-07,4.7098212242126465,4.482142925262451,4.544642925262451,4.705357074737549,60608800.0,4.1064276695251465,4.168763828277588,3.766156916618347,3.622609282241148,3.622609282241148
2000-04-10,4.7410712242126465,4.455357074737549,4.703125,4.464285850524902,53065600.0,3.8960416316986084,4.172919654846192,3.7807281160354616,3.626572069914445,3.626572069914445
2000-04-11,4.4598212242126465,4.216517925262451,4.410714149475098,4.265625,135455600.0,3.7226672172546387,4.140712388356527,3.7905071640014647,3.62794485773359,3.62794485773359
2000-04-12,4.25,3.7455356121063232,4.25,3.9017856121063232,235284000.0,3.405139923095703,4.068116156260173,3.796117467880249,3.624806760062634,3.624806760062634
2000-04-13,4.285714149475098,3.875,3.982142925262451,4.064732074737549,132456800.0,3.5473453998565674,4.010974232355753,3.805467948913574,3.6237309078375497,3.6237309078375497
2000-04-14,4.214285850524902,3.892857074737549,3.904017925262451,3.9955356121063232,166905200.0,3.4869563579559326,3.9552608489990235,3.8108055114746096,3.621857283866569,3.621857283866569
2000-04-17,4.426339149475098,3.8950893878936768,3.9107143878936768,4.424107074737549,102390400.0,3.8609769344329834,3.922664022445679,3.8207014656066893,3.6250886304958447,3.6250886304958447
2000-04-18,4.53125,4.263392925262451,4.410714149475098,4.53125,97731200.0,3.9544811248779297,3.897209946314494,3.828688325881958,3.629480530420939,3.629480530420939
2000-04-19,4.651785850524902,4.276785850524902,4.5066962242126465,4.325892925262451,130037600.0,3.7752645015716553,3.8664312680562336,3.8325843715667727,3.631398740567659,3.631398740567659
2000-04-20,4.455357074737549,4.1808037757873535,4.417410850524902,4.245535850524902,180530000.0,3.705134868621826,3.8521457354227704,3.8364804124832155,3.6323563526203104,3.6323563526203104
2000-04-24,4.3035712242126465,4.098214149475098,4.107142925262451,4.3035712242126465,110905200.0,3.755784511566162,3.8203280766805015,3.840843987464905,3.6339387649144883,3.6339387649144883
2000-04-25,4.598214149475098,4.359375,4.361607074737549,4.582589149475098,97910400.0,3.9992873668670654,3.8099387645721436,3.853038625717163,3.638563430761989,3.638563430761989
2000-04-26,4.5714287757873535,4.285714149475098,4.5223212242126465,4.332589149475098,91728000.0,3.7811076641082764,3.7974714279174804,3.8564671421051027,3.6403452336788176,3.6403452336788176
2000-04-27,4.535714149475098,4.163504600524902,4.185267925262451,4.526785850524902,81650800.0,3.9505865573883057,3.7899391333262127,3.8612982416152954,3.6441753734777005,3.6441753734777005
2000-04-28,4.5535712242126465,4.332589149475098,4.5401787757873535,4.4308037757873535,62395200.0,3.8668212890625,3.7876015345255536,3.867492952346802,3.646890567570198,3.646890567570198
2000-05-01,4.46875,4.3526787757873535,4.4598212242126465,4.439732074737549,56548800.0,3.874612331390381,3.7721471786499023,3.8733759546279907,3.649634203278875,3.649634203278875
2000-05-02,4.5089287757873535,4.1964287757873535,4.401785850524902,4.2098212242126465,59108000.0,3.673966884613037,3.7573421955108643,3.8775057411193847,3.6499238780566623,3.6499238780566623
2000-05-03,4.330357074737549,3.986607074737549,4.247767925262451,4.109375,122449600.0,3.586305618286133,3.7482514222462973,3.878284945487976,3.649175427941715,3.649175427941715
2000-05-04,4.1160712242126465,3.9486606121063232,4.111607074737549,3.953125,99878800.0,3.4499449729919434,3.7512384255727134,3.874817481040955,3.6468587947446247,3.6468587947446247
2000-05-05,4.098214149475098,3.9542410373687744,3.9575893878936768,4.0401787757873535,71019200.0,3.525916814804077,3.7498098532358806,3.873522024154663,3.645468657044159,3.645468657044159
2000-05-08,4.060267925262451,3.9285714626312256,4.003348350524902,3.9330356121063232,46225200.0,3.4324116706848145,3.746173540751139,3.873366160392761,3.6430475549264387,3.6430475549264387
2000-05-09,3.9732143878936768,3.7455356121063232,3.939732074737549,3.765625,81785200.0,3.286311149597168,3.7078624884287517,3.8684961223602294,3.6390392807092558,3.6390392807092558
2000-05-10,3.75,3.5267856121063232,3.716517925262451,3.546875,133772800.0,3.095404863357544,3.650590737660726,3.8589508295059205,3.632998898294237,3.632998898294237
2000-05-11,3.7232143878936768,3.5357143878936768,3.6205356121063232,3.671875,124936000.0,3.204493999481201,3.612539370854696,3.84180823802948,3.6282900532523352,3.6282900532523352
2000-05-12,3.9464285373687744,3.7416293621063232,3.7857143878936768,3.84375,76728400.0,3.3544912338256836,3.589163128534953,3.8328473472595217,3.6253139791281326,3.6253139791281326
2000-05-15,3.859375,3.575892925262451,3.859375,3.607142925262451,169733200.0,3.1480014324188232,3.548644256591797,3.8160164403915404,3.6201815861527638,3.6201815861527638
2000-05-16,3.8950893878936768,3.669642925262451,3.732700824737549,3.7745535373687744,110112800.0,3.2941033840179443,3.501631991068522,3.8035491418838503,3.6167126691087765,3.6167126691087765
2000-05-17,3.703125,3.5848214626312256,3.700892925262451,3.6205356121063232,99523200.0,3.159689426422119,3.4602041085561117,3.79014675617218,3.6119018981331275,3.6119018981331275
2000-05-18,3.747767925262451,3.59375,3.6785714626312256,3.5982143878936768,93444400.0,3.1402089595794678,3.406178935368856,3.776900219917297,3.6069884300231934,3.6069884300231934
2000-05-19,3.544642925262451,3.3348214626312256,3.544642925262451,3.357142925262451,185166800.0,2.929823160171509,3.34371239344279,3.759290108680725,3.6000073447669902,3.6000073447669902
2000-05-22,3.3482143878936768,3.0714285373687744,3.3482143878936768,3.2120535373687744,188876800.0,2.80320143699646,3.272285000483195,3.7369657802581786,3.59187667223872,3.59187667223872
2000-05-23,3.3348214626312256,3.0580356121063232,3.232142925262451,3.064732074737549,129396400.0,2.6746325492858887,3.205662711461385,3.714836277961731,3.582611580087681,3.582611580087681
2000-05-24,3.205357074737549,2.9642856121063232,3.078125,3.1316964626312256,169615600.0,2.7330727577209473,3.148780520757039,3.698278098106384,3.5741161918640136,3.5741161918640136
2000-05-25,3.3091518878936768,3.0714285373687744,3.1607143878936768,3.1166293621063232,101687600.0,2.719923257827759,3.1001124064127605,3.680210199356079,3.5664263772964477,3.5656588360814765
2000-05-26,3.2098214626312256,3.044642925262451,3.142857074737549,3.0848214626312256,45287200.0,2.692164659500122,3.044528929392497,3.658275499343872,3.5614004850387575,3.55709516768362
2000-05-30,3.1473214626312256,2.919642925262451,3.1294643878936768,3.127232074737549,178264800.0,2.7291767597198486,2.9976466019948322,3.634938201904297,3.5562771821022032,3.5490571248878555
2000-05-31,3.2589285373687744,2.9933035373687744,3.1026785373687744,3.0,108376800.0,2.6181397438049316,2.9531018416086834,3.6106269121170045,3.5528486657142637,3.5401059962235966
2000-06-01,3.1986606121063232,2.8705356121063232,2.919642925262451,3.1830356121063232,225960000.0,2.777876615524292,2.931933291753133,3.582068920135498,3.549614944458008,3.532846668788365
2000-06-02,3.5625,3.1785714626312256,3.3482143878936768,3.3058035373687744,198212000.0,2.8850183486938477,2.910634915033976,3.5498876190185547,3.547998085021973,3.526735080862945
2000-06-05,3.4017856121063232,3.203125,3.3325893878936768,3.2611606121063232,80917200.0,2.8460583686828613,2.8767393906911214,3.5187193012237548,3.5475500416755676,3.520373616263131
2000-06-06,3.455357074737549,3.2254464626312256,3.2845981121063232,3.3169643878936768,131370400.0,2.894758939743042,2.8598565578460695,3.490161337852478,3.5493227458000183,3.514580887776834
2000-06-07,3.4642856121063232,3.2723214626312256,3.34375,3.4486606121063232,84254800.0,3.009690999984741,2.840895732243856,3.46335657119751,3.549264299869537,3.5099488704576407
2000-06-08,3.517857074737549,3.325892925262451,3.486607074737549,3.3861606121063232,59631600.0,2.9551477432250977,2.827259620030721,3.4357336807250975,3.5475110912323,3.5049052238464355
2000-06-09,3.497767925262451,3.3705356121063232,3.455357074737549,3.419642925262451,63089600.0,2.9843673706054688,2.816870180765788,3.410682134628296,3.544959182739258,3.5002156936370574
2000-06-12,3.4441964626312256,3.2455356121063232,3.4419643878936768,3.2566964626312256,72584400.0,2.8421616554260254,2.8110260804494223,3.389137010574341,3.5401670432090757,3.4943402111530304
2000-06-13,3.3816964626312256,3.1495535373687744,3.2566964626312256,3.375,87864000.0,2.9454073905944824,2.820506477355957,3.3633841705322265,3.5342450594902037,3.489482398581716
2000-06-14,3.4375,3.21875,3.3816964626312256,3.2299106121063232,69361600.0,2.8187856674194336,2.8301166852315265,3.3366573429107667,3.527738673686981,3.4835990939223977
2000-06-15,3.3348214626312256,3.1785714626312256,3.2589285373687744,3.299107074737549,62143200.0,2.8791747093200684,2.839856815338135,3.3148784828186035,3.5234140729904175,3.4783432297084644
2000-06-16,3.3482143878936768,3.1808035373687744,3.3392856121063232,3.2566964626312256,75891200.0,2.8421616554260254,2.8480060418446858,3.2904502964019775,3.516849241256714,3.4728589057922363
2000-06-19,3.4955356121063232,3.2075893878936768,3.234375,3.450892925262451,98501200.0,3.0116398334503174,2.869304386774699,3.2726453876495363,3.512622036933899,3.4689168624388866
2000-06-20,3.7120535373687744,3.513392925262451,3.517857074737549,3.6160714626312256,125347600.0,3.1557931900024414,2.8977454821268718,3.253632698059082,3.5098948073387146,3.46626327199451
2000-06-21,4.066964149475098,3.59375,3.607142925262451,3.9732143878936768,122500000.0,3.467477560043335,2.954368003209432,3.2450614166259766,3.512894766330719,3.4662734760957608
2000-06-22,4.1160712242126465,3.825892925262451,3.982142925262451,3.8392856121063232,116928000.0,3.3505959510803223,2.9925492922465007,3.2376199913024903,3.5140635776519775,3.4653094967206317
2000-06-23,3.9017856121063232,3.6294643878936768,3.841517925262451,3.6919643878936768,51241400.0,3.2220258712768555,3.015016460418701,3.2339577102661132,3.5150375890731813,3.46329888824589
2000-06-26,3.9107143878936768,3.7232143878936768,3.75,3.8660714626312256,46338600.0,3.373971700668335,3.050210682551066,3.2304902362823484,3.5179790925979613,3.462566698183779
2000-06-27,3.9642856121063232,3.6875,3.841517925262451,3.6964285373687744,50867600.0,3.225921392440796,3.072288179397583,3.225269536972046,3.5180375242233275,3.4606427526086327
2000-06-28,3.955357074737549,3.6785714626312256,3.8080356121063232,3.888392925262451,71607200.0,3.3934521675109863,3.097872257232666,3.215919041633606,3.5183102536201476,3.4601008930513935
2000-06-29,3.8526785373687744,3.6473214626312256,3.7901785373687744,3.6607143878936768,50915200.0,3.194753885269165,3.1138460000356036,3.200724496841431,3.5147064113616944,3.457978116989136
2000-06-30,3.924107074737549,3.6919643878936768,3.7723214626312256,3.7410714626312256,80774400.0,3.2648823261260986,3.1325469970703126,3.1905168533325194,3.511550612449646,3.456445610712445
2000-07-03,3.8794643878936768,3.7232143878936768,3.7232143878936768,3.8080356121063232,17707200.0,3.3233227729797363,3.1646244049072267,3.182880611419678,3.5096805119514465,3.455397399391715
2000-07-05,3.9419643878936768,3.625,3.8035714626312256,3.6875,66304000.0,3.218130111694336,3.1828059196472167,3.1721275234222412,3.506485755443573,3.453543748706579
2000-07-06,3.78125,3.544642925262451,3.75,3.700892925262451,77386400.0,3.2298176288604736,3.210208050409953,3.1567381286621092,3.504888377189636,3.45180943770002
2000-07-07,3.9151785373687744,3.7232143878936768,3.7566964626312256,3.888392925262451,65900800.0,3.3934521675109863,3.2444932142893474,3.148985018730164,3.502726080417633,3.4513605356216432
2000-07-10,4.160714149475098,3.8392856121063232,3.8638393878936768,4.080357074737549,99449000.0,3.5609817504882812,3.2924145539601644,3.141192922592163,3.501245582103729,3.452197338788564
2000-07-11,4.232142925262451,3.9598214626312256,4.0714287757873535,4.066964149475098,89474000.0,3.5492935180664062,3.3282581329345704,3.1348423671722414,3.5011676597595214,3.4529329159043054
2000-07-12,4.2098212242126465,4.026785850524902,4.151785850524902,4.205357074737549,56358400.0,3.6700708866119385,3.362543312708537,3.130751538276672,3.5020637464523316,3.4545655322254154
2000-07-13,4.330357074737549,3.9107143878936768,4.1785712242126465,4.035714149475098,111414800.0,3.5220208168029785,3.3661795298258466,3.127712616920471,3.502609179019928,3.4550689298715165
2000-07-14,4.214285850524902,4.0625,4.080357074737549,4.120535850524902,47569200.0,3.596045732498169,3.382542848587036,3.127907419204712,3.503096182346344,3.4561132024835657
2000-07-17,4.200892925262451,4.080357074737549,4.160714149475098,4.1651787757873535,65000600.0,3.635006904602051,3.4100749174753826,3.1316086578369142,3.5032130694389343,3.457428597352084
2000-07-18,4.205357074737549,4.0625,4.1785712242126465,4.089285850524902,79601200.0,3.5687739849090576,3.423061736424764,3.1324658012390136,3.5029939126968386,3.4582413374072445
2000-07-19,4.058035850524902,3.6964285373687744,3.9419643878936768,3.763392925262451,114468200.0,3.28436279296875,3.4269578297932943,3.1295048236846923,3.501435492038727,3.4569813479547915
2000-07-20,4.075892925262451,3.8660714626312256,3.9285714626312256,3.9375,116393200.0,3.4363083839416504,3.429814910888672,3.132504768371582,3.5005004453659057,3.4568326215949847
2000-07-21,3.9732143878936768,3.78125,3.8828125,3.825892925262451,49058800.0,3.33890700340271,3.4394251187642415,3.1373748111724855,3.498162820339203,3.455990295750754
2000-07-24,3.7767856121063232,3.392857074737549,3.7544643878936768,3.4776785373687744,103042800.0,3.0350162982940674,3.424100716908773,3.1339852571487428,3.487896747589111,3.4530046645631183
2000-07-25,3.6160714626312256,3.5044643878936768,3.59375,3.575892925262451,52901800.0,3.1207292079925537,3.4105944792429606,3.12931001663208,3.481078681945801,3.4506646965591
2000-07-26,3.6607143878936768,3.517857074737549,3.560267925262451,3.575892925262451,52617600.0,3.1207292079925537,3.404101085662842,3.1287645721435546,3.4723905062675477,3.448357455380313
2000-07-27,3.8035714626312256,3.5625,3.5714285373687744,3.7142856121063232,73746400.0,3.241507053375244,3.4048803806304933,3.1277126455307007,3.4656308937072753,3.4469209942552776
2000-07-28,3.75,3.3482143878936768,3.734375,3.450892925262451,59473400.0,3.0116398334503174,3.3794262250264486,3.1247516536712645,3.4574492049217223,3.4439190552152437
2000-07-31,3.6875,3.482142925262451,3.5111606121063232,3.6294643878936768,38824800.0,3.1674816608428955,3.3531928857167563,3.1252971076965332,3.451098663806915,3.4420256484044742
2000-08-01,3.654017925262451,3.517857074737549,3.59375,3.5223214626312256,34321000.0,3.0739762783050537,3.321505069732666,3.128180170059204,3.4437351393699647,3.4395219111929136
2000-08-02,3.5669643878936768,3.3705356121063232,3.5,3.375,40588800.0,2.9454073905944824,3.273194169998169,3.1310242891311644,3.4339950346946715,3.4361832995672486
2000-08-03,3.4330356121063232,3.1607143878936768,3.2544643878936768,3.4285714626312256,84974400.0,2.9921600818634033,3.237870121002197,3.137374839782715,3.426105558872223,3.4332032779719204
2000-08-04,3.6607143878936768,3.3080356121063232,3.533482074737549,3.3839285373687744,65780400.0,2.9531991481781006,3.195013682047526,3.141777367591858,3.420027732849121,3.430003250439962
2000-08-07,3.5044643878936768,3.3705356121063232,3.419642925262451,3.424107074737549,46837000.0,2.9882636070251465,3.1518974622090656,3.1471441745758058,3.4136771869659426,3.427077822337877
2000-08-08,3.4285714626312256,3.3080356121063232,3.424107074737549,3.3392856121063232,44168600.0,2.914238929748535,3.108261791865031,3.151585659980774,3.404930579662323,3.4237038822550523
2000-08-09,3.4598214626312256,3.375,3.4375,3.392857074737549,94910200.0,2.960991382598877,3.0867036978403726,3.1562219524383544,3.3955800771713256,3.420679617551417
2000-08-10,3.4598214626312256,3.3839285373687744,3.4285714626312256,3.3973214626312256,62928600.0,2.9648871421813965,3.0552756150563556,3.163156900405884,3.386891906261444,3.4177199261529103
2000-08-11,3.4285714626312256,3.2544643878936768,3.345982074737549,3.40625,59514000.0,2.972679615020752,3.030860455830892,3.167052960395813,3.3745609402656553,3.4148486983391546
2000-08-14,3.40625,3.3080356121063232,3.3995535373687744,3.361607074737549,39165000.0,2.9337189197540283,3.024107297261556,3.1680269718170164,3.3589572954177855,3.411764533091814
2000-08-15,3.424107074737549,3.3214285373687744,3.375,3.3348214626312256,28550200.0,2.9103429317474365,3.0100815455118815,3.169312663078308,3.3440159821510314,3.408570764930385
2000-08-16,3.5,3.34375,3.3482143878936768,3.4642856121063232,35918400.0,3.023327589035034,3.003588104248047,3.171884036064148,3.331022686958313,3.40613251698168
