Date,High,Low,Open,Close,Volume,Adj Close,UNH-15ma,UNH-50ma,UNH-100ma,UNH-200ma
2000-03-17,6.75,6.3984375,6.625,6.453125,9671200.0,5.51519775390625,5.473354975382487,5.92756854057312,5.914053296143154,5.914053296143154
2000-03-20,6.671875,6.4609375,6.484375,6.625,5468800.0,5.6620917320251465,5.484483242034912,5.92356240272522,5.90938734125208,5.90938734125208
2000-03-21,6.796875,6.625,6.625,6.75,4168800.0,5.768923282623291,5.504959424336751,5.907938261032104,5.906833449277011,5.906833449277011
2000-03-22,6.8671875,6.5,6.71875,6.6171875,5897600.0,5.655413627624512,5.4929407119750975,5.892314052581787,5.902343809604645,5.902343809604645
2000-03-23,6.828125,6.53125,6.5625,6.828125,6003200.0,5.835694313049316,5.508075459798177,5.880028409957886,5.901174520191393,5.901174520191393
2000-03-24,7.1953125,6.8046875,6.8203125,7.1796875,8687200.0,6.1361565589904785,5.5294417381286625,5.874953870773315,5.905225934653447,5.905225934653447
2000-03-27,7.109375,6.921875,7.1015625,6.96875,4664800.0,5.955879211425781,5.552588812510172,5.8622675704956055,5.906084464768232,5.906084464768232
2000-03-28,7.0234375,6.8671875,6.875,6.921875,3800800.0,5.915817737579346,5.597992420196533,5.848913593292236,5.906246685981751,5.906246685981751
2000-03-29,6.9921875,6.8125,6.9296875,6.9609375,3594400.0,5.949202537536621,5.655414581298828,5.841835994720459,5.906950880269536,5.906950880269536
2000-03-30,7.234375,6.9453125,6.953125,7.15625,5237600.0,6.1194233894348145,5.713946787516276,5.83709451675415,5.910377856223814,5.910377856223814
2000-03-31,7.4609375,7.0546875,7.15625,7.453125,7032800.0,6.37328577041626,5.776494248708089,5.834225301742554,5.917725600893536,5.917725600893536
2000-04-03,7.8125,7.4140625,7.421875,7.7578125,7430400.0,6.633829593658447,5.862197971343994,5.842175645828247,5.928914725780487,5.928914725780487
2000-04-04,7.75,7.21875,7.75,7.59375,8253600.0,6.493537902832031,5.938548914591471,5.85413067817688,5.937601236196665,5.937601236196665
2000-04-05,7.6171875,7.3828125,7.4921875,7.5,5006400.0,6.413368225097656,5.999762280782064,5.864482316970825,5.944809826937589,5.944809826937589
2000-04-06,7.75,7.453125,7.4921875,7.7109375,5516000.0,6.593745708465576,6.0681044896443685,5.878708591461182,5.954495437109649,5.954495437109649
2000-04-07,7.7265625,7.53125,7.6953125,7.71875,5463200.0,6.60042667388916,6.140453084309896,5.89493803024292,5.963994425885818,5.963994425885818
2000-04-10,8.03125,7.8203125,7.828125,7.984375,7511200.0,6.827565670013428,6.218151346842448,5.9190487575531,5.976509951163029,5.976509951163029
2000-04-11,8.1796875,7.7578125,7.875,8.1796875,10399200.0,6.994581699371338,6.299861907958984,5.945698556900024,5.991053833280291,5.991053833280291
2000-04-12,8.609375,8.09375,8.125,8.484375,10133600.0,7.255124568939209,6.406509304046631,5.974487800598144,6.008857646458585,6.008857646458585
2000-04-13,8.5703125,7.9140625,8.5234375,8.296875,13784000.0,7.094790458679199,6.490449047088623,5.996998958587646,6.023940046628316,6.023940046628316
2000-04-14,8.21875,7.734375,8.21875,7.9921875,5155200.0,6.834247589111328,6.53698844909668,6.015367555618286,6.035040149950001,6.035040149950001
2000-04-17,8.0703125,7.71875,7.921875,7.96875,5120800.0,6.814205169677734,6.59421017964681,6.030397481918335,6.045569406973349,6.045569406973349
2000-04-18,8.1484375,7.8046875,7.875,8.109375,4708000.0,6.934456825256348,6.66211945215861,6.044760999679565,6.057421239217122,6.057421239217122
2000-04-19,8.21875,7.921875,7.9375,8.0859375,5062400.0,6.914412975311279,6.726466814676921,6.063397512435913,6.068697446270993,6.068697446270993
2000-04-20,8.5390625,7.9296875,7.9296875,8.390625,9542400.0,7.174959182739258,6.796835867563884,6.091651782989502,6.083064481809542,6.083064481809542
2000-04-24,8.71875,8.4296875,8.4375,8.6796875,5580000.0,7.422137260437012,6.866759300231934,6.116436586380005,6.100232081535535,6.100232081535535
2000-04-25,8.671875,8.4375,8.671875,8.53125,12896000.0,7.295206546783447,6.910851097106933,6.142688970565796,6.115358340589306,6.115358340589306
2000-04-26,8.6484375,8.375,8.5625,8.4140625,8431200.0,7.195001125335693,6.957615311940511,6.165067672729492,6.128853875398636,6.128853875398636
2000-04-27,8.5625,8.359375,8.46875,8.3828125,7212800.0,7.168276309967041,7.00794251759847,6.181570291519165,6.141686251134049,6.141686251134049
2000-04-28,8.5,8.2734375,8.5,8.3359375,5775200.0,7.128190994262695,7.043572203318278,6.1931315040588375,6.153716796781959,6.153716796781959
2000-05-01,8.3125,8.0625,8.2578125,8.0703125,6320800.0,6.9010539054870605,7.063614018758138,6.196811475753784,6.162720858332622,6.162720858332622
2000-05-02,8.140625,7.8359375,8.125,7.875,12139200.0,6.73403787612915,7.057378832499186,6.20783429145813,6.169522251401629,6.169522251401629
2000-05-03,7.828125,7.53125,7.8125,7.65625,15127200.0,6.546981334686279,7.027538808186849,6.213112897872925,6.1739629464990955,6.1739629464990955
2000-05-04,8.0546875,7.75,8.0546875,7.8046875,17708000.0,6.673912525177002,6.988791338602701,6.2242685985565185,6.179776313693025,6.179776313693025
2000-05-05,7.984375,7.8515625,7.9296875,7.8828125,11467200.0,6.740718364715576,6.9651865323384605,6.246642379760742,6.186223923474893,6.186223923474893
2000-05-08,8.28125,7.828125,7.8828125,8.25,8276000.0,7.054707050323486,6.9798838297526045,6.278233766555786,6.196093049916354,6.196093049916354
2000-05-09,8.53125,8.125,8.15625,8.484375,8402400.0,7.255124568939209,7.009278456370036,6.313432903289795,6.207992280467173,6.207992280467173
2000-05-10,8.75,8.46875,8.53125,8.546875,10783200.0,7.308567047119141,7.034219137827555,6.350368633270263,6.220220888985528,6.220220888985528
2000-05-11,8.828125,8.59375,8.6328125,8.6484375,12660000.0,7.395418167114258,7.06628615061442,6.381563110351562,6.2331351447891405,6.2331351447891405
2000-05-12,8.9609375,8.6484375,8.7578125,8.921875,12364000.0,7.629237174987793,7.096571350097657,6.421974391937256,6.248310166856517,6.248310166856517
2000-05-15,9.375,9.0,9.0,9.328125,13902400.0,7.976629257202148,7.133537483215332,6.465193729400635,6.266894243096792,6.266894243096792
2000-05-16,9.6875,9.3203125,9.6875,9.453125,12806400.0,8.083517074584961,7.186091518402099,6.514690608978271,6.286220017899859,6.286220017899859
2000-05-17,9.46875,9.28125,9.359375,9.328125,8849600.0,7.976629257202148,7.2382000605265295,6.569527921676635,6.304013799366198,6.304013799366198
2000-05-18,9.8203125,9.3359375,9.34375,9.6875,13567200.0,8.283935546875,7.31257734298706,6.633449230194092,6.324637984236081,6.324637984236081
2000-05-19,9.6796875,9.453125,9.609375,9.546875,8583200.0,8.163686752319336,7.38161039352417,6.691894159317017,6.343597249886424,6.343597249886424
2000-05-22,9.6953125,9.3203125,9.609375,9.5390625,7230400.0,8.157005310058594,7.465340487162272,6.746332788467408,6.362101413765732,6.362101413765732
2000-05-23,9.5859375,9.390625,9.5,9.4296875,6759200.0,8.063474655151367,7.553969605763753,6.800636806488037,6.379287002062557,6.379287002062557
2000-05-24,9.90625,9.5625,9.5625,9.734375,19460000.0,8.324021339416504,7.672438939412435,6.86015175819397,6.398734345436096,6.398734345436096
2000-05-25,9.8515625,9.5390625,9.75,9.5703125,22335200.0,8.183727264404297,7.773093255360921,6.91392294883728,6.423149461746216,6.416407542653603
2000-05-26,9.6953125,9.3984375,9.5,9.484375,6431200.0,8.110236167907715,7.864394442240397,6.964755420684814,6.44756413936615,6.433013705646291
2000-05-30,9.8046875,9.484375,9.578125,9.4921875,7100800.0,8.116920471191406,7.935208670298258,7.0167898750305175,6.472179207801819,6.449362315020515
2000-05-31,9.5625,9.3125,9.5078125,9.3203125,7738400.0,7.969947814941406,7.982863553365072,7.062946996688843,6.493254699707031,6.463983329442831
2000-06-01,9.6328125,9.265625,9.3046875,9.5,9206400.0,8.123603820800781,8.037199338277182,7.110040607452393,6.508989434242249,6.479789238884336
2000-06-02,9.5390625,9.3203125,9.46875,9.359375,7372800.0,8.003351211547852,8.077728207906087,7.156999359130859,6.524656705856323,6.494162465041539
2000-06-05,9.53125,9.3359375,9.359375,9.3671875,5560800.0,8.010030746459961,8.103114446004232,7.200486087799073,6.540257248878479,6.508329458325822
2000-06-06,9.453125,9.0625,9.34375,9.171875,8763200.0,7.843013286590576,8.094206714630127,7.2346232223510745,6.554788546562195,6.520687641920866
2000-06-07,9.3359375,9.140625,9.171875,9.203125,7371200.0,7.8697381019592285,8.079954783121744,7.272900400161743,6.567583985328675,6.53306425164599
2000-06-08,9.390625,9.2265625,9.2421875,9.25,6693600.0,7.909822940826416,8.075501028696696,7.3127805042266845,6.580847048759461,6.545580239729448
2000-06-09,9.71875,9.265625,9.265625,9.6171875,4442400.0,8.223806381225586,8.0714924176534,7.358272581100464,6.600054287910462,6.560699394157341
2000-06-12,10.046875,9.5,9.6171875,9.98828125,11328000.0,8.541139602661133,8.096655941009521,7.40670690536499,6.6219007110595705,6.578381896018982
2000-06-13,10.375,10.0,10.0,10.09375,18617600.0,8.631325721740723,8.12827730178833,7.451867704391479,6.6430465030670165,6.5965495404943955
2000-06-14,10.4140625,10.03125,10.09375,10.25,8972000.0,8.76494026184082,8.175041675567627,7.494489917755127,6.668332781791687,6.615570511734276
2000-06-15,10.390625,10.25,10.2578125,10.25,10037600.0,8.76494026184082,8.204436270395915,7.539917964935302,6.697024321556091,6.634260683474333
2000-06-16,10.296875,10.03125,10.234375,10.09375,9452000.0,8.631325721740723,8.234276167551677,7.584277114868164,6.724379715919494,6.651476761390423
2000-06-19,10.234375,9.9921875,10.1953125,10.0,8903200.0,8.55115795135498,8.263670953114827,7.623425359725952,6.751066975593567,6.667713352757642
2000-06-20,10.234375,10.0078125,10.03125,10.0234375,5228800.0,8.571202278137207,8.293956406911214,7.662840871810913,6.778889451026917,6.683844614837129
2000-06-21,10.1875,9.921875,9.984375,10.1328125,3891200.0,8.664730072021484,8.340275224049886,7.699584159851074,6.809316458702088,6.7004907111159895
2000-06-22,10.359375,9.9921875,10.1015625,10.046875,8808800.0,8.591242790222168,8.371451155344646,7.731517381668091,6.838607969284058,6.716246978441874
2000-06-23,10.109375,9.9296875,10.0625,9.984375,5790400.0,8.537797927856445,8.407080936431885,7.757170848846435,6.86582932472229,6.7313011185196805
2000-06-26,10.1875,9.96875,10.0,9.96875,8347200.0,8.524435043334961,8.441374556223552,7.785763740539551,6.8913813495635985,6.745998937575544
2000-06-27,10.0859375,9.90625,10.0625,10.0234375,8472000.0,8.571202278137207,8.489920488993327,7.820502834320068,6.917935194969178,6.760837989124825
2000-06-28,10.4140625,9.734375,10.046875,10.314453125,8736000.0,8.820050239562988,8.553274631500244,7.860619735717774,6.945508608818054,6.777444539531585
2000-06-29,11.125,10.328125,10.375,10.75,19946400.0,9.192495346069336,8.638786125183106,7.905780506134033,6.975270752906799,6.796764945983886
2000-06-30,11.0,10.703125,10.75,10.71875,8524000.0,9.165775299072266,8.70158405303955,7.950807752609253,7.007102632522583,6.815566615452842
2000-07-03,11.0078125,10.6640625,10.6796875,11.0078125,4158400.0,9.412958145141602,8.759705289204915,7.9955677318572995,7.0436097574234005,6.836018517261415
2000-07-05,11.2421875,10.9375,11.0390625,11.125,7004800.0,9.513166427612305,8.818494669596355,8.037388315200806,7.076912450790405,6.856933735311031
2000-07-06,11.4921875,10.8828125,10.90625,11.46875,13102400.0,9.807113647460938,8.887972895304362,8.087626457214355,7.115157713890076,6.879803347033124
2000-07-07,11.4296875,11.078125,11.375,11.21875,12748000.0,9.593334197998047,8.943199157714844,8.135593118667602,7.150330395698547,6.900676661271316
2000-07-10,11.1484375,10.78125,11.125,10.921875,6252800.0,9.339470863342285,8.990408833821615,8.179017009735107,7.180293650627136,6.9192934109054445
2000-07-11,11.15625,10.90625,10.921875,10.9609375,8452000.0,9.372871398925781,9.045189730326335,8.22391061782837,7.208521060943603,6.937881122935902
2000-07-12,11.2890625,10.9296875,10.9609375,11.15625,13590400.0,9.539888381958008,9.109768803914388,8.276687307357788,7.236749391555787,6.957445087289452
2000-07-13,11.140625,10.65625,11.03125,10.71875,9004000.0,9.165775299072266,9.143171819051107,8.32532205581665,7.26657817363739,6.973925163496786
2000-07-14,10.8125,10.40625,10.71875,10.5625,11498400.0,9.032164573669434,9.172566604614257,8.375025720596314,7.294069309234619,6.989171381349917
2000-07-17,10.9453125,10.484375,10.5625,10.8671875,8053600.0,9.292705535888672,9.222893778483073,8.427401580810546,7.325835089683533,7.006109132486231
2000-07-18,10.5390625,10.203125,10.375,10.40625,18284000.0,8.89854907989502,9.247834714253743,8.470558195114135,7.358600287437439,7.019922562759288
2000-07-19,10.65625,10.46875,10.5625,10.4921875,5704800.0,8.972038269042969,9.274557113647461,8.508904819488526,7.393569293022156,7.034068328746851
2000-07-20,10.6640625,10.328125,10.5,10.609375,4423200.0,9.072242736816406,9.291369946797689,8.545247182846069,7.429340043067932,7.048731453984761
2000-07-21,10.75,10.515625,10.734375,10.625,3734400.0,9.08560562133789,9.284243965148926,8.580787954330445,7.465578293800354,7.063280555180141
2000-07-24,10.6328125,10.2265625,10.5625,10.2890625,5619200.0,8.798340797424316,9.25974833170573,8.608846406936646,7.495204758644104,7.075585946969107
2000-07-25,10.3046875,9.84375,10.2890625,9.84375,10554400.0,8.4175443649292,9.193387413024903,8.624612550735474,7.523293471336364,7.085036358363192
2000-07-26,9.9921875,9.765625,9.84375,9.7734375,11900800.0,8.357420921325684,9.116337712605795,8.632228384017944,7.54871105670929,7.0939341525097825
2000-07-27,10.328125,9.796875,9.796875,10.234375,11498400.0,8.751574516296387,9.045968437194825,8.645589532852172,7.580140070915222,7.105445543924968
2000-07-28,10.3046875,10.109375,10.2265625,10.1484375,4742400.0,8.678091049194336,8.984952227274578,8.659618768692017,7.6145733451843265,7.11629137499579
2000-07-31,10.4375,10.1484375,10.1953125,10.2265625,5440000.0,8.744893074035645,8.945313707987468,8.66883791923523,7.651143574714661,7.127446181153598
2000-08-01,10.5078125,10.1640625,10.1640625,10.4296875,3895200.0,8.91858959197998,8.91502825419108,8.683935976028442,7.68791506767273,7.139630830206839
2000-08-02,10.59375,10.2265625,10.3125,10.453125,9508800.0,8.93863296508789,8.874944559733073,8.699568529129028,7.722950658798218,7.151786250037116
2000-08-03,10.625,10.234375,10.34375,10.6171875,12517600.0,9.078925132751465,8.86915454864502,8.71987753868103,7.7602571725845335,7.16472006804191
2000-08-04,11.0,10.6875,10.6875,10.9609375,9188000.0,9.372871398925781,8.891868336995442,8.740854539871215,7.8005031490325925,7.179441076914469
2000-08-07,11.1875,10.9921875,11.03125,10.9921875,6219200.0,9.399595260620117,8.898994318644206,8.765171899795533,7.8395474243164065,7.19414408475358
2000-08-08,11.0859375,10.859375,11.0625,10.875,6905600.0,9.299386978149414,8.925716845194499,8.788954916000366,7.8768551683425905,7.2079943669469735
2000-08-09,11.015625,10.6875,10.875,10.984375,6224800.0,9.392915725708008,8.953775342305502,8.814474821090698,7.915632348060608,7.222274898703581
2000-08-10,11.0859375,10.8515625,10.96875,11.046875,4545600.0,9.446362495422363,8.9787166595459,8.844003114700318,7.95347505569458,7.236717025955002
2000-08-11,11.5625,10.984375,10.984375,11.53125,11681600.0,9.860555648803711,9.030379994710286,8.878742151260376,7.994391379356384,7.253645017070155
2000-08-14,11.796875,11.5625,11.5625,11.6875,7801600.0,9.99416732788086,9.110101763407389,8.918558473587035,8.037778916358947,7.27121246778048
2000-08-15,11.65625,11.5078125,11.578125,11.6328125,5898400.0,9.947405815124512,9.212092526753743,8.957305974960327,8.0788960313797,7.288258285279486
2000-08-16,11.671875,11.453125,11.671875,11.5234375,3748800.0,9.853874206542969,9.311856079101563,8.997523193359376,8.116073207855225,7.304496360730521
2000-08-17,11.828125,11.4609375,11.4609375,11.6015625,4786400.0,9.92068099975586,9.389796511332195,9.038542051315307,8.155721225738525,7.320950352170932
2000-08-18,11.609375,11.28125,11.609375,11.421875,8038400.0,9.767026901245117,9.462392234802246,9.075686130523682,8.194233317375183,7.3362383306026455
2000-08-21,11.5546875,11.390625,11.421875,11.4765625,4527200.0,9.813794136047363,9.533652305603027,9.107485885620116,8.23287923336029,7.351626875978079
2000-08-22,11.765625,11.46875,11.46875,11.6875,4323200.0,9.99416732788086,9.60535748799642,9.136546440124512,8.271626672744752,7.367938854076244
2000-08-23,11.6796875,11.3515625,11.671875,11.421875,5681600.0,9.767026901245117,9.660583750406902,9.159260463714599,8.305564084053039,7.382657185653968
2000-08-24,11.5390625,11.375,11.453125,11.40625,4443200.0,9.753664016723633,9.705566342671712,9.179034938812256,8.336762428283691,7.397114544380002
2000-08-25,11.40625,11.15625,11.3828125,11.21875,8910400.0,9.593334197998047,9.720263862609864,9.1956028175354,8.367760391235352,7.410424966523141
2000-08-28,11.359375,11.21875,11.25,11.25,4236000.0,9.620052337646484,9.734961001078288,9.215377349853515,8.39982723236084,7.423735974782921
2000-08-29,11.5078125,11.2890625,11.296875,11.34375,4428000.0,9.700220108032227,9.761683209737141,9.23835859298706,8.430891976356506,7.437367616299384
2000-08-30,11.375,11.25,11.34375,11.328125,4172800.0,9.686861038208008,9.781279563903809,9.260671768188477,8.461756319999695,7.450757458096459
2000-08-31,11.984375,11.3046875,11.3125,11.814453125,6971200.0,10.102731704711914,9.825037511189779,9.289431800842285,8.494507980346679,7.466449613401876
2000-09-01,11.9375,11.671875,11.875,11.7421875,4242400.0,10.040932655334473,9.837062644958497,9.31842559814453,8.524971489906312,7.481593631295597
2000-09-05,11.859375,11.5546875,11.75,11.796875,3391200.0,10.08769702911377,9.843297958374023,9.349423580169677,8.553297214508056,7.496834002043071
2000-09-06,11.71875,11.5625,11.625,11.5625,6530400.0,9.88727855682373,9.839289474487305,9.376680450439453,8.581222095489501,7.510731935501099
2000-09-07,11.6171875,11.453125,11.5625,11.4765625,4832800.0,9.813794136047363,9.836617469787598,9.401532287597655,8.611017560958862,7.524044433770152
2000-09-08,11.4296875,11.296875,11.296875,11.3125,5390400.0,9.67349910736084,9.820138676961262,9.418601264953613,8.639610500335694,7.536397621549409
2000-09-11,11.7421875,11.3125,11.3125,11.6875,6009600.0,9.99416732788086,9.835281372070312,9.434634704589843,8.670207605361938,7.550442019871303
2000-09-12,12.0390625,11.40625,11.8125,11.4296875,7288000.0,9.77370834350586,9.83260898590088,9.446793365478516,8.698800559043883,7.563074214891954
2000-09-13,11.5078125,11.2109375,11.3203125,11.4375,8502400.0,9.780387878417969,9.818357022603353,9.454141960144042,8.724854846000671,7.575601410731084
2000-09-14,11.953125,11.65625,11.6796875,11.8125,7286400.0,10.101058006286621,9.840625762939453,9.46589979171753,8.751644053459167,7.589789369133081
2000-09-15,11.953125,11.4609375,11.796875,11.5859375,7742400.0,9.907320022583008,9.850869496663412,9.467903919219971,8.777765188217163,7.602736467755706
2000-09-18,11.671875,11.3828125,11.578125,11.3984375,7361600.0,9.746983528137207,9.861112785339355,9.470976905822754,8.803285012245178,7.614648951424493
2000-09-19,11.96875,11.515625,11.5859375,11.7890625,7596800.0,10.081014633178711,9.891843605041505,9.485807781219483,8.832412395477295,7.628275281157942
2000-09-20,11.75,11.4453125,11.7109375,11.5390625,5052800.0,9.86723804473877,9.902978134155273,9.495695114135742,8.859802865982056,7.640577274364429
2000-09-21,11.8984375,11.6953125,11.703125,11.8046875,5604800.0,10.094378471374512,9.93014596303304,9.506784915924072,8.891736111640931,7.653986024074867
2000-09-22,12.28125,11.734375,11.8046875,12.2265625,15180800.0,10.455130577087402,9.953639221191406,9.532572021484375,8.928947038650513,7.669209635776022
2000-09-25,12.53125,12.0390625,12.25,12.1640625,6460800.0,10.401684761047363,9.977689361572265,9.559962425231934,8.967494072914123,7.6839797715883
2000-09-26,12.2734375,11.953125,12.0,12.1796875,4830400.0,10.415046691894531,9.999512672424316,9.58240924835205,9.004905414581298,7.698662927073817
2000-09-27,12.40625,12.2109375,12.234375,12.25,9971200.0,10.47517204284668,10.038705571492512,9.613941707611083,9.04224995136261,7.7135105694041535
