Date,High,Low,Open,Close,Volume,Adj Close,AZO-15ma,AZO-50ma,AZO-100ma,AZO-200ma
2005-09-22,89.4000015258789,86.0,86.94999694824219,88.72000122070312,2371800,88.72000122070312,93.00666707356771,96.58000015258789,93.64000007629394,91.6339500427246
2005-09-23,89.38999938964844,87.76000213623047,88.55000305175781,88.05999755859375,1072200,88.05999755859375,92.65133361816406,96.37960006713867,93.67750007629394,91.64990001678467
2005-09-26,88.7699966430664,87.75,88.33999633789062,88.25,1346200,88.25,92.35800018310547,96.18260009765625,93.70550010681153,91.65065002441406
2005-09-27,89.0999984741211,87.76000213623047,88.2699966430664,87.76000213623047,1052300,87.76000213623047,91.87666676839193,95.96980010986329,93.72960014343262,91.64575004577637
2005-09-28,88.29000091552734,86.69999694824219,88.20999908447266,86.73999786376953,1019800,86.73999786376953,91.23933308919271,95.72860000610352,93.74930015563965,91.64305004119873
2005-09-29,87.16999816894531,86.16000366210938,86.94999694824219,86.8499984741211,763000,86.8499984741211,90.71466623942057,95.47860000610352,93.76430015563965,91.63480003356933
2005-09-30,86.01000213623047,83.23999786376953,86.0,83.25,3513700,83.25,89.90066630045573,95.17639999389648,93.75070014953613,91.60920001983642
2005-10-03,83.98999786376953,82.4000015258789,83.26000213623047,82.58000183105469,1674100,82.58000183105469,88.9479995727539,94.84520004272461,93.7312001800537,91.57870002746581
2005-10-04,83.45999908447266,82.5999984741211,82.77999877929688,82.7699966430664,1191900,82.7699966430664,88.18333282470704,94.53800003051758,93.72050018310547,91.54630001068115
2005-10-05,82.91000366210938,81.30000305175781,82.7699966430664,81.36000061035156,1558700,81.36000061035156,87.36999969482422,94.21300003051758,93.70690017700196,91.50905002593994
2005-10-06,84.51000213623047,81.37000274658203,81.86000061035156,82.18000030517578,1568200,82.18000030517578,86.62866617838542,93.89960006713868,93.6987001800537,91.47195003509522
2005-10-07,83.79000091552734,81.95999908447266,82.77999877929688,82.31999969482422,876900,82.31999969482422,85.9153330485026,93.55840011596679,93.67940017700195,91.42810005187988
2005-10-10,82.68000030517578,81.23999786376953,82.31999969482422,81.3499984741211,606500,81.3499984741211,85.23799947102864,93.2366000366211,93.61610015869141,91.38420005798339
2005-10-11,82.77999877929688,81.69999694824219,81.69999694824219,82.18000030517578,1106500,82.18000030517578,84.69866638183593,92.92240005493164,93.53900016784668,91.34870006561279
2005-10-12,82.16999816894531,79.9800033569336,81.94999694824219,80.81999969482422,1488700,80.81999969482422,84.34599965413412,92.56360000610351,93.45890014648438,91.30370006561279
2005-10-13,81.76000213623047,80.0,80.7699966430664,81.44999694824219,897100,81.44999694824219,83.86133270263672,92.1165998840332,93.38640014648438,91.2589500427246
2005-10-14,82.4000015258789,81.19999694824219,81.48999786376953,82.0,970700,82.0,83.45733286539713,91.71859985351563,93.33430015563965,91.21550003051757
2005-10-17,82.5999984741211,81.58999633789062,82.5999984741211,82.19000244140625,625500,82.19000244140625,83.05333302815755,91.35259994506836,93.28820014953614,91.16990005493165
2005-10-18,82.25,80.0,82.19999694824219,80.23999786376953,1124600,80.23999786376953,82.55199940999348,90.96139984130859,93.20650009155274,91.11735004425049
2005-10-19,81.2300033569336,78.88999938964844,80.04000091552734,81.0999984741211,1432700,81.0999984741211,82.17599945068359,90.56959976196289,93.11090003967286,91.07435005187989
2005-10-20,81.44999694824219,78.70999908447266,80.8499984741211,78.9800033569336,1756100,78.9800033569336,81.65133310953776,90.14539978027344,92.99550010681152,91.01780006408691
2005-10-21,80.0199966430664,78.12000274658203,79.80000305175781,78.4000015258789,1297700,78.4000015258789,81.32799987792968,89.73199981689453,92.86830009460449,90.96205005645751
2005-10-24,80.16999816894531,78.44999694824219,78.5,79.5,1247000,79.5,81.12266642252604,89.35519989013672,92.74350006103515,90.91090003967285
2005-10-25,79.8499984741211,78.22000122070312,79.5,78.95999908447266,635100,78.95999908447266,80.86866658528646,88.95119979858399,92.61550003051758,90.85200004577636
2005-10-26,79.9800033569336,78.20999908447266,79.1500015258789,79.5,1157600,79.5,80.74466654459636,88.57919982910157,92.49440002441406,90.79745002746581
2005-10-27,79.56999969482422,77.76000213623047,79.30000305175781,77.76000213623047,792600,77.76000213623047,80.45,88.16959991455079,92.35040000915528,90.73420001983642
2005-10-28,79.77999877929688,77.7699966430664,77.7699966430664,79.7300033569336,2421100,79.7300033569336,80.27733357747395,87.79839996337891,92.23380004882813,90.68080001831055
2005-10-31,82.20999908447266,79.94000244140625,79.95999908447266,80.9000015258789,1384600,80.9000015258789,80.24733378092448,87.50360000610351,92.12290008544922,90.63185001373292
2005-11-01,81.19999694824219,80.1500015258789,80.80000305175781,80.5,1155000,80.5,80.13533376057943,87.21220001220703,92.01310005187989,90.57810001373291
2005-11-02,85.95999908447266,82.62000274658203,82.75,85.29000091552734,3330100,85.29000091552734,80.43333384195964,87.00400009155274,91.94990005493165,90.54870002746583
2005-11-03,86.8499984741211,85.72000122070312,86.0999984741211,86.5,1722600,86.5,80.77000071207682,86.81420013427734,91.87070007324219,90.5298500442505
2005-11-04,87.73999786376953,85.66000366210938,87.25,86.04000091552734,608400,86.04000091552734,81.03933410644531,86.59660018920898,91.7884001159668,90.50990005493163
2005-11-07,88.12999725341797,86.54000091552734,86.54000091552734,87.6500015258789,1280000,87.6500015258789,81.40333404541016,86.44060028076171,91.71300010681152,90.50290004730225
2005-11-08,87.51000213623047,86.25,87.51000213623047,86.41000366210938,1082400,86.41000366210938,81.81466776529948,86.26140029907226,91.63710014343262,90.48685005187988
2005-11-09,87.08999633789062,85.4800033569336,86.30999755859375,85.6500015258789,1057700,85.6500015258789,82.11800130208333,86.09640029907227,91.54570014953613,90.4654500579834
2005-11-10,86.86000061035156,84.83999633789062,85.66000366210938,86.2300033569336,832900,86.2300033569336,82.60133463541666,85.93100036621094,91.4637001800537,90.44810009002686
2005-11-11,86.75,85.69999694824219,86.23999786376953,86.73999786376953,646900,86.73999786376953,83.15733439127604,85.79800033569336,91.39890014648438,90.43905006408691
2005-11-14,86.66999816894531,85.5999984741211,86.41999816894531,86.06999969482422,761800,86.06999969482422,83.59533437093098,85.66640029907227,91.34300010681153,90.42315006256104
2005-11-15,86.33999633789062,84.91999816894531,86.2300033569336,85.30999755859375,648000,85.30999755859375,84.01866760253907,85.47300018310547,91.2883000946045,90.400950050354
2005-11-16,86.05000305175781,85.25,85.6500015258789,85.87999725341797,317500,85.87999725341797,84.44400075276693,85.26460006713867,91.23290008544922,90.37235004425048
2005-11-17,88.02999877929688,85.62999725341797,85.94999694824219,88.01000213623047,871900,88.01000213623047,85.12733408610026,85.13040008544922,91.17740013122558,90.34565006256103
2005-11-18,88.87999725341797,87.3499984741211,88.8499984741211,88.0999984741211,869800,88.0999984741211,85.68533376057943,84.98320007324219,91.11760009765625,90.30640007019043
2005-11-21,89.33999633789062,87.69999694824219,87.9000015258789,89.22000122070312,919800,89.22000122070312,86.24000040690105,84.83020004272461,91.08520011901855,90.27610008239746
2005-11-22,88.58000183105469,87.80000305175781,88.44000244140625,88.5199966430664,889900,88.5199966430664,86.77466684977213,84.71580001831055,91.03850006103515,90.24360008239746
2005-11-23,89.13999938964844,88.25,88.56999969482422,88.61000061035156,697600,88.61000061035156,86.99600016276041,84.61680007934571,90.9742000579834,90.21725009918212
2005-11-25,89.1500015258789,88.0199966430664,88.86000061035156,88.94000244140625,148400,88.94000244140625,87.1586669921875,84.52960006713867,90.91260009765625,90.18945011138916
2005-11-28,89.04000091552734,87.87000274658203,88.94000244140625,88.0,901000,88.0,87.28933359781901,84.42920013427734,90.83520011901855,90.15480010986329
2005-11-29,88.52999877929688,87.8499984741211,88.25,88.0,992000,88.0,87.31266682942709,84.35900009155273,90.74620010375976,90.11980010986328
2005-11-30,89.12999725341797,88.06999969482422,88.25,89.05999755859375,1197500,89.05999755859375,87.48933308919271,84.33480010986328,90.66550010681152,90.089400100708
2005-12-01,89.83000183105469,88.23999786376953,89.05999755859375,89.44999694824219,957300,89.44999694824219,87.74266611735025,84.40160003662109,90.58380004882812,90.06125007629394
2005-12-02,89.19000244140625,88.30000305175781,89.1500015258789,89.04000091552734,769700,89.04000091552734,87.92999928792318,84.40800003051758,90.49400009155273,90.02675006866455
2005-12-05,88.5999984741211,86.5,88.5999984741211,86.94999694824219,720700,86.94999694824219,87.94399922688802,84.38580001831055,90.38270004272461,89.98655006408691
2005-12-06,93.27999877929688,87.25,87.25,92.75,3169100,92.75,88.3893325805664,84.47580001831055,90.3292000579834,89.98500007629394
2005-12-07,94.25,92.0999984741211,92.69999694824219,94.16000366210938,1921900,94.16000366210938,88.97933298746744,84.60380004882812,90.28680007934571,89.98350009918212
2005-12-08,95.48999786376953,93.68000030517578,94.26000213623047,94.02999877929688,1645000,94.02999877929688,89.52266642252604,84.74960006713867,90.2391000366211,89.97485008239747
2005-12-09,94.62999725341797,92.9000015258789,94.1500015258789,94.27999877929688,671200,94.27999877929688,89.94066619873047,84.8982000732422,90.18840003967286,89.9618000793457
2005-12-12,94.69000244140625,92.94999694824219,94.62999725341797,92.94999694824219,749000,92.94999694824219,90.26399943033854,85.09220001220703,90.13430000305176,89.94205005645752
2005-12-13,93.05000305175781,91.44000244140625,92.8499984741211,92.52999877929688,1298900,92.52999877929688,90.48466593424479,85.29119995117188,90.06819999694824,89.91805004119873
2005-12-14,94.97000122070312,92.55000305175781,92.55000305175781,94.55999755859375,1396100,94.55999755859375,90.88733266194662,85.52699996948242,90.0325,89.89920001983643
2005-12-15,94.76000213623047,92.58999633789062,94.66000366210938,92.83000183105469,821400,92.83000183105469,91.16866607666016,85.75639999389648,89.98470001220703,89.87150001525879
2005-12-16,93.48999786376953,91.97000122070312,92.94999694824219,92.16000366210938,889000,92.16000366210938,91.38333282470703,85.95600006103516,89.92780006408691,89.84030002593994
2005-12-19,93.13999938964844,91.41000366210938,92.18000030517578,91.9800033569336,1006300,91.9800033569336,91.64866638183594,86.14920013427735,89.85380012512206,89.8052000427246
2005-12-20,93.12000274658203,91.55999755859375,91.97000122070312,92.62000274658203,905100,92.62000274658203,91.9566665649414,86.37460021972656,89.80560012817382,89.773450050354
2005-12-21,93.55000305175781,92.12999725341797,92.72000122070312,92.19999694824219,582400,92.19999694824219,92.16599985758464,86.57500015258789,89.74870010375976,89.74930004119874
2005-12-22,92.69999694824219,91.76000213623047,92.44999694824219,92.0999984741211,338400,92.0999984741211,92.34266662597656,86.80060012817383,89.68210006713868,89.71950004577637
2005-12-23,92.93000030517578,92.06999969482422,92.22000122070312,92.41999816894531,454500,92.41999816894531,92.56799977620443,87.0200001525879,89.56830001831055,89.6901000213623
2005-12-27,92.98999786376953,91.55000305175781,92.63999938964844,91.58000183105469,459500,91.58000183105469,92.87666676839193,87.21160018920898,89.4651000213623,89.71925003051757
2005-12-28,92.6500015258789,91.6500015258789,91.6500015258789,92.0,485200,92.0,92.82666676839193,87.40780014038086,89.38020004272461,89.75300003051758
2005-12-29,92.97000122070312,91.55999755859375,91.80000305175781,92.38999938964844,586500,92.38999938964844,92.7086664835612,87.65080017089844,89.30610000610352,89.77995002746582
2005-12-30,92.9000015258789,91.54000091552734,92.16999816894531,91.75,375000,91.75,92.55666656494141,87.86380020141601,89.21669998168946,89.80255001068116
2006-01-03,92.94000244140625,89.98999786376953,91.8499984741211,92.76000213623047,1056900,92.76000213623047,92.45533345540365,88.13940017700196,89.1423999786377,89.83375003814697
2006-01-04,93.41999816894531,91.5199966430664,92.76000213623047,91.9000015258789,664500,91.9000015258789,92.38533376057943,88.40940017700196,89.07069999694824,89.8671000289917
2006-01-05,92.52999877929688,91.51000213623047,91.76000213623047,91.9800033569336,714800,91.9800033569336,92.34866739908854,88.65900024414063,89.00710006713867,89.902200050354
2006-01-06,92.69999694824219,90.81999969482422,92.2300033569336,91.01000213623047,436300,91.01000213623047,92.11200103759765,88.90000030517578,88.92560005187988,89.93160007476807
2006-01-09,92.5999984741211,90.66999816894531,90.88999938964844,92.45999908447266,673700,92.45999908447266,92.08733418782552,89.15920028686523,88.86920005798339,89.96800006866455
2006-01-10,92.7699966430664,91.75,92.22000122070312,92.45999908447266,479300,92.45999908447266,92.10733388264974,89.45320022583007,88.81140007019043,90.00535007476806
2006-01-11,93.37999725341797,92.47000122070312,92.55999755859375,93.33000183105469,687600,93.33000183105469,92.19733378092448,89.7252001953125,88.7618000793457,90.05300006866455
2006-01-12,98.0,95.37999725341797,95.5,95.93000030517578,2268300,95.93000030517578,92.41800028483073,90.02580017089844,88.76470008850097,90.10825008392334
2006-01-13,96.66000366210938,95.41000366210938,95.73999786376953,95.77999877929688,645300,95.77999877929688,92.6566670735677,90.33140014648437,88.77180007934571,90.15865009307862
2006-01-17,95.7699966430664,94.7300033569336,95.61000061035156,94.93000030517578,470400,94.93000030517578,92.84533386230468,90.52420013427735,88.76410011291505,90.20815010070801
2006-01-18,96.08000183105469,94.3499984741211,94.83000183105469,94.94999694824219,447300,94.94999694824219,93.01400044759114,90.69320007324218,88.75370010375977,90.25620010375977
2006-01-19,95.37000274658203,94.5,95.19999694824219,95.37000274658203,402100,95.37000274658203,93.26666717529297,90.87980010986328,88.73820014953613,90.29705013275147
2006-01-20,95.62999725341797,94.16000366210938,95.62999725341797,94.77999877929688,822200,94.77999877929688,93.45200042724609,91.02240005493164,88.73150016784668,90.33820011138916
2006-01-23,95.37999725341797,94.27999877929688,94.9000015258789,94.4800033569336,315500,94.4800033569336,93.59133402506511,91.18380004882812,88.7226001739502,90.37610012054444
2006-01-24,95.80999755859375,94.58999633789062,94.69999694824219,95.5199966430664,490700,95.5199966430664,93.84266713460286,91.38119995117188,88.73880012512207,90.42725009918213
2006-01-25,95.7300033569336,94.44000244140625,95.72000122070312,95.02999877929688,392900,95.02999877929688,93.99400024414062,91.55719985961915,88.74410011291504,90.47500007629395
2006-01-26,96.66999816894531,94.79000091552734,95.44999694824219,94.94999694824219,444900,94.94999694824219,94.19733327229818,91.7213998413086,88.75970008850098,90.522200050354
2006-01-27,96.44000244140625,94.80000305175781,94.86000061035156,95.81999969482422,803200,95.81999969482422,94.45333302815756,91.91639984130859,88.79140007019043,90.57835006713867
2006-01-30,96.88999938964844,96.0,96.12999725341797,96.5199966430664,811700,96.5199966430664,94.82066599527995,92.14059982299804,88.80680000305176,90.64100006103516
2006-01-31,97.9800033569336,96.62999725341797,96.66999816894531,97.75,977900,97.75,95.17333272298177,92.37799987792968,88.82129997253418,90.71585006713867
2006-02-01,98.5,97.05000305175781,98.19999694824219,97.61000061035156,526600,97.61000061035156,95.51666615804037,92.5699998474121,88.85019996643067,90.78775005340576
2006-02-02,97.94999694824219,96.30999755859375,97.61000061035156,97.04000091552734,445800,97.04000091552734,95.76399943033854,92.74879989624023,88.86599998474121,90.85560005187989
2006-02-03,97.68000030517578,96.45999908447266,96.94000244140625,97.19999694824219,361700,97.19999694824219,95.84866587320964,92.90839981079101,88.86929992675782,90.92800003051758
2006-02-06,97.19000244140625,95.38999938964844,97.19000244140625,96.4000015258789,944100,96.4000015258789,95.88999938964844,93.06599990844727,88.8908999633789,90.99465003967285
2006-02-07,97.58999633789062,96.38999938964844,96.4000015258789,97.12000274658203,633400,97.12000274658203,96.03599955240885,93.23619995117187,88.9265000152588,91.0685500717163
2006-02-08,97.75,96.51000213623047,97.0999984741211,97.27999877929688,461500,97.27999877929688,96.1913330078125,93.40299987792969,88.96629997253417,91.13915004730225
2006-02-09,98.69000244140625,97.05000305175781,97.33000183105469,98.2300033569336,571800,98.2300033569336,96.38199971516927,93.60759994506836,89.01840003967285,91.21530006408692
2006-02-10,99.31999969482422,96.61000061035156,99.05000305175781,98.05000305175781,896800,98.05000305175781,96.6,93.80860000610352,89.08380004882812,91.28400009155274
2006-02-13,98.80999755859375,97.44000244140625,98.0,98.41999816894531,327700,98.41999816894531,96.86266632080078,93.99580001831055,89.16530006408692,91.36265007019043
2006-02-14,100.44999694824219,98.44999694824219,98.58999633789062,100.2300033569336,856900,100.2300033569336,97.17666676839193,94.21140014648438,89.30650009155273,91.4488000869751
2006-02-15,100.26000213623047,98.9000015258789,99.83999633789062,99.75,684200,99.75,97.4913335164388,94.42560012817383,89.4168000793457,91.52840007781982
2006-02-16,99.80000305175781,98.4800033569336,99.72000122070312,99.37000274658203,435200,99.37000274658203,97.78600056966145,94.67400024414063,89.52990013122559,91.60370010375976
2006-02-17,99.73999786376953,98.7300033569336,99.44999694824219,99.30000305175781,458300,99.30000305175781,98.01800079345703,94.80500030517578,89.64040016174316,91.67295013427734
2006-02-21,99.75,97.69000244140625,99.16999816894531,98.18000030517578,367500,98.18000030517578,98.12866770426432,94.8854002380371,89.74460014343262,91.73710014343261
2006-02-22,99.69999694824219,98.20999908447266,98.37999725341797,99.01000213623047,297000,99.01000213623047,98.2126678466797,94.98500030517579,89.86730018615722,91.80830017089843
2006-02-23,99.69999694824219,98.44000244140625,98.80000305175781,98.94000244140625,304500,98.94000244140625,98.30133463541667,95.07820037841798,89.98820022583008,91.87625019073486
2006-02-24,99.48999786376953,98.44999694824219,99.02999877929688,99.41999816894531,398800,99.41999816894531,98.46000111897787,95.20760040283203,90.14990020751954,91.95030017852783
2006-02-27,100.1500015258789,98.86000061035156,99.66000366210938,98.91000366210938,461000,98.91000366210938,98.57400156656901,95.33520050048828,90.31320022583007,92.02220020294189
2006-02-28,98.75,96.66999816894531,98.75,96.68000030517578,736100,96.68000030517578,98.59266815185546,95.37760055541992,90.45230026245117,92.08640022277832
2006-03-01,100.75,94.0199966430664,94.26000213623047,100.29000091552734,2526900,100.29000091552734,98.80400136311849,95.52680053710938,90.64160026550293,92.17425022125244
2006-03-02,100.55000305175781,97.25,100.4000015258789,97.68000030517578,1554600,97.68000030517578,98.83066813151042,95.63720046997071,90.79660026550293,92.24765022277832
2006-03-03,97.70999908447266,95.79000091552734,97.43000030517578,95.80999755859375,633000,95.80999755859375,98.6693344116211,95.71380035400391,90.93150024414062,92.3054502105713
2006-03-06,96.12000274658203,95.0199966430664,95.81999969482422,95.4000015258789,521000,95.4000015258789,98.49266764322917,95.76940032958984,91.07200027465821,92.3440502166748
2006-03-07,96.30000305175781,95.02999877929688,95.33999633789062,95.93000030517578,503300,95.93000030517578,98.32666778564453,95.84400039672852,91.2095002746582,92.37425022125244
2006-03-08,96.20999908447266,95.19999694824219,95.9000015258789,95.87000274658203,362600,95.87000274658203,98.03600107828775,95.91940048217774,91.36000030517579,92.40945022583008
2006-03-09,95.86000061035156,94.7699966430664,95.86000061035156,95.19999694824219,498100,95.19999694824219,97.7326675415039,95.97500045776367,91.49750030517578,92.44195022583008
2006-03-10,97.08000183105469,94.62000274658203,95.0999984741211,96.83000183105469,469800,96.83000183105469,97.56333414713542,96.08000045776367,91.64580032348633,92.49005023956299
2006-03-13,97.61000061035156,96.68000030517578,97.02999877929688,97.23999786376953,437600,97.23999786376953,97.42600046793619,96.18480041503906,91.79630027770996,92.54225021362305
2006-03-14,97.80000305175781,96.30999755859375,96.63999938964844,97.5199966430664,373200,97.5199966430664,97.38200022379557,96.28740036010743,91.96910026550293,92.58780017852783
2006-03-15,98.4000015258789,96.94000244140625,97.9000015258789,97.58999633789062,449300,97.58999633789062,97.28733317057292,96.40420028686523,92.13400024414062,92.62245014190674
2006-03-16,99.12000274658203,97.54000091552734,98.4000015258789,97.77999877929688,399500,97.77999877929688,97.20999959309896,96.50460021972657,92.32200019836426,92.65875015258788
2006-03-17,98.0,96.7699966430664,98.0,97.22000122070312,659400,97.22000122070312,97.0633331298828,96.61100021362304,92.5102001953125,92.68925014495849
2006-03-20,98.33999633789062,96.7300033569336,98.0999984741211,97.31999969482422,321000,97.31999969482422,96.95733286539713,96.71780014038086,92.68840019226074,92.71595012664795
2006-03-21,97.9000015258789,96.47000122070312,97.23999786376953,96.80999755859375,453100,96.80999755859375,96.96599934895833,96.83380004882812,92.86690017700195,92.74120010375977
2006-03-22,97.62999725341797,96.5199966430664,96.55999755859375,97.25,713100,97.25,96.76333262125651,96.92960006713867,93.04440017700195,92.76940010070801
2006-03-23,98.6500015258789,97.75,97.80000305175781,98.22000122070312,1028300,98.22000122070312,96.79933268229166,97.04480010986327,93.24900016784667,92.79970008850097
2006-03-24,98.44000244140625,97.22000122070312,97.97000122070312,98.26000213623047,409900,98.26000213623047,96.96266632080078,97.1434001159668,93.43430015563965,92.83405010223389
2006-03-27,98.9800033569336,97.8499984741211,98.01000213623047,98.8499984741211,494500,98.8499984741211,97.19266611735026,97.2018000793457,93.61380012512207,92.86835010528564
2006-03-28,99.61000061035156,98.1500015258789,98.75,98.7699966430664,488700,98.7699966430664,97.38199920654297,97.26160003662109,93.79650009155273,92.90480007171631
2006-03-29,99.37999725341797,98.25,98.8499984741211,98.91999816894531,608700,98.91999816894531,97.58533223470052,97.34139999389649,93.93280006408692,92.94135005950928
2006-03-30,99.88999938964844,98.81999969482422,98.93000030517578,99.4800033569336,625600,99.4800033569336,97.87066599527995,97.4320001220703,94.06260009765624,92.96665008544922
2006-03-31,100.36000061035156,99.62000274658203,99.62000274658203,99.69000244140625,749800,99.69000244140625,98.06133270263672,97.5184001159668,94.19910011291503,92.99375011444091
2006-04-03,99.8499984741211,98.75,99.73999786376953,99.55999755859375,513600,99.55999755859375,98.21599934895833,97.61400009155274,94.31820007324218,93.01560009002685
2006-04-04,100.66999816894531,99.45999908447266,99.5,99.87999725341797,713300,99.87999725341797,98.37333272298177,97.72199996948243,94.45290000915527,93.04500007629395
2006-04-05,101.20999908447266,99.87999725341797,99.87999725341797,101.05999755859375,518700,101.05999755859375,98.60466613769532,97.83279998779297,94.60699996948242,93.07635005950928
2006-04-06,101.22000122070312,99.6500015258789,100.80999755859375,100.86000061035156,705300,100.86000061035156,98.80999959309896,97.94940002441406,94.7532999420166,93.10850006103516
2006-04-07,102.0,99.20999908447266,100.94999694824219,99.5,531300,99.5,98.96199951171874,98.04040008544922,94.88089996337891,93.13990005493164
2006-04-10,99.5999984741211,98.61000061035156,99.05000305175781,99.02999877929688,383700,99.02999877929688,99.0759994506836,98.10460006713868,95.01049995422363,93.17675003051758
2006-04-11,98.26000213623047,95.30000305175781,98.25,96.18000030517578,1450500,96.18000030517578,99.03399963378907,98.09780014038085,95.11919998168945,93.20375003814698
2006-04-12,96.6500015258789,95.66000366210938,96.1500015258789,96.0999984741211,483800,96.0999984741211,98.95733286539713,98.06480010986328,95.22139999389648,93.22715003967285
2006-04-13,96.4000015258789,95.25,96.0,95.83000183105469,329600,95.83000183105469,98.79799957275391,98.02920013427735,95.29959999084473,93.23850006103515
2006-04-17,96.4000015258789,95.26000213623047,95.80000305175781,95.77999877929688,280600,95.77999877929688,98.632666015625,98.00400009155274,95.37639999389648,93.24700004577636
2006-04-18,97.2699966430664,95.37999725341797,95.86000061035156,96.62999725341797,489100,96.62999725341797,98.48466593424479,97.99260009765625,95.45049995422363,93.2678500366211
2006-04-19,96.66999816894531,95.5,96.25,96.16999816894531,471500,96.16999816894531,98.31133270263672,97.98800003051758,95.52699996948242,93.28275001525878
2006-04-20,96.3499984741211,95.2699966430664,96.05000305175781,96.23999786376953,425900,96.23999786376953,98.132666015625,97.97039993286133,95.6032999420166,93.28875
2006-04-21,96.91000366210938,94.30000305175781,96.9000015258789,95.19000244140625,556800,95.19000244140625,97.84666595458984,97.92860000610352,95.6657999420166,93.28920001983643
2006-04-24,95.30000305175781,93.6500015258789,95.30000305175781,94.26000213623047,448900,94.26000213623047,97.48466593424479,97.84919998168945,95.7283999633789,93.28180004119874
2006-04-25,94.5,93.16000366210938,94.2699966430664,93.4000015258789,553700,93.4000015258789,97.07399953206381,97.75619995117188,95.7823999786377,93.26430004119874
2006-04-26,94.1500015258789,92.62999725341797,93.0,92.91000366210938,647800,92.91000366210938,96.60933329264323,97.64600006103515,95.82090003967285,93.24320007324219
2006-04-27,95.13999938964844,92.7699966430664,92.8499984741211,94.23999786376953,521800,94.23999786376953,96.15466664632162,97.52619995117188,95.86880004882812,93.22630004882812
2006-04-28,94.41000366210938,93.31999969482422,94.0,93.61000061035156,468500,93.61000061035156,95.67133331298828,97.4033999633789,95.91450004577636,93.20425006866455
2006-05-01,94.3499984741211,92.80000305175781,93.62000274658203,93.12000274658203,331000,93.12000274658203,95.24600016276041,97.2783999633789,95.97620010375977,93.1794500732422
2006-05-02,93.19000244140625,91.83000183105469,93.06999969482422,92.12000274658203,378000,92.12000274658203,94.78533376057943,97.13479995727539,95.96990013122559,93.14955009460449
2006-05-03,92.0999984741211,91.3499984741211,91.79000091552734,92.01000213623047,1076800,92.01000213623047,94.50733388264975,97.01139999389649,95.94840011596679,93.11760009765625
2006-05-04,92.91999816894531,91.38999938964844,92.25,91.41000366210938,606300,91.41000366210938,94.19466756184896,96.85940002441406,95.92220016479492,93.08065010070801
2006-05-05,92.83999633789062,91.68000030517578,91.80000305175781,92.69999694824219,647400,92.69999694824219,93.98600056966146,96.73459991455078,95.90640014648437,93.04740009307861
2006-05-08,94.18000030517578,92.5999984741211,92.70999908447266,93.97000122070312,590500,93.97000122070312,93.8653340657552,96.62559997558594,95.91660018920898,93.02545009613037
2006-05-09,94.2300033569336,93.33000183105469,94.0,93.5999984741211,352100,93.5999984741211,93.66333414713542,96.51939987182617,95.92730018615723,92.99775009155273
2006-05-10,93.70999908447266,93.05999755859375,93.36000061035156,93.55000305175781,334500,93.55000305175781,93.48866780598958,96.45679992675781,95.91720024108886,92.97485012054443
2006-05-11,93.55000305175781,92.0,93.55000305175781,92.5199966430664,369600,92.5199966430664,93.24066772460938,96.3013998413086,95.91410018920898,92.949400100708
2006-05-12,92.69999694824219,91.29000091552734,92.5,91.3499984741211,549200,91.3499984741211,92.9846674601237,96.1747998046875,95.9060001373291,92.916900100708
2006-05-15,91.36000061035156,90.4000015258789,91.3499984741211,90.75,892100,90.75,92.75066731770833,96.07359985351563,95.89370010375977,92.87375011444092
2006-05-16,90.93000030517578,89.94999694824219,90.7300033569336,90.05000305175781,575100,90.05000305175781,92.52733408610025,95.9665998840332,95.86800010681152,92.83680011749267
2006-05-17,90.66000366210938,89.44999694824219,89.94000244140625,89.94999694824219,564100,89.94999694824219,92.33000030517579,95.84699981689454,95.84550010681153,92.79710010528565
2006-05-18,91.36000061035156,89.5,89.94999694824219,90.2699966430664,685800,90.2699966430664,92.06533355712891,95.73499969482423,95.82720008850097,92.75465007781982
2006-05-19,91.12999725341797,89.7300033569336,90.4000015258789,90.5,770900,90.5,91.85800018310547,95.64099975585937,95.80800010681152,92.68815006256104
2006-05-22,90.81999969482422,88.38999938964844,90.51000213623047,88.48999786376953,855400,88.48999786376953,91.54933319091796,95.47419967651368,95.77710006713868,92.62110004425048
2006-05-23,89.80999755859375,87.79000091552734,88.5999984741211,87.9000015258789,616100,87.9000015258789,91.26799977620443,95.28739974975586,95.73610008239746,92.55815006256104
2006-05-24,91.55000305175781,87.5,87.5,90.1500015258789,2055400,90.1500015258789,91.14399973551433,95.13999984741211,95.71370010375976,92.50990005493163
2006-05-25,90.55999755859375,88.4800033569336,90.44999694824219,88.87999725341797,848400,88.87999725341797,90.97533264160157,94.96579986572266,95.68500007629395,92.4508500289917
2006-05-26,89.29000091552734,88.80000305175781,89.06999969482422,88.91999816894531,641800,88.91999816894531,90.72333272298177,94.78859985351562,95.6466000366211,92.39450000762939
2006-05-30,90.2300033569336,88.62000274658203,88.93000030517578,89.30000305175781,989000,89.30000305175781,90.41199951171875,94.63019989013672,95.62060005187988,92.34565002441406
2006-05-31,90.75,88.98999786376953,89.55000305175781,90.7300033569336,824400,90.7300033569336,90.22066650390624,94.4983999633789,95.60810005187989,92.30760005950928
2006-06-01,91.68000030517578,89.94000244140625,90.52999877929688,91.68000030517578,703600,91.68000030517578,90.09599965413412,94.39580001831055,95.61480003356934,92.27020004272461
