Date,High,Low,Open,Close,Volume,Adj Close,EMN-15ma,EMN-50ma,EMN-100ma,EMN-200ma
2000-01-31,20.0,19.15625,20.0,19.9375,1067200.0,10.477903366088867,11.845397122701009,12.04137864112854,12.04137864112854,12.04137864112854
2000-02-01,20.125,19.5625,20.03125,19.84375,1595800.0,10.428632736206055,11.684451039632162,11.964581217084612,11.964581217084612,11.964581217084612
2000-02-02,19.9375,19.75,19.84375,19.875,700600.0,10.445055961608887,11.534453328450521,11.895511887290262,11.895511887290262,11.895511887290262
2000-02-03,20.25,19.8125,19.875,20.0625,588000.0,10.543596267700195,11.363653564453125,11.836732947308084,11.836732947308084,11.836732947308084
2000-02-04,20.09375,19.9375,20.09375,20.03125,546200.0,10.527174949645996,11.20161304473877,11.78216803073883,11.78216803073883,11.78216803073883
2000-02-07,20.09375,19.90625,19.90625,19.9375,564200.0,10.477903366088867,11.050521087646484,11.729997444152833,11.729997444152833,11.729997444152833
2000-02-08,20.09375,19.875,19.875,19.96875,630800.0,10.494330406188965,10.921326573689779,11.682471788846529,11.682471788846529,11.682471788846529
2000-02-09,20.25,19.96875,20.0,20.0,896600.0,10.510749816894531,10.82059841156006,11.639074678774234,11.639074678774234,11.639074678774234
2000-02-10,20.0,19.21875,20.0,19.46875,625000.0,10.231558799743652,10.716585731506347,11.58880625452314,11.58880625452314,11.58880625452314
2000-02-11,19.5625,19.0625,19.46875,19.28125,655000.0,10.133020401000977,10.626806577046713,11.538606742332721,11.538606742332721,11.538606742332721
2000-02-14,19.46875,19.0625,19.25,19.375,524400.0,10.182287216186523,10.541406885782878,11.493396091461182,11.493396091461182,11.493396091461182
2000-02-15,20.03125,19.34375,19.34375,19.75,595000.0,10.379365921020508,10.514035097757976,11.457459634350192,11.457459634350192,11.457459634350192
2000-02-16,19.90625,19.4375,19.6875,19.5625,474800.0,10.280830383300781,10.457101758321127,11.420689970254898,11.420689970254898,11.420689970254898
2000-02-17,19.5625,19.3125,19.5625,19.3125,451000.0,10.149443626403809,10.383745574951172,11.382167353774562,11.382167353774562,11.382167353774562
2000-02-18,19.25,18.53125,19.125,18.65625,511200.0,9.804560661315918,10.337760925292969,11.335767156937543,11.335767156937543,11.335767156937543
2000-02-22,20.0,18.5,18.5,19.8125,685600.0,10.412213325500488,10.333381589253744,11.30937990461077,11.30937990461077,11.30937990461077
2000-02-23,20.125,19.1875,19.875,19.1875,661000.0,10.083751678466797,10.310389518737793,11.275334676106771,11.275334676106771,11.275334676106771
2000-02-24,19.21875,17.8125,19.21875,18.25,811400.0,9.591063499450684,10.253456687927246,11.229813833494443,11.229813833494443,11.229813833494443
2000-02-25,18.21875,17.71875,18.21875,17.90625,842000.0,9.410408020019531,10.177910804748535,11.18193473313984,11.18193473313984,11.18193473313984
2000-02-28,19.25,17.9375,18.0625,18.75,662200.0,9.853827476501465,10.133020973205566,11.147880700918344,11.147880700918344,11.147880700918344
2000-02-29,18.78125,17.84375,18.75,17.96875,880200.0,9.443255424499512,10.064044443766276,11.105265069007874,11.105265069007874,11.105265069007874
2000-03-01,17.96875,16.8125,17.96875,17.34375,1506400.0,9.114789962768555,9.972075080871582,11.056716895684964,11.056716895684964,11.056716895684964
2000-03-02,17.46875,16.84375,17.34375,17.21875,1033600.0,9.049099922180176,9.874631754557292,11.008916491553897,11.008916491553897,11.008916491553897
2000-03-03,18.5,17.15625,17.1875,18.375,864800.0,9.656749725341797,9.836311149597169,10.977470752804779,10.977470752804779,10.977470752804779
2000-03-06,18.46875,17.96875,18.3125,18.0,453600.0,9.459676742553711,9.79142157236735,10.94297543438998,10.94297543438998,10.94297543438998
2000-03-07,18.0,17.09375,18.0,17.09375,687400.0,8.983407020568848,9.711496225992839,10.8994294696384,10.8994294696384,10.8994294696384
2000-03-08,17.78125,17.09375,17.09375,17.625,568800.0,9.262598037719727,9.637045033772786,10.863846177640168,10.863846177640168,10.863846177640168
2000-03-09,17.75,17.15625,17.5625,17.3125,767000.0,9.098366737365723,9.558214124043783,10.826282785293904,10.826282785293904,10.826282785293904
2000-03-10,18.15625,17.3125,17.3125,18.0625,551400.0,9.492523193359375,9.514419428507487,10.798496127128601,10.798496127128601,10.798496127128601
2000-03-13,18.25,17.21875,17.8125,18.15625,665000.0,9.659442901611328,9.504744911193848,10.775250142934372,10.775250142934372,10.775250142934372
2000-03-14,18.125,17.53125,18.03125,17.6875,563200.0,9.410058975219727,9.43793462117513,10.747946319580079,10.747946319580079,10.747946319580079
2000-03-15,20.0,17.84375,18.125,19.78125,1243200.0,10.523968696594238,9.467282422383626,10.71437925338745,10.743554601482316,10.743554601482316
2000-03-16,20.90625,19.84375,20.0,20.78125,1157000.0,11.05598258972168,9.56494369506836,10.697364673614501,10.749562832025381,10.749562832025381
2000-03-17,20.5,19.84375,20.5,19.90625,719800.0,10.590474128723145,9.643614768981934,10.659215354919434,10.746561158378169,10.746561158378169
2000-03-20,22.34375,21.125,21.1875,21.78125,1491200.0,11.588006973266602,9.759226735432943,10.625250606536865,10.762143488283511,10.762143488283511
2000-03-21,21.84375,21.5,21.78125,21.625,1144800.0,11.504880905151367,9.896668434143066,10.590280265808106,10.775647804953834,10.775647804953834
2000-03-22,21.5625,20.875,21.5625,20.875,576200.0,11.105866432189941,10.029406865437826,10.555541114807129,10.78154456615448,10.78154456615448
2000-03-23,21.53125,20.78125,20.875,21.5,660200.0,11.438376426696777,10.188691965738933,10.530408210754395,10.793067932128906,10.793067932128906
2000-03-24,21.9375,21.3125,21.46875,21.4375,564200.0,11.40512466430664,10.305250295003255,10.496398849487305,10.803620634407833,10.803620634407833
2000-03-27,22.40625,21.875,21.875,21.90625,1319200.0,11.654504776000977,10.451572163899739,10.470333290100097,10.81804239951958,10.81804239951958
2000-03-28,22.65625,21.96875,22.0,22.0,853000.0,11.704380989074707,10.632970428466797,10.44953525543213,10.8328147093455,10.8328147093455
2000-03-29,22.46875,22.0,22.0,22.09375,564400.0,11.75425910949707,10.799081166585287,10.43597547531128,10.847920355249624,10.847920355249624
2000-03-30,23.0625,22.0625,22.21875,22.8125,1149400.0,12.136645317077637,11.001633071899414,10.438274936676025,10.86870624173072,10.86870624173072
2000-03-31,23.6875,22.65625,22.8125,22.75,1019600.0,12.103392601013184,11.175691032409668,10.444507808685303,10.888304437909808,10.888304437909808
2000-04-03,24.15625,23.125,23.125,24.0,895400.0,12.768418312072754,11.382956059773763,10.470282020568847,10.917681217193604,10.917681217193604
2000-04-04,24.6875,23.21875,24.0,23.46875,1122600.0,12.485785484313965,11.58800449371338,10.490732078552247,10.941805898226225,10.941805898226225
2000-04-05,24.25,23.28125,24.0,23.3125,559800.0,12.402655601501465,11.71325028737386,10.522986335754394,10.963939984639486,10.963939984639486
2000-04-06,24.0,23.1875,23.5625,23.4375,1322200.0,12.469157218933105,11.807461929321288,10.549672870635986,10.98640591350954,10.98640591350954
2000-04-07,23.8125,23.03125,23.5,23.03125,630400.0,12.25302791595459,11.918298848470052,10.569737701416015,11.005032707663144,11.005032707663144
2000-04-10,23.75,22.90625,22.90625,23.625,1463800.0,12.5689115524292,11.983692487080893,10.61122932434082,11.027697618456854,11.027697618456854
2000-04-11,24.4375,23.5,23.5,24.125,1609400.0,12.834918022155762,12.072361628214518,10.658369617462158,11.05351505279541,11.05351505279541
2000-04-12,24.75,24.125,24.125,24.46875,1572000.0,13.017801284790039,12.199823951721191,10.710152988433839,11.08118105606294,11.08118105606294
2000-04-13,24.6875,24.0625,24.4375,24.15625,1186800.0,12.85155200958252,12.294035657246907,10.75828290939331,11.10576954152849,11.10576954152849
2000-04-14,24.0,22.90625,24.0,22.96875,941000.0,12.219775199890137,12.348345692952474,10.791806488037109,11.121029893012896,11.121029893012896
2000-04-17,23.25,22.53125,23.0,22.96875,635000.0,12.219775199890137,12.386030387878417,10.825658493041992,11.135877802565291,11.135877802565291
2000-04-18,23.09375,22.34375,23.0625,22.46875,480800.0,11.953764915466309,12.402655982971192,10.855175724029541,11.146782964070638,11.146782964070638
2000-04-19,22.5625,22.0,22.46875,22.0625,376800.0,11.73763370513916,12.401547622680663,10.880041790008544,11.154557315926803,11.154557315926803
2000-04-20,23.375,21.8125,21.8125,23.21875,668000.0,12.352778434753418,12.415956497192383,10.916882362365723,11.170118629158317,11.170118629158317
2000-04-24,24.0,23.0,23.1875,23.46875,492600.0,12.485785484313965,12.4414493560791,10.96196689605713,11.186986152942364,11.186986152942364
2000-04-25,24.0625,23.34375,23.59375,24.03125,552200.0,12.78504467010498,12.442557779947917,11.01500738143921,11.207214741767208,11.207214741767208
2000-04-26,23.84375,22.8125,23.84375,23.125,753200.0,12.302905082702637,12.430365753173827,11.057419738769532,11.2209108710289,11.2209108710289
2000-04-27,23.28125,22.9375,23.25,23.21875,898600.0,12.352778434753418,12.427040608723958,11.09688798904419,11.234884544655129,11.234884544655129
2000-04-28,26.96875,24.5,24.9375,26.15625,2935400.0,13.915589332580566,12.523469416300456,11.169583168029785,11.267576066459098,11.267576066459098
2000-05-01,26.5,25.96875,26.15625,26.25,1586000.0,13.96545696258545,12.637631352742513,11.245903434753417,11.300080655569053,11.300080655569053
2000-05-02,26.40625,25.875,26.25,26.375,1412400.0,14.031961441040039,12.735168011983236,11.330451450347901,11.332603045872279,11.332603045872279
2000-05-03,26.34375,25.65625,26.34375,25.90625,427200.0,13.78258228302002,12.798345629374186,11.397858829498292,11.361426331015194,11.361426331015194
2000-05-04,26.78125,25.65625,25.875,26.09375,916200.0,13.882329940795898,12.85598087310791,11.473830394744873,11.390739163687062,11.390739163687062
2000-05-05,26.3125,25.625,26.0625,26.09375,622600.0,13.882329940795898,12.924699401855468,11.559655723571778,11.41937813813659,11.41937813813659
2000-05-08,26.09375,25.4375,25.53125,25.71875,886200.0,13.682815551757812,13.022235425313314,11.645103874206542,11.445099017836831,11.445099017836831
2000-05-09,26.3125,25.65625,25.71875,25.8125,816600.0,13.73270034790039,13.12309710184733,11.722681331634522,11.470802403567882,11.470802403567882
2000-05-10,25.6875,25.375,25.375,25.46875,563600.0,13.549822807312012,13.22950096130371,11.804812679290771,11.49390263027615,11.49390263027615
2000-05-11,26.65625,25.6875,25.6875,26.5,1130200.0,14.098462104797363,13.386889521280924,11.904486122131347,11.522524162963196,11.522524162963196
2000-05-12,26.625,25.78125,26.53125,26.09375,765000.0,13.882329940795898,13.488859621683757,12.001150722503661,11.548174225765726,11.548174225765726
2000-05-15,27.375,26.0,26.03125,26.71875,655200.0,14.214841842651367,13.604130045572917,12.092312564849854,11.576848071108582,11.576848071108582
2000-05-16,26.75,26.28125,26.75,26.4375,641200.0,14.065207481384277,13.689474232991536,12.184423179626465,11.603319979728536,11.603319979728536
2000-05-17,26.03125,25.59375,25.9375,25.96875,641000.0,13.815828323364258,13.790335782368977,12.281071605682373,11.62660954124049,11.62660954124049
2000-05-18,26.0,25.5,25.875,25.78125,632200.0,13.71607780456543,13.881222407023111,12.370141201019287,11.648374835650126,11.648374835650126
2000-05-19,26.65625,25.5625,25.6875,26.4375,735600.0,14.065207481384277,13.891196950276692,12.469478015899659,11.673290636121612,11.673290636121612
2000-05-22,27.3125,26.46875,26.46875,27.0625,775600.0,14.397726058959961,13.920014890034993,12.56758207321167,11.701090997579147,11.701090997579147
2000-05-23,27.28125,26.25,27.0625,26.6875,476200.0,14.198216438293457,13.931098556518554,12.658357543945312,11.726314486879291,11.726314486879291
2000-05-24,27.21875,26.0625,27.0,26.3125,440800.0,13.998710632324219,13.945507113138834,12.750130577087402,11.74903844833374,11.74903844833374
2000-05-25,26.21875,24.53125,26.21875,24.875,666600.0,13.23393440246582,13.90228074391683,12.804329891204834,11.759354572296143,11.763740388473662
2000-05-26,24.9375,24.25,24.9375,24.5,1010800.0,13.034431457519531,13.845754178365071,12.84389886856079,11.770631771087647,11.776198144052543
2000-05-30,24.5,24.15625,24.5,24.3125,644600.0,12.934675216674805,13.795878156026204,12.890782890319825,11.77499912261963,11.787445494272177
2000-05-31,23.5,22.6875,23.0,22.78125,1960400.0,12.120022773742676,13.688366317749024,12.901423206329346,11.763336906433105,11.790643352728624
2000-06-01,23.9375,22.65625,22.71875,23.78125,1354400.0,12.6520414352417,13.62851422627767,12.924366416931152,11.757323341369629,11.798847143990653
2000-06-02,23.96875,23.6875,23.9375,23.71875,384600.0,12.618792533874512,13.529869588216146,12.954624938964844,11.755083026885986,11.806582477857482
2000-06-05,23.59375,22.875,23.59375,23.03125,1399800.0,12.25302791595459,13.421249453226725,12.97091796875,11.750663089752198,11.810754865129418
2000-06-06,23.5,23.0625,23.125,23.46875,441200.0,12.485785484313965,13.305979029337566,12.992531185150147,11.744465017318726,11.817005148640385
2000-06-07,24.125,23.46875,23.46875,23.90625,869000.0,12.718544006347656,13.216201464335123,13.01381196975708,11.74207262992859,11.825276147334948
2000-06-08,23.90625,23.5,23.84375,23.84375,511200.0,12.68529224395752,13.140832392374675,13.033430194854736,11.741482725143433,11.833094475486062
2000-06-09,24.125,23.84375,23.84375,24.09375,956200.0,12.818291664123535,13.080979983011881,13.054710845947266,11.745343160629272,11.841970125834147
2000-06-12,24.4375,23.84375,24.125,23.84375,392600.0,12.68529224395752,12.988985633850097,13.065683784484863,11.751979360580444,11.849499787603106
2000-06-13,23.8125,23.5,23.53125,23.65625,613200.0,12.702743530273438,12.875986798604329,13.077670803070069,11.761089305877686,11.857050617184258
2000-06-14,24.5,23.6875,23.78125,24.0625,427400.0,12.920888900756836,12.790831629435221,13.08072021484375,11.775501117706298,11.86638253195244
2000-06-15,24.21875,23.9375,24.0,24.0,422400.0,12.887325286865234,12.716739273071289,13.088751010894775,11.78974154472351,11.875260295038638
2000-06-16,24.09375,23.46875,24.0,23.75,514200.0,12.753083229064941,12.684682528177897,13.095759563446045,11.80937294960022,11.88282773412507
2000-06-19,23.71875,22.8125,23.625,22.875,529400.0,12.283236503601074,12.634602864583334,13.092041149139405,11.820857009887696,11.88625003130008
2000-06-20,23.125,22.4375,23.125,22.65625,528400.0,12.165769577026367,12.583342488606771,13.09029598236084,11.830016841888428,11.888618841009626
2000-06-21,23.21875,22.75,22.8125,22.96875,919200.0,12.333576202392578,12.597579383850098,13.085589275360107,11.848409299850465,11.892357978500238
2000-06-22,23.15625,22.90625,23.0625,22.96875,596600.0,12.333576202392578,12.576348368326823,13.075562438964845,11.8669660282135,11.896034797032675
2000-06-23,23.21875,23.0,23.15625,23.0625,496000.0,12.383915901184082,12.560689926147461,13.062884731292725,11.886518859863282,11.900066872273594
2000-06-26,23.34375,23.0,23.0625,23.25,883200.0,12.484598159790039,12.576127942403158,13.055545654296875,11.906914281845093,11.904858112335205
2000-06-27,24.4375,23.21875,23.28125,24.25,773800.0,13.021568298339844,12.61184679667155,13.07158151626587,11.93169400215149,11.913937056936868
2000-06-28,24.625,23.9375,24.3125,24.1796875,661400.0,12.983810424804688,12.629531224568685,13.08686222076416,11.956260356903076,11.92256506796806
2000-06-29,24.40625,23.375,24.0625,23.71875,456800.0,12.736302375793457,12.632931900024413,13.102512969970704,11.978844347000122,11.929074966430663
2000-06-30,24.28125,23.53125,23.53125,23.875,469400.0,12.820205688476562,12.63305950164795,13.124164409637451,12.002103099822998,11.936147432478647
2000-07-03,24.65625,23.875,23.875,24.65625,328600.0,13.239712715148926,12.670020866394044,13.141903095245361,12.029392728805542,11.94641172604298
2000-07-05,25.25,24.5,25.25,24.734375,517800.0,13.281665802001953,12.708615684509278,13.157820701599121,12.059893798828124,11.95684339851141
2000-07-06,24.15625,23.09375,24.125,23.375,1244600.0,12.551717758178711,12.68400427500407,13.153154163360595,12.084080772399902,11.961454827656118
2000-07-07,24.28125,23.78125,23.875,24.15625,869800.0,12.971233367919922,12.689598147074381,13.166520729064942,12.111970233917237,11.969222354888917
2000-07-10,24.34375,23.875,24.09375,24.0,483400.0,12.887325286865234,12.698547617594402,13.177211666107178,12.137049827575684,11.97623077421698
2000-07-11,24.90625,23.84375,23.875,24.90625,547800.0,13.373960494995117,12.771262550354004,13.166379089355468,12.167981128692627,11.986819635738026
2000-07-12,24.9375,24.34375,24.90625,24.53125,526200.0,13.172591209411621,12.838383992513021,13.150521774291992,12.198212604522706,11.995735211479932
2000-07-13,25.0625,24.375,24.5625,24.90625,557600.0,13.373960494995117,12.90774294535319,13.137361755371094,12.233906602859497,12.006020474789748
2000-07-14,24.90625,24.28125,24.84375,24.4375,496400.0,13.12225341796875,12.960321426391602,13.124155178070069,12.26100700378418,12.014288866961444
2000-07-17,24.3125,23.71875,24.3125,23.90625,786200.0,12.836987495422363,12.99052619934082,13.103248329162598,12.288539361953735,12.02033812158248
2000-07-18,24.46875,23.84375,23.90625,24.03125,665600.0,12.904109954833984,13.01849365234375,13.08368392944336,12.321669826507568,12.026789010876287
2000-07-19,23.96875,23.625,23.96875,23.625,347600.0,12.685962677001953,12.996119944254557,13.063746871948242,12.354425373077392,12.031565631645313
2000-07-20,23.78125,23.3125,23.6875,23.40625,403200.0,12.56850528717041,12.968432935078939,13.040462970733643,12.381572151184082,12.035428506864918
2000-07-21,23.875,23.53125,23.53125,23.71875,379200.0,12.736302375793457,12.968432935078939,13.024192562103272,12.414502620697021,12.040434748785836
2000-07-24,23.75,23.5625,23.59375,23.59375,366200.0,12.669185638427734,12.95836493174235,12.99560703277588,12.450046577453612,12.04489397495351
2000-07-25,23.625,23.25,23.5,23.3125,668000.0,12.51816177368164,12.910261535644532,12.968323669433595,12.484737195968627,12.048226846775538
2000-07-26,23.3125,22.875,23.3125,23.03125,811200.0,12.367133140563965,12.849292691548666,12.931369495391845,12.51184103012085,12.050456960718115
2000-07-27,23.96875,23.125,23.125,23.6875,789000.0,12.719524383544922,12.860479799906413,12.904455833435058,12.544439506530761,12.055103262265524
2000-07-28,24.0,23.3125,24.0,23.53125,400800.0,12.635623931884766,12.838105837504068,12.880851745605469,12.580961675643922,12.059106853090483
2000-07-31,23.96875,23.34375,23.40625,23.4375,785400.0,12.58527660369873,12.817969258626302,12.858235721588136,12.61418846130371,12.06271075549191
2000-08-01,23.5,23.0,23.4375,23.25,546800.0,12.484598159790039,12.758678436279297,12.82662353515625,12.648050775527954,12.065580737834074
2000-08-02,23.3125,22.96875,23.25,23.15625,814800.0,12.434258460998535,12.709456253051759,12.78735418319702,12.677468128204346,12.068071803531131
2000-08-03,24.0,23.09375,23.09375,23.71875,785200.0,12.736302375793457,12.666945711771648,12.758115901947022,12.708236722946166,12.07255657247249
2000-08-04,23.375,21.125,23.15625,21.4375,4763800.0,11.511337280273438,12.55955130259196,12.708368434906006,12.729249505996703,12.068815110524495
2000-08-07,22.1875,20.875,21.4375,22.125,1686400.0,11.880502700805664,12.495785649617513,12.681299800872802,12.742814846038819,12.067568008473378
2000-08-08,22.3125,21.75,22.125,22.0,788000.0,11.81338119506836,12.423070398966471,12.65687879562378,12.750388832092286,12.06589572680624
2000-08-09,22.6875,22.125,22.125,22.375,796200.0,12.014744758605957,12.378322537740072,12.638480186462402,12.764631538391113,12.065561406752643
2000-08-10,22.5,22.0,22.5,22.03125,673000.0,11.83016300201416,12.329099718729655,12.632682991027831,12.76705309867859,12.064032845682911
2000-08-11,22.5625,21.90625,21.90625,22.4375,652800.0,12.048308372497559,12.283233451843262,12.62060832977295,12.772487373352051,12.063931397468814
2000-08-14,22.5,22.03125,22.4375,22.4375,509600.0,12.048308372497559,12.241841634114584,12.60919864654541,12.781911792755126,12.063831249872843
2000-08-15,23.1875,22.4375,22.4375,22.859375,490400.0,12.274842262268066,12.225620333353678,12.60963493347168,12.79027645111084,12.065175269060074
2000-08-16,23.25,22.90625,23.0,23.1875,354200.0,12.45103931427002,12.231214078267415,12.608940010070802,12.800735597610474,12.067617446561403
2000-08-17,23.21875,22.9375,23.1875,22.96875,221200.0,12.333576202392578,12.205484199523926,12.601240653991699,12.80752631187439,12.069290143138957
2000-08-18,23.1875,22.875,22.96875,23.03125,467600.0,12.367133140563965,12.187584813435873,12.594877471923828,12.814153833389282,12.071151661872864
2000-08-21,23.125,22.78125,22.90625,22.875,384000.0,12.283236503601074,12.167448806762696,12.58417636871338,12.819443607330323,12.072468959026455
2000-08-22,23.125,22.75,22.75,22.984375,311600.0,12.341960906982422,12.15793965657552,12.577309741973878,12.82149676322937,12.074132489569394
2000-08-23,22.90625,22.46875,22.90625,22.53125,403800.0,12.098649978637695,12.135565757751465,12.565227870941163,12.821449337005616,12.074282903612756
2000-08-24,22.90625,22.40625,22.53125,22.5625,318200.0,12.115424156188965,12.094173876444499,12.549118576049805,12.814919395446777,12.074533764908953
2000-08-25,22.875,22.46875,22.53125,22.59375,236600.0,12.132209777832031,12.135565376281738,12.534016265869141,12.811383638381958,12.074883316502426
2000-08-28,22.59375,22.1875,22.5625,22.1875,240600.0,11.914064407348633,12.137802823384602,12.517235889434815,12.80649772644043,12.073914527893066
2000-08-29,22.25,21.9375,22.1875,22.09375,494000.0,11.863725662231445,12.141159121195475,12.508845672607421,12.800443410873413,12.07265591193102
2000-08-30,22.21875,21.90625,21.96875,21.90625,331200.0,11.763039588928223,12.124378776550293,12.500791072845459,12.795543527603149,12.070812957627433
2000-08-31,22.25,21.4375,21.78125,21.5625,2614400.0,11.578451156616211,12.107597986857096,12.485688571929932,12.785638923645019,12.067899574189497
2000-09-01,21.78125,21.46875,21.59375,21.5,564000.0,11.54489517211914,12.074037106831868,12.469914951324462,12.772738695144653,12.06482307770673
2000-09-05,22.5,21.25,21.4375,22.25,948800.0,11.947627067565918,12.067325019836426,12.4611891746521,12.762036952972412,12.06413772092228
2000-09-06,23.625,22.25,22.25,23.25,1312600.0,12.484598159790039,12.081308746337891,12.4611891746521,12.758367414474487,12.066582258357558
2000-09-07,23.15625,22.5,22.96875,22.65625,2000800.0,12.165769577026367,12.06229076385498,12.44407320022583,12.75782735824585,12.06715559545969
2000-09-08,22.65625,21.65625,22.65625,21.71875,898200.0,11.662359237670898,12.017542966206868,12.417644176483154,12.752253198623658,12.06482917961033
2000-09-11,21.9375,21.5,21.71875,21.625,749200.0,11.612022399902344,11.96720225016276,12.395158576965333,12.748835773468018,12.062241712297713
2000-09-12,21.65625,21.28125,21.65625,21.5,968200.0,11.54489517211914,11.917979494730632,12.369652366638183,12.746908388137818,12.059302243319424
2000-09-13,21.84375,21.53125,21.5625,21.703125,824200.0,11.774447441101074,11.880145263671874,12.340347061157226,12.741125078201295,12.05769289415435
2000-09-14,22.09375,21.125,21.875,21.21875,1475800.0,11.511666297912598,11.841013018290202,12.30494707107544,12.73138388633728,12.054625329006925
2000-09-15,21.15625,20.5,20.96875,20.84375,1111800.0,11.308221817016602,11.787199529012044,12.280077152252197,12.716615657806397,12.05045547698463
2000-09-18,20.71875,19.96875,20.71875,20.40625,675200.0,11.070868492126465,11.71644344329834,12.242069854736329,12.704295291900635,12.045013327068753
2000-09-19,20.375,19.90625,20.375,20.0625,441400.0,10.88437271118164,11.64779733022054,12.202010803222656,12.689611234664916,12.038600947975453
2000-09-20,20.1875,19.375,20.1875,19.625,580200.0,10.647019386291504,11.566683578491212,12.147471981048584,12.656925535202026,12.030954895438729
2000-09-21,19.75,18.90625,19.625,19.3125,1380200.0,10.477484703063965,11.480979919433594,12.09356985092163,12.622045812606812,12.022465987283676
2000-09-22,19.34375,19.0,19.3125,19.15625,661800.0,10.39271354675293,11.401930745442709,12.033944911956787,12.58565333366394,12.013608637063399
2000-09-25,19.09375,18.59375,19.09375,18.59375,960000.0,10.087542533874512,11.304773902893066,11.973250694274903,12.548702936172486,12.003197468938055
2000-09-26,18.46875,18.0,18.46875,18.28125,992200.0,9.91800594329834,11.169465827941895,11.914871063232422,12.50905969619751,11.99198676181096
2000-09-27,18.34375,17.96875,18.21875,18.3125,839800.0,9.93496322631836,10.99949016571045,11.85548812866211,12.469586029052735,11.98098663595271
2000-09-28,18.65625,17.8125,18.21875,18.4375,682800.0,10.00277328491211,10.855290412902832,11.801824340820312,12.432785606384277,11.970464224511005
2000-09-29,19.21875,18.46875,18.75,18.46875,1505400.0,10.019728660583496,10.745781707763673,11.750848808288573,12.395655889511108,11.960142872320912
2000-10-02,18.6875,18.09375,18.65625,18.5625,847200.0,10.070591926574707,10.643019676208496,11.697534599304198,12.360863580703736,11.9501978673433
2000-10-03,19.8125,18.46875,18.53125,19.15625,1268600.0,10.39271354675293,10.566207567850748,11.652005157470704,12.323806095123292,11.94204349917267
2000-10-04,19.8125,19.15625,19.15625,19.8125,2637400.0,10.748745918273926,10.497827466328939,11.616616840362548,12.29247025489807,11.93582840760549
2000-10-05,20.0,19.1875,19.8125,19.65625,1396800.0,10.66397762298584,10.441314888000488,11.582553730010986,12.256961612701415,11.929238507167046
2000-10-06,20.15625,19.5,19.65625,19.5,482400.0,10.579203605651855,10.392713673909505,11.539747314453125,12.222101573944093,11.92227956437573
2000-10-09,20.09375,19.4375,19.625,19.59375,442800.0,10.630066871643066,10.363326899210612,11.499636173248291,12.19024395942688,11.915652832618127
