Date,High,Low,Open,Close,Volume,Adj Close,APH-15ma,APH-50ma,APH-100ma,APH-200ma
2000-02-02,4.40625,4.21484375,4.21484375,4.3046875,710400.0,3.9666965007781982,4.225143305460612,4.064047531648115,4.064047531648115,4.064047531648115
2000-02-03,4.35546875,4.30859375,4.34375,4.32421875,724800.0,3.984694719314575,4.1985067208608,4.060597409372744,4.060597409372744,4.060597409372744
2000-02-04,4.38671875,4.3359375,4.34375,4.38671875,462400.0,4.042288303375244,4.179549201329549,4.0598345299561815,4.0598345299561815,4.0598345299561815
2000-02-07,4.37890625,4.296875,4.34375,4.31640625,406400.0,3.9774956703186035,4.150273021062215,4.0565409755706785,4.0565409755706785,4.0565409755706785
2000-02-08,4.46875,4.359375,4.359375,4.359375,1032000.0,4.017090797424316,4.115717522303263,4.0550236610265875,4.0550236610265875,4.0550236610265875
2000-02-09,4.36328125,4.21875,4.36328125,4.23046875,582400.0,3.8983047008514404,4.076122442881267,4.049219255094175,4.049219255094175,4.049219255094175
2000-02-10,4.25,4.14453125,4.2421875,4.16796875,465600.0,3.8407111167907715,4.0343676249186196,4.041772535869053,4.041772535869053,4.041772535869053
2000-02-11,4.2109375,4.09375,4.171875,4.140625,688000.0,3.8155148029327393,4.00245156288147,4.033970545078146,4.033970545078146,4.033970545078146
2000-02-14,5.125,4.12109375,4.140625,5.12109375,12112000.0,4.719000816345215,4.032927656173706,4.056804887453715,4.056804887453715,4.056804887453715
2000-02-15,5.109375,4.6015625,5.109375,4.6953125,4083200.0,4.326651096343994,4.045166254043579,4.065509603869531,4.065509603869531,4.065509603869531
2000-02-16,4.8984375,4.69921875,4.69921875,4.875,2460800.0,4.4922308921813965,4.064363940556844,4.078844644129276,4.078844644129276,4.078844644129276
2000-02-17,4.8359375,4.6953125,4.8203125,4.73828125,1014400.0,4.366246223449707,4.079242213567098,4.0875537828965625,4.0875537828965625,4.0875537828965625
2000-02-18,4.75,4.4921875,4.74609375,4.54296875,1065600.0,4.1862688064575195,4.0950802644093836,4.090457165942473,4.090457165942473,4.090457165942473
2000-02-22,4.5,4.32421875,4.48046875,4.45703125,1508800.0,4.1070780754089355,4.108278640111288,4.090932049070086,4.090932049070086,4.090932049070086
2000-02-23,4.546875,4.28125,4.48828125,4.53125,1454400.0,4.175469875335693,4.127716159820556,4.093280322021908,4.093280322021908,4.093280322021908
2000-02-24,4.671875,4.5390625,4.546875,4.62109375,1244800.0,4.258259296417236,4.147153679529826,4.097739213221782,4.097739213221782,4.097739213221782
2000-02-25,4.7890625,4.58984375,4.625,4.62109375,1830400.0,4.258259296417236,4.165391318003336,4.101963425937452,4.101963425937452,4.101963425937452
2000-02-28,4.6875,4.56640625,4.640625,4.6875,1964800.0,4.319451332092285,4.183868853251139,4.107540038915781,4.107540038915781,4.107540038915781
2000-02-29,5.078125,4.6875,4.6875,4.99609375,2008000.0,4.603815078735352,4.225623480478922,4.11994691491127,4.11994691491127,4.11994691491127
2000-03-01,5.34375,4.97265625,5.0,5.34375,2097600.0,4.92417573928833,4.286095809936524,4.139562252091198,4.139562252091198,4.139562252091198
2000-03-02,5.328125,5.0859375,5.328125,5.140625,1851200.0,4.736997604370117,4.342008670171102,4.153786903335934,4.153786903335934,4.153786903335934
2000-03-03,5.28125,5.125,5.1875,5.12890625,734400.0,4.726198196411133,4.401041142145792,4.167098793872567,4.167098793872567,4.167098793872567
2000-03-06,5.2421875,5.1015625,5.1328125,5.15625,1812800.0,4.751396656036377,4.463433265686035,4.1803782907399265,4.1803782907399265,4.1803782907399265
2000-03-07,5.1953125,4.875,5.15625,4.91015625,769600.0,4.524623394012451,4.450474770863851,4.188028181923761,4.188028181923761,4.188028181923761
2000-03-08,4.87890625,4.5859375,4.84375,4.7578125,1464000.0,4.384243488311768,4.454314263661702,4.19229373206263,4.19229373206263,4.19229373206263
2000-03-09,4.828125,4.703125,4.7421875,4.8046875,622400.0,4.4274373054504395,4.449994691212972,4.197296786815562,4.197296786815562,4.197296786815562
2000-03-10,5.5,5.2265625,5.296875,5.3828125,6408000.0,4.960169792175293,4.489589595794678,4.213189974427223,4.213189974427223,4.213189974427223
2000-03-13,5.328125,5.1484375,5.234375,5.203125,1507200.0,4.794590950012207,4.53014440536499,4.2250553004595695,4.2250553004595695,4.2250553004595695
2000-03-14,5.34375,5.01953125,5.2421875,5.046875,1284800.0,4.650609970092773,4.566379865010579,4.233566393852234,4.233566393852234,4.233566393852234
2000-03-15,5.62109375,5.203125,5.375,5.3828125,6161600.0,4.960169792175293,4.618693192799886,4.255307626724243,4.247813519309549,4.247813519309549
2000-03-16,5.546875,5.32421875,5.4140625,5.5234375,1641600.0,5.089754104614258,4.674126180013021,4.282304201126099,4.264004684411562,4.264004684411562
2000-03-17,5.9375,5.4375,5.484375,5.93359375,3424000.0,5.467704772949219,4.754755878448487,4.318515582084656,4.2867160068368015,4.2867160068368015
2000-03-20,5.96875,5.796875,5.93359375,5.81640625,2280000.0,5.3597187995910645,4.8241070429484045,4.354582977294922,4.3065864289248434,4.3065864289248434
2000-03-21,5.875,5.70703125,5.80078125,5.796875,1985600.0,5.341722011566162,4.873300838470459,4.389570541381836,4.325407075881958,4.325407075881958
2000-03-22,5.90625,5.8125,5.8125,5.86328125,732800.0,5.402912139892578,4.9052165985107425,4.4223983144760135,4.344648237739291,4.344648237739291
2000-03-23,6.1484375,5.875,5.875,6.1328125,1312000.0,5.651281356811523,4.966168848673503,4.458393731117249,4.36757162579319,4.36757162579319
2000-03-24,6.484375,6.03125,6.1171875,6.03125,3350400.0,5.557692527770996,5.021601804097494,4.481862711906433,4.3880909516893585,4.3880909516893585
2000-03-27,6.515625,5.9453125,5.96875,6.45703125,2358400.0,5.950044631958008,5.101511669158936,4.5143305826187134,4.414564742880352,4.414564742880352
2000-03-28,6.4453125,6.1953125,6.4453125,6.2421875,1288000.0,5.752068519592285,5.183341344197591,4.541039185523987,4.436856472492218,4.436856472492218
2000-03-29,6.41015625,6.015625,6.296875,6.0234375,1596800.0,5.550495624542236,5.261091486612956,4.56134063243866,4.455112852034022,4.455112852034022
2000-03-30,6.09765625,5.9609375,6.015625,6.0234375,2180800.0,5.550495624542236,5.335962041219076,4.582505927085877,4.472780316106735,4.472780316106735
2000-03-31,6.41796875,6.05078125,6.078125,6.390625,2284800.0,5.888850688934326,5.397874101003011,4.610942273139954,4.495257623611935,4.495257623611935
2000-04-03,6.359375,6.26953125,6.359375,6.29296875,2112000.0,5.798864841461182,5.464825693766276,4.641034455299377,4.515626486390829,4.515626486390829
2000-04-04,6.375,5.65625,6.2578125,6.3125,3291200.0,5.816860198974609,5.542575709025065,4.672134470939636,4.535645466584426,4.535645466584426
2000-04-05,6.5,6.2265625,6.296875,6.5,1587200.0,5.989638805389404,5.611206976572673,4.709065804481506,4.557675668687532,4.557675668687532
2000-04-06,6.9375,6.5546875,6.625,6.90625,2625600.0,6.363990306854248,5.696156056722005,4.752260298728943,4.584635588660169,4.584635588660169
2000-04-07,7.515625,6.9140625,7.015625,7.4140625,3361600.0,6.831932544708252,5.787104574839274,4.80603750705719,4.6176840733079345,4.6176840733079345
2000-04-10,7.5,7.2109375,7.5,7.3359375,2801600.0,6.759941577911377,5.880452760060629,4.862262377738952,4.648731283519579,4.648731283519579
2000-04-11,7.3359375,6.921875,7.1875,7.328125,1995200.0,6.752740383148193,5.9745206514994305,4.919135136604309,4.678788556371416,4.678788556371416
2000-04-12,7.46875,7.09375,7.33203125,7.203125,3648000.0,6.637557029724121,6.056830310821534,4.974208135604858,4.706376844728497,4.706376844728497
2000-04-13,7.171875,6.7265625,7.109375,7.0859375,3782400.0,6.529570579528809,6.115382925669352,5.02546561717987,4.731698979934056,4.731698979934056
2000-04-14,6.9375,5.75,6.9375,5.7890625,2872000.0,5.3345208168029785,6.100504811604818,5.052462139129639,4.739956813315823,4.739956813315823
2000-04-17,6.25,5.8125,5.84375,6.0625,4067200.0,5.586490154266357,6.076267846425375,5.083346176147461,4.751396453058398,4.751396453058398
2000-04-18,7.125,6.1875,6.1875,7.015625,3561600.0,6.46477746963501,6.123781776428222,5.133091812133789,4.774241533279419,4.774241533279419
2000-04-19,7.34375,7.03125,7.3125,7.20703125,1761600.0,6.6411566734313965,6.196492513020833,5.185573129653931,4.798806206176155,4.798806206176155
2000-04-20,7.25390625,6.94140625,7.19921875,7.0625,1256000.0,6.507973670959473,6.260324382781983,5.237766509056091,4.8210031862382765,4.8210031862382765
2000-04-24,7.01171875,6.78125,6.96875,6.8828125,1368000.0,6.34239387512207,6.290560595194498,5.287800164222717,4.84050819507012,4.84050819507012
2000-04-25,7.56640625,7.1171875,7.1875,7.5,3515200.0,6.911122798919678,6.3647111256917315,5.349712324142456,4.866718506511254,4.866718506511254
2000-04-26,7.9375,7.25,7.5,7.2734375,2136800.0,6.702347755432129,6.423743629455567,5.389379262924194,4.889663872122765,4.889663872122765
2000-04-27,7.8125,7.0703125,7.1484375,7.5,2604800.0,6.911122798919678,6.485175895690918,5.441068696975708,4.91462015516964,4.91462015516964
2000-04-28,8.0,7.421875,7.5,7.96875,1874400.0,7.343066692352295,6.550447654724121,5.498085412979126,4.944235356842599,4.944235356842599
2000-05-01,7.78125,7.15625,7.78125,7.4765625,3399200.0,6.8895263671875,6.554287242889404,5.5485510158538816,4.967672597931092,4.967672597931092
2000-05-02,7.671875,7.1953125,7.3984375,7.375,1585600.0,6.7959370613098145,6.556686941782633,5.600744380950927,4.989437651066553,4.989437651066553
2000-05-03,7.21875,6.328125,7.21875,6.453125,2157600.0,5.946444511413574,6.5029338836669925,5.637531709671021,5.00069655530593,5.00069655530593
2000-05-04,6.8671875,6.46875,6.625,6.84375,1420000.0,6.306398868560791,6.48085667292277,5.680150289535522,5.015879140343777,5.015879140343777
2000-05-05,7.3671875,6.8125,6.8125,7.3671875,1775200.0,6.788736343383789,6.498134390513102,5.730759830474853,5.036256809344237,5.036256809344237
2000-05-08,7.75,7.3671875,7.3671875,7.46875,1646400.0,6.882323265075684,6.601321220397949,5.7832411098480225,5.0572348372502764,5.0572348372502764
2000-05-09,7.5,6.359375,7.40625,6.71875,2042400.0,6.1912126541137695,6.64163605372111,5.820676336288452,5.069976161035259,5.069976161035259
2000-05-10,6.65625,5.8125,6.65625,5.953125,2195200.0,5.4857025146484375,6.576364390055338,5.838314085006714,5.0745953427420725,5.0745953427420725
2000-05-11,6.3515625,5.96875,5.984375,6.3203125,1724800.0,5.824061393737793,6.521891371409098,5.856311798095703,5.082831233412355,5.082831233412355
2000-05-12,6.7421875,6.4375,6.5,6.4609375,2818400.0,5.953643798828125,6.484936046600342,5.880644721984863,5.092296587384266,5.092296587384266
2000-05-15,6.34375,6.0625,6.234375,6.2734375,2019200.0,5.780864715576172,6.447500769297282,5.901738052368164,5.0997005457519204,5.0997005457519204
2000-05-16,6.59375,6.09375,6.390625,6.140625,4324800.0,5.658481121063232,6.363991324106852,5.9198797416687015,5.10564501995736,5.10564501995736
2000-05-17,6.140625,5.9375,6.09375,6.1328125,27672000.0,5.651281356811523,6.293920230865479,5.942412900924682,5.111388560345298,5.111388560345298
2000-05-18,6.5546875,6.125,6.21875,6.453125,18085600.0,5.946444511413574,6.229608345031738,5.973656921386719,5.120087059835593,5.120087059835593
2000-05-19,6.40625,6.1484375,6.40625,6.1796875,4288800.0,5.694477558135986,6.119702402750651,5.99899772644043,5.126008611364463,5.126008611364463
2000-05-22,6.265625,5.6875,6.203125,5.90625,7201600.0,5.442508220672607,6.023234526316325,6.008644495010376,5.129238199214546,5.129238199214546
2000-05-23,6.078125,5.8125,5.9375,5.8125,4744000.0,5.356118679046631,5.927246634165446,6.0198750495910645,5.131529921233052,5.131529921233052
2000-05-24,5.84375,5.3984375,5.8125,5.625,3536800.0,5.183340549468994,5.876373036702474,6.030529661178589,5.1320480275154114,5.1320480275154114
2000-05-25,5.8203125,5.53125,5.6171875,5.5625,2140800.0,5.1257500648498535,5.7976631164550785,6.03384126663208,5.1445744466781616,5.131985671449415
2000-05-26,5.7109375,5.421875,5.65625,5.6015625,1357600.0,5.161744117736816,5.689196968078614,6.035281066894531,5.1587926340103145,5.132277420922821
2000-05-30,6.015625,5.5703125,5.5703125,6.0,1968800.0,5.5288987159729,5.598968664805095,6.036504945755005,5.177510263919831,5.136128113107774
2000-05-31,6.0,5.59375,5.90625,5.71875,2612000.0,5.269730091094971,5.537536493937174,6.034705171585083,5.194644074440003,5.137412747511497
2000-06-01,6.1875,5.8125,5.8125,6.1484375,3132800.0,5.665680885314941,5.549535051981608,6.0411843490600585,5.215377445220947,5.142443872633434
2000-06-02,6.625,6.078125,6.625,6.3828125,4184000.0,5.881651878356934,5.5533744176228845,6.050759143829346,5.236578729152679,5.149417533064788
2000-06-05,6.3515625,6.109375,6.3515625,6.140625,2825600.0,5.658481121063232,5.533696905771891,6.0509031391143795,5.254648435115814,5.154175136690942
2000-06-06,6.375,6.125,6.1640625,6.1953125,1704000.0,5.708874702453613,5.5288975715637205,6.053926782608032,5.267894747257233,5.159311243781337
2000-06-07,6.3359375,6.1953125,6.1953125,6.265625,1376000.0,5.773666858673096,5.536576620737711,6.050399227142334,5.282364904880524,5.164947533826216
2000-06-08,6.3515625,6.1875,6.2734375,6.2578125,819200.0,5.766467571258545,5.5442557017008465,6.050687208175659,5.295863196849823,5.170415897802873
2000-06-09,6.4609375,6.2890625,6.359375,6.453125,1028800.0,5.946444511413574,5.5442557017008465,6.058606185913086,5.309973409175873,5.177407146574141
2000-06-12,6.6171875,6.1640625,6.4609375,6.2265625,1483200.0,5.737671375274658,5.547135289510091,6.062349700927735,5.322427814006805,5.182409505758967
2000-06-13,6.453125,5.875,6.453125,6.2109375,2155200.0,5.723272323608398,5.565852896372477,6.059038133621216,5.334990203380585,5.187195902377104
2000-06-14,6.3984375,6.109375,6.2109375,6.125,1072800.0,5.6440815925598145,5.5850504239400225,6.055942468643188,5.348488461971283,5.191203671589232
2000-06-15,7.203125,6.5859375,6.859375,7.078125,6821600.0,6.5223708152771,5.6743191083272295,6.070052680969238,5.371093575954437,5.202779038056083
2000-06-16,7.46875,7.015625,7.203125,7.1796875,2444000.0,6.615962028503418,5.773666572570801,6.082579145431518,5.395822474956512,5.2149616500426985
2000-06-19,7.34375,7.03125,7.21875,7.3359375,2675200.0,6.759941577911377,5.880213069915771,6.090498170852661,5.421379234790802,5.228166606691149
2000-06-20,7.4765625,7.0625,7.21875,7.328125,2431200.0,6.752740383148193,5.961802514394124,6.08891432762146,5.447475917339325,5.241086723440785
2000-06-21,7.9453125,7.3125,7.328125,7.828125,1921600.0,7.2134833335876465,6.091386063893636,6.097985162734985,5.480123770236969,5.2576614848705905
2000-06-22,7.890625,7.6328125,7.828125,7.8125,2152000.0,7.199085712432861,6.193613052368164,6.106912069320678,5.513023602962494,5.273840020100276
2000-06-23,7.8671875,7.703125,7.8125,7.75,2710400.0,7.141493320465088,6.277602481842041,6.116990795135498,5.545599465370178,5.28927517134296
2000-06-26,7.84375,7.609375,7.78125,7.6875,2720000.0,7.083898544311523,6.372630310058594,6.128077354431152,5.576771485805511,5.303985198990244
2000-06-27,7.8125,7.328125,7.71875,7.390625,2677600.0,6.810335636138916,6.446061038970948,6.157593650817871,5.605027894973755,5.316231950511777
2000-06-28,8.125,7.34375,7.4375,7.890625,3131200.0,7.27107572555542,6.545888296763102,6.191285362243653,5.637315769195556,5.331996819665355
2000-06-29,7.921875,7.5859375,7.8984375,7.609375,3152000.0,7.0119099617004395,6.628917789459228,6.202228012084961,5.667659912109375,5.345436124801636
2000-06-30,8.3125,7.4375,7.609375,8.26171875,5470400.0,7.613032341003418,6.740023644765218,6.221665525436402,5.703619327545166,5.363432920168316
2000-07-03,8.5,8.2421875,8.2734375,8.46875,1782400.0,7.803810119628906,6.877766227722168,6.24758225440979,5.74267438173294,5.382648488668006
2000-07-05,8.6875,8.203125,8.484375,8.2890625,4616800.0,7.638230323791504,7.005430094401041,6.2734989833831785,5.780649573802948,5.400270221754909
2000-07-06,8.375,7.953125,8.2734375,8.203125,2987200.0,7.559038162231445,7.133093865712484,6.286457290649414,5.818084807395935,5.417004856952401
2000-07-07,8.609375,8.234375,8.328125,8.5625,2147200.0,7.890197277069092,7.224282296498616,6.310214281082153,5.849796772003174,5.436029414030222
2000-07-10,8.65625,8.46875,8.5703125,8.546875,1694400.0,7.875797748565674,7.308271344502767,6.329507780075073,5.885288238525391,5.454653599790034
2000-07-11,8.71875,8.3828125,8.546875,8.515625,2487200.0,7.847002029418945,7.380742041269938,6.3395864868164065,5.918835949897766,5.472777451529647
2000-07-12,8.796875,8.46875,8.4921875,8.75,1582400.0,8.06297492980957,7.468091011047363,6.363055458068848,5.955803236961365,5.492252620539271
2000-07-13,8.75,8.3125,8.75,8.53125,2336000.0,7.861402988433838,7.511285654703776,6.384364776611328,5.992554578781128,5.5099328471653495
2000-07-14,8.59375,8.375,8.59375,8.484375,1131200.0,7.818204879760742,7.552560265858968,6.421799983978271,6.029665846824646,5.527031158517908
2000-07-17,8.625,8.3125,8.3125,8.5703125,1307200.0,7.897396087646484,7.602953783671061,6.453619928359985,6.066885108947754,5.544460312408559
2000-07-18,8.71875,8.171875,8.640625,8.1875,2350400.0,7.544641017913818,7.6336699485778805,6.468738021850586,6.09974892616272,5.559060171572831
2000-07-19,8.5859375,7.890625,8.109375,8.4453125,2674400.0,7.7822113037109375,7.698461659749349,6.486735782623291,6.134988446235656,5.575169962385426
2000-07-20,8.7421875,8.1875,8.515625,8.25,2507200.0,7.602234363555908,7.720538902282715,6.514956216812134,6.167816276550293,5.58975315951615
2000-07-21,8.234375,7.625,8.21875,8.03125,1549600.0,7.400659561157227,7.7464555422465,6.55325535774231,6.195784721374512,5.602688205242157
2000-07-24,8.4140625,8.0234375,8.03125,8.09375,948800.0,7.458253860473633,7.736136976877848,6.585939207077026,6.221125502586364,5.615848245350182
2000-07-25,8.203125,7.90625,8.140625,7.9609375,1396000.0,7.335866928100586,7.704940764109294,6.613583669662476,6.247114195823669,5.627961052975184
2000-07-26,8.0234375,7.6796875,8.0234375,7.75,1626400.0,7.141493320465088,7.671824963887532,6.6407962417602535,6.271267147064209,5.638545194705883
2000-07-27,7.4375,6.875,7.4375,6.9453125,5407200.0,6.39998722076416,7.594554901123047,6.655626363754273,6.287753052711487,5.64383298655351
2000-07-28,7.25,6.046875,6.9140625,7.0234375,6515200.0,6.47197961807251,7.500007057189942,6.6720403289794925,6.3072266149520875,5.649544342632951
2000-07-31,6.6328125,6.1875,6.5625,6.5546875,3488000.0,6.040032386779785,7.3776226997375485,6.673912086486816,6.323784503936768,5.652218918277793
2000-08-01,6.796875,6.46875,6.65625,6.671875,2171200.0,6.148019313812256,7.264357185363769,6.682982921600342,6.340990324020385,5.65559171008415
2000-08-02,6.84375,6.5,6.546875,6.6796875,2806400.0,6.155218124389648,7.137173398335775,6.697237119674683,6.352940807342529,5.658967564234862
2000-08-03,6.5,6.34375,6.5,6.40625,2836800.0,5.903250694274902,7.0066299120585125,6.708179759979248,6.364027404785157,5.660607048329091
2000-08-04,6.8125,6.46875,6.5,6.734375,3607200.0,6.205611705780029,6.899123700459798,6.728625183105469,6.379577422142029,5.664240412712097
2000-08-07,7.34375,6.8125,6.8125,7.046875,2636000.0,6.493574142456055,6.805535570780436,6.755981664657593,6.394911465644836,5.6697326890680175
2000-08-08,7.34375,7.015625,7.34375,7.1171875,2012000.0,6.558367729187012,6.739784018198649,6.7839141368865965,6.409597601890564,5.675578972226695
2000-08-09,7.46875,7.1640625,7.1875,7.1796875,1916000.0,6.615962028503418,6.662034066518148,6.805655403137207,6.421080174446106,5.681725266712164
2000-08-10,7.359375,7.1484375,7.1484375,7.1875,1352000.0,6.623157978057861,6.596762307484945,6.832723960876465,6.4337145662307735,5.687838466136487
2000-08-11,7.265625,6.984375,7.125,7.0078125,916000.0,6.457580089569092,6.533890342712402,6.848561944961548,6.444873147010803,5.692804541126375
2000-08-14,7.1640625,6.90625,6.9375,7.125,701600.0,6.565566062927246,6.474377822875977,6.862240228652954,6.45649968624115,5.698399166266124
2000-08-15,7.453125,7.1875,7.1875,7.3671875,605600.0,6.788736343383789,6.437902450561523,6.884845333099365,6.467874236106873,5.705343989050313
2000-08-16,7.9375,7.4765625,7.5234375,7.5703125,2496000.0,6.975914001464844,6.426863829294841,6.91018611907959,6.482056450843811,5.7133855714073665
2000-08-17,7.828125,7.4375,7.484375,7.7109375,1660800.0,7.105498313903809,6.473897902170817,6.936822748184204,6.493610987663269,5.722140997460803
2000-08-18,7.84375,7.640625,7.734375,7.765625,796000.0,7.155890464782715,6.519491958618164,6.964611206054688,6.507649207115174,5.7311019316315654
2000-08-21,7.984375,7.859375,7.859375,7.9453125,970400.0,7.321470737457275,6.604921181996663,6.992111730575561,6.525358958244324,5.740979998748495
2000-08-22,8.1484375,7.6953125,7.96875,7.75,1864800.0,7.141493320465088,6.671152782440186,7.02018816947937,6.5412689352035525,5.749625142709709
2000-08-23,7.9140625,7.6953125,7.75,7.75,1221600.0,7.141493320465088,6.736904462178548,7.048552589416504,6.55379536151886,5.758164211284895
2000-08-24,7.859375,7.734375,7.765625,7.765625,1330400.0,7.155890464782715,6.8204137802124025,7.078788766860962,6.567365617752075,5.766686932342808
2000-08-25,7.8046875,7.65625,7.78125,7.7109375,1018400.0,7.105498313903809,6.880406220753987,7.090451316833496,6.5802519989013675,5.774800940715905
2000-08-28,7.75,7.5859375,7.65625,7.640625,535200.0,7.040705680847168,6.916881656646728,7.098946189880371,6.5907626676559445,5.782426872885371
2000-08-29,7.796875,7.65625,7.75,7.796875,748000.0,7.184687614440918,6.9586363156636555,7.107441110610962,6.598969640731812,5.790823643792889
2000-08-30,8.40625,7.90625,7.90625,8.1875,3040800.0,7.544641017913818,7.020548248291016,7.123279123306275,6.606096725463868,5.801263032924561
2000-08-31,8.421875,8.0,8.28125,8.0,1608800.0,7.371862888336182,7.070461908976237,7.126446714401245,6.612215938568116,5.810556523193269
2000-09-01,8.59375,8.0625,8.0625,8.3203125,2264000.0,7.667024612426758,7.151091543833415,7.135805492401123,6.621358780860901,5.821476923718172
2000-09-05,8.546875,8.2109375,8.375,8.3046875,1406400.0,7.6526288986206055,7.223562399546306,7.146028203964233,6.631509499549866,5.832185414799473
2000-09-06,8.40625,8.109375,8.3125,8.1328125,1097600.0,7.494246482849121,7.2705964088439945,7.154235162734985,6.641156258583069,5.841848560543948
2000-09-07,8.25,8.015625,8.1484375,8.125,1347200.0,7.487049102783203,7.304672082265218,7.167769432067871,6.662681541442871,5.851358390267873
2000-09-08,8.140625,7.875,8.125,7.8984375,676000.0,7.278273582458496,7.316190433502197,7.167913389205933,6.679599375724792,5.859559052291957
2000-09-11,8.2734375,7.859375,7.921875,8.125,1388000.0,7.487049102783203,7.338267676035563,7.177416172027588,6.689822092056274,5.8688589954376225
2000-09-12,8.21875,7.9375,8.1875,7.9453125,1387200.0,7.321470737457275,7.338267676035563,7.171584939956665,6.696625232696533,5.877112471244552
2000-09-13,7.859375,7.6328125,7.8515625,7.71875,1102400.0,7.112698078155518,7.336347993214925,7.157762699127197,6.702672476768494,5.884093180888117
2000-09-14,7.9375,7.71875,7.71875,7.75,1079200.0,7.141493320465088,7.336347993214925,7.147827959060669,6.710663471221924,5.891157226616077
2000-09-15,7.765625,7.5,7.765625,7.5078125,548800.0,6.918321132659912,7.320510037740072,7.135013618469238,6.710735454559326,5.896895572459898
2000-09-18,7.5859375,7.15625,7.4375,7.2265625,1523200.0,6.659155368804932,7.2907538414001465,7.110392780303955,6.7103035306930545,5.901130349106259
2000-09-19,7.4765625,7.25,7.296875,7.359375,1205600.0,6.78153657913208,7.273475901285807,7.088507556915284,6.709007668495178,5.905994471924081
2000-09-20,7.34375,7.1015625,7.34375,7.2109375,889600.0,6.644754886627197,7.237480386098226,7.064462614059448,6.702024550437927,5.9100535950817905
2000-09-21,7.21875,7.0859375,7.171875,7.15625,1173600.0,6.594361782073975,7.174128437042237,7.035090351104737,6.699072904586792,5.913792984081748
2000-09-22,7.125,6.8984375,7.0625,6.953125,974400.0,6.407186031341553,7.109816646575927,7.00600601196289,6.695185394287109,5.916474468034247
2000-09-25,7.125,6.7265625,7.0,6.8671875,2024800.0,6.327995777130127,7.0205480575561525,6.976201829910278,6.699000906944275,5.918698907542873
2000-09-26,7.015625,6.75,6.828125,6.828125,1460800.0,6.292000770568848,6.9298395156860355,6.944093923568726,6.698856925964355,5.920705906806454
