Date,High,Low,Open,Close,Volume,Adj Close,WAB-15ma,WAB-50ma,WAB-100ma,WAB-200ma
2000-02-07,6.0625,5.75,5.8125,5.875,123000.0,5.554609775543213,5.820520687103271,6.456345825195313,6.456345825195313,6.456345825195313
2000-02-08,6.03125,5.78125,6.03125,5.8125,170800.0,5.495518684387207,5.7535502751668295,6.419390935164231,6.419390935164231,6.419390935164231
2000-02-09,6.09375,5.75,5.875,5.9375,276200.0,5.613698959350586,5.686579863230388,6.389550491615578,6.389550491615578,6.389550491615578
2000-02-10,6.375,5.9375,6.0,6.3125,130400.0,5.9682512283325195,5.643246269226074,6.374504089355469,6.374504089355469,6.374504089355469
2000-02-11,6.53125,6.09375,6.25,6.4375,138400.0,6.0912556648254395,5.614021937052409,6.364736902302709,6.364736902302709,6.364736902302709
2000-02-14,6.4375,6.0625,6.4375,6.21875,194000.0,5.884274959564209,5.5788779576619465,6.348721504211426,6.348721504211426,6.348721504211426
2000-02-15,6.03125,5.78125,6.0,5.78125,231400.0,5.470304012298584,5.551590792338053,6.320385456085205,6.320385456085205,6.320385456085205
2000-02-16,5.875,5.5625,5.84375,5.6875,376800.0,5.381595611572266,5.54005651473999,6.291048273444176,6.291048273444176,6.291048273444176
2000-02-17,6.0625,5.65625,5.75,5.75,296800.0,5.440732479095459,5.538373819986979,6.265281128160881,6.265281128160881,6.265281128160881
2000-02-18,5.78125,5.625,5.75,5.625,368000.0,5.322457313537598,5.536685117085775,6.237551015966079,6.237551015966079,6.237551015966079
2000-02-22,5.625,5.5625,5.59375,5.59375,129600.0,5.2928876876831055,5.538934326171875,6.210560635157994,6.210560635157994,6.210560635157994
2000-02-23,5.6875,5.40625,5.65625,5.46875,168200.0,5.174612522125244,5.533298524220784,6.181784298684862,6.181784298684862,6.181784298684862
2000-02-24,5.46875,5.25,5.4375,5.25,247800.0,4.96762752532959,5.504015032450358,6.148969250756341,6.148969250756341,6.148969250756341
2000-02-25,5.21875,4.5,5.21875,4.75,1106800.0,4.49452018737793,5.441221300760905,6.105431117509541,6.105431117509541,6.105431117509541
2000-02-28,4.84375,4.59375,4.75,4.65625,655200.0,4.405813217163086,5.370543988545736,6.061851171346811,6.061851171346811,6.061851171346811
2000-02-29,4.75,4.65625,4.71875,4.75,607200.0,4.49452018737793,5.299871349334717,6.022667896747589,6.022667896747589,6.022667896747589
2000-03-01,4.96875,4.8125,4.8125,4.875,406200.0,4.612796783447266,5.241023222605388,5.988280796423191,5.988280796423191,5.988280796423191
2000-03-02,4.9375,4.8125,4.9375,4.875,307800.0,4.612796783447266,5.174296410878499,5.9555311770666215,5.9555311770666215,5.9555311770666215
2000-03-03,4.875,4.78125,4.84375,4.8125,229800.0,4.553658962249756,5.079990259806315,5.922929497652276,5.922929497652276,5.922929497652276
2000-03-06,4.75,4.375,4.75,4.40625,565000.0,4.1692585945129395,4.951857121785482,5.883073340762746,5.883073340762746,5.883073340762746
2000-03-07,4.4375,4.21875,4.40625,4.4375,883400.0,4.198825836181641,4.83949384689331,5.845645618438721,5.845645618438721,5.845645618438721
2000-03-08,4.53125,4.34375,4.375,4.4375,538000.0,4.198825836181641,4.754728635152181,5.809845188389653,5.809845188389653,5.809845188389653
2000-03-09,4.625,4.4375,4.4375,4.625,1103200.0,4.3762431144714355,4.687705135345459,5.77934301660416,5.77934301660416,5.77934301660416
2000-03-10,4.625,4.5,4.5,4.5625,397800.0,4.317104816436768,4.612796624501546,5.748879720767339,5.748879720767339,5.748879720767339
2000-03-13,4.8125,4.5,4.5,4.65625,237000.0,4.405813217163086,4.551687018076579,5.721470200285619,5.721470200285619,5.721470200285619
2000-03-14,5.25,4.78125,4.84375,4.96875,501000.0,4.701502799987793,4.512261358896891,5.701070852279663,5.701070852279663,5.701070852279663
2000-03-15,5.53125,5.15625,5.1875,5.46875,450400.0,5.174612522125244,4.512261358896891,5.6420612716674805,5.690748139923694,5.690748139923694
2000-03-16,5.75,5.34375,5.46875,5.75,196600.0,5.440732479095459,4.54380168914795,5.590737810134888,5.685940146446228,5.685940146446228
2000-03-17,5.75,5.46875,5.625,5.5,112800.0,5.20418119430542,4.591112422943115,5.535274152755737,5.676850354896401,5.676850354896401
2000-03-20,5.5,5.28125,5.5,5.34375,97800.0,5.056334018707275,4.6344804763793945,5.483353633880615,5.66535931163364,5.66535931163364
2000-03-21,5.40625,5.125,5.40625,5.25,162200.0,4.96762752532959,4.6660209655761715,5.435568132400513,5.652673279155384,5.652673279155384
2000-03-22,6.0,5.03125,5.15625,5.25,682600.0,4.96762752532959,4.689676348368327,5.386009902954101,5.640440319265638,5.640440319265638
2000-03-23,5.3125,5.09375,5.25,5.09375,500000.0,4.81978178024292,4.703475348154703,5.337631206512452,5.626042801037169,5.626042801037169
2000-03-24,5.3125,5.09375,5.125,5.15625,367200.0,4.878920078277588,4.725159422556559,5.298117151260376,5.613161374782694,5.613161374782694
2000-03-27,5.25,5.125,5.15625,5.1875,110000.0,4.908487319946289,4.774441337585449,5.258012647628784,5.601217746734619,5.601217746734619
2000-03-28,5.25,5.125,5.1875,5.125,144000.0,4.84935188293457,4.8178097407023115,5.224407272338867,5.588686649004618,5.588686649004618
2000-03-29,5.28125,5.125,5.125,5.15625,92800.0,4.878920078277588,4.863149356842041,5.191984176635742,5.577051131451716,5.577051131451716
2000-03-30,5.4375,5.15625,5.21875,5.3125,150200.0,5.0267653465271,4.906517505645752,5.16015438079834,5.568175554275513,5.568175554275513
2000-03-31,5.84375,5.28125,5.375,5.3125,374400.0,5.0267653465271,4.953828207651774,5.128324584960938,5.559581741454109,5.559581741454109
2000-04-03,5.6875,5.28125,5.28125,5.625,147800.0,5.322457313537598,5.014937814076742,5.104181318283081,5.555876672267914,5.555876672267914
2000-04-04,5.5625,5.375,5.5625,5.4375,195200.0,5.145042896270752,5.044507153828939,5.078853483200073,5.549556152637188,5.549556152637188
2000-04-05,5.46875,5.375,5.46875,5.46875,131600.0,5.174612522125244,5.044507153828939,5.064753503799438,5.5438751885385225,5.5438751885385225
2000-04-06,5.78125,5.5,5.5,5.5,84800.0,5.20418119430542,5.0287370681762695,5.057744932174683,5.538805128923103,5.538805128923103
2000-04-07,5.71875,5.625,5.71875,5.65625,155400.0,5.352027893066406,5.038593514760335,5.055466032028198,5.536058404866387,5.536058404866387
2000-04-10,5.59375,5.3125,5.59375,5.3125,328000.0,5.0267653465271,5.036622269948324,5.0490455818176265,5.528677346049875,5.528677346049875
2000-04-11,5.4375,5.3125,5.3125,5.40625,235800.0,5.115474700927734,5.046478748321533,5.04617208480835,5.52277445111956,5.52277445111956
2000-04-12,5.875,5.34375,5.40625,5.71875,280200.0,5.411165237426758,5.076047929128011,5.049212398529053,5.521202490363322,5.521202490363322
2000-04-13,5.6875,5.5,5.59375,5.53125,178800.0,5.23375129699707,5.103645896911621,5.045749826431274,5.51721011267768,5.51721011267768
2000-04-14,5.65625,5.40625,5.5,5.59375,270800.0,5.2928876876831055,5.1312437375386555,5.042879056930542,5.514137202746247,5.514137202746247
2000-04-17,5.78125,5.4375,5.53125,5.78125,128200.0,5.470304012298584,5.168698183695475,5.042965679168701,5.5135448623347925,5.5135448623347925
2000-04-18,6.125,5.75,5.75,6.125,177000.0,5.795565605163574,5.231779098510742,5.047784795761109,5.517305138905843,5.517305138905843
2000-04-19,6.09375,5.875,6.09375,6.0,401800.0,5.677289962768555,5.285003757476806,5.051420221328735,5.5194102023777205,5.5194102023777205
2000-04-20,6.0,5.3125,6.0,5.34375,350800.0,5.056334018707275,5.286975002288818,5.040272922515869,5.513396225966416,5.513396225966416
2000-04-24,5.53125,5.0625,5.3125,5.4375,314600.0,5.145042896270752,5.294860172271728,5.023808755874634,5.508673747380574,5.508673747380574
2000-04-25,5.8125,5.5625,5.5625,5.78125,218600.0,5.470304012298584,5.304716618855794,5.011389722824097,5.508188054531435,5.508188054531435
2000-04-26,5.71875,5.5625,5.71875,5.65625,49200.0,5.352027893066406,5.318515618642171,5.000744781494141,5.506236052513122,5.506236052513122
2000-04-27,5.46875,5.3125,5.3125,5.46875,265400.0,5.174612522125244,5.318515618642171,4.994830951690674,5.502141934854013,5.502141934854013
2000-04-28,5.65625,5.3125,5.375,5.65625,265800.0,5.352027893066406,5.328372065226237,4.994239597320557,5.500311275807823,5.500311275807823
2000-05-01,5.9375,5.59375,5.59375,5.9375,74000.0,5.618150234222412,5.346113554636637,4.997787952423096,5.501731022294745,5.501731022294745
2000-05-02,5.9375,5.8125,5.875,5.84375,170800.0,5.529441833496094,5.37962532043457,5.001927642822266,5.502060912904286,5.502060912904286
2000-05-03,5.9375,5.84375,5.84375,5.9375,75800.0,5.618150234222412,5.413137022654215,5.008432893753052,5.503426669625675,5.503426669625675
2000-05-04,6.25,5.9375,5.9375,6.25,147400.0,5.91384220123291,5.446648820241292,5.023217487335205,5.508198943249015,5.508198943249015
2000-05-05,6.375,6.25,6.28125,6.28125,53200.0,5.9434099197387695,5.493959395090739,5.042733135223389,5.513201368266139,5.513201368266139
2000-05-08,6.21875,5.875,6.21875,6.0,137800.0,5.677289962768555,5.519586213429769,5.066388530731201,5.515066011385485,5.515066011385485
2000-05-09,6.0625,5.625,5.9375,6.0,103200.0,5.677289962768555,5.533385276794434,5.09181806564331,5.51688875241226,5.51688875241226
2000-05-10,6.0625,5.84375,5.9375,6.03125,173400.0,5.706857204437256,5.527471383412679,5.116064805984497,5.518999512990316,5.518999512990316
2000-05-11,6.3125,5.96875,6.0,6.0625,156600.0,5.741188049316406,5.531731255849203,5.1386326313018795,5.5214411452576355,5.5214411452576355
2000-05-12,6.09375,5.8125,6.0625,5.8125,129400.0,5.504436492919922,5.5616047541300455,5.156465425491333,5.521256312080052,5.521256312080052
2000-05-15,6.0,5.625,5.8125,6.0,217200.0,5.682000637054443,5.597401936848958,5.1790322589874265,5.522984745681927,5.522984745681927
2000-05-16,6.1875,5.9375,6.0,5.96875,56600.0,5.652406215667725,5.6095420837402346,5.2086952114105225,5.524361569830712,5.524361569830712
2000-05-17,6.0,5.5,5.96875,5.5,141400.0,5.208499431610107,5.5999735196431475,5.2288886833190915,5.521036705217863,5.521036705217863
2000-05-18,5.65625,5.5,5.5625,5.5625,122000.0,5.2676849365234375,5.606178347269694,5.250265865325928,5.518397624293963,5.518397624293963
2000-05-19,5.625,5.5,5.5,5.625,36600.0,5.326873302459717,5.604501374562582,5.269278469085694,5.51642314674928,5.51642314674928
2000-05-22,5.625,5.46875,5.59375,5.53125,128200.0,5.238093852996826,5.579164282480876,5.287698249816895,5.513583051915071,5.513583051915071
2000-05-23,5.59375,5.46875,5.53125,5.46875,93800.0,5.178905963897705,5.55579522450765,5.303160104751587,5.510202475268431,5.510202475268431
2000-05-24,5.59375,5.46875,5.46875,5.5625,111800.0,5.2676849365234375,5.532430871327718,5.3144837474823,5.507777299880981,5.507777299880981
2000-05-25,5.5625,5.5,5.5625,5.5,73400.0,5.208499431610107,5.485408020019531,5.315161485671997,5.478611378669739,5.504814152670379
2000-05-26,5.59375,5.5,5.5,5.59375,142200.0,5.297279357910156,5.442332649230957,5.312292423248291,5.451515116691589,5.502779497819788
2000-05-30,5.65625,5.53125,5.65625,5.59375,73200.0,5.297279357910156,5.416998608907064,5.314154386520386,5.424714269638062,5.500784350830374
2000-05-31,5.625,5.53125,5.53125,5.5390625,95200.0,5.245490550994873,5.388211981455485,5.317937517166138,5.400645575523376,5.4983296027550335
2000-06-01,5.71875,5.6328125,5.6875,5.6328125,44600.0,5.334272384643555,5.3633729934692385,5.325270414352417,5.380419273376464,5.496767153058733
2000-06-02,5.75,5.6796875,5.75,5.71875,165200.0,5.415655136108398,5.341670799255371,5.3342309665679934,5.360120434761047,5.496001945351654
2000-06-05,5.71875,5.625,5.6875,5.640625,524000.0,5.341671466827393,5.330819797515869,5.344668760299682,5.3411499834060665,5.494559604430867
2000-06-06,5.6875,5.59375,5.59375,5.625,157800.0,5.326873302459717,5.307144641876221,5.3536278247833256,5.325872488021851,5.49300695348669
2000-06-07,5.6875,5.5625,5.5625,5.6875,56200.0,5.38606071472168,5.289388275146484,5.363179292678833,5.310595970153809,5.492025795332882
2000-06-08,5.6875,5.53125,5.6875,5.625,95200.0,5.326873302459717,5.297279866536458,5.372729721069336,5.298568496704101,5.490524409034036
2000-06-09,5.8125,5.65625,5.65625,5.78125,117400.0,5.4748430252075195,5.311090405782064,5.384648180007934,5.288316178321838,5.490383135305868
2000-06-12,5.78125,5.7109375,5.75,5.75,87600.0,5.445246696472168,5.318981965382894,5.393017807006836,5.276586093902588,5.489980131387711
2000-06-13,5.78125,5.71875,5.75,5.71875,103200.0,5.415655136108398,5.330819384256999,5.400795602798462,5.2645600938797,5.489322388066655
2000-06-14,5.78125,5.46875,5.6875,5.5,111600.0,5.208499431610107,5.332792282104492,5.398516445159912,5.251348881721497,5.486859028799492
2000-06-15,5.5625,5.375,5.5,5.4375,83600.0,5.1493120193481445,5.324900754292806,5.39860182762146,5.2387276554107665,5.483923837412958
2000-06-16,5.625,5.4375,5.5,5.46875,163000.0,5.178905963897705,5.322927856445313,5.398687696456909,5.231720600128174,5.481294372986103
2000-06-19,5.5,5.375,5.46875,5.46875,88400.0,5.178905963897705,5.315036296844482,5.398182191848755,5.227963562011719,5.478709856669108
2000-06-20,5.46875,5.25,5.46875,5.25,68200.0,4.971749305725098,5.293334293365478,5.390576620101928,5.223021326065063,5.474413580813651
2000-06-21,5.34375,5.1875,5.25,5.21875,59400.0,4.9421539306640625,5.273111852010091,5.388884391784668,5.218964986801147,5.469940810644326
2000-06-22,5.28125,5.1875,5.21875,5.28125,87800.0,5.001342296600342,5.25091651280721,5.38660174369812,5.216386914253235,5.466035823027293
2000-06-23,5.25,4.875,5.21875,4.9375,260600.0,4.675811767578125,5.201593621571859,5.3718946743011475,5.2105535364151,5.459505045709531
2000-06-26,5.0,4.875,4.96875,4.875,95400.0,4.616624355316162,5.15325714747111,5.3595521354675295,5.202650980949402,5.452596187591553
2000-06-27,5.03125,4.84375,4.84375,4.875,114800.0,4.616624355316162,5.10590721766154,5.34602686882019,5.194452962875366,5.445799668629964
2000-06-28,4.84375,4.75,4.78125,4.78125,117400.0,4.527841567993164,5.048692607879639,5.327177619934082,5.185071649551392,5.438396780721603
2000-06-29,4.78125,4.71875,4.75,4.75,153400.0,4.498249530792236,4.993451023101807,5.301231298446655,5.174508047103882,5.430875602722168
2000-06-30,5.1875,4.625,4.71875,5.1875,380800.0,4.912559986114502,4.955965487162272,5.2859366989135745,5.168678460121154,5.426761986717345
2000-07-03,5.125,5.015625,5.125,5.0625,41400.0,4.794187545776367,4.9125615437825525,5.280693769454956,5.160483345985413,5.421781085607574
2000-07-05,5.15625,4.9375,5.125,4.9375,59600.0,4.675811767578125,4.8632386525472,5.271309146881103,5.147558951377869,5.415953200310469
2000-07-06,5.0,4.84375,4.9375,5.0,54800.0,4.734997272491455,4.831671841939291,5.256603012084961,5.133996367454529,5.410674472187841
2000-07-07,5.0625,4.953125,5.0,5.0625,57000.0,4.794187545776367,4.807996877034506,5.24544620513916,5.123095493316651,5.405932265061598
2000-07-10,5.03125,5.0,5.0,5.03125,90600.0,4.76459264755249,4.780375989278157,5.237245807647705,5.116038379669189,5.4010365427905365
2000-07-11,5.09375,5.0,5.03125,5.0,52600.0,4.734997272491455,4.750782076517741,5.2249051952362064,5.109572396278382,5.395990790742816
2000-07-12,5.34375,5.0,5.0,5.34375,154200.0,5.0605292320251465,4.7567007382710775,5.213752775192261,5.105770363807678,5.393468523384037
2000-07-13,5.4375,5.3125,5.3125,5.40625,53000.0,5.1197190284729,4.768538411458334,5.2055583190917964,5.103742980957032,5.391425616705596
2000-07-14,5.46875,5.09375,5.46875,5.21875,165000.0,4.9421539306640625,4.764592520395914,5.1920383930206295,5.100235643386841,5.388097678290473
2000-07-17,5.28125,5.1875,5.21875,5.21875,46200.0,4.9421539306640625,4.782348664601644,5.172604627609253,5.097911057472229,5.384818680146161
2000-07-18,5.34375,5.15625,5.15625,5.34375,70600.0,5.0605292320251465,4.81194232304891,5.15494701385498,5.098840074539185,5.3824516038825045
2000-07-19,5.3125,5.15625,5.28125,5.25,29000.0,4.971749305725098,4.8356173197428385,5.140836200714111,5.103612365722657,5.379475500272668
2000-07-20,5.03125,4.9375,4.9375,4.96875,42600.0,4.705403804779053,4.847454802195231,5.1213984775543215,5.106608271598816,5.37462606361444
2000-07-21,5.0625,4.875,4.96875,5.0625,79600.0,4.794187545776367,4.867184003194173,5.1031450843811035,5.1096049451828005,5.3704800742013115
2000-07-24,5.09375,4.78125,5.09375,4.78125,331400.0,4.527841567993164,4.84153610865275,5.078878154754639,5.108755393028259,5.364503914582814
2000-07-25,4.84375,4.78125,4.8125,4.8125,247000.0,4.557437419891357,4.825752766927083,5.059938173294068,5.1082017993927,5.3588203477187895
2000-07-26,4.875,4.8125,4.8125,4.84375,288800.0,4.587032794952393,4.819834168752035,5.038038816452026,5.108535537719726,5.353423231965178
2000-07-27,4.875,4.8125,4.8125,4.875,390000.0,4.616624355316162,4.811942640940348,5.017323179244995,5.113009195327759,5.34830657309956
2000-07-28,4.875,4.8125,4.84375,4.8125,53400.0,4.557437419891357,4.796159299214681,5.00430193901062,5.116595311164856,5.342852303077435
2000-07-31,5.0625,4.8125,4.8125,5.03125,297400.0,4.76459264755249,4.796159299214681,4.994240093231201,5.1222529792785645,5.338891620505346
2000-08-01,5.21875,4.9375,5.0625,4.9375,593600.0,4.675811767578125,4.792213598887126,4.981218862533569,5.1252486658096315,5.334380873206522
2000-08-02,5.0625,4.96875,5.0,5.0,448400.0,4.734997272491455,4.770511468251546,4.971156930923462,5.129427590370178,5.330330984012501
2000-08-03,5.09375,4.9375,4.9375,5.0625,20400.0,4.794187545776367,4.748809369405111,4.963462562561035,5.133311333656311,5.326732705903534
2000-08-04,5.125,5.03125,5.0625,5.09375,50800.0,4.8237810134887695,4.740917841593425,4.954584484100342,5.134534115791321,5.323379694620768
2000-08-07,5.25,5.09375,5.09375,5.15625,67600.0,4.882968425750732,4.736972141265869,4.948073863983154,5.1316176748275755,5.320463063701099
2000-08-08,5.3125,5.125,5.125,5.3125,67200.0,5.030936241149902,4.734999275207519,4.942747001647949,5.12751971244812,5.318558281973789
2000-08-09,5.5,5.28125,5.34375,5.4375,74800.0,5.1493120193481445,4.746836789449056,4.939787654876709,5.126971020698547,5.3174520972507455
2000-08-10,5.46875,5.3125,5.375,5.4375,59000.0,5.1493120193481445,4.7764306704203285,4.937864084243774,5.127900800704956,5.316360278563066
2000-08-11,5.4375,5.28125,5.34375,5.4375,36000.0,5.154049873352051,4.800421492258708,4.934259634017945,5.129765024185181,5.315313114658479
2000-08-14,5.375,5.125,5.375,5.34375,40600.0,5.065187454223633,4.836244551340739,4.927250280380249,5.1307406234741215,5.313709745040307
2000-08-15,5.34375,5.25,5.3125,5.3125,8000.0,5.0355658531188965,4.868119780222575,4.921128168106079,5.1328984642028805,5.311938127894311
2000-08-16,5.5,5.25,5.25,5.4375,87600.0,5.154049873352051,4.905920918782552,4.917671699523925,5.1356497621536255,5.310938835144043
2000-08-17,5.375,5.21875,5.3125,5.375,46200.0,5.094809055328369,4.937799898783366,4.91184666633606,5.137512979507446,5.309579528352749
2000-08-18,5.34375,5.1875,5.1875,5.28125,483800.0,5.005944728851318,4.967700386047364,4.9054280948638915,5.1390789079666135,5.307681810855866
2000-08-21,5.5625,5.28125,5.28125,5.5,165400.0,5.213293075561523,4.997613747914632,4.900197095870972,5.142422637939453,5.307095545419255
2000-08-22,5.46875,5.40625,5.46875,5.40625,34200.0,5.124429702758789,5.02752161026001,4.893780755996704,5.14339928150177,5.305967978489252
2000-08-23,5.34375,5.21875,5.34375,5.25,161000.0,4.976325511932373,5.043610159556071,4.884994163513183,5.142894883155822,5.3039456320686575
2000-08-24,5.34375,5.21875,5.21875,5.28125,15000.0,5.005944728851318,5.057727305094401,4.880943069458008,5.1397297573089595,5.302128553390503
2000-08-25,5.28125,5.21875,5.28125,5.21875,477400.0,4.946702480316162,5.06592206954956,4.876890878677369,5.137746353149414,5.299974455977932
2000-08-28,5.375,5.28125,5.3125,5.3125,52800.0,5.0355658531188965,5.076095231374105,4.874024076461792,5.13635588645935,5.298381633069142
2000-08-29,5.375,5.25,5.375,5.28125,85400.0,5.005944728851318,5.074429130554199,4.870564851760864,5.134373521804809,5.296630513882208
2000-08-30,5.3125,5.25,5.3125,5.28125,129600.0,5.005944728851318,5.064871311187744,4.871248760223389,5.130912690162659,5.294900241352263
2000-08-31,5.296875,5.15625,5.28125,5.1875,83400.0,4.917083263397217,5.049389394124349,4.870747346878051,5.12981586933136,5.29266463793241
2000-09-01,5.3125,5.1875,5.1875,5.25,80400.0,4.976325511932373,5.037541103363037,4.870247011184692,5.128424377441406,5.290803819544175
2000-09-05,5.3125,5.21875,5.25,5.28125,141000.0,5.005944728851318,5.033591588338216,4.876849670410156,5.124372172355652,5.2891379769085445
2000-09-06,5.3125,5.25,5.28125,5.3125,48200.0,5.0355658531188965,5.033591588338216,4.885228500366211,5.12239031791687,5.2876637203748835
2000-09-07,5.375,5.3125,5.3125,5.34375,98400.0,5.065187454223633,5.027667427062989,4.8941997623443605,5.120113315582276,5.286377730397131
2000-09-08,5.34375,5.28125,5.34375,5.28125,24800.0,5.005944728851318,5.021743138631185,4.903761825561523,5.115469722747803,5.2847660464802
2000-09-11,5.5,5.28125,5.34375,5.34375,63600.0,5.065187454223633,5.025692653656006,4.915100584030151,5.108165941238403,5.283511311667306
2000-09-12,5.34375,5.21875,5.25,5.25,170600.0,4.976325511932373,5.009894816080729,4.916375894546508,5.101156296730042,5.281765937805176
2000-09-13,5.34375,5.25,5.3125,5.3125,197000.0,5.0355658531188965,5.00397055943807,4.921203460693359,5.100948615074158,5.280374976874745
2000-09-14,5.3125,5.15625,5.28125,5.15625,83000.0,4.887462139129639,4.998046334584554,4.925436468124389,5.098372807502747,5.278167601381795
2000-09-15,5.3125,5.09375,5.09375,5.1875,177000.0,4.917083263397217,4.992122236887614,4.929078187942505,5.092840600013733,5.276150370443333
2000-09-18,5.25,5.09375,5.15625,5.15625,118200.0,4.887462139129639,4.988172880808512,4.9309436798095705,5.088194942474365,5.273990991380479
2000-09-19,5.21875,5.15625,5.21875,5.21875,119800.0,4.946702480316162,4.982248655954996,4.934585876464844,5.0859158420562744,5.272182767562445
2000-09-20,5.21875,5.1875,5.21875,5.21875,28200.0,4.946702480316162,4.9782991727193195,4.9388199806213375,5.0818625879287715,5.270394414335817
2000-09-21,5.21875,5.15625,5.15625,5.15625,59000.0,4.887462139129639,4.970400333404541,4.935358638763428,5.074555706977844,5.268301888241794
2000-09-22,5.21875,5.0625,5.125,5.09375,94800.0,4.828219890594482,4.964476108551025,4.92952865600586,5.0675434875488286,5.26591013825458
2000-09-25,5.125,5.03125,5.09375,5.0625,22200.0,4.7985992431640625,4.952627690633138,4.926657562255859,5.059347977638245,5.263384133416253
2000-09-26,5.125,5.03125,5.0625,5.125,133200.0,4.857841491699219,4.942754141489664,4.924971313476562,5.048787970542907,5.261203796632828
2000-09-27,5.09375,5.03125,5.0625,5.0625,175200.0,4.7985992431640625,4.926956367492676,4.919732713699341,5.03733986377716,5.258729975491284
2000-09-28,5.09375,4.875,5.09375,5.03125,173200.0,4.768979549407959,4.9072091738382975,4.915677318572998,5.028256759643555,5.256124920033394
2000-09-29,5.0625,4.625,5.0,5.03125,479600.0,4.768979549407959,4.89141149520874,4.916948833465576,5.019173655509949,5.253547431299926
2000-10-02,5.03125,4.5625,4.9375,4.5625,169000.0,4.324662685394287,4.842043177286784,4.907558336257934,5.005351710319519,5.248658564216212
2000-10-03,4.71875,4.59375,4.59375,4.65625,264400.0,4.413527488708496,4.804523309071858,4.905272054672241,4.9920751047134395,5.2442861502083185
2000-10-04,4.65625,4.4375,4.65625,4.59375,397400.0,4.354282379150391,4.759104410807292,4.901208953857422,4.980573563575745,5.239650713900725
2000-10-05,4.625,4.5,4.625,4.5625,297000.0,4.324662685394287,4.721584447224935,4.89596155166626,4.967000184059143,5.234909843286702
2000-10-06,4.625,4.34375,4.625,4.46875,773000.0,4.235798358917236,4.676165453592936,4.8883450317382815,4.952834105491638,5.229759784088921
