Date,High,Low,Open,Close,Volume,Adj Close,DVN-15ma,DVN-50ma,DVN-100ma,DVN-200ma
2000-02-09,18.3125,17.625,18.0,17.65625,1006800.0,14.616571426391602,15.430612436930339,14.862812748661748,14.862812748661748,14.862812748661748
2000-02-10,18.96875,17.75,17.75,18.5625,621400.0,15.366803169250488,15.380597241719563,14.880812406539917,14.880812406539917,14.880812406539917
2000-02-11,18.75,18.0,18.75,18.0,376800.0,14.901135444641113,15.233999760945638,14.8815132009572,14.8815132009572,14.8815132009572
2000-02-14,18.8125,18.0,18.1875,18.59375,560000.0,15.392672538757324,15.149492073059083,14.898551845550537,14.898551845550537,14.898551845550537
2000-02-15,19.1875,18.5625,18.59375,19.03125,953200.0,15.754846572875977,15.116722933451335,14.926174256109423,14.926174256109423,14.926174256109423
2000-02-16,19.46875,18.8125,18.84375,19.1875,385800.0,15.884198188781738,15.120172182718912,14.956112504005432,14.956112504005432,14.956112504005432
2000-02-17,19.5,19.125,19.5,19.3125,639800.0,15.987685203552246,15.14949156443278,14.987372282779578,14.987372282779578,14.987372282779578
2000-02-18,19.4375,18.96875,19.1875,19.0625,905000.0,15.780712127685547,15.165012741088868,15.010705807629753,15.010705807629753,15.010705807629753
2000-02-22,19.21875,18.53125,19.21875,19.15625,669200.0,15.858325004577637,15.252970314025879,15.034923498971121,15.034923498971121,15.034923498971121
2000-02-23,19.0625,18.0,19.03125,18.4375,377800.0,15.263321876525879,15.275391006469727,15.041267898347643,15.041267898347643,15.041267898347643
2000-02-24,18.5625,17.875,18.3125,18.21875,737000.0,15.082231521606445,15.297811953226725,15.042375023300583,15.042375023300583,15.042375023300583
2000-02-25,18.4375,17.875,18.4375,17.96875,896800.0,14.875269889831543,15.297811953226725,15.03797751978824,15.03797751978824,15.03797751978824
2000-02-28,18.4375,17.625,17.625,18.34375,455000.0,15.185710906982422,15.316783650716145,15.04176555535732,15.04176555535732,15.04176555535732
2000-02-29,18.75,18.0625,18.3125,18.625,801600.0,15.418542861938477,15.35127747853597,15.05118498802185,15.05118498802185,15.05118498802185
2000-03-01,19.5,18.625,18.75,19.4375,630600.0,16.09115982055664,15.430612436930339,15.076550227839773,15.076550227839773,15.076550227839773
2000-03-02,20.625,19.8125,19.875,20.5,1324600.0,16.970741271972656,15.58755709330241,15.12165001460484,15.12165001460484,15.12165001460484
2000-03-03,20.46875,19.5625,20.4375,19.96875,783600.0,16.53095817565918,15.665167427062988,15.154424623001454,15.154424623001454,15.154424623001454
2000-03-06,20.375,19.625,20.0625,20.3125,310800.0,16.815528869628906,15.792793655395508,15.192176992242986,15.192176992242986,15.192176992242986
2000-03-07,22.625,20.125,20.1875,22.625,1388200.0,18.72990608215332,16.015275891621908,15.270793194240994,15.270793194240994,15.270793194240994
2000-03-08,22.5625,21.4375,22.3125,22.125,1530000.0,18.31598663330078,16.186018562316896,15.33699305161186,15.33699305161186,15.33699305161186
2000-03-09,22.1875,21.375,22.0,22.15625,574400.0,18.341856002807617,16.349862416585285,15.40092630589262,15.40092630589262,15.40092630589262
2000-03-10,22.40625,21.625,22.09375,22.03125,966800.0,18.238370895385742,16.499908129374187,15.460039734840393,15.460039734840393,15.460039734840393
2000-03-13,22.15625,21.25,21.375,22.125,403000.0,18.336788177490234,16.670313199361164,15.518748886731206,15.518748886731206,15.518748886731206
2000-03-14,22.40625,21.78125,22.0,22.1875,785000.0,18.388587951660156,16.838997395833335,15.576145668029785,15.576145668029785,15.576145668029785
2000-03-15,22.1875,21.28125,22.0625,21.46875,630600.0,17.79290008544922,17.00763594309489,15.663990173339844,15.619611440920362,15.619611440920362
2000-03-16,22.125,21.1875,21.25,22.03125,549200.0,18.259092330932617,17.219426663716636,15.766849842071533,15.670370688805214,15.670370688805214
2000-03-17,21.9375,21.28125,21.5,21.6875,441800.0,17.974205017089844,17.426022338867188,15.859355163574218,15.713839261036998,15.713839261036998
2000-03-20,21.5,20.875,21.5,21.125,258200.0,17.508014678955078,17.580842590332033,15.929084205627442,15.747064731739185,15.747064731739185
2000-03-21,21.875,20.9375,21.0,21.59375,397200.0,17.896503448486328,17.746039962768556,16.005030994415282,15.786145435680043,15.786145435680043
2000-03-22,21.6875,21.34375,21.5,21.46875,543000.0,17.79290008544922,17.859489313761394,16.082527408599855,15.821980340140206,15.821980340140206
2000-03-23,21.53125,21.03125,21.53125,21.3125,336200.0,17.663408279418945,17.905667114257813,16.15329486846924,15.854286093460885,15.854286093460885
2000-03-24,21.71875,20.8125,21.25,21.25,368000.0,17.61160659790039,17.977710342407228,16.22716541290283,15.884584722847775,15.884584722847775
2000-03-27,21.46875,20.75,21.15625,20.90625,473200.0,17.326725006103516,18.011790084838868,16.28912967681885,15.909027778496176,15.909027778496176
2000-03-28,22.0,20.75,20.78125,21.25,623000.0,17.61160659790039,17.937236785888672,16.355239334106447,15.937404092152914,15.937404092152914
2000-03-29,22.5,21.375,21.375,22.3125,989400.0,18.492183685302734,17.948983256022135,16.415677394866943,15.9792857248275,15.9792857248275
2000-03-30,23.75,22.40625,22.40625,23.625,2524400.0,19.579965591430664,18.03152389526367,16.48959274291992,16.037361206546908,16.037361206546908
2000-03-31,24.28125,23.375,23.875,24.28125,1070200.0,20.12385368347168,18.157222747802734,16.569729194641113,16.10222616649809,16.10222616649809
2000-04-03,24.90625,24.125,24.1875,24.53125,824800.0,20.331039428710938,18.290172831217447,16.634348030090333,16.16830137372017,16.16830137372017
2000-04-04,24.5,22.875,24.5,23.75,1084400.0,19.683563232421875,18.376504516601564,16.694813537597657,16.222382325392502,16.222382325392502
2000-04-05,23.875,23.359375,23.625,23.625,590400.0,19.579965591430664,18.495642217000327,16.761485176086424,16.273254799120355,16.273254799120355
2000-04-06,24.125,23.0625,23.5,24.125,843400.0,19.994348526000977,18.611325963338217,16.844722957611083,16.328793511461857,16.328793511461857
2000-04-07,24.34375,23.53125,24.3125,23.6875,516600.0,19.631755828857422,18.72182935078939,16.926400184631348,16.377366486717673,16.377366486717673
2000-04-10,23.5625,22.6875,23.5625,22.8125,864200.0,18.906579971313477,18.815067036946616,16.99357389450073,16.414021754610367,16.414021754610367
2000-04-11,23.375,22.78125,23.125,22.84375,1254600.0,18.93247413635254,18.884131749471027,17.081444149017333,16.44999964577811,16.44999964577811
2000-04-12,23.4375,22.8125,22.84375,23.125,971600.0,19.165573120117188,18.97564328511556,17.166215381622315,16.488247159501196,16.488247159501196
2000-04-13,24.0,23.25,23.3125,23.875,628000.0,19.78715705871582,19.117226537068685,17.267040176391603,16.534065352545845,16.534065352545845
2000-04-14,23.84375,23.125,23.6875,23.4375,690000.0,19.424560546875,19.238090133666994,17.35802598953247,16.573661177125697,16.573661177125697
2000-04-17,23.125,21.9375,23.0625,22.15625,903600.0,18.36269187927246,19.307154591878255,17.427257118225096,16.597837267695247,16.597837267695247
2000-04-18,22.34375,21.875,22.09375,22.21875,620800.0,18.414493560791016,19.360680389404298,17.497524280548095,16.62205935160319,16.62205935160319
2000-04-19,23.03125,22.1875,22.25,22.96875,1632600.0,19.03607177734375,19.396939595540363,17.58022300720215,16.65382267299451,16.65382267299451
2000-04-20,22.875,22.4375,22.875,22.75,976800.0,18.854774475097656,19.348593521118165,17.66498706817627,16.682406462632215,16.682406462632215
2000-04-24,22.71875,22.34375,22.71875,22.53125,483000.0,18.67348289489746,19.251902135213218,17.731120662689207,16.707933083558693,16.707933083558693
2000-04-25,23.15625,22.625,22.65625,23.125,756200.0,19.165573120117188,19.174204381306968,17.81640941619873,16.739042451110066,16.739042451110066
2000-04-26,23.5,23.03125,23.125,23.4375,611400.0,19.424560546875,19.15693753560384,17.897047176361085,16.77261142730713,16.77261142730713
2000-04-27,24.15625,23.125,23.4375,23.90625,578600.0,19.81305694580078,19.172476959228515,17.97821138381958,16.810147791732977,16.810147791732977
2000-04-28,24.125,23.25,23.8125,24.0625,862000.0,19.94255256652832,19.16902389526367,18.05937847137451,16.848347849962188,16.848347849962188
2000-05-01,24.40625,23.75,23.875,23.9375,1408000.0,19.838960647583008,19.182837549845377,18.13640398025513,16.884379329451594,16.884379329451594
2000-05-02,24.0,23.5625,23.8125,23.5625,751000.0,19.528167724609375,19.224276733398437,18.211353092193605,16.915853000822523,16.915853000822523
2000-05-03,23.875,23.1875,23.8125,23.3125,581200.0,19.32097053527832,19.250176493326823,18.280606002807616,16.944148501227883,16.944148501227883
2000-05-04,24.8125,23.125,23.125,24.5,1821000.0,20.305150985717773,19.326148351033527,18.381442584991454,16.983229925466137,16.983229925466137
2000-05-05,25.0,24.25,24.4375,24.84375,1309400.0,20.590030670166016,19.37967325846354,18.491598567962647,17.024687405290276,17.024687405290276
2000-05-08,26.125,24.53125,24.96875,25.46875,1103600.0,21.1080322265625,19.49190470377604,18.616253814697266,17.07108905098655,17.07108905098655
2000-05-09,25.71875,24.75,25.46875,25.0625,588000.0,20.771339416503906,19.652481206258138,18.727966384887694,17.112664897790115,17.112664897790115
2000-05-10,24.875,24.4375,24.75,24.53125,570200.0,20.331039428710938,19.78025093078613,18.826216316223146,17.148424614800348,17.148424614800348
2000-05-11,25.8125,25.0,25.0,25.75,1174400.0,21.341115951538086,19.93392054239909,18.931215438842774,17.194498145973288,17.194498145973288
2000-05-12,26.625,25.4375,25.75,26.34375,1714400.0,21.833209991455078,20.13248291015625,19.02846481323242,17.24491892690244,17.24491892690244
2000-05-15,28.25,26.375,26.375,28.125,1903800.0,23.309484481811523,20.441549682617186,19.16403533935547,17.31012930921329,17.31012930921329
2000-05-16,28.125,26.875,28.125,27.9375,1786200.0,23.15407943725586,20.707450103759765,19.290806350708007,17.372298991426508,17.372298991426508
2000-05-17,28.96875,27.5,27.75,28.5,884400.0,23.620275497436523,20.9871644337972,19.38861373901367,17.438067165173983,17.438067165173983
2000-05-18,29.5,28.5,28.5,29.25,1007000.0,24.241853713989258,21.28241755167643,19.507131080627442,17.50893994172414,17.50893994172414
2000-05-19,29.46875,28.875,29.25,28.9375,590200.0,23.982868194580078,21.551771926879884,19.61995132446289,17.5756814701041,17.5756814701041
2000-05-22,29.25,28.6875,28.875,28.9375,761000.0,23.982868194580078,21.82803243001302,19.73484127044678,17.641060926476303,17.641060926476303
2000-05-23,29.1875,28.6875,28.9375,28.90625,1124200.0,23.956966400146484,22.123285675048827,19.847244834899904,17.70485795146287,17.70485795146287
2000-05-24,29.75,28.6875,29.0,29.75,1297200.0,24.6562442779541,22.478970591227213,19.97259796142578,17.774371814727782,17.774371814727782
2000-05-25,29.34375,28.5625,29.25,29.34375,1301600.0,24.319557189941406,22.746597671508788,20.103131103515626,17.883560638427735,17.839175630323957
2000-05-26,28.75,27.5,28.75,27.8125,4393200.0,23.05048179626465,22.91062774658203,20.198958892822265,17.9829043674469,17.890266867244947
2000-05-30,28.5,27.875,28.25,28.3125,2313400.0,23.46487808227539,23.067750803629558,20.308772354125978,18.084063758850096,17.944389306225823
2000-05-31,30.1875,28.25,28.4375,29.90625,2285000.0,24.785743713378906,23.335377756754557,20.454326934814453,18.191705570220947,18.010171560140755
2000-06-01,30.25,29.6875,29.9375,30.0,1521800.0,24.86344337463379,23.63753801981608,20.593665733337403,18.299348363876344,18.07544081551688
2000-06-02,29.875,29.1875,29.8125,29.3125,1136200.0,24.293655395507812,23.834373982747397,20.723680839538574,18.403104124069213,18.134103217214907
2000-06-05,29.5625,28.625,29.3125,28.78125,839000.0,23.85336685180664,23.969051106770834,20.847480010986327,18.500387439727785,18.18755427922044
2000-06-06,29.3125,28.6875,28.75,29.0625,1085200.0,24.086462020874023,24.020849609375,20.976977119445802,18.602071266174317,18.24217379534686
2000-06-07,29.625,28.71875,29.125,29.25,1379400.0,24.241853713989258,24.09336789449056,21.115279693603515,18.702204685211182,18.297216730380278
2000-06-08,29.8125,28.8125,29.125,29.5,954000.0,24.44905662536621,24.14861996968587,21.25202869415283,18.80363401412964,18.353142547607423
2000-06-09,29.6875,29.125,29.6875,29.3125,747600.0,24.293655395507812,24.152073415120444,21.368058128356935,18.891867761611937,18.40666068137229
2000-06-12,30.03125,29.1875,29.25,29.59375,962000.0,24.52674674987793,24.18833198547363,21.46699375152588,18.9782932472229,18.461304306983948
2000-06-13,30.0,29.5,29.625,29.875,532200.0,24.78078269958496,24.241526285807293,21.560132331848145,19.06493076324463,18.51722889452909
2000-06-14,30.46875,29.90625,29.96875,30.0625,1175400.0,24.936311721801758,24.306815973917644,21.65223777770996,19.143292903900146,18.57353663862797
2000-06-15,30.25,29.5,30.15625,29.75,1360000.0,24.677093505859375,24.30820592244466,21.75210838317871,19.223460960388184,18.626611046169113
2000-06-16,30.15625,29.75,29.84375,30.0,729800.0,24.88446617126465,24.345866521199543,21.85819839477539,19.30984178543091,18.680558073109594
2000-06-19,29.9375,29.3125,29.9375,29.625,1115000.0,24.573394775390625,24.447394053141277,21.949779319763184,19.397251138687135,18.730924198770115
2000-06-20,29.5,29.0,29.5,29.15625,1373800.0,24.184587478637695,24.49537467956543,22.04083595275879,19.48361806869507,18.77714168419272
2000-06-21,29.5625,28.5625,29.28125,28.78125,5656400.0,23.87352752685547,24.434560267130532,22.140174903869628,19.56687439918518,18.819968455979804
2000-06-22,29.25,28.84375,29.0,29.125,1407600.0,24.158679962158203,24.38757603963216,22.24469902038574,19.663071584701537,18.86445771853129
2000-06-23,29.5,29.1875,29.3125,29.34375,1882200.0,24.340116500854492,24.390673446655274,22.348189888000487,19.757202634811403,18.9097110968976
2000-06-26,29.46875,28.125,29.46875,28.5625,1146600.0,23.69208526611328,24.37992134094238,22.426288452148437,19.84666431427002,18.94891088516986
2000-06-27,28.53125,27.625,28.53125,28.15625,820200.0,23.355112075805664,24.331164677937824,22.50489948272705,19.93146273612976,18.984733659077467
2000-06-28,28.1875,27.375,28.1875,27.5625,1445400.0,22.86260223388672,24.239214579264324,22.594897689819337,20.011077404022217,19.016006792745284
2000-06-29,27.75,27.40625,27.53125,27.71875,1664200.0,22.992204666137695,24.142091115315754,22.68645191192627,20.091988096237184,19.04781637573242
2000-06-30,28.09375,27.15625,27.75,28.0,2057200.0,23.225500106811523,24.070880762736003,22.770240478515625,20.175231742858887,19.080972595820352
2000-07-03,27.875,27.59375,27.875,27.8125,338800.0,23.069971084594727,23.973762385050456,22.854544410705568,20.25976573944092,19.112382032739834
2000-07-05,27.5,24.0625,27.5,24.09375,2613600.0,19.98533058166504,23.654065577189126,22.880781364440917,20.305951013565064,19.119201943278313
2000-07-06,25.25,24.375,24.5,24.875,3669400.0,20.633371353149414,23.367202885945638,22.910137329101563,20.363273372650145,19.130939690641654
2000-07-07,25.0625,24.3125,24.5625,24.8125,806400.0,20.581531524658203,23.094165420532228,22.933276748657228,20.415161962509156,19.142098089364858
2000-07-10,24.90625,24.0,24.6875,24.0625,1059600.0,19.95941734313965,22.76582883199056,22.936203956604004,20.45720767021179,19.148337167637948
2000-07-11,26.46875,24.0,24.0625,26.15625,1590200.0,21.69613265991211,22.574011357625327,22.971275558471678,20.515327014923095,19.167638648640025
2000-07-12,26.5,25.5625,26.15625,25.875,907000.0,21.462860107421875,22.392562866210938,23.003753547668456,20.570078763961792,19.184895952841394
2000-07-13,25.9375,24.0625,25.9375,24.5625,1750200.0,20.374147415161133,22.15927085876465,23.02067314147949,20.616013116836548,19.193770963754226
2000-07-14,24.71875,24.25,24.71875,24.65625,442600.0,20.45191764831543,21.91215337117513,23.043292083740234,20.661949043273925,19.20309056882505
2000-07-17,25.0,24.21875,24.9375,24.21875,416200.0,20.089019775390625,21.628746922810873,23.038969459533693,20.71020602226257,19.209604754167444
2000-07-18,24.6875,23.75,24.125,23.8125,1188400.0,19.752050399780273,21.366077931722007,23.022209854125975,20.75690421104431,19.21356421143469
2000-07-19,24.46875,23.0625,24.125,23.125,1416200.0,19.181779861450195,21.087855784098306,22.98368480682373,20.7999693107605,19.213333890057992
2000-07-20,24.0,23.25,23.25,23.53125,1009600.0,19.518756866455078,20.864932759602866,22.958633155822753,20.843299770355223,19.215531177657972
2000-07-21,23.375,22.4375,23.3125,22.9375,1528400.0,19.026248931884766,20.600535710652668,22.93253734588623,20.87937683105469,19.214179161616734
2000-07-24,22.75,21.75,22.5,22.0,2908400.0,18.248605728149414,20.268742752075195,22.870687141418458,20.900951290130614,19.207331123081506
2000-07-25,22.25,21.28125,22.25,21.5,2362800.0,17.833871841430664,19.91966946919759,22.79070037841797,20.909582595825196,19.197658874619176
2000-07-26,22.125,21.5,21.625,22.09375,1136000.0,18.326372146606445,19.809072240193686,22.691038131713867,20.92753673553467,19.191565960437266
2000-07-27,22.84375,22.4375,22.5,22.53125,1754200.0,18.68927001953125,19.67946548461914,22.601741943359375,20.94627414703369,19.188077794180977
2000-07-28,22.84375,22.4375,22.75,22.6875,841200.0,18.818880081176758,19.561955388387045,22.50571403503418,20.947163887023926,19.18553160305681
2000-07-31,23.28125,22.75,22.875,22.875,998800.0,18.974407196044922,19.496288045247397,22.40036510467529,20.953748092651367,19.184085545474534
2000-08-01,23.03125,22.5625,23.03125,23.0,1080400.0,19.078096389770508,19.321752293904623,22.3022696685791,20.961110496520995,19.183364530809882
2000-08-02,24.75,23.21875,23.21875,24.59375,1539400.0,20.400075912475586,19.250900014241537,22.230613822937013,20.982727546691894,19.191585553658975
2000-08-03,25.4375,24.0625,25.0625,24.078125,1636600.0,19.972368240356445,19.224114735921223,22.15092185974121,20.999083347320557,19.19682570591869
2000-08-04,24.71875,24.0625,24.0625,24.625,625600.0,20.425992965698242,19.222386423746745,22.066316833496092,21.019457397460936,19.20502015431722
2000-08-07,25.875,24.84375,24.875,25.6953125,678000.0,21.313804626464844,19.304038747151694,22.00620178222656,21.054666442871095,19.218985614397667
2000-08-08,26.125,25.4375,25.96875,25.59375,736200.0,21.229555130004883,19.4025390625,21.96978324890137,21.084371070861817,19.2322130454214
2000-08-09,26.375,25.875,25.875,26.09375,1388200.0,21.64430809020996,19.566707611083984,21.93337184906006,21.12107210159302,19.247978372511522
2000-08-10,26.21875,25.9375,26.0625,25.96875,1376200.0,21.540611267089844,19.701497904459636,21.868469200134278,21.161398067474366,19.26286559909969
2000-08-11,26.4375,26.09375,26.09375,26.375,1000000.0,21.87759017944336,19.89158732096354,21.808752136230467,21.201208934783935,19.27973478994062
2000-08-14,27.625,26.375,26.375,27.5,1064400.0,22.810766220092773,20.195731353759765,21.77909435272217,21.25138759613037,19.302369606800568
2000-08-15,27.78125,27.09375,27.5,27.09375,1160000.0,22.473783493041992,20.505058797200522,21.751502685546875,21.299491348266603,19.322569695247967
2000-08-16,27.9375,27.0625,27.09375,27.625,919200.0,22.914438247680664,20.81092987060547,21.728062210083007,21.352519664764404,19.345303040516526
2000-08-17,28.875,27.75,27.75,28.46875,1707400.0,23.614328384399414,21.139267094930013,21.71551170349121,21.415395698547364,19.37215225651579
2000-08-18,29.46875,27.84375,29.25,28.34375,898800.0,23.510635375976562,21.45205078125,21.69674327850342,21.474385986328127,19.39801777601242
2000-08-21,28.75,27.875,28.21875,28.125,869400.0,23.329187393188477,21.74236946105957,21.677453918457033,21.522756023406984,19.422434978603576
2000-08-22,28.625,27.875,27.875,28.15625,681000.0,23.355112075805664,22.02750384012858,21.654021224975587,21.56050748825073,19.446710763154208
2000-08-23,31.375,28.25,28.5,30.9921875,1923400.0,25.70746421813965,22.38132972717285,21.67255485534668,21.616343593597414,19.48512029355289
2000-08-24,30.5,29.125,30.5,29.6875,3655400.0,24.625253677368164,22.691522089640298,21.666333694458007,21.659285736083984,19.516462570283473
2000-08-25,30.125,29.5625,29.75,29.84375,2165600.0,24.754867553710938,22.980113728841147,21.667889175415038,21.709998779296875,19.54821047927394
2000-08-28,30.46875,29.5,30.09375,30.15625,1201400.0,25.01407241821289,23.226798248291015,21.670481300354005,21.7643398475647,19.581137358424176
2000-08-29,31.0,30.1875,30.46875,30.375,31008800.0,25.19551658630371,23.491195678710938,21.682923736572267,21.816351528167726,19.614756395716867
2000-08-30,30.5,29.875,30.1875,30.46875,3368000.0,25.27328109741211,23.733127212524415,21.704697608947754,21.872766780853272,19.648438090369815
2000-08-31,30.21875,29.125,30.0625,29.2890625,1835600.0,24.294763565063477,23.916737365722657,21.713122329711915,21.92664861679077,19.67593114051593
2000-09-01,30.375,29.75,29.75,29.9375,1722000.0,24.832622528076172,24.11373952229818,21.726601181030272,21.985650100708007,19.706264619266285
2000-09-05,29.96875,29.40625,29.9375,29.8125,969200.0,24.728940963745117,24.241617838541668,21.734377670288087,22.041283779144287,19.735636995549786
2000-09-06,30.34375,29.8125,29.875,30.34375,2468400.0,25.169597625732422,24.42133878072103,21.76392791748047,22.095108184814453,19.767229789911315
2000-09-07,30.375,29.71875,30.375,30.03125,1545000.0,24.910385131835938,24.554401906331382,21.795033378601076,22.149966430664062,19.796959011540938
2000-09-08,30.0,29.15625,30.0,29.28125,1164400.0,24.288278579711914,24.599331919352213,21.823546905517578,22.209222297668457,19.822771192967206
2000-09-11,30.1875,28.875,29.15625,30.03125,1606200.0,24.910385131835938,24.69264856974284,21.861910514831543,22.274181213378906,19.851843272617884
2000-09-12,30.25,29.4375,29.625,29.625,1350400.0,24.573394775390625,24.775595728556315,21.888868408203123,22.329554443359374,19.87867026979273
2000-09-13,29.625,28.5,29.59375,29.09375,1738600.0,24.15313148498535,24.82879702250163,21.91053161621094,22.38253801345825,19.902819768183647
2000-09-14,29.09375,28.75,28.96875,29.0625,947600.0,24.1271915435791,24.72344551086426,21.993368835449218,22.43707509994507,19.926552193888117
2000-09-15,31.125,29.3125,29.34375,31.0,3739800.0,25.735668182373047,24.79747314453125,22.095414772033692,22.502776050567626,19.95900535583496
2000-09-18,31.28125,30.25,31.1875,30.5078125,1661200.0,25.32706069946289,24.835619354248045,22.190325355529787,22.561801052093507,19.988827885521783
2000-09-19,30.71875,29.4375,30.71875,29.46875,1731000.0,24.46445083618164,24.798977915445963,22.280426025390625,22.608314990997314,20.013555084144212
2000-09-20,30.21875,29.46875,29.6875,29.75,1663200.0,24.69792938232422,24.765805435180663,22.340461959838866,22.655868759155272,20.039293404463884
2000-09-21,29.75,28.4375,29.75,28.75,2652800.0,23.86775016784668,24.672103373209634,22.388559761047365,22.69615665435791,20.060213933225537
2000-09-22,28.875,28.03125,28.6875,28.21875,1209200.0,23.426721572875977,24.614233907063802,22.44961124420166,22.735142192840577,20.07851017039755
2000-09-25,28.90999984741211,27.420000076293945,27.75,28.875,2437200.0,23.971529006958008,24.55682767232259,22.520003471374512,22.781647777557374,20.09955351546004
2000-09-26,29.75,29.200000762939453,29.75,29.5,1881600.0,24.490400314331055,24.540924962361654,22.60803108215332,22.823500270843507,20.123160218679775
2000-09-27,30.049999237060547,29.5,29.5,30.049999237060547,1839600.0,24.94698715209961,24.526084264119465,22.711929817199707,22.867069835662843,20.148956084633895
2000-09-28,30.274999618530273,29.725000381469727,30.100000381469727,29.950000762939453,1056200.0,24.86397361755371,24.522990163167318,22.82557369232178,22.904629249572753,20.174035965128148
2000-09-29,30.399999618530273,30.0,30.25,30.075000762939453,1702000.0,24.967748641967773,24.568288167317707,22.93455352783203,22.94659334182739,20.199399524264866
2000-10-02,30.5,30.079999923706055,30.079999923706055,30.350000381469727,1363400.0,25.196048736572266,24.587332407633465,23.05794952392578,22.995243434906005,20.22569767801385
2000-10-03,30.5,30.114999771118164,30.325000762939453,30.434999465942383,1130200.0,25.26661491394043,24.633547083536783,23.198309707641602,23.034498424530028,20.252089914851165
2000-10-04,30.05500030517578,29.5,30.049999237060547,29.5,1272400.0,24.490400314331055,24.65603167215983,23.33144027709961,23.061070327758788,20.27416444818179
2000-10-05,29.3700008392334,28.204999923706055,29.325000762939453,28.25,1943000.0,23.452667236328125,24.611063385009764,23.433966178894043,23.062502155303957,20.29063337454524
2000-10-06,29.200000762939453,27.93000030517578,28.25,28.2450008392334,1498400.0,23.44850730895996,24.458585993448892,23.529150924682618,23.065446434020995,20.3069110752381
2000-10-09,28.899999618530273,28.5,28.5,28.875,1011800.0,23.971529006958008,24.36821721394857,23.632203903198242,23.06895896911621,20.325703987708458
