Date,High,Low,Open,Close,Volume,Adj Close,CXO-15ma,CXO-50ma,CXO-100ma,CXO-200ma
2007-08-20,12.890000343322754,12.449999809265137,12.890000343322754,12.75,88600.0,12.697854042053223,12.800765117009481,12.800765117009481,12.800765117009481,12.800765117009481
2007-08-21,13.0,12.5600004196167,12.699999809265137,12.899999618530273,280800.0,12.847240447998047,12.80434014247014,12.80434014247014,12.80434014247014,12.80434014247014
2007-08-22,12.989999771118164,12.5,12.989999771118164,12.630000114440918,158900.0,12.57834529876709,12.788197653634208,12.788197653634208,12.788197653634208,12.788197653634208
2007-08-23,12.989999771118164,12.5,12.510000228881836,12.899999618530273,351400.0,12.847240447998047,12.79213383992513,12.79213383992513,12.79213383992513,12.79213383992513
2007-08-24,13.0,12.770000457763672,12.829999923706055,12.989999771118164,40200.0,12.936873435974121,12.798109372456869,12.801180064678192,12.801180064678192,12.801180064678192
2007-08-27,13.100000381469727,12.600000381469727,12.989999771118164,13.100000381469727,104900.0,13.04642391204834,12.824667040506998,12.815606173347025,12.815606173347025,12.815606173347025
2007-08-28,13.199999809265137,12.760000228881836,13.15999984741211,12.760000228881836,17800.0,12.70781421661377,12.835290145874023,12.809617731306288,12.809617731306288,12.809617731306288
2007-08-29,13.199999809265137,12.760000228881836,12.760000228881836,12.770000457763672,47400.0,12.7177734375,12.827986844380696,12.804783821105957,12.804783821105957,12.804783821105957
2007-08-30,12.850000381469727,12.539999961853027,12.609999656677246,12.539999961853027,38100.0,12.488713264465332,12.801429303487142,12.788980293273926,12.788980293273926,12.788980293273926
2007-08-31,12.819999694824219,12.529999732971191,12.6899995803833,12.6899995803833,22600.0,12.638099670410156,12.793461926778157,12.781795501708984,12.781795501708984,12.781795501708984
2007-09-04,13.800000190734863,12.5,12.680000305175781,13.75,154200.0,13.693764686584473,12.838609822591145,12.823248646476053,12.823248646476053,12.823248646476053
2007-09-05,15.0,13.100000381469727,13.770000457763672,14.550000190734863,451200.0,14.490492820739746,12.94085661570231,12.895737523617951,12.895737523617951,12.895737523617951
2007-09-06,14.779999732971191,13.949999809265137,14.529999732971191,14.5,73600.0,14.440696716308594,13.048414866129557,12.960110823313395,12.960110823313395,12.960110823313395
2007-09-07,14.699999809265137,14.25,14.5,14.5,93800.0,14.440696716308594,13.167924054463704,13.019334259033203,13.019334259033203,13.019334259033203
2007-09-10,15.289999961853027,14.5,14.529999732971191,14.829999923706055,358900.0,14.76934814453125,13.289425150553386,13.086642485398512,13.086642485398512,13.086642485398512
2007-09-11,15.949999809265137,14.84000015258789,14.84000015258789,15.199999809265137,126600.0,15.137834548950195,13.452090517679851,13.162612561826352,13.162612561826352,13.162612561826352
2007-09-12,15.5,15.100000381469727,15.289999961853027,15.220000267028809,216000.0,15.15775203704834,13.606124623616536,13.233867543084282,13.233867543084282,13.233867543084282
2007-09-13,15.5600004196167,15.220000267028809,15.34000015258789,15.550000190734863,459700.0,15.48640251159668,13.799995104471842,13.311541162688156,13.311541162688156,13.311541162688156
2007-09-14,16.0,15.470000267028809,15.550000190734863,15.890000343322754,210200.0,15.825013160705566,13.99851328531901,13.395323562622071,13.395323562622071,13.395323562622071
2007-09-17,15.899999618530273,15.649999618530273,15.84000015258789,15.699999809265137,517600.0,15.635788917541504,14.17844098409017,13.467596638587214,13.467596638587214,13.467596638587214
2007-09-18,15.90999984741211,15.25,15.59000015258789,15.399999618530273,391600.0,15.337017059326172,14.331147193908691,13.526016026735306,13.526016026735306,13.526016026735306
2007-09-19,15.699999809265137,15.0,15.300000190734863,15.699999809265137,72100.0,15.635788917541504,14.526345507303875,13.589948538577918,13.589948538577918,13.589948538577918
2007-09-20,15.90999984741211,15.649999618530273,15.739999771118164,15.850000381469727,44200.0,15.785176277160645,14.730839029947917,13.65451406030094,13.65451406030094,13.65451406030094
2007-09-21,16.31999969482422,15.75,15.9399995803833,16.1299991607666,489600.0,16.06403160095215,14.969193585713704,13.723357418605259,13.723357418605259,13.723357418605259
2007-09-24,16.440000534057617,16.020000457763672,16.229999542236328,16.170000076293945,214700.0,16.103866577148438,15.20024471282959,13.789482673009237,13.789482673009237,13.789482673009237
2007-09-25,16.139999389648438,15.649999618530273,16.139999389648438,15.649999618530273,67900.0,15.585994720458984,15.326393381754558,13.83803705267004,13.83803705267004,13.83803705267004
2007-09-26,16.389999389648438,16.0,16.0,16.100000381469727,301100.0,16.034154891967773,15.429304186503092,13.895829627388402,13.895829627388402,13.895829627388402
2007-09-27,16.3799991607666,15.149999618530273,16.170000076293945,15.420000076293945,203200.0,15.356934547424316,15.490386708577473,13.933293856107271,13.933293856107271,13.933293856107271
2007-09-28,15.5,14.8100004196167,15.300000190734863,14.8100004196167,1450100.0,14.749429702758789,15.510968907674153,13.95369725227356,13.95369725227356,13.95369725227356
2007-10-01,16.209999084472656,14.300000190734863,14.789999961853027,15.800000190734863,298900.0,15.735381126403809,15.575371106465658,13.997152956520639,13.997152956520639,13.997152956520639
2007-10-02,16.34000015258789,15.710000038146973,15.710000038146973,16.030000686645508,130600.0,15.96444034576416,15.63047815958659,14.04399313245501,14.04399313245501,14.04399313245501
2007-10-03,16.549999237060547,16.0,16.0,16.420000076293945,220100.0,16.352846145629883,15.710151100158692,14.097687388575354,14.097687388575354,14.097687388575354
2007-10-04,17.239999771118164,16.260000228881836,16.510000228881836,16.950000762939453,210800.0,16.880678176879883,15.803102811177572,14.160937179218639,14.160937179218639,14.160937179218639
2007-10-05,17.309999465942383,16.709999084472656,17.149999618530273,17.25,154600.0,17.17945098876953,15.893398666381836,14.228015263875326,14.228015263875326,14.228015263875326
2007-10-08,17.43000030517578,16.700000762939453,17.239999771118164,16.700000762939453,160600.0,16.631698608398438,15.959792645772298,14.280269249625828,14.280269249625828,14.280269249625828
2007-10-09,17.18000030517578,16.010000228881836,16.799999237060547,17.06999969482422,156500.0,17.000186920166016,16.070670636494956,14.338139838360725,14.338139838360725,14.338139838360725
2007-10-10,17.549999237060547,16.510000228881836,17.0,17.540000915527344,366300.0,17.468265533447266,16.192835744222005,14.403350790341696,14.403350790341696,14.403350790341696
2007-10-11,18.690000534057617,17.440000534057617,17.549999237060547,18.600000381469727,713200.0,18.523929595947266,16.37541929880778,14.487444235354054,14.487444235354054,14.487444235354054
2007-10-12,18.829999923706055,18.350000381469727,18.649999618530273,18.459999084472656,216600.0,18.38450050354004,16.530117225646972,14.565385360717773,14.565385360717773,14.565385360717773
2007-10-15,18.5,17.770000457763672,18.459999084472656,18.030000686645508,100000.0,17.956262588500977,16.653610293070475,14.667565803527832,14.631873149497837,14.631873149497837
2007-10-16,18.940000534057617,18.100000381469727,18.200000762939453,18.81999969482422,409000.0,18.74302864074707,16.864079221089682,14.789465198516845,14.71093383202186,14.71093383202186
2007-10-17,19.3700008392334,18.700000762939453,19.010000228881836,18.860000610351562,1175200.0,18.782867431640625,17.04732672373454,14.91415319442749,14.787762767863724,14.787762767863724
2007-10-18,19.739999771118164,18.950000762939453,19.059999465942383,19.729999542236328,117000.0,19.649307250976562,17.333484903971353,15.050592880249024,14.87779136940285,14.87779136940285
2007-10-19,20.06999969482422,19.309999465942383,19.68000030517578,19.649999618530273,242800.0,19.56963539123535,17.65483194986979,15.184244060516358,14.96309762434526,14.96309762434526
2007-10-22,20.5,19.329999923706055,19.579999923706055,19.559999465942383,165300.0,19.48000144958496,17.904473304748535,15.318691883087158,15.04375662122454,15.04375662122454
2007-10-23,20.0,19.110000610351562,19.75,19.950000762939453,374600.0,19.868408203125,18.16473782857259,15.455729122161864,15.12839963143332,15.12839963143332
2007-10-24,20.18000030517578,19.309999465942383,20.0,20.15999984741211,103600.0,20.07754898071289,18.41305135091146,15.598144283294678,15.213729792627795,15.213729792627795
2007-10-25,19.979999542236328,19.5,19.510000228881836,19.739999771118164,242200.0,19.65926742553711,18.598290634155273,15.734783172607422,15.289077888100834,15.289077888100834
2007-10-26,21.75,19.709999084472656,20.030000686645508,21.3700008392334,149100.0,21.28260040283203,18.871833928426106,15.907474002838136,15.38896993001302,15.38896993001302
2007-10-29,22.299999237060547,20.8700008392334,21.799999237060547,21.989999771118164,196600.0,21.90006446838379,19.2230583190918,16.08653865814209,15.495709184740411,15.495709184740411
2007-10-30,22.170000076293945,20.350000381469727,21.649999618530273,20.459999084472656,146900.0,20.37632179260254,19.448133977254233,16.240108013153076,15.574428742931735,15.574428742931735
2007-10-31,20.799999237060547,19.229999542236328,20.799999237060547,19.489999771118164,201500.0,19.410289764404297,19.577602259318034,16.371368999481202,15.635315425812252,15.635315425812252
2007-11-01,20.079999923706055,19.0,19.450000762939453,19.920000076293945,196200.0,19.838529586791992,19.665242258707682,16.516572685241698,15.70099064707756,15.70099064707756
2007-11-02,20.0,19.280000686645508,19.979999542236328,19.940000534057617,120300.0,19.858448028564453,19.76350542704264,16.656796836853026,15.764951529869666,15.764951529869666
2007-11-05,20.219999313354492,19.739999771118164,19.969999313354492,19.780000686645508,270900.0,19.6991024017334,19.879694747924805,16.792041416168214,15.824559876413057,15.824559876413057
2007-11-06,19.780000686645508,18.649999618530273,19.780000686645508,19.399999618530273,91500.0,19.320655822753906,19.91820322672526,16.917526054382325,15.876740412925606,15.876740412925606
2007-11-07,19.989999771118164,18.780000686645508,19.25,19.010000228881836,246700.0,18.932252883911133,19.92816225687663,17.04201482772827,15.921674419851865,15.921674419851865
2007-11-08,19.100000381469727,18.670000076293945,19.100000381469727,18.889999389648438,140800.0,18.812742233276367,19.872391255696616,17.1639142036438,15.963573953379756,15.963573953379756
2007-11-09,18.81999969482422,18.299999237060547,18.81999969482422,18.559999465942383,155200.0,18.484092712402344,19.800021743774415,17.283821792602538,15.999581364222935,15.999581364222935
2007-11-12,18.469999313354492,17.1200008392334,18.43000030517578,18.1200008392334,163100.0,18.0458927154541,19.704414494832356,17.391977653503417,16.028402650859995,16.028402650859995
2007-11-13,18.399999618530273,17.309999465942383,18.1299991607666,18.399999618530273,122000.0,18.32474708557129,19.601503753662108,17.484597301483156,16.060296323564316,16.060296323564316
2007-11-14,18.899999618530273,17.459999084472656,18.899999618530273,17.600000381469727,95800.0,17.528018951416016,19.431535085042317,17.54534782409668,16.080402112986942,16.080402112986942
2007-11-15,18.559999465942383,17.540000915527344,17.559999465942383,18.5,280200.0,18.42433738708496,19.349206415812173,17.625020637512208,16.11207691398827,16.11207691398827
2007-11-16,18.920000076293945,18.0,18.3799991607666,18.540000915527344,190600.0,18.464176177978516,19.161311467488606,17.705490226745606,16.14343823750814,16.14343823750814
2007-11-19,18.780000686645508,17.979999542236328,18.360000610351562,18.06999969482422,61600.0,17.996097564697266,18.901047007242838,17.770025215148927,16.167815333918522,16.167815333918522
2007-11-20,19.68000030517578,17.899999618530273,18.010000228881836,19.649999618530273,198200.0,19.56963539123535,18.84726791381836,17.858661231994628,16.211994815182376,16.211994815182376
2007-11-21,21.299999237060547,19.65999984741211,19.690000534057617,20.56999969482422,293200.0,20.485872268676758,18.91897341410319,17.965223636627197,16.266788115868202,16.266788115868202
2007-11-23,21.8700008392334,20.530000686645508,20.530000686645508,21.239999771118164,121900.0,21.15313148498535,19.006613540649415,18.078558216094972,16.328640563578546,16.328640563578546
2007-11-26,21.530000686645508,19.81999969482422,21.530000686645508,19.93000030517578,152500.0,19.848487854003906,19.005949529012046,18.159027709960938,16.37263865470886,16.37263865470886
2007-11-27,21.450000762939453,18.790000915527344,20.229999542236328,19.09000015258789,258900.0,19.011924743652344,18.960137685139973,18.226550426483154,16.405222433584708,16.405222433584708
2007-11-28,19.270000457763672,18.0,18.520000457763672,18.760000228881836,293100.0,18.68327522277832,18.9176456451416,18.293475589752198,16.433003565160238,16.433003565160238
2007-11-29,19.170000076293945,18.729999542236328,19.149999618530273,18.790000915527344,53700.0,18.713151931762695,18.903038914998373,18.355022850036622,16.46047523222774,16.46047523222774
2007-11-30,19.190000534057617,18.5,19.190000534057617,18.860000610351562,99400.0,18.782867431640625,18.90104726155599,18.41497667312622,16.488122758411226,16.488122758411226
2007-12-03,19.100000381469727,18.440000534057617,19.100000381469727,18.549999237060547,72100.0,18.474132537841797,18.90038324991862,18.463178691864012,16.511487579345705,16.511487579345705
2007-12-04,18.6200008392334,18.100000381469727,18.6200008392334,18.1299991607666,85800.0,18.055849075317383,18.901047007242838,18.502218341827394,16.52944527115933,16.52944527115933
2007-12-05,18.600000381469727,17.719999313354492,18.600000381469727,17.790000915527344,277800.0,17.717243194580078,18.860546747843426,18.544843311309815,16.54309812085382,16.54309812085382
2007-12-06,19.290000915527344,17.260000228881836,17.610000610351562,19.270000457763672,346000.0,19.19118881225586,18.971424738566082,18.607983989715578,16.57319006052884,16.57319006052884
2007-12-07,18.600000381469727,17.34000015258789,18.600000381469727,17.40999984741211,212000.0,17.338796615600586,18.899055353800456,18.6476212310791,16.581792381372345,16.581792381372345
2007-12-10,17.6299991607666,16.700000762939453,17.549999237060547,17.610000610351562,247900.0,17.53797721862793,18.837308756510417,18.703392181396485,16.59241665734185,16.59241665734185
2007-12-11,18.219999313354492,17.520000457763672,17.600000381469727,17.8799991607666,235900.0,17.806873321533203,18.824693806966145,18.744822025299072,16.60576233497033,16.60576233497033
2007-12-12,18.600000381469727,17.790000915527344,18.280000686645508,18.540000915527344,272800.0,18.464176177978516,18.750996526082357,18.79481674194336,16.625962485437807,16.625962485437807
2007-12-13,18.420000076293945,18.0,18.239999771118164,18.190000534057617,348500.0,18.1156063079834,18.592978795369465,18.83007194519043,16.64198016094905,16.64198016094905
2007-12-14,19.270000457763672,18.020000457763672,18.049999237060547,19.0,3688100.0,18.92229461669922,18.444256337483726,18.870904273986817,16.666238825371924,16.666238825371924
2007-12-17,19.479999542236328,18.540000915527344,18.809999465942383,18.979999542236328,725400.0,18.902374267578125,18.38118209838867,18.90536273956299,16.68977709318462,16.68977709318462
2007-12-18,20.459999084472656,19.030000686645508,19.100000381469727,20.34000015258789,370500.0,20.256813049316406,18.464174652099608,18.97786502838135,16.72693371772766,16.72693371772766
2007-12-19,20.56999969482422,19.610000610351562,20.3799991607666,20.079999923706055,264300.0,19.997875213623047,18.55181465148926,19.037818794250487,16.7606547640771,16.7606547640771
2007-12-20,20.649999618530273,20.100000381469727,20.25,20.40999984741211,208300.0,20.326526641845703,18.659372965494793,19.094984016418458,16.797041211809432,16.797041211809432
2007-12-21,20.860000610351562,20.299999237060547,20.75,20.579999923706055,844800.0,20.495830535888672,18.773570505777993,19.134422035217284,16.834402720133465,16.834402720133465
2007-12-24,20.860000610351562,20.260000228881836,20.479999542236328,20.84000015258789,243900.0,20.7547664642334,18.925612767537434,19.181827354431153,16.873606357574463,16.873606357574463
2007-12-26,21.5,20.520000457763672,20.700000762939453,21.25,240600.0,21.163089752197266,19.132762145996093,19.245963897705078,16.956764850616455,16.91607649019449
2007-12-27,21.579999923706055,20.639999389648438,21.040000915527344,20.75,158100.0,20.66513442993164,19.329288228352866,19.28440601348877,17.036935606002807,16.952831960191915
2007-12-28,21.280000686645508,20.420000076293945,21.049999237060547,20.549999237060547,128900.0,20.465953826904297,19.41427256266276,19.318067741394042,17.116110467910765,16.986939939480383
2007-12-31,20.610000610351562,19.799999237060547,20.3799991607666,20.610000610351562,167000.0,20.52570915222168,19.6267333984375,19.335595779418945,17.193094329833983,17.020966566525974
2008-01-02,21.739999771118164,20.440000534057617,20.65999984741211,21.56999969482422,364000.0,21.481781005859375,19.889653650919595,19.373838691711427,17.27904137611389,17.063450513567243
2008-01-03,22.25,21.690000534057617,21.719999313354492,22.079999923706055,434400.0,21.989696502685547,20.168508529663086,19.424032592773436,17.3713622379303,17.10992453233251
2008-01-04,22.219999313354492,20.920000076293945,22.0,21.059999465942383,484400.0,20.973865509033203,20.3358211517334,19.4461417388916,17.450935430526734,17.1460361302456
2008-01-07,21.739999771118164,21.139999389648438,21.34000015258789,21.190000534057617,272500.0,21.103336334228516,20.53500315348307,19.466657485961914,17.532400884628295,17.182677798801
2008-01-08,22.110000610351562,20.950000762939453,21.270000457763672,22.100000381469727,419000.0,22.009614944458008,20.740824508666993,19.51366443634033,17.62422380447388,17.226961625825375
2008-01-09,23.549999237060547,21.84000015258789,22.100000381469727,23.270000457763672,431100.0,23.17483139038086,21.025654983520507,19.55150905609131,17.72949152946472,17.281033169139516
2008-01-10,23.389999389648438,22.450000762939453,23.290000915527344,22.459999084472656,660100.0,22.368141174316406,21.166410191853842,19.560870590209962,17.823704624176024,17.326862970987957
2008-01-11,22.700000762939453,21.670000076293945,22.299999237060547,21.68000030517578,173400.0,21.591333389282227,21.272640736897788,19.585170822143553,17.912639417648315,17.364938599722727
2008-01-14,22.84000015258789,20.549999237060547,21.8700008392334,22.219999313354492,395200.0,22.129121780395508,21.39281374613444,19.63954746246338,18.00545823097229,17.407099512826026
2008-01-15,22.06999969482422,21.15999984741211,21.8799991607666,21.290000915527344,403000.0,21.20292854309082,21.43995361328125,19.666835441589356,18.091704063415527,17.44039625870554
2008-01-16,21.360000610351562,20.290000915527344,21.360000610351562,20.40999984741211,285200.0,20.326526641845703,21.411404291788738,19.67619701385498,18.166496925354004,17.46549304464589
2008-01-17,20.510000228881836,18.950000762939453,20.510000228881836,19.329999923706055,365900.0,19.250944137573242,21.28392791748047,19.667233848571776,18.229637632369997,17.480884864412506
2008-01-18,19.420000076293945,18.75,19.3700008392334,19.06999969482422,372600.0,18.992006301879883,21.17238604227702,19.660660858154298,18.28909345626831,17.49380043225411
2008-01-22,19.59000015258789,17.329999923706055,18.5,19.18000030517578,280500.0,19.1015567779541,21.081426239013673,19.664046936035156,18.353030881881715,17.507425486031224
2008-01-23,19.280000686645508,18.010000228881836,18.780000686645508,19.09000015258789,323400.0,19.011924743652344,20.98050727844238,19.668030586242676,18.41597239494324,17.520068336935605
2008-01-24,20.59000015258789,18.920000076293945,19.149999618530273,19.6299991607666,207500.0,19.549715042114258,20.851702880859374,19.689343032836913,18.486582412719727,17.53698205947876
2008-01-25,20.280000686645508,19.450000762939453,19.989999771118164,19.549999237060547,281600.0,19.470043182373047,20.683725992838543,19.717826042175293,18.554901847839357,17.552957771238216
2008-01-28,20.049999237060547,19.200000762939453,19.479999542236328,19.979999542236328,197700.0,19.898284912109375,20.612020619710286,19.749296798706055,18.616947050094605,17.572181764196177
2008-01-29,20.530000686645508,19.489999771118164,20.1299991607666,20.110000610351562,260200.0,20.027753829956055,20.540315119425454,19.799291496276854,18.67231966018677,17.59214576473081
2008-01-30,21.260000228881836,19.420000076293945,20.010000228881836,20.309999465942383,333200.0,20.2269344329834,20.421469751993815,19.835343437194823,18.730182037353515,17.613394060442523
2008-01-31,20.530000686645508,19.600000381469727,19.950000762939453,20.170000076293945,365500.0,20.087507247924805,20.215648142496743,19.86781005859375,18.78665014266968,17.633186965942382
2008-02-01,22.239999771118164,20.0,20.299999237060547,21.479999542236328,402500.0,21.39215087890625,20.150582122802735,19.93573112487793,18.852878170013426,17.663020012870668
2008-02-04,21.65999984741211,20.579999923706055,21.459999084472656,20.829999923706055,101400.0,20.744808197021484,20.09414710998535,19.95923458099365,18.90894790649414,17.68728606156477
2008-02-05,20.56999969482422,19.799999237060547,20.420000076293945,19.81999969482422,80100.0,19.73893928527832,19.934801610310874,19.944295921325683,18.95475977897644,17.70331460237503
2008-02-06,20.6299991607666,19.6299991607666,20.040000915527344,19.889999389648438,163800.0,19.808652877807617,19.841849899291994,19.91740634918213,18.99798228263855,17.71963505412257
2008-02-07,20.450000762939453,19.700000762939453,19.889999389648438,20.010000228881836,249800.0,19.92816162109375,19.815292231241862,19.918999824523926,19.03901376724243,17.736623720022347
2008-02-08,20.350000381469727,19.600000381469727,20.0,20.09000015258789,145600.0,20.00783348083496,19.865751520792642,19.938917999267577,19.082734212875366,17.75396119911252
2008-02-11,20.18000030517578,19.860000610351562,19.959999084472656,19.969999313354492,190600.0,19.88832664489746,19.92550621032715,19.96301902770996,19.12824730873108,17.77013063430786
2008-02-12,21.649999618530273,19.56999969482422,20.020000457763672,21.219999313354492,306200.0,21.133211135864258,20.060949834187827,20.011420211791993,19.183221530914306,17.795416953868436
2008-02-13,23.3799991607666,21.450000762939453,21.450000762939453,22.979999542236328,621200.0,22.886014938354492,20.319222513834635,20.09348316192627,19.254229917526246,17.833406491066093
2008-02-14,22.530000686645508,20.65999984741211,21.899999618530273,22.290000915527344,1037500.0,22.19883918762207,20.495830790201822,20.167977294921876,19.315577993392946,17.8657430295591
2008-02-15,22.40999984741211,21.760000228881836,22.1200008392334,22.200000762939453,217000.0,22.10920524597168,20.671774927775065,20.24904441833496,19.375631380081177,17.896944957620956
2008-02-19,23.219999313354492,22.260000228881836,22.459999084472656,22.68000030517578,468800.0,22.587242126464844,20.85103874206543,20.346444396972657,19.445643854141235,17.931180703378942
2008-02-20,23.0,22.139999389648438,22.360000610351562,22.950000762939453,181800.0,22.856138229370117,21.039597702026366,20.41974338531494,19.513863687515258,17.96686880139337
2008-02-21,23.790000915527344,21.799999237060547,23.270000457763672,21.809999465942383,193700.0,21.720800399780273,21.139188766479492,20.507383460998536,19.57750234603882,17.99387550354004
2008-02-22,22.190000534057617,21.110000610351562,22.0,22.040000915527344,200000.0,21.949859619140625,21.263345591227214,20.59562110900879,19.649506645202635,18.022132532937185
2008-02-25,22.780000686645508,21.559999465942383,22.309999465942383,22.40999984741211,181900.0,22.31834602355957,21.325091934204103,20.685850563049318,19.715336294174193,18.052602132161457
2008-02-26,23.110000610351562,21.989999771118164,22.309999465942383,22.1200008392334,141000.0,22.02953338623047,21.410740280151366,20.757157707214354,19.775987224578856,18.080608690288706
2008-02-27,23.40999984741211,20.260000228881836,20.260000228881836,22.81999969482422,568900.0,22.726669311523438,21.609922281901042,20.849378967285155,19.839725456237794,18.113098624702936
2008-02-28,25.260000228881836,22.75,23.0,24.959999084472656,994300.0,24.8579158782959,21.946539815266927,20.96809139251709,19.919497833251953,18.15993763340844
2008-02-29,25.5,23.110000610351562,24.75,23.299999237060547,330100.0,23.2047061920166,22.164976119995117,21.05413803100586,19.979750385284422,18.194729140709185
2008-03-03,24.989999771118164,23.149999618530273,23.299999237060547,23.719999313354492,439700.0,23.622989654541016,22.405986531575522,21.12146156311035,20.049663295745848,18.23190900724228
2008-03-04,24.0,23.100000381469727,23.56999969482422,23.770000457763672,267900.0,23.67278480529785,22.658283742268882,21.19495975494385,20.116389274597168,18.26892176777327
2008-03-05,25.100000381469727,24.020000457763672,24.360000610351562,25.100000381469727,259200.0,24.997344970703125,22.91589266459147,21.288376121520997,20.191680068969728,18.314384086711986
2008-03-06,25.299999237060547,23.950000762939453,25.100000381469727,24.690000534057617,276500.0,24.58902359008789,23.02942657470703,21.370239982604982,20.25233100891113,18.356495761231287
2008-03-07,24.729999542236328,23.700000762939453,24.469999313354492,23.93000030517578,395600.0,23.832130432128906,23.138312657674152,21.431787261962892,20.306807308197023,18.392999992370605
2008-03-10,24.15999984741211,23.139999389648438,23.969999313354492,23.799999237060547,154800.0,23.702661514282227,23.244543075561523,21.48257869720459,20.364271297454835,18.428163313707767
2008-03-11,24.450000762939453,23.270000457763672,24.0,23.959999084472656,380900.0,23.86200714111328,23.32952740987142,21.54651615142822,20.415461082458496,18.463912286256488
2008-03-12,24.850000381469727,23.799999237060547,23.90999984741211,24.510000228881836,351400.0,24.409757614135742,23.43310203552246,21.625392227172853,20.471729984283446,18.502774020425633
2008-03-13,25.389999389648438,24.149999618530273,24.56999969482422,25.25,524100.0,25.146730422973633,23.661497370402017,21.71781265258789,20.526704216003417,18.545916594468153
2008-03-14,25.399999618530273,24.149999618530273,25.350000381469727,24.959999084472656,485500.0,24.8579158782959,23.855367787679036,21.785335350036622,20.579587020874023,18.586639170492848
2008-03-17,24.579999923706055,23.43000030517578,24.579999923706055,23.920000076293945,245400.0,23.82217025756836,23.955622736612955,21.821984825134276,20.623008708953858,18.620200267204872
2008-03-18,25.170000076293945,24.299999237060547,24.450000762939453,25.09000015258789,290300.0,24.98738670349121,24.152812957763672,21.902255249023437,20.67419849395752,18.66075559482453
2008-03-19,25.229999542236328,23.75,25.229999542236328,23.8700008392334,597200.0,23.772377014160156,24.22252680460612,21.95563606262207,20.711146774291993,18.69310762912412
2008-03-20,25.209999084472656,22.030000686645508,23.760000228881836,24.1299991607666,917000.0,24.03131103515625,24.167419815063475,21.996069984436033,20.754867210388184,18.72668123545137
2008-03-24,25.489999771118164,23.90999984741211,23.90999984741211,25.09000015258789,386800.0,24.98738670349121,24.286265182495118,22.032321090698243,20.791915073394776,18.76581064462662
2008-03-25,26.200000762939453,24.81999969482422,25.139999389648438,25.309999465942383,658700.0,25.206485748291016,24.391831588745116,22.089087982177734,20.824979286193848,18.80581483781708
2008-03-26,26.0,24.93000030517578,24.93000030517578,25.40999984741211,233500.0,25.306076049804688,24.50071767171224,22.163382835388184,20.87427682876587,18.845939907026878
2008-03-27,26.049999237060547,25.299999237060547,25.920000076293945,25.3700008392334,315900.0,25.26624298095703,24.518644205729167,22.226125259399414,20.932836360931397,18.88532826944363
2008-03-28,26.079999923706055,24.950000762939453,25.360000610351562,25.68000030517578,381300.0,25.574974060058594,24.584374237060548,22.31356616973877,20.990200805664063,18.926118792557133
2008-03-31,26.440000534057617,24.6299991607666,25.940000534057617,25.639999389648438,230700.0,25.53513526916504,24.697907892862954,22.417738342285155,21.046967678070068,18.96617343786991
2008-04-01,26.149999618530273,25.15999984741211,26.149999618530273,25.59000015258789,406800.0,25.485342025756836,24.816753260294597,22.542426300048827,21.104830074310303,19.00544553779694
2008-04-02,25.950000762939453,25.1200008392334,25.780000686645508,25.770000457763672,222800.0,25.66460418701172,24.936926396687827,22.675878257751464,21.168269557952883,19.045320739289245
2008-04-03,26.5,25.65999984741211,25.65999984741211,26.239999771118164,320700.0,26.132680892944336,25.0517879486084,22.816500740051268,21.240273838043212,19.087507406870525
