Date,High,Low,Open,Close,Volume,Adj Close,DISCA-15ma,DISCA-50ma,DISCA-100ma,DISCA-200ma
2005-08-19,7.838528156280518,7.664793014526367,7.664793014526367,7.77209997177124,3334300.0,7.77209997177124,7.412365849812826,7.536716830345892,7.536716830345892,7.536716830345892
2005-08-22,7.996933937072754,7.7516608238220215,7.7516608238220215,7.920286178588867,2465800.0,7.920286178588867,7.462101840972901,7.548703372478485,7.548703372478485,7.548703372478485
2005-08-23,8.124680519104004,7.8589677810668945,7.996933937072754,8.012263298034668,3480500.0,8.012263298034668,7.520013586680094,7.562750642949885,7.562750642949885,7.562750642949885
2005-08-24,8.20132827758789,7.930505752563477,7.930505752563477,8.088912010192871,3172100.0,8.088912010192871,7.574518807729086,7.57822597728056,7.57822597728056,7.57822597728056
2005-08-25,8.124680519104004,7.838528156280518,8.124680519104004,8.048032760620117,1849900.0,8.048032760620117,7.628683344523112,7.591649028233119,7.591649028233119,7.591649028233119
2005-08-26,8.1195707321167,7.741440773010254,8.063362121582031,7.961164951324463,2740500.0,7.961164951324463,7.679100640614828,7.601913359430101,7.601913359430101,7.601913359430101
2005-08-29,7.98160457611084,7.7874298095703125,7.920286178588867,7.8589677810668945,1647400.0,7.8589677810668945,7.724408086140951,7.608860776231095,7.608860776231095,7.608860776231095
2005-08-30,7.920286178588867,7.664793014526367,7.7158918380737305,7.828308582305908,4993000.0,7.828308582305908,7.770396836598715,7.614635718496222,7.614635718496222,7.614635718496222
2005-08-31,7.864077568054199,7.690342426300049,7.864077568054199,7.736330986022949,3908900.0,7.736330986022949,7.805484549204508,7.617756109971267,7.617756109971267,7.617756109971267
2005-09-01,7.7516608238220215,7.6596832275390625,7.690342426300049,7.746551036834717,3671100.0,7.746551036834717,7.824902025858561,7.620975983142853,7.620975983142853,7.620975983142853
2005-09-02,7.741440773010254,7.6239142417907715,7.675012588500977,7.741440773010254,2594500.0,7.741440773010254,7.840572261810303,7.623914148749375,7.623914148749375,7.623914148749375
2005-09-06,7.792539596557617,7.690342426300049,7.690342426300049,7.77209997177124,3185200.0,7.77209997177124,7.8429568608601885,7.627442382630848,7.627442382630848,7.627442382630848
2005-09-07,7.782320022583008,7.7158918380737305,7.746551036834717,7.777210235595703,2635800.0,7.777210235595703,7.843638197580973,7.630925355955612,7.630925355955612,7.630925355955612
2005-09-08,7.8947367668151855,7.705671787261963,7.818089008331299,7.7158918380737305,4694000.0,7.7158918380737305,7.843638197580973,7.632856412367388,7.632856412367388,7.632856412367388
2005-09-09,7.721001625061035,7.649463653564453,7.7158918380737305,7.664793014526367,4586800.0,7.664793014526367,7.842956892649332,7.633566114637587,7.633566114637587,7.633566114637587
2005-09-12,7.7158918380737305,7.6239142417907715,7.6392436027526855,7.649463653564453,1582000.0,7.649463653564453,7.834781138102214,7.63391171330991,7.63391171330991,7.63391171330991
2005-09-13,7.7669901847839355,7.501277446746826,7.72611141204834,7.583035469055176,3541100.0,7.583035469055176,7.812297757466634,7.6328292400278945,7.6328292400278945,7.6328292400278945
2005-09-14,7.664793014526367,7.501277446746826,7.506387233734131,7.6239142417907715,1935000.0,7.6239142417907715,7.786407820383707,7.632643510897954,7.632643510897954,7.632643510897954
2005-09-15,7.7312211990356445,7.5881452560424805,7.5881452560424805,7.664793014526367,2120800.0,7.664793014526367,7.758133220672607,7.633299623216901,7.633299623216901,7.633299623216901
2005-09-16,7.700562000274658,7.629024028778076,7.649463653564453,7.664793014526367,1846600.0,7.664793014526367,7.732583904266358,7.633929491043091,7.633929491043091,7.633929491043091
2005-09-19,7.792539596557617,7.6596832275390625,7.710781574249268,7.690342426300049,1469100.0,7.690342426300049,7.71452906926473,7.631374559402466,7.635035627028522,7.635035627028522
2005-09-20,7.8231987953186035,7.654573440551758,7.690342426300049,7.685232639312744,2708800.0,7.685232639312744,7.7029467264811196,7.628206443786621,7.636000954187834,7.636000954187834
2005-09-21,7.741440773010254,7.537046432495117,7.72611141204834,7.557486057281494,1879100.0,7.557486057281494,7.684891891479492,7.614307622909546,7.6345195410386575,7.6345195410386575
2005-09-22,7.59836483001709,7.480837821960449,7.537046432495117,7.5114970207214355,4360900.0,7.5114970207214355,7.669902960459392,7.602043952941894,7.632241346217968,7.632241346217968
2005-09-23,7.521717071533203,7.3837504386901855,7.5114970207214355,7.4757280349731445,1635800.0,7.4757280349731445,7.65184809366862,7.589064903259278,7.62939564964988,7.62939564964988
2005-09-26,7.506387233734131,7.434849262237549,7.485948085784912,7.450178623199463,1940500.0,7.450178623199463,7.632430617014567,7.577618799209595,7.6261953456061224,7.6261953456061224
2005-09-27,7.4961676597595215,7.3837504386901855,7.429739475250244,7.445068836212158,2011200.0,7.445068836212158,7.6106285413106285,7.574246282577515,7.62301768754658,7.62301768754658
2005-09-28,7.4961676597595215,7.3326520919799805,7.485948085784912,7.363311290740967,3413700.0,7.363311290740967,7.583035278320312,7.568829832077026,7.618539991049931,7.618539991049931
2005-09-29,7.3837504386901855,7.2560038566589355,7.34287166595459,7.281553268432617,5842000.0,7.281553268432617,7.554079373677571,7.562697992324829,7.612828351683536,7.612828351683536
2005-09-30,7.485948085784912,7.235564708709717,7.2560038566589355,7.373530864715576,5600300.0,7.373530864715576,7.534661897023519,7.5559529781341555,7.60884006023407,7.60884006023407
2005-10-03,7.434849262237549,7.363311290740967,7.3684210777282715,7.4246296882629395,2488100.0,7.4246296882629395,7.519672966003418,7.551251907348632,7.605820218070608,7.605820218070608
2005-10-04,7.434849262237549,7.133367538452148,7.409299850463867,7.164026737213135,3947600.0,7.164026737213135,7.491739050547282,7.550945320129395,7.5986945167664555,7.5986945167664555
2005-10-05,7.2049055099487305,7.051609516143799,7.153806686401367,7.102708339691162,7917800.0,7.102708339691162,7.456991990407308,7.54992335319519,7.590821720304943,7.590821720304943
2005-10-06,7.153806686401367,7.0209503173828125,7.082268714904785,7.0567193031311035,2722700.0,7.0567193031311035,7.416453742980957,7.5479816055297855,7.582476370036602,7.582476370036602
2005-10-07,7.153806686401367,7.036280155181885,7.036280155181885,7.143587112426758,1999000.0,7.143587112426758,7.381706682840983,7.545222282409668,7.575724227611835,7.575724227611835
2005-10-10,7.230454921722412,7.102708339691162,7.1129279136657715,7.138477325439453,2586500.0,7.138477325439453,7.344915676116943,7.54215636253357,7.569099274548617,7.569099274548617
2005-10-11,7.230454921722412,7.102708339691162,7.128257751464844,7.179356098175049,6034800.0,7.179356098175049,7.3111905733744305,7.542258558273315,7.563282212214683,7.563282212214683
2005-10-12,7.189575672149658,7.128257751464844,7.138477325439453,7.164026737213135,2211600.0,7.164026737213135,7.28495995203654,7.542667350769043,7.557410808170543,7.557410808170543
2005-10-13,7.3326520919799805,7.1486968994140625,7.158916473388672,7.281553268432617,4118800.0,7.281553268432617,7.269630368550619,7.542871742248535,7.5534128728120224,7.5534128728120224
2005-10-14,7.465508460998535,7.2560038566589355,7.261114120483398,7.4041900634765625,6107600.0,7.4041900634765625,7.264861170450846,7.546244249343872,7.551281118392945,7.551281118392945
2005-10-17,7.409299850463867,7.153806686401367,7.3837504386901855,7.271333694458008,4428600.0,7.271333694458008,7.252938175201416,7.547572813034058,7.547338196929072,7.547338196929072
2005-10-18,7.317322254180908,7.199795722961426,7.261114120483398,7.2406744956970215,1647700.0,7.2406744956970215,7.23931188583374,7.548799180984497,7.543078978856404,7.543078978856404
2005-10-19,7.2202348709106445,7.0771589279174805,7.194685935974121,7.158916473388672,3595000.0,7.158916473388672,7.225685564676921,7.5492079639434815,7.5378164787815045,7.5378164787815045
2005-10-20,7.164026737213135,7.061829566955566,7.143587112426758,7.0924882888793945,4582700.0,7.0924882888793945,7.213081232706705,7.546857423782349,7.531798530269313,7.531798530269313
2005-10-21,7.373530864715576,7.0771589279174805,7.0771589279174805,7.194685935974121,7582900.0,7.194685935974121,7.201158237457276,7.541645364761353,7.527303695678711,7.527303695678711
2005-10-24,7.2968831062316895,7.174246311187744,7.174246311187744,7.2764434814453125,1481400.0,7.2764434814453125,7.191279157002767,7.537046489715576,7.524002903386166,7.524002903386166
2005-10-25,7.291773319244385,7.143587112426758,7.230454921722412,7.174246311187744,2449700.0,7.174246311187744,7.191960461934408,7.525804796218872,7.5194606099809915,7.5194606099809915
2005-10-26,7.164026737213135,7.107818126678467,7.107818126678467,7.143587112426758,4059700.0,7.143587112426758,7.194685713450114,7.513336734771729,7.514641718986707,7.514641718986707
2005-10-27,7.230454921722412,6.995400905609131,7.1129279136657715,7.0209503173828125,6880600.0,7.0209503173828125,7.192301114400228,7.49943790435791,7.508392460738556,7.508392460738556
2005-10-28,7.286663055419922,7.000511169433594,7.051609516143799,7.250894069671631,4094000.0,7.250894069671631,7.1994549115498865,7.490955533981324,7.5051737308502195,7.5051737308502195
2005-10-31,7.307102680206299,7.133367538452148,7.250894069671631,7.199795722961426,2894000.0,7.199795722961426,7.203542804718017,7.479509449005127,7.501403631987395,7.501403631987395
2005-11-01,7.393970489501953,7.153806686401367,7.158916473388672,7.266223907470703,2646200.0,7.266223907470703,7.209333992004394,7.466428203582764,7.49853558656646,7.49853558656646
2005-11-02,7.3684210777282715,7.230454921722412,7.301992893218994,7.3479814529418945,1660500.0,7.3479814529418945,7.221597639719645,7.453142566680908,7.496721681342067,7.496721681342067
2005-11-03,7.4399590492248535,7.1691365242004395,7.3479814529418945,7.2560038566589355,1930700.0,7.2560038566589355,7.2198943456014,7.43648440361023,7.493855992952983,7.493855992952983
2005-11-04,7.2560038566589355,7.138477325439453,7.245784282684326,7.210015296936035,1462000.0,7.210015296936035,7.206949361165365,7.419724054336548,7.490516690646901,7.490516690646901
2005-11-07,7.3122124671936035,7.143587112426758,7.210015296936035,7.230454921722412,1046600.0,7.230454921722412,7.204224109649658,7.405109853744507,7.48749271658964,7.48749271658964
2005-11-08,7.363311290740967,7.179356098175049,7.1844658851623535,7.3326520919799805,1198000.0,7.3326520919799805,7.210355949401856,7.394583539962769,7.485712939295276,7.485712939295276
2005-11-09,7.3479814529418945,7.0413899421691895,7.2764434814453125,7.327542304992676,4621800.0,7.327542304992676,7.221597671508789,7.384568214416504,7.483915545723655,7.483915545723655
2005-11-10,7.577925205230713,7.250894069671631,7.2560038566589355,7.557486057281494,2188700.0,7.557486057281494,7.252597522735596,7.3809913158416744,7.484742180684979,7.484742180684979
2005-11-11,7.818089008331299,7.47061824798584,7.562595844268799,7.797649383544922,4716100.0,7.797649383544922,7.292795085906983,7.382013282775879,7.488218927383423,7.488218927383423
2005-11-14,7.8436384201049805,7.6801228523254395,7.8436384201049805,7.8231987953186035,2459500.0,7.8231987953186035,7.329245440165201,7.383648443222046,7.49190002483326,7.49190002483326
2005-11-15,7.889626979827881,7.761880397796631,7.869187355041504,7.8231987953186035,2704500.0,7.8231987953186035,7.372508939107259,7.384670419692993,7.495501098425492,7.495501098425492
2005-11-16,7.864077568054199,7.618804454803467,7.864077568054199,7.664793014526367,2409800.0,7.664793014526367,7.407255999247233,7.382422075271607,7.4973214416093725,7.4973214416093725
2005-11-17,7.705671787261963,7.4961676597595215,7.664793014526367,7.608584403991699,1340300.0,7.608584403991699,7.446431605021159,7.380275926589966,7.498505090145355,7.498505090145355
2005-11-18,7.838528156280518,7.5881452560424805,7.5881452560424805,7.7874298095703125,6269000.0,7.7874298095703125,7.4822006543477375,7.382728662490845,7.501546402981407,7.501546402981407
2005-11-21,8.042922973632812,7.741440773010254,7.874297618865967,7.9713850021362305,3017600.0,7.9713850021362305,7.533639939626058,7.38916708946228,7.506440555055936,7.506440555055936
2005-11-22,8.048032760620117,7.869187355041504,7.996933937072754,8.048032760620117,3117500.0,8.048032760620117,7.585760529836019,7.398467035293579,7.512023979855567,7.512023979855567
2005-11-23,8.114460945129395,7.920286178588867,8.007153511047363,8.078691482543945,1682400.0,8.078691482543945,7.634474531809489,7.407562580108642,7.517806301311571,7.517806301311571
2005-11-25,8.155340194702148,8.027593612670898,8.048032760620117,8.094021797180176,511300.0,8.094021797180176,7.690342394510905,7.416147155761719,7.523626659855698,7.523626659855698
2005-11-28,8.094021797180176,7.991824150085449,8.094021797180176,8.048032760620117,3811400.0,8.048032760620117,7.7462102254231775,7.423811950683594,7.528870720863342,7.528870720863342
2005-11-29,8.078691482543945,7.89984655380249,7.9713850021362305,8.048032760620117,3856200.0,8.048032760620117,7.800715414683024,7.430965757369995,7.531170158386231,7.5340109390787555
2005-11-30,8.042922973632812,7.935615539550781,8.032703399658203,7.976494789123535,2657900.0,7.976494789123535,7.843638261159261,7.4367910003662105,7.532498722076416,7.538349016039979
2005-12-01,8.053142547607422,7.920286178588867,8.007153511047363,7.991824150085449,1751900.0,7.991824150085449,7.887923717498779,7.44547776222229,7.529892692565918,7.542751687244304
2005-12-02,8.058252334594727,7.9151763916015625,8.048032760620117,7.9713850021362305,1087300.0,7.9713850021362305,7.9155169804890955,7.454675521850586,7.52835973739624,7.546873161425958
2005-12-05,8.058252334594727,7.833418369293213,8.022483825683594,7.9151763916015625,2375900.0,7.9151763916015625,7.923352114359537,7.4634644889831545,7.526264696121216,7.5503808112371535
2005-12-06,7.920286178588867,7.710781574249268,7.8947367668151855,7.721001625061035,2424900.0,7.721001625061035,7.9165389696757,7.468880949020385,7.52324987411499,7.551990441556247
2005-12-07,8.032703399658203,7.700562000274658,7.700562000274658,7.812979221343994,1890600.0,7.812979221343994,7.915857664744059,7.476239156723023,7.525242719650269,7.554429589030899
2005-12-08,7.9713850021362305,7.7874298095703125,7.8436384201049805,7.9151763916015625,837500.0,7.9151763916015625,7.932549889882406,7.487276458740235,7.528053145408631,7.557769837202849
2005-12-09,7.976494789123535,7.812979221343994,7.9151763916015625,7.910066604614258,1036000.0,7.910066604614258,7.952648703257243,7.499846725463867,7.531272358894348,7.5610019176378165
2005-12-12,8.293306350708008,8.012263298034668,8.048032760620117,8.07358169555664,7388200.0,8.07358169555664,7.971725495656331,7.513847742080689,7.534900360107422,7.565661733800715
2005-12-13,8.175779342651367,8.08380126953125,8.114460945129395,8.165559768676758,3618800.0,8.165559768676758,7.984670480092366,7.528666343688965,7.5399591255187985,7.571066220601399
2005-12-14,8.23709774017334,8.1195707321167,8.124680519104004,8.175779342651367,3021600.0,8.175779342651367,7.99318691889445,7.54890139579773,7.549923357963562,7.576465444905417
2005-12-15,8.20132827758789,7.8794074058532715,8.160449981689453,7.945835590362549,4391700.0,7.945835590362549,7.98432985941569,7.565763940811157,7.557843647003174,7.579734207254596
2005-12-16,8.231987953186035,7.925395965576172,8.017373085021973,8.20132827758789,21100100.0,8.20132827758789,7.991483624776205,7.588656120300293,7.568318862915039,7.585186786818922
2005-12-19,8.150230407714844,7.8947367668151855,8.150230407714844,7.9867143630981445,4158600.0,7.9867143630981445,7.987395731608073,7.605518665313721,7.575370473861694,7.588678330960481
2005-12-20,8.170669555664062,7.8794074058532715,7.961164951324463,7.9151763916015625,3368900.0,7.9151763916015625,7.97853864034017,7.621052646636963,7.5816045045852665,7.591492969414284
2005-12-21,8.053142547607422,7.812979221343994,7.920286178588867,7.838528156280518,1557700.0,7.838528156280518,7.969340864817301,7.6342360877990725,7.588247323036194,7.593604381267841
2005-12-22,7.9509453773498535,7.797649383544922,7.807868957519531,7.807868957519531,1340100.0,7.807868957519531,7.957077185312907,7.6471129322052,7.594890141487122,7.595420182761499
2005-12-23,7.976494789123535,7.761880397796631,7.797649383544922,7.8794074058532715,1257700.0,7.8794074058532715,7.95094534556071,7.659070014953613,7.600970878601074,7.597806630014372
2005-12-27,7.991824150085449,7.7516608238220215,7.869187355041504,7.8231987953186035,1605900.0,7.8231987953186035,7.944813505808512,7.667450189590454,7.606847219467163,7.599684898058573
2005-12-28,7.838528156280518,7.7669901847839355,7.782320022583008,7.77209997177124,1186900.0,7.77209997177124,7.948220062255859,7.677465515136719,7.612519164085388,7.601109816023141
2005-12-29,7.904956340789795,7.77209997177124,7.828308582305908,7.792539596557617,1961100.0,7.792539596557617,7.946857420603434,7.688502817153931,7.618650999069214,7.602678912584899
2005-12-30,7.864077568054199,7.72611141204834,7.761880397796631,7.741440773010254,3111200.0,7.741440773010254,7.9352750460306805,7.7001533031463625,7.624680633544922,7.6038070577916095
2006-01-03,7.812979221343994,7.6954522132873535,7.72611141204834,7.7158918380737305,4513200.0,7.7158918380737305,7.9223300615946455,7.712621374130249,7.629739398956299,7.604710967310013
2006-01-04,7.8231987953186035,7.6954522132873535,7.7158918380737305,7.818089008331299,4394800.0,7.818089008331299,7.905297215779623,7.7250894355773925,7.633367400169373,7.6064179916381836
2006-01-05,7.8436384201049805,7.792539596557617,7.8436384201049805,7.818089008331299,2185900.0,7.818089008331299,7.882132498423259,7.735922346115112,7.636484417915344,7.6080979203420975
2006-01-06,7.9151763916015625,7.77209997177124,7.89984655380249,7.8436384201049805,1792800.0,7.8436384201049805,7.8599897702535,7.749310188293457,7.637557492256165,7.60995256994653
2006-01-09,7.8436384201049805,7.741440773010254,7.812979221343994,7.818089008331299,2336200.0,7.818089008331299,7.851473331451416,7.762800226211548,7.638068480491638,7.61157863587141
2006-01-10,7.833418369293213,7.761880397796631,7.761880397796631,7.833418369293213,3887300.0,7.833418369293213,7.826946004231771,7.779049587249756,7.639243745803833,7.613298323727394
2006-01-11,7.8231987953186035,7.7669901847839355,7.782320022583008,7.807868957519531,2184000.0,7.807868957519531,7.8150229771931965,7.7901890850067135,7.6405723094940186,7.614795020910409
2006-01-12,7.833418369293213,7.777210235595703,7.7874298095703125,7.797649383544922,2153000.0,7.797649383544922,7.807187843322754,7.802146158218384,7.640827803611756,7.6161908557396805
2006-01-13,7.828308582305908,7.7516608238220215,7.828308582305908,7.777210235595703,2422500.0,7.777210235595703,7.803099981943766,7.812365884780884,7.639397044181823,7.617410699526469
2006-01-17,7.910066604614258,7.756770610809326,7.756770610809326,7.89984655380249,3049000.0,7.89984655380249,7.809231821695963,7.823403186798096,7.638272876739502,7.619534277378168
2006-01-18,7.925395965576172,7.792539596557617,7.89984655380249,7.89984655380249,1442300.0,7.89984655380249,7.810594431559244,7.8362800407409665,7.636382222175598,7.621626160038051
2006-01-19,7.945835590362549,7.782320022583008,7.884517192840576,7.925395965576172,3354100.0,7.925395965576172,7.817407576243083,7.850587654113769,7.635155854225158,7.623876306745741
2006-01-20,7.9713850021362305,7.7874298095703125,7.874297618865967,7.828308582305908,1866900.0,7.828308582305908,7.821154816945394,7.86254472732544,7.633827290534973,7.625379485242507
2006-01-23,7.8947367668151855,7.761880397796631,7.812979221343994,7.874297618865967,1275500.0,7.874297618865967,7.82660535176595,7.873377637863159,7.633980588912964,7.62719640592589
2006-01-24,7.884517192840576,7.848748207092285,7.8589677810668945,7.874297618865967,1255200.0,7.874297618865967,7.835462474822998,7.884312744140625,7.634440479278564,7.628986994425456
2006-01-25,7.864077568054199,7.77209997177124,7.85385799407959,7.833418369293213,1783800.0,7.833418369293213,7.8432975769042965,7.889831390380859,7.635411353111267,7.630457723741051
2006-01-26,7.920286178588867,7.833418369293213,7.920286178588867,7.869187355041504,1444200.0,7.869187355041504,7.846704133351644,7.891262149810791,7.636637716293335,7.632162935393197
2006-01-27,7.966274738311768,7.864077568054199,7.864077568054199,7.925395965576172,1253600.0,7.925395965576172,7.853857930501302,7.8933060932159425,7.6384772682189945,7.634242602273927
2006-01-30,7.996933937072754,7.802759170532227,7.9713850021362305,7.8436384201049805,1028200.0,7.8436384201049805,7.853857930501302,7.89371488571167,7.639192652702332,7.635717220709357
2006-01-31,7.874297618865967,7.710781574249268,7.874297618865967,7.746551036834717,3007300.0,7.746551036834717,7.84908873240153,7.895350046157837,7.6388860607147215,7.636492282360583
2006-02-01,7.756770610809326,7.629024028778076,7.690342426300049,7.664793014526367,2234300.0,7.664793014526367,7.83784704208374,7.89647421836853,7.638375072479248,7.636688815222846
2006-02-02,7.685232639312744,7.419519901275635,7.654573440551758,7.450178623199463,1970300.0,7.450178623199463,7.814001019795736,7.889729194641113,7.636228928565979,7.635402538036478
2006-02-03,7.455288887023926,7.3479814529418945,7.393970489501953,7.445068836212158,2440100.0,7.445068836212158,7.790495649973551,7.879202871322632,7.634184980392456,7.634098882544531
2006-02-06,7.445068836212158,7.358201503753662,7.414409637451172,7.434849262237549,947700.0,7.434849262237549,7.767671585083008,7.86693920135498,7.6327031183242795,7.632743442950606
2006-02-07,7.445068836212158,7.363311290740967,7.399080276489258,7.378640651702881,1429500.0,7.378640651702881,7.732924524943034,7.852938184738159,7.630250382423401,7.6310265321989315
2006-02-08,7.64435338973999,7.3837504386901855,7.445068836212158,7.6392436027526855,2285700.0,7.6392436027526855,7.7155509948730465,7.8438426208496095,7.629994888305664,7.631081680323454
2006-02-09,7.675012588500977,7.465508460998535,7.6239142417907715,7.562595844268799,2121300.0,7.562595844268799,7.691364320119222,7.834133882522583,7.628972916603089,7.630625108083089
2006-02-10,7.562595844268799,7.378640651702881,7.537046432495117,7.409299850463867,1904500.0,7.409299850463867,7.663430404663086,7.821359224319458,7.6261624908447265,7.62915937790018
2006-02-13,7.4757280349731445,7.3684210777282715,7.3837504386901855,7.399080276489258,1118000.0,7.399080276489258,7.631749248504638,7.809810934066772,7.623300967216491,7.627645699601424
2006-02-14,7.429739475250244,7.353091239929199,7.399080276489258,7.3837504386901855,1943300.0,7.3837504386901855,7.599046103159586,7.797649459838867,7.621563611030578,7.626051612928802
2006-02-15,7.4603986740112305,7.317322254180908,7.3684210777282715,7.399080276489258,1777700.0,7.399080276489258,7.57009023030599,7.786203365325928,7.620439443588257,7.624577773081792
2006-02-16,7.542156219482422,7.388860702514648,7.388860702514648,7.491057872772217,1674000.0,7.491057872772217,7.544881598154704,7.777720994949341,7.620592741966248,7.623716354370117
2006-02-17,7.506387233734131,7.393970489501953,7.465508460998535,7.414409637451172,1347900.0,7.414409637451172,7.5108158429463705,7.771589155197144,7.6202350521087645,7.6223746446462775
2006-02-21,7.485948085784912,7.34287166595459,7.409299850463867,7.393970489501953,1456200.0,7.393970489501953,7.480837980906169,7.763208980560303,7.619724068641663,7.620919841110327
2006-02-22,7.526826858520508,7.388860702514648,7.388860702514648,7.4246296882629395,2749900.0,7.4246296882629395,7.45937655766805,7.753398046493531,7.620337252616882,7.619677498370787
2006-02-23,7.4603986740112305,7.317322254180908,7.393970489501953,7.419519901275635,1505100.0,7.419519901275635,7.443025016784668,7.7435871124267575,7.621716918945313,7.618418645558867
2006-02-24,7.4246296882629395,7.327542304992676,7.409299850463867,7.3684210777282715,2006300.0,7.3684210777282715,7.437574513753256,7.72948390007019,7.62166582107544,7.616856160759926
