Date,High,Low,Open,Close,Volume,Adj Close,CMI-15ma,CMI-50ma,CMI-100ma,CMI-200ma
2000-02-03,9.421875,9.140625,9.265625,9.34375,2487600.0,6.015954971313477,6.695347658793131,7.021966664687447,7.021966664687447,7.021966664687447
2000-02-04,9.453125,9.34375,9.34375,9.390625,1194000.0,6.046133995056152,6.585356775919596,6.981306970119476,6.981306970119476,6.981306970119476
2000-02-07,9.484375,9.09375,9.40625,9.28125,1344800.0,5.975711822509766,6.48274335861206,6.941083164215088,6.941083164215088,6.941083164215088
2000-02-08,9.5,9.15625,9.34375,9.234375,1170000.0,5.9455342292785645,6.382812881469727,6.9027928205636835,6.9027928205636835,6.9027928205636835
2000-02-09,9.34375,9.140625,9.25,9.140625,909600.0,5.885171890258789,6.290259838104248,6.865103156478317,6.865103156478317,6.865103156478317
2000-02-10,9.234375,9.0625,9.140625,9.15625,1580800.0,5.895232677459717,6.209108352661133,6.8304649250847955,6.8304649250847955,6.8304649250847955
2000-02-11,9.25,8.71875,9.25,8.765625,1278800.0,5.643728733062744,6.1239324569702145,6.789542987428862,6.789542987428862,6.789542987428862
2000-02-14,8.96875,8.75,8.78125,8.84375,1257200.0,5.694029808044434,6.056194210052491,6.753025881449381,6.753025881449381,6.753025881449381
2000-02-15,9.078125,8.84375,8.84375,8.984375,1914800.0,5.784570217132568,6.006564203898112,6.721785376148839,6.721785376148839,6.721785376148839
2000-02-16,9.265625,9.109375,9.25,9.265625,1792000.0,5.96565055847168,5.967664909362793,6.698156163096428,6.698156163096428,6.698156163096428
2000-02-17,9.09375,8.90625,9.0,9.015625,1058800.0,5.804693698883057,5.927424621582031,6.67108154296875,6.67108154296875,6.67108154296875
2000-02-18,10.5,9.046875,9.15625,10.1875,2434800.0,6.559201717376709,5.950227737426758,6.667790959863102,6.667790959863102,6.667790959863102
2000-02-22,10.171875,9.640625,10.125,10.171875,2058400.0,6.549139976501465,5.976384067535401,6.664400931767055,6.664400931767055,6.664400931767055
2000-02-23,10.15625,9.5625,10.15625,9.5625,720000.0,6.156795024871826,5.9871147473653155,6.650300767686632,6.650300767686632,6.650300767686632
2000-02-24,9.546875,8.6875,9.546875,8.75,2075600.0,5.633668422698975,5.970347849527995,6.6228242178221,6.6228242178221,6.6228242178221
2000-02-25,8.6875,8.4375,8.5625,8.65625,2153200.0,5.573307037353516,5.940837987263998,6.595205344651875,6.595205344651875,6.595205344651875
2000-02-28,8.515625,8.28125,8.515625,8.40625,1172800.0,5.459650039672852,5.901739056905111,6.566088541960105,6.566088541960105,6.566088541960105
2000-02-29,8.46875,8.25,8.46875,8.328125,1358000.0,5.408911228179932,5.863952350616455,6.537159109115601,6.537159109115601,6.537159109115601
2000-03-01,8.625,8.34375,8.390625,8.46875,996400.0,5.500239849090576,5.834266058603922,6.511868395456454,6.511868395456454,6.511868395456454
2000-03-02,8.3125,8.09375,8.25,8.234375,1185600.0,5.348020553588867,5.798455969492594,6.484157732554844,6.484157732554844,6.484157732554844
2000-03-03,8.671875,8.203125,8.296875,8.65625,1090400.0,5.6220197677612305,5.780241775512695,6.464108012443365,6.464108012443365,6.464108012443365
2000-03-06,8.59375,8.25,8.53125,8.25,849600.0,5.358168601989746,5.761204433441162,6.438973025842146,6.438973025842146,6.438973025842146
2000-03-07,8.40625,7.8125,8.390625,7.828125,852400.0,5.084173679351807,5.720547358194987,6.408866373697917,6.408866373697917,6.408866373697917
2000-03-08,8.0,7.53125,7.953125,7.765625,1096400.0,5.043581962585449,5.671148141225179,6.379186277804167,6.379186277804167,6.379186277804167
2000-03-09,8.0625,7.6875,7.859375,8.0,651600.0,5.195800304412842,5.61982479095459,6.354007852838395,6.354007852838395,6.354007852838395
2000-03-10,8.0625,7.703125,7.75,8.0,1124000.0,5.195800304412842,5.579231897989909,6.329878528912862,6.329878528912862,6.329878528912862
2000-03-13,7.875,7.640625,7.875,7.859375,709200.0,5.104468822479248,5.482249704996745,6.304870167557074,6.304870167557074,6.304870167557074
2000-03-14,8.109375,7.8125,7.921875,7.875,1020800.0,5.114617347717285,5.386614863077799,6.281065111160278,6.281065111160278,6.281065111160278
2000-03-15,8.5,7.75,7.765625,8.375,1501200.0,5.439352035522461,5.338785330454509,6.23754186630249,6.264560933206596,6.264560933206596
2000-03-16,9.3125,8.453125,8.484375,9.296875,1659200.0,6.038089752197266,5.365746752421061,6.2102185726165775,6.260205718187185,6.260205718187185
2000-03-17,9.296875,8.703125,9.296875,8.890625,1426800.0,5.774240016937256,5.3791422843933105,6.177417116165161,6.251036554012659,6.251036554012659
2000-03-20,9.265625,8.953125,9.125,8.984375,1358800.0,5.835128307342529,5.404174168904622,6.140602178573609,6.243334549444693,6.243334549444693
2000-03-21,9.5,8.96875,9.109375,9.3125,1124000.0,6.048238754272461,5.4467960039774574,6.104025411605835,6.239787353168834,6.239787353168834
2000-03-22,9.3125,9.046875,9.3125,9.1875,839200.0,5.967051982879639,5.477916812896728,6.063611698150635,6.234917078699384,6.234917078699384
2000-03-23,9.625,9.125,9.125,9.5625,1117600.0,6.210606575012207,5.535422547658285,6.037123165130615,6.234490578634697,6.234490578634697
2000-03-24,9.765625,9.390625,9.5625,9.53125,1267600.0,6.190310955047607,5.57330862681071,6.009625110626221,6.233728860986644,6.233728860986644
2000-03-27,9.75,9.34375,9.625,9.609375,1250000.0,6.241048336029053,5.632167275746664,5.980526132583618,6.233852919885668,6.233852919885668
2000-03-28,9.6875,9.125,9.671875,9.3125,1177200.0,6.048238754272461,5.696438280741374,5.951192646026612,6.230759350458781,6.230759350458781
2000-03-29,9.65625,9.25,9.328125,9.40625,1277600.0,6.109125137329102,5.76747449239095,5.924485321044922,6.228765346964852,6.228765346964852
2000-03-30,9.34375,8.953125,9.34375,9.078125,1808400.0,5.896019458770752,5.814155769348145,5.896936359405518,6.223398477800431,6.223398477800431
2000-03-31,9.5,8.9375,8.953125,9.390625,1990000.0,6.098978042602539,5.874367618560791,5.87666582107544,6.221423550257607,6.221423550257607
2000-04-03,9.515625,9.125,9.515625,9.3125,776800.0,6.048238754272461,5.937285614013672,5.8592032527923585,6.218717537820339,6.218717537820339
2000-04-04,9.984375,9.390625,9.484375,9.59375,1860400.0,6.230901718139648,6.01170457204183,5.849619216918946,6.218904986748329,6.218904986748329
2000-04-05,9.75,9.40625,9.75,9.453125,1022000.0,6.139572620391846,6.058385944366455,5.841830263137817,6.217702981197473,6.217702981197473
2000-04-06,9.578125,9.1875,9.453125,9.1875,1339200.0,5.967051982879639,6.0536500930786135,5.830188503265381,6.213961921521087,6.213961921521087
2000-04-07,9.28125,9.015625,9.25,9.109375,709200.0,5.916313171386719,6.063121636708577,5.820348806381226,6.209584734019111,6.209584734019111
2000-04-10,9.28125,8.96875,9.09375,9.03125,542000.0,5.865572929382324,6.065151278177897,5.813317165374756,6.204599055691042,6.204599055691042
2000-04-11,9.1875,8.953125,9.09375,9.046875,889600.0,5.875721454620361,6.053650124867757,5.807695693969727,6.199900804247175,6.199900804247175
2000-04-12,9.375,8.875,8.984375,8.90625,1400400.0,5.784387588500977,6.041472498575846,5.803466749191284,6.194048505433848,6.194048505433848
2000-04-13,9.9375,9.171875,9.296875,9.65625,2063600.0,6.271493911743164,6.0455316543579105,5.811193189620972,6.195124136077033,6.195124136077033
2000-04-14,9.5,9.125,9.4375,9.15625,2065600.0,5.946756839752197,6.029294713338216,5.809809226989746,6.191721844346556,6.191721844346556
2000-04-17,9.703125,9.15625,9.15625,9.171875,1160400.0,5.956906795501709,6.010351943969726,5.808024682998657,6.188548668010815,6.188548668010815
2000-04-18,9.578125,9.0,9.1875,9.359375,1152800.0,6.078683376312256,6.012381585439046,5.810084114074707,6.187083797454834,6.187083797454834
2000-04-19,9.328125,8.921875,9.296875,9.046875,717600.0,5.875721454620361,5.9968213399251304,5.808687858581543,6.182986924522801,6.182986924522801
2000-04-20,9.203125,8.90625,8.90625,9.03125,644000.0,5.865572929382324,5.994791571299235,5.808295879364014,6.178864664845652,6.178864664845652
2000-04-24,9.21875,8.96875,9.03125,9.078125,369600.0,5.896019458770752,5.981260999043783,5.8083116149902345,6.175238444254949,6.175238444254949
2000-04-25,9.25,8.875,8.953125,9.1875,688400.0,5.967051982879639,5.975848547617594,5.8147780799865725,6.17260317259197,6.17260317259197
2000-04-26,9.390625,8.859375,9.25,9.046875,880800.0,5.875721454620361,5.952169863382975,5.818411912918091,6.1688921511173245,6.1688921511173245
2000-04-27,9.171875,8.90625,9.078125,8.9375,412000.0,5.804685592651367,5.92984406153361,5.818814220428467,6.164395773852313,6.164395773852313
2000-04-28,8.9375,8.765625,8.890625,8.890625,854400.0,5.774240016937256,5.916989930470785,5.814986009597778,6.159637776816764,6.159637776816764
2000-05-01,9.0,8.4375,8.859375,8.859375,1057200.0,5.753944396972656,5.906165345509847,5.813971023559571,6.154749904770449,6.154749904770449
2000-05-02,8.796875,8.53125,8.6875,8.671875,824800.0,5.632168292999268,5.890605036417643,5.795430355072021,6.148528695106506,6.148528695106506
2000-05-03,8.65625,8.4375,8.65625,8.484375,292400.0,5.5103912353515625,5.86624968846639,5.7746553802490235,6.141021195579977,6.141021195579977
2000-05-04,8.578125,8.359375,8.5,8.453125,480400.0,5.490094184875488,5.846630128224691,5.761321363449096,6.133452276850855,6.133452276850855
2000-05-05,8.59375,8.390625,8.46875,8.53125,544000.0,5.540836334228516,5.797919623057047,5.759464721679688,6.126640599349449,6.126640599349449
2000-05-08,8.671875,8.375,8.46875,8.5,618000.0,5.520539283752441,5.76950511932373,5.758409366607666,6.119753084399483,6.119753084399483
2000-05-09,8.609375,8.265625,8.59375,8.453125,640400.0,5.490094184875488,5.738384278615316,5.759018249511719,6.112678265303709,6.112678265303709
2000-05-10,8.421875,8.203125,8.328125,8.421875,484000.0,5.469801425933838,5.6977921485900875,5.760236053466797,6.10553518931071,6.10553518931071
2000-05-11,8.84375,8.4375,8.53125,8.65625,853600.0,5.6220197677612305,5.680878702799479,5.76267165184021,6.100221833029946,6.100221833029946
2000-05-12,8.734375,8.5,8.5625,8.6875,624800.0,5.642317771911621,5.665995025634766,5.768557596206665,6.0952446149743125,6.0952446149743125
2000-05-15,8.9375,8.4375,8.9375,8.546875,530400.0,5.550983428955078,5.6429926236470545,5.767136869430542,6.089392344156901,6.089392344156901
2000-05-16,8.859375,8.515625,8.546875,8.609375,873200.0,5.591575622558594,5.617960866292318,5.771805009841919,6.084096421586707,6.084096421586707
2000-05-17,8.625,8.46875,8.484375,8.546875,825600.0,5.550983428955078,5.5963116645812985,5.781141204833984,6.078484705874795,6.078484705874795
2000-05-18,8.875,8.53125,8.734375,8.5625,507200.0,5.56113338470459,5.58007485071818,5.791492233276367,6.073095629612605,6.073095629612605
2000-05-19,8.609375,8.4375,8.5,8.515625,677200.0,5.530686378479004,5.5638379414876304,5.7981899547576905,6.067503781662774,6.067503781662774
2000-05-22,8.5625,8.203125,8.453125,8.421875,730000.0,5.469801425933838,5.544895076751709,5.80366997718811,6.061404778032887,6.061404778032887
2000-05-23,8.484375,8.25,8.484375,8.3125,548400.0,5.398762226104736,5.529334672292074,5.80955584526062,6.054711418922501,6.054711418922501
2000-05-24,8.703125,8.40625,8.46875,8.4765625,546400.0,5.505317687988281,5.528996435801188,5.81736985206604,6.049217481613159,6.049217481613159
2000-05-25,8.578125,8.125,8.5,8.2421875,789200.0,5.353097915649414,5.519863351186117,5.815644769668579,6.026593317985535,6.042325208682825
2000-05-26,8.421875,8.078125,8.34375,8.15625,357200.0,5.297281742095947,5.5036263783772785,5.800828609466553,6.005523591041565,6.035020860971189
2000-05-30,8.3125,8.015625,8.09375,8.2578125,469200.0,5.413017749786377,5.496458276112874,5.793604164123535,5.985510640144348,6.028981995814055
2000-05-31,8.328125,8.109375,8.328125,8.1328125,424400.0,5.331080913543701,5.485857391357422,5.783523216247558,5.962062697410584,6.022271408484532
2000-06-01,8.375,8.078125,8.15625,8.3359375,727600.0,5.464229106903076,5.485485903422037,5.771843023300171,5.9379342174530025,6.016956719898042
2000-06-02,8.5,8.203125,8.4375,8.375,536800.0,5.489835262298584,5.476673603057861,5.76229868888855,5.9129551935195925,6.011983875958425
2000-06-05,8.546875,8.234375,8.40625,8.3125,1001200.0,5.448866367340088,5.463776842753092,5.747063884735107,5.892093524932862,6.006721095504048
2000-06-06,8.40625,8.203125,8.375,8.234375,684000.0,5.397655010223389,5.4535549481709795,5.731210765838623,5.870417938232422,6.001081594714412
2000-06-07,8.34375,8.0625,8.34375,8.09375,745200.0,5.305476665496826,5.434481684366862,5.712499332427979,5.846512732505798,5.994699898116085
2000-06-08,8.078125,7.84375,8.03125,7.90625,659200.0,5.1825690269470215,5.409920724232991,5.69518593788147,5.823189291954041,5.987316890196367
2000-06-09,8.09375,7.953125,7.953125,8.0,341200.0,5.244021415710449,5.388779926300049,5.677883863449097,5.801184592247009,5.980620534570368
2000-06-12,8.203125,7.90625,8.0625,8.015625,652800.0,5.254265308380127,5.3703518549601235,5.665048780441285,5.780992569923401,5.974135220050812
2000-06-13,8.046875,7.828125,8.015625,7.953125,465600.0,5.213294982910156,5.353251425425212,5.647335119247437,5.762000470161438,5.9674021206070895
2000-06-14,8.25,7.9375,7.96875,8.09375,1056400.0,5.305476665496826,5.347032388051351,5.632479877471924,5.7458415651321415,5.961595756965771
2000-06-15,8.28125,8.078125,8.109375,8.28125,1219200.0,5.428384780883789,5.341903527577718,5.616429538726806,5.7330243778228756,5.956959139782449
2000-06-16,8.328125,8.078125,8.3125,8.1640625,710800.0,5.351564407348633,5.341801293691,5.600669374465943,5.72124981880188,5.951740219675261
2000-06-19,8.25,7.859375,8.21875,7.875,680000.0,5.162084102630615,5.332788117726644,5.584570016860962,5.707379260063171,5.944991022093683
2000-06-20,7.890625,7.71875,7.890625,7.78125,871600.0,5.100631237030029,5.311962350209554,5.568256378173828,5.694302592277527,5.937835430694839
2000-06-21,7.859375,7.71875,7.78125,7.734375,854800.0,5.069904327392578,5.2945505777994795,5.552343006134033,5.682830085754395,5.930541892011626
2000-06-22,7.75,7.515625,7.75,7.59375,684800.0,4.977724075317383,5.2621169090271,5.534383058547974,5.67103937625885,5.9226017435391745
2000-06-23,7.65625,7.453125,7.53125,7.484375,669600.0,4.906026840209961,5.223196347554524,5.516815843582154,5.660141296386719,5.914200298057115
2000-06-26,7.609375,7.390625,7.5625,7.515625,1256400.0,4.926513671875,5.188372834523519,5.48991623878479,5.6505547142028805,5.906104506039228
2000-06-27,7.59375,7.421875,7.421875,7.484375,2015600.0,4.906026840209961,5.155597623189291,5.469101638793945,5.639455432891846,5.89797379330891
2000-06-28,7.5,7.1875,7.5,7.3515625,1608400.0,4.8189697265625,5.123163827260336,5.446342897415161,5.627183790206909,5.889272147609342
2000-06-29,7.46875,7.265625,7.4375,7.296875,2083600.0,4.783122539520264,5.096534061431885,5.420431680679322,5.615257897377014,5.880422950744629
2000-06-30,7.375,6.80859375,7.375,6.80859375,3156400.0,4.463052272796631,5.0444694519042965,5.392178297042847,5.600433077812195,5.869173977110121
2000-07-03,7.125,6.890625,6.921875,7.078125,1246800.0,4.639731407165527,5.003500525156657,5.367661466598511,5.587978672981262,5.859493326953077
2000-07-05,7.0625,6.90625,6.9375,6.953125,1478000.0,4.557793140411377,4.959800402323405,5.340896940231323,5.574604277610779,5.84932379424572
2000-07-06,7.234375,6.953125,6.96875,7.140625,1872000.0,4.680699825286865,4.918148612976074,5.315169897079468,5.56497398853302,5.8402646937111555
2000-07-07,7.1875,6.828125,7.078125,6.828125,1797200.0,4.475854873657227,4.85464661916097,5.287172565460205,5.552792239189148,5.8297692335568945
2000-07-10,7.125,6.890625,6.984375,6.984375,1338800.0,4.578276634216309,4.803094100952149,5.2626443862915036,5.540729303359985,5.820215854935974
2000-07-11,7.5,6.765625,6.953125,7.5,1537200.0,4.9162702560424805,4.786706511179606,5.245484991073608,5.530235500335693,5.8133677822170835
2000-07-12,7.234375,6.875,6.921875,7.125,2036400.0,4.6704583168029785,4.758028316497803,5.223815269470215,5.518893146514893,5.80477447796585
2000-07-13,7.5,7.0,7.1875,7.390625,2312800.0,4.844577312469482,4.7430065155029295,5.208063449859619,5.50174690246582,5.797608827477071
2000-07-14,7.65625,7.4375,7.59375,7.640625,1855200.0,5.008450508117676,4.745054944356283,5.198024635314941,5.486340007781982,5.791763210296631
2000-07-17,9.0625,8.65625,8.71875,9.0078125,7188800.0,5.904646396636963,4.811629581451416,5.206315679550171,5.483818521499634,5.792593233725604
2000-07-18,9.34375,8.765625,9.109375,9.0625,3505200.0,5.94049072265625,4.8792280515035,5.214308767318726,5.486886744499206,5.793672777440426
2000-07-19,8.9375,8.546875,8.859375,8.625,1752000.0,5.653712749481201,4.929073778788249,5.216972236633301,5.4876908016204835,5.7926585743392724
2000-07-20,8.734375,8.25,8.734375,8.28125,4338800.0,5.428384780883789,4.969701449076335,5.215738048553467,5.487378149032593,5.790037899566212
2000-07-21,8.5,8.15625,8.265625,8.15625,1360000.0,5.346444129943848,5.00725622177124,5.213270902633667,5.486753478050232,5.7868693726403375
2000-07-24,8.375,8.1875,8.21875,8.25,1619200.0,5.407895565032959,5.070245774586995,5.208988418579102,5.485830035209656,5.784181615139576
2000-07-25,8.34375,8.046875,8.28125,8.09375,1398000.0,5.305476665496826,5.114628791809082,5.202251596450806,5.485404596328736,5.780810453522373
2000-07-26,8.15625,7.84375,8.15625,7.875,2042000.0,5.162084102630615,5.154914855957031,5.194473609924317,5.480805239677429,5.7764836958238295
2000-07-27,8.046875,7.8125,7.828125,7.984375,1160000.0,5.233780384063721,5.191786893208822,5.187317705154419,5.479561357498169,5.772714922825496
2000-07-28,8.09375,7.859375,8.0,7.8828125,973600.0,5.167205333709717,5.2378769238789875,5.179642143249512,5.480391674041748,5.768538994624697
2000-07-31,8.421875,7.96875,8.03125,7.9921875,1790000.0,5.2388997077941895,5.281918462117513,5.173197469711304,5.482344851493836,5.7649113282765425
2000-08-01,8.3125,8.046875,8.0625,8.265625,883600.0,5.418140411376953,5.315376472473145,5.170946550369263,5.484568252563476,5.762552342447294
2000-08-02,8.4375,8.125,8.359375,8.171875,1106800.0,5.356685638427734,5.361124960581462,5.168684234619141,5.486177105903625,5.759809999852567
2000-08-03,8.21875,8.015625,8.203125,8.15625,1160000.0,5.346444129943848,5.394582748413086,5.167637872695923,5.488596858978272,5.757035732269287
2000-08-04,8.203125,8.109375,8.125,8.125,1219600.0,5.325960636138916,5.415750090281168,5.164050731658936,5.490710291862488,5.754161898295084
2000-08-07,8.5,8.125,8.125,8.265625,1288400.0,5.418140411376953,5.383316357930501,5.1653515815734865,5.490498175621033,5.7519365904347
2000-08-08,8.671875,8.328125,8.328125,8.609375,1720000.0,5.64346981048584,5.363514963785807,5.172275342941284,5.486551976203918,5.751222993198194
2000-08-09,8.6875,8.453125,8.640625,8.484375,1695200.0,5.561530113220215,5.357369454701741,5.175245590209961,5.484424877166748,5.74998317045324
2000-08-10,8.578125,8.390625,8.484375,8.5,581600.0,5.571773052215576,5.366928672790527,5.180059432983398,5.481791324615479,5.748825961893255
2000-08-11,8.734375,8.453125,8.46875,8.703125,706400.0,5.704921722412109,5.390827178955078,5.1848732852935795,5.478358154296875,5.748542708735312
2000-08-14,8.90625,8.59375,8.796875,8.71875,1040800.0,5.715165615081787,5.411311848958333,5.189379892349243,5.475839290618897,5.748328753006764
2000-08-15,8.71875,8.453125,8.703125,8.46875,1157600.0,5.551287651062012,5.427699247996013,5.191428318023681,5.469246101379395,5.747073714140874
2000-08-16,8.59375,8.375,8.40625,8.515625,1174400.0,5.582015037536621,5.455694643656413,5.1951155185699465,5.463163142204285,5.746029038972493
2000-08-17,8.703125,8.453125,8.515625,8.640625,708800.0,5.66395378112793,5.48437287012736,5.202285060882568,5.457392196655274,5.745512842382275
2000-08-18,8.75,8.609375,8.75,8.703125,696400.0,5.704921722412109,5.520220629374186,5.21273211479187,5.45395902633667,5.745259147882462
2000-08-21,8.84375,8.703125,8.765625,8.796875,1278000.0,5.7663750648498535,5.555385653177897,5.223179187774658,5.450531525611877,5.745390302646234
2000-08-22,9.25,8.703125,8.796875,9.21875,1526000.0,6.042917251586914,5.597037442525228,5.238952226638794,5.452000503540039,5.747226888750807
2000-08-23,9.171875,8.78125,9.171875,8.84375,893200.0,5.7971014976501465,5.626398499806722,5.250628356933594,5.448981738090515,5.747532867946508
2000-08-24,9.046875,8.8125,8.84375,8.953125,815200.0,5.868797779083252,5.661222076416015,5.261894779205322,5.447187328338623,5.748272288136366
2000-08-25,9.15625,8.8125,8.96875,8.953125,681200.0,5.868797779083252,5.697411219278972,5.2707030391693115,5.443566288948059,5.749002745657256
2000-08-28,9.109375,8.875,8.96875,8.890625,398400.0,5.827829360961914,5.724723815917969,5.280228338241577,5.440448856353759,5.749477604785597
2000-08-29,9.109375,8.8125,8.828125,8.984375,636000.0,5.889283180236816,5.741111373901367,5.294772319793701,5.439671168327331,5.750314763920036
2000-08-30,8.921875,8.75,8.921875,8.828125,984000.0,5.835574626922607,5.7593810081481935,5.309471187591552,5.438863782882691,5.750822263104575
2000-08-31,8.96875,8.609375,8.828125,8.875,563600.0,5.8665618896484375,5.779033597310384,5.32540433883667,5.438873672485352,5.751507112965781
2000-09-01,8.96875,8.625,8.921875,8.71875,775200.0,5.763275146484375,5.782923825581869,5.34111536026001,5.437749209403992,5.751576336692361
2000-09-05,9.1875,8.375,8.71875,9.0625,1208000.0,5.990500450134277,5.801279481252035,5.3628048324584965,5.439810338020325,5.752973553730033
2000-09-06,9.109375,8.875,9.09375,8.96875,607200.0,5.928532600402832,5.8264291445414225,5.382845211029053,5.436380724906922,5.753994245861852
2000-09-07,9.0,8.765625,8.984375,8.84375,650400.0,5.845901012420654,5.844021542867025,5.401642694473266,5.435372166633606,5.754525498847741
2000-09-08,8.796875,8.5,8.78125,8.671875,799200.0,5.732291221618652,5.8485773722330725,5.4199091243743895,5.433126010894775,5.754397715645275
2000-09-11,8.84375,8.671875,8.734375,8.765625,1154000.0,5.794259071350098,5.8545331954956055,5.4401318550109865,5.430281767845154,5.754625494820731
2000-09-12,8.75,8.625,8.703125,8.671875,522400.0,5.732291221618652,5.852260939280192,5.465516633987427,5.428847465515137,5.754498595541174
2000-09-13,8.921875,8.65625,8.78125,8.671875,658400.0,5.732291221618652,5.831552537282308,5.487367830276489,5.4275146484375,5.754373130151781
2000-09-14,8.859375,8.640625,8.640625,8.703125,588800.0,5.752946376800537,5.828608862559,5.511270895004272,5.426083917617798,5.754365114683516
2000-09-15,8.453125,8.203125,8.25,8.3125,2729200.0,5.4947357177734375,5.803671391805013,5.527551612854004,5.421360754966736,5.7529146711253585
2000-09-18,8.203125,7.96875,8.203125,8.109375,1149600.0,5.360466957092285,5.769782670338949,5.545243854522705,5.4162082099914555,5.750734406047397
2000-09-19,8.09375,7.890625,8.09375,8.03125,1070800.0,5.3088226318359375,5.73518222173055,5.559854774475098,5.411249580383301,5.748292904532417
2000-09-20,8.0625,7.875,7.96875,8.03125,450000.0,5.3088226318359375,5.696484851837158,5.567705821990967,5.406595406532287,5.745878232704414
2000-09-21,8.0625,7.828125,8.0,7.921875,664800.0,5.236523151397705,5.6565480868021645,5.579027118682862,5.401421194076538,5.743094871604377
2000-09-22,7.921875,7.6875,7.921875,7.8125,767200.0,5.164225101470947,5.609725634256999,5.585420074462891,5.396741762161255,5.739948840244956
2000-09-25,8.0,7.78125,7.78125,7.84375,453600.0,5.184882640838623,5.571166133880615,5.58894871711731,5.393486676216125,5.736948482410328
2000-09-26,7.921875,7.5625,7.625,7.859375,1787600.0,5.195210933685303,5.518146832784017,5.574760007858276,5.390537843704224,5.734035914944064
2000-09-27,7.78125,7.4375,7.765625,7.5,2012000.0,4.957655429840088,5.453421688079834,5.555103302001953,5.384706034660339,5.729884147644043
2000-09-28,7.734375,7.4375,7.4375,7.578125,1272000.0,5.009297847747803,5.39764814376831,5.542215003967285,5.379593620300293,5.726051241793531
2000-09-29,7.84375,7.484375,7.640625,7.484375,790400.0,4.947328090667725,5.345317268371582,5.532593870162964,5.374165959358216,5.721931013480696
2000-10-02,7.984375,7.46875,7.46875,7.765625,1142400.0,5.133240222930908,5.301249345143636,5.5283297920227055,5.370800347328186,5.718832640898855
2000-10-03,8.28125,7.8125,7.828125,8.125,1139600.0,5.37079381942749,5.277149518330892,5.527587757110596,5.3682880878448485,5.717010448116283
