Date,High,Low,Open,Close,Volume,Adj Close,HSIC-15ma,HSIC-50ma,HSIC-100ma,HSIC-200ma
2000-02-09,2.659313678741455,2.5490195751190186,2.598039150238037,2.5490195751190186,1058700.0,2.5490195751190186,2.6764705657958983,2.692447335631759,2.692447335631759,2.692447335631759
2000-02-10,2.6470587253570557,2.5490195751190186,2.6348040103912354,2.6470587253570557,704800.0,2.6470587253570557,2.658496697743734,2.690826313836234,2.690826313836234,2.690826313836234
2000-02-11,2.6348040103912354,2.4509804248809814,2.622549057006836,2.4509804248809814,3347100.0,2.4509804248809814,2.6315359115600585,2.6825557659412254,2.6825557659412254,2.6825557659412254
2000-02-14,2.745098114013672,2.524509906768799,2.5735294818878174,2.6960785388946533,1334100.0,2.6960785388946533,2.6151960531870526,2.683006525039673,2.683006525039673,2.683006525039673
2000-02-15,2.745098114013672,2.6470587253570557,2.6960785388946533,2.6715686321258545,1664600.0,2.6715686321258545,2.6094771067301434,2.6826375607521302,2.6826375607521302,2.6826375607521302
2000-02-16,2.720588207244873,2.475490093231201,2.6960785388946533,2.561274528503418,1599300.0,2.561274528503418,2.6037581602732343,2.678844965994358,2.678844965994358,2.678844965994358
2000-02-17,2.6715686321258545,2.5,2.5428922176361084,2.622549057006836,2088900.0,2.622549057006836,2.6021241823832195,2.6771390293583726,2.6771390293583726,2.6771390293583726
2000-02-18,2.6348040103912354,2.524509906768799,2.628676414489746,2.5490195751190186,985300.0,2.5490195751190186,2.600490188598633,2.6733708101160385,2.6733708101160385,2.6733708101160385
2000-02-22,2.843137264251709,2.5735294818878174,2.7696077823638916,2.6470587253570557,3742800.0,2.6470587253570557,2.6045751571655273,2.672619036265782,2.672619036265782,2.672619036265782
2000-02-23,2.8921568393707275,2.6470587253570557,2.757352828979492,2.867647171020508,3488400.0,2.867647171020508,2.6209150314331056,2.678036484453413,2.678036484453413,2.678036484453413
2000-02-24,2.965686321258545,2.843137264251709,2.8921568393707275,2.9289214611053467,2262800.0,2.9289214611053467,2.6413398583730063,2.68481715949806,2.68481715949806,2.68481715949806
2000-02-25,2.965686321258545,2.8921568393707275,2.9166667461395264,2.9289214611053467,1056700.0,2.9289214611053467,2.6633986790974933,2.691240956908778,2.691240956908778,2.691240956908778
2000-02-28,3.3333332538604736,2.9166667461395264,2.9779412746429443,3.2598040103912354,2637200.0,3.2598040103912354,2.706699339548747,2.7058194967416616,2.7058194967416616,2.7058194967416616
2000-02-29,3.6764705181121826,3.3578431606292725,3.382352828979492,3.6764705181121826,3760700.0,3.6764705181121826,2.7777777671813966,2.730085772275925,2.730085772275925,2.730085772275925
2000-03-01,3.688725471496582,3.1372549533843994,3.5539214611053467,3.566176414489746,3394000.0,3.566176414489746,2.8415032545725505,2.750478226964067,2.750478226964067,2.750478226964067
2000-03-02,3.4558823108673096,3.002450942993164,3.44362735748291,3.0759804248809814,2784000.0,3.0759804248809814,2.8766339778900147,2.758228279295422,2.758228279295422,2.758228279295422
2000-03-03,3.1372549533843994,2.9901959896087646,3.088235378265381,3.0392158031463623,1197400.0,3.0392158031463623,2.9027777830759685,2.7647628728733507,2.7647628728733507,2.7647628728733507
2000-03-06,3.1127450466156006,2.9901959896087646,3.0392158031463623,3.063725471496582,894000.0,3.063725471496582,2.943627452850342,2.771557477387515,2.771557477387515,2.771557477387515
2000-03-07,3.256740093231201,3.0147058963775635,3.0392158031463623,3.0514705181121826,1523800.0,3.0514705181121826,2.9673202514648436,2.7777777671813966,2.7777777671813966,2.7777777671813966
2000-03-08,3.088235378265381,2.9534313678741455,3.0392158031463623,3.063725471496582,1889000.0,3.063725471496582,2.9934640407562254,2.783994021623031,2.783994021623031,2.783994021623031
2000-03-09,3.2352941036224365,2.965686321258545,3.0392158031463623,3.2352941036224365,1486100.0,3.2352941036224365,3.0383986790974933,2.7935961510272738,2.7935961510272738,2.7935961510272738
2000-03-10,3.3333332538604736,3.149509906768799,3.2107841968536377,3.186274528503418,926100.0,3.186274528503418,3.075980377197266,2.801776950558027,2.801776950558027,2.801776950558027
2000-03-13,3.2598040103912354,2.9289214611053467,3.247549057006836,3.0514705181121826,888400.0,3.0514705181121826,3.1094771067301434,2.8068727376509686,2.8068727376509686,2.8068727376509686
2000-03-14,3.1127450466156006,2.9901959896087646,3.1066176891326904,3.088235378265381,813900.0,3.088235378265381,3.138888883590698,2.812499990463257,2.812499990463257,2.812499990463257
2000-03-15,3.1127450466156006,2.9534313678741455,3.088235378265381,3.026960849761963,593600.0,3.026960849761963,3.149509795506795,2.823529405593872,2.816705105351467,2.816705105351467
2000-03-16,3.1127450466156006,2.965686321258545,2.9901959896087646,3.0514705181121826,616500.0,3.0514705181121826,3.157679732640584,2.837499990463257,2.8212198248276343,2.8212198248276343
2000-03-17,3.186274528503418,3.0147058963775635,3.0147058963775635,3.161764621734619,2257700.0,3.161764621734619,3.1732026100158692,2.8507352828979493,2.827645198354181,2.827645198354181
2000-03-20,3.1985294818878174,2.941176414489746,3.1372549533843994,2.941176414489746,794500.0,2.941176414489746,3.151960770289103,2.8598039102554322,2.8297476282826177,2.8297476282826177
2000-03-21,3.1372549533843994,2.941176414489746,3.0147058963775635,3.0759804248809814,445700.0,3.0759804248809814,3.111928097407023,2.869852929115295,2.8342245882207697,2.8342245882207697
2000-03-22,3.161764621734619,3.0392158031463623,3.1127450466156006,3.1403186321258545,819000.0,3.1403186321258545,3.0835375785827637,2.878002438545227,2.8396905532905032,2.8396905532905032
2000-03-23,3.5784313678741455,3.088235378265381,3.161764621734619,3.4558823108673096,2958500.0,3.4558823108673096,3.1088643709818524,2.8936887121200563,2.850500935002377,2.850500935002377
2000-03-24,3.5784313678741455,3.186274528503418,3.468137264251709,3.3578431606292725,1306600.0,3.3578431606292725,3.1301061948140463,2.905943613052368,2.859248214754565,2.859248214754565
2000-03-27,3.529411792755127,3.43137264251709,3.4558823108673096,3.504901885986328,676200.0,3.504901885986328,3.1595179557800295,2.913541650772095,2.870191497317815,2.870191497317815
2000-03-28,3.5416667461395264,3.284313678741455,3.529411792755127,3.3210785388946533,521700.0,3.3210785388946533,3.177491823832194,2.9196691036224367,2.877706281344096,2.877706281344096
2000-03-29,3.504901885986328,3.2107841968536377,3.370098114013672,3.2107841968536377,431400.0,3.2107841968536377,3.187295738855998,2.9228553771972656,2.8831665750409736,2.8831665750409736
2000-03-30,3.345588207244873,2.843137264251709,3.2352941036224365,3.088235378265381,1739100.0,3.088235378265381,3.177491823832194,2.928247537612915,2.8864741363833026,2.8864741363833026
2000-03-31,3.284313678741455,3.0759804248809814,3.149509906768799,3.1740195751190186,1025600.0,3.1740195751190186,3.1766748269399008,2.933394594192505,2.891038349696568,2.891038349696568
2000-04-03,3.2107841968536377,3.0392158031463623,3.1403186321258545,3.0392158031463623,375300.0,3.0392158031463623,3.1758578459421796,2.93707106590271,2.893353622406721,2.893353622406721
2000-04-04,3.2107841968536377,2.843137264251709,3.063725471496582,3.1372549533843994,1585500.0,3.1372549533843994,3.1791258176167805,2.940992636680603,2.8971059505756083,2.8971059505756083
2000-04-05,3.2352941036224365,3.0392158031463623,3.088235378265381,3.125,398300.0,3.125,3.185661760965983,2.948345580101013,2.9005588907184023,2.9005588907184023
2000-04-06,3.247549057006836,3.088235378265381,3.1127450466156006,3.2107841968536377,465600.0,3.2107841968536377,3.19628267288208,2.959620089530945,2.905189119168182,2.905189119168182
2000-04-07,3.2352941036224365,3.0392158031463623,3.2107841968536377,3.161764621734619,355400.0,3.161764621734619,3.19628267288208,2.969914207458496,2.9089622883235706,2.9089622883235706
2000-04-10,3.1985294818878174,3.0147058963775635,3.149509906768799,3.063725471496582,553800.0,3.063725471496582,3.2044526100158692,2.9797181272506714,2.9112052330072373,2.9112052330072373
2000-04-11,3.149509906768799,2.9166667461395264,3.063725471496582,3.0147058963775635,361000.0,3.0147058963775635,3.200367641448975,2.98829656124115,2.912683813912528,2.912683813912528
2000-04-12,3.063725471496582,2.9166667461395264,3.063725471496582,2.941176414489746,283000.0,2.941176414489746,3.1870914936065673,2.994669108390808,2.91308511814601,2.91308511814601
2000-04-13,3.1372549533843994,3.0147058963775635,3.0392158031463623,3.1372549533843994,570600.0,3.1372549533843994,3.1658496697743734,3.004963226318359,2.9161985880798764,2.9161985880798764
2000-04-14,3.0147058963775635,2.879901885986328,2.941176414489746,2.9166667461395264,541100.0,2.9166667461395264,3.1364379088083902,3.011335778236389,2.916205001203981,2.916205001203981
2000-04-17,2.9901959896087646,2.5735294818878174,2.941176414489746,2.6960785388946533,2908500.0,2.6960785388946533,3.082516352335612,3.0130514669418336,2.913230319280882,2.913230319280882
2000-04-18,3.0147058963775635,2.6715686321258545,2.7328431606292725,2.971813678741455,2584100.0,2.971813678741455,3.0592320283253986,3.0202818584442137,2.9140114307403566,2.9140114307403566
2000-04-19,3.063725471496582,2.720588207244873,3.0147058963775635,2.7328431606292725,614500.0,2.7328431606292725,3.0273692925771076,3.0227328395843505,2.911627637712579,2.911627637712579
2000-04-20,2.9166667461395264,2.757352828979492,2.81862735748291,2.81862735748291,387000.0,2.81862735748291,3.0093954245249432,3.0281249952316283,2.9104198418654406,2.9104198418654406
2000-04-24,2.843137264251709,2.745098114013672,2.7696077823638916,2.7696077823638916,460500.0,2.7696077823638916,2.982434638341268,3.030575976371765,2.908614559051318,2.908614559051318
2000-04-25,2.8553922176361084,2.745098114013672,2.81862735748291,2.843137264251709,682800.0,2.843137264251709,2.969362735748291,3.0384191131591796,2.9077857325348675,2.9077857325348675
2000-04-26,2.8921568393707275,2.80637264251709,2.843137264251709,2.81862735748291,813900.0,2.81862735748291,2.9481208960215253,3.040870089530945,2.906671252846718,2.906671252846718
2000-04-27,2.843137264251709,2.6960785388946533,2.7696077823638916,2.745098114013672,687900.0,2.745098114013672,2.9227941036224365,3.042340679168701,2.904676522737668,2.904676522737668
2000-04-28,2.81862735748291,2.6960785388946533,2.757352828979492,2.7420341968536377,1113800.0,2.7420341968536377,2.8915441036224365,3.0459558725357057,2.902693079739082,2.902693079739082
2000-05-01,2.941176414489746,2.6960785388946533,2.7328431606292725,2.941176414489746,865900.0,2.941176414489746,2.876838223139445,3.052328419685364,2.9031567343746323,2.9031567343746323
2000-05-02,3.088235378265381,2.867647171020508,2.9166667461395264,2.9289214611053467,655300.0,2.9289214611053467,2.8678512891133625,3.05992645740509,2.903463457311903,2.903463457311903
2000-05-03,3.002450942993164,2.80637264251709,2.941176414489746,2.9166667461395264,1726300.0,2.9166667461395264,2.8613153457641602,3.06531861782074,2.9036187901216395,2.9036187901216395
2000-05-04,3.063725471496582,2.843137264251709,2.9289214611053467,3.063725471496582,349300.0,3.063725471496582,2.869485282897949,3.0692401838302614,2.9054804957190226,2.9054804957190226
2000-05-05,3.1127450466156006,2.965686321258545,2.9901959896087646,3.0147058963775635,542600.0,3.0147058963775635,2.8613153457641602,3.0709558725357056,2.9067359600944083,2.9067359600944083
2000-05-08,3.370098114013672,3.002450942993164,3.026960849761963,3.2107841968536377,1556500.0,3.2107841968536377,2.8809231758117675,3.0765931272506712,2.9101910536939446,2.9101910536939446
2000-05-09,3.4803922176361084,3.223039150238037,3.2352941036224365,3.3333332538604736,674200.0,3.3333332538604736,2.9234068234761557,3.078063712120056,2.914945460437389,2.914945460437389
2000-05-10,3.2352941036224365,3.125,3.186274528503418,3.149509906768799,672600.0,3.149509906768799,2.9352532386779786,3.0675244998931883,2.9175517320632935,2.9175517320632935
2000-05-11,3.1740195751190186,3.0759804248809814,3.1740195751190186,3.161764621734619,604800.0,3.161764621734619,2.9638480027516683,3.059436264038086,2.9202353901915497,2.9202353901915497
2000-05-12,3.2107841968536377,3.063725471496582,3.1372549533843994,3.1127450466156006,584400.0,3.1127450466156006,2.983455848693848,3.0601715564727785,2.922327886457029,2.922327886457029
2000-05-15,3.370098114013672,3.063725471496582,3.094362735748291,3.2720587253570557,301900.0,3.2720587253570557,3.0169525782267255,3.064828414916992,2.9260884331118677,2.9260884331118677
2000-05-16,3.382352828979492,3.2352941036224365,3.2720587253570557,3.345588207244873,557400.0,3.345588207244873,3.0504493077596027,3.070465669631958,2.930551196666474,2.930551196666474
2000-05-17,3.3578431606292725,3.223039150238037,3.2965686321258545,3.3333332538604736,545700.0,3.3333332538604736,3.084763034184774,3.076102924346924,2.934791007794832,2.934791007794832
2000-05-18,3.382352828979492,3.2352941036224365,3.284313678741455,3.3333332538604736,384500.0,3.3333332538604736,3.1239787101745606,3.081495079994202,2.9389424895246825,2.9389424895246825
2000-05-19,3.370098114013672,3.2352941036224365,3.345588207244873,3.284313678741455,550200.0,3.284313678741455,3.160130675633748,3.082475471496582,2.9425030172485664,2.9425030172485664
2000-05-22,3.382352828979492,3.2107841968536377,3.308823585510254,3.3578431606292725,557900.0,3.3578431606292725,3.1879084587097166,3.085906844139099,2.9467411819769413,2.9467411819769413
2000-05-23,3.3578431606292725,3.247549057006836,3.308823585510254,3.2598040103912354,865400.0,3.2598040103912354,3.209967295328776,3.09007351398468,2.9499034327690046,2.9499034327690046
2000-05-24,3.3333332538604736,3.1740195751190186,3.2965686321258545,3.284313678741455,909300.0,3.284313678741455,3.234477090835571,3.0939950799942015,2.953247535228729,2.953247535228729
2000-05-25,3.3333332538604736,3.2352941036224365,3.2352941036224365,3.284313678741455,895000.0,3.284313678741455,3.2491829713185627,3.0991421365737915,2.961335771083832,2.9565254178377662
2000-05-26,3.308823585510254,3.1158087253570557,3.308823585510254,3.284313678741455,566600.0,3.284313678741455,3.2671568234761557,3.103798999786377,2.970649495124817,2.9597390282387828
2000-05-30,3.406862735748291,3.186274528503418,3.308823585510254,3.382352828979492,4759300.0,3.382352828979492,3.278594732284546,3.1082107639312744,2.9794730234146116,2.963842074847916
2000-05-31,3.529411792755127,3.2598040103912354,3.345588207244873,3.4558823108673096,2559100.0,3.4558823108673096,3.286764669418335,3.1185048818588257,2.989154396057129,2.9685732309634867
2000-06-01,3.5539214611053467,3.4803922176361084,3.4803922176361084,3.5416667461395264,3297600.0,3.5416667461395264,3.3129084587097166,3.1278186082839965,2.998835768699646,2.974031264441354
2000-06-02,3.627450942993164,3.5477941036224365,3.5477941036224365,3.5784313678741455,1122500.0,3.5784313678741455,3.340686241785685,3.1365808629989624,3.007291650772095,2.979733152209588
2000-06-05,3.5539214611053467,3.4558823108673096,3.468137264251709,3.492647171020508,851700.0,3.492647171020508,3.3660130500793457,3.1373161602020265,3.015502436161041,2.9845267411704377
2000-06-06,3.5416667461395264,3.4803922176361084,3.4803922176361084,3.5171568393707275,599700.0,3.5171568393707275,3.382352924346924,3.1405024337768555,3.023223023414612,2.9894585013389587
2000-06-07,3.5416667461395264,3.504901885986328,3.529411792755127,3.5171568393707275,752200.0,3.5171568393707275,3.393790833155314,3.1407475328445433,3.027144591808319,2.9942997704952137
2000-06-08,3.529411792755127,3.4558823108673096,3.5110294818878174,3.529411792755127,351300.0,3.529411792755127,3.406862735748291,3.1449141979217528,3.0322916507720947,2.999164425243031
2000-06-09,3.5539214611053467,3.4803922176361084,3.529411792755127,3.529411792755127,730300.0,3.529411792755127,3.419934638341268,3.1512867498397825,3.0370710635185243,3.0039414285539507
2000-06-12,3.5784313678741455,3.4803922176361084,3.529411792755127,3.5171568393707275,794500.0,3.5171568393707275,3.4354575157165526,3.1598651790618897,3.0440563583374023,3.008523709007672
2000-06-13,3.5202205181121826,3.4558823108673096,3.492647171020508,3.504901885986328,863400.0,3.504901885986328,3.4452614307403566,3.166482825279236,3.0499387097358706,3.0129164362375715
2000-06-14,3.5416667461395264,3.468137264251709,3.504901885986328,3.529411792755127,519600.0,3.529411792755127,3.463235282897949,3.176286745071411,3.0566789054870607,3.017447097259655
2000-06-15,3.6151959896087646,3.504901885986328,3.529411792755127,3.590686321258545,1450900.0,3.590686321258545,3.483660125732422,3.185355372428894,3.0631740045547486,3.0224317861639936
2000-06-16,3.590686321258545,3.4803922176361084,3.5416667461395264,3.4803922176361084,1314200.0,3.4803922176361084,3.4967320283253986,3.1924632167816163,3.0704043984413145,3.0263797209180634
2000-06-19,3.5539214611053467,3.3333332538604736,3.4803922176361084,3.44362735748291,455400.0,3.44362735748291,3.507352940241496,3.1971200799942014,3.0783700847625735,3.0299459400340023
2000-06-20,3.4558823108673096,3.3333332538604736,3.4558823108673096,3.370098114013672,302400.0,3.370098114013672,3.5065359592437746,3.201286749839783,3.0856004786491393,3.032828585576203
2000-06-21,3.43137264251709,3.3578431606292725,3.3578431606292725,3.370098114013672,404400.0,3.370098114013672,3.5008170127868654,3.2074142026901247,3.093566164970398,3.035662783294165
2000-06-22,3.492647171020508,3.4191176891326904,3.492647171020508,3.43137264251709,683900.0,3.43137264251709,3.4934640725453696,3.215747537612915,3.1020220494270325,3.038960365454356
2000-06-23,3.4803922176361084,3.284313678741455,3.43137264251709,3.308823585510254,388100.0,3.308823585510254,3.4754902203877767,3.2231004810333252,3.1088847947120666,3.041190640000272
2000-06-26,3.3210785388946533,3.284313678741455,3.308823585510254,3.2965686321258545,220300.0,3.2965686321258545,3.4624183177948,3.226286754608154,3.1156249904632567,3.04328390223081
2000-06-27,3.3210785388946533,3.2352941036224365,3.284313678741455,3.2352941036224365,914400.0,3.2352941036224365,3.4436274687449138,3.2326593017578125,3.1219975399971007,3.0448449607787094
2000-06-28,3.3333332538604736,3.2107841968536377,3.2352941036224365,3.2965686321258545,634400.0,3.2965686321258545,3.428921588261922,3.2446691036224364,3.1288602852821352,3.0468749903863475
2000-06-29,3.382352828979492,3.2598040103912354,3.284313678741455,3.382352828979492,762900.0,3.382352828979492,3.4191176573435467,3.252879886627197,3.1365808725357054,3.049558813095093
2000-06-30,3.4803922176361084,3.308823585510254,3.3578431606292725,3.382352828979492,558900.0,3.382352828979492,3.4093137264251707,3.2658700799942015,3.144301459789276,3.0522000354433816
2000-07-03,3.468137264251709,3.370098114013672,3.382352828979492,3.43137264251709,499800.0,3.43137264251709,3.4035947799682615,3.2781249856948853,3.153124990463257,3.0551856465227023
2000-07-05,3.4803922176361084,3.308823585510254,3.44362735748291,3.3210785388946533,475800.0,3.3210785388946533,3.39133989016215,3.2891544008255007,3.1598651885986326,3.057262934744358
2000-07-06,3.406862735748291,3.3210785388946533,3.3578431606292725,3.345588207244873,531900.0,3.345588207244873,3.3790849844614663,3.2992034196853637,3.1688112664222716,3.059498014376145
2000-07-07,3.345588207244873,3.308823585510254,3.3210785388946533,3.3210785388946533,270800.0,3.3210785388946533,3.361111132303874,3.3092524433135986,3.1750612664222717,3.061510172257057
2000-07-10,3.345588207244873,3.223039150238037,3.345588207244873,3.2352941036224365,307000.0,3.2352941036224365,3.3447712580362956,3.319056363105774,3.1806985211372374,3.0628367671529757
2000-07-11,3.2352941036224365,2.9901959896087646,3.2107841968536377,3.063725471496582,1253000.0,3.063725471496582,3.319444465637207,3.325490188598633,3.185723030567169,3.062843499761639
2000-07-12,3.026960849761963,2.8921568393707275,3.0147058963775635,2.941176414489746,989900.0,2.941176414489746,3.2908496856689453,3.325490188598633,3.1889093041419985,3.061928709646813
2000-07-13,2.941176414489746,2.8553922176361084,2.9289214611053467,2.9289214611053467,592100.0,2.9289214611053467,3.2614379088083902,3.325490188598633,3.1927083230018614,3.060936118239787
2000-07-14,2.9901959896087646,2.9166667461395264,2.941176414489746,2.9534313678741455,1820700.0,2.9534313678741455,3.2295751571655273,3.326225481033325,3.1957720494270325,3.060139786755597
2000-07-17,2.965686321258545,2.867647171020508,2.941176414489746,2.867647171020508,296800.0,2.867647171020508,3.200163396199544,3.3223039150238036,3.1957720494270325,3.0587243998751923
2000-07-18,2.941176414489746,2.7941176891326904,2.9289214611053467,2.80637264251709,694100.0,2.80637264251709,3.16748366355896,3.318137249946594,3.19454656124115,3.056882416244841
2000-07-19,2.843137264251709,2.7696077823638916,2.7941176891326904,2.8308823108673096,420700.0,2.8308823108673096,3.1405228773752847,3.3105392122268675,3.1935661697387694,3.0552447343218154
2000-07-20,2.9166667461395264,2.745098114013672,2.867647171020508,2.843137264251709,619600.0,2.843137264251709,3.1102941195170084,3.3007352924346924,3.1893995022773742,3.0537187812997284
2000-07-21,2.8890931606292725,2.7696077823638916,2.80637264251709,2.7696077823638916,413100.0,2.7696077823638916,3.069444449742635,3.2931372499465943,3.1803308749198913,3.051689417021615
2000-07-24,2.8308823108673096,2.6715686321258545,2.81862735748291,2.720588207244873,467600.0,2.720588207244873,3.0253268082936606,3.2843137216567992,3.171874992847443,3.049341181491284
2000-07-25,2.745098114013672,2.6102941036224365,2.745098114013672,2.6715686321258545,336500.0,2.6715686321258545,2.9746732076009113,3.275490193367004,3.1678308749198916,3.04668081142533
2000-07-26,2.843137264251709,2.659313678741455,2.6715686321258545,2.7696077823638916,1271900.0,2.7696077823638916,2.937908490498861,3.265441174507141,3.1651347947120665,3.0447432377955295
2000-07-27,2.7696077823638916,2.7083332538604736,2.7696077823638916,2.7083332538604736,438600.0,2.7083332538604736,2.8954248269399008,3.252696075439453,3.1615808725357057,3.0424070573515363
2000-07-28,2.7696077823638916,2.6960785388946533,2.6960785388946533,2.6960785388946533,221800.0,2.6960785388946533,2.8537581602732343,3.2399509811401366,3.1580269527435303,3.040018584810454
2000-07-31,2.757352828979492,2.6715686321258545,2.757352828979492,2.757352828979492,588000.0,2.757352828979492,2.821895408630371,3.228431372642517,3.1549632263183596,3.0380825179896944
2000-08-01,3.3333332538604736,2.7941176891326904,2.7941176891326904,3.284313678741455,2988000.0,3.284313678741455,2.8366012891133625,3.228431372642517,3.1554534220695496,3.03975755989957
2000-08-02,3.6642158031463623,3.100490093231201,3.2598040103912354,3.6397058963775635,9543600.0,3.6397058963775635,2.883169921239217,3.234068627357483,3.159987735748291,3.0438112648757727
2000-08-03,4.044117450714111,3.4558823108673096,3.4803922176361084,3.725490093231201,6518800.0,3.725490093231201,2.936274496714274,3.2433823490142824,3.1667279314994814,3.048386290569433
2000-08-04,3.713235378265381,3.504901885986328,3.7009804248809814,3.5784313678741455,628800.0,3.5784313678741455,2.9779411633809407,3.249264702796936,3.1716298913955687,3.0519199244181316
2000-08-07,3.6121323108673096,3.504901885986328,3.5416667461395264,3.6121323108673096,889400.0,3.6121323108673096,3.027573506037394,3.255821075439453,3.1774816060066224,3.0556299402224307
2000-08-08,3.6029412746429443,3.5171568393707275,3.529411792755127,3.529411792755127,1029600.0,3.529411792755127,3.0757761160532633,3.2607230377197265,3.1822610187530516,3.0587469260943565
2000-08-09,3.6029412746429443,3.5171568393707275,3.5723040103912354,3.5784313678741455,583400.0,3.5784313678741455,3.125612719853719,3.2646446084976195,3.186427686214447,3.0621435564327864
2000-08-10,3.5784313678741455,3.529411792755127,3.566176414489746,3.529411792755127,435500.0,3.529411792755127,3.17136435508728,3.2661151981353758,3.1923100399971007,3.0651777657595547
2000-08-11,3.5539214611053467,3.504901885986328,3.5416667461395264,3.5416667461395264,896000.0,3.5416667461395264,3.2228349526723226,3.2661151981353758,3.1969669032096864,3.068251888213619
