Date,High,Low,Open,Close,Volume,Adj Close,FTV-15ma,FTV-50ma,FTV-100ma,FTV-200ma
2016-08-22,52.040000915527344,51.08000183105469,51.91999816894531,51.2599983215332,1081700.0,50.51506042480469,50.624779001871744,49.68530131748744,49.68530131748744,49.68530131748744
2016-08-23,52.099998474121094,51.13999938964844,51.36000061035156,51.900001525878906,2513600.0,51.14575958251953,50.913848876953125,49.72586960262723,49.72586960262723,49.72586960262723
2016-08-24,51.779998779296875,50.604000091552734,51.2599983215332,51.369998931884766,692800.0,50.69184112548828,51.05571594238281,49.75197694108293,49.75197694108293,49.75197694108293
2016-08-25,51.88999938964844,50.97999954223633,51.18000030517578,51.619998931884766,1384900.0,50.938533782958984,51.164755757649736,49.7832021211323,49.7832021211323,49.7832021211323
2016-08-26,52.34000015258789,51.529998779296875,51.63999938964844,51.869998931884766,937600.0,51.185237884521484,51.25410842895508,49.819151756090996,49.819151756090996,49.819151756090996
2016-08-29,52.790000915527344,51.560001373291016,51.779998779296875,52.40999984741211,1044800.0,51.718109130859375,51.413805898030596,49.866625690460204,49.866625690460204,49.866625690460204
2016-08-30,53.470001220703125,52.189998626708984,52.189998626708984,52.61000061035156,952100.0,51.91546630859375,51.55972468058268,49.916597412853704,49.916597412853704,49.916597412853704
2016-08-31,52.81999969482422,52.0,52.470001220703125,52.66999816894531,1653600.0,51.974674224853516,51.71024703979492,49.96559924171085,49.96559924171085,49.96559924171085
2016-09-01,53.11000061035156,52.13999938964844,52.959999084472656,52.630001068115234,959400.0,51.935203552246094,51.72017262776693,50.01140399311864,50.01140399311864,50.01140399311864
2016-09-02,53.470001220703125,52.810001373291016,53.02000045776367,53.380001068115234,840800.0,52.67530059814453,51.76892649332682,50.07194709777832,50.07194709777832,50.07194709777832
2016-09-06,53.54999923706055,52.290000915527344,53.5,52.72999954223633,1293800.0,52.03388595581055,51.71250661214193,50.115545739067926,50.115545739067926,50.115545739067926
2016-09-07,53.119998931884766,52.02000045776367,52.43000030517578,52.939998626708984,1743200.0,52.241111755371094,51.677128346761066,50.16175369594408,50.16175369594408,50.16175369594408
2016-09-08,52.959999084472656,52.27000045776367,52.68000030517578,52.33000183105469,1097800.0,51.639163970947266,51.610818481445314,50.19318795711436,50.19318795711436,50.19318795711436
2016-09-09,52.0099983215332,50.54999923706055,51.77000045776367,50.54999923706055,2170700.0,49.882659912109375,51.44383214314779,50.18671862284342,50.18671862284342,50.18671862284342
2016-09-12,51.439998626708984,49.86000061035156,50.02000045776367,51.209999084472656,1862400.0,50.53394317626953,51.401730092366535,50.19380483821947,50.19380483821947,50.19380483821947
2016-09-13,51.400001525878906,49.970001220703125,50.86000061035156,50.040000915527344,1607100.0,49.37939453125,51.326019032796225,50.17751663208008,50.17751663208008,50.17751663208008
2016-09-14,50.5,49.63999938964844,50.04999923706055,50.02000045776367,1152300.0,49.359657287597656,51.2069455464681,50.20683540344238,50.16148017434513,50.16148017434513
2016-09-15,50.599998474121094,49.5,49.97999954223633,50.4900016784668,1410100.0,49.823455810546875,51.14905319213867,50.262183074951174,50.15497970581055,50.15497970581055
2016-09-16,50.38999938964844,49.41999816894531,50.11000061035156,50.2599983215332,2351900.0,49.59648513793945,51.059583282470705,50.3131884765625,50.14444207245449,50.14444207245449
2016-09-19,51.404998779296875,50.380001068115234,50.40999984741211,50.779998779296875,975300.0,50.109622955322266,50.987875620524086,50.32597137451172,50.14379727398908,50.14379727398908
2016-09-20,51.08000183105469,50.209999084472656,50.779998779296875,50.25,1070400.0,49.58662033081055,50.8457763671875,50.31016181945801,50.1336667841131,50.1336667841131
2016-09-21,51.0099983215332,50.220001220703125,50.470001220703125,50.97999954223633,850800.0,50.306983947753906,50.73854420979818,50.31959953308105,50.136761733463835,50.136761733463835
2016-09-22,51.9900016784668,51.290000915527344,51.349998474121094,51.63999938964844,1649200.0,50.95827865600586,50.67078450520833,50.34107780456543,50.15117431105229,50.15117431105229
2016-09-23,51.58000183105469,50.650001525878906,51.29999923706055,50.880001068115234,807200.0,50.208309173583984,50.55565821329753,50.32883277893066,50.15215939488904,50.15215939488904
2016-09-26,51.4900016784668,50.29999923706055,50.65999984741211,51.220001220703125,1066300.0,50.54381561279297,50.41355921427409,50.32999893188477,50.158797635870464,50.158797635870464
2016-09-27,51.779998779296875,51.04999923706055,51.099998474121094,51.61000061035156,1196400.0,50.92866897583008,50.33987808227539,50.33767974853516,50.17162882486979,50.17162882486979
2016-09-28,51.77000045776367,51.349998474121094,51.7400016784668,51.720001220703125,905700.0,51.03721237182617,50.2596181233724,50.34240699768066,50.18581871908219,50.18581871908219
2016-09-29,51.61000061035156,50.630001068115234,51.09000015258789,50.70000076293945,1458100.0,50.03068542480469,50.15238622029622,50.35085189819336,50.18331656917449,50.18331656917449
2016-09-30,51.27000045776367,50.279998779296875,51.119998931884766,50.900001525878906,1952400.0,50.22804641723633,50.175411987304685,50.36521492004395,50.184026566762775,50.184026566762775
2016-10-03,51.65999984741211,50.61000061035156,50.61000061035156,51.38999938964844,1360700.0,50.71156692504883,50.18725357055664,50.40580421447754,50.19226938486099,50.19226938486099
2016-10-04,51.45000076293945,50.560001373291016,51.2599983215332,50.810001373291016,1212800.0,50.13922882080078,50.23790918986003,50.44322494506836,50.19145337618314,50.19145337618314
2016-10-05,51.29499816894531,50.599998474121094,51.02000045776367,50.939998626708984,884500.0,50.267513275146484,50.29843292236328,50.47729850769043,50.19260579889471,50.19260579889471
2016-10-06,50.970001220703125,50.5,50.83000183105469,50.70000076293945,764000.0,50.03068542480469,50.31224822998047,50.51373077392578,50.19018907689337,50.19018907689337
2016-10-07,50.810001373291016,49.869998931884766,50.5,49.93000030517578,1055600.0,49.270843505859375,50.2905387878418,50.54028770446777,50.17666928908404,50.17666928908404
2016-10-10,50.31999969482422,49.900001525878906,50.22999954223633,49.95000076293945,1021200.0,49.290584564208984,50.23593622843425,50.57591163635254,50.163827481477156,50.163827481477156
2016-10-11,50.15999984741211,49.02000045776367,49.91999816894531,49.220001220703125,1401900.0,48.57021713256836,50.1681760152181,50.605209045410156,50.14106161934989,50.14106161934989
2016-10-12,49.400001525878906,48.650001525878906,49.400001525878906,48.9900016784668,1620000.0,48.34325408935547,50.03726069132487,50.63587989807129,50.11574038653306,50.11574038653306
2016-10-13,49.68000030517578,48.0,48.630001068115234,48.81999969482422,1209600.0,48.17550277709961,49.851742299397785,50.62811325073242,50.0887926419576,50.0887926419576
2016-10-14,49.935001373291016,48.810001373291016,49.06999969482422,49.459999084472656,872300.0,48.80704879760742,49.75832494099935,50.61819549560547,50.07123450710349,50.07123450710349
2016-10-17,49.59000015258789,48.90999984741211,49.560001373291016,49.060001373291016,1116500.0,48.41233444213867,49.61622619628906,50.58954322814942,50.04881693865802,50.04881693865802
2016-10-18,50.31999969482422,49.0,49.650001525878906,49.09000015258789,1152600.0,48.44194412231445,49.45044453938802,50.571929168701175,50.02739196777344,50.02739196777344
2016-10-19,49.79600143432617,48.459999084472656,49.27000045776367,49.38999938964844,759900.0,48.737979888916016,49.29716237386068,50.552155075073244,50.01042601936742,50.01042601936742
2016-10-20,49.18000030517578,48.439998626708984,49.13999938964844,48.70000076293945,1419300.0,48.057090759277344,49.16558939615886,50.51896011352539,49.98505802897664,49.98505802897664
2016-10-21,48.88999938964844,48.130001068115234,48.220001220703125,48.66999816894531,1707000.0,48.02748107910156,49.0188850402832,50.443783340454104,49.95996088859363,49.95996088859363
2016-10-24,49.2599983215332,48.36000061035156,48.869998931884766,48.54999923706055,1269600.0,47.90906524658203,48.832051595052086,50.36308479309082,49.93400018426436,49.93400018426436
2016-10-25,48.5,47.86000061035156,48.5,47.91999816894531,1279400.0,47.287384033203125,48.641928609212236,50.2512287902832,49.9009174823761,49.9009174823761
2016-10-26,48.119998931884766,47.540000915527344,47.79999923706055,47.77000045776367,1574700.0,47.139366149902344,48.4333854675293,50.13858039855957,49.86682425604926,49.86682425604926
2016-10-27,47.689998626708984,46.810001373291016,47.689998626708984,47.4900016784668,3144200.0,46.86305618286133,48.22221018473307,50.02316528320313,49.830192938083556,49.830192938083556
2016-10-28,51.689998626708984,49.72999954223633,50.22999954223633,50.209999084472656,3978800.0,49.547149658203125,48.240630594889325,49.96635917663574,49.826782778085,49.826782778085
2016-10-31,51.349998474121094,50.040000915527344,50.209999084472656,51.04999923706055,1561700.0,50.376060485839844,48.31299565633138,49.95057090759278,49.83332179841541,49.83332179841541
2016-11-01,51.02000045776367,49.9900016784668,50.939998626708984,50.4900016784668,1775800.0,49.823455810546875,48.39654490152995,49.93673881530762,49.8332057279699,49.8332057279699
2016-11-02,51.150001525878906,50.279998779296875,50.45000076293945,50.31999969482422,866600.0,49.655696868896484,48.48404108683268,49.90693756103516,49.83114167146905,49.83114167146905
2016-11-03,51.20000076293945,49.9900016784668,50.290000915527344,50.97999954223633,1145700.0,50.306983947753906,48.62613983154297,49.89924041748047,49.836611122920594,49.836611122920594
2016-11-04,51.65999984741211,50.540000915527344,51.02000045776367,51.11000061035156,1568200.0,50.435272216796875,48.73468805948893,49.889175186157225,49.84341408989646,49.84341408989646
2016-11-07,52.06999969482422,51.03499984741211,51.56999969482422,51.790000915527344,1413900.0,51.10629653930664,48.914285532633464,49.88759635925293,49.857603780339275,49.857603780339275
2016-11-08,52.79999923706055,51.369998931884766,51.880001068115234,52.650001525878906,1165900.0,51.9549446105957,49.148485565185545,49.892333068847655,49.88090756734212,49.88090756734212
2016-11-09,53.93000030517578,51.90399932861328,51.9900016784668,53.459999084472656,1673900.0,52.75423812866211,49.416236114501956,49.90910850524902,49.91248262845553,49.91248262845553
2016-11-10,55.34000015258789,53.69499969482422,53.95000076293945,54.20000076293945,1796200.0,53.48447799682617,49.778061930338545,49.93930458068848,49.951308665068254,49.951308665068254
2016-11-11,54.7400016784668,53.279998779296875,54.09000015258789,53.400001525878906,1431400.0,52.695037841796875,50.08923238118489,49.95450126647949,49.98081112933415,49.98081112933415
2016-11-14,54.060001373291016,53.4900016784668,53.65999984741211,53.81999969482422,2630400.0,53.1094970703125,50.43592783610026,49.963185195922854,50.01409502232328,50.01409502232328
2016-11-15,54.45000076293945,53.689998626708984,53.939998626708984,54.119998931884766,1703400.0,53.4055290222168,50.84380416870117,49.99061805725098,50.04979432758532,50.04979432758532
2016-11-16,54.45500183105469,53.709999084472656,53.790000915527344,54.439998626708984,1533500.0,53.72129821777344,51.28259963989258,50.02022178649902,50.08803915977478,50.08803915977478
2016-11-17,54.65999984741211,53.91999816894531,54.380001068115234,54.5,932400.0,53.78050994873047,51.74376322428385,50.06304870605469,50.12610586893927,50.12610586893927
2016-11-18,54.75,54.09000015258789,54.47999954223633,54.630001068115234,1214900.0,53.90880584716797,52.03454030354818,50.14357162475586,50.16470484830895,50.16470484830895
2016-11-21,55.15999984741211,54.0,54.25,54.83000183105469,1391300.0,54.10615921020508,52.28321355183919,50.21501594543457,50.204517518631135,50.204517518631135
2016-11-22,55.77000045776367,54.560001373291016,54.7400016784668,55.369998931884766,1333200.0,54.7088737487793,52.608908081054686,50.32160552978516,50.249561080932615,50.249561080932615
2016-11-23,55.93000030517578,55.27000045776367,55.61000061035156,55.79999923706055,985100.0,55.20353317260742,52.978763834635416,50.43848304748535,50.322659225463866,50.29861030956306
2016-11-25,56.150001525878906,55.45000076293945,56.08000183105469,55.970001220703125,489300.0,55.3717155456543,53.316412607828774,50.5494482421875,50.40581565856934,50.34834663540709
2016-11-28,56.2400016784668,55.31999969482422,56.08000183105469,55.59000015258789,1054100.0,54.99576950073242,53.620445760091144,50.65743392944336,50.48531120300293,50.39346724575006
2016-11-29,55.97999954223633,55.209999084472656,55.36000061035156,55.279998779296875,1078000.0,54.6890869140625,53.85929845174154,50.74902320861816,50.53749729156494,50.43477128102229
2016-11-30,56.154998779296875,54.79999923706055,55.650001525878906,54.9900016784668,4718900.0,54.40219497680664,54.022448476155596,50.845334701538086,50.57774826049805,50.47255626860119
2016-12-01,55.209999084472656,54.0,55.13999938964844,54.189998626708984,3325300.0,53.610740661621094,54.07954864501953,50.91140983581543,50.61550468444824,50.502161781742885
2016-12-02,55.029998779296875,54.0099983215332,54.290000915527344,54.47999954223633,2545400.0,53.89764404296875,54.107093048095706,50.970197143554685,50.65563747406006,50.53389526081976
2016-12-05,54.88999938964844,53.56999969482422,54.77000045776367,53.90999984741211,1420800.0,53.333736419677734,54.14967295328776,51.03270568847656,50.680769233703614,50.55981971599437
2016-12-06,54.119998931884766,53.540000915527344,53.970001220703125,54.0,2281300.0,53.42277145385742,54.17055791219075,51.09028480529785,50.71014186859131,50.58608532826835
2016-12-07,54.404998779296875,53.40999984741211,54.0,54.2400016784668,3285700.0,53.66020965576172,54.18753662109375,51.14491561889648,50.74129768371582,50.61403191306374
2016-12-08,54.459999084472656,53.435001373291016,54.369998931884766,53.68000030517578,2203200.0,53.1061897277832,54.14652938842774,51.186295166015626,50.76435108184815,50.636483785268425
2016-12-09,54.15999984741211,53.31999969482422,53.5099983215332,54.0,1441400.0,53.42277145385742,54.1226801554362,51.25413688659668,50.80249439239502,50.661361353737966
2016-12-12,54.369998931884766,53.7400016784668,53.880001068115234,53.9900016784668,1533200.0,53.412879943847656,54.08961842854818,51.31783355712891,50.84152423858642,50.685711075774336
2016-12-13,54.45000076293945,53.25,54.279998779296875,53.849998474121094,2752000.0,53.27437973022461,54.034166463216145,51.36908981323242,50.88744701385498,50.708418695550215
2016-12-14,55.334999084472656,53.869998931884766,53.88999938964844,54.25,1559700.0,53.67009735107422,53.96491470336914,51.43970718383789,50.941466064453124,50.73417242298955
2016-12-15,55.290000915527344,53.93000030517578,54.209999084472656,54.810001373291016,1578100.0,54.224117279052734,53.899620310465494,51.518839263916014,50.99806888580322,50.76425815450734
2016-12-16,55.02000045776367,54.400001525878906,54.86000061035156,54.83000183105469,2646100.0,54.243896484375,53.824432373046875,51.603103485107425,51.0584171295166,50.793998653053215
2016-12-19,55.029998779296875,54.38999938964844,54.810001373291016,54.959999084472656,1169300.0,54.37250518798828,53.78288141886393,51.70513671875,51.122712211608885,50.824324979620464
2016-12-20,55.459999084472656,54.810001373291016,55.2400016784668,55.04999923706055,1187900.0,54.461544036865234,53.76771189371745,51.808555908203125,51.19223377227783,50.85488984564773
2016-12-21,54.970001220703125,53.91999816894531,54.970001220703125,54.119998931884766,1469800.0,53.5414924621582,53.710331726074216,51.907981414794925,51.25659523010254,50.87727820078532
2016-12-22,54.97999954223633,53.689998626708984,54.119998931884766,54.09000015258789,1543300.0,53.511802673339844,53.7037358601888,52.01135238647461,51.32361614227295,50.89905113031056
2016-12-23,54.7599983215332,53.77000045776367,54.33000183105469,54.5099983215332,511900.0,53.92731857299805,53.70571416219075,52.126388702392575,51.3772509765625,50.92387299459489
2016-12-27,54.84000015258789,54.11000061035156,54.75,54.459999084472656,915400.0,53.87784957885742,53.74198837280274,52.22780471801758,51.42300010681152,50.94788906438564
2016-12-28,54.65999984741211,53.470001220703125,54.65999984741211,53.75,602700.0,53.175445556640625,53.72549997965495,52.32306694030762,51.45630508422852,50.96585322964576
2016-12-29,54.13999938964844,53.59000015258789,53.9900016784668,54.0099983215332,497200.0,53.43265914916992,53.71032994588216,52.422881240844724,51.497405204772946,50.98558767700195
2016-12-30,54.47999954223633,53.38999938964844,54.20000076293945,53.630001068115234,705100.0,53.05672073364258,53.70703201293945,52.50925605773926,51.53070556640625,51.002025240943546
2017-01-03,54.183998107910156,52.9900016784668,53.88999938964844,53.72999954223633,1615100.0,53.1556510925293,53.68922398885091,52.6112272644043,51.56509368896484,51.0189829248143
2017-01-04,54.529998779296875,53.970001220703125,54.119998931884766,54.25,1487100.0,53.67009735107422,53.70637181599935,52.72407958984375,51.58393146514893,51.039694756269455
2017-01-05,54.70000076293945,53.709999084472656,54.33000183105469,53.939998626708984,1430000.0,53.3634147644043,53.71230748494466,52.83316658020019,51.59812568664551,51.05770808966585
2017-01-06,54.20000076293945,53.38999938964844,53.900001525878906,53.869998931884766,1260000.0,53.294158935546875,53.6872449239095,52.95330207824707,51.602265434265135,51.07491155771109
2017-01-09,54.20000076293945,53.59000015258789,54.02000045776367,53.72999954223633,743300.0,53.1556510925293,53.616013844807945,53.07362777709961,51.60610408782959,51.090795065610465
2017-01-10,54.08000183105469,53.47999954223633,53.72999954223633,53.79999923706055,1311600.0,53.22490692138672,53.54808120727539,53.20086479187012,51.61201503753662,51.10696257966937
2017-01-11,53.880001068115234,53.2599983215332,53.779998779296875,53.65999984741211,3691700.0,53.08640670776367,53.46234130859375,53.27164993286133,51.619004554748535,51.12184561822647
2017-01-12,53.88999938964844,53.36000061035156,53.470001220703125,53.66999816894531,2030200.0,53.0963020324707,53.371325174967446,53.32605476379395,51.63831283569336,51.136580367586504
2017-01-13,55.15999984741211,54.400001525878906,54.400001525878906,54.7599983215332,1439400.0,54.174652099609375,53.413535817464194,53.413078689575194,51.674908752441404,51.15908460263853
2017-01-17,54.529998779296875,53.66999816894531,54.439998626708984,54.130001068115234,1234900.0,53.5513801574707,53.41617431640625,53.49099235534668,51.69896495819092,51.17667501112994
2017-01-18,54.400001525878906,53.849998474121094,54.11000061035156,54.13999938964844,1346100.0,53.561279296875,53.391771697998045,53.5560782623291,51.72765933990478,51.19408088182881
2017-01-19,54.68000030517578,54.0,54.22999954223633,54.27000045776367,821100.0,53.68988800048828,53.37924092610677,53.62117057800293,51.755172882080075,51.21216644065967
2017-01-20,54.68000030517578,54.209999084472656,54.41999816894531,54.52000045776367,1822900.0,53.93721389770508,53.43002548217773,53.6777889251709,51.78269264221191,51.23177109862403
2017-01-23,54.810001373291016,53.59000015258789,54.31999969482422,54.11000061035156,1372800.0,53.53158950805664,53.43662083943685,53.70932182312012,51.800827445983884,51.24819837297712
2017-01-24,54.9900016784668,54.0890007019043,54.310001373291016,54.70000076293945,1710500.0,54.115291595458984,53.50719223022461,53.73654289245606,51.82282569885254,51.26853236746281
2017-01-25,55.34000015258789,54.70000076293945,54.939998626708984,55.16999816894531,1755900.0,54.580265045166016,53.602166493733726,53.758458633422855,51.84888160705567,51.291854428573394
2017-01-26,55.97999954223633,54.7599983215332,55.0,55.689998626708984,2298600.0,55.094703674316406,53.697140248616535,53.80645195007324,51.88047660827637,51.318447779942225
2017-01-27,56.0,55.54999923706055,55.72999954223633,55.93000030517578,1568700.0,55.33214569091797,53.82838897705078,53.85090492248535,51.9070450592041,51.346320682101776
2017-01-30,55.93000030517578,54.75,55.93000030517578,55.439998626708984,1570600.0,54.84737777709961,53.93193689982096,53.87974189758301,51.93517997741699,51.37046590344659
2017-01-31,55.540000915527344,54.90999984741211,55.2400016784668,55.310001373291016,1792800.0,54.71876525878906,54.03614451090495,53.89969123840332,51.95995651245117,51.393399460674964
2017-02-01,55.650001525878906,54.80500030517578,55.470001220703125,55.130001068115234,1159700.0,54.54069137573242,54.123863474527994,53.91489486694336,51.98897178649902,51.414809609756986
2017-02-02,55.5,54.5,54.79999923706055,55.209999084472656,1895200.0,54.619834899902344,54.22609202067057,53.92911544799804,52.036343536376954,51.43646518604176
2017-02-03,56.650001525878906,55.06999969482422,55.560001373291016,56.02000045776367,1447400.0,55.42117691040039,54.38108367919922,53.95541580200195,52.08521587371826,51.46320821774886
2017-02-06,55.939998626708984,55.5099983215332,55.70000076293945,55.810001373291016,879600.0,55.21342086791992,54.45033493041992,53.96550674438477,52.143556137084964,51.488209635416666
2017-02-07,56.119998931884766,55.560001373291016,56.0,55.63999938964844,1898000.0,55.04523849487305,54.54992548624674,53.96234085083008,52.20041194915771,51.511766117929625
2017-02-08,56.38999938964844,54.88399887084961,54.970001220703125,56.18000030517578,4628200.0,55.5794677734375,54.684471384684244,53.96649589538574,52.25797206878662,51.53852731303165
2017-02-09,57.150001525878906,56.15999984741211,56.15999984741211,57.02000045776367,1128300.0,56.41048812866211,54.8658447265625,53.99479026794434,52.32611209869385,51.57037019417956
2017-02-10,57.41999816894531,56.68000030517578,57.189998626708984,57.150001525878906,1250800.0,56.53910827636719,55.03930435180664,54.03179069519043,52.390406951904296,51.60263472718078
2017-02-13,58.040000915527344,57.380001068115234,57.459999084472656,57.529998779296875,1187800.0,56.915035247802734,55.26486740112305,54.08204750061035,52.46369110107422,51.636908278926725
2017-02-14,57.529998779296875,56.91999816894531,57.5,57.290000915527344,1008600.0,56.6776008605957,55.43568801879883,54.14338470458984,52.527397270202634,51.669220410860504
2017-02-15,57.75,57.08100128173828,57.2400016784668,57.58000183105469,1022000.0,56.964500427246094,55.59463704427083,54.20472183227539,52.58745948791504,51.702948309054044
2017-02-16,58.2400016784668,56.79999923706055,57.65999984741211,57.38999938964844,1120400.0,56.77653121948242,55.70675888061523,54.27357772827148,52.65314170837402,51.73505959329726
2017-02-17,57.720001220703125,57.130001068115234,57.40999984741211,57.689998626708984,902000.0,57.073326110839844,55.822837575276694,54.34658882141113,52.718436813354494,51.76863359655224
2017-02-21,58.25,57.529998779296875,57.689998626708984,58.130001068115234,1553200.0,57.508628845214844,56.00025431315104,54.4235572052002,52.78423641204834,51.804508566856384
2017-02-22,58.16999816894531,57.54999923706055,57.77000045776367,57.689998626708984,939600.0,57.14213562011719,56.16181233723958,54.50427612304688,52.84528564453125,51.83766152992012
2017-02-23,58.150001525878906,57.119998931884766,58.0099983215332,57.2599983215332,1019300.0,56.716217041015625,56.306847381591794,54.57014503479004,52.91214096069336,51.867776070112065
2017-02-24,57.900001525878906,56.72999954223633,57.09000015258789,57.790000915527344,1846700.0,57.241188049316406,56.4816042582194,54.64671119689942,52.98227237701416,51.90074178777589
2017-02-27,57.880001068115234,57.470001220703125,57.63999938964844,57.650001525878906,891600.0,57.10251998901367,56.59369379679362,54.72327400207519,53.04618190765381,51.93245994753954
2017-02-28,57.88999938964844,57.310001373291016,57.66999816894531,57.650001525878906,1648700.0,57.10251998901367,56.71963373819987,54.79192245483399,53.11581481933594,51.96379364476059
