Date,High,Low,Open,Close,Volume,Adj Close,ADP-15ma,ADP-50ma,ADP-100ma,ADP-200ma
2000-02-23,35.24178695678711,33.15999221801758,33.259124755859375,34.44872283935547,2999600.0,22.715194702148438,23.944105021158855,25.651286125183105,25.651286125183105,25.651286125183105
2000-02-24,35.737449645996094,34.94438552856445,35.19221878051758,35.39048385620117,2610800.0,23.336177825927734,23.91142120361328,25.588715630608636,25.588715630608636,25.588715630608636
2000-02-25,35.737449645996094,34.052188873291016,35.39048385620117,34.052188873291016,2241600.0,22.45372200012207,23.71313959757487,25.506215798227412,25.506215798227412,25.506215798227412
2000-02-28,35.68788528442383,33.90348815917969,34.00262451171875,35.291351318359375,2535600.0,23.27081871032715,23.5911200205485,25.448897924178684,25.448897924178684,25.448897924178684
2000-02-29,35.93571853637695,34.25045394897461,35.58875274658203,34.547855377197266,2114000.0,22.780567169189453,23.488710784912108,25.382189655303954,25.382189655303954,25.382189655303954
2000-03-01,35.6383171081543,34.547855377197266,34.547855377197266,35.09308624267578,1471500.0,23.140090942382812,23.40809097290039,25.327504320842465,25.327504320842465,25.327504320842465
2000-03-02,35.14265441894531,34.30002212524414,35.04351806640625,34.30002212524414,1323400.0,22.617143630981445,23.34708137512207,25.26297192346482,25.26297192346482,25.26297192346482
2000-03-03,35.291351318359375,33.705223083496094,33.705223083496094,34.25045394897461,2809400.0,22.584461212158203,23.201093673706055,25.200680976690247,25.200680976690247,25.200680976690247
2000-03-06,35.19221878051758,34.25045394897461,34.25045394897461,34.845252990722656,2528900.0,22.97667121887207,23.135726547241212,25.1501353003762,25.1501353003762,25.1501353003762
2000-03-07,35.58875274658203,34.44872283935547,34.89482116699219,34.498287200927734,2734600.0,22.747879028320312,23.037675221761067,25.096751827663844,25.096751827663844,25.096751827663844
2000-03-08,34.993953704833984,34.30002212524414,34.39915466308594,34.30002212524414,2231500.0,22.662994384765625,22.942681248982748,25.04384405716606,25.04384405716606,25.04384405716606
2000-03-09,34.993953704833984,34.200889587402344,34.30002212524414,34.89482116699219,3092700.0,23.055984497070312,22.884781138102213,25.001549172908703,25.001549172908703,25.001549172908703
2000-03-10,35.48961639404297,34.59741973876953,34.94438552856445,34.993953704833984,2254000.0,23.121484756469727,22.84214121500651,24.96238116423289,24.96238116423289,24.96238116423289
2000-03-13,35.98528289794922,34.74612045288086,34.89482116699219,35.737449645996094,1792800.0,23.612735748291016,22.864935684204102,24.934837380234075,24.934837380234075,24.934837380234075
2000-03-14,38.06707763671875,36.67921447753906,38.06707763671875,37.4722785949707,2700300.0,24.758991241455078,23.055661137898763,24.931320457458497,24.931320457458497,24.931320457458497
2000-03-15,39.25667190551758,37.42271041870117,37.4722785949707,38.95927429199219,4394300.0,25.741479873657227,23.257413482666017,24.902292518615724,24.947205936207492,24.947205936207492
2000-03-16,43.965492248535156,39.65320587158203,39.65320587158203,43.420257568359375,6838200.0,28.688989639282227,23.614267603556314,24.93221477508545,25.019163315112774,25.019163315112774
2000-03-17,43.420257568359375,42.03239822387695,43.420257568359375,42.825462341308594,3553600.0,28.29599380493164,24.00375239054362,24.959506607055665,25.080990305486715,25.080990305486715
2000-03-20,42.57762908935547,40.644535064697266,42.42892837524414,41.437599182128906,2472100.0,27.378997802734375,24.2776309967041,24.961268157958983,25.12354599988019,25.12354599988019
2000-03-21,42.03239822387695,40.54540252685547,40.54540252685547,41.6358642578125,2277000.0,27.509986877441406,24.5929256439209,24.95322967529297,25.166935834017668,25.166935834017668
2000-03-22,41.6358642578125,39.90103530883789,41.04106521606445,40.74366760253906,2591700.0,26.92049789428711,24.84495277404785,24.919674263000488,25.198249442236765,25.198249442236765
2000-03-23,41.18976593017578,39.95060348510742,39.95060348510742,40.793235778808594,2529000.0,26.9532470703125,25.134026336669923,24.897886390686036,25.22903887430827,25.22903887430827
2000-03-24,41.98283004760742,40.44626998901367,40.44626998901367,41.23933410644531,2204400.0,27.24799156188965,25.44492835998535,24.887222709655763,25.2638484034045,25.2638484034045
2000-03-27,42.42892837524414,41.04106521606445,41.04106521606445,41.18976593017578,2425500.0,27.215248107910156,25.72750015258789,24.87917255401611,25.296922974667307,25.296922974667307
2000-03-28,41.388031005859375,38.41404342651367,41.18976593017578,38.41404342651367,2987400.0,25.381237030029297,25.903057352701822,24.840325012207032,25.29832820892334,25.29832820892334
2000-03-29,39.45493698120117,37.27401351928711,38.95927429199219,37.769676208496094,2327200.0,24.955480575561523,26.05588976542155,24.82433898925781,25.29270775591741,25.29270775591741
2000-03-30,39.20710754394531,37.323577880859375,38.265342712402344,37.62097930908203,2316100.0,24.857240676879883,26.17597351074219,24.756055107116698,25.285684093352288,25.285684093352288
2000-03-31,39.00883865356445,37.5714111328125,37.62097930908203,38.265342712402344,3128700.0,25.282989501953125,26.32007382710775,24.73027759552002,25.285641322060236,25.285641322060236
2000-04-03,41.090633392333984,39.15753936767578,39.45493698120117,39.65320587158203,2632500.0,26.199989318847656,26.49255739847819,24.725454292297364,25.29992800951004,25.29992800951004
2000-04-04,42.13153076171875,39.25667190551758,40.39670181274414,40.44626998901367,3093900.0,26.7239933013916,26.62355753580729,24.73699447631836,25.32183670630822,25.32183670630822
2000-04-05,41.18976593017578,38.41404342651367,41.18976593017578,39.801902770996094,3224200.0,26.298240661621094,26.66067492167155,24.728907051086427,25.33663070563114,25.33663070563114
2000-04-06,41.933265686035156,39.95060348510742,40.00017166137695,41.586299896240234,1799200.0,27.477245330810547,26.579891967773438,24.74505340576172,25.368580177648745,25.368580177648745
2000-04-07,41.933265686035156,41.04106521606445,41.7349967956543,41.33846664428711,1735900.0,27.313499450683594,26.5143923441569,24.766422576904297,25.39718193166396,25.39718193166396
2000-04-10,41.933265686035156,40.148868560791016,41.933265686035156,41.090633392333984,1938800.0,27.149744033813477,26.499108759562173,24.797590103149414,25.422581382419754,25.422581382419754
2000-04-11,41.437599182128906,40.347137451171875,41.090633392333984,40.44626998901367,1954500.0,26.7239933013916,26.446709187825522,24.83593090057373,25.441172981262206,25.441172981262206
2000-04-12,40.44626998901367,38.36447525024414,40.44626998901367,39.45493698120117,2969600.0,26.06899070739746,26.389942042032878,24.85332748413086,25.45001548444721,25.45001548444721
2000-04-13,39.801902770996094,37.91837692260742,39.45493698120117,37.91837692260742,1902000.0,25.053739547729492,26.26330820719401,24.877873573303223,25.444511651992798,25.444511651992798
2000-04-14,37.52184295654297,36.28268051147461,36.48094940185547,36.48094940185547,3484800.0,24.10399055480957,26.05370814005534,24.85139446258545,25.42614834929166,25.42614834929166
2000-04-17,37.52184295654297,35.4400520324707,36.580081939697266,36.97661209106445,3125000.0,24.43148422241211,25.868123881022136,24.838001899719238,25.412706942171663,25.412706942171663
2000-04-18,39.90103530883789,38.116641998291016,38.562740325927734,38.86014175415039,3127500.0,25.67599105834961,25.887774149576824,24.865187606811524,25.416217397054037,25.416217397054037
2000-04-19,39.801902770996094,38.51317596435547,38.86014175415039,38.95927429199219,1430900.0,25.741479873657227,25.940174102783203,24.893029441833495,25.420497166483027,25.420497166483027
2000-04-20,40.941932678222656,39.405372619628906,39.65320587158203,40.148868560791016,2597000.0,26.52748680114746,26.051523844401043,24.95293342590332,25.434873655244903,25.434873655244903
2000-04-24,42.92459487915039,39.405372619628906,40.148868560791016,42.77589416503906,3467600.0,28.263233184814453,26.250206756591798,25.02271255493164,25.471134674854767,25.471134674854767
2000-04-25,42.77589416503906,41.68543243408203,42.42892837524414,42.77589416503906,1817900.0,28.263233184814453,26.38775634765625,25.108833656311035,25.506477693968183,25.506477693968183
2000-04-26,42.92459487915039,41.933265686035156,42.28022766113281,42.23066329956055,1673500.0,27.902982711791992,26.46635564168294,25.182520332336427,25.53643400669098,25.53643400669098
2000-04-27,43.51939010620117,41.437599182128906,41.437599182128906,43.02372741699219,2810000.0,28.426982879638672,26.60827178955078,25.26930191040039,25.57211979524589,25.57211979524589
2000-04-28,43.7672233581543,42.42892837524414,43.51939010620117,42.676761627197266,1768900.0,28.197734832763672,26.656304423014323,25.354766883850097,25.604139490825375,25.604139490825375
2000-05-01,44.411590576171875,42.52806091308594,42.627193450927734,42.77589416503906,2003800.0,28.263233184814453,26.719620005289713,25.444809875488282,25.63617676424693,25.63617676424693
2000-05-02,42.77589416503906,41.388031005859375,42.77589416503906,42.181095123291016,1740200.0,27.870248794555664,26.76765365600586,25.53679847717285,25.66277285984584,25.66277285984584
2000-05-03,42.23066329956055,39.851470947265625,42.03239822387695,41.33846664428711,1819200.0,27.313499450683594,26.80695406595866,25.64510627746582,25.682193172679227,25.682193172679227
2000-05-04,42.08196258544922,41.090633392333984,41.33846664428711,41.388031005859375,1623800.0,27.346237182617188,26.89210383097331,25.737727127075196,25.701542521631996,25.701542521631996
2000-05-05,41.883697509765625,40.24800109863281,41.18976593017578,41.090633392333984,1669800.0,27.149744033813477,27.031837463378906,25.81399845123291,25.718188516024885,25.718188516024885
2000-05-08,41.48716354370117,40.594966888427734,41.28889846801758,41.23933410644531,683900.0,27.24799156188965,27.24143753051758,25.90988384246826,25.735572641546074,25.735572641546074
2000-05-09,41.834129333496094,38.86014175415039,41.23933410644531,40.04973602294922,1400600.0,26.461992263793945,27.376804733276366,25.9737073135376,25.74373465977358,25.74373465977358
2000-05-10,41.140201568603516,39.554073333740234,40.09930419921875,40.49583435058594,2437900.0,26.756744384765625,27.448854955037437,26.053230857849123,25.754990323384604,25.754990323384604
2000-05-11,42.627193450927734,40.793235778808594,41.23933410644531,41.78456497192383,1954400.0,27.608245849609375,27.57330602010091,26.142593955993654,25.77535576872773,25.77535576872773
2000-05-12,41.834129333496094,40.44626998901367,41.6358642578125,41.04106521606445,861900.0,27.116987228393555,27.612606048583984,26.232590827941895,25.789938719376273,25.789938719376273
2000-05-15,41.437599182128906,40.19843673706055,41.04106521606445,41.140201568603516,994300.0,27.1824951171875,27.54055684407552,26.324551506042482,25.80491244408392,25.80491244408392
2000-05-16,42.676761627197266,41.140201568603516,41.933265686035156,42.329795837402344,1363200.0,27.968490600585938,27.520907338460287,26.42438789367676,25.82792923298288,25.82792923298288
2000-05-17,41.98283004760742,40.49583435058594,41.98283004760742,41.6358642578125,1067000.0,27.509986877441406,27.49470761617025,26.51963005065918,25.845635102924547,25.845635102924547
2000-05-18,42.676761627197266,40.74366760253906,42.676761627197266,40.793235778808594,1144300.0,26.9532470703125,27.39645856221517,26.605435104370116,25.85717272758484,25.85717272758484
2000-05-19,41.883697509765625,40.347137451171875,41.883697509765625,40.54540252685547,1218100.0,26.78948402404785,27.302575174967448,26.680105094909667,25.866784184249408,25.866784184249408
2000-05-22,42.03239822387695,39.45493698120117,40.941932678222656,41.78456497192383,2136700.0,27.608245849609375,27.258909352620442,26.76984031677246,25.884554201242874,25.884554201242874
2000-05-23,42.676761627197266,41.437599182128906,41.834129333496094,42.627193450927734,2137400.0,28.164989471435547,27.2785587310791,26.860885391235353,25.90758890094179,25.90758890094179
2000-05-24,44.01505661010742,42.42892837524414,42.627193450927734,44.01505661010742,2674800.0,29.081989288330078,27.396458053588866,26.947345352172853,25.939332904815675,25.939332904815675
2000-05-25,44.60985565185547,43.122859954833984,44.213321685791016,44.411590576171875,2684600.0,29.3439884185791,27.52964146931966,27.01939552307129,25.960844020843506,25.973042365347986
2000-05-26,44.06462478637695,41.883697509765625,44.01505661010742,42.47849655151367,1703300.0,28.066749572753906,27.59077517191569,27.006950721740722,25.969582748413085,25.993568906597062
2000-05-30,44.362022399902344,42.23066329956055,42.47849655151367,44.213321685791016,2466700.0,29.212974548339844,27.721774037679037,27.025290336608887,25.992398471832274,26.024825272050876
2000-05-31,44.362022399902344,43.420257568359375,44.362022399902344,43.618526458740234,2438700.0,28.81998062133789,27.8789732615153,27.05410999298096,26.00768907546997,26.05170176579402
2000-06-01,43.965492248535156,43.27156066894531,43.5689582824707,43.71765899658203,3427800.0,28.88548469543457,28.020889282226562,27.08161994934082,26.017424812316893,26.07869017464774
2000-06-02,45.204654693603516,44.362022399902344,44.411590576171875,45.204654693603516,3064800.0,29.867979049682617,28.171538162231446,27.14056957244873,26.03012191772461,26.114438182902784
2000-06-05,45.948150634765625,44.411590576171875,44.411590576171875,45.30378723144531,1777500.0,29.933483123779297,28.35930455525716,27.200174293518067,26.04903034210205,26.150130191696025
2000-06-06,45.84901809692383,44.90725326538086,45.006385803222656,45.74988555908203,1694700.0,30.228240966796875,28.562354278564452,27.25977928161621,26.073500995635985,26.18789047665066
2000-06-07,45.7994499206543,44.95682144165039,45.452484130859375,45.502052307128906,1281000.0,30.11042594909668,28.705149968465168,27.317682838439943,26.09842769622803,26.223877040618056
2000-06-08,45.35335159301758,43.915924072265625,45.35335159301758,44.213321685791016,1264100.0,29.25760841369629,28.82165807088216,27.39521026611328,26.117767639160157,26.25145641673695
2000-06-09,45.006385803222656,44.01505661010742,44.16375732421875,44.56028747558594,1364000.0,29.487224578857422,28.990589904785157,27.485845146179198,26.155092067718506,26.280607481260557
2000-06-12,44.51072311401367,43.7424430847168,44.362022399902344,43.7424430847168,540300.0,28.946012496948242,29.134358469645182,27.567620582580567,26.161837844848634,26.304405740329198
2000-06-13,44.11418914794922,42.627193450927734,43.81679153442383,42.974159240722656,1892400.0,28.4376220703125,29.18965021769206,27.630713233947755,26.180495414733887,26.32328376094852
2000-06-14,43.37069320678711,42.23066329956055,42.87502670288086,43.27156066894531,2257400.0,28.63442039489746,29.220945612589517,27.67940185546875,26.202428073883056,26.343556889316492
2000-06-15,44.06462478637695,43.07329177856445,43.172428131103516,43.37069320678711,1494400.0,28.70001983642578,29.195480982462566,27.718922386169435,26.227958431243895,26.364047871465267
2000-06-16,43.915924072265625,43.02372741699219,43.420257568359375,43.51939010620117,3170000.0,28.798412322998047,29.15910924275716,27.768925819396973,26.2489164352417,26.385033771909516
2000-06-19,43.618526458740234,42.42892837524414,43.122859954833984,43.32112503051758,1224900.0,28.667221069335938,29.19914067586263,27.792725334167482,26.2688893699646,26.404539646246494
2000-06-20,43.27156066894531,41.23933410644531,43.27156066894531,41.437599182128906,1647100.0,27.42082977294922,29.079664357503255,27.794871940612794,26.280647258758545,26.41315227443889
2000-06-21,42.825462341308594,41.28889846801758,42.03239822387695,41.586299896240234,1686500.0,27.519227981567383,28.99294751485189,27.802261619567872,26.29992586135864,26.422447028280306
2000-06-22,42.181095123291016,41.28889846801758,41.586299896240234,41.7349967956543,1582100.0,27.617610931396484,28.90842259724935,27.82013397216797,26.32803243637085,26.43240672747294
2000-06-23,42.42892837524414,41.48716354370117,42.03239822387695,42.03239822387695,5688900.0,27.814422607421875,28.771518834431966,27.855042610168457,26.35418504714966,26.443828346315495
2000-06-26,42.13153076171875,41.33846664428711,42.03239822387695,41.933265686035156,2077000.0,27.748821258544922,28.625874710083007,27.908944244384767,26.393408908843995,26.45452500953049
2000-06-27,42.13153076171875,41.04106521606445,41.933265686035156,41.388031005859375,1136200.0,27.388017654418945,28.436526489257812,27.974624786376953,26.4130096244812,26.462114380627142
2000-06-28,42.92459487915039,41.28889846801758,41.388031005859375,42.71393585205078,1752000.0,28.265419006347656,28.313526026407878,28.051303482055665,26.44465269088745,26.476657159866825
2000-06-29,42.47849655151367,40.84280014038086,42.47849655151367,40.89236831665039,1838800.0,27.060016632080078,28.167019907633463,28.078983993530272,26.4720858001709,26.48132403564453
2000-06-30,42.57762908935547,40.54540252685547,41.090633392333984,42.47849655151367,2611800.0,28.10962677001953,28.075180053710938,28.12634693145752,26.50968818664551,26.494247073218936
2000-07-03,42.77589416503906,41.18976593017578,42.676761627197266,41.48716354370117,682700.0,27.453617095947266,27.97568702697754,28.144869537353514,26.54890148162842,26.50180116788609
2000-07-05,42.13153076171875,40.941932678222656,42.03239822387695,41.437599182128906,1189000.0,27.42082977294922,27.907900873819987,28.12802146911621,26.575367012023925,26.508981078863144
2000-07-06,42.03239822387695,41.437599182128906,41.48716354370117,41.834129333496094,1534100.0,27.68321990966797,27.84448750813802,28.11642120361328,26.61262742996216,26.51808370545853
2000-07-07,42.329795837402344,40.347137451171875,41.98283004760742,41.04106521606445,1753200.0,27.158418655395508,27.741714096069337,28.10152992248535,26.64202512741089,26.523009358919584
2000-07-10,41.586299896240234,41.04106521606445,41.23933410644531,41.28889846801758,1893800.0,27.322425842285156,27.643314997355144,28.079438781738283,26.674370346069335,26.52911177482314
2000-07-11,41.68543243408203,40.54540252685547,41.6358642578125,40.84280014038086,2703300.0,27.027219772338867,27.533981577555338,28.056028480529786,26.70539768218994,26.532885320258863
2000-07-12,42.181095123291016,41.090633392333984,41.23933410644531,41.78456497192383,1264000.0,27.650428771972656,27.549288177490233,28.04377239227295,26.744291133880616,26.541287902602576
2000-07-13,42.825462341308594,41.388031005859375,41.933265686035156,42.42892837524414,1589000.0,28.076828002929688,27.58646151224772,28.04790397644043,26.79235122680664,26.552747157082628
2000-07-14,42.7263298034668,41.586299896240234,42.181095123291016,42.181095123291016,1294900.0,27.912830352783203,27.606142807006837,28.05989059448242,26.85249843597412,26.56282184742115
2000-07-17,42.7263298034668,42.08196258544922,42.181095123291016,42.52806091308594,1093600.0,28.14241600036621,27.628009033203124,28.075814170837404,26.9067706489563,26.574436510310452
2000-07-18,43.420257568359375,42.379364013671875,42.825462341308594,42.47849655151367,1187000.0,28.10962677001953,27.652062733968098,28.095011825561524,26.954505138397217,26.585642278629496
2000-07-19,43.469825744628906,42.47849655151367,43.02372741699219,43.122859954833984,904200.0,28.536022186279297,27.728596369425457,28.120772438049315,27.015328140258788,26.59977546636609
2000-07-20,43.32112503051758,42.57762908935547,43.172428131103516,42.676761627197266,1073600.0,28.24081802368164,27.72695630391439,28.156348953247072,27.065028133392335,26.611581527929513
2000-07-21,42.825462341308594,41.7349967956543,42.379364013671875,41.98283004760742,1194200.0,27.7816162109375,27.77506294250488,28.176846389770507,27.115038623809813,26.619938918522426
2000-07-24,42.42892837524414,41.28889846801758,41.28889846801758,41.834129333496094,818900.0,27.68321990966797,27.746635818481444,28.17834587097168,27.160469913482665,26.627479918459628
2000-07-25,41.834129333496094,40.347137451171875,41.6358642578125,40.39670181274414,1624700.0,26.732013702392578,27.6985289255778,28.17064640045166,27.20161861419678,26.628216071867605
2000-07-26,40.84280014038086,39.25667190551758,40.644535064697266,39.405372619628906,2379300.0,26.07602882385254,27.608875528971353,28.148517074584962,27.23653429031372,26.62435462258079
2000-07-27,40.644535064697266,39.801902770996094,39.801902770996094,40.04973602294922,1259600.0,26.502424240112305,27.530155817667644,28.11919574737549,27.271791820526122,26.623507883813645
2000-07-28,40.594966888427734,39.25667190551758,40.347137451171875,39.5045051574707,1261700.0,26.14162254333496,27.46236941019694,28.09182846069336,27.30572925567627,26.620184536637932
2000-07-31,40.24800109863281,39.25667190551758,39.5045051574707,39.30624008178711,1631600.0,26.010425567626953,27.374902725219727,28.072972030639647,27.33920356750488,26.616008105343337
2000-08-01,40.44626998901367,39.851470947265625,40.148868560791016,40.04973602294922,1070400.0,26.502424240112305,27.339916356404622,28.067230834960938,27.373667964935304,26.615235425988022
2000-08-02,41.23933410644531,39.90103530883789,40.24800109863281,41.23933410644531,1539100.0,27.28962516784668,27.315862782796223,28.060858421325683,27.41534936904907,26.619792113433014
2000-08-03,41.883697509765625,40.793235778808594,40.941932678222656,41.388031005859375,1671500.0,27.388017654418945,27.26994209289551,28.04531898498535,27.45310218811035,26.624947989547014
2000-08-04,42.77589416503906,41.23933410644531,41.28889846801758,42.52806091308594,1122700.0,28.14241600036621,27.285247802734375,28.026527519226075,27.486936435699462,26.635064442952473
2000-08-07,42.47849655151367,41.48716354370117,42.379364013671875,42.42892837524414,1042800.0,28.076828002929688,27.28087526957194,28.001184310913086,27.51028991699219,26.64461254599868
2000-08-08,43.27156066894531,42.42892837524414,42.42892837524414,43.172428131103516,1321600.0,28.56882667541504,27.311488596598306,28.01122585296631,27.509088287353517,26.657271849481685
2000-08-09,43.32112503051758,42.379364013671875,42.57762908935547,43.27156066894531,1736400.0,28.63442039489746,27.31804847717285,27.99965476989746,27.512472553253176,26.670194388994204
2000-08-10,43.5689582824707,42.825462341308594,43.469825744628906,43.07329177856445,980500.0,28.503223419189453,27.335542170206704,27.993319625854493,27.523714809417726,26.682097174904563
2000-08-11,44.56028747558594,43.420257568359375,43.51939010620117,44.51072311401367,1622800.0,29.454410552978516,27.44706179300944,28.00469814300537,27.543159046173095,26.69998306766633
2000-08-14,45.997718811035156,42.974159240722656,44.31245422363281,45.997718811035156,2050800.0,30.43843650817871,27.630742899576823,28.016107292175292,27.578338432312012,26.72394751279782
2000-08-15,46.54294967651367,45.650753021240234,45.997718811035156,46.09685134887695,2342400.0,30.504030227661133,27.88221066792806,28.02751823425293,27.6138462638855,26.748024472765103
2000-08-16,46.49338150024414,45.35335159301758,45.997718811035156,46.19598388671875,1292100.0,30.569629669189453,28.181784057617186,28.03434600830078,27.647062644958496,26.772211847426018
2000-08-17,46.29511642456055,44.659420013427734,46.19598388671875,45.25421905517578,1679900.0,29.94642448425293,28.411384073893228,28.031065979003905,27.674374408721924,26.792175448915494
2000-08-18,46.691646575927734,45.25421905517578,45.40291976928711,46.691646575927734,1290300.0,30.89763069152832,28.728451283772788,28.063866424560548,27.729538345336913,26.817834544181824
2000-08-21,47.038612365722656,45.997718811035156,46.49338150024414,46.889915466308594,1169800.0,31.028827667236328,29.063011423746744,28.094698486328124,27.79027181625366,26.843989780970983
2000-08-22,47.187313079833984,46.34468460083008,46.394248962402344,46.98904800415039,1017000.0,31.094411849975586,29.369143931070962,28.137666473388673,27.85264352798462,26.870226954236443
2000-08-23,47.13774871826172,46.54294967651367,46.98904800415039,46.59251403808594,1274000.0,30.832014083862305,29.60530319213867,28.18555431365967,27.908133773803712,26.894532396749486
