Date,High,Low,Open,Close,Volume,Adj Close,ZBH-15ma,ZBH-50ma,ZBH-100ma,ZBH-200ma
2001-09-26,26.989999771118164,26.25,26.25,26.799999237060547,1020600.0,25.019731521606445,24.689241790771483,25.55732731702851,25.55732731702851,25.55732731702851
2001-09-27,27.600000381469727,26.600000381469727,26.600000381469727,27.0,1637300.0,25.206436157226562,24.692353439331054,25.548972765604656,25.548972765604656,25.548972765604656
2001-09-28,28.0,26.950000762939453,27.0,27.75,1019000.0,25.906618118286133,24.72658411661784,25.557290099387945,25.557290099387945,25.557290099387945
2001-10-01,28.65999984741211,27.5,27.75,28.110000610351562,1090300.0,26.242708206176758,24.747122701009115,25.572867783633146,25.572867783633146,25.572867783633146
2001-10-02,28.75,28.1200008392334,28.149999618530273,28.549999237060547,1174400.0,26.653474807739258,24.8031369527181,25.596881273057726,25.596881273057726,25.596881273057726
2001-10-03,28.899999618530273,28.34000015258789,28.549999237060547,28.799999237060547,814200.0,26.886873245239258,24.90022913614909,25.6249245768008,25.6249245768008,25.6249245768008
2001-10-04,29.0,28.309999465942383,28.799999237060547,28.860000610351562,1239600.0,26.942882537841797,25.037152989705405,25.652966235546355,25.652966235546355,25.652966235546355
2001-10-05,29.200000762939453,28.549999237060547,28.700000762939453,29.049999237060547,1076400.0,27.12026023864746,25.19959411621094,25.683534860610962,25.683534860610962,25.683534860610962
2001-10-08,28.940000534057617,28.5,28.899999618530273,28.719999313354492,398600.0,26.812183380126953,25.415560404459637,25.70656850386639,25.70656850386639,25.70656850386639
2001-10-09,28.739999771118164,28.5,28.5,28.709999084472656,797100.0,26.802841186523438,25.640239588419597,25.728493957519532,25.728493957519532,25.728493957519532
2001-10-10,29.299999237060547,28.610000610351562,28.649999618530273,29.010000228881836,717100.0,27.082916259765625,25.888569386800132,25.714490242004395,25.755051257563572,25.755051257563572
2001-10-11,29.75,29.010000228881836,29.010000228881836,29.420000076293945,1052100.0,27.465686798095703,26.11698366800944,25.739136505126954,25.787948094881497,25.787948094881497
2001-10-12,29.81999969482422,28.899999618530273,28.899999618530273,29.81999969482422,1221500.0,27.839111328125,26.36406898498535,25.765649948120117,25.826649287961565,25.826649287961565
2001-10-15,30.049999237060547,29.56999969482422,29.739999771118164,29.770000457763672,720900.0,27.792428970336914,26.5551394144694,25.79010944366455,25.863052615412958,25.863052615412958
2001-10-16,29.979999542236328,29.209999084472656,29.700000762939453,29.950000762939453,1052000.0,27.960479736328125,26.78230883280436,25.815316009521485,25.901187653975054,25.901187653975054
2001-10-17,30.040000915527344,29.75,29.979999542236328,29.969999313354492,1675400.0,27.979150772094727,26.979603449503582,25.82409164428711,25.93829413822719,25.93829413822719
2001-10-18,29.049999237060547,28.489999771118164,28.5,28.81999969482422,1677900.0,26.905542373657227,27.092877197265626,25.827265739440918,25.955263405515435,25.955263405515435
2001-10-19,29.450000762939453,28.850000381469727,28.850000381469727,29.3799991607666,590600.0,27.428340911865234,27.194325383504232,25.8530322265625,25.98066129355595,25.98066129355595
2001-10-22,29.780000686645508,29.280000686645508,29.399999618530273,29.75,462100.0,27.773765563964844,27.29639587402344,25.890188369750977,26.01105289135949,26.01105289135949
2001-10-23,30.0,29.75,29.75,29.790000915527344,1017600.0,27.811107635498047,27.373571395874023,25.8873876953125,26.041053803761802,26.041053803761802
2001-10-24,30.100000381469727,29.670000076293945,29.850000381469727,29.950000762939453,529000.0,27.960479736328125,27.445145161946616,25.91091369628906,26.07251980265633,26.07251980265633
2001-10-25,30.219999313354492,29.399999618530273,29.850000381469727,29.59000015258789,703800.0,27.624393463134766,27.490579223632814,25.933879623413088,26.097550022986628,26.097550022986628
2001-10-26,29.559999465942383,28.75,29.549999237060547,29.010000228881836,893500.0,27.082916259765625,27.48808962504069,25.952737617492676,26.113190756903755,26.113190756903755
2001-10-29,29.350000381469727,27.950000762939453,29.0,29.200000762939453,1239000.0,27.260295867919922,27.517963790893553,25.988213272094725,26.131114274263382,26.131114274263382
2001-10-30,30.5,29.450000762939453,29.700000762939453,30.100000381469727,3428500.0,28.100515365600586,27.60447540283203,26.03302474975586,26.161412752591648,26.161412752591648
2001-10-31,31.149999618530273,30.600000381469727,30.950000762939453,30.90999984741211,1543100.0,28.856704711914062,27.722727966308593,26.085865020751953,26.202250509551078,26.202250509551078
2001-11-01,31.5,30.90999984741211,31.5,31.40999984741211,821900.0,29.323488235473633,27.846581395467123,26.14766731262207,26.248836147251414,26.248836147251414
2001-11-02,32.75,31.299999237060547,31.350000381469727,31.700000762939453,947600.0,29.59422492980957,27.96358896891276,26.216751480102538,26.298033041112564,26.298033041112564
2001-11-05,31.850000381469727,30.90999984741211,31.809999465942383,31.020000457763672,1002100.0,28.959396362304688,28.041386795043945,26.288076248168945,26.33660352402839,26.33660352402839
2001-11-06,31.979999542236328,30.020000457763672,31.049999237060547,31.790000915527344,1155300.0,29.678251266479492,28.155904897054036,26.37116424560547,26.38434134892055,26.38434134892055
2001-11-07,32.20000076293945,30.549999237060547,30.600000381469727,31.770000457763672,1428500.0,29.65957260131836,28.267933019002278,26.455372200012206,26.430471366559956,26.430471366559956
2001-11-08,31.8799991607666,30.600000381469727,31.8700008392334,30.600000381469727,861200.0,28.56729507446289,28.378716532389323,26.52725715637207,26.460149473614162,26.460149473614162
2001-11-09,30.709999084472656,29.899999618530273,30.299999237060547,30.010000228881836,1209100.0,28.016490936279297,28.417926534016928,26.58924633026123,26.48146921967807,26.48146921967807
2001-11-12,30.09000015258789,29.709999084472656,30.049999237060547,29.979999542236328,663600.0,27.988481521606445,28.432240931193032,26.651235466003417,26.50183425078521,26.50183425078521
2001-11-13,30.549999237060547,30.0,30.0,30.260000228881836,772400.0,28.24988555908203,28.4614927927653,26.730402488708496,26.5251416015625,26.5251416015625
2001-11-14,31.0,30.200000762939453,30.25,30.899999618530273,931800.0,28.847366333007812,28.520618565877278,26.814423866271973,26.55569719013415,26.55569719013415
2001-11-15,31.040000915527344,29.959999084472656,31.0,30.020000457763672,995800.0,28.02582359313965,28.54738057454427,26.871745109558105,26.57478974082253,26.57478974082253
2001-11-16,30.34000015258789,30.0,30.149999618530273,30.079999923706055,814500.0,28.081838607788086,28.61397539774577,26.92551872253418,26.594110880142605,26.594110880142605
2001-11-19,30.299999237060547,28.75,30.200000762939453,29.950000762939453,1354600.0,27.960479736328125,28.660654322306314,26.96603572845459,26.61140668844875,26.61140668844875
2001-11-20,30.31999969482422,30.010000228881836,30.049999237060547,30.239999771118164,549200.0,28.231212615966797,28.66936747233073,27.014394760131836,26.631654262542725,26.631654262542725
2001-11-21,31.100000381469727,30.40999984741211,30.450000762939453,30.600000381469727,582700.0,28.56729507446289,28.65007349650065,27.077130851745604,26.655551062689888,26.655551062689888
2001-11-23,31.100000381469727,30.600000381469727,30.600000381469727,30.799999237060547,233400.0,28.754011154174805,28.612108357747395,27.15443058013916,26.681142039415313,26.681142039415313
2001-11-26,33.29999923706055,31.0,31.0,32.75,1135900.0,30.574474334716797,28.677458318074546,27.272247200012206,26.728049657430994,26.728049657430994
2001-11-27,33.099998474121094,31.649999618530273,32.7400016784668,32.56999969482422,801600.0,30.406435012817383,28.773927561442058,27.408922119140627,26.771839959280832,26.771839959280832
2001-11-28,32.939998626708984,32.45000076293945,32.5,32.54999923706055,602300.0,30.387765884399414,28.821228535970054,27.548024368286132,26.814380264282228,26.814380264282228
2001-11-29,32.810001373291016,32.029998779296875,32.099998474121094,32.599998474121094,428100.0,30.434438705444336,28.87288627624512,27.689553756713867,26.856473967086437,26.856473967086437
2001-11-30,32.43000030517578,32.150001525878906,32.25,32.2599983215332,391800.0,30.117033004760742,28.976202138264973,27.81110496520996,26.893951657174647,26.893951657174647
2001-12-03,32.41999816894531,31.989999771118164,32.279998779296875,32.20000076293945,702900.0,30.061016082763672,29.112503814697266,27.929668655395506,26.92994102564725,26.92994102564725
2001-12-04,32.599998474121094,31.450000762939453,31.950000762939453,32.599998474121094,564600.0,30.434438705444336,29.275567626953126,28.039829978942873,26.969317404071937,26.969317404071937
2001-12-05,32.849998474121094,31.0,32.5,32.68000030517578,1190600.0,30.509132385253906,29.42618408203125,28.158953857421874,27.008648681640626,27.008648681640626
2001-12-06,33.0,32.220001220703125,32.70000076293945,32.849998474121094,525200.0,30.667831420898438,29.547548421223958,28.271915855407716,27.048859480973128,27.048859480973128
2001-12-07,32.459999084472656,31.110000610351562,32.45000076293945,31.399999618530273,1158400.0,29.31415557861328,29.633437220255534,28.354070243835448,27.07348226464313,27.07348226464313
2001-12-10,31.549999237060547,31.149999618530273,31.25,31.329999923706055,371500.0,29.248804092407227,29.711234919230144,28.420913963317872,27.096872821930916,27.096872821930916
2001-12-11,30.850000381469727,30.200000762939453,30.829999923706055,30.34000015258789,792800.0,28.32457160949707,29.73550771077474,28.46255123138428,27.109933447330555,27.109933447330555
2001-12-12,30.43000030517578,29.440000534057617,30.299999237060547,29.940000534057617,1026400.0,27.951141357421875,29.71683629353841,28.48850456237793,27.11878826743678,27.11878826743678
2001-12-13,30.860000610351562,29.760000228881836,29.899999618530273,30.600000381469727,887800.0,28.56729507446289,29.71683629353841,28.522112998962402,27.133876880009968,27.133876880009968
2001-12-14,31.5,30.309999465942383,30.399999618530273,30.90999984741211,869500.0,28.856704711914062,29.723682530721028,28.56038944244385,27.151637991679085,27.151637991679085
2001-12-17,30.649999618530273,30.010000228881836,30.600000381469727,30.25,607700.0,28.24054718017578,29.56808738708496,28.582795181274413,27.16274930992905,27.16274930992905
2001-12-18,30.75,30.0,30.049999237060547,30.299999237060547,741900.0,28.287229537963867,29.426807022094728,28.612296104431152,27.174107696070816,27.174107696070816
2001-12-19,31.0,30.280000686645508,30.299999237060547,30.56999969482422,828000.0,28.53929328918457,29.30357551574707,28.647025146484374,27.187759552001953,27.187759552001953
2001-12-20,30.549999237060547,29.799999237060547,30.450000762939453,30.030000686645508,646600.0,28.03516387939453,29.143623860677085,28.666070098876954,27.190280170440673,27.196149693857326
2001-12-21,30.350000381469727,29.899999618530273,30.020000457763672,30.329999923706055,831300.0,28.315235137939453,29.023504002889,28.68306106567383,27.21109878540039,27.2071211197797
2001-12-24,30.200000762939453,29.75,30.100000381469727,29.799999237060547,392100.0,27.8204402923584,28.874132283528645,28.682687644958495,27.224168796539306,27.21307567485328
2001-12-26,30.25,29.399999618530273,29.600000381469727,29.829999923706055,456900.0,27.848447799682617,28.701732889811197,28.68380802154541,27.23695873260498,27.219185022207405
2001-12-27,30.0,29.56999969482422,30.0,29.860000610351562,712100.0,27.87645721435547,28.526221211751302,28.68212757110596,27.24872179031372,27.22544475737072
2001-12-28,30.1299991607666,29.549999237060547,29.610000610351562,29.75,618800.0,27.773765563964844,28.33328348795573,28.67801986694336,27.251055755615234,27.23061759516878
2001-12-31,30.75,29.600000381469727,29.600000381469727,30.540000915527344,916300.0,28.511280059814453,28.27975845336914,28.710134620666505,27.26870018005371,27.24258640324958
2002-01-02,30.399999618530273,29.979999542236328,30.290000915527344,30.229999542236328,795000.0,28.221874237060547,28.211296463012694,28.72600528717041,27.289518756866457,27.251653883192276
2002-01-03,30.219999313354492,29.799999237060547,30.100000381469727,30.040000915527344,1027200.0,28.04450225830078,28.192625172932942,28.73142002105713,27.310804195404053,27.258927721496022
2002-01-04,30.100000381469727,29.5,30.020000457763672,29.549999237060547,786600.0,27.58704948425293,28.168352381388345,28.726938858032227,27.307163276672362,27.261910646611994
2002-01-07,29.700000762939453,29.31999969482422,29.5,29.549999237060547,674800.0,27.58704948425293,28.10300267537435,28.71947025299072,27.31519197463989,27.26483982532948
2002-01-08,30.540000915527344,29.459999084472656,29.5,30.5,872000.0,28.473947525024414,28.077485529581704,28.736461334228515,27.3351704788208,27.27563542979104
2002-01-09,31.559999465942383,30.329999923706055,30.450000762939453,30.700000762939453,774900.0,28.66065216064453,28.105492528279623,28.768016052246093,27.360376834869385,27.287892215019834
2002-01-10,30.75,30.260000228881836,30.700000762939453,30.559999465942383,384600.0,28.529958724975586,28.121674474080404,28.793409309387208,27.390811290740967,27.298787535282603
2002-01-11,30.700000762939453,29.850000381469727,30.700000762939453,29.93000030517578,427500.0,27.941808700561523,28.0818421681722,28.790235176086426,27.411629962921143,27.304379023676333
2002-01-14,32.0,29.799999237060547,29.799999237060547,31.809999465942383,596800.0,29.696924209594727,28.192626190185546,28.80703956604004,27.446452293395996,27.325004413210113
2002-01-15,31.68000030517578,30.56999969482422,31.649999618530273,31.25,465100.0,29.174118041992188,28.249885050455728,28.80405216217041,27.47585973739624,27.340808803199703
2002-01-16,31.549999237060547,31.010000228881836,31.100000381469727,31.31999969482422,402800.0,29.239471435546875,28.344487126668295,28.796957092285155,27.506854286193846,27.35689916449078
2002-01-17,31.799999237060547,30.799999237060547,31.100000381469727,31.799999237060547,610100.0,29.687583923339844,28.467096201578777,28.81152084350586,27.5497985458374,27.376484750699596
2002-01-18,31.8799991607666,31.100000381469727,31.479999542236328,31.209999084472656,400400.0,29.136777877807617,28.551117579142254,28.800691375732423,27.585927810668945,27.391153860092164
2002-01-22,31.649999618530273,30.350000381469727,31.0,31.049999237060547,406700.0,28.98740577697754,28.63202692667643,28.787248039245604,27.621310119628905,27.404346024694522
2002-01-23,32.599998474121094,30.799999237060547,30.799999237060547,31.729999542236328,506000.0,29.622236251831055,28.706090672810873,28.80834686279297,27.66780200958252,27.422525452785806
2002-01-24,32.400001525878906,31.700000762939453,31.75,32.150001525878906,564900.0,30.014345169067383,28.825588734944663,28.84830394744873,27.71877513885498,27.443597157796223
2002-01-25,32.5,31.920000076293945,32.0,32.099998474121094,347600.0,29.9676570892334,28.953799057006837,28.88788745880127,27.769561462402343,27.46395247982394
2002-01-28,32.150001525878906,31.5,31.950000762939453,32.150001525878906,574000.0,30.014345169067383,29.1156187693278,28.923176651000976,27.826789569854736,27.48435562133789
2002-01-29,33.400001525878906,32.279998779296875,32.400001525878906,32.599998474121094,864200.0,30.434438705444336,29.305444717407227,28.954918098449706,27.88467098236084,27.50776897914826
2002-01-30,33.70000076293945,31.920000076293945,32.349998474121094,32.869998931884766,592600.0,30.68651008605957,29.452948888142902,29.008131828308105,27.939938468933107,27.532798436682995
2002-01-31,32.79999923706055,32.0,32.619998931884766,32.529998779296875,599700.0,30.369091033935547,29.566844813028972,29.053876876831055,27.989697799682617,27.55495697259903
2002-02-01,32.650001525878906,31.920000076293945,32.400001525878906,32.400001525878906,348300.0,30.247726440429688,29.681362660725913,29.099621810913085,28.03282876968384,27.5758311545202
2002-02-04,32.900001525878906,31.920000076293945,32.349998474121094,32.310001373291016,479500.0,30.1637020111084,29.829488881429036,29.13827159881592,28.076333179473878,27.59573785341703
2002-02-05,33.45000076293945,31.0,31.0,32.900001525878906,1548000.0,30.71451187133789,29.897328058878582,29.181215934753418,28.129173393249513,27.619545288668334
2002-02-06,34.06999969482422,33.310001373291016,33.75,33.599998474121094,1458000.0,31.368011474609375,30.04358762105306,29.233495941162108,28.193963260650634,27.647942759773947
2002-02-07,34.349998474121094,33.369998931884766,33.599998474121094,34.08000183105469,888200.0,31.81613540649414,30.21536521911621,29.258329162597658,28.265288181304932,27.67928255411019
2002-02-08,34.029998779296875,33.41999816894531,33.70000076293945,34.029998779296875,632500.0,31.769453048706055,30.354156494140625,29.28558952331543,28.34725582122803,27.709806214517624
2002-02-11,34.75,33.95000076293945,34.029998779296875,34.5,485900.0,32.208229064941406,30.55891990661621,29.32199878692627,28.4350115776062,27.743127865261503
2002-02-12,34.88999938964844,34.400001525878906,34.599998474121094,34.61000061035156,547200.0,32.3109245300293,30.78048782348633,29.35952850341797,28.524541130065916,27.77671460544362
2002-02-13,35.0,33.900001525878906,35.0,34.45000076293945,749700.0,32.16156005859375,30.949776077270506,29.40041904449463,28.605762004852295,27.808720776634495
2002-02-14,34.81999969482422,34.150001525878906,34.400001525878906,34.70000076293945,803600.0,32.39495086669922,31.108483123779298,29.44709774017334,28.688383197784425,27.841954328011774
2002-02-15,35.09000015258789,34.54999923706055,34.849998474121094,34.79999923706055,793900.0,32.488304138183594,31.276526260375977,29.488175048828126,28.764002513885497,27.87538130506337
2002-02-19,35.0099983215332,34.45000076293945,34.70000076293945,35.0,677900.0,32.67501449584961,31.45390421549479,29.53149269104004,28.845223274230957,27.909664399283272
2002-02-20,35.47999954223633,34.900001525878906,35.0,35.47999954223633,1099000.0,33.12312316894531,31.633149846394858,29.580598526000976,28.926257190704344,27.94663928417449
2002-02-21,36.36000061035156,35.0,35.54999923706055,35.25,987600.0,32.908416748046875,31.78127695719401,29.65248374938965,29.00327699661255,27.981581378990494
2002-02-22,35.22999954223633,34.84000015258789,35.099998474121094,35.09000015258789,708000.0,32.759037017822266,31.940606689453126,29.722688407897948,29.07180118560791,28.014990159681627
2002-02-25,35.209999084472656,34.599998474121094,35.09000015258789,35.06999969482422,760800.0,32.740360260009766,32.10678227742513,29.811004180908203,29.13677770614624,28.047805229822796
2002-02-26,35.849998474121094,35.0,35.06999969482422,35.68000030517578,1099900.0,33.309852600097656,32.31652565002442,29.91817840576172,29.203341484069824,28.08409521168676
2002-02-27,36.22999954223633,35.5,35.54999923706055,35.900001525878906,1927200.0,33.515228271484375,32.50324007670085,30.017137069702148,29.269625034332275,28.121294753192224
2002-02-28,36.099998474121094,35.63999938964844,35.95000076293945,35.7599983215332,980500.0,33.38453674316406,32.63767509460449,30.107693710327148,29.3340415763855,28.157099120470942
2002-03-01,36.290000915527344,35.70000076293945,36.04999923706055,35.79999923706055,682200.0,33.4218635559082,32.744723637898765,30.211320037841798,29.397057609558104,28.192671853142816
2002-03-04,36.599998474121094,35.95000076293945,36.20000076293945,36.36000061035156,587800.0,33.94466781616211,32.88973795572917,30.32446880340576,29.46838245391846,28.231275852894623
2002-03-05,36.25,34.47999954223633,36.11000061035156,34.880001068115234,590300.0,32.56298828125,32.91338857014974,30.40494270324707,29.525983924865724,28.260153935750324
2002-03-06,34.88999938964844,33.900001525878906,34.880001068115234,34.220001220703125,1229500.0,31.946834564208984,32.88911590576172,30.48317611694336,29.574623107910156,28.28456903925005
2002-03-07,33.95000076293945,33.220001220703125,33.75,33.25,1661100.0,31.04126739501953,32.814429728190106,30.537696762084963,29.610378913879394,28.30270521264327
2002-03-08,34.04999923706055,33.25,33.25,33.7400016784668,819900.0,31.49872589111328,32.75468139648437,30.61126247406006,29.646975059509277,28.323594236685558
2002-03-11,34.5099983215332,33.68000030517578,33.75,34.5,592000.0,32.208229064941406,32.736009724934895,30.698458099365233,29.69113306045532,28.34881913816774
2002-03-12,34.75,34.31999969482422,34.5,34.40999984741211,484800.0,32.124202728271484,32.69928894042969,30.783413009643553,29.732770290374756,28.37317645165228
2002-03-13,34.91999816894531,34.380001068115234,34.65999984741211,34.400001525878906,428200.0,32.114864349365234,32.63207168579102,30.870234985351562,29.774127426147462,28.397161630483772
2002-03-14,34.58000183105469,34.04999923706055,34.5,34.4900016784668,558500.0,32.19890213012695,32.58477071126302,30.94398742675781,29.827061023712158,28.421376538124814
2002-03-15,35.900001525878906,34.630001068115234,34.70000076293945,35.560001373291016,683500.0,33.19781494140625,32.61402257283529,31.043506240844728,29.88475576400757,28.451607160930394
2002-03-18,35.5,34.400001525878906,35.45000076293945,34.84000015258789,617700.0,32.5256462097168,32.599708302815756,31.133129119873047,29.932274570465086,28.47723004802968
2002-03-19,35.189998626708984,34.25,34.79999923706055,35.18000030517578,508700.0,32.843055725097656,32.56858851114909,31.238249244689943,29.982594051361083,28.504516458511354
2002-03-20,36.90999984741211,35.18000030517578,35.18000030517578,35.439998626708984,944600.0,33.08578109741211,32.53995869954427,31.348223876953124,30.033847064971923,28.5329715183803
2002-03-21,35.75,35.27000045776367,35.45000076293945,35.66999816894531,481300.0,33.30050277709961,32.534356435139976,31.444754981994627,30.09060815811157,28.562400723681037
2002-03-22,34.959999084472656,33.599998474121094,34.95000076293945,34.15999984741211,1802500.0,31.89081382751465,32.43228645324707,31.509358215332032,30.138687133789062,28.582820435974497
2002-03-25,34.279998779296875,32.45000076293945,34.25,32.95000076293945,1384600.0,30.761186599731445,32.220054372151694,31.553982772827148,30.173696041107178,28.59610315648521
2002-03-26,33.93000030517578,32.959999084472656,32.959999084472656,33.88999938964844,840300.0,31.63875389099121,32.15843874613444,31.627921676635744,30.209078426361085,28.614543463967063
2002-03-27,34.20000076293945,33.70000076293945,33.900001525878906,33.810001373291016,877700.0,31.564067840576172,32.13292096455892,31.665264549255372,30.236152057647704,28.632311683103264
2002-03-28,34.150001525878906,33.79999923706055,33.810001373291016,34.04999923706055,448400.0,31.788122177124023,32.18271128336588,31.717544631958006,30.26079839706421,28.651208751929733
2002-04-01,34.220001220703125,33.72999954223633,33.95000076293945,34.150001525878906,405200.0,31.881484985351562,32.208228556315106,31.770384902954103,30.28367099761963,28.67043658665248
2002-04-02,34.099998474121094,33.75,34.099998474121094,33.81999969482422,351700.0,31.57339859008789,32.165906524658205,31.808101196289062,30.30981101989746,28.68761387661364
2002-04-03,33.79999923706055,33.20000076293945,33.79999923706055,33.72999954223633,632900.0,31.489381790161133,32.12358512878418,31.855153274536132,30.327922325134278,28.70409486434039
