Date,High,Low,Open,Close,Volume,Adj Close,GL-15ma,GL-50ma,GL-100ma,GL-200ma
2000-02-03,10.5,10.13888931274414,10.5,10.333333015441895,658800.0,8.521119117736816,8.890674082438151,9.350814653479535,9.350814653479535,9.350814653479535
2000-02-04,10.416666984558105,10.0,10.30555534362793,10.25,1679100.0,8.452404975891113,8.77156187693278,9.313380916913351,9.313380916913351,9.313380916913351
2000-02-07,10.44444465637207,10.19444465637207,10.25,10.25,1224400.0,8.452404975891113,8.666193262736003,9.27894187927246,9.27894187927246,9.27894187927246
2000-02-08,10.333333015441895,9.833333015441895,10.19444465637207,9.88888931274414,1152000.0,8.154623031616211,8.580676778157551,9.235698846670298,9.235698846670298,9.235698846670298
2000-02-09,9.88888931274414,9.527777671813965,9.777777671813965,9.527777671813965,2627100.0,7.856839656829834,8.508903853098552,9.184629987787318,9.184629987787318,9.184629987787318
2000-02-10,9.5,9.13888931274414,9.472222328186035,9.30555534362793,934300.0,7.673588275909424,8.443239084879558,9.130664212363106,9.130664212363106,9.130664212363106
2000-02-11,9.527777671813965,9.25,9.30555534362793,9.333333015441895,1185900.0,7.696495532989502,8.386737092336018,9.081210119970914,9.081210119970914,9.081210119970914
2000-02-14,9.36111068725586,9.027777671813965,9.36111068725586,9.11111068725586,832000.0,7.51324987411499,8.313437271118165,9.028944778442384,9.028944778442384,9.028944778442384
2000-02-15,9.38888931274414,9.13888931274414,9.222222328186035,9.277777671813965,723600.0,7.650681495666504,8.253881009419759,8.984484672546387,8.984484672546387,8.984484672546387
2000-02-16,9.416666984558105,9.19444465637207,9.277777671813965,9.222222328186035,1140900.0,7.60487174987793,8.182108243306478,8.941371768712997,8.941371768712997,8.941371768712997
2000-02-17,9.38888931274414,8.88888931274414,9.222222328186035,9.0,1158700.0,7.421621322631836,8.093537584940593,8.895318724892356,8.895318724892356,8.895318724892356
2000-02-18,9.30555534362793,8.777777671813965,8.777777671813965,8.833333015441895,1004400.0,7.284181118011475,8.017183335622152,8.847932324689978,8.847932324689978,8.847932324689978
2000-02-22,9.027777671813965,8.75,8.94444465637207,8.94444465637207,532800.0,7.375809669494629,7.893489742279053,8.805871677398681,8.805871677398681,8.805871677398681
2000-02-23,8.94444465637207,8.61111068725586,8.61111068725586,8.722222328186035,865800.0,7.192561626434326,7.82324415842692,8.761057509316338,8.761057509316338,8.761057509316338
2000-02-24,8.777777671813965,8.583333015441895,8.69444465637207,8.63888931274414,815400.0,7.123843193054199,7.731619707743326,8.716808473741686,8.716808473741686,8.716808473741686
2000-02-25,8.972222328186035,8.55555534362793,8.666666984558105,8.61111068725586,1071400.0,7.10093355178833,7.636940670013428,8.674285449479756,8.674285449479756,8.674285449479756
2000-02-28,8.833333015441895,8.583333015441895,8.63888931274414,8.583333015441895,1205100.0,7.078028678894043,7.545315583546956,8.633355788695507,8.633355788695507,8.633355788695507
2000-02-29,8.88888931274414,8.63888931274414,8.69444465637207,8.80555534362793,1392000.0,7.261277198791504,7.465907065073649,8.599053823947907,8.599053823947907,8.599053823947907
2000-03-01,9.05555534362793,8.69444465637207,8.777777671813965,9.0,864000.0,7.421621322631836,7.417040284474691,8.570335958062149,8.570335958062149,8.570335958062149
2000-03-02,9.083333015441895,8.666666984558105,8.88888931274414,8.75,1370400.0,7.215465068817139,7.374281978607177,8.538077127365838,8.538077127365838,8.538077127365838
2000-03-03,9.0,8.722222328186035,8.777777671813965,8.916666984558105,742000.0,7.352905750274658,7.35290314356486,8.510515002317208,8.510515002317208,8.510515002317208
2000-03-06,9.0,8.722222328186035,9.0,8.722222328186035,562500.0,7.192561626434326,7.319307549794515,8.480561516501687,8.480561516501687,8.480561516501687
2000-03-07,8.75,8.44444465637207,8.722222328186035,8.44444465637207,1246500.0,6.963498592376709,7.282657464345296,8.446849007076688,8.446849007076688,8.446849007076688
2000-03-08,8.63888931274414,8.38888931274414,8.416666984558105,8.527777671813965,819100.0,7.032214641571045,7.241426340738932,8.416096086087434,8.416096086087434,8.416096086087434
2000-03-09,8.80555534362793,8.44444465637207,8.527777671813965,8.61111068725586,719200.0,7.10093355178833,7.207830460866292,8.388113904506602,8.388113904506602,8.388113904506602
2000-03-10,8.666666984558105,8.5,8.666666984558105,8.5,472600.0,7.009311199188232,7.1803431193033855,8.359388848145803,8.359388848145803,8.359388848145803
2000-03-13,8.55555534362793,8.333333015441895,8.55555534362793,8.472222328186035,542400.0,6.986404895782471,7.1604913711547855,8.331368767485326,8.331368767485326,8.331368767485326
2000-03-14,8.63888931274414,8.44444465637207,8.472222328186035,8.472222328186035,1022100.0,6.986404895782471,7.134531052907308,8.30446949005127,8.30446949005127,8.30446949005127
2000-03-15,9.416666984558105,8.5,8.5,8.88888931274414,2491200.0,7.32999849319458,7.143693510691325,8.244211950302123,8.285362215603099,8.285362215603099
2000-03-16,10.44444465637207,8.972222328186035,8.972222328186035,10.05555534362793,1746400.0,8.292058944702148,7.221574560801188,8.207305555343629,8.285490998855003,8.285490998855003
2000-03-17,10.11111068725586,9.777777671813965,9.86111068725586,9.972222328186035,1258300.0,8.223341941833496,7.296401786804199,8.16836506843567,8.284318375137618,8.284318375137618
2000-03-20,10.05555534362793,9.722222328186035,9.916666984558105,10.027777671813965,603400.0,8.269149780273438,7.375809860229492,8.130798768997192,8.284037475232724,8.284037475232724
2000-03-21,10.472222328186035,10.05555534362793,10.083333015441895,10.44444465637207,901900.0,8.612747192382812,7.465907859802246,8.09598132133484,8.290014015544545,8.290014015544545
2000-03-22,10.55555534362793,10.11111068725586,10.333333015441895,10.30555534362793,875200.0,8.498209953308105,7.537680435180664,8.061621866226197,8.293731800147466,8.293731800147466
2000-03-23,10.722222328186035,10.30555534362793,10.36111068725586,10.55555534362793,844200.0,8.704367637634277,7.63694060643514,8.031843748092651,8.300935937647234,8.300935937647234
2000-03-24,10.86111068725586,10.44444465637207,10.61111068725586,10.61111068725586,1964400.0,8.750181198120117,7.7300923029581705,8.003898077011108,8.308681545586422,8.308681545586422
2000-03-27,10.666666984558105,10.11111068725586,10.63888931274414,10.222222328186035,915700.0,8.429494857788086,7.812554518381755,7.967706212997436,8.310729228844076,8.310729228844076
2000-03-28,10.416666984558105,10.027777671813965,10.11111068725586,10.05555534362793,1243300.0,8.292058944702148,7.901125208536784,7.932888708114624,8.310418057441712,8.310418057441712
2000-03-29,10.416666984558105,10.0,10.0,10.11111068725586,907200.0,8.337865829467773,7.988168621063233,7.91089861869812,8.310868020917548,8.310868020917548
2000-03-30,10.583333015441895,10.19444465637207,10.333333015441895,10.416666984558105,1058500.0,8.589841842651367,8.087429173787434,7.904026784896851,8.315367598687448,8.315367598687448
2000-03-31,10.80555534362793,10.277777671813965,10.666666984558105,10.277777671813965,1611100.0,8.475309371948242,8.18516238530477,7.900361776351929,8.317906356993175,8.317906356993175
2000-04-03,10.722222328186035,10.333333015441895,10.38888931274414,10.527777671813965,1178200.0,8.681463241577148,8.298166275024414,7.90311053276062,8.3235869333148,8.3235869333148
2000-04-04,11.027777671813965,10.333333015441895,10.777777671813965,10.36111068725586,1475100.0,8.544025421142578,8.402007643381754,7.9017360973358155,8.326978294665997,8.326978294665997
2000-04-05,10.69444465637207,10.38888931274414,10.38888931274414,10.472222328186035,844800.0,8.669118881225586,8.491282335917155,7.904237966537476,8.332162242947202,8.332162242947202
2000-04-06,10.88888931274414,10.44444465637207,10.583333015441895,10.527777671813965,998200.0,8.715103149414062,8.51948528289795,7.904910764694214,8.337877778864618,8.337877778864618
2000-04-07,10.722222328186035,10.36111068725586,10.527777671813965,10.472222328186035,861400.0,8.669118881225586,8.549203745524089,7.903289518356323,8.342748971546397,8.342748971546397
2000-04-10,10.666666984558105,10.30555534362793,10.30555534362793,10.61111068725586,946500.0,8.784092903137207,8.58353328704834,7.910381479263306,8.349145260410033,8.349145260410033
2000-04-11,10.69444465637207,10.277777671813965,10.61111068725586,10.61111068725586,1102900.0,8.784092903137207,8.594956334431966,7.901439065933228,8.355358798163278,8.355358798163278
2000-04-12,10.777777671813965,10.527777671813965,10.61111068725586,10.666666984558105,884200.0,8.830085754394531,8.617081387837727,7.913115873336792,8.362045093321465,8.362045093321465
2000-04-13,10.75,10.416666984558105,10.75,10.61111068725586,817800.0,8.784092903137207,8.622396405537923,7.918833532333374,8.367906868457794,8.367906868457794
2000-04-14,10.55555534362793,9.833333015441895,10.472222328186035,9.94444465637207,1017100.0,8.232215881347656,8.587865384419759,7.913055467605591,8.36604808781245,8.36604808781245
2000-04-17,10.0,9.722222328186035,9.94444465637207,9.94444465637207,980500.0,8.232215881347656,8.574713452657063,7.908651685714721,8.364239544481844,8.364239544481844
2000-04-18,10.19444465637207,9.833333015441895,9.972222328186035,10.19444465637207,956700.0,8.439168930053711,8.584520785013835,7.908386964797973,8.365238602956136,8.365238602956136
2000-04-19,10.166666984558105,9.61111068725586,10.166666984558105,9.86111068725586,568300.0,8.163223266601562,8.57287794748942,7.908558969497681,8.362580506425155,8.362580506425155
2000-04-20,10.13888931274414,9.833333015441895,9.86111068725586,10.05555534362793,1157400.0,8.324197769165039,8.555168342590331,7.917906131744385,8.36208202931788,8.36208202931788
2000-04-24,10.666666984558105,9.88888931274414,9.88888931274414,10.61111068725586,1271700.0,8.784092903137207,8.575753911336262,7.94011622428894,8.367492425136078,8.367492425136078
2000-04-25,11.19444465637207,10.333333015441895,10.44444465637207,11.11111068725586,1863400.0,9.198002815246582,8.610189882914225,7.970146369934082,8.378005214884311,8.378005214884311
2000-04-26,11.63888931274414,10.63888931274414,11.166666984558105,10.722222328186035,772200.0,8.876078605651855,8.63232676188151,7.997402944564819,8.384231132268905,8.384231132268905
2000-04-27,10.75,10.11111068725586,10.69444465637207,10.416666984558105,748800.0,8.623129844665527,8.62926082611084,8.0168519115448,8.387180499088617,8.387180499088617
2000-04-28,11.44444465637207,9.94444465637207,10.36111068725586,11.13888931274414,2892700.0,9.220995903015137,8.662987009684246,8.049174394607544,8.397348979624306,8.397348979624306
2000-05-01,11.833333015441895,11.36111068725586,11.833333015441895,11.38888931274414,1897300.0,9.427953720092773,8.713575998942057,8.089301042556762,8.409765904208264,8.409765904208264
2000-05-02,11.277777671813965,10.833333015441895,11.277777671813965,11.0,854700.0,9.106023788452148,8.735038057963054,8.125737895965576,8.418054688544501,8.418054688544501
2000-05-03,11.11111068725586,10.63888931274414,10.88888931274414,10.75,593100.0,8.899069786071777,8.742703183492024,8.15620309829712,8.42371368969188,8.42371368969188
2000-05-04,10.916666984558105,10.61111068725586,10.916666984558105,10.63888931274414,992200.0,8.807087898254395,8.741169993082682,8.188493623733521,8.428171529326328,8.428171529326328
2000-05-05,10.61111068725586,10.44444465637207,10.527777671813965,10.527777671813965,927000.0,8.715103149414062,8.736570676167807,8.220318822860717,8.431469593925037,8.431469593925037
2000-05-08,10.88888931274414,10.63888931274414,10.666666984558105,10.80555534362793,714300.0,8.945060729980469,8.78409366607666,8.25720136642456,8.437305856834758,8.437305856834758
2000-05-09,10.777777671813965,10.527777671813965,10.583333015441895,10.75,606700.0,8.899069786071777,8.828550593058269,8.293622188568115,8.44249421559023,8.44249421559023
2000-05-10,10.833333015441895,10.25,10.80555534362793,10.416666984558105,749700.0,8.623129844665527,8.840814654032389,8.320859241485596,8.444501278135512,8.444501278135512
2000-05-11,10.583333015441895,10.333333015441895,10.38888931274414,10.36111068725586,1298400.0,8.577136039733887,8.868408838907877,8.343969535827636,8.44595880298824,8.44595880298824
2000-05-12,10.972222328186035,10.222222328186035,10.38888931274414,10.75,2176300.0,8.899069786071777,8.906733640034993,8.377641630172729,8.450883922369584,8.450883922369584
2000-05-15,11.166666984558105,10.777777671813965,10.80555534362793,11.05555534362793,883000.0,9.152017593383789,8.9312619527181,8.413623867034913,8.45842299410092,8.45842299410092
2000-05-16,11.36111068725586,11.166666984558105,11.166666984558105,11.166666984558105,512500.0,9.243995666503906,8.93432814280192,8.454652547836304,8.466780150190313,8.466780150190313
2000-05-17,11.222222328186035,10.94444465637207,11.166666984558105,11.166666984558105,452800.0,9.243995666503906,8.958855946858725,8.500262489318848,8.474961366151508,8.474961366151508
2000-05-18,11.55555534362793,11.25,11.25,11.38888931274414,554500.0,9.427953720092773,9.012510871887207,8.548177270889282,8.484888369838396,8.484888369838396
2000-05-19,11.333333015441895,11.027777671813965,11.277777671813965,11.11111068725586,425400.0,9.198002815246582,9.010977999369304,8.590118656158447,8.492240065151883,8.492240065151883
2000-05-22,11.527777671813965,11.13888931274414,11.13888931274414,11.527777671813965,795300.0,9.542929649353027,9.018643061319986,8.640791025161743,8.50296138743965,8.50296138743965
2000-05-23,11.666666984558105,11.416666984558105,11.583333015441895,11.61111068725586,529300.0,9.611915588378906,9.052369181315104,8.693301239013671,8.514162945024895,8.514162945024895
2000-05-24,12.222222328186035,11.833333015441895,11.88888931274414,12.083333015441895,1042300.0,10.002828598022461,9.125953102111817,8.753629713058471,8.52904960155487,8.52904960155487
2000-05-25,12.277777671813965,11.472222328186035,12.13888931274414,11.69444465637207,540100.0,9.680899620056152,9.184207216898601,8.800647735595703,8.522429842948913,8.540454057183597
2000-05-26,12.13888931274414,11.36111068725586,11.80555534362793,11.666666984558105,915700.0,9.657904624938965,9.247060648600261,8.827964649200439,8.517635102272033,8.551409454906688
2000-05-30,11.833333015441895,11.583333015441895,11.722222328186035,11.722222328186035,392800.0,9.703898429870605,9.297649828592936,8.857575778961182,8.512970423698425,8.562598668255852
2000-05-31,12.333333015441895,11.777777671813965,11.80555534362793,12.083333015441895,760600.0,10.002828598022461,9.37123374938965,8.892249355316162,8.511524062156678,8.576447032965147
2000-06-01,12.61111068725586,12.083333015441895,12.222222328186035,12.583333015441895,966300.0,10.416743278503418,9.490807978312175,8.928329277038575,8.512155299186707,8.593973663875035
2000-06-02,12.777777671813965,12.222222328186035,12.666666984558105,12.30555534362793,512200.0,10.18679428100586,9.598118527730305,8.96210096359253,8.511861414909363,8.609000273470608
2000-06-05,12.416666984558105,12.11111068725586,12.416666984558105,12.13888931274414,558600.0,10.048820495605469,9.674768575032552,8.988990020751952,8.510416884422302,8.622456537228878
2000-06-06,12.44444465637207,12.13888931274414,12.44444465637207,12.19444465637207,908700.0,10.09481143951416,9.73762149810791,9.015882625579835,8.509890351295471,8.63608945299078
2000-06-07,12.666666984558105,12.25,12.25,12.44444465637207,727800.0,10.301763534545898,9.808139355977376,9.053327999114991,8.510517106056213,8.651370866583028
2000-06-08,12.333333015441895,11.916666984558105,12.333333015441895,11.972222328186035,293500.0,9.910852432250977,9.852596473693847,9.085703868865966,8.509296288490296,8.66282069899819
2000-06-09,12.19444465637207,12.0,12.05555534362793,12.083333015441895,278500.0,10.002828598022461,9.890921465555827,9.11900312423706,8.51495087146759,8.674892842232644
2000-06-12,12.38888931274414,11.80555534362793,12.30555534362793,11.94444465637207,539200.0,9.887856483459473,9.936911710103352,9.144963417053223,8.524495100975036,8.685722874743599
2000-06-13,12.277777671813965,11.916666984558105,11.916666984558105,12.166666984558105,423000.0,10.071819305419922,9.972171020507812,9.176893615722657,8.538627696037292,8.697989214838078
2000-06-14,12.25,12.0,12.13888931274414,12.05555534362793,913500.0,9.979832649230957,9.996698824564616,9.202861003875732,8.552985768318177,8.709233455490647
2000-06-15,12.083333015441895,11.55555534362793,12.05555534362793,11.666666984558105,1298200.0,9.657904624938965,9.973703893025716,9.22513858795166,8.563437342643738,8.717482770007589
2000-06-16,11.61111068725586,11.5,11.55555534362793,11.5,981100.0,9.519933700561523,9.962972831726074,9.24215488433838,8.573196425437928,8.7244004504434
2000-06-19,11.527777671813965,11.166666984558105,11.527777671813965,11.44444465637207,982300.0,9.473945617675781,9.950708897908529,9.257331733703614,8.581121249198914,8.730806819394104
2000-06-20,11.36111068725586,10.833333015441895,11.333333015441895,10.916666984558105,890500.0,9.037040710449219,9.90625171661377,9.264690170288086,8.583989844322204,8.733402021860671
2000-06-21,11.083333015441895,10.777777671813965,10.86111068725586,11.0,1504500.0,9.106023788452148,9.846464729309082,9.271128787994385,8.590755133628845,8.73653329721018
2000-06-22,11.11111068725586,10.666666984558105,11.11111068725586,10.86111068725586,673200.0,8.991049766540527,9.751418495178223,9.275267925262451,8.58835349559784,8.738654267787933
2000-06-23,11.333333015441895,10.972222328186035,10.972222328186035,11.11111068725586,1343800.0,9.198002815246582,9.685499064127605,9.282626266479491,8.597871069908143,8.742450536775195
2000-06-26,11.277777671813965,11.0,11.222222328186035,11.13888931274414,490200.0,9.220995903015137,9.630310757954915,9.291364326477051,8.605098929405212,8.746373039777161
2000-06-27,11.5,11.19444465637207,11.25,11.333333015441895,898300.0,9.381966590881348,9.582787768046062,9.314359340667725,8.613707404136658,8.751540467021911
2000-06-28,11.55555534362793,11.333333015441895,11.38888931274414,11.36805534362793,605700.0,9.410711288452148,9.523384284973144,9.337929248809814,8.623290467262269,8.756856360743123
2000-06-29,11.5,11.222222328186035,11.277777671813965,11.44444465637207,661900.0,9.473945617675781,9.494257164001464,9.358624782562256,8.633505873680114,8.762593074798584
2000-06-30,11.55555534362793,10.86111068725586,11.55555534362793,10.972222328186035,814600.0,9.08303165435791,9.43293736775716,9.377020950317382,8.642789959907532,8.76513623812842
2000-07-03,11.38888931274414,10.94444465637207,11.05555534362793,11.36111068725586,335800.0,9.404958724975586,9.400744183858235,9.398636169433594,8.65827115058899,8.770174210465798
2000-07-05,11.55555534362793,11.05555534362793,11.11111068725586,11.13888931274414,550300.0,9.253580093383789,9.346194903055826,9.408025913238525,8.674071068763732,8.773950818926096
2000-07-06,11.44444465637207,11.13888931274414,11.166666984558105,11.416666984558105,511800.0,9.484346389770508,9.313162485758463,9.413752784729004,8.691949577331544,8.779457761335742
2000-07-07,11.722222328186035,11.38888931274414,11.527777671813965,11.583333015441895,897300.0,9.622797966003418,9.310822041829427,9.428687171936035,8.713045058250428,8.78594499367934
2000-07-10,11.583333015441895,11.19444465637207,11.583333015441895,11.333333015441895,431100.0,9.415111541748047,9.303833897908529,9.444526805877686,8.730689358711242,8.7907477917562
2000-07-11,11.61111068725586,11.166666984558105,11.38888931274414,11.472222328186035,606600.0,9.530495643615723,9.307603899637858,9.450716800689698,8.74994559764862,8.796351942149075
2000-07-12,11.916666984558105,11.5,11.5,11.69444465637207,1048200.0,9.715106964111328,9.352808316548666,9.456459865570068,8.772880454063415,8.803259874645033
2000-07-13,11.777777671813965,11.333333015441895,11.777777671813965,11.55555534362793,650400.0,9.599719047546387,9.385721333821614,9.466333770751953,8.796035833358765,8.809203599815937
2000-07-14,11.86111068725586,11.5,11.5,11.833333015441895,363100.0,9.830483436584473,9.441683578491212,9.484962043762208,8.820582571029663,8.816768635643854
2000-07-17,11.88888931274414,11.166666984558105,11.88888931274414,11.277777671813965,1018500.0,9.36895751953125,9.453080558776856,9.496199436187744,8.842346529960633,8.820828848025378
2000-07-18,11.25,10.833333015441895,11.19444465637207,11.13888931274414,1043500.0,9.253580093383789,9.455252838134765,9.506968975067139,8.863643898963929,8.823987616239673
2000-07-19,11.11111068725586,10.86111068725586,11.05555534362793,10.86111068725586,955800.0,9.022819519042969,9.431309700012207,9.50852415084839,8.882862758636474,8.825428427129552
2000-07-20,11.0,10.777777671813965,10.86111068725586,10.88888931274414,1858600.0,9.04589557647705,9.4069886525472,9.511460666656495,8.902541427612304,8.827014521729174
2000-07-21,11.166666984558105,10.86111068725586,10.88888931274414,11.0,838900.0,9.13819694519043,9.384605407714844,9.521762008666991,8.921310625076295,8.829237253325326
2000-07-24,11.083333015441895,10.86111068725586,11.0,10.88888931274414,665500.0,9.04589557647705,9.382129669189453,9.531137199401856,8.937553367614747,8.830773837177466
2000-07-25,11.277777671813965,10.69444465637207,10.94444465637207,11.166666984558105,870700.0,9.276657104492188,9.373576227823893,9.538688945770264,8.958165287971497,8.833913860186724
2000-07-26,11.61111068725586,11.11111068725586,11.222222328186035,11.36111068725586,1512000.0,9.438189506530762,9.38588352203369,9.544412384033203,8.979018125534058,8.838139564007312
2000-07-27,11.63888931274414,11.36111068725586,11.38888931274414,11.472222328186035,704400.0,9.530495643615723,9.388960138956707,9.550142383575439,9.002397465705872,8.842947592337927
2000-07-28,11.583333015441895,11.083333015441895,11.55555534362793,11.13888931274414,708900.0,9.253580093383789,9.364345614115397,9.550334072113037,9.025298280715942,8.845779540621
2000-07-31,11.472222328186035,11.027777671813965,11.027777671813965,11.05555534362793,1134900.0,9.184353828430176,9.348961766560873,9.545462074279785,9.046819672584533,8.848098542592297
2000-08-01,11.55555534362793,11.166666984558105,11.166666984558105,11.5,692700.0,9.553570747375488,9.350500106811523,9.552573432922363,9.071346044540405,8.85289767323708
2000-08-02,11.55555534362793,11.13888931274414,11.472222328186035,11.333333015441895,586300.0,9.415111541748047,9.330500411987305,9.550017070770263,9.095404047966003,8.856696415591884
2000-08-03,11.55555534362793,11.05555534362793,11.333333015441895,11.05555534362793,983700.0,9.184353828430176,9.302809397379557,9.54146583557129,9.117383537292481,8.858895458631068
2000-08-04,11.972222328186035,10.94444465637207,11.05555534362793,11.833333015441895,1355800.0,9.830483436584473,9.302809397379557,9.53801893234253,9.1458243227005,8.865372711817423
2000-08-07,11.833333015441895,11.55555534362793,11.833333015441895,11.722222328186035,613800.0,9.738182067871094,9.32742436726888,9.539164581298827,9.169906158447265,8.871152906228374
2000-08-08,12.0,11.583333015441895,11.972222328186035,11.972222328186035,906300.0,9.945869445800781,9.373576990763347,9.544923877716064,9.186444263458252,8.878223409778194
2000-08-09,11.972222328186035,11.416666984558105,11.916666984558105,11.583333015441895,724200.0,9.622797966003418,9.413575553894043,9.543301868438721,9.200438823699951,8.883089910145678
2000-08-10,11.833333015441895,11.416666984558105,11.666666984558105,11.44444465637207,878800.0,9.507416725158691,9.444343630472819,9.533393630981445,9.212821493148803,8.887143980373036
2000-08-11,12.19444465637207,11.63888931274414,11.86111068725586,12.05555534362793,1130800.0,10.015097618103027,9.50280367533366,9.525360717773438,9.226844997406006,8.894421100616455
2000-08-14,12.833333015441895,12.11111068725586,12.166666984558105,12.583333015441895,1589400.0,10.453545570373535,9.59664700826009,9.530695743560791,9.24639835357666,8.904415488243103
2000-08-15,12.527777671813965,12.166666984558105,12.472222328186035,12.472222328186035,1094500.0,10.361242294311523,9.66895268758138,9.536944179534911,9.262967100143433,8.913694639874112
2000-08-16,12.38888931274414,11.833333015441895,12.277777671813965,12.027777671813965,546300.0,9.99201774597168,9.705874570210774,9.534888305664062,9.275385465621948,8.92051946965954
2000-08-17,12.13888931274414,11.777777671813965,12.13888931274414,11.972222328186035,628300.0,9.945869445800781,9.733566157023112,9.52777042388916,9.290549211502075,8.92696821164785
2000-08-18,12.027777671813965,11.75,12.027777671813965,12.0,613800.0,9.96894359588623,9.781257057189942,9.528932247161865,9.307318058013916,8.933480557799339
2000-08-21,12.19444465637207,12.0,12.11111068725586,12.19444465637207,533700.0,10.130476951599121,9.84433193206787,9.531485214233399,9.32524416923523,8.940915318009276
2000-08-22,12.36111068725586,12.11111068725586,12.222222328186035,12.30555534362793,625200.0,10.222783088684082,9.88894608815511,9.538183746337891,9.341573581695556,8.948828082025788
2000-08-23,12.30555534362793,12.11111068725586,12.222222328186035,12.222222328186035,859500.0,10.153555870056152,9.938175710042318,9.539818477630615,9.358356046676636,8.956219050050514
2000-08-24,12.333333015441895,12.0,12.222222328186035,12.027777671813965,438700.0,9.99201774597168,9.992019971211752,9.54006217956543,9.371461591720582,8.962534895757349
2000-08-25,12.05555534362793,11.88888931274414,12.05555534362793,11.972222328186035,547800.0,9.945869445800781,9.999712371826172,9.545821475982667,9.385480031967163,8.968494499090946
2000-08-28,12.05555534362793,11.916666984558105,11.972222328186035,11.916666984558105,445000.0,9.899714469909668,10.010481198628744,9.55341709136963,9.397785987854004,8.9741042579513
2000-08-29,11.94444465637207,11.69444465637207,11.833333015441895,11.94444465637207,419100.0,9.922797203063965,10.008943049112956,9.562394123077393,9.409862928390503,8.979785054029819
