Date,High,Low,Open,Close,Volume,Adj Close,INCY-15ma,INCY-50ma,INCY-100ma,INCY-200ma
2000-02-14,94.0,82.875,89.75,93.46875,1308600.0,93.46875,71.79270833333334,65.20208333333333,65.20208333333333,65.20208333333333
2000-02-15,98.0,88.5,95.0,97.71875,1559800.0,97.71875,73.99479166666667,66.25100806451613,66.25100806451613,66.25100806451613
2000-02-16,111.5,95.5625,95.71875,108.5,2674000.0,108.5,76.69895833333334,67.5712890625,67.5712890625,67.5712890625
2000-02-17,139.125,110.5,112.125,138.0625,5657200.0,138.0625,81.271875,69.70738636363636,69.70738636363636,69.70738636363636
2000-02-18,138.5,129.59375,129.59375,133.46875,3847600.0,133.46875,85.88645833333334,71.58272058823529,71.58272058823529,71.58272058823529
2000-02-22,130.8125,111.0,130.1875,112.53125,2475600.0,112.53125,89.73020833333334,72.75267857142858,72.75267857142858,72.75267857142858
2000-02-23,131.5,119.3125,119.3125,126.0,5041000.0,126.0,94.40104166666667,74.23177083333333,74.23177083333333,74.23177083333333
2000-02-24,134.625,124.5,128.25,131.0,1697400.0,131.0,99.00520833333333,75.76604729729729,75.76604729729729,75.76604729729729
2000-02-25,144.53125,126.0,136.03125,140.25,3300200.0,140.25,103.521875,77.46299342105263,77.46299342105263,77.46299342105263
2000-02-28,140.25,129.9375,139.25,136.90625,1684000.0,136.90625,108.14895833333334,78.98717948717949,78.98717948717949,78.98717948717949
2000-02-29,143.5,136.5,142.0,137.78125,1690400.0,137.78125,112.66770833333334,80.45703125,80.45703125,80.45703125
2000-03-01,139.75,119.53125,138.6875,119.96875,2587800.0,119.96875,116.09895833333333,81.42073170731707,81.42073170731707,81.42073170731707
2000-03-02,123.5625,106.0,122.75,111.46875,3327600.0,111.46875,118.23020833333334,82.13616071428571,82.13616071428571,82.13616071428571
2000-03-03,126.25,112.0,118.375,123.0,2448800.0,123.0,120.09375,83.08648255813954,83.08648255813954,83.08648255813954
2000-03-06,124.375,115.0,116.0,119.875,1502800.0,119.875,122.0,83.92258522727273,83.92258522727273,83.92258522727273
2000-03-07,118.375,107.8125,115.875,112.4453125,1965400.0,112.4453125,123.26510416666666,84.55642361111111,84.55642361111111,84.55642361111111
2000-03-08,117.5,108.5,109.0,110.5625,1360600.0,110.5625,124.12135416666666,85.1217730978261,85.1217730978261,85.1217730978261
2000-03-09,111.0,100.625,111.0,103.0,2035800.0,103.0,123.7546875,85.50216090425532,85.50216090425532,85.50216090425532
2000-03-10,107.5,97.0625,97.3125,101.625,1475800.0,101.625,121.32552083333333,85.83805338541667,85.83805338541667,85.83805338541667
2000-03-13,108.0,90.25,92.0,98.5,1655200.0,98.5,118.99427083333333,86.09646045918367,86.09646045918367,86.09646045918367
2000-03-14,107.5,67.5,100.25,71.75,13570800.0,71.75,116.27552083333333,85.80953125,85.80953125,85.80953125
2000-03-15,76.75,61.75,74.46875,62.9375,7473600.0,62.9375,112.07135416666667,86.17171875,85.36106004901961,85.36106004901961
2000-03-16,74.9375,63.375,66.875,73.1875,4857400.0,73.1875,108.2171875,86.70296875,85.126953125,85.126953125
2000-03-17,76.5625,67.5,70.125,68.4375,2311000.0,68.4375,103.4296875,87.21203125,84.81205778301887,84.81205778301887
2000-03-20,71.75,53.03125,69.0,54.0625,4635400.0,54.0625,97.90677083333334,87.46015625,84.24262152777777,84.24262152777777
2000-03-21,61.5,45.03125,52.375,59.265625,5116000.0,59.265625,92.67239583333334,87.60171875,83.78849431818182,83.78849431818182
2000-03-22,66.25,58.0,61.6875,62.125,3089200.0,62.125,88.81614583333334,87.74171875,83.40164620535714,83.40164620535714
2000-03-23,64.1875,54.9375,63.46875,55.59375,2811000.0,55.59375,85.09114583333333,87.76734375,82.91378837719299,82.91378837719299
2000-03-24,62.0,53.5,57.21875,53.6875,2197400.0,53.6875,80.4703125,87.81109375,82.40988685344827,82.40988685344827
2000-03-27,59.0,53.5,56.96875,54.375,1091800.0,54.375,76.10364583333333,87.52609375,81.93471927966101,81.93471927966101
2000-03-28,56.5,51.3125,55.46875,51.65625,906200.0,51.65625,72.05104166666666,87.24109375,81.430078125,81.430078125
2000-03-29,52.25,38.75,51.5625,41.25,6005600.0,41.25,67.43020833333334,86.76546875,80.77138831967213,80.77138831967213
2000-03-30,44.25,36.65625,36.8125,39.8125,4713800.0,39.8125,63.217708333333334,86.16296875,80.11076108870968,80.11076108870968
2000-03-31,45.875,41.375,44.375,43.71875,6754600.0,43.71875,59.35729166666667,85.58015625,79.53311011904762,79.53311011904762
2000-04-03,45.5,41.0625,43.9375,41.0625,1813000.0,41.0625,55.528125,84.83015625,78.9320068359375,78.9320068359375
2000-04-04,44.0,28.5,41.75,40.21875,3226000.0,40.21875,53.42604166666667,84.25390625,78.33641826923076,78.33641826923076
2000-04-05,52.5625,37.0,37.625,47.3125,5527000.0,47.3125,52.384375,83.90640625,77.86635890151516,77.86635890151516
2000-04-06,58.5,49.0,57.03125,54.25,5434800.0,54.25,51.121875,83.63265625,77.51387593283582,77.51387593283582
2000-04-07,56.75,47.5625,56.25,50.0,2508800.0,50.0,49.89270833333333,83.24328125,77.10926011029412,77.10926011029412
2000-04-10,52.40625,45.5,52.25,45.625,1547400.0,45.625,49.33020833333333,82.87078125,76.65296648550725,76.65296648550725
2000-04-11,45.5,39.0,44.5,39.625,2625600.0,39.625,48.020833333333336,82.56578125,76.12399553571429,76.12399553571429
2000-04-12,44.6875,35.4375,39.03125,38.65625,2125000.0,38.65625,46.45625,82.22015625,75.59628080985915,75.59628080985915
2000-04-13,45.375,36.25,39.53125,43.0,2109200.0,43.0,45.61666666666667,81.84140625,75.1435546875,75.1435546875
2000-04-14,44.5,36.5,41.90625,37.375,2219800.0,37.375,44.52916666666667,81.13890625,74.6261772260274,74.6261772260274
2000-04-17,39.0,31.75,34.875,38.46875,2003200.0,38.46875,43.46875,80.55828125,74.1375633445946,74.1375633445946
2000-04-18,42.75,35.6875,38.5,42.75,1465600.0,42.75,42.875,80.01328125,73.7190625,73.7190625
2000-04-19,45.59375,41.0,43.5,43.0,896800.0,43.0,42.99166666666667,79.50328125,73.31486430921052,73.31486430921052
2000-04-20,44.0,37.0625,44.0,38.53125,1618000.0,38.53125,42.90625,78.68390625,72.86312905844156,72.86312905844156
2000-04-24,37.5625,34.0,35.40625,36.625,1169800.0,36.625,42.43333333333333,77.51546875,72.39853766025641,72.39853766025641
2000-04-25,40.5,37.625,37.9375,40.25,722800.0,40.25,42.37916666666667,76.49484375,71.99159414556962,71.99159414556962
2000-04-26,41.125,35.375,40.125,35.75,1656600.0,35.75,42.08125,75.34046875,71.53857421875,71.53857421875
2000-04-27,36.4296875,33.0,33.25,35.5,1374000.0,35.5,41.29375,74.09609375,71.09365354938272,71.09365354938272
2000-04-28,40.5,35.5625,36.3125,38.5,2856600.0,38.5,40.24375,72.69609375,70.6961699695122,70.6961699695122
2000-05-01,44.375,38.0,38.875,43.8125,2287600.0,43.8125,39.83125,70.81109375,70.3722703313253,70.3722703313253
2000-05-02,46.0,38.28125,43.375,38.28125,1747000.0,38.28125,39.34166666666667,68.90734375,69.990234375,69.990234375
2000-05-03,38.875,35.9375,37.9375,38.6875,1110800.0,38.6875,39.27916666666667,67.43046875,69.6219669117647,69.6219669117647
2000-05-04,42.3125,37.625,38.6875,40.21875,1937800.0,40.21875,39.38333333333333,65.71484375,69.28006904069767,69.28006904069767
2000-05-05,45.5625,38.5625,39.03125,45.46875,3253400.0,45.46875,39.547916666666666,64.00421875,69.0063757183908,69.0063757183908
2000-05-08,47.0,42.5,45.625,43.0859375,2544200.0,43.0859375,39.928645833333334,62.0609375,68.7118252840909,68.7118252840909
2000-05-09,44.625,37.8125,44.0,38.5546875,1168200.0,38.5546875,39.934375,60.09390625,68.37298103932584,68.37298103932584
2000-05-10,37.875,33.5,37.53125,35.9375,2425800.0,35.9375,39.48020833333333,58.05703125,68.01258680555556,68.01258680555556
2000-05-11,37.25,32.5,37.0,34.4375,2204400.0,34.4375,38.909375,56.34640625,67.6436298076923,67.6436298076923
2000-05-12,36.4375,33.8125,35.5,34.375,1144800.0,34.375,38.63229166666667,54.80453125,67.28201426630434,67.28201426630434
2000-05-15,34.875,32.6875,34.75,34.09375,1112400.0,34.09375,38.463541666666664,53.02640625,66.92515120967742,66.92515120967742
2000-05-16,36.75,32.25,34.75,33.6875,2996800.0,33.6875,38.026041666666664,51.30265625,66.57155917553192,66.57155917553192
2000-05-17,34.71875,32.875,33.59375,33.28125,1295800.0,33.28125,37.86145833333333,49.719375,66.22113486842105,66.22113486842105
2000-05-18,33.5625,30.0625,33.375,30.5,2044400.0,30.5,37.528125,48.118125,65.84903971354167,65.84903971354167
2000-05-19,29.875,27.90625,29.75,28.875,1988000.0,28.875,36.88645833333333,46.635625,65.46786404639175,65.46786404639175
2000-05-22,29.0,26.5,28.625,27.0703125,1316800.0,27.0703125,35.7703125,45.14453125,65.07605229591837,65.07605229591837
2000-05-23,28.875,25.0,27.5,25.0,1083600.0,25.0,34.88489583333333,43.67453125,64.67124368686869,64.67124368686869
2000-05-24,25.5625,21.6875,25.1875,24.5,2353800.0,24.5,33.9390625,42.72953125,64.26953125,64.26953125
2000-05-25,26.9375,23.0,25.125,23.5625,2059400.0,23.5625,32.82864583333333,41.94203125,64.056875,63.866491336633665
2000-05-26,24.9375,23.125,24.5,24.53125,1454600.0,24.53125,31.4328125,40.96890625,63.8359375,63.48085171568628
2000-05-30,28.5625,24.875,24.96875,28.5625,1293600.0,28.5625,30.464583333333334,40.17140625,63.69171875,63.14183859223301
2000-05-31,28.75,26.0,27.875,26.375,1151000.0,26.375,29.652604166666666,39.61765625,63.53890625,62.78831129807692
2000-06-01,30.75,26.625,27.46875,30.0625,1054600.0,30.0625,29.2609375,39.03359375,63.31765625,62.476636904761904
2000-06-02,34.25,31.625,32.3125,32.75,2189400.0,32.75,29.1484375,38.44609375,63.09390625,62.19619693396226
2000-06-05,37.21875,31.625,32.5625,35.5625,2920200.0,35.5625,29.227604166666666,38.04546875,62.90640625,61.94728387850467
2000-06-06,42.40625,36.53125,36.6875,38.46875,4615400.0,38.46875,29.519270833333334,37.74109375,62.77609375,61.7298900462963
2000-06-07,40.3125,35.875,40.09375,39.03125,2281000.0,39.03125,29.875520833333333,37.43421875,62.48015625,61.52164564220183
2000-06-08,40.28125,38.25,39.78125,40.0625,1526200.0,40.0625,30.327604166666667,37.20234375,62.22171875,61.3265625
2000-06-09,43.3125,40.5,41.25,42.96875,1881000.0,42.96875,31.158854166666668,37.23671875,62.00109375,61.1611768018018
2000-06-12,43.3125,39.0,43.09375,40.15625,1424400.0,40.15625,31.9109375,37.24359375,61.70328125,60.9736328125
2000-06-13,41.59375,37.75,38.71875,40.625,885400.0,40.625,32.81458333333333,37.18171875,61.3809375,60.7935564159292
2000-06-14,42.765625,39.5,41.75,39.78125,1057600.0,39.78125,33.8,37.15609375,60.993125,60.60923793859649
2000-06-15,39.90625,37.5625,39.6875,39.875,942400.0,39.875,34.825,37.14921875,60.7015625,60.42894021739131
2000-06-16,43.5,39.0,40.34375,43.1875,2023400.0,43.1875,36.13333333333333,37.06671875,60.4865625,60.28030711206897
2000-06-19,57.9375,42.5,42.96875,57.9375,5291200.0,57.9375,38.360416666666666,37.14046875,60.3865625,60.26028311965812
2000-06-20,60.25,53.75,56.875,56.625,4570400.0,56.625,40.23125,37.27296875,60.258125,60.22947563559322
2000-06-21,59.625,55.0625,56.5,56.34375,2396800.0,56.34375,42.229166666666664,37.48734375,60.1790625,60.1968224789916
2000-06-22,56.5625,47.0,56.5546875,47.0,3419400.0,47.0,43.358333333333334,37.63484375,60.1003125,60.086848958333334
2000-06-23,50.9375,44.875,49.0,45.96875,3366800.0,45.96875,44.239583333333336,37.78109375,60.000625,59.97017045454545
2000-06-26,49.65625,41.25,47.5,44.65625,4123000.0,44.65625,44.84583333333333,37.81421875,59.8278125,59.84464651639344
2000-06-27,46.5,41.4375,46.0,41.75,2532800.0,41.75,45.06458333333333,37.90171875,59.5203125,59.69753556910569
2000-06-28,48.25,41.46875,41.5,47.0,2992600.0,47.0,45.59583333333333,38.07234375,59.3153125,59.59513608870968
2000-06-29,47.34375,42.125,46.25,42.375,1897600.0,42.375,45.75,38.06484375,59.0390625,59.457375
2000-06-30,44.0,39.0,44.0,41.09375,3569400.0,41.09375,45.625,38.02671875,58.765,59.31163194444444
2000-07-03,43.75,40.34375,41.46875,42.875,876200.0,42.875,45.80625,38.11359375,58.39875,59.18220964566929
2000-07-05,48.875,43.25,43.34375,47.53125,3796200.0,47.53125,46.266666666666666,38.33171875,57.92359375,59.0911865234375
2000-07-06,47.125,43.75,47.09375,46.46875,2194200.0,46.46875,46.7125,38.45609375,57.47546875,58.99333817829457
2000-07-07,51.3125,45.59375,45.59375,48.453125,2095800.0,48.453125,47.284375,38.71015625,57.0253125,58.91225961538461
2000-07-10,52.34375,48.0,49.375,50.46875,1780800.0,50.46875,47.76979166666667,39.00953125,56.5528125,58.84780534351145
2000-07-11,55.5625,49.8125,49.84375,53.0,3154600.0,53.0,47.440625,39.29953125,55.9978125,58.80350378787879
2000-07-12,55.0,50.5,54.21875,51.8125,1796200.0,51.8125,47.119791666666664,39.45953125,55.1353125,58.75093984962406
2000-07-13,53.0,46.53125,52.84375,46.75,2218200.0,46.75,46.48020833333333,39.62890625,54.268125,58.661380597014926
2000-07-14,48.75,45.0,47.15625,45.5625,2229400.0,45.5625,46.384375,39.76640625,53.5984375,58.56435185185185
2000-07-17,49.9375,45.125,47.46875,48.2109375,2182600.0,48.2109375,46.533854166666664,39.92625,52.820546875,58.48822380514706
2000-07-18,51.65625,47.0,47.59375,47.3671875,2477000.0,47.3671875,46.71458333333333,39.96421875,51.98421875,58.40704835766423
2000-07-19,51.5,46.40625,50.4375,46.6875,2134000.0,46.6875,47.04375,40.03625,51.04859375,58.3221240942029
2000-07-20,50.5,47.15625,48.375,49.375,1269000.0,49.375,47.202083333333334,40.25265625,50.17328125,58.257756294964025
2000-07-21,51.375,48.0,49.875,48.6875,1218200.0,48.6875,47.62291666666667,40.50765625,49.28234375,58.18939732142857
2000-07-24,50.90625,46.125,49.4375,47.46875,751400.0,47.46875,48.047916666666666,40.76828125,48.55734375,58.113364361702125
2000-07-25,47.75,44.0625,47.25,44.875,1747200.0,44.875,48.18125,40.97828125,47.89140625,58.02013644366197
2000-07-26,47.0,41.40625,44.3125,45.71875,1347200.0,45.71875,48.06041666666667,41.21078125,47.11859375,57.93411276223776
2000-07-27,45.1875,42.0,45.0,42.75,798200.0,42.75,47.8125,41.39203125,46.34734375,57.82866753472222
2000-07-28,43.5,39.25,43.0,39.4375,1475200.0,39.4375,47.21145833333333,41.51515625,45.617265625,57.701831896551724
2000-07-31,40.375,36.5625,39.8125,37.90625,1122400.0,37.90625,46.373958333333334,41.66328125,44.890703125,57.566245719178085
2000-08-01,44.1875,37.6875,38.25,42.5,1753800.0,42.5,45.67395833333333,41.93578125,44.285703125,57.46375425170068
2000-08-02,44.21875,40.375,42.25,41.90625,1069000.0,41.90625,45.01354166666667,42.2325,43.688515625,57.358635979729726
2000-08-03,41.5,39.78125,41.0,41.28125,1063600.0,41.28125,44.64895833333333,42.558125,43.116328125,57.250734060402685
2000-08-04,43.125,39.65625,41.6875,40.0,1324000.0,40.0,44.278125,42.868125,42.798828125,57.135729166666664
2000-08-07,41.8125,40.4375,41.125,41.375,1231000.0,41.375,43.82239583333333,43.224375,42.583203125,57.031353476821195
2000-08-08,42.3125,40.375,41.75,40.5,966000.0,40.5,43.364583333333336,43.54375,42.256328125,56.92259457236842
2000-08-09,41.5,38.0625,41.25,39.0,1247200.0,39.0,42.85208333333333,43.7525,41.961953125,56.80545343137255
2000-08-10,39.0625,35.4375,38.25,35.53125,1931600.0,35.53125,41.92916666666667,43.935625,41.776640625,56.667309253246756
2000-08-11,38.71875,35.5703125,35.75,37.40625,1020400.0,37.40625,41.177083333333336,44.0825,41.558046875,56.54304435483871
2000-08-14,38.9375,36.3125,37.9375,37.25,409200.0,37.25,40.49583333333333,44.1725,41.309296875,56.419370993589745
2000-08-15,37.9375,35.625,37.8125,35.640625,803000.0,35.640625,39.880208333333336,44.1740625,41.109765625,56.28702229299363
2000-08-16,37.1875,34.0,36.0,34.46875,1298400.0,34.46875,39.130208333333336,44.0940625,40.917578125,56.148931962025316
2000-08-17,44.5,35.03125,35.4375,44.40625,6616400.0,44.40625,39.240625,44.2015625,40.817890625,56.0750786163522
2000-08-18,45.84375,41.71875,43.8125,44.625,2531800.0,44.625,39.58645833333333,44.2928125,40.747578125,56.003515625
2000-08-21,46.4375,43.0,44.40625,44.1796875,1545200.0,44.1796875,40.0046875,44.31703125,40.776875,55.93007569875776
2000-08-22,45.125,43.0,45.0,43.75,1288800.0,43.75,40.08802083333333,44.38890625,40.81625,55.8548900462963
2000-08-23,44.0,39.9375,43.96875,40.3125,4042800.0,40.3125,39.981770833333336,44.38265625,40.7821875,55.7595379601227
2000-08-24,41.9375,39.0,41.5,41.1875,4468400.0,41.1875,39.975520833333334,44.41078125,40.7834375,55.67068407012195
2000-08-25,43.625,39.8125,41.8125,40.9375,3482400.0,40.9375,40.038020833333334,44.43203125,40.790625,55.58139204545454
2000-08-28,42.0625,39.9375,41.34375,40.25,1474400.0,40.25,39.96302083333333,44.37328125,40.72,55.48903426204819
2000-08-29,41.6875,39.84375,40.78125,40.125,1358200.0,40.125,39.93802083333333,44.01703125,40.57875,55.39703405688623
2000-08-30,40.40625,38.8125,40.40625,39.875,1436400.0,39.875,39.99635416666667,43.68203125,40.4775,55.30464099702381
2000-08-31,42.1875,40.0,40.1875,41.46875,3394400.0,41.46875,40.3921875,43.38453125,40.4359375,55.22277181952663
2000-09-01,43.0,39.0625,42.9375,40.25,1470400.0,40.25,40.58177083333333,43.24953125,40.4421875,55.13469669117647
2000-09-05,41.1875,37.875,41.1875,38.5625,1827400.0,38.5625,40.669270833333336,43.10140625,40.44125,55.037783260233915
2000-09-06,39.25,36.0,39.125,36.5,1473200.0,36.5,40.7265625,42.93828125,40.37625,54.9300054505814
2000-09-07,39.375,37.0,37.875,38.5,1034900.0,38.5,40.9953125,42.87328125,40.3875,54.83503432080925
2000-09-08,39.625,36.6875,38.9375,37.75,720600.0,37.75,40.5515625,42.68828125,40.3803125,54.73684446839081
2000-09-11,39.5,37.0,39.5,37.0,1191700.0,37.0,40.04322916666667,42.58078125,40.3228125,54.63549107142857
2000-09-12,38.25,36.5,38.25,38.125,838500.0,38.125,39.639583333333334,42.52140625,40.2740625,54.54168146306818
2000-09-13,40.5,36.75,37.3125,40.0625,1248500.0,40.0625,39.39375,42.46515625,40.289375,54.459878177966104
2000-09-14,44.3125,40.25,41.25,42.0625,2720500.0,42.0625,39.510416666666664,42.35578125,40.34375,54.39022998595506
2000-09-15,42.875,40.25,41.625,40.25,1083500.0,40.25,39.447916666666664,42.23140625,40.34375,54.311234287709496
2000-09-18,41.125,37.0,40.25,37.0625,845600.0,37.0625,39.18958333333333,42.00359375,40.356875,54.21540798611111
2000-09-19,38.875,37.0,37.9375,38.0625,847800.0,38.0625,39.04375,41.75546875,40.3825,54.12616540055249
2000-09-20,39.375,37.0,38.1875,38.125,813700.0,38.125,38.91041666666667,41.45796875,40.37875,54.03824690934066
2000-09-21,38.5,36.25,36.3125,36.5625,754900.0,36.5625,38.68958333333333,41.15296875,40.30625,53.942751024590166
2000-09-22,40.9375,35.8125,36.25,39.375,1760000.0,39.375,38.55,41.00546875,40.3171875,53.863578464673914
2000-09-25,42.4375,37.875,40.25,38.125,1577600.0,38.125,38.40833333333333,40.85671875,40.3115625,53.778505067567565
2000-09-26,41.5,37.0,40.453125,38.5625,1499900.0,38.5625,38.40833333333333,40.66375,40.295,53.69669858870968
2000-09-27,40.25,37.625,39.3125,37.875,1131800.0,37.875,38.5,40.47390625,40.2190625,53.61209057486631
2000-09-28,43.6875,37.25,38.15625,43.4375,1649000.0,43.4375,38.829166666666666,40.40890625,40.222578125,53.55797041223404
2000-09-29,44.75,40.3125,42.4375,41.125,1203800.0,41.125,39.05416666666667,40.24390625,40.24828125,53.4921875
2000-10-02,43.0,38.0,42.75,39.75,798400.0,39.75,39.2375,40.06515625,40.28640625,53.41986019736842
2000-10-03,41.0625,37.5,39.6875,37.5,938600.0,37.5,39.19583333333333,39.86578125,40.31703125,53.336510143979055
2000-10-04,38.75,36.25,38.59375,37.875,891600.0,37.875,39.05,39.72578125,40.35203125,53.2559814453125
2000-10-05,42.3125,38.0625,38.9375,40.0,1505800.0,40.0,38.9125,39.61140625,40.41109375,53.187297603626945
2000-10-06,39.75,37.5,39.75,38.375,883300.0,38.375,38.7875,39.52390625,40.45796875,53.11094555412371
2000-10-09,38.109375,35.0,37.5,35.5625,1045300.0,35.5625,38.6875,39.44640625,40.48078125,53.020953525641026
2000-10-10,36.25,33.75,35.3125,34.375,1379000.0,34.375,38.44166666666667,39.37578125,40.51953125,52.92582110969388
2000-10-11,33.625,29.875,33.25,30.875,1779900.0,30.875,37.958333333333336,39.14328125,40.53953125,52.81388800761421
2000-10-12,31.25,27.75,31.125,28.25,1868300.0,28.25,37.40416666666667,38.87015625,40.551328125,52.689827967171716
2000-10-13,30.125,26.5625,26.75,30.0,1506700.0,30.0,36.77916666666667,38.64453125,40.601328125,52.57580873115578
2000-10-16,31.9375,29.0,30.6875,31.0625,1676800.0,31.0625,36.30833333333333,38.46578125,40.666953125,52.4682421875
2000-10-17,33.375,28.5625,32.9375,29.375,2270300.0,29.375,35.69583333333333,38.22578125,40.725078125,52.3909765625
2000-10-18,31.4375,27.5,28.625,31.046875,3120100.0,31.046875,35.240625,38.03671875,40.790234375,52.3130859375
2000-10-19,34.4375,31.0,31.75,33.75,1893600.0,33.75,34.594791666666666,37.93171875,40.842109375,52.2669140625
2000-10-20,38.0,33.1875,33.5,37.8125,2088300.0,37.8125,34.373958333333334,37.97734375,40.956484375,52.2476953125
2000-10-23,41.0,37.5625,37.8125,40.0,1329100.0,40.0,34.390625,38.02921875,41.055859375,52.1867578125
2000-10-24,42.375,38.4375,41.3125,38.6875,1373800.0,38.6875,34.469791666666666,38.05796875,41.115234375,52.1045703125
2000-10-25,40.5,35.25,38.75,35.75,1079800.0,35.75,34.328125,38.06015625,41.117109375,52.0117578125
2000-10-26,38.4375,34.3125,36.5,36.96875,694800.0,36.96875,34.126041666666666,38.11015625,41.102109375,51.9391015625
2000-10-27,37.0,33.4375,35.03125,35.375,601200.0,35.375,33.92604166666667,37.92953125,41.065546875,51.7728515625
2000-10-30,35.25,32.125,35.125,33.125,975500.0,33.125,33.76354166666667,37.69953125,40.996171875,51.6089453125
2000-10-31,36.8125,32.875,33.5,36.625,772000.0,36.625,33.91354166666667,37.5484375,40.932734375,51.4669140625
2000-11-01,39.25,35.0,35.5,37.8125,775700.0,37.8125,34.376041666666666,37.4296875,40.909296875,51.3062890625
2000-11-02,39.9375,37.5625,38.1875,38.875,868500.0,38.875,35.084375,37.4009375,40.891796875,51.1363671875
2000-11-03,39.9375,36.875,38.6875,37.5,584700.0,37.5,35.584375,37.3271875,40.868984375,50.9310546875
2000-11-06,38.375,34.4375,37.0625,35.0,607000.0,35.0,35.846875,37.2084375,40.820234375,50.7608984375
2000-11-07,37.5625,35.5,35.75,37.4375,360800.0,37.4375,36.384375,37.1521875,40.762734375,50.6246484375
2000-11-08,37.9375,35.1875,37.0,35.3125,223100.0,35.3125,36.66875,37.0559375,40.536484375,50.4615234375
2000-11-09,35.375,33.125,35.125,34.5,635300.0,34.5,36.71875,36.9484375,40.315234375,50.2866796875
2000-11-10,34.6875,32.5,33.6875,33.9375,306900.0,33.9375,36.46041666666667,36.7978125,40.091171875,50.1351171875
2000-11-13,33.234375,30.125,30.5,31.75,824600.0,31.75,35.91041666666667,36.6278125,39.938671875,50.0194921875
2000-11-14,33.3125,31.0,32.4375,32.125,1031800.0,32.125,35.47291666666667,36.4990625,39.800234375,49.9004296875
2000-11-15,34.4375,32.0,32.0,33.40625,423400.0,33.40625,35.31666666666667,36.4371875,39.687734375,49.7577734375
