Date,High,Low,Open,Close,Volume,Adj Close,NOV-15ma,NOV-50ma,NOV-100ma,NOV-200ma
2000-02-25,10.200631141662598,9.975202560424805,10.172452926635742,10.08791732788086,645800.0,8.587692260742188,8.373399289449056,7.4179629275673316,7.4179629275673316,7.4179629275673316
2000-02-28,10.341524124145508,9.890666961669922,10.003381729125977,10.28516674041748,304900.0,8.755607604980469,8.472549724578858,7.452261509039463,7.452261509039463,7.452261509039463
2000-02-29,10.933273315429688,10.28516674041748,10.28516674041748,10.933273315429688,802000.0,9.307331085205078,8.58929115931193,7.498638248443603,7.498638248443603,7.498638248443603
2000-03-01,11.15870189666748,10.764202117919922,10.82055950164795,10.792380332946777,1120000.0,9.187390327453613,8.702834097544352,7.539827323541409,7.539827323541409,7.539827323541409
2000-03-02,12.398557662963867,11.102344512939453,11.102344512939453,12.06041431427002,5641000.0,10.26684856414795,8.896336936950684,7.604756400698707,7.604756400698707,7.604756400698707
2000-03-03,12.004057884216309,11.384129524230957,12.004057884216309,11.694093704223633,1298600.0,9.95500373840332,8.95870558420817,7.659413315529047,7.659413315529047,7.659413315529047
2000-03-06,11.694093704223633,11.46866512298584,11.694093704223633,11.496844291687012,1193200.0,9.787089347839355,9.009879938761394,7.707769588990645,7.707769588990645,7.707769588990645
2000-03-07,11.806807518005371,11.186880111694336,11.384129524230957,11.46866512298584,1607600.0,9.763102531433105,9.096236673990886,7.7534436543782554,7.7534436543782554,7.7534436543782554
2000-03-08,11.384129524230957,10.933273315429688,11.271415710449219,11.15870189666748,609500.0,9.499236106872559,9.14261360168457,7.791395664215088,7.791395664215088,7.791395664215088
2000-03-09,11.327773094177246,10.707844734191895,11.102344512939453,11.271415710449219,304500.0,9.595187187194824,9.188990338643391,7.82977420725721,7.82977420725721,7.82977420725721
2000-03-10,11.581379890441895,11.074166297912598,11.243237495422363,11.15870189666748,919800.0,9.499236106872559,9.238565572102864,7.864554663499196,7.864554663499196,7.864554663499196
2000-03-13,11.60955810546875,10.792380332946777,10.905095100402832,11.496844291687012,991000.0,9.787089347839355,9.31532688140869,7.9037900652204245,7.9037900652204245,7.9037900652204245
2000-03-14,11.243237495422363,10.848737716674805,11.186880111694336,11.186880111694336,377700.0,9.523221969604492,9.372897847493489,7.936178703308105,7.936178703308105,7.936178703308105
2000-03-15,11.440486907958984,10.707844734191895,11.186880111694336,10.707844734191895,829500.0,9.115427017211914,9.419274711608887,8.00622356414795,7.959301219267004,7.959301219267004
2000-03-16,12.511271476745605,10.482416152954102,10.623309135437012,11.947700500488281,2253900.0,10.170899391174316,9.520024172465007,8.100256433486939,8.001831953342144,8.001831953342144
2000-03-17,11.975878715515137,11.412308692932129,11.947700500488281,11.778629302978516,713000.0,10.026971817016602,9.615976142883301,8.189491701126098,8.04004213944921,8.04004213944921
2000-03-20,11.694093704223633,10.792380332946777,11.694093704223633,11.384129524230957,765800.0,9.691140174865723,9.678344980875652,8.267692499160766,8.07061802899396,8.07061802899396
2000-03-21,11.722271919250488,11.299593925476074,11.299593925476074,11.637736320495605,1009800.0,9.907031059265137,9.718324979146322,8.342055196762084,8.104007356817073,8.104007356817073
2000-03-22,13.07484245300293,11.75045108795166,11.75045108795166,13.07484245300293,4448100.0,11.130416870117188,9.847860081990559,8.44184515953064,8.158050383840289,8.158050383840289
2000-03-23,12.962127685546875,12.623985290527344,12.962127685546875,12.79305648803711,728600.0,10.890535354614258,9.88943920135498,8.536837491989136,8.205988716660885,8.205988716660885
2000-03-24,13.694769859313965,12.849413871765137,12.849413871765137,13.469341278076172,1829800.0,11.46624755859375,9.990188789367675,8.648621397018433,8.262200076004554,8.262200076004554
2000-03-27,13.384805679321289,12.849413871765137,13.13119888305664,13.187556266784668,1386400.0,11.226367950439453,10.086140696207682,8.750810117721558,8.312440209469553,8.312440209469553
2000-03-28,13.243913650512695,12.990306854248047,13.159378051757812,13.07484245300293,1789000.0,11.130416870117188,10.177294985453289,8.848681039810181,8.359406487147014,8.359406487147014
2000-03-29,14.14562702178955,13.07484245300293,13.07484245300293,14.14562702178955,1785700.0,12.04195785522461,10.346809768676758,8.959985189437866,8.419776181705663,8.419776181705663
2000-03-30,14.286519050598145,13.694769859313965,14.032912254333496,13.722949028015137,583300.0,11.682140350341797,10.485939979553223,9.050179929733277,8.472394958619148,8.472394958619148
2000-03-31,13.976555824279785,13.243913650512695,13.722949028015137,13.920198440551758,1365100.0,11.850054740905762,10.642661221822102,9.14565200805664,8.526008605957031,8.526008605957031
2000-04-03,13.920198440551758,13.046663284301758,13.920198440551758,13.5256986618042,738500.0,11.514222145080566,10.75780340830485,9.220494451522827,8.572699442505836,8.572699442505836
2000-04-04,13.751127243041992,11.722271919250488,13.751127243041992,12.595807075500488,1232500.0,10.72261905670166,10.837763214111328,9.277585821151733,8.60577512887808,8.60577512887808
2000-04-05,12.680342674255371,11.834986686706543,12.680342674255371,11.834986686706543,703900.0,10.074947357177734,10.901731236775715,9.315486879348756,8.628035314155348,8.628035314155348
2000-04-06,12.370378494262695,11.665915489196777,11.947700500488281,12.257664680480957,596400.0,10.434764862060547,10.919322268168132,9.360104455947877,8.65500142681065,8.65500142681065
2000-04-07,13.751127243041992,12.229486465454102,12.229486465454102,13.610234260559082,1497300.0,11.58618450164795,11.023269780476888,9.440224227905274,8.698107060264139,8.698107060264139
2000-04-10,13.497520446777344,12.821235656738281,13.497520446777344,13.018485069274902,1146900.0,11.082438468933105,11.11602300008138,9.515546398162842,8.732662587926008,8.732662587926008
2000-04-11,13.13119888305664,12.79305648803711,12.79305648803711,12.93394947052002,835900.0,11.010478019714355,11.189586130777995,9.591828136444091,8.765202808380128,8.765202808380128
2000-04-12,13.610234260559082,13.046663284301758,13.046663284301758,13.384805679321289,1283300.0,11.394281387329102,11.207177098592123,9.672907371520996,8.802232084139971,8.802232084139971
2000-04-13,13.469341278076172,12.623985290527344,13.469341278076172,12.623985290527344,809700.0,10.746610641479492,11.197582117716472,9.73815465927124,8.829237341880798,8.829237341880798
2000-04-14,12.877592086791992,12.116771697998047,12.680342674255371,12.314022064208984,611200.0,10.482738494873047,11.132014846801757,9.798124504089355,8.851888042606719,8.851888042606719
2000-04-17,12.34220027923584,11.15870189666748,12.34220027923584,11.243237495422363,707700.0,9.571197509765625,11.021670150756837,9.844181432724,8.861608440811569,8.861608440811569
2000-04-18,11.919522285461426,11.15870189666748,11.355951309204102,11.863164901733398,823500.0,10.098932266235352,10.952904510498048,9.895035886764527,8.87810609181722,8.87810609181722
2000-04-19,12.032236099243164,11.525022506713867,11.75045108795166,11.665915489196777,709700.0,9.93101692199707,10.812175114949545,9.943971300125122,8.891960181688008,8.891960181688008
2000-04-20,12.229486465454102,11.778629302978516,11.778629302978516,12.116771697998047,1269100.0,10.314824104309082,10.721020698547363,10.002981662750244,8.91043893392984,8.91043893392984
2000-04-24,12.314022064208984,12.032236099243164,12.116771697998047,12.144950866699219,1051500.0,10.33881664276123,10.620271492004395,10.029368515014648,8.928751468658447,8.928751468658447
2000-04-25,12.173129081726074,10.14427375793457,11.806807518005371,10.87691593170166,2899300.0,9.259352684020996,10.46994686126709,10.034166088104248,8.932936294169366,8.932936294169366
2000-04-26,10.87691593170166,10.228809356689453,10.87691593170166,10.341524124145508,2977200.0,8.803582191467285,10.342011070251464,10.040882701873779,8.931319367885589,8.931319367885589
2000-04-27,11.045987129211426,10.14427375793457,10.28516674041748,10.707844734191895,2352400.0,9.115427017211914,10.278043047587078,10.047119598388672,8.93359230182789,8.93359230182789
2000-04-28,10.989630699157715,10.566951751708984,10.82055950164795,10.792380332946777,1527000.0,9.187390327453613,10.194884745279948,10.052876682281495,8.936687399701375,8.936687399701375
2000-05-01,11.355951309204102,10.369702339172363,10.82055950164795,11.271415710449219,743400.0,9.595187187194824,10.062151590983072,10.069668273925782,8.944621132080814,8.944621132080814
2000-05-02,11.778629302978516,10.933273315429688,11.15870189666748,11.271415710449219,1411900.0,9.595187187194824,9.963001505533855,10.088858623504638,8.952365966070266,8.952365966070266
2000-05-03,11.46866512298584,11.074166297912598,11.299593925476074,11.102344512939453,930200.0,9.451257705688477,9.859053484598796,10.104690628051758,8.95823528065401,8.95823528065401
2000-05-04,11.384129524230957,11.045987129211426,11.327773094177246,11.243237495422363,1156000.0,9.571197509765625,9.737514559427897,10.12771909713745,8.965362748434377,8.965362748434377
2000-05-05,11.46866512298584,11.074166297912598,11.271415710449219,11.384129524230957,641400.0,9.691140174865723,9.667149861653646,10.148348751068115,8.973705017703702,8.973705017703702
2000-05-08,11.834986686706543,11.271415710449219,11.46866512298584,11.271415710449219,1138900.0,9.595187187194824,9.607979774475098,10.168498649597169,8.980767315084284,8.980767315084284
2000-05-09,11.722271919250488,11.384129524230957,11.384129524230957,11.665915489196777,437100.0,9.93101692199707,9.631967735290527,10.1920068359375,8.991444276959708,8.991444276959708
2000-05-10,11.947700500488281,11.384129524230957,11.694093704223633,11.891343116760254,713500.0,10.12292194366455,9.63356704711914,10.208318653106689,9.004016251034207,9.004016251034207
2000-05-11,13.07484245300293,11.665915489196777,11.665915489196777,12.93394947052002,1784600.0,11.010478019714355,9.705531120300293,10.244780406951904,9.026065281459264,9.026065281459264
2000-05-12,13.018485069274902,12.314022064208984,12.849413871765137,12.34220027923584,1604000.0,10.506728172302246,9.71832472483317,10.24957799911499,9.042159443316253,9.042159443316253
2000-05-15,12.849413871765137,12.257664680480957,12.370378494262695,12.680342674255371,1873700.0,10.794586181640625,9.748709360758463,10.266369647979737,9.061002741577806,9.061002741577806
2000-05-16,12.962127685546875,12.144950866699219,12.962127685546875,12.736700057983398,844100.0,10.842564582824707,9.85425682067871,10.287479152679444,9.079955527122985,9.079955527122985
2000-05-17,12.962127685546875,12.398557662963867,12.623985290527344,12.877592086791992,714400.0,10.96250057220459,9.998184712727864,10.311467113494873,9.099771790755423,9.099771790755423
2000-05-18,12.962127685546875,12.06041431427002,12.93394947052002,12.06041431427002,912900.0,10.26684856414795,10.074946149190266,10.32681936264038,9.111928840478262,9.111928840478262
2000-05-19,12.567628860473633,12.116771697998047,12.173129081726074,12.454914093017578,1209200.0,10.602683067321777,10.169298998514812,10.34696928024292,9.127297440755,9.127297440755
2000-05-22,12.454914093017578,11.834986686706543,12.454914093017578,11.834986686706543,439800.0,10.074947357177734,10.201283009847005,10.358483505249023,9.136967337861353,9.136967337861353
2000-05-23,12.398557662963867,11.834986686706543,11.863164901733398,12.314022064208984,496100.0,10.482738494873047,10.260453097025554,10.372396488189697,9.150560985911977,9.150560985911977
2000-05-24,12.454914093017578,12.06041431427002,12.314022064208984,12.426735877990723,876900.0,10.578692436218262,10.335615412394207,10.393505897521973,9.164842300415039,9.164842300415039
2000-05-25,12.511271476745605,11.891343116760254,12.426735877990723,11.891343116760254,377500.0,10.12292194366455,10.3723970413208,10.413655796051025,9.209939680099488,9.174328237476916
2000-05-26,12.144950866699219,11.834986686706543,12.144950866699219,11.834986686706543,145200.0,10.074947357177734,10.397984186808268,10.411736755371093,9.255996594429016,9.183157836689668
2000-05-30,12.285842895507812,11.806807518005371,11.947700500488281,11.806807518005371,658300.0,10.050959587097168,10.428369013468425,10.412216510772705,9.300854105949401,9.191583096402363
2000-05-31,12.454914093017578,11.722271919250488,11.863164901733398,11.722271919250488,851400.0,9.978992462158203,10.4315673828125,10.417973556518554,9.34283302783966,9.199154340303862
2000-06-01,12.004057884216309,11.525022506713867,11.778629302978516,11.834986686706543,1070100.0,10.074947357177734,10.428369077046712,10.421331882476807,9.381693539619446,9.20749522617885
2000-06-02,12.06041431427002,11.15870189666748,12.06041431427002,11.15870189666748,1195700.0,9.499236106872559,10.327619616190592,10.388708267211914,9.415276713371277,9.210247498638225
2000-06-05,11.271415710449219,10.651487350463867,11.243237495422363,10.736023902893066,606100.0,9.139413833618164,10.236465326944987,10.353685836791993,9.445261664390564,9.20958550176888
2000-06-06,11.299593925476074,10.848737716674805,10.848737716674805,10.905095100402832,529200.0,9.283342361450195,10.135715738932292,10.310027732849122,9.479324564933776,9.210268435654816
2000-06-07,11.215058326721191,10.82055950164795,11.01780891418457,11.215058326721191,635600.0,9.547213554382324,10.049359003702799,10.27644464492798,9.513627381324769,9.21335967527617
2000-06-08,11.327773094177246,10.679666519165039,11.130522727966309,10.933273315429688,876700.0,9.307331085205078,9.939014371236166,10.239982929229736,9.544331984519959,9.21421396082098
2000-06-09,11.15870189666748,10.87691593170166,11.045987129211426,10.989630699157715,476600.0,9.355306625366211,9.878244908650716,10.186249904632568,9.573117547035217,9.215485065906972
2000-06-12,12.229486465454102,11.327773094177246,11.327773094177246,11.806807518005371,1142900.0,10.050959587097168,9.84146334330241,10.153626289367676,9.601903109550475,9.222944659846169
2000-06-13,12.567628860473633,11.919522285461426,11.919522285461426,12.567628860473633,1347400.0,10.69863224029541,9.883042335510254,10.130597839355469,9.638124923706055,9.23600384197404
2000-06-14,12.877592086791992,12.454914093017578,12.567628860473633,12.708520889282227,1185500.0,10.818571090698242,9.905431175231934,10.116684818267823,9.668589634895325,9.249886010822497
2000-06-15,13.07484245300293,12.116771697998047,12.708520889282227,13.046663284301758,1072600.0,11.106426239013672,9.940613428751627,10.124360961914062,9.700973391532898,9.266029838893724
2000-06-16,13.80748462677002,13.046663284301758,13.046663284301758,13.441163063049316,1936700.0,11.442256927490234,10.028569094340007,10.151707153320313,9.733597016334533,9.284790417243695
2000-06-19,13.5256986618042,12.93394947052002,13.441163063049316,13.5256986618042,703900.0,11.514222145080566,10.124520746866862,10.173296298980713,9.766700377464295,9.303845389276487
2000-06-20,13.779305458068848,13.356627464294434,13.469341278076172,13.779305458068848,2629600.0,11.730113983154297,10.236464373270671,10.17617488861084,9.808199558258057,9.32440698752969
2000-06-21,14.652840614318848,13.976555824279785,13.976555824279785,14.371054649353027,2450200.0,12.233863830566406,10.386789131164551,10.199203395843506,9.857374897003174,9.348856204698066
2000-06-22,14.540125846862793,13.948376655578613,14.540125846862793,14.032912254333496,1374400.0,11.946006774902344,10.511526425679525,10.217913970947265,9.904871053695679,9.370499126116435
2000-06-23,14.483769416809082,14.089269638061523,14.089269638061523,14.3992338180542,919800.0,12.257850646972656,10.695434061686198,10.235185356140137,9.954046363830566,9.394361535379709
2000-06-26,14.624661445617676,14.089269638061523,14.540125846862793,14.371054649353027,1069900.0,12.233863830566406,10.901730728149413,10.264930419921875,10.001542539596558,9.41763614435665
2000-06-27,14.342876434326172,13.948376655578613,14.314698219299316,14.201983451843262,1549400.0,12.089936256408691,11.088836987813314,10.297074375152588,10.047599439620972,9.439362161527804
2000-06-28,14.45559024810791,14.14562702178955,14.230162620544434,14.427412033081055,1398800.0,12.281837463378906,11.271145248413086,10.351287174224854,10.097734303474427,9.462285349445958
2000-06-29,14.709197044372559,14.286519050598145,14.3992338180542,14.314698219299316,1539700.0,12.185885429382324,11.463048871358236,10.393026237487794,10.14403106212616,9.48407415008545
2000-06-30,14.828956604003906,14.286519050598145,14.540125846862793,14.828956604003906,2441100.0,12.623666763305664,11.680939547220866,10.446879234313965,10.195425267219543,9.508991551777672
2000-07-03,14.962804794311523,14.765554428100586,14.878268241882324,14.878268241882324,577100.0,12.66564655303955,11.855252011617024,10.493895683288574,10.24843867301941,9.533847102968712
2000-07-05,14.765554428100586,14.032912254333496,14.765554428100586,14.032912254333496,1063500.0,11.946006774902344,11.938410313924154,10.526039485931397,10.277704000473022,9.552692100405693
2000-07-06,14.272430419921875,13.751127243041992,13.80748462677002,13.976555824279785,1539900.0,11.898032188415527,12.010374387105307,10.578813076019287,10.306489582061767,9.570873031320499
2000-07-07,13.976555824279785,13.582056045532227,13.976555824279785,13.86384105682373,433800.0,11.802078247070312,12.056751187642416,10.638782997131347,10.339832849502564,9.588036148364727
2000-07-10,13.920198440551758,13.469341278076172,13.80748462677002,13.638413429260254,404300.0,11.610177993774414,12.067945925394694,10.688678016662598,10.367898807525634,9.60347234565793
2000-07-11,14.3992338180542,13.835662841796875,13.835662841796875,14.371054649353027,1964400.0,12.233863830566406,12.115922037760416,10.749607486724853,10.401242084503174,9.623399553876935
2000-07-12,14.371054649353027,13.86384105682373,14.371054649353027,14.117447853088379,711900.0,12.01797103881836,12.13511250813802,10.798063163757325,10.433865718841552,9.641403850756193
2000-07-13,14.511947631835938,13.976555824279785,14.117447853088379,14.342876434326172,658700.0,12.209875106811523,12.133513259887696,10.850356922149658,10.469607772827148,9.660571546696906
2000-07-14,14.850090026855469,14.314698219299316,14.540125846862793,14.709197044372559,341500.0,12.521718978881836,12.171894073486328,10.911766147613525,10.508228387832641,9.681765231379757
2000-07-17,14.765554428100586,14.540125846862793,14.681018829345703,14.73737621307373,617000.0,12.54570484161377,12.19108435312907,10.971256294250487,10.54948769569397,9.702823610866771
2000-07-18,15.160054206848145,14.624661445617676,14.681018829345703,15.047340393066406,1093200.0,12.809572219848633,12.229464912414551,11.033624935150147,10.59098684310913,9.725500608012624
2000-07-19,15.272768020629883,14.990983009338379,14.990983009338379,15.188232421875,938800.0,12.929512977600098,12.285436693827311,11.100311450958252,10.63440505027771,9.748718088951664
2000-07-20,15.216411590576172,14.906447410583496,15.216411590576172,15.047340393066406,688600.0,12.809572219848633,12.320619010925293,11.157882556915283,10.674944696426392,9.77073862226747
2000-07-21,15.103696823120117,14.821911811828613,15.047340393066406,14.878268241882324,900900.0,12.66564655303955,12.352603085835774,11.208737049102783,10.708527851104737,9.791416536058698
2000-07-24,14.850090026855469,14.230162620544434,14.765554428100586,14.371054649353027,1925400.0,12.233863830566406,12.326616223653158,11.233204765319824,10.738992586135865,9.808738857296342
2000-07-25,14.73737621307373,14.258340835571289,14.314698219299316,14.286519050598145,1397700.0,12.16189956665039,12.293033091227214,11.266308193206788,10.757943096160888,9.825310411587568
2000-07-26,14.371054649353027,13.892020225524902,14.286519050598145,14.230162620544434,758500.0,12.113923072814941,12.304227511088053,11.292694931030274,10.779532289505005,9.841314695931814
2000-07-27,14.821911811828613,14.230162620544434,14.230162620544434,14.821911811828613,735900.0,12.617666244506836,12.352203114827473,11.328196964263917,10.80783805847168,9.860594915019142
2000-07-28,15.047340393066406,14.765554428100586,14.934625625610352,15.019161224365234,534000.0,12.785584449768066,12.417770195007325,11.364658641815186,10.838062877655029,9.8807672566381
2000-07-31,15.216411590576172,14.681018829345703,15.075518608093262,14.878268241882324,757000.0,12.66564655303955,12.488134765625,11.412634601593018,10.869726982116699,9.899841772366877
2000-08-01,15.667267799377441,14.850090026855469,14.850090026855469,15.526374816894531,2359200.0,13.217368125915527,12.553701718648275,11.464928302764893,10.905948791503906,9.922409978853603
2000-08-02,16.96347999572754,15.892696380615234,16.230838775634766,16.878944396972656,4181800.0,14.368792533874512,12.710423151652018,11.550805206298827,10.954644355773926,9.952453104225365
2000-08-03,16.794408798217773,16.34355354309082,16.794408798217773,16.39990997314453,1816000.0,13.960997581481934,12.827164649963379,11.620370388031006,10.996383438110351,9.979356087294201
2000-08-04,16.907123565673828,16.230838775634766,16.456266403198242,16.907123565673828,1139100.0,14.392782211303711,12.951902198791505,11.696652183532715,11.045079040527344,10.00877892812093
2000-08-07,16.935302734375,16.287195205688477,16.907123565673828,16.34355354309082,1011800.0,13.9130220413208,13.043056678771972,11.77245418548584,11.093054990768433,10.034634842777884
2000-08-08,16.59716033935547,16.230838775634766,16.230838775634766,16.568981170654297,1242900.0,14.104923248291016,13.129413414001466,11.853053703308106,11.1323952293396,10.061413055972048
2000-08-09,16.878944396972656,16.625337600708008,16.794408798217773,16.738052368164062,863000.0,14.248852729797363,13.217369397481283,11.93701156616211,11.174614038467407,10.088781942729078
2000-08-10,16.766231536865234,16.37173080444336,16.766231536865234,16.39990997314453,371000.0,13.960997581481934,13.294131088256837,12.016651668548583,11.217312612533568,10.113926200123576
2000-08-11,16.230838775634766,15.892696380615234,16.230838775634766,15.92087459564209,1189500.0,13.553200721740723,13.353301366170248,12.086216735839844,11.253774309158326,10.136115068004978
2000-08-14,16.540802001953125,15.92087459564209,15.92087459564209,16.39990997314453,1460100.0,13.960997581481934,13.468443616231282,12.175451965332032,11.282080116271972,10.16063354565547
2000-08-15,16.625337600708008,16.089946746826172,16.39990997314453,16.089946746826172,1250700.0,13.697127342224121,13.570792134602865,12.26660623550415,11.31014603614807,10.183158983850175
2000-08-16,16.31537437438965,15.77998161315918,15.77998161315918,16.287195205688477,1752600.0,13.86504077911377,13.687533315022787,12.358240203857422,11.334133968353271,10.206462033187286
2000-08-17,16.428089141845703,16.230838775634766,16.287195205688477,16.34355354309082,1106500.0,13.9130220413208,13.773890368143718,12.445556373596192,11.361000509262086,10.22977373135165
2000-08-18,16.39990997314453,16.061767578125,16.39990997314453,16.259017944335938,611200.0,13.841056823730469,13.844255193074543,12.536230888366699,11.388106908798218,10.252344250679016
2000-08-21,16.230838775634766,15.949052810668945,16.202659606933594,16.061767578125,310200.0,13.673141479492188,13.91142152150472,12.622587585449219,11.404418745040893,10.27359143843562
2000-08-22,16.11812400817871,15.92087459564209,16.00541114807129,15.977231979370117,768000.0,13.601177215576172,13.937008794148763,12.693591938018798,11.423609113693237,10.294132091380932
2000-08-23,16.089946746826172,15.864517211914062,16.00541114807129,16.033588409423828,885800.0,13.649151802062988,13.889032745361328,12.75260232925415,11.44160008430481,10.31471503439125
2000-08-24,16.033588409423828,15.751803398132324,16.033588409423828,15.92087459564209,630700.0,13.553200721740723,13.861846288045248,12.807294921875,11.461989870071411,10.334461898338503
