Date,High,Low,Open,Close,Volume,Adj Close,SWKS-15ma,SWKS-50ma,SWKS-100ma,SWKS-200ma
2000-02-01,44.4375,40.46875,41.75,44.0,266400.0,40.77891540527344,37.97487920125325,34.95438820975168,34.95438820975168,34.95438820975168
2000-02-02,49.9375,44.3125,44.8125,48.65625,726400.0,45.094295501708984,39.21832695007324,35.41529308665883,35.41529308665883,35.41529308665883
2000-02-03,52.0625,48.5625,48.5625,51.84375,551400.0,48.04844665527344,40.42171007792155,35.96456063312033,35.96456063312033,35.96456063312033
2000-02-04,55.5,51.9375,51.9375,53.46875,397400.0,49.55449295043945,41.59371795654297,36.53080781300863,36.53080781300863,36.53080781300863
2000-02-07,56.65625,53.375,53.5,55.828125,1080400.0,51.741153717041016,42.69525146484375,37.13922164916992,37.13922164916992,37.13922164916992
2000-02-08,57.15625,50.0,56.640625,50.1875,476400.0,46.513450622558594,43.35173009236654,37.49976891737718,37.49976891737718,37.49976891737718
2000-02-09,52.5,49.6875,52.5,50.09375,340000.0,46.42655944824219,43.72148183186849,37.830390788890696,37.830390788890696,37.830390788890696
2000-02-10,59.5,50.3125,50.96875,58.875,481200.0,54.56495666503906,44.56331888834635,38.428053855895996,38.428053855895996,38.428053855895996
2000-02-11,62.25,56.0,61.75,57.90625,739800.0,53.66713333129883,45.300892384847,38.953539355047816,38.953539355047816,38.953539355047816
2000-02-14,70.75,64.5,65.6875,68.9375,1346000.0,63.89083480834961,46.817552185058595,39.784782536824544,39.784782536824544,39.784782536824544
2000-02-15,70.5,65.25,70.5,67.734375,464400.0,62.77579116821289,48.191331481933595,40.52642797654675,40.52642797654675,40.52642797654675
2000-02-16,71.5,68.3125,70.6875,69.4375,429600.0,64.3542251586914,49.80549647013346,41.27104663848877,41.27104663848877,41.27104663848877
2000-02-17,70.96875,68.546875,69.40625,70.234375,629000.0,65.09275817871094,51.45731252034505,41.99291668516217,41.99291668516217,41.99291668516217
2000-02-18,71.0625,64.0,70.59375,64.875,520200.0,60.125732421875,52.76254755655925,42.526234795065484,42.526234795065484,42.526234795065484
2000-02-22,68.25,61.75,64.5,68.046875,578800.0,63.06539535522461,54.37960942586263,43.11306795392718,43.11306795392718,43.11306795392718
2000-02-23,74.0,68.5,68.625,72.109375,326800.0,66.83049774169922,56.116381581624346,43.77188544803195,43.77188544803195,43.77188544803195
2000-02-24,74.0625,71.6875,72.96875,73.375,265600.0,68.00347900390625,57.64366048177083,44.426793381974505,44.426793381974505,44.426793381974505
2000-02-25,75.0,71.75,72.5,74.734375,315600.0,69.2633285522461,59.05798594156901,45.08038641277113,45.08038641277113,45.08038641277113
2000-02-28,75.375,68.0,75.375,74.421875,418000.0,68.9737319946289,60.35260187784831,45.69303629948543,45.69303629948543,45.69303629948543
2000-02-29,78.25,71.96875,74.96875,72.59375,286000.0,67.2794189453125,61.38848622639974,46.2326958656311,46.2326958656311,46.2326958656311
2000-03-01,78.0,72.5,73.15625,72.96875,496000.0,67.62696838378906,62.79605407714844,46.75450739046423,46.75450739046423,46.75450739046423
2000-03-02,73.5625,65.5,73.5625,65.9609375,369600.0,61.132179260253906,63.77642873128255,47.0968329111735,47.0968329111735,47.0968329111735
2000-03-03,72.9375,69.5,69.5,71.6875,558600.0,66.43951416015625,64.5680658976237,47.546662707661476,47.546662707661476,47.546662707661476
2000-03-06,73.3125,66.5,70.5,66.5625,355000.0,61.689701080322266,65.1029037475586,47.86809539794922,47.86809539794922,47.86809539794922
2000-03-07,72.75,68.0,68.8125,68.0625,276800.0,63.07987976074219,65.0488400777181,48.20613505045573,48.20613505045573,48.20613505045573
2000-03-08,71.5,65.4375,68.3125,71.0,259000.0,65.80233001708984,65.2506093343099,48.58866102799125,48.58866102799125,48.58866102799125
2000-03-09,72.875,67.0,70.875,71.9375,284600.0,66.67121887207031,65.40507558186849,48.97339630126953,48.97339630126953,48.97339630126953
2000-03-10,73.375,67.0,71.125,68.0,170000.0,63.02195358276367,65.26702194213867,49.26607457796732,49.26607457796732,49.26607457796732
2000-03-13,69.0,65.46875,66.5,65.75,314600.0,60.936668395996094,65.3210843404134,49.50424996200873,49.50424996200873,49.50424996200873
2000-03-14,70.53125,63.5,66.5,63.5,312600.0,58.85138702392578,65.04015045166015,49.69119270324707,49.69119270324707,49.69119270324707
2000-03-15,72.03125,59.265625,71.5625,62.75,853000.0,58.15628433227539,64.46186955769856,50.27217628479004,49.857174892051546,49.857174892051546
2000-03-16,64.3125,57.0,63.125,59.28125,744600.0,54.94147872924805,63.59106953938802,50.82303913116455,49.95494996584379,49.95494996584379
2000-03-17,61.5,56.125,59.25,58.078125,381400.0,53.82643127441406,62.56194305419922,51.337409591674806,50.02799678298662,50.02799678298662
2000-03-20,57.78125,47.5,57.5,48.8125,644600.0,45.23910140991211,60.979634348551436,51.73477214813232,49.93931353533709,49.93931353533709
2000-03-21,60.5,49.53125,51.0,59.921875,687000.0,55.53520202636719,60.196686553955075,52.28592456817627,50.04105696244673,50.04105696244673
2000-03-22,66.0,60.625,62.5,65.0,771600.0,60.24156951904297,59.70432662963867,52.961614761352536,50.223208972385954,50.223208972385954
2000-03-23,66.375,57.75,66.1875,59.15625,514600.0,54.82562255859375,59.28388951619466,53.52927562713623,50.303953070389596,50.303953070389596
2000-03-24,68.0,59.5,59.5,61.625,683800.0,57.113643646240234,58.66216481526693,54.07159450531006,50.42136152859392,50.42136152859392
2000-03-27,66.0,59.4375,66.0,60.78125,258000.0,56.33167266845703,58.304962921142575,54.55874046325684,50.52153629367634,50.52153629367634
2000-03-28,62.3125,57.71875,60.5,57.71875,360800.0,53.49336242675781,57.66586176554362,54.9242446899414,50.5710667292277,50.5710667292277
2000-03-29,61.25,54.0625,57.625,55.71875,344600.0,51.639766693115234,56.72169087727865,55.22371459960937,50.58858640076684,50.58858640076684
2000-03-30,55.0,48.0,55.0,52.0,498200.0,48.193260192871094,55.48982696533203,55.36997413635254,50.5499521070911,50.5499521070911
2000-03-31,55.75,47.5,54.0,47.5,664000.0,44.0226936340332,54.223209635416666,55.41167999267578,50.44634482974098,50.44634482974098
2000-04-03,49.5,46.1875,49.4375,46.1875,527400.0,42.8062744140625,53.01451670328776,55.41573486328125,50.326968729496,50.326968729496
2000-04-04,48.5,35.03125,47.0,48.03125,1539800.0,44.51504898071289,52.05876083374024,55.483217086791996,50.23755457951472,50.23755457951472
2000-04-05,55.71875,43.125,43.875,50.5,790400.0,46.80306625366211,51.30187962849935,55.575896377563474,50.18551687760787,50.18551687760787
2000-04-06,56.25,51.53125,55.5,53.5,292200.0,49.58345031738281,50.944677734375,55.76473037719727,50.17653080954481,50.17653080954481
2000-04-07,56.34375,53.5,54.6875,55.71875,361200.0,51.639766693115234,50.79890009562175,55.99121536254883,50.19804898430319,50.19804898430319
2000-04-10,57.65625,51.0,57.0,51.90625,417000.0,48.106380462646484,50.9900520324707,56.142398834228516,50.167734947757445,50.167734947757445
2000-04-11,51.125,42.5,47.0,47.53125,805800.0,44.05165100097656,50.22448196411133,56.24724250793457,50.08036231994629,50.08036231994629
2000-04-12,47.9375,43.0,46.921875,44.0,529800.0,40.77891540527344,48.926971689860025,56.24724250793457,49.94935602537343,49.94935602537343
2000-04-13,45.8125,40.5625,45.3125,40.59375,589600.0,37.62202072143555,47.78006490071615,56.0977970123291,49.77814303504096,49.77814303504096
2000-04-14,38.5,34.5,38.25,35.0,715000.0,32.437774658203125,46.13500696818034,55.785583572387694,49.540603742207566,49.540603742207566
2000-04-17,44.0,33.75,34.375,44.0,609800.0,40.77891540527344,45.0981564839681,55.61007202148438,49.422202548465215,49.422202548465215
2000-04-18,51.25,40.0,44.5,50.4296875,811400.0,46.73789596557617,44.64779205322266,55.51000686645508,49.38641179402669,49.38641179402669
2000-04-19,53.21875,47.875,50.03125,53.0,867000.0,49.12005615234375,44.479811350504555,55.56213897705078,49.382907114530866,49.382907114530866
2000-04-20,55.0,49.0,53.4375,49.5,572500.0,45.87627410888672,44.32534561157227,55.55113327026367,49.33736642614588,49.33736642614588
2000-04-24,49.0,42.0,43.25,43.9375,310500.0,40.720985412597656,44.10523173014323,55.274253845214844,49.226900002895256,49.226900002895256
2000-04-25,53.0,46.0,47.125,50.5,320900.0,46.80306625366211,44.37168451944987,55.13697250366211,49.19621856303154,49.19621856303154
2000-04-26,55.0,44.5,53.125,44.6875,451200.0,41.416080474853516,44.165086619059245,54.68747741699219,49.09896683692932,49.09896683692932
2000-04-27,52.0,40.25,41.5,51.9375,338200.0,48.135337829589844,44.25390472412109,54.394668350219725,49.08707018251772,49.08707018251772
2000-04-28,54.1875,50.375,52.6875,52.0,312000.0,48.193260192871094,44.16122538248698,54.07144905090332,49.07617006069276,49.07617006069276
2000-05-01,56.0,51.0625,51.0625,52.5625,212900.0,48.71458053588867,43.96621297200521,53.74388549804687,49.07181356039392,49.07181356039392
2000-05-02,57.0,50.5,51.5,51.25,338700.0,47.4981689453125,43.925665537516274,53.491334228515626,49.053079695928666,49.053079695928666
2000-05-03,55.5,47.125,54.9375,50.25,406700.0,46.57136917114258,44.09364674886068,53.16145370483398,49.02388310151942,49.02388310151942
2000-05-04,52.25,47.5625,50.125,51.375,234800.0,47.614009857177734,44.549319712320965,52.77712394714356,49.007489226585214,49.007489226585214
2000-05-05,57.5,50.0,51.875,57.4375,516900.0,53.23271560668945,45.59003270467122,52.481708679199215,49.05605504704618,49.05605504704618
2000-05-08,57.875,53.875,54.6875,54.0625,395300.0,50.104774475097656,46.76783269246419,52.09853759765625,49.06797231327403,49.06797231327403
2000-05-09,54.3125,46.0,54.25,47.75,411000.0,44.254390716552734,46.99953104654948,51.60415077209473,49.013887126794025,49.013887126794025
2000-05-10,48.0,43.0,46.5,45.25,209100.0,41.937400817871094,46.679498036702476,51.0973104095459,48.93525950113932,48.93525950113932
2000-05-11,51.125,46.75,49.0,50.9375,220800.0,47.20854568481445,46.55206400553386,50.688941955566406,48.916284624036855,48.916284624036855
2000-05-12,55.625,45.0,52.875,49.625,293100.0,45.992130279541016,46.55978775024414,50.386140975952145,48.88450033768363,48.88450033768363
2000-05-15,52.125,46.375,51.0,51.75,276600.0,47.96156692504883,47.042493184407554,50.01658203125,48.874576322494015,48.874576322494015
2000-05-16,55.5,49.125,51.9375,52.1875,354900.0,48.367027282714844,47.14675725301107,49.75012855529785,48.86917686462402,48.86917686462402
2000-05-17,53.125,49.5625,50.0,50.0625,150800.0,46.3975944519043,47.478858184814456,49.416482849121095,48.843160207648026,48.843160207648026
2000-05-18,52.75,44.5,51.0,44.5,231700.0,41.242313385009766,47.01932322184245,48.92528251647949,48.76398471991221,48.76398471991221
2000-05-19,47.0,42.375,46.9375,43.125,330500.0,39.96797180175781,46.470970662434894,48.39121757507324,48.673304174364226,48.673304174364226
2000-05-22,45.8125,40.5,45.0,41.3125,334500.0,38.28815460205078,45.775875600179035,47.896541595458984,48.56733326036103,48.56733326036103
2000-05-23,45.375,40.0,41.875,40.0625,424300.0,37.129661560058594,45.084641774495445,47.42040145874024,48.45180122298424,48.45180122298424
2000-05-24,45.25,37.375,40.5,41.5,735300.0,38.46192932128906,44.544012451171874,47.0126123046875,48.35190250396729,48.35190250396729
2000-05-25,44.4375,39.5,44.4375,39.5,456500.0,36.60835266113281,43.81030197143555,46.58165367126465,48.42691497802734,48.23562973324615
2000-05-26,41.1875,38.5625,39.125,40.9375,219300.0,37.94060516357422,42.790827941894534,46.241636199951174,48.53233766555786,48.134698119818
2000-05-30,50.375,41.0625,41.125,49.9375,353100.0,46.281742095947266,42.53595911661784,46.090742416381836,48.71407600402832,48.11670825550857
2000-05-31,50.5,45.6875,47.0,46.0625,351400.0,42.69042205810547,42.43169453938802,46.039768829345704,48.88727048873901,48.064532426687386
2000-06-01,55.6875,48.0,48.5,55.625,733000.0,51.552894592285156,43.07272745768229,45.960122680664064,49.12302362442016,48.097754923502606
2000-06-02,61.0,57.5,58.5,60.5,536700.0,56.071006774902344,43.66355819702149,45.87671142578125,49.419163093566894,48.17297428059128
2000-06-05,61.875,57.5,60.0,60.25,327600.0,55.83931350708008,44.320037078857425,45.89698524475098,49.713130435943604,48.244622310745385
2000-06-06,61.125,56.375,60.5625,56.78125,200500.0,52.62449264526367,44.630898793538414,45.80720222473145,49.93939836502075,48.28517666569463
2000-06-07,58.375,53.375,58.375,54.75,431900.0,50.741947174072266,44.78922678629557,45.69540771484375,50.127074089050296,48.30771584467057
2000-06-08,59.0,53.625,55.0,58.125,511800.0,53.869873046875,45.28737869262695,45.7029379272461,50.31359130859375,48.358280910145155
2000-06-09,61.0,59.0625,59.0625,60.875,299700.0,56.418556213378906,46.29912821451823,45.79851371765137,50.51111415863037,48.43089600296708
2000-06-12,61.0,58.875,60.375,59.9375,474500.0,55.549678802490234,47.33790868123372,45.94564208984375,50.65780811309814,48.494456563677105
2000-06-13,58.625,52.5,56.0,58.625,775100.0,54.33327102661133,48.40758310953776,46.15185363769531,50.78176681518555,48.54612748812785
2000-06-14,59.5,49.75,58.8125,50.6875,374900.0,46.976844787597656,49.0640619913737,46.23526504516602,50.82549995422363,48.5323618504039
2000-06-15,59.0,50.0625,52.9375,53.75,545800.0,49.81513214111328,49.82094217936198,46.34126670837402,50.91224189758301,48.54351637467094
2000-06-16,57.0,51.875,54.375,55.0,284800.0,50.97364807128906,50.778628540039065,46.424678344726566,51.00028736114502,48.56446578584868
2000-06-19,58.5,52.0,55.25,57.9375,231600.0,53.69609069824219,51.82899424235026,46.50693115234375,51.13583076477051,48.60832582783495
2000-06-20,64.5,56.25,56.25,63.875,498400.0,59.19893264770508,52.69014027913411,46.658114471435546,51.32466491699219,48.69807673308809
2000-06-21,62.9375,60.375,62.9375,61.25,366500.0,56.7661018371582,53.628518931070964,46.83130889892578,51.48685386657715,48.76587526337439
2000-06-22,63.0,58.125,61.4375,58.6875,425000.0,54.39119338989258,53.81773885091146,47.0380997467041,51.64267112731934,48.812752914428714
2000-06-23,62.375,59.1875,59.25,60.1875,350000.0,55.781375885009766,53.79843012491862,47.33814895629883,51.7926957321167,48.87034483980541
2000-06-26,61.25,51.9375,60.9375,58.75,699400.0,54.449119567871094,53.70575052897136,47.67469093322754,51.88624397277832,48.91607250151087
2000-06-27,58.75,46.0,58.625,49.1875,1597600.0,45.58665466308594,53.2365613301595,47.937668533325194,51.861626052856444,48.8890040638001
2000-06-28,49.75,46.0,49.0625,46.8125,1243000.0,43.385520935058594,52.746132914225264,47.9898006439209,51.799936332702636,48.84462113534251
2000-06-29,47.5625,41.5,47.5625,41.875,1965300.0,38.80946731567383,51.742105865478514,47.83123207092285,51.67061946868896,48.76433990478515
2000-06-30,46.6875,41.5,42.75,44.0625,2748700.0,40.836849212646484,50.70332539876302,47.66556793212891,51.613853454589844,48.7014233119904
2000-07-03,44.625,43.0,44.375,43.625,310900.0,40.43136215209961,49.695437622070315,47.55666969299316,51.553901481628415,48.63630472018024
2000-07-05,42.5,37.5,42.375,39.125,1322200.0,36.26079559326172,48.49060592651367,47.46746589660645,51.37085987091064,48.53962105512619
2000-07-06,39.25,34.4375,38.375,35.625,2517900.0,33.01701736450195,47.559950764973955,47.19174491882324,51.16435871124268,48.41929079395856
2000-07-07,39.5,36.75,37.0,38.75,2513900.0,35.91324996948242,46.633158620198564,47.08168830871582,50.884582862854,48.323090479924126
2000-07-10,40.4375,37.375,38.9375,37.6875,779900.0,34.928524017333984,45.56348368326823,46.8175520324707,50.606110191345216,48.22084188097306
2000-07-11,38.1875,33.5625,37.9375,35.25,1534600.0,32.66947555541992,44.16170934041341,46.50707633972168,50.2892626953125,48.10302849971887
2000-07-12,39.25,33.375,37.1875,38.375,4019500.0,35.565696716308594,42.586160278320314,46.24409866333008,49.99399208068848,48.008762847212026
2000-07-13,48.125,40.375,40.4375,47.0,4193100.0,43.55929183959961,41.70570627848307,46.16532112121582,49.828327674865726,47.97555783969253
2000-07-14,50.25,43.125,47.0,44.8125,1457800.0,41.531925201416016,40.84842173258463,46.06453224182129,49.612992973327636,47.927827227557145
2000-07-17,47.9375,45.125,46.25,47.4375,599000.0,43.96477127075195,40.060648091634114,45.991547470092776,49.38433570861817,47.8986871102277
2000-07-18,46.5625,40.875,46.5,41.1875,1447400.0,38.172298431396484,38.97552668253581,45.69033912658691,49.08602390289307,47.82769157242601
2000-07-19,42.1875,37.0625,42.1875,37.6875,1472800.0,34.928524017333984,38.264984639485675,45.38681411743164,48.742675857543944,47.73421934376592
2000-07-20,43.875,37.25,42.0,40.875,2958400.0,37.882686614990234,37.898129018147785,45.25938003540039,48.43176540374756,47.66334500758768
2000-07-21,40.125,36.125,40.125,37.5,1649300.0,34.75475311279297,37.62781473795573,45.11572708129883,48.10651874542236,47.57114077976772
2000-07-24,40.125,36.25,38.1875,36.75,1252400.0,34.05965805053711,37.176001993815106,44.85274932861328,47.770845642089846,47.47531466112069
2000-07-25,38.375,36.25,37.9375,36.9375,1138500.0,34.233436584472656,36.76280695597331,44.61757545471191,47.50185821533203,47.38206199860909
2000-07-26,36.9375,35.125,36.9375,36.1875,1040000.0,33.5383415222168,36.58131001790365,44.32911094665528,47.172846488952636,47.28525276450844
2000-07-27,34.0,29.375,33.5,32.0,3613600.0,29.657392501831055,36.357335027058916,43.9549182510376,46.85252340316772,47.162837068239845
2000-07-28,33.4375,30.4375,32.125,32.75,1463700.0,30.35248565673828,35.98661740620931,43.63401607513428,46.52524946212768,47.04690361022949
2000-07-31,34.625,32.625,33.75,34.0625,909000.0,31.568889617919922,35.762641779581706,43.44054759979248,46.18291505813599,46.940889815761615
2000-08-01,35.25,31.625,34.875,32.625,831200.0,30.236637115478516,35.60045255025228,43.24592090606689,45.81856924057007,46.82725544365085
2000-08-02,35.75,31.5,32.5625,31.6875,1285100.0,29.367769241333008,35.18725738525391,43.06751319885254,45.48202739715576,46.709285942283834
2000-08-03,35.0,25.75,27.625,34.875,4040800.0,32.321922302246094,34.438099416097,42.97135841369629,45.19587993621826,46.61272645476681
2000-08-04,38.0,33.875,35.75,35.375,1769600.0,32.78532409667969,33.85499267578125,42.8578263092041,44.935219306945804,46.520543772379554
2000-08-07,40.5,36.75,37.5,39.625,1551500.0,36.72419357299805,33.37228749593099,42.860143127441404,44.720898399353025,46.45566728099293
2000-08-08,39.9375,36.5,38.5,36.890625,882200.0,34.18999099731445,33.10680033365885,42.78513084411621,44.51338352203369,46.37497204228451
2000-08-09,41.25,37.875,38.875,39.875,1491300.0,36.95589828491211,33.24195861816406,42.59861396789551,44.34467819213867,46.313409468706915
2000-08-10,40.4375,37.625,38.5625,37.625,602100.0,34.870601654052734,33.04115295410156,42.44221755981445,44.24099319458008,46.23910552185851
2000-08-11,39.3125,36.5625,37.25,37.3125,607700.0,34.58098220825195,33.02956822713216,42.10277931213379,44.031450996398924,46.16389182306105
2000-08-14,39.0,37.0,38.1875,38.125,616000.0,35.33399963378906,33.114524332682294,41.68803916931152,43.78237529754639,46.094469437232384
2000-08-15,39.375,37.625,38.375,37.75,689800.0,34.986454010009766,33.16472549438477,41.27098197937012,43.58398361206055,46.02371774661313
2000-08-16,39.25,35.3125,38.125,36.671875,1098300.0,33.98725509643555,33.19465306599935,40.898237228393555,43.3527197265625,45.94753760325758
2000-08-17,38.75,36.1875,36.9375,38.4375,1089600.0,35.623626708984375,33.5924020131429,40.5958708190918,43.14563926696778,45.882607346060894
2000-08-18,40.5625,38.8125,39.125,40.5625,674300.0,37.59305191040039,34.07510643005371,40.2703343963623,42.9866361618042,45.830797624588016
2000-08-21,42.4375,38.375,40.40625,39.625,513800.0,36.72419357299805,34.41879336039225,39.876447143554685,42.83748043060303,45.774234866503605
2000-08-22,40.1875,38.3125,40.1875,38.359375,317700.0,35.55121994018555,34.773098882039385,39.47647796630859,42.71106002807617,45.71112983609423
2000-08-23,40.75,37.25,38.375,40.5,508500.0,37.53514099121094,35.31759033203125,39.140515365600585,42.64618450164795,45.66097039532808
2000-08-24,41.25,39.5625,40.375,41.0,391700.0,37.99853515625,35.696031188964845,38.960949172973635,42.59810710906982,45.61424822923614
2000-08-25,41.4375,40.0,40.25,40.125,650200.0,37.187583923339844,35.989515177408855,38.70839820861816,42.52483245849609,45.56317753647313
2000-08-28,41.4375,39.8125,39.875,40.875,313600.0,37.882686614990234,36.066748046875,38.44657897949219,42.43562866210937,45.51690951887384
2000-08-29,44.5,40.75,40.75,43.375,800800.0,40.19966506958008,36.467392985026045,38.17665046691894,42.34179080963135,45.48506973175232
2000-08-30,48.125,44.0,44.0625,47.1875,2006300.0,43.733070373535156,36.91920445760091,37.867333221435544,42.26272384643555,45.47464116414388
2000-08-31,52.5,47.5,47.5,50.4375,1688500.0,46.74514389038086,37.71084060668945,37.6669140625,42.24911148071289,45.48215893175475
2000-09-01,50.75,46.4375,50.6875,47.5,851500.0,44.0226936340332,38.34028803507487,37.459544067382815,42.24882190704346,45.47357384176815
2000-09-05,47.25,42.5,47.25,42.5625,521300.0,39.44664764404297,38.614464569091794,37.132849502563474,42.235499229431156,45.438328659325315
2000-09-06,44.0,39.0625,43.25,39.5,1006500.0,36.60835266113281,38.722591145833334,36.77603416442871,42.22536254882812,45.38699158956838
2000-09-07,42.25,39.875,40.75,41.5625,1143400.0,38.51985549926758,39.02476450602214,36.634698181152345,42.28618335723877,45.347297161300745
2000-09-08,44.5,39.0,41.4375,39.9375,1220200.0,37.013816833496094,39.11744384765625,36.507264099121095,42.248532371520994,45.299403596198424
2000-09-11,42.625,39.5,40.5625,41.125,720100.0,38.1143798828125,39.152199045817056,36.49336235046387,42.16229721069336,45.258346317836214
2000-09-12,42.375,40.375,41.625,40.5,281200.0,37.53514099121094,39.20626220703125,36.427328186035155,42.04644805908203,45.21446446938948
2000-09-13,41.625,39.5625,39.6875,41.375,725100.0,38.3460807800293,39.39258626302083,36.38562255859375,41.97114612579346,45.17566004176598
2000-09-14,44.0,41.5,41.875,43.25,1084200.0,40.08381271362305,39.56249771118164,36.462082901000976,41.96477439880371,45.14705415790001
2000-09-15,40.8125,38.1875,40.8125,39.5,2915900.0,36.60835266113281,39.469818878173825,36.53390960693359,41.86282726287842,45.099351914901305
2000-09-18,41.375,39.1875,39.1875,39.9375,975800.0,37.013816833496094,39.45823440551758,36.55592094421387,41.818804626464846,45.05443227556017
2000-09-19,40.375,36.0,40.375,38.9375,1139100.0,36.08701705932617,39.33852310180664,36.57909080505371,41.698321418762205,45.00488854508374
2000-09-20,40.125,36.9375,38.875,39.75,768300.0,36.84004592895508,39.11454849243164,36.662502212524416,41.58478927612305,44.96002677246764
2000-09-21,40.0,37.0,38.71875,37.0625,1086400.0,34.34928894042969,38.48896306355794,36.638174057006836,41.44113636016846,44.90204459852208
2000-09-22,36.6875,34.125,34.75,36.4375,1176800.0,33.77003860473633,37.623956044514976,36.44238899230957,41.30385505676269,44.84154456594716
2000-09-25,38.0,33.25,36.5,33.25,703500.0,30.815879821777344,36.74350179036458,36.228068084716796,41.146300163269046,44.76573016192462
2000-09-26,36.25,32.75,34.125,34.5625,980100.0,32.03229904174805,36.24921188354492,35.98941864013672,40.990483055114744,44.6972708548269
2000-09-27,35.125,33.125,35.125,33.3125,873200.0,30.873809814453125,35.86690902709961,35.84344886779785,40.76689399719238,44.623348603274096
2000-09-28,39.75,33.0,33.75,39.5625,1230500.0,36.6662712097168,35.74333674112956,35.878203811645506,40.63250896453857,44.581023723521135
2000-09-29,38.0,33.875,37.25,34.0625,708600.0,31.568889617919922,35.38034159342448,35.751927871704105,40.50565395355225,44.51217645312112
2000-10-02,36.0625,32.0,34.875,32.125,601200.0,29.773239135742188,34.824265543619795,35.65229759216309,40.384012336730954,44.43460309881913
2000-10-03,33.5,31.0,33.5,31.25,954700.0,28.962295532226562,34.252742513020834,35.55035034179687,40.20154983520508,44.35359625292074
2000-10-04,34.0,30.5,31.1875,33.9375,1187300.0,31.45305633544922,33.79320755004883,35.494742736816406,40.05615909576416,44.28640594085058
2000-10-05,34.625,30.5,33.875,30.75,628800.0,28.498903274536133,33.0208802541097,35.39395397186279,39.86153245925903,44.20460540890076
2000-10-06,31.0,28.5625,30.875,28.9375,901100.0,26.81908416748047,32.36826235453288,35.33718780517578,39.64605302810669,44.11498932002746
2000-10-09,29.625,26.75,29.4375,27.8125,1758100.0,25.776447296142578,31.619104385375977,35.24566703796387,39.43984155654907,44.02094551477677
2000-10-10,28.5,24.125,28.375,26.3125,1614100.0,24.386255264282227,30.839053599039712,35.10201435089111,39.271280975341796,43.92076852370282
2000-10-11,27.3125,22.375,24.25,26.375,2435300.0,24.444177627563477,30.01266237894694,34.98616516113281,39.11604303359985,43.821902580067594
2000-10-12,28.375,24.5625,26.75,24.75,967600.0,22.93813705444336,29.251918919881184,34.85757251739502,38.96254285812378,43.71642901680686
