Date,High,Low,Open,Close,Volume,Adj Close,FFIV-15ma,FFIV-50ma,FFIV-100ma,FFIV-200ma
2000-03-14,58.09375,50.0,56.125,50.0,2182800.0,50.0,49.69375,51.3128125,51.3128125,51.3128125
2000-03-15,52.375,46.0,52.375,46.375,2401800.0,46.375,49.7,51.0453125,51.215992647058826,51.215992647058826
2000-03-16,48.375,43.0,47.96875,46.53125,2491400.0,46.53125,49.71666666666667,50.7965625,51.12590144230769,51.12590144230769
2000-03-17,49.25,46.25,47.25,47.625,859800.0,47.625,49.71875,50.6409375,51.059846698113205,51.059846698113205
2000-03-20,48.75,44.375,47.6875,45.03125,1499600.0,45.03125,49.604166666666664,50.5203125,50.94820601851852,50.94820601851852
2000-03-21,46.5,42.5,44.53125,44.375,2274400.0,44.375,49.5625,50.4215625,50.82869318181818,50.82869318181818
2000-03-22,47.0,44.34375,45.625,44.9375,2055400.0,44.9375,49.49583333333333,50.2996875,50.72349330357143,50.72349330357143
2000-03-23,46.125,43.5,44.96875,43.71875,1879600.0,43.71875,49.40208333333333,50.1690625,50.60060307017544,50.60060307017544
2000-03-24,45.0,40.78125,43.78125,41.65625,2639800.0,41.65625,48.95625,50.0546875,50.4463900862069,50.4463900862069
2000-03-27,44.46875,41.75,42.25,43.34375,1343000.0,43.34375,48.2625,49.9921875,50.3260063559322,50.3260063559322
2000-03-28,43.75,41.28125,43.75,42.0,920800.0,42.0,47.4875,49.8521875,50.18723958333333,50.18723958333333
2000-03-29,42.6875,37.25,42.0625,38.75,3038200.0,38.75,46.770833333333336,49.4984375,49.99974385245902,49.99974385245902
2000-03-30,40.8125,32.5,38.0625,35.53125,2031200.0,35.53125,45.50625,49.1034375,49.766381048387096,49.766381048387096
2000-03-31,36.9375,31.0625,36.25,33.875,3218000.0,33.875,43.90625,48.58625,49.514136904761905,49.514136904761905
2000-04-03,33.75,28.40625,33.75,29.1875,2190800.0,29.1875,42.19583333333333,47.871875,49.196533203125,49.196533203125
2000-04-04,33.5,20.8125,30.5,33.5,3936800.0,33.5,41.09583333333333,47.241875,48.95504807692308,48.95504807692308
2000-04-05,36.0,29.75,30.6875,32.0625,2800800.0,32.0625,40.141666666666666,46.548125,48.699100378787875,48.699100378787875
2000-04-06,36.0,32.5,34.125,34.46875,1327200.0,34.46875,39.3375,46.0925,48.48670708955224,48.48670708955224
2000-04-07,38.0,35.125,35.75,36.5625,1393800.0,36.5625,38.6,45.74875,48.311351102941174,48.311351102941174
2000-04-10,38.25,32.53125,38.125,33.125,1423400.0,33.125,37.80625,45.42625,48.091259057971016,48.091259057971016
2000-04-11,33.25,30.375,31.5,32.5,1922400.0,32.5,37.014583333333334,45.13625,47.86852678571429,47.86852678571429
2000-04-12,32.625,28.0,31.5625,28.3125,1332600.0,28.3125,35.90625,44.74,47.59308978873239,47.59308978873239
2000-04-13,30.875,26.0,28.5,28.21875,1586400.0,28.21875,34.87291666666667,44.289375,47.324001736111114,47.324001736111114
2000-04-14,27.375,21.5625,25.8125,22.125,2234200.0,22.125,33.57083333333333,43.7675,46.97880993150685,46.97880993150685
2000-04-17,25.0,18.5,18.625,24.40625,2330200.0,24.40625,32.30833333333333,43.313125,46.67377533783784,46.67377533783784
2000-04-18,29.625,24.5625,24.9375,28.375,1409000.0,28.375,31.4,42.920625,46.42979166666667,46.42979166666667
2000-04-19,29.84375,26.21875,28.78125,27.5,1343600.0,27.5,30.65,42.515625,46.180715460526315,46.180715460526315
2000-04-20,27.9375,25.125,27.5625,26.375,1196200.0,26.375,30.039583333333333,42.121875,45.92349837662338,45.92349837662338
2000-04-24,27.0625,22.625,23.5625,26.0625,2185800.0,26.0625,29.51875,41.748125,45.66887019230769,45.66887019230769
2000-04-25,29.625,27.5,27.75,29.3515625,2939000.0,29.3515625,29.5296875,41.35140625,45.462321993670884,45.462321993670884
2000-04-26,24.5,20.03125,23.0,22.0625,15330600.0,22.0625,28.7671875,40.77265625,45.16982421875,45.16982421875
2000-04-27,23.5,20.25,20.75,22.5,3201600.0,22.5,28.1296875,40.22328125,44.88994984567901,44.88994984567901
2000-04-28,24.125,22.75,23.5,23.34375,1800800.0,23.34375,27.388020833333332,39.72890625,44.62719131097561,44.62719131097561
2000-05-01,24.125,21.5,23.84375,21.75,1962200.0,21.75,26.400520833333335,39.12890625,44.3515625,44.3515625
2000-05-02,22.9375,20.625,21.59375,20.6875,2168200.0,20.6875,25.571354166666666,38.57265625,44.069847470238095,44.069847470238095
2000-05-03,21.1875,19.5,20.5625,20.34375,1620400.0,20.34375,24.7609375,38.03953125,43.790716911764704,43.790716911764704
2000-05-04,21.125,19.5,20.96875,19.6875,1415400.0,19.6875,24.1859375,37.50765625,43.51044694767442,43.51044694767442
2000-05-05,18.5625,16.65625,18.25,16.96875,9213000.0,16.96875,23.4359375,36.92140625,43.20536997126437,43.20536997126437
2000-05-08,17.875,16.5625,17.53125,16.875,4668400.0,16.875,23.0859375,36.30703125,42.90616122159091,42.90616122159091
2000-05-09,17.375,15.5,17.3125,15.875,2530600.0,15.875,22.5171875,35.68953125,42.60244030898876,42.60244030898876
2000-05-10,15.65625,14.5625,15.65625,14.625,2425200.0,14.625,21.600520833333334,35.08203125,42.29157986111111,42.29157986111111
2000-05-11,16.21875,14.1875,15.0,14.90625,3316400.0,14.90625,20.7609375,34.46140625,41.99064217032967,41.99064217032967
2000-05-12,17.125,15.375,15.5,15.9375,2838400.0,15.9375,20.065104166666668,33.87765625,41.707455842391305,41.707455842391305
2000-05-15,16.75,15.09375,16.25,16.53125,1391200.0,16.53125,19.4296875,33.24140625,41.436743951612904,41.436743951612904
2000-05-16,19.0,16.5,17.34375,19.0,4160800.0,19.0,18.739583333333332,32.54640625,41.198055186170215,41.198055186170215
2000-05-17,21.875,18.03125,18.0625,20.3125,8417600.0,20.3125,18.622916666666665,31.88015625,40.9782072368421,40.9782072368421
2000-05-18,21.0625,18.0,21.0625,18.25,2659400.0,18.25,18.339583333333334,31.25515625,40.741455078125,40.741455078125
2000-05-19,18.125,16.75,17.25,17.1875,2398200.0,17.1875,17.929166666666667,30.50890625,40.498630798969074,40.498630798969074
2000-05-22,17.25,15.125,17.15625,17.0,2387600.0,17.0,17.6125,29.69140625,40.25884885204081,40.25884885204081
2000-05-23,19.5,15.875,16.875,16.09375,3130400.0,16.09375,17.30625,28.91640625,40.01475694444444,40.01475694444444
2000-05-24,16.9375,14.90625,15.8125,16.46875,1770400.0,16.46875,17.047916666666666,28.24578125,39.779296875,39.779296875
2000-05-25,17.796875,15.25,16.625,15.625,1104800.0,15.625,16.777083333333334,27.63078125,39.338046875,39.54014542079208
2000-05-26,16.0625,15.03125,15.953125,15.5,735800.0,15.5,16.679166666666667,27.01015625,38.903359375,39.30445772058823
2000-05-30,17.0625,16.0625,16.25,17.03125,1445600.0,17.03125,16.689583333333335,26.39828125,38.519609375,39.08821298543689
2000-05-31,17.75,16.0625,16.8125,16.125,1514000.0,16.125,16.70625,25.82015625,38.170234375,38.86741286057692
2000-06-01,18.5625,16.4375,16.53125,18.375,2335800.0,18.375,16.95625,25.30015625,37.860859375,38.672247023809526
2000-06-02,20.625,18.75,19.6796875,20.25,2952000.0,20.25,17.3125,24.80640625,37.553046875,38.49845224056604
2000-06-05,22.625,20.0625,20.25,22.0,3874000.0,22.0,17.716666666666665,24.37203125,37.270546875,38.34426109813084
2000-06-06,22.75,20.875,22.0,21.03125,2414200.0,21.03125,18.016666666666666,23.95953125,37.007109375,38.18395543981482
2000-06-07,21.9375,20.3125,21.375,21.25,1507000.0,21.25,18.166666666666668,23.51765625,36.754921875,38.02859805045872
2000-06-08,24.1875,21.875,21.96875,23.71875,3135400.0,23.71875,18.39375,23.15203125,36.502109375,37.898508522727276
2000-06-09,25.0,23.625,25.0,24.375,2023200.0,24.375,18.802083333333332,22.86453125,36.181484375,37.776675112612615
2000-06-12,24.875,21.625,24.5625,22.125,2613200.0,22.125,19.13125,22.59640625,35.849921875,37.636928013392854
2000-06-13,23.34375,20.0,22.375,23.3125,2304000.0,23.3125,19.552083333333332,22.38515625,35.485703125,37.51016316371681
2000-06-14,23.75,21.71875,23.25,22.53125,1434600.0,22.53125,19.98125,22.25203125,35.061953125,37.37876918859649
2000-06-15,22.71875,21.0,22.6875,21.2265625,1209400.0,21.2265625,20.2984375,22.0065625,34.62421875,37.2383152173913
2000-06-16,22.0,20.875,21.25,21.40625,1001400.0,21.40625,20.683854166666666,21.7934375,34.17078125,37.10183189655172
2000-06-19,21.375,20.25,21.359375,20.90625,1509200.0,20.90625,21.044270833333332,21.5221875,33.80734375,36.96340811965812
2000-06-20,22.625,20.9375,21.0,22.0,1620200.0,22.0,21.375520833333333,21.2309375,33.48984375,36.83659957627118
2000-06-21,24.0,21.5,22.21875,23.34375,1570200.0,23.34375,21.856770833333332,21.0353125,33.23078125,36.723214285714285
2000-06-22,25.625,24.0,24.375,25.0,3743400.0,25.0,22.2984375,20.8853125,33.01078125,36.62552083333333
2000-06-23,26.0625,23.8125,25.484375,24.0,2064200.0,24.0,22.5484375,20.7990625,32.76953125,36.52117768595041
2000-06-26,24.4375,23.25,24.25,24.25,797400.0,24.25,22.6984375,20.7196875,32.50453125,36.42059426229508
2000-06-27,26.125,23.6875,24.21875,24.96875,1511800.0,24.96875,22.9609375,20.7765625,32.27203125,36.327489837398375
2000-06-28,25.9375,24.03125,24.375,25.0,958000.0,25.0,23.2109375,20.7884375,32.05078125,36.236139112903224
2000-06-29,26.875,24.0,24.5,26.59375,1661400.0,26.59375,23.402604166666666,20.7528125,31.83671875,36.159
2000-06-30,28.875,26.0625,26.75,27.28125,2873600.0,27.28125,23.596354166666668,20.7484375,31.63203125,36.088541666666664
2000-07-03,27.3125,25.75,27.25,26.4375,546200.0,26.4375,23.883854166666666,20.7496875,31.43578125,36.01254921259842
2000-07-05,25.5,23.8125,25.328125,24.0625,1090000.0,24.0625,23.933854166666666,20.7096875,31.22890625,35.919189453125
2000-07-06,24.6875,23.46875,24.25,23.6875,919000.0,23.6875,24.0109375,20.59640625,30.97390625,35.82437015503876
2000-07-07,23.875,21.625,23.875,22.0,2526200.0,22.0,24.0625,20.59515625,30.68390625,35.71802884615385
2000-07-10,22.5625,21.75,21.875,22.0625,1087400.0,22.0625,24.10625,20.58640625,30.40484375,35.61378816793893
2000-07-11,24.65625,22.5,23.1875,22.75,2355000.0,22.75,24.229166666666668,20.57453125,30.15171875,35.51633522727273
2000-07-12,24.03125,22.625,24.03125,22.84375,2304600.0,22.84375,24.285416666666666,20.59640625,29.86265625,35.421052631578945
2000-07-13,27.8125,22.9375,22.96875,27.5625,3139000.0,27.5625,24.566666666666666,20.73390625,29.65328125,35.36240671641791
2000-07-14,28.25,25.0,28.0,26.0,3159200.0,26.0,24.633333333333333,20.84703125,29.44328125,35.293055555555554
2000-07-17,27.75,25.8125,27.1875,26.75,2257800.0,26.75,24.816666666666666,20.98828125,29.24796875,35.23023897058823
2000-07-18,27.125,25.03125,26.5625,26.6875,2384400.0,26.6875,24.979166666666668,21.18265625,29.05203125,35.167883211678834
2000-07-19,26.21875,24.25,25.90625,24.5625,1853600.0,24.5625,24.952083333333334,21.33640625,28.82171875,35.09103260869565
2000-07-20,26.5,23.5,24.90625,24.5,1872000.0,24.5,24.91875,21.50890625,28.59921875,35.014838129496404
2000-07-21,24.625,22.875,24.625,23.40625,1252000.0,23.40625,24.70625,21.68453125,28.38328125,34.931919642857146
2000-07-24,23.75,21.0,23.5,21.28125,2551400.0,21.28125,24.30625,21.81203125,28.13671875,34.83510638297872
2000-07-25,22.34375,20.3125,22.1875,21.40625,2684800.0,21.40625,23.970833333333335,21.92140625,27.89953125,34.740536971830984
2000-07-26,25.125,19.125,19.5625,23.875,5487600.0,23.875,23.958333333333332,22.06828125,27.65484375,34.66455419580419
2000-07-27,23.78125,22.03125,23.65625,22.46875,1615200.0,22.46875,23.877083333333335,22.13765625,27.34203125,34.579861111111114
2000-07-28,25.21875,21.03125,22.4375,22.0,3427400.0,22.0,23.877083333333335,22.17140625,27.02578125,34.49310344827586
2000-07-31,23.25,20.125,21.65625,22.59375,2533400.0,22.59375,23.9125,22.25828125,26.75671875,34.41160102739726
2000-08-01,24.5625,22.1875,22.75,23.25,2307200.0,23.25,23.945833333333333,22.37953125,26.44421875,34.335671768707485
2000-08-02,23.5,21.4375,23.34375,21.84375,1102800.0,21.84375,23.879166666666666,22.47640625,26.08390625,34.251266891891895
2000-08-03,22.59375,20.25,20.875,22.4375,1039600.0,22.4375,23.5375,22.60328125,25.75984375,34.17197986577181
2000-08-04,23.4375,22.25,22.78125,22.8125,753400.0,22.8125,23.325,22.73015625,25.48796875,34.09625
2000-08-07,23.75,22.75,23.3125,22.875,460200.0,22.875,23.066666666666666,22.87515625,25.25296875,34.02193708609271
2000-08-08,23.625,22.375,23.125,22.421875,764600.0,22.421875,22.782291666666666,23.01359375,25.011875,33.9456208881579
2000-08-09,23.875,22.59375,23.1875,22.75,483800.0,22.75,22.661458333333332,23.12796875,24.763125,33.87244689542484
2000-08-10,23.25,22.65625,23.125,22.75,449400.0,22.75,22.544791666666665,23.26046875,24.5403125,33.800223214285715
2000-08-11,23.0,22.3125,22.84375,22.9375,526600.0,22.9375,22.513541666666665,23.35171875,24.3259375,33.730141129032255
2000-08-14,23.4375,22.53125,22.9375,23.34375,528400.0,23.34375,22.651041666666668,23.41359375,24.11,33.66356169871795
2000-08-15,23.8125,22.5,23.203125,23.125,822600.0,23.125,22.765625,23.43609375,23.9040625,33.59643710191083
2000-08-16,24.5,22.9375,23.171875,24.1875,788000.0,24.1875,22.786458333333332,23.49921875,23.729375,33.536886867088604
2000-08-17,26.46875,23.78125,24.0,25.1875,2827200.0,25.1875,22.967708333333334,23.57796875,23.5478125,33.484375
2000-08-18,26.21875,24.9375,25.96875,25.375,1293000.0,25.375,23.192708333333332,23.61109375,23.3815625,33.43369140625
2000-08-21,27.625,25.6875,25.71875,26.875,2315600.0,26.875,23.478125,23.66109375,23.2628125,33.39295419254658
2000-08-22,27.34375,25.71875,27.34375,25.75,728400.0,25.75,23.644791666666666,23.73359375,23.165,33.34577546296296
2000-08-23,25.8125,24.4375,25.78125,25.0,986000.0,25.0,23.855208333333334,23.76734375,23.07625,33.294574386503065
2000-08-24,25.40625,24.0625,25.125,24.5,1130400.0,24.5,23.992708333333333,23.80671875,23.029375,33.24094893292683
2000-08-25,24.96875,23.9375,24.65625,24.5625,611200.0,24.5625,24.109375,23.8734375,22.94,33.18835227272727
2000-08-28,27.125,25.15625,25.3125,26.21875,2812000.0,26.21875,24.332291666666666,23.9696875,22.8815625,33.14636671686747
2000-08-29,27.0,25.1875,26.375,25.59375,1023400.0,25.59375,24.54375,24.0634375,22.7928125,33.101141467065865
2000-08-30,26.5625,25.40625,25.609375,26.375,1047800.0,26.375,24.785416666666666,24.1509375,22.6909375,33.061104910714285
2000-08-31,30.0,26.21875,26.34375,29.0,4843000.0,29.0,25.202083333333334,24.2640625,22.6496875,33.037074704142015
2000-09-01,30.75,28.0625,30.625,29.15625,2119800.0,29.15625,25.616666666666667,24.3471875,22.61625,33.01424632352941
2000-09-05,30.625,28.75,29.71875,30.5,1420000.0,30.5,26.09375,24.4771875,22.638125,32.99954312865497
2000-09-06,30.6875,27.125,30.6875,27.25,3312800.0,27.25,26.36875,24.5371875,22.6284375,32.96611555232558
2000-09-07,28.15625,26.0625,27.5,26.3125,1702400.0,26.3125,26.510416666666668,24.5640625,22.6703125,32.927655346820806
2000-09-08,26.71875,24.25,26.71875,24.375,2336000.0,24.375,26.45625,24.5515625,22.67,32.87850215517241
2000-09-11,25.375,23.0,24.3515625,23.28125,1951200.0,23.28125,26.316666666666666,24.4853125,22.6190625,32.823660714285715
2000-09-12,24.5,23.1875,24.03125,23.375,979200.0,23.375,26.083333333333332,24.4071875,22.5778125,32.76997514204545
2000-09-13,22.71875,21.0,22.375,22.0,4781600.0,22.0,25.833333333333332,24.3184375,22.5340625,32.709127824858754
2000-09-14,23.5,20.0,22.625,20.5625,5002200.0,20.5625,25.5375,24.2484375,22.4790625,32.64088834269663
2000-09-15,21.125,19.25,20.25,20.875,4671400.0,20.875,25.295833333333334,24.1921875,22.394296875,32.575157122905026
2000-09-18,21.625,19.5,21.5,19.75,1999200.0,19.75,24.975,24.1471875,22.371171875,32.50390625
2000-09-19,20.5625,19.125,20.25,19.90625,2391600.0,19.90625,24.554166666666667,24.1040625,22.345234375,32.43430593922652
2000-09-20,22.125,19.5,19.96875,21.46875,4521400.0,21.46875,24.279166666666665,24.0784375,22.326484375,32.37405563186813
2000-09-21,21.375,20.6875,21.15625,21.0,1629400.0,21.0,23.920833333333334,24.0415625,22.318984375,32.31190232240437
2000-09-22,20.34375,19.1875,19.59375,19.625,3071000.0,19.625,23.295833333333334,23.8828125,22.308359375,32.24295176630435
2000-09-25,20.875,19.375,20.25,19.4609375,1544200.0,19.4609375,22.649479166666666,23.75203125,22.29953125,32.1738597972973
2000-09-26,19.875,17.625,19.875,17.875,1793400.0,17.875,21.8078125,23.57453125,22.28140625,32.09698420698925
2000-09-27,18.6875,16.5,18.28125,17.15625,1917800.0,17.15625,21.134895833333335,23.38390625,22.28328125,32.01708723262032
2000-09-28,18.125,16.625,17.0,17.90625,2061600.0,17.90625,20.574479166666666,23.25078125,22.29359375,31.94202958776596
2000-09-29,17.9375,16.78125,17.84375,17.0,1240400.0,17.0,20.0828125,23.10078125,22.30484375,31.86297123015873
2000-10-02,17.5,15.03125,17.40625,15.125,2262000.0,15.125,19.5390625,22.93515625,22.30984375,31.774876644736842
2000-10-03,16.875,13.09375,15.34375,13.96875,9404600.0,13.96875,18.911979166666665,22.78890625,22.30046875,31.681650850785342
2000-10-04,17.125,13.5625,14.46875,16.59375,3613400.0,16.59375,18.5515625,22.69265625,22.30703125,31.603068033854168
2000-10-05,16.75,15.1875,16.734375,15.9375,2725000.0,15.9375,18.243229166666666,22.53390625,22.30109375,31.521899287564768
2000-10-06,16.0,14.46875,15.96875,15.28125,1527400.0,15.28125,17.8703125,22.39015625,22.26390625,31.438184600515463
2000-10-09,16.4375,14.5,15.0,16.0,838400.0,16.0,17.6203125,22.27015625,22.22078125,31.359014423076925
2000-10-10,16.8125,15.15625,16.09375,15.625,1090000.0,15.625,17.334895833333334,22.13078125,22.19453125,31.278738839285715
2000-10-11,15.90625,14.0,15.0,15.40625,1196800.0,15.40625,16.930729166666666,21.97390625,22.17671875,31.198167829949238
2000-10-12,15.78125,13.375,15.71875,13.40625,1890000.0,13.40625,16.424479166666668,21.80515625,22.14078125,31.10830965909091
2000-10-13,15.0,12.875,13.203125,14.78125,1703600.0,14.78125,16.1015625,21.65203125,22.12765625,31.026264133165828
2000-10-16,16.21875,14.3125,14.875,15.09375,1333600.0,15.09375,15.810416666666667,21.49765625,22.11390625,30.9466015625
2000-10-17,16.0625,13.40625,15.0,13.75,1307200.0,13.75,15.535416666666666,21.31515625,22.09515625,30.7166015625
2000-10-18,14.0,11.1875,12.5625,12.375,1893000.0,12.375,15.216666666666667,21.11421875,22.06390625,30.4836328125
2000-10-19,15.0,12.75,13.5625,14.84375,2191000.0,14.84375,15.0125,20.95609375,22.04203125,30.2808203125
2000-10-20,15.9609375,14.25,14.28125,15.125,1073400.0,15.125,14.8875,20.80359375,22.03203125,30.1011328125
2000-10-23,16.78125,15.09375,15.125,16.5,1518600.0,16.5,14.979166666666666,20.67484375,22.01328125,29.9370703125
2000-10-24,16.5625,15.375,16.515625,15.40625,1161600.0,15.40625,15.075,20.51609375,21.96484375,29.7589453125
2000-10-25,14.9375,13.125,14.5,13.5,1428400.0,13.5,14.86875,20.32359375,21.87984375,29.5751953125
2000-10-26,14.6875,12.5,14.125,14.3125,1537600.0,14.3125,14.760416666666666,20.12609375,21.81265625,29.4098828125
2000-10-27,15.96875,12.90625,13.25,14.375,3815000.0,14.375,14.7,19.90984375,21.74390625,29.2494140625
2000-10-30,14.59375,13.3125,14.0,13.625,1483800.0,13.625,14.541666666666666,19.67484375,21.64296875,29.0725390625
2000-10-31,16.375,14.34375,14.71875,15.5,3298000.0,15.5,14.533333333333333,19.44734375,21.55421875,28.8678515625
2000-11-01,16.75,15.25,15.65625,16.46875,2021600.0,16.46875,14.604166666666666,19.26171875,21.49765625,28.6737890625
2000-11-02,19.875,16.9375,17.15625,19.625,4971400.0,19.625,15.01875,19.15421875,21.46078125,28.4732421875
2000-11-03,20.46875,18.5625,20.125,19.3125,1953800.0,19.3125,15.320833333333333,19.05046875,21.42859375,28.2452734375
2000-11-06,19.5,18.0,19.3125,18.0,1159600.0,18.0,15.514583333333333,18.91921875,21.396328125,28.0102734375
2000-11-07,18.5,17.5,17.9375,17.8515625,1548800.0,17.8515625,15.788020833333333,18.751875,21.36078125,27.76578125
2000-11-08,19.1875,17.625,17.9375,18.25,1319400.0,18.25,16.1796875,18.605,21.33421875,27.57078125
2000-11-09,18.21875,16.75,17.8125,17.40625,2229400.0,17.40625,16.350520833333334,18.425625,21.28828125,27.3890625
2000-11-10,17.5,16.5625,16.8125,17.0,956000.0,17.0,16.475520833333334,18.185625,21.22484375,27.2278125
2000-11-13,18.1875,14.8125,15.53125,17.0,2095000.0,17.0,16.508854166666666,17.9425,21.14484375,27.0778125
2000-11-14,18.6875,17.5,17.625,18.625,1090600.0,18.625,16.7234375,17.705,21.09109375,26.9303125
