Date,High,Low,Open,Close,Volume,Adj Close,DRI-15ma,DRI-50ma,DRI-100ma,DRI-200ma
2000-02-07,9.98188304901123,9.497687339782715,9.944637298583984,9.572178840637207,690000.0,6.149279594421387,6.399717330932617,6.566569213867187,6.566569213867187,6.566569213867187
2000-02-08,9.832900047302246,9.609424591064453,9.683917045593262,9.758408546447754,994400.0,6.268917083740234,6.342292277018229,6.5551210550161505,6.5551210550161505,6.5551210550161505
2000-02-09,9.721162796020508,9.385950088500977,9.683917045593262,9.423195838928223,658900.0,6.053574085235596,6.2784867922465,6.5365452413205745,6.5365452413205745,6.5365452413205745
2000-02-10,9.572178840637207,9.236967086791992,9.34870433807373,9.460441589355469,754500.0,6.077497482299805,6.233822631835937,6.520150678498404,6.520150678498404,6.520150678498404
2000-02-11,9.572178840637207,9.19972038269043,9.534933090209961,9.274212837219238,614800.0,5.957863807678223,6.182778199513753,6.500761476056329,6.500761476056329,6.500761476056329
2000-02-14,9.274212837219238,8.976245880126953,9.236967086791992,9.0134916305542,481900.0,5.7903733253479,6.13173360824585,6.4770818710327145,6.4770818710327145,6.4770818710327145
2000-02-15,9.19972038269043,8.901754379272461,8.976245880126953,9.162474632263184,1080900.0,5.886082172393799,6.09983081817627,6.458017364625008,6.458017364625008,6.458017364625008
2000-02-16,9.19972038269043,8.715524673461914,9.162474632263184,8.827262878417969,764600.0,5.670736312866211,6.05516684850057,6.4334148317575455,6.4334148317575455,6.4334148317575455
2000-02-17,8.901754379272461,8.678278923034668,8.864508628845215,8.790017127990723,589600.0,5.646809101104736,6.010502719879151,6.409578294465036,6.409578294465036,6.409578294465036
2000-02-18,8.715524673461914,8.492050170898438,8.641033172607422,8.603787422180176,1097100.0,5.5271735191345215,5.977004814147949,6.383625212837668,6.383625212837668,6.383625212837668
2000-02-22,8.790017127990723,8.492050170898438,8.641033172607422,8.56654167175293,596000.0,5.503245830535889,5.938721370697022,6.358471516200474,6.358471516200474,6.358471516200474
2000-02-23,8.771393775939941,8.417558670043945,8.529295921325684,8.417558670043945,1267300.0,5.407538890838623,5.906818485260009,6.332056721051534,6.332056721051534,6.332056721051534
2000-02-24,8.417558670043945,7.9333624839782715,8.343066215515137,8.156837463378906,982400.0,5.240046977996826,5.852583344777425,6.302542944212218,6.302542944212218,6.302542944212218
2000-02-25,8.268574714660645,8.045100212097168,8.156837463378906,8.082345962524414,419600.0,5.192193508148193,5.785587215423584,6.273323222210533,6.273323222210533,6.273323222210533
2000-02-28,8.343066215515137,8.007854461669922,8.231328964233398,8.045100212097168,551800.0,5.168265342712402,5.702639802296956,6.244988404787504,6.244988404787504,6.244988404787504
2000-02-29,8.156837463378906,7.821625232696533,8.045100212097168,7.858870983123779,875900.0,5.0486297607421875,5.629263146718343,6.215079438686371,6.215079438686371,6.215079438686371
2000-03-01,8.194083213806152,7.896116733551025,7.9333624839782715,8.11959171295166,865300.0,5.216119289398193,5.55907662709554,6.190714556996415,6.190714556996415,6.190714556996415
2000-03-02,8.268574714660645,7.970608234405518,8.11959171295166,8.007854461669922,530700.0,5.144338130950928,5.498460896809896,6.165800832566761,6.165800832566761,6.165800832566761
2000-03-03,8.194083213806152,7.970608234405518,8.007854461669922,8.082345962524414,693300.0,5.192193508148193,5.439440631866455,6.1431588017663294,6.1431588017663294,6.1431588017663294
2000-03-06,8.194083213806152,7.970608234405518,8.045100212097168,8.082345962524414,631000.0,5.192193508148193,5.38839594523112,6.121545954184099,6.121545954184099,6.121545954184099
2000-03-07,8.156837463378906,7.41192102432251,8.045100212097168,7.523658275604248,870000.0,4.833286285400391,5.324590142567953,6.092917961544461,6.092917961544461,6.092917961544461
2000-03-08,7.747133255004883,7.41192102432251,7.41192102432251,7.486412525177002,642300.0,4.809359073638916,5.25280860265096,6.065014507459558,6.065014507459558,6.065014507459558
2000-03-09,7.672641754150391,7.41192102432251,7.523658275604248,7.6353960037231445,836400.0,4.905068397521973,5.2017640749613445,6.040334802992801,6.040334802992801,6.040334802992801
2000-03-10,7.896116733551025,7.523658275604248,7.59814977645874,7.709887504577637,443700.0,4.952922344207764,5.1555049578348795,6.017680376768112,6.017680376768112,6.017680376768112
2000-03-13,7.896116733551025,7.59814977645874,7.6353960037231445,7.6353960037231445,774500.0,4.905068397521973,5.11403128306071,5.9949740098447215,5.9949740098447215,5.9949740098447215
2000-03-14,7.747133255004883,7.560904026031494,7.59814977645874,7.6353960037231445,420500.0,4.905068397521973,5.074152787526448,5.973175897598266,5.973175897598266,5.973175897598266
2000-03-15,8.194083213806152,7.6353960037231445,7.6353960037231445,8.082345962524414,589300.0,5.192193508148193,5.05979642868042,5.944463367462158,5.957862517412971,5.957862517412971
2000-03-16,8.678278923034668,8.11959171295166,8.11959171295166,8.492050170898438,656500.0,5.455392837524414,5.074152819315592,5.921971845626831,5.948199638953576,5.948199638953576
2000-03-17,8.529295921325684,8.231328964233398,8.454804420471191,8.30582046508789,810200.0,5.335754871368408,5.083723576863607,5.892302131652832,5.936644077301025,5.936644077301025
2000-03-20,8.56654167175293,8.231328964233398,8.231328964233398,8.492050170898438,470200.0,5.455392837524414,5.102865409851074,5.8664607906341555,5.927732017305162,5.927732017305162
2000-03-21,8.790017127990723,8.417558670043945,8.492050170898438,8.678278923034668,539900.0,5.575026988983154,5.137958558400472,5.844926357269287,5.921319198608399,5.921319198608399
2000-03-22,9.162474632263184,8.56654167175293,8.827262878417969,8.56654167175293,578500.0,5.503245830535889,5.157100327809652,5.820999193191528,5.913853602749961,5.913853602749961
2000-03-23,8.790017127990723,8.156837463378906,8.603787422180176,8.75277042388916,898000.0,5.62288236618042,5.189003276824951,5.794200773239136,5.908748844213653,5.908748844213653
2000-03-24,9.646671295166016,8.976245880126953,9.385950088500977,9.0134916305542,1869600.0,5.7903733253479,5.228881931304931,5.775537633895874,5.90670788699183,5.90670788699183
2000-03-27,9.274212837219238,8.939000129699707,8.939000129699707,9.087983131408691,1331600.0,5.838225841522217,5.271950753529866,5.749696292877197,5.905547174356752,5.905547174356752
2000-03-28,10.130867004394531,9.162474632263184,9.162474632263184,9.832900047302246,1653300.0,6.316771030426025,5.370849736531576,5.731511678695679,5.912400905291239,5.912400905291239
2000-03-29,10.4288330078125,10.130867004394531,10.4288330078125,10.24260425567627,1487000.0,6.5799689292907715,5.488890393575033,5.720505199432373,5.923344643389592,5.923344643389592
2000-03-30,10.503325462341309,10.205358505249023,10.391587257385254,10.503325462341309,545000.0,6.747459888458252,5.611716492970785,5.715241270065308,5.936636824761668,5.936636824761668
2000-03-31,10.652308464050293,10.205358505249023,10.354341506958008,10.615062713623047,961800.0,6.819240570068359,5.736137708028157,5.7166768836975095,5.950646408020504,5.950646408020504
2000-04-03,10.87578296661377,10.5778169631958,10.689554214477539,10.5778169631958,636000.0,6.795311450958252,5.8621539115905765,5.718112506866455,5.963844299316406,5.963844299316406
2000-04-04,11.173749923706055,10.4288330078125,10.689554214477539,10.87578296661377,946100.0,6.986728191375732,6.000931231180827,5.72672622680664,5.979580974578857,5.979580974578857
2000-04-05,11.173749923706055,10.764045715332031,10.801291465759277,11.136504173278809,733700.0,7.1542181968688965,6.131732877095541,5.7425181102752685,5.997378508249919,5.997378508249919
2000-04-06,11.2109956741333,10.801291465759277,11.2109956741333,10.801291465759277,688700.0,6.953757286071777,6.231623840332031,5.75477933883667,6.011652818366663,6.011652818366663
2000-04-07,10.87578296661377,10.689554214477539,10.726799964904785,10.726799964904785,648300.0,6.905803203582764,6.3362937291463215,5.766559982299805,6.024802088737488,6.024802088737488
2000-04-10,11.02476692199707,10.615062713623047,10.87578296661377,11.02476692199707,749400.0,7.097636699676514,6.445776653289795,5.787919874191284,6.040350416432256,6.040350416432256
2000-04-11,11.062012672424316,10.838537216186523,11.02476692199707,11.062012672424316,506800.0,7.121609687805176,6.548882166544597,5.808802118301392,6.05579697745187,6.05579697745187
2000-04-12,11.583454132080078,10.913028717041016,10.913028717041016,11.2109956741333,443100.0,7.217524528503418,6.663167413075765,5.835430965423584,6.072159337325835,6.072159337325835
2000-04-13,11.099258422851562,10.764045715332031,11.099258422851562,10.764045715332031,665500.0,6.929780960083008,6.750293986002604,5.852955102920532,6.0840707487530175,6.0840707487530175
2000-04-14,10.801291465759277,10.130867004394531,10.801291465759277,10.317095756530762,1026900.0,6.6420392990112305,6.807071717580159,5.86185317993164,6.0917141535510755,6.0917141535510755
2000-04-17,10.5778169631958,10.317095756530762,10.317095756530762,10.466078758239746,590600.0,6.737955093383789,6.867053667704265,5.86836275100708,6.1004471392244906,6.1004471392244906
2000-04-18,10.540571212768555,10.205358505249023,10.391587257385254,10.391587257385254,477300.0,6.68999719619751,6.89193541208903,5.879177103042602,6.108307806650798,6.108307806650798
2000-04-19,10.950275421142578,10.279850006103516,10.279850006103516,10.652308464050293,819500.0,6.857849597930908,6.910460789998372,5.890955753326416,6.118170198641326,6.118170198641326
2000-04-20,11.434471130371094,10.652308464050293,10.652308464050293,11.322732925415039,494400.0,7.289461612701416,6.94659423828125,5.915673503875732,6.1333817754473,6.1333817754473
2000-04-24,11.322732925415039,11.062012672424316,11.248241424560547,11.248241424560547,750000.0,7.24150276184082,6.974745051066081,5.9389536094665525,6.147588454760038,6.147588454760038
2000-04-25,11.47171688079834,11.099258422851562,11.2109956741333,11.47171688079834,428300.0,7.385373592376709,7.014082527160644,5.967503805160522,6.163256621058983,6.163256621058983
2000-04-26,11.47171688079834,11.285487174987793,11.397225379943848,11.47171688079834,695300.0,7.385373592376709,7.0406588872273765,5.999403810501098,6.178533083200454,6.178533083200454
2000-04-27,11.359979629516602,11.02476692199707,11.322732925415039,11.099258422851562,897500.0,7.145589351654053,7.04008363087972,6.024593954086304,6.19047204947766,6.19047204947766
2000-04-28,11.062012672424316,10.764045715332031,11.062012672424316,11.02476692199707,545400.0,7.097636699676514,7.049675591786703,6.05313196182251,6.20153503301667,6.20153503301667
2000-05-01,11.062012672424316,10.4288330078125,10.801291465759277,10.87578296661377,657900.0,7.0017194747924805,7.056070009867351,6.080230169296264,6.211175809423607,6.211175809423607
2000-05-02,10.987521171569824,10.652308464050293,10.987521171569824,10.726799964904785,564200.0,6.905803203582764,7.043281110127767,6.107802762985229,6.2194451831635975,6.2194451831635975
2000-05-03,10.801291465759277,10.130867004394531,10.801291465759277,10.24260425567627,437900.0,6.594085693359375,7.0081128438313804,6.129619560241699,6.223852718577666,6.223852718577666
2000-05-04,10.540571212768555,10.24260425567627,10.540571212768555,10.279850006103516,464800.0,6.618062973022461,6.96814874013265,6.153830041885376,6.228436558745628,6.228436558745628
2000-05-05,10.987521171569824,10.279850006103516,10.279850006103516,10.801291465759277,757900.0,6.953757286071777,6.969747161865234,6.188104248046875,6.236773578599951,6.236773578599951
2000-05-08,10.764045715332031,10.410210609436035,10.764045715332031,10.540571212768555,429500.0,6.785913467407227,6.9793387730916345,6.219978647232056,6.2430138046091255,6.2430138046091255
2000-05-09,10.764045715332031,10.4288330078125,10.615062713623047,10.726799964904785,453400.0,6.905803203582764,6.990528647104899,6.254729404449463,6.250460876507706,6.250460876507706
2000-05-10,10.987521171569824,10.689554214477539,10.726799964904785,10.764045715332031,482600.0,6.929780960083008,7.006514231363933,6.2923524284362795,6.25800887743632,6.25800887743632
2000-05-11,11.099258422851562,10.838537216186523,10.87578296661377,11.099258422851562,715500.0,7.145589351654053,7.025696881612142,6.330941829681397,6.26776250902113,6.26776250902113
2000-05-12,11.248241424560547,11.02476692199707,11.062012672424316,11.062012672424316,301400.0,7.121609687805176,7.014506753285726,6.370487260818481,6.277043456616609,6.277043456616609
2000-05-15,11.173749923706055,10.987521171569824,11.02476692199707,10.987521171569824,362500.0,7.073653221130371,7.00331678390503,6.408116455078125,6.28560915300923,6.28560915300923
2000-05-16,11.47171688079834,10.913028717041016,10.950275421142578,11.397225379943848,268400.0,7.337418556213379,7.00011978149414,6.451020956039429,6.296798614745445,6.296798614745445
2000-05-17,11.359979629516602,10.950275421142578,11.322732925415039,11.136504173278809,800500.0,7.169570446014404,6.985732905069987,6.497746639251709,6.305985686653539,6.305985686653539
2000-05-18,11.248241424560547,11.02476692199707,11.136504173278809,11.136504173278809,314900.0,7.169570446014404,6.98733164469401,6.544950866699219,6.314981361230214,6.314981361230214
2000-05-19,11.136504173278809,10.764045715332031,11.062012672424316,10.913028717041016,674200.0,7.025694370269775,6.982535489400228,6.587363386154175,6.3223082994677355,6.3223082994677355
2000-05-22,10.950275421142578,10.726799964904785,10.913028717041016,10.913028717041016,504800.0,7.025694370269775,6.9841338157653805,6.628818826675415,6.329485708353471,6.329485708353471
2000-05-23,11.285487174987793,10.87578296661377,10.913028717041016,11.173749923706055,652400.0,7.193545818328857,7.003316656748454,6.6745883750915525,6.338213588252212,6.338213588252212
2000-05-24,11.47171688079834,11.173749923706055,11.248241424560547,11.434471130371094,821000.0,7.3613972663879395,7.054470761617025,6.723714952468872,6.348445425033569,6.348445425033569
2000-05-25,11.322732925415039,10.87578296661377,11.322732925415039,11.062012672424316,1094700.0,7.121609687805176,7.088040542602539,6.762303276062012,6.3533833217620845,6.3561005167441795
2000-05-26,11.248241424560547,11.062012672424316,11.099258422851562,11.248241424560547,608500.0,7.24150276184082,7.107223574320475,6.79802547454834,6.3599986600875855,6.3647809309117935
2000-05-30,11.248241424560547,10.87578296661377,11.248241424560547,10.950275421142578,414200.0,7.049674034118652,7.124807612101237,6.832303857803344,6.362302994728088,6.371430378515743
2000-05-31,10.87578296661377,10.130867004394531,10.801291465759277,10.24260425567627,1001500.0,6.594085693359375,7.1040264447530115,6.855077714920044,6.3607692527771,6.373571295004624
2000-06-01,10.24260425567627,10.056374549865723,10.205358505249023,10.130867004394531,937100.0,6.522150993347168,7.0768511136372885,6.874020195007324,6.3594732761383055,6.374986339750744
2000-06-02,10.130867004394531,10.056374549865723,10.130867004394531,10.093621253967285,515200.0,6.498169898986816,7.033689816792806,6.893918676376343,6.357458934783936,6.376148448800141
2000-06-05,10.130867004394531,9.944637298583984,10.130867004394531,9.98188304901123,486700.0,6.426233768463135,6.987331422170003,6.909985704421997,6.352093238830566,6.376616535899795
2000-06-06,10.130867004394531,9.98188304901123,10.130867004394531,9.98188304901123,363100.0,6.426233768463135,6.944170125325521,6.922702913284302,6.349120273590088,6.377075954719826
2000-06-07,10.056374549865723,9.944637298583984,10.056374549865723,10.019128799438477,271100.0,6.450211524963379,6.885022989908854,6.934942626953125,6.342319459915161,6.37774692325417
2000-06-08,10.205358505249023,9.870145797729492,10.056374549865723,10.019128799438477,216500.0,6.450211524963379,6.837065728505452,6.937611436843872,6.334561557769775,6.378405692360618
2000-06-09,10.205358505249023,9.832900047302246,9.944637298583984,9.870145797729492,367200.0,6.354299068450928,6.782714303334554,6.933098039627075,6.326801619529724,6.378188515568639
2000-06-12,10.019128799438477,9.832900047302246,9.832900047302246,9.870145797729492,271900.0,6.354299068450928,6.737954616546631,6.925234823226929,6.320238046646118,6.377975216933659
2000-06-13,10.019128799438477,9.795654296875,9.795654296875,9.870145797729492,204700.0,6.354299068450928,6.6931949297587074,6.91593599319458,6.316306438446045,6.377765693495759
2000-06-14,10.019128799438477,9.758408546447754,9.758408546447754,9.795654296875,298100.0,6.306341171264648,6.6340479532877605,6.906156587600708,6.3121345472335815,6.377139162598994
2000-06-15,10.24260425567627,9.832900047302246,9.870145797729492,10.019128799438477,404700.0,6.450211524963379,6.57330223719279,6.895426254272461,6.311076240539551,6.377774574445642
2000-06-16,10.205358505249023,9.907391548156738,9.907391548156738,10.093621253967285,622600.0,6.498169898986816,6.531739584604899,6.88230528831482,6.312411699295044,6.378812465174445
2000-06-19,10.354341506958008,9.534933090209961,10.093621253967285,9.721162796020508,817500.0,6.258387088775635,6.466198539733886,6.868397884368896,6.311588611602783,6.377783188453088
2000-06-20,9.795654296875,9.274212837219238,9.721162796020508,9.423195838928223,484300.0,6.066558361053467,6.400657494862874,6.851612987518311,6.3090864849090575,6.3751456899158025
2000-06-21,9.572178840637207,9.19972038269043,9.497687339782715,9.34870433807373,384700.0,6.018600940704346,6.362291844685872,6.830032272338867,6.308976073265075,6.372149515552681
2000-06-22,10.726799964904785,9.385950088500977,9.423195838928223,10.726799964904785,375600.0,6.905803203582764,6.387868658701579,6.825716142654419,6.317259130477905,6.376596629619598
2000-06-23,9.944637298583984,9.646671295166016,9.832900047302246,9.907391548156738,1092800.0,6.378278732299805,6.379875914255778,6.808931226730347,6.3221810960769655,6.3766105312946415
2000-06-26,10.168112754821777,9.758408546447754,9.944637298583984,9.795654296875,371600.0,6.306341171264648,6.371883074442546,6.796462430953979,6.324708766937256,6.376034552933739
2000-06-27,9.98188304901123,9.758408546447754,9.870145797729492,9.870145797729492,314800.0,6.354299068450928,6.367087427775065,6.7907076263427735,6.326280403137207,6.375857841677782
2000-06-28,9.907391548156738,9.274212837219238,9.870145797729492,9.432507514953613,727200.0,6.072552680969238,6.341910171508789,6.7773995780944825,6.322881164550782,6.373411832317229
2000-06-29,9.646671295166016,9.385950088500977,9.423195838928223,9.646671295166016,1070000.0,6.210428714752197,6.325924650828044,6.767808208465576,6.323492655754089,6.372107967376709
2000-06-30,10.019128799438477,9.534933090209961,9.534933090209961,9.683917045593262,977900.0,6.2344069480896,6.317931842803955,6.75533935546875,6.323147554397583,6.371015102144272
2000-07-03,9.907391548156738,9.423195838928223,9.758408546447754,9.795654296875,320500.0,6.306341171264648,6.314734649658203,6.735676946640015,6.325675225257873,6.370505858594038
2000-07-05,9.98188304901123,9.758408546447754,9.944637298583984,9.758408546447754,307400.0,6.282363414764404,6.309938939412435,6.716494159698486,6.32772388458252,6.369817245751619
2000-07-06,10.093621253967285,9.795654296875,9.795654296875,10.093621253967285,584200.0,6.498169898986816,6.322727521260579,6.698750085830689,6.333126945495605,6.370812227559644
2000-07-07,10.4288330078125,10.019128799438477,10.019128799438477,10.391587257385254,729700.0,6.68999719619751,6.338713232676188,6.684842557907104,6.342123184204102,6.3732674965491665
2000-07-10,10.391587257385254,10.093621253967285,10.317095756530762,10.205358505249023,282900.0,6.570106029510498,6.3435089747111,6.673332891464233,6.3489634227752685,6.374770080770245
2000-07-11,10.689554214477539,10.130867004394531,10.130867004394531,10.540571212768555,1172000.0,6.785913467407227,6.378677399953206,6.667098426818848,6.360115194320679,6.377884803396283
2000-07-12,10.652308464050293,10.279850006103516,10.466078758239746,10.503325462341309,433700.0,6.761934280395508,6.425035794576009,6.662302722930908,6.371266446113586,6.3807723934489085
2000-07-13,10.503325462341309,10.24260425567627,10.4288330078125,10.317095756530762,380600.0,6.6420392990112305,6.466598351796468,6.6570274448394775,6.382415103912353,6.382722146475493
2000-07-14,10.391587257385254,10.168112754821777,10.317095756530762,10.279850006103516,176800.0,6.618062973022461,6.447415669759114,6.657506990432739,6.393563275337219,6.384465411857322
2000-07-17,10.391587257385254,10.056374549865723,10.205358505249023,10.354341506958008,330900.0,6.666021823883057,6.466598542531331,6.6584661674499515,6.406148104667664,6.386535679592805
2000-07-18,10.279850006103516,10.056374549865723,10.279850006103516,10.130867004394531,178500.0,6.522150993347168,6.480985864003499,6.649834041595459,6.418969144821167,6.387525572393932
2000-07-19,10.205358505249023,9.98188304901123,10.168112754821777,10.130867004394531,313900.0,6.522150993347168,6.492175992329916,6.644558792114258,6.432268719673157,6.388501118922579
2000-07-20,10.279850006103516,10.093621253967285,10.093621253967285,10.205358505249023,288600.0,6.570106029510498,6.525346215566,6.637844848632812,6.4462871265411374,6.3898076290706936
2000-07-21,10.279850006103516,10.130867004394531,10.130867004394531,10.168112754821777,201100.0,6.546125411987305,6.547725995381673,6.630171737670898,6.4612620830535885,6.390924184662955
2000-07-24,10.168112754821777,10.019128799438477,10.093621253967285,10.130867004394531,424200.0,6.522150993347168,6.566908931732177,6.6177029705047605,6.474322400093079,6.391854871249368
2000-07-25,10.130867004394531,10.019128799438477,10.093621253967285,10.093621253967285,2284800.0,6.498169898986816,6.579697513580323,6.605234174728394,6.4878607177734375,6.392603568627801
2000-07-26,10.931652069091797,10.019128799438477,10.019128799438477,10.913028717041016,1230000.0,7.025694370269775,6.629252910614014,6.604274997711181,6.506195726394654,6.397030777030891
2000-07-27,10.87578296661377,10.5778169631958,10.87578296661377,10.652308464050293,1667900.0,6.857849597930908,6.653231557210287,6.594683618545532,6.522852287292481,6.400230907731586
2000-07-28,10.615062713623047,10.24260425567627,10.615062713623047,10.279850006103516,633400.0,6.618062973022461,6.6484359423319495,6.583653469085693,6.540700054168701,6.40173319783704
2000-07-31,10.466078758239746,9.646671295166016,10.279850006103516,9.721162796020508,999100.0,6.258387088775635,6.627654679616293,6.565429801940918,6.555190334320068,6.400751375172236
2000-08-01,10.093621253967285,9.721162796020508,9.758408546447754,10.019128799438477,530900.0,6.450211524963379,6.605274550120035,6.55392014503479,6.570641765594482,6.401087838776258
2000-08-02,10.391587257385254,9.870145797729492,9.944637298583984,9.944637298583984,777000.0,6.402258396148682,6.581296157836914,6.541451425552368,6.585135126113892,6.401095747947693
2000-08-03,10.093621253967285,9.870145797729492,9.944637298583984,9.907391548156738,677700.0,6.378278732299805,6.563712120056152,6.525146083831787,6.59986722946167,6.400942613614485
2000-08-04,10.503325462341309,9.907391548156738,9.907391548156738,10.4288330078125,491700.0,6.713975429534912,6.570106283823649,6.512197647094727,6.617956299781799,6.403029499053955
2000-08-07,10.466078758239746,10.24260425567627,10.466078758239746,10.317095756530762,387000.0,6.6420392990112305,6.568507448832194,6.5026062393188475,6.63245475769043,6.404612345411288
2000-08-08,10.317095756530762,10.168112754821777,10.24260425567627,10.205358505249023,423800.0,6.570106029510498,6.5717044512430824,6.489178304672241,6.643601889610291,6.405701119648783
2000-08-09,10.24260425567627,10.056374549865723,10.168112754821777,10.056374549865723,403100.0,6.474189758300781,6.568507035573323,6.477668619155883,6.654986238479614,6.406148757809907
2000-08-10,10.205358505249023,10.019128799438477,10.093621253967285,10.019128799438477,791300.0,6.450211524963379,6.560514068603515,6.474791135787964,6.664934425354004,6.40643487967454
2000-08-11,10.093621253967285,9.98188304901123,10.093621253967285,10.019128799438477,546000.0,6.450211524963379,6.554119809468587,6.473352346420288,6.673686270713806,6.406717309644145
2000-08-14,10.205358505249023,9.98188304901123,10.056374549865723,10.093621253967285,330900.0,6.498169898986816,6.5525210698445635,6.473352346420288,6.6836355113983155,6.407303544191214
2000-08-15,10.24260425567627,9.832900047302246,10.019128799438477,9.98188304901123,389700.0,6.426233768463135,6.547725327809652,6.473352346420288,6.691669025421143,6.407424118868105
2000-08-16,10.205358505249023,9.907391548156738,9.907391548156738,10.093621253967285,304100.0,6.498169898986816,6.512557029724121,6.474791069030761,6.698746991157532,6.407998459248603
2000-08-17,10.24260425567627,10.056374549865723,10.056374549865723,10.168112754821777,1016600.0,6.546125411987305,6.491775417327881,6.476709346771241,6.705825986862183,6.408867182221803
2000-08-18,10.279850006103516,10.093621253967285,10.093621253967285,10.168112754821777,700700.0,6.546125411987305,6.486979579925537,6.478627624511719,6.708119530677795,6.409725046157837
2000-08-21,10.466078758239746,10.205358505249023,10.205358505249023,10.391587257385254,617500.0,6.68999719619751,6.515753587086995,6.48534158706665,6.709219813346863,6.411465866965536
2000-08-22,10.503325462341309,10.317095756530762,10.317095756530762,10.391587257385254,776200.0,6.68999719619751,6.531739298502604,6.492055549621582,6.708645186424255,6.413185196158326
2000-08-23,10.466078758239746,9.944637298583984,10.466078758239746,10.019128799438477,940800.0,6.450211524963379,6.534936173756917,6.493973798751831,6.704954895973206,6.413412351549769
