Date,High,Low,Open,Close,Volume,Adj Close,CFG-15ma,CFG-50ma,CFG-100ma,CFG-200ma
2014-10-15,22.200000762939453,21.5,22.1299991607666,21.850000381469727,3405400.0,19.578933715820312,20.452891286214193,20.467153549194336,20.467153549194336,20.467153549194336
2014-10-16,21.950000762939453,21.469999313354492,21.510000228881836,21.799999237060547,3105800.0,19.534128189086914,20.378219477335612,20.412269704482135,20.412269704482135,20.412269704482135
2014-10-17,22.06999969482422,21.729999542236328,21.889999389648438,21.920000076293945,2750600.0,19.64166259765625,20.298769124348958,20.369458198547363,20.369458198547363,20.369458198547363
2014-10-20,22.3799991607666,21.81999969482422,21.81999969482422,22.3799991607666,1870600.0,20.053844451904297,20.247992451985677,20.352846948724043,20.352846948724043,20.352846948724043
2014-10-21,22.93000030517578,22.110000610351562,22.110000610351562,22.81999969482422,1165500.0,20.4481143951416,20.21214993794759,20.357610321044923,20.357610321044923,20.357610321044923
2014-10-22,23.0,22.402999877929688,22.780000686645508,22.600000381469727,884700.0,20.2509822845459,20.161970774332683,20.35253279549735,20.35253279549735,20.35253279549735
2014-10-23,23.079999923706055,22.59000015258789,22.969999313354492,23.030000686645508,1154200.0,20.63628578186035,20.143452072143553,20.365430658513848,20.365430658513848,20.365430658513848
2014-10-24,23.489999771118164,22.770000457763672,23.31999969482422,23.18000030517578,1357800.0,20.77069664001465,20.140465545654298,20.3830509185791,20.3830509185791,20.3830509185791
2014-10-27,23.190000534057617,22.725000381469727,23.149999618530273,22.850000381469727,2898800.0,20.474994659423828,20.153010431925455,20.386881907780964,20.386881907780964,20.386881907780964
2014-10-28,23.59000015258789,22.93000030517578,23.15999984741211,23.280000686645508,1500600.0,20.86029624938965,20.19841054280599,20.405818481445312,20.405818481445312,20.405818481445312
2014-10-29,23.530000686645508,23.200000762939453,23.350000381469727,23.479999542236328,1302300.0,21.039512634277344,20.24201889038086,20.430191333477314,20.430191333477314,20.430191333477314
2014-10-30,23.690000534057617,23.297000885009766,23.459999084472656,23.440000534057617,1153600.0,21.00366973876953,20.299366887410482,20.451431274414062,20.451431274414062,20.451431274414062
2014-10-31,23.920000076293945,23.3700008392334,23.59000015258789,23.6200008392334,1238600.0,21.164962768554688,20.379415384928386,20.47691454206194,20.47691454206194,20.47691454206194
2014-11-03,24.0,23.15999984741211,23.489999771118164,24.0,1826900.0,21.505462646484375,20.472008005777994,20.512381718076508,20.512381718076508,20.512381718076508
2014-11-04,23.90999984741211,23.43000030517578,23.739999771118164,23.600000381469727,1474500.0,21.23552131652832,20.546604537963866,20.536486371358237,20.536486371358237,20.536486371358237
2014-11-05,23.950000762939453,23.549999237060547,23.799999237060547,23.899999618530273,1097600.0,21.505462646484375,20.67503980000814,20.567743670555853,20.567743670555853,20.567743670555853
2014-11-06,24.459999084472656,23.75,23.790000915527344,24.299999237060547,1010700.0,21.865388870239258,20.830457178751626,20.60829508304596,20.60829508304596,20.60829508304596
2014-11-07,24.479999542236328,23.959999084472656,24.479999542236328,23.969999313354492,600700.0,21.568450927734375,20.95890973409017,20.637390714703184,20.637390714703184,20.637390714703184
2014-11-10,24.25,23.75,24.040000915527344,23.950000762939453,1531300.0,21.550458908081055,21.05868403116862,20.66424566156724,20.66424566156724,20.66424566156724
2014-11-11,24.219999313354492,23.75,23.969999313354492,23.940000534057617,658300.0,21.541460037231445,21.131573740641276,20.68930892944336,20.68930892944336,20.68930892944336
2014-11-12,23.979999542236328,23.510000228881836,23.75,23.860000610351562,940800.0,21.469472885131836,21.212806447347006,20.710980150434708,20.710980150434708,20.710980150434708
2014-11-13,23.959999084472656,23.579999923706055,23.6200008392334,23.81999969482422,1149700.0,21.433481216430664,21.265952809651694,20.730507206272435,20.730507206272435,20.730507206272435
2014-11-14,24.0,23.739999771118164,23.739999771118164,23.959999084472656,1111500.0,21.5594539642334,21.318536631266277,20.752321594639827,20.752321594639827,20.752321594639827
2014-11-17,24.110000610351562,23.559999465942383,24.110000610351562,24.0,992400.0,21.595441818237305,21.39323310852051,20.77394006191156,20.77394006191156,20.77394006191156
2014-11-18,24.040000915527344,23.709999084472656,24.040000915527344,23.729999542236328,586000.0,21.35249900817871,21.42604662577311,20.788404035568238,20.788404035568238,20.788404035568238
2014-11-19,24.0,23.510000228881836,23.799999237060547,23.719999313354492,812800.0,21.343502044677734,21.446312586466473,20.801943011400176,20.801943011400176,20.801943011400176
2014-11-20,23.8700008392334,23.5,23.56999969482422,23.709999084472656,745800.0,21.334495544433594,21.46836764017741,20.814622833615257,20.814622833615257,20.814622833615257
2014-11-21,24.209999084472656,23.69499969482422,23.950000762939453,23.770000457763672,725200.0,21.388490676879883,21.483269500732423,20.82796859741211,20.82796859741211,20.82796859741211
2014-11-24,24.360000610351562,23.68000030517578,23.799999237060547,24.25,836800.0,21.820396423339844,21.50426508585612,20.8505237752741,20.8505237752741,20.8505237752741
2014-11-25,24.299999237060547,24.020000457763672,24.239999771118164,24.030000686645508,701600.0,21.622438430786133,21.530059560139975,20.867677434285483,20.867677434285483,20.867677434285483
2014-11-26,24.270000457763672,23.920000076293945,24.110000610351562,24.229999542236328,703700.0,21.802404403686523,21.549855677286782,20.8879975857942,20.8879975857942,20.8879975857942
2014-11-28,25.09000015258789,24.049999237060547,24.219999313354492,24.6299991607666,713400.0,22.16232681274414,21.569651540120443,20.915110973601646,20.915110973601646,20.915110973601646
2014-12-01,24.895000457763672,23.489999771118164,24.6200008392334,23.979999542236328,2282600.0,21.57744598388672,21.5702512105306,20.92890961964925,20.92890961964925,20.92890961964925
2014-12-02,24.43000030517578,23.799999237060547,24.020000457763672,24.200000762939453,1369300.0,21.775409698486328,21.58524792989095,20.946185131462254,20.946185131462254,20.946185131462254
2014-12-03,24.59000015258789,24.190000534057617,24.329999923706055,24.229999542236328,1854500.0,21.802404403686523,21.602644220987955,20.963309516906737,20.963309516906737,20.963309516906737
2014-12-04,24.559999465942383,24.09000015258789,24.31999969482422,24.399999618530273,1433700.0,21.955368041992188,21.635037231445313,20.988795127868652,20.98276164484959,20.98276164484959
2014-12-05,25.219999313354492,24.450000762939453,24.450000762939453,25.149999618530273,1008400.0,22.630233764648438,21.71482073465983,21.02831569671631,21.01444380099957,21.01444380099957
2014-12-08,25.139999389648438,24.68000030517578,25.079999923706055,25.040000915527344,2244900.0,22.531251907348633,21.779607264200845,21.06227237701416,21.043062821874077,21.043062821874077
2014-12-09,25.329999923706055,24.5,24.709999084472656,25.15999984741211,1141800.0,22.639225006103516,21.849192810058593,21.09874698638916,21.07262138084129,21.07262138084129
2014-12-10,25.40999984741211,24.6200008392334,25.149999618530273,24.649999618530273,631000.0,22.18031883239746,21.904380798339844,21.122638320922853,21.092761334505948,21.092761334505948
2014-12-11,25.280000686645508,24.510000228881836,24.850000381469727,24.690000534057617,1709100.0,22.2163143157959,21.962568283081055,21.14689121246338,21.112824780600413,21.112824780600413
2014-12-12,24.829999923706055,24.399999618530273,24.520000457763672,24.459999084472656,950800.0,22.00935173034668,22.00755869547526,21.168796920776366,21.128553323578416,21.128553323578416
2014-12-15,24.80500030517578,24.270000457763672,24.68000030517578,24.489999771118164,1175100.0,22.03635025024414,22.050749333699546,21.19321403503418,21.144204994727826,21.144204994727826
2014-12-16,24.875,24.219999313354492,24.530000686645508,24.25,1313900.0,21.820396423339844,22.050749333699546,21.223885536193848,21.155665866399215,21.155665866399215
2014-12-17,24.799999237060547,24.219999313354492,24.219999313354492,24.559999465942383,2160100.0,22.09933853149414,22.082542673746744,21.262286415100096,21.171393744150798,21.171393744150798
2014-12-18,25.139999389648438,24.68000030517578,24.75,25.079999923706055,1768500.0,22.567241668701172,22.13353182474772,21.305923500061034,21.19427649701228,21.19427649701228
2014-12-19,25.600000381469727,24.84000015258789,25.040000915527344,25.0,7523100.0,22.495258331298828,22.155727259318034,21.352959671020507,21.21526007498464,21.21526007498464
2014-12-22,25.27899932861328,24.65999984741211,25.15999984741211,25.100000381469727,1689600.0,22.585237503051758,22.222913360595705,21.40537971496582,21.237005748446027,21.237005748446027
2014-12-23,25.5,25.1200008392334,25.309999465942383,25.440000534057617,1174600.0,22.89117431640625,22.29729766845703,21.46087173461914,21.262852132320404,21.262852132320404
2014-12-24,25.59000015258789,25.18000030517578,25.450000762939453,25.510000228881836,547200.0,22.95415687561035,22.374081166585288,21.517623405456543,21.288872205294094,21.288872205294094
2014-12-26,25.510000228881836,25.25,25.510000228881836,25.309999465942383,304000.0,22.774198532104492,22.428669865926107,21.581528701782226,21.311377149639707,21.311377149639707
2014-12-29,25.510000228881836,25.18000030517578,25.200000762939453,25.3700008392334,1071000.0,22.828184127807617,22.441866556803387,21.64740982055664,21.334016059761616,21.334016059761616
2014-12-30,25.5,25.15999984741211,25.459999084472656,25.190000534057617,511800.0,22.666217803955078,22.450864283243813,21.70790092468262,21.353607261882107,21.353607261882107
2014-12-31,25.28499984741211,24.829999923706055,25.25,24.860000610351562,621600.0,22.36928367614746,22.432868194580077,21.75420970916748,21.36832720991494,21.36832720991494
2015-01-02,25.0,24.290000915527344,24.969999313354492,24.760000228881836,643500.0,22.279300689697266,22.439466985066733,21.790833435058595,21.381341116768972,21.381341116768972
2015-01-05,24.68000030517578,23.84000015258789,24.579999923706055,24.18000030517578,1330400.0,21.757410049438477,22.40887336730957,21.820961990356444,21.38663786229953,21.38663786229953
2015-01-06,24.219999313354492,23.700000762939453,24.170000076293945,23.90999984741211,2075000.0,21.514461517333984,22.375880686442056,21.838525505065917,21.388413190841675,21.388413190841675
2015-01-07,24.1299991607666,23.790000915527344,23.989999771118164,24.0,1160200.0,21.595441818237305,22.346486790974936,21.85502040863037,21.391249199436135,21.391249199436135
2015-01-08,24.479999542236328,23.940000534057617,24.06999969482422,24.18000030517578,661500.0,21.757410049438477,22.34228769938151,21.880668716430662,21.39619731903076,21.39619731903076
2015-01-09,24.18000030517578,23.780000686645508,24.149999618530273,23.889999389648438,724700.0,21.4964656829834,22.30209617614746,21.89339210510254,21.39753423055013,21.39753423055013
2015-01-12,24.040000915527344,23.6200008392334,23.799999237060547,23.8799991607666,938600.0,21.487470626831055,22.230111440022785,21.902351264953612,21.398717604185407,21.398717604185407
2015-01-13,24.190000534057617,23.610000610351562,23.940000534057617,23.8700008392334,989800.0,21.47846794128418,22.16232541402181,21.911847229003907,21.399753322849026,21.399753322849026
2015-01-14,23.743999481201172,23.100000381469727,23.600000381469727,23.440000534057617,962500.0,21.091550827026367,22.062746302286783,21.91037899017334,21.39580200880002,21.39580200880002
2015-01-15,23.610000610351562,22.670000076293945,23.3700008392334,22.959999084472656,1558000.0,20.65964126586914,21.913977432250977,21.893462562561034,21.38648351838317,21.38648351838317
2015-01-16,23.239999771118164,22.790000915527344,22.829999923706055,23.190000534057617,1951800.0,20.866600036621094,21.77480697631836,21.88608413696289,21.379984974861145,21.379984974861145
2015-01-20,23.850000381469727,22.90999984741211,23.15999984741211,23.100000381469727,1742100.0,20.785612106323242,21.642234547932944,21.871687126159667,21.37264703821253,21.37264703821253
2015-01-21,23.59000015258789,23.010000228881836,23.06999969482422,23.280000686645508,787300.0,20.947580337524414,21.516860961914062,21.85333095550537,21.367463297960235,21.367463297960235
2015-01-22,24.15999984741211,23.280000686645508,23.299999237060547,24.139999389648438,486500.0,21.721416473388672,21.45387420654297,21.856390266418458,21.371727794049733,21.371727794049733
2015-01-23,24.040000915527344,23.670000076293945,24.040000915527344,23.709999084472656,651800.0,21.334495544433594,21.38488833109538,21.852070999145507,21.371284552982875,21.371284552982875
2015-01-26,24.309999465942383,23.530000686645508,23.75,24.09000015258789,1165400.0,21.676424026489258,21.34469655354818,21.854770278930665,21.374874429141773,21.374874429141773
2015-01-27,24.639999389648438,23.760000228881836,23.860000610351562,24.149999618530273,1308200.0,21.730419158935547,21.342897160847983,21.859989204406737,21.379008670185886,21.379008670185886
2015-01-28,24.350000381469727,23.84000015258789,24.170000076293945,23.860000610351562,1301900.0,21.469472885131836,21.339897918701173,21.86070903778076,21.380048488748486,21.380048488748486
2015-01-29,24.350000381469727,23.260000228881836,23.920000076293945,24.239999771118164,1818600.0,21.8114013671875,21.354295221964517,21.865747985839842,21.384950226003472,21.384950226003472
2015-01-30,24.239999771118164,23.809999465942383,24.100000381469727,23.899999618530273,1882300.0,21.505462646484375,21.337498728434245,21.863948402404784,21.38630429814371,21.38630429814371
2015-02-02,24.15999984741211,23.690000534057617,23.850000381469727,24.0,1445800.0,21.595441818237305,21.344097137451172,21.86880725860596,21.38862804836697,21.38862804836697
2015-02-03,24.450000762939453,23.799999237060547,23.90999984741211,24.290000915527344,1351800.0,21.947843551635742,21.374788665771483,21.880894088745116,21.394773273677615,21.394773273677615
2015-02-04,24.3799991607666,23.93000030517578,24.270000457763672,24.010000228881836,1101600.0,21.69483757019043,21.38921330769857,21.888100929260254,21.398034842117973,21.398034842117973
2015-02-05,24.40999984741211,23.979999542236328,24.09000015258789,24.350000381469727,984600.0,22.00205421447754,21.449913533528647,21.900372200012207,21.40452967407883,21.40452967407883
2015-02-06,25.0,24.219999313354492,24.40999984741211,24.5,1748400.0,22.13758659362793,21.548443222045897,21.90671600341797,21.412328151946372,21.412328151946372
2015-02-09,24.530000686645508,24.110000610351562,24.479999542236328,24.260000228881836,781600.0,21.92072868347168,21.61871846516927,21.912681808471678,21.417679736488743,21.417679736488743
2015-02-10,24.959999084472656,24.530000686645508,24.729999542236328,24.81999969482422,1384900.0,22.42673110961914,21.72812639872233,21.925168342590332,21.428190688292187,21.428190688292187
2015-02-11,25.0,24.549999237060547,24.8799991607666,24.969999313354492,1393100.0,22.562265396118164,21.83577206929525,21.933167114257813,21.439882180125444,21.439882180125444
2015-02-12,25.3700008392334,24.75,24.799999237060547,25.329999923706055,985100.0,22.887554168701172,21.91351458231608,21.959369277954103,21.454654343274175,21.454654343274175
2015-02-13,25.670000076293945,25.139999389648438,25.280000686645508,25.450000762939453,1164500.0,22.995986938476562,22.024280675252278,21.983780822753907,21.47022335938733,21.47022335938733
2015-02-17,25.739999771118164,25.260000228881836,25.709999084472656,25.559999465942383,1807100.0,23.095382690429688,22.118877919514976,22.00964038848877,21.486474952697755,21.486474952697755
2015-02-18,25.6299991607666,25.059999465942383,25.6299991607666,25.209999084472656,1783500.0,22.779129028320312,22.188791910807293,22.02611560821533,21.50745536804199,21.499273507901936
2015-02-19,25.219999313354492,24.850000381469727,25.020000457763672,25.020000457763672,896800.0,22.60744857788086,22.26465695699056,22.02565990447998,21.526987800598146,21.51013796937232
2015-02-20,25.260000228881836,24.86199951171875,25.100000381469727,25.25,744800.0,22.81527328491211,22.331581751505535,22.03134033203125,21.546806354522705,21.522809186028045
2015-02-23,25.100000381469727,24.674999237060547,25.100000381469727,24.90999984741211,743600.0,22.508054733276367,22.398421223958334,22.028716926574706,21.563731956481934,21.532282700905434
2015-02-24,25.06999969482422,24.770000457763672,24.860000610351562,24.93000030517578,530700.0,22.526124954223633,22.46046676635742,22.03563304901123,21.579135684967042,21.54174786522275
2015-02-25,25.0,24.719999313354492,24.8700008392334,24.959999084472656,612600.0,22.553234100341797,22.500826136271158,22.042371444702148,21.594631328582764,21.55129018819557
2015-02-26,24.9950008392334,24.610000610351562,24.940000534057617,24.850000381469727,702900.0,22.453842163085938,22.551426442464194,22.051261253356934,21.61002908706665,21.559725253381462
2015-02-27,25.0,24.709999084472656,24.799999237060547,24.84000015258789,468500.0,22.444805145263672,22.580943171183268,22.059430351257323,21.626322193145754,21.567920437565558
2015-03-02,25.18000030517578,24.6200008392334,24.84000015258789,24.850000381469727,1408600.0,22.453842163085938,22.602026875813802,22.072099266052245,21.647992401123048,21.576048159818036
2015-03-03,25.049999237060547,24.579999923706055,24.81999969482422,25.040000915527344,905500.0,22.625524520874023,22.64901326497396,22.082622985839844,21.67245470046997,21.585588854009455
2015-03-04,24.989999771118164,24.5,24.989999771118164,24.899999618530273,1781500.0,22.49901580810547,22.653832244873048,22.08125846862793,21.693590984344482,21.593817925667977
2015-03-05,25.31999969482422,24.610000610351562,24.889999389648438,25.299999237060547,1959200.0,22.860450744628906,22.673711268107095,22.08856231689453,21.72076099395752,21.605127147265843
2015-03-06,25.799999237060547,24.950000762939453,25.030000686645508,25.5,1542200.0,23.041168212890625,22.683952204386394,22.097680931091308,21.751530323028565,21.61783547528022
2015-03-09,25.53499984741211,25.110000610351562,25.469999313354492,25.229999542236328,1890600.0,22.79720115661621,22.670699818929037,22.09580146789551,21.778336601257323,21.628180788274395
2015-03-10,25.200000762939453,24.790000915527344,24.950000762939453,25.0,1434300.0,22.58937644958496,22.636966069539387,22.088505859375,21.803064632415772,21.63653901141623
2015-03-11,25.270000457763672,25.0,25.0,25.110000610351562,837700.0,22.688772201538086,22.63094228108724,22.086797332763673,21.83416301727295,21.64560998719314
2015-03-12,25.780000686645508,24.989999771118164,25.1200008392334,25.489999771118164,2143300.0,23.03213119506836,22.659254455566405,22.090876274108886,21.869143047332763,21.657460595807457
2015-03-13,25.229999542236328,24.43000030517578,25.170000076293945,24.770000457763672,3480900.0,22.38155746459961,22.63034006754557,22.08518306732178,21.8965419960022,21.663597009949765
2015-03-16,25.31999969482422,24.770000457763672,24.93000030517578,25.309999465942383,1186800.0,22.869483947753906,22.65443534851074,22.095187072753905,21.924698390960693,21.67373051362879
2015-03-17,25.610000610351562,24.899999618530273,25.18000030517578,25.600000381469727,1225200.0,23.13152313232422,22.694795227050783,22.112231521606446,21.95153247833252,21.685878785451255
2015-03-18,25.84000015258789,25.100000381469727,25.450000762939453,25.190000534057617,1287700.0,22.761056900024414,22.708650080362954,22.132304458618165,21.976633224487305,21.69476455499318
2015-03-19,25.190000534057617,24.4950008392334,25.0,24.799999237060547,1824100.0,22.408660888671875,22.705637995402018,22.150188446044922,21.99435697555542,21.700616164285627
2015-03-20,25.020000457763672,24.739999771118164,24.780000686645508,24.799999237060547,6593200.0,22.408660888671875,22.703228378295897,22.166452827453615,22.010736618041992,21.7063726254595
2015-03-23,25.239999771118164,24.510000228881836,24.850000381469727,24.760000228881836,3769900.0,22.37251853942871,22.697806803385415,22.178754997253417,22.02971185684204,21.711744769926995
2015-03-24,24.920000076293945,24.239999771118164,24.700000762939453,24.31999969482422,2657600.0,21.974945068359375,22.65443483988444,22.188324584960938,22.040858345031737,21.713850372314454
2015-03-25,24.43000030517578,23.84000015258789,24.270000457763672,24.0,5012400.0,21.685802459716797,22.60022061665853,22.192291221618653,22.047321243286135,21.71362776983352
2015-03-26,24.290000915527344,23.829999923706055,24.0,24.1200008392334,62491000.0,21.794233322143555,22.529139455159505,22.19860652923584,22.05522687911987,21.714262459221786
2015-03-27,24.540000915527344,24.100000381469727,24.110000610351562,24.479999542236328,9244300.0,22.119518280029297,22.467696126302084,22.219165878295897,22.06477243423462,21.717428520321846
2015-03-30,24.68000030517578,24.15999984741211,24.5,24.31999969482422,5463500.0,21.974945068359375,22.412879053751627,22.245471954345703,22.06946725845337,21.719424772632216
2015-03-31,24.290000915527344,24.040000915527344,24.219999313354492,24.1299991607666,3946500.0,21.803272247314453,22.360472106933592,22.26420539855957,22.07514476776123,21.720069753206694
2015-04-01,24.459999084472656,24.030000686645508,24.149999618530273,24.360000610351562,5348500.0,22.011091232299805,22.31529337565104,22.288714981079103,22.080201053619383,21.722291291215036
2015-04-02,24.68000030517578,24.25,24.34000015258789,24.6200008392334,6024800.0,22.24602508544922,22.26288630167643,22.3146838760376,22.084007415771485,21.726258971474387
2015-04-06,24.799999237060547,24.280000686645508,24.479999542236328,24.75,3718400.0,22.36348533630371,22.261681493123373,22.3275252532959,22.091957759857177,21.731050147149794
2015-04-07,25.0,24.700000762939453,24.729999542236328,24.899999618530273,5752800.0,22.49901580810547,22.23698361714681,22.350815658569335,22.10144332885742,21.736781234171854
2015-04-08,25.09000015258789,24.8799991607666,25.0,25.0,4441600.0,22.58937644958496,22.200840504964194,22.36907470703125,22.111922492980955,21.743096754286025
2015-04-09,25.139999389648438,24.93000030517578,25.0,25.040000915527344,3584900.0,22.625524520874023,22.191805013020833,22.38697681427002,22.12348300933838,21.74958519374623
2015-04-10,25.299999237060547,24.969999313354492,25.030000686645508,25.110000610351562,2606700.0,22.688772201538086,22.210479100545246,22.411362800598145,22.136035919189453,21.75644057336515
2015-04-13,25.459999084472656,24.979999542236328,25.190000534057617,25.450000762939453,4462600.0,22.995986938476562,22.249634170532225,22.435054512023925,22.150401248931885,21.765422793402188
2015-04-14,25.25,25.020000457763672,25.149999618530273,25.139999389648438,1860800.0,22.71587562561035,22.272524642944337,22.459262771606447,22.161605587005614,21.77226058356196
2015-04-15,25.65999984741211,25.020000457763672,25.149999618530273,25.600000381469727,3701300.0,23.13152313232422,22.349629847208657,22.489984397888183,22.17939582824707,21.781969601767404
2015-04-16,25.6299991607666,25.200000762939453,25.600000381469727,25.489999771118164,1971000.0,23.03213119506836,22.439385096232098,22.511670150756835,22.196282119750975,21.790835996046134
2015-04-17,25.40999984741211,25.040000915527344,25.360000610351562,25.1200008392334,1302100.0,22.69780921936035,22.499623489379882,22.531729583740233,22.209915256500246,21.797223131421585
2015-04-20,25.280000686645508,24.969999313354492,25.190000534057617,25.110000610351562,2630000.0,22.688772201538086,22.537573750813802,22.545463943481444,22.222918071746825,21.80345774030352
2015-04-21,25.459999084472656,24.959999084472656,25.190000534057617,25.040000915527344,3493900.0,22.625524520874023,22.58094571431478,22.555222702026366,22.23096935272217,21.809166537390816
2015-04-22,25.979999542236328,24.920000076293945,25.5,25.489999771118164,3562600.0,23.03213119506836,22.66286964416504,22.5774507522583,22.24506628036499,21.817600776409282
2015-04-23,25.739999771118164,25.280000686645508,25.65999984741211,25.639999389648438,2450300.0,23.16766357421875,22.739974466959634,22.592269401550293,22.25871887207031,21.826847781873727
2015-04-24,25.719999313354492,25.280000686645508,25.65999984741211,25.56999969482422,1918400.0,23.10441780090332,22.797200647989907,22.603112449645995,22.268139781951906,21.835538734384134
2015-04-27,25.84000015258789,25.479999542236328,25.700000762939453,25.479999542236328,4843500.0,23.023094177246094,22.8411745707194,22.605823249816893,22.282596263885498,21.843562757646716
2015-04-28,25.825000762939453,25.389999389648438,25.530000686645508,25.780000686645508,2557100.0,23.294166564941406,22.894184621175132,22.61178684234619,22.29778383255005,21.853298353668826
2015-04-29,26.290000915527344,25.600000381469727,25.6299991607666,26.09000015258789,3516600.0,23.57427406311035,22.959844462076823,22.621364669799803,22.315502529144286,21.864771525065105
2015-04-30,26.18000030517578,25.68000030517578,25.989999771118164,26.049999237060547,2700300.0,23.538131713867188,23.0206849416097,22.63654472351074,22.331330165863037,21.875853380620086
2015-05-01,26.302000045776367,25.90999984741211,26.149999618530273,25.979999542236328,2090700.0,23.565338134765625,23.079122670491536,22.65570251464844,22.34068120956421,21.886968411897357
2015-05-04,26.3799991607666,25.969999313354492,26.049999237060547,26.299999237060547,1626000.0,23.85559844970703,23.136430104573567,22.676509017944337,22.353924674987795,21.89983527488958
2015-05-05,26.469999313354492,26.139999389648438,26.229999542236328,26.239999771118164,2164100.0,23.801176071166992,23.208783467610676,22.70237144470215,22.365544185638427,21.912181643696574
2015-05-06,26.43199920654297,25.780000686645508,26.290000915527344,25.850000381469727,2614500.0,23.447425842285156,23.22984364827474,22.72079746246338,22.378215255737306,21.92208644497779
2015-05-07,25.959999084472656,25.610000610351562,25.81999969482422,25.950000762939453,2998300.0,23.53813362121582,23.263577143351238,22.74049545288086,22.391433448791503,21.932445721748547
2015-05-08,26.242000579833984,25.56999969482422,26.190000534057617,25.809999465942383,3298200.0,23.4111385345459,23.311132431030273,22.759641380310057,22.405451316833496,21.941864147307765
2015-05-11,26.190000534057617,25.829999923706055,25.829999923706055,26.06999969482422,4875100.0,23.6469783782959,23.375012842814126,22.783684844970704,22.421557598114013,21.95265600952921
2015-05-12,26.25,25.959999084472656,26.020000457763672,26.149999618530273,3526300.0,23.719541549682617,23.447947311401368,22.80899883270264,22.44054904937744,21.96376849720313
2015-05-13,26.40999984741211,25.989999771118164,26.290000915527344,26.229999542236328,3532400.0,23.7921085357666,23.498612467447916,22.83233051300049,22.457476749420167,21.975195622444154
2015-05-14,26.59000015258789,26.139999389648438,26.479999542236328,26.479999542236328,2561300.0,24.018875122070312,23.555359903971354,22.862727699279784,22.47199308395386,21.987889283932514
2015-05-15,26.582000732421875,25.899999618530273,26.450000762939453,25.93000030517578,2266900.0,23.519987106323242,23.58306452433268,22.87591842651367,22.4822403717041,21.997346677897887
2015-05-18,26.3799991607666,25.889999389648438,25.989999771118164,26.299999237060547,2182500.0,23.85559844970703,23.638564809163412,22.89220703125,22.494943981170653,22.00874699551635
2015-05-19,26.889999389648438,25.940000534057617,26.020000457763672,26.860000610351562,3279800.0,24.363548278808594,23.709856923421224,22.923533973693846,22.509667720794678,22.023105539926668
2015-05-20,26.950000762939453,26.639999389648438,26.649999618530273,26.75,3430900.0,24.263778686523438,23.75582389831543,22.957022018432617,22.522763938903807,22.03668537717877
2015-05-21,26.90999984741211,26.459999084472656,26.760000228881836,26.84000015258789,5403600.0,24.345407485961914,23.809642283121743,22.990154724121094,22.538476028442382,22.050593341689513
