Date,High,Low,Open,Close,Volume,Adj Close,V-15ma,V-50ma,V-100ma,V-200ma
2008-04-25,19.020000457763672,18.477500915527344,19.0,18.774999618530273,101460000.0,14.886711120605469,13.50679702758789,13.008047492415816,13.008047492415816,13.008047492415816
2008-04-28,19.322500228881836,18.725000381469727,19.125,18.907499313354492,132517200.0,14.991768836975098,13.646744028727214,13.078894683292933,13.078894683292933,13.078894683292933
2008-04-29,20.219999313354492,17.75,18.537500381469727,20.219999313354492,197308400.0,16.032451629638672,13.815764045715332,13.180741474546235,13.180741474546235,13.180741474546235
2008-04-30,21.202499389648438,20.267499923706055,20.350000381469727,20.862499237060547,147543600.0,16.541889190673828,14.049141311645508,13.292779731750489,13.292779731750489,13.292779731750489
2008-05-01,21.90999984741211,20.975000381469727,21.09749984741211,21.350000381469727,116395600.0,16.928422927856445,14.304058456420899,13.4100585445281,13.4100585445281,13.4100585445281
2008-05-02,21.875,20.25,21.822500228881836,20.6875,136648800.0,16.40313720703125,14.523956553141277,13.503592252731323,13.503592252731323,13.503592252731323
2008-05-05,21.375,20.204999923706055,20.712499618530273,21.264999389648438,70377200.0,16.861024856567383,14.780063120524089,13.60533263466575,13.60533263466575,13.60533263466575
2008-05-06,22.037500381469727,21.1875,21.36750030517578,21.88249969482422,75913200.0,17.350643157958984,15.086387062072754,13.715488826527315,13.715488826527315,13.715488826527315
2008-05-07,22.459999084472656,21.915000915527344,22.207500457763672,22.125,100464800.0,17.542924880981445,15.381874910990398,13.824844142368862,13.824844142368862,13.824844142368862
2008-05-08,22.4375,21.485000610351562,22.375,21.825000762939453,92836400.0,17.3050537109375,15.649610646565755,13.921516630384657,13.921516630384657,13.921516630384657
2008-05-09,21.667499542236328,20.6299991607666,21.452499389648438,20.71500015258789,94312000.0,16.424938201904297,15.832770919799804,13.98917667285816,13.98917667285816,13.98917667285816
2008-05-12,21.1200008392334,19.524999618530273,20.912500381469727,20.475000381469727,147471600.0,16.23464012145996,15.977210871378581,14.048267816242419,14.048267816242419,14.048267816242419
2008-05-13,20.875,20.197500228881836,20.457500457763672,20.594999313354492,53249600.0,16.329788208007812,16.137112681070963,14.106768339108198,14.106768339108198,14.106768339108198
2008-05-14,21.087499618530273,20.362499237060547,20.825000762939453,20.5575008392334,51400400.0,16.300052642822266,16.297675069173177,14.16160044670105,14.16160044670105,14.16160044670105
2008-05-15,20.732500076293945,20.27750015258789,20.63249969482422,20.5625,36688800.0,16.304014205932617,16.429164059956868,14.21385444082865,14.21385444082865,14.21385444082865
2008-05-16,20.712499618530273,20.315000534057617,20.677499771118164,20.592500686645508,34066800.0,16.327800750732422,16.525236701965333,14.264186495826358,14.264186495826358,14.264186495826358
2008-05-19,21.184999465942383,20.537500381469727,20.5674991607666,20.829999923706055,45473200.0,16.51612091064453,16.626860173543296,14.316557063612827,14.316557063612827,14.316557063612827
2008-05-20,20.959999084472656,20.477500915527344,20.719999313354492,20.684999465942383,40702000.0,16.401151657104492,16.65144017537435,14.36393421346491,14.36393421346491,14.36393421346491
2008-05-21,20.857500076293945,20.1299991607666,20.670000076293945,20.212499618530273,41831600.0,16.026498794555664,16.617080815633138,14.400880093044705,14.400880093044705,14.400880093044705
2008-05-22,20.149999618530273,19.040000915527344,20.142499923706055,19.327499389648438,85283600.0,15.324786186218262,16.510171699523926,14.420965008113695,14.420965008113695,14.420965008113695
2008-05-23,19.327499389648438,18.780000686645508,18.959999084472656,19.087499618530273,42196400.0,15.13449478149414,16.42559553782145,14.436146492653705,14.436146492653705,14.436146492653705
2008-05-27,19.735000610351562,18.59000015258789,19.229999542236328,19.684999465942383,62776400.0,15.608243942260742,16.34207681020101,14.460565189520517,14.460565189520517,14.460565189520517
2008-05-28,20.487499237060547,19.887500762939453,20.072500228881836,20.479999542236328,52996000.0,16.23859977722168,16.267940584818522,14.496851609677684,14.496851609677684,14.496851609677684
2008-05-29,21.737499237060547,20.752500534057617,20.857500076293945,21.3125,100613200.0,16.8986873626709,16.224991416931154,14.54488832473755,14.54488832473755,14.54488832473755
2008-05-30,21.889999389648438,21.452499389648438,21.5049991607666,21.59000015258789,72016000.0,17.11872100830078,16.21256923675537,14.66326837539673,14.595355632258396,14.595355632258396
2008-06-02,21.737499237060547,21.149999618530273,21.552499771118164,21.517499923706055,36856000.0,17.061241149902344,16.254989433288575,14.749377517700195,14.642776507597704,14.642776507597704
2008-06-03,21.987499237060547,21.50749969482422,21.752500534057617,21.889999389648438,48411600.0,17.356586456298828,16.329785855611167,14.859709491729737,14.693980468893951,14.693980468893951
2008-06-04,22.024999618530273,21.31999969482422,21.770000457763672,21.3700008392334,40684400.0,16.94428253173828,16.370752143859864,14.94784029006958,14.735652729316994,14.735652729316994
2008-06-05,21.809999465942383,21.397499084472656,21.614999771118164,21.809999465942383,27059600.0,17.29315757751465,16.436959139506023,15.040133819580078,14.782152817466041,14.782152817466041
2008-06-06,21.497499465942383,20.887500762939453,21.475000381469727,20.912500381469727,41748000.0,16.581533432006836,16.455460421244304,15.122357597351074,14.814284614154271,14.814284614154271
2008-06-09,21.237499237060547,20.139999389648438,21.0,20.53499984741211,45240000.0,16.28221893310547,16.452421633402505,15.199189796447754,14.840037847820081,14.840037847820081
2008-06-10,20.717500686645508,19.90250015258789,20.075000762939453,20.077499389648438,36048400.0,15.919462203979492,16.412644386291504,15.27035270690918,14.858648612581451,14.858648612581451
2008-06-11,20.25,19.399999618530273,20.25,19.434999465942383,56996400.0,15.410024642944336,16.34656925201416,15.334300174713135,14.867993969028278,14.867993969028278
2008-06-12,20.1924991607666,19.637500762939453,19.737499237060547,19.889999389648438,44605600.0,15.77078628540039,16.32952175140381,15.402648162841796,14.883040507634481,14.883040507634481
2008-06-13,20.452499389648438,20.037500381469727,20.065000534057617,20.38249969482422,30689200.0,16.161293029785156,16.38528887430827,15.46619909286499,14.903995467014001,14.903995467014001
2008-06-16,20.875,20.274999618530273,20.3700008392334,20.8174991607666,34384000.0,16.506208419799805,16.47673645019531,15.540692100524902,14.92983761141377,14.92983761141377
2008-06-17,21.2450008392334,20.920000076293945,21.024999618530273,21.167499542236328,33277600.0,16.783720016479492,16.555101521809895,15.618515224456788,14.959264316256084,14.959264316256084
2008-06-18,21.174999237060547,20.860000610351562,20.93000030517578,20.96500015258789,33724000.0,16.623157501220703,16.580738703409832,15.681035346984864,14.985262647271156,14.985262647271156
2008-06-19,21.100000381469727,20.405000686645508,20.8700008392334,21.0674991607666,36925200.0,16.704431533813477,16.567788314819335,15.75429937362671,15.011711399371807,15.011711399371807
2008-06-20,21.125,20.6875,20.74250030517578,20.892499923706055,42546800.0,16.565670013427734,16.530918248494466,15.823519458770752,15.035256226857504,15.035256226857504
2008-06-23,21.087499618530273,20.2549991607666,20.962499618530273,20.264999389648438,30141200.0,16.068126678466797,16.46471061706543,15.882788677215576,15.050672203747194,15.050672203747194
2008-06-24,20.735000610351562,19.627500534057617,20.014999389648438,20.665000915527344,49891200.0,16.385286331176758,16.399957275390626,15.950105876922608,15.070298882091747,15.070298882091747
2008-06-25,21.104999542236328,20.46500015258789,20.84000015258789,20.514999389648438,50711600.0,16.266347885131836,16.35476163228353,16.020317153930662,15.087632925614066,15.087632925614066
2008-06-26,20.184999465942383,19.5049991607666,20.149999618530273,19.774999618530273,76562800.0,15.679603576660156,16.247191365559896,16.07169708251953,15.09608964920044,15.09608964920044
2008-06-27,20.717500686645508,19.637500762939453,19.700000762939453,20.649999618530273,176022800.0,16.373394012451172,16.233315404256185,16.13338460922241,15.114079851499746,15.114079851499746
2008-06-30,20.709999084472656,20.075000762939453,20.502500534057617,20.327499389648438,49301200.0,16.1176815032959,16.22234624226888,16.18218755722046,15.128018763330248,15.128018763330248
2008-07-01,20.352500915527344,19.799999237060547,19.90999984741211,20.352500915527344,44921600.0,16.13750648498535,16.23688252766927,16.2235768699646,15.14184736225703,15.14184736225703
2008-07-02,20.600000381469727,19.825000762939453,20.475000381469727,19.854999542236328,33804000.0,15.7430419921875,16.259083684285482,16.25981248855591,15.149971614012847,15.149971614012847
2008-07-03,19.952499389648438,19.3125,19.84000015258789,19.517499923706055,28738800.0,15.475436210632324,16.239393679300942,16.291488876342772,15.154311141967774,15.154311141967774
2008-07-07,19.985000610351562,18.5,19.625,18.905000686645508,79944400.0,14.989785194396973,16.16129315694173,16.304650993347167,15.152146326868158,15.152146326868158
2008-07-08,19.875,18.0625,18.72249984741211,19.764999389648438,95796400.0,15.671676635742188,16.105657704671223,16.320350303649903,15.15889347373665,15.15889347373665
2008-07-09,19.774999618530273,18.850000381469727,19.75,18.967500686645508,55322000.0,15.039339065551758,15.989365641276041,16.321301708221437,15.157360724913769,15.157360724913769
2008-07-10,19.405000686645508,18.47249984741211,18.940000534057617,19.3125,52812000.0,15.312891960144043,15.902014605204265,16.306910514831543,15.15932947472681,15.15932947472681
2008-07-11,19.362499237060547,18.5,18.899999618530273,18.637500762939453,54645200.0,14.777685165405273,15.773564847310384,16.271626434326173,15.15455892086029,15.15455892086029
2008-07-14,19.045000076293945,18.125,19.022499084472656,18.145000457763672,42679600.0,14.387182235717773,15.628332328796386,16.2208016204834,15.145085134623963,15.145085134623963
2008-07-15,17.827499389648438,16.822500228881836,17.815000534057617,17.104999542236328,84268800.0,13.5625638961792,15.461294809977213,16.163990154266358,15.125786095130735,15.125786095130735
2008-07-16,18.139999389648438,16.627500534057617,17.082500457763672,18.0575008392334,92448800.0,14.317801475524902,15.32346248626709,16.113125686645507,15.116051340677652,15.116051340677652
2008-07-17,18.764999389648438,17.837499618530273,18.424999237060547,18.764999389648438,67268800.0,14.878779411315918,15.230957921346029,16.063688411712647,15.113226674851918,15.113226674851918
2008-07-18,18.622499465942383,18.030000686645508,18.559999465942383,18.350000381469727,46632000.0,14.549725532531738,15.155632718404133,16.00382442474365,15.10659724964815,15.10659724964815
2008-07-21,18.735000610351562,17.892499923706055,18.477500915527344,17.975000381469727,52937200.0,14.252384185791016,15.014232063293457,15.942771034240723,15.0966645396033,15.0966645396033
2008-07-22,18.5575008392334,16.975000381469727,17.399999618530273,18.512500762939453,65408000.0,14.678574562072754,14.918291600545247,15.907843761444092,15.091858907677661,15.091858907677661
2008-07-23,18.75,18.149999618530273,18.375,18.3125,49942800.0,14.519989013671875,14.810457102457683,15.87355073928833,15.085360386154868,15.085360386154868
2008-07-24,18.4325008392334,17.489999771118164,18.229999542236328,17.520000457763672,36625600.0,13.891616821289062,14.68702875773112,15.824787311553955,15.071947537111432,15.071947537111432
2008-07-25,18.087499618530273,17.267499923706055,17.635000228881836,17.989999771118164,38690800.0,14.264276504516602,14.606284777323404,15.784071788787841,15.062973414527045,15.062973414527045
2008-07-28,18.399999618530273,17.5625,18.102500915527344,17.637500762939453,35699200.0,13.984786987304688,14.539284896850585,15.737687244415284,15.051125212030096,15.051125212030096
2008-07-29,18.99250030517578,17.752500534057617,17.75749969482422,18.99250030517578,49040400.0,15.059159278869629,14.498450406392415,15.712314414978028,15.05121253884357,15.05121253884357
2008-07-30,19.725000381469727,18.5674991607666,19.3125,19.612499237060547,76089200.0,15.550761222839355,14.532545216878255,15.693007221221924,15.056584030069331,15.056584030069331
2008-07-31,19.537500381469727,17.872499465942383,19.05500030517578,18.264999389648438,148888800.0,14.482325553894043,14.477174123128256,15.654630699157714,15.050474897344062,15.050474897344062
2008-08-01,18.524999618530273,17.587499618530273,18.325000762939453,17.9325008392334,61715600.0,14.21868896484375,14.439907709757486,15.618474502563476,15.041719255949321,15.041719255949321
2008-08-04,18.399999618530273,17.875,17.940000534057617,18.125,42686000.0,14.371318817138672,14.43885014851888,15.599405155181884,15.034735918045044,15.034735918045044
2008-08-05,18.5575008392334,18.079999923706055,18.299999237060547,18.399999618530273,34354800.0,14.589369773864746,14.507303873697916,15.588502655029297,15.030144514496794,15.030144514496794
2008-08-06,18.202499389648438,17.767499923706055,18.200000762939453,17.8700008392334,40924000.0,14.16912841796875,14.497392336527506,15.559720344543457,15.021358635960793,15.021358635960793
2008-08-07,17.8125,17.334999084472656,17.69499969482422,17.375,43847200.0,13.77664852142334,14.423916943868,15.510481319427491,15.00878580652102,15.00878580652102
2008-08-08,18.212499618530273,17.27750015258789,17.4424991607666,18.149999618530273,36354400.0,14.391148567199707,14.4133451461792,15.460330543518067,15.002609434127807,15.002609434127807
2008-08-11,19.125,17.987499237060547,18.110000610351562,18.697500228881836,55289200.0,14.825261116027832,14.451536941528321,15.414461345672608,15.038864860534668,15.000853510186223
2008-08-12,18.700000762939453,18.149999618530273,18.549999237060547,18.200000762939453,33734400.0,14.430792808532715,14.435018157958984,15.361852378845215,15.055614948272705,14.995264679777856
2008-08-13,18.542499542236328,18.1200008392334,18.1875,18.482500076293945,29924800.0,14.739825248718262,14.449673906962078,15.309517154693603,15.08461332321167,14.99278468530155
2008-08-14,18.947500228881836,18.399999618530273,18.467500686645508,18.94499969482422,25839200.0,15.108667373657227,14.530810610453289,15.272804851531982,15.110322570800781,14.993898941920353
2008-08-15,19.13249969482422,18.707500457763672,18.997499465942383,18.947500228881836,26003200.0,15.110661506652832,14.58723627726237,15.229154930114746,15.134644374847412,14.995010966346378
2008-08-18,19.0625,18.53499984741211,18.905000686645508,18.735000610351562,25850400.0,14.941190719604492,14.650996526082357,15.1963480758667,15.159352836608887,14.994503228169567
2008-08-19,18.809999465942383,18.40250015258789,18.612499237060547,18.434999465942383,21104800.0,14.70194149017334,14.627182006835938,15.164742527008057,15.181966161727905,14.991769006319135
2008-08-20,18.677499771118164,18.415000915527344,18.524999618530273,18.642499923706055,18118800.0,14.867423057556152,14.58162612915039,15.14370174407959,15.207027225494384,14.9906176549417
2008-08-21,18.65999984741211,18.297500610351562,18.489999771118164,18.594999313354492,15544800.0,14.829540252685547,14.604773775736492,15.132092056274415,15.233196115493774,14.989139880609075
2008-08-22,18.947500228881836,18.459999084472656,18.84000015258789,18.522499084472656,20955600.0,14.771723747253418,14.641642761230468,15.112110805511474,15.257379484176635,14.987163370305842
2008-08-25,18.72249984741211,18.282499313354492,18.3799991607666,18.329999923706055,18039600.0,14.618206024169922,14.658101908365886,15.08124906539917,15.27372407913208,14.983839430250564
2008-08-26,18.575000762939453,18.217500686645508,18.417499542236328,18.334999084472656,18667200.0,14.622185707092285,14.660289637247722,15.04356861114502,15.292130355834962,14.980610379150935
2008-08-27,18.625,18.212499618530273,18.25749969482422,18.612499237060547,19141600.0,14.843501091003418,14.705247815450033,15.004764232635498,15.311639728546142,14.979397022618656
2008-08-28,18.952499389648438,18.542499542236328,18.6875,18.912500381469727,26741200.0,15.082746505737305,14.792321014404298,14.97395601272583,15.327495679855346,14.980303597031979
2008-08-29,19.0,18.674999237060547,18.739999771118164,18.975000381469727,19326400.0,15.132588386535645,14.841750335693359,14.942519149780274,15.348409261703491,14.98162781259288
2008-09-02,19.375,18.59749984741211,19.207500457763672,18.747499465942383,29898400.0,14.95116138458252,14.85014368693034,14.910228977203369,15.36687421798706,14.9813651709721
2008-09-03,18.834999084472656,18.017499923706055,18.639999389648438,18.262500762939453,35400800.0,14.564373970031738,14.859049097696941,14.880153923034667,15.381471300125122,14.977801143613636
2008-09-04,18.157499313354492,17.4375,18.1299991607666,17.625,37670000.0,14.055964469909668,14.8134583791097,14.833567485809326,15.391836681365966,14.969988968412755
2008-09-05,17.9950008392334,17.3125,17.49250030517578,17.940000534057617,40616800.0,14.30717658996582,14.76002566019694,14.794384059906006,15.407350606918335,14.964419116493033
2008-09-08,18.572500228881836,17.170000076293945,18.377500534057617,17.524999618530273,56669600.0,13.976212501525879,14.68439572652181,14.76031623840332,15.416006660461425,14.956184061368306
2008-09-09,17.587499618530273,16.795000076293945,17.587499618530273,16.872499465942383,49882000.0,13.455841064453125,14.585372416178386,14.70196517944336,15.417674894332885,14.94378453246818
2008-09-10,17.475000381469727,16.657499313354492,16.8174991607666,17.260000228881836,43936800.0,13.76487922668457,14.522901598612467,14.654909133911133,15.418548345565796,14.934121374224054
2008-09-11,17.84000015258789,16.762500762939453,16.852500915527344,17.737499237060547,47132000.0,14.145681381225586,14.474785486857096,14.615072631835938,15.419324750900268,14.927711292980163
2008-09-12,17.915000915527344,17.3125,17.482500076293945,17.912500381469727,28240400.0,14.285247802734375,14.438499323527019,14.585916748046875,15.422864618301391,14.922530135800761
2008-09-15,17.7450008392334,17.065000534057617,17.165000915527344,17.344999313354492,38734400.0,13.832663536071777,14.375895309448243,14.553061294555665,15.422275085449218,14.913811203002929
2008-09-16,17.239999771118164,16.25,16.655000686645508,16.587499618530273,83596400.0,13.228557586669922,14.283252080281576,14.517836742401123,15.411243867874145,14.900436174301873
2008-09-17,16.987499237060547,16.002500534057617,16.452499389648438,16.022499084472656,67536800.0,12.77796745300293,14.160304196675618,14.459962558746337,15.39015643119812,14.883723822165662
2008-09-18,16.809999465942383,14.595000267028809,16.049999237060547,16.725000381469727,84189200.0,13.338212966918945,14.059951655069987,14.425940036773682,15.37362087249756,14.871649518609047
2008-09-19,17.790000915527344,16.760000228881836,17.752500534057617,17.392499923706055,68941600.0,13.870543479919434,13.979138120015461,14.39709306716919,15.352001791000367,14.863889006681221
2008-09-22,17.247499465942383,16.225000381469727,17.229999542236328,16.295000076293945,46266400.0,12.99528694152832,13.836651357014974,14.36144510269165,15.316535768508912,14.849515144641583
2008-09-23,16.86750030517578,16.02750015258789,16.462499618530273,16.725000381469727,43803600.0,13.338212966918945,13.72912146250407,14.340465717315674,15.280633668899537,14.837978486796372
2008-09-24,16.93000030517578,16.375,16.762500762939453,16.420000076293945,24532400.0,13.094977378845215,13.6311616897583,14.331113986968994,15.247552070617676,14.824773932948258
2008-09-25,16.61750030517578,16.135000228881836,16.4375,16.149999618530273,23895200.0,12.879651069641113,13.552740796407063,14.302350978851319,15.207738332748413,14.810148949013616
2008-09-26,15.850000381469727,15.199999809265137,15.682499885559082,15.510000228881836,51171200.0,12.369247436523438,13.423545519510904,14.252160339355468,15.157924375534058,14.791933266084586
2008-09-29,15.119999885559082,13.97249984741211,15.074999809265137,14.449999809265137,78439200.0,11.523895263671875,13.260057703653972,14.191643733978271,15.097734079360961,14.767725577177824
2008-09-30,15.357500076293945,14.095000267028809,14.095000267028809,15.34749984741211,38720400.0,12.239653587341309,13.178978538513183,14.151389122009277,15.047080078125,14.749136812546674
2008-10-01,15.524999618530273,14.802499771118164,15.1875,15.327500343322754,27054000.0,12.22370433807373,13.076233545939127,14.102291717529297,15.005067739486694,14.73070299886439
2008-10-02,15.3725004196167,14.327500343322754,15.3725004196167,14.397500038146973,35216000.0,11.482026100158691,12.898656527201334,14.041532459259033,14.957541599273682,14.707161861917246
2008-10-03,15.042499542236328,14.077500343322754,14.767499923706055,14.210000038146973,58355600.0,11.33249568939209,12.70180638631185,13.990350036621093,14.907568674087525,14.682883688014188
2008-10-06,14.005000114440918,12.5625,13.354999542236328,13.845000267028809,87360800.0,11.041406631469727,12.515722592671713,13.925892639160157,14.854982213973999,14.6568731376103
2008-10-07,14.109999656677246,12.654999732971191,14.0,12.787500381469727,75845600.0,10.198049545288086,12.313688723246257,13.850157890319824,14.793922567367554,14.625250275253403
2008-10-08,13.607500076293945,11.9375,12.2524995803833,13.157500267028809,75210400.0,10.49312686920166,12.161366017659505,13.758837242126464,14.735575828552246,14.596150814647405
2008-10-09,13.984999656677246,12.352499961853027,13.447500228881836,12.462499618530273,42537600.0,9.938862800598145,11.934742673238118,13.646599273681641,14.669803247451782,14.563582366996712
2008-10-10,13.487500190734863,11.75,11.75,13.0,72541600.0,10.367521286010742,11.701207860310872,13.564303188323974,14.609466943740845,14.534443053934309
2008-10-13,14.75,13.397500038146973,13.7475004196167,14.717499732971191,49433200.0,11.737228393554688,11.617337290445963,13.514673976898193,14.566574239730835,14.515151918345484
2008-10-14,15.52750015258789,13.8125,15.5,14.40250015258789,53142400.0,11.486015319824219,11.493857447306315,13.456967906951904,14.528186531066895,14.494404407396708
2008-10-15,14.0,12.132499694824219,13.880000114440918,12.4375,76699200.0,9.918924331665039,11.282120577494304,13.36355899810791,14.476030826568604,14.463278692595813
2008-10-16,13.332500457763672,12.010000228881836,12.537500381469727,13.267499923706055,56062800.0,10.580850601196289,11.128867212931315,13.29179344177246,14.42575689315796,14.437046070356626
2008-10-17,13.767499923706055,12.875,12.875,13.055000305175781,35098400.0,10.411382675170898,10.998342895507813,13.224488124847412,14.367484722137451,14.410028195221152
2008-10-20,13.454999923706055,12.779999732971191,13.327500343322754,13.0024995803833,35965600.0,10.369512557983398,10.921384048461913,13.144055404663085,14.302192974090577,14.383091424306233
2008-10-21,13.267499923706055,12.572500228881836,12.837499618530273,12.675000190734863,28995600.0,10.108330726623535,10.779295857747396,13.049716796875,14.232089071273803,14.354781750811647
2008-10-22,13.0,12.0,12.492500305175781,12.1274995803833,40243600.0,9.671699523925781,10.609162203470866,12.954534931182861,14.158193655014038,14.323971999318976
2008-10-23,12.387499809265137,11.4350004196167,12.1899995803833,12.079999923706055,47970000.0,9.633820533752441,10.485948499043783,12.852414836883545,14.080965995788574,14.29331741457671
2008-10-24,12.125,10.9350004196167,10.949999809265137,11.994999885559082,40798800.0,9.566030502319336,10.368184153238932,12.741562099456788,14.007183475494385,14.2626207463153
2008-10-27,12.300000190734863,11.609999656677246,11.7524995803833,11.647500038146973,41901600.0,9.288897514343262,10.251350212097169,12.625126819610596,13.92714087486267,14.230532209334834
2008-10-28,12.895000457763672,11.762499809265137,11.975000381469727,12.492500305175781,58436000.0,9.962786674499512,10.235666020711262,12.525558738708495,13.860953407287598,14.203174866162813
2008-10-29,13.3774995803833,12.3774995803833,12.600000381469727,12.672499656677246,55994400.0,10.106340408325195,10.209880256652832,12.433646717071532,13.799194622039796,14.177080379170217
2008-10-30,14.039999961853027,12.645000457763672,12.647500038146973,13.5625,74913200.0,10.81611442565918,10.268363698323567,12.352620544433593,13.748161144256592,14.15580844275559
2008-10-31,14.020000457763672,13.25,13.47249984741211,13.837499618530273,40372800.0,11.035428047180176,10.312890815734864,12.276738300323487,13.70441517829895,14.136183408821154
2008-11-03,14.024999618530273,12.977499961853027,13.979999542236328,13.1225004196167,28425200.0,10.465213775634766,10.228089841206868,12.190608100891113,13.651359453201295,14.11323984861374
2008-11-04,15.112500190734863,13.470000267028809,13.595000267028809,14.952500343322754,73603600.0,11.924642562866211,10.257331657409669,12.13673683166504,13.608992948532105,14.099646076652574
2008-11-05,14.800000190734863,14.107500076293945,14.572500228881836,14.117500305175781,44992000.0,11.258728981018066,10.346651967366537,12.069467697143555,13.556518154144287,14.08210955137088
2008-11-06,14.0,12.6850004196167,13.760000228881836,12.882499694824219,52092800.0,10.273813247680664,10.326182810465495,11.978073940277099,13.491419086456299,14.058745770366645
2008-11-07,13.699999809265137,12.827500343322754,13.112500190734863,13.375,30906400.0,10.666583061218262,10.34319616953532,11.889750671386718,13.431853342056275,14.038061851408424
2008-11-10,13.824999809265137,12.800000190734863,13.824999809265137,12.9975004196167,26516800.0,10.365524291992188,10.342930285135905,11.794409389495849,13.36846426963806,14.015804048018023
2008-11-11,13.7475004196167,12.59000015258789,12.7475004196167,13.447500228881836,32392800.0,10.724401473999023,10.384001668294271,11.709874191284179,13.310051584243775,13.99597632166851
2008-11-12,13.912500381469727,12.795000076293945,13.112500190734863,12.9375,42746000.0,10.398872375488281,10.432479858398438,11.626564159393311,13.25335904121399,13.974436777080605
