Date,High,Low,Open,Close,Volume,Adj Close,KMB-15ma,KMB-50ma,KMB-100ma,KMB-200ma
2000-02-07,58.96452713012695,57.58628845214844,58.485137939453125,58.84467697143555,1258400.0,31.187345504760742,32.05753936767578,32.451350708007816,32.451350708007816,32.451350708007816
2000-02-08,60.3427619934082,59.26414108276367,59.443912506103516,59.38398742675781,1691900.0,31.473161697387695,31.98555132548014,32.41372805375319,32.41372805375319,32.41372805375319
2000-02-09,59.324066162109375,57.70613479614258,59.324066162109375,58.485137939453125,1817600.0,30.996780395507812,31.877569961547852,32.36124851085521,32.36124851085521,32.36124851085521
2000-02-10,58.1255989074707,54.889739990234375,58.1255989074707,56.20805358886719,1827200.0,29.789947509765625,31.68701591491699,32.26941633224487,32.26941633224487,32.26941633224487
2000-02-11,56.028282165527344,52.432884216308594,55.968360900878906,55.54889678955078,2944400.0,29.440595626831055,31.45835164388021,32.17187079067888,32.17187079067888,32.17187079067888
2000-02-14,56.56759262084961,54.41035461425781,56.32789993286133,54.94966506958008,1364000.0,29.123008728027344,31.263563283284505,32.07024205525716,32.07024205525716,32.07024205525716
2000-02-15,56.148128509521484,53.69127655029297,53.69127655029297,55.608821868896484,1814600.0,29.47236442565918,31.119589614868165,31.986439551076582,31.986439551076582,31.986439551076582
2000-02-16,55.66874313354492,53.69127655029297,55.18935775756836,54.889739990234375,1522800.0,29.09126091003418,30.859166463216145,31.895965218544006,31.895965218544006,31.895965218544006
2000-02-17,55.3691291809082,52.552734375,54.889739990234375,52.73250198364258,1955600.0,27.947925567626953,30.518286387125652,31.776327653364703,31.776327653364703,31.776327653364703
2000-02-18,52.61265563964844,49.73633575439453,52.013423919677734,50.69511032104492,1961300.0,26.868120193481445,30.17105547587077,31.63196861042696,31.63196861042696,31.63196861042696
2000-02-22,53.93096923828125,50.81495666503906,50.81495666503906,53.03211975097656,1717000.0,28.10671615600586,29.940273666381835,31.531247111729215,31.531247111729215,31.531247111729215
2000-02-23,53.81112289428711,52.19319152832031,52.79242706298828,52.61265563964844,2130200.0,27.884410858154297,29.713725789388022,31.429946104685467,31.429946104685467,31.429946104685467
2000-02-24,53.21188735961914,50.3355712890625,52.73250198364258,51.054649353027344,2611300.0,27.05866813659668,29.430010986328124,31.31180345689928,31.31180345689928,31.31180345689928
2000-02-25,50.51533889770508,48.95733642578125,49.97603225708008,49.31687545776367,1886500.0,26.137662887573242,29.057373174031575,31.17564186296965,31.17564186296965,31.17564186296965
2000-02-28,50.45541763305664,48.657718658447266,49.19702911376953,49.766300201416016,2415200.0,26.375850677490234,28.73025461832682,31.052570294111202,31.052570294111202,31.052570294111202
2000-02-29,50.3355712890625,49.37679672241211,49.85618591308594,49.37679672241211,2275600.0,26.169403076171875,28.395725123087566,30.93049111366272,30.93049111366272,30.93049111366272
2000-03-01,49.37679672241211,46.50048065185547,49.31687545776367,46.86001968383789,3054800.0,24.835542678833008,27.953217188517254,30.781833834764434,30.781833834764434,30.781833834764434
2000-03-02,47.698944091796875,46.38063430786133,46.97986602783203,47.21955871582031,2346300.0,25.02609634399414,27.55517158508301,30.64479246593657,30.64479246593657,30.64479246593657
2000-03-03,50.45541763305664,47.33940505981445,47.459251403808594,49.676414489746094,1936400.0,26.328218460083008,27.3243896484375,30.544407023939975,30.544407023939975,30.544407023939975
2000-03-06,49.01725769042969,47.03978729248047,48.47794723510742,48.537872314453125,1858500.0,25.72479248046875,27.076669438680014,30.434870329770174,30.434870329770174,30.434870329770174
2000-03-07,44.64285659790039,40.268455505371094,40.508148193359375,43.50431442260742,7966500.0,23.057037353515625,26.6722713470459,30.270918485853407,30.270918485853407,30.270918485853407
2000-03-08,47.99856185913086,44.40316390991211,44.822628021240234,46.97986602783203,5733000.0,25.048093795776367,26.37731997172038,30.15737881867782,30.15737881867782,30.15737881867782
2000-03-09,48.118408203125,46.320709228515625,46.97986602783203,48.118408203125,2634900.0,25.65513801574707,26.148245112101236,30.061586461168655,30.061586461168655,30.061586461168655
2000-03-10,48.23825454711914,44.52301025390625,47.938636779785156,45.54170608520508,3196700.0,24.28132438659668,25.903805033365884,29.94116433461507,29.94116433461507,29.94116433461507
2000-03-13,46.02109146118164,44.223392486572266,44.46308898925781,45.72147750854492,2059600.0,24.377168655395508,25.73774159749349,29.827613402386103,29.827613402386103,29.827613402386103
2000-03-14,45.9012451171875,43.92377853393555,45.78139877319336,44.58293533325195,2406900.0,23.77014923095703,25.448637135823567,29.70646411895752,29.70646411895752,29.70646411895752
2000-03-15,49.61648941040039,44.103546142578125,44.223392486572266,48.777565002441406,3404800.0,26.006574630737305,25.32344805399577,29.576806411743163,29.63391726624732,29.63391726624732
2000-03-16,55.009586334228516,49.85618591308594,50.3355712890625,53.33173370361328,3481700.0,28.434715270996094,25.415184529622397,29.50142791748047,29.610855689415565,29.610855689415565
2000-03-17,54.590126037597656,50.755035400390625,52.61265563964844,51.77373123168945,2750500.0,27.604036331176758,25.512942759195962,29.412611961364746,29.57299117322238,29.57299117322238
2000-03-20,52.432884216308594,50.81495666503906,51.77373123168945,51.23442077636719,1925400.0,27.316490173339844,25.57565205891927,29.308517417907716,29.531204117669,29.531204117669
2000-03-21,52.67258071899414,50.155799865722656,51.35426712036133,50.81495666503906,1856000.0,27.092853546142578,25.637215423583985,29.180894660949708,29.486870470913974,29.486870470913974
2000-03-22,50.57526397705078,48.89741134643555,49.49664306640625,49.676414489746094,1526000.0,26.485811233520508,25.747233327229818,29.025886917114256,29.43328012738909,29.43328012738909
2000-03-23,51.59395980834961,49.31687545776367,49.61648941040039,51.23442077636719,2213000.0,27.316490173339844,25.899926249186198,28.902736892700194,29.396143461528577,29.396143461528577
2000-03-24,52.67258071899414,50.57526397705078,51.23442077636719,50.9348030090332,1929200.0,27.156753540039062,25.95516192118327,28.781473693847655,29.357533290468414,29.357533290468414
2000-03-27,51.77373123168945,49.676414489746094,50.9348030090332,49.85618591308594,1592400.0,26.5816650390625,26.012286758422853,28.64299186706543,29.310484676037806,29.310484676037806
2000-03-28,50.3355712890625,48.89741134643555,48.89741134643555,49.55656814575195,1900000.0,26.421918869018555,26.236612192789714,28.50639675140381,29.262341912587484,29.262341912587484
2000-03-29,51.11457443237305,49.49664306640625,49.55656814575195,50.9348030090332,2188000.0,27.156753540039062,26.377189509073894,28.398472175598144,29.22782407041456,29.22782407041456
2000-03-30,55.42905044555664,51.054649353027344,51.414188385009766,54.29050827026367,2639900.0,28.945894241333008,26.596573257446288,28.32506004333496,29.223276815106793,29.223276815106793
2000-03-31,55.848514556884766,52.91227340698242,54.53020095825195,53.751197814941406,2505800.0,28.658357620239258,26.88837547302246,28.245262031555175,29.21430984375969,29.21430984375969
2000-04-03,56.867210388183594,53.87104415893555,54.05081558227539,56.867210388183594,1593200.0,30.319726943969727,27.284546025594075,28.194245376586913,29.23158198595047,29.23158198595047
2000-04-04,58.84467697143555,53.93096923828125,56.867210388183594,56.62751770019531,2401500.0,30.191911697387695,27.71266352335612,28.15718692779541,29.24635628920335,29.24635628920335
2000-04-05,56.62751770019531,53.57143020629883,56.62751770019531,53.57143020629883,1710500.0,28.562509536743164,27.88305918375651,28.095797729492187,29.235994974772137,29.235994974772137
2000-04-06,54.7099723815918,53.21188735961914,54.41035461425781,53.81112289428711,1107000.0,28.6903018951416,27.900098292032876,28.00965160369873,29.227850301941828,29.227850301941828
2000-04-07,54.53020095825195,53.391658782958984,53.93096923828125,53.93096923828125,824000.0,28.754196166992188,27.97677561442057,27.923512992858885,29.220884799957275,29.220884799957275
2000-04-10,55.608821868896484,53.511505126953125,53.81112289428711,53.751197814941406,1603500.0,28.658357620239258,28.066233444213868,27.85514846801758,29.212732232135274,29.212732232135274
2000-04-11,56.26797866821289,53.81112289428711,54.11073684692383,55.18935775756836,1594700.0,29.425128936767578,28.221718470255535,27.812282180786134,29.21576647077288,29.21576647077288
2000-04-12,57.94582748413086,55.06951141357422,55.06951141357422,57.106903076171875,2456600.0,30.4475154876709,28.485832087198894,27.79557991027832,29.233115048475668,29.233115048475668
2000-04-13,58.00575256347656,55.129432678222656,57.106903076171875,58.00575256347656,2354800.0,30.926734924316406,28.72651507059733,27.787826805114747,29.256637546751236,29.256637546751236
2000-04-14,56.68743896484375,53.631351470947266,56.56759262084961,54.53020095825195,2007100.0,29.07370948791504,28.854312133789062,27.73475639343262,29.25413168293156,29.25413168293156
2000-04-17,56.32789993286133,51.77373123168945,53.57143020629883,56.32789993286133,2391900.0,30.032169342041016,29.08434575398763,27.709747200012206,29.26464570535196,29.26464570535196
2000-04-18,56.56759262084961,54.650047302246094,55.848514556884766,55.848514556884766,2529700.0,29.776565551757812,29.30798886617025,27.681531600952148,29.271471303304036,29.271471303304036
2000-04-19,55.968360900878906,55.18935775756836,55.848514556884766,55.608821868896484,1545200.0,29.648773193359375,29.474123509724937,27.645043830871582,29.276435801857396,29.276435801857396
2000-04-20,57.5263671875,55.2492790222168,55.608821868896484,57.16682815551758,1555400.0,30.479454040527344,29.576360829671223,27.634697303771972,29.292059415346618,29.292059415346618
2000-04-24,57.94582748413086,56.44774627685547,56.56759262084961,57.88590621948242,1787400.0,30.862865447998047,29.723328018188475,27.65615566253662,29.312197954226765,29.312197954226765
2000-04-25,59.204219818115234,56.44774627685547,57.94582748413086,58.485137939453125,3356600.0,31.182336807250977,29.780835342407226,27.69099048614502,29.33587059793593,29.33587059793593
2000-04-26,58.1255989074707,56.987056732177734,57.76605987548828,57.5263671875,2118000.0,30.671146392822266,29.812784322102864,27.721953239440918,29.35256154537201,29.35256154537201
2000-04-27,57.04697799682617,55.78858947753906,56.56759262084961,56.44774627685547,1749000.0,30.096059799194336,29.915021006266276,27.73442714691162,29.36174053615994,29.36174053615994
2000-04-28,56.20805358886719,53.99089050292969,55.848514556884766,55.54889678955078,1679000.0,29.61681365966797,29.9767884572347,27.744938201904297,29.3648511840076,29.3648511840076
2000-05-01,56.148128509521484,54.17066192626953,54.17066192626953,54.769893646240234,1480300.0,29.20148277282715,30.006607564290366,27.7700093460083,29.36288288989699,29.36288288989699
2000-05-02,55.66874313354492,53.87104415893555,54.82981872558594,55.488975524902344,1782600.0,29.584877014160156,30.06837552388509,27.824344482421875,29.3655256770906,29.3655256770906
2000-05-03,55.54889678955078,54.650047302246094,54.650047302246094,55.42905044555664,1066100.0,29.552942276000977,30.07689641316732,27.853269004821776,29.36773057825425,29.36773057825425
2000-05-04,56.50767135620117,54.7099723815918,55.488975524902344,56.028282165527344,1797000.0,29.872421264648438,30.038556798299155,27.89302921295166,29.37359907460767,29.37359907460767
2000-05-05,56.867210388183594,55.42905044555664,56.08820724487305,56.50767135620117,1569000.0,30.12799644470215,29.98530756632487,27.95441577911377,29.382270308746687,29.382270308746687
2000-05-08,56.987056732177734,55.848514556884766,55.968360900878906,56.20805358886719,892800.0,29.968286514282227,30.044946034749348,28.03102825164795,29.388929583809592,29.388929583809592
2000-05-09,58.30537033081055,56.50767135620117,56.68743896484375,57.94582748413086,1215700.0,30.89479637145996,30.102454503377277,28.121407165527344,29.405849435356227,29.405849435356227
2000-05-10,58.1255989074707,56.80728530883789,57.5263671875,57.5263671875,1538300.0,30.671146392822266,30.16209322611491,28.21144203186035,29.41990829043918,29.41990829043918
2000-05-11,59.6836051940918,57.4664421081543,57.76605987548828,59.02444839477539,1396900.0,31.46988296508789,30.283500544230144,28.344128837585448,29.442435484666092,29.442435484666092
2000-05-12,58.78475570678711,56.68743896484375,58.78475570678711,57.73609924316406,1019900.0,30.78297233581543,30.303735097249348,28.459266357421875,29.457006537395976,29.457006537395976
2000-05-15,59.443912506103516,57.58628845214844,57.76605987548828,58.485137939453125,1096000.0,31.182336807250977,30.32503318786621,28.556348724365236,29.47555847578151,29.47555847578151
2000-05-16,59.92329788208008,57.5263671875,58.724830627441406,58.724830627441406,1199900.0,31.31013298034668,30.33355293273926,28.668055534362793,29.495075225830078,29.495075225830078
2000-05-17,60.3427619934082,58.1255989074707,58.365291595458984,59.98322296142578,1265000.0,31.98105812072754,30.420880381266276,28.846535949707032,29.521243466829,29.521243466829
2000-05-18,59.50383377075195,57.88590621948242,59.324066162109375,58.365291595458984,1148700.0,31.118425369262695,30.4890380859375,28.967942581176757,29.537880778312683,29.537880778312683
2000-05-19,58.00575256347656,57.04697799682617,57.40652084350586,58.00575256347656,1096100.0,30.926734924316406,30.576366170247397,29.073374519348146,29.5521988622921,29.5521988622921
2000-05-22,59.204219818115234,57.346595764160156,59.204219818115234,57.5263671875,1429800.0,30.671146392822266,30.674343744913738,29.201170959472655,29.563616694236288,29.563616694236288
2000-05-23,57.58628845214844,55.3691291809082,57.28667449951172,57.28667449951172,1091200.0,30.54334831237793,30.73824183146159,29.324494552612304,29.573512973207414,29.573512973207414
2000-05-24,58.30537033081055,57.28667449951172,57.346595764160156,57.346595764160156,842400.0,30.575319290161133,30.806400299072266,29.460597953796388,29.583531036376954,29.583531036376954
2000-05-25,57.16682815551758,55.66874313354492,57.106903076171875,56.028282165527344,1113900.0,29.872421264648438,30.806400299072266,29.53791488647461,29.557360649108887,29.586391335666768
2000-05-26,56.20805358886719,54.94966506958008,56.08820724487305,55.608821868896484,806400.0,29.648773193359375,30.77445208231608,29.562196044921876,29.531811981201173,29.587002922506894
2000-05-30,56.50767135620117,55.66874313354492,55.728668212890625,56.20805358886719,1437300.0,29.968286514282227,30.77445208231608,29.609481048583984,29.511046504974367,29.590704704951314
2000-05-31,58.42521667480469,55.608821868896484,56.08820724487305,58.00575256347656,1996700.0,30.926734924316406,30.77658131917318,29.681685943603515,29.495101680755614,29.603551149368286
2000-06-01,59.50383377075195,57.226749420166016,57.5263671875,58.724830627441406,1767600.0,31.31013298034668,30.81918042500814,29.7660315322876,29.47346309661865,29.61980430966332
2000-06-02,59.38398742675781,56.74736404418945,58.724830627441406,57.4664421081543,1103700.0,30.63920783996582,30.763802083333335,29.849099464416504,29.43749319076538,29.629421324100136
2000-06-05,58.00575256347656,56.987056732177734,57.5263671875,57.16682815551758,952700.0,30.479454040527344,30.743567530314127,29.912358741760254,29.407547817230224,29.63736555509478
2000-06-06,58.604984283447266,56.987056732177734,57.226749420166016,58.1255989074707,957500.0,30.990646362304688,30.73078816731771,29.989036598205566,29.385255146026612,29.649895932939316
2000-06-07,57.94582748413086,56.20805358886719,57.5263671875,56.26797866821289,1630400.0,30.134431838989258,30.652408091227212,30.060091934204102,29.351541900634764,29.65434121648106
2000-06-08,56.68743896484375,54.470279693603516,54.470279693603516,55.848514556884766,2446500.0,29.90977668762207,30.514322662353514,30.129849090576172,29.31812292098999,29.656663357127798
2000-06-09,57.28667449951172,56.08820724487305,56.08820724487305,56.50767135620117,1194400.0,30.26279067993164,30.457280349731445,30.191969833374024,29.295221004486084,29.662123963639544
2000-06-12,56.92713165283203,56.20805358886719,56.38782501220703,56.29793930053711,1159300.0,30.150466918945312,30.405529149373372,30.21606128692627,29.270560665130617,29.66648416859763
2000-06-13,56.44774627685547,54.82981872558594,56.44774627685547,55.54889678955078,1552400.0,29.749317169189453,30.344073867797853,30.237880477905275,29.241571254730225,29.667217204001098
2000-06-14,57.4664421081543,55.54889678955078,55.54889678955078,56.80728530883789,1406600.0,30.423248291015625,30.33606719970703,30.239950904846193,29.21709814071655,29.673849055641575
2000-06-15,57.82598114013672,56.44774627685547,57.4664421081543,57.04697799682617,1364100.0,30.551624298095703,30.334487533569337,30.247145156860352,29.20216604232788,29.681481883836828
2000-06-16,56.38782501220703,55.009586334228516,55.608821868896484,56.20805358886719,1735700.0,30.102333068847656,30.34981498718262,30.277941627502443,29.186869678497313,29.685109911293818
2000-06-19,56.68743896484375,55.18935775756836,55.968360900878906,55.2492790222168,1567500.0,29.588869094848633,30.345821380615234,30.29591297149658,29.152782287597656,29.684287340213093
2000-06-20,55.3691291809082,51.11457443237305,55.3691291809082,52.133270263671875,3421100.0,27.92007064819336,30.20927365620931,30.279230461120605,29.101371726989747,29.66933635129767
2000-06-21,52.73250198364258,50.81495666503906,52.133270263671875,52.432884216308594,3032100.0,28.08053207397461,30.019526799519856,30.267673950195313,29.061411209106446,29.655985054849577
2000-06-22,53.391658782958984,51.35426712036133,52.4928092956543,52.07334518432617,2123400.0,27.88799285888672,29.791384124755858,30.236931228637694,29.024606704711914,29.641251786549887
2000-06-23,53.33173370361328,51.95349884033203,52.432884216308594,52.67258071899414,1327000.0,28.208911895751953,29.6293643951416,30.192159156799317,28.993869533538817,29.629414266791226
2000-06-26,54.17066192626953,52.4928092956543,52.67258071899414,52.61265563964844,1376200.0,28.17680549621582,29.4758544921875,30.137160568237306,28.962493686676027,29.617507637524213
2000-06-27,53.81112289428711,52.253116607666016,52.73250198364258,53.391658782958984,2379900.0,28.59401512145996,29.316079076131185,30.127566680908203,28.93116153717041,29.609186560157838
2000-06-28,54.350433349609375,51.83365249633789,53.93096923828125,51.878597259521484,2147400.0,27.7836856842041,29.159362665812175,30.082597007751463,28.896172103881835,29.594464778900146
2000-06-29,54.889739990234375,51.294342041015625,51.893577575683594,54.05081558227539,3038400.0,28.947023391723633,29.09517911275228,30.06600616455078,28.873768882751463,29.589285247802735
2000-06-30,55.18935775756836,52.133270263671875,53.33173370361328,55.009586334228516,4013400.0,29.46050262451172,29.041693242390952,30.06224075317383,28.853642292022705,29.5882631634909
2000-07-03,55.728668212890625,53.57143020629883,54.889739990234375,55.06951141357422,777000.0,29.492584228515625,28.997834396362304,30.042503356933594,28.838600330352783,29.587509786050152
2000-07-05,56.20805358886719,53.93096923828125,55.3092041015625,55.2492790222168,1771300.0,29.588869094848633,28.987137858072916,30.017023429870605,28.836589546203612,29.58752040565014
2000-07-06,56.028282165527344,53.93096923828125,55.3092041015625,53.93096923828125,1862900.0,28.882835388183594,28.88444366455078,29.971033401489258,28.83101194381714,29.582057731096135
2000-07-07,54.82981872558594,52.97219467163086,54.53020095825195,53.81112289428711,1184500.0,28.818647384643555,28.76891187032064,29.933983421325685,28.8279683303833,29.57618534381573
2000-07-10,55.54889678955078,53.751197814941406,53.81112289428711,54.590126037597656,1282500.0,29.23584747314453,28.71114616394043,29.916779174804688,28.825603160858154,29.573587344802974
2000-07-11,56.148128509521484,54.94966506958008,55.2492790222168,55.9084358215332,1067600.0,29.94188117980957,28.734680302937825,29.92328052520752,28.834109363555907,29.57637744961363
2000-07-12,56.028282165527344,54.590126037597656,55.848514556884766,55.9084358215332,1296400.0,29.94188117980957,28.86946767171224,29.938088493347166,28.854048919677734,29.579125597960967
2000-07-13,56.92713165283203,55.968360900878906,56.50767135620117,56.44774627685547,1544100.0,30.23070526123047,29.01281255086263,29.951005058288573,28.887674770355225,29.583988132761487
2000-07-14,57.5263671875,55.66874313354492,57.346595764160156,55.78858947753906,978100.0,29.877696990966797,29.1454594930013,29.95750015258789,28.905384578704833,29.586163753933377
2000-07-17,56.80728530883789,54.7099723815918,56.56759262084961,55.3691291809082,943200.0,29.653051376342773,29.241735458374023,29.953112754821777,28.923070983886717,29.586655574686386
2000-07-18,55.488975524902344,54.650047302246094,55.3691291809082,54.82981872558594,1651700.0,29.364206314086914,29.320895512898762,29.937836952209473,28.94612636566162,29.585031857455736
2000-07-19,55.18935775756836,54.350433349609375,54.7099723815918,55.18935775756836,1009200.0,29.55677032470703,29.385079193115235,29.929606628417968,28.98031744003296,29.584827063740164
2000-07-20,55.9084358215332,54.7099723815918,55.129432678222656,55.129432678222656,1008200.0,29.524682998657227,29.50114568074544,29.902204360961914,29.011805763244627,29.58439437262446
2000-07-21,55.3691291809082,53.391658782958984,55.18935775756836,54.41035461425781,1660900.0,29.139577865600586,29.513982645670573,29.87157299041748,29.041507511138917,29.581217111860003
2000-07-24,55.848514556884766,54.41035461425781,55.728668212890625,54.590126037597656,1147100.0,29.23584747314453,29.499005635579426,29.826892280578612,29.08551055908203,29.57876768179819
2000-07-25,55.488975524902344,53.99089050292969,54.82981872558594,54.7099723815918,902400.0,29.300031661987305,29.486168797810873,29.79723346710205,29.128249912261964,29.576804752081213
2000-07-26,57.82598114013672,55.06951141357422,56.08820724487305,57.28667449951172,3816800.0,30.67999267578125,29.558910369873047,29.787186584472657,29.171767654418947,29.58451935294625
2000-07-27,57.88590621948242,56.26797866821289,57.88590621948242,56.68743896484375,1842200.0,30.35906982421875,29.657325998942056,29.768165321350097,29.218110427856445,29.589898175663418
2000-07-28,57.5263671875,56.62751770019531,57.16682815551758,57.4664421081543,1380300.0,30.776268005371094,29.787834040323894,29.74406951904297,29.295302734375,29.598080036557953
2000-07-31,57.64621353149414,55.009586334228516,57.40652084350586,55.06951141357422,1810000.0,29.492584228515625,29.8049498240153,29.711552696228026,29.33974763870239,29.597357462530265
2000-08-01,57.4664421081543,55.129432678222656,55.3691291809082,57.04697799682617,1823900.0,30.551624298095703,29.845599365234374,29.704050483703615,29.38871250152588,29.603849073656562
2000-08-02,59.26414108276367,56.68743896484375,56.80728530883789,58.84467697143555,1727700.0,31.514389038085938,29.950433222452798,29.720915336608886,29.461043148040773,29.616758127470273
2000-08-03,59.26414108276367,57.82598114013672,58.84467697143555,57.82598114013672,1261400.0,30.96882438659668,29.99964116414388,29.72942485809326,29.526959705352784,29.625832397665754
2000-08-04,58.00575256347656,56.74736404418945,57.58628845214844,56.867210388183594,1411000.0,30.45534896850586,30.03815129597982,29.727025451660158,29.59381170272827,29.63136250813802
2000-08-07,57.5263671875,56.56759262084961,56.867210388183594,56.56759262084961,1146700.0,30.294883728027344,30.080940119425456,29.735474700927735,29.63669479370117,29.63575668840219
2000-08-08,56.80728530883789,55.78858947753906,56.56759262084961,56.08820724487305,1811600.0,30.038156509399414,30.125870132446288,29.743262367248533,29.652729206085205,29.63840405564559
2000-08-09,56.148128509521484,54.350433349609375,55.848514556884766,54.650047302246094,2267600.0,29.267946243286133,30.106615193684895,29.729255561828612,29.669368305206298,29.635982762754352
2000-08-10,56.26797866821289,54.94966506958008,55.06951141357422,55.968360900878906,1849500.0,29.973962783813477,30.13656717936198,29.710200119018555,29.695943031311035,29.638177438215777
2000-08-11,56.987056732177734,55.42905044555664,55.608821868896484,56.32789993286133,1012900.0,30.166515350341797,30.205029678344726,29.687327766418456,29.726679649353027,29.64158606990691
2000-08-14,58.66490936279297,56.56759262084961,56.56759262084961,58.485137939453125,2417100.0,31.32183074951172,30.34409523010254,29.700980224609374,29.77503984451294,29.652356869135147
2000-08-15,58.90460205078125,56.56759262084961,58.485137939453125,57.16682815551758,1476400.0,30.615825653076172,30.431814829508465,29.703707656860352,29.8080331993103,29.658493612981907
2000-08-16,57.346595764160156,55.968360900878906,57.16682815551758,55.968360900878906,821300.0,29.973962783813477,30.384746170043947,29.683373985290526,29.836205291748048,29.660490253303625
2000-08-17,56.56759262084961,54.650047302246094,55.968360900878906,54.82981872558594,1433400.0,29.364206314086914,30.318421936035158,29.667969474792482,29.86403070449829,29.65862683230226
2000-08-18,57.76605987548828,55.009586334228516,55.06951141357422,57.5263671875,2007800.0,30.80835723876953,30.32056121826172,29.68594108581543,29.9078950881958,29.665812647342683
2000-08-21,58.365291595458984,56.80728530883789,57.4664421081543,56.80728530883789,1273500.0,30.423248291015625,30.382605489095052,29.689150238037108,29.940560035705566,29.670517216558043
2000-08-22,57.04697799682617,55.66874313354492,56.867210388183594,55.9084358215332,787100.0,29.94188117980957,30.341955947875977,29.684978523254394,29.95051990509033,29.672192302750954
2000-08-23,56.028282165527344,55.18935775756836,55.848514556884766,55.728668212890625,785000.0,29.84560775756836,30.23070386250814,29.68690433502197,29.96239240646362,29.673256201246765
