Date,High,Low,Open,Close,Volume,Adj Close,CMG-15ma,CMG-50ma,CMG-100ma,CMG-200ma
2006-02-15,43.29999923706055,42.220001220703125,43.099998474121094,42.70000076293945,98100,42.70000076293945,44.643333435058594,44.643333435058594,44.643333435058594,44.643333435058594
2006-02-16,44.70000076293945,42.529998779296875,43.75,44.45000076293945,293000,44.45000076293945,44.673333485921226,44.63125014305115,44.63125014305115,44.63125014305115
2006-02-17,45.0,43.849998474121094,44.25,43.849998474121094,138000,43.849998474121094,44.78333333333333,44.58529416252585,44.58529416252585,44.58529416252585
2006-02-21,44.060001373291016,42.810001373291016,44.0,43.099998474121094,68100,43.099998474121094,44.66999994913737,44.50277773539225,44.50277773539225,44.50277773539225
2006-02-22,44.150001525878906,42.849998474121094,43.0,43.869998931884766,95900,43.869998931884766,44.426666514078775,44.469473587839225,44.469473587839225,44.469473587839225
2006-02-23,45.9900016784668,44.75,45.099998474121094,45.79999923706055,249300,45.79999923706055,44.375999704996744,44.535999870300294,44.535999870300294,44.535999870300294
2006-02-24,46.75,45.79999923706055,45.900001525878906,46.66999816894531,138300,46.66999816894531,44.50399958292643,44.63761883690243,44.63761883690243,44.63761883690243
2006-02-27,46.95000076293945,46.18000030517578,46.95000076293945,46.529998779296875,100800,46.529998779296875,44.50266621907552,44.723636107011274,44.723636107011274,44.723636107011274
2006-02-28,46.529998779296875,45.599998474121094,46.529998779296875,45.599998474121094,87500,45.599998474121094,44.36199951171875,44.76173881862474,44.76173881862474,44.76173881862474
2006-03-01,46.20000076293945,44.599998474121094,45.63999938964844,45.5,190100,45.5,44.30999959309896,44.792499701182045,44.792499701182045,44.792499701182045
2006-03-02,46.310001373291016,45.06999969482422,45.5,45.75,229000,45.75,44.31066614786784,44.830799713134766,44.830799713134766,44.830799713134766
2006-03-03,46.290000915527344,45.130001068115234,45.75,45.47999954223633,89100,45.47999954223633,44.405999501546226,44.85576893733098,44.85576893733098,44.85576893733098
2006-03-06,46.099998474121094,45.029998779296875,45.599998474121094,45.790000915527344,168900,45.790000915527344,44.63799947102864,44.89037012170862,44.89037012170862,44.89037012170862
2006-03-07,45.25,44.25,44.5,45.0,328300,45.0,44.87266616821289,44.89428547450474,44.89428547450474,44.89428547450474
2006-03-08,44.849998474121094,42.20000076293945,44.849998474121094,42.5,306600,42.5,44.839332834879556,44.81172390641837,44.81172390641837,44.81172390641837
2006-03-09,42.900001525878906,41.25,42.75,41.459999084472656,161500,41.459999084472656,44.756666056315105,44.699999745686846,44.699999745686846,44.699999745686846
2006-03-10,42.880001068115234,40.88999938964844,41.400001525878906,42.11000061035156,313900,42.11000061035156,44.60066604614258,44.61645138648249,44.61645138648249,44.61645138648249
2006-03-13,43.75,42.36000061035156,42.36000061035156,43.40999984741211,190400,43.40999984741211,44.57133280436198,44.578749775886536,44.578749775886536,44.578749775886536
2006-03-14,49.150001525878906,45.95000076293945,46.290000915527344,48.70000076293945,1255800,48.70000076293945,44.9446662902832,44.703636169433594,44.703636169433594,44.703636169433594
2006-03-15,52.75,47.849998474121094,48.0,52.0099983215332,1142100,52.0099983215332,45.48733291625977,44.91852917390711,44.91852917390711,44.91852917390711
2006-03-16,56.75,51.88999938964844,52.0,55.04999923706055,1697700,55.04999923706055,46.103999582926434,45.207999747140065,45.207999747140065,45.207999747140065
2006-03-17,55.5,53.41999816894531,55.5,53.86000061035156,396200,53.86000061035156,46.583333079020186,45.4483331044515,45.4483331044515,45.4483331044515
2006-03-20,53.86000061035156,50.04999923706055,53.86000061035156,50.09000015258789,863500,50.09000015258789,46.82066650390625,45.57378356521194,45.57378356521194,45.57378356521194
2006-03-21,52.349998474121094,50.20000076293945,50.2599983215332,52.0,360400,52.0,47.24733327229818,45.742894524022155,45.742894524022155,45.742894524022155
2006-03-22,54.849998474121094,52.95000076293945,52.95000076293945,54.79999923706055,579300,54.79999923706055,47.867333221435544,45.97512797820262,45.97512797820262,45.97512797820262
2006-03-23,55.099998474121094,53.0,55.0,53.880001068115234,505500,53.880001068115234,48.40933329264323,46.17274980545044,46.17274980545044,46.17274980545044
2006-03-24,54.849998474121094,53.61000061035156,54.0,54.5099983215332,277000,54.5099983215332,49.01133321126302,46.376097330232945,46.376097330232945,46.376097330232945
2006-03-27,54.45000076293945,53.29999923706055,54.25,54.09000015258789,220900,54.09000015258789,49.564666493733725,46.55976168314616,46.55976168314616,46.55976168314616
2006-03-28,54.099998474121094,52.95000076293945,54.099998474121094,53.20000076293945,175600,53.20000076293945,50.11133321126302,46.714185847792514,46.714185847792514,46.714185847792514
2006-03-29,54.45000076293945,53.0,53.45000076293945,53.93000030517578,148000,53.93000030517578,50.87333323160807,46.87818163091486,46.87818163091486,46.87818163091486
2006-03-30,55.5,53.849998474121094,54.029998779296875,55.40999984741211,209400,55.40999984741211,51.8033332824707,47.06777759128147,47.06777759128147,47.06777759128147
2006-03-31,56.5,54.599998474121094,55.20000076293945,55.38999938964844,770400,55.38999938964844,52.68866653442383,47.24869545646336,47.24869545646336,47.24869545646336
2006-04-03,57.4900016784668,55.20000076293945,55.560001373291016,56.97999954223633,370100,56.97999954223633,53.59333318074544,47.45574447956491,47.45574447956491,47.45574447956491
2006-04-04,57.470001220703125,56.400001525878906,57.150001525878906,57.0,167400,57.0,54.14666646321614,47.65458313624064,47.65458313624064,47.65458313624064
2006-04-05,57.20000076293945,56.029998779296875,57.0,57.150001525878906,99300,57.150001525878906,54.48933334350586,47.84836718500877,47.84836718500877,47.84836718500877
2006-04-06,58.0,55.47999954223633,57.599998474121094,55.5,301700,55.5,54.51933339436849,48.0013998413086,48.0013998413086,48.0013998413086
2006-04-07,55.5,54.400001525878906,55.45000076293945,54.650001525878906,221100,54.650001525878906,54.572000122070314,48.214399871826174,48.131764580221734,48.131764580221734
2006-04-10,55.599998474121094,53.45000076293945,54.400001525878906,53.72999954223633,338100,53.72999954223633,54.814666748046875,48.444999847412106,48.23942294487586,48.23942294487586
2006-04-11,55.0,53.119998931884766,53.7400016784668,54.599998474121094,359400,54.599998474121094,54.98799997965495,48.64099983215332,48.35943380391823,48.35943380391823
2006-04-12,55.189998626708984,53.81999969482422,54.5,54.04999923706055,212800,54.04999923706055,54.93799997965495,48.77159980773926,48.46481464527272,48.46481464527272
2006-04-13,54.02000045776367,52.709999084472656,54.0099983215332,53.02000045776367,148100,53.02000045776367,54.88066660563151,48.90079978942871,48.54763620549982,48.54763620549982
2006-04-17,54.2599983215332,52.75,52.79999923706055,54.06999969482422,99700,54.06999969482422,54.85133336385091,49.0871997833252,48.64624983923776,48.64624983923776
2006-04-18,54.290000915527344,53.75,53.95000076293945,53.91999816894531,104200,53.91999816894531,54.83999989827474,49.23459976196289,48.738771739758946,48.738771739758946
2006-04-19,54.400001525878906,53.79999923706055,54.0,54.0,150500,54.0,54.893333180745444,49.36039978027344,48.82948257183207,48.82948257183207
2006-04-20,54.0,53.0,54.0,53.15999984741211,99400,53.15999984741211,54.84199981689453,49.49799980163574,48.90288116972325,48.90288116972325
2006-04-21,53.900001525878906,53.0,53.75,53.400001525878906,119100,53.400001525878906,54.70799992879232,49.65119979858398,48.97783317565918,48.97783317565918
2006-04-24,53.38999938964844,52.93000030517578,53.25,53.310001373291016,166900,53.310001373291016,54.56933339436849,49.83639984130859,49.04885232644003,49.04885232644003
2006-04-25,53.060001373291016,51.25,53.060001373291016,52.150001525878906,315500,52.150001525878906,54.24733352661133,50.033199844360354,49.09887086191485,49.09887086191485
2006-04-26,52.41999816894531,50.9900016784668,52.150001525878906,51.099998474121094,166200,51.099998474121094,53.854000091552734,50.22559982299805,49.13063479226733,49.13063479226733
2006-04-27,50.79999923706055,48.29999923706055,49.0,50.779998779296875,813000,50.779998779296875,53.4293332417806,50.381199798583985,49.15640610456467,49.15640610456467
2006-04-28,52.47999954223633,50.11000061035156,50.29999923706055,52.189998626708984,159600,52.189998626708984,53.208666483561196,50.570999755859376,49.2030767587515,49.2030767587515
2006-05-01,52.15999984741211,51.400001525878906,52.0,51.650001525878906,154900,51.650001525878906,53.0086664835612,50.714999771118165,49.24015137643525,49.24015137643525
2006-05-02,55.45000076293945,52.5099983215332,53.0,54.560001373291016,680100,54.560001373291016,53.06399993896484,50.92919982910156,49.31955212265698,49.31955212265698
2006-05-03,55.20000076293945,54.540000915527344,54.54999923706055,55.0099983215332,204800,55.0099983215332,53.09133326212565,51.1673998260498,49.403235154993396,49.403235154993396
2006-05-04,56.189998626708984,54.900001525878906,55.2599983215332,55.61000061035156,194200,55.61000061035156,53.195333353678386,51.40219985961914,49.49318827753482,49.49318827753482
2006-05-05,57.0,55.400001525878906,55.5,56.900001525878906,163800,56.900001525878906,53.454000091552736,51.62419990539551,49.5989998953683,49.5989998953683
2006-05-08,59.59000015258789,57.099998474121094,57.2599983215332,59.27000045776367,782100,59.27000045776367,53.80066680908203,51.87619995117188,49.735211170895,49.735211170895
2006-05-09,67.7699966430664,62.27000045776367,65.3499984741211,67.05000305175781,2515400,67.05000305175781,54.6760004679362,52.286600036621095,49.97569439146254,49.97569439146254
2006-05-10,67.05000305175781,64.51000213623047,67.05000305175781,64.8499984741211,518900,64.8499984741211,55.39933369954427,52.67160003662109,50.17945198163594,50.17945198163594
2006-05-11,65.69999694824219,63.90999984741211,64.5999984741211,64.19999694824219,322700,64.19999694824219,56.13533350626628,53.04559997558594,50.368918805509,50.368918805509
2006-05-12,64.37000274658203,63.209999084472656,64.19999694824219,63.27000045776367,268400,63.27000045776367,56.79333343505859,53.39599998474121,50.540933227539064,50.540933227539064
2006-05-15,63.5,61.279998779296875,63.27000045776367,62.150001525878906,376900,62.150001525878906,57.382666778564456,53.72940002441406,50.693684126201425,50.693684126201425
2006-05-16,65.37999725341797,62.20000076293945,62.20000076293945,63.900001525878906,456600,63.900001525878906,58.16600011189779,54.091600036621095,50.86519474178166,50.86519474178166
2006-05-17,64.80000305175781,63.400001525878906,63.900001525878906,64.16000366210938,257000,64.16000366210938,59.03666712443034,54.47480010986328,51.03564100999098,51.03564100999098
2006-05-18,65.5999984741211,62.63999938964844,64.9000015258789,62.689998626708984,890100,62.689998626708984,59.830667114257814,54.87860008239746,51.18316452412666,51.18316452412666
2006-05-19,63.279998779296875,61.279998779296875,62.20000076293945,61.83000183105469,2260400,61.83000183105469,60.473333994547524,55.286000137329104,51.316249990463255,51.316249990463255
2006-05-22,62.099998474121094,59.40999984741211,61.650001525878906,60.81999969482422,593400,60.81999969482422,61.08466720581055,55.660200119018555,51.43358023372697,51.43358023372697
2006-05-23,62.4900016784668,60.75,61.0,60.7599983215332,391000,60.7599983215332,61.49800033569336,56.00720008850098,51.54731703967583,51.54731703967583
2006-05-24,61.0,59.54999923706055,60.7599983215332,60.150001525878906,370700,60.150001525878906,61.840667215983075,56.236200103759764,51.65096384071442,51.65096384071442
2006-05-25,62.0,60.5,60.5,61.25,271400,61.25,62.21666717529297,56.4210001373291,51.76523808070591,51.76523808070591
2006-05-26,61.470001220703125,60.79999923706055,61.150001525878906,60.88999938964844,95700,60.88999938964844,62.48266703287761,56.53780014038086,51.872588213752294,51.872588213752294
2006-05-30,61.0099983215332,57.70000076293945,61.0099983215332,58.09000015258789,426400,58.09000015258789,62.40400034586589,56.62240013122559,51.944883701413175,51.944883701413175
2006-05-31,58.79999923706055,56.709999084472656,58.09000015258789,57.77000045776367,465700,57.77000045776367,61.78533350626628,56.7760001373291,52.0118390664287,52.0118390664287
2006-06-01,60.0,58.0,58.0,60.0,240600,60.0,61.4620002746582,56.9360001373291,52.10261362249201,52.10261362249201
2006-06-02,60.72999954223633,59.33000183105469,60.20000076293945,60.56999969482422,294000,60.56999969482422,61.220000457763675,57.051400146484376,52.19775279184406,52.19775279184406
2006-06-05,60.56999969482422,58.86000061035156,60.56999969482422,58.900001525878906,162400,58.900001525878906,60.92866719563802,57.15180015563965,52.272222222222226,52.272222222222226
2006-06-06,58.90999984741211,57.36000061035156,58.900001525878906,58.15999984741211,237700,58.15999984741211,60.66266708374023,57.224800186157225,52.33692307524629,52.33692307524629
2006-06-07,59.95000076293945,58.099998474121094,58.25,58.61000061035156,261100,58.61000061035156,60.31000035603841,57.3152001953125,52.40510870062786,52.40510870062786
2006-06-08,58.099998474121094,55.060001373291016,58.09000015258789,57.290000915527344,424100,57.290000915527344,59.85200017293294,57.39700019836426,52.457634423368724,52.457634423368724
2006-06-09,58.45000076293945,56.25,57.290000915527344,56.25,171500,56.25,59.42266693115234,57.44340019226074,52.497978738013735,52.497978738013735
2006-06-12,57.650001525878906,55.5,56.47999954223633,57.099998474121094,249200,57.099998474121094,59.10733337402344,57.47720016479492,52.54642105102539,52.54642105102539
2006-06-13,57.459999084472656,56.150001525878906,56.900001525878906,56.150001525878906,251800,56.150001525878906,58.796000162760414,57.49240020751953,52.58395834763845,52.58395834763845
2006-06-14,58.279998779296875,56.150001525878906,56.150001525878906,58.150001525878906,212700,58.150001525878906,58.62200037638346,57.51580024719238,52.641340236073916,52.641340236073916
2006-06-15,62.22999954223633,58.79999923706055,58.79999923706055,61.880001068115234,717700,61.880001068115234,58.73733367919922,57.613400268554685,52.73561228538046,52.73561228538046
2006-06-16,62.470001220703125,61.310001373291016,62.470001220703125,61.7599983215332,412100,61.7599983215332,58.77133356730143,57.70560020446777,52.82676769988706,52.82676769988706
2006-06-19,61.90999984741211,60.68000030517578,61.900001525878906,60.97999954223633,203400,60.97999954223633,58.77733357747396,57.8152001953125,52.90830001831055,52.90830001831055
2006-06-20,61.869998931884766,60.66999816894531,60.75,60.66999816894531,127700,60.66999816894531,58.94933344523112,57.93560012817383,53.075,52.98514851485149
2006-06-21,63.88999938964844,60.75,60.75,63.0,292300,63.0,59.29800008138021,58.121000137329105,53.282999992370605,53.083333333333336
2006-06-22,63.599998474121094,62.150001525878906,62.540000915527344,62.849998474121094,278100,62.849998474121094,59.48799997965495,58.286000137329104,53.46349998474121,53.178155324991465
2006-06-23,62.90999984741211,61.310001373291016,62.90999984741211,61.900001525878906,230400,61.900001525878906,59.576666768391924,58.44300018310547,53.607299995422366,53.26201923076923
2006-06-26,62.84000015258789,61.7599983215332,61.9900016784668,62.75,83800,62.75,59.833333333333336,58.6376001739502,53.769199981689454,53.352380952380955
2006-06-27,63.5,61.45000076293945,62.599998474121094,61.79999923706055,221000,61.79999923706055,60.0759999593099,58.79220016479492,53.93969997406006,53.43207546450057
2006-06-28,62.0,59.689998626708984,61.79999923706055,59.95000076293945,262100,59.95000076293945,60.16533330281575,58.9128002166748,54.07369998931885,53.492990654205606
2006-06-29,61.380001068115234,59.25,60.099998474121094,60.849998474121094,444600,60.849998474121094,60.40266647338867,59.04980018615723,54.205099983215334,53.5611110969826
2006-06-30,62.5,60.02000045776367,61.45000076293945,60.95000076293945,287600,60.95000076293945,60.715999857584634,59.20560020446777,54.35180000305176,53.628899075569365
2006-07-03,61.25,59.900001525878906,61.25,60.38999938964844,108800,60.38999938964844,60.935333251953125,59.345400161743164,54.49829998016357,53.69036362387917
2006-07-05,60.650001525878906,58.63999938964844,60.38999938964844,59.349998474121094,416400,59.349998474121094,61.14866638183594,59.46620010375977,54.65129997253418,53.741351325232706
2006-07-06,59.79999923706055,58.400001525878906,59.36000061035156,59.060001373291016,329100,59.060001373291016,61.20933303833008,59.604400100708006,54.81879997253418,53.788839272090364
2006-07-07,59.15999984741211,55.790000915527344,59.15999984741211,56.0,525500,56.0,60.8173329671224,59.70240013122559,54.96399997711182,53.808407066142664
2006-07-10,56.380001068115234,52.79999923706055,56.0099983215332,53.59000015258789,573400,53.59000015258789,60.272666422526044,59.75860015869141,55.06989997863769,53.806491216023765
2006-07-11,55.41999816894531,51.93000030517578,53.70000076293945,55.18000030517578,454600,55.18000030517578,59.885999806722005,59.81840019226074,55.19469997406006,53.81843477332074
2006-07-12,55.349998474121094,54.0099983215332,54.79999923706055,54.29999923706055,133200,54.29999923706055,59.46133321126302,59.871400146484376,55.29319995880127,53.8225861911116
2006-07-13,55.45000076293945,52.5,54.0,55.0099983215332,453500,55.0099983215332,58.92866643269857,59.88040008544922,55.404799957275394,53.832735012739136
2006-07-14,55.15999984741211,53.209999084472656,55.0099983215332,54.11000061035156,202600,54.11000061035156,58.34599990844727,59.862400131225584,55.51489997863769,53.835084721193475
2006-07-17,55.95000076293945,53.79999923706055,54.0,55.5,258800,55.5,57.919333140055336,59.86020011901856,55.631199989318844,53.849075605889325
2006-07-18,56.4900016784668,53.0,56.0,53.900001525878906,575300,53.900001525878906,57.329333241780596,59.800200119018555,55.712200012207035,53.849499988555905
2006-07-19,55.400001525878906,53.150001525878906,53.900001525878906,53.959999084472656,319000,53.959999084472656,56.80666656494141,59.69400009155274,55.785100021362304,53.850413204224644
2006-07-20,53.970001220703125,50.150001525878906,53.959999084472656,51.130001068115234,812700,51.130001068115234,56.218666585286456,59.375600051879886,55.83110004425049,53.828114744092595
2006-07-21,51.20000076293945,48.70000076293945,51.130001068115234,49.369998931884766,661900,49.369998931884766,55.4533332824707,59.066000061035155,55.86880004882813,53.79186990009091
2006-07-24,51.66999816894531,49.380001068115234,49.380001068115234,50.599998474121094,365800,50.599998474121094,54.76333312988281,58.79400009155273,55.91980003356934,53.76612900149438
2006-07-25,53.470001220703125,50.349998474121094,50.349998474121094,52.75,423400,52.75,54.25399983723958,58.58360008239746,55.98980003356934,53.75799996948242
2006-07-26,52.75,51.56999969482422,52.5,52.349998474121094,356200,52.349998474121094,53.787333170572914,58.3876000213623,56.05850002288818,53.74682535443987
2006-07-27,52.900001525878906,50.33000183105469,52.349998474121094,50.939998626708984,296800,50.939998626708984,53.24599965413412,58.128399963378904,56.11,53.72472435658372
2006-07-28,52.380001068115234,49.790000915527344,51.04999923706055,50.130001068115234,532600,50.130001068115234,52.85466639200846,57.847799911499024,56.16130001068115,53.69664058089256
2006-07-31,52.900001525878906,49.56999969482422,49.79999923706055,52.5,1214500,52.5,52.78199971516927,57.643999938964846,56.261300010681154,53.68736429731975
2006-08-01,53.0,49.79999923706055,50.0099983215332,52.0,1193900,52.0,52.56999969482422,57.44739990234375,56.36670001983643,53.674384571955756
2006-08-02,52.849998474121094,51.45000076293945,52.0,52.25,596800,52.25,52.43333307902018,57.27599990844727,56.46810001373291,53.66351140728434
2006-08-03,54.11000061035156,51.40999984741211,52.0,54.08000183105469,512300,54.08000183105469,52.371333312988284,57.1423999786377,56.57480003356934,53.66666663776744
2006-08-04,56.5,53.849998474121094,55.0,54.900001525878906,383600,54.900001525878906,52.4240000406901,57.037399978637694,56.63680004119873,53.6759398324149
2006-08-07,54.70000076293945,53.40999984741211,54.560001373291016,54.400001525878906,181700,54.400001525878906,52.35066680908203,56.90040000915528,56.66070007324219,53.68134327788851
2006-08-08,54.400001525878906,53.04999923706055,54.380001068115234,53.400001525878906,808800,53.400001525878906,52.3173334757487,56.750600051879886,56.64420009613037,53.67925926491066
2006-08-09,53.54999923706055,50.25,53.5099983215332,50.279998779296875,657700,50.279998779296875,52.072000122070314,56.594400024414064,56.60840007781982,53.65426470251644
2006-08-10,50.20000076293945,47.369998931884766,50.0,48.66999816894531,910300,48.66999816894531,51.907999928792314,56.412399978637694,56.5942000579834,53.61788319497213
2006-08-11,49.79999923706055,48.099998474121094,48.88999938964844,49.290000915527344,489200,49.290000915527344,51.90266672770182,56.19819999694824,56.567100067138675,53.58652172917905
2006-08-14,50.689998626708984,49.599998474121094,50.0,49.880001068115234,423300,49.880001068115234,51.85466690063477,55.984400024414064,56.51790008544922,53.559856112912406
2006-08-15,50.90999984741211,49.79999923706055,50.25,50.63999938964844,523200,50.63999938964844,51.714000193278,55.81919998168945,56.48550006866455,53.53899999346052
2006-08-16,53.5,50.54999923706055,50.88999938964844,53.5,540200,53.5,51.79066696166992,55.72599998474121,56.475400085449216,53.53872339776222
2006-08-17,53.939998626708984,52.290000915527344,53.0,53.08000183105469,420900,53.08000183105469,51.93333384195964,55.61540000915527,56.46530010223389,53.53549296419386
2006-08-18,53.25,51.31999969482422,53.25,51.810001373291016,319000,51.810001373291016,52.04533386230469,55.505800018310545,56.4514001083374,53.5234265894323
2006-08-21,51.66999816894531,50.5,51.650001525878906,51.099998474121094,304700,51.099998474121094,51.95200042724609,55.40279998779297,56.42310009002686,53.506597227520416
2006-08-22,51.11000061035156,50.349998474121094,50.900001525878906,50.58000183105469,156500,50.58000183105469,51.85733388264974,55.27240005493164,56.37480010986328,53.486413810993064
2006-08-23,50.75,49.70000076293945,50.58000183105469,50.15999984741211,179100,50.15999984741211,51.71800053914388,55.1526000213623,56.32250011444092,53.46363015370826
2006-08-24,50.38999938964844,49.16999816894531,50.2400016784668,49.16999816894531,256300,49.16999816894531,51.39066696166992,54.97299995422363,56.244400100708006,53.43442177285954
2006-08-25,49.400001525878906,48.7599983215332,49.04999923706055,48.900001525878906,143600,48.900001525878906,50.99066696166992,54.713399963378905,56.163400115966795,53.40378379821777
2006-08-28,49.38999938964844,48.619998931884766,48.88999938964844,48.900001525878906,93400,48.900001525878906,50.624000295003256,54.45620002746582,56.0809001159668,53.373557071557784
2006-08-29,50.150001525878906,48.79999923706055,48.900001525878906,49.79999923706055,280900,49.79999923706055,50.38400014241537,54.2326000213623,56.0239001083374,53.34973335266113
2006-08-30,51.150001525878906,49.650001525878906,49.650001525878906,50.2599983215332,220600,50.2599983215332,50.382666778564456,54.024400024414064,55.98000007629395,53.32927153126293
2006-08-31,50.54999923706055,49.18000030517578,50.25,49.34000015258789,158000,49.34000015258789,50.42733357747396,53.75120002746582,55.93610008239746,53.30302632482428
2006-09-01,50.880001068115234,49.540000915527344,49.599998474121094,50.689998626708984,250600,50.689998626708984,50.5206667582194,53.50800003051758,55.89700008392334,53.2859477124183
2006-09-05,51.36000061035156,50.33000183105469,50.470001220703125,50.5099983215332,285800,50.5099983215332,50.56266657511393,53.280199966430665,55.86160007476806,53.267922067022944
2006-09-06,50.709999084472656,49.7400016784668,50.29999923706055,50.09000015258789,188400,50.09000015258789,50.52599995930989,53.026999969482425,55.83230007171631,53.24741934499433
2006-09-07,50.20000076293945,49.15999984741211,50.0,49.849998474121094,171100,49.849998474121094,50.282666524251304,52.787999954223636,55.79010005950928,53.225641006078476
2006-09-08,49.900001525878906,45.81999969482422,49.900001525878906,47.91999816894531,2951800,47.91999816894531,49.938666280110674,52.54739990234375,55.730100059509276,53.19184710265724
2006-09-11,49.36000061035156,47.61000061035156,47.79999923706055,49.099998474121094,522400,49.099998474121094,49.757999420166016,52.31239990234375,55.681100044250485,53.16594932652727
2006-09-12,51.79999923706055,48.619998931884766,49.349998474121094,51.470001220703125,611200,51.470001220703125,49.782666269938154,52.12279991149902,55.6642000579834,53.155282986239065
2006-09-13,52.45000076293945,51.38999938964844,51.38999938964844,52.06999969482422,574300,52.06999969482422,49.88199946085612,51.95639991760254,55.65090003967285,53.148499965667725
2006-09-14,51.70000076293945,50.5,51.0,50.83000183105469,518600,50.83000183105469,49.926666259765625,51.78599998474121,55.626100044250485,53.13409935613597
2006-09-15,51.650001525878906,50.599998474121094,51.459999084472656,51.20000076293945,304800,51.20000076293945,50.0619997660319,51.62879997253418,55.616600036621094,53.12216047593105
2006-09-18,51.29999923706055,50.599998474121094,51.209999084472656,50.83000183105469,174700,50.83000183105469,50.19066645304362,51.52540000915528,55.61390007019043,53.10809815295635
2006-09-19,50.779998779296875,49.79999923706055,50.58000183105469,50.33000183105469,245400,50.33000183105469,50.285999806722,51.46020004272461,55.60940010070801,53.091158541237434
2006-09-20,51.79999923706055,50.400001525878906,50.59000015258789,51.040000915527344,365200,51.040000915527344,50.368666585286455,51.37740005493164,55.59790012359619,53.0787272828998
2006-09-21,53.79999923706055,51.04999923706055,51.58000183105469,53.209999084472656,951500,53.209999084472656,50.56533330281575,51.35560005187988,55.613500099182126,53.07951807688518
2006-09-22,52.70000076293945,51.0,52.5,52.119998931884766,535900,52.119998931884766,50.75066655476888,51.297800064086914,55.58910007476807,53.07377245326242
2006-09-25,53.400001525878906,51.970001220703125,52.119998931884766,53.15999984741211,676700,53.15999984741211,50.91533330281575,51.278800048828124,55.57060009002686,53.07428571156093
2006-09-26,53.310001373291016,51.470001220703125,53.2599983215332,52.380001068115234,390700,52.380001068115234,51.04000015258789,51.21640007019043,55.538300094604494,53.07017751840445
2006-09-27,52.599998474121094,49.61000061035156,52.22999954223633,49.79999923706055,762100,49.79999923706055,51.0206667582194,51.13440002441406,55.46730007171631,53.050941175573016
2006-09-28,50.70000076293945,48.70000076293945,50.0,49.599998474121094,784300,49.599998474121094,51.00400009155273,51.04720001220703,55.37060005187988,53.030760224102536
2006-09-29,50.209999084472656,49.400001525878906,49.72999954223633,49.66999816894531,744000,49.66999816894531,51.1206667582194,51.01799995422363,55.196800003051756,53.01122090982836
2006-10-02,50.06999969482422,48.720001220703125,49.66999816894531,49.0,660000,49.0,51.114000193277995,51.01059997558594,55.038300018310544,52.98803466179467
2006-10-03,50.06999969482422,48.79999923706055,49.0099983215332,49.5,1017400,49.5,50.98266677856445,50.98860000610352,54.89130004882813,52.967988485577465
2006-10-04,51.439998626708984,48.7599983215332,49.47999954223633,50.9900016784668,3278700,50.9900016784668,50.910666910807294,50.95340003967285,54.768500061035155,52.956685703822544
2006-10-05,51.099998474121094,48.29999923706055,50.9900016784668,50.119998931884766,3900400,50.119998931884766,50.86333338419596,50.90880004882813,54.648200035095215,52.940568165345624
2006-10-06,51.59000015258789,48.54999923706055,50.45000076293945,51.59000015258789,6765700,51.59000015258789,50.88933334350586,50.9218000793457,54.525100021362306,52.93293783758993
