Date,High,Low,Open,Close,Volume,Adj Close,WHR-15ma,WHR-50ma,WHR-100ma,WHR-200ma
2000-04-19,61.0,57.25,60.625,58.0625,662900.0,35.68379211425781,37.39691925048828,34.50320323944092,35.0244450067219,35.0244450067219
2000-04-20,62.9375,58.0,58.0,61.75,625200.0,37.95003890991211,37.481422424316406,34.59117153167725,35.06243973273735,35.06243973273735
2000-04-24,65.875,61.5625,61.625,64.125,518800.0,39.40964126586914,37.706766255696614,34.715202293396,35.11817308572623,35.11817308572623
2000-04-25,67.4375,64.4375,65.125,66.625,701100.0,40.94609451293945,38.00381037394206,34.889810218811036,35.19194424303272,35.19194424303272
2000-04-26,67.5625,65.25,66.5625,66.25,657900.0,40.71562957763672,38.1753786722819,35.05751880645752,35.26099030971527,35.26099030971527
2000-04-27,65.6875,64.0625,64.5,64.375,503000.0,39.56330108642578,38.32902272542318,35.205234642028806,35.314105257575896,35.314105257575896
2000-04-28,66.875,64.5,64.625,65.125,545500.0,40.02421569824219,38.50827382405599,35.34613712310791,35.37154562880353,35.37154562880353
2000-05-01,68.0,65.5625,66.4375,67.0,476300.0,41.17657470703125,38.787394460042314,35.473443565368655,35.44148573817977,35.44148573817977
2000-05-02,68.3125,65.9375,67.0625,66.5,504000.0,40.86927032470703,38.992253112792966,35.62514019012451,35.50610222135271,35.50610222135271
2000-05-03,68.1875,65.875,65.875,67.25,509600.0,41.33019256591797,39.2355224609375,35.78529163360596,35.57462093128878,35.57462093128878
2000-05-04,67.8125,65.0,67.125,65.0,329300.0,39.94740676879883,39.28161595662435,35.922367897033695,35.62546727823656,35.62546727823656
2000-05-05,67.75,64.4375,64.75,66.8125,263500.0,41.06132125854492,39.39684880574544,36.08095905303955,35.687948358469995,35.687948358469995
2000-05-08,67.1875,62.875,67.0625,63.25,399300.0,38.871891021728516,39.46854883829753,36.202337455749515,35.724129525097936,35.724129525097936
2000-05-09,65.34375,62.5625,64.5,63.5,445100.0,39.025535583496094,39.57097803751628,36.323715934753416,35.761223975192294,35.761223975192294
2000-05-10,64.25,61.6875,63.625,61.875,298800.0,38.0268669128418,39.64011815388997,36.41667057037353,35.786397785610625,35.786397785610625
2000-05-11,66.125,62.125,62.25,65.6875,291500.0,40.369911193847656,39.9525260925293,36.56724102020264,35.83676606482202,35.83676606482202
2000-05-12,65.6875,63.5,65.5625,63.75,252400.0,39.179195404052734,40.03446985880534,36.71781223297119,35.87309681850931,35.87309681850931
2000-05-15,65.1875,63.1875,63.625,65.0625,304000.0,39.9858283996582,40.072882334391274,36.87606540679931,35.917319738736715,35.917319738736715
2000-05-16,67.125,64.6875,64.6875,65.125,321300.0,40.23447799682617,40.02544123331706,37.03775562286377,35.963246954248305,35.963246954248305
2000-05-17,64.75,62.625,64.5,63.0625,289400.0,38.960269927978516,39.908417256673175,37.19700790405273,35.9947945644981,35.9947945644981
2000-05-18,65.75,63.75,64.0,64.875,246400.0,40.08003616333008,39.94286626180013,37.38864253997803,36.03734916448593,36.03734916448593
2000-05-19,63.8125,61.625,63.75,61.9375,576800.0,38.26522445678711,39.825600179036456,37.51862968444824,36.0603169510045,36.0603169510045
2000-05-22,62.6875,60.625,62.0,61.125,352900.0,37.76327133178711,39.59804662068685,37.658551406860354,36.07769403652269,36.07769403652269
2000-05-23,62.9375,61.375,61.375,61.75,200300.0,38.1494026184082,39.41672210693359,37.81234149932861,36.098620385834664,36.098620385834664
2000-05-24,63.625,60.5,61.625,62.625,364400.0,38.68996810913086,39.24070714314779,37.98539352416992,36.124533863067626,36.124533863067626
2000-05-25,63.25,60.375,62.375,61.0,355600.0,37.68605422973633,39.08995030721029,38.074604721069335,36.12389085769653,36.139994460757414
2000-05-26,61.0,58.625,61.0,59.0,498200.0,36.450443267822266,38.78255844116211,38.08532852172851,36.12539625167847,36.14303807651295
2000-05-30,60.9375,59.3125,60.125,60.6875,337400.0,37.492984771728516,38.69063135782878,38.1338037109375,36.13198324203491,36.15614435510728
2000-05-31,60.75,56.6875,60.0,56.6875,516300.0,35.02176284790039,38.42371317545573,38.13515914916992,36.110804386138916,36.145236840614906
2000-06-01,57.25,56.375,56.9375,56.5625,666900.0,34.944541931152344,38.2182248433431,38.091949920654294,36.08770830154419,36.13380165100098
2000-06-02,61.125,56.875,57.0,59.75,378800.0,36.913780212402344,37.987816111246744,38.121927413940426,36.07972406387329,36.14115993931608
2000-06-05,60.4375,57.25,59.75,58.375,330500.0,36.06430435180664,37.78015670776367,38.130305709838865,36.049503841400146,36.1404416627973
2000-06-06,57.9375,54.5625,57.875,55.296875,926500.0,34.162628173828125,37.391943359375,38.11524719238281,36.014008083343505,36.122128574936475
2000-06-07,56.25,53.4375,55.8125,53.9375,724900.0,33.32278823852539,36.93116404215495,38.08723274230957,35.97202257156372,36.096446553501515
2000-06-08,55.125,54.0625,54.0625,54.1875,186000.0,33.47726821899414,36.56563059488932,38.06614898681641,35.933108730316164,36.07263584136963
2000-06-09,55.375,53.6875,54.875,54.375,330500.0,33.59309768676758,36.13316802978515,38.01358016967774,35.90680402755737,36.05029765979664
2000-06-12,56.5,54.375,54.375,55.25,378100.0,34.1336669921875,35.857730865478516,37.96260368347168,35.88399656295776,36.0331848859787
2000-06-13,55.3125,53.3125,55.0,53.4375,900100.0,33.01389694213867,35.54110590616862,37.90229194641113,35.850754795074465,36.00646552364383
2000-06-14,56.0,53.375,53.5625,53.8125,450100.0,33.24559020996094,35.214185078938804,37.837395095825194,35.83204454421997,35.98224731913784
2000-06-15,54.25,52.5,53.8125,53.375,408500.0,32.97529220581055,34.83320668538411,37.73405883789062,35.80795934677124,35.95609988336978
2000-06-16,53.3125,50.6875,53.25,51.5,479100.0,31.8169002532959,34.441929753621416,37.62522403717041,35.79862762451172,35.92041712793811
2000-06-19,51.625,50.0,51.25,50.625,748800.0,31.276329040527344,34.09698880513509,37.50404163360596,35.74571998596191,35.880724067361946
2000-06-20,51.0,49.1875,51.0,49.5625,576300.0,30.619918823242188,33.638784408569336,37.376644706726076,35.70571517944336,35.8361409720728
2000-06-21,49.9375,48.5,49.75,48.625,437900.0,30.04071044921875,33.30671424865723,37.22153110504151,35.65953651428222,35.787439875242086
2000-06-22,51.625,48.6875,48.75,50.5625,601000.0,31.237712860107422,33.05959231058757,37.09266231536865,35.61616695404053,35.7495254834493
2000-06-23,51.875,50.0,50.5625,51.4375,361500.0,31.778284072875977,32.71722590128581,36.94310791015625,35.56942403793335,35.71670530650241
2000-06-26,52.25,49.5,51.4375,49.5,370100.0,30.581287384033203,32.35169143676758,36.76807708740235,35.523307399749754,35.67461171697398
2000-06-27,52.375,50.375,50.375,51.875,265600.0,32.0485725402832,32.21075439453125,36.65312072753906,35.492245273590086,35.64513172366755
2000-06-28,53.0625,50.875,52.5,51.359375,305800.0,31.73003387451172,32.10457077026367,36.537939453125,35.465250148773194,35.61355835391629
2000-06-29,52.8125,50.875,51.375,50.875,421700.0,31.43077278137207,31.968137741088867,36.42675960540772,35.44022453308106,35.58009606933594
2000-06-30,51.375,46.609375,49.25,46.625,1455400.0,28.805103302001953,31.648938115437826,36.2891858291626,35.396194534301756,35.52632628546821
2000-07-03,50.9375,47.25,47.25,50.5,417100.0,31.199113845825195,31.453301239013673,36.154167327880856,35.37266942977905,35.49225374657338
2000-07-05,51.5625,49.875,50.625,49.9375,396900.0,30.85160255432129,31.309148279825845,35.9830065536499,35.34910442352295,35.45599865913391
2000-07-06,51.625,49.6875,49.6875,51.0,431600.0,31.507999420166016,31.193308893839518,35.794244651794436,35.34202743530273,35.425394013870594
2000-07-07,51.8125,50.0,51.0,50.5,247800.0,31.199113845825195,31.074897003173827,35.6039143371582,35.33071657180786,35.39288416642409
2000-07-10,52.9375,50.6875,50.6875,52.5625,278800.0,32.473323822021484,31.118658574422202,35.462114791870114,35.33367471694946,35.37059744623781
2000-07-11,53.75,52.0,52.0,53.6875,337000.0,33.16835403442383,31.2447935740153,35.32499755859375,35.33556734085083,35.3539137840271
2000-07-12,53.375,52.0,53.25,53.3125,543200.0,32.936676025390625,31.39924405415853,35.160199584960935,35.316821575164795,35.335739064037355
2000-07-13,54.0625,52.75,53.25,54.0625,480700.0,33.400028228759766,31.623198572794596,35.01081474304199,35.31797746658325,35.321293460789015
2000-07-14,53.9375,52.75,53.875,53.25,196400.0,32.8980598449707,31.733888371785483,34.842172088623045,35.313731861114505,35.30334358215332
2000-07-17,54.0625,52.0625,52.625,54.0625,354300.0,33.400028228759766,31.8420046488444,34.71122451782227,35.31679620742798,35.28934861631954
2000-07-18,50.9375,49.0625,49.5,49.375,1390100.0,30.504072189331055,31.83685696919759,34.50007953643799,35.29051929473877,35.25441959130503
2000-07-19,49.625,47.5,49.375,48.125,659300.0,29.7318115234375,31.68240623474121,34.31727794647217,35.25980770111084,35.21440069226251
2000-07-20,48.75,47.3125,47.875,48.0,729300.0,29.654584884643555,31.54404296875,34.12985893249512,35.22678743362427,35.17440201738756
2000-07-21,48.125,47.25,47.625,47.6875,527900.0,29.461523056030273,31.412759653727214,33.958552055358886,35.18761131286621,35.133595739092144
2000-07-24,48.75,46.6875,47.4375,46.9375,548000.0,28.998178482055664,31.42563133239746,33.73111740112304,35.149179210662844,35.09008214152451
2000-07-25,44.9375,41.0,44.875,43.125,2039500.0,26.642791748046875,31.121876525878907,33.48038932800293,35.09910078048706,35.03059418100706
2000-07-26,43.8125,41.0,43.25,41.4375,1374700.0,25.600250244140625,30.771786371866863,33.19267776489258,35.034371585845946,34.9646477199101
2000-07-27,42.0625,40.0625,41.5,40.5,1368800.0,25.021068572998047,30.339324315388996,32.88840957641602,34.96308259963989,34.89559508694543
2000-07-28,41.3125,40.5625,40.75,40.875,990400.0,25.25273323059082,29.94289894104004,32.61425884246826,34.9056333732605,34.82909259138436
2000-07-31,43.875,40.75,40.75,43.1875,613300.0,26.681406021118164,29.556771087646485,32.34628623962402,34.86746438980103,34.77328651898528
2000-08-01,43.0625,42.1875,42.25,42.3125,468200.0,26.140827178955078,29.0882692972819,32.10379829406738,34.811213989257816,34.714562305787794
2000-08-02,42.8125,41.1875,42.0,41.1875,480300.0,25.445802688598633,28.588877741495768,31.857448921203613,34.758000164031984,34.6519355516176
2000-08-03,41.5,40.375,41.1875,40.75,533700.0,25.175512313842773,28.040576680501303,31.597971115112305,34.705156307220456,34.58833539565938
2000-08-04,41.25,39.9375,41.0,40.0625,898000.0,24.75077247619629,27.497424189249674,31.319187202453612,34.65229036331177,34.52275164286296
2000-08-07,42.75,40.25,40.375,42.25,623400.0,26.102222442626953,27.010903803507485,31.087510566711426,34.58105764389038,34.46698654882166
2000-08-08,43.875,41.25,41.25,42.625,782300.0,26.333898544311523,26.73289222717285,30.88517967224121,34.48525409698486,34.41347939089725
2000-08-09,43.4375,42.375,42.75,42.5,412400.0,26.256664276123047,26.501215744018555,30.660453262329103,34.3971284866333,34.36016687380722
2000-08-10,43.6875,42.1875,42.6875,42.375,379100.0,26.1794490814209,26.26954002380371,30.48360698699951,34.30938306808471,34.30704532970082
2000-08-11,43.4375,42.375,42.375,43.1875,310800.0,26.681406021118164,26.084198888142904,30.31834426879883,34.20514709472656,34.25784765674222
2000-08-14,46.75,44.8125,45.9375,45.5625,1001300.0,28.14868927001953,26.02756627400716,30.14304244995117,34.132484931945804,34.218686385032456
2000-08-15,45.875,44.625,45.5,45.0,454000.0,27.801172256469727,26.10479164123535,29.977779808044435,34.05404275894165,34.177810498863266
2000-08-16,45.4375,44.0,45.0,44.0,365100.0,27.183361053466797,26.210332361857095,29.83819446563721,33.97672082901001,34.13354183148734
2000-08-17,44.875,43.875,44.5,44.3125,282800.0,27.376436233520508,26.367356872558595,29.719267425537108,33.90325008392334,34.09104431200328
2000-08-18,44.9375,43.625,44.8125,43.625,355900.0,26.95169448852539,26.4806209564209,29.588755950927734,33.82745246887207,34.04642337560654
2000-08-21,44.125,43.3125,43.875,43.4375,322600.0,26.835851669311523,26.490917332967122,29.453611030578614,33.733595600128176,34.00163721594011
2000-08-22,45.0625,43.5,43.875,44.5,337400.0,27.492280960083008,26.581014251708986,29.320783309936523,33.6416934967041,33.9614560044842
2000-08-23,44.875,43.6875,44.75,43.75,281700.0,27.0289249420166,26.686555735270183,29.20108386993408,33.55168790817261,33.91892513907029
2000-08-24,45.625,43.875,44.5,43.9375,953900.0,27.144760131835938,26.817838923136392,29.07906726837158,33.45823118209839,33.87761925487983
2000-08-25,43.875,42.625,43.8125,42.8125,574700.0,26.449731826782227,26.931102879842122,28.948556060791017,33.34130744934082,33.83260175531561
2000-08-28,39.375,37.125,38.625,38.125,2865800.0,23.742332458496094,26.773776880900066,28.78706470489502,33.206144371032714,33.77181700051549
2000-08-29,38.5625,37.125,38.25,37.875,1419800.0,23.586637496948242,26.59062614440918,28.633270874023438,33.068656253814694,33.71082790169174
2000-08-30,38.375,32.0,33.0,38.0,2669900.0,23.664487838745117,26.417814381917317,28.494162254333496,32.935403480529786,33.65102825845991
2000-08-31,38.75,37.0625,38.5625,38.015625,1065600.0,23.674217224121094,26.250798924764,28.366832389831544,32.794181747436525,33.591993873641336
2000-09-01,38.375,37.3125,38.0,37.6875,774000.0,23.469867706298828,26.03669637044271,28.211475486755372,32.65206890106201,33.53245195500991
2000-09-05,39.0,37.3125,37.5,38.4375,1252100.0,23.936941146850586,25.755913162231444,28.05464862823486,32.49887826919556,33.47633785671658
2000-09-06,41.125,38.5625,38.5625,40.5,1268200.0,25.22136878967285,25.583926264444987,27.947450256347658,32.357763671875,33.42834385051284
2000-09-07,41.4375,39.125,41.0,39.875,743800.0,24.8321475982666,25.427178700764973,27.803121757507324,32.228121242523194,33.37865485483511
2000-09-08,40.25,39.5,39.8125,39.8125,602600.0,24.793210983276367,25.254963684082032,27.664385299682618,32.101162376403806,33.32931322338937
2000-09-11,41.25,39.75,39.875,40.875,558000.0,25.45489501953125,25.155177052815755,27.5448677444458,31.985813674926757,33.28431654793876
2000-09-12,40.8125,39.5625,40.625,39.9375,551200.0,24.87105369567871,25.024190521240236,27.466186752319334,31.877686290740968,33.23651391809637
2000-09-13,40.1875,39.5625,39.5625,40.125,413300.0,24.98782730102539,24.857226943969728,27.34196102142334,31.7480641746521,33.18991116884738
2000-09-14,40.5625,39.3125,39.875,39.5625,478300.0,24.637527465820312,24.69780044555664,27.21767951965332,31.600343036651612,33.14186406939217
2000-09-15,39.8125,38.5,38.5,38.8125,980000.0,24.170469284057617,24.499514389038087,27.07092891693115,31.432586784362794,33.09174454545175
2000-09-18,39.0625,37.75,38.875,37.75,369900.0,23.508804321289062,24.30345255533854,26.91712272644043,31.260518531799317,33.038505988650854
2000-09-19,39.25,37.5,37.5,38.875,993200.0,24.209392547607422,24.33458989461263,26.751844100952148,31.10697944641113,32.98972635637989
2000-09-20,39.25,38.0,38.625,38.9375,925500.0,24.24831199645996,24.37870152791341,26.57344326019287,30.94922040939331,32.94169660714957
2000-09-21,39.9375,38.8125,38.8125,39.5,877900.0,24.598613739013672,24.440976587931313,26.406682014465332,30.783440799713134,32.896105990383795
2000-09-22,39.875,39.3125,39.5,39.75,585300.0,24.754297256469727,24.512981923421226,26.23376739501953,30.622291069030762,32.85185702987339
2000-09-25,40.875,39.4375,39.5,40.5,693600.0,25.22136878967285,24.629748662312824,26.080233573913574,30.46120283126831,32.81061114749393
2000-09-26,40.3125,39.0,40.25,39.0,973400.0,24.287227630615234,24.6531010945638,25.897977561950682,30.304601039886474,32.764786504930065
2000-09-27,39.5625,39.0,39.0,39.25,399100.0,24.44292640686035,24.601204935709635,25.77675464630127,30.13841709136963,32.72028457927194
2000-09-28,39.875,38.625,39.3125,39.25,586400.0,24.44292640686035,24.575256856282554,25.670976943969727,29.994127445220947,32.676256078354854
2000-09-29,39.75,38.5625,39.625,38.875,416200.0,24.209392547607422,24.536335627237957,25.562073097229003,29.84596601486206,32.63145785861545
2000-10-02,39.25,38.25,38.625,38.5,406200.0,23.975849151611328,24.437732569376628,25.452359619140626,29.705455837249755,32.58590202331543
2000-10-03,38.8125,38.125,38.5,38.1875,410900.0,23.781251907348633,24.36507911682129,25.348021087646483,29.539569244384765,32.539804378729215
2000-10-04,39.0,37.8125,38.375,38.0625,786600.0,23.703413009643555,24.279451497395833,25.28923351287842,29.384811420440673,32.49378150701523
2000-10-05,38.375,37.75,38.125,37.875,248900.0,23.586637496948242,24.209392166137697,25.24896125793457,29.220819511413573,32.447630501781724
2000-10-06,38.25,37.625,38.125,37.8125,362300.0,23.5477237701416,24.167875798543296,25.21949436187744,29.053951969146727,32.401754693886666
2000-10-09,38.25,37.625,37.875,37.8125,181100.0,23.5477237701416,24.170470428466796,25.185394172668456,28.89982650756836,32.35634940709823
2000-10-10,38.0,37.125,37.875,37.4375,258200.0,23.314189910888672,24.110790252685547,25.118049850463866,28.732168045043945,32.310215940280834
2000-10-11,37.75,36.5,37.4375,36.6875,408300.0,22.84712791442871,24.01737798055013,25.05217586517334,28.57798707962036,32.262179960454176
2000-10-12,36.75,35.1875,36.6875,35.5,348200.0,22.107608795166016,23.85131098429362,24.985411987304687,28.42143045425415,32.210894247498175
2000-10-13,36.3125,35.0,35.0625,35.9375,264900.0,22.380064010620117,23.693028767903645,24.929503021240233,28.26373706817627,32.161493090528936
