Date,High,Low,Open,Close,Volume,Adj Close,FAST-15ma,FAST-50ma,FAST-100ma,FAST-200ma
2000-01-25,2.9765625,2.8671875,2.890625,2.94140625,2841600.0,2.1078314781188965,1.9734673341115316,1.9689186066389084,1.9689186066389084,1.9689186066389084
2000-01-26,3.078125,2.94140625,2.9453125,3.0703125,2822400.0,2.2002060413360596,2.0007133642832438,1.982523749856388,1.982523749856388,1.982523749856388
2000-01-27,3.1328125,2.96875,3.046875,3.078125,3633600.0,2.2058045864105225,2.023293932278951,1.994928240776062,1.994928240776062,1.994928240776062
2000-01-28,3.078125,2.921875,3.078125,2.931640625,3947200.0,2.100832462310791,2.0388763586680096,2.0005021471726265,2.0005021471726265,2.0005021471726265
2000-01-31,2.96875,2.71484375,2.96875,2.734375,5960000.0,1.9594717025756836,2.045221376419067,1.9984506249427796,1.9984506249427796,1.9984506249427796
2000-02-01,2.9296875,2.7421875,2.7421875,2.82421875,3198400.0,2.0238535404205322,2.0590310017267863,1.9996602875845773,1.9996602875845773,1.9996602875845773
2000-02-02,3.03125,2.82421875,2.828125,2.990234375,4088000.0,2.1428213119506836,2.0798387130101523,2.006167606873946,2.006167606873946,2.006167606873946
2000-02-03,3.109375,2.97265625,2.97265625,3.03125,2648000.0,2.172212839126587,2.104938570658366,2.0133869647979736,2.0133869647979736,2.0133869647979736
2000-02-04,3.09765625,2.98828125,3.0078125,3.07421875,1017600.0,2.203005790710449,2.1137095133463544,2.0212877492109933,2.0212877492109933,2.0212877492109933
2000-02-07,3.0859375,3.0078125,3.0703125,3.06640625,1769600.0,2.197406530380249,2.1260261376698812,2.0283325004577635,2.0283325004577635,2.0283325004577635
2000-02-08,3.1015625,2.98828125,3.078125,3.06640625,2774400.0,2.197406530380249,2.13983572324117,2.0348353477624745,2.0348353477624745,2.0348353477624745
2000-02-09,3.0625,2.9921875,3.05078125,2.9921875,2102400.0,2.1442220211029053,2.13983572324117,2.0388867060343423,2.0388867060343423,2.0388867060343423
2000-02-10,2.9765625,2.8828125,2.9765625,2.94140625,4472000.0,2.1078314781188965,2.1346104939778647,2.0413490193230763,2.0413490193230763,2.0413490193230763
2000-02-11,2.94140625,2.8984375,2.9296875,2.90625,1816000.0,2.0826375484466553,2.127239163716634,2.0427727617066482,2.0427727617066482,2.0427727617066482
2000-02-14,2.94921875,2.8984375,2.91015625,2.9375,1644800.0,2.105031967163086,2.1300383885701497,2.044848068555196,2.044848068555196,2.044848068555196
2000-02-15,2.9375,2.859375,2.9375,2.87109375,4697600.0,2.0574445724487305,2.126679261525472,2.0452544073904715,2.0452544073904715,2.0452544073904715
2000-02-16,2.85546875,2.796875,2.828125,2.796875,2145600.0,2.0042591094970703,2.113616132736206,2.0439733043313026,2.0439733043313026,2.0439733043313026
2000-02-17,2.84765625,2.7109375,2.796875,2.8046875,2067200.0,2.009857416152954,2.1005529880523683,2.0429394895380195,2.0429394895380195,2.0429394895380195
2000-02-18,2.8359375,2.7578125,2.8046875,2.76171875,2516800.0,1.9790652990341187,2.0924351771672565,2.04106083687614,2.04106083687614,2.04106083687614
2000-02-22,2.7578125,2.6171875,2.75,2.6484375,2652800.0,1.8978880643844604,2.0883296012878416,2.0369701862335203,2.0369701862335203,2.0369701862335203
2000-02-23,2.734375,2.61328125,2.625,2.716796875,2182400.0,1.9505572319030762,2.0834431807200113,2.0345698263910084,2.0345698263910084,2.0345698263910084
2000-02-24,2.734375,2.625,2.734375,2.6328125,2209600.0,1.890260100364685,2.0666057666142783,2.0306695635254317,2.0306695635254317,2.0306695635254317
2000-02-25,2.70703125,2.625,2.6328125,2.625,1988800.0,1.8846499919891357,2.047434910138448,2.0268269432218453,2.0268269432218453,2.0268269432218453
2000-02-28,2.6328125,2.5263671875,2.6171875,2.6171875,3422400.0,1.8790408372879028,2.025837246576945,2.0230375558902054,2.0230375558902054,2.0230375558902054
2000-02-29,2.8046875,2.60546875,2.63671875,2.76171875,3107200.0,1.98280930519104,2.0115307648976644,2.0220318496227265,2.0220318496227265,2.0220318496227265
2000-03-01,2.86328125,2.69140625,2.71875,2.83984375,2846400.0,2.038900136947632,2.0009636720021566,2.0224432712647973,2.0224432712647973,2.0224432712647973
2000-03-02,2.83984375,2.65625,2.83203125,2.65625,3296000.0,1.9070864915847778,1.985154636700948,2.019696681272416,2.019696681272416,2.019696681272416
2000-03-03,2.78125,2.65625,2.6796875,2.7734375,4179200.0,1.9912233352661133,1.9773807605107625,2.01903451043506,2.01903451043506,2.01903451043506
2000-03-06,2.7578125,2.65625,2.75,2.70703125,3012800.0,1.9435458183288574,1.9681079785029094,2.017318858341737,2.017318858341737,2.017318858341737
2000-03-07,2.71875,2.5546875,2.7109375,2.56640625,2353600.0,1.8425824642181396,1.9506113449732463,2.0134358273612127,2.0134358273612127,2.0134358273612127
2000-03-08,2.59375,2.54296875,2.5703125,2.5703125,1936000.0,1.8453871011734009,1.9364741802215577,2.009782594183217,2.009782594183217,2.009782594183217
2000-03-09,2.59375,2.5546875,2.59375,2.56640625,2968000.0,1.8425824642181396,1.9256957372029622,2.006225144609492,2.006225144609492,2.006225144609492
2000-03-10,2.56640625,2.375,2.56640625,2.375,5560000.0,1.7051596641540527,1.905382553736369,1.9999529471000035,1.9999529471000035,1.9999529471000035
2000-03-13,2.390625,2.28125,2.3828125,2.359375,3480000.0,1.6939418315887451,1.8863743225733438,1.9937078222936513,1.9937078222936513,1.9937078222936513
2000-03-14,2.40625,2.23046875,2.375,2.23046875,4971200.0,1.6013914346694946,1.8666078805923463,1.9858614945411681,1.9858614945411681,1.9858614945411681
2000-03-15,2.484375,2.23828125,2.2734375,2.4609375,11646400.0,1.766859531402588,1.854361367225647,1.9831849312782288,1.981567338401196,1.981567338401196
2000-03-16,2.78125,2.5546875,2.5546875,2.75390625,16721600.0,1.9772005081176758,1.8601573944091796,1.9868986296653748,1.9814833608957438,1.9814833608957438
2000-03-17,2.80859375,2.5703125,2.625,2.73046875,5323200.0,1.9603732824325562,1.8652056137720743,1.9887641739845277,1.9810850575285137,1.9810850575285137
2000-03-20,2.77734375,2.6640625,2.76953125,2.6875,5425600.0,1.9295227527618408,1.8685710748036704,1.990012707710266,1.9801302000328347,1.9801302000328347
2000-03-21,2.875,2.65625,2.6875,2.8671875,4761600.0,2.0585315227508545,1.8736192226409911,1.9938974094390869,1.9815556786277078,1.9815556786277078
2000-03-22,2.953125,2.8359375,2.8671875,2.9453125,9145600.0,2.1146228313446045,1.878667402267456,1.9998556828498841,1.9839318777833665,1.9839318777833665
2000-03-23,2.9453125,2.796875,2.890625,2.8671875,3656000.0,2.0585315227508545,1.8887637376785278,2.004412200450897,1.9852406434845506,1.9852406434845506
2000-03-24,2.953125,2.875,2.87890625,2.9453125,820800.0,2.1146228313446045,1.8969903707504272,2.0107903575897215,1.987471370861448,1.987471370861448
2000-03-27,3.0,2.8125,2.984375,2.8125,1136000.0,2.0192689895629883,1.902038582166036,2.009746904373169,1.9880103135513048,1.9880103135513048
2000-03-28,2.96875,2.8125,2.8515625,2.9140625,1667200.0,2.092186450958252,1.91867884794871,2.0113374900817873,1.9897465825080871,1.9897465825080871
2000-03-29,2.9375,2.90625,2.9140625,2.92578125,2126400.0,2.100599765777588,1.9356930255889893,2.0135442304611204,1.9915638478075872,1.9915638478075872
2000-03-30,2.9609375,2.8984375,2.9296875,2.9296875,2200000.0,2.1034047603607178,1.9530811786651612,2.0127278852462767,1.993367733493928,1.993367733493928
2000-03-31,3.0390625,2.90234375,2.90625,2.9921875,5968000.0,2.1482768058776855,1.9826223214467367,2.011969223022461,1.9958266076587496,1.9958266076587496
2000-04-03,3.015625,2.8125,2.984375,2.82421875,3328000.0,2.027682304382324,2.004871686299642,2.0086587190628054,1.9963243529200554,1.9963243529200554
2000-04-04,2.91015625,2.796875,2.84765625,2.84375,2745600.0,2.0417048931121826,2.034225916862488,2.0082319450378416,1.9970225150768572,1.9970225150768572
2000-04-05,2.84375,2.62890625,2.84375,2.8046875,1156800.0,2.0136592388153076,2.0506792306900024,2.00634850025177,1.997274586648652,1.997274586648652
2000-04-06,2.99609375,2.8125,2.81640625,2.8984375,2457600.0,2.080967903137207,2.057597057024638,2.0039637374877928,1.9985237406260932,1.9985237406260932
2000-04-07,3.02734375,2.8984375,2.916015625,3.01953125,2555200.0,2.1679093837738037,2.0714327971140545,2.0032058334350586,2.001014705966501,2.001014705966501
2000-04-10,3.27734375,3.0,3.0,3.15625,8380800.0,2.2660672664642334,2.093869098027547,2.0065105295181276,2.0048560474229897,2.0048560474229897
2000-04-11,3.19140625,3.078125,3.171875,3.185546875,4742400.0,2.287102460861206,2.109107160568237,2.013063144683838,2.0088881390435356,2.0088881390435356
2000-04-12,3.609375,3.2421875,3.2421875,3.53125,24448000.0,2.535304069519043,2.137152576446533,2.0232921552658083,2.016302447923472,2.016302447923472
2000-04-13,3.671875,3.4375,3.46484375,3.6328125,15568000.0,2.608222007751465,2.173798608779907,2.0326001691818236,2.0245235529210834,2.0245235529210834
2000-04-14,3.703125,3.4921875,3.59375,3.6328125,20377600.0,2.608222007751465,2.2067052205403646,2.041320352554321,2.032519422165335,2.032519422165335
2000-04-17,3.625,3.453125,3.578125,3.61328125,14888000.0,2.594198703765869,2.24503386815389,2.0491442108154296,2.0401096827275045,2.0401096827275045
2000-04-18,3.615234375,3.48046875,3.60546875,3.515625,6566400.0,2.524085521697998,2.27382713953654,2.0556777906417847,2.0465626939137778,2.0465626939137778
2000-04-19,3.53125,3.375,3.53125,3.390625,5542400.0,2.434340476989746,2.296076520284017,2.0604164695739744,2.0516650331647774,2.0516650331647774
2000-04-20,3.41796875,3.34375,3.375,3.359375,4049600.0,2.4119043350219727,2.316643158594767,2.065770115852356,2.056343465656429,2.056343465656429
2000-04-24,3.71875,3.2890625,3.296875,3.625,9606400.0,2.6026124954223633,2.3469322045644123,2.075665736198425,2.0633469147559924,2.0633469147559924
2000-04-25,3.6953125,3.5859375,3.65625,3.6015625,7291200.0,2.585785150527954,2.384139060974121,2.085728688240051,2.0699600569809538,2.0699600569809538
2000-04-26,3.671875,3.34375,3.59375,3.44921875,2483200.0,2.476407527923584,2.4131192366282144,2.093156199455261,2.075040650367737,2.075040650367737
2000-04-27,3.5859375,3.328125,3.359375,3.5859375,2328000.0,2.574568033218384,2.450513156255086,2.1034986686706545,2.081207655094288,2.081207655094288
2000-04-28,3.6796875,3.546875,3.546875,3.65234375,3032000.0,2.6222448348999023,2.486598285039266,2.1158583831787108,2.087805669482161,2.087805669482161
2000-05-01,3.9921875,3.65625,3.6640625,3.90234375,18414400.0,2.8017351627349854,2.5288533369700112,2.1316959381103517,2.096407229641834,2.096407229641834
2000-05-02,3.984375,3.875,3.8984375,3.921875,7476800.0,2.8157570362091064,2.5654993216196695,2.1484297728538513,2.104970917815254,2.104970917815254
2000-05-03,4.0078125,3.828125,3.8515625,3.95703125,11558400.0,2.840999126434326,2.602425765991211,2.1672919940948487,2.1136300732107722,2.1136300732107722
2000-05-04,4.10546875,3.8671875,3.890625,4.0703125,8257600.0,2.9223296642303467,2.628227472305298,2.186727442741394,2.123033556827279,2.123033556827279
2000-05-05,4.125,4.0078125,4.0078125,4.1171875,4587200.0,2.955984592437744,2.6514116446177165,2.208041932582855,2.132607706661882,2.132607706661882
2000-05-08,4.1796875,4.0859375,4.109375,4.12890625,2580800.0,2.9643983840942383,2.6751567363739013,2.2296369004249574,2.142059873450886,2.142059873450886
2000-05-09,4.22265625,4.1328125,4.1875,4.20703125,10184000.0,3.020488739013672,2.7035760720570883,2.252465858459473,2.1519298607044006,2.1519298607044006
2000-05-10,4.19921875,4.03125,4.171875,4.0703125,6844800.0,2.9223296642303467,2.7301256815592447,2.271256265640259,2.1604898585213554,2.1604898585213554
2000-05-11,4.296875,3.94140625,4.0,4.19140625,6652800.0,3.009269952774048,2.7684543132781982,2.290663661956787,2.169817112304352,2.169817112304352
2000-05-12,4.46875,4.203125,4.2421875,4.3359375,17140800.0,3.1130387783050537,2.8151966094970704,2.3147827076911924,2.180069521717403,2.180069521717403
2000-05-15,4.484375,4.2734375,4.30078125,4.42578125,10867200.0,3.177544116973877,2.8535253842671713,2.338509123325348,2.190795054999731,2.190795054999731
2000-05-16,4.58203125,4.390625,4.390625,4.4453125,9043200.0,3.1915652751922607,2.8939107259114585,2.363469512462616,2.2014415467039066,2.2014415467039066
2000-05-17,4.421875,4.3046875,4.3984375,4.3984375,3486400.0,3.157911539077759,2.93934432665507,2.3897760939598083,2.2115096518867894,2.2115096518867894
2000-05-18,4.4375,4.3125,4.4296875,4.34375,2620800.0,3.118647813796997,2.9756163120269776,2.41524130821228,2.2209590077400208,2.2209590077400208
2000-05-19,4.3125,4.109375,4.28125,4.1796875,1604800.0,3.000856637954712,3.0008570988972982,2.4384067916870116,2.2289991894948114,2.2289991894948114
2000-05-22,4.15625,3.8125,4.13671875,4.09375,3475200.0,2.939157247543335,3.010018571217855,2.4630867433547974,2.236245700291225,2.236245700291225
2000-05-23,4.240234375,3.8828125,4.0625,3.8828125,5844800.0,2.787712335586548,3.008148924509684,2.4849621534347532,2.241816070344713,2.241816070344713
2000-05-24,4.0234375,3.75,3.8828125,3.9921875,4622400.0,2.866238832473755,3.0098315715789794,2.5102591013908384,2.2480602979660036,2.2480602979660036
2000-05-25,4.1875,3.9150390625,4.015625,3.9453125,10820800.0,2.8325846195220947,3.0038485685984293,2.5315736031532285,2.257379267215729,2.253847667486361
2000-05-26,3.92578125,3.6875,3.90625,3.7109375,4249600.0,2.6643126010894775,2.9844037691752114,2.5453158450126647,2.26610723733902,2.2578718335020778
2000-05-30,4.0625,3.7109375,3.7265625,3.93359375,5720000.0,2.8241710662841797,2.975055281321208,2.562591800689697,2.2756779873371125,2.2633698843057872
2000-05-31,4.01953125,3.88671875,3.90234375,3.9453125,2475200.0,2.8325846195220947,2.9625283400217692,2.580653038024902,2.2853328728675844,2.2688431029136362
2000-06-01,4.1328125,3.9453125,3.9453125,4.0859375,4814400.0,2.9335482120513916,2.963276243209839,2.598153371810913,2.296025390625,2.2751736277625674
2000-06-02,4.171875,4.09375,4.140625,4.09375,1691200.0,2.939157247543335,2.9586020628611247,2.6146440601348875,2.307249871492386,2.2814376241755934
2000-06-05,4.125,3.921875,4.1015625,3.99609375,3393600.0,2.8690438270568848,2.9423357327779134,2.6308543062210084,2.317633253335953,2.2869292709314935
2000-06-06,4.0625,3.828125,4.0625,3.84765625,3550400.0,2.7624714374542236,2.9146642208099367,2.643811278343201,2.3273008179664614,2.2913324391400374
2000-06-07,3.96875,3.7265625,3.849609375,3.734375,11520000.0,2.681140184402466,2.88063588142395,2.6570487022399902,2.3333978033065796,2.2949086569864816
2000-06-08,3.734375,3.59375,3.72265625,3.640625,7406400.0,2.613830089569092,2.844363784790039,2.667481575012207,2.339409532546997,2.2978079427372324
2000-06-09,3.671875,3.421875,3.640625,3.484375,5878400.0,2.5016493797302246,2.803230555852254,2.6755025672912596,2.34452339887619,2.2996443520795116
2000-06-12,3.4921875,2.828125,3.4921875,2.9765625,37417600.0,2.137058973312378,2.745644044876099,2.676175651550293,2.344451768398285,2.298192696911948
2000-06-13,3.4609375,3.015625,3.0234375,3.44921875,25139200.0,2.476407527923584,2.714794063568115,2.682738265991211,2.3473537445068358,2.2997698193102813
2000-06-14,3.48046875,3.21875,3.40625,3.30859375,7380800.0,2.3754446506500244,2.6873095512390135,2.689693512916565,2.349176115989685,2.300433633620279
2000-06-15,3.3828125,3.203125,3.28515625,3.375,7208000.0,2.423121690750122,2.657768408457438,2.697321848869324,2.352776896953583,2.301500486290973
2000-06-16,3.37890625,3.26953125,3.369140625,3.27734375,2619200.0,2.35300874710083,2.625796683629354,2.704108839035034,2.355228669643402,2.3019445230220925
2000-06-19,3.32421875,3.03125,3.29296875,3.19921875,7529600.0,2.2969183921813965,2.601303736368815,2.708427848815918,2.3561957931518553,2.3019015646388388
2000-06-20,3.234375,3.125,3.22265625,3.171875,1848000.0,2.2772865295410156,2.564844767252604,2.7106153917312623,2.3569106125831603,2.3016929626464844
2000-06-21,3.1875,3.109375,3.1875,3.12109375,1576000.0,2.2408268451690674,2.525394248962402,2.710110583305359,2.3583105564117433,2.3011814826676824
2000-06-22,3.15625,3.0625,3.140625,3.0625,3560000.0,2.198758840560913,2.476408290863037,2.708343710899353,2.3607034277915955,2.3003279606501263
2000-06-23,3.1328125,2.96875,3.05859375,3.0859375,2944000.0,2.2155864238739014,2.4281702359517414,2.70194935798645,2.362620756626129,2.2996276173709838
2000-06-26,3.2421875,3.0625,3.0703125,3.1953125,5086400.0,2.2941126823425293,2.3898414929707843,2.6956671714782714,2.3641336703300477,2.2995824129855045
2000-06-27,3.40625,3.1875,3.19140625,3.3515625,5571200.0,2.406294584274292,2.3660963694254558,2.691628623008728,2.3664744877815247,2.3004499916138688
2000-06-28,3.44140625,3.32421875,3.3515625,3.43359375,4184000.0,2.4651901721954346,2.351699701944987,2.6890484523773193,2.3690963315963747,2.3017785414572685
2000-06-29,3.43359375,3.375,3.4140625,3.41015625,7086400.0,2.4483630657196045,2.340668567021688,2.6875340032577513,2.371605896949768,2.3029512176513673
2000-06-30,3.42578125,3.1328125,3.40625,3.1640625,4694400.0,2.271677017211914,2.3253370761871337,2.684280734062195,2.372348601818085,2.3027030097113714
2000-07-03,3.375,3.19140625,3.2109375,3.3125,851200.0,2.378248929977417,2.3414164066314695,2.6836076259613035,2.3746888709068297,2.303297859477246
2000-07-05,3.3359375,3.21875,3.3125,3.21875,2532800.0,2.3109400272369385,2.3303852399190266,2.677774176597595,2.37671995639801,2.3033575639128685
2000-07-06,3.390625,3.265625,3.265625,3.3203125,2603200.0,2.383857488632202,2.330946095784505,2.67373562335968,2.3797321557998656,2.303981594337049
2000-07-07,3.59375,3.328125,3.330078125,3.55859375,3614400.0,2.5549354553222656,2.339733680089315,2.675306181907654,2.3842311906814575,2.3059120086523204
2000-07-10,3.734375,3.5,3.50390625,3.66796875,3283200.0,2.633462429046631,2.358430592219035,2.6764840698242187,2.3899913692474364,2.3084123935408263
2000-07-11,3.77734375,3.625,3.64453125,3.734375,1932800.0,2.681140184402466,2.384045378367106,2.67766197681427,2.3967601799964906,2.311236088926142
2000-07-12,3.96875,3.7265625,3.7265625,3.9453125,5900800.0,2.8325846195220947,2.4210652510325112,2.678278965950012,2.404987452030182,2.315156002690021
2000-07-13,4.015625,3.92578125,3.96875,3.98046875,3270400.0,2.8578248023986816,2.4621984481811525,2.6791203212738037,2.4137750470638277,2.3192057698520263
2000-07-14,4.0,3.9140625,4.0,3.97265625,1766400.0,2.852217435836792,2.5057623545328775,2.679344687461853,2.423318340778351,2.323154004414876
2000-07-17,4.125,3.9375,3.9375,4.1171875,4307200.0,2.955984592437744,2.555122232437134,2.680017786026001,2.4333726143836976,2.32780717050328
2000-07-18,4.1171875,4.015625,4.078125,4.03515625,2444800.0,2.8970882892608643,2.5953206062316894,2.6788398599624634,2.4434408962726595,2.331962507136547
2000-07-19,4.046875,4.0078125,4.0078125,4.03125,748800.0,2.894285202026367,2.6278533140818277,2.677437596321106,2.4535372483730318,2.3360373092734297
2000-07-20,4.078125,4.0,4.03125,4.05859375,648000.0,2.91391658782959,2.657768408457438,2.6753061532974245,2.4638860058784484,2.3401947141551287
2000-07-21,4.1015625,4.0,4.0,4.09375,966400.0,2.939157247543335,2.69048802057902,2.675642704963684,2.4734494853019715,2.3444730179650444
2000-07-24,4.09375,3.84375,4.03125,3.85546875,2395200.0,2.7680811882019043,2.723581631978353,2.670818929672241,2.4807412958145143,2.3474773312291357
2000-07-25,3.921875,3.8125,3.875,3.875,1112000.0,2.7821030616760254,2.75050524075826,2.6642002153396604,2.4894914615154264,2.3505380758097476
2000-07-26,3.875,3.8203125,3.8359375,3.875,1313600.0,2.7821030616760254,2.781916109720866,2.6562913942337034,2.4974002587795257,2.353556012773847
2000-07-27,3.890625,3.8125,3.875,3.88671875,2284800.0,2.7905173301696777,2.809026765823364,2.648270435333252,2.505869973897934,2.3565904663668737
2000-07-28,3.890625,3.75,3.890625,3.8046875,2214400.0,2.731621026992798,2.820805803934733,2.6397446250915526,2.5147603595256807,2.359176884026363
2000-07-31,3.9287109375,3.78125,3.78125,3.859375,2129600.0,2.7708845138549805,2.8299672762552897,2.6327893590927123,2.524015333652496,2.3619967992991615
2000-08-01,3.8671875,3.8125,3.84375,3.828125,2393600.0,2.748448610305786,2.8344545046488445,2.627741198539734,2.533073995113373,2.3646257231835603
2000-08-02,3.9375,3.8203125,3.8203125,3.91015625,1715200.0,2.807343006134033,2.832771730422974,2.6251049137115476,2.5440958285331727,2.3676170561764693
2000-08-03,3.984375,3.875,3.875,3.96875,1691200.0,2.849411964416504,2.832210874557495,2.626338906288147,2.5556505298614502,2.3708505790505634
2000-08-04,4.13671875,3.9140625,3.921875,4.130859375,2713600.0,2.9658007621765137,2.8397830963134765,2.6283301448822023,2.5692946231365204,2.3748169136047363
2000-08-07,4.1875,4.078125,4.09375,4.15625,1758400.0,2.9840288162231445,2.8416527112325034,2.631359028816223,2.5814663159847258,2.3788514295161165
2000-08-08,4.24609375,4.12890625,4.1484375,4.20703125,1292800.0,3.020488739013672,2.8498794078826903,2.638482551574707,2.591899198293686,2.383072727604916
2000-08-09,4.2109375,4.11328125,4.2109375,4.1171875,1080000.0,2.955984592437744,2.8539927005767822,2.6411188220977784,2.601855311393738,2.3868172495972875
2000-08-10,4.15625,4.015625,4.109375,4.05078125,1545600.0,2.9083075523376465,2.8536187648773192,2.6426332807540893,2.6116431593894958,2.3902035502644328
2000-08-11,4.16015625,4.015625,4.015625,4.109375,2483200.0,2.950375556945801,2.854366652170817,2.6429698276519775,2.6205615997314453,2.393817563210764
2000-08-14,4.15625,4.0390625,4.1015625,4.109375,1998400.0,2.950375556945801,2.8665196100870767,2.643194193840027,2.6289191269874572,2.3973852426577835
2000-08-15,4.125,4.03125,4.12109375,4.05078125,2452800.0,2.9083075523376465,2.8749332427978516,2.643979468345642,2.637416887283325,2.400639524885044
2000-08-16,4.18359375,4.0390625,4.0390625,4.09375,2033600.0,2.939157247543335,2.885403521855672,2.6475131845474245,2.6456622314453124,2.4040478649018686
2000-08-17,4.234375,4.078125,4.078125,4.19140625,2760000.0,3.009269952774048,2.8999870300292967,2.654075779914856,2.655562241077423,2.40785429312748
2000-08-18,4.28125,4.15625,4.1640625,4.21484375,1987200.0,3.026097536087036,2.9196187973022463,2.662321128845215,2.664901351928711,2.411718313395977
2000-08-21,4.20703125,4.1015625,4.19921875,4.12890625,3126400.0,2.9643983840942383,2.932519721984863,2.671576108932495,2.6735393381118775,2.4151511088661524
2000-08-22,4.21875,4.06640625,4.125,4.125,2259200.0,2.9615938663482666,2.9467294057210287,2.6880668067932127,2.682121229171753,2.4185242123074002
2000-08-23,4.154296875,4.0703125,4.1015625,4.09375,2755200.0,2.939157247543335,2.955517021814982,2.6973218011856077,2.6900300335884095,2.421718280008234
2000-08-24,4.1484375,4.0625,4.1015625,4.13671875,1380800.0,2.970008134841919,2.9635567665100098,2.709213070869446,2.6994532918930054,2.425061510830391
2000-08-25,4.171875,4.0859375,4.125,4.16015625,1102400.0,2.9868342876434326,2.964959001541138,2.720487322807312,2.708904585838318,2.4284661943262273
2000-08-28,4.1953125,4.16015625,4.171875,4.1640625,478400.0,2.989638566970825,2.9653329849243164,2.733219919204712,2.7186643791198732,2.4318467507879418
2000-08-29,4.1953125,4.125,4.18359375,4.1796875,1811200.0,3.000856637954712,2.9640241781870524,2.747298684120178,2.727863266468048,2.435253995621276
2000-08-30,4.296875,4.15234375,4.1640625,4.26171875,1918400.0,3.059753179550171,2.9709420839945477,2.7629480171203613,2.7367817044258116,2.4389712526684715
2000-08-31,4.3046875,3.9921875,4.296875,3.9921875,2321600.0,2.866238832473755,2.968137502670288,2.775456256866455,2.742783420085907,2.4414994631998637
2000-09-01,4.09375,3.9765625,4.001953125,4.07421875,6137600.0,2.9251339435577393,2.9664547284444174,2.7899837589263914,2.749163734912872,2.4443443719078513
2000-09-05,4.09375,3.98046875,4.09375,3.98046875,1062400.0,2.8578248023986816,2.960284678141276,2.8028285264968873,2.7523889422416685,2.446762386121248
2000-09-06,4.0234375,3.875,3.984375,3.87890625,2921600.0,2.784907817840576,2.952058029174805,2.812644429206848,2.7541558003425597,2.4487283479335695
2000-09-07,3.9375,3.7421875,3.90234375,3.8203125,2697600.0,2.7428395748138428,2.938970184326172,2.8193753290176393,2.755501976013184,2.450428412828831
2000-09-08,3.84375,3.75,3.82421875,3.7734375,3398400.0,2.7091846466064453,2.9189644972483317,2.8242552185058596,2.7566518354415894,2.4519155176206566
2000-09-11,3.9375,3.78125,3.8125,3.8095703125,3387200.0,2.7351274490356445,2.8995664914449057,2.82999050617218,2.758762254714966,2.453533871514457
2000-09-12,3.87109375,3.77734375,3.8125,3.86328125,507200.0,2.773689031600952,2.8868525346120197,2.840030746459961,2.7621557402610777,2.455352934924039
2000-09-13,3.86328125,3.75,3.86328125,3.75390625,2862400.0,2.695162534713745,2.869090445836385,2.8463690185546877,2.7649883222579956,2.456707791420026
2000-09-14,3.78125,3.71875,3.75390625,3.73828125,3480000.0,2.6839439868927,2.852076228459676,2.853829097747803,2.765801637172699,2.45798439925976
