Date,High,Low,Open,Close,Volume,Adj Close,AVGO-15ma,AVGO-50ma,AVGO-100ma,AVGO-200ma
2009-09-29,17.84000015258789,16.950000762939453,17.549999237060547,17.030000686645508,356700.0,14.283981323242188,14.31473503112793,14.405158419358102,14.405158419358102,14.405158419358102
2009-09-30,17.329999923706055,16.959999084472656,17.0,17.06999969482422,512600.0,14.317532539367676,14.304110844930014,14.402911601922451,14.402911601922451,14.402911601922451
2009-10-01,17.09000015258789,16.209999084472656,17.0,16.309999465942383,660500.0,13.680078506469727,14.262732378641765,14.384840774536134,14.384840774536134,14.384840774536134
2009-10-02,16.360000610351562,15.899999618530273,16.200000762939453,16.09000015258789,629600.0,13.495553970336914,14.21855812072754,14.363150852482493,14.363150852482493,14.363150852482493
2009-10-05,16.530000686645508,16.0,16.100000381469727,16.489999771118164,188900.0,13.831055641174316,14.20961176554362,14.350481918879918,14.350481918879918,14.350481918879918
2009-10-06,17.200000762939453,16.440000534057617,16.739999771118164,16.469999313354492,469400.0,13.814281463623047,14.169910939534505,14.338012140850688,14.338012140850688,14.338012140850688
2009-10-07,16.610000610351562,15.920000076293945,16.56999969482422,16.1299991607666,291700.0,13.529102325439453,14.088831520080566,14.31962782686407,14.31962782686407,14.31962782686407
2009-10-08,16.18000030517578,15.9399995803833,16.110000610351562,16.010000228881836,557300.0,13.428451538085938,14.05360387166341,14.299823909335666,14.299823909335666,14.299823909335666
2009-10-09,16.450000762939453,15.9399995803833,15.979999542236328,16.25,870500.0,13.629749298095703,14.05639934539795,14.285257069960885,14.285257069960885,14.285257069960885
2009-10-12,16.450000762939453,16.040000915527344,16.219999313354492,16.34000015258789,1288800.0,13.705239295959473,14.04130179087321,14.272916266258727,14.272916266258727,14.272916266258727
2009-10-13,16.670000076293945,16.149999618530273,16.190000534057617,16.530000686645508,557300.0,13.864601135253906,14.001041412353516,14.264409701029459,14.264409701029459,14.264409701029459
2009-10-14,17.0,16.540000915527344,16.84000015258789,16.860000610351562,695500.0,14.141392707824707,13.970846303304036,14.26189915014773,14.26189915014773,14.26189915014773
2009-10-15,17.950000762939453,17.100000381469727,17.399999618530273,17.15999984741211,2092000.0,14.39301872253418,13.952393595377604,14.264521541595458,14.264521541595458,14.264521541595458
2009-10-16,17.229999542236328,16.209999084472656,17.229999542236328,16.43000030517578,1263800.0,13.780729293823242,13.913251876831055,14.268715324401855,14.255035419090122,14.255035419090122
2009-10-19,16.639999389648438,16.059999465942383,16.459999084472656,16.239999771118164,2142900.0,13.621362686157227,13.834408696492513,14.265527992248535,14.242849404995258,14.242849404995258
2009-10-20,16.729999542236328,16.270000457763672,16.34000015258789,16.530000686645508,489000.0,13.864601135253906,13.806450017293294,14.274921989440918,14.235712645188817,14.235712645188817
2009-10-21,16.90999984741211,16.110000610351562,16.3700008392334,16.489999771118164,233800.0,13.831055641174316,13.774018224080404,14.288677577972413,14.228218996966326,14.228218996966326
2009-10-22,16.329999923706055,15.609999656677246,16.329999923706055,16.280000686645508,983400.0,13.654918670654297,13.772340901692708,14.29337459564209,14.217795354669745,14.217795354669745
2009-10-23,16.40999984741211,15.920000076293945,16.1299991607666,16.049999237060547,1134100.0,13.462000846862793,13.770104026794433,14.284987030029297,14.204299024173192,14.204299024173192
2009-10-26,16.1200008392334,15.8100004196167,15.90999984741211,15.84000015258789,162400.0,13.285861015319824,13.733757718404133,14.272237911224366,14.188186076649448,14.188186076649448
2009-10-27,15.989999771118164,15.260000228881836,15.949999809265137,15.449999809265137,328800.0,12.958748817443848,13.676722208658854,14.259321098327638,14.166988882525214,14.166988882525214
2009-10-28,15.5,14.890000343322754,15.5,14.930000305175781,622000.0,12.522598266601562,13.609621938069662,14.223422412872315,14.139117855136677,14.139117855136677
2009-10-29,15.199999809265137,14.720000267028809,14.949999809265137,15.039999961853027,1183300.0,12.614859580993652,13.555382474263508,14.175613536834717,14.113713550567628,14.113713550567628
2009-10-30,15.1899995803833,14.869999885559082,15.100000381469727,15.0,278100.0,12.58130931854248,13.485486475626628,14.129314308166505,14.088592169714756,14.088592169714756
2009-11-02,15.100000381469727,14.720000267028809,15.100000381469727,14.869999885559082,276600.0,12.472270965576172,13.403288586934407,14.079827823638915,14.06252247287381,14.06252247287381
2009-11-03,14.819999694824219,14.4399995803833,14.680000305175781,14.489999771118164,363700.0,12.153544425964355,13.289218139648437,14.029334888458251,14.032221234033978,14.032221234033978
2009-11-04,15.25,14.329999923706055,14.600000381469727,14.779999732971191,805300.0,12.396783828735352,13.17291088104248,13.977835369110107,14.006667524576187,14.006667524576187
2009-11-05,15.739999771118164,14.850000381469727,15.020000457763672,15.319999694824219,274100.0,12.849712371826172,13.07002379099528,13.93539442062378,13.988868214533879,13.988868214533879
2009-11-06,15.6899995803833,14.869999885559082,15.319999694824219,15.289999961853027,257500.0,12.82455062866211,13.006278546651204,13.887250061035155,13.971227038990367,13.971227038990367
2009-11-09,15.739999771118164,15.09000015258789,15.260000228881836,15.65999984741211,252900.0,13.134886741638184,12.973846817016602,13.840112133026123,13.95874434798511,13.95874434798511
2009-11-10,15.6899995803833,15.180000305175781,15.6899995803833,15.449999809265137,146800.0,12.958748817443848,12.91345666249593,13.793980712890624,13.944038531359505,13.944038531359505
2009-11-11,15.529999732971191,15.119999885559082,15.529999732971191,15.359999656677246,153500.0,12.883261680603027,12.850270398457845,13.752210750579835,13.928664953812309,13.928664953812309
2009-11-12,15.949999809265137,15.399999618530273,15.399999618530273,15.600000381469727,130000.0,13.084562301635742,12.812246640523275,13.71731855392456,13.9166063444955,13.9166063444955
2009-11-13,15.75,15.40999984741211,15.609999656677246,15.579999923706055,62100.0,13.06778621673584,12.785965665181477,13.685949096679687,13.904651131428464,13.904651131428464
2009-11-16,16.209999084472656,15.529999732971191,15.630000114440918,16.010000228881836,155600.0,13.428451538085938,12.795471700032552,13.656592712402343,13.898037248187595,13.898037248187595
2009-11-17,16.190000534057617,15.579999923706055,15.829999923706055,16.06999969482422,98500.0,13.478775978088379,12.830140177408854,13.629249267578125,13.892293943117743,13.892293943117743
2009-11-18,16.149999618530273,15.8100004196167,16.149999618530273,16.030000686645508,115500.0,13.445226669311523,12.891648737589518,13.608615894317627,13.886252493471712,13.886252493471712
2009-11-19,15.890000343322754,15.25,15.84000015258789,15.569999694824219,116600.0,13.059398651123047,12.921284675598145,13.58378875732422,13.87522777557373,13.87522777557373
2009-11-20,15.649999618530273,15.3100004196167,15.5600004196167,15.4399995803833,423700.0,12.950359344482422,12.945888010660807,13.559632587432862,13.863058454112002,13.863058454112002
2009-11-23,15.609999656677246,15.149999618530273,15.539999961853027,15.1899995803833,465300.0,12.740670204162598,12.963781293233236,13.535140972137452,13.84848198333344,13.84848198333344
2009-11-24,15.329999923706055,15.010000228881836,15.100000381469727,15.260000228881836,522800.0,12.799386024475098,13.006837399800618,13.502932815551757,13.835032035142948,13.835032035142948
2009-11-25,15.979999542236328,15.359999656677246,15.380000114440918,15.5,135300.0,13.000687599182129,13.047097651163737,13.46804069519043,13.82447071316876,13.82447071316876
2009-11-27,15.880000114440918,15.0600004196167,15.130000114440918,15.859999656677246,61600.0,13.302638053894043,13.07729269663493,13.454956130981445,13.817947804927826,13.817947804927826
2009-11-30,15.989999771118164,15.25,15.869999885559082,15.859999656677246,276500.0,13.302638053894043,13.10916519165039,13.449252548217773,13.811585956149631,13.811585956149631
2009-12-01,16.34000015258789,15.899999618530273,15.899999618530273,15.960000038146973,417800.0,13.386515617370605,13.125940450032552,13.438348808288573,13.806402171530374,13.806402171530374
2009-12-02,16.110000610351562,15.380000114440918,16.030000686645508,15.609999656677246,846500.0,13.092948913574219,13.13488712310791,13.410837650299072,13.797806349145361,13.797806349145361
2009-12-03,15.9399995803833,15.579999923706055,15.579999923706055,15.930000305175781,507900.0,13.361348152160645,13.166759554545084,13.386178226470948,13.792610418228875,13.792610418228875
2009-12-04,16.709999084472656,15.600000381469727,16.399999618530273,16.520000457763672,946800.0,13.85621452331543,13.218203035990397,13.369906330108643,13.79335870181813,13.79335870181813
2009-12-07,16.93000030517578,16.5,16.5,16.8700008392334,308400.0,14.1497802734375,13.290335973103842,13.365544834136962,13.797503138697424,13.797503138697424
2009-12-08,16.969999313354492,16.549999237060547,16.610000610351562,16.75,249500.0,14.0491304397583,13.331714566548666,13.350447235107422,13.80039540652571,13.80039540652571
2009-12-09,16.809999465942383,16.34000015258789,16.610000610351562,16.809999465942383,96700.0,14.099454879760742,13.37309315999349,13.346756706237793,13.803793809630655,13.803793809630655
2009-12-10,16.989999771118164,16.75,16.799999237060547,16.770000457763672,255500.0,14.065905570983887,13.414471753438313,13.341724166870117,13.806738885600915,13.806738885600915
2009-12-11,16.700000762939453,16.459999084472656,16.690000534057617,16.579999923706055,77400.0,13.90654182434082,13.470947964986165,13.346253433227538,13.807847807142469,13.807847807142469
2009-12-14,16.899999618530273,16.690000534057617,16.739999771118164,16.850000381469727,224800.0,14.13300609588623,13.549791081746418,13.359002475738526,13.811420975150643,13.811420975150643
2009-12-15,16.899999618530273,16.709999084472656,16.850000381469727,16.739999771118164,140400.0,14.040741920471191,13.636462529500326,13.363196201324463,13.813913594121518,13.813913594121518
2009-12-16,17.1299991607666,16.739999771118164,16.8799991607666,17.0,315700.0,14.258818626403809,13.733758036295573,13.372086944580078,13.818697519199823,13.818697519199823
2009-12-17,16.979999542236328,16.139999389648438,16.90999984741211,16.309999465942383,149000.0,13.680078506469727,13.77905076344808,13.375106468200684,13.81722284885163,13.81722284885163
2009-12-18,16.799999237060547,16.229999542236328,16.299999237060547,16.389999389648438,417800.0,13.747179985046387,13.808686892191568,13.381481037139892,13.816485555548416,13.816485555548416
2009-12-21,16.850000381469727,16.360000610351562,16.790000915527344,16.489999771118164,144300.0,13.831055641174316,13.843914731343586,13.385507164001465,13.816637327273687,13.816637327273687
2009-12-22,16.729999542236328,16.229999542236328,16.5,16.729999542236328,312700.0,14.032352447509766,13.886970520019531,13.39204942703247,13.818861194492616,13.818861194492616
2009-12-23,16.84000015258789,16.649999618530273,16.75,16.780000686645508,223500.0,14.074291229248047,13.952393341064454,13.396243228912354,13.821467623418691,13.821467623418691
2009-12-24,17.0,16.719999313354492,16.719999313354492,16.780000686645508,30800.0,14.074291229248047,13.999922879536946,13.39490119934082,13.824021397214947,13.824021397214947
2009-12-28,17.799999237060547,16.75,16.75,17.3799991607666,795400.0,14.577539443969727,14.048011207580567,13.398591613769531,13.831556577682495,13.831556577682495
2009-12-29,17.68000030517578,17.399999618530273,17.520000457763672,17.530000686645508,227600.0,14.703356742858887,14.084916305541991,13.417044162750244,13.84287974357605,13.840188262486222
2009-12-30,17.780000686645508,17.309999465942383,17.309999465942383,17.690000534057617,302500.0,14.837556838989258,14.137478065490722,13.441368045806884,13.85344801902771,13.84996638578527
2009-12-31,18.290000915527344,17.610000610351562,17.610000610351562,18.290000915527344,555800.0,15.340815544128418,14.220235443115234,13.470892333984375,13.872907161712646,13.864440649458505
2010-01-04,18.899999618530273,18.010000228881836,18.299999237060547,18.860000610351562,538700.0,15.818899154663086,14.33710168202718,13.51064920425415,13.89966339111328,13.883233519700857
2010-01-05,19.239999771118164,18.100000381469727,18.950000762939453,19.0,301100.0,15.936327934265137,14.472420756022135,13.556277389526366,13.924825992584228,13.902786799839564
2010-01-06,19.299999237060547,18.59000015258789,18.950000762939453,19.149999618530273,533100.0,16.062131881713867,14.601029141743977,13.608280010223389,13.946633520126342,13.923157979857248
2010-01-07,19.170000076293945,18.649999618530273,19.040000915527344,19.030000686645508,271800.0,15.961483001708984,14.729078547159832,13.661792449951172,13.967015180587769,13.942207746416608
2010-01-08,19.299999237060547,18.850000381469727,18.899999618530273,19.170000076293945,289900.0,16.078914642333984,14.850418281555175,13.724195766448975,13.991758432388306,13.961992069526955
2010-01-11,19.549999237060547,19.030000686645508,19.200000762939453,19.290000915527344,512700.0,16.179567337036133,15.017050870259602,13.797335147857666,14.01037878036499,13.98233679675181
2010-01-12,19.139999389648438,18.739999771118164,19.139999389648438,19.0,916700.0,15.936327934265137,15.162994066874186,13.863764514923096,14.019689025878906,14.000100352547385
2010-01-13,18.959999084472656,18.25,18.959999084472656,18.420000076293945,943900.0,15.44984245300293,15.27091318766276,13.921135177612305,14.025224742889405,14.01316109219113
2010-01-14,18.8700008392334,18.149999618530273,18.479999542236328,18.43000030517578,1065400.0,15.458234786987305,15.365972010294596,13.980854454040527,14.030341138839722,14.026063535894666
2010-01-15,18.559999465942383,18.149999618530273,18.559999465942383,18.239999771118164,158700.0,15.298871994018555,15.447610727945964,14.043761005401612,14.036547946929932,14.03732732755948
2010-01-19,18.149999618530273,17.299999237060547,17.899999618530273,17.809999465942383,381300.0,14.938207626342773,15.505205154418945,14.09458948135376,14.036212425231934,14.045229786320737
2010-01-20,18.010000228881836,17.440000534057617,17.709999084472656,17.959999084472656,193800.0,15.064024925231934,15.537637519836426,14.138875732421875,14.037135076522826,14.054088874485181
2010-01-21,18.489999771118164,17.790000915527344,17.8700008392334,17.989999771118164,338600.0,15.08918285369873,15.563359260559082,14.184168376922607,14.035709218978882,14.063012098443918
2010-01-22,18.059999465942383,17.3799991607666,17.8799991607666,17.559999465942383,923500.0,14.728519439697266,15.556090100606282,14.216041030883789,14.028076581954956,14.068700195377708
2010-01-25,17.799999237060547,17.459999084472656,17.670000076293945,17.649999618530273,261400.0,14.804010391235352,15.520303090413412,14.25294626235962,14.023463487625122,14.074931637715485
2010-01-26,18.0,16.84000015258789,17.030000686645508,17.760000228881836,765400.0,14.896270751953125,15.458794530232748,14.293206443786621,14.022708597183227,14.081833647078827
2010-01-27,17.950000762939453,17.25,17.639999389648438,17.40999984741211,696300.0,14.602705001831055,15.369886334737142,14.323569297790527,14.020443925857544,14.086174241701762
2010-01-28,17.739999771118164,17.25,17.549999237060547,17.719999313354492,14457600.0,14.862717628479004,15.289925384521485,14.35946792602539,14.022708511352539,14.09259195564207
2010-01-29,17.860000610351562,17.25,17.719999313354492,17.3799991607666,3357000.0,14.577539443969727,15.1976624806722,14.382449684143067,14.019521198272706,14.096566935054591
2010-02-01,17.690000534057617,17.290000915527344,17.3799991607666,17.5,509500.0,14.678191184997559,15.104280916849772,14.40643798828125,14.017843627929688,14.101295587493151
2010-02-02,17.799999237060547,17.350000381469727,17.510000228881836,17.700000762939453,1772900.0,14.845948219299316,15.015372975667317,14.434452419281007,14.021534156799316,14.10730085065288
2010-02-03,17.690000534057617,17.479999542236328,17.540000915527344,17.6200008392334,1285700.0,14.77884578704834,14.938207499186198,14.468841361999512,14.026315059661865,14.112673210144044
2010-02-04,17.579999923706055,17.059999465942383,17.3799991607666,17.219999313354492,1376700.0,14.443337440490723,14.871107165018717,14.498700923919678,14.02916675567627,14.115297529432508
2010-02-05,17.31999969482422,16.600000381469727,17.25,17.200000762939453,538700.0,14.426567077636719,14.80232931772868,14.53241886138916,14.033779916763306,14.11774847075695
2010-02-08,17.290000915527344,16.8700008392334,17.079999923706055,17.010000228881836,498300.0,14.267206192016602,14.733551597595214,14.56177526473999,14.032354040145874,14.118916109204292
2010-02-09,17.3799991607666,16.81999969482422,17.040000915527344,16.989999771118164,189600.0,14.250428199768066,14.687699635823568,14.586770076751709,14.02740538597107,14.119935582774554
2010-02-10,16.940000534057617,16.510000228881836,16.860000610351562,16.799999237060547,578000.0,14.091066360473633,14.622835731506347,14.602538642883301,14.028747386932373,14.119713511833778
2010-02-11,17.25,16.5,16.760000228881836,17.1299991607666,370000.0,14.367855072021484,14.574747212727864,14.623842983245849,14.036547765731811,14.12160772221689
2010-02-12,17.389999389648438,16.790000915527344,16.979999542236328,17.360000610351562,163200.0,14.560769081115723,14.563563855489095,14.647328052520752,14.042838430404663,14.124934702208549
2010-02-16,17.510000228881836,17.270000457763672,17.399999618530273,17.479999542236328,422700.0,14.661417007446289,14.554057629903157,14.678697414398194,14.044767532348633,14.128968403751688
2010-02-17,17.600000381469727,17.170000076293945,17.600000381469727,17.40999984741211,507700.0,14.602705001831055,14.53448657989502,14.703524551391602,14.044851388931274,14.13250375149855
2010-02-18,17.5,17.299999237060547,17.469999313354492,17.450000762939453,461900.0,14.636259078979492,14.536723518371582,14.719125442504883,14.044515886306762,14.136235272442853
2010-02-19,17.6200008392334,17.360000610351562,17.5,17.530000686645508,374600.0,14.703356742858887,14.526099459330242,14.73019697189331,14.047870903015136,14.140405283254736
2010-02-22,17.59000015258789,17.229999542236328,17.5,17.350000381469727,846500.0,14.552386283874512,14.52442258199056,14.740262088775635,14.045354661941529,14.143412443843202
2010-02-23,17.489999771118164,17.1299991607666,17.350000381469727,17.3799991607666,1820200.0,14.577539443969727,14.517712465922038,14.749823780059815,14.048290243148804,14.146558291670205
2010-02-24,17.8700008392334,17.40999984741211,17.5,17.739999771118164,852300.0,14.879496574401855,14.519949022928873,14.766095600128175,14.053909883499145,14.151831228956045
2010-02-25,18.389999389648438,17.690000534057617,18.0,18.09000015258789,2319700.0,15.17305850982666,14.546229871114095,14.79142593383789,14.068839683532715,14.159125709533692
2010-02-26,18.190000534057617,17.959999084472656,18.049999237060547,18.149999618530273,280700.0,15.223381996154785,14.598232841491699,14.813233451843262,14.086117963790894,14.166673626460081
2010-03-01,18.799999237060547,18.1200008392334,18.700000762939453,18.299999237060547,872200.0,15.349190711975098,14.659741083780924,14.83940242767334,14.1012993144989,14.175001211569343
2010-03-02,18.739999771118164,18.190000534057617,18.190000534057617,18.719999313354492,981000.0,15.701471328735352,14.755358759562174,14.86825548171997,14.120171213150025,14.1856758277733
2010-03-03,19.940000534057617,18.75,18.75,18.90999984741211,1063400.0,15.860841751098633,14.862719662984212,14.911870746612548,14.143488607406617,14.19730892446306
2010-03-04,19.239999771118164,18.5,19.010000228881836,19.059999465942383,396600.0,15.986651420593262,14.98909200032552,14.956660175323487,14.16907060623169,14.20964921753982
2010-03-05,19.65999984741211,19.049999237060547,19.049999237060547,19.360000610351562,376700.0,16.23827362060547,15.11378657023112,15.00480453491211,14.195155849456787,14.22354390523205
2010-03-08,19.520000457763672,19.09000015258789,19.479999542236328,19.309999465942383,222000.0,16.19634246826172,15.222824796040852,15.048084335327149,14.22006688117981,14.236964303620008
2010-03-09,20.0,19.149999618530273,19.440000534057617,19.350000381469727,922700.0,16.22988510131836,15.327389335632324,15.091196212768555,14.243719720840454,14.250429984685537
2010-03-10,19.979999542236328,19.360000610351562,19.459999084472656,19.739999771118164,544900.0,16.557004928588867,15.457675997416178,15.14085048675537,14.267875843048095,14.265910353436565
2010-03-11,19.969999313354492,19.790000915527344,19.790000915527344,19.860000610351562,394700.0,16.65765380859375,15.59243564605713,15.182452774047851,14.290522193908691,14.28185530980428
2010-03-12,20.0,19.440000534057617,19.899999618530273,19.649999618530273,498400.0,16.48151397705078,15.710979461669922,15.21801591873169,14.317530040740968,14.29642258574631
2010-03-15,19.559999465942383,19.030000686645508,19.559999465942383,19.420000076293945,179200.0,16.288599014282227,15.826726977030436,15.24703676223755,14.344202404022218,14.309529009618258
2010-03-16,19.68000030517578,19.15999984741211,19.420000076293945,19.5,162300.0,16.355701446533203,15.945271110534668,15.267334480285644,14.36911340713501,14.322902685676524
2010-03-17,19.989999771118164,19.559999465942383,19.59000015258789,19.889999389648438,309400.0,16.682815551757812,16.065492375691733,15.28461280822754,14.397631006240845,14.338226795196533
2010-03-18,20.0,19.479999542236328,19.940000534057617,19.979999542236328,211200.0,16.758304595947266,16.17117544809977,15.301052341461181,14.428664865493774,14.353840200362667
2010-03-19,20.280000686645508,19.690000534057617,20.110000610351562,20.110000610351562,636500.0,16.867341995239258,16.28077278137207,15.31715654373169,14.462718276977538,14.369952391355465
2010-03-22,20.149999618530273,19.700000762939453,19.8700008392334,19.940000534057617,473400.0,16.724756240844727,16.37247714996338,15.332422008514405,14.497107229232789,14.384951141989156
2010-03-23,20.299999237060547,19.950000762939453,19.979999542236328,20.219999313354492,281900.0,16.959604263305664,16.45635267893473,15.350035800933838,14.537115783691407,14.40124641490888
2010-03-24,20.200000762939453,19.56999969482422,20.200000762939453,19.6200008392334,153500.0,16.456356048583984,16.496053632100423,15.355571575164795,14.57645336151123,14.414171632730737
2010-03-25,19.75,19.309999465942383,19.75,19.649999618530273,583500.0,16.48151397705078,16.52904446919759,15.366475296020507,14.615119905471802,14.427092522382736
2010-03-26,20.200000762939453,19.65999984741211,19.65999984741211,19.90999984741211,525000.0,16.69959259033203,16.559799067179362,15.39147029876709,14.656302738189698,14.44120742963708
2010-03-29,20.399999618530273,19.940000534057617,20.09000015258789,20.219999313354492,296100.0,16.959604263305664,16.61068318684896,15.421497688293456,14.701176071166993,14.45675308910417
2010-03-30,20.510000228881836,19.959999084472656,20.280000686645508,20.3799991607666,353900.0,17.093809127807617,16.66827812194824,15.457396430969238,14.750578718185425,14.472931347010325
2010-03-31,20.68000030517578,20.170000076293945,20.389999389648438,20.559999465942383,662000.0,17.244781494140625,16.714129892985024,15.503527908325195,14.799058694839477,14.489832872297706
2010-04-01,20.799999237060547,20.09000015258789,20.690000534057617,20.5,324600.0,17.194456100463867,16.749916712443035,15.546136531829834,14.842506132125855,14.506224528225985
2010-04-05,20.700000762939453,19.790000915527344,20.690000534057617,20.260000228881836,612000.0,16.99315071105957,16.78402582804362,15.58421588897705,14.88419213294983,14.521206011255103
2010-04-06,20.829999923706055,20.0,20.049999237060547,20.68000030517578,235800.0,17.345430374145508,16.854481252034507,15.636554107666015,14.926297569274903,14.538117534386183
2010-04-07,20.739999771118164,20.399999618530273,20.579999923706055,20.479999542236328,144600.0,17.17767906188965,16.909279759724935,15.684027481079102,14.96848687171936,14.553829210145134
