Date,High,Low,Open,Close,Volume,Adj Close,MTD-15ma,MTD-50ma,MTD-100ma,MTD-200ma
2003-09-05,39.75,38.900001525878906,39.0,39.599998474121094,164300,39.599998474121094,38.04199981689453,36.93399978637695,36.374999885559085,34.011099939346316
2003-09-08,39.900001525878906,39.599998474121094,39.599998474121094,39.70000076293945,97100,39.70000076293945,38.257999928792316,36.97699981689453,36.437099876403806,34.038899946212766
2003-09-09,39.849998474121094,39.68000030517578,39.75,39.75,111000,39.75,38.46933314005534,37.032799835205076,36.4965998840332,34.06329995155335
2003-09-10,39.56999969482422,38.84000015258789,39.5,39.18000030517578,174400,39.18000030517578,38.61599985758463,37.083399810791015,36.54649990081787,34.08179995536804
2003-09-11,39.54999923706055,39.060001373291016,39.099998474121094,39.25,68000,39.25,38.725999959309895,37.13539978027344,36.595699882507326,34.09764994621277
2003-09-12,39.119998931884766,38.900001525878906,39.099998474121094,38.95000076293945,102100,38.95000076293945,38.792666625976565,37.1747998046875,36.64079990386963,34.108099946975706
2003-09-15,38.97999954223633,37.90999984741211,38.79999923706055,38.5,168200,38.5,38.7793332417806,37.205599822998046,36.68289989471435,34.12064993858338
2003-09-16,38.599998474121094,38.33000183105469,38.45000076293945,38.470001220703125,146600,38.470001220703125,38.79066670735677,37.2239998626709,36.72809989929199,34.132149953842166
2003-09-17,38.869998931884766,38.0,38.66999816894531,38.2400016784668,187900,38.2400016784668,38.81066691080729,37.229799880981446,36.77899990081787,34.140599966049194
2003-09-18,38.060001373291016,37.45000076293945,37.900001525878906,38.0099983215332,156300,38.0099983215332,38.84066670735677,37.22099983215332,36.81829986572266,34.15039996147156
2003-09-19,38.04999923706055,37.849998474121094,38.02000045776367,37.93000030517578,93300,37.93000030517578,38.83733342488607,37.21779983520508,36.84589988708496,34.16679995536804
2003-09-22,38.0,37.29999923706055,37.849998474121094,37.5,110500,37.5,38.77000020345052,37.214399871826174,36.865899887084964,34.18549996376038
2003-09-23,37.70000076293945,36.689998626708984,37.5,36.79999923706055,282800,36.79999923706055,38.643333435058594,37.20519989013672,36.87799987792969,34.20119996070862
2003-09-24,37.27000045776367,36.540000915527344,36.720001220703125,37.189998626708984,257100,37.189998626708984,38.533999888102215,37.19999984741211,36.89179985046387,34.21869996070862
2003-09-25,37.25,36.65999984741211,37.25,36.720001220703125,209000,36.720001220703125,38.386000061035155,37.1889998626709,36.90129985809326,34.24004996299744
2003-09-26,36.900001525878906,35.7599983215332,36.720001220703125,36.33000183105469,312700,36.33000183105469,38.16800028483073,37.1731999206543,36.90619987487793,34.258449964523315
2003-09-29,36.61000061035156,36.150001525878906,36.33000183105469,36.45000076293945,147200,36.45000076293945,37.951333618164064,37.1557999420166,36.91629989624023,34.27369996070862
2003-09-30,36.91999816894531,35.849998474121094,36.45000076293945,35.95000076293945,341800,35.95000076293945,37.69800033569336,37.135799942016604,36.92379989624023,34.28949995994568
2003-10-01,36.58000183105469,35.849998474121094,35.900001525878906,36.349998474121094,133500,36.349998474121094,37.50933354695638,37.11939994812012,36.93599987030029,34.31114995002746
2003-10-02,36.470001220703125,36.0,36.45000076293945,36.099998474121094,131500,36.099998474121094,37.29933344523112,37.09719993591309,36.9439998626709,34.32704995155334
2003-10-03,36.79999923706055,36.25,36.29999923706055,36.52000045776367,160200,36.52000045776367,37.137333424886066,37.06059997558594,36.95319988250733,34.34714995384216
2003-10-06,36.70000076293945,36.11000061035156,36.619998931884766,36.599998474121094,203100,36.599998474121094,37.01066665649414,37.08859992980957,36.96469985961914,34.36904994010925
2003-10-07,37.4900016784668,36.630001068115234,36.70000076293945,37.41999816894531,139400,37.41999816894531,36.94066645304362,37.124999923706056,36.980199851989745,34.39314993858338
2003-10-08,37.56999969482422,37.349998474121094,37.349998474121094,37.45000076293945,130400,37.45000076293945,36.8879997253418,37.170999908447264,36.99969985961914,34.413899946212766
2003-10-09,37.70000076293945,36.79999923706055,37.599998474121094,36.93000030517578,110900,36.93000030517578,36.815999857584636,37.20879989624024,37.016999855041504,34.43339995384216
2003-10-10,37.959999084472656,36.91999816894531,36.93000030517578,37.65999984741211,172800,37.65999984741211,36.79799982706706,37.2639998626709,37.03989986419678,34.45669995307922
2003-10-13,37.900001525878906,37.599998474121094,37.7599983215332,37.61000061035156,225900,37.61000061035156,36.8053332010905,37.31819984436035,37.06099987030029,34.47724995613098
2003-10-14,38.33000183105469,37.54999923706055,37.54999923706055,38.209999084472656,93300,38.209999084472656,36.89933319091797,37.38279983520508,37.08249984741211,34.50564995765686
2003-10-15,38.68000030517578,38.400001525878906,38.45000076293945,38.54999923706055,97000,38.54999923706055,36.98999989827474,37.4597998046875,37.10859985351563,34.537749948501585
2003-10-16,38.79999923706055,38.099998474121094,38.29999923706055,38.560001373291016,111600,38.560001373291016,37.112666575113934,37.5389998626709,37.13369987487793,34.57024994850158
2003-10-17,38.5,37.349998474121094,38.5,37.52000045776367,73800,37.52000045776367,37.19199981689453,37.59439987182617,37.14969989776611,34.59459994316101
2003-10-20,38.43000030517578,37.400001525878906,37.41999816894531,38.150001525878906,125800,38.150001525878906,37.3053332010905,37.66279991149902,37.173299903869626,34.6188499546051
2003-10-21,38.04999923706055,36.75,38.0,37.150001525878906,131600,37.150001525878906,37.38533325195313,37.69699996948242,37.18649990081787,34.63849995613098
2003-10-22,37.15999984741211,36.560001373291016,37.150001525878906,36.880001068115234,94500,36.880001068115234,37.420666758219404,37.7176000213623,37.19139991760254,34.65629996299744
2003-10-23,36.75,35.650001525878906,36.75,36.060001373291016,133300,36.060001373291016,37.41800028483073,37.71460006713867,37.18439994812012,34.67474997520447
2003-10-24,36.5,35.91999816894531,36.0,36.380001068115234,79100,36.380001068115234,37.4086669921875,37.71300010681152,37.17669994354248,34.69114998817444
2003-10-27,37.0,36.47999954223633,36.47999954223633,36.75,44400,36.75,37.41866709391276,37.71880012512207,37.168699951171874,34.70614998817444
2003-10-28,38.540000915527344,37.0,37.04999923706055,38.0,188200,38.0,37.45733388264974,37.747200088500975,37.17469993591308,34.72554999351502
2003-10-29,38.54999923706055,38.04999923706055,38.04999923706055,38.11000061035156,86700,38.11000061035156,37.50133387247721,37.76980010986328,37.19139995574951,34.74835000038147
2003-10-30,38.20000076293945,37.650001525878906,38.130001068115234,37.66999816894531,62300,37.66999816894531,37.55066706339518,37.77120010375977,37.2056999206543,34.77369999885559
2003-10-31,38.900001525878906,37.900001525878906,38.0,38.34000015258789,336300,38.34000015258789,37.59600041707357,37.77900009155273,37.22339992523193,34.803650007247924
2003-11-03,39.290000915527344,38.36000061035156,38.36000061035156,38.58000183105469,105400,38.58000183105469,37.660667165120444,37.77660011291504,37.24209995269776,34.83705001831055
2003-11-04,39.40999984741211,38.599998474121094,38.900001525878906,39.13999938964844,83600,39.13999938964844,37.7226671854655,37.7934001159668,37.26749996185303,34.873300018310545
2003-11-05,39.25,38.779998779296875,39.04999923706055,38.849998474121094,78400,38.849998474121094,37.74266713460286,37.81160011291504,37.287299957275394,34.912050008773804
2003-11-06,39.68000030517578,38.84000015258789,38.86000061035156,39.5099983215332,91800,39.5099983215332,37.806000264485675,37.85060005187988,37.306599922180176,34.95215000152588
2003-11-07,40.66999816894531,39.45000076293945,39.45000076293945,40.5,127100,40.5,38.00466690063477,37.901000061035155,37.331599922180175,34.99989999771118
2003-11-10,40.279998779296875,39.900001525878906,40.2599983215332,40.20000076293945,198000,40.20000076293945,38.1413335164388,37.93480010986328,37.35699993133545,35.04579999923706
2003-11-11,40.20000076293945,39.900001525878906,40.0,40.11000061035156,241800,40.11000061035156,38.33866678873698,37.96300010681152,37.37919994354248,35.089600000381466
2003-11-12,40.45000076293945,40.02000045776367,40.11000061035156,40.349998474121094,111200,40.349998474121094,38.56999994913737,37.99340003967285,37.41279991149902,35.135899991989135
2003-11-13,41.060001373291016,40.29999923706055,40.349998474121094,40.970001220703125,178700,40.970001220703125,38.89733327229818,38.034000091552734,37.456499938964846,35.18835000038147
2003-11-14,41.150001525878906,39.95000076293945,40.79999923706055,39.95000076293945,79600,39.95000076293945,39.13533325195313,38.0410001373291,37.487499961853025,35.23570000648498
2003-11-17,39.91999816894531,39.29999923706055,39.880001068115234,39.689998626708984,67700,39.689998626708984,39.33133316040039,38.04080009460449,37.50889995574951,35.28069999694824
2003-11-18,40.02000045776367,39.470001220703125,39.790000915527344,39.529998779296875,55400,39.529998779296875,39.43333307902018,38.03640007019043,37.534599952697754,35.32624999046325
2003-11-19,39.86000061035156,39.36000061035156,39.630001068115234,39.5099983215332,100500,39.5099983215332,39.526666259765626,38.043000030517575,37.5631999206543,35.37064998626709
2003-11-20,39.849998474121094,39.349998474121094,39.52000045776367,39.47999954223633,55900,39.47999954223633,39.64733301798503,38.04760002136231,37.59149990081787,35.4181999874115
2003-11-21,39.54999923706055,39.04999923706055,39.29999923706055,39.20000076293945,99600,39.20000076293945,39.70466639200846,38.0526000213623,37.6136999130249,35.464649991989134
2003-11-24,39.95000076293945,39.029998779296875,39.349998474121094,39.95000076293945,168300,39.95000076293945,39.795999654134114,38.0816000366211,37.64359992980957,35.515649995803834
2003-11-25,40.61000061035156,39.52000045776367,39.79999923706055,39.79999923706055,120000,39.79999923706055,39.83999964396159,38.108199996948244,37.66609992980957,35.56739998817444
2003-11-26,40.06999969482422,39.09000015258789,39.79999923706055,39.84000015258789,166400,39.84000015258789,39.905999755859376,38.140199966430664,37.68499992370605,35.62134999275207
2003-11-28,39.84000015258789,39.16999816894531,39.84000015258789,39.220001220703125,64400,39.220001220703125,39.88666661580404,38.164400024414064,37.692699928283695,35.67090000152588
2003-12-01,39.720001220703125,39.220001220703125,39.220001220703125,39.650001525878906,147400,39.650001525878906,39.83000005086263,38.198800048828126,37.7082999420166,35.72265001296997
2003-12-02,39.720001220703125,39.47999954223633,39.5,39.4900016784668,72700,39.4900016784668,39.782666778564455,38.23860008239746,37.726499977111814,35.77255002021789
2003-12-03,39.90999984741211,39.33000183105469,39.400001525878906,39.52000045776367,96700,39.52000045776367,39.743333435058595,38.293000106811526,37.74909999847412,35.82400002479553
2003-12-04,39.900001525878906,39.189998626708984,39.400001525878906,39.45000076293945,145500,39.45000076293945,39.68333358764649,38.338200149536135,37.76909999847412,35.87625002861023
2003-12-05,39.61000061035156,39.20000076293945,39.29999923706055,39.40999984741211,63000,39.40999984741211,39.57933349609375,38.392000122070314,37.790499992370606,35.92565002441406
2003-12-08,39.79999923706055,39.18000030517578,39.349998474121094,39.560001373291016,69500,39.560001373291016,39.55333353678385,38.45660011291504,37.81490001678467,35.978450031280516
2003-12-09,40.0,39.29999923706055,39.459999084472656,39.310001373291016,145600,39.310001373291016,39.52800038655599,38.51380012512207,37.83480003356934,36.03050004005432
2003-12-10,40.060001373291016,39.0,39.29999923706055,39.0,166000,39.0,39.49266713460286,38.57480010986328,37.85530002593994,36.07975004196167
2003-12-11,40.36000061035156,38.95000076293945,38.95000076293945,39.779998779296875,125900,39.779998779296875,39.510667165120445,38.6434001159668,37.88140003204346,36.13140003204346
2003-12-12,39.90999984741211,39.41999816894531,39.779998779296875,39.470001220703125,165000,39.470001220703125,39.51000061035156,38.71080017089844,37.90400005340576,36.179450035095215
2003-12-15,40.70000076293945,39.65999984741211,39.66999816894531,40.599998474121094,251100,40.599998474121094,39.60333379109701,38.792400131225584,37.92650005340576,36.23505002975464
2003-12-16,40.54999923706055,39.900001525878906,40.5,40.0,122700,40.0,39.606667073567706,38.860400161743165,37.97450004577637,36.28905002593994
2003-12-17,40.06999969482422,39.650001525878906,40.0,40.0,130600,40.0,39.62000045776367,38.91200019836426,38.018500061035155,36.342750024795535
2003-12-18,40.88999938964844,39.900001525878906,39.900001525878906,40.529998779296875,192500,40.529998779296875,39.66600036621094,38.973600158691404,38.072300033569334,36.39765002250672
2003-12-19,42.47999954223633,40.599998474121094,40.66999816894531,42.43000030517578,240900,42.43000030517578,39.880000305175784,39.083600158691404,38.146200027465824,36.46155002593994
2003-12-22,42.849998474121094,42.0099983215332,42.47999954223633,42.72999954223633,193200,42.72999954223633,40.085333506266274,39.18500015258789,38.224500007629395,36.526800022125244
2003-12-23,42.599998474121094,41.95000076293945,42.599998474121094,42.380001068115234,150000,42.380001068115234,40.27800013224284,39.28040016174317,38.299300003051755,36.592400026321414
2003-12-24,42.29999923706055,42.04999923706055,42.150001525878906,42.150001525878906,24400,42.150001525878906,40.45333353678385,39.35920021057129,38.37100002288818,36.65715003013611
2003-12-26,42.400001525878906,41.970001220703125,42.25,42.11000061035156,42600,42.11000061035156,40.63066685994466,39.43040023803711,38.44510002136231,36.71795002937317
2003-12-29,42.65999984741211,42.18000030517578,42.18000030517578,42.34000015258789,109500,42.34000015258789,40.82600021362305,39.50600021362305,38.52250003814697,36.780650033950806
2003-12-30,42.810001373291016,42.29999923706055,42.400001525878906,42.29999923706055,113200,42.29999923706055,41.00866673787435,39.60160018920899,38.598000030517575,36.83840003013611
2003-12-31,42.54999923706055,42.04999923706055,42.45000076293945,42.209999084472656,62600,42.209999084472656,41.20199991861979,39.68280014038086,38.67280002593994,36.895450029373166
2004-01-02,42.380001068115234,41.970001220703125,42.08000183105469,42.04999923706055,151600,42.04999923706055,41.40533320109049,39.780800094604494,38.73890003204346,36.95175002098083
2004-01-05,43.189998626708984,42.029998779296875,42.029998779296875,42.650001525878906,150700,42.650001525878906,41.596666717529295,39.89620010375977,38.806900062561034,37.01150002479553
2004-01-06,43.369998931884766,42.5,42.65999984741211,43.150001525878906,193800,43.150001525878906,41.842000071207686,40.03800010681152,38.8763000869751,37.06975003242493
2004-01-07,43.27000045776367,42.849998474121094,43.0,43.27000045776367,146700,43.27000045776367,42.02000020345052,40.17580009460449,38.94440010070801,37.13050003051758
2004-01-08,44.849998474121094,43.27000045776367,43.27000045776367,44.83000183105469,321300,44.83000183105469,42.342000325520836,40.337400131225586,39.028100128173826,37.202000036239625
2004-01-09,45.689998626708984,44.0,44.630001068115234,45.060001373291016,215500,45.060001373291016,42.679333750406904,40.47860015869141,39.11290012359619,37.27500004768372
2004-01-12,45.15999984741211,43.400001525878906,45.15999984741211,44.349998474121094,245100,44.349998474121094,42.934000396728514,40.6034001159668,39.18660011291504,37.34705003738404
2004-01-13,44.29999923706055,43.5,44.20000076293945,43.849998474121094,151700,43.849998474121094,43.02866694132487,40.727000122070315,39.24910011291504,37.41620002746582
2004-01-14,44.88999938964844,43.81999969482422,44.5,44.099998474121094,328800,44.099998474121094,43.12000020345052,40.842200088500974,39.31060009002685,37.48775001525879
2004-01-15,44.5,43.56999969482422,44.099998474121094,44.29999923706055,207700,44.29999923706055,43.248000081380205,40.9566000366211,39.366600074768066,37.56015001296997
2004-01-16,45.459999084472656,44.45000076293945,44.5,45.27000045776367,214400,45.27000045776367,43.456000010172524,41.0792000579834,39.436300086975095,37.63400001525879
2004-01-20,45.220001220703125,44.70000076293945,44.70000076293945,44.9900016784668,186500,44.9900016784668,43.64800008138021,41.20200012207031,39.50680011749267,37.70445002555847
2004-01-21,45.25,44.529998779296875,45.099998474121094,45.0,168200,45.0,43.82533340454101,41.311800155639645,39.58120010375976,37.77845002174377
2004-01-22,45.0,44.66999816894531,45.0,45.0,175100,45.0,44.005333455403644,41.40180015563965,39.651400108337405,37.848300018310546
2004-01-23,45.25,44.75,44.849998474121094,45.08000183105469,218400,45.08000183105469,44.19666697184245,41.49940017700195,39.71710014343262,37.91870002746582
2004-01-26,45.349998474121094,44.86000061035156,45.06999969482422,45.2599983215332,194200,45.2599983215332,44.410666910807294,41.602400131225586,39.78270011901856,37.98455001831055
2004-01-27,45.95000076293945,45.04999923706055,45.150001525878906,45.52000045776367,224800,45.52000045776367,44.60200017293294,41.705800170898435,39.849600105285646,38.04865001678467
2004-01-28,45.95000076293945,45.400001525878906,45.400001525878906,45.709999084472656,357200,45.709999084472656,44.772666676839194,41.800600128173826,39.917300109863284,38.11245000839234
2004-01-29,45.650001525878906,45.36000061035156,45.599998474121094,45.52000045776367,224200,45.52000045776367,44.92266667683919,41.91200012207031,39.97650012969971,38.1757500076294
2004-01-30,45.970001220703125,45.4900016784668,45.650001525878906,45.79999923706055,201300,45.79999923706055,44.98733317057292,42.03420013427734,40.03750011444092,38.23729999542236
2004-02-02,46.099998474121094,45.75,45.95000076293945,45.86000061035156,216400,45.86000061035156,45.04066645304362,42.16080017089844,40.09860012054443,38.29760000228882
2004-02-03,46.630001068115234,45.650001525878906,45.7400016784668,46.459999084472656,253200,46.459999084472656,45.18133316040039,42.29980018615723,40.1714001083374,38.358950004577636
2004-02-04,46.349998474121094,45.380001068115234,46.349998474121094,45.5,127900,45.5,45.291333262125654,42.4202001953125,40.2339001083374,38.414799995422364
2004-02-05,45.79999923706055,45.349998474121094,45.650001525878906,45.47999954223633,137100,45.47999954223633,45.38333333333333,42.54580017089844,40.29920009613037,38.47
2004-02-06,45.25,43.709999084472656,45.25,43.79999923706055,1226800,43.79999923706055,45.35,42.62280014038086,40.35220008850098,38.517549991607666
2004-02-09,44.02000045776367,42.939998626708984,43.970001220703125,43.08000183105469,744600,43.08000183105469,45.204000091552736,42.688400192260744,40.398300094604494,38.56319999694824
2004-02-10,43.349998474121094,42.540000915527344,42.900001525878906,43.349998474121094,591200,43.349998474121094,45.09466654459636,42.75860015869141,40.44940006256103,38.61419998168945
2004-02-11,44.0,43.099998474121094,43.34000015258789,43.75,374200,43.75,45.01133321126302,42.849200134277346,40.5068000793457,38.66254997253418
2004-02-12,44.310001373291016,43.70000076293945,43.900001525878906,43.880001068115234,289100,43.880001068115234,44.936666615804036,42.93380012512207,40.5663000869751,38.70609998703003
2004-02-13,44.040000915527344,43.75,43.91999816894531,43.79999923706055,200800,43.79999923706055,44.85133310953776,43.02000007629395,40.629300079345704,38.74759998321533
2004-02-17,44.099998474121094,43.70000076293945,43.95000076293945,43.79999923706055,120000,43.79999923706055,44.75399983723958,43.10560005187988,40.699300079345704,38.78864997863769
2004-02-18,43.650001525878906,43.029998779296875,43.650001525878906,43.45000076293945,421100,43.45000076293945,44.61599985758463,43.18560005187988,40.761900100708004,38.82684997558594
2004-02-19,43.9900016784668,43.189998626708984,43.650001525878906,43.20000076293945,142900,43.20000076293945,44.44866663614909,43.26140007019043,40.826700096130374,38.86399997711182
2004-02-20,43.13999938964844,42.45000076293945,43.04999923706055,42.560001373291016,219900,42.560001373291016,44.25133336385091,43.32140007019043,40.88900009155273,38.89759998321533
2004-02-23,42.560001373291016,42.119998931884766,42.45000076293945,42.22999954223633,202200,42.22999954223633,44.01333338419597,43.37980003356934,40.94680007934571,38.93154998779297
2004-02-24,43.20000076293945,41.900001525878906,42.099998474121094,42.93000030517578,308500,42.93000030517578,43.81800003051758,43.45840003967285,41.016600074768064,38.97019998550415
2004-02-25,42.88999938964844,42.27000045776367,42.849998474121094,42.400001525878906,517600,42.400001525878906,43.547333526611325,43.51080009460449,41.077100105285645,39.006549987792965
2004-02-26,42.7400016784668,42.25,42.40999984741211,42.599998474121094,370500,42.599998474121094,43.354000091552734,43.573400039672855,41.14210010528564,39.04304998397827
2004-02-27,44.0,42.70000076293945,42.70000076293945,44.0,473000,44.0,43.255333455403644,43.64140007019043,41.21690010070801,39.08504999160767
2004-03-01,44.099998474121094,43.900001525878906,44.099998474121094,44.04999923706055,177000,44.04999923706055,43.27200012207031,43.72240005493164,41.2914001083374,39.12804998397827
2004-03-02,44.290000915527344,43.900001525878906,44.0,44.04999923706055,122400,44.04999923706055,43.336666615804035,43.80340003967285,41.35770011901855,39.16894998550415
2004-03-03,43.86000061035156,43.560001373291016,43.86000061035156,43.59000015258789,176000,43.59000015258789,43.35266672770182,43.864600067138674,41.41910011291504,39.20939998626709
2004-03-04,43.68000030517578,42.86000061035156,43.5,43.31999969482422,246800,43.31999969482422,43.3240000406901,43.882400054931644,41.483000106811524,39.24999998092651
2004-03-05,43.5,43.119998931884766,43.20000076293945,43.40999984741211,192500,43.40999984741211,43.292666625976565,43.89600006103515,41.54050010681152,39.29019998550415
2004-03-08,43.54999923706055,42.75,43.54999923706055,42.75,202900,42.75,43.22266667683919,43.90340003967285,41.59190010070801,39.32644998550415
2004-03-09,42.59000015258789,39.810001373291016,42.54999923706055,40.66999816894531,790300,40.66999816894531,43.013999938964844,43.87379997253418,41.61650009155274,39.34949996948242
2004-03-10,41.79999923706055,40.900001525878906,40.900001525878906,41.38999938964844,655600,41.38999938964844,42.87666651407878,43.859399948120114,41.64490009307861,39.376749973297116
2004-03-11,42.20000076293945,41.130001068115234,41.29999923706055,41.29999923706055,306300,41.29999923706055,42.74999974568685,43.83859992980957,41.67230007171631,39.40299997329712
2004-03-12,42.369998931884766,41.72999954223633,41.79999923706055,42.02000045776367,252600,42.02000045776367,42.71399968465169,43.83299995422363,41.71730007171631,39.43349998474121
2004-03-15,42.02000045776367,41.54999923706055,42.02000045776367,41.54999923706055,274700,41.54999923706055,42.66866633097331,43.81979995727539,41.75130004882813,39.46229997634887
2004-03-16,42.150001525878906,41.34000015258789,41.5,41.599998474121094,224900,41.599998474121094,42.57999954223633,43.8107999420166,41.795800018310544,39.49114995956421
2004-03-17,42.63999938964844,41.630001068115234,41.630001068115234,42.29999923706055,410000,42.29999923706055,42.57333272298177,43.803799896240236,41.85,39.520699958801266
2004-03-18,42.650001525878906,42.290000915527344,42.310001373291016,42.5,178900,42.5,42.56666615804036,43.790799865722654,41.91439998626709,39.5493999671936
2004-03-19,42.86000061035156,42.290000915527344,42.5099983215332,42.790000915527344,139000,42.790000915527344,42.485999552408856,43.78119987487793,41.97849998474121,39.57759996414185
2004-03-22,42.650001525878906,41.75,42.650001525878906,41.75,360600,41.75,42.33266626993815,43.71959983825683,42.02849998474121,39.598599967956545
2004-03-23,42.15999984741211,41.790000915527344,42.08000183105469,42.0,364100,42.0,42.19599965413411,43.65839981079102,42.06849998474121,39.621599960327146
2004-03-24,42.34000015258789,41.97999954223633,41.97999954223633,42.0,245700,42.0,42.08999964396159,43.6113998413086,42.107399978637694,39.6493999671936
2004-03-25,42.900001525878906,41.95000076293945,42.0099983215332,42.7599983215332,160500,42.7599983215332,42.05266621907552,43.58959983825684,42.15829998016358,39.68199995040894
2004-03-26,43.209999084472656,42.7599983215332,43.0,43.04999923706055,72200,43.04999923706055,42.028666178385414,43.56859985351562,42.2053999710083,39.71439994812012
2004-03-29,43.900001525878906,43.43000030517578,43.45000076293945,43.68000030517578,180100,43.68000030517578,42.09066619873047,43.55619987487793,42.256399955749515,39.749249954223636
2004-03-30,44.119998931884766,43.720001220703125,43.880001068115234,44.0,176000,44.0,42.31266632080078,43.530799865722656,42.30499996185303,39.78624996185303
2004-03-31,44.630001068115234,43.900001525878906,44.099998474121094,44.400001525878906,152500,44.400001525878906,42.51333312988281,43.518999862670896,42.360499992370606,39.823899974823
2004-04-01,45.290000915527344,44.29999923706055,44.29999923706055,44.43000030517578,227900,44.43000030517578,42.72199986775716,43.50759986877441,42.40970001220703,39.858149967193604
2004-04-02,45.34000015258789,44.630001068115234,44.66999816894531,44.79999923706055,134400,44.79999923706055,42.90733311971029,43.503599853515624,42.452700004577636,39.892149963378905
2004-04-05,45.11000061035156,44.4900016784668,44.79999923706055,44.79999923706055,257500,44.79999923706055,43.123999786376956,43.49799980163574,42.49869998931885,39.92784996032715
2004-04-06,45.279998779296875,44.880001068115234,44.95000076293945,44.93000030517578,76700,44.93000030517578,43.34599990844727,43.49139984130859,42.54689998626709,39.96304996490478
2004-04-07,45.20000076293945,44.599998474121094,44.849998474121094,44.93000030517578,85900,44.93000030517578,43.52133331298828,43.47959983825684,42.59270000457764,40.00274995803833
2004-04-08,45.560001373291016,44.86000061035156,45.099998474121094,44.97999954223633,153000,44.97999954223633,43.686666615804036,43.46499984741211,42.63279998779297,40.04464996337891
2004-04-12,45.02000045776367,44.83000183105469,44.83000183105469,44.9900016784668,100600,44.9900016784668,43.833333333333336,43.45439987182617,42.68319999694824,40.08534997940063
2004-04-13,44.95000076293945,44.31999969482422,44.880001068115234,44.349998474121094,127900,44.349998474121094,44.006666564941405,43.42539985656738,42.72979999542236,40.11934997558594
2004-04-14,44.540000915527344,44.150001525878906,44.369998931884766,44.2599983215332,196000,44.2599983215332,44.15733311971029,43.39339981079102,42.777099990844725,40.15584997177124
2004-04-15,44.29999923706055,43.380001068115234,44.02000045776367,43.70000076293945,173600,43.70000076293945,44.27066650390625,43.33819984436035,42.81900001525879,40.191099967956546
2004-04-16,44.56999969482422,43.90999984741211,43.939998626708984,44.189998626708984,158900,44.189998626708984,44.36599985758463,43.311999816894534,42.866100006103515,40.228799953460694
2004-04-19,44.5099983215332,43.959999084472656,44.0,44.43000030517578,110700,44.43000030517578,44.45799992879232,43.29099983215332,42.91840000152588,40.26604995727539
2004-04-20,44.7400016784668,43.84000015258789,44.599998474121094,43.95000076293945,119400,43.95000076293945,44.475999959309895,43.2939998626709,42.95840000152588,40.30099996566773
2004-04-21,45.06999969482422,43.709999084472656,43.709999084472656,44.900001525878906,177200,44.900001525878906,44.53600006103515,43.33039985656738,43.00940002441406,40.33774997711182
2004-04-22,46.18000030517578,44.25,44.349998474121094,45.720001220703125,173100,45.720001220703125,44.624000040690106,43.377799911499025,43.06820003509522,40.37659997940064
2004-04-23,45.9900016784668,45.54999923706055,45.599998474121094,45.90999984741211,126400,45.90999984741211,44.72266667683919,43.420999908447264,43.135100021362305,40.413899974822996
2004-04-26,45.90999984741211,45.36000061035156,45.70000076293945,45.45000076293945,127600,45.45000076293945,44.76600011189779,43.45239990234375,43.19310001373291,40.450699977874756
2004-04-27,45.66999816894531,44.91999816894531,45.54999923706055,45.0099983215332,95100,45.0099983215332,44.78000005086263,43.476599884033206,43.24829998016357,40.4873999786377
2004-04-28,44.900001525878906,44.34000015258789,44.900001525878906,44.34000015258789,141400,44.34000015258789,44.74066670735677,43.48739990234375,43.296499977111814,40.52279998779297
2004-04-29,45.099998474121094,43.810001373291016,44.20000076293945,44.5,148400,44.5,44.71200002034505,43.50839988708496,43.346999969482425,40.55804998397827
2004-04-30,45.70000076293945,44.70000076293945,45.099998474121094,44.81999969482422,341500,44.81999969482422,44.701333363850914,43.540799865722654,43.40109996795654,40.59579998016358
2004-05-03,45.439998626708984,44.40999984741211,44.83000183105469,44.959999084472656,323300,44.959999084472656,44.69933319091797,43.58879981994629,43.45509994506836,40.634999980926516
2004-05-04,45.25,44.400001525878906,44.5,44.95000076293945,281600,44.95000076293945,44.73933334350586,43.64319984436035,43.511499938964846,40.67314998626709
2004-05-05,45.689998626708984,44.83000183105469,45.04999923706055,44.93000030517578,172400,44.93000030517578,44.784000142415366,43.68319984436035,43.5707999420166,40.71304998397827
2004-05-06,44.779998779296875,44.439998626708984,44.70000076293945,44.56999969482422,154000,44.56999969482422,44.842000071207686,43.726599807739255,43.61869995117188,40.75004999160767
2004-05-07,45.0099983215332,44.5,44.529998779296875,44.5,115400,44.5,44.862666829427084,43.764599838256835,43.668999938964845,40.786499996185306
2004-05-10,44.650001525878906,43.650001525878906,44.54999923706055,44.18000030517578,144300,44.18000030517578,44.84600016276042,43.76819984436035,43.70479995727539,40.81565000534058
2004-05-11,45.02000045776367,43.900001525878906,43.95000076293945,44.79999923706055,110300,44.79999923706055,44.90266672770182,43.783199844360354,43.752799949646,40.86364999771118
2004-05-12,45.04999923706055,44.20000076293945,44.900001525878906,45.04999923706055,306100,45.04999923706055,44.91266657511393,43.80319984436035,43.8032999420166,40.91090000152588
2004-05-13,45.45000076293945,44.869998931884766,44.900001525878906,45.25,156000,45.25,44.88133316040039,43.83639984130859,43.850499954223636,40.961399993896485
2004-05-14,45.369998931884766,44.79999923706055,45.220001220703125,45.0,181900,45.0,44.82066650390625,43.86999984741211,43.87619995117188,41.01119998931885
