Date,High,Low,Open,Close,Volume,Adj Close,CHD-15ma,CHD-50ma,CHD-100ma,CHD-200ma
2000-02-11,2.7916667461395264,2.6041667461395264,2.7291667461395264,2.65625,1444000.0,2.052056074142456,2.626166502634684,2.981355099842466,2.981355099842466,2.981355099842466
2000-02-14,2.8020832538604736,2.6979167461395264,2.71875,2.8020832538604736,1560000.0,2.164717197418213,2.562542502085368,2.9541338364283245,2.9541338364283245,2.9541338364283245
2000-02-15,3.0833332538604736,2.84375,2.84375,3.0833332538604736,1463200.0,2.3819944858551025,2.5256981372833254,2.935677728345317,2.935677728345317,2.935677728345317
2000-02-16,3.28125,2.8958332538604736,3.0625,3.03125,1447200.0,2.3417575359344482,2.4824294408162433,2.9171177223324776,2.9171177223324776,2.9171177223324776
2000-02-17,3.0520832538604736,2.9166667461395264,3.03125,3.0104167461395264,604800.0,2.3256630897521973,2.441295115152995,2.8991948546785298,2.8991948546785298,2.8991948546785298
2000-02-18,3.0520832538604736,2.8333332538604736,2.9791667461395264,2.84375,848800.0,2.196906566619873,2.3979915618896483,2.8785393167944515,2.8785393167944515,2.8785393167944515
2000-02-22,2.9270832538604736,2.78125,2.8229167461395264,2.8645832538604736,640800.0,2.2130022048950195,2.3568301677703856,2.8595239707401823,2.8595239707401823,2.8595239707401823
2000-02-23,2.9375,2.875,2.9375,2.8854167461395264,835600.0,2.2290964126586914,2.3295709133148192,2.842012094126807,2.842012094126807,2.842012094126807
2000-02-24,2.9166667461395264,2.8020832538604736,2.875,2.8125,739200.0,2.172765016555786,2.2926761945088705,2.8239243352735364,2.8239243352735364,2.8239243352735364
2000-02-25,2.8333332538604736,2.7604167461395264,2.8020832538604736,2.7708332538604736,520000.0,2.140575885772705,2.258446375528971,2.805941481339304,2.805941481339304,2.805941481339304
2000-02-28,2.8958332538604736,2.71875,2.7916667461395264,2.8645832538604736,1020400.0,2.2130022048950195,2.232786846160889,2.790737910148425,2.790737910148425,2.790737910148425
2000-02-29,2.9375,2.84375,2.8541667461395264,2.84375,1450000.0,2.196906566619873,2.2135379314422607,2.775892126560211,2.775892126560211,2.775892126560211
2000-03-01,2.9166667461395264,2.8125,2.84375,2.84375,676800.0,2.196906566619873,2.2033446470896405,2.761770527537276,2.761770527537276,2.761770527537276
2000-03-02,2.8854167461395264,2.8020832538604736,2.84375,2.8229167461395264,626800.0,2.180812120437622,2.2076365470886232,2.747938184511094,2.747938184511094,2.747938184511094
2000-03-03,2.9375,2.8125,2.8125,2.9375,1965600.0,2.26933217048645,2.218366273244222,2.736807812091916,2.736807812091916,2.736807812091916
2000-03-06,3.0208332538604736,2.9270832538604736,2.9791667461395264,2.9791667461395264,1045200.0,2.301521062850952,2.234997272491455,2.726914931427349,2.726914931427349,2.726914931427349
2000-03-07,2.96875,2.8333332538604736,2.9583332538604736,2.8541667461395264,1048000.0,2.2049543857574463,2.2376797517140705,2.71531580819024,2.71531580819024,2.71531580819024
2000-03-08,2.9375,2.8020832538604736,2.8541667461395264,2.8020832538604736,1009600.0,2.164717197418213,2.2231945991516113,2.7033462731734565,2.7033462731734565,2.7033462731734565
2000-03-09,2.90625,2.8125,2.8229167461395264,2.8229167461395264,849600.0,2.180812120437622,2.2124649047851563,2.692228525242907,2.692228525242907,2.692228525242907
2000-03-10,2.7708332538604736,2.4895832538604736,2.7395832538604736,2.4895832538604736,1910400.0,1.923298954963684,2.1856406291325885,2.676209159195423,2.676209159195423,2.676209159195423
2000-03-13,2.5833332538604736,2.4479167461395264,2.5,2.5,1639200.0,1.931347131729126,2.167936666806539,2.661007893328764,2.661007893328764,2.661007893328764
2000-03-14,2.5625,2.4583332538604736,2.5,2.46875,1620400.0,1.9072036743164062,2.147550098101298,2.6459318089485167,2.6459318089485167,2.6459318089485167
2000-03-15,2.5729167461395264,2.4479167461395264,2.4895832538604736,2.53125,1756800.0,1.9554892778396606,2.129309622446696,2.6183302116394045,2.632393720103245,2.632393720103245
2000-03-16,2.75,2.5416667461395264,2.5520832538604736,2.625,2422000.0,2.02791428565979,2.1196529070536294,2.593780755996704,2.620769115594717,2.620769115594717
2000-03-17,2.6875,2.5416667461395264,2.5625,2.5520832538604736,1550800.0,1.9715830087661743,2.1083867152531943,2.568104674816132,2.608520321126254,2.608520321126254
2000-03-20,2.6770832538604736,2.4583332538604736,2.5416667461395264,2.6666667461395264,2748000.0,2.060103416442871,2.0981934626897174,2.541953938007355,2.598364452521006,2.598364452521006
2000-03-21,2.65625,2.5625,2.6458332538604736,2.65625,847200.0,2.052056074142456,2.088536763191223,2.5130764079093932,2.5884315729141236,2.5884315729141236
2000-03-22,2.6666667461395264,2.6041667461395264,2.6458332538604736,2.6354167461395264,385600.0,2.0359606742858887,2.0778070370356243,2.484839165210724,2.578566021152905,2.578566021152905
2000-03-23,2.7708332538604736,2.6145832538604736,2.625,2.6875,746400.0,2.0761983394622803,2.070832784970601,2.4580481314659117,2.5697525530530694,2.5697525530530694
2000-03-24,2.71875,2.5520832538604736,2.6979167461395264,2.5625,950800.0,1.9796298742294312,2.0515192985534667,2.430608606338501,2.5595780241078345,2.5595780241078345
2000-03-27,2.6041667461395264,2.5416667461395264,2.5833332538604736,2.5416667461395264,505200.0,1.963535189628601,2.02898690700531,2.399800298213959,2.5494756031844577,2.5494756031844577
2000-03-28,2.5625,2.5,2.5625,2.5,1497600.0,1.931347131729126,2.0107464234034222,2.3689896702766418,2.5391734619935353,2.5391734619935353
2000-03-29,2.5625,2.5,2.5208332538604736,2.5104167461395264,610800.0,1.9393939971923828,1.9957248767217,2.3405850672721864,2.5293410117508937,2.5293410117508937
2000-03-30,2.8125,2.53125,2.53125,2.7395832538604736,1255200.0,2.116433620452881,1.9914329767227172,2.316523087024689,2.522681215117055,2.522681215117055
2000-03-31,2.9166667461395264,2.71875,2.75,2.8645832538604736,1840800.0,2.2130022048950195,2.0107465267181395,2.294713203907013,2.5177656752722606,2.5177656752722606
2000-04-03,2.9791667461395264,2.7604167461395264,2.8645832538604736,2.9791667461395264,737200.0,2.301521062850952,2.035424788792928,2.277079164981842,2.5143868532031775,2.5143868532031775
2000-04-04,2.9895832538604736,2.7395832538604736,2.9791667461395264,2.84375,656400.0,2.196906566619873,2.0547383149464924,2.2586357522010805,2.5095025411018956,2.5095025411018956
2000-04-05,2.8958332538604736,2.78125,2.8125,2.84375,464400.0,2.196906566619873,2.0708328008651735,2.243880684375763,2.5047662384582288,2.5047662384582288
2000-04-06,2.8645832538604736,2.7708332538604736,2.8333332538604736,2.78125,328800.0,2.148622989654541,2.078880047798157,2.2270373845100404,2.499450667580562,2.499450667580562
2000-04-07,2.78125,2.7291667461395264,2.7708332538604736,2.75,596800.0,2.1244804859161377,2.0890732129414875,2.2106734347343444,2.4939364002031437,2.4939364002031437
2000-04-10,2.875,2.7708332538604736,2.7708332538604736,2.8333332538604736,512800.0,2.1888582706451416,2.0976568698883056,2.197521402835846,2.4895149780356367,2.4895149780356367
2000-04-11,2.875,2.78125,2.875,2.8020832538604736,349200.0,2.164717197418213,2.105167611440023,2.184207284450531,2.484875009741102,2.484875009741102
2000-04-12,2.8958332538604736,2.75,2.8229167461395264,2.7708332538604736,1314400.0,2.140575885772705,2.1121419588724772,2.1742590975761416,2.4800257263049272,2.4800257263049272
2000-04-13,2.875,2.7708332538604736,2.7916667461395264,2.8541667461395264,646800.0,2.2049543857574463,2.120725695292155,2.16383446931839,2.4762052910195456,2.4762052910195456
2000-04-14,2.84375,2.6770832538604736,2.84375,2.7291667461395264,1209600.0,2.108386278152466,2.1293094555536904,2.1529217314720155,2.471166674404928,2.471166674404928
2000-04-17,2.8541667461395264,2.7291667461395264,2.7604167461395264,2.7916667461395264,1284000.0,2.156669855117798,2.142185099919637,2.144097225666046,2.4669167173875346,2.4669167173875346
2000-04-18,2.78125,2.7083332538604736,2.78125,2.7708332538604736,506800.0,2.140575885772705,2.156133683522542,2.1371959376335146,2.462565506299337,2.462565506299337
2000-04-19,2.7604167461395264,2.6666667461395264,2.7604167461395264,2.7291667461395264,764800.0,2.108386278152466,2.167399835586548,2.1323675465583802,2.457905253297404,2.457905253297404
2000-04-20,2.8333332538604736,2.7083332538604736,2.7291667461395264,2.7916667461395264,456000.0,2.156669855117798,2.1700822512308755,2.1331722712516785,2.4539931052690975,2.4539931052690975
2000-04-24,2.84375,2.75,2.7708332538604736,2.8125,514000.0,2.172765016555786,2.16739977200826,2.134459846019745,2.4503876169522605,2.4503876169522605
2000-04-25,2.8020832538604736,2.6875,2.8020832538604736,2.6875,691600.0,2.0761983394622803,2.1523782571156818,2.1349426913261413,2.445651043819476,2.445651043819476
2000-04-26,2.7916667461395264,2.6666667461395264,2.6875,2.78125,476800.0,2.148622989654541,2.1491593519846597,2.134620807170868,2.441938193142414,2.441938193142414
2000-04-27,2.8020832538604736,2.6770832538604736,2.71875,2.8020832538604736,439600.0,2.164717197418213,2.1470133940378826,2.1302752614021303,2.43851571171372,2.43851571171372
2000-04-28,3.0625,2.84375,2.84375,2.9791667461395264,1341600.0,2.301521062850952,2.1572065989176434,2.12947053194046,2.436845045264174,2.436845045264174
2000-05-01,3.1770832538604736,2.9791667461395264,2.9895832538604736,3.1458332538604736,1021200.0,2.4302783012390137,2.1775931199391683,2.1315628361701964,2.436765927866281,2.436765927866281
2000-05-02,3.1770832538604736,3.0625,3.1041667461395264,3.1666667461395264,473200.0,2.4463729858398438,2.1947607676188152,2.1365521645545957,2.4368802976040613,2.4368802976040613
2000-05-03,3.1666667461395264,3.09375,3.1666667461395264,3.1354167461395264,283600.0,2.4222311973571777,2.211928367614746,2.140736744403839,2.436707955248216,2.436707955248216
2000-05-04,3.25,3.1458332538604736,3.1458332538604736,3.1979167461395264,522000.0,2.4705145359039307,2.2339242776234944,2.145565106868744,2.437101055023282,2.437101055023282
2000-05-05,3.28125,3.1770832538604736,3.1875,3.2708332538604736,424800.0,2.5268442630767822,2.255383602778117,2.152646691799164,2.438132586150334,2.438132586150334
2000-05-08,3.2708332538604736,3.15625,3.2708332538604736,3.1979167461395264,514800.0,2.4705145359039307,2.2795254866282146,2.1592454648017885,2.438500562852079,2.438500562852079
2000-05-09,3.2291667461395264,3.1041667461395264,3.2291667461395264,3.1770832538604736,744400.0,2.4544196128845215,2.299375470479329,2.164073812961578,2.438679428582781,2.438679428582781
2000-05-10,3.1666667461395264,3.0625,3.1666667461395264,3.15625,485200.0,2.447314739227295,2.319824727376302,2.169081976413727,2.438775376478831,2.438775376478831
2000-05-11,3.1979167461395264,3.1354167461395264,3.1770832538604736,3.1979167461395264,437200.0,2.4796228408813477,2.3445738315582276,2.1747363018989563,2.4392242497140235,2.4392242497140235
2000-05-12,3.2083332538604736,3.0208332538604736,3.2083332538604736,3.03125,556000.0,2.350390911102295,2.3574885686238605,2.17812787771225,2.4382586699465048,2.4382586699465048
2000-05-15,3.09375,2.96875,3.03125,3.09375,672400.0,2.398852586746216,2.3725610733032227,2.180718286037445,2.4378349486217705,2.4378349486217705
2000-05-16,3.1458332538604736,3.0104167461395264,3.125,3.0729167461395264,451200.0,2.3826992511749268,2.3929944674173993,2.1823418498039246,2.4372483986489315,2.4372483986489315
2000-05-17,3.0833332538604736,3.0208332538604736,3.0729167461395264,3.0416667461395264,214800.0,2.3584675788879395,2.4069841066996256,2.1854121136665343,2.4364191268619737,2.4364191268619737
2000-05-18,3.0625,3.0104167461395264,3.03125,3.0416667461395264,247200.0,2.3584675788879395,2.4199007987976073,2.189287121295929,2.4356071315705776,2.4356071315705776
2000-05-19,3.03125,2.9270832538604736,3.0208332538604736,2.9791667461395264,337200.0,2.310006618499756,2.420466502507528,2.1918710112571715,2.434312280920363,2.434312280920363
2000-05-22,2.9895832538604736,2.9166667461395264,2.9583332538604736,2.96875,264000.0,2.301928997039795,2.41190988222758,2.199443612098694,2.432961431084847,2.432961431084847
2000-05-23,3.0,2.9270832538604736,2.96875,2.9375,226000.0,2.277698516845703,2.4006649176279704,2.206370639801025,2.431393118819805,2.431393118819805
2000-05-24,3.0729167461395264,2.9375,2.9479167461395264,3.03125,318000.0,2.350390911102295,2.395875565210978,2.215234384536743,2.43058309674263,2.43058309674263
2000-05-25,3.09375,2.9166667461395264,3.03125,2.9166667461395264,454000.0,2.2615442276000977,2.381944211324056,2.221355483531952,2.419842847585678,2.428909444572902
2000-05-26,2.9791667461395264,2.90625,2.9270832538604736,2.9479167461395264,186000.0,2.2857751846313477,2.365872939427694,2.2265127015113833,2.4101467287540435,2.4275061675146516
2000-05-30,3.0208332538604736,2.9270832538604736,2.9270832538604736,2.9895832538604736,202800.0,2.3180835247039795,2.3557108720143636,2.233442711830139,2.4007736933231354,2.426443811759208
2000-05-31,3.03125,2.9375,2.9895832538604736,3.03125,482400.0,2.350390911102295,2.348775625228882,2.2392484617233275,2.3906011998653414,2.425712533868276
2000-06-01,3.25,3.0208332538604736,3.0208332538604736,3.1666667461395264,676000.0,2.455393075942993,2.3493141810099285,2.2473152017593385,2.380195804834366,2.4259952056975593
2000-06-02,3.25,3.125,3.1875,3.15625,287200.0,2.447314739227295,2.347160307566325,2.2555422830581664,2.3701907241344453,2.426196333372368
2000-06-05,3.125,3.0520832538604736,3.0833332538604736,3.0833332538604736,236800.0,2.390775442123413,2.3498526096343992,2.261833825111389,2.3599409782886505,2.425865297005555
2000-06-06,3.1666667461395264,3.0625,3.0625,3.0729167461395264,260400.0,2.3826992511749268,2.3487757205963136,2.269895212650299,2.3502519094944,2.4254656113960125
2000-06-07,3.15625,3.0416667461395264,3.09375,3.0625,265200.0,2.3746213912963867,2.3482371966044107,2.278116936683655,2.3389586174488066,2.4249991506611535
2000-06-08,3.1041667461395264,3.0104167461395264,3.0729167461395264,3.0729167461395264,402400.0,2.3826992511749268,2.3498526414235434,2.287143979072571,2.328066824674606,2.4246146061203695
2000-06-09,3.1041667461395264,3.0520832538604736,3.0729167461395264,3.09375,444400.0,2.398852586746216,2.352544975280762,2.2963331508636475,2.3184591090679167,2.4243825158557377
2000-06-12,3.1666667461395264,3.0625,3.1145832538604736,3.1666667461395264,436800.0,2.455393075942993,2.3622374057769777,2.30311233997345,2.3098177134990694,2.4246593958565166
2000-06-13,3.2395832538604736,3.125,3.1666667461395264,3.2395832538604736,476800.0,2.5119307041168213,2.3762375195821126,2.309090909957886,2.3019020569324495,2.4254317083189973
2000-06-14,3.2395832538604736,3.1666667461395264,3.2395832538604736,3.1979167461395264,222000.0,2.4796228408813477,2.389699141184489,2.3126529455184937,2.294866055250168,2.4259070691309477
2000-06-15,3.4166667461395264,3.1875,3.2083332538604736,3.3958332538604736,854400.0,2.6330840587615967,2.4085453510284425,2.3213764953613283,2.2900061237812044,2.4277086081712143
2000-06-16,3.4791667461395264,3.2395832538604736,3.4166667461395264,3.2395832538604736,1225200.0,2.5119307041168213,2.425237782796224,2.327676978111267,2.285778831243515,2.4284346607224694
2000-06-19,3.2604167461395264,3.1666667461395264,3.1979167461395264,3.2604167461395264,324400.0,2.5280838012695312,2.441391690572103,2.335266194343567,2.2811517894268034,2.429286362778427
2000-06-20,3.3020832538604736,3.2291667461395264,3.3020832538604736,3.28125,468400.0,2.5442378520965576,2.4564686457316083,2.3436613416671754,2.27716738820076,2.4302605279421403
2000-06-21,3.3125,3.2604167461395264,3.2916667461395264,3.2708332538604736,276400.0,2.5361602306365967,2.4688532670338947,2.3506073808670043,2.274064391851425,2.431150441410161
2000-06-22,3.2708332538604736,3.1354167461395264,3.2708332538604736,3.1458332538604736,512800.0,2.4392378330230713,2.4677762508392336,2.3560977935791017,2.2701525390148163,2.4312178363402683
2000-06-23,3.15625,3.0416667461395264,3.1145832538604736,3.09375,820000.0,2.398852586746216,2.4645454406738283,2.361263327598572,2.2677612125873567,2.430950354938665
2000-06-26,3.2291667461395264,3.0729167461395264,3.09375,3.2291667461395264,340800.0,2.5038528442382812,2.4720839341481526,2.3672412967681886,2.2655378830432893,2.4315479163263665
2000-06-27,3.2708332538604736,3.1354167461395264,3.2291667461395264,3.1666667461395264,454000.0,2.455393075942993,2.4769301891326903,2.374181432723999,2.263551582098007,2.4317417794126803
2000-06-28,3.25,3.0520832538604736,3.1666667461395264,3.2395832538604736,1072000.0,2.5119307041168213,2.4860841433207193,2.3812866497039793,2.262691937685013,2.432388464289327
2000-06-29,3.21875,3.1666667461395264,3.21875,3.1770832538604736,305200.0,2.4634690284729004,2.4914687951405843,2.3877445125579833,2.2624702250957487,2.4326371088027954
2000-06-30,3.1875,3.0,3.1875,3.0,866800.0,2.326159954071045,2.486622619628906,2.3920999860763548,2.2622337663173675,2.43179205201921
2000-07-03,3.1666667461395264,2.9583332538604736,2.9583332538604736,3.1458332538604736,739600.0,2.4392378330230713,2.485545603434245,2.3977513456344606,2.2654618084430695,2.431850680216091
2000-07-05,3.15625,3.0729167461395264,3.1458332538604736,3.0729167461395264,467200.0,2.3826992511749268,2.4769301732381184,2.401950030326843,2.268204938173294,2.431466684676707
2000-07-06,3.1041667461395264,3.0520832538604736,3.0833332538604736,3.0520832538604736,694000.0,2.366544723510742,2.469391632080078,2.4077569580078126,2.2713498246669768,2.4309634136599163
2000-07-07,3.1354167461395264,3.0416667461395264,3.0520832538604736,3.0729167461395264,1292400.0,2.3826992511749268,2.4526993115743,2.4124384832382204,2.273529645204544,2.43059215087157
2000-07-10,3.1979167461395264,3.0833332538604736,3.0833332538604736,3.1666667461395264,394000.0,2.455393075942993,2.4489301363627116,2.4182520008087156,2.274263631105423,2.4307814709102833
2000-07-11,3.2708332538604736,3.125,3.1666667461395264,3.1458332538604736,504000.0,2.4392378330230713,2.4430070718129477,2.4210063362121583,2.275238434076309,2.430845534259623
2000-07-12,3.2291667461395264,3.1458332538604736,3.1458332538604736,3.1458332538604736,242800.0,2.4392378330230713,2.4360070705413817,2.4211855268478395,2.276374181509018,2.430908634250325
2000-07-13,3.1354167461395264,3.0,3.125,3.0104167461395264,360400.0,2.3342366218566895,2.4225454966227216,2.4189427995681765,2.277747482061386,2.4301872013220147
2000-07-14,3.1354167461395264,3.0208332538604736,3.0208332538604736,3.0416667461395264,384400.0,2.3584675788879395,2.4171608130137128,2.4176675271987915,2.2792021358013153,2.42965594485954
2000-07-17,3.0729167461395264,3.0208332538604736,3.0520832538604736,3.0520832538604736,200400.0,2.366544723510742,2.415006955464681,2.415588130950928,2.2805766189098358,2.4291918917613873
2000-07-18,3.1458332538604736,3.0208332538604736,3.0208332538604736,3.0520832538604736,468400.0,2.366544723510742,2.4058530807495115,2.412382140159607,2.2825144159793855,2.4287346131610175
2000-07-19,3.15625,3.0416667461395264,3.0416667461395264,3.0833332538604736,438400.0,2.390775442123413,2.4015452384948732,2.4107873582839967,2.2850164115428924,2.4284595467042234
2000-07-20,3.125,3.0416667461395264,3.125,3.0729167461395264,198000.0,2.3826992511749268,2.3929298082987467,2.409352951049805,2.2867133820056917,2.4281303359450197
2000-07-21,3.1041667461395264,2.9895832538604736,3.0625,3.0104167461395264,475600.0,2.3342366218566895,2.3843143145243326,2.4070913887023924,2.2880866825580597,2.4274596665586743
2000-07-24,3.0208332538604736,2.9479167461395264,3.0104167461395264,2.9479167461395264,296800.0,2.2857751846313477,2.381621996561686,2.4032144355773926,2.2889753687381744,2.4264548120769205
2000-07-25,3.1458332538604736,2.9479167461395264,2.96875,3.1041667461395264,412000.0,2.4069297313690186,2.3794681231180825,2.404345211982727,2.2912365448474885,2.426317311508555
2000-07-26,3.15625,3.0416667461395264,3.09375,3.15625,326800.0,2.447314739227295,2.383775822321574,2.4053144550323484,2.2930163705348967,2.4264641466674273
2000-07-27,3.1354167461395264,3.03125,3.125,3.03125,238000.0,2.350390911102295,2.382698901494344,2.404668288230896,2.29350506901741,2.4259358603093357
2000-07-28,3.0833332538604736,3.0104167461395264,3.0416667461395264,3.03125,162400.0,2.350390911102295,2.3805450121561686,2.4045067548751833,2.294959434270859,2.4254148606596324
2000-07-31,3.0729167461395264,2.9375,3.03125,2.9583332538604736,358000.0,2.2938525676727295,2.369775644938151,2.403214454650879,2.296250787973404,2.4245137490638315
2000-08-01,3.0208332538604736,2.9270832538604736,2.9479167461395264,3.0104167461395264,159600.0,2.3342366218566895,2.3627755641937256,2.4036990547180177,2.2977850329875946,2.423899618946776
2000-08-02,3.0,2.9270832538604736,3.0,2.9375,389200.0,2.277698516845703,2.352006276448568,2.403214445114136,2.301329028606415,2.4229117736623094
2000-08-03,3.25,2.9375,2.9375,3.1354167461395264,952800.0,2.4311611652374268,2.3584679126739503,2.40628369808197,2.3063271689414977,2.4229671387064378
2000-08-04,3.21875,3.1458332538604736,3.1458332538604736,3.1875,679600.0,2.4715449810028076,2.3660064061482746,2.4087067794799806,2.311970582008362,2.4232909909884133
2000-08-07,3.2291667461395264,2.96875,3.2083332538604736,2.9791667461395264,1000800.0,2.310006618499756,2.3622371991475424,2.409676027297974,2.3155157554149626,2.422540763356038
2000-08-08,3.0,2.9270832538604736,2.9791667461395264,2.9270832538604736,274000.0,2.2696220874786377,2.3557756900787354,2.4093529653549193,2.3179328334331513,2.421534719435792
2000-08-09,2.9479167461395264,2.8854167461395264,2.9166667461395264,2.9270832538604736,577200.0,2.2787065505981445,2.3483044306437173,2.4085654258728026,2.321004068851471,2.420601201992409
2000-08-10,3.1041667461395264,3.0,3.0,3.0520832538604736,626400.0,2.3760180473327637,2.34785901705424,2.409077968597412,2.32416321516037,2.4203117009881256
2000-08-11,3.15625,3.0520832538604736,3.0520832538604736,3.1354167461395264,418000.0,2.440892219543457,2.3549693902333577,2.4087879514694213,2.3280515766143797,2.4204444785271924
2000-08-14,3.1979167461395264,3.1354167461395264,3.1354167461395264,3.1458332538604736,230400.0,2.449000597000122,2.365851084391276,2.408821668624878,2.332181975841522,2.420627530568685
2000-08-15,3.1666667461395264,3.1041667461395264,3.1458332538604736,3.1041667461395264,328000.0,2.4165642261505127,2.3664933840433755,2.40933744430542,2.3355856347084045,2.4206016496488245
2000-08-16,3.125,3.0,3.125,3.0104167461395264,230800.0,2.3435816764831543,2.3595778465271,2.4085550928115844,2.3392251527309416,2.4201141814642315
2000-08-17,3.0208332538604736,3.0,3.0208332538604736,3.0104167461395264,137200.0,2.3435816764831543,2.3591238975524904,2.40793429851532,2.3430256175994875,2.4196328449549167
2000-08-18,3.0208332538604736,2.9791667461395264,3.0104167461395264,2.9895832538604736,360400.0,2.327362298965454,2.3575886567433675,2.4068275594711306,2.3469857692718508,2.419056154042482
2000-08-21,3.0208332538604736,2.96875,2.9895832538604736,2.9895832538604736,140800.0,2.327362298965454,2.359822638829549,2.405397753715515,2.350865452289581,2.4184866269923146
2000-08-22,3.03125,2.96875,3.0,2.9791667461395264,312400.0,2.3192522525787354,2.3588236808776855,2.40267493724823,2.3528936386108397,2.417874069125564
2000-08-23,3.0,2.9895832538604736,2.9895832538604736,2.9895832538604736,167200.0,2.327362298965454,2.362134599685669,2.398983569145203,2.3540372395515443,2.4173187821920665
