Date,High,Low,Open,Close,Volume,Adj Close,NFLX-15ma,NFLX-50ma,NFLX-100ma,NFLX-200ma
2002-05-23,1.2428570985794067,1.145714282989502,1.156428575515747,1.1964285373687744,104790000.0,1.1964285373687744,1.1964285373687744,1.1964285373687744,1.1964285373687744,1.1964285373687744
2002-05-24,1.225000023841858,1.1971428394317627,1.2142857313156128,1.2100000381469727,11104800.0,1.2100000381469727,1.2032142877578735,1.2032142877578735,1.2032142877578735,1.2032142877578735
2002-05-28,1.2321428060531616,1.1571428775787354,1.2135714292526245,1.1571428775787354,6609400.0,1.1571428775787354,1.1878571510314941,1.1878571510314941,1.1878571510314941,1.1878571510314941
2002-05-29,1.164285659790039,1.085714340209961,1.164285659790039,1.1035714149475098,6757800.0,1.1035714149475098,1.166785717010498,1.166785717010498,1.166785717010498,1.166785717010498
2002-05-30,1.10785710811615,1.0714285373687744,1.10785710811615,1.0714285373687744,10154200.0,1.0714285373687744,1.1477142810821532,1.1477142810821532,1.1477142810821532,1.1477142810821532
2002-05-31,1.0785714387893677,1.0714285373687744,1.0785714387893677,1.0764285326004028,8464400.0,1.0764285326004028,1.1358333230018616,1.1358333230018616,1.1358333230018616,1.1358333230018616
2002-06-03,1.1492856740951538,1.0764285326004028,1.0800000429153442,1.1285713911056519,3151400.0,1.1285713911056519,1.134795904159546,1.134795904159546,1.134795904159546,1.134795904159546
2002-06-04,1.1399999856948853,1.110714316368103,1.1357142925262451,1.1178570985794067,3105200.0,1.1178570985794067,1.1326785534620285,1.1326785534620285,1.1326785534620285,1.1326785534620285
2002-06-05,1.1592856645584106,1.1071428060531616,1.110714316368103,1.1471428871154785,1531600.0,1.1471428871154785,1.1342857016457453,1.1342857016457453,1.1342857016457453,1.1342857016457453
2002-06-06,1.2321428060531616,1.1485713720321655,1.149999976158142,1.1821428537368774,2305800.0,1.1821428537368774,1.1390714168548584,1.1390714168548584,1.1390714168548584,1.1390714168548584
2002-06-07,1.1778571605682373,1.1035714149475098,1.1778571605682373,1.118571400642395,1369200.0,1.118571400642395,1.1372077790173618,1.1372077790173618,1.1372077790173618,1.1372077790173618
2002-06-10,1.1749999523162842,1.1342856884002686,1.1349999904632568,1.156428575515747,484400.0,1.156428575515747,1.138809512058894,1.138809512058894,1.138809512058894,1.138809512058894
2002-06-11,1.1885714530944824,1.1285713911056519,1.156428575515747,1.1535714864730835,1003800.0,1.1535714864730835,1.139945048552293,1.139945048552293,1.139945048552293,1.139945048552293
2002-06-12,1.1821428537368774,1.0892857313156128,1.1535714864730835,1.0928571224212646,1799000.0,1.0928571224212646,1.1365816252572196,1.1365816252572196,1.1365816252572196,1.1365816252572196
2002-06-13,1.1221429109573364,1.0800000429153442,1.104285717010498,1.0828571319580078,2567600.0,1.0828571319580078,1.1329999923706056,1.1329999923706056,1.1329999923706056,1.1329999923706056
2002-06-14,1.085714340209961,0.9800000190734863,1.0821428298950195,0.9864285588264465,4783800.0,0.9864285588264465,1.118999993801117,1.1238392777740955,1.1238392777740955,1.1238392777740955
2002-06-17,1.0592857599258423,0.9178571701049805,1.0135713815689087,0.9221428632736206,4855200.0,0.9221428632736206,1.0998095154762269,1.1119747828034794,1.1119747828034794,1.1119747828034794
2002-06-18,0.9392856955528259,0.8421428799629211,0.9385714530944824,0.9107142686843872,10808000.0,0.9107142686843872,1.083380941549937,1.1007936431301966,1.1007936431301966,1.1007936431301966
2002-06-19,0.9964285492897034,0.8928571343421936,0.9114285707473755,0.9514285922050476,5482400.0,0.9514285922050476,1.0732380867004394,1.0929323246604519,1.0929323246604519,1.0929323246604519
2002-06-20,1.0399999618530273,0.949999988079071,0.9714285731315613,0.9571428298950195,6111000.0,0.9571428298950195,1.0656190395355225,1.0861428499221801,1.0861428499221801,1.0861428499221801
