Date,High,Low,Open,Close,Volume,Adj Close,OXY-15ma,OXY-50ma,OXY-100ma,OXY-200ma
2000-01-03,10.388978958129883,9.939887046813965,10.269221305847168,9.969826698303223,1161200.0,5.47520112991333,5.47520112991333,5.47520112991333,5.47520112991333,5.47520112991333
2000-01-04,10.05964469909668,9.730311393737793,9.790189743041992,9.76025104522705,1576200.0,5.360107421875,5.417654275894165,5.417654275894165,5.417654275894165,5.417654275894165
2000-01-05,9.909947395324707,9.670432090759277,9.76025104522705,9.82012939453125,1172000.0,5.392989158630371,5.409432570139567,5.409432570139567,5.409432570139567,5.409432570139567
2000-01-06,10.269221305847168,9.700371742248535,9.730311393737793,10.089584350585938,3336600.0,5.540968418121338,5.44231653213501,5.44231653213501,5.44231653213501,5.44231653213501
2000-01-07,10.778190612792969,10.209342002868652,10.329099655151367,10.388978958129883,3325600.0,5.705389976501465,5.494931221008301,5.494931221008301,5.494931221008301,5.494931221008301
2000-01-10,10.388978958129883,9.969826698303223,10.388978958129883,10.05964469909668,2256800.0,5.5245280265808105,5.499864021937053,5.499864021937053,5.499864021937053,5.499864021937053
2000-01-11,10.508736610412598,10.029705047607422,10.05964469909668,10.448857307434082,2191600.0,5.7382731437683105,5.533922467912946,5.533922467912946,5.533922467912946,5.533922467912946
2000-01-12,10.538675308227539,10.359039306640625,10.508736610412598,10.388978958129883,2112200.0,5.705389976501465,5.555355906486511,5.555355906486511,5.555355906486511,5.555355906486511
2000-01-13,10.778190612792969,10.359039306640625,10.388978958129883,10.71831226348877,2998400.0,5.886251926422119,5.592122130923801,5.592122130923801,5.592122130923801,5.592122130923801
2000-01-14,10.748251914978027,10.329099655151367,10.71831226348877,10.538675308227539,1925000.0,5.787600994110107,5.611670017242432,5.611670017242432,5.611670017242432,5.611670017242432
2000-01-18,10.598554611206055,10.179402351379395,10.29916000366211,10.538675308227539,2645000.0,5.787600994110107,5.627663742412221,5.627663742412221,5.627663742412221,5.627663742412221
2000-01-19,10.778190612792969,10.448857307434082,10.538675308227539,10.688372611999512,3027900.0,5.869809627532959,5.647842566172282,5.647842566172282,5.647842566172282,5.647842566172282
2000-01-20,10.838069915771484,10.47879695892334,10.838069915771484,10.598554611206055,1646900.0,5.8204827308654785,5.661122578840989,5.661122578840989,5.661122578840989,5.661122578840989
2000-01-21,10.658432960510254,10.29916000366211,10.598554611206055,10.388978958129883,3216400.0,5.705389976501465,5.664284535816738,5.664284535816738,5.664284535816738,5.664284535816738
2000-01-24,10.538675308227539,9.880008697509766,10.538675308227539,9.99976634979248,2719200.0,5.491644382476807,5.6527751922607425,5.6527751922607425,5.6527751922607425,5.6527751922607425
2000-01-25,10.418917655944824,9.460856437683105,10.418917655944824,9.490796089172363,4284400.0,5.21212911605835,5.635237058003743,5.625234812498093,5.625234812498093,5.625234812498093
2000-01-26,9.850069046020508,9.520735740661621,9.58061408996582,9.730311393737793,2695500.0,5.343664169311523,5.634140841166178,5.608671833487118,5.608671833487118,5.608671833487118
2000-01-27,9.850069046020508,9.550674438476562,9.850069046020508,9.640493392944336,2270300.0,5.294337749481201,5.627564080556234,5.591208828820123,5.591208828820123,5.591208828820123
2000-01-28,9.76025104522705,9.460856437683105,9.460856437683105,9.58061408996582,2209600.0,5.2614521980285645,5.608929665883382,5.573853216673198,5.573853216673198,5.573853216673198
2000-01-31,9.670432090759277,9.221341133117676,9.670432090759277,9.520735740661621,2261600.0,5.228569984436035,5.577141666412354,5.55658905506134,5.55658905506134,5.55658905506134
2000-02-01,9.58061408996582,9.281220436096191,9.490796089172363,9.490796089172363,1600700.0,5.21212911605835,5.556315072377523,5.540186200823102,5.540186200823102,5.540186200823102
2000-02-02,9.640493392944336,9.34109878540039,9.490796089172363,9.400978088378906,2528100.0,5.162801265716553,5.517950280507406,5.523032340136441,5.523032340136441,5.523032340136441
2000-02-03,9.460856437683105,9.251280784606934,9.34109878540039,9.34109878540039,1728000.0,5.129919528961182,5.47958558400472,5.505940478780995,5.505940478780995,5.505940478780995
2000-02-04,9.490796089172363,9.311159133911133,9.430916786193848,9.34109878540039,1906300.0,5.129919528961182,5.429163424173991,5.49027293920517,5.49027293920517,5.49027293920517
2000-02-07,9.371038436889648,9.221341133117676,9.251280784606934,9.311159133911133,1672000.0,5.113475799560547,5.384221744537354,5.475201053619385,5.475201053619385,5.475201053619385
2000-02-08,9.371038436889648,9.161462783813477,9.251280784606934,9.251280784606934,1481500.0,5.080592632293701,5.337087853749593,5.46002380664532,5.46002380664532,5.46002380664532
2000-02-09,9.34109878540039,9.041704177856445,9.34109878540039,9.101583480834961,4365600.0,4.998382091522217,5.27899268468221,5.442925965344465,5.442925965344465,5.442925965344465
2000-02-10,9.34109878540039,9.071643829345703,9.101583480834961,9.071643829345703,2309800.0,4.981940269470215,5.223089853922526,5.426462190491812,5.426462190491812,5.426462190491812
2000-02-11,9.191401481628418,8.802188873291016,9.101583480834961,8.862068176269531,4588600.0,4.86684513092041,5.167186864217123,5.407165050506592,5.407165050506592,5.407165050506592
2000-02-14,8.892007827758789,8.023764610290527,8.862068176269531,8.263279914855957,9843800.0,4.5380048751831055,5.103610897064209,5.378193044662476,5.378193044662476,5.378193044662476
2000-02-15,8.622552871704102,8.113582611083984,8.2333402633667,8.592613220214844,12174200.0,4.718866348266602,5.070726712544759,5.356924441552931,5.356924441552931,5.356924441552931
2000-02-16,8.742310523986816,8.442915916442871,8.592613220214844,8.6824312210083,3632400.0,4.768192291259766,5.032361920674642,5.33852656185627,5.33852656185627,5.33852656185627
2000-02-17,8.742310523986816,8.383037567138672,8.65249252319336,8.442915916442871,1589200.0,4.636656284332275,4.988516489664714,5.317257765567664,5.317257765567664,5.317257765567664
2000-02-18,8.472855567932129,8.1734619140625,8.442915916442871,8.263279914855957,2491200.0,4.5380048751831055,4.940286668141683,5.294338562909295,5.294338562909295,5.294338562909295
2000-02-22,8.383037567138672,8.203400611877441,8.263279914855957,8.263279914855957,1939800.0,4.5380048751831055,4.8942489941914875,5.27272902897426,5.27272902897426,5.27272902897426
2000-02-23,8.263279914855957,7.96388578414917,8.263279914855957,8.053704261779785,2346700.0,4.422910690307617,4.841634432474772,5.249122964011298,5.249122964011298,5.249122964011298
2000-02-24,8.083642959594727,7.844127655029297,8.083642959594727,7.874067306518555,2173000.0,4.3242573738098145,4.785731506347656,5.2241265967085555,5.2241265967085555,5.2241265967085555
2000-02-25,7.874067306518555,7.54473352432251,7.874067306518555,7.54473352432251,3410700.0,4.143396854400635,4.71996332804362,5.195686340332031,5.195686340332031,5.195686340332031
2000-02-28,7.724370002746582,7.54473352432251,7.664491176605225,7.604612350463867,4853200.0,4.176279067993164,4.656387297312419,5.169547692323342,5.169547692323342,5.169547692323342
2000-02-29,7.814188480377197,7.574673175811768,7.604612350463867,7.694430828094482,3798200.0,4.2256059646606445,4.597195974985758,5.145949149131775,5.145949149131775,5.145949149131775
2000-03-01,7.874067306518555,7.634552001953125,7.724370002746582,7.694430828094482,5559700.0,4.2256059646606445,4.5401968638102215,5.123501754388577,5.123501754388577,5.123501754388577
2000-03-02,8.1734619140625,7.634552001953125,7.694430828094482,8.083642959594727,6713900.0,4.439352035522461,4.502928193410238,5.107212475367954,5.107212475367954,5.107212475367954
2000-03-03,8.293219566345215,7.96388578414917,8.083642959594727,8.2333402633667,2683200.0,4.5215630531311035,4.47223637898763,5.093592721362446,5.093592721362446,5.093592721362446
2000-03-06,8.323158264160156,8.143522262573242,8.263279914855957,8.263279914855957,2134600.0,4.5380048751831055,4.45031369527181,5.080965724858371,5.080965724858371,5.080965724858371
2000-03-07,8.6824312210083,8.225855827331543,8.353097915649414,8.532734870910645,2757900.0,4.685984134674072,4.460178979237875,5.072188356187609,5.072188356187609,5.072188356187609
2000-03-08,8.742310523986816,8.323158264160156,8.742310523986816,8.353097915649414,4902700.0,4.652631759643555,4.455763339996338,5.0630675606105635,5.0630675606105635,5.0630675606105635
2000-03-09,8.383037567138672,8.143522262573242,8.323158264160156,8.2333402633667,2363700.0,4.585927963256836,4.443612384796142,5.052915654283889,5.052915654283889,5.052915654283889
2000-03-10,8.41297721862793,8.1734619140625,8.1734619140625,8.353097915649414,3569600.0,4.652631759643555,4.444677416483561,5.044576406478882,5.044576406478882,5.044576406478882
2000-03-13,8.383037567138672,8.143522262573242,8.143522262573242,8.323158264160156,2577800.0,4.635956287384033,4.451207510630289,5.036237220374906,5.036237220374906,5.036237220374906
2000-03-14,8.353097915649414,8.143522262573242,8.323158264160156,8.2333402633667,3341400.0,4.585927963256836,4.454402383168539,5.0272310352325436,5.0272310352325436,5.0272310352325436
2000-03-15,8.383037567138672,8.1734619140625,8.263279914855957,8.323158264160156,2461500.0,4.635956287384033,4.468605422973633,5.010446138381958,5.019558981353161,5.019558981353161
2000-03-16,8.772250175476074,8.323158264160156,8.323158264160156,8.742310523986816,3501300.0,4.86942195892334,4.504949728647868,5.000632429122925,5.016671730921819,5.016671730921819
2000-03-17,8.802188873291016,8.562673568725586,8.742310523986816,8.742310523986816,3741000.0,4.86942195892334,4.553351402282715,4.9901610851287845,5.013893433336942,5.013893433336942
2000-03-20,8.832128524780273,8.65249252319336,8.742310523986816,8.65249252319336,1833400.0,4.819392681121826,4.596225643157959,4.975729570388794,5.01029156755518,5.01029156755518
2000-03-21,8.951886177062988,8.6824312210083,8.6824312210083,8.862068176269531,2760400.0,4.9361252784729,4.643593597412109,4.960344276428223,5.008943089571866,5.008943089571866
2000-03-22,9.011765480041504,8.832128524780273,8.862068176269531,8.951886177062988,2844400.0,4.986152648925781,4.694296709696451,4.949576768875122,5.008536117417472,5.008536117417472
2000-03-23,9.041704177856445,8.92194652557373,8.951886177062988,9.011765480041504,3259400.0,5.019505977630615,4.7329736391703285,4.935201425552368,5.008728571105421,5.008728571105421
2000-03-24,9.191401481628418,9.011765480041504,9.071643829345703,9.101583480834961,1793100.0,5.069534778594971,4.769505087534586,4.922484321594238,5.009776953993173,5.009776953993173
2000-03-27,9.221341133117676,8.981825828552246,9.131523132324219,9.101583480834961,2237200.0,5.069534778594971,4.804940414428711,4.906149978637695,5.010789798477949,5.010789798477949
2000-03-28,9.251280784606934,9.101583480834961,9.101583480834961,9.161462783813477,2004000.0,5.1028852462768555,4.832733821868897,4.89245566368103,5.01232472260793,5.01232472260793
2000-03-29,9.460856437683105,9.131523132324219,9.161462783813477,9.34109878540039,3544000.0,5.202945232391357,4.86942138671875,4.880762548446655,5.015449648997823,5.015449648997823
2000-03-30,9.82012939453125,9.371038436889648,9.430916786193848,9.700371742248535,3375900.0,5.403055667877197,4.923896567026774,4.87142746925354,5.021701358979748,5.021701358979748
2000-03-31,10.029705047607422,9.730311393737793,9.76025104522705,9.939887046813965,4766000.0,5.536465167999268,4.9828187942504885,4.865747117996216,5.029872213091169,5.029872213091169
2000-04-03,9.99976634979248,9.82012939453125,9.850069046020508,9.969826698303223,1993300.0,5.553141117095947,5.043964449564616,4.862702140808105,5.038048289716244,5.038048289716244
2000-04-04,10.05964469909668,9.730311393737793,9.939887046813965,9.880008697509766,3597400.0,5.50311279296875,5.105110104878744,4.862931509017944,5.045203128227821,5.045203128227821
2000-04-05,10.149462699890137,9.880008697509766,9.939887046813965,10.029705047607422,4276000.0,5.586493015289307,5.168479220072428,4.8704187870025635,5.053404490152995,5.053404490152995
2000-04-06,10.418917655944824,10.05964469909668,10.05964469909668,10.388978958129883,3151500.0,5.786607265472412,5.2296249071757,4.879277648925782,5.064347815157762,5.064347815157762
2000-04-07,10.47879695892334,10.179402351379395,10.388978958129883,10.269221305847168,3326000.0,5.719902515411377,5.286323610941569,4.8877889442443845,5.073988325455609,5.073988325455609
2000-04-10,10.329099655151367,10.089584350585938,10.269221305847168,10.23928165435791,2426900.0,5.703227519989014,5.3452459335327145,4.896624450683594,5.083107734072035,5.083107734072035
2000-04-11,10.448857307434082,10.23928165435791,10.23928165435791,10.329099655151367,4673700.0,5.753254413604736,5.39972120920817,4.907118139266967,5.09268125806536,5.09268125806536
2000-04-12,10.47879695892334,10.329099655151367,10.359039306640625,10.388978958129883,5863800.0,5.786607265472412,5.45308485031128,4.918607702255249,5.102454863803487,5.102454863803487
2000-04-13,10.598554611206055,10.29916000366211,10.359039306640625,10.359039306640625,2005000.0,5.769930362701416,5.503113142649332,4.930750284194946,5.111725356843737,5.111725356843737
2000-04-14,10.568614959716797,9.939887046813965,10.418917655944824,10.269221305847168,3367400.0,5.719902515411377,5.546470991770426,4.94254994392395,5.1200565507967175,5.1200565507967175
2000-04-17,10.179402351379395,9.76025104522705,10.05964469909668,9.99976634979248,2127600.0,5.56981897354126,5.579823271433512,4.951347932815552,5.1261344213743465,5.1261344213743465
2000-04-18,10.089584350585938,9.460856437683105,10.089584350585938,9.640493392944336,2247600.0,5.36970329284668,5.597611141204834,4.956472482681274,5.129382006327311,5.129382006327311
2000-04-19,9.880008697509766,9.670432090759277,9.850069046020508,9.790189743041992,1912100.0,5.453083515167236,5.614287026723226,4.963922300338745,5.133641236706784,5.133641236706784
2000-04-20,9.880008697509766,9.460856437683105,9.790189743041992,9.850069046020508,2616200.0,5.48643684387207,5.619845771789551,4.973683395385742,5.138222997838801,5.138222997838801
2000-04-24,10.119524002075195,9.82012939453125,9.939887046813965,10.029705047607422,1997400.0,5.586493015289307,5.623180961608886,4.985774450302124,5.143970049344576,5.143970049344576
2000-04-25,10.269221305847168,10.149462699890137,10.209342002868652,10.23928165435791,2323600.0,5.703227519989014,5.633186721801758,5.002502098083496,5.151049257833747,5.151049257833747
