Date,High,Low,Open,Close,Volume,Adj Close,KHC-15ma,KHC-50ma,KHC-100ma,KHC-200ma
2015-08-19,75.29000091552734,73.91999816894531,75.0,74.77999877929688,3025700.0,63.89364242553711,66.59987614949544,66.15097508285984,66.15097508285984,66.15097508285984
2015-08-20,74.76399993896484,73.77999877929688,74.0199966430664,74.25,2207000.0,63.44080352783203,66.31734797159831,66.0712641547708,66.0712641547708,66.0712641547708
2015-08-21,74.25,72.26000213623047,73.30999755859375,72.2699966430664,5564500.0,61.74904251098633,65.9072260538737,65.94777210780552,65.94777210780552,65.94777210780552
2015-08-24,72.23999786376953,61.41999816894531,68.23999786376953,70.87000274658203,9844600.0,60.55284881591797,65.36609141031902,65.79791312747531,65.79791312747531,65.79791312747531
2015-08-25,72.4000015258789,70.0,71.54000091552734,70.20999908447266,4423400.0,59.988929748535156,64.8192616780599,65.64091357669315,65.64091357669315,65.64091357669315
2015-08-26,74.11000061035156,69.52999877929688,71.72000122070312,73.91000366210938,5356300.0,63.150291442871094,64.44502563476563,65.57537088896099,65.57537088896099,65.57537088896099
2015-08-27,75.25,73.12000274658203,73.16999816894531,75.18000030517578,5937800.0,64.23540496826172,64.18414052327473,65.54101278843024,65.54101278843024,65.54101278843024
2015-08-28,75.19000244140625,73.81999969482422,74.4000015258789,74.69000244140625,2150100.0,63.816734313964844,63.96939544677734,65.4979058265686,65.4979058265686,65.4979058265686
2015-08-31,74.43000030517578,72.56999969482422,74.20999908447266,72.66000366210938,2688400.0,62.0822639465332,63.619083404541016,65.41459748803115,65.41459748803115,65.41459748803115
2015-09-01,72.54000091552734,69.63999938964844,71.2300033569336,70.12000274658203,4671400.0,59.91203689575195,63.17193654378255,65.28358414059593,65.28358414059593,65.28358414059593
2015-09-02,72.06999969482422,70.30999755859375,70.83999633789062,72.06999969482422,2986500.0,61.578155517578125,62.908774312337236,65.1974113819211,65.1974113819211,65.1974113819211
2015-09-03,73.88999938964844,71.79000091552734,72.55999755859375,72.16000366210938,2595300.0,61.655059814453125,62.69061279296875,65.11690339175138,65.11690339175138,65.11690339175138
2015-09-04,71.69000244140625,70.12899780273438,71.13999938964844,70.56999969482422,2997000.0,60.296531677246094,62.35738983154297,65.00978402031792,65.00978402031792,65.00978402031792
2015-09-08,74.33000183105469,70.80999755859375,71.8499984741211,74.06999969482422,4450700.0,63.28699493408203,62.258845520019534,64.97233208366062,64.97233208366062,64.97233208366062
2015-09-09,74.5,71.9800033569336,74.44999694824219,72.16999816894531,2936400.0,61.663597106933594,62.086822509765625,64.90193346713451,64.90193346713451,64.90193346713451
2015-09-10,73.05000305175781,71.77999877929688,72.12999725341797,72.16000366210938,3619700.0,61.655059814453125,61.937583669026694,64.83429026603699,64.83429026603699,64.83429026603699
2015-09-11,73.93000030517578,71.5999984741211,72.25,73.76000213623047,2146700.0,63.02212142944336,61.909671529134116,64.79730722855548,64.79730722855548,64.79730722855548
2015-09-14,74.70999908447266,72.55500030517578,73.5,74.55000305175781,2927400.0,63.6971321105957,62.039544169108076,64.77530372619628,64.77530372619628,64.77530372619628
2015-09-15,75.5199966430664,73.75499725341797,74.94000244140625,75.38999938964844,3393300.0,64.41484069824219,62.297010294596355,64.82554847717284,64.76823582368739,64.76823582368739
2015-09-16,76.70999908447266,74.30000305175781,75.19999694824219,76.37000274658203,2302800.0,65.25216674804688,62.647892761230466,64.86420166015625,64.77754218761737,64.77754218761737
2015-09-17,77.76000213623047,76.0,76.58000183105469,76.43000030517578,3142600.0,65.30343627929688,62.79143575032552,64.89081451416016,64.78746471764906,64.78746471764906
2015-09-18,76.5,75.01000213623047,75.55000305175781,75.44000244140625,7231700.0,64.45755767822266,62.80624593098958,64.91069061279296,64.78135532803006,64.78135532803006
2015-09-21,76.19000244140625,74.95999908447266,75.69000244140625,75.19999694824219,3256300.0,64.25250244140625,62.835297139485675,64.88387390136718,64.77173982100054,64.77173982100054
2015-09-22,74.87000274658203,73.66000366210938,74.1500015258789,74.30999755859375,2628700.0,63.492061614990234,62.929283650716144,64.8160555267334,64.74888842446464,64.74888842446464
2015-09-23,74.5979995727539,73.25499725341797,74.16999816894531,73.30999755859375,3713200.0,62.63764190673828,63.11099065144857,64.74523277282715,64.71184901187294,64.71184901187294
2015-09-24,73.13999938964844,71.69999694824219,73.0,72.91999816894531,4416100.0,62.304420471191406,63.15940831502279,64.68963554382324,64.6703416232405,64.6703416232405
2015-09-25,73.8499984741211,72.77999877929688,73.80000305175781,73.3499984741211,3517000.0,62.67181396484375,63.22719192504883,64.60676979064941,64.63646827309819,64.63646827309819
2015-09-28,73.2699966430664,69.98999786376953,72.80999755859375,69.98999786376953,5006600.0,59.800960540771484,63.19415384928386,64.45155410766601,64.55587647755941,64.55587647755941
2015-09-29,70.9800033569336,68.6500015258789,70.16000366210938,69.19999694824219,3870900.0,59.12596130371094,62.916751607259116,64.27469345092773,64.46686147470943,64.46686147470943
2015-09-30,70.80000305175781,69.45999908447266,69.66999816894531,70.58000183105469,3132800.0,60.30507278442383,62.8261833190918,64.11954841613769,64.39973585067257,64.39973585067257
2015-10-01,71.97000122070312,69.7699966430664,71.2699966430664,70.83000183105469,2519700.0,60.518680572509766,62.75042470296224,63.995486450195315,64.33813179863824,64.33813179863824
2015-10-02,71.45999908447266,69.37000274658203,70.19000244140625,71.41000366210938,2593100.0,61.01424026489258,62.61656595865885,63.9044051361084,64.28619599342346,64.28619599342346
2015-10-05,73.25,71.3499984741211,72.0,72.23999786376953,6323500.0,61.72339630126953,62.48498357137044,63.83314613342285,64.24676830585186,64.24676830585186
2015-10-06,73.05000305175781,71.88999938964844,72.29000091552734,72.47000122070312,2760200.0,61.919921875,62.31865564982096,63.74924201965332,64.21151305689956,64.21151305689956
2015-10-07,73.73999786376953,72.4800033569336,72.73999786376953,73.1500015258789,2325200.0,62.500938415527344,62.135240427652995,63.66089515686035,64.18598209210296,64.18598209210296
2015-10-08,74.47000122070312,72.73999786376953,73.16000366210938,74.43000030517578,2239700.0,63.59458923339844,62.02131729125976,63.60142707824707,64.17728513829849,64.17728513829849
2015-10-09,75.22000122070312,73.98999786376953,74.41000366210938,74.38999938964844,2938100.0,63.560420989990234,61.961508178710936,63.519060974121096,64.16834507817808,64.16834507817808
2015-10-12,74.41000366210938,73.30999755859375,74.41000366210938,73.72000122070312,2081100.0,62.98795700073242,61.87720514933268,63.420802688598634,64.15148239135742,64.15148239135742
2015-10-13,73.93000030517578,73.18000030517578,73.61000061035156,73.37999725341797,2147500.0,62.697444915771484,61.8242307027181,63.301354217529294,64.13100299029283,64.13100299029283
2015-10-14,74.30000305175781,73.0,73.12000274658203,73.7699966430664,1956800.0,63.030677795410156,61.850433095296225,63.19814025878906,64.11572069591946,64.11572069591946
2015-10-15,75.22000122070312,73.9219970703125,74.1500015258789,75.22000122070312,2135700.0,64.26959228515625,61.98144454956055,63.10825546264648,64.117828525909,64.117828525909
2015-10-16,78.0,74.87000274658203,75.68000030517578,77.38999938964844,3435200.0,66.12367248535156,62.211568450927736,63.06775527954102,64.14493452536094,64.14493452536094
2015-10-19,77.19999694824219,76.29000091552734,76.88999938964844,76.80000305175781,1951900.0,65.61957550048828,62.59947611490885,63.03938858032227,64.1645964050293,64.1645964050293
2015-10-20,77.16000366210938,76.11000061035156,76.19999694824219,76.87000274658203,1922100.0,65.67938232421875,63.036370849609376,63.00623733520508,64.18452779870285,64.18452779870285
2015-10-21,77.73999786376953,76.62999725341797,77.0,77.05000305175781,2370100.0,65.83317565917969,63.404911041259766,62.99051605224609,64.20593880987786,64.20593880987786
2015-10-22,79.94000244140625,77.22000122070312,77.22000122070312,79.94000244140625,3951700.0,68.30244445800781,63.9238286336263,63.046053161621096,64.25845811305902,64.25845811305902
2015-10-23,79.88999938964844,77.43000030517578,79.1500015258789,77.9800033569336,3179000.0,66.6277847290039,64.29806493123372,63.08005920410156,64.28844958921022,64.28844958921022
2015-10-26,78.18000030517578,76.4800033569336,78.18000030517578,76.80999755859375,2563800.0,65.62811279296875,64.55837936401367,63.08672393798828,64.3051953792572,64.3051953792572
2015-10-27,77.4800033569336,76.20999908447266,76.20999908447266,77.16999816894531,2435200.0,65.93569946289062,64.82609786987305,63.11013473510742,64.32532505930206,64.32532505930206
2015-10-28,79.19999694824219,76.33999633789062,77.1500015258789,79.18000030517578,2382000.0,67.6530990600586,65.16957524617513,63.17831787109375,64.36590766906738,64.36590766906738
2015-10-29,78.99700164794922,77.8489990234375,78.83999633789062,78.6500015258789,1788500.0,67.20024871826172,65.40995254516602,63.24444999694824,64.40005635640708,64.40005635640708
2015-10-30,78.98999786376953,77.86000061035156,78.37000274658203,77.97000122070312,2053000.0,66.6192398071289,65.61387379964192,63.30801872253418,64.42647520701091,64.42647520701091
2015-11-02,78.93000030517578,77.72000122070312,78.43000030517578,78.2699966430664,1536500.0,66.87557220458984,65.87304814656575,63.41054931640625,64.45528811286478,64.45528811286478
2015-11-03,78.0,75.87999725341797,77.83000183105469,76.43000030517578,4489800.0,65.30343627929688,66.04678090413411,63.50556106567383,64.46515030084655,64.46515030084655
2015-11-04,76.66799926757812,75.23999786376953,76.31999969482422,75.81999969482422,2630400.0,64.78223419189453,66.1635513305664,63.601427154541014,64.46879494327239,64.46879494327239
2015-11-05,76.4990005493164,74.75,76.19999694824219,75.41999816894531,3347200.0,64.44046020507812,66.17494252522786,63.62723052978516,64.46847295761108,64.46847295761108
2015-11-06,74.5,71.58000183105469,73.75,72.01000213623047,8819900.0,61.52690124511719,65.86849110921224,63.57306045532226,64.43542159005497,64.43542159005497
2015-11-09,72.68000030517578,70.8499984741211,72.0,71.23999786376953,4231000.0,60.868980407714844,65.55178476969401,63.51410537719727,64.39579446580674,64.39579446580674
2015-11-10,72.22000122070312,71.1510009765625,71.75,72.08000183105469,3470400.0,61.58669662475586,65.27893905639648,63.50419403076172,64.36492525876223,64.36492525876223
2015-11-11,72.86000061035156,71.36000061035156,72.69999694824219,72.11000061035156,3537300.0,61.61233139038086,64.99754943847657,63.5381999206543,64.33500576019287,64.33500576019287
2015-11-12,71.37799835205078,70.25,71.18000030517578,70.9000015258789,3931500.0,61.06541442871094,64.51508076985677,63.527945098876955,64.29984886415544,64.29984886415544
2015-11-13,71.70999908447266,70.58000183105469,70.62000274658203,70.7699966430664,3008000.0,60.953460693359375,64.1367925008138,63.51391311645508,64.26424898999802,64.26424898999802
2015-11-16,72.11000061035156,70.94000244140625,71.0199966430664,71.65499877929688,2398400.0,61.71569061279297,63.87596435546875,63.54229629516602,64.23742205971166,64.23742205971166
2015-11-17,72.12999725341797,70.63999938964844,72.0999984741211,71.44999694824219,4247400.0,61.53912353515625,63.58285929361979,63.5073388671875,64.2093147834142,64.2093147834142
2015-11-18,73.03500366210938,71.16999816894531,71.83999633789062,72.58499908447266,3780200.0,62.51668167114258,63.240431467692055,63.52440055847168,64.1918649575145,64.1918649575145
2015-11-19,73.7300033569336,72.33999633789062,73.25,73.33999633789062,2828700.0,63.16695022583008,62.971544901529946,63.554638366699216,64.18140664392588,64.18140664392588
2015-11-20,75.56999969482422,73.4000015258789,74.16999816894531,73.6500015258789,4003200.0,63.433956146240234,62.759192657470706,63.56287506103516,64.17385663889876,64.17385663889876
2015-11-23,74.54000091552734,73.8949966430664,74.02999877929688,74.06999969482422,2706000.0,63.79571533203125,62.5538688659668,63.564846725463866,64.17007522583008,64.17007522583008
2015-11-24,74.51000213623047,73.68000030517578,73.7300033569336,74.47000122070312,2863900.0,64.14021301269531,62.47632064819336,63.55935417175293,64.1924513244629,64.16977956035349
2015-11-25,74.91999816894531,73.8499984741211,74.44999694824219,74.63999938964844,2384100.0,64.28662872314453,62.44328028361003,63.540043411254885,64.20212253570557,64.17092514038086
2015-11-27,75.0,74.22000122070312,74.56999969482422,74.61000061035156,777300.0,64.26081085205078,62.43130366007487,63.51919090270996,64.20500270843506,64.1717978171932
2015-11-30,74.86000061035156,73.5,74.5199966430664,73.69000244140625,4200100.0,63.46842956542969,62.56073888142904,63.4994083404541,64.20504947662353,64.16503466092624
2015-12-01,75.0,73.80000305175781,74.2300033569336,74.47000122070312,3749300.0,64.14021301269531,62.778821055094404,63.49716255187988,64.19051822662354,64.16479826427641
2015-12-02,74.62000274658203,72.91999816894531,74.20999908447266,73.04000091552734,2568600.0,62.9085693359375,62.86694590250651,63.48549270629883,64.15077411651612,64.15294704797132
2015-12-03,73.68000030517578,71.08999633789062,73.30000305175781,71.45999908447266,3019000.0,61.54772186279297,62.86263860066732,63.46369430541992,64.10446353912353,64.12859914904443
2015-12-04,72.7300033569336,71.06999969482422,71.4000015258789,72.22000122070312,4495900.0,62.20232009887695,62.93843231201172,63.461652297973636,64.07564392089844,64.11076323191325
2015-12-07,72.20500183105469,70.8499984741211,71.91999816894531,71.43000030517578,3323600.0,61.52189254760742,62.97632776896159,63.43865386962891,64.02271183013916,64.08701212471779
2015-12-08,71.65499877929688,70.58799743652344,71.0,71.52999877929688,4519800.0,61.60802459716797,62.96915003458659,63.47479515075683,63.96317462921142,64.06447587446733
2015-12-09,72.16999816894531,70.5,71.16000366210938,70.9000015258789,3940800.0,61.06541442871094,62.93756942749023,63.513584213256834,63.89413883209229,64.03745730288394
2015-12-10,71.33499908447266,70.51000213623047,70.83000183105469,70.83999633789062,2733700.0,61.01374053955078,62.83737335205078,63.52775756835938,63.82365299224853,64.01045983178275
2015-12-11,70.69000244140625,69.38999938964844,70.08999633789062,69.69000244140625,3756000.0,60.02326202392578,62.627794138590495,63.5178491973877,63.7566678237915,63.97517489543003
2015-12-14,71.08000183105469,69.7699966430664,70.06999969482422,70.9749984741211,3881600.0,61.13001251220703,62.47419789632161,63.52016464233398,63.712284889221195,63.95021733066492
2015-12-15,72.75,71.6500015258789,71.7300033569336,72.01000213623047,4168700.0,62.02145004272461,62.35591354370117,63.52612571716308,63.67963592529297,63.93344544120457
2015-12-16,73.19999694824219,71.88999938964844,72.61000061035156,73.01000213623047,2176900.0,62.882728576660156,62.272081247965495,63.54538185119629,63.6473119354248,63.92438753719988
2015-12-17,73.30000305175781,71.9000015258789,72.94999694824219,71.91999816894531,2402700.0,61.94391632080078,62.11590042114258,63.53424140930176,63.59756828308105,63.90746043278621
2015-12-18,71.94000244140625,70.62999725341797,71.41999816894531,70.66999816894531,6568300.0,60.867305755615234,61.88966674804688,63.47969573974609,63.54056140899658,63.88169641009832
2015-12-21,71.66000366210938,70.37000274658203,70.5199966430664,71.37999725341797,5466900.0,61.983150482177734,61.79064814249674,63.44815032958984,63.48360565185547,63.8657422426368
2015-12-22,73.19000244140625,71.31500244140625,71.63999938964844,72.93000030517578,5053300.0,63.3291015625,61.73657404581706,63.454973220825195,63.43788795471191,63.86127023696899
2015-12-23,74.77999877929688,72.98999786376953,73.30000305175781,74.51000213623047,4193400.0,64.70110321044922,61.85607630411784,63.49504638671875,63.398200302124025,63.86821100534486
2015-12-24,74.80999755859375,73.87999725341797,74.80999755859375,73.95999908447266,1962500.0,64.2235107421875,62.034462229410806,63.5189030456543,63.35852165222168,63.8711232982698
2015-12-28,73.78399658203125,72.88999938964844,73.70999908447266,73.41999816894531,5421800.0,63.754600524902344,62.13794759114583,63.508603210449216,63.30842933654785,63.87017595864893
2015-12-29,74.86000061035156,73.4000015258789,73.6500015258789,74.69000244140625,4350900.0,64.85740661621094,62.3603151957194,63.48327789306641,63.27551658630371,63.878137496209916
2015-12-30,74.95999908447266,73.70999908447266,74.6500015258789,73.75,1779900.0,64.04115295410156,62.52252375284831,63.45170944213867,63.245549011230466,63.87944161987305
2015-12-31,73.5,72.62999725341797,73.37000274658203,72.76000213623047,1857100.0,63.18146896362305,62.66359405517578,63.40175117492676,63.203994255065915,63.873902154347256
2016-01-04,72.8499984741211,71.3499984741211,71.37999725341797,72.69999694824219,5209400.0,63.12937927246094,62.80463663736979,63.347675247192385,63.16909564971924,63.86803976945051
2016-01-05,73.58000183105469,72.27999877929688,72.73999786376953,73.38999938964844,3858200.0,63.72854232788086,63.05165532430013,63.256197204589846,63.15112518310547,63.86694994568825
2016-01-06,73.68000030517578,72.02999877929688,72.19999694824219,73.52999877929688,3294700.0,63.85011291503906,63.2329953511556,63.20064376831055,63.14035148620606,63.86681942607081
2016-01-07,72.98999786376953,71.8499984741211,72.01000213623047,71.9000015258789,4050300.0,62.434688568115234,63.26054458618164,63.13677528381348,63.11174961090088,63.85580303485577
2016-01-08,72.47000122070312,71.0999984741211,72.19000244140625,71.18000030517578,3092100.0,61.809471130371094,63.18899408976237,63.054250717163086,63.082192726135254,63.84018218062306
2016-01-11,72.52999877929688,70.7699966430664,71.3499984741211,72.2699966430664,3329000.0,62.75598907470703,63.24313227335612,62.95630851745605,63.0673131942749,63.831968596487336
2016-01-12,73.3499984741211,72.13200378417969,72.8499984741211,73.2300033569336,2924600.0,63.58961868286133,63.42461980183919,62.884095916748045,63.06427295684814,63.830146416685636
2016-01-13,73.44000244140625,70.63999938964844,73.19000244140625,70.80999755859375,3448500.0,61.48818588256836,63.391622161865236,62.781474838256834,63.044746780395506,63.81266909926685
2016-01-14,71.52799987792969,70.30400085449219,70.95999908447266,70.73999786376953,4610600.0,61.42740249633789,63.2648422241211,62.672511444091796,63.04153038024902,63.79500045776367
2016-01-15,70.1500015258789,68.18000030517578,68.9000015258789,69.19999694824219,6551200.0,60.09014129638672,62.957444763183595,62.568245544433594,63.03690330505371,63.76775884628296
2016-01-19,70.5199966430664,69.55000305175781,70.01000213623047,70.16999816894531,5107100.0,60.93244552612305,62.738040415445965,62.49124977111816,63.04633846282959,63.747063128617555
2016-01-20,71.58000183105469,68.73999786376953,69.27999877929688,71.16999816894531,4607000.0,61.800804138183594,62.60778732299805,62.43845664978027,63.032843589782715,63.73295980259992
2016-01-21,73.33000183105469,71.32599639892578,72.0,73.05000305175781,6208200.0,63.43330383300781,62.512847137451175,62.47658470153809,63.024822578430175,63.73080400425753
2016-01-22,74.5,72.51000213623047,73.5999984741211,74.38999938964844,3111700.0,64.59689331054688,62.549896494547525,62.55114295959473,63.032624168396,63.73699035644531
2016-01-25,74.66999816894531,73.33999633789062,73.69999694824219,74.02999877929688,4123100.0,64.2842788696289,62.623417154947916,62.60509460449219,63.05464431762695,63.74087183526222
2016-01-26,76.0,73.37000274658203,73.37000274658203,75.9800033569336,3851300.0,65.97760009765625,62.81329854329427,62.692399978637695,63.115299949645994,63.756623442743866
2016-01-27,77.1500015258789,75.1500015258789,75.87000274658203,75.97000122070312,5348200.0,65.9688949584961,62.96265538533529,62.790469589233396,63.159207344055176,63.77209387292395
2016-01-28,76.98999786376953,75.4800033569336,76.2699966430664,76.16000366210938,3542400.0,66.13389587402344,63.114907582600914,62.89407829284668,63.20399570465088,63.788495275709366
2016-01-29,78.22000122070312,76.4000015258789,76.9000015258789,78.05999755859375,4508200.0,67.78375244140625,63.47151184082031,63.01543952941895,63.27886791229248,63.81604877340383
2016-02-01,77.4800033569336,75.66999816894531,77.37000274658203,77.01000213623047,3564200.0,66.87199401855469,63.80901336669922,63.122096939086916,63.31471790313721,63.83697990521993
2016-02-02,76.80000305175781,75.72000122070312,75.97000122070312,75.97000122070312,5631600.0,65.9688949584961,64.02320709228516,63.19114120483398,63.35777088165283,63.8514827287116
2016-02-03,76.37000274658203,73.83000183105469,76.37000274658203,74.88999938964844,6239700.0,65.03108978271484,64.11930516560872,63.22842399597168,63.39153118133545,63.859453046644056
2016-02-04,75.19999694824219,72.91999816894531,75.04000091552734,74.1500015258789,7077100.0,64.38850402832031,64.31265970865886,63.24751495361328,63.40519500732422,63.86300372437343
2016-02-05,74.55999755859375,72.13999938964844,74.27999877929688,72.77999877929688,9351600.0,63.19884490966797,64.43075586954753,63.23557754516602,63.400212135314945,63.85857599894206
2016-02-08,72.19999694824219,70.18000030517578,72.08999633789062,71.22000122070312,4704600.0,61.84421157836914,64.54769388834636,63.18965751647949,63.374505844116214,63.84523583721641
2016-02-09,71.95999908447266,70.01000213623047,70.5999984741211,71.51000213623047,4616900.0,62.09602737426758,64.625266011556,63.14584548950195,63.34294445037842,63.83372788680227
2016-02-10,73.30000305175781,71.71299743652344,72.06999969482422,72.11000061035156,2520100.0,62.61704635620117,64.67968215942383,63.112970199584964,63.31608055114746,63.8257757199356
2016-02-11,71.95999908447266,70.17400360107422,70.9000015258789,71.44000244140625,3041500.0,62.03524398803711,64.58647816975912,63.08430648803711,63.291857414245605,63.81414889050769
2016-02-12,72.44999694824219,71.0199966430664,72.19999694824219,71.91999816894531,2985800.0,62.45205307006836,64.44348882039388,63.05054328918457,63.27385292053223,63.80536117553711
2016-02-16,73.05999755859375,71.91999816894531,72.9000015258789,72.30999755859375,3852100.0,62.79071807861328,64.34391810099284,63.04818626403809,63.266839485168454,63.79885705312093
2016-02-17,74.38999938964844,72.5,73.0,74.23999786376953,3628100.0,64.46663665771484,64.24318720499674,63.10656455993652,63.285129432678225,63.8031104263986
2016-02-18,74.29000091552734,73.33999633789062,74.08000183105469,73.44999694824219,2755200.0,63.780643463134766,64.09730377197266,63.13813102722168,63.29989166259766,63.802968230428576
2016-02-19,73.69300079345703,72.83000183105469,72.9000015258789,73.5199966430664,4333500.0,63.841426849365234,63.94447250366211,63.184521713256835,63.31158779144287,63.8032101085351
2016-02-22,74.38999938964844,72.20999908447266,74.38999938964844,73.33000183105469,2916700.0,63.676448822021484,63.67065226236979,63.225890197753905,63.35034267425537,63.802417850494386
2016-02-23,73.48999786376953,72.55999755859375,73.0999984741211,72.81999969482422,2805600.0,63.23359298706055,63.42809219360352,63.2692537689209,63.39141899108887,63.79888477680846
2016-02-24,73.33000183105469,71.82499694824219,72.33000183105469,72.98999786376953,3526500.0,63.38121032714844,63.255579884847,63.31660316467285,63.422180366516116,63.79630653946488
2016-02-25,74.9800033569336,73.33000183105469,73.41000366210938,74.95999908447266,4962300.0,65.09186553955078,63.2596316019694,63.41797523498535,63.46791221618653,63.80425475418933
2016-02-26,78.9000015258789,76.6500015258789,78.80000305175781,77.83999633789062,10319700.0,67.59272003173828,63.473246002197264,63.54722938537598,63.53369701385498,63.82735515222317
2016-02-29,78.0,76.93000030517578,77.27999877929688,77.0199966430664,4885500.0,66.88066101074219,63.71870040893555,63.64441360473633,63.585269660949706,63.84586003621419
2016-03-01,77.91999816894531,76.91999816894531,77.66000366210938,77.66000366210938,5445500.0,67.4364242553711,64.09151458740234,63.73548751831055,63.640434684753416,63.867489941148875
