Date,High,Low,Open,Close,Volume,Adj Close,TRIP-15ma,TRIP-50ma,TRIP-100ma,TRIP-200ma
2011-12-27,26.100000381469727,24.6299991607666,25.360000610351562,25.940000534057617,2887400,25.940000534057617,27.439285823277064,27.439285823277064,27.439285823277064,27.439285823277064
2011-12-28,25.979999542236328,24.940000534057617,25.25,25.770000457763672,2098600,25.770000457763672,27.32800013224284,27.32800013224284,27.32800013224284,27.32800013224284
2011-12-29,25.65999984741211,24.790000915527344,25.540000915527344,24.81999969482422,2247300,24.81999969482422,27.152666727701824,27.171250104904175,27.171250104904175,27.171250104904175
2011-12-30,25.549999237060547,24.639999389648438,24.969999313354492,25.209999084472656,1798400,25.209999084472656,27.063333384195964,27.055882397819968,27.055882397819968,27.055882397819968
2012-01-03,27.350000381469727,26.110000610351562,26.149999618530273,26.6299991607666,3721800,26.6299991607666,26.978000005086262,27.03222221798367,27.03222221798367,27.03222221798367
2012-01-04,26.09000015258789,25.40999984741211,25.81999969482422,25.68000030517578,1681000,25.68000030517578,26.859999974568684,26.96105264362536,26.96105264362536,26.96105264362536
2012-01-05,25.81999969482422,24.56999969482422,24.56999969482422,25.520000457763672,1534700,25.520000457763672,26.728000005086262,26.889000034332277,26.889000034332277,26.889000034332277
2012-01-06,26.020000457763672,25.170000076293945,25.520000457763672,25.56999969482422,1484800,25.56999969482422,26.624666595458983,26.8261904943557,26.8261904943557,26.8261904943557
2012-01-09,26.770000457763672,25.649999618530273,25.739999771118164,26.260000228881836,1965300,26.260000228881836,26.486666615804037,26.800454573197797,26.800454573197797,26.800454573197797
2012-01-10,28.239999771118164,26.59000015258789,26.729999542236328,27.75,4177500,27.75,26.439333343505858,26.84173915697181,26.84173915697181,26.84173915697181
2012-01-11,28.219999313354492,26.559999465942383,26.690000534057617,27.790000915527344,1803300,27.790000915527344,26.360666783650718,26.88125006357829,26.88125006357829,26.88125006357829
2012-01-12,29.170000076293945,27.799999237060547,27.8700008392334,28.459999084472656,2005600,28.459999084472656,26.241333389282225,26.944400024414062,26.944400024414062,26.944400024414062
2012-01-13,29.770000457763672,27.93000030517578,28.219999313354492,29.510000228881836,1993400,29.510000228881836,26.36400006612142,27.04307695535513,27.04307695535513,27.04307695535513
2012-01-17,29.799999237060547,28.90999984741211,29.579999923706055,28.989999771118164,3210100,28.989999771118164,26.661333338419595,27.115185207790798,27.115185207790798,27.115185207790798
2012-01-18,29.43000030517578,28.520000457763672,28.690000534057617,29.030000686645508,1205200,29.030000686645508,26.862000020345054,27.18357147489275,27.18357147489275,27.18357147489275
2012-01-19,30.889999389648438,29.020000457763672,29.100000381469727,30.329999923706055,2712900,30.329999923706055,27.154666646321616,27.292069007610454,27.292069007610454,27.292069007610454
2012-01-20,30.489999771118164,29.81999969482422,30.420000076293945,30.399999618530273,1307600,30.399999618530273,27.463333257039388,27.395666694641115,27.395666694641115,27.395666694641115
2012-01-23,30.790000915527344,30.229999542236328,30.540000915527344,30.3799991607666,2565400,30.3799991607666,27.833999888102213,27.491935483870968,27.491935483870968,27.491935483870968
2012-01-24,30.75,29.969999313354492,30.139999389648438,30.690000534057617,1299100,30.690000534057617,28.199333318074544,27.5918750166893,27.5918750166893,27.5918750166893
2012-01-25,32.33000183105469,30.549999237060547,30.549999237060547,31.489999771118164,2349300,31.489999771118164,28.52333335876465,27.71000000924775,27.71000000924775,27.71000000924775
2012-01-26,31.940000534057617,30.459999084472656,31.479999542236328,31.049999237060547,1881500,31.049999237060547,28.881333287556966,27.80823528065401,27.80823528065401,27.80823528065401
2012-01-27,31.459999084472656,30.350000381469727,30.389999389648438,31.239999771118164,1227500,31.239999771118164,29.262666575113933,27.90628569466727,27.90628569466727,27.90628569466727
2012-01-30,31.84000015258789,30.639999389648438,30.959999084472656,31.639999389648438,904500,31.639999389648438,29.66733322143555,28.009999963972305,28.009999963972305,28.009999963972305
2012-01-31,33.040000915527344,30.84000015258789,30.84000015258789,32.90999984741211,1261100,32.90999984741211,30.110666529337564,28.14243239325446,28.14243239325446,28.14243239325446
2012-02-01,35.16999816894531,33.08000183105469,33.11000061035156,35.060001373291016,3610100,35.060001373291016,30.59799995422363,28.32447368220279,28.32447368220279,28.32447368220279
2012-02-02,35.599998474121094,33.83000183105469,35.279998779296875,34.880001068115234,2447800,34.880001068115234,31.070666631062824,28.49256412799542,28.49256412799542,28.49256412799542
2012-02-03,35.93000030517578,35.06999969482422,35.06999969482422,35.380001068115234,2993500,35.380001068115234,31.532000096639,28.664750051498412,28.664750051498412,28.664750051498412
2012-02-06,35.75,35.060001373291016,35.349998474121094,35.150001525878906,1968000,35.150001525878906,31.908000183105468,28.822926916727205,28.822926916727205,28.822926916727205
2012-02-07,35.47999954223633,34.81999969482422,35.279998779296875,34.84000015258789,2235900,34.84000015258789,32.298000208536784,28.96619056520008,28.96619056520008,28.96619056520008
2012-02-08,34.970001220703125,33.02000045776367,34.779998779296875,34.34000015258789,3220900,34.34000015258789,32.652000172932944,29.09116288118584,29.09116288118584,29.09116288118584
2012-02-09,29.850000381469727,27.989999771118164,28.280000686645508,29.34000015258789,12923400,29.34000015258789,32.58600018819173,29.096818273717705,29.096818273717705,29.096818273717705
2012-02-10,30.889999389648438,28.649999618530273,29.020000457763672,30.040000915527344,3623600,30.040000915527344,32.5620002746582,29.117777887980143,29.117777887980143,29.117777887980143
2012-02-13,30.1299991607666,28.5,30.06999969482422,28.59000015258789,2396400,28.59000015258789,32.44266700744629,29.106304458949875,29.106304458949875,29.106304458949875
2012-02-14,28.790000915527344,26.93000030517578,28.700000762939453,27.6299991607666,4072100,27.6299991607666,32.23866691589355,29.0748937079247,29.0748937079247,29.0748937079247
2012-02-15,30.100000381469727,27.520000457763672,27.799999237060547,29.280000686645508,4922800,29.280000686645508,32.09133364359538,29.079166769981384,29.079166769981384,29.079166769981384
2012-02-16,30.649999618530273,28.729999542236328,29.270000457763672,30.399999618530273,2583300,30.399999618530273,32.04800033569336,29.10612254240075,29.10612254240075,29.10612254240075
2012-02-17,30.940000534057617,29.950000762939453,30.5,30.700000762939453,1939900,30.700000762939453,32.01200040181478,29.138000106811525,29.138000106811525,29.138000106811525
2012-02-21,30.739999771118164,30.1200008392334,30.610000610351562,30.670000076293945,2462700,30.670000076293945,31.947333780924478,29.202400093078612,29.168039321899414,29.168039321899414
2012-02-22,30.950000762939453,29.850000381469727,30.950000762939453,30.0,3275500,30.0,31.753333791097006,29.271400108337403,29.18403856570904,29.18403856570904
2012-02-23,30.690000534057617,29.559999465942383,30.059999465942383,30.59000015258789,2041700,30.59000015258789,31.455333709716797,29.32500011444092,29.210566142819964,29.210566142819964
2012-02-24,32.0,30.190000534057617,30.190000534057617,31.799999237060547,1904100,31.799999237060547,31.25000025431315,29.41200008392334,29.25851860752812,29.25851860752812
2012-02-27,32.08000183105469,31.139999389648438,31.3799991607666,31.90999984741211,1438400,31.90999984741211,31.01866683959961,29.500200080871583,29.306727357344194,29.306727357344194
2012-02-28,33.4900016784668,32.0,32.09000015258789,32.310001373291016,2442000,32.310001373291016,30.82933349609375,29.604000091552734,29.3603572504861,29.3603572504861
2012-02-29,32.43000030517578,31.670000076293945,32.31999969482422,32.22999954223633,1356200,32.22999954223633,30.655333455403646,29.68200008392334,29.410701852095755,29.410701852095755
2012-03-01,32.880001068115234,31.09000015258789,31.889999389648438,32.619998931884766,2641400,32.619998931884766,30.54066670735677,29.765200080871583,29.46603456036798,29.46603456036798
2012-03-02,33.09000015258789,32.040000915527344,32.369998931884766,32.45000076293945,1640400,32.45000076293945,30.74800008138021,29.83480010986328,29.516610258716646,29.516610258716646
2012-03-05,32.40999984741211,31.809999465942383,32.290000915527344,31.969999313354492,648900,31.969999313354492,30.876666641235353,29.86920009613037,29.557500076293945,29.557500076293945
2012-03-06,31.799999237060547,30.799999237060547,31.5,31.420000076293945,1034800,31.420000076293945,31.065333302815755,29.94420009613037,29.58803286317919,29.58803286317919
2012-03-07,31.65999984741211,30.90999984741211,31.5,31.06999969482422,1478100,31.06999969482422,31.29466667175293,30.075000076293946,29.611935554012174,29.611935554012174
2012-03-08,31.790000915527344,31.139999389648438,31.200000762939453,31.260000228881836,1151700,31.260000228881836,31.42666664123535,30.179800071716308,29.63809531075614,29.63809531075614
2012-03-09,31.350000381469727,30.559999465942383,31.299999237060547,30.700000762939453,705500,30.700000762939453,31.446666717529297,30.275000076293946,29.654687583446503,29.654687583446503
2012-03-12,31.059999465942383,30.5,30.729999542236328,30.700000762939453,1490800,30.700000762939453,31.446666717529297,30.37360008239746,29.67076932466947,29.67076932466947
2012-03-13,30.989999771118164,30.25,30.920000076293945,30.479999542236328,2280100,30.479999542236328,31.43400001525879,30.486800079345702,29.683030388572,29.683030388572
2012-03-14,31.0,30.229999542236328,30.399999618530273,30.989999771118164,1230200,30.989999771118164,31.5,30.602400093078614,29.702537394281645,29.702537394281645
2012-03-15,32.540000915527344,30.93000030517578,31.139999389648438,32.470001220703125,2319000,32.470001220703125,31.625333404541017,30.719200134277344,29.74323539172902,29.74323539172902
2012-03-16,34.91999816894531,31.989999771118164,32.5099983215332,34.0,4298000,34.0,31.772000122070313,30.885600128173827,29.804927632428598,29.804927632428598
2012-03-19,34.150001525878906,33.79999923706055,33.79999923706055,34.0,855800,34.0,31.91133346557617,31.055200119018554,29.86485723767962,29.86485723767962
2012-03-20,34.290000915527344,33.459999084472656,33.459999084472656,34.09000015258789,1064500,34.09000015258789,32.03000005086263,31.225600128173827,29.924366292819172,29.924366292819172
2012-03-21,34.400001525878906,33.349998474121094,34.16999816894531,33.77000045776367,1316200,33.77000045776367,32.132666778564456,31.375800132751465,29.9777778784434,29.9777778784434
2012-03-22,33.7599983215332,33.02000045776367,33.5099983215332,33.25,1047200,33.25,32.17466684977214,31.485800132751464,30.02260283901267,30.02260283901267
2012-03-23,33.36000061035156,32.810001373291016,33.0099983215332,33.27000045776367,531200,33.27000045776367,32.22933349609375,31.595400123596193,30.066486590617412,30.066486590617412
2012-03-26,34.5,32.86000061035156,33.310001373291016,34.29999923706055,2182000,34.29999923706055,32.38466682434082,31.71220012664795,30.12293342590332,30.12293342590332
2012-03-27,36.04999923706055,33.900001525878906,34.29999923706055,35.290000915527344,2897800,35.290000915527344,32.64266688028972,31.82780014038086,30.19092115602995,30.19092115602995
2012-03-28,35.72999954223633,34.08000183105469,35.150001525878906,34.56999969482422,1842600,34.56999969482422,32.876000213623044,31.93940013885498,30.247792305884424,30.247792305884424
2012-03-29,35.18000030517578,33.91999816894531,34.25,35.15999984741211,1575000,35.15999984741211,33.13600018819173,32.062000122070316,30.3107693256476,30.3107693256476
2012-03-30,36.86000061035156,35.27000045776367,35.279998779296875,35.66999816894531,3047000,35.66999816894531,33.46733334859212,32.1688000869751,30.378607665436178,30.378607665436178
2012-04-02,37.779998779296875,35.040000915527344,35.619998931884766,37.369998931884766,3569600,37.369998931884766,33.91199989318848,32.30820007324219,30.466000056266786,30.466000056266786
2012-04-03,37.59000015258789,36.540000915527344,37.41999816894531,36.59000015258789,1833000,36.59000015258789,34.31933326721192,32.43240009307861,30.54160499572754,30.54160499572754
2012-04-04,36.79999923706055,35.79999923706055,36.40999984741211,36.25,1635000,36.25,34.66999994913737,32.54360008239746,30.611219568950375,30.611219568950375
2012-04-05,36.93000030517578,35.849998474121094,36.040000915527344,36.22999954223633,2259000,36.22999954223633,34.92066650390625,32.638400077819824,30.67891571320683,30.67891571320683
2012-04-09,35.83000183105469,35.15999984741211,35.560001373291016,35.5,1097200,35.5,35.02066650390625,32.727400093078614,30.736309573763894,30.736309573763894
2012-04-10,35.560001373291016,34.470001220703125,35.45000076293945,34.58000183105469,1154100,34.58000183105469,35.05933329264323,32.79420013427735,30.781529482673196,30.781529482673196
2012-04-11,35.40999984741211,34.7400016784668,35.0099983215332,34.790000915527344,1014600,34.790000915527344,35.10600001017253,32.857200164794925,30.82813961561336,30.82813961561336
2012-04-12,35.470001220703125,34.75,34.84000015258789,35.099998474121094,1290800,35.099998474121094,35.19466654459635,32.9010001373291,30.87724144157322,30.87724144157322
2012-04-13,35.36000061035156,34.38999938964844,35.060001373291016,34.5,559500,34.5,35.27799987792969,32.88980010986328,30.918409152464434,30.918409152464434
2012-04-16,34.84000015258789,33.7400016784668,34.630001068115234,33.83000183105469,918800,33.83000183105469,35.31533330281575,32.86880012512207,30.951123676942974,30.951123676942974
2012-04-17,35.18000030517578,33.97999954223633,34.15999984741211,35.0,1941400,35.0,35.36200002034505,32.861200103759764,30.99611119164361,30.99611119164361
2012-04-18,35.599998474121094,34.75,34.779998779296875,35.439998626708984,937400,35.439998626708984,35.37199986775716,32.867000045776365,31.04494511950147,31.04494511950147
2012-04-19,36.43000030517578,35.15999984741211,35.33000183105469,35.220001220703125,1065200,35.220001220703125,35.41533330281575,32.87460006713867,31.090326164079748,31.090326164079748
2012-04-20,35.65999984741211,34.939998626708984,35.349998474121094,35.02000045776367,1228300,35.02000045776367,35.40600001017253,32.88820007324219,31.132580726377427,31.132580726377427
2012-04-23,34.75,33.75,34.720001220703125,33.939998626708984,3340600,33.939998626708984,35.29066670735677,32.98020004272461,31.162446874253295,31.162446874253295
2012-04-24,34.20000076293945,33.22999954223633,33.790000915527344,33.380001068115234,927200,33.380001068115234,35.02466684977214,33.047000045776365,31.185789549978157,31.185789549978157
2012-04-25,34.099998474121094,33.529998779296875,33.72999954223633,33.689998626708984,1181900,33.689998626708984,34.83133341471354,33.14900001525879,31.211875061194103,31.211875061194103
2012-04-26,34.5099983215332,33.27000045776367,33.7400016784668,34.380001068115234,1977600,34.380001068115234,34.70666681925456,33.28400005340576,31.24453615404896,31.24453615404896
2012-04-27,37.849998474121094,35.880001068115234,36.2400016784668,36.869998931884766,5913200,36.869998931884766,34.74933344523112,33.435800018310545,31.301938835455445,31.301938835455445
2012-04-30,37.540000915527344,36.400001525878906,36.459999084472656,37.5099983215332,2465500,37.5099983215332,34.88333333333333,33.57799999237061,31.36464650703199,31.36464650703199
2012-05-01,37.88999938964844,36.06999969482422,36.380001068115234,36.529998779296875,4908600,36.529998779296875,35.01333312988281,33.69459995269776,31.416300029754638,31.416300029754638
2012-05-02,44.459999084472656,42.08000183105469,43.25,42.630001068115234,7645700,42.630001068115234,35.535999806722,33.93379997253418,31.568100032806395,31.527326772708705
2012-05-03,43.5,40.2400016784668,42.630001068115234,40.900001525878906,3519600,40.900001525878906,35.92266667683919,34.15180000305176,31.71160005569458,31.61921574087704
2012-05-04,40.689998626708984,39.75,39.9900016784668,40.20000076293945,4765300,40.20000076293945,36.302666727701826,34.344000015258786,31.834500064849852,31.70252433332425
2012-05-07,40.97999954223633,39.79999923706055,39.79999923706055,40.970001220703125,3029100,40.970001220703125,36.77866668701172,34.52740005493164,31.96970006942749,31.791634688010582
2012-05-08,41.29999923706055,39.400001525878906,40.689998626708984,41.20000076293945,2288500,41.20000076293945,37.19200007120768,34.713200073242184,32.106700077056885,31.881238174438476
2012-05-09,41.08000183105469,40.099998474121094,40.540000915527344,40.68000030517578,1071200,40.68000030517578,37.541333516438804,34.88060005187988,32.24230007171631,31.964245364351093
2012-05-10,41.70000076293945,40.45000076293945,41.189998626708984,40.790000915527344,1546800,40.790000915527344,37.91266682942708,35.0518000793457,32.36690008163452,32.04672906109106
2012-05-11,42.04999923706055,40.5,40.56999969482422,41.72999954223633,1494900,41.72999954223633,38.36000010172526,35.23400009155274,32.499600086212155,32.13638897295351
2012-05-14,42.56999969482422,41.0099983215332,41.400001525878906,41.63999938964844,1306600,41.63999938964844,38.87333348592122,35.41780006408691,32.6263000869751,32.22357805934521
2012-05-15,43.09000015258789,41.470001220703125,41.810001373291016,42.650001525878906,2558300,42.650001525878906,39.4913335164388,35.6314001083374,32.750300102233886,32.31836372722279
2012-05-16,43.84000015258789,42.720001220703125,42.93000030517578,43.63999938964844,3112900,43.63999938964844,40.154666900634766,35.87580009460449,32.91000009536743,32.4203604449023
2012-05-17,43.72999954223633,40.72999954223633,43.689998626708984,41.029998779296875,2521900,41.029998779296875,40.598000081380206,36.07500007629395,33.07500007629395,32.49723221574511
2012-05-18,41.59000015258789,39.810001373291016,41.56999969482422,40.65999984741211,3278800,40.65999984741211,40.85066680908203,36.26300006866455,33.22140007019043,32.56946909744128
2012-05-21,42.630001068115234,40.33000183105469,40.869998931884766,42.16999816894531,2208700,42.16999816894531,41.16133346557617,36.49240001678467,33.3837000465393,32.65368426473517
2012-05-22,44.220001220703125,41.9900016784668,42.33000183105469,42.630001068115234,2271500,42.630001068115234,41.56800028483073,36.73100002288818,33.55230005264282,32.74043484563413
2012-05-23,45.81999969482422,41.90999984741211,42.209999084472656,45.150001525878906,3128000,45.150001525878906,41.736000315348306,37.024400062561035,33.75560007095337,32.847413868739686
2012-05-24,45.31999969482422,44.25,45.040000915527344,44.400001525878906,1650000,44.400001525878906,41.96933364868164,37.29260009765625,33.94750009536743,32.94615393418532
2012-05-25,45.22999954223633,44.52000045776367,44.529998779296875,45.0,2139200,45.0,42.28933359781901,37.54320007324219,34.13120010375977,33.048305172031206
2012-05-29,45.79999923706055,44.38999938964844,45.79999923706055,45.2599983215332,1567700,45.2599983215332,42.57533340454101,37.768400039672855,34.32700008392334,33.15092444219509
2012-05-30,44.880001068115234,42.709999084472656,44.880001068115234,43.15999984741211,2061700,43.15999984741211,42.706000010172524,37.951600036621095,34.503400077819826,33.23433340390523
2012-05-31,43.849998474121094,42.13999938964844,43.47999954223633,42.880001068115234,2499100,42.880001068115234,42.85266672770182,38.12740005493164,34.67650009155273,33.31404966559292
2012-06-01,41.79999923706055,39.91999816894531,41.61000061035156,41.02000045776367,2355900,41.02000045776367,42.86800003051758,38.27240005493164,34.82410009384155,33.37721319667629
2012-06-04,41.619998931884766,40.119998931884766,41.15999984741211,41.4900016784668,1525100,41.4900016784668,42.85200017293294,38.43720008850098,34.96150011062622,33.44317082660954
2012-06-05,42.209999084472656,40.439998626708984,41.209999084472656,41.09000015258789,1301600,41.09000015258789,42.81533355712891,38.59360008239746,35.094500102996825,33.50483880504485
2012-06-06,43.810001373291016,40.86000061035156,40.86000061035156,42.9900016784668,2165700,42.9900016784668,42.838000233968096,38.767400131225585,35.239800128936764,33.580720108032224
2012-06-07,44.0,41.59000015258789,44.0,41.66999816894531,1862200,41.66999816894531,42.70666681925456,38.89500007629395,35.3614001083374,33.64492072756328
2012-06-08,43.150001525878906,41.560001373291016,42.0099983215332,43.02000045776367,1976700,43.02000045776367,42.839333597819014,39.064000091552735,35.50170011520386,33.71874025299793
2012-06-11,44.86000061035156,42.529998779296875,44.459999084472656,42.939998626708984,2273900,42.939998626708984,42.9913335164388,39.21960006713867,35.640800094604494,33.79078133404255
2012-06-12,45.06999969482422,42.79999923706055,43.040000915527344,45.02000045776367,2116600,45.02000045776367,43.18133366902669,39.40660011291504,35.78770009994507,33.87782954430395
2012-06-13,45.310001373291016,43.310001373291016,44.4900016784668,43.43000030517578,1474300,43.43000030517578,43.234666951497395,39.52780014038086,35.918000106811526,33.951307780926044
2012-06-14,44.56999969482422,42.70000076293945,43.630001068115234,44.04999923706055,957000,44.04999923706055,43.16133346557617,39.67700012207031,36.05470010757446,34.0283970286828
2012-06-15,44.45000076293945,43.5,44.18000030517578,44.380001068115234,1995900,44.380001068115234,43.16000010172526,39.83960014343262,36.19160011291504,34.10681827140577
2012-06-18,45.40999984741211,43.77000045776367,44.13999938964844,44.90999984741211,1449000,44.90999984741211,43.15400009155273,40.01320014953613,36.32580011367798,34.18804520054867
2012-06-19,45.119998931884766,43.630001068115234,45.0,44.2400016784668,1842000,44.2400016784668,43.08600031534831,40.188000183105466,36.457700138092044,34.263059801130154
2012-06-20,44.099998474121094,42.7400016784668,44.099998474121094,43.290000915527344,1370100,43.290000915527344,43.09466705322266,40.36220016479492,36.57820014953613,34.329926031607165
2012-06-21,43.849998474121094,42.349998474121094,43.529998779296875,43.0099983215332,977800,43.0099983215332,43.10333353678386,40.52660011291504,36.69190013885498,34.393750092562506
2012-06-22,46.09000015258789,43.369998931884766,43.459999084472656,45.529998779296875,3595400,45.529998779296875,43.40400009155273,40.73520011901856,36.818100128173825,34.47503657932699
2012-06-25,45.38999938964844,43.97999954223633,44.7599983215332,44.06999969482422,1158500,44.06999969482422,43.5759999593099,40.92660011291504,36.908200111389164,34.54456529755523
2012-06-26,44.880001068115234,43.95000076293945,44.04999923706055,44.0099983215332,890600,44.0099983215332,43.77066650390625,41.13020004272461,36.99950008392334,34.612661938015506
2012-06-27,45.349998474121094,43.880001068115234,44.36000061035156,44.41999816894531,996800,44.41999816894531,43.86599960327148,41.318600006103516,37.08990005493164,34.682714339665004
2012-06-28,44.2599983215332,42.18000030517578,43.970001220703125,43.58000183105469,1209500,43.58000183105469,43.993333180745445,41.48140007019043,37.1742000579834,34.74581566939117
2012-06-29,46.29999923706055,44.130001068115234,44.7400016784668,44.689998626708984,1908900,44.689998626708984,44.10466639200846,41.670800018310544,37.27270004272461,34.815845126837075
2012-07-02,47.0,44.720001220703125,44.72999954223633,46.0,1814900,46.0,44.3086664835612,41.89040000915527,37.38930004119873,34.89405600007597
2012-07-03,46.16999816894531,44.70000076293945,46.02000045776367,46.04999923706055,562800,46.04999923706055,44.377333068847655,42.13260002136231,37.556400032043456,34.97152782811059
2012-07-05,47.439998626708984,45.709999084472656,46.09000015258789,46.27000045776367,1517900,46.27000045776367,44.56666641235351,42.39040000915527,37.71870002746582,35.04944832900475
2012-07-06,46.540000915527344,45.36000061035156,45.84000015258789,46.36000061035156,887100,46.36000061035156,44.72066650390625,42.643800048828126,37.89640003204346,35.126917865178356
2012-07-09,46.689998626708984,44.95000076293945,46.27000045776367,45.439998626708984,926100,45.439998626708984,44.7913330078125,42.865,38.07450002670288,35.197074877161555
2012-07-10,45.810001373291016,43.7599983215332,45.70000076293945,44.7599983215332,1248500,44.7599983215332,44.781332906087236,43.02279998779297,38.229300003051755,35.26168922475866
2012-07-11,45.470001220703125,43.97999954223633,44.959999084472656,44.279998779296875,923100,44.279998779296875,44.78399937947591,43.15819999694824,38.368099994659424,35.32221479223879
2012-07-12,44.540000915527344,43.2599983215332,43.790000915527344,43.880001068115234,1544400,43.880001068115234,44.82333272298177,43.30520004272461,38.49989999771118,35.37926670074463
2012-07-13,46.95000076293945,43.4900016784668,44.0099983215332,45.849998474121094,2290500,45.849998474121094,45.01266606648763,43.369599990844726,38.651699981689454,35.4486092952703
2012-07-16,46.2400016784668,44.439998626708984,45.90999984741211,46.150001525878906,1010600,46.150001525878906,45.05399958292643,43.47459999084472,38.81319999694824,35.5190131915243
2012-07-17,47.029998779296875,45.369998931884766,47.0,45.52000045776367,1760700,45.52000045776367,45.15066630045573,43.58099998474121,38.9625,35.584379121369004
2012-07-18,46.06999969482422,45.279998779296875,45.279998779296875,45.41999816894531,815300,45.41999816894531,45.244666290283206,43.66999992370606,39.098699989318845,35.6482467775221
2012-07-19,47.810001373291016,44.75,45.41999816894531,45.099998474121094,2613600,45.099998474121094,45.289999643961586,43.747999877929686,39.23059997558594,35.70922582072596
2012-07-20,46.400001525878906,44.810001373291016,45.33000183105469,44.900001525878906,2210600,44.900001525878906,45.37799962361654,43.83239990234375,39.35649997711182,35.76814104960515
2012-07-23,46.0099983215332,43.060001373291016,44.150001525878906,45.61000061035156,2383600,45.61000061035156,45.43933308919271,43.928799896240236,39.490299987792966,35.83082805317678
2012-07-24,46.380001068115234,43.13999938964844,46.25,43.470001220703125,6151600,43.470001220703125,45.27066650390625,43.96359992980957,39.59880001068115,35.87917725043961
2012-07-25,37.45000076293945,35.0099983215332,36.130001068115234,36.18000030517578,9251500,36.18000030517578,44.612666575113934,43.85439994812012,39.63610000610352,35.88106921933732
2012-07-26,37.0099983215332,34.029998779296875,36.77000045776367,35.040000915527344,6637500,35.040000915527344,43.863999938964845,43.702199935913086,39.666800022125244,35.87581254243851
2012-07-27,36.630001068115234,35.119998931884766,35.56999969482422,35.40999984741211,3029600,35.40999984741211,43.13399988810222,43.53759994506836,39.706700019836425,35.872919295885545
2012-07-30,36.18000030517578,35.25,35.52000045776367,36.0099983215332,2592100,36.0099983215332,42.505333201090494,43.437199935913085,39.756100006103516,35.87376546271054
2012-07-31,37.599998474121094,35.9900016784668,36.16999816894531,37.40999984741211,3158500,37.40999984741211,42.015333302815755,43.37219993591309,39.81760000228882,35.88319021353692
2012-08-01,37.81999969482422,36.310001373291016,37.470001220703125,36.56999969482422,2856800,36.56999969482422,41.50133336385091,43.26019996643066,39.87629999160767,35.8873780762277
2012-08-02,37.5,35.58000183105469,36.20000076293945,36.209999084472656,1661900,36.209999084472656,40.98999989827474,43.131799926757814,39.931399974822995,35.889333355065546
2012-08-03,37.029998779296875,35.90999984741211,36.56999969482422,36.68000030517578,2291800,36.68000030517578,40.378666687011716,42.96239990234375,39.993399982452395,35.89409640898187
2012-08-06,38.38999938964844,36.5,36.66999816894531,38.0099983215332,1985700,38.0099983215332,39.83599980672201,42.834599838256835,40.06359996795654,35.906766480314516
2012-08-07,39.0,38.2400016784668,38.45000076293945,38.65999984741211,2066600,38.65999984741211,39.378666432698566,42.70779983520508,40.125499954223635,35.92315477416629
2012-08-08,37.689998626708984,36.099998474121094,37.08000183105469,36.77000045776367,4031900,36.77000045776367,38.80199991861979,42.537999877929686,40.15319995880127,35.92816569537101
2012-08-09,37.119998931884766,36.099998474121094,36.91999816894531,36.18000030517578,1646400,36.18000030517578,38.207333374023435,42.39839988708496,40.174999961853025,35.92964707542868
2012-08-10,36.540000915527344,35.04999923706055,36.2599983215332,35.099998474121094,3806700,35.099998474121094,37.55399983723958,42.242799835205076,40.18509994506836,35.924795329222206
