Date,High,Low,Open,Close,Volume,Adj Close,FLT-15ma,FLT-50ma,FLT-100ma,FLT-200ma
2011-02-24,33.36000061035156,32.33000183105469,32.619998931884766,32.4900016784668,148100,32.4900016784668,31.443999989827475,30.5261223851418,30.5261223851418,30.5261223851418
2011-02-25,32.810001373291016,31.799999237060547,32.599998474121094,32.060001373291016,145900,32.060001373291016,31.58133341471354,30.556799964904783,30.556799964904783,30.556799964904783
2011-02-28,32.31999969482422,31.68000030517578,32.150001525878906,31.989999771118164,160800,31.989999771118164,31.714666748046874,30.651599960327147,30.58490192188936,30.58490192188936
2011-03-01,32.5,30.43000030517578,31.950000762939453,30.700000762939453,76700,30.700000762939453,31.72733345031738,30.718599967956543,30.587115361140324,30.587115361140324
2011-03-02,30.610000610351562,29.790000915527344,30.610000610351562,30.06999969482422,164700,30.06999969482422,31.65466677347819,30.758599967956542,30.57735846177587,30.57735846177587
2011-03-03,30.760000228881836,30.15999984741211,30.25,30.700000762939453,109700,30.700000762939453,31.616000111897787,30.801999969482424,30.579629615501123,30.579629615501123
2011-03-04,30.889999389648438,30.06999969482422,30.709999084472656,30.75,65300,30.75,31.58133341471354,30.821999969482423,30.582727258855645,30.582727258855645
2011-03-07,30.93000030517578,30.079999923706055,30.760000228881836,30.360000610351562,43600,30.360000610351562,31.50466677347819,30.847599983215332,30.578749997275217,30.578749997275217
2011-03-08,30.84000015258789,30.299999237060547,30.450000762939453,30.440000534057617,46200,30.440000534057617,31.4673334757487,30.840200004577635,30.576315796166135,30.576315796166135
2011-03-09,30.479999542236328,29.809999465942383,30.360000610351562,30.170000076293945,37200,30.170000076293945,31.412000147501626,30.823800010681154,30.569310352720063,30.569310352720063
2011-03-10,30.510000228881836,29.610000610351562,29.899999618530273,30.25,53300,30.25,31.330000178019205,30.807600021362305,30.563898312843452,30.563898312843452
2011-03-11,30.979999542236328,29.889999389648438,30.229999542236328,30.510000228881836,42000,30.510000228881836,31.197333526611327,30.797800025939942,30.563000011444093,30.563000011444093
2011-03-14,31.360000610351562,30.139999389648438,30.31999969482422,31.329999923706055,52100,31.329999923706055,31.052000300089517,30.80840003967285,30.575573780497567,30.575573780497567
2011-03-15,31.600000381469727,30.170000076293945,30.809999465942383,31.549999237060547,67000,31.549999237060547,31.02466697692871,30.821000022888185,30.59129032011955,30.59129032011955
2011-03-16,31.860000610351562,31.110000610351562,31.450000762939453,31.43000030517578,64800,31.43000030517578,30.986666997273762,30.84020004272461,30.604603177025204,30.604603177025204
2011-03-17,31.93000030517578,30.829999923706055,31.809999465942383,31.350000381469727,94200,31.350000381469727,30.91066691080729,30.86760005950928,30.61625000834465,30.61625000834465
2011-03-18,31.81999969482422,31.209999084472656,31.729999542236328,31.579999923706055,166500,31.579999923706055,30.878666814168295,30.891200065612793,30.63107693011944,30.63107693011944
2011-03-21,33.58000183105469,31.709999084472656,31.920000076293945,33.150001525878906,74800,33.150001525878906,30.956000264485677,30.95360008239746,30.669242454297613,30.669242454297613
2011-03-22,33.06999969482422,32.720001220703125,33.06999969482422,32.72999954223633,92800,32.72999954223633,31.0913335164388,31.008400077819825,30.70000002277431,30.70000002277431
2011-03-23,33.43000030517578,31.899999618530273,32.75,33.310001373291016,87900,33.310001373291016,31.30733362833659,31.074600105285644,30.73838239557603,30.73838239557603
2011-03-24,34.099998474121094,32.970001220703125,33.41999816894531,33.16999816894531,63200,33.16999816894531,31.472000122070312,31.11520008087158,30.773623203885727,30.773623203885727
2011-03-25,33.54999923706055,32.7599983215332,33.18000030517578,33.09000015258789,69600,33.09000015258789,31.62800013224284,31.158200073242188,30.8067143031529,30.8067143031529
2011-03-28,34.90999984741211,32.900001525878906,33.09000015258789,34.400001525878906,89200,34.400001525878906,31.897333526611327,31.242200088500976,30.857323982346227,30.857323982346227
2011-03-29,34.310001373291016,32.38999938964844,34.279998779296875,32.70000076293945,129100,32.70000076293945,32.048000208536784,31.291200103759767,30.88291671541002,30.88291671541002
2011-03-30,33.0,32.04999923706055,32.79999923706055,32.470001220703125,244100,32.470001220703125,32.201333618164064,31.3360001373291,30.90465759904417,30.90465759904417
2011-03-31,33.0099983215332,31.520000457763672,32.38999938964844,32.65999984741211,713600,32.65999984741211,32.3620002746582,31.38540012359619,30.928378440238333,30.928378440238333
2011-04-01,34.29999923706055,32.560001373291016,32.70000076293945,34.08000183105469,142100,34.08000183105469,32.60000038146973,31.466000175476076,30.970400085449217,30.970400085449217
2011-04-04,34.130001068115234,33.65999984741211,34.060001373291016,34.0,76000,34.0,32.77800038655599,31.536000175476076,31.010263242219622,31.010263242219622
2011-04-05,34.040000915527344,33.650001525878906,34.029998779296875,33.81999969482422,33300,33.81999969482422,32.929333750406904,31.581000175476074,31.046753326019683,31.046753326019683
2011-04-06,33.900001525878906,32.40999984741211,33.849998474121094,32.790000915527344,101300,32.790000915527344,33.02000045776367,31.61580020904541,31.069102654090294,31.069102654090294
2011-04-07,33.38999938964844,32.08000183105469,32.810001373291016,33.33000183105469,50000,33.33000183105469,33.15200055440267,31.65640026092529,31.097721631013894,31.097721631013894
2011-04-08,33.41999816894531,32.65999984741211,33.34000015258789,33.09000015258789,59400,33.09000015258789,33.25266723632812,31.71420024871826,31.12262511253357,31.12262511253357
2011-04-11,33.52000045776367,32.79999923706055,33.0,33.369998931884766,55400,33.369998931884766,33.26733373006185,31.78200023651123,31.150370468328028,31.150370468328028
2011-04-12,33.41999816894531,32.86000061035156,33.189998626708984,33.290000915527344,52800,33.290000915527344,33.304667154947914,31.847800254821777,31.176463522562166,31.176463522562166
2011-04-13,33.540000915527344,33.060001373291016,33.41999816894531,33.4900016784668,49900,33.4900016784668,33.31666717529297,31.916800270080568,31.204337476247765,31.204337476247765
2011-04-14,33.75,33.29999923706055,33.29999923706055,33.66999816894531,31500,33.66999816894531,33.3500005086263,31.990200233459472,31.233690579732258,31.233690579732258
2011-04-15,34.2599983215332,33.560001373291016,33.650001525878906,34.2599983215332,47600,34.2599983215332,33.428000386555986,32.07540019989014,31.269294200224035,31.269294200224035
2011-04-18,34.290000915527344,33.43000030517578,33.970001220703125,33.7599983215332,65800,33.7599983215332,33.38533350626628,32.150800170898435,31.29825587605321,31.29825587605321
2011-04-19,34.29999923706055,33.84000015258789,33.84000015258789,34.220001220703125,20100,34.220001220703125,33.48666687011719,32.22500019073486,31.331839155876775,31.331839155876775
2011-04-20,34.939998626708984,34.47999954223633,34.52000045776367,34.81999969482422,28400,34.81999969482422,33.643333435058594,32.29820018768311,31.371477343819357,31.371477343819357
2011-04-21,35.29999923706055,34.33000183105469,34.95000076293945,34.63999938964844,46900,34.63999938964844,33.775333404541016,32.36540016174317,31.408202310626425,31.408202310626425
2011-04-25,34.4900016784668,33.86000061035156,34.4900016784668,34.290000915527344,20800,34.290000915527344,33.78933334350586,32.42580017089844,31.440222295125327,31.440222295125327
2011-04-26,34.75,34.02000045776367,34.400001525878906,34.630001068115234,42500,34.630001068115234,33.83133341471354,32.488200187683105,31.475274809114225,31.475274809114225
2011-04-27,34.83000183105469,34.4900016784668,34.689998626708984,34.810001373291016,21400,34.810001373291016,33.89733352661133,32.56440021514893,31.51152183698571,31.51152183698571
2011-04-28,36.869998931884766,34.689998626708984,34.790000915527344,36.790000915527344,41500,36.790000915527344,34.16400019327799,32.68020023345947,31.568279676539923,31.568279676539923
2011-04-29,38.0,36.689998626708984,36.689998626708984,37.5099983215332,50000,37.5099983215332,34.442666625976564,32.80080020904541,31.631489449359,31.631489449359
2011-05-02,37.880001068115234,35.959999084472656,37.7599983215332,36.130001068115234,35000,36.130001068115234,34.64533335367839,32.87340023040772,31.678842203240645,31.678842203240645
2011-05-03,36.15999984741211,33.95000076293945,36.11000061035156,34.119998931884766,68000,34.119998931884766,34.695333353678386,32.88560024261474,31.70427091916402,31.70427091916402
2011-05-04,34.18000030517578,33.040000915527344,34.040000915527344,34.09000015258789,39000,34.09000015258789,34.74866663614909,32.928200263977054,31.728866065900352,31.728866065900352
2011-05-05,34.91999816894531,33.529998779296875,34.0,34.720001220703125,47900,34.720001220703125,34.830666605631514,32.98260028839111,31.759387853194255,31.759387853194255
2011-05-06,34.9900016784668,32.90999984741211,34.83000183105469,33.18000030517578,38700,33.18000030517578,34.79800008138021,32.99640026092529,31.773737473921344,31.773737473921344
2011-05-09,33.5099983215332,31.950000762939453,33.099998474121094,33.119998931884766,52000,33.119998931884766,34.72200012207031,33.017600212097165,31.787200088500978,31.787200088500978
2011-05-10,34.220001220703125,32.9900016784668,33.11000061035156,33.779998779296875,101800,33.779998779296875,34.72333348592122,33.05340019226074,31.852500076293946,31.806930768607867
2011-05-11,33.720001220703125,32.689998626708984,33.630001068115234,33.38999938964844,82300,33.38999938964844,34.668000030517575,33.107200164794925,31.912900066375734,31.822451049206304
2011-05-12,33.75,33.150001525878906,33.40999984741211,33.61000061035156,36000,33.61000061035156,34.58733342488607,33.17800018310547,31.968300075531005,31.83980589931451
2011-05-13,35.40999984741211,33.40999984741211,33.65999984741211,35.380001068115234,98600,35.380001068115234,34.63666687011719,33.27160018920898,32.0368000793457,31.873846237476055
2011-05-16,36.16999816894531,34.9900016784668,35.209999084472656,35.150001525878906,42200,35.150001525878906,34.694000244140625,33.35960021972656,32.09080009460449,31.905047716413225
2011-05-17,37.77000045776367,33.75,35.13999938964844,34.06999969482422,390100,34.06999969482422,34.65666681925456,33.43380020141601,32.140700092315676,31.925471791681254
2011-05-18,35.02000045776367,33.88999938964844,34.0099983215332,35.0,71700,35.0,34.669333394368486,33.525000190734865,32.18260009765625,31.954205700170213
2011-05-19,36.08000183105469,34.900001525878906,35.0,36.0,67800,36.0,34.61666666666667,33.64160018920899,32.23270009994507,31.99166675850197
2011-05-20,36.209999084472656,35.27000045776367,35.81999969482422,35.5,78200,35.5,34.48266677856445,33.74660018920898,32.27710010528565,32.02385330200195
2011-05-23,35.2599983215332,34.33000183105469,35.150001525878906,34.869998931884766,85300,34.869998931884766,34.39866663614909,33.833800163269046,32.31580009460449,32.0497273531827
2011-05-24,35.06999969482422,34.220001220703125,35.06999969482422,34.34000015258789,56700,34.34000015258789,34.413333384195965,33.89400016784668,32.351200103759766,32.07036044146564
2011-05-25,34.540000915527344,33.52000045776367,34.31999969482422,33.720001220703125,47800,33.720001220703125,34.38866678873698,33.93740020751953,32.37920011520386,32.08508937699454
2011-05-26,34.0099983215332,33.04999923706055,33.5,33.689998626708984,60600,33.689998626708984,34.31999994913737,33.982600173950196,32.4114001083374,32.09929211371768
2011-05-27,33.900001525878906,32.599998474121094,33.900001525878906,33.369998931884766,106900,33.369998931884766,34.3326665242513,34.023000144958495,32.44530010223389,32.110438664754234
2011-05-31,34.029998779296875,32.869998931884766,33.77000045776367,33.7400016784668,916100,33.7400016784668,34.374000040690106,34.06620018005371,32.47870012283325,32.12460877791695
2011-06-01,33.65999984741211,32.97999954223633,33.630001068115234,33.0,239000,33.0,34.322000122070314,34.06320014953613,32.50840011596679,32.13215525396939
2011-06-02,33.13999938964844,32.54999923706055,32.84000015258789,32.90999984741211,74100,32.90999984741211,34.29000015258789,34.06680015563965,32.537600116729735,32.13880349835779
2011-06-03,32.70000076293945,31.670000076293945,32.70000076293945,31.790000915527344,54500,31.790000915527344,34.16866683959961,34.036400146484375,32.55550012588501,32.13584754426601
2011-06-06,31.81999969482422,30.8799991607666,31.59000015258789,31.079999923706055,207100,31.079999923706055,33.882000096639,33.99460018157959,32.55490013122559,32.12697487518567
2011-06-07,31.600000381469727,30.43000030517578,31.149999618530273,30.6200008392334,156500,30.6200008392334,33.58000005086263,33.9452001953125,32.55170013427735,32.1144167582194
2011-06-08,30.68000030517578,29.8700008392334,30.600000381469727,30.0,160900,30.0,33.30866673787435,33.857200164794925,32.54970012664795,32.096942239556434
2011-06-09,30.280000686645508,29.8700008392334,30.059999465942383,30.040000915527344,202400,30.040000915527344,32.97800013224284,33.80400016784668,32.54760013580322,32.08008206476931
2011-06-10,30.040000915527344,29.15999984741211,29.850000381469727,29.15999984741211,326800,29.15999984741211,32.52200012207031,33.73780014038086,32.53690013885498,32.056341558937135
2011-06-13,30.25,28.780000686645508,28.989999771118164,30.010000228881836,831900,30.010000228881836,32.1560001373291,33.684800148010254,32.53510013580322,32.0398388062754
2011-06-14,30.75,29.829999923706055,30.18000030517578,30.15999984741211,586600,30.15999984741211,31.842000198364257,33.606400108337404,32.53620014190674,32.024800094604494
2011-06-15,30.31999969482422,29.68000030517578,29.920000076293945,30.09000015258789,634200,30.09000015258789,31.558666865030926,33.52820011138916,32.532100143432615,32.009444539509126
2011-06-16,30.149999618530273,29.81999969482422,30.020000457763672,30.06999969482422,143800,30.06999969482422,31.31533342997233,33.45320011138916,32.517100143432614,31.994173320259634
2011-06-17,30.459999084472656,30.010000228881836,30.1200008392334,30.229999542236328,216500,30.229999542236328,31.08466682434082,33.40200008392334,32.50890014648437,31.980390712618828
2011-06-20,30.360000610351562,29.760000228881836,30.059999465942383,30.0,324900,30.0,30.860000228881837,33.335400047302244,32.49590015411377,31.965038846629536
2011-06-21,30.389999389648438,29.559999465942383,30.229999542236328,30.350000381469727,220400,30.350000381469727,30.634000142415363,33.28060005187988,32.49740015029907,31.952615473820615
2011-06-22,30.309999465942383,30.0,30.139999389648438,30.100000381469727,186900,30.100000381469727,30.440666834513348,33.21520008087158,32.4986001586914,31.938473373879003
2011-06-23,30.229999542236328,29.5,29.90999984741211,30.15999984741211,236200,30.15999984741211,30.257333501180014,33.152600059509275,32.50020015716553,31.925000089587588
2011-06-24,30.25,29.760000228881836,30.110000610351562,30.040000915527344,507400,30.040000915527344,30.140666834513347,33.08360004425049,32.50020015716553,31.910827163466834
2011-06-27,30.020000457763672,29.530000686645508,29.979999542236328,29.93000030517578,63300,29.93000030517578,30.064000193277995,33.0088000869751,32.49950016021729,31.896044873479585
2011-06-28,30.1299991607666,29.65999984741211,30.1299991607666,29.8700008392334,62900,29.8700008392334,30.014000193277994,32.9210001373291,32.49820016860962,31.881037139892577
2011-06-29,29.979999542236328,29.25,29.93000030517578,29.530000686645508,90800,29.530000686645508,29.98266690572103,32.836400184631344,32.49360017776489,31.863750107148114
2011-06-30,29.709999084472656,29.299999237060547,29.520000457763672,29.639999389648438,64200,29.639999389648438,29.956000137329102,32.744800148010256,32.48490016937256,31.847518350086073
2011-07-01,29.700000762939453,29.350000381469727,29.610000610351562,29.700000762939453,26600,29.700000762939453,29.99200019836426,32.64240016937256,32.47030017852783,31.831956628440082
2011-07-05,29.729999542236328,29.229999542236328,29.559999465942383,29.530000686645508,72800,29.530000686645508,29.960000228881835,32.5402001953125,32.45280017852783,31.815395794326452
2011-07-06,30.149999618530273,29.5,29.56999969482422,30.100000381469727,557500,30.100000381469727,29.956000264485677,32.45640018463135,32.441100177764895,31.803142969948905
2011-07-07,30.25,29.670000076293945,30.25,29.700000762939453,650900,29.700000762939453,29.93000030517578,32.35780017852783,32.42300018310547,31.788227067771533
2011-07-08,29.860000610351562,29.100000381469727,29.469999313354492,29.799999237060547,97200,29.799999237060547,29.912000274658205,32.25760013580322,32.411000175476076,31.774225463329905
2011-07-11,30.079999923706055,29.3700008392334,29.579999923706055,29.979999542236328,156200,29.979999542236328,29.895333607991535,32.121400108337404,32.400800170898435,31.761678428916664
2011-07-12,30.100000381469727,29.959999084472656,30.06999969482422,30.0,298400,30.0,29.895333607991535,31.97120014190674,32.38600017547608,31.749444550938076
2011-07-13,30.329999923706055,30.0,30.100000381469727,30.149999618530273,162300,30.149999618530273,29.882000223795572,31.85160011291504,32.362500171661374,31.738413896231815
2011-07-14,30.329999923706055,29.889999389648438,30.25,29.90999984741211,35400,29.90999984741211,29.869333521525064,31.767400131225585,32.326500186920164,31.72589051233579
2011-07-15,30.110000610351562,29.6200008392334,29.979999542236328,29.6200008392334,50600,29.6200008392334,29.833333587646486,31.678000144958496,32.303100204467775,31.711564732246657
2011-07-18,29.639999389648438,29.360000610351562,29.520000457763672,29.510000228881836,47900,29.510000228881836,29.798000208536784,31.57380012512207,32.278200206756594,31.696689296413112
2011-07-19,30.0,29.239999771118164,29.729999542236328,29.719999313354492,77400,29.719999313354492,29.784000142415366,31.504600105285643,32.250500183105466,31.683422920687885
2011-07-20,29.93000030517578,29.489999771118164,29.809999465942383,29.549999237060547,26600,29.549999237060547,29.762666702270508,31.43320011138916,32.22540016174317,31.66920009613037
2011-07-21,29.81999969482422,29.280000686645508,29.59000015258789,29.510000228881836,31800,29.510000228881836,29.761333338419597,31.34780014038086,32.200600166320804,31.654900759261174
2011-07-22,29.59000015258789,29.079999923706055,29.420000076293945,29.389999389648438,52600,29.389999389648438,29.74466667175293,31.26780014038086,32.18750015258789,31.64000009235583
2011-07-25,29.31999969482422,28.899999618530273,29.209999084472656,29.15999984741211,21900,29.15999984741211,29.708666610717774,31.17880012512207,32.17840015411377,31.62379094042809
2011-07-26,29.399999618530273,28.68000030517578,29.059999465942383,29.329999923706055,42100,29.329999923706055,29.69533322652181,31.057800102233887,32.16470014572143,31.60889619356626
2011-07-27,29.3700008392334,29.25,29.25,29.299999237060547,72000,29.299999237060547,29.641999816894533,30.94080005645752,32.15020013809204,31.594000084169448
2011-07-28,29.639999389648438,29.079999923706055,29.260000228881836,29.479999542236328,66400,29.479999542236328,29.627333068847655,30.84900005340576,32.14140012741089,31.580448798644237
2011-07-29,29.860000610351562,29.260000228881836,29.260000228881836,29.639999389648438,56200,29.639999389648438,29.616666412353517,30.74180004119873,32.13340011596679,31.568089248268468
2011-08-01,30.040000915527344,29.520000457763672,29.829999923706055,29.6200008392334,135100,29.6200008392334,29.592666498819987,30.6142000579834,32.12790012359619,31.555759574793562
2011-08-02,29.739999771118164,29.15999984741211,29.530000686645508,29.190000534057617,84100,29.190000534057617,29.53866653442383,30.48800006866455,32.11730012893677,31.54088058711598
2011-08-03,29.299999237060547,28.729999542236328,29.149999618530273,29.110000610351562,92100,29.110000610351562,29.469333267211915,30.372800102233885,32.103300132751464,31.5256875872612
2011-08-04,29.170000076293945,28.360000610351562,28.84000015258789,28.399999618530273,140200,28.399999618530273,29.36866658528646,30.254000091552733,32.074000129699705,31.506273376275292
2011-08-05,30.350000381469727,28.06999969482422,28.780000686645508,30.010000228881836,597000,30.010000228881836,29.394666544596355,30.179800071716308,32.05860013961792,31.49703712227904
2011-08-08,29.549999237060547,26.399999618530273,29.549999237060547,26.969999313354492,275300,26.969999313354492,29.225333150227865,30.04540008544922,32.01400012969971,31.469263884187477
2011-08-09,28.8700008392334,26.90999984741211,27.610000610351562,28.860000610351562,145500,28.860000610351562,29.167999903361004,29.955200119018556,31.989100131988526,31.453353742273844
2011-08-10,29.030000686645508,27.399999618530273,28.34000015258789,28.420000076293945,156100,28.420000076293945,29.092666625976562,29.848800086975096,31.957500133514404,31.43496978066184
2011-08-11,27.959999084472656,27.0,27.959999084472656,27.450000762939453,378900,27.450000762939453,28.95533332824707,29.737800102233887,31.90050012588501,31.410963943205683
2011-08-12,27.5,26.40999984741211,27.5,26.959999084472656,190500,26.959999084472656,28.793333307902017,29.6188000869751,31.842800121307373,31.384311459021653
2011-08-15,27.110000610351562,25.610000610351562,26.790000915527344,27.010000228881836,372500,27.010000228881836,28.65,29.523200073242187,31.77980010986328,31.358273892175582
2011-08-16,26.850000381469727,25.860000610351562,26.829999923706055,26.290000915527344,249900,26.290000915527344,28.447333399454752,29.427400093078614,31.7110001373291,31.32828411124867
2011-08-17,27.809999465942383,26.1299991607666,26.40999984741211,27.0,428300,27.0,28.294000116984048,29.355000076293944,31.65010013580322,31.30282361647662
2011-08-18,26.489999771118164,24.299999237060547,26.3799991607666,25.579999923706055,146900,25.579999923706055,28.034000142415366,29.266600074768068,31.561900119781495,31.26935681125574
2011-08-19,25.670000076293945,25.100000381469727,25.3700008392334,25.260000228881836,77100,25.260000228881836,27.74200019836426,29.171000061035155,31.48750011444092,31.234418691590776
2011-08-22,26.360000610351562,24.940000534057617,25.760000228881836,25.25,127500,25.25,27.45066680908203,29.092800064086916,31.415300102233886,31.199826676032448
2011-08-23,26.829999923706055,24.280000686645508,25.260000228881836,26.81999969482422,130000,26.81999969482422,27.292666753133137,29.029000053405763,31.356900100708007,31.174655256600214
