Date,High,Low,Open,Close,Volume,Adj Close,COO-15ma,COO-50ma,COO-100ma,COO-200ma
2000-02-28,14.59375,14.03125,14.5625,14.125,153400.0,13.817620277404785,14.698033332824707,14.944003520867764,14.944003520867764,14.944003520867764
2000-02-29,14.21875,13.5625,14.125,13.5625,248000.0,13.267355918884277,14.559449386596679,14.902087330818176,14.902087330818176,14.902087330818176
2000-03-01,13.84375,13.40625,13.71875,13.5,151600.0,13.206215858459473,14.44532127380371,14.860724611980158,14.860724611980158,14.860724611980158
2000-03-02,13.875,13.3125,13.5,13.875,239200.0,13.573058128356934,14.349535433451335,14.830065886179606,14.830065886179606,14.830065886179606
2000-03-03,14.5,13.9375,13.9375,14.375,198800.0,14.062179565429688,14.288395563761393,14.812208064766818,14.812208064766818,14.812208064766818
2000-03-06,14.46875,14.0,14.3125,14.375,105200.0,14.062179565429688,14.239483833312988,14.795161962509155,14.795161962509155,14.795161962509155
2000-03-07,14.0,13.625,14.0,13.75,113800.0,13.450777053833008,14.16407782236735,14.765286742316352,14.765286742316352,14.765286742316352
2000-03-08,13.6875,13.4375,13.6875,13.5625,76000.0,13.267355918884277,14.076443735758463,14.73272302876348,14.73272302876348,14.73272302876348
2000-03-09,13.625,13.3125,13.5,13.4375,52800.0,13.1450777053833,13.988809839884441,14.698943341031988,14.698943341031988,14.698943341031988
2000-03-10,13.375,12.84375,13.375,12.84375,153400.0,12.564251899719238,13.850226084391275,14.654470602671305,14.654470602671305,14.654470602671305
2000-03-13,12.8125,12.5,12.8125,12.6875,157400.0,12.421070098876953,13.702096875508627,14.608891000553053,14.608891000553053,14.608891000553053
2000-03-14,12.96875,12.625,12.625,12.78125,207600.0,12.512855529785156,13.56008669535319,14.566970291137695,14.566970291137695,14.566970291137695
2000-03-15,13.0,12.5,12.65625,12.96875,116000.0,12.69641399383545,13.416047732035318,14.532318229675292,14.530292716680789,14.530292716680789
2000-03-16,14.3125,12.84375,12.9375,14.3125,327200.0,14.011948585510254,13.353597195943196,14.521531219482421,14.520324560312124,14.520324560312124
2000-03-17,14.3125,14.0625,14.3125,14.21875,110600.0,13.92016315460205,13.331901550292969,14.50707431793213,14.509000760204387,14.509000760204387
2000-03-20,14.90625,14.21875,14.21875,14.90625,295600.0,14.593228340148926,13.383608754475912,14.506078720092773,14.51056053020336,14.51056053020336
2000-03-21,15.03125,14.71875,14.90625,15.0,190600.0,14.68501091003418,13.478119087219238,14.504473190307618,14.513732355291193,14.513732355291193
2000-03-22,15.75,15.1875,15.1875,15.625,223800.0,15.29688549041748,13.617497062683105,14.514493789672851,14.527717232704163,14.527717232704163
2000-03-23,18.0,16.625,18.0,16.96875,1839400.0,16.612415313720703,13.82012087504069,14.552659130096435,14.564290883248312,14.564290883248312
2000-03-24,17.125,15.28125,17.09375,15.8125,398400.0,15.480447769165039,13.914672088623046,14.565128116607665,14.580086691626187,14.580086691626187
2000-03-27,15.78125,15.40625,15.78125,15.40625,158200.0,15.08272933959961,13.982708740234376,14.564140148162842,14.588606058540991,14.588606058540991
2000-03-28,15.65625,15.3125,15.40625,15.65625,269000.0,15.327481269836426,14.107822354634603,14.567435874938965,14.600920645395915,14.600920645395915
2000-03-29,16.1875,15.625,15.65625,15.96875,254600.0,15.633417129516602,14.265559768676757,14.576238861083985,14.617846817266745,14.617846817266745
2000-03-30,16.28125,15.15625,16.09375,15.1875,89800.0,14.868570327758789,14.380459276835124,14.555682697296142,14.621890744855326,14.621890744855326
2000-03-31,16.09375,15.1875,15.1875,16.09375,187200.0,15.755792617797852,14.593228658040365,14.552259731292725,14.639889187282986,14.639889187282986
2000-04-03,16.96875,15.78125,16.09375,16.6875,301000.0,16.337072372436523,14.854295476277668,14.564130725860595,14.66640767455101,14.66640767455101
2000-04-04,16.65625,16.09375,16.65625,16.53125,223800.0,16.184099197387695,15.09904505411784,14.58211322784424,14.689756774902344,14.689756774902344
2000-04-05,17.75,16.25,16.53125,17.25,516400.0,16.887760162353516,15.378468132019043,14.611111946105957,14.723059856530393,14.723059856530393
2000-04-06,17.625,17.03125,17.5,17.125,244000.0,16.7653865814209,15.562030665079753,14.641331539154052,14.753542344961593,14.753542344961593
2000-04-07,17.5625,17.1875,17.4375,17.5,227200.0,17.132511138916016,15.776187197367351,14.67705945968628,14.788527180166806,14.788527180166806
2000-04-10,17.8125,17.3125,17.75,17.4375,141800.0,17.071317672729492,15.941393152872722,14.715231914520263,14.821611100348873,14.821611100348873
2000-04-11,17.1875,17.0,17.0,17.0,166200.0,16.64301300048828,16.071926625569663,14.752175064086915,14.847631127493722,14.847631127493722
2000-04-12,17.90625,17.0,17.0,17.65625,879200.0,17.285480499267578,16.204499626159667,14.79585355758667,14.881967034138425,14.881967034138425
2000-04-13,17.625,17.3125,17.59375,17.34375,168000.0,16.979551315307617,16.228975359598795,14.837081832885742,14.911100149154663,14.911100149154663
2000-04-14,17.3125,16.375,17.25,16.4375,93800.0,16.092323303222656,16.269767061869302,14.853228816986084,14.927281288251486,14.927281288251486
2000-04-17,16.5,15.84375,16.4375,15.90625,121400.0,15.572226524353027,16.302400207519533,14.858362464904785,14.93599676441502,14.93599676441502
2000-04-18,16.28125,15.875,16.03125,15.9375,218600.0,15.602823257446289,16.320756340026854,14.863496627807617,14.944887784322104,14.944887784322104
2000-04-19,16.0625,15.4375,15.9375,15.5,253800.0,15.174510955810547,16.29016259511312,14.868624095916749,14.947909141841688,14.947909141841688
2000-04-20,15.875,15.5625,15.625,15.6875,205600.0,15.358075141906738,16.322796249389647,14.87558868408203,14.953235973011363,14.953235973011363
2000-04-24,15.6875,15.5,15.5625,15.625,77000.0,15.29688549041748,16.292202440897622,14.881940841674805,14.957641736055033,14.957641736055033
2000-04-25,15.75,15.3125,15.75,15.59375,172200.0,15.2662935256958,16.220817184448244,14.891349601745606,14.96154872073403,14.96154872073403
2000-04-26,15.84375,15.5,15.65625,15.5,95600.0,15.174510955810547,16.15351130167643,14.903202476501464,14.964210748672485,14.964210748672485
2000-04-27,15.875,15.4375,15.59375,15.8125,171200.0,15.480447769165039,16.059690475463867,14.921174087524413,14.970584045221775,14.970584045221775
2000-04-28,17.03125,15.9375,15.9375,16.8125,248200.0,16.45944595336914,16.03929443359375,14.961171283721924,14.98874089776016,14.98874089776016
2000-05-01,17.21875,16.71875,16.8125,17.0,111200.0,16.64301300048828,16.006661224365235,15.001171379089355,15.008671886949655,15.008671886949655
2000-05-02,17.25,16.875,16.875,17.03125,84400.0,16.673603057861328,15.980146916707357,15.041783275604248,15.028492496127175,15.028492496127175
2000-05-03,16.90625,16.1875,16.90625,16.4375,211200.0,16.092323303222656,15.943434270222982,15.070769577026367,15.041008152681238,15.041008152681238
2000-05-04,16.875,16.4375,16.5625,16.5625,136000.0,16.214691162109375,15.872048314412435,15.097923431396485,15.054655629535054,15.054655629535054
2000-05-05,16.8125,16.5,16.5625,16.78125,32400.0,16.42885398864746,15.835335159301758,15.127526378631591,15.070451012973127,15.070451012973127
2000-05-08,16.84375,16.59375,16.71875,16.75,101800.0,16.398265838623047,15.855731328328451,15.170579738616944,15.085539817810059,15.085539817810059
2000-05-09,17.125,16.65625,16.78125,17.09375,152200.0,16.73479652404785,15.933235994974773,15.228923263549804,15.104070792037449,15.104070792037449
2000-05-10,17.125,16.8125,17.03125,17.0625,91400.0,16.704204559326172,16.006661415100098,15.297660236358643,15.121850056118435,15.121850056118435
2000-05-11,17.25,16.9375,17.0,17.25,73200.0,16.887760162353516,16.12087802886963,15.371291122436524,15.141255661681457,15.141255661681457
2000-05-12,17.5625,17.28125,17.28125,17.40625,170400.0,17.040725708007812,16.23305473327637,15.440644474029542,15.161902075228484,15.161902075228484
2000-05-15,17.59375,17.375,17.40625,17.40625,139200.0,17.040725708007812,16.34931074778239,15.500215396881103,15.182104479882025,15.182104479882025
2000-05-16,17.6875,17.4375,17.46875,17.59375,195600.0,17.224294662475586,16.47984415690104,15.563457698822022,15.203829907356425,15.203829907356425
2000-05-17,17.53125,17.3125,17.53125,17.3125,37200.0,16.94895362854004,16.59814033508301,15.633421230316163,15.222199630737304,15.222199630737304
2000-05-18,17.46875,17.0,17.375,17.03125,55800.0,16.673603057861328,16.677684020996093,15.701546173095704,15.237318416436514,15.237318416436514
2000-05-19,16.96875,16.5625,16.96875,16.6875,75400.0,16.337072372436523,16.669525782267254,15.765386066436768,15.248656086085997,15.248656086085997
2000-05-22,16.84375,16.5,16.6875,16.53125,84400.0,16.184099197387695,16.638931528727213,15.837783012390137,15.258201423956423,15.258201423956423
2000-05-23,16.84375,16.59375,16.65625,16.625,62200.0,16.275890350341797,16.61241734822591,15.914879417419433,15.268481110081527,15.268481110081527
2000-05-24,16.75,16.375,16.65625,16.5,94800.0,16.15351104736328,16.616496531168618,15.987692527770996,15.277331409454346,15.277331409454346
2000-05-25,16.65625,16.4375,16.5,16.625,76600.0,16.275890350341797,16.620576477050783,16.05928205490112,15.295800142288208,15.28721813164135
2000-05-26,16.8125,16.5625,16.625,16.6875,121200.0,16.337072372436523,16.61445770263672,16.10578453063965,15.313657875061034,15.297510820276598
2000-05-30,17.46875,16.8125,16.875,17.46875,224600.0,17.1019229888916,16.66136817932129,16.16941972732544,15.338247022628785,15.315029385020432
2000-05-31,17.625,17.25,17.5,17.25,116600.0,16.887760162353516,16.671565755208334,16.215310363769532,15.360694541931153,15.330151796340942
2000-06-01,17.375,17.125,17.3125,17.25,43200.0,16.887760162353516,16.683802795410156,16.25936534881592,15.381919269561768,15.344986161731539
2000-06-02,17.5,17.28125,17.3125,17.46875,61200.0,17.1019229888916,16.69808031717936,16.2954660987854,15.404979944229126,15.361561037459463
2000-06-05,17.75,17.25,17.5,17.65625,187800.0,17.285480499267578,16.714397303263347,16.308927402496337,15.430793266296387,15.379541593177295
2000-06-06,18.125,17.65625,17.65625,17.71875,271000.0,17.34666633605957,16.734793345133465,16.34625177383423,15.455689945220946,15.397755711166948
2000-06-07,17.90625,17.6875,17.8125,17.90625,155600.0,17.530229568481445,16.755189005533854,16.395201778411867,15.479670963287354,15.417319691509281
2000-06-08,18.1875,17.84375,17.90625,18.15625,212400.0,17.77498435974121,16.810257720947266,16.444151840209962,15.505793857574464,15.438753006675027
2000-06-09,18.9375,18.28125,18.28125,18.8125,307600.0,18.417457580566406,16.926514689127604,16.499832649230957,15.538035755157471,15.46558818301639
2000-06-12,19.15625,18.5,19.0,18.625,215400.0,18.2338809967041,17.05296859741211,16.567138862609863,15.561410779953002,15.490305083138603
2000-06-13,18.59375,18.3125,18.59375,18.46875,179800.0,18.09063720703125,17.180071131388345,16.613835754394533,15.583047742843627,15.513316871845618
2000-06-14,18.625,18.3125,18.53125,18.5,114600.0,18.121238708496094,17.303094355265298,16.649519081115724,15.606824903488159,15.536193379184656
2000-06-15,18.75,18.46875,18.5,18.5,64600.0,18.121238708496094,17.43427619934082,16.68826187133789,15.635187549591064,15.558672034222147
2000-06-16,18.6875,18.0625,18.6875,18.125,230000.0,17.753925323486328,17.532811864217123,16.705585174560547,15.658348560333252,15.57759663154339
2000-06-19,18.625,18.125,18.1875,18.5,147200.0,18.121238708496094,17.651756286621094,16.73270221710205,15.687016878128052,15.599337162115635
2000-06-20,18.6875,18.46875,18.53125,18.53125,151600.0,18.15184783935547,17.721751276652018,16.75308895111084,15.71507420539856,15.620968608532921
2000-06-21,18.5625,18.3125,18.5,18.53125,181000.0,18.15184783935547,17.806023788452148,16.77469955444336,15.744965734481811,15.64223650122891
2000-06-22,18.6875,18.125,18.625,18.125,435400.0,17.753925323486328,17.86376813252767,16.79691780090332,15.774546432495118,15.659833908081055
2000-06-23,18.15625,17.875,18.125,18.15625,229200.0,17.784530639648438,17.90927530924479,16.806898803710936,15.801376180648804,15.677393385201446
2000-06-26,18.1875,18.03125,18.1875,18.125,35000.0,17.753925323486328,17.94050496419271,16.82238628387451,15.829734058380128,15.694414138793945
2000-06-27,18.1875,18.03125,18.15625,18.03125,72600.0,17.662086486816406,17.961532974243163,16.853781547546387,15.853505182266236,15.710411474956729
2000-06-28,18.4375,18.03125,18.03125,18.4375,104600.0,18.060022354125977,17.996852493286134,16.903537464141845,15.880949964523316,15.729359949788739
2000-06-29,18.53125,18.25,18.40625,18.3125,46000.0,17.937580108642578,18.007692209879558,16.950232601165773,15.906864614486695,15.747025711059571
2000-06-30,18.40625,18.03125,18.375,18.1875,132600.0,17.815139770507812,17.967537689208985,17.003045177459718,15.935834636688233,15.763439314705986
2000-07-03,18.65625,18.21875,18.3125,18.59375,69200.0,18.213071823120117,17.96615041097005,17.060145111083983,15.967866897583008,15.782727759654128
2000-07-05,18.75,18.5,18.5625,18.75,95600.0,18.366125106811523,17.984516270955403,17.121529903411865,16.001735372543337,15.802910551428795
2000-07-06,19.125,18.6875,18.75,19.0625,184600.0,18.67222785949707,18.021248881022135,17.18964859008789,16.040499095916747,15.825153321258782
2000-07-07,19.40625,18.90625,19.0625,18.9375,211400.0,18.54979133605957,18.049819056193034,17.25715419769287,16.080178337097166,15.846112075218787
2000-07-10,19.0,18.84375,18.96875,18.90625,67800.0,18.51917266845703,18.10083554585775,17.31792869567871,16.11955139160156,15.866517117915263
2000-07-11,18.9375,18.46875,18.9375,18.625,66800.0,18.243682861328125,18.108998489379882,17.35361343383789,16.15739235877991,15.884525949304754
2000-07-12,18.625,18.40625,18.625,18.625,71000.0,18.243682861328125,18.11512082417806,17.385626831054687,16.19339910507202,15.902263971199666
2000-07-13,18.71875,18.5,18.5625,18.71875,78200.0,18.335514068603516,18.127365239461263,17.41886505126953,16.23032416343689,15.920422554016113
2000-07-14,18.9375,18.5625,18.6875,18.6875,56200.0,18.304908752441406,18.16409746805827,17.463116760253907,16.266943168640136,15.93808541474519
2000-07-17,18.71875,18.125,18.71875,18.125,183000.0,17.753925323486328,18.16205711364746,17.493901443481445,16.295912437438965,15.95143717878005
2000-07-18,18.53125,18.125,18.125,18.40625,105200.0,18.029415130615234,18.180423100789387,17.5259126663208,16.326719522476196,15.96660490105622
2000-07-19,18.4375,17.9375,18.375,18.1875,74200.0,17.815139770507812,18.190626653035483,17.554250144958495,16.36241494178772,15.980000081269637
2000-07-20,18.3125,18.09375,18.125,18.21875,246600.0,17.84575080871582,18.176341883341472,17.576469230651856,16.40269624710083,15.993422748373566
2000-07-21,18.21875,18.09375,18.1875,18.09375,134400.0,17.723310470581055,18.162057240804035,17.596851348876953,16.4472557926178,16.005779089246477
2000-07-24,18.21875,17.875,18.1875,18.0,105800.0,17.63147735595703,18.149813079833983,17.611725692749022,16.491508407592775,16.017308864187687
2000-07-25,18.0625,17.65625,18.0625,17.75,105200.0,17.386598587036133,18.094714864095053,17.61864315032959,16.529643812179565,16.02695174955986
2000-07-26,17.6875,17.3125,17.6875,17.46875,165000.0,17.11111068725586,18.011047236124675,17.620050849914552,16.560133123397826,16.034533280592697
2000-07-27,17.5,17.28125,17.375,17.28125,70800.0,16.92743682861328,17.894727834065755,17.614113693237304,16.588785696029664,16.040733999676174
2000-07-28,17.28125,17.125,17.28125,17.15625,39600.0,16.805002212524414,17.778408559163413,17.611234664916992,16.622327947616576,16.0460048149372
2000-07-31,17.5625,17.09375,17.15625,17.5625,65200.0,17.20293426513672,17.69065933227539,17.6218212890625,16.6616837310791,16.05392898925363
2000-08-01,18.03125,17.625,17.625,18.03125,71000.0,17.662086486816406,17.651886240641275,17.6483215713501,16.706853818893432,16.064868836175826
2000-08-02,18.0625,17.875,17.96875,17.9375,31400.0,17.570261001586914,17.606991449991863,17.67604480743408,16.75691390991211,16.07504040486104
2000-08-03,17.875,17.65625,17.875,17.65625,48400.0,17.294771194458008,17.537608591715493,17.696422424316406,16.80565092086792,16.083226517542897
2000-08-04,17.78125,17.4375,17.6875,17.78125,349400.0,17.417207717895508,17.47842852274577,17.72169635772705,16.85469444274902,16.09211972554525
2000-08-07,18.1875,17.84375,17.84375,18.0,98000.0,17.63147735595703,17.470265324910482,17.748808097839355,16.904045076370238,16.102314146938703
2000-08-08,18.09375,17.75,17.9375,17.84375,104600.0,17.47842788696289,17.433532842000325,17.771635208129883,16.938709869384766,16.111367526807282
2000-08-09,18.125,17.78125,17.84375,18.09375,133600.0,17.723310470581055,17.427410888671876,17.784062957763673,16.976741342544557,16.12190310160319
2000-08-10,18.09375,17.875,18.03125,18.09375,61600.0,17.723310470581055,17.419248199462892,17.800773963928222,17.008042163848877,16.1323018507524
2000-08-11,18.09375,17.8125,18.0625,17.84375,23600.0,17.47842788696289,17.402922693888346,17.81258731842041,17.035976333618166,16.14098653485698
2000-08-14,17.78125,17.40625,17.78125,17.46875,90200.0,17.11111068725586,17.368231582641602,17.812771072387694,17.054118585586547,16.14720527942364
2000-08-15,17.40625,16.96875,17.40625,17.15625,175000.0,16.805002212524414,17.329458491007486,17.80316150665283,17.056044454574586,16.151395068806448
2000-08-16,17.28125,17.0625,17.25,17.1875,94000.0,16.835615158081055,17.311092122395834,17.79294048309326,17.069596128463743,16.15572557570059
2000-08-17,17.1875,16.96875,17.1875,17.0,63200.0,16.651952743530273,17.292726516723633,17.775374946594237,17.08528836250305,16.158846501284426
2000-08-18,16.875,16.25,16.875,16.5,543200.0,16.162187576293945,17.2498722076416,17.743119010925295,17.093635425567626,16.158867383003233
2000-08-21,16.375,15.9375,16.34375,16.0,189000.0,15.67242431640625,17.14783821105957,17.68821834564209,17.094025497436522,16.15584599749642
2000-08-22,16.4375,15.84375,15.9375,16.4375,133600.0,16.100971221923828,17.043763860066733,17.645560150146483,17.106349506378173,16.155507264313876
2000-08-23,17.0,16.375,16.8125,16.375,120200.0,16.039751052856445,16.9417298634847,17.604542427062988,17.10918909072876,16.154797103507388
2000-08-24,16.25,14.0,16.25,14.625,1859400.0,14.325577735900879,16.743783632914226,17.528629207611083,17.089074144363405,16.14364332687564
2000-08-25,14.875,13.125,14.875,13.6875,1291600.0,13.407271385192871,16.476454544067384,17.43434986114502,17.061305866241455,16.127059254501805
2000-08-28,13.6875,13.21875,13.65625,13.6875,327400.0,13.407271385192871,16.194840812683104,17.34741678237915,17.026500978469848,16.11067499022886
2000-08-29,14.5625,13.8125,13.8125,14.5,352200.0,14.20313835144043,15.976488176981608,17.269054775238036,17.000878496170046,16.099252615146295
2000-08-30,16.28125,14.8125,14.8125,16.28125,993400.0,15.947917938232422,15.858128674825032,17.224976177215577,16.989032564163207,16.098351813498
2000-08-31,16.4375,16.0625,16.34375,16.4375,259200.0,16.100971221923828,15.749972724914551,17.183958644866944,16.97932909965515,16.09836731295614
2000-09-01,16.65625,16.4375,16.5,16.59375,132000.0,16.2540225982666,15.668345705668132,17.153960590362548,16.975439195632934,16.099282932281493
2000-09-05,16.78125,16.53125,16.53125,16.71875,96600.0,16.37646484375,15.619369316101075,17.12579927444458,16.96634903907776,16.100903879132186
2000-09-06,16.90625,16.6875,16.78125,16.8125,63600.0,16.468280792236328,15.596921221415203,17.10008638381958,16.961236333847047,16.103039791417675
2000-09-07,16.84375,16.625,16.78125,16.8125,89200.0,16.468280792236328,15.57243226369222,17.07621026992798,16.964995908737183,16.105151011075588
2000-09-08,17.03125,16.6875,16.84375,16.875,123400.0,16.529518127441406,15.564269955952962,17.04560018539429,16.974568824768067,16.107589902548956
2000-09-11,17.25,16.71875,16.8125,17.25,191000.0,16.896835327148438,15.613246472676595,17.024785289764406,16.987508945465088,16.112099876403807
2000-09-12,17.34375,16.90625,17.234375,17.1875,114200.0,16.835615158081055,15.690792528788249,17.00519479751587,17.004119987487794,16.116210758686066
2000-09-13,17.25,16.96875,17.15625,17.21875,71400.0,16.87604522705078,15.742464129130045,16.978454265594483,17.019299688339235,16.12050360878982
2000-09-14,17.34375,16.5,17.34375,16.5,130600.0,16.171592712402344,15.751253573099772,16.9345636177063,17.028046760559082,16.120790626225848
2000-09-15,16.8125,16.09375,16.3125,16.8125,325800.0,16.47787094116211,15.894739786783854,16.8906764793396,17.040162534713744,16.122785488320464
2000-09-18,16.875,16.4375,16.875,16.46875,130800.0,16.140968322753906,16.076986249287923,16.842500019073487,17.04982710838318,16.122886504067313
2000-09-19,16.4375,16.0625,16.34375,16.09375,126600.0,15.773432731628418,16.234730339050294,16.787585220336915,17.052756958007812,16.120955820241686
2000-09-20,16.28125,16.09375,16.15625,16.1875,60800.0,15.865318298339844,16.345542335510252,16.740017929077148,17.04681568145752,16.119551218472996
2000-09-21,16.21875,15.875,16.1875,16.21875,192000.0,15.895944595336914,16.342077445983886,16.693063163757323,17.039344997406005,16.118329324357497
2000-09-22,16.46875,15.875,16.15625,16.4375,189800.0,16.11033821105957,16.34270191192627,16.648559646606444,17.03371234893799,16.11828589439392
2000-09-25,16.4375,16.09375,16.375,16.21875,77000.0,15.895944595336914,16.318830045064292,16.600380363464357,17.031748561859132,16.117084049534153
2000-09-26,16.1875,15.875,16.15625,16.03125,118200.0,15.712178230285645,16.274544270833335,16.55954542160034,17.026723432540894,16.114907136527442
2000-09-27,16.3125,16.0,16.0,16.09375,107600.0,15.773432731628418,16.228221066792806,16.514425773620605,17.020169219970704,16.113081070191082
2000-09-28,17.0,16.0,16.0625,16.8125,161000.0,16.47787094116211,16.228860410054526,16.487680397033692,17.020965270996093,16.115021441845183
2000-09-29,17.6875,16.71875,16.75,17.6875,331400.0,17.3354549407959,16.282589530944826,16.477474479675294,17.026971855163573,16.12147876194545
2000-10-02,17.75,17.1875,17.6875,17.3125,243400.0,16.967926025390625,16.287328910827636,16.462366790771483,17.029609069824218,16.125933747542533
2000-10-03,17.5625,16.875,17.375,16.96875,200000.0,16.631013870239258,16.27368882497152,16.44235752105713,17.027041606903076,16.128578146090682
2000-10-04,17.0625,16.625,16.9375,16.6875,192600.0,16.355363845825195,16.23897673288981,16.421732826232912,17.02018798828125,16.129759321610134
2000-10-05,17.125,16.5625,16.5625,17.0,142000.0,16.661645889282227,16.2716469446818,16.41274353027344,17.016397190093993,16.132515210561802
2000-10-06,17.1875,16.9375,17.0625,17.09375,137800.0,16.753524780273438,16.290023867289225,16.409265289306642,17.011689491271973,16.135716290818046
2000-10-09,17.25,17.03125,17.03125,17.25,144800.0,16.906667709350586,16.341070493062336,16.411298599243164,17.01126663208008,16.139669887836163
2000-10-10,17.375,17.0625,17.0625,17.25,161400.0,16.906667709350586,16.416619491577148,16.40537326812744,17.013597278594972,16.143583142027563
