Date,High,Low,Open,Close,Volume,Adj Close,FB-15ma,FB-50ma,FB-100ma,FB-200ma
2012-06-12,27.770000457763672,26.959999084472656,27.479999542236328,27.399999618530273,15816800,27.399999618530273,28.645999908447266,29.52647040872013,29.52647040872013,29.52647040872013
2012-06-13,28.100000381469727,27.100000381469727,27.65999984741211,27.270000457763672,17102800,27.270000457763672,28.397333272298177,29.401110967000324,29.401110967000324,29.401110967000324
2012-06-14,28.31999969482422,27.3799991607666,27.649999618530273,28.290000915527344,16855000,28.290000915527344,28.15,29.342631490607012,29.342631490607012,29.342631490607012
2012-06-15,30.100000381469727,28.350000381469727,28.510000228881836,30.010000228881836,43563800,30.010000228881836,27.948666763305663,29.375999927520752,29.375999927520752,29.375999927520752
2012-06-18,32.08000183105469,29.40999984741211,29.959999084472656,31.40999984741211,42978900,31.40999984741211,27.915333429972332,29.472857066563197,29.472857066563197,29.472857066563197
2012-06-19,32.18000030517578,30.700000762939453,31.540000915527344,31.90999984741211,30849000,31.90999984741211,28.120000076293945,29.58363628387451,29.58363628387451,29.58363628387451
2012-06-20,31.93000030517578,31.149999618530273,31.920000076293945,31.600000381469727,15553600,31.600000381469727,28.34733339945475,29.67130428811778,29.67130428811778,29.67130428811778
2012-06-21,32.5,31.510000228881836,31.670000076293945,31.84000015258789,21875300,31.84000015258789,28.496666717529298,29.761666615804035,29.761666615804035,29.761666615804035
2012-06-22,33.45000076293945,32.060001373291016,32.40999984741211,33.04999923706055,74834000,33.04999923706055,28.852000045776368,29.893199920654297,29.893199920654297,29.893199920654297
2012-06-25,33.02000045776367,31.549999237060547,32.86000061035156,32.060001373291016,24352900,32.060001373291016,29.196000162760416,29.9765384380634,29.9765384380634,29.9765384380634
2012-06-26,33.439998626708984,32.5,32.689998626708984,33.099998474121094,24858700,33.099998474121094,29.678000005086265,30.092222143102575,30.092222143102575,30.092222143102575
2012-06-27,32.900001525878906,31.899999618530273,32.459999084472656,32.22999954223633,28568000,32.22999954223633,30.03933334350586,30.16857133592878,30.16857133592878,30.16857133592878
2012-06-28,32.189998626708984,30.899999618530273,31.959999084472656,31.360000610351562,17713300,31.360000610351562,30.376000086466473,30.209655104012324,30.209655104012324,30.209655104012324
2012-06-29,31.989999771118164,30.760000228881836,31.920000076293945,31.100000381469727,19526900,31.100000381469727,30.64266675313314,30.23933327992757,30.23933327992757,30.23933327992757
2012-07-02,31.729999542236328,30.549999237060547,31.25,30.770000457763672,14122000,30.770000457763672,30.893333435058594,30.2564515759868,30.2564515759868,30.2564515759868
2012-07-03,31.440000534057617,30.799999237060547,30.90999984741211,31.200000762939453,8763600,31.200000762939453,31.14666684468587,30.28593748807907,30.28593748807907,30.28593748807907
2012-07-05,31.6299991607666,31.020000457763672,31.31999969482422,31.469999313354492,10032100,31.469999313354492,31.42666676839193,30.321818149451055,30.321818149451055,30.321818149451055
2012-07-06,31.899999618530273,31.260000228881836,31.440000534057617,31.729999542236328,10945600,31.729999542236328,31.656000010172527,30.363235249238855,30.363235249238855,30.363235249238855
2012-07-09,32.880001068115234,31.989999771118164,32.099998474121094,32.16999816894531,17785200,32.16999816894531,31.799999872843426,30.414857046944753,30.414857046944753,30.414857046944753
2012-07-10,32.47999954223633,31.15999984741211,32.43000030517578,31.469999313354492,14269500,31.469999313354492,31.803999837239584,30.444166554345024,30.444166554345024,30.444166554345024
2012-07-11,31.559999465942383,30.549999237060547,31.479999542236328,30.969999313354492,13030300,30.969999313354492,31.741333134969075,30.45837825053447,30.45837825053447,30.45837825053447
2012-07-12,31.399999618530273,30.600000381469727,30.700000762939453,30.809999465942383,11300700,30.809999465942383,31.688666407267252,30.467631440413626,30.467631440413626,30.467631440413626
2012-07-13,31.06999969482422,30.559999465942383,31.040000915527344,30.719999313354492,8108300,30.719999313354492,31.61399968465169,30.474102411514675,30.474102411514675,30.474102411514675
2012-07-16,30.5,28.209999084472656,30.5,28.25,24672100,28.25,31.293999735514323,30.418499851226805,30.418499851226805,30.418499851226805
2012-07-17,28.59000015258789,27.149999618530273,28.479999542236328,28.09000015258789,30438600,28.09000015258789,31.02933298746745,30.36170717565025,30.36170717565025,30.36170717565025
2012-07-18,29.290000915527344,28.149999618530273,28.309999465942383,29.110000610351562,16841800,29.110000610351562,30.763333129882813,30.331904638381232,30.331904638381232,30.331904638381232
2012-07-19,29.5,28.6299991607666,29.40999984741211,29.0,13685100,29.0,30.547999827067056,30.30093011190725,30.30093011190725,30.30093011190725
2012-07-20,29.469999313354492,28.719999313354492,29.0,28.760000228881836,11869100,28.760000228881836,30.374666468302408,30.265908978202127,30.265908978202127,30.265908978202127
2012-07-23,29.0,28.010000228881836,28.1200008392334,28.75,12390700,28.75,30.217999776204426,30.23222211201986,30.23222211201986,30.23222211201986
2012-07-24,29.450000762939453,28.100000381469727,28.81999969482422,28.450000762939453,11539800,28.450000762939453,30.063333129882814,30.193478169648543,30.193478169648543,30.193478169648543
2012-07-25,29.489999771118164,28.079999923706055,28.389999389648438,29.34000015258789,17230200,29.34000015258789,29.939333089192708,30.175319062902574,30.175319062902574,30.175319062902574
2012-07-26,28.229999542236328,26.729999542236328,27.75,26.850000381469727,64597400,26.850000381469727,29.63133316040039,30.106041590372723,30.106041590372723,30.106041590372723
2012-07-27,24.540000915527344,22.280000686645508,23.190000534057617,23.709999084472656,123102300,23.709999084472656,29.096666463216145,29.975510110660476,29.975510110660476,29.975510110660476
2012-07-30,24.040000915527344,23.030000686645508,24.0,23.149999618530273,29285900,23.149999618530273,28.49533322652181,29.83899990081787,29.83899990081787,29.83899990081787
2012-07-31,23.3700008392334,21.610000610351562,23.3700008392334,21.709999084472656,56179400,21.709999084472656,27.844666544596354,29.5085998916626,29.67960772794836,29.67960772794836
2012-08-01,21.579999923706055,20.84000015258789,21.5,20.8799991607666,44604400,20.8799991607666,27.17199986775716,29.245599899291992,29.510384486271786,29.510384486271786
2012-08-02,20.84000015258789,19.81999969482422,20.770000457763672,20.040000915527344,56374500,20.040000915527344,26.453999964396157,29.02639991760254,29.33169800380491,29.33169800380491
2012-08-03,22.15999984741211,19.899999618530273,20.360000610351562,21.09000015258789,80647000,21.09000015258789,25.812000020345053,28.808199920654296,29.179073969523113,29.179073969523113
2012-08-06,22.149999618530273,21.299999237060547,21.389999389648438,21.920000076293945,27778900,21.920000076293945,25.390000025431316,28.58599994659424,29.047090807828035,29.047090807828035
2012-08-07,22.450000762939453,20.5,22.200000762939453,20.719999313354492,36782900,20.719999313354492,24.898666636149088,28.362199935913086,28.898392745426722,28.898392745426722
2012-08-08,21.149999618530273,20.219999313354492,20.709999084472656,20.719999313354492,29537400,20.719999313354492,24.339333216349285,28.199799919128417,28.75491215889914,28.75491215889914
2012-08-09,21.170000076293945,20.610000610351562,20.75,21.010000228881836,15610700,21.010000228881836,23.806666564941406,28.0561999130249,28.621379194588496,28.621379194588496
2012-08-10,21.81999969482422,21.1299991607666,21.40999984741211,21.809999465942383,25794700,21.809999465942383,23.343333180745443,27.900399894714354,28.505932080543648,28.505932080543648
2012-08-13,22.450000762939453,21.399999618530273,22.149999618530273,21.600000381469727,24973100,21.600000381469727,22.866666539510092,27.77799991607666,28.390833218892414,28.390833218892414
2012-08-14,21.600000381469727,20.25,21.40999984741211,20.3799991607666,39308800,20.3799991607666,22.32866643269857,27.647599906921386,28.25950807039855,28.25950807039855
2012-08-15,21.40999984741211,20.399999618530273,20.639999389648438,21.200000762939453,47861100,21.200000762939453,21.785999806722007,27.554199905395507,28.1456450493105,28.1456450493105
2012-08-16,20.479999542236328,19.690000534057617,20.440000534057617,19.8700008392334,157565300,19.8700008392334,21.32066650390625,27.415399932861327,28.014285617404514,28.014285617404514
2012-08-17,20.079999923706055,19.0,20.010000228881836,19.049999237060547,129293400,19.049999237060547,21.00999984741211,27.27019992828369,27.87421864271164,27.87421864271164
2012-08-20,20.1299991607666,18.75,19.049999237060547,20.010000228881836,101186600,20.010000228881836,20.80066655476888,27.128399925231932,27.75323066711426,27.75323066711426
2012-08-21,19.979999542236328,19.09000015258789,19.579999923706055,19.15999984741211,70640600,19.15999984741211,20.63066660563151,26.97139991760254,27.623030200149074,27.623030200149074
2012-08-22,19.530000686645508,18.959999084472656,19.360000610351562,19.440000534057617,49892200,19.440000534057617,20.534666697184246,26.812199935913085,27.50089542901338,27.50089542901338
2012-08-23,19.729999542236328,19.360000610351562,19.5,19.440000534057617,32813700,19.440000534057617,20.49466667175293,26.655599937438964,27.382352857028735,27.382352857028735
2012-08-24,19.68000030517578,19.25,19.520000457763672,19.40999984741211,29622200,19.40999984741211,20.382666651407877,26.47799991607666,27.266811509063277,27.266811509063277
2012-08-27,19.530000686645508,19.100000381469727,19.489999771118164,19.149999618530273,20704000,19.149999618530273,20.197999954223633,26.26079990386963,27.150857053484234,27.150857053484234
2012-08-28,19.3799991607666,18.950000762939453,19.100000381469727,19.34000015258789,25417000,19.34000015258789,20.106000010172526,26.019399909973146,27.040844984457525,27.040844984457525
2012-08-29,19.3799991607666,19.06999969482422,19.31999969482422,19.100000381469727,16124700,19.100000381469727,19.99800008138021,25.763199920654298,26.930555476082695,26.930555476082695
2012-08-30,19.450000762939453,19.059999465942383,19.270000457763672,19.09000015258789,30647500,19.09000015258789,19.870000076293945,25.51299991607666,26.82315060863756,26.82315060863756
2012-08-31,18.700000762939453,18.030000686645508,18.68000030517578,18.059999465942383,58764200,18.059999465942383,19.620000076293945,25.23739990234375,26.70472964724979,26.70472964724979
2012-09-04,18.270000457763672,17.549999237060547,18.079999923706055,17.729999542236328,46622400,17.729999542236328,19.362000020345054,24.930999908447266,26.585066579182943,26.585066579182943
2012-09-05,18.75,18.18000030517578,18.270000457763672,18.579999923706055,60781800,18.579999923706055,19.24200007120768,24.661399879455566,26.479736754768773,26.479736754768773
2012-09-06,19.260000228881836,18.719999313354492,18.739999771118164,18.959999084472656,46066500,18.959999084472656,19.092666625976562,24.3785998916626,26.382077823985707,26.382077823985707
2012-09-07,19.420000076293945,18.780000686645508,19.100000381469727,18.979999542236328,36371700,18.979999542236328,19.033333206176756,24.1135998916626,26.2871793844761,26.2871793844761
2012-09-10,19.200000762939453,18.549999237060547,19.059999465942383,18.809999465942383,24797800,18.809999465942383,19.017333221435546,23.862599868774414,26.19253153740605,26.19253153740605
2012-09-11,19.579999923706055,18.850000381469727,18.920000076293945,19.43000030517578,50508200,19.43000030517578,18.978666559855142,23.629199867248534,26.107999897003175,26.107999897003175
2012-09-12,21.15999984741211,20.280000686645508,20.760000228881836,20.93000030517578,121584000,20.93000030517578,19.09666659037272,23.43239986419678,26.044073976116415,26.044073976116415
2012-09-13,21.479999542236328,20.610000610351562,20.959999084472656,20.709999084472656,65041600,20.709999084472656,19.181333160400392,23.22259983062744,25.979024282315883,25.979024282315883
2012-09-14,22.079999923706055,20.899999618530273,21.1299991607666,22.0,72819800,22.0,19.351999791463218,23.03319984436035,25.931084230721716,25.931084230721716
2012-09-17,22.75,21.5,22.670000076293945,21.520000457763672,50667600,21.520000457763672,19.492666498819986,22.828999862670898,25.87857132866269,25.87857132866269
2012-09-18,21.979999542236328,21.3700008392334,21.600000381469727,21.8700008392334,36760500,21.8700008392334,19.673999913533528,22.62299991607666,25.831411675845874,25.831411675845874
2012-09-19,23.3700008392334,21.770000457763672,21.989999771118164,23.290000915527344,78782800,23.290000915527344,19.93733329772949,22.45939994812012,25.801860387935196,25.801860387935196
2012-09-20,23.239999771118164,22.540000915527344,23.020000457763672,22.59000015258789,57248900,22.59000015258789,20.16999994913737,22.291799964904786,25.76494245419557,25.76494245419557
2012-09-21,23.239999771118164,22.600000381469727,22.969999313354492,22.860000610351562,51218100,22.860000610351562,20.42133331298828,22.132799987792968,25.731931751424614,25.731931751424614
2012-09-24,21.979999542236328,20.360000610351562,21.780000686645508,20.790000915527344,79106500,20.790000915527344,20.60333340962728,21.934200019836425,25.676404438661724,25.676404438661724
2012-09-25,21.209999084472656,20.219999313354492,21.200000762939453,20.280000686645508,46291700,20.280000686645508,20.773333485921224,21.774800033569335,25.616444396972657,25.616444396972657
2012-09-26,20.780000686645508,19.799999237060547,20.149999618530273,20.6200008392334,38271900,20.6200008392334,20.90933354695638,21.625400047302247,25.561538423810685,25.561538423810685
2012-09-27,21.0,20.15999984741211,20.989999771118164,20.31999969482422,30215900,20.31999969482422,21.00000025431315,21.4496000289917,25.504565176756486,25.504565176756486
2012-09-28,21.950000762939453,20.5,20.56999969482422,21.65999984741211,65486000,21.65999984741211,21.17866694132487,21.30280002593994,25.463225764612996,25.463225764612996
2012-10-01,22.59000015258789,21.729999542236328,22.079999923706055,21.989999771118164,51262700,21.989999771118164,21.390666961669922,21.16740001678467,25.426276551916246,25.426276551916246
2012-10-02,22.489999771118164,21.81999969482422,22.079999923706055,22.270000457763672,29341400,22.270000457763672,21.58000030517578,21.03780002593994,25.39305259303043,25.39305259303043
2012-10-03,22.489999771118164,21.799999237060547,22.299999237060547,21.829999923706055,32000100,21.829999923706055,21.640000279744466,20.905400009155272,25.3559374610583,25.3559374610583
2012-10-04,22.399999618530273,21.40999984741211,22.31999969482422,21.950000762939453,46892100,21.950000762939453,21.722667058308918,20.757600021362304,25.320824711593158,25.320824711593158
2012-10-05,21.6299991607666,20.8799991607666,21.489999771118164,20.90999984741211,40529300,20.90999984741211,21.650000381469727,20.63880001068115,25.275816294611715,25.275816294611715
2012-10-08,20.75,20.15999984741211,20.399999618530273,20.399999618530273,32236700,20.399999618530273,21.575333658854166,20.572600021362305,25.226565621115945,25.226565621115945
2012-10-09,20.549999237060547,19.969999313354492,20.389999389648438,20.229999542236328,27161800,20.229999542236328,21.466000239054363,20.514200019836426,25.17659996032715,25.17659996032715
2012-10-10,19.940000534057617,19.450000762939453,19.93000030517578,19.639999389648438,39321800,19.639999389648438,21.222666803995768,20.472800025939943,24.99069995880127,25.121782132894687
2012-10-11,19.959999084472656,19.610000610351562,19.8799991607666,19.75,21817300,19.75,21.03333346048991,20.45020004272461,24.8478999710083,25.069117602180032
2012-10-12,19.799999237060547,19.479999542236328,19.75,19.520000457763672,18809400,19.520000457763672,20.810666783650717,20.439800033569338,24.733099975585937,25.015242678447834
2012-10-15,19.8799991607666,19.489999771118164,19.68000030517578,19.520000457763672,20189700,19.520000457763672,20.72600008646647,20.408400039672852,24.608299980163576,24.962403810941257
2012-10-16,19.690000534057617,19.299999237060547,19.68000030517578,19.479999542236328,21834700,19.479999542236328,20.672666676839192,20.3596000289917,24.472799987792968,24.91019043695359
2012-10-17,20.479999542236328,19.3700008392334,19.5,19.8799991607666,44074500,19.8799991607666,20.623333231608072,20.34280002593994,24.352499980926513,24.86273580227258
2012-10-18,19.790000915527344,18.889999389648438,19.700000762939453,18.979999542236328,52157400,18.979999542236328,20.533999888102212,20.30800003051758,24.253899974823,24.80775695872084
2012-10-19,19.059999465942383,18.799999237060547,19.0,19.0,34835000,19.0,20.356666564941406,20.26780002593994,24.161999969482423,24.753981431325276
2012-10-22,19.43000030517578,19.049999237060547,19.200000762939453,19.31999969482422,32447300,19.31999969482422,20.17866655985514,20.21800003051758,24.059199962615967,24.704128387871137
2012-10-23,19.799999237060547,19.100000381469727,19.25,19.5,78381200,19.5,19.993999862670897,20.176000022888182,23.97699996948242,24.656818129799582
2012-10-24,24.25,22.850000381469727,24.1299991607666,23.229999542236328,228949900,23.229999542236328,20.087333170572915,20.233000030517577,23.940299968719483,24.643963908290004
2012-10-25,23.309999465942383,22.469999313354492,23.290000915527344,22.559999465942383,76142000,22.559999465942383,20.12799975077311,20.260200004577637,23.907199954986574,24.6253570829119
2012-10-26,22.8799991607666,21.8799991607666,22.399999618530273,21.940000534057617,73175800,21.940000534057617,20.196666463216147,20.30159999847412,23.858499965667725,24.601592865665403
2012-10-31,21.5,20.729999542236328,20.81999969482422,21.110000610351562,99378200,21.110000610351562,20.243999862670897,20.34280002593994,23.806499977111816,24.570964863425807
2012-11-01,21.440000534057617,21.010000228881836,21.079999923706055,21.209999084472656,37713900,21.209999084472656,20.309333165486652,20.366800003051758,23.747599964141845,24.541739074043605
2012-11-02,21.690000534057617,21.06999969482422,21.260000228881836,21.18000030517578,38344400,21.18000030517578,20.411999893188476,20.40720001220703,23.689299964904784,24.512758567415435
2012-11-05,21.479999542236328,20.920000076293945,21.100000381469727,21.25,31806700,21.25,20.511999893188477,20.44340000152588,23.627799968719483,24.48487174205291
2012-11-06,21.3700008392334,20.989999771118164,21.239999771118164,21.170000076293945,29062700,21.170000076293945,20.62199986775716,20.477999992370606,23.566799964904785,24.45677960929224
2012-11-07,20.950000762939453,20.3700008392334,20.850000381469727,20.469999313354492,33396800,20.469999313354492,20.68533312479655,20.499199981689454,23.488599948883056,24.423277253864192
2012-11-08,20.729999542236328,19.979999542236328,20.520000457763672,19.989999771118164,34254600,19.989999771118164,20.719333140055337,20.51599998474121,23.38839994430542,24.38633327484131
2012-11-09,20.0,19.1299991607666,19.959999084472656,19.209999084472656,42295500,19.209999084472656,20.67466646830241,20.513399963378905,23.266399936676024,24.343553653433304
2012-11-12,20.170000076293945,18.8700008392334,19.149999618530273,20.06999969482422,67349200,20.06999969482422,20.747333145141603,20.532799949645995,23.147999935150146,24.30852452262503
2012-11-13,20.110000610351562,19.559999465942383,19.610000610351562,19.860000610351562,71775100,19.860000610351562,20.80466651916504,20.54819995880127,23.030599937438964,24.272357661549638
2012-11-14,22.5,19.93000030517578,20.100000381469727,22.360000610351562,229751000,22.360000610351562,21.00733324686686,20.634199981689452,22.9357999420166,24.256935427265784
2012-11-15,22.5,21.649999618530273,22.34000015258789,22.170000076293945,78857700,22.170000076293945,21.185333251953125,20.722999992370607,22.826999950408936,24.240239944458008
2012-11-16,23.93000030517578,22.18000030517578,22.25,23.559999465942383,107182200,23.559999465942383,21.207333246866863,20.822599983215333,22.74199993133545,24.234841210501536
2012-11-19,24.1200008392334,22.81999969482422,23.959999084472656,22.920000076293945,85021300,22.920000076293945,21.231333287556968,20.901800003051758,22.64019994735718,24.224488130704625
2012-11-20,23.899999618530273,22.700000762939453,22.729999542236328,23.100000381469727,46655300,23.100000381469727,21.308666610717772,20.984200019836425,22.548899955749512,24.215703070163727
2012-11-21,24.530000686645508,23.049999237060547,23.219999313354492,24.31999969482422,89862400,24.31999969482422,21.52266654968262,21.094400024414064,22.478499946594237,24.216511571130088
2012-11-23,24.68000030517578,23.8799991607666,24.579999923706055,24.0,29520900,24.0,21.708666610717774,21.185800018310548,22.40749994277954,24.21484609750601
2012-11-26,26.09000015258789,24.809999465942383,24.940000534057617,25.940000534057617,123865000,25.940000534057617,22.025999959309896,21.286000022888185,22.35919994354248,24.228015215342282
2012-11-27,26.5,25.459999084472656,26.040000915527344,26.149999618530273,85760600,26.149999618530273,22.35266660054525,21.394800033569336,22.30869993209839,24.242575703245222
2012-11-28,26.489999771118164,25.75,25.940000534057617,26.360000610351562,49205600,26.360000610351562,22.69866663614909,21.482000045776367,22.25759994506836,24.258496191268577
2012-11-29,27.520000457763672,26.15999984741211,26.5,27.31999969482422,88759700,27.31999969482422,23.15533332824707,21.59800003051758,22.21349994659424,24.28134323233989
2012-11-30,28.0,26.760000228881836,27.260000228881836,28.0,127049600,28.0,23.689333343505858,21.72060001373291,22.171799964904785,24.30888883802626
2012-12-03,28.8799991607666,26.979999542236328,28.0,27.040000915527344,123526100,27.040000915527344,24.21133346557617,21.79560001373291,22.127499980926515,24.328970544478473
2012-12-04,27.760000228881836,26.68000030517578,27.059999465942383,27.459999084472656,72869200,27.459999084472656,24.704000091552736,21.892999992370605,22.092399978637694,24.35182476739814
2012-12-05,27.899999618530273,27.260000228881836,27.75,27.709999084472656,58976300,27.709999084472656,25.227333323160806,21.989999961853027,22.061399974822997,24.37615936389868
2012-12-06,27.75,26.81999969482422,27.68000030517578,26.969999313354492,46001500,26.969999313354492,25.53466657002767,22.11359992980957,22.023899974823,24.394820082959512
2012-12-07,27.780000686645508,26.84000015258789,27.06999969482422,27.489999771118164,51751900,27.489999771118164,25.889333216349282,22.257799911499024,22.01629997253418,24.416928509303503
2012-12-10,28.170000076293945,27.100000381469727,27.170000076293945,27.84000015258789,50608500,27.84000015258789,26.174666595458984,22.402199897766113,22.01379997253418,24.441205613156583
2012-12-11,28.239999771118164,27.65999984741211,28.06999969482422,27.979999542236328,77099100,27.979999542236328,26.511999893188477,22.555399894714355,22.002499961853026,24.466126697164185
2012-12-12,28.139999389648438,27.3700008392334,28.0,27.579999923706055,46704200,27.579999923706055,26.810666529337563,22.673799896240233,21.98829996109009,24.48790203441273
2012-12-13,28.75,27.43000030517578,27.59000015258789,28.239999771118164,81051600,28.239999771118164,27.07199986775716,22.798799896240233,21.98309995651245,24.513958268695408
2012-12-14,28.329999923706055,26.760000228881836,28.18000030517578,26.809999465942383,91631600,26.809999465942383,27.259333165486655,22.889599876403807,21.963699951171876,24.529793035572972
2012-12-17,27.0,26.31999969482422,26.770000457763672,26.75,57742500,26.75,27.313333129882814,22.98799987792969,21.94669994354248,24.544999932589597
2012-12-18,27.90999984741211,26.899999618530273,26.959999084472656,27.709999084472656,60512900,27.709999084472656,27.41733309427897,23.10319984436035,21.930399932861327,24.566530539064992
2012-12-19,28.219999313354492,26.950000762939453,27.829999923706055,27.40999984741211,61390300,27.40999984741211,27.487333043416342,23.233199844360353,21.93599992752075,24.585743169526797
2012-12-20,27.600000381469727,27.1299991607666,27.489999771118164,27.360000610351562,35574800,27.360000610351562,27.489999771118164,23.372399864196776,21.972499942779542,24.604362346981997
2012-12-21,27.010000228881836,26.1200008392334,26.65999984741211,26.260000228881836,54555200,26.260000228881836,27.373999786376952,23.492999877929687,22.003599948883057,24.61539993286133
2012-12-24,26.959999084472656,26.200000762939453,26.5,26.93000030517578,28230100,26.93000030517578,27.366666412353517,23.638799896240233,22.055799961090088,24.63072841214818
2012-12-26,27.18000030517578,26.3799991607666,27.030000686645508,26.510000228881836,33175400,26.510000228881836,27.303333155314128,23.77399990081787,22.11209997177124,24.643092042521427
2012-12-27,26.799999237060547,25.520000457763672,26.549999237060547,26.049999237060547,43481700,26.049999237060547,27.192666498819985,23.904599876403807,22.17219995498657,24.65228751438116
2012-12-28,26.110000610351562,25.149999618530273,25.479999542236328,25.90999984741211,56574800,25.90999984741211,27.12199986775716,24.032399864196776,22.220399951934816,24.660454477582658
2012-12-31,26.989999771118164,26.110000610351562,26.200000762939453,26.6200008392334,60374500,26.6200008392334,27.063999938964844,24.175199890136717,22.26739995956421,24.673096712173955
2013-01-02,28.18000030517578,27.420000076293945,27.440000534057617,28.0,69846400,28.0,27.074666595458986,24.337599906921387,22.340199966430664,24.694423015301044
2013-01-03,28.469999313354492,27.59000015258789,27.8799991607666,27.770000457763672,63140600,27.770000457763672,27.060666656494142,24.513399925231933,22.410699977874756,24.71401268053966
2013-01-04,28.93000030517578,27.829999923706055,28.010000228881836,28.760000228881836,72715400,28.760000228881836,27.13933334350586,24.70859992980957,22.488199977874757,24.739620196668408
2013-01-07,29.790000915527344,28.649999618530273,28.690000534057617,29.420000076293945,83781800,29.420000076293945,27.21800003051758,24.910599937438963,22.564299983978273,24.769056548112594
2013-01-08,29.600000381469727,28.860000610351562,29.510000228881836,29.059999465942383,45871300,29.059999465942383,27.368000030517578,25.101799926757813,22.638899974822998,24.79587494134903
2013-01-09,30.600000381469727,29.489999771118164,29.670000076293945,30.59000015258789,104787700,30.59000015258789,27.624000040690103,25.248999938964843,22.74099998474121,24.83186329669834
2013-01-10,31.450000762939453,30.280000686645508,30.600000381469727,31.299999237060547,95316400,31.299999237060547,27.863333384195965,25.42379993438721,22.841999969482423,24.871790061762304
2013-01-11,31.959999084472656,31.100000381469727,31.280000686645508,31.719999313354492,89598000,31.719999313354492,28.150666681925454,25.619399909973144,22.960499954223632,24.91380361545305
2013-01-14,32.209999084472656,30.6200008392334,32.08000183105469,30.950000762939453,98892800,30.950000762939453,28.390000025431316,25.816199913024903,23.079499969482423,24.950609695620653
2013-01-15,31.709999084472656,29.8799991607666,30.639999389648438,30.100000381469727,173242600,30.100000381469727,28.64600003560384,25.993999938964844,23.1803999710083,24.98181812401974
2013-01-16,30.350000381469727,29.530000686645508,30.209999084472656,29.850000381469727,75332700,29.850000381469727,28.84066670735677,26.16739994049072,23.287299976348876,25.011144523161004
2013-01-17,30.420000076293945,30.030000686645508,30.079999923706055,30.139999389648438,40256700,30.139999389648438,29.082666651407877,26.34519992828369,23.394299964904786,25.041856228948355
2013-01-18,30.440000534057617,29.270000457763672,30.309999465942383,29.65999984741211,49631500,29.65999984741211,29.32333335876465,26.514999923706053,23.49649995803833,25.069345179058256
2013-01-22,30.889999389648438,29.739999771118164,29.75,30.729999542236328,55243300,30.729999542236328,29.64466667175293,26.72019992828369,23.60969995498657,25.10284017529008
2013-01-23,31.5,30.799999237060547,31.100000381469727,30.81999969482422,48899800,30.81999969482422,29.924666595458984,26.936799926757814,23.72639995574951,25.136470525404984
2013-01-24,31.489999771118164,30.809999465942383,31.270000457763672,31.079999923706055,43845100,31.079999923706055,30.129999923706055,27.17419994354248,23.843799953460692,25.171228007266397
