Date,High,Low,Open,Close,Volume,Adj Close,PNR-15ma,PNR-50ma,PNR-100ma,PNR-200ma
2000-02-09,12.214573860168457,11.836803436279297,12.08864974975586,12.109637260437012,589600.0,8.206087112426758,7.733235963185629,7.909398449791802,7.909398449791802,7.909398449791802
2000-02-10,12.08864974975586,11.857789993286133,12.067663192749023,12.046675682067871,617600.0,8.163423538208008,7.7604905128479,7.918470774378095,7.918470774378095,7.918470774378095
2000-02-11,12.172598838806152,11.54298210144043,12.172598838806152,11.54298210144043,229600.0,7.822099208831787,7.760273202260335,7.915147616945464,7.915147616945464,7.915147616945464
2000-02-14,12.067663192749023,11.626931190490723,11.668905258178711,12.046675682067871,560400.0,8.163423538208008,7.806395244598389,7.923423480987549,7.923423480987549,7.923423480987549
2000-02-15,12.172598838806152,11.731866836547852,11.962726593017578,11.962726593017578,885900.0,8.106534004211426,7.864762210845948,7.929330272059286,7.929330272059286,7.929330272059286
2000-02-16,12.319509506225586,11.98371410369873,11.98371410369873,12.130624771118164,578300.0,8.22031307220459,7.930183601379395,7.9384234845638275,7.9384234845638275,7.9384234845638275
2000-02-17,12.235560417175293,11.92075252532959,12.172598838806152,11.92075252532959,356700.0,8.078094482421875,7.970005257924398,7.942655939044374,7.942655939044374,7.942655939044374
2000-02-18,12.172598838806152,11.857789993286133,11.878777503967285,12.067663192749023,414800.0,8.17764663696289,8.018359883626301,7.949567430159625,7.949567430159625,7.949567430159625
2000-02-22,12.634318351745605,12.193586349487305,12.571356773376465,12.29852294921875,581600.0,8.334090232849121,8.065766716003418,7.960553795950753,7.960553795950753,7.960553795950753
2000-02-23,12.340497016906738,12.004701614379883,12.256547927856445,12.340497016906738,387400.0,8.36253547668457,8.112225341796876,7.971719953748915,7.971719953748915,7.971719953748915
2000-02-24,12.277535438537598,11.438045501708984,12.277535438537598,11.626931190490723,645600.0,7.87898063659668,8.116965770721436,7.969213485717773,7.969213485717773,7.969213485717773
2000-02-25,11.731866836547852,11.375083923339844,11.626931190490723,11.563968658447266,385300.0,7.836318492889404,8.116965770721436,7.965716249064395,7.965716249064395,7.965716249064395
2000-02-28,11.563968658447266,11.333109855651855,11.521994590759277,11.480020523071289,430900.0,7.779429912567139,8.111276976267497,7.960939676333696,7.960939676333696,7.960939676333696
2000-02-29,12.004701614379883,11.438045501708984,11.668905258178711,11.54298210144043,749500.0,7.822099208831787,8.076196225484212,7.957468664646148,7.957468664646148,7.957468664646148
2000-03-01,12.046675682067871,11.626931190490723,11.647917747497559,12.004701614379883,526500.0,8.134974479675293,8.07240333557129,7.961798074768811,7.961798074768811,7.961798074768811
2000-03-02,12.004701614379883,11.731866836547852,12.004701614379883,11.794828414916992,492800.0,7.992762565612793,8.058181699117025,7.96253532455081,7.96253532455081,7.96253532455081
2000-03-03,12.277535438537598,11.773841857910156,11.815815925598145,12.172598838806152,316500.0,8.248754501342773,8.063870429992676,7.969191584476205,7.969191584476205,7.969191584476205
2000-03-06,12.109637260437012,11.752854347229004,12.08864974975586,12.109637260437012,530600.0,8.206087112426758,8.089469623565673,7.974575573747808,7.974575573747808,7.974575573747808
2000-03-07,12.424446105957031,12.004701614379883,12.08864974975586,12.424446105957031,330500.0,8.419425010681152,8.106536388397217,7.984461116790771,7.984461116790771,7.984461116790771
2000-03-08,12.256547927856445,12.004701614379883,12.256547927856445,12.172598838806152,475800.0,8.248754501342773,8.11601775487264,7.990206625150598,7.990206625150598,7.990206625150598
2000-03-09,12.676292419433594,11.92075252532959,12.08864974975586,12.46642017364502,463000.0,8.447864532470703,8.131187852223714,7.999944027434004,7.999944027434004,7.999944027434004
2000-03-10,12.697279930114746,12.29852294921875,12.634318351745605,12.487407684326172,287600.0,8.46208381652832,8.156787141164143,8.009571939706802,8.009571939706802,8.009571939706802
2000-03-13,12.550369262695312,12.004701614379883,12.550369262695312,12.08864974975586,490400.0,8.19186782836914,8.157735220591228,8.013292263965218,8.013292263965218,8.013292263965218
2000-03-14,12.340497016906738,11.584956169128418,12.109637260437012,11.752854347229004,636900.0,7.9643168449401855,8.133083661397299,8.012312755584716,8.012312755584716,8.012312755584716
2000-03-15,12.256547927856445,11.626931190490723,11.668905258178711,12.256547927856445,747700.0,8.305644035339355,8.129290898640951,8.014559993743896,8.018064349305396,8.018064349305396
2000-03-16,13.389859199523926,12.46642017364502,12.508395195007324,13.242948532104492,1003800.0,8.974081039428711,8.202297592163086,8.032723236083985,8.036449285653921,8.036449285653921
2000-03-17,13.096037864685059,12.718267440795898,12.760241508483887,12.73925495147705,457700.0,8.632750511169434,8.255393060048421,8.041512603759765,8.047700252173081,8.047700252173081
2000-03-20,12.697279930114746,12.424446105957031,12.550369262695312,12.46642017364502,447800.0,8.447864532470703,8.299955368041992,8.047453346252441,8.055110701808223,8.055110701808223
2000-03-21,12.655305862426758,12.340497016906738,12.487407684326172,12.382471084594727,597900.0,8.390975952148438,8.337880484263103,8.045747013092042,8.0612173427235,8.0612173427235
2000-03-22,12.760241508483887,12.403458595275879,12.424446105957031,12.592344284057617,482100.0,8.533197402954102,8.364428679148356,8.051696300506592,8.06964555808476,8.06964555808476
2000-03-23,12.592344284057617,12.29852294921875,12.424446105957031,12.52938175201416,295100.0,8.490532875061035,8.397613366444906,8.058490409851075,8.077029546101889,8.077029546101889
2000-03-24,12.550369262695312,12.29852294921875,12.36148452758789,12.52938175201416,918700.0,8.490532875061035,8.41373192469279,8.065284519195556,8.084158913842563,8.084158913842563
2000-03-27,12.592344284057617,11.98371410369873,12.592344284057617,12.340497016906738,306100.0,8.36253547668457,8.424161815643311,8.07008472442627,8.088877160670394,8.088877160670394
2000-03-28,12.277535438537598,11.962726593017578,12.256547927856445,11.962726593017578,564300.0,8.106534004211426,8.403302415211995,8.071745986938476,8.089171441396077,8.089171441396077
2000-03-29,12.193586349487305,11.752854347229004,11.98371410369873,11.857789993286133,504400.0,8.035425186157227,8.389080460866293,8.074532175064087,8.08829035524462,8.08829035524462
2000-03-30,12.382471084594727,11.815815925598145,11.815815925598145,12.36148452758789,1261100.0,8.37675666809082,8.3843399365743,8.084144992828369,8.092943037709881,8.092943037709881
2000-03-31,12.655305862426758,12.36148452758789,12.424446105957031,12.445433616638184,745000.0,8.43364143371582,8.382443777720134,8.097725715637207,8.098350948757595,8.098350948757595
2000-04-03,13.263935089111328,12.277535438537598,12.36148452758789,13.263935089111328,871900.0,8.988299369812012,8.435539213816325,8.120984525680543,8.11225639283657,8.11225639283657
2000-04-04,13.746642112731934,12.928139686584473,13.263935089111328,13.200973510742188,1176900.0,8.945631980895996,8.500960222880046,8.150465307235718,8.125077555729792,8.125077555729792
2000-04-05,13.431833267211914,12.84419059753418,13.22196102142334,12.84419059753418,399900.0,8.703863143920898,8.527508163452149,8.179921979904174,8.133847034338748,8.133847034338748
2000-04-06,13.054062843322754,12.613330841064453,12.928139686584473,12.676292419433594,848400.0,8.590082168579102,8.501908238728841,8.206943778991699,8.140656513954276,8.140656513954276
2000-04-07,13.179986953735352,12.508395195007324,12.613330841064453,12.949127197265625,813200.0,8.774970054626465,8.511389541625977,8.232827787399293,8.14998465425828,8.14998465425828
2000-04-10,13.22196102142334,12.928139686584473,12.991101264953613,12.991101264953613,413600.0,8.803413391113281,8.535092798868815,8.259849510192872,8.15945463595183,8.15945463595183
2000-04-11,13.557756423950195,13.012088775634766,13.1589994430542,13.326897621154785,575600.0,9.03096866607666,8.577758979797363,8.288009128570557,8.171904836382184,8.171904836382184
2000-04-12,13.431833267211914,12.928139686584473,13.326897621154785,13.033076286315918,316200.0,8.83185863494873,8.597669728597005,8.311333179473877,8.181199960305657,8.181199960305657
2000-04-13,13.431833267211914,12.802216529846191,13.138011932373047,12.886165618896484,372500.0,8.732303619384766,8.613787778218587,8.329821767807006,8.188854177792868,8.188854177792868
2000-04-14,12.928139686584473,11.92075252532959,12.84419059753418,12.067663192749023,441300.0,8.17764663696289,8.592928695678712,8.336648330688476,8.188700649836292,8.188700649836292
2000-04-17,12.760241508483887,12.067663192749023,12.151612281799316,12.718267440795898,575300.0,8.6185302734375,8.609995015462239,8.351723699569702,8.194509158263335,8.194509158263335
2000-04-18,13.326897621154785,12.550369262695312,12.718267440795898,12.970113754272461,795400.0,8.789192199707031,8.655505561828614,8.360541334152222,8.202438265482584,8.202438265482584
2000-04-19,13.075050354003906,12.571356773376465,12.90715217590332,12.760241508483887,411800.0,8.646971702575684,8.696275329589843,8.369643411636353,8.208287389654862,8.208287389654862
2000-04-20,12.823203086853027,12.46642017364502,12.823203086853027,12.781229019165039,599100.0,8.661192893981934,8.71523774464925,8.378745527267457,8.214169279321448,8.214169279321448
2000-04-24,12.928139686584473,12.508395195007324,12.802216529846191,12.52938175201416,630700.0,8.490532875061035,8.719030507405598,8.385287714004516,8.21771240234375,8.21771240234375
2000-04-25,12.970113754272461,12.613330841064453,12.718267440795898,12.886165618896484,670300.0,8.732303619384766,8.701964124043782,8.403491802215576,8.224226215217687,8.224226215217687
2000-04-26,13.263935089111328,12.718267440795898,12.84419059753418,12.718267440795898,416300.0,8.654617309570312,8.682563145955404,8.413315677642823,8.229606103897094,8.229606103897094
2000-04-27,13.096037864685059,12.508395195007324,12.676292419433594,12.781229019165039,389800.0,8.697460174560547,8.68213628133138,8.425134201049804,8.235382080078125,8.235382080078125
2000-04-28,12.991101264953613,12.73925495147705,12.73925495147705,12.84419059753418,258700.0,8.74030590057373,8.692151196797688,8.435534057617188,8.241539687645144,8.241539687645144
2000-05-01,13.473808288574219,12.928139686584473,13.054062843322754,13.138011932373047,1086300.0,8.940245628356934,8.70316956837972,8.452777080535888,8.249957831509143,8.249957831509143
2000-05-02,13.725654602050781,13.012088775634766,13.138011932373047,13.515782356262207,533000.0,9.197312355041504,8.729429499308269,8.47317039489746,8.261235861551194,8.261235861551194
2000-05-03,13.66269302368164,13.138011932373047,13.389859199523926,13.179986953735352,469900.0,8.96881103515625,8.725285657246907,8.485864810943603,8.269560275358312,8.269560275358312
2000-05-04,13.347884178161621,13.179986953735352,13.263935089111328,13.347884178161621,849000.0,9.083060264587402,8.742032432556153,8.50027530670166,8.27901957755865,8.27901957755865
2000-05-05,13.494794845581055,13.28492259979248,13.347884178161621,13.389859199523926,325400.0,9.111621856689453,8.767320315043131,8.524928131103515,8.288589718698086,8.288589718698086
2000-05-08,13.515782356262207,13.28492259979248,13.431833267211914,13.473808288574219,466300.0,9.16875171661377,8.833393987019857,8.551576795578002,8.29859155958349,8.29859155958349
2000-05-09,13.578743934631348,13.347884178161621,13.515782356262207,13.389859199523926,637500.0,9.111621856689453,8.866266759236654,8.578220634460449,8.307726731461086,8.307726731461086
2000-05-10,13.767629623413086,13.368871688842773,13.410845756530762,13.515782356262207,568500.0,9.197312355041504,8.893474769592284,8.605724897384643,8.317611016167534,8.317611016167534
2000-05-11,14.397246360778809,13.767629623413086,13.767629623413086,14.35527229309082,1138700.0,9.768572807312012,8.968248176574708,8.638396863937379,8.333555651235056,8.333555651235056
2000-05-12,14.670080184936523,14.29231071472168,14.376258850097656,14.649093627929688,605100.0,9.968520164489746,9.055403327941894,8.677912015914917,8.351327004639998,8.351327004639998
2000-05-15,14.858965873718262,14.439221382141113,14.649093627929688,14.439221382141113,558600.0,9.82569694519043,9.144414265950521,8.70945086479187,8.36718044486097,8.36718044486097
2000-05-16,14.984889030456543,14.52316951751709,14.52316951751709,14.775016784667969,670600.0,10.054204940795898,9.232541020711263,8.746413221359253,8.385127513966662,8.385127513966662
2000-05-17,14.796004295349121,14.376258850097656,14.796004295349121,14.397246360778809,341500.0,9.797134399414062,9.308708826700846,8.773967409133911,8.399990744339792,8.399990744339792
2000-05-18,14.52316951751709,14.124412536621094,14.397246360778809,14.124412536621094,466600.0,9.61147689819336,9.369643274943034,8.801221857070923,8.412610391775766,8.412610391775766
2000-05-19,14.145400047302246,13.5997314453125,14.145400047302246,13.66269302368164,601800.0,9.297282218933105,9.406775029500325,8.81821021080017,8.42173071989079,8.42173071989079
2000-05-22,14.061450958251953,13.515782356262207,13.746642112731934,13.97750186920166,407900.0,9.511503219604492,9.44485886891683,8.839198598861694,8.43285084743889,8.43285084743889
2000-05-23,14.229348182678223,13.515782356262207,13.935526847839355,13.557756423950195,431500.0,9.225875854492188,9.446763102213541,8.859878759384156,8.44086120104549,8.44086120104549
2000-05-24,14.35527229309082,13.557756423950195,13.557756423950195,13.851578712463379,370400.0,9.425819396972656,9.477230326334636,8.889108810424805,8.45071078300476,8.45071078300476
2000-05-25,13.830591201782227,13.389859199523926,13.767629623413086,13.515782356262207,697400.0,9.197312355041504,9.484847132364909,8.906942176818848,8.460751085281371,8.458102877777401
2000-05-26,13.5997314453125,13.305910110473633,13.5997314453125,13.368871688842773,382300.0,9.097342491149902,9.483895174662273,8.90940740585327,8.471065320968627,8.464369932810465
2000-05-30,13.431833267211914,13.200973510742188,13.368871688842773,13.347884178161621,471700.0,9.083060264587402,9.478182411193847,8.918413600921632,8.479963102340697,8.470376635060727
2000-05-31,13.389859199523926,13.096037864685059,13.305910110473633,13.179986953735352,385900.0,8.96881103515625,9.468661689758301,8.928832530975342,8.488142938613892,8.475169273523184
2000-06-01,13.389859199523926,12.970113754272461,13.179986953735352,13.389859199523926,482700.0,9.111621856689453,9.462948989868163,8.943245449066161,8.494496231079102,8.481230726696197
2000-06-02,13.5997314453125,13.1589994430542,13.431833267211914,13.410845756530762,530300.0,9.125906944274902,9.420104598999023,8.955099639892579,8.503397970199584,8.48731257780543
2000-06-05,13.410845756530762,13.179986953735352,13.410845756530762,13.305910110473633,688200.0,9.054503440856934,9.359170150756835,8.966379051208497,8.512434730529785,8.492613426992826
2000-06-06,13.326897621154785,13.096037864685059,13.326897621154785,13.22196102142334,416300.0,8.997376441955566,9.303948783874512,8.976515922546387,8.520900220870972,8.49728715861285
2000-06-07,13.1589994430542,12.676292419433594,13.138011932373047,13.1589994430542,638400.0,8.954527854919434,9.230636978149414,8.988355770111085,8.529220247268677,8.501482027386306
2000-06-08,13.096037864685059,12.718267440795898,13.096037864685059,12.73925495147705,529400.0,8.66889476776123,9.155421002705891,8.99960298538208,8.535674486160278,8.503003961389714
2000-06-09,12.90715217590332,12.550369262695312,12.781229019165039,12.571356773376465,494300.0,8.554641723632812,9.084965324401855,9.009987316131593,8.542259745597839,8.503469166454968
2000-06-12,12.655305862426758,12.424446105957031,12.613330841064453,12.445433616638184,272100.0,8.468955039978027,9.029743512471518,9.011831283569336,8.547988138198853,8.503161004611425
2000-06-13,12.571356773376465,12.445433616638184,12.445433616638184,12.508395195007324,462400.0,8.511797904968262,8.963096491495769,9.013394412994385,8.555560064315795,8.503237437357944
2000-06-14,12.508395195007324,12.214573860168457,12.508395195007324,12.340497016906738,257500.0,8.397547721862793,8.907874615987142,9.0015793800354,8.561281952857971,8.502310334590444
2000-06-15,12.52938175201416,12.382471084594727,12.424446105957031,12.508395195007324,1081000.0,8.511797904968262,8.846939849853516,8.992902698516845,8.571684002876282,8.502392835202425
2000-06-16,12.46642017364502,12.256547927856445,12.46642017364502,12.319509506225586,557400.0,8.383267402648926,8.792670186360677,8.986490783691407,8.58320638179779,8.501365891818342
2000-06-19,12.319509506225586,11.7108793258667,12.277535438537598,11.857789993286133,767700.0,8.069070816040039,8.724118741353353,8.976070556640625,8.591507167816163,8.497671062110836
2000-06-20,12.235560417175293,11.626931190490723,11.752854347229004,12.235560417175293,1004100.0,8.326140403747559,8.673657417297363,8.967093963623046,8.599960875511169,8.49621741246369
2000-06-21,12.760241508483887,12.172598838806152,12.172598838806152,12.340497016906738,754300.0,8.397547721862793,8.635573196411134,8.958976650238037,8.609413080215454,8.495388255399817
2000-06-22,12.634318351745605,12.256547927856445,12.382471084594727,12.550369262695312,697400.0,8.540361404418945,8.597489166259766,8.949164505004882,8.618586816787719,8.495763031641642
2000-06-23,12.487407684326172,12.277535438537598,12.46642017364502,12.382471084594727,549400.0,8.426111221313477,8.550836118062337,8.941049556732178,8.626191368103028,8.495187396845541
2000-06-26,12.84419059753418,12.46642017364502,12.46642017364502,12.571356773376465,371600.0,8.554641723632812,8.517512003580729,8.93749631881714,8.633659043312072,8.495674727392979
2000-06-27,12.676292419433594,12.277535438537598,12.571356773376465,12.340497016906738,830200.0,8.397547721862793,8.47752342224121,8.941894340515137,8.639271335601807,8.494876946860213
2000-06-28,12.340497016906738,11.962726593017578,12.340497016906738,12.193586349487305,522900.0,8.297575950622559,8.43372662862142,8.935475254058838,8.64359947681427,8.49328580979378
2000-06-29,12.193586349487305,11.899765014648438,12.193586349487305,12.046675682067871,812600.0,8.197607040405273,8.402307446797689,8.923643550872804,8.642092442512512,8.490920379638672
2000-06-30,12.865178108215332,11.836803436279297,12.046675682067871,11.92599868774414,1166400.0,8.11548900604248,8.373030598958334,8.91301389694214,8.641328654289246,8.487940765562511
2000-07-03,12.214573860168457,11.962726593017578,12.004701614379883,12.214573860168457,290900.0,8.311857223510742,8.362557411193848,8.906027183532714,8.642386355400085,8.486554280979426
2000-07-05,12.214573860168457,11.794828414916992,12.214573860168457,12.004701614379883,961800.0,8.169037818908691,8.339706738789877,8.899597282409667,8.642442498207092,8.4840736836195
2000-07-06,12.172598838806152,11.794828414916992,11.962726593017578,11.836803436279297,661100.0,8.054789543151855,8.316856193542481,8.886047000885009,8.644769401550294,8.480745899584866
2000-07-07,12.046675682067871,11.7108793258667,11.92075252532959,11.941739082336426,584200.0,8.12619686126709,8.291149457295736,8.875478591918945,8.644397134780883,8.478018599290115
2000-07-10,12.004701614379883,11.7108793258667,11.941739082336426,11.794828414916992,1199500.0,8.026225090026855,8.267346636454265,8.862053890228271,8.643594045639038,8.47456979387589
2000-07-11,11.878777503967285,11.689892768859863,11.836803436279297,11.752854347229004,866800.0,7.997664451599121,8.262586212158203,8.847201061248779,8.641367559432984,8.470956874616219
2000-07-12,10.241772651672363,9.150436401367188,10.073875427246094,10.241772651672363,8202600.0,6.969388008117676,8.172136052449543,8.807783908843994,8.630280494689941,8.459666883138786
2000-07-13,10.367696762084961,9.759066581726074,10.115849494934082,10.220786094665527,2301600.0,6.9551100730896,8.075973542531331,8.762939863204956,8.618055129051209,8.448438847242896
2000-07-14,10.220786094665527,9.738079071044922,10.220786094665527,9.884989738464355,1119400.0,6.72661018371582,7.955056794484457,8.718095846176148,8.601980328559875,8.435684560846399
2000-07-17,9.9899263381958,9.48623275756836,9.947951316833496,9.759066581726074,1329300.0,6.640915870666504,7.836043771107992,8.66925295829773,8.584764132499695,8.422487732242136
2000-07-18,9.905977249145508,9.675117492675781,9.759066581726074,9.738079071044922,829900.0,6.626637935638428,7.707510185241699,8.619553279876708,8.572240705490112,8.409379339566195
2000-07-19,9.696105003356934,9.360308647155762,9.654129981994629,9.48623275756836,1005600.0,6.45525598526001,7.578024069468181,8.565283365249634,8.55843008041382,8.395219025404558
2000-07-20,10.577569007873535,9.48623275756836,9.570180892944336,10.53559398651123,1429400.0,7.169333457946777,7.502807903289795,8.52643759727478,8.552329115867614,8.386399704775364
2000-07-21,10.577569007873535,10.09486198425293,10.577569007873535,10.199798583984375,989500.0,6.940827369689941,7.419022591908773,8.48130789756775,8.543516397476196,8.376074188096183
2000-07-24,10.115849494934082,10.010912895202637,10.115849494934082,10.073875427246094,1077700.0,6.8551411628723145,7.334999402364095,8.423039264678955,8.530718064308166,8.365287429052042
2000-07-25,10.40967082977295,9.9899263381958,10.073875427246094,10.40967082977295,681900.0,7.083648681640625,7.253118832906087,8.365341835021972,8.521626925468444,8.356261804070272
2000-07-26,10.30473518371582,10.010912895202637,10.157824516296387,10.283747673034668,364800.0,7.034262657165527,7.177467155456543,8.309513149261475,8.509482007026673,8.347017054791218
2000-07-27,10.47263240814209,10.031900405883789,10.199798583984375,10.231279373168945,888300.0,6.998373508453369,7.107039419809977,8.248396520614625,8.497404870986939,8.337651474608315
2000-07-28,10.30473518371582,10.09486198425293,10.262760162353516,10.157824516296387,723300.0,6.948128700256348,7.028501542409261,8.19141640663147,8.48269190788269,8.32806855892313
2000-07-31,10.40967082977295,9.9899263381958,10.241772651672363,10.283747673034668,920700.0,7.034262657165527,6.962370713551839,8.139872121810914,8.470546989440917,8.319206874664516
2000-08-01,10.493619918823242,10.241772651672363,10.493619918823242,10.346709251403809,797200.0,7.077330589294434,6.901015122731526,8.095473089218139,8.456841650009155,8.3107587366688
2000-08-02,10.808428764343262,10.220786094665527,10.325721740722656,10.577569007873535,765600.0,7.235240936279297,6.918738651275635,8.049947843551635,8.444573221206666,8.303491724504006
2000-08-03,10.598556518554688,10.30473518371582,10.598556518554688,10.451645851135254,718800.0,7.149106502532959,6.931671746571859,8.00841245651245,8.434145607948302,8.295744172678697
2000-08-04,10.577569007873535,10.346709251403809,10.47263240814209,10.346709251403809,404400.0,7.077330589294434,6.955053106943766,7.9614426803588865,8.425275745391845,8.287621415456137
2000-08-07,10.388683319091797,10.052887916564941,10.388683319091797,10.30473518371582,689100.0,7.048620223999023,6.982233397165934,7.918468837738037,8.412705507278442,8.279416109552447
2000-08-08,10.661518096923828,10.220786094665527,10.30473518371582,10.661518096923828,729300.0,7.292664527893066,7.02663516998291,7.8823752784729,8.395891342163086,8.272924322831003
2000-08-09,11.144224166870117,10.53559398651123,10.577569007873535,10.871390342712402,726000.0,7.436221122741699,7.092032845815023,7.849438495635987,8.38392604827881,8.267455674464406
2000-08-10,10.85040283203125,10.577569007873535,10.829415321350098,10.588062286376953,291200.0,7.242417335510254,7.096905104319254,7.814910621643066,8.371871576309204,8.260799581354314
2000-08-11,10.997313499450684,10.619543075561523,10.661518096923828,10.78744125366211,459200.0,7.37879753112793,7.126103115081787,7.780254135131836,8.361749792099,8.255109245546402
2000-08-14,11.039288520812988,10.745467185974121,10.745467185974121,10.829415321350098,590200.0,7.407510757446289,7.1629277547200525,7.745886211395264,8.350492925643922,8.249675921904736
2000-08-15,10.808428764343262,10.619543075561523,10.78744125366211,10.682504653930664,314700.0,7.307018756866455,7.1778190930684405,7.710936517715454,8.338657784461976,8.24367173614016
2000-08-16,10.724479675292969,10.53559398651123,10.703492164611816,10.556581497192383,989200.0,7.220882892608643,7.190260442097982,7.675406646728516,8.32596128463745,8.237198389029201
2000-08-17,10.661518096923828,10.53559398651123,10.619543075561523,10.661518096923828,429700.0,7.292664527893066,7.209879843393962,7.642169380187989,8.315262575149536,8.231257924493754
2000-08-18,11.060275077819824,10.745467185974121,10.871390342712402,10.829415321350098,662600.0,7.407510757446289,7.240505313873291,7.616941699981689,8.308272342681885,8.226109504699707
2000-08-21,10.892377853393555,10.577569007873535,10.892377853393555,10.745467185974121,238200.0,7.350085735321045,7.261560185750326,7.592850580215454,8.301418948173524,8.220668363274996
2000-08-22,10.766453742980957,10.451645851135254,10.661518096923828,10.640530586242676,401100.0,7.278307914733887,7.2749586741129555,7.569037637710571,8.290434460639954,8.214851323469185
2000-08-23,10.598556518554688,10.241772651672363,10.577569007873535,10.40967082977295,396300.0,7.1204023361206055,7.26730276743571,7.541209726333618,8.277302069664001,8.208136912503857
2000-08-24,10.493619918823242,10.325721740722656,10.325721740722656,10.388683319091797,148300.0,7.106040954589844,7.264431730906169,7.515379590988159,8.25847948551178,8.201416815199503
