Date,High,Low,Open,Close,Volume,Adj Close,CRM-15ma,CRM-50ma,CRM-100ma,CRM-200ma
2004-07-22,3.2950000762939453,2.825000047683716,2.887500047683716,3.244999885559082,9824800.0,3.244999885559082,3.9171666304270425,3.967380932399205,3.967380932399205,3.967380932399205
2004-07-23,3.375,3.1875,3.237499952316284,3.259999990463257,1674400.0,3.259999990463257,3.8673332850138347,3.935227253220298,3.935227253220298,3.935227253220298
2004-07-26,3.387500047683716,3.2200000286102295,3.387500047683716,3.319999933242798,1286000.0,3.319999933242798,3.805666621526082,3.908478239308233,3.908478239308233,3.908478239308233
2004-07-27,3.3575000762939453,3.2750000953674316,3.3450000286102295,3.2850000858306885,751200.0,3.2850000858306885,3.7413332939147947,3.8824999829133353,3.8824999829133353,3.8824999829133353
2004-07-28,3.305000066757202,3.1500000953674316,3.262500047683716,3.247499942779541,1534800.0,3.247499942779541,3.6859999656677247,3.8570999813079836,3.8570999813079836,3.8570999813079836
2004-07-29,3.3375000953674316,3.237499952316284,3.25,3.240000009536743,908000.0,3.240000009536743,3.6396666367848716,3.8333653670090895,3.8333653670090895,3.8333653670090895
2004-07-30,3.299999952316284,3.137500047683716,3.240000009536743,3.252500057220459,815200.0,3.252500057220459,3.5831666469573973,3.811851837016918,3.811851837016918,3.811851837016918
2004-08-02,3.2699999809265137,3.1424999237060547,3.244999885559082,3.202500104904175,1297600.0,3.202500104904175,3.5174999872843427,3.7900892751557484,3.7900892751557484,3.7900892751557484
2004-08-03,3.2725000381469727,2.997499942779541,3.200000047683716,3.0325000286102295,2944400.0,3.0325000286102295,3.4516666571299237,3.7639655080334893,3.7639655080334893,3.7639655080334893
2004-08-04,3.0374999046325684,2.987499952316284,3.0325000286102295,2.994999885559082,2746800.0,2.994999885559082,3.390499989191691,3.738333320617676,3.738333320617676,3.738333320617676
2004-08-05,2.997499942779541,2.6700000762939453,2.997499942779541,2.7249999046325684,3030400.0,2.7249999046325684,3.3164999802907307,3.7056451459084787,3.7056451459084787,3.7056451459084787
2004-08-06,2.75,2.677500009536743,2.7249999046325684,2.692500114440918,1797200.0,2.692500114440918,3.2293333212534585,3.6739843636751175,3.6739843636751175,3.6739843636751175
2004-08-09,2.762500047683716,2.7149999141693115,2.737499952316284,2.747499942779541,1121600.0,2.747499942779541,3.1456666469573973,3.6459090781934336,3.6459090781934336,3.6459090781934336
2004-08-10,2.759999990463257,2.7200000286102295,2.75,2.75,733200.0,2.75,3.0613333225250243,3.619558811187744,3.619558811187744,3.619558811187744
2004-08-11,2.737499952316284,2.6475000381469727,2.737499952316284,2.6549999713897705,628400.0,2.6549999713897705,3.04333332379659,3.591999987193516,3.591999987193516,3.591999987193516
2004-08-12,2.682499885559082,2.4800000190734863,2.680000066757202,2.497499942779541,1578000.0,2.497499942779541,2.993499994277954,3.561597208182017,3.561597208182017,3.561597208182017
2004-08-13,2.512500047683716,2.367500066757202,2.497499942779541,2.3975000381469727,2496000.0,2.3975000381469727,2.9359999974568685,3.5301351225053943,3.5301351225053943,3.5301351225053943
2004-08-16,2.4625000953674316,2.25,2.4000000953674316,2.430000066757202,2171200.0,2.430000066757202,2.8766666730244954,3.5011841999857047,3.5011841999857047,3.5011841999857047
2004-08-17,2.747499942779541,2.4700000286102295,2.4700000286102295,2.742500066757202,2968000.0,2.742500066757202,2.840500005086263,3.4817307606721535,3.4817307606721535,3.4817307606721535
2004-08-18,3.0374999046325684,2.6700000762939453,2.7249999046325684,2.987499952316284,1697600.0,2.987499952316284,2.8231666723887128,3.469374990463257,3.469374990463257,3.469374990463257
2004-08-19,3.0625,2.924999952316284,2.987499952316284,3.0425000190734863,1309600.0,3.0425000190734863,2.810000006357829,3.4589634057952137,3.4589634057952137,3.4589634057952137
2004-08-20,3.299999952316284,2.9725000858306885,3.125,3.1500000953674316,4034800.0,3.1500000953674316,2.8031666755676268,3.451607136499314,3.451607136499314,3.451607136499314
2004-08-23,3.237499952316284,3.0899999141693115,3.174999952316284,3.125,1127600.0,3.125,2.7980000019073485,3.4440116216970043,3.4440116216970043,3.4440116216970043
2004-08-24,3.194999933242798,3.1050000190734863,3.1500000953674316,3.192500114440918,1072400.0,3.192500114440918,2.8086666742960613,3.438295451077548,3.438295451077548,3.438295451077548
2004-08-25,3.262500047683716,3.125,3.200000047683716,3.240000009536743,1200800.0,3.240000009536743,2.825000015894572,3.4338888857099743,3.4338888857099743,3.4338888857099743
2004-08-26,3.25,3.202500104904175,3.242500066757202,3.2249999046325684,471200.0,3.2249999046325684,2.8583333492279053,3.429347820903944,3.429347820903944,3.429347820903944
2004-08-27,3.302500009536743,3.2249999046325684,3.25,3.2874999046325684,463600.0,3.2874999046325684,2.8980000019073486,3.4263297801322126,3.4263297801322126,3.4263297801322126
2004-08-30,3.315000057220459,3.265000104904175,3.305000066757202,3.2925000190734863,606000.0,3.2925000190734863,2.934333340326945,3.4235416601101556,3.4235416601101556,3.4235416601101556
2004-08-31,3.3125,3.174999952316284,3.299999952316284,3.25,874400.0,3.25,2.967666673660278,3.4199999935772953,3.4199999935772953,3.4199999935772953
2004-09-01,3.3324999809265137,3.2899999618530273,3.299999952316284,3.3324999809265137,512800.0,3.3324999809265137,3.012833340962728,3.4182499933242796,3.4182499933242796,3.4182499933242796
2004-09-02,3.492500066757202,3.319999933242798,3.319999933242798,3.4725000858306885,998800.0,3.4725000858306885,3.077833350499471,3.4016999912261965,3.419313720628327,3.419313720628327
2004-09-03,3.484999895095825,3.4049999713897705,3.4749999046325684,3.4375,924000.0,3.4375,3.147166681289673,3.386649990081787,3.41966345677009,3.41966345677009
2004-09-07,3.440000057220459,3.3499999046325684,3.440000057220459,3.3575000762939453,1192000.0,3.3575000762939453,3.209000015258789,3.3747999906539916,3.418490562798842,3.418490562798842
2004-09-08,3.3324999809265137,3.2874999046325684,3.3324999809265137,3.309999942779541,550000.0,3.309999942779541,3.246833340326945,3.3609999895095823,3.416481477242929,3.416481477242929
2004-09-09,3.325000047683716,3.242500066757202,3.309999942779541,3.2925000190734863,2529200.0,3.2925000190734863,3.2671666781107587,3.3448499917984007,3.4142272689125757,3.4142272689125757
2004-09-10,3.575000047683716,3.2874999046325684,3.2874999046325684,3.5625,2795200.0,3.5625,3.3018333435058596,3.3357499933242796,3.4168749962534224,3.4168749962534224
2004-09-13,3.875,3.5999999046325684,3.5999999046325684,3.799999952316284,4345200.0,3.799999952316284,3.3451666673024496,3.331599988937378,3.4235964867106654,3.4235964867106654
2004-09-14,4.022500038146973,3.75,3.799999952316284,3.9774999618530273,2052000.0,3.9774999618530273,3.401999998092651,3.326249990463257,3.4331465466269133,3.4331465466269133
2004-09-15,4.284999847412109,3.924999952316284,3.9800000190734863,4.085000038146973,4147200.0,4.085000038146973,3.4614999930063886,3.322949991226196,3.444194910889965,3.444194910889965
2004-09-16,4.122499942779541,4.014999866485596,4.087500095367432,4.065000057220459,2518400.0,4.065000057220459,3.5164999961853027,3.3226999950408938,3.4545416633288064,3.4545416633288064
2004-09-17,4.052499771118164,3.7100000381469727,4.050000190734863,3.9175000190734863,4487600.0,3.9175000190734863,3.562666670481364,3.3223499965667727,3.4621311445705225,3.4621311445705225
2004-09-20,4.025000095367432,3.922499895095825,3.9375,4.002500057220459,597200.0,4.002500057220459,3.6103333473205566,3.3203999996185303,3.4708467721939087,3.4708467721939087
2004-09-21,4.224999904632568,4.012499809265137,4.012499809265137,4.090000152587891,2327200.0,4.090000152587891,3.6635000228881838,3.318450002670288,3.4806746036287337,3.4806746036287337
2004-09-22,4.074999809265137,3.952500104904175,4.074999809265137,4.017499923706055,2076800.0,4.017499923706055,3.7146666844685874,3.318400001525879,3.489062499254942,3.489062499254942
2004-09-23,4.017499923706055,3.9124999046325684,4.017499923706055,3.927500009536743,1117600.0,3.927500009536743,3.7543333530426026,3.3187000036239622,3.495807691720816,3.495807691720816
2004-09-24,4.212500095367432,3.950000047683716,3.990000009536743,4.010000228881836,2796000.0,4.010000228881836,3.790166695912679,3.3222000074386595,3.503598487738407,3.503598487738407
2004-09-27,4.017499923706055,3.877500057220459,4.0,3.8975000381469727,1380000.0,3.8975000381469727,3.820833365122477,3.3201500082015993,3.5094776153564453,3.5094776153564453
2004-09-28,3.884999990463257,3.692500114440918,3.880000114440918,3.75,1862800.0,3.75,3.8470000267028808,3.31510000705719,3.5130147092482624,3.5130147092482624
2004-09-29,3.9674999713897705,3.762500047683716,3.762500047683716,3.9375,1700400.0,3.9375,3.8888333638509116,3.313550009727478,3.519166669983795,3.519166669983795
2004-09-30,3.9774999618530273,3.9049999713897705,3.9375,3.9075000286102295,4521200.0,3.9075000286102295,3.9298333644866945,3.333200011253357,3.524714289392744,3.524714289392744
2004-10-01,4.195000171661377,3.880000114440918,3.9075000286102295,4.162499904632568,2613600.0,4.162499904632568,3.9698333581288656,3.3515500116348265,3.533697185382037,3.533697185382037
2004-10-04,4.460000038146973,4.139999866485596,4.287499904632568,4.21750020980835,3153200.0,4.21750020980835,3.9976667086283366,3.3707000160217286,3.5431944496101804,3.5431944496101804
2004-10-05,4.28000020980835,4.150000095367432,4.21999979019165,4.224999904632568,1360800.0,4.224999904632568,4.014166704813639,3.388800015449524,3.5525342503639115,3.5525342503639115
2004-10-06,4.3125,4.122499942779541,4.224999904632568,4.3125,1433600.0,4.3125,4.029333368937174,3.4093500137329102,3.562804057791426,3.562804057791426
2004-10-07,4.704999923706055,4.402500152587891,4.474999904632568,4.625,5887200.0,4.625,4.06666669845581,3.4369000148773194,3.5769666703542073,3.5769666703542073
2004-10-08,4.614999771118164,4.367499828338623,4.614999771118164,4.40500020980835,2528400.0,4.40500020980835,4.099166711171468,3.4602000188827513,3.58786184850492,3.58786184850492
2004-10-11,4.587500095367432,4.400000095367432,4.409999847412109,4.545000076293945,1064800.0,4.545000076293945,4.1353333791097,3.486050019264221,3.6002922150995826,3.6002922150995826
2004-10-12,4.597499847412109,4.417500019073486,4.5,4.597499847412109,897200.0,4.597499847412109,4.169166692097982,3.51395001411438,3.6130769283343582,3.6130769283343582
2004-10-13,4.807499885559082,4.602499961853027,4.650000095367432,4.625,1728000.0,4.625,4.209666697184245,3.545800013542175,3.6258860811402527,3.6258860811402527
2004-10-14,4.6875,4.462500095367432,4.625,4.497499942779541,1047200.0,4.497499942779541,4.247666692733764,3.5758500146865844,3.6367812544107436,3.6367812544107436
2004-10-15,4.559999942779541,4.400000095367432,4.514999866485596,4.494999885559082,946800.0,4.494999885559082,4.280000003178914,3.611250014305115,3.647376546153316,3.647376546153316
2004-10-18,4.574999809265137,4.412499904632568,4.474999904632568,4.572500228881836,692800.0,4.572500228881836,4.325000015894572,3.6488500165939333,3.6586585422841513,3.6586585422841513
2004-10-19,4.610000133514404,4.53000020980835,4.587500095367432,4.557499885559082,622400.0,4.557499885559082,4.378833341598511,3.685050015449524,3.669487956058548,3.669487956058548
2004-10-20,4.565000057220459,4.474999904632568,4.53249979019165,4.537499904632568,760800.0,4.537499904632568,4.418833335240682,3.7208000135421755,3.6798214316368103,3.6798214316368103
2004-10-21,4.670000076293945,4.510000228881836,4.542500019073486,4.599999904632568,721600.0,4.599999904632568,4.464999993642171,3.7597000122070314,3.690647060730878,3.690647060730878
2004-10-22,4.644999980926514,4.3125,4.625,4.349999904632568,1116800.0,4.349999904632568,4.477499993642171,3.7967500114440917,3.6983139542646186,3.6983139542646186
2004-10-25,4.590000152587891,4.387499809265137,4.387499809265137,4.537499904632568,1056000.0,4.537499904632568,4.498833306630453,3.839550008773804,3.7079597697860893,3.7079597697860893
2004-10-26,4.612500190734863,4.447500228881836,4.525000095367432,4.612500190734863,476800.0,4.612500190734863,4.524666659037272,3.883200011253357,3.718238638205962,3.718238638205962
2004-10-27,4.897500038146973,4.537499904632568,4.625,4.817500114440918,1922800.0,4.817500114440918,4.558333333333334,3.9247000122070315,3.7305898907479276,3.7305898907479276
2004-10-28,5.150000095367432,4.75,4.824999809265137,5.037499904632568,2500800.0,5.037499904632568,4.5858333269755045,3.965700011253357,3.7451111131244237,3.7451111131244237
2004-10-29,5.079999923706055,4.852499961853027,5.025000095367432,5.079999923706055,1799600.0,5.079999923706055,4.6308333079020185,4.0064500093460085,3.759780220933013,3.759780220933013
2004-11-01,5.5,5.099999904632568,5.125,5.425000190734863,3213600.0,5.425000190734863,4.68949998219808,4.051950011253357,3.7778804379960764,3.7778804379960764
2004-11-02,5.625,5.442500114440918,5.625,5.489999771118164,3029600.0,5.489999771118164,4.748999977111817,4.09925000667572,3.7962903232984644,3.7962903232984644
2004-11-03,5.675000190734863,5.375,5.552499771118164,5.417500019073486,1917600.0,5.417500019073486,4.801833311716716,4.143750004768371,3.813537234955646,3.813537234955646
2004-11-04,5.432499885559082,5.125,5.400000095367432,5.144999980926514,1398400.0,5.144999980926514,4.844999980926514,4.181850004196167,3.827552632281655,3.827552632281655
2004-11-05,5.340000152587891,5.137499809265137,5.207499980926514,5.215000152587891,1574800.0,5.215000152587891,4.892999998728434,4.221650009155273,3.842005210618178,3.842005210618178
2004-11-08,5.215000152587891,5.065000057220459,5.215000152587891,5.099999904632568,1014400.0,5.099999904632568,4.928166643778483,4.257900009155273,3.854974228082244,3.854974228082244
2004-11-09,5.012499809265137,4.777500152587891,4.925000190734863,4.882500171661377,1935600.0,4.882500171661377,4.949833329518636,4.289700012207032,3.8654591866901944,3.8654591866901944
2004-11-10,4.912499904632568,4.815000057220459,4.912499904632568,4.882500171661377,779200.0,4.882500171661377,4.972833347320557,4.322350015640259,3.8757323279525293,3.8757323279525293
2004-11-11,5.034999847412109,4.862500190734863,4.882500171661377,5.005000114440918,1007200.0,5.005000114440918,4.99983336130778,4.355800018310547,3.887025005817413,3.887025005817413
2004-11-12,5.0625,4.875,5.050000190734863,5.0,556400.0,5.0,5.043166700998942,4.3863500165939335,3.894025003910065,3.898044560215261
2004-11-15,5.199999809265137,5.0,5.019999980926514,5.199999809265137,2122000.0,5.199999809265137,5.08733336130778,4.421600012779236,3.9041250014305113,3.9108088273628083
2004-11-16,5.300000190734863,5.074999809265137,5.199999809265137,5.147500038146973,2562400.0,5.147500038146973,5.12300001780192,4.457400012016296,3.916100001335144,3.9228155381471206
2004-11-17,5.237500190734863,5.067500114440918,5.199999809265137,5.210000038146973,1586400.0,5.210000038146973,5.149166679382324,4.495400013923645,3.928200001716614,3.9351923121855807
2004-11-18,4.75,4.327499866485596,4.75,4.454999923706055,9432400.0,4.454999923706055,5.110333347320557,4.5186500120162965,3.9317500019073486,3.9401428608667284
2004-11-19,4.612500190734863,4.262499809265137,4.550000190734863,4.4375,3152800.0,4.4375,5.067500019073487,4.5361500120162965,3.935950002670288,3.9448349093491175
2004-11-22,4.525000095367432,4.372499942779541,4.4375,4.40500020980835,872000.0,4.40500020980835,4.999500020345052,4.548250017166137,3.9399250030517576,3.949135519633783
2004-11-23,4.505000114440918,4.382500171661377,4.40500020980835,4.494999885559082,1104800.0,4.494999885559082,4.9331666946411135,4.558600015640259,3.942425003051758,3.9541898193182767
2004-11-24,4.559999942779541,4.449999809265137,4.5,4.5,907600.0,4.5,4.872000026702881,4.566900014877319,3.944925003051758,3.959197252168568
2004-11-26,4.474999904632568,4.362500190734863,4.474999904632568,4.432499885559082,514400.0,4.432499885559082,4.824500020345052,4.574250011444092,3.9484750032424927,3.963500003381209
2004-11-29,4.462500095367432,4.375,4.434999942779541,4.375,1548000.0,4.375,4.768500010172526,4.583400011062622,3.952875003814697,3.9672072105579548
2004-11-30,4.517499923706055,4.335000038146973,4.377500057220459,4.364999771118164,2276400.0,4.364999771118164,4.719500001271566,4.590650005340576,3.955525002479553,3.970758929848671
2004-12-01,4.412499904632568,4.202499866485596,4.367499828338623,4.235000133514404,2311200.0,4.235000133514404,4.676333332061768,4.5935500049591065,3.9560000038146974,3.973097347580226
2004-12-02,4.255000114440918,4.105000019073486,4.244999885559082,4.247499942779541,2929200.0,4.247499942779541,4.6339999834696455,4.598150005340576,3.9582750034332275,3.975504387888992
2004-12-03,4.232500076293945,4.117499828338623,4.232500076293945,4.15749979019165,1043600.0,4.15749979019165,4.577499961853027,4.602750000953674,3.9607250022888185,3.9770869566046674
2004-12-06,4.199999809265137,4.09499979019165,4.199999809265137,4.137499809265137,1245200.0,4.137499809265137,4.51999994913737,4.60529999256134,3.96375,3.978469826024154
2004-12-07,4.139999866485596,3.9649999141693115,4.135000228881836,4.012499809265137,2875200.0,4.012499809265137,4.440833282470703,4.607599987983703,3.9638749980926513,3.9787606805817695
2004-12-08,4.034999847412109,3.9649999141693115,4.012499809265137,3.9800000190734863,2116000.0,3.9800000190734863,4.362999947865804,4.612199988365173,3.9636499977111814,3.9787711834503434
2004-12-09,4.127500057220459,3.944999933242798,3.9749999046325684,4.065000057220459,2348400.0,4.065000057220459,4.2866666158040365,4.6147499895095825,3.96414999961853,3.979495795834966
2004-12-10,4.119999885559082,3.9774999618530273,4.039999961853027,3.9800000190734863,1934400.0,3.9800000190734863,4.254999955495198,4.616199989318847,3.974700000286102,3.979499997695287
2004-12-13,4.074999809265137,3.9649999141693115,4.017499923706055,4.025000095367432,1150400.0,4.025000095367432,4.227499961853027,4.613449993133545,3.9825000023841857,3.9798760315603463
2004-12-14,4.192500114440918,3.9800000190734863,4.012499809265137,4.085000038146973,1650400.0,4.085000038146973,4.206166617075602,4.610799989700317,3.9907500028610228,3.9807377037454823
2004-12-15,4.114999771118164,4.012499809265137,4.099999904632568,4.070000171661377,1510400.0,4.070000171661377,4.177833302815755,4.6076999950408934,3.998250005245209,3.98146341486675
2004-12-16,4.125,4.067500114440918,4.070000171661377,4.09499979019165,1602400.0,4.09499979019165,4.150833288828532,4.603349990844727,4.006350002288818,3.9823790307967895
2004-12-17,4.097499847412109,3.9000000953674316,4.097499847412109,4.025000095367432,2897200.0,4.025000095367432,4.123666636149088,4.591349992752075,4.014125003814697,3.9827199993133546
2004-12-20,3.8499999046325684,3.6500000953674316,3.6500000953674316,3.799999952316284,38832000.0,3.799999952316284,4.085333299636841,4.579249987602234,4.019725003242493,3.9812698402102034
2004-12-21,4.047500133514404,3.8125,3.8125,4.025000095367432,15005200.0,4.025000095367432,4.062666654586792,4.568849987983704,4.027450003623962,3.981614172927977
2004-12-22,4.112500190734863,3.9625000953674316,3.9625000953674316,4.0625,6778800.0,4.0625,4.051166645685831,4.558149991035461,4.036050002574921,3.9822460934519768
2004-12-23,4.1875,4.065000057220459,4.065000057220459,4.152500152587891,5615200.0,4.152500152587891,4.044833326339722,4.548699994087219,4.047250003814697,3.9835658923600072
2004-12-27,4.349999904632568,4.172500133514404,4.1875,4.34250020980835,6694400.0,4.34250020980835,4.057166687647501,4.545599999427796,4.06072500705719,3.986326925571148
2004-12-28,4.417500019073486,4.25,4.357500076293945,4.295000076293945,3358800.0,4.295000076293945,4.067666705449422,4.541600003242492,4.076425008773803,3.988683209164452
2004-12-29,4.300000190734863,4.204999923706055,4.25,4.292500019073486,2126000.0,4.292500019073486,4.086333386103312,4.535999999046326,4.092425007820129,3.9909848516637627
2004-12-30,4.275000095367432,4.179999828338623,4.252500057220459,4.215000152587891,3416400.0,4.215000152587891,4.102000061670939,4.529150004386902,4.107100009918213,3.992669177234621
2004-12-31,4.275000095367432,4.162499904632568,4.162499904632568,4.235000133514404,1435600.0,4.235000133514404,4.113333400090536,4.523100008964539,4.121950011253357,3.9944776172068583
2005-01-03,4.244999885559082,4.102499961853027,4.102499961853027,4.150000095367432,3704000.0,4.150000095367432,4.124666738510132,4.5141000127792354,4.136900012493133,3.995629635563603
2005-01-04,4.175000190734863,4.03249979019165,4.137499809265137,4.090000152587891,2843200.0,4.090000152587891,4.129000075658163,4.508900017738342,4.152825014591217,3.9963235364240757
2005-01-05,4.494999885559082,4.177499771118164,4.195000171661377,4.487500190734863,12164400.0,4.487500190734863,4.155833419164022,4.5079000234603885,4.173725016117096,3.9999087674774394
2005-01-06,4.550000190734863,4.375,4.487500190734863,4.429999828338623,6628400.0,4.429999828338623,4.179833396275838,4.504250016212463,4.1937250137329105,4.003025369367737
2005-01-07,4.497499942779541,4.347499847412109,4.482500076293945,4.387499809265137,4608000.0,4.387499809265137,4.199333397547404,4.495650010108948,4.21017501115799,4.005791372532467
2005-01-10,4.394999980926514,4.237500190734863,4.25,4.244999885559082,3788400.0,4.244999885559082,4.214000050226847,4.479800009727478,4.222750010490418,4.007500004768372
2005-01-11,4.25,4.09250020980835,4.244999885559082,4.105000019073486,2862000.0,4.105000019073486,4.23433338801066,4.460300011634827,4.233375010490417,4.008191494231529
2005-01-12,3.862499952316284,3.677500009536743,3.75,3.7750000953674316,18628000.0,3.7750000953674316,4.217666721343994,4.427300009727478,4.239625010490418,4.006549301281781
2005-01-13,3.9200000762939453,3.762500047683716,3.8125,3.8125,4376800.0,3.8125,4.201000054677327,4.393750014305115,4.246500010490418,4.005192313160929
2005-01-14,3.825000047683716,3.677500009536743,3.8125,3.75,3806000.0,3.75,4.174166711171468,4.360400013923645,4.252075009346008,4.003420144319534
2005-01-18,3.7874999046325684,3.6624999046325684,3.7249999046325684,3.762500047683716,2507200.0,3.762500047683716,4.135500033696492,4.332750015258789,4.257300009727478,4.001758626411701
2005-01-19,3.797499895095825,3.7149999141693115,3.762500047683716,3.747499942779541,1841600.0,3.747499942779541,4.099000024795532,4.303400011062622,4.262525010108948,4.000017128578604
2005-01-20,3.747499942779541,3.6500000953674316,3.747499942779541,3.6524999141693115,4050000.0,3.6524999141693115,4.056333351135254,4.274450011253357,4.266175010204315,3.997653065895548
2005-01-21,3.682499885559082,3.5225000381469727,3.6600000858306885,3.612499952316284,7144400.0,3.612499952316284,4.016166671117147,4.249050006866455,4.269375009536743,3.995050679992985
2005-01-24,3.6424999237060547,3.450000047683716,3.612499952316284,3.4749999046325684,4587600.0,3.4749999046325684,3.965499989191691,4.220900001525879,4.271625008583069,3.991560406332848
2005-01-25,3.512500047683716,3.424999952316284,3.450000047683716,3.432499885559082,3506000.0,3.432499885559082,3.9176666418711346,4.189449996948242,4.272625007629395,3.987833336194356
2005-01-26,3.4725000858306885,3.3949999809265137,3.434999942779541,3.450000047683716,2882400.0,3.450000047683716,3.8749999682108562,4.158449997901917,4.272400007247925,3.98427152633667
2005-01-27,3.497499942779541,3.3375000953674316,3.452500104904175,3.4049999713897705,2001600.0,3.4049999713897705,3.8028332869211834,4.122550001144409,4.272075006961822,3.9804605292646507
2005-01-28,3.450000047683716,3.3424999713897705,3.4124999046325684,3.365000009536743,1974800.0,3.365000009536743,3.731833299001058,4.0869000005722045,4.27215000629425,3.9764379114886514
2005-01-31,3.430000066757202,3.3424999713897705,3.365000009536743,3.424999952316284,1607200.0,3.424999952316284,3.6676666418711346,4.051199998855591,4.273300006389618,3.97285714552
2005-02-01,3.484999895095825,3.3375000953674316,3.377500057220459,3.424999952316284,1214800.0,3.424999952316284,3.612999979654948,4.030599999427795,4.274625005722046,3.9693225829832017
2005-02-02,3.4375,3.317500114440918,3.424999952316284,3.325000047683716,3596000.0,3.325000047683716,3.5609999815622966,4.00835000038147,4.272250006198883,3.9651923103210254
2005-02-03,3.3499999046325684,3.315000057220459,3.325000047683716,3.3424999713897705,3137200.0,3.3424999713897705,3.5321666399637857,3.9870999956130984,4.267675006389618,3.961226117079425
2005-02-04,3.5199999809265137,3.325000047683716,3.3424999713897705,3.515000104904175,3363600.0,3.515000104904175,3.512333313624064,3.9675,4.263050007820129,3.958401901812493
2005-02-07,3.5350000858306885,3.3924999237060547,3.515000104904175,3.4049999713897705,912400.0,3.4049999713897705,3.4893333117167153,3.9455999994277953,4.256250007152557,3.9549213865268156
2005-02-08,3.5325000286102295,3.440000057220459,3.444999933242798,3.497499942779541,1408000.0,3.497499942779541,3.4716666380564374,3.926900000572205,4.250575006008148,3.952062502503395
2005-02-09,3.512500047683716,3.2774999141693115,3.502500057220459,3.315000057220459,1237600.0,3.315000057220459,3.4428333123524983,3.905700001716614,4.244550006389618,3.9481055929053643
2005-02-10,3.3499999046325684,3.240000009536743,3.3499999046325684,3.2674999237060547,1188800.0,3.2674999237060547,3.4171666463216144,3.8837500047683715,4.237200005054474,3.9439043233424056
2005-02-11,3.390000104904175,3.259999990463257,3.262500047683716,3.362499952316284,1364400.0,3.362499952316284,3.4004999796549478,3.8663000011444093,4.229925003051758,3.9403374253606502
