Date,High,Low,Open,Close,Volume,Adj Close,TSCO-15ma,TSCO-50ma,TSCO-100ma,TSCO-200ma
2000-01-25,0.9765625,0.9140625,0.9765625,0.9140625,2587200.0,0.8243661522865295,0.8727477312088012,0.8741275519132614,0.8741275519132614,0.8741275519132614
2000-01-26,0.9375,0.9296875,0.9296875,0.9375,233600.0,0.8455038070678711,0.8707514047622681,0.8724438022164738,0.8724438022164738,0.8724438022164738
2000-01-27,1.09375,0.94921875,0.958984375,1.06640625,817600.0,0.9617605805397034,0.8761532425880432,0.8774058454566531,0.8774058454566531,0.8774058454566531
2000-01-28,1.078125,1.0078125,1.078125,1.03125,504000.0,0.9300541877746582,0.8803807576497396,0.8801768108418113,0.8801768108418113,0.8801768108418113
2000-01-31,1.171875,1.046875,1.0546875,1.125,982400.0,1.0146042108535767,0.8888357877731323,0.8868981808423996,0.8868981808423996,0.8868981808423996
2000-02-01,1.109375,1.0859375,1.0859375,1.1015625,97600.0,0.9934669733047485,0.8986999988555908,0.8919728852453686,0.8919728852453686,0.8919728852453686
2000-02-02,1.109375,0.94921875,1.10546875,1.0078125,1073600.0,0.9089162945747375,0.9024577816327413,0.8927430402148854,0.8927430402148854,0.8927430402148854
2000-02-03,1.015625,0.97265625,1.0,0.9921875,572800.0,0.8948248624801636,0.9019880612691243,0.8928335542264192,0.8928335542264192,0.8928335542264192
2000-02-04,1.015625,1.00390625,1.015625,1.015625,388800.0,0.9159623384475708,0.9038669665654501,0.8937972535689672,0.8937972535689672,0.8937972535689672
2000-02-07,1.0703125,0.9921875,1.015625,1.0703125,126400.0,0.965283215045929,0.9071550250053406,0.8966566920280457,0.8966566920280457,0.8966566920280457
2000-02-08,1.1015625,1.0234375,1.05078125,1.07421875,75200.0,0.9688062071800232,0.911382528146108,0.8994316733800448,0.8994316733800448,0.8994316733800448
2000-02-09,1.1015625,1.046875,1.1015625,1.0703125,147200.0,0.965283215045929,0.9180760900179545,0.9018706193676701,0.9018706193676701,0.9018706193676701
2000-02-10,1.140625,1.09375,1.12890625,1.09375,454400.0,0.9864211678504944,0.9246522506078084,0.9048902818134853,0.9048902818134853,0.9048902818134853
2000-02-11,1.15625,1.08203125,1.09375,1.109375,331200.0,1.0005128383636475,0.93404674132665,0.9081876113496977,0.9081876113496977,0.9081876113496977
2000-02-14,1.125,1.03125,1.125,1.046875,220800.0,0.9441459774971008,0.9413274685541789,0.9093862235546112,0.9093862235546112,0.9093862235546112
2000-02-15,1.078125,1.0390625,1.0390625,1.0390625,1006400.0,0.9370999932289124,0.9488430579503377,0.91028021612475,0.91028021612475,0.91028021612475
2000-02-16,1.078125,1.0390625,1.046875,1.0390625,2041600.0,0.9370999932289124,0.9549494703610738,0.911118334159255,0.911118334159255,0.911118334159255
2000-02-17,1.0625,1.0234375,1.03125,1.046875,662400.0,0.9441459774971008,0.953775163491567,0.9121191718361594,0.9121191718361594,0.9121191718361594
2000-02-18,1.0859375,1.0234375,1.0234375,1.03125,793600.0,0.9300541877746582,0.953775163491567,0.9126466723049388,0.9126466723049388,0.9126466723049388
2000-02-22,1.04296875,1.0234375,1.0234375,1.03125,201600.0,0.9300541877746582,0.9481384952863058,0.9131440298897879,0.9131440298897879,0.9131440298897879
2000-02-23,1.03515625,1.0078125,1.03125,1.015625,204800.0,0.9159623384475708,0.9429715196291606,0.9132223162386153,0.9132223162386153,0.9132223162386153
2000-02-24,1.046875,1.0,1.0,1.0234375,476800.0,0.9230079650878906,0.9439109643300374,0.9134867932345416,0.9134867932345416,0.9134867932345416
2000-02-25,1.0546875,1.015625,1.0390625,1.0546875,374400.0,0.9511919021606445,0.9476687669754028,0.9144790329431233,0.9144790329431233,0.9144790329431233
2000-02-28,1.109375,1.03125,1.0859375,1.0859375,121600.0,0.9793753623962402,0.9518963019053142,0.9161430413906391,0.9161430413906391,0.9161430413906391
2000-02-29,1.125,1.0859375,1.0859375,1.125,244800.0,1.0146042108535767,0.9551843682924906,0.9186045706272126,0.9186045706272126,0.9186045706272126
2000-03-01,1.21875,1.109375,1.125,1.1796875,329600.0,1.0639253854751587,0.9615256468454997,0.9221489807454551,0.9221489807454551,0.9221489807454551
2000-03-02,1.1796875,1.125,1.1484375,1.125,48000.0,1.0146042108535767,0.9648137132326762,0.9243502957480294,0.9243502957480294,0.9243502957480294
2000-03-03,1.1875,1.109375,1.1796875,1.109375,307200.0,1.0005128383636475,0.9657531579335531,0.9261215176693228,0.9261215176693228,0.9261215176693228
2000-03-06,1.1640625,1.109375,1.125,1.140625,52800.0,1.0286962985992432,0.9676320552825928,0.9284527626904574,0.9284527626904574,0.9284527626904574
2000-03-07,1.140625,1.09765625,1.125,1.09765625,124800.0,0.9899438619613647,0.9706852475802104,0.9298192315631443,0.9298192315631443,0.9298192315631443
2000-03-08,1.125,1.09375,1.1015625,1.109375,449600.0,1.0005128383636475,0.9749127705891927,0.9313560491022856,0.9313560491022856,0.9313560491022856
2000-03-09,1.125,1.0625,1.109375,1.0859375,401600.0,0.9793753623962402,0.9777311285336813,0.9323777366191783,0.9323777366191783,0.9323777366191783
2000-03-10,1.109375,1.0546875,1.0546875,1.109375,46400.0,1.0005128383636475,0.9814889192581177,0.9337972179055214,0.9337972179055214,0.9337972179055214
2000-03-13,1.12890625,1.04296875,1.04296875,1.12890625,36800.0,1.01812744140625,0.9873604695002238,0.935518242874924,0.935518242874924,0.935518242874924
2000-03-14,1.11328125,1.03125,1.04296875,1.0703125,123200.0,0.965283215045929,0.9897090713183085,0.9361135423183441,0.9361135423183441,0.9361135423183441
2000-03-15,1.1875,1.0,1.0703125,1.125,998400.0,1.0146042108535767,0.9962851961453756,0.9385091292858124,0.9376525750347212,0.9376525750347212
2000-03-16,1.2109375,1.1171875,1.1640625,1.20703125,329600.0,1.088586449623108,1.0073237617810566,0.9427718842029571,0.9405551495460364,0.9405551495460364
2000-03-17,1.203125,1.125,1.17578125,1.171875,137600.0,1.0568794012069702,1.0143695950508118,0.9462948119640351,0.942749946747186,0.942749946747186
2000-03-20,1.203125,1.15234375,1.171875,1.203125,408000.0,1.0850632190704346,1.0214154521624248,0.9506632471084595,0.9453853777161351,0.9453853777161351
2000-03-21,1.2421875,1.16015625,1.171875,1.234375,112000.0,1.1132464408874512,1.0279916008313497,0.9551726007461547,0.9484373970465226,0.9484373970465226
2000-03-22,1.26953125,1.203125,1.203125,1.25,313600.0,1.1273385286331177,1.032219143708547,0.9608092951774597,0.951632060110569,0.951632060110569
2000-03-23,1.27734375,1.234375,1.24609375,1.27734375,70400.0,1.1519984006881714,1.0413787563641865,0.9667982721328735,0.9551472590680707,0.9551472590680707
2000-03-24,1.2734375,1.1953125,1.240234375,1.2109375,776000.0,1.092108964920044,1.0474851648012797,0.9706030380725861,0.9575086677896565,0.9575086677896565
2000-03-27,1.28125,1.1953125,1.1953125,1.2109375,393600.0,1.092108964920044,1.0517126758893331,0.9746896421909332,0.9597900287579681,0.9597900287579681
2000-03-28,1.265625,1.1953125,1.21875,1.23046875,118400.0,1.109723448753357,1.059697981675466,0.9785648643970489,0.9622889190912247,0.9622889190912247
2000-03-29,1.21875,1.1875,1.20703125,1.21875,710400.0,1.0991549491882324,1.0662741223971048,0.9824400901794433,0.964532624502651,0.964532624502651
2000-03-30,1.28125,1.2109375,1.228515625,1.25,169600.0,1.1273385286331177,1.0761383334795633,0.9876892650127411,0.9671585261821747,0.9671585261821747
2000-03-31,1.3125,1.2578125,1.265625,1.28125,217600.0,1.1555215120315552,1.086472245057424,0.9930441200733184,0.9701484148464505,0.9701484148464505
2000-04-03,1.34375,1.28125,1.296875,1.28125,83200.0,1.1555215120315552,1.0956318497657775,0.9989626407623291,0.9730448694899678,0.9730448694899678
2000-04-04,1.328125,1.2734375,1.328125,1.28515625,827200.0,1.1590451002120972,1.1085493087768554,1.0054448413848878,0.9759064115010775,0.9759064115010775
2000-04-05,1.31640625,1.2578125,1.3125,1.2890625,352000.0,1.1625676155090332,1.1184135357538858,1.0122088706493377,0.9787346115618041,0.9787346115618041
2000-04-06,1.3125,1.234375,1.3125,1.296875,534400.0,1.1696133613586426,1.1238153298695883,1.0186910617351532,0.9815835481259361,0.9815835481259361
2000-04-07,1.3359375,1.296875,1.296875,1.3359375,248000.0,1.2048428058624268,1.1336795568466187,1.0235527062416077,0.9848667725044138,0.9848667725044138
2000-04-10,1.3125,1.27734375,1.3125,1.28515625,54400.0,1.1590451002120972,1.1386116822560628,1.0281325244903565,0.9873910960943802,0.9873910960943802
2000-04-11,1.359375,1.3046875,1.3203125,1.359375,324800.0,1.225980281829834,1.1461272716522217,1.0323600459098816,0.9907995130334581,0.9907995130334581
2000-04-12,1.3671875,1.3359375,1.359375,1.3359375,51200.0,1.2048428058624268,1.151294223467509,1.0365875625610352,0.9938142072986549,0.9938142072986549
2000-04-13,1.375,1.234375,1.34375,1.234375,857600.0,1.1132464408874512,1.1487107594807944,1.0406741654872895,0.9954729883207215,0.9954729883207215
2000-04-14,1.234375,1.1875,1.2265625,1.234375,43200.0,1.1132464408874512,1.150119924545288,1.0450425970554351,0.997086323287389,0.997086323287389
2000-04-17,1.234375,1.1875,1.1875,1.1875,368000.0,1.0709718465805054,1.1487107833226522,1.048142787218094,0.9980847763048636,0.9980847763048636
2000-04-18,1.25,1.21875,1.21875,1.25,121600.0,1.1273385286331177,1.1498851219813029,1.0513838934898376,0.9998081596692403,0.9998081596692403
2000-04-19,1.2109375,1.2109375,1.2109375,1.2109375,32000.0,1.092108964920044,1.149415389696757,1.053849948644638,1.001022643948856,1.001022643948856
2000-04-20,1.25,1.2109375,1.25,1.21875,105600.0,1.0991549491882324,1.1475364844004312,1.0565273833274842,1.0022970894714454,1.0022970894714454
2000-04-24,1.21875,1.1796875,1.21875,1.1953125,38400.0,1.0780171155929565,1.142369524637858,1.0583593022823334,1.0032678590371058,1.0032678590371058
2000-04-25,1.21875,1.171875,1.203125,1.21875,67200.0,1.0991549491882324,1.1386117537816365,1.0603321444988252,1.0044816196719302,1.0044816196719302
2000-04-26,1.25390625,1.23828125,1.23828125,1.25,504000.0,1.1273385286331177,1.136497982343038,1.0639959955215454,1.006017331033945,1.006017331033945
2000-04-27,1.24609375,1.24609375,1.24609375,1.24609375,8000.0,1.1238154172897339,1.1339145024617514,1.067730304002762,1.0074716283951277,1.0074716283951277
2000-04-28,1.24609375,1.0,1.2421875,1.03125,432000.0,0.9300541877746582,1.1179438908894856,1.0675893878936769,1.0065275132656097,1.0065275132656097
2000-05-01,1.1171875,1.03125,1.0625,1.0546875,400000.0,0.9511919021606445,1.1010338306427,1.0677303063869477,1.0058608191559113,1.0058608191559113
2000-05-02,1.125,1.05859375,1.0625,1.05859375,313600.0,0.9547146558761597,1.0874118010203044,1.0682235157489777,1.0052519362597239,1.0052519362597239
2000-05-03,1.0625,1.02734375,1.0625,1.05859375,393600.0,0.9547146558761597,1.069327425956726,1.0687167251110077,1.0046573800199172,1.0046573800199172
2000-05-04,1.125,1.0625,1.0625,1.125,76800.0,1.0146042108535767,1.056644852956136,1.0706895625591277,1.0047730408435644,1.0047730408435644
2000-05-05,1.1796875,1.15234375,1.166015625,1.1796875,184000.0,1.0639253854751587,1.0533567825953165,1.0735079109668733,1.005452952850824,1.005452952850824
2000-05-08,1.1640625,1.1640625,1.1640625,1.1640625,11200.0,1.04983389377594,1.0491292794545493,1.075480750799179,1.0059572817249731,1.0059572817249731
2000-05-09,1.17578125,1.13671875,1.16015625,1.17578125,227200.0,1.0604021549224854,1.0484246333440146,1.077101286649704,1.00656902187326,1.00656902187326
2000-05-10,1.162109375,1.109375,1.162109375,1.125,52800.0,1.0146042108535767,1.0409090121587117,1.077101286649704,1.0066583017508188,1.0066583017508188
2000-05-11,1.125,1.09765625,1.11328125,1.09765625,73600.0,0.9899438619613647,1.0340980052948,1.075621656179428,1.0064746265882973,1.0064746265882973
2000-05-12,1.125,1.0859375,1.125,1.09375,80000.0,0.9864211678504944,1.026582419872284,1.0750579953193664,1.0062566542107125,1.0062566542107125
2000-05-15,1.125,1.09375,1.103515625,1.11328125,182400.0,1.0040358304977417,1.0216503341992695,1.0751284551620484,1.006232774385842,1.006232774385842
2000-05-16,1.15234375,1.12109375,1.12109375,1.125,137600.0,1.0146042108535767,1.0160136183102926,1.074846613407135,1.0063218322206051,1.0063218322206051
2000-05-17,1.1484375,1.09765625,1.1484375,1.09765625,134400.0,0.9899438619613647,1.0068539738655091,1.074846613407135,1.0061494325336657,1.0061494325336657
2000-05-18,1.125,1.0859375,1.11328125,1.0859375,416000.0,0.9793753623962402,0.9972246368726094,1.0744238638877868,1.0058705359697342,1.0058705359697342
2000-05-19,1.0859375,1.0,1.0859375,1.01953125,924800.0,0.9194854497909546,0.9965200543403625,1.0732260656356811,1.0049799680709839,1.0049799680709839
2000-05-22,1.05859375,1.03515625,1.03515625,1.05078125,395200.0,0.9476684927940369,0.9962851603825887,1.0721691787242889,1.0043951570987701,1.0043951570987701
2000-05-23,1.109375,1.03515625,1.048828125,1.0546875,324800.0,0.9511919021606445,0.9960503101348877,1.0708304679393768,1.0038577504832336,1.0038577504832336
2000-05-24,1.046875,1.03125,1.03125,1.03125,179200.0,0.9300541877746582,0.994406278928121,1.0701258873939514,1.0031197148561477,1.0031197148561477
2000-05-25,1.046875,0.921875,1.046875,0.9765625,252800.0,0.8807330131530762,0.9854815324147542,1.0674484634399415,1.002978796362877,1.0019079653343352
2000-05-26,1.03125,0.94921875,0.984375,1.03125,89600.0,0.9300541877746582,0.9765567859013875,1.0642778182029724,1.0035248512029649,1.0012035165347306
2000-05-30,1.0546875,1.0078125,1.0546875,1.0234375,65600.0,0.9230079650878906,0.9681017239888509,1.0616003894805908,1.003947600722313,1.0004443364235962
2000-05-31,1.015625,0.9453125,1.015625,0.9453125,188800.0,0.8525495529174805,0.9542448838551839,1.0569501161575316,1.0038066816329956,0.9990222711975758
2000-06-01,0.96875,0.87890625,0.9453125,0.94140625,225600.0,0.8490266799926758,0.9432063817977905,1.0516657209396363,1.0034191608428955,0.9975937417575291
2000-06-02,0.953125,0.9453125,0.953125,0.947265625,81600.0,0.8543111085891724,0.9341641982396444,1.0462051725387573,1.0035072338581086,0.9962420188031107
2000-06-05,0.9765625,0.9609375,0.96875,0.96875,646400.0,0.8736872673034668,0.9266486048698426,1.0406389498710633,1.0037186110019685,0.9950966472937682
2000-06-06,1.015625,0.984375,0.990234375,0.9921875,164800.0,0.8948248624801636,0.9193678736686707,1.0366932678222656,1.003648152947426,0.9941682048417904
2000-06-07,1.015625,0.984375,1.0,0.99609375,75200.0,0.8983474969863892,0.9116174260775248,1.0328180384635925,1.0037538403272628,0.9932891157788968
2000-06-08,1.0,0.9765625,1.0,0.9765625,145600.0,0.8807330131530762,0.9043367028236389,1.0282382297515869,1.0034015470743178,0.9922658784822984
2000-06-09,0.98046875,0.875,0.98046875,0.91796875,478400.0,0.8278890252113342,0.8942376136779785,1.022812911272049,1.0026265007257462,0.9907850059303077
2000-06-12,0.921875,0.90625,0.921875,0.90625,313600.0,0.8173201680183411,0.8874265948931376,1.0166125440597533,1.0021509045362473,0.9892362127346652
2000-06-13,0.9140625,0.90625,0.90625,0.91015625,89600.0,0.8208431601524353,0.8789715727170309,1.009918977022171,1.0014815485477448,0.9877460087295127
2000-06-14,0.9375,0.875,0.9140625,0.9375,238400.0,0.8455038070678711,0.871925699710846,1.0037186229228974,1.0013406318426132,0.9864982701184457
2000-06-15,0.9375,0.83203125,0.9375,0.859375,952000.0,0.7750449180603027,0.8615917483965556,0.9960386192798615,1.0007417303323747,0.9846595453179401
2000-06-16,0.90625,0.84375,0.849609375,0.88671875,374400.0,0.7997056841850281,0.8561899264653524,0.9887813806533814,1.0004951256513595,0.9830651154805874
2000-06-19,0.89453125,0.859375,0.892578125,0.86328125,113600.0,0.7785679697990417,0.846090845266978,0.9809604728221893,0.9998257672786712,0.9813172766286083
2000-06-20,0.89453125,0.822265625,0.89453125,0.859375,654400.0,0.7750449180603027,0.8362266421318054,0.9723645150661469,0.9979586106538773,0.9795692057932838
2000-06-21,0.8671875,0.82421875,0.8359375,0.8671875,355200.0,0.7820910215377808,0.8315294067064921,0.9648254334926605,0.9964789789915085,0.9779097252533215
2000-06-22,0.890625,0.859375,0.875,0.890625,235200.0,0.8032283782958984,0.8284761865933736,0.9563703954219818,0.9943652206659317,0.9764540473620097
2000-06-23,0.8984375,0.8359375,0.890625,0.84765625,459200.0,0.7644764184951782,0.822487207253774,0.9475630676746368,0.992075315117836,0.9747021661317052
2000-06-26,0.859375,0.828125,0.83984375,0.8359375,160000.0,0.7539075016975403,0.8145018895467122,0.9403762888908386,0.990525227189064,0.9728923738002777
2000-06-27,0.85546875,0.75,0.85546875,0.78125,748800.0,0.7045866847038269,0.8018193443616232,0.9322030937671661,0.9886228454113006,0.9707110267344529
2000-06-28,0.83984375,0.76171875,0.76171875,0.83203125,568000.0,0.750384509563446,0.7919551452000936,0.925791347026825,0.9869670671224594,0.9689341999830738
2000-06-29,0.9140625,0.8203125,0.828125,0.90625,1294400.0,0.8173201680183411,0.7877276221911113,0.9195909798145294,0.9854874366521835,0.967721287727356
2000-06-30,1.1171875,0.85546875,0.85546875,1.03515625,2518400.0,0.9335769414901733,0.7947734832763672,0.916420339345932,0.985135143995285,0.9674503008524576
2000-07-03,1.07421875,0.97265625,1.0234375,0.97265625,398400.0,0.8772100210189819,0.7987661401430766,0.911981440782547,0.9842544120550155,0.9667397474679421
2000-07-05,0.97265625,0.890625,0.97265625,0.890625,633600.0,0.8032283782958984,0.7975918213526408,0.9064856660366059,0.9824224841594696,0.9654623148962855
2000-07-06,0.90625,0.875,0.890625,0.88671875,433600.0,0.7997056841850281,0.7945386131604513,0.9004966807365418,0.9804144126176834,0.9641773797744928
2000-07-07,0.88671875,0.78515625,0.875,0.84765625,1156800.0,0.7644764184951782,0.7938340465227763,0.893239438533783,0.9786177170276642,0.9626412185338827
2000-07-10,0.8828125,0.8046875,0.8671875,0.875,536000.0,0.7891368865966797,0.7931294600168864,0.8865458679199218,0.9771380859613419,0.9613167579847438
2000-07-11,0.8828125,0.859375,0.8828125,0.875,788800.0,0.7891368865966797,0.7938340544700623,0.8837275218963623,0.9756584548950196,0.9600123650196827
2000-07-12,0.921875,0.89453125,0.896484375,0.90625,651200.0,0.8173201680183411,0.7966524044672648,0.8810500872135162,0.974390196800232,0.9589394913580185
2000-07-13,0.9296875,0.89453125,0.89453125,0.9296875,1067200.0,0.8384579420089722,0.8004101991653443,0.8787249529361725,0.9734742343425751,0.9580403753181002
2000-07-14,0.9375,0.92578125,0.9296875,0.92578125,59200.0,0.8349350690841675,0.8025239785512288,0.8763293612003327,0.9725230431556702,0.9571284841608119
2000-07-17,0.92578125,0.890625,0.92578125,0.890625,100800.0,0.8032283782958984,0.8051074425379435,0.872101844549179,0.9713957035541534,0.9559968657353345
2000-07-18,0.9375,0.875,0.875,0.921875,492800.0,0.8314118981361389,0.8102744023005167,0.8674515748023987,0.9704797428846359,0.9550874864097929
2000-07-19,0.9375,0.90625,0.9375,0.90625,147200.0,0.8173201680183411,0.8177899678548177,0.8628013002872467,0.9691410255432129,0.9540891725084056
2000-07-20,0.91796875,0.890625,0.8984375,0.90625,187200.0,0.8173201680183411,0.822252345085144,0.8579396605491638,0.9675204735994339,0.9531052228358152
2000-07-21,0.921875,0.8671875,0.921875,0.8671875,97600.0,0.7820910215377808,0.8199037353197733,0.8532893967628479,0.965195341706276,0.9518836928265435
2000-07-24,0.90625,0.8671875,0.88671875,0.90625,299200.0,0.8173201680183411,0.8121532837549845,0.8498369228839874,0.9627292895317078,0.950929341586769
2000-07-25,0.96484375,0.8984375,0.90625,0.96484375,283200.0,0.8701643347740173,0.8116835713386535,0.8475117862224579,0.9612848907709122,0.9503605739331581
2000-07-26,0.96484375,0.9296875,0.9296875,0.9375,209600.0,0.8455038070678711,0.8145019332567851,0.8443411457538604,0.9597348004579545,0.9496273098292051
2000-07-27,0.9453125,0.921875,0.94140625,0.9296875,244800.0,0.8384579420089722,0.8170854171117147,0.8408182203769684,0.9578324168920517,0.9488553003304534
2000-07-28,0.921875,0.90625,0.921875,0.9140625,350400.0,0.8243661522865295,0.8210780660311381,0.8375066661834717,0.9561766397953033,0.9479967544818747
2000-07-31,0.9140625,0.8984375,0.90625,0.9140625,30400.0,0.8243661522865295,0.8234266837437948,0.8344064819812774,0.9544151729345322,0.9471499695353311
2000-08-01,0.90625,0.890625,0.89453125,0.890625,40000.0,0.8032283782958984,0.8243661165237427,0.8320813405513764,0.9526537030935287,0.9461709110915255
2000-08-02,0.90625,0.890625,0.90625,0.890625,24000.0,0.8032283782958984,0.8234266638755798,0.8291925382614136,0.9506808584928512,0.9452050831672307
2000-08-03,0.8984375,0.890625,0.8984375,0.8984375,46400.0,0.8102744817733765,0.8215477665265402,0.8263741898536682,0.9486023288965225,0.9442995086612317
2000-08-04,0.9140625,0.890625,0.90625,0.890625,347200.0,0.8032283782958984,0.8194339871406555,0.823837673664093,0.9469817805290223,0.9433590344587962
2000-08-07,0.9140625,0.90234375,0.90234375,0.90234375,16000.0,0.8137972354888916,0.8201385776201884,0.8224989581108093,0.9449737107753754,0.9425010093000551
2000-08-08,0.9140625,0.890625,0.9140625,0.890625,276800.0,0.8032283782958984,0.8182596762975057,0.8199624419212341,0.9421201300621033,0.9415847419908172
2000-08-09,0.9140625,0.890625,0.90625,0.90625,548800.0,0.8173201680183411,0.8182596762975057,0.8178486859798432,0.939724537730217,0.9407725552328272
2000-08-10,0.8984375,0.890625,0.890625,0.8984375,73600.0,0.8102744817733765,0.8177899638811748,0.8170031845569611,0.9369766503572464,0.9399251651454281
2000-08-11,0.91015625,0.90234375,0.90234375,0.91015625,33600.0,0.8208431601524353,0.8203734397888184,0.8164395141601563,0.9340526175498962,0.9391568941454733
2000-08-14,0.90625,0.8984375,0.90625,0.8984375,40000.0,0.8102744817733765,0.8199037273724874,0.8155587816238403,0.9308819770812988,0.9383307248353958
2000-08-15,0.91015625,0.90234375,0.90625,0.91015625,51200.0,0.8208431601524353,0.8166156490643819,0.8145018994808197,0.9275704246759414,0.9375823963979247
2000-08-16,0.91796875,0.90625,0.91015625,0.90625,723200.0,0.8173201680183411,0.8147367397944133,0.8129518055915832,0.9248225367069245,0.9368212430537501
2000-08-17,0.921875,0.8984375,0.8984375,0.90234375,86400.0,0.8137972354888916,0.8130926926930745,0.8112608003616333,0.9220394194126129,0.9360475071571158
2000-08-18,0.8984375,0.85546875,0.8984375,0.875,440000.0,0.7891368865966797,0.8107440749804179,0.8094288778305053,0.9188335537910461,0.9351293157786131
2000-08-21,0.8828125,0.87109375,0.87890625,0.87890625,67200.0,0.7926597595214844,0.8086303154627482,0.8087242925167084,0.9157686018943787,0.9342444117024818
2000-08-22,0.875,0.8671875,0.8671875,0.8671875,126400.0,0.7820910215377808,0.8072211583455403,0.8080197095870971,0.9123161268234253,0.9333051932446751
2000-08-23,0.87109375,0.8671875,0.8671875,0.87109375,88000.0,0.7856140732765198,0.8060468713442485,0.8073151278495788,0.908617052435875,0.9323991127540728
2000-08-24,0.8828125,0.875,0.875,0.87890625,48000.0,0.7926597595214844,0.8048725565274556,0.8062582468986511,0.9049884349107742,0.9315470435270449
2000-08-25,0.875,0.859375,0.875,0.875,140800.0,0.7891368865966797,0.8039331237475077,0.8065400862693787,0.9012893527746201,0.9306839516668609
2000-08-28,0.8671875,0.84375,0.859375,0.84765625,163200.0,0.7644764184951782,0.8006450692812602,0.8058355009555817,0.8973084408044815,0.9296827014670315
2000-08-29,0.845703125,0.75,0.845703125,0.80078125,704000.0,0.7222010493278503,0.7952432473500569,0.8047081625461578,0.8928343176841735,0.9284402963644016
2000-08-30,0.8203125,0.7578125,0.80078125,0.81640625,371200.0,0.7362927198410034,0.7898414174715678,0.8039331185817719,0.8881488168239593,0.9272965607898576
2000-08-31,0.8125,0.7890625,0.80859375,0.8125,59200.0,0.7327699661254883,0.7846744497617085,0.802946697473526,0.8838860654830932,0.9261455158510151
2000-09-01,0.8203125,0.80859375,0.81640625,0.80859375,1355200.0,0.7292470335960388,0.7785680413246154,0.8014670705795288,0.8789187330007553,0.9249872894848095
2000-09-05,0.8359375,0.80859375,0.8359375,0.8359375,19200.0,0.7539075016975403,0.7748102426528931,0.8012556922435761,0.8744093799591064,0.9239868228895622
2000-09-06,0.8359375,0.8125,0.8125,0.8359375,16000.0,0.7539075016975403,0.7703478654225667,0.8012556922435761,0.8708159905672074,0.9229979896268179
2000-09-07,0.828125,0.80859375,0.80859375,0.828125,36800.0,0.7468615770339966,0.7656506260236104,0.8021011900901794,0.8671521419286727,0.9219798600742583
2000-09-08,0.8359375,0.81640625,0.81640625,0.8359375,24000.0,0.7539075016975403,0.761657977104187,0.8021716499328613,0.8639814984798432,0.9210139269801392
2000-09-11,0.828125,0.8046875,0.828125,0.8125,36800.0,0.7327699661254883,0.7579001824061076,0.8004806458950042,0.8600358128547668,0.9199382472038269
2000-09-12,0.8203125,0.8046875,0.8203125,0.80859375,96000.0,0.7292470335960388,0.7536726673444112,0.7963940477371216,0.8564071935415268,0.9188547743992372
2000-09-13,0.8125,0.80859375,0.80859375,0.80859375,28800.0,0.7292470335960388,0.7501497348149617,0.7934347879886627,0.8527081143856049,0.9177835442252078
