Date,High,Low,Open,Close,Volume,Adj Close,AMP-15ma,AMP-50ma,AMP-100ma,AMP-200ma
2005-10-25,37.470001220703125,35.279998779296875,35.34000015258789,37.18000030517578,2900400.0,27.78057861328125,25.079727045694987,26.14577142123518,26.14577142123518,26.14577142123518
2005-10-26,37.720001220703125,36.70000076293945,36.849998474121094,37.0,2208000.0,27.646081924438477,25.2466002146403,26.19578177134196,26.19578177134196,26.19578177134196
2005-10-27,37.0,35.79999923706055,36.95000076293945,36.279998779296875,2033000.0,27.10810089111328,25.391555658976237,26.22521142036684,26.22521142036684,26.22521142036684
2005-10-28,37.20000076293945,36.209999084472656,36.5,37.099998474121094,1430200.0,27.720802307128906,25.565900548299155,26.271948635578156,26.271948635578156,26.271948635578156
2005-10-31,37.599998474121094,36.959999084472656,37.209999084472656,37.220001220703125,1211600.0,27.81047248840332,25.774616877237957,26.31857057051225,26.31857057051225,26.31857057051225
2005-11-01,36.959999084472656,36.459999084472656,36.900001525878906,36.560001373291016,1574900.0,27.31731414794922,25.951950327555338,26.34794538161334,26.34794538161334,26.34794538161334
2005-11-02,36.900001525878906,36.18000030517578,36.220001220703125,36.79999923706055,1201600.0,27.57963752746582,26.15822868347168,26.38313658578055,26.38313658578055,26.38313658578055
2005-11-03,37.619998931884766,36.720001220703125,36.720001220703125,37.41999816894531,1887900.0,28.044286727905273,26.406442387898764,26.429279645284016,26.429279645284016,26.429279645284016
2005-11-04,37.41999816894531,37.02000045776367,37.33000183105469,37.16999816894531,1731900.0,27.856904983520508,26.6501340230306,26.467864113885003,26.467864113885003,26.467864113885003
2005-11-07,37.16999816894531,36.81999969482422,37.099998474121094,37.02000045776367,1658700.0,27.74449920654297,26.881849416097005,26.50145977421811,26.50145977421811,26.50145977421811
2005-11-08,37.20000076293945,36.650001525878906,36.650001525878906,36.959999084472656,2119200.0,27.69953727722168,27.113056945800782,26.53217971019256,26.53217971019256,26.53217971019256
2005-11-09,38.18000030517578,36.900001525878906,36.959999084472656,37.880001068115234,2152200.0,28.389034271240234,27.353868103027345,26.57860107421875,26.57860107421875,26.57860107421875
2005-11-10,39.29999923706055,37.75,37.75,38.91999816894531,2513200.0,29.168439865112305,27.625718053181966,26.641767873996642,26.641767873996642,26.641767873996642
2005-11-11,38.959999084472656,38.470001220703125,38.5,38.90999984741211,1229800.0,29.160953521728516,27.876148096720378,26.701748484656925,26.701748484656925,26.701748484656925
2005-11-14,39.400001525878906,38.5099983215332,38.79999923706055,39.34000015258789,1160000.0,29.483203887939453,28.033989842732748,26.76643349403559,26.76643349403559,26.76643349403559
2005-11-15,39.400001525878906,38.470001220703125,39.0,39.209999084472656,1793000.0,29.38579559326172,28.14100430806478,26.82596445083618,26.82596445083618,26.82596445083618
2005-11-16,40.0,39.09000015258789,39.349998474121094,39.83000183105469,2568800.0,29.85045051574707,28.287962214152017,26.893175252278645,26.893175252278645,26.893175252278645
2005-11-17,41.18000030517578,39.779998779296875,40.099998474121094,40.0,2628100.0,29.977846145629883,28.479278564453125,26.960233315177586,26.960233315177586,26.960233315177586
2005-11-18,40.869998931884766,39.63999938964844,40.45000076293945,39.91999816894531,1556000.0,29.91790199279785,28.625751876831053,27.023162435978016,27.023162435978016,27.023162435978016
2005-11-21,42.0,40.16999816894531,40.16999816894531,41.58000183105469,2906900.0,31.161972045898438,28.849185180664062,27.109387636184692,27.109387636184692,27.109387636184692
2005-11-22,42.38999938964844,41.290000915527344,41.400001525878906,42.150001525878906,2368700.0,31.58916473388672,29.133975219726562,27.200811658586776,27.200811658586776,27.200811658586776
2005-11-23,43.7599983215332,42.20000076293945,42.20000076293945,43.470001220703125,2149100.0,32.57841873168945,29.467227300008137,27.308363800048827,27.308363800048827,27.308363800048827
2005-11-25,44.25,42.95000076293945,44.099998474121094,43.45000076293945,468300.0,32.56343078613281,29.76850357055664,27.406561431884764,27.41140432918773,27.41140432918773
2005-11-28,44.20000076293945,43.099998474121094,43.400001525878906,43.900001525878906,2377400.0,32.90068054199219,30.104755274454753,27.517630920410156,27.516967333280125,27.516967333280125
2005-11-29,43.9900016784668,41.72999954223633,43.75,42.54999923706055,2962200.0,31.88895034790039,30.381052017211914,27.606971511840822,27.599457578838997,27.599457578838997
2005-11-30,43.25,41.29999923706055,42.900001525878906,42.04999923706055,2761100.0,31.514209747314453,30.6353635152181,27.688817291259767,27.671952989366318,27.671952989366318
2005-12-01,43.880001068115234,41.88999938964844,41.95000076293945,43.310001373291016,1833000.0,32.4585075378418,30.906661732991537,27.794032249450684,27.758981253884055,27.758981253884055
2005-12-02,43.7400016784668,42.599998474121094,43.25,43.22999954223633,1057900.0,32.398555755615234,31.122002792358398,27.886092872619628,27.841830798557826,27.841830798557826
2005-12-05,43.70000076293945,42.90999984741211,43.220001220703125,43.52000045776367,1042900.0,32.61589813232422,31.352332433064777,27.97532726287842,27.925586365816887,27.925586365816887
2005-12-06,43.84000015258789,43.47999954223633,43.70000076293945,43.61000061035156,1154900.0,32.68335723876953,31.565675989786783,28.064864921569825,28.007616898109173,28.007616898109173
2005-12-07,44.779998779296875,43.220001220703125,43.59000015258789,43.36000061035156,2063900.0,32.495994567871094,31.773022588094076,28.158127250671388,28.08369109590175,28.08369109590175
2005-12-08,44.04999923706055,43.310001373291016,43.650001525878906,43.650001525878906,1227800.0,32.71331787109375,31.963880411783855,28.25947196960449,28.160851542154948,28.160851542154948
2005-12-09,44.02000045776367,43.36000061035156,43.63999938964844,43.7599983215332,515400.0,32.79576110839844,32.151741409301756,28.368443069458007,28.236833666191725,28.236833666191725
2005-12-12,43.7599983215332,42.880001068115234,43.75,43.130001068115234,1504900.0,32.323612213134766,32.31212209065755,28.479926376342775,28.302749449206935,28.302749449206935
2005-12-13,43.369998931884766,42.5099983215332,42.900001525878906,42.83000183105469,1321300.0,32.09877395629883,32.37457555135091,28.603351211547853,28.363003806462363,28.363003806462363
2005-12-14,43.029998779296875,41.52000045776367,42.83000183105469,41.529998779296875,1701600.0,31.12450408935547,32.343598175048825,28.719245567321778,28.40615224838257,28.40615224838257
2005-12-15,41.900001525878906,41.09000015258789,41.43000030517578,41.189998626708984,1220600.0,30.869688034057617,32.229682795206706,28.833779640197754,28.444052798931416,28.444052798931416
2005-12-16,42.40999984741211,41.40999984741211,41.439998626708984,42.2599983215332,1305600.0,31.67159652709961,32.170227177937825,28.968536186218262,28.492954976630934,28.492954976630934
2005-12-19,42.630001068115234,41.119998931884766,42.310001373291016,41.310001373291016,676200.0,30.959625244140625,32.040823491414386,29.08561611175537,28.529770950772868,28.529770950772868
2005-12-20,42.400001525878906,41.0,41.25,41.56999969482422,1121000.0,31.15448760986328,31.99185930887858,29.21511131286621,28.56836972517126,28.56836972517126
2005-12-21,42.599998474121094,40.970001220703125,41.56999969482422,41.54999923706055,1313300.0,31.13950538635254,31.966879018147786,29.344755172729492,28.60563256084055,28.60563256084055
2005-12-22,42.38999938964844,41.20000076293945,41.56999969482422,41.93000030517578,808300.0,31.424280166625977,31.897930526733397,29.483531532287596,28.645898955208914,28.645898955208914
2005-12-23,42.560001373291016,39.41999816894531,39.41999816894531,41.93000030517578,576000.0,31.424280166625977,31.832978820800783,29.625595512390138,28.685031084947184,28.685031084947184
2005-12-27,42.08000183105469,40.79999923706055,41.900001525878906,40.900001525878906,941900.0,30.6523494720459,31.702075576782228,29.754611892700197,28.712354951434666,28.712354951434666
2005-12-28,41.33000183105469,40.79999923706055,40.900001525878906,41.04999923706055,562800.0,30.764760971069336,31.574169158935547,29.884531745910646,28.740470102388564,28.740470102388564
2005-12-29,41.16999816894531,40.58000183105469,41.150001525878906,40.84000015258789,718300.0,30.607370376586914,31.448260879516603,30.01205066680908,28.765698484472328,28.765698484472328
2005-12-30,41.08000183105469,40.459999084472656,40.5099983215332,41.0,511700.0,30.72728729248047,31.315858840942383,30.131059074401854,28.791853001912436,28.791853001912436
2006-01-03,42.20000076293945,40.900001525878906,41.29999923706055,42.099998474121094,1351600.0,31.55169105529785,31.232920837402343,30.26027908325195,28.828166660509613,28.828166660509613
2006-01-04,44.38999938964844,42.880001068115234,43.0,43.41999816894531,3492100.0,32.54096221923828,31.247410837809245,30.403008270263673,28.876384784648945,28.876384784648945
2006-01-05,44.5,43.16999816894531,43.540000915527344,43.93000030517578,1777200.0,32.92317581176758,31.30237096150716,30.519160232543946,28.928266720894054,28.928266720894054
2006-01-06,44.20000076293945,43.380001068115234,43.939998626708984,43.599998474121094,2265200.0,32.67585372924805,31.405794270833333,30.61706573486328,28.975704531126386,28.975704531126386
2006-01-09,45.099998474121094,43.599998474121094,43.599998474121094,45.09000015258789,1310800.0,33.792537689208984,31.60065091451009,30.73999485015869,29.035914945602418,29.035914945602418
2006-01-10,44.869998931884766,44.459999084472656,44.79999923706055,44.65999984741211,1254200.0,33.47026824951172,31.720562362670897,30.86723819732666,29.090660048119815,29.090660048119815
2006-01-11,44.779998779296875,43.959999084472656,44.72999954223633,44.20000076293945,915500.0,33.125518798828125,31.86495526631673,30.975332527160646,29.13986564264065,29.13986564264065
2006-01-12,44.58000183105469,43.95000076293945,44.209999084472656,44.15999984741211,1161500.0,33.09554672241211,31.99435920715332,31.08103401184082,29.187524450830665,29.187524450830665
2006-01-13,44.25,43.709999084472656,44.099998474121094,43.880001068115234,907200.0,32.885684967041016,32.11077117919922,31.192401428222656,29.23155017126174,29.23155017126174
2006-01-17,43.900001525878906,42.970001220703125,43.650001525878906,43.529998779296875,684400.0,32.623390197753906,32.19071184794108,31.293276481628418,29.271454171573414,29.271454171573414
2006-01-18,43.900001525878906,42.27000045776367,43.29999923706055,42.31999969482422,976600.0,31.71656036376953,32.21019719441732,31.366721954345703,29.299885638924533,29.299885638924533
2006-01-19,42.90999984741211,42.029998779296875,42.45000076293945,42.599998474121094,947100.0,31.926408767700195,32.29513448079427,31.448112030029296,29.33007555994494,29.33007555994494
2006-01-20,42.54999923706055,41.880001068115234,42.5,42.20000076293945,1223300.0,31.626646041870117,32.352593485514326,31.52575496673584,29.356172951785002,29.356172951785002
2006-01-23,43.900001525878906,42.41999816894531,42.439998626708984,43.5,1574200.0,32.60091781616211,32.48549664815267,31.62378257751465,29.39263075924991,29.39263075924991
2006-01-24,43.70000076293945,41.689998626708984,42.099998474121094,43.47999954223633,2090500.0,32.58591842651367,32.60940539042155,31.707720260620118,29.42811173333062,29.42811173333062
2006-01-25,43.4900016784668,42.939998626708984,43.4900016784668,43.209999084472656,1058600.0,32.383575439453125,32.66486434936523,31.772022972106935,29.460589356474824,29.460589356474824
2006-01-26,44.29999923706055,43.0099983215332,43.95000076293945,43.29999923706055,1300600.0,32.451011657714844,32.65886764526367,31.83782413482666,29.493093946705695,29.493093946705695
2006-01-27,43.689998626708984,41.7599983215332,42.880001068115234,42.400001525878906,2305000.0,31.77651596069336,32.58242365519206,31.883690376281738,29.51764687158728,29.51764687158728
2006-01-30,42.45000076293945,41.5,42.400001525878906,41.54999923706055,1937300.0,31.13950538635254,32.48000043233235,31.918764572143555,29.534900685574147,29.534900685574147
2006-01-31,41.45000076293945,40.5099983215332,41.400001525878906,40.689998626708984,2449400.0,30.57590103149414,32.2655579884847,31.933273582458497,29.545858583952253,29.545858583952253
2006-02-01,43.119998931884766,40.29999923706055,40.7400016784668,41.25,1414900.0,30.99671745300293,32.10065460205078,31.953651008605956,29.560971697171528,29.560971697171528
2006-02-02,42.689998626708984,41.29999923706055,41.29999923706055,42.5099983215332,1530900.0,31.943540573120117,32.02185605367025,31.994163780212403,29.585534262902957,29.585534262902957
2006-02-03,43.04999923706055,41.56999969482422,42.150001525878906,42.599998474121094,2156700.0,32.01114273071289,31.94956245422363,32.01114719390869,29.610285369717346,29.610285369717346
2006-02-06,43.45000076293945,42.38999938964844,42.599998474121094,43.33000183105469,1148500.0,32.55971908569336,31.927831395467123,32.030558280944824,29.64007762947468,29.64007762947468
2006-02-07,43.79999923706055,43.06999969482422,43.18000030517578,43.54999923706055,773400.0,32.72502517700195,31.934607060750327,32.033490409851076,29.67092710494995,29.67092710494995
2006-02-08,43.95000076293945,43.400001525878906,43.400001525878906,43.810001373291016,923500.0,32.920387268066406,32.01486218770345,32.04062953948974,29.723595485687255,29.703099977852094
2006-02-09,44.2400016784668,43.72999954223633,43.95000076293945,43.91999816894531,514700.0,33.003047943115234,32.08663813273112,32.04267688751221,29.780153903961182,29.735452408884086
2006-02-10,43.939998626708984,43.279998779296875,43.70000076293945,43.56999969482422,659700.0,32.74004364013672,32.160864639282224,32.05969875335693,29.833335132598876,29.764623197537023
2006-02-13,43.59000015258789,42.86000061035156,43.58000183105469,42.880001068115234,712100.0,32.22156524658203,32.13557446797689,32.073845863342285,29.881331577301026,29.788247640316303
2006-02-14,44.11000061035156,42.529998779296875,42.81999969482422,43.939998626708984,1260200.0,33.01808547973633,32.164385604858396,32.08503742218018,29.93953483581543,29.81900800069173
2006-02-15,43.61000061035156,42.7599983215332,43.599998474121094,43.27000045776367,1072400.0,32.51460647583008,32.17312100728353,32.08735843658447,29.98672565460205,29.84443817498549
2006-02-16,43.47999954223633,42.77000045776367,43.290000915527344,43.43000030517578,720500.0,32.634857177734375,32.18537737528483,32.08773761749268,30.031532440185547,29.87051685725417
2006-02-17,44.2599983215332,43.40999984741211,43.40999984741211,44.02000045776367,758500.0,33.07820510864258,32.272156651814775,32.095634574890134,30.08024974822998,29.900217674396657
2006-02-21,44.349998474121094,43.13999938964844,43.13999938964844,43.91999816894531,436000.0,33.003047943115234,32.396392822265625,32.10577564239502,30.131951446533204,29.928684007137193
2006-02-22,45.650001525878906,44.08000183105469,44.08000183105469,45.459999084472656,1485900.0,34.16027069091797,32.63535079956055,32.134714698791505,30.197093334197998,29.967152976989745
2006-02-23,47.25,44.58000183105469,44.58000183105469,46.41999816894531,1164800.0,34.881629943847656,32.89434496561686,32.176432075500486,30.272437572479248,30.011427544258737
2006-02-24,46.47999954223633,45.54999923706055,45.54999923706055,46.2599983215332,869000.0,34.761409759521484,33.08220291137695,32.22518802642822,30.352557201385498,30.053838099752152
2006-02-27,46.959999084472656,45.869998931884766,46.20000076293945,46.79999923706055,938400.0,35.16718292236328,33.292605590820315,32.28655620574951,30.444953708648683,30.099088938890304
2006-02-28,47.15999984741211,45.36000061035156,45.91999816894531,45.47999954223633,1065900.0,34.1752815246582,33.40030975341797,32.347571754455565,30.53340866088867,30.13484501420406
2006-03-01,46.189998626708984,45.529998779296875,45.59000015258789,45.88999938964844,525800.0,34.48337173461914,33.51753285725911,32.4198454284668,30.626812534332274,30.172658290033755
2006-03-02,45.79999923706055,44.5,45.77000045776367,44.56999969482422,1151800.0,33.491477966308594,33.55560557047526,32.45624305725098,30.71238962173462,30.2012688044844
2006-03-03,44.790000915527344,43.66999816894531,44.31999969482422,44.0,1331500.0,33.063167572021484,33.55961354573568,32.498313903808594,30.791965007781982,30.225729477711212
2006-03-06,43.939998626708984,42.650001525878906,43.900001525878906,42.77000045776367,916100.0,32.1389045715332,33.519537607828774,32.51800224304199,30.866556777954102,30.241942825963942
2006-03-07,43.77000045776367,42.68000030517578,42.72999954223633,43.650001525878906,1619600.0,32.8001594543457,33.55811055501302,32.55121532440185,30.947985248565672,30.263440444689838
2006-03-08,43.95000076293945,43.189998626708984,43.650001525878906,43.34000015258789,1085300.0,32.56721496582031,33.528052520751956,32.574074020385744,31.02880277633667,30.28263856569926
2006-03-09,43.86000061035156,43.04999923706055,43.439998626708984,43.33000183105469,867200.0,32.55971908569336,33.53106002807617,32.59678279876709,31.111189155578614,30.30145741297194
2006-03-10,43.369998931884766,42.86000061035156,43.25,43.29999923706055,911500.0,32.53715515136719,33.52454655965169,32.634478912353515,31.194545402526856,30.31978280427026
2006-03-13,43.88999938964844,43.33000183105469,43.349998474121094,43.79999923706055,754600.0,32.91289138793945,33.51352564493815,32.67744152069092,31.28098663330078,30.340864987877325
2006-03-14,45.130001068115234,43.75,43.75,45.029998779296875,1289200.0,33.837135314941406,33.569131469726564,32.74203681945801,31.377043743133544,30.369060716321393
2006-03-15,45.54999923706055,44.7599983215332,44.84000015258789,45.38999938964844,671400.0,34.10767364501953,33.565625,32.80964454650879,31.470351810455323,30.398969619750975
2006-03-16,46.130001068115234,45.560001373291016,45.599998474121094,46.04999923706055,844200.0,34.60361099243164,33.54709040323893,32.87068294525147,31.56548101425171,30.432339789375426
2006-03-17,46.59000015258789,45.779998779296875,46.310001373291016,45.900001525878906,1275700.0,34.49089050292969,33.529055786132815,32.909681510925296,31.656344890594482,30.46429688160814
2006-03-20,46.150001525878906,45.220001220703125,46.060001373291016,45.349998474121094,981900.0,34.07760238647461,33.456417083740234,32.932770042419435,31.72596513748169,30.492525830864906
2006-03-21,45.52000045776367,43.880001068115234,45.29999923706055,43.91999816894531,1028500.0,33.003047943115234,33.37826817830403,32.93931392669678,31.77818983078003,30.51198724258778
2006-03-22,44.34000015258789,43.869998931884766,43.869998931884766,44.25,1277300.0,33.25102996826172,33.296112060546875,32.92848377227783,31.834239311218262,30.533056802016038
2006-03-23,44.529998779296875,43.790000915527344,44.25,44.04999923706055,721300.0,33.10073471069336,33.27006251017253,32.92109310150146,31.894165649414063,30.552657396738766
2006-03-24,44.43000030517578,43.880001068115234,44.25,44.25,953200.0,33.25102996826172,33.282586669921876,32.92360332489014,31.94946792602539,30.573099613189697
2006-03-27,44.619998931884766,44.20000076293945,44.41999816894531,44.459999084472656,837100.0,33.4088134765625,33.36724726359049,32.929868659973145,32.00545133590698,30.594420770057162
2006-03-28,44.470001220703125,43.099998474121094,44.470001220703125,43.130001068115234,4579900.0,32.409420013427734,33.3411979675293,32.92034336090088,32.05637239456177,30.607965540530078
2006-03-29,43.380001068115234,42.79999923706055,43.20000076293945,42.90999984741211,1331900.0,32.244117736816406,33.31965815226237,32.91275791168213,32.10301719665527,30.620085186428494
2006-03-30,44.97999954223633,42.90999984741211,42.90999984741211,44.79999923706055,2895500.0,33.664310455322266,33.393297576904295,32.951712913513184,32.15921743392944,30.642469195758594
2006-03-31,45.560001373291016,44.75,45.0,45.060001373291016,1603400.0,33.859683990478516,33.481466166178386,32.99037841796875,32.219245223999025,30.665952515428085
2006-04-03,45.70000076293945,44.61000061035156,45.5,44.65999984741211,1010700.0,33.559112548828125,33.5245475769043,33.02902774810791,32.27739135742188,30.686917443206344
2006-04-04,45.040000915527344,44.5,44.599998474121094,45.0,686400.0,33.81459426879883,33.52304484049479,33.05330127716064,32.338541927337644,30.70941871533291
2006-04-05,45.52000045776367,44.900001525878906,45.099998474121094,45.099998474121094,715700.0,33.88974380493164,33.50851618448893,33.079377784729004,32.39354902267456,30.732135323115756
2006-04-06,45.150001525878906,44.5099983215332,45.099998474121094,44.93000030517578,1162400.0,33.761985778808594,33.45240783691406,33.10694599151611,32.439484481811526,30.753623624219962
2006-04-07,45.34000015258789,44.11000061035156,44.970001220703125,44.20000076293945,949900.0,33.21345520019531,33.367245483398435,33.122194862365724,32.48000949859619,30.770946381797252
2006-04-10,45.61000061035156,44.20000076293945,44.25,45.380001068115234,1271800.0,34.10014343261719,33.36874821980794,33.1686674118042,32.52617889404297,30.794227480054737
2006-04-11,45.7400016784668,45.20000076293945,45.470001220703125,45.29999923706055,1102900.0,34.04002380371094,33.437879943847655,33.22667778015137,32.57272117614746,30.81676773230235
2006-04-12,45.900001525878906,45.22999954223633,45.369998931884766,45.54999923706055,944500.0,34.2278938293457,33.503004201253255,33.2997176361084,32.61649560928345,30.840292739868165
2006-04-13,45.900001525878906,45.400001525878906,45.560001373291016,45.47999954223633,559100.0,34.1752815246582,33.57464065551758,33.3632889175415,32.65846996307373,30.863135128805084
2006-04-17,45.9900016784668,45.130001068115234,45.599998474121094,45.33000183105469,520900.0,34.062583923339844,33.628744252522786,33.4056697845459,32.69991678237915,30.88490008659103
2006-04-18,46.88999938964844,45.209999084472656,45.36000061035156,46.79999923706055,985100.0,35.16718292236328,33.74596888224284,33.46879058837891,32.739968891143796,30.91383443007598
2006-04-19,48.43000030517578,46.91999816894531,46.97999954223633,47.650001525878906,1413300.0,35.805908203125,33.97240142822265,33.53371437072754,32.782136325836184,30.946667139962216
2006-04-20,47.72999954223633,47.18000030517578,47.56999969482422,47.25,1062400.0,35.50532913208008,34.189815521240234,33.5893204498291,32.811405429840086,30.97705821990967
2006-04-21,47.54999923706055,46.869998931884766,47.31999969482422,47.119998931884766,712600.0,35.40764236450195,34.30603764851888,33.63906555175781,32.839847545623776,31.006399836761272
2006-04-24,47.45000076293945,46.83000183105469,46.849998474121094,46.90999984741211,757600.0,35.24984359741211,34.39871495564778,33.68400146484375,32.86333917617798,31.03431722992345
2006-04-25,47.75,46.75,46.939998626708984,47.220001220703125,724700.0,35.48278045654297,34.52695948282878,33.73885620117188,32.899277477264405,31.06339215297325
2006-04-26,49.20000076293945,47.34000015258789,47.75,48.75,1263600.0,36.632469177246094,34.71481781005859,33.82707427978516,32.95046007156372,31.0995549907932
2006-04-27,50.08000183105469,47.9900016784668,48.65999984741211,50.0,862100.0,37.571781158447266,34.960286966959636,33.91814819335937,33.001592807769775,31.141311288649035
2006-04-28,49.95000076293945,49.0,49.95000076293945,49.040000915527344,1001500.0,36.85041046142578,35.16618194580078,34.00486427307129,33.04611135482788,31.177908078218117
2006-05-01,49.560001373291016,48.61000061035156,49.04999923706055,48.7400016784668,1145500.0,36.624969482421875,35.39361623128255,34.08466651916504,33.08620206832886,31.212602736843618
2006-05-02,48.65999984741211,47.7599983215332,48.4900016784668,48.099998474121094,770700.0,36.144046783447266,35.529876454671225,34.14598335266113,33.12080896377564,31.243814408024654
2006-05-03,48.5,48.0,48.06999969482422,48.130001068115234,530400.0,36.16659927368164,35.67164815266927,34.20925437927246,33.15751501083374,31.274775319129414
2006-05-04,48.81999969482422,48.099998474121094,48.349998474121094,48.29999923706055,602200.0,36.294349670410156,35.8094118754069,34.251935958862305,33.1933253288269,31.30614765882492
2006-05-05,48.779998779296875,48.11000061035156,48.290000915527344,48.54999923706055,1004800.0,36.482208251953125,35.9632069905599,34.283947525024416,33.23018980026245,31.338297103502736
2006-05-08,49.16999816894531,48.54999923706055,48.54999923706055,49.130001068115234,647000.0,37.001869201660156,36.159159342447914,34.328756713867186,33.2769723701477,31.3732574250963
2006-05-09,49.869998931884766,48.27000045776367,48.93000030517578,49.58000183105469,756100.0,37.340782165527344,36.30406595865885,34.37222869873047,33.32939245223999,31.409868006325937
2006-05-10,49.7599983215332,48.869998931884766,49.4900016784668,49.189998626708984,577800.0,37.04705047607422,36.38680877685547,34.42966407775879,33.38861791610718,31.444241070165866
2006-05-11,49.189998626708984,48.16999816894531,49.02000045776367,48.349998474121094,690800.0,36.414405822753906,36.44741388956706,34.46828475952148,33.44406509399414,31.474363280787614
2006-05-12,48.43000030517578,47.41999816894531,48.29999923706055,47.5,992900.0,35.77424240112305,36.47185389200846,34.513940048217776,33.485091552734374,31.500266167054694
2006-05-15,47.900001525878906,46.849998474121094,47.20000076293945,47.900001525878906,747900.0,36.07550811767578,36.52689819335937,34.57418685913086,33.53625038146973,31.527662825441645
