Date,High,Low,Open,Close,Volume,Adj Close,MET-15ma,MET-50ma,MET-100ma,MET-200ma
2000-04-26,14.315953254699707,14.14884090423584,14.204545021057129,14.315953254699707,6666500.0,9.73770809173584,9.606356620788574,9.606356620788574,9.606356620788574,9.606356620788574
2000-04-27,14.260249137878418,13.814617156982422,14.204545021057129,14.204545021057129,2788000.0,9.661927223205566,9.6240385055542,9.609829783439636,9.609829783439636,9.609829783439636
2000-04-28,15.040106773376465,13.703208923339844,14.204545021057129,14.76158618927002,6977400.0,10.040823936462402,9.664454205830891,9.63518238067627,9.63518238067627,9.63518238067627
2000-05-01,16.04277992248535,15.040106773376465,15.262923240661621,16.04277992248535,6605300.0,10.91229248046875,9.773071734110514,9.706132941775852,9.706132941775852,9.706132941775852
2000-05-02,15.987076759338379,15.485739707946777,15.708556175231934,15.8756685256958,3514700.0,10.798626899719238,9.86905943552653,9.763632623772873,9.763632623772873,9.763632623772873
2000-05-03,15.8756685256958,15.3743314743042,15.819964408874512,15.597147941589355,2223500.0,10.609175682067871,9.965047264099121,9.805909776687622,9.805909776687622,9.805909776687622
2000-05-04,15.597147941589355,14.427361488342285,15.485739707946777,15.597147941589355,3848200.0,10.609175682067871,10.018093236287434,9.844160534086681,9.844160534086681,9.844160534086681
2000-05-05,15.8756685256958,15.207219123840332,15.3743314743042,15.652852058410645,2043700.0,10.647065162658691,10.040827115376791,9.880656199021773,9.880656199021773,9.880656199021773
2000-05-08,16.544116973876953,15.8756685256958,15.93137264251709,16.04277992248535,3250900.0,10.91229248046875,10.12671070098877,9.925509950389033,9.925509950389033,9.925509950389033
2000-05-09,16.377004623413086,14.928698539733887,16.20989227294922,15.262923240661621,4750800.0,10.381834983825684,10.167126337687174,9.944523493448893,9.944523493448893,9.944523493448893
2000-05-10,15.8756685256958,15.151515007019043,15.151515007019043,15.652852058410645,3684000.0,10.647065162658691,10.22522398630778,9.972625160217286,9.972625160217286,9.972625160217286
2000-05-11,16.321300506591797,15.485739707946777,15.708556175231934,16.04277992248535,3363000.0,10.91229248046875,10.306055704752604,10.008766210996187,10.008766210996187,10.008766210996187
2000-05-12,16.544116973876953,16.09848403930664,16.15418815612793,16.432708740234375,2162300.0,11.177523612976074,10.42730318705241,10.052053522180628,10.052053522180628,10.052053522180628
2000-05-15,17.156862258911133,16.599821090698242,16.934045791625977,16.878341674804688,3025800.0,11.480644226074219,10.548550987243653,10.103074618748256,10.103074618748256,10.103074618748256
2000-05-16,17.435382843017578,16.76693344116211,16.934045791625977,16.989749908447266,5590500.0,11.556421279907227,10.672324625651042,10.153190020857187,10.153190020857187,10.153190020857187
2000-05-17,17.546791076660156,16.377004623413086,16.989749908447266,16.989749908447266,1769600.0,11.556421279907227,10.793572171529133,10.199964396158855,10.199964396158855,10.199964396158855
2000-05-18,17.045454025268555,16.65552520751953,16.934045791625977,16.864416122436523,3207300.0,11.471173286437988,10.914188575744628,10.240971134554956,10.240971134554956,10.240971134554956
2000-05-19,16.488412857055664,15.93137264251709,16.488412857055664,16.20989227294922,4300100.0,11.025965690612793,10.979864692687988,10.265502214431763,10.265502214431763,10.265502214431763
2000-05-22,16.377004623413086,15.485739707946777,16.265596389770508,16.265596389770508,1921600.0,11.063854217529297,10.989968808492025,10.289694699374111,10.289694699374111,10.289694699374111
2000-05-23,16.934045791625977,16.265596389770508,16.265596389770508,16.8226375579834,2349300.0,11.442755699157715,11.03291072845459,10.323608258191276,10.323608258191276,10.323608258191276
2000-05-24,17.37967872619629,16.599821090698242,16.8226375579834,17.26827049255371,1765000.0,11.745869636535645,11.108690325419108,10.364244297572546,10.364244297572546,10.364244297572546
2000-05-25,17.26827049255371,16.71122932434082,17.212566375732422,17.101158142089844,1944000.0,11.63220500946045,11.176892280578613,10.39946542845832,10.39946542845832,10.39946542845832
2000-05-26,17.658199310302734,16.878341674804688,17.045454025268555,17.602495193481445,2967200.0,11.973213195800781,11.265302149454753,10.441999151900008,10.441999151900008,10.441999151900008
2000-05-30,17.93671989440918,17.37967872619629,17.769607543945312,17.713903427124023,3622900.0,12.048992156982422,11.341082127888997,10.48428844150744,10.48428844150744,10.48428844150744
2000-05-31,18.270944595336914,17.26827049255371,17.713903427124023,18.270944595336914,3982600.0,12.427888870239258,11.477485720316569,10.53412434993646,10.53412434993646,10.53412434993646
2000-06-01,18.270944595336914,17.769607543945312,18.215240478515625,17.8253116607666,3229500.0,12.124771118164062,11.575999450683593,10.57389051914215,10.57389051914215,10.57389051914215
2000-06-02,18.772281646728516,18.159536361694336,18.716577529907227,18.716577529907227,3866500.0,12.731012344360352,11.6972474416097,10.626503246586497,10.626503246586497,10.626503246586497
2000-06-05,18.60516929626465,18.159536361694336,18.270944595336914,18.326648712158203,2666200.0,12.465781211853027,11.78313128153483,10.670295579092842,10.670295579092842,10.670295579092842
2000-06-06,18.60516929626465,18.159536361694336,18.60516929626465,18.215240478515625,3314200.0,12.390003204345703,11.843755213419596,10.71028877968012,10.71028877968012,10.71028877968012
2000-06-07,18.43805694580078,18.103832244873047,18.270944595336914,18.43805694580078,1034900.0,12.541557312011719,11.90943094889323,10.751908519051291,10.751908519051291,10.751908519051291
2000-06-08,18.382352828979492,18.048128128051758,18.326648712158203,18.215240478515625,1083000.0,12.390003204345703,11.965003077189127,10.788310623168945,10.788310623168945,10.788310623168945
2000-06-09,18.716577529907227,18.270944595336914,18.270944595336914,18.716577529907227,1342800.0,12.731012344360352,12.048992347717284,10.830543269281803,10.830543269281803,10.830543269281803
2000-06-12,18.54946517944336,17.546791076660156,18.49376106262207,18.215240478515625,1203400.0,12.390003204345703,12.139928181966146,10.863723267900182,10.863723267900182,10.863723267900182
2000-06-13,18.54946517944336,17.99242401123047,18.43805694580078,18.54946517944336,1093800.0,12.617344856262207,12.24349422454834,10.900257050991058,10.900257050991058,10.900257050991058
2000-06-14,18.382352828979492,17.658199310302734,18.326648712158203,17.8253116607666,2592200.0,12.124771118164062,12.288961919148763,10.925247133994588,10.925247133994588,10.925247133994588
2000-06-15,18.048128128051758,17.713903427124023,17.8253116607666,17.8253116607666,2809900.0,12.124771118164062,12.31422201792399,10.949237613677978,10.949237613677978,10.949237613677978
2000-06-16,18.048128128051758,17.602495193481445,17.99242401123047,17.88101577758789,3592700.0,12.162662506103516,12.34958585103353,11.004556884765625,10.9730302586275,10.9730302586275
2000-06-19,17.93671989440918,17.602495193481445,17.8253116607666,17.8253116607666,1431100.0,12.124771118164062,12.359689712524414,11.058360538482667,10.995179121310894,10.995179121310894
2000-06-20,17.88101577758789,16.544116973876953,17.713903427124023,16.76693344116211,3278500.0,11.404863357543945,12.316747792561848,11.100797214508056,11.002909012560574,11.002909012560574
2000-06-21,17.045454025268555,16.15418815612793,16.76693344116211,16.488412857055664,2741600.0,11.215413093566895,12.235916074117025,11.137929248809815,11.00684427331995,11.00684427331995
2000-06-22,17.37967872619629,16.488412857055664,16.65552520751953,17.101158142089844,2202800.0,11.63220500946045,12.203078333536784,11.187186183929443,11.018214468522505,11.018214468522505
2000-06-23,17.37967872619629,16.71122932434082,16.934045791625977,17.212566375732422,2425300.0,11.70798110961914,12.134876251220703,11.225076084136964,11.03053172997066,11.03053172997066
2000-06-26,17.93671989440918,17.045454025268555,17.8253116607666,17.101158142089844,1898000.0,11.63220500946045,12.079304504394532,11.251599044799805,11.041087401540656,11.041087401540656
2000-06-27,18.270944595336914,17.101158142089844,17.323974609375,17.713903427124023,2291400.0,12.048992156982422,12.056570434570313,11.300098114013672,11.058465069737927,11.058465069737927
2000-06-28,18.215240478515625,17.26827049255371,18.048128128051758,17.491086959838867,3952600.0,11.897433280944824,12.013628832499187,11.342534770965576,11.072684869927874,11.072684869927874
2000-06-29,19.217914581298828,17.491086959838867,17.713903427124023,18.995098114013672,5514200.0,12.92046070098877,12.048992665608724,11.40543197631836,11.10348113377889,11.10348113377889
2000-06-30,19.552139282226562,16.934045791625977,19.385026931762695,18.6887264251709,4954000.0,12.712068557739258,12.047729746500652,11.465677013397217,11.129851419417584,11.129851419417584
2000-07-03,19.16221046447754,18.43805694580078,18.49376106262207,19.05080223083496,922200.0,12.958351135253906,12.085619608561197,11.537667808532715,11.15934335031817,11.15934335031817
2000-07-05,18.939393997192383,18.270944595336914,18.939393997192383,18.827985763549805,2297800.0,12.806791305541992,12.098249371846517,11.600565090179444,11.185493317861406,11.185493317861406
2000-07-06,19.60784339904785,18.326648712158203,18.382352828979492,19.496435165405273,1764100.0,13.261470794677734,12.174029350280762,11.67179817199707,11.21793046593666,11.21793046593666
2000-07-07,19.66354751586914,19.329322814941406,19.385026931762695,19.496435165405273,1672300.0,13.261470794677734,12.249809328715006,11.742273426055908,11.249369547917293,11.249369547917293
2000-07-10,19.496435165405273,19.10650634765625,19.385026931762695,19.10650634765625,923000.0,12.996243476867676,12.305381393432617,11.80895975112915,11.27583733471957,11.27583733471957
2000-07-11,19.05080223083496,18.270944595336914,18.995098114013672,18.54946517944336,1630800.0,12.617344856262207,12.33821964263916,11.860490169525146,11.295859835041103,11.295859835041103
2000-07-12,18.60516929626465,17.88101577758789,18.49376106262207,18.215240478515625,2226300.0,12.390003204345703,12.403895632425945,11.890044384002685,11.311950178707347,11.311950178707347
2000-07-13,18.215240478515625,17.658199310302734,18.215240478515625,17.658199310302734,2124300.0,12.011101722717285,12.45694154103597,11.914293880462646,11.322082809779955,11.322082809779955
2000-07-14,18.827985763549805,17.658199310302734,17.658199310302734,18.60516929626465,1449000.0,12.655232429504395,12.525143369038899,11.955215015411376,11.341127804347447,11.341127804347447
2000-07-17,18.49376106262207,17.99242401123047,18.49376106262207,18.103832244873047,626400.0,12.314227104187012,12.565559768676758,11.98931604385376,11.354833428288849,11.354833428288849
2000-07-18,18.215240478515625,17.88101577758789,17.88101577758789,18.159536361694336,2688600.0,12.352112770080566,12.613553619384765,12.023416996002197,11.368684530258179,11.368684530258179
2000-07-19,18.54946517944336,17.93671989440918,18.215240478515625,18.215240478515625,1516800.0,12.390003204345703,12.636287689208984,12.052971210479736,11.3826751970265,11.3826751970265
2000-07-20,18.883689880371094,18.326648712158203,18.326648712158203,18.326648712158203,2468100.0,12.465781211853027,12.674177551269532,12.094650135040283,11.397311764794427,11.397311764794427
2000-07-21,18.716577529907227,18.326648712158203,18.49376106262207,18.49376106262207,890300.0,12.579450607299805,12.6514435450236,12.133297843933105,11.413073616027832,11.413073616027832
2000-07-24,18.270944595336914,17.8253116607666,18.103832244873047,18.270944595336914,860000.0,12.427888870239258,12.6324982325236,12.163609771728515,11.426426448320088,11.426426448320088
2000-07-25,18.883689880371094,18.048128128051758,18.159536361694336,18.716577529907227,1466700.0,12.731012344360352,12.617342313130697,12.194679546356202,11.443369122294637,11.443369122294637
2000-07-26,18.939393997192383,18.43805694580078,18.716577529907227,18.54946517944336,1390900.0,12.617344856262207,12.604712549845377,12.217413558959962,11.458420093242939,11.458420093242939
2000-07-27,18.939393997192383,18.048128128051758,18.54946517944336,18.215240478515625,1563100.0,12.390003204345703,12.546614710489909,12.23408519744873,11.47021228452272,11.47021228452272
2000-07-28,18.215240478515625,17.8253116607666,17.88101577758789,18.103832244873047,911900.0,12.314227104187012,12.483465131123861,12.249241313934327,11.480762469768525,11.480762469768525
2000-07-31,18.827985763549805,17.99242401123047,18.270944595336914,18.716577529907227,2730000.0,12.731012344360352,12.465783055623373,12.274438095092773,11.49619765340546,11.49619765340546
2000-08-01,18.939393997192383,18.49376106262207,18.660873413085938,18.827985763549805,2287500.0,12.806791305541992,12.47841281890869,12.310054607391358,11.51218050282176,11.51218050282176
2000-08-02,18.827985763549805,18.43805694580078,18.716577529907227,18.60516929626465,1530700.0,12.655232429504395,12.496094767252604,12.341882171630859,11.52595221278179,11.52595221278179
2000-08-03,18.660873413085938,17.658199310302734,18.60516929626465,17.93671989440918,3767700.0,12.200552940368652,12.508724848429361,12.357038116455078,11.533983173824492,11.533983173824492
2000-08-04,18.103832244873047,17.26827049255371,17.93671989440918,18.103832244873047,4718200.0,12.314227104187012,12.48599116007487,12.368405265808105,11.543162514181699,11.543162514181699
2000-08-07,19.942068099975586,18.382352828979492,18.43805694580078,19.942068099975586,4259500.0,13.564583778381348,12.569348271687826,12.407052841186523,11.566667412602625,11.566667412602625
2000-08-08,21.724599838256836,20.721925735473633,21.278966903686523,20.777629852294922,11405100.0,14.132942199707031,12.688070233662923,12.450247421264649,11.596164823948651,11.596164823948651
2000-08-09,21.167558670043945,20.164884567260742,20.721925735473633,20.27629280090332,3920700.0,13.79193115234375,12.781532096862794,12.485106201171876,11.621116714044051,11.621116714044051
2000-08-10,21.3903751373291,20.27629280090332,20.499109268188477,20.499109268188477,4870800.0,13.943489074707031,12.880045954386393,12.51541820526123,11.647210785512174,11.647210785512174
2000-08-11,21.613191604614258,20.8890380859375,21.3903751373291,21.3903751373291,2556300.0,14.549727439880371,13.011397743225098,12.563917331695556,11.67946097056071,11.67946097056071
2000-08-14,21.50178337097168,20.499109268188477,21.3903751373291,20.499109268188477,1473900.0,13.943489074707031,13.112437756856282,12.58816686630249,11.704340400276603,11.704340400276603
2000-08-15,21.44607925415039,21.000446319580078,21.334671020507812,21.223262786865234,1746600.0,14.436058044433594,13.2261074701945,12.627572402954101,11.734032983365266,11.734032983365266
2000-08-16,21.3903751373291,20.666221618652344,21.334671020507812,20.94474220275879,907100.0,14.24660587310791,13.334724871317546,12.664704456329346,11.761049896158198,11.761049896158198
2000-08-17,21.50178337097168,20.94474220275879,21.278966903686523,21.334671020507812,1054000.0,14.511837005615234,13.476180458068848,12.704110050201416,11.790313588811996,11.790313588811996
2000-08-18,21.44607925415039,20.94474220275879,21.000446319580078,21.334671020507812,1191200.0,14.511837005615234,13.62268778483073,12.746546726226807,11.818961203725715,11.818961203725715
2000-08-21,21.44607925415039,20.610517501831055,21.223262786865234,20.94474220275879,1030600.0,14.24660587310791,13.7237273534139,12.776858596801757,11.844249169031778,11.844249169031778
2000-08-22,21.55748748779297,20.83333396911621,21.278966903686523,21.3903751373291,2063400.0,14.549727439880371,13.839923095703124,12.820053081512452,11.872140697597228,11.872140697597228
2000-08-23,22.281639099121094,21.111854553222656,21.167558670043945,22.225934982299805,1526500.0,15.118074417114258,14.004112561543783,12.870067672729492,11.905262470245361,11.905262470245361
2000-08-24,22.393047332763672,21.50178337097168,22.170230865478516,21.613191604614258,1665000.0,14.701287269592285,14.170828183492025,12.921597995758056,11.93350514498624,11.93350514498624
2000-08-25,21.668895721435547,21.000446319580078,21.668895721435547,21.056150436401367,808500.0,14.322385787963867,14.30470542907715,12.965550289154052,11.957393951416016,11.957393951416016
2000-08-28,21.167558670043945,20.83333396911621,20.94474220275879,20.94474220275879,1019600.0,14.24660587310791,14.350173568725586,13.007229156494141,12.005893020629882,11.980059415987222
2000-08-29,21.613191604614258,20.94474220275879,21.056150436401367,21.3903751373291,1391500.0,14.549727439880371,14.377959251403809,13.055728282928467,12.057044410705567,12.005252239750881
2000-08-30,22.170230865478516,21.334671020507812,21.3903751373291,22.114526748657227,2070800.0,15.042293548583984,14.46131674448649,13.128476886749267,12.114637050628662,12.034738077700716
2000-08-31,22.225934982299805,21.55748748779297,22.114526748657227,21.668895721435547,1320300.0,14.739181518554688,14.514362907409668,13.198952255249024,12.168440752029419,12.060742341555082
2000-09-01,22.44875144958496,21.3903751373291,21.836008071899414,22.170230865478516,1860900.0,15.080183982849121,14.549726676940917,13.267911834716797,12.22754900932312,12.089498928615026
2000-09-05,22.225934982299805,21.167558670043945,21.724599838256836,21.613191604614258,2147100.0,14.701287269592285,14.600246556599934,13.32777795791626,12.276427021026612,12.114138441265753
2000-09-06,22.058822631835938,21.780303955078125,21.836008071899414,21.836008071899414,1396800.0,14.8528470993042,14.62803249359131,13.392190799713134,12.321894922256469,12.139733849284806
2000-09-07,22.225934982299805,21.724599838256836,22.058822631835938,21.94741439819336,1563900.0,14.928628921508789,14.673500696818033,13.449783535003663,12.374940824508666,12.165556951805398
2000-09-08,22.56015968322754,21.89171028137207,22.00311851501465,22.337343215942383,480200.0,15.193852424621582,14.718968391418457,13.515711917877198,12.429123344421386,12.19333947907894
2000-09-11,22.671567916870117,21.613191604614258,22.50445556640625,22.114526748657227,1712900.0,15.042293548583984,14.754332160949707,13.5581485748291,12.481790275573731,12.219239061528986
2000-09-12,22.225934982299805,21.278966903686523,22.225934982299805,21.94741439819336,2205400.0,14.928628921508789,14.799800364176432,13.602479782104492,12.534078397750854,12.243647979186461
2000-09-13,23.11720085144043,21.613191604614258,21.94741439819336,22.727272033691406,2722700.0,15.459087371826172,14.860424359639486,13.652494506835938,12.595081157684326,12.272357259477888
2000-09-14,22.50445556640625,21.89171028137207,22.50445556640625,22.281639099121094,2049600.0,15.155966758728027,14.86295051574707,13.699478015899658,12.65002155303955,12.297875927612845
2000-09-15,22.281639099121094,21.780303955078125,22.225934982299805,21.89171028137207,1037400.0,14.89073657989502,14.875580469767252,13.732063331604003,12.701930751800537,12.32062031929953
2000-09-18,22.114526748657227,21.3903751373291,22.058822631835938,21.613191604614258,1522800.0,14.701287269592285,14.900840568542481,13.760859661102295,12.751566543579102,12.341321771041207
2000-09-19,22.225934982299805,21.223262786865234,21.724599838256836,22.00311851501465,1538300.0,14.966513633728027,14.948834419250488,13.800265064239502,12.804612407684326,12.363952735374713
2000-09-20,22.281639099121094,20.83333396911621,22.114526748657227,21.613191604614258,2333800.0,14.701287269592285,14.95893840789795,13.841943912506103,12.851217041015625,12.38392995361589
2000-09-21,21.55748748779297,21.111854553222656,21.55748748779297,21.44607925415039,2179100.0,14.587618827819824,14.928626759847004,13.885896224975586,12.887970304489135,12.402605283058296
2000-09-22,22.225934982299805,21.167558670043945,21.278966903686523,22.058822631835938,1059100.0,15.004402160644531,14.946308135986328,13.945762233734131,12.930028057098388,12.424469122365743
2000-09-25,22.894384384155273,21.89171028137207,22.671567916870117,21.89171028137207,2600200.0,14.89073657989502,14.93367830912272,13.990472316741943,12.97284366607666,12.445021351178488
2000-09-26,22.615863800048828,22.058822631835938,22.170230865478516,22.56015968322754,1434900.0,15.345413208007812,14.976620038350424,14.05109603881836,13.02020604133606,12.46899153181344
2000-09-27,23.841354370117188,22.281639099121094,22.782976150512695,23.507129669189453,4230600.0,15.989541053771973,15.052399635314941,14.123844604492188,13.073630800247193,12.497848495108183
2000-09-28,24.621212005615234,23.507129669189453,23.61853790283203,24.23128318786621,2183800.0,16.48210906982422,15.15596497853597,14.205686721801758,13.129328966140747,12.530240857504248
2000-09-29,24.398395538330078,23.340017318725586,24.064170837402344,23.395721435546875,1592900.0,15.913764953613281,15.203959147135416,14.274646396636962,13.184648265838623,12.557527342150289
2000-10-02,23.841354370117188,22.393047332763672,22.727272033691406,23.507129669189453,1869000.0,15.989541053771973,15.267108980814616,14.342848205566407,13.238073024749756,12.58498345184326
2000-10-03,23.67424201965332,22.727272033691406,23.507129669189453,22.727272033691406,1330000.0,15.459087371826172,15.302472877502442,14.403472175598145,13.28354097366333,12.607793800414555
2000-10-04,22.894384384155273,22.058822631835938,22.838680267333984,22.170230865478516,1667500.0,15.080183982849121,15.277212651570638,14.45045560836792,13.32256757736206,12.627261439646324
2000-10-05,23.562833786010742,21.94741439819336,22.00311851501465,23.340017318725586,2497100.0,15.875872611999512,15.32520637512207,14.515626163482667,13.366519861221313,12.652641214430332
2000-10-06,23.841354370117188,22.281639099121094,23.7856502532959,23.340017318725586,1627400.0,15.875872611999512,15.390882110595703,14.585343551635741,13.409714374542236,12.67762750433397
2000-10-09,23.61853790283203,22.950088500976562,23.284313201904297,23.17290496826172,509600.0,15.76220417022705,15.461609903971354,14.654303092956543,13.451772203445435,12.701355017148531
2000-10-10,23.228609085083008,22.44875144958496,23.06149673461914,22.838680267333984,1102500.0,15.534865379333496,15.499500020345051,14.710380153656006,13.49240912437439,12.722984867241546
2000-10-11,23.11720085144043,22.44875144958496,22.782976150512695,22.50445556640625,1513900.0,15.307524681091309,15.539915847778321,14.760394821166992,13.535224714279174,12.742564714316165
2000-10-12,22.782976150512695,21.50178337097168,22.727272033691406,21.55748748779297,2412400.0,14.663397789001465,15.544967778523763,14.800558128356933,13.571220149993897,12.757007068261169
2000-10-13,22.281639099121094,21.668895721435547,21.724599838256836,22.281639099121094,1938400.0,15.155966758728027,15.555072085062664,14.859666404724122,13.6083522605896,12.774909752518383
2000-10-16,23.17290496826172,22.170230865478516,22.615863800048828,22.615863800048828,1382400.0,15.383308410644531,15.58791020711263,14.921048030853271,13.644726648330689,12.79423122406006
2000-10-17,23.17290496826172,22.671567916870117,22.727272033691406,22.950088500976562,766200.0,15.610645294189453,15.605592346191406,14.961969261169434,13.684511051177978,12.814940151046304
2000-10-18,22.950088500976562,21.724599838256836,22.727272033691406,22.950088500976562,3413900.0,15.610645294189453,15.580332628885905,14.991523323059083,13.720885372161865,12.83534675793056
2000-10-19,23.17290496826172,22.114526748657227,22.838680267333984,22.170230865478516,2254200.0,15.080183982849121,15.486870956420898,15.01728837966919,13.751197290420532,12.851613694343014
2000-10-20,22.337343215942383,21.3903751373291,22.058822631835938,21.50178337097168,1463700.0,14.625506401062012,15.40098705291748,15.030928726196288,13.77317346572876,12.864375512376963
2000-10-23,21.55748748779297,20.83333396911621,21.3903751373291,21.167558670043945,2250600.0,14.398168563842773,15.294895553588868,15.027897548675536,13.795907440185546,12.87533117703029
2000-10-24,22.058822631835938,21.000446319580078,21.056150436401367,21.836008071899414,1500300.0,14.8528470993042,15.254479535420735,15.04608470916748,13.817125787734986,12.889356112649255
2000-10-25,23.11720085144043,21.724599838256836,21.780303955078125,22.058822631835938,1622200.0,15.004402160644531,15.24942741394043,15.057451591491699,13.8425119972229,12.904250803128095
2000-10-26,22.56015968322754,21.3903751373291,22.281639099121094,21.613191604614258,1796700.0,14.701287269592285,15.171121724446614,15.066545219421387,13.865624837875366,12.916817491704768
2000-10-27,22.281639099121094,21.836008071899414,21.836008071899414,22.114526748657227,1206100.0,15.042293548583984,15.115549786885579,15.077154350280761,13.89063220024109,12.931577742099762
2000-10-30,24.2869873046875,22.281639099121094,22.281639099121094,23.72994613647461,3110200.0,16.141103744506836,15.140809758504231,15.109739685058594,13.9281432056427,12.953712404185328
2000-10-31,24.84402847290039,23.562833786010742,24.064170837402344,24.621212005615234,3206900.0,16.747350692749023,15.221642112731933,15.159754581451416,13.968306589126588,12.9796962280796
2000-11-01,25.846702575683594,24.454099655151367,24.454099655151367,25.40106964111328,2791500.0,17.277801513671875,15.352993901570638,15.214316062927246,14.017184572219849,13.008935039546214
2000-11-02,25.846702575683594,24.2869873046875,25.066844940185547,24.621212005615234,3525900.0,16.747350692749023,15.49192409515381,15.246901588439941,14.058484630584717,13.034194604770557
2000-11-03,24.676916122436523,23.395721435546875,24.509803771972656,23.507129669189453,6294900.0,16.106149673461914,15.555269622802735,15.274998836517334,14.098298416137695,13.05481175288258
2000-11-06,23.562833786010742,23.00579261779785,23.06149673461914,23.228609085083008,1890200.0,15.915310859680176,15.590736452738444,15.30685733795166,14.136203813552857,13.073881746927897
2000-11-07,24.89973258972168,23.17290496826172,23.228609085083008,24.175579071044922,3283000.0,16.564144134521484,15.654303042093913,15.35320810317993,14.180218629837036,13.096996067375537
2000-11-08,25.56818199157715,24.23128318786621,24.2869873046875,24.84402847290039,1410400.0,17.02213478088379,15.748402341206868,15.40265625,14.229192266464233,13.122819348385459
2000-11-09,26.57085609436035,24.95543670654297,24.95543670654297,26.459447860717773,2307800.0,18.128952026367188,15.951653544108073,15.464389419555664,14.296433153152465,13.155539169810176
2000-11-10,27.072193145751953,25.958110809326172,26.292335510253906,26.62656021118164,2279700.0,18.24345588684082,16.192850176493327,15.534474906921387,14.366713581085206,13.188577590050635
2000-11-13,26.403743743896484,25.233957290649414,26.403743743896484,25.40106964111328,2480600.0,17.40380096435547,16.39322566986084,15.580947246551514,14.424429540634156,13.21577257956228
2000-11-14,26.180927276611328,25.011140823364258,25.51247787475586,25.122549057006836,2156200.0,17.21296501159668,16.55056686401367,15.6311808013916,14.479479379653931,13.241395607972757
2000-11-15,26.960784912109375,24.95543670654297,24.95543670654297,26.62656021118164,4754300.0,18.24345588684082,16.766503779093423,15.698992977142334,14.545591888427735,13.273255864526057
2000-11-16,27.3507137298584,26.348039627075195,26.62656021118164,27.3507137298584,3016400.0,18.7396183013916,17.035725847880045,15.77521276473999,14.612498149871826,13.30785309513913
2000-11-17,27.573530197143555,26.62656021118164,27.3507137298584,26.68226432800293,1945200.0,18.28162384033203,17.25168120066325,15.836968193054199,14.676340055465698,13.339134672152921
2000-11-20,26.68226432800293,25.40106964111328,26.68226432800293,25.902406692504883,1422200.0,17.747295379638672,17.358760643005372,15.891068229675293,14.724608402252198,13.366685676574708
2000-11-21,25.56818199157715,24.95543670654297,25.40106964111328,25.066844940185547,984800.0,17.1748046875,17.38725757598877,15.935991744995118,14.769235763549805,13.390338589686044
2000-11-22,25.011140823364258,23.507129669189453,24.732620239257812,23.897058486938477,1989700.0,16.373308181762695,17.326958020528156,15.954276161193848,14.803385334014893,13.408751982229727
2000-11-24,24.89973258972168,24.064170837402344,24.119874954223633,24.89973258972168,745000.0,17.060300827026367,17.347821362813313,15.992362842559814,14.845920429229736,13.431154122381853
