Date,High,Low,Open,Close,Volume,Adj Close,UTX-15ma,UTX-50ma,UTX-100ma,UTX-200ma
2000-02-09,26.28125,25.25,25.9375,25.3125,5518600.0,16.96347427368164,18.28983268737793,19.48821180838126,19.48821180838126,19.48821180838126
2000-02-10,25.84375,24.875,25.375,25.0625,3483600.0,16.795928955078125,18.084595489501954,19.392058849334717,19.392058849334717,19.392058849334717
2000-02-11,25.53125,23.78125,25.0625,24.1875,3988000.0,16.209535598754883,17.810945638020833,19.282316668280238,19.282316668280238,19.282316668280238
2000-02-14,25.75,24.40625,24.40625,25.15625,4672400.0,16.85875701904297,17.59453913370768,19.201531346638998,19.201531346638998,19.201531346638998
2000-02-15,26.4375,24.8125,25.3125,26.21875,6492000.0,17.57080078125,17.495410792032878,19.148927134852254,19.148927134852254,19.148927134852254
2000-02-16,26.9375,26.0,26.34375,26.0625,3866200.0,17.532962799072266,17.390967686971027,19.09842824935913,19.09842824935913,19.09842824935913
2000-02-17,27.3125,26.0,27.0,27.0625,3986200.0,18.2056827545166,17.37186139424642,19.071375355576023,19.071375355576023,19.071375355576023
2000-02-18,27.25,25.9375,27.125,26.1875,2937000.0,17.617050170898438,17.379132970174155,19.02860108543845,19.02860108543845,19.02860108543845
2000-02-22,27.21875,25.65625,26.8125,26.75,2887800.0,17.995466232299805,17.396274185180665,18.999082946777342,18.999082946777342,18.999082946777342
2000-02-23,27.1875,26.375,26.75,26.375,3639000.0,17.743186950683594,17.37984339396159,18.96419694688585,18.96419694688585,18.96419694688585
2000-02-24,26.5625,25.09375,26.4375,25.4375,4850000.0,17.112506866455078,17.319970194498698,18.91415126903637,18.91415126903637,18.91415126903637
2000-02-25,25.5625,24.9375,25.25,25.03125,4349600.0,16.839210510253906,17.26002769470215,18.859547564857884,18.859547564857884,18.859547564857884
2000-02-28,25.875,25.0,25.375,25.53125,7077600.0,17.175569534301758,17.257413609822592,18.81636864099747,18.81636864099747,18.81636864099747
2000-02-29,26.0,25.25,26.0,25.46875,3241600.0,17.133529663085938,17.256185404459636,18.774297666549682,18.774297666549682,18.774297666549682
2000-03-01,25.5625,24.375,25.46875,25.40625,3662800.0,17.09148406982422,17.25634307861328,18.73325343248321,18.73325343248321,18.73325343248321
2000-03-02,25.6875,24.8125,25.375,25.40625,3311600.0,17.09148406982422,17.264877065022787,18.69416368575323,18.69416368575323,18.69416368575323
2000-03-03,26.46875,25.0,25.28125,25.90625,3196000.0,17.427852630615234,17.307005310058592,18.664714591447698,18.664714591447698,18.664714591447698
2000-03-06,26.34375,24.625,26.15625,25.0,3306200.0,16.818193435668945,17.3475824991862,18.622748201543633,18.622748201543633,18.622748201543633
2000-03-07,25.78125,24.375,25.0625,25.25,3321600.0,16.98637580871582,17.356090418497722,18.586384370591905,18.586384370591905,18.586384370591905
2000-03-08,25.25,24.5,25.25,24.625,3341400.0,16.56591796875,17.28909823099772,18.542461187943168,18.542461187943168,18.542461187943168
2000-03-09,24.5,23.25,24.25,24.03125,4442200.0,16.16647720336914,17.19799919128418,18.49190833720755,18.49190833720755,18.49190833720755
2000-03-10,24.75,23.46875,23.90625,24.4375,4031600.0,16.439788818359375,17.080272928873697,18.449155847231548,18.449155847231548,18.449155847231548
2000-03-13,24.71875,24.09375,24.25,24.5,2977800.0,16.481826782226562,17.004591369628905,18.409006274476344,18.409006274476344,18.409006274476344
2000-03-14,25.3125,24.78125,24.78125,24.96875,4819000.0,16.797164916992188,16.924704615275065,18.37676944732666,18.37676944732666,18.37676944732666
2000-03-15,27.75,24.6875,25.03125,26.9375,6193600.0,18.121601104736328,16.949932225545247,18.320350341796875,18.371766146491556,18.371766146491556
2000-03-16,28.96875,27.125,27.4375,28.5,6666400.0,19.1727352142334,17.087280782063804,18.30212692260742,18.387169397794285,18.387169397794285
2000-03-17,29.1875,27.09375,28.0,27.3125,5387400.0,18.373872756958008,17.18959159851074,18.27588436126709,18.386918517778504,18.386918517778504
2000-03-20,28.90625,26.96875,27.3125,28.0625,3508200.0,18.87841796875,17.30311482747396,18.240884475708008,18.39602035946316,18.39602035946316
2000-03-21,28.90625,27.625,27.875,28.375,3442000.0,19.08864402770996,17.43345578511556,18.19375377655029,18.40861351706765,18.40861351706765
2000-03-22,29.125,27.6875,28.75,27.90625,5261000.0,18.773311614990234,17.545577621459962,18.13612808227539,18.41512598310198,18.41512598310198
2000-03-23,29.1875,27.5,27.9375,29.1875,3499600.0,19.63524055480957,17.71516138712565,18.105793228149412,18.43653150190387,18.43653150190387
2000-03-24,29.5,28.25,28.75,28.53125,3298200.0,19.193758010864258,17.832888412475587,18.056995277404784,18.449587131368702,18.449587131368702
2000-03-27,29.4375,28.5,29.4375,28.71875,2979600.0,19.319894790649414,17.999668502807616,18.006112632751464,18.464338108644647,18.464338108644647
2000-03-28,29.125,28.5,28.5,28.90625,2408800.0,19.44603729248047,18.163645935058593,17.967386322021483,18.48069976170858,18.48069976170858
2000-03-29,29.125,28.15625,28.6875,28.8125,2301200.0,19.38296127319336,18.351448822021485,17.934518928527833,18.495490934028002,18.495490934028002
2000-03-30,31.0,28.75,28.75,30.6875,4159400.0,20.64432716369629,18.64997215270996,17.940700912475585,18.530149582893618,18.530149582893618
2000-03-31,32.25,29.875,30.0,31.59375,5577400.0,21.253986358642578,18.970918655395508,17.968290901184083,18.573385087270584,18.573385087270584
2000-04-03,31.9375,29.875,31.59375,30.9375,4282400.0,20.812509536743164,19.25963083902995,17.978255424499512,18.608371406793594,18.608371406793594
2000-04-04,31.9375,29.78125,31.5,31.59375,3104000.0,21.253986358642578,19.556752268473307,18.001238059997558,18.64907317528358,18.64907317528358
2000-04-05,31.375,30.25,31.125,30.5,2719200.0,20.518186569213867,19.71652463277181,18.030447273254396,18.677393075191613,18.677393075191613
2000-04-06,31.3125,30.375,30.53125,30.75,2314200.0,20.686368942260742,19.817433547973632,18.06218246459961,18.707377789625482,18.707377789625482
2000-04-07,30.9375,30.0,30.75,30.46875,2466200.0,20.497163772583008,19.958986282348633,18.102280197143553,18.7336981717278,18.7336981717278
2000-04-10,32.0,30.375,30.46875,32.0,3665200.0,21.527284622192383,20.135577392578124,18.182666358947753,18.774184931879457,18.774184931879457
2000-04-11,32.875,31.34375,31.4375,32.125,4577000.0,21.61137580871582,20.30375951131185,18.260126914978027,18.814716230119977,18.814716230119977
2000-04-12,32.625,32.0625,32.0625,32.125,4755200.0,21.61137580871582,20.492963790893555,18.33256145477295,18.854105801649496,18.854105801649496
2000-04-13,32.34375,30.40625,32.0625,30.4375,4741400.0,20.476146697998047,20.549024200439455,18.381872291564942,18.876634147432114,18.876634147432114
2000-04-14,29.5,28.03125,28.5625,28.125,5061600.0,18.92045783996582,20.530804189046226,18.405514488220216,18.87723447198737,18.87723447198737
2000-04-17,29.84375,28.8125,29.0,29.78125,2781000.0,20.034671783447266,20.57845598856608,18.461912307739258,18.89287551673683,18.89287551673683
2000-04-18,30.1875,28.40625,29.375,29.03125,2700800.0,19.530122756958008,20.584061686197916,18.509475708007812,18.901372146606445,18.901372146606445
2000-04-19,31.21875,29.375,29.5625,30.5625,3027400.0,20.56023406982422,20.66254653930664,18.578898010253905,18.9231992771751,18.9231992771751
2000-04-20,32.3125,29.9375,30.0,32.03125,4478000.0,21.54829978942871,20.722811381022137,18.670594520568848,18.95729149161995,18.95729149161995
2000-04-24,33.0625,32.0,32.5,32.4375,5185600.0,21.82160758972168,20.760652796427408,18.77110809326172,18.994013492877666,18.994013492877666
2000-04-25,32.84375,31.65625,32.5,32.28125,3311000.0,21.71648406982422,20.82091776529948,18.881247062683105,19.02847514575041,19.02847514575041
2000-04-26,32.25,30.3125,32.09375,30.3125,3729200.0,20.392053604125977,20.76345558166504,18.951912994384767,19.045519876480103,19.045519876480103
2000-04-27,31.40625,30.0,30.25,31.0,2289800.0,20.85455322265625,20.785880025227865,19.01758804321289,19.067853621494624,19.067853621494624
2000-04-28,31.4375,30.375,31.0,31.09375,1395200.0,20.917619705200195,20.801296742757163,19.08528118133545,19.090411744466643,19.090411744466643
2000-05-01,31.8125,30.5,30.71875,31.0,2307800.0,20.85455322265625,20.825122706095378,19.138258590698243,19.111666461071337,19.111666461071337
2000-05-02,31.9375,30.78125,31.21875,31.375,3010000.0,21.106834411621094,20.79709269205729,19.208054275512694,19.135418460482644,19.135418460482644
2000-05-03,31.09375,30.28125,30.625,30.65625,1538400.0,20.623306274414062,20.731221389770507,19.26061107635498,19.152923022999484,19.152923022999484
2000-05-04,31.125,30.0,30.71875,30.875,3223000.0,20.77046012878418,20.675160344441732,19.32115653991699,19.17173159399698,19.17173159399698
2000-05-05,32.96875,30.8125,31.0,32.65625,3386200.0,21.96875762939453,20.774667739868164,19.41828155517578,19.20388131854178,19.20388131854178
2000-05-08,33.46875,30.96875,32.53125,31.125,3777400.0,20.938640594482422,20.909213256835937,19.500270156860353,19.223594492132012,19.223594492132012
2000-05-09,31.75,30.78125,31.1875,31.25,2408400.0,21.022735595703125,20.975084177652995,19.577213478088378,19.243809560711465,19.243809560711465
2000-05-10,31.75,29.5,31.46875,29.875,4306200.0,20.097732543945312,21.012924830118816,19.636497535705566,19.253297593858505,19.253297593858505
2000-05-11,32.25,30.6875,30.8125,31.75,2625400.0,21.35910415649414,21.06618283589681,19.721849937438964,19.27643832531604,19.27643832531604
2000-05-12,32.4375,31.4375,31.8125,32.125,2420400.0,21.61137580871582,21.070387903849284,19.812247772216796,19.30181808057039,19.30181808057039
2000-05-15,32.5,31.75,31.75,32.03125,2277800.0,21.54829978942871,21.05216738382975,19.894656715393065,19.32597379786994,19.32597379786994
2000-05-16,33.21875,32.15625,32.4375,33.09375,2178200.0,22.26307487487793,21.088606770833334,20.003554344177246,19.35721955400832,19.35721955400832
2000-05-17,32.875,32.3125,32.875,32.59375,2165200.0,21.99317169189453,21.19534797668457,20.10369026184082,19.38496641861765,19.38496641861765
2000-05-18,32.9375,32.1875,32.46875,32.4453125,1848000.0,21.89301109313965,21.264578501383465,20.210232124328613,19.411091883977253,19.411091883977253
2000-05-19,31.9375,30.8125,31.75,31.1875,2161000.0,21.04428482055664,21.273022842407226,20.307788276672362,19.427928924560547,19.427928924560547
2000-05-22,31.5,30.8125,31.5,30.96875,3453600.0,20.89667320251465,21.275830841064455,20.396925964355468,19.442916111070282,19.442916111070282
2000-05-23,31.21875,30.21875,31.21875,30.40625,3230800.0,20.517122268676758,21.2365166982015,20.477631874084473,19.453766678318832,19.453766678318832
2000-05-24,30.9375,29.5,30.9375,29.9375,4726800.0,20.200822830200195,21.208351135253906,20.545705032348632,19.461237239837647,19.461237239837647
2000-05-25,29.9375,29.21875,29.9375,29.6875,3716800.0,20.03213882446289,21.15912971496582,20.583915786743162,19.45213306427002,19.46688973077453
2000-05-26,30.0625,29.1875,30.0625,29.46875,1678800.0,19.884523391723633,21.02018076578776,20.598151550292968,19.450139236450195,19.470984178430893
2000-05-30,29.78125,28.875,29.34375,29.5,3547000.0,19.90561294555664,20.951312255859374,20.628786354064943,19.452335357666016,19.475203875199107
2000-05-31,30.6875,29.34375,29.46875,30.21875,2836800.0,20.390596389770508,20.909169642130532,20.659029922485352,19.44995719909668,19.484005726300754
2000-06-01,30.9375,29.03125,29.5,30.84375,3278600.0,20.812332153320312,20.95680961608887,20.69350368499756,19.443628730773927,19.49665645417713
2000-06-02,32.4375,31.3125,31.40625,31.5625,3129400.0,21.29732322692871,20.952690887451173,20.743983917236328,19.44005599975586,19.513643876561577
2000-06-05,30.78125,29.875,30.5625,30.375,2447800.0,20.496030807495117,20.87833455403646,20.76119972229004,19.433496475219727,19.522825062831984
2000-06-06,30.96875,30.0625,30.375,30.78125,1887000.0,20.770158767700195,20.826458485921226,20.79272773742676,19.42486150741577,19.534374448988174
2000-06-07,31.125,29.9375,30.8125,30.0,1936200.0,20.24299430847168,20.69178644816081,20.8111897277832,19.408651180267334,19.540875548616462
2000-06-08,29.125,28.0,29.0,28.46875,7184600.0,19.209753036499023,20.506225204467775,20.806464042663574,19.38692518234253,19.53786534396085
2000-06-09,29.65625,28.6875,28.75,29.34375,3856000.0,19.800174713134766,20.366702779134116,20.814808311462404,19.37466361999512,19.540228491430884
2000-06-12,29.5625,29.125,29.375,29.140625,1764800.0,19.663118362426758,20.27462501525879,20.79518413543701,19.367942523956298,19.54132572242192
2000-06-13,29.40625,28.5,29.375,28.59375,2685600.0,19.294109344482422,20.167787424723308,20.755986595153807,19.362138748168945,19.53913796686493
2000-06-14,30.125,29.0,29.0,29.875,3227200.0,20.158649444580078,20.143889236450196,20.742909393310548,19.360582408905028,19.54457227807296
2000-06-15,30.875,29.46875,29.90625,29.8125,2175600.0,20.116477966308594,20.13826624552409,20.720159225463867,19.360698642730714,19.54954537101414
2000-06-16,30.125,29.09375,29.5625,29.4375,3612800.0,19.863435745239258,20.127019373575845,20.707064208984374,19.368755741119386,19.552251322516078
2000-06-19,29.65625,28.15625,29.625,28.6875,4281800.0,19.357362747192383,20.091875330607095,20.68048408508301,19.37133327484131,19.550585608197075
2000-06-20,28.5625,27.5625,28.5,27.8125,5452200.0,18.766942977905273,20.015963999430337,20.645879669189455,19.374079933166502,19.54394456895731
2000-06-21,28.71875,27.6875,28.5625,28.4375,2787000.0,19.188674926757812,19.93583590189616,20.59910747528076,19.39088691711426,19.540959109779166
2000-06-22,29.0,27.8125,29.0,28.25,2640200.0,19.06216049194336,19.819157791137695,20.548123168945313,19.40412504196167,19.5369691212972
2000-06-23,28.625,27.90625,28.25,28.53125,1551800.0,19.25193214416504,19.682798385620117,20.500934295654297,19.416747875213623,19.53461344380024
2000-06-26,29.0,28.25,28.875,28.53125,1500000.0,19.25193214416504,19.599858474731445,20.476450004577636,19.429161148071287,19.532296383967164
2000-06-27,29.0625,28.15625,28.5,28.25,3035600.0,19.06216049194336,19.48599192301432,20.47928405761719,19.442399272918703,19.52847414094258
2000-06-28,28.84375,28.09375,28.25,28.3671875,2568200.0,19.141223907470703,19.41254056294759,20.461415100097657,19.461663703918457,19.525351155188776
2000-06-29,28.0625,27.09375,28.03125,27.25,3472400.0,18.387388229370117,19.357716242472332,20.4385604095459,19.474018058776856,19.516247451782228
2000-06-30,29.4921875,27.0,27.46875,29.4375,5072200.0,19.863435745239258,19.36193364461263,20.4246244430542,19.501761226654054,19.51900291442871
2000-07-03,28.78125,27.6875,28.75,28.34375,1696600.0,19.12541389465332,19.326086680094402,20.37616672515869,19.52338062286377,19.515903788288746
2000-07-05,29.59375,28.8125,29.25,29.375,2827400.0,19.821266174316406,19.36123046875,20.336159896850585,19.553633995056153,19.51828943192959
2000-07-06,29.5625,28.8125,29.375,28.84375,2493600.0,19.46280288696289,19.314840698242186,20.291086273193358,19.586166667938233,19.517859303674033
2000-07-07,29.46875,28.875,28.96875,29.375,2858200.0,19.821266174316406,19.295159912109376,20.27967052459717,19.615791759490968,19.520193202678975
2000-07-10,29.78125,29.125,29.40625,29.65625,2957800.0,20.011043548583984,19.305000432332356,20.262800331115724,19.640194187164308,19.523940151884357
2000-07-11,30.03125,29.28125,29.6875,30.0,3401800.0,20.24299430847168,19.364042536417642,20.24930782318115,19.6672945022583,19.529387531858504
2000-07-12,30.1875,29.125,29.59375,30.125,3886000.0,20.327335357666016,19.46806869506836,20.23876346588135,19.688511028289795,19.53538713957134
2000-07-13,30.4375,29.9375,30.125,30.25,3175200.0,20.41168975830078,19.549603017171226,20.22486057281494,19.716457424163817,19.541926711352904
2000-07-14,30.875,30.1875,30.5,30.5625,1695800.0,20.6225528717041,19.65362917582194,20.224845504760744,19.74272829055786,19.549931349577726
2000-07-17,30.46875,30.125,30.4375,30.265625,1464800.0,20.422231674194336,19.73164914449056,20.217880935668944,19.769518737792968,19.55634532255285
2000-07-18,30.125,29.1875,30.125,29.5,2002200.0,19.90561294555664,19.775227864583332,20.17661804199219,19.797449798583983,19.558894721260906
2000-07-19,30.21875,28.625,30.0,28.75,4131200.0,19.399534225463867,19.797719446818032,20.145835914611816,19.823053035736084,19.557739935059477
2000-07-20,29.0,28.4375,28.75,28.6875,4198200.0,19.357362747192383,19.81212870279948,20.112528457641602,19.844870967864992,19.55629837255684
2000-07-21,29.5,28.6875,28.6875,29.375,3527200.0,19.821266174316406,19.9077205657959,20.106999130249022,19.871748332977294,19.558190999712263
2000-07-24,29.75,29.1875,29.3125,29.53125,1684000.0,19.92670440673828,19.9119384765625,20.078351135253907,19.900100536346436,19.56080456997486
2000-07-25,30.0,29.0625,29.5,29.125,2336000.0,19.652572631835938,19.947082392374675,20.039175071716308,19.925711421966554,19.561450823931626
2000-07-26,29.25,28.46875,29.25,28.6875,2997400.0,19.357362747192383,19.916155497233074,19.995356330871584,19.945006523132324,19.5600236345838
2000-07-27,29.0625,28.15625,28.75,28.75,3107800.0,19.399534225463867,19.911937586466472,19.9380855178833,19.970819931030274,19.558909124798245
2000-07-28,28.875,28.15625,28.75,28.71875,1991400.0,19.378446578979492,19.88241628011068,19.885791015625,19.99474063873291,19.557664555516737
2000-07-31,29.875,28.96875,29.0,29.1875,1589400.0,19.694747924804688,19.861329905192058,19.841825752258302,20.026028938293457,19.55860348270364
2000-08-01,29.75,29.3125,29.5625,29.625,3064800.0,19.989957809448242,19.84446080525716,19.820739212036134,20.06426374435425,19.561537865878773
2000-08-02,29.6875,29.03125,29.5625,29.09375,1756200.0,19.631486892700195,19.798070907592773,19.795435485839842,20.096180725097657,19.56201049443838
2000-08-03,29.1875,28.40625,29.09375,28.5625,2499600.0,19.27301597595215,19.722159322102865,19.770553359985353,20.12409261703491,19.560070933911625
2000-08-04,29.53125,28.5,28.78125,29.5,3432800.0,19.90561294555664,19.674363327026366,19.764649162292482,20.155177097320557,19.56237454732259
2000-08-07,30.5,29.3125,29.75,30.5,2939800.0,20.58037567138672,19.684906260172525,19.775613899230958,20.179764842987062,19.569116276621028
2000-08-08,30.75,30.0,30.46875,30.625,2569000.0,20.66472816467285,19.73551394144694,19.79121799468994,20.194684772491456,19.57632424956874
2000-08-09,30.875,30.1875,30.875,30.4375,2426800.0,20.5382080078125,19.811425526936848,19.80386989593506,20.216328125,19.582611071518045
2000-08-10,31.125,30.4375,30.5625,30.5625,2821600.0,20.6225528717041,19.895771535237632,19.80850902557373,20.23376947402954,19.58936394035042
2000-08-11,30.65625,30.09375,30.65625,30.375,2259800.0,20.496030807495117,19.94075584411621,19.802182998657226,20.24784334182739,19.59521340400942
2000-08-14,30.5,30.0625,30.125,30.46875,1361200.0,20.559293746948242,19.982928466796874,19.787422409057616,20.265703163146974,19.601393406207745
2000-08-15,30.625,29.875,30.5,30.03125,2404200.0,20.264076232910156,20.023695373535155,19.78278331756592,20.27199151992798,19.605614315931962
2000-08-16,30.5625,30.09375,30.5,30.3125,1562800.0,20.453859329223633,20.096795145670573,19.776457328796386,20.28459253311157,19.610982955256596
2000-08-17,31.4375,30.125,30.4375,31.25,3595800.0,21.08645248413086,20.20925636291504,19.79332649230957,20.302258110046388,19.62026263782813
2000-08-18,31.46875,30.75,31.46875,30.75,1542600.0,20.749065399169922,20.300630950927733,19.824112739562988,20.31528839111328,19.627317655086518
2000-08-21,31.875,31.0,31.0625,31.75,2897400.0,21.423843383789062,20.415903981526693,19.856586112976075,20.335697212219237,19.63847619998529
2000-08-22,32.125,31.28125,31.875,31.875,3040800.0,21.50818634033203,20.517119216918946,19.89348747253418,20.344335803985597,19.650017620604714
2000-08-23,32.1875,31.1875,31.75,32.046875,3225400.0,21.692214965820312,20.654501088460286,19.94144958496094,20.348718090057375,19.662546438673523
2000-08-24,32.5,31.3125,32.0625,31.625,3050200.0,21.40665054321289,20.796743392944336,19.966409606933595,20.35465950012207,19.673181219798764
2000-08-25,31.96875,31.28125,31.8125,31.625,1676200.0,21.40665054321289,20.89681256612142,19.99221305847168,20.356186141967772,19.68368709448612
2000-08-28,32.0,31.25,31.59375,31.90625,2157200.0,21.59702491760254,20.964589182535807,20.026884841918946,20.36697452545166,19.695213225950678
2000-08-29,31.78125,31.1875,31.78125,31.28125,1788400.0,21.173974990844727,20.998538970947266,20.063217086791994,20.3718505859375,19.704068086818307
2000-08-30,31.25,30.25,31.25,30.5,2056600.0,20.645145416259766,21.005668131510415,20.10078113555908,20.37333040237427,19.70966973758879
2000-08-31,31.3125,30.46875,30.5,31.21875,2519400.0,21.131654739379883,21.039608256022134,20.139640731811525,20.369374103546143,19.718083850025426
2000-09-01,31.375,30.78125,31.34375,31.0,1420000.0,20.983591079711914,21.07211227416992,20.178069343566893,20.363096256256103,19.72552801020005
2000-09-05,31.0,30.5,30.5625,30.625,1784800.0,20.72976303100586,21.083476893107097,20.207625961303712,20.354280128479004,19.731400729619967
2000-09-06,32.0625,30.5625,30.59375,31.90625,3977200.0,21.59702491760254,21.172340138753256,20.254527816772463,20.365488910675047,19.742247381875682
2000-09-07,32.78125,31.5625,32.4375,31.75,4842200.0,21.49126625061035,21.241500600179037,20.3031099319458,20.391196994781495,19.752357317533107
2000-09-08,31.6875,30.4375,31.6875,30.9375,3282800.0,20.941287994384766,21.231822967529297,20.33911121368408,20.40026315689087,19.759190252457543
2000-09-11,31.65625,30.875,30.9375,31.4375,2935600.0,21.279735565185547,21.267200978597007,20.39695816040039,20.417759284973144,19.767879082815988
2000-09-12,31.5,30.71875,31.0625,31.4375,2960600.0,21.279735565185547,21.257593790690105,20.425284156799318,20.424954299926757,19.776469176465813
2000-09-13,31.625,31.1875,31.46875,31.46875,3172800.0,21.300886154174805,21.24377377827962,20.468793601989745,20.422480163574217,19.785081701763605
2000-09-14,32.1875,31.90625,32.0,32.0,5147800.0,21.660486221313477,21.241658528645832,20.50557800292969,20.420868949890135,19.795617682210516
2000-09-15,33.65625,31.84375,32.5,31.96875,10467000.0,21.63932991027832,21.257170486450196,20.549108543395995,20.420097408294676,19.805917750523744
2000-09-18,32.5,31.5625,32.25,32.1875,4838200.0,21.787395477294922,21.282553482055665,20.588431129455568,20.43405082702637,19.816925960116915
2000-09-19,32.4375,30.78125,32.4375,31.3125,6235000.0,21.19512176513672,21.255759938557944,20.61211269378662,20.43745651245117,19.824540301581113
2000-09-20,31.9375,29.5,31.5,31.75,10323800.0,21.49126625061035,21.276912689208984,20.637078132629394,20.443192977905273,19.83369813646589
2000-09-21,31.53125,30.625,30.75,31.125,4557800.0,21.068199157714844,21.305116271972658,20.65189540863037,20.44532943725586,19.840444043685828
2000-09-22,32.875,30.59375,31.375,32.75,8024800.0,22.16815185546875,21.374216079711914,20.68702465057373,20.455942611694336,19.85309462961943
2000-09-25,34.0,32.9375,33.0,33.375,5436000.0,22.59121322631836,21.481390889485677,20.726397857666015,20.47562168121338,19.86789527068267
2000-09-26,34.125,33.3125,33.5625,33.5625,3733800.0,22.71811294555664,21.61394755045573,20.772315483093262,20.495098209381105,19.883219021622853
2000-09-27,35.0,33.34375,33.65625,34.40625,6242600.0,23.289241790771484,21.72676200866699,20.83998805999756,20.508303050994872,19.90143304712632
2000-09-28,36.4375,34.5,34.75,35.75,6746200.0,24.19881248474121,21.90726509094238,20.935973625183106,20.540904769897463,19.924291448390232
2000-09-29,35.8125,34.3125,35.5,34.6875,3682600.0,23.47962760925293,22.076487731933593,21.018418922424317,20.56547369003296,19.943102750828658
2000-10-02,34.875,33.75,34.4375,34.125,3782200.0,23.098875045776367,22.197763697306314,21.083971099853514,20.595485115051268,19.959712078696803
2000-10-03,36.3125,34.21875,34.375,35.3125,3625600.0,23.902685165405273,22.37262700398763,21.163490715026857,20.620920925140382,19.98035591684711
2000-10-04,36.0,35.09375,35.375,35.28125,3366000.0,23.88153076171875,22.544669977823894,21.248069877624513,20.64362247467041,20.000674535830814
2000-10-05,36.46875,35.125,35.15625,36.375,3299800.0,24.621883392333984,22.74209645589193,21.353360290527345,20.674358310699464,20.02461862317021
2000-10-06,36.46875,35.71875,36.4375,36.0,3252000.0,24.368045806884766,22.924010848999025,21.45273052215576,20.69540802001953,20.047007423086264
