Date,High,Low,Open,Close,Volume,Adj Close,HLT-15ma,HLT-50ma,HLT-100ma,HLT-200ma
2013-12-31,46.10844039916992,45.04140090942383,45.14400100708008,45.65700149536133,1134300.0,44.261173248291016,43.37823985173152,43.37823985173152,43.37823985173152,43.37823985173152
2014-01-02,45.86220169067383,44.67203903198242,45.65700149536133,44.856719970703125,1763700.0,43.485355377197266,43.38589096069336,43.38589096069336,43.38589096069336,43.38589096069336
2014-01-03,45.328678131103516,44.63100051879883,44.73360061645508,45.164520263671875,461200.0,43.78374099731445,43.4124142964681,43.4124142964681,43.4124142964681,43.4124142964681
2014-01-06,45.39023971557617,44.651519775390625,45.12348175048828,45.14400100708008,1172300.0,43.76384735107422,43.47872263590495,43.43437886238098,43.43437886238098,43.43437886238098
2014-01-07,45.34920120239258,44.93880081176758,45.14400100708008,45.14400100708008,1992500.0,43.76384735107422,43.465460205078124,43.453759361715875,43.453759361715875,43.453759361715875
2014-01-08,45.20555877685547,44.73360061645508,45.20555877685547,45.20555877685547,1154200.0,43.82352066040039,43.533094787597655,43.47430165608724,43.47430165608724,43.47430165608724
2014-01-09,45.18503952026367,44.548919677734375,45.14400100708008,44.87723922729492,459600.0,43.505245208740234,43.5410514831543,43.47593026412161,43.47593026412161,43.47593026412161
2014-01-10,44.856719970703125,44.26163864135742,44.651519775390625,44.50788116455078,812300.0,43.147186279296875,43.52248509724935,43.45949306488037,43.45949306488037,43.45949306488037
2014-01-13,44.79515838623047,44.241119384765625,44.241119384765625,44.56943893432617,728200.0,43.206851959228516,43.448218790690106,43.44746253603981,43.44746253603981,43.44746253603981
2014-01-14,45.369720458984375,44.40528106689453,44.548919677734375,45.34920120239258,1251600.0,43.96278381347656,43.47076466878255,43.47088623046875,43.47088623046875,43.47088623046875
2014-01-15,45.49283981323242,44.79515838623047,45.24660110473633,44.959320068359375,915200.0,43.58481979370117,43.517181142171225,43.475839863652766,43.475839863652766,43.475839863652766
2014-01-16,45.20555877685547,44.50788116455078,44.93880081176758,45.061920166015625,1130000.0,43.68428421020508,43.57685953776042,43.48452504475912,43.48452504475912,43.48452504475912
2014-01-17,46.293121337890625,44.73360061645508,45.061920166015625,45.65700149536133,2702200.0,44.261173248291016,43.64980010986328,43.51559097290039,43.51559097290039,43.51559097290039
2014-01-21,46.354679107666016,44.81568145751953,46.190521240234375,44.97983932495117,1280200.0,43.60470962524414,43.692238108317056,43.51901861337515,43.51901861337515,43.51901861337515
2014-01-22,46.149478912353516,44.93880081176758,45.12348175048828,46.087921142578125,1428600.0,44.67891311645508,43.76783014933268,43.56197766904478,43.56197766904478,43.56197766904478
2014-01-23,46.498321533203125,45.34920120239258,46.02635955810547,46.498321533203125,936000.0,45.0767707824707,43.82220331827799,43.6160774230957,43.6160774230957,43.6160774230957
2014-01-24,46.12895965576172,45.328678131103516,45.86220169067383,46.06740188598633,891000.0,44.65902328491211,43.900447845458984,43.65204107350316,43.65204107350316,43.65204107350316
2014-01-27,46.06740188598633,44.91828155517578,46.06740188598633,45.12348175048828,1099600.0,43.74396896362305,43.897796376546225,43.65510533650716,43.65510533650716,43.65510533650716
2014-01-28,45.14400100708008,44.63100051879883,44.81568145751953,44.93880081176758,686200.0,43.56492233276367,43.884534708658855,43.652196207354145,43.652196207354145,43.652196207354145
2014-01-29,44.89775848388672,44.241119384765625,44.754119873046875,44.446319580078125,437800.0,43.08750534057617,43.83944524129232,43.634549617767334,43.634549617767334,43.634549617767334
2014-01-30,44.77463912963867,44.32320022583008,44.651519775390625,44.446319580078125,520200.0,43.08750534057617,43.79037755330403,43.61797251845851,43.61797251845851,43.61797251845851
2014-01-31,44.50788116455078,43.78968048095703,44.138519287109375,44.42580032348633,428600.0,43.067604064941406,43.76120147705078,43.601785211002124,43.601785211002124,43.601785211002124
2014-02-03,44.52840042114258,42.76367950439453,44.42580032348633,42.98939895629883,1115000.0,41.67512130737305,43.66306381225586,43.54673767089844,43.54673767089844,43.54673767089844
2014-02-04,43.256160736083984,42.76367950439453,43.09199905395508,43.153560638427734,835700.0,41.834266662597656,43.5715581258138,43.49916903177897,43.49916903177897,43.49916903177897
2014-02-05,43.009918212890625,42.16859817504883,42.78419876098633,42.68159866333008,694700.0,41.37672805786133,43.39915440877279,43.44180576221363,43.44180576221363,43.44180576221363
2014-02-06,43.50239944458008,42.72264099121094,42.76367950439453,43.50239944458008,294100.0,42.17243576049805,43.30499547322591,43.40840128848427,43.40840128848427,43.40840128848427
2014-02-07,44.87723922729492,43.54344177246094,43.625518798828125,44.42580032348633,513000.0,43.067604064941406,43.26388346354167,43.39966289813702,43.39966289813702,43.39966289813702
2014-02-10,44.50788116455078,43.70759963989258,44.46683883666992,43.933319091796875,562400.0,42.59019088745117,43.15248463948568,43.379426097869874,43.379426097869874,43.379426097869874
2014-02-11,44.67203903198242,44.035919189453125,44.58995819091797,44.50788116455078,642400.0,43.147186279296875,43.12198308308919,43.37376171205102,43.37376171205102,43.37376171205102
2014-02-12,45.04140090942383,44.36423873901367,44.61048126220703,44.91828155517578,436600.0,43.5450325012207,43.046391042073566,43.37783958798363,43.37783958798363,43.37783958798363
2014-02-13,45.18503952026367,44.42580032348633,44.69255828857422,45.04140090942383,551600.0,43.66437911987305,42.95223159790039,43.38450329802757,43.38450329802757,43.38450329802757
2014-02-14,45.24660110473633,44.856719970703125,45.14400100708008,45.14400100708008,647800.0,43.76384735107422,42.8925532023112,43.39312475377863,43.39312475377863,43.39312475377863
2014-02-18,45.14400100708008,44.58995819091797,45.14400100708008,44.651519775390625,616100.0,43.28642654418945,42.86205037434896,43.390753682454424,43.390753682454424,43.390753682454424
2014-02-19,45.04140090942383,44.11800003051758,44.651519775390625,44.179561614990234,441000.0,42.828895568847656,42.812981923421226,43.37853937563689,43.37853937563689,43.37853937563689
2014-02-20,44.46683883666992,43.728118896484375,44.11800003051758,44.09748077392578,602000.0,42.749324798583984,42.790436553955075,43.36515183144427,43.36515183144427,43.36515183144427
2014-02-21,45.533878326416016,44.05643844604492,44.11800003051758,45.45180130004883,1166000.0,44.0622444152832,42.85541915893555,43.37967459360758,43.37967459360758,43.37967459360758
2014-02-24,46.16999816894531,45.22608184814453,45.574920654296875,45.677520751953125,743100.0,44.28106689453125,42.936316680908206,43.39807035485092,43.39807035485092,43.39807035485092
2014-02-25,46.33415985107422,45.574920654296875,45.65700149536133,45.90324020385742,823100.0,44.49988555908203,43.1246342976888,43.420106658935545,43.420106658935545,43.420106658935545
2014-02-26,46.53936004638672,45.75960159301758,45.985321044921875,46.252079010009766,1072000.0,44.83805465698242,43.324886830647785,43.461483306884766,43.44790956085804,43.44790956085804
2014-02-27,46.90871810913086,44.73360061645508,45.985321044921875,46.149478912353516,2187800.0,44.73859405517578,43.54901123046875,43.47699951171875,43.47273041651799,43.47273041651799
2014-02-28,46.33415985107422,45.30815887451172,46.16999816894531,45.882720947265625,970500.0,44.4799919128418,43.70284830729167,43.510419311523435,43.49173535041089,43.49173535041089
2014-03-03,46.16999816894531,45.369720458984375,45.59543991088867,46.149478912353516,676700.0,44.73859405517578,43.814247639973956,43.53747329711914,43.51482532642506,43.51482532642506
2014-03-04,47.40119934082031,46.087921142578125,47.01131820678711,46.293121337890625,2307000.0,44.877845764160156,43.96675796508789,43.56651657104492,43.53960751620206,43.53960751620206
2014-03-05,46.970279693603516,46.06740188598633,46.10844039916992,46.72404098510742,668700.0,45.29558563232422,44.10998458862305,43.58601135253906,43.57096426827567,43.57096426827567
2014-03-06,46.90871810913086,45.96480178833008,46.72404098510742,46.12895965576172,682400.0,44.71870803833008,44.18822962443034,43.60789360046387,43.59110012389066,43.59110012389066
2014-03-07,46.84716033935547,45.96480178833008,46.06740188598633,46.600921630859375,642300.0,45.17622756958008,44.28901952107747,43.65364669799805,43.618429907437026,43.618429907437026
2014-03-10,46.88819885253906,45.61595916748047,46.703521728515625,45.92375946044922,922000.0,44.519775390625,44.33941472371419,43.688260040283204,43.633706949524964,43.633706949524964
2014-03-11,46.087921142578125,45.14400100708008,45.944278717041016,45.369720458984375,835400.0,43.982669830322266,44.38583094278972,43.704572143554685,43.63952299753825,43.63952299753825
2014-03-12,45.96480178833008,44.67203903198242,45.22608184814453,45.86220169067383,788600.0,44.4600944519043,44.49457753499349,43.73441123962402,43.65297498859343,43.65297498859343
2014-03-13,46.02635955810547,45.061920166015625,45.61595916748047,45.24660110473633,992600.0,43.86331558227539,44.568843587239584,43.74077690124512,43.656367578814105,43.656367578814105
2014-03-14,45.677520751953125,44.87723922729492,45.061920166015625,45.20555877685547,609000.0,43.82352066040039,44.5529286702474,43.732023849487305,43.65902080233135,43.65902080233135
2014-03-17,45.944278717041016,45.328678131103516,45.369720458984375,45.39023971557617,369200.0,44.002559661865234,44.53436152140299,43.74236793518067,43.664388597011566,43.664388597011566
2014-03-18,46.354679107666016,45.267120361328125,45.34920120239258,46.31364059448242,677700.0,44.89773178100586,44.56088460286458,43.76464775085449,43.683363107534554,43.683363107534554
2014-03-19,46.23155975341797,45.472320556640625,46.21104049682617,45.677520751953125,733300.0,44.28106689453125,44.52375208536784,43.77499214172363,43.69241922551935,43.69241922551935
2014-03-20,46.00584030151367,45.369720458984375,45.65700149536133,45.49283981323242,652700.0,44.102027893066406,44.48131434122721,43.78175575256348,43.69853278772155,43.69853278772155
2014-03-21,47.175479888916016,45.45180130004883,45.69804000854492,47.175479888916016,3026700.0,45.73323059082031,44.56486358642578,43.81994995117188,43.72845481423771,43.72845481423771
2014-03-24,47.380680084228516,46.087921142578125,47.072879791259766,46.703521728515625,966000.0,45.27569580078125,44.600670369466144,43.8553589630127,43.75087859665138,43.75087859665138
2014-03-25,46.99079895019531,46.12895965576172,46.74456024169922,46.12895965576172,781700.0,44.71870803833008,44.59006118774414,43.88678939819336,43.764704731532504,43.764704731532504
2014-03-26,46.31364059448242,45.739078521728516,46.16999816894531,45.841678619384766,781900.0,44.4401969909668,44.53303527832031,43.91145629882813,43.774218707017496,43.774218707017496
2014-03-27,46.21104049682617,45.49283981323242,45.780120849609375,45.61595916748047,670500.0,44.22138595581055,44.49988047281901,43.9166283416748,43.78042936325073,43.78042936325073
2014-03-28,45.92375946044922,45.04140090942383,45.49283981323242,45.65700149536133,2073000.0,44.261173248291016,44.43887685139974,43.9301554107666,43.78701489592252,43.78701489592252
2014-03-31,46.02635955810547,45.14400100708008,45.841678619384766,45.636478424072266,4896900.0,44.24127197265625,44.420309956868486,43.94129516601563,43.793153505067565,43.793153505067565
2014-04-01,46.58039855957031,45.574920654296875,45.59543991088867,46.27259826660156,1052500.0,44.85795211791992,44.478662109375,43.953230743408206,43.8073508199056,43.8073508199056
2014-04-02,46.559879302978516,46.06740188598633,46.16999816894531,46.10844039916992,1061500.0,44.69879913330078,44.49457575480143,43.97511253356934,43.81908040297659,43.81908040297659
2014-04-03,46.33415985107422,45.18503952026367,46.16999816894531,45.18503952026367,959300.0,43.80363845825195,44.490597279866535,43.95760704040527,43.8188798582399,43.8188798582399
2014-04-04,45.24660110473633,44.241119384765625,45.20555877685547,44.30268096923828,2767300.0,42.94824981689453,44.43224589029948,43.91503662109375,43.80771793463291,43.80771793463291
2014-04-07,44.384761810302734,43.625518798828125,44.32320022583008,43.85123825073242,694200.0,42.51061248779297,44.33278274536133,43.87206840515137,43.7912988783438,43.7912988783438
2014-04-08,43.91279983520508,43.37928009033203,43.81019973754883,43.830718994140625,686100.0,42.49072265625,44.172315470377605,43.84700347900391,43.77504167556763,43.77504167556763
2014-04-09,44.42580032348633,43.871761322021484,43.974361419677734,44.138519287109375,864800.0,42.78910827636719,44.0728515625,43.83148719787598,43.762869658293546,43.762869658293546
2014-04-10,44.26163864135742,43.17407989501953,44.05643844604492,43.461360931396484,527900.0,42.13266372680664,43.94156061808268,43.812390365600585,43.742989098153465,43.742989098153465
2014-04-11,43.871761322021484,43.009918212890625,43.29719924926758,43.60499954223633,760100.0,42.27191162109375,43.71080602010091,43.796078491210935,43.72526527312865,43.72526527312865
2014-04-14,44.343719482421875,43.317718505859375,43.68708038330078,43.81019973754883,515300.0,42.470829010009766,43.52381490071615,43.78414299011231,43.71033150809152,43.71033150809152
2014-04-15,44.138519287109375,43.09199905395508,44.138519287109375,43.871761322021484,484900.0,42.53050231933594,43.37793451944987,43.80125061035156,43.696451164694395,43.696451164694395
2014-04-16,44.36423873901367,43.563961029052734,43.64604187011719,44.32320022583008,523900.0,42.9681396484375,43.27979736328125,43.82392807006836,43.68798242613327,43.68798242613327
2014-04-17,44.856719970703125,43.70759963989258,44.20008087158203,44.67203903198242,805100.0,43.30631637573242,43.21879272460937,43.86251983642578,43.683595460036706,43.683595460036706
2014-04-21,44.56943893432617,43.85123825073242,44.56943893432617,44.035919189453125,498100.0,42.68964385986328,43.11402409871419,43.87286399841309,43.67230055548928,43.67230055548928
2014-04-22,44.56943893432617,43.974361419677734,44.01539993286133,44.138519287109375,511700.0,42.78910827636719,43.01721318562826,43.8672940826416,43.6623770467351,43.6623770467351
2014-04-23,44.42580032348633,43.830718994140625,44.076961517333984,44.09748077392578,469800.0,42.749324798583984,42.87663803100586,43.87047676086426,43.652232021755644,43.652232021755644
2014-04-24,44.46683883666992,44.035919189453125,44.241119384765625,44.11800003051758,302300.0,42.769222259521484,42.747999572753905,43.86291748046875,43.64252861777505,43.64252861777505
2014-04-25,44.15903854370117,43.58448028564453,44.11800003051758,43.769161224365234,204900.0,42.4310417175293,42.65649312337239,43.84063766479492,43.62936028190281,43.62936028190281
2014-04-28,43.974361419677734,43.19459915161133,43.78968048095703,43.85123825073242,625600.0,42.51061248779297,42.62731730143229,43.81756233215332,43.61733073572959,43.61733073572959
2014-04-29,44.48735809326172,43.03044128417969,44.36423873901367,43.27667999267578,1292800.0,41.9536247253418,42.59018478393555,43.78135787963867,43.59963173561908,43.59963173561908
2014-04-30,44.83620071411133,43.39979934692383,43.522918701171875,44.79515838623047,920900.0,43.425682067871094,42.65251541137695,43.78414299011231,43.59780068648489,43.59780068648489
2014-05-01,45.41075897216797,44.01539993286133,44.71308135986328,45.30815887451172,700500.0,43.922996520996094,42.72810796101888,43.80602500915527,43.60118814309438,43.60118814309438
2014-05-02,46.51884078979492,45.22608184814453,45.30815887451172,45.24660110473633,991000.0,43.86331558227539,42.843484751383464,43.828304824829104,43.6038904878282,43.6038904878282
2014-05-05,45.533878326416016,44.77463912963867,45.02088165283203,45.472320556640625,410800.0,44.08213424682617,42.964166259765626,43.82870262145996,43.608770526185324,43.608770526185324
2014-05-06,45.71855926513672,44.93880081176758,45.34920120239258,45.472320556640625,683100.0,44.08213424682617,43.07158660888672,43.82472396850586,43.61355197790897,43.61355197790897
2014-05-07,47.15496063232422,45.369720458984375,46.78559875488281,46.498321533203125,1038000.0,45.0767707824707,43.24133783976237,43.836261672973635,43.62818416595459,43.62818416595459
2014-05-08,46.90871810913086,46.293121337890625,46.703521728515625,46.457279205322266,1212800.0,45.0369758605957,43.37926025390625,43.8402400970459,43.65086170196533,43.6421325985748
2014-05-09,48.83760070800781,46.74456024169922,48.6939582824707,47.33964157104492,3461100.0,45.89236068725586,43.55166320800781,43.8633154296875,43.670157470703124,43.66419365826775
2014-05-12,48.32460021972656,46.51884078979492,48.11940002441406,47.15496063232422,1586700.0,45.713340759277344,43.75324300130208,43.88798240661621,43.699200859069826,43.68408829031639
2014-05-13,47.64744186401367,46.970279693603516,47.40119934082031,47.19599914550781,1098500.0,45.75312042236328,43.950843811035156,43.908272933959964,43.72287311553955,43.70398283004761
2014-05-14,47.31911849975586,45.739078521728516,47.19599914550781,46.27259826660156,1191700.0,44.85795211791992,44.09141896565755,43.907875061035156,43.73719581604004,43.71497301374163
2014-05-15,46.37519836425781,44.446319580078125,46.37519836425781,44.93880081176758,1821300.0,43.56492233276367,44.144465637207034,43.873261795043945,43.7296365737915,43.713557441279576
2014-05-16,45.267120361328125,43.99488067626953,45.14400100708008,44.87723922729492,1228800.0,43.505245208740234,44.21607920328776,43.84899253845215,43.72844306945801,43.711610597984816
2014-05-19,45.164520263671875,44.56943893432617,44.93880081176758,44.959320068359375,970400.0,43.58481979370117,44.28769302368164,43.81716438293457,43.73540554046631,43.71043660905626
2014-05-20,45.12348175048828,43.85123825073242,45.00035858154297,43.933319091796875,1359200.0,42.59019088745117,44.33013076782227,43.778572692871094,43.733416366577146,43.70015912537181
2014-05-21,45.14400100708008,44.01539993286133,44.11800003051758,44.83620071411133,1872800.0,43.4654655456543,44.33278299967448,43.76822860717773,43.73640037536621,43.69802554737438
2014-05-22,45.24660110473633,44.81568145751953,44.81568145751953,45.12348175048828,1002300.0,43.74396896362305,44.320847829182945,43.75390609741211,43.74415866851807,43.69843945202527
2014-05-23,45.841678619384766,45.164520263671875,45.69804000854492,45.24660110473633,527700.0,43.86331558227539,44.320847829182945,43.75390609741211,43.74734149932861,43.699911560331074
2014-05-27,45.82115936279297,45.04140090942383,45.51335906982422,45.636478424072266,1164800.0,44.24127197265625,44.33145701090495,43.762261123657225,43.747142486572265,43.704702360440145
2014-05-28,46.23155975341797,45.14400100708008,45.80064010620117,45.164520263671875,1054100.0,43.78374099731445,44.311564127604164,43.75788475036621,43.750126342773434,43.705395681816235
2014-05-29,45.55440139770508,44.89775848388672,45.267120361328125,45.51335906982422,732900.0,44.121917724609375,44.24790725708008,43.74236846923828,43.75350811004639,43.70901761262313
2014-05-30,46.47779846191406,45.41075897216797,45.41075897216797,46.41624069213867,1272500.0,44.997196197509766,44.24525527954101,43.75669105529785,43.76584159851074,43.72012260042388
2014-06-02,46.867679595947266,45.96480178833008,46.41624069213867,46.74456024169922,1202400.0,45.31547927856445,44.20679651896159,43.78096008300781,43.78135791778564,43.73375812758747
2014-06-03,47.01131820678711,46.046878814697266,46.53936004638672,46.600921630859375,1484600.0,45.17622756958008,44.17098897298177,43.769820022583005,43.79488498687744,43.7459824448925
2014-06-04,47.09339904785156,46.354679107666016,46.43675994873047,46.72404098510742,665600.0,45.29558563232422,44.14048665364583,43.77021781921387,43.81278839111328,43.759004320417134
2014-06-05,47.29859924316406,46.37519836425781,46.72404098510742,47.23704147338867,878900.0,45.792903900146484,44.202816772460935,43.79170173645019,43.839245567321775,43.775953483581546
2014-06-06,47.93471908569336,46.62144088745117,47.23704147338867,47.77056121826172,1235300.0,46.31011199951172,44.38582941691081,43.82910003662109,43.87027816772461,43.79689694239088
2014-06-09,48.11940002441406,47.072879791259766,47.77056121826172,47.791080474853516,1235200.0,46.33000564575195,44.57414677937825,43.87127243041992,43.893950386047365,43.81766012848401
2014-06-10,48.570838928222656,47.52431869506836,47.52431869506836,48.07836151123047,1351800.0,46.6085090637207,44.775726064046225,43.91821914672852,43.92418727874756,43.84034995722577
2014-06-11,47.33964157104492,46.47779846191406,47.175479888916016,46.806121826171875,3671100.0,45.37515640258789,44.961390431722,43.94089683532715,43.941096000671386,43.852727428559334
2014-06-12,46.84716033935547,46.00584030151367,46.354679107666016,46.12895965576172,1815800.0,44.71870803833008,45.04493993123372,43.93811195373535,43.94567134857178,43.8596552734375
2014-06-13,46.27259826660156,45.49283981323242,46.06740188598633,45.739078521728516,2073700.0,44.340736389160156,45.08472442626953,43.93095069885254,43.953031616210936,43.86347337753054
2014-06-16,46.68299865722656,45.164520263671875,45.75960159301758,45.574920654296875,2613700.0,44.18159866333008,45.105943298339845,43.9385099029541,43.94805847167969,43.86597830104077
2014-06-17,46.252079010009766,45.55440139770508,45.55440139770508,45.841678619384766,1243700.0,44.4401969909668,45.119204966227215,43.968348846435546,43.94169273376465,43.87046438455582
2014-06-18,46.087921142578125,45.61595916748047,45.75960159301758,45.86220169067383,1400300.0,44.4600944519043,45.1642951965332,44.007338485717774,43.93970344543457,43.87503516027169
2014-06-19,46.33415985107422,45.75960159301758,45.92375946044922,45.82115936279297,1299200.0,44.42030715942383,45.18418782552083,44.04593017578125,43.94646682739258,43.87922956026517
2014-06-20,46.087921142578125,45.677520751953125,46.087921142578125,45.677520751953125,1644700.0,44.28106689453125,45.13644587198893,44.07576934814453,43.95362827301025,43.88229702083209
2014-06-23,46.16999816894531,45.574920654296875,45.90324020385742,45.841678619384766,1575300.0,44.4401969909668,45.078093719482425,44.12192001342773,43.96715518951416,43.886523535757355
2014-06-24,46.99079895019531,45.780120849609375,45.841678619384766,46.16999816894531,5474100.0,44.75847625732422,45.0502436319987,44.17165130615234,43.98386489868164,43.89307957125786
2014-06-25,47.77056121826172,46.74456024169922,46.99079895019531,47.11391830444336,27335200.0,45.67353820800781,45.07544047037761,44.2357054901123,44.009924240112305,43.906366576009724
2014-06-26,47.23704147338867,46.765079498291016,47.05236053466797,46.90871810913086,7572900.0,45.47461700439453,45.05422134399414,44.294587783813476,44.04791919708252,43.91798324584961
2014-06-27,47.40119934082031,46.58039855957031,46.99079895019531,46.806121826171875,6862700.0,45.37515640258789,44.99189097086589,44.34272811889648,44.083328094482425,43.928697754355035
2014-06-30,47.87316131591797,46.64196014404297,46.78559875488281,47.81159973144531,3204700.0,46.34989547729492,44.99321695963542,44.403599700927735,44.13305976867676,43.94637073043489
2014-07-01,48.673439025878906,47.688480377197266,47.791080474853516,48.48876190185547,5010100.0,47.006351470947266,45.01973978678385,44.48993385314942,44.18139892578125,43.96854450391687
2014-07-02,49.06332015991211,48.057838439941406,48.22200012207031,48.96072006225586,3300600.0,47.463890075683594,45.15898869832357,44.58342948913574,44.22536178588867,43.99369087493677
2014-07-03,50.88959884643555,48.96072006225586,48.96072006225586,50.88959884643555,5482100.0,49.33379364013672,45.466661071777345,44.715118865966794,44.292797813415525,44.03183446611677
2014-07-07,50.70492172241211,50.06880187988281,50.47919845581055,50.27399826049805,3754300.0,48.737022399902344,45.75974680582682,44.834474868774414,44.34869617462158,44.06520459330674
2014-07-08,50.08932113647461,49.227481842041016,50.06880187988281,49.63787841796875,2931200.0,48.12034225463867,46.02232971191406,44.9482608795166,44.39444927215576,44.093761900780905
2014-07-09,50.828041076660156,49.57632064819336,49.86360168457031,50.725440979003906,2832700.0,49.174652099609375,46.33796005249023,45.08154167175293,44.44955200195312,44.12929260147202
2014-07-10,50.725440979003906,49.802040100097656,49.84307861328125,50.315040588378906,1868600.0,48.77680206298828,46.62574055989583,45.21800521850586,44.499681549072264,44.161566972732544
2014-07-11,50.315040588378906,49.26852035522461,49.26852035522461,49.904640197753906,1384400.0,48.37895202636719,46.88965021769206,45.31707061767578,44.55060680389404,44.19065238689554
2014-07-14,50.9716796875,50.06880187988281,50.39712142944336,50.19192123413086,2394700.0,48.65745162963867,47.181409200032554,45.41175971984863,44.608892364501955,44.221246902256794
2014-07-15,50.725440979003906,50.08932113647461,50.1713981628418,50.417640686035156,1918100.0,48.87626647949219,47.47714716593425,45.51201873779297,44.67016178131104,44.252913702101935
2014-07-16,50.68439865112305,49.9456787109375,50.49972152709961,50.43815994262695,1315700.0,48.89616012573242,47.75299275716146,45.608299255371094,44.71850093841553,44.284286988748086
2014-07-17,50.68439865112305,49.24800109863281,50.1303596496582,49.391639709472656,3192100.0,47.88163375854492,47.90019912719727,45.68428924560547,44.75450660705567,44.308430255659474
2014-07-18,50.417640686035156,49.5352783203125,49.740478515625,50.3765983581543,1820500.0,48.83647537231445,48.12432301839193,45.759483337402344,44.79787250518799,44.33861722310384
2014-07-21,51.1563606262207,50.1713981628418,50.1713981628418,50.9511604309082,2381900.0,49.39346694946289,48.39221038818359,45.84661315917969,44.843426628112795,44.37209304910622
2014-07-22,51.833518981933594,50.7869987487793,51.07427978515625,51.5667610168457,2022900.0,49.99025344848633,48.634900919596355,45.9285710144043,44.8959432220459,44.40905463068109
2014-07-23,52.51068115234375,51.382080078125,51.423118591308594,52.346519470214844,3073200.0,50.74617385864258,48.884222412109374,46.0292276763916,44.95860504150391,44.4504737106024
2014-07-24,52.98263931274414,51.79248046875,52.32600021362305,51.89508056640625,3345800.0,50.30854034423828,49.073865763346355,46.120336074829105,45.01430450439453,44.48851310432731
2014-07-25,52.4080810546875,51.443641662597656,51.68988037109375,51.87456130981445,920200.0,50.28864288330078,49.13752237955729,46.22894989013672,45.06841247558594,44.52593329644972
2014-07-28,52.30548095703125,51.48468017578125,51.87456130981445,51.79248046875,1143400.0,50.20907974243164,49.23565953572591,46.361833038330076,45.11754741668701,44.562363722385506
2014-07-29,52.07976150512695,51.1563606262207,52.0181999206543,51.25896072387695,1686500.0,49.69186019897461,49.34042739868164,46.48556533813476,45.16727893829346,44.59503567446569
2014-07-30,51.95663833618164,50.15087890625,51.6077995300293,50.64336013793945,3035000.0,49.0950813293457,49.335122680664064,46.595770568847655,45.20646747589112,44.623516976078854
2014-07-31,50.45867919921875,49.26852035522461,50.109840393066406,49.67892074584961,2718300.0,48.160125732421875,49.294010925292966,46.70716926574707,45.24287097930908,44.645759798445795
2014-08-01,50.3765983581543,47.50379943847656,50.27399826049805,49.84307861328125,4673200.0,48.31927490234375,49.290032450358076,46.804245452880856,45.2862370300293,44.668719267845155
2014-08-04,50.02775955200195,49.124881744384766,49.88412094116211,49.61735916137695,1665300.0,48.10044860839844,49.252898915608725,46.891375045776364,45.322640571594235,44.69003435691691
2014-08-05,49.65840148925781,48.22200012207031,49.494239807128906,48.673439025878906,2776900.0,47.185386657714844,49.1401735941569,46.957816467285156,45.355861282348634,44.7054377661811
2014-08-06,48.406681060791016,47.60639953613281,48.24251937866211,48.11940002441406,2932300.0,46.64828109741211,48.99031499226888,47.00595664978027,45.38410888671875,44.71735705042178
2014-08-07,49.186439514160156,48.406681060791016,48.48876190185547,48.59135818481445,2239200.0,47.10581970214844,48.938594055175784,47.07239822387695,45.41514148712158,44.73192084707865
