Date,High,Low,Open,Close,Volume,Adj Close,DHR-15ma,DHR-50ma,DHR-100ma,DHR-200ma
2000-03-17,8.446266174316406,8.079036712646484,8.233036041259766,8.233036041259766,3301700.0,5.299885272979736,4.835222307840983,5.075076522827149,5.1023334917032495,5.1023334917032495
2000-03-20,8.268574714660645,7.85396146774292,8.185651779174805,8.161959648132324,2466500.0,5.2541279792785645,4.866233539581299,5.068365831375122,5.105144500732422,5.105144500732422
2000-03-21,8.280420303344727,7.948729991912842,8.161959648132324,8.280420303344727,1884500.0,5.330384731292725,4.889619032541911,5.062265195846558,5.1092397776517,5.1092397776517
2000-03-22,8.233036041259766,8.019806861877441,8.233036041259766,8.055344581604004,1597000.0,5.185496807098389,4.898261451721192,5.050979080200196,5.110601510320391,5.110601510320391
2000-03-23,8.090883255004883,7.936883926391602,8.055344581604004,8.079036712646484,2626900.0,5.200748920440674,4.916563161214193,5.042895765304565,5.112183043831273,5.112183043831273
2000-03-24,8.292266845703125,7.818423271179199,8.055344581604004,7.8302693367004395,1664000.0,5.04060697555542,4.92723913192749,5.034659929275513,5.110948973688586,5.110948973688586
2000-03-27,8.315958976745605,7.78288459777832,7.78288459777832,8.209343910217285,3090600.0,5.284630298614502,4.953166643778483,5.029626970291138,5.113892724958517,5.113892724958517
2000-03-28,8.588418960571289,8.209343910217285,8.209343910217285,8.398881912231445,2456500.0,5.406640529632568,5.006038252512614,5.027034215927124,5.118771855036417,5.118771855036417
2000-03-29,8.955648422241211,8.351497650146484,8.387035369873047,8.955648422241211,2707100.0,5.76700496673584,5.088526248931885,5.034698982238769,5.129398627359359,5.129398627359359
2000-03-30,9.559799194335938,8.88457202911377,8.90826416015625,9.488722801208496,4257200.0,6.110276222229004,5.186781692504883,5.050449285507202,5.145219233728224,5.145219233728224
2000-03-31,9.713798522949219,9.382107734680176,9.536107063293457,9.666414260864258,3118100.0,6.224699974060059,5.289106718699137,5.07077579498291,5.162353848654126,5.162353848654126
2000-04-03,9.855951309204102,9.524260520935059,9.666414260864258,9.78487491607666,3124400.0,6.3009867668151855,5.403634802500407,5.096288423538208,5.180144988000393,5.180144988000393
2000-04-04,10.163949966430664,9.630875587463379,9.832259178161621,9.950719833374023,4155900.0,6.407779216766357,5.525282382965088,5.131715116500854,5.199031668442946,5.199031668442946
2000-04-05,10.163949966430664,9.690106391906738,9.903335571289062,10.128411293029785,1842900.0,6.522205352783203,5.642357285817464,5.163787288665771,5.2190797545693135,5.2190797545693135
2000-04-06,10.341641426086426,9.974411964416504,10.128411293029785,10.081027030944824,1621300.0,6.491691589355469,5.721811040242513,5.1923513603210445,5.238073961058659,5.238073961058659
2000-04-07,10.033642768859863,9.5953369140625,10.033642768859863,9.80856704711914,1390700.0,6.316241264343262,5.789568106333415,5.217253952026367,5.2539293625775505,5.2539293625775505
2000-04-10,9.78487491607666,9.583491325378418,9.78487491607666,9.7256441116333,1147500.0,6.262842655181885,5.856815751393636,5.239410924911499,5.268551294354425,5.268551294354425
2000-04-11,9.950719833374023,9.67825984954834,9.773028373718262,9.832259178161621,1025100.0,6.33149528503418,5.9235564549764,5.260805702209472,5.283736208506993,5.283736208506993
2000-04-12,9.950719833374023,9.559799194335938,9.832259178161621,9.607183456420898,1517300.0,6.186559677124023,5.990293979644775,5.278996820449829,5.2964520320086415,5.2964520320086415
2000-04-13,9.927027702331543,9.382107734680176,9.559799194335938,9.796721458435059,1463500.0,6.308611869812012,6.064151509602865,5.299781484603882,5.310509807533688,5.310509807533688
2000-04-14,9.749336242675781,9.074109077453613,9.749336242675781,9.109647750854492,1106300.0,5.866169452667236,6.119189008076986,5.310802202224732,5.318121583494421,5.318121583494421
2000-04-17,9.619029998779297,9.03857135772705,9.109647750854492,9.441338539123535,2273900.0,6.079764366149902,6.1721979459126795,5.326857414245605,5.328414053530307,5.328414053530307
2000-04-18,9.441338539123535,9.239954948425293,9.417646408081055,9.346569061279297,1467200.0,6.01873254776001,6.213004080454509,5.341996936798096,5.3376183001200355,5.3376183001200355
2000-04-19,9.89148998260498,9.382107734680176,9.393953323364258,9.7256441116333,2345100.0,6.262842655181885,6.246059926350911,5.360341005325317,5.349792304791902,5.349792304791902
2000-04-20,10.069181442260742,9.5953369140625,9.749336242675781,10.033642768859863,1642900.0,6.461179256439209,6.269453461964925,5.383109369277954,5.3642259015665426,5.3642259015665426
2000-04-24,10.152103424072266,9.927027702331543,10.033642768859863,10.128411293029785,1455600.0,6.522205352783203,6.289287153879801,5.411826248168945,5.379071791966756,5.379071791966756
2000-04-25,10.448256492614746,10.069181442260742,10.081027030944824,10.412717819213867,2073900.0,6.705282688140869,6.316240215301514,5.445729837417603,5.395859271665163,5.395859271665163
2000-04-26,10.981330871582031,10.412717819213867,10.412717819213867,10.602255821228027,2547700.0,6.827335357666016,6.344210624694824,5.482379512786865,5.413752722740173,5.413752722740173
2000-04-27,10.85102367401123,10.495640754699707,10.495640754699707,10.80363941192627,1590100.0,6.957016944885254,6.373198064168294,5.521012744903564,5.4328053674580135,5.4328053674580135
2000-04-28,10.874715805053711,10.625947952270508,10.80363941192627,10.82733154296875,1296800.0,6.972274303436279,6.405236911773682,5.5607137203216555,5.451579378872383,5.451579378872383
2000-05-01,11.170867919921875,10.649640083312988,10.732563018798828,11.159022331237793,2067100.0,7.185869216918945,6.46321210861206,5.6045340728759765,5.4724744371621,5.4724744371621
2000-05-02,11.159022331237793,10.910253524780273,11.159022331237793,10.945792198181152,1349000.0,7.048563480377197,6.515593496958415,5.648201026916504,5.49123740196228,5.49123740196228
2000-05-03,10.898407936096191,10.63779354095459,10.898407936096191,10.673332214355469,2100300.0,6.873108386993408,6.55170103708903,5.688663921356201,5.5074947076685286,5.5074947076685286
2000-05-04,10.649640083312988,10.471948623657227,10.625947952270508,10.519332885742188,1525800.0,6.773939609527588,6.590859699249267,5.7282110214233395,5.522220811178518,5.522220811178518
2000-05-05,10.922100067138672,10.329794883728027,10.329794883728027,10.910253524780273,2286600.0,7.025675296783447,6.63866392771403,5.774622983932495,5.539501897219954,5.539501897219954
2000-05-08,11.159022331237793,10.76810073852539,11.005023002624512,10.791792869567871,2499200.0,6.9493889808654785,6.710878562927246,5.81981427192688,5.5555233413522895,5.5555233413522895
2000-05-09,10.791792869567871,10.602255821228027,10.74440860748291,10.649640083312988,2090800.0,6.857851505279541,6.762751038869222,5.861192111968994,5.570156242070573,5.570156242070573
2000-05-10,10.69702434539795,10.519332885742188,10.69702434539795,10.519332885742188,1764200.0,6.773939609527588,6.813098176320394,5.897078857421875,5.583531612820096,5.583531612820096
2000-05-11,10.66148567199707,10.495640754699707,10.519332885742188,10.519332885742188,2130400.0,6.773939609527588,6.847171306610107,5.931440439224243,5.596613019377321,5.596613019377321
2000-05-12,10.602255821228027,10.377180099487305,10.507486343383789,10.483794212341309,1512100.0,6.751053333282471,6.866496245066325,5.967937040328979,5.609161283658898,5.609161283658898
2000-05-15,10.460102081298828,10.282410621643066,10.424564361572266,10.424564361572266,2114000.0,6.712913513183594,6.879210122426351,6.004585962295533,5.621029587202175,5.621029587202175
2000-05-16,10.69702434539795,10.436409950256348,10.519332885742188,10.519332885742188,2635300.0,6.773939609527588,6.8837872505187985,6.042150402069092,5.633294587439679,5.633294587439679
2000-05-17,10.471948623657227,10.246872901916504,10.471948623657227,10.424564361572266,1091000.0,6.712913513183594,6.876159127553304,6.084137344360352,5.644658997184352,5.644658997184352
2000-05-18,10.389025688171387,10.199488639831543,10.377180099487305,10.211334228515625,749100.0,6.575604438781738,6.850731627146403,6.125055732727051,5.654356345534325,5.654356345534325
2000-05-19,10.069181442260742,9.78487491607666,10.045489311218262,9.78487491607666,1639700.0,6.3009867668151855,6.805979124704996,6.158346576690674,5.66102263853722,5.66102263853722
2000-05-22,9.80856704711914,9.607183456420898,9.78487491607666,9.76118278503418,2393700.0,6.285725116729736,6.745969518025716,6.190264587402344,5.667397153620818,5.667397153620818
2000-05-23,9.713798522949219,9.311031341552734,9.666414260864258,9.370261192321777,2239600.0,6.033993721008301,6.67833153406779,6.219283151626587,5.671100149250994,5.671100149250994
2000-05-24,9.607183456420898,9.358415603637695,9.441338539123535,9.453184127807617,2227500.0,6.087393283843994,6.625950527191162,6.249369707107544,5.675263080596924,5.675263080596924
2000-05-25,9.5953369140625,9.429491996765137,9.453184127807617,9.476876258850098,3458400.0,6.102646350860596,6.58119764328003,6.276100997924805,5.67955409526825,5.679494598124287
2000-05-26,9.453184127807617,9.097801208496094,9.429491996765137,9.133339881896973,1101600.0,5.881426811218262,6.504914410909017,6.287731828689576,5.683691868782043,5.68147432570364
2000-05-30,9.275492668151855,9.157032012939453,9.157032012939453,9.192569732666016,1730000.0,5.919571399688721,6.436259905497233,6.300125551223755,5.687601037025452,5.683785947781165
2000-05-31,9.228108406066895,9.133339881896973,9.192569732666016,9.133339881896973,1050400.0,5.881426811218262,6.371164925893148,6.312671527862549,5.690518679618836,5.685686340698829
2000-06-01,9.097801208496094,8.943801879882812,9.03857135772705,9.085955619812012,3079000.0,5.850912094116211,6.309629758199056,6.323082075119019,5.692673635482788,5.687259919302804
2000-06-02,9.559799194335938,9.133339881896973,9.133339881896973,9.536107063293457,1779500.0,6.1407880783081055,6.267419656117757,6.3421879005432125,5.6965834903717045,5.69153848684059
2000-06-05,9.500568389892578,9.393953323364258,9.476876258850098,9.488722801208496,1646100.0,6.110276222229004,6.224701182047526,6.36037844657898,5.7016371059417725,5.695451923619921
2000-06-06,9.630875587463379,9.465030670166016,9.630875587463379,9.488722801208496,1834900.0,6.110276222229004,6.184525362650553,6.381771831512451,5.708215880393982,5.699292889347783
2000-06-07,9.536107063293457,9.275492668151855,9.512414932250977,9.287339210510254,1450300.0,5.980593204498291,6.131635602315267,6.395691089630127,5.712659029960633,5.701873626184026
2000-06-08,9.453184127807617,9.239954948425293,9.299184799194336,9.299184799194336,1176500.0,5.988222122192383,6.083322842915853,6.407322721481323,5.7171784687042235,5.7044767943295565
2000-06-09,9.476876258850098,9.287339210510254,9.346569061279297,9.465030670166016,915900.0,6.09501838684082,6.051283772786459,6.413882989883422,5.724290986061096,5.707995187054883
2000-06-12,9.547952651977539,9.311031341552734,9.441338539123535,9.346569061279297,1217700.0,6.01873254776001,6.032466824849447,6.412052116394043,5.731250700950622,5.7107696277754645
2000-06-13,9.476876258850098,9.228108406066895,9.476876258850098,9.358415603637695,918500.0,6.026365756988525,6.0151762008667,6.408085432052612,5.7394306135177615,5.713562513874695
2000-06-14,9.382107734680176,9.085955619812012,9.311031341552734,9.145185470581055,1698800.0,5.889057159423828,6.005513763427734,6.399846839904785,5.748067631721496,5.7151019405900385
2000-06-15,9.287339210510254,9.097801208496094,9.097801208496094,9.180724143981934,1503100.0,5.911941051483154,5.993816947937011,6.389930076599121,5.760822596549988,5.716813585032588
2000-06-16,9.405799865722656,9.263647079467773,9.334723472595215,9.299184799194336,2187900.0,5.988222122192383,5.9861886660257975,6.379250411987305,5.771518850326538,5.719153313801207
2000-06-19,9.287339210510254,9.014878273010254,9.287339210510254,9.050416946411133,1581700.0,5.828028202056885,5.982628758748373,6.365977144241333,5.779164252281189,5.720083868401682
2000-06-20,9.074109077453613,8.872725486755371,9.003032684326172,9.014878273010254,2097200.0,5.805145740509033,5.975000381469727,6.355755233764649,5.786504592895508,5.720804731724626
2000-06-21,9.026724815368652,8.872725486755371,9.003032684326172,9.003032684326172,1927300.0,5.7975172996521,5.969406414031982,6.346448726654053,5.7929298257827755,5.721449375152588
2000-06-22,9.180724143981934,8.896417617797852,9.026724815368652,9.133339881896973,1930400.0,5.881426811218262,5.971440728505453,6.3374473571777346,5.799126529693604,5.722782520453135
2000-06-23,9.180724143981934,8.979340553283691,9.180724143981934,9.03857135772705,1155400.0,5.820402145385742,5.950081666310628,6.330124206542969,5.804560513496399,5.723589294212909
2000-06-26,9.275492668151855,9.014878273010254,9.014878273010254,9.097801208496094,1517900.0,5.858543872833252,5.933299509684245,6.3211228466033935,5.810452165603638,5.724695479283567
2000-06-27,9.358415603637695,9.074109077453613,9.097801208496094,9.299184799194336,2409500.0,5.988222122192383,5.925162569681803,6.323563899993896,5.817183051109314,5.726837972315346
2000-06-28,9.311031341552734,9.085955619812012,9.168877601623535,9.260684967041016,3409300.0,5.965252876281738,5.924139881134034,6.3212736701965335,5.824065542221069,5.728760673153785
2000-06-29,9.263647079467773,9.109647750854492,9.228108406066895,9.168877601623535,2245400.0,5.906116008758545,5.918666140238444,6.319021339416504,5.8305091381073,5.730179515838623
2000-06-30,9.382107734680176,9.192569732666016,9.192569732666016,9.370261192321777,2769900.0,6.035838603973389,5.914720821380615,6.314481258392334,5.8374111318588255,5.7326053816174705
2000-07-03,9.405799865722656,9.275492668151855,9.358415603637695,9.405799865722656,648400.0,6.058728218078613,5.917387199401856,6.306432237625122,5.844770803451538,5.735173277967558
2000-07-05,9.405799865722656,9.026724815368652,9.405799865722656,9.085955619812012,1648200.0,5.852701663970947,5.905809593200684,6.293042163848877,5.852434206008911,5.73609146848321
2000-07-06,9.085955619812012,8.789802551269531,8.979340553283691,8.896417617797852,3463600.0,5.730612754821777,5.895246632893881,6.273548765182495,5.8596393013000485,5.736048997834671
2000-07-07,9.062263488769531,8.88457202911377,8.90826416015625,9.014878273010254,1861900.0,5.806917667388916,5.888245073954264,6.253140411376953,5.867759962081909,5.736594141446627
2000-07-10,9.074109077453613,8.90826416015625,8.979340553283691,8.967494010925293,1924600.0,5.776392459869385,5.8741230964660645,6.2295279216766355,5.8752703332901,5.736897945404053
2000-07-11,9.014878273010254,8.77795696258545,8.991186141967773,8.789802551269531,2231200.0,5.661937713623047,5.863050397237142,6.203321189880371,5.882017455101013,5.736330064860257
2000-07-12,9.003032684326172,8.789802551269531,8.80164909362793,8.90826416015625,2777200.0,5.738243579864502,5.858590253194174,6.174368677139282,5.88945137500763,5.736344452191116
2000-07-13,8.90826416015625,8.76611042022705,8.789802551269531,8.80164909362793,1295200.0,5.669565677642822,5.850060145060222,6.146788721084595,5.897494874000549,5.735846103127323
2000-07-14,8.872725486755371,8.647649765014648,8.80164909362793,8.671341896057129,1244600.0,5.585629940032959,5.830340353647868,6.121039152145386,5.904851536750794,5.734733390808105
2000-07-17,8.754264831542969,8.564726829528809,8.69503402709961,8.63580322265625,3074300.0,5.562736988067627,5.813162676493326,6.096815099716187,5.912513060569763,5.73346871137619
2000-07-18,8.837186813354492,8.65949535369873,8.65949535369873,8.837186813354492,3012000.0,5.6924591064453125,5.802090358734131,6.070150775909424,5.92238687992096,5.733169371194213
2000-07-19,8.90826416015625,8.623957633972168,8.90826416015625,8.80164909362793,1601200.0,5.669565677642822,5.78084659576416,6.044554309844971,5.9321842908859255,5.732708474864131
2000-07-20,9.050416946411133,8.860879898071289,8.90826416015625,9.050416946411133,1544200.0,5.829809665679932,5.771817048390706,6.023993473052979,5.942592792510986,5.73340704458223
2000-07-21,9.168877601623535,8.88457202911377,9.03857135772705,8.967494010925293,3014100.0,5.776392459869385,5.763168811798096,6.004042530059815,5.950560693740845,5.733714083262853
2000-07-24,9.299184799194336,9.062263488769531,9.121493339538574,9.251800537109375,1758400.0,5.959529399871826,5.758081531524658,5.9877543258667,5.959597382545471,5.735315610331001
2000-07-25,9.619029998779297,9.239954948425293,9.239954948425293,9.500568389892578,2779900.0,6.119774341583252,5.762151273091634,5.9751287460327145,5.971532893180847,5.73802306618489
2000-07-26,9.500568389892578,9.299184799194336,9.453184127807617,9.453184127807617,1925700.0,6.089254379272461,5.777921454111735,5.962655563354492,5.983620762825012,5.7404792292134745
2000-07-27,9.547952651977539,9.109647750854492,9.488722801208496,9.204416275024414,1245600.0,5.929010391235352,5.791147963205973,5.945756978988648,5.99395369052887,5.741788473394182
2000-07-28,9.322876930236816,9.157032012939453,9.275492668151855,9.251800537109375,1281500.0,5.959529399871826,5.801322078704834,5.930689296722412,6.0074133205413816,5.743290134956097
2000-07-31,9.65456771850586,9.251800537109375,9.251800537109375,9.65456771850586,1861300.0,6.218970775604248,5.830827299753825,5.923556623458862,6.0243061780929565,5.746548221535878
2000-08-01,9.65456771850586,9.382107734680176,9.65456771850586,9.393953323364258,1530000.0,6.0510969161987305,5.856771246592204,5.918558826446533,6.038452701568604,5.748619981363517
2000-08-02,9.583491325378418,9.382107734680176,9.453184127807617,9.476876258850098,1246700.0,6.1045122146606445,5.881189155578613,5.914934568405151,6.052599577903748,5.751024658615525
2000-08-03,9.630875587463379,9.228108406066895,9.524260520935059,9.630875587463379,1580100.0,6.203710556030273,5.916798814137777,5.918328905105591,6.0688060283660885,5.7540628190008585
2000-08-04,10.282410621643066,9.7256441116333,9.7256441116333,10.223180770874023,4071400.0,6.585243225097656,5.9834396998087565,5.928285903930664,6.088827805519104,5.759604021708171
2000-08-07,10.317949295043945,9.9981050491333,10.258718490600586,10.092873573303223,1476700.0,6.501303672790527,6.046010812123616,5.936259050369262,6.106180024147034,5.764515939927259
2000-08-08,10.223180770874023,9.986258506774902,10.092873573303223,10.175796508789062,1477800.0,6.554717540740967,6.103494707743327,5.949724864959717,6.118728346824646,5.769714634669454
2000-08-09,10.519332885742188,10.246872901916504,10.389025688171387,10.389025688171387,2371000.0,6.692073345184326,6.171661885579427,5.965174903869629,6.132650227546692,5.7757431229734735
2000-08-10,10.460102081298828,10.329794883728027,10.412717819213867,10.436409950256348,1725700.0,6.722596168518066,6.231180985768636,5.981998291015625,6.147334909439087,5.781891519373113
2000-08-11,10.519332885742188,10.400872230529785,10.436409950256348,10.507486343383789,1339500.0,6.7683796882629395,6.29731346766154,6.00034764289856,6.161714859008789,5.788255959172402
2000-08-14,10.495640754699707,10.116565704345703,10.448256492614746,10.483794212341309,1524700.0,6.753114700317383,6.3502191543579105,6.012594175338745,6.177391037940979,5.794440951102819
2000-08-15,10.471948623657227,10.128411293029785,10.460102081298828,10.128411293029785,2383100.0,6.524198532104492,6.377180767059326,6.020872621536255,6.1906255340576175,5.799089088561429
2000-08-16,10.152103424072266,9.962566375732422,10.140257835388184,9.9981050491333,2450700.0,6.44025993347168,6.400581137339274,6.027472295761108,6.20462206363678,5.803147131883645
2000-08-17,10.104719161987305,9.974411964416504,9.9981050491333,10.081027030944824,2585700.0,6.493675231933594,6.43822546005249,6.037733936309815,6.216712512969971,5.807490075909117
2000-08-18,10.448256492614746,10.045489311218262,10.057334899902344,10.412717819213867,2760400.0,6.707332134246826,6.488078975677491,6.052116136550904,6.2297194290161135,5.813114088773728
2000-08-21,10.483794212341309,10.317949295043945,10.377180099487305,10.377180099487305,953300.0,6.684442520141602,6.519110425313314,6.063904619216919,6.2388938045501705,5.81852606660831
2000-08-22,10.448256492614746,10.294257164001465,10.377180099487305,10.365333557128906,670500.0,6.676810264587402,6.560824648539225,6.077066173553467,6.2445591449737545,5.823824117213119
