Date,High,Low,Open,Close,Volume,Adj Close,ESS-15ma,ESS-50ma,ESS-100ma,ESS-200ma
2000-01-28,34.5,33.9375,34.25,33.9375,19300.0,15.756479263305664,15.797114372253418,15.701509726674933,15.701509726674933,15.701509726674933
2000-01-31,34.0,33.875,34.0,34.0,66300.0,15.785504341125488,15.789376386006673,15.705709457397461,15.705709457397461,15.705709457397461
2000-02-01,34.625,34.0,34.0,34.625,30500.0,16.0756893157959,15.806787363688152,15.723327545892625,15.723327545892625,15.723327545892625
2000-02-02,34.75,34.5,34.625,34.5625,30100.0,16.046674728393555,15.833870633443196,15.738025145097213,15.738025145097213,15.738025145097213
2000-02-03,35.0,34.5625,34.5625,34.875,21000.0,16.19175148010254,15.872560246785481,15.757752377053965,15.757752377053965,15.757752377053965
2000-02-04,35.125,34.6875,34.8125,35.0625,16000.0,16.278799057006836,15.905446561177571,15.779462655385336,15.779462655385336,15.779462655385336
2000-02-07,35.125,34.75,35.125,34.8125,19800.0,16.162734985351562,15.934463946024577,15.794793548583984,15.794793548583984,15.794793548583984
2000-02-08,34.8125,34.375,34.8125,34.375,49800.0,15.959610939025879,15.95380916595459,15.801132678985596,15.801132678985596,15.801132678985596
2000-02-09,34.5,33.8125,34.25,34.3125,20300.0,15.930595397949219,15.959612147013347,15.805927594502768,15.805927594502768,15.805927594502768
2000-02-10,34.375,34.125,34.375,34.375,14300.0,15.959610939025879,15.961546516418457,15.811416285378593,15.811416285378593,15.811416285378593
2000-02-11,34.375,34.25,34.25,34.3125,18200.0,15.930595397949219,15.96928456624349,15.815525909949994,15.815525909949994,15.815525909949994
2000-02-14,34.5625,34.25,34.3125,34.5625,44000.0,16.046674728393555,15.986695925394693,15.823230870564778,15.823230870564778,15.823230870564778
2000-02-15,34.625,34.0625,34.625,34.4375,32900.0,15.988624572753906,15.994433784484864,15.828566151280556,15.828566151280556,15.828566151280556
2000-02-16,34.375,33.875,34.375,34.25,18700.0,15.90157413482666,15.998302014668782,15.830847650766373,15.830847650766373,15.830847650766373
2000-02-17,34.375,34.125,34.375,34.375,25200.0,15.959610939025879,15.998302014668782,15.834749568592418,15.834749568592418,15.834749568592418
2000-02-18,34.75,34.25,34.3125,34.4375,32600.0,15.988624572753906,16.013778368632,15.839275304008932,15.839275304008932,15.839275304008932
2000-02-22,34.9375,34.375,34.4375,34.9375,18300.0,16.220767974853516,16.042795944213868,15.850175094604491,15.850175094604491,15.850175094604491
2000-02-23,34.9375,34.625,34.9375,34.875,13700.0,16.19175148010254,16.05053342183431,15.859663327534994,15.859663327534994,15.859663327534994
2000-02-24,34.8125,34.5625,34.75,34.6875,34200.0,16.104700088500977,16.054401779174803,15.866285942696237,15.866285942696237,15.866285942696237
2000-02-25,34.5625,34.3125,34.5,34.375,23500.0,15.959610939025879,16.03892574310303,15.86874186365228,15.86874186365228,15.86874186365228
2000-02-28,34.5625,34.125,34.125,34.5625,45200.0,16.046674728393555,16.023450787862142,15.873304244799492,15.873304244799492,15.873304244799492
2000-02-29,35.25,34.4375,34.4375,35.25,89100.0,16.36585807800293,16.036992327372232,15.885618090629578,15.885618090629578,15.885618090629578
2000-03-01,35.625,35.0,35.125,35.625,148600.0,16.53995704650879,16.075682067871092,15.901577577358339,15.901577577358339,15.901577577358339
2000-03-02,35.75,35.5625,35.625,35.625,173100.0,16.53995704650879,16.116306177775066,15.916777088528587,15.916777088528587,15.916777088528587
2000-03-03,35.9375,35.5625,35.5625,35.9375,82700.0,16.685056686401367,16.164669227600097,15.934644055920979,15.934644055920979,15.934644055920979
2000-03-06,36.0625,35.5,35.875,36.0625,72700.0,16.743080139160156,16.21883487701416,15.953017603267323,15.953017603267323,15.953017603267323
2000-03-07,36.3125,35.9375,36.0,36.0,93600.0,16.714054107666016,16.263326835632324,15.969929525587293,15.969929525587293,15.969929525587293
2000-03-08,36.0,35.8125,35.9375,36.0,24700.0,16.714054107666016,16.311688804626463,15.986106146936832,15.986106146936832,15.986106146936832
2000-03-09,36.125,35.875,36.0,36.0625,18000.0,16.743080139160156,16.367789204915365,16.002211976558605,16.002211976558605,16.002211976558605
2000-03-10,36.1875,35.9375,36.0,35.9375,59600.0,16.685056686401367,16.416152254740396,16.01643790801366,16.01643790801366,16.01643790801366
2000-03-13,36.0,35.75,36.0,35.9375,30000.0,16.685056686401367,16.462581062316893,16.030083189205246,16.030083189205246,16.030083189205246
2000-03-14,36.0,35.875,35.9375,35.9375,23700.0,16.685056686401367,16.493533643086753,16.04318265914917,16.04318265914917,16.04318265914917
2000-03-15,35.9375,35.6875,35.9375,35.6875,108700.0,16.568984985351562,16.518682543436686,16.06523612976074,16.05349250868255,16.05349250868255
2000-03-16,36.0,35.625,35.75,35.9375,63800.0,16.685056686401367,16.557372983296712,16.093093090057373,16.06563797363868,16.06563797363868
2000-03-17,36.25,35.8125,35.8125,36.0,50600.0,16.714054107666016,16.607669194539387,16.12269048690796,16.07787224031844,16.07787224031844
2000-03-20,36.0,35.75,35.75,35.875,26800.0,16.656030654907227,16.64829292297363,16.148225803375244,16.088578877625643,16.088578877625643
2000-03-21,35.9375,35.625,35.75,35.9375,15900.0,16.685056686401367,16.669572830200195,16.163895454406738,16.099423928694293,16.099423928694293
2000-03-22,36.0625,35.8125,35.8125,36.0,41400.0,16.714054107666016,16.68117930094401,16.181886043548584,16.110399467604502,16.110399467604502
2000-03-23,36.0,35.6875,36.0,35.875,20500.0,16.656030654907227,16.688917541503905,16.202198143005372,16.119971944574726,16.119971944574726
2000-03-24,35.875,35.1875,35.875,35.5625,31800.0,16.510940551757812,16.677309799194337,16.22018880844116,16.126712782629603,16.126712782629603
2000-03-27,36.0625,35.5625,35.5625,35.8125,12200.0,16.627017974853516,16.66957232157389,16.237019081115722,16.13519253165035,16.13519253165035
2000-03-28,35.9375,35.1875,35.6875,35.75,54300.0,16.597999572753906,16.661835352579754,16.254429588317873,16.14290598233541,16.14290598233541
2000-03-29,35.9375,34.9375,34.9375,35.9375,48300.0,16.945755004882812,16.677282079060873,16.279956035614013,16.156067441721433,16.156067441721433
2000-03-30,36.125,35.8125,35.9375,35.9375,139800.0,16.945755004882812,16.690793736775717,16.30200012207031,16.168804337901452,16.168804337901452
2000-03-31,36.3125,35.9375,36.0625,36.0,43900.0,16.9752197265625,16.710137939453126,16.32289260864258,16.181604582165914,16.181604582165914
2000-04-03,36.625,36.0625,36.125,36.375,34400.0,17.15204620361328,16.74127057393392,16.34964303970337,16.19676773250103,16.19676773250103
2000-04-04,36.9375,36.0,36.4375,36.5625,479500.0,17.24046516418457,16.77829780578613,16.37874225616455,16.212824616065394,16.212824616065394
2000-04-05,36.75,36.5,36.5625,36.6875,42500.0,17.299402236938477,16.82699228922526,16.407279167175293,16.22928791335135,16.22928791335135
2000-04-06,37.3125,36.6875,36.8125,37.3125,170400.0,17.59410858154297,16.88759574890137,16.442290325164794,16.249658371085552,16.249658371085552
2000-04-07,37.5,37.0625,37.0625,37.3125,69100.0,17.59410858154297,16.94626604715983,16.47498027801514,16.269429697709924,16.269429697709924
2000-04-10,37.625,37.1875,37.3125,37.1875,52800.0,17.535173416137695,17.004875564575194,16.510554161071777,16.287773809571195,16.287773809571195
2000-04-11,37.25,36.9375,37.0625,37.25,56200.0,17.56464195251465,17.06351458231608,16.54613691329956,16.306014783041817,16.306014783041817
2000-04-12,37.875,37.25,37.25,37.625,51500.0,17.74146842956543,17.132008870442707,16.57945249557495,16.32623244003511,16.32623244003511
2000-04-13,37.75,37.5,37.6875,37.6875,20600.0,17.77094268798828,17.206336339314777,16.613937854766846,16.34629786014557,16.34629786014557
2000-04-14,37.875,37.3125,37.3125,37.8125,42200.0,17.829883575439453,17.294265874226888,16.646700496673585,16.366620952135897,16.366620952135897
2000-04-17,38.1875,37.875,37.875,38.0,123600.0,17.918298721313477,17.380351257324218,16.67949048995972,16.387589570638294,16.387589570638294
2000-04-18,38.0625,37.75,38.0,37.875,25800.0,17.859355926513672,17.4644416809082,16.71342290878296,16.407213122049967,16.407213122049967
2000-04-19,38.125,37.5,37.9375,37.625,71300.0,17.74146842956543,17.51748924255371,16.74906005859375,16.42476911293833,16.42476911293833
2000-04-20,37.9375,37.5625,37.625,37.8125,39900.0,17.829883575439453,17.576431147257487,16.787045822143554,16.44301735271107,16.44301735271107
2000-04-24,37.75,37.5,37.6875,37.5625,49500.0,17.712005615234375,17.62555020650228,16.822093715667723,16.459286432999832,16.459286432999832
2000-04-25,38.0625,37.5,37.5,38.0625,30200.0,17.94776153564453,17.67859789530436,16.862437038421632,16.478127889995335,16.478127889995335
2000-04-26,38.375,37.8125,38.125,37.8125,44300.0,17.829883575439453,17.717892456054688,16.898101215362548,16.495024836063386,16.495024836063386
2000-04-27,38.625,37.75,37.875,38.625,74200.0,18.21299934387207,17.77879892985026,16.94258871078491,16.516234397888184,16.516234397888184
2000-04-28,38.6875,38.3125,38.625,38.625,38400.0,18.21299934387207,17.820058314005532,16.98881721496582,16.53692665332701,16.53692665332701
2000-05-01,38.875,38.5,38.6875,38.875,41700.0,18.330894470214844,17.869177373250327,17.0362428855896,16.558540723409997,16.558540723409997
2000-05-02,39.375,39.125,39.125,39.25,87500.0,18.507719039916992,17.934013748168944,17.08662477493286,16.581745227177937,16.581745227177937
2000-05-03,39.5625,39.1875,39.3125,39.375,111600.0,18.5666561126709,18.00081469217936,17.13354253768921,16.605097119948443,16.605097119948443
2000-05-04,39.9375,39.3125,39.4375,39.875,35500.0,18.802413940429688,18.071544392903647,17.18575578689575,16.630647315535434,16.630647315535434
2000-05-05,41.125,39.9375,40.25,40.25,80700.0,18.97924041748047,18.152097574869792,17.24324659347534,16.657642638546296,16.657642638546296
2000-05-08,40.375,40.0625,40.375,40.0625,32400.0,18.89082145690918,18.222826766967774,17.30187080383301,16.68301967057315,16.68301967057315
2000-05-09,40.75,39.9375,40.125,40.375,34100.0,19.03819465637207,18.29748649597168,17.361701202392577,16.709482310863024,16.709482310863024
2000-05-10,40.4375,40.0625,40.375,40.25,83900.0,18.97924041748047,18.372145462036134,17.41396884918213,16.734701845380997,16.734701845380997
2000-05-11,40.5,39.9375,40.3125,40.1875,32600.0,18.949779510498047,18.452699534098308,17.462165298461915,16.759043358184478,16.759043358184478
2000-05-12,40.4375,40.1875,40.1875,40.375,40300.0,19.03819465637207,18.533253606160482,17.51213005065918,16.78381674186043,16.78381674186043
2000-05-15,41.0,40.4375,40.4375,40.875,53300.0,19.273954391479492,18.637383524576823,17.56390800476074,16.81059241551225,16.81059241551225
2000-05-16,41.625,40.8125,40.875,41.375,42200.0,19.509716033935547,18.741513824462892,17.61924072265625,16.839306496559306,16.839306496559306
2000-05-17,41.3125,41.0625,41.25,41.125,23500.0,19.39183807373047,18.845644124348958,17.67279640197754,16.866175250003213,16.866175250003213
2000-05-18,41.0,40.625,41.0,40.6875,191600.0,19.185537338256836,18.910479990641274,17.722226066589357,16.890335271755855,16.890335271755855
2000-05-19,40.8125,40.5,40.8125,40.6875,28900.0,19.185537338256836,18.975315856933594,17.77107521057129,16.91399714873009,16.91399714873009
2000-05-22,40.5625,40.0625,40.5625,40.5625,75800.0,19.126598358154297,19.028362782796226,17.81990604400635,16.936574712091563,16.936574712091563
2000-05-23,40.5625,40.4375,40.5625,40.4375,40800.0,19.06765365600586,19.06569175720215,17.867557983398438,16.958100762030092,16.958100762030092
2000-05-24,40.4375,40.125,40.4375,40.25,17100.0,18.97924041748047,19.093197377522788,17.91344165802002,16.978312158584593,16.978312158584593
2000-05-25,40.5625,39.75,40.25,39.75,43200.0,18.743473052978516,19.08926798502604,17.95693141937256,17.01108377456665,16.99578899912315
2000-05-26,39.9375,39.75,39.875,39.8125,23500.0,18.77295684814453,19.075515747070312,17.998689422607423,17.045891256332396,17.01321221332924
2000-05-30,40.0,39.875,39.9375,40.0,20700.0,18.86135482788086,19.07355130513509,18.04163543701172,17.08216296195984,17.031155345509355
2000-05-31,40.4375,39.75,39.875,39.8125,54600.0,18.77295684814453,19.05586878458659,18.083973960876463,17.116099882125855,17.047903436880844
2000-06-01,39.9375,39.6875,39.8125,39.9375,10900.0,18.831893920898438,19.04604568481445,18.126910705566406,17.145403079986572,17.06489382244292
2000-06-02,40.1875,39.8125,39.8125,39.9375,18400.0,18.831893920898438,19.038186645507814,18.169267501831055,17.17557677268982,17.081563634692497
2000-06-05,40.0,39.9375,40.0,39.9375,52100.0,18.831893920898438,19.024433263142903,18.21278476715088,17.207491455078124,17.097921861666386
2000-06-06,40.25,39.8125,40.0,40.1875,76800.0,18.949779510498047,19.00282160441081,18.261561546325684,17.240875177383423,17.11506869174816
2000-06-07,40.25,40.0,40.25,40.25,27000.0,18.97924041748047,18.967456563313803,18.308605995178223,17.272812538146972,17.132171184644786
2000-06-08,40.375,40.1875,40.3125,40.3125,51100.0,19.00871467590332,18.941915003458657,18.35682029724121,17.30562494277954,17.149230670928954
2000-06-09,40.5,40.3125,40.3125,40.4375,18400.0,19.06765365600586,18.934056091308594,18.399258270263672,17.339607152938843,17.1665137608846
2000-06-12,40.625,40.4375,40.625,40.5,37800.0,19.097124099731445,18.9281618754069,18.442285652160646,17.37214288711548,17.183751353195735
2000-06-13,41.0625,40.5625,40.5625,41.0625,88000.0,19.362363815307617,18.943879572550454,18.490028533935547,17.406460571289063,17.203031109497612
2000-06-14,41.625,41.0625,41.125,41.4375,59800.0,19.5391845703125,18.975314966837566,18.53777130126953,17.44370717048645,17.223523683715285
2000-06-15,42.25,41.3125,41.5,41.75,98700.0,19.686540603637695,19.02246831258138,18.586692810058594,17.482717533111572,17.244941222149393
2000-06-16,42.0625,41.75,41.8125,41.9375,39300.0,19.774959564208984,19.091234079996745,18.636203956604003,17.521741561889648,17.26675172509818
2000-06-19,42.9375,41.875,41.875,42.9375,28400.0,20.246496200561523,19.189470036824545,18.689251708984376,17.565771017074585,17.29221962659787
2000-06-20,43.375,42.75,43.0,42.875,22800.0,20.217018127441406,19.27984759012858,18.741709899902343,17.60834508895874,17.31700605457112
2000-06-21,42.9375,42.3125,42.9375,42.4375,31400.0,20.010726928710938,19.362365595499675,18.79122097015381,17.65088756561279,17.33964236443784
2000-06-22,42.6875,41.625,42.6875,42.0,38400.0,19.804428100585938,19.42720120747884,18.836016693115234,17.691076803207398,17.360182245572407
2000-06-23,43.0,42.125,42.25,42.875,72800.0,20.217018127441406,19.519542821248372,18.885527687072752,17.732490091323854,17.38379245947215
2000-06-26,43.375,43.0625,43.25,43.375,36800.0,20.452787399291992,19.62760238647461,18.93916458129883,17.776551218032836,17.408948155700184
2000-06-27,44.0,43.375,43.375,44.0,20400.0,20.747493743896484,19.747450002034505,18.99751678466797,17.822108640670777,17.436090802758688
2000-06-28,43.375,43.25,43.375,43.375,18100.0,20.740325927734375,19.8648557027181,19.053957328796386,17.866723909378052,17.462737860218173
2000-06-29,43.75,43.3125,43.3125,43.4375,26600.0,20.77021026611328,19.98228874206543,19.112174415588377,17.91279866218567,17.48919763946533
2000-06-30,43.5,42.0,43.5,42.015625,100000.0,20.09031867980957,20.05046641031901,19.15915142059326,17.954105739593505,17.50984145724584
2000-07-03,42.3125,42.0,42.0,42.3125,14200.0,20.232280731201172,20.12614351908366,19.207199363708497,17.997122592926026,17.531277986962024
2000-07-05,43.0,42.375,42.4375,42.9375,25200.0,20.531131744384766,20.204061381022136,19.263581886291504,18.042837800979616,17.55471434444189
2000-07-06,43.0,42.625,42.875,42.6875,84300.0,20.41158103942871,20.262221145629884,19.312858276367187,18.08764765739441,17.5768605978914
2000-07-07,42.6875,42.5,42.6875,42.5625,47600.0,20.351810455322266,20.306572469075522,19.363296813964844,18.130699014663698,17.598206366025483
2000-07-10,42.6875,42.375,42.4375,42.625,28400.0,20.381704330444336,20.347022120157877,19.40667091369629,18.1746298122406,17.61945444208975
2000-07-11,43.0,42.625,42.6875,43.0,93600.0,20.561023712158203,20.36799062093099,19.45363140106201,18.221224308013916,17.64173905777209
2000-07-12,43.375,42.625,42.625,43.375,19900.0,20.740325927734375,20.402877807617188,19.501820030212404,18.269031457901,17.6650367034109
2000-07-13,44.25,43.5625,43.75,44.25,80700.0,21.15871238708496,20.47941017150879,19.554839897155762,18.320732336044312,17.691108910005482
2000-07-14,44.4375,44.0,44.375,44.0625,68400.0,21.06905746459961,20.563718795776367,19.604887924194337,18.369215230941773,17.716130751150626
2000-07-17,44.1875,43.875,44.0625,44.0,28500.0,21.03917121887207,20.618529001871746,19.649623069763184,18.417689428329467,17.740564872236813
2000-07-18,44.25,43.9375,44.25,43.9375,15900.0,21.00929069519043,20.655629221598307,19.69022407531738,18.46673533439636,17.764424184813116
2000-07-19,44.875,44.1875,44.1875,44.5625,22900.0,21.30814552307129,20.693006006876626,19.738570556640624,18.520220680236818,17.790103324945424
2000-07-20,45.5,44.4375,44.4375,45.5,205900.0,21.75642204284668,20.760745747884116,19.792935104370116,18.57731815338135,17.818637991980683
2000-07-21,45.5625,44.75,45.5,44.75,78900.0,21.397790908813477,20.80258445739746,19.841306114196776,18.627637481689455,17.84420336995806
2000-07-24,45.1875,44.875,45.0,45.0625,89700.0,21.547222137451172,20.89971135457357,19.89325496673584,18.677710132598875,17.870465914408367
2000-07-25,46.125,45.4375,45.5625,45.625,68900.0,21.816194534301758,21.005305608113606,19.948814964294435,18.730472507476808,17.89825273567522
2000-07-26,46.375,45.875,45.875,46.375,65000.0,22.17481231689453,21.11488431294759,20.006832122802734,18.785370063781738,17.9281587467327
2000-07-27,48.0,46.6875,46.875,47.875,67900.0,22.89206314086914,21.280249786376952,20.074479064941407,18.84685989379883,17.962630305025314
2000-07-28,49.5,47.75,47.9375,49.0,392700.0,23.42998504638672,21.48546142578125,20.15524200439453,18.914019203186037,18.000336199793324
2000-07-31,49.625,48.4375,49.25,49.25,105100.0,23.549531936645508,21.696649932861327,20.242521896362305,18.98237398147583,18.038344389771762
2000-08-01,50.125,49.34375,49.4375,49.8125,99300.0,23.818504333496094,21.913815307617188,20.33518123626709,19.05312822341919,18.077665205715466
2000-08-02,51.25,49.5,49.875,51.0,141700.0,24.38631820678711,22.156881459554036,20.440375633239746,19.130140838623046,18.12029123950649
2000-08-03,51.6875,50.75,50.875,51.4375,110500.0,24.59550666809082,22.38600107828776,20.550932693481446,19.209245338439942,18.16374906117484
2000-08-04,51.4375,51.0625,51.3125,51.3125,80200.0,24.535737991333008,22.61711311340332,20.662062644958496,19.287752151489258,18.206228987375894
2000-08-07,52.0,51.0,51.4375,51.0,82800.0,24.38631820678711,22.84025624593099,20.774919548034667,19.365925483703613,18.247156730550802
2000-08-08,51.125,50.4375,50.75,50.625,89600.0,24.207012176513672,23.053437678019204,20.883600654602052,19.441145038604738,18.286366305853193
2000-08-09,52.0,50.375,50.375,51.75,78100.0,24.744937896728516,23.282557169596355,21.001272315979005,19.52145387649536,18.328579192068062
2000-08-10,52.0,50.875,52.0,50.9375,64300.0,24.35643196105957,23.455891164143882,21.112941818237303,19.598457889556883,18.36772109316541
2000-08-11,50.875,50.125,50.875,50.625,56300.0,24.207012176513672,23.64317258199056,21.22044418334961,19.673677444458008,18.40539393886443
2000-08-14,51.0625,50.5625,50.625,50.875,21500.0,24.326541900634766,23.8284605662028,21.330337142944337,19.749802322387694,18.443350015542446
2000-08-15,50.875,50.4375,50.8125,50.5,22000.0,24.147241592407227,23.98386370340983,21.43664409637451,19.824714431762697,18.47968053514031
2000-08-16,50.875,50.5,50.625,50.75,56500.0,24.26677131652832,24.12332763671875,21.54298393249512,19.9022727394104,18.51630769198454
2000-08-17,50.9375,50.6875,50.75,50.875,29800.0,24.326541900634766,24.21895955403646,21.649929962158204,19.97926797866821,18.55285004549806
2000-08-18,51.0,50.5,50.6875,50.5625,54300.0,24.177125930786133,24.268768946329754,21.753298187255858,20.055059242248536,18.588001769781112
2000-08-21,50.1875,49.5,49.875,49.8125,55700.0,23.818504333496094,24.286700439453124,21.848315200805665,20.12378673553467,18.62048936334456
2000-08-22,50.5,49.625,49.6875,50.375,71900.0,24.08746910095215,24.304631423950195,21.948122100830076,20.195203876495363,18.65423615184831
2000-08-23,50.4375,49.6875,50.4375,49.6875,66300.0,23.758729934692383,24.26279220581055,22.036049423217772,20.26303897857666,18.685552064626496
2000-08-24,49.8125,49.5625,49.6875,49.75,52900.0,23.788618087768555,24.208999633789062,22.121038093566895,20.329404697418212,18.716668320865168
2000-08-25,50.0,49.5,49.625,49.9375,78000.0,23.878273010253906,24.165168635050456,22.20487274169922,20.395782775878907,18.747950773528128
2000-08-28,50.0625,49.5,50.0625,49.625,25100.0,23.728845596313477,24.121337127685546,22.28395046234131,20.460077209472658,18.777956164026836
2000-08-29,49.625,49.5,49.5625,49.5,27100.0,23.669078826904297,24.085474904378255,22.352402114868163,20.52082691192627,18.807244323684785
2000-08-30,49.5,49.0625,49.5,49.25,87900.0,23.549531936645508,24.005781173706055,22.419052391052247,20.580381145477293,18.835472226142883
2000-08-31,49.3125,49.125,49.25,49.1875,40200.0,23.519638061523438,23.94999491373698,22.489230613708497,20.64022579193115,18.863189183748684
2000-09-01,49.1875,49.125,49.125,49.1875,17500.0,23.519638061523438,23.90416997273763,22.563534812927244,20.69977575302124,18.8905800595003
2000-09-05,49.125,48.875,49.125,48.9375,19100.0,23.400110244750977,23.84240786234538,22.627196655273437,20.756362171173095,18.916951581051475
2000-09-06,48.9375,48.8125,48.875,48.875,15700.0,23.370229721069336,23.790607070922853,22.685545501708983,20.812355041503906,18.942842733028325
2000-09-07,49.125,48.875,48.9375,49.125,32000.0,23.489757537841797,23.73880615234375,22.74039077758789,20.868953781127928,18.969125477564816
2000-09-08,50.3125,49.1875,49.1875,50.25,62800.0,24.027694702148438,23.718883005777993,22.806138153076173,20.930047740936278,18.998197714487713
2000-09-11,51.4375,50.5,50.625,51.0,33700.0,24.38631820678711,23.732829157511393,22.878460311889647,20.995317363739012,19.028986974443708
2000-09-12,51.375,50.5625,50.75,51.3125,54100.0,24.535737991333008,23.78064473470052,22.96736869812012,21.06326005935669,19.060275332494214
2000-09-13,51.875,51.25,51.3125,51.875,32500.0,24.804706573486328,23.8284605662028,23.05881721496582,21.13300828933716,19.09272974628513
2000-09-14,52.375,51.625,51.625,52.1875,89100.0,24.954139709472656,23.90815455118815,23.147277374267578,21.20542963027954,19.125659015741242
2000-09-15,53.0625,51.75,51.9375,52.9375,54000.0,25.312747955322266,24.009763209025063,23.24530071258545,21.279079494476317,19.160223758420464
2000-09-18,53.4375,52.625,53.0,52.8125,133600.0,25.252981185913086,24.10141042073568,23.343324127197267,21.353310470581054,19.194072410795425
2000-09-19,53.75,52.75,52.875,53.75,36100.0,25.701269149780273,24.23290532430013,23.449715423583985,21.428193168640135,19.230023773994237
2000-09-20,54.5,53.8125,53.875,54.375,87000.0,26.000123977661133,24.388308334350587,23.558497428894043,21.506064414978027,19.267222126761634
2000-09-21,54.625,53.9375,54.625,53.9375,48900.0,25.790922164916992,24.537734349568684,23.659509353637695,21.580664691925048,19.302870760849917
2000-09-22,55.25,53.9375,53.9375,55.25,128600.0,26.41849708557129,24.73099161783854,23.76470504760742,21.65977247238159,19.34154264304949
2000-09-25,55.25,54.125,55.25,54.3125,46100.0,25.970226287841797,24.894364166259766,23.862728424072266,21.7338081741333,19.37737336545377
2000-09-26,55.0,54.1875,54.4375,54.6875,70300.0,26.1495418548584,25.077659606933594,23.96493583679199,21.807279453277587,19.413782873461322
2000-09-27,55.0625,54.125,54.3125,55.0,114400.0,26.595624923706055,25.29268595377604,24.076662521362305,21.883443298339845,19.452188445922527
2000-09-28,56.5,54.875,54.875,56.4375,104400.0,27.290735244750977,25.546084467569987,24.1963143157959,21.967442436218263,19.493882843788633
2000-09-29,56.4375,55.25,56.4375,55.375,110400.0,26.776954650878906,25.729368464152017,24.296724967956543,22.04483003616333,19.53241761525472
2000-10-02,56.0625,55.1875,55.625,55.1875,67800.0,26.686296463012695,25.88270034790039,24.402495079040527,22.12190059661865,19.570069609190288
2000-10-03,56.0,55.1875,55.1875,55.25,69700.0,26.716503143310547,26.02808469136556,24.505880699157714,22.199567832946776,19.607485491567882
2000-10-04,55.375,54.6875,55.1875,55.3125,79400.0,26.746742248535156,26.157553736368815,24.604491653442384,22.276653308868408,19.644669120510418
2000-10-05,55.5625,54.625,55.3125,54.625,51400.0,26.414291381835938,26.254897181193034,24.689281234741213,22.34805667877197,19.679744883522467
2000-10-06,55.0625,54.25,54.375,54.8125,81500.0,26.504959106445312,26.334377924601238,24.761539154052734,22.41800910949707,19.71492640013547
2000-10-09,55.625,54.875,55.0625,55.125,51800.0,26.656076431274414,26.427917607625325,24.826060981750487,22.49065149307251,19.7505220413208
2000-10-10,55.75,55.0625,55.25,55.0625,71200.0,26.62584114074707,26.489555740356444,24.88758716583252,22.565054531097413,19.785600199991343
2000-10-11,55.3125,54.75,55.125,54.75,59700.0,26.474740982055664,26.52119687398275,24.940711898803713,22.6379465675354,19.819555229341923
2000-10-12,54.75,53.5,54.75,53.75,65200.0,25.99118423461914,26.534547678629558,24.97280921936035,22.70659242630005,19.85072507280292
2000-10-13,53.9375,53.25,53.375,53.875,65100.0,26.051620483398438,26.5100892384847,25.001931495666504,22.776432094573973,19.881885351248123
