Date,High,Low,Open,Close,Volume,Adj Close,HCA-15ma,HCA-50ma,HCA-100ma,HCA-200ma
2011-05-26,34.90999984741211,34.04999923706055,34.900001525878906,34.83000183105469,1796500.0,27.324068069458008,27.139971923828124,26.1237854385376,25.968882751464843,25.968882751464843
2011-05-27,35.099998474121094,34.40999984741211,34.91999816894531,34.7400016784668,1474700.0,27.253461837768555,27.165598805745443,26.168187980651854,25.991821663720266,25.991821663720266
2011-05-31,35.310001373291016,34.560001373291016,34.9900016784668,34.88999938964844,8113400.0,27.371139526367188,27.18651885986328,26.196900634765626,26.016020222714072,26.016020222714072
2011-06-01,35.27000045776367,34.41999816894531,35.0,34.77000045776367,3049800.0,27.276996612548828,27.195932642618814,26.236439323425294,26.0377611949526,26.0377611949526
2011-06-02,35.04999923706055,34.25,34.84000015258789,34.36000061035156,2160100.0,26.955352783203125,27.186518478393555,26.27550724029541,26.053313594753458,26.053313594753458
2011-06-03,34.150001525878906,33.720001220703125,34.0,34.13999938964844,2519100.0,26.782764434814453,27.16716791788737,26.298414573669433,26.065471108754476,26.065471108754476
2011-06-06,34.279998779296875,33.060001373291016,33.97999954223633,33.7400016784668,2361000.0,26.46896743774414,27.122190093994142,26.314889068603517,26.07208580267234,26.07208580267234
2011-06-07,34.900001525878906,33.72999954223633,33.790000915527344,34.52000045776367,1896300.0,27.08087158203125,27.136310958862303,26.339522285461427,26.088356541049095,26.088356541049095
2011-06-08,34.9900016784668,34.25,34.56999969482422,34.7599983215332,1458400.0,27.269153594970703,27.147816848754882,26.366509017944335,26.107099351428804,26.107099351428804
2011-06-09,35.369998931884766,34.58000183105469,35.029998779296875,35.2400016784668,1634100.0,27.64571762084961,27.156708399454754,26.387690658569337,26.131140261888504,26.131140261888504
2011-06-10,35.0,33.86000061035156,35.0,33.900001525878906,2222700.0,26.5944881439209,27.096563847859702,26.382356109619142,26.13826869084285,26.13826869084285
2011-06-13,34.150001525878906,33.25,34.150001525878906,33.650001525878906,1671700.0,26.398361206054688,27.04530995686849,26.37890438079834,26.142209486527875,26.142209486527875
2011-06-14,34.06999969482422,33.2599983215332,33.79999923706055,33.540000915527344,1846300.0,26.31206703186035,26.999809137980144,26.375766372680665,26.144744673771644,26.144744673771644
2011-06-15,33.52000045776367,32.619998931884766,33.25,33.150001525878906,2544700.0,26.00611114501953,26.92972730000814,26.367607612609863,26.14270594540764,26.14270594540764
2011-06-16,34.79999923706055,33.5,34.04999923706055,33.869998931884766,5779300.0,26.570947647094727,26.88736457824707,26.36525405883789,26.148912346881367,26.148912346881367
2011-06-17,34.9900016784668,33.95000076293945,34.0,34.59000015258789,3872600.0,27.13578987121582,26.87481269836426,26.385494194030763,26.163010597229004,26.163010597229004
2011-06-20,34.720001220703125,34.04999923706055,34.720001220703125,34.22999954223633,1461700.0,26.853364944458008,26.848139572143555,26.39443737030029,26.1727338978942,26.1727338978942
2011-06-21,34.36000061035156,33.5,34.20000076293945,33.900001525878906,2728100.0,26.5944881439209,26.796362813313802,26.40589115142822,26.178591595755684,26.178591595755684
2011-06-22,33.9900016784668,33.36000061035156,33.900001525878906,33.41999816894531,2487500.0,26.21792221069336,26.725757853190103,26.426288032531737,26.179130371302776,26.179130371302776
2011-06-23,33.439998626708984,32.279998779296875,33.29999923706055,33.209999084472656,3222100.0,26.053180694580078,26.6656130472819,26.45264717102051,26.17742834864436,26.17742834864436
2011-06-24,33.310001373291016,32.15999984741211,33.310001373291016,32.25,11475100.0,25.30006217956543,26.566766230265298,26.455628280639647,26.16573013305664,26.16573013305664
2011-06-27,32.709999084472656,31.489999771118164,32.400001525878906,32.47999954223633,3136700.0,25.480497360229492,26.500868225097655,26.46096290588379,26.156713912361546,26.156713912361546
2011-06-28,33.08000183105469,32.58000183105469,32.59000015258789,32.75,2536500.0,25.692310333251953,26.408297475179037,26.473044204711915,26.150682697048435,26.150682697048435
2011-06-29,33.29999923706055,32.59000015258789,32.97999954223633,32.7599983215332,1405800.0,25.700157165527344,26.303697713216145,26.48371337890625,26.1449067286956,26.1449067286956
2011-06-30,33.38999938964844,32.630001068115234,32.779998779296875,33.0,1479200.0,25.888437271118164,26.186545689900715,26.503482780456544,26.141660279865505,26.141660279865505
2011-07-01,33.5,32.540000915527344,33.13999938964844,33.060001373291016,1663200.0,25.93550682067871,26.14261360168457,26.525605621337892,26.139083361625673,26.139083361625673
2011-07-05,33.470001220703125,32.97999954223633,33.06999969482422,33.16999816894531,957900.0,26.021799087524414,26.11750946044922,26.553376884460448,26.137635407624423,26.137635407624423
2011-07-06,34.16999816894531,33.119998931884766,33.2599983215332,33.9900016784668,2467500.0,26.665090560913086,26.14104436238607,26.594013977050782,26.144067787542575,26.144067787542575
2011-07-07,34.7400016784668,34.0,34.25,34.290000915527344,1928600.0,26.90043830871582,26.200666173299155,26.62994396209717,26.153180685388037,26.153180685388037
2011-07-08,34.0099983215332,33.290000915527344,33.959999084472656,33.83000183105469,874800.0,26.539573669433594,26.198574574788413,26.64845817565918,26.15778060186477,26.15778060186477
2011-07-11,33.66999816894531,32.9900016784668,33.540000915527344,33.060001373291016,777900.0,25.93550682067871,26.118555704752605,26.656146278381346,26.155165616203757,26.155165616203757
2011-07-12,33.72999954223633,32.650001525878906,33.04999923706055,32.79999923706055,1075800.0,25.731534957885742,26.04376703898112,26.656146278381346,26.15023967831634,26.15023967831634
2011-07-13,33.66999816894531,32.810001373291016,32.97999954223633,33.2400016784668,1120100.0,26.076719284057617,26.009249114990233,26.653008422851563,26.149394616313366,26.149394616313366
2011-07-14,33.540000915527344,32.97999954223633,33.29999923706055,33.220001220703125,1107800.0,26.061025619506836,25.998789342244468,26.662579307556154,26.148390423167836,26.148390423167836
2011-07-15,33.279998779296875,32.7400016784668,33.27000045776367,33.220001220703125,1116700.0,26.061025619506836,25.999312337239584,26.657401580810546,26.14740879616041,26.14740879616041
2011-07-18,33.06999969482422,32.439998626708984,33.040000915527344,32.59000015258789,1609500.0,25.566791534423828,26.017094294230144,26.629944038391113,26.140957493252223,26.140957493252223
2011-07-19,33.93000030517578,32.869998931884766,33.040000915527344,33.029998779296875,2768200.0,25.91197395324707,26.045859400431315,26.61080234527588,26.138441190614806,26.138441190614806
2011-07-20,33.5099983215332,32.689998626708984,33.20000076293945,33.25,721700.0,26.084558486938477,26.07200927734375,26.591346740722656,26.137855509053107,26.137855509053107
2011-07-21,34.560001373291016,33.43000030517578,33.43000030517578,34.43000030517578,1554300.0,27.010269165039062,26.1593500773112,26.58883632659912,26.147236301052956,26.147236301052956
2011-07-22,34.91999816894531,34.02000045776367,34.31999969482422,34.61000061035156,2101300.0,27.151477813720703,26.24355278015137,26.589934577941893,26.157919721400486,26.157919721400486
2011-07-25,30.799999237060547,27.510000228881836,30.049999237060547,27.969999313354492,25100300.0,21.94240951538086,25.97734629313151,26.487322311401368,26.11354592975817,26.11354592975817
2011-07-26,28.3799991607666,26.959999084472656,27.670000076293945,28.040000915527344,7726300.0,21.997325897216797,25.709048080444337,26.38439613342285,26.070668637752533,26.070668637752533
2011-07-27,28.3799991607666,27.329999923706055,27.959999084472656,27.3700008392334,7519300.0,21.47171401977539,25.36282297770182,26.276449241638183,26.02325673447442,26.02325673447442
2011-07-28,27.899999618530273,26.889999389648438,27.520000457763672,27.219999313354492,3745300.0,21.35403823852539,24.99306297302246,26.16159870147705,25.97561164778106,25.97561164778106
2011-07-29,27.149999618530273,26.5,27.030000686645508,26.68000030517578,4122700.0,20.930408477783203,24.619118626912435,26.029959983825684,25.924649999599264,25.924649999599264
2011-08-01,27.190000534057617,23.530000686645508,26.959999084472656,24.940000534057617,11984800.0,19.565380096435547,24.19444351196289,25.87133445739746,25.861057300567627,25.861057300567627
2011-08-02,26.09000015258789,24.34000015258789,25.950000762939453,24.639999389648438,4763100.0,19.330034255981445,23.767676798502603,25.714591751098634,25.81100633621216,25.796393706066773
2011-08-03,24.899999618530273,22.709999084472656,24.56999969482422,24.760000228881836,8645800.0,19.42417335510254,23.324173736572266,25.563183631896973,25.76111228942871,25.733920957527907
2011-08-04,24.649999618530273,22.579999923706055,24.6299991607666,22.899999618530273,6587900.0,17.96500587463379,22.784439086914062,25.381336975097657,25.69827398300171,25.65849459749981
2011-08-05,23.25,21.690000534057617,23.09000015258789,21.989999771118164,5344500.0,17.251110076904297,22.197111384073892,25.182231407165528,25.624923362731934,25.577654361724854
2011-08-08,21.670000076293945,17.25,21.579999923706055,18.190000534057617,10496600.0,14.27001953125,21.443993250528973,24.921150436401366,25.522467937469482,25.469962601434617
2011-08-09,19.260000228881836,17.030000686645508,18.510000228881836,18.350000381469727,8246200.0,14.395537376403809,20.676230812072752,24.663991947174072,25.416089963912963,25.365486891764515
2011-08-10,18.959999084472656,17.68000030517578,17.799999237060547,18.579999923706055,12044400.0,14.57597541809082,19.908991940816243,24.408088665008545,25.302494649887084,25.264650335935787
2011-08-11,19.8700008392334,18.75,18.790000915527344,19.469999313354492,7056800.0,15.274176597595215,19.12658576965332,24.168032264709474,25.202235794067384,25.172145949469673
2011-08-12,21.40999984741211,18.59000015258789,19.520000457763672,21.219999313354492,6145000.0,16.647050857543945,18.426290639241536,23.96186622619629,25.11868673324585,25.093934067892373
2011-08-15,23.549999237060547,21.420000076293945,21.420000076293945,22.579999923706055,7085300.0,17.713964462280273,18.144394302368163,23.780490226745606,25.03945240020752,25.02684343511408
2011-08-16,22.40999984741211,21.520000457763672,22.329999923706055,21.770000457763672,2753200.0,17.078523635864258,17.816474151611327,23.59268135070801,24.953785209655763,24.955236950436152
2011-08-17,22.059999465942383,20.809999465942383,21.950000762939453,20.989999771118164,3437400.0,16.46661376953125,17.48280080159505,23.380396194458008,24.859959239959718,24.879445672035217
2011-08-18,20.700000762939453,19.670000076293945,20.489999771118164,19.959999084472656,3699900.0,15.658578872680664,17.103103510538737,23.14818470001221,24.75734685897827,24.797845080890486
2011-08-19,20.049999237060547,19.059999465942383,19.670000076293945,19.270000457763672,1865200.0,15.117277145385742,16.71556142171224,22.89761589050293,24.642653274536134,24.71292781829834
2011-08-22,19.90999984741211,18.799999237060547,19.56999969482422,19.059999465942383,1310900.0,14.952532768249512,16.408038266499837,22.664776782989502,24.523566446304322,24.628054817863134
2011-08-23,19.600000381469727,18.549999237060547,19.139999389648438,19.579999923706055,3408800.0,15.360469818115234,16.143400637308755,22.444018955230714,24.411461668014525,24.548161843727375
2011-08-24,20.239999771118164,19.09000015258789,19.559999465942383,20.040000915527344,2030400.0,15.721343040466309,15.896545282999675,22.23220447540283,24.30398542404175,24.472718947973007
2011-08-25,20.239999771118164,18.8700008392334,20.239999771118164,19.059999465942383,1532500.0,14.952532768249512,15.695713742574055,22.01113290786743,24.189370260238647,24.392039404077046
2011-08-26,19.600000381469727,18.469999313354492,19.020000457763672,19.5,1456000.0,15.297712326049805,15.565487225850424,21.785668201446533,24.075461130142212,24.315616487454967
2011-08-29,20.440000534057617,19.639999389648438,19.729999542236328,19.979999542236328,2126400.0,15.674270629882812,15.659103965759277,21.556437816619873,23.970966005325316,24.2436052719752
2011-08-30,20.0,19.610000610351562,19.93000030517578,19.860000610351562,1880200.0,15.580130577087402,15.73807684580485,21.33097312927246,23.862705249786377,24.17200630755464
2011-08-31,20.40999984741211,19.75,19.889999389648438,20.030000686645508,2863200.0,15.713496208190918,15.813911565144856,21.11335329055786,23.75962222099304,24.102674257559855
2011-09-01,20.6200008392334,19.079999923706055,20.15999984741211,19.190000534057617,1599200.0,15.054516792297363,15.799267578125,20.890085182189942,23.65818660736084,24.02911200174471
2011-09-02,19.0,18.309999465942383,18.81999969482422,18.649999618530273,1920900.0,14.630887031555176,15.664856656392415,20.661639308929445,23.557143239974977,23.953319864888346
2011-09-06,18.90999984741211,17.8700008392334,18.079999923706055,18.760000228881836,2363000.0,14.717182159423828,15.46507116953532,20.44998170852661,23.45280499458313,23.879430763244628
2011-09-07,20.110000610351562,18.899999618530273,19.100000381469727,19.84000015258789,2327200.0,15.564440727233887,15.364132308959961,20.251660575866698,23.356311740875245,23.813438778831845
2011-09-08,20.149999618530273,19.420000076293945,19.709999084472656,19.489999771118164,1371000.0,15.28986644744873,15.285682487487794,20.043611698150634,23.258327951431273,23.746324036065047
2011-09-09,19.59000015258789,18.280000686645508,19.31999969482422,18.299999237060547,2378000.0,14.356313705444336,15.198864809672038,19.816734828948974,23.150224103927613,23.672964580357075
2011-09-12,18.84000015258789,17.600000381469727,18.09000015258789,18.399999618530273,3584300.0,14.434764862060547,15.153363990783692,19.587661380767823,23.04557208061218,23.60135062905245
2011-09-13,18.06999969482422,17.200000762939453,18.06999969482422,17.65999984741211,4192500.0,13.85423469543457,15.080144119262695,19.34603593826294,22.935820779800416,23.526372814178465
2011-09-14,19.110000610351562,17.600000381469727,17.709999084472656,18.610000610351562,7234800.0,14.599506378173828,15.029413223266602,19.11759008407593,22.835483484268188,23.45822879558301
2011-09-15,21.0,19.93000030517578,19.959999084472656,20.84000015258789,7338600.0,16.34893798828125,15.071252886454264,18.91126703262329,22.752640504837036,23.40437053189133
2011-09-16,21.540000915527344,20.75,21.260000228881836,21.229999542236328,3972600.0,16.65489387512207,15.184743626912434,18.706356143951417,22.66815005302429,23.353622587103594
2011-09-19,20.739999771118164,19.739999771118164,20.729999542236328,19.809999465942383,3967900.0,15.540905952453613,15.200956535339355,18.486382789611817,22.567420482635498,23.29531873162113
2011-09-20,20.190000534057617,19.489999771118164,20.0,19.899999618530273,2470400.0,15.611510276794434,15.19677251180013,18.279902858734133,22.468024568557738,23.238401631955746
2011-09-21,20.520000457763672,19.75,19.889999389648438,19.81999969482422,4255800.0,15.548749923706055,15.194680468241375,18.07624715805054,22.366196718215942,23.18186007527744
2011-09-22,20.329999923706055,19.030000686645508,19.030000686645508,19.920000076293945,3843300.0,15.627202033996582,15.188927523295085,17.867256813049316,22.26013261795044,23.126716585925024
2011-09-23,19.84000015258789,19.229999542236328,19.530000686645508,19.459999084472656,2915600.0,15.266331672668457,15.203048515319825,17.651362934112548,22.15697112083435,23.069757274959397
2011-09-26,20.0,19.3700008392334,19.770000457763672,19.850000381469727,2518400.0,15.572287559509277,15.265808550516764,17.4415881729126,22.049494876861573,23.015818643912993
2011-09-27,20.3700008392334,19.75,20.299999237060547,19.829999923706055,1372800.0,15.556596755981445,15.321769523620606,17.24138427734375,21.935664157867432,22.962538487570626
2011-09-28,19.8799991607666,19.200000762939453,19.8799991607666,19.200000762939453,1467000.0,15.062363624572754,15.28829771677653,17.024392070770265,21.81759720802307,22.906508878613195
2011-09-29,19.940000534057617,19.229999542236328,19.5,19.799999237060547,1730100.0,15.533060073852539,15.30451062520345,16.813362102508545,21.7023544216156,22.854583182805023
2011-09-30,20.309999465942383,19.469999313354492,19.520000457763672,20.15999984741211,4126700.0,15.81548023223877,15.401788393656412,16.589466323852537,21.58915132522583,22.805358686647214
2011-10-03,20.489999771118164,18.719999313354492,20.09000015258789,18.809999465942383,4123900.0,14.75640869140625,15.423231315612792,16.34156494140625,21.465749759674072,22.749463200569153
2011-10-04,18.68000030517578,17.43000030517578,18.510000228881836,18.610000610351562,4096800.0,14.599506378173828,15.472916094462077,16.19470687866211,21.341014595031737,22.693256601794012
2011-10-05,18.84000015258789,17.700000762939453,17.8799991607666,18.06999969482422,4669800.0,14.175881385803223,15.444674428304037,16.038277988433837,21.211337060928344,22.634918415383115
2011-10-06,18.799999237060547,17.989999771118164,18.110000610351562,18.270000457763672,2032500.0,14.332779884338379,15.31026388804118,15.895499305725098,21.08597427368164,22.578441282518867
2011-10-07,19.020000457763672,18.149999618530273,18.579999923706055,18.600000381469727,2169300.0,14.591663360595703,15.172715187072754,15.760251808166505,20.960925254821777,22.524476566830195
2011-10-10,19.280000686645508,18.81999969482422,18.989999771118164,19.18000030517578,1054600.0,15.046670913696289,15.139766184488932,15.642577056884766,20.836268520355226,22.474289951708492
2011-10-11,19.260000228881836,18.860000610351562,19.190000534057617,19.100000381469727,875700.0,14.98391342163086,15.097926394144695,15.550947723388672,20.711141090393067,22.424354108174644
2011-10-12,20.799999237060547,19.110000610351562,19.290000915527344,20.31999969482422,4898800.0,15.940999984741211,15.124076398213704,15.483167037963867,20.59887939453125,22.381417988151902
2011-10-13,21.209999084472656,19.920000076293945,20.1200008392334,21.1299991607666,3378300.0,16.57644271850586,15.187359110514324,15.426212425231933,20.494698028564454,22.343227361377917
2011-10-14,22.15999984741211,21.34000015258789,21.469999313354492,22.049999237060547,3463600.0,17.298181533813477,15.322815767923991,15.412875938415528,20.397106456756593,22.3102532056422
2011-10-17,22.209999084472656,21.459999084472656,21.950000762939453,21.799999237060547,1974300.0,17.10205841064453,15.424800491333007,15.409894905090333,20.29606315612793,22.27643375892144
2011-10-18,22.8799991607666,21.760000228881836,21.920000076293945,22.700000762939453,2975500.0,17.80810546875,15.574901072184245,15.480656623840332,20.20090353012085,22.247605834468718
2011-10-19,22.860000610351562,21.760000228881836,22.75,21.940000534057617,2507400.0,17.211889266967773,15.718202781677245,15.536983661651611,20.100487804412843,22.21532560006166
2011-10-20,22.1299991607666,21.110000610351562,21.93000030517578,21.670000076293945,3167400.0,17.000072479248047,15.816003608703614,15.585465602874756,19.99677713394165,22.182107427317625
2011-10-21,23.3799991607666,22.100000381469727,22.100000381469727,23.309999465942383,3662500.0,18.28664779663086,15.98074811299642,15.645715026855468,19.906873645782472,22.157452619528467
2011-10-24,23.549999237060547,22.540000915527344,23.270000457763672,22.799999237060547,1943500.0,17.886558532714844,16.189424769083658,15.670505180358887,19.816185703277586,22.13059165042901
2011-10-25,22.59000015258789,22.100000381469727,22.59000015258789,22.15999984741211,1446000.0,17.384475708007812,16.375089391072592,15.663915405273437,19.72220281600952,22.10092842578888
2011-10-26,22.700000762939453,21.450000762939453,22.520000457763672,22.34000015258789,2247300.0,17.52568244934082,16.5984094619751,15.672858581542968,19.632769966125487,22.07251074891653
2011-10-27,22.950000762939453,21.329999923706055,22.950000762939453,22.540000915527344,3777400.0,17.682588577270508,16.821730041503905,15.697178077697753,19.538787136077882,22.04541246390637
2011-10-28,23.09000015258789,22.260000228881836,22.479999542236328,22.780000686645508,2215300.0,17.870864868164062,17.040343475341796,15.741423797607421,19.444804248809813,22.0198017424601
2011-10-31,23.729999542236328,22.520000457763672,22.68000030517578,23.450000762939453,4239400.0,18.396480560302734,17.263664118448894,15.807007865905762,19.352311878204347,21.997708320617676
2011-11-01,25.639999389648438,22.5,22.940000534057617,23.5,5719200.0,18.435707092285156,17.493783696492514,15.876671352386474,19.27072406768799,21.976120434385358
2011-11-02,24.700000762939453,23.309999465942383,24.049999237060547,23.350000381469727,4120600.0,18.31803321838379,17.65225257873535,15.935822620391846,19.18992078781128,21.954083764409443
