Date,High,Low,Open,Close,Volume,Adj Close,ADS-15ma,ADS-50ma,ADS-100ma,ADS-200ma
2001-08-03,15.5,15.300000190734863,15.5,15.5,34300.0,14.970627784729004,14.499294853210449,14.23603254045759,14.23603254045759,14.23603254045759
2001-08-06,15.59000015258789,15.449999809265137,15.5,15.59000015258789,2700.0,15.057554244995117,14.505089950561523,14.258852587805855,14.258852587805855,14.258852587805855
2001-08-07,15.6899995803833,15.300000190734863,15.59000015258789,15.399999618530273,23200.0,14.874043464660645,14.476114527384441,14.275479368261388,14.275479368261388,14.275479368261388
2001-08-08,15.779999732971191,15.199999809265137,15.649999618530273,15.199999809265137,28500.0,14.680872917175293,14.376310284932455,14.286147619548597,14.286147619548597,14.286147619548597
2001-08-09,15.25,14.850000381469727,15.25,14.989999771118164,9400.0,14.478043556213379,14.285520426432292,14.291068028181027,14.291068028181027,14.291068028181027
2001-08-10,15.300000190734863,14.949999809265137,15.100000381469727,14.949999809265137,26800.0,14.439413070678711,14.285520426432292,14.294776654243469,14.294776654243469,14.294776654243469
2001-08-13,15.890000343322754,14.949999809265137,14.949999809265137,15.449999809265137,55800.0,14.922334671020508,14.324154090881347,14.310082947335593,14.310082947335593,14.310082947335593
2001-08-14,15.699999809265137,15.449999809265137,15.449999809265137,15.5,59200.0,14.970627784729004,14.414299774169923,14.325810205368768,14.325810205368768,14.325810205368768
2001-08-15,16.149999618530273,15.510000228881836,15.649999618530273,16.149999618530273,29400.0,15.598428726196289,14.584932899475097,14.355405984922896,14.355405984922896,14.355405984922896
2001-08-16,16.170000076293945,16.020000457763672,16.149999618530273,16.149999618530273,12300.0,15.598428726196289,14.739468383789063,14.38365650177002,14.38365650177002,14.38365650177002
2001-08-17,16.299999237060547,16.190000534057617,16.190000534057617,16.25,6100.0,15.695013999938965,14.874686940511067,14.412797779507107,14.412797779507107,14.412797779507107
2001-08-20,16.399999618530273,16.149999618530273,16.149999618530273,16.399999618530273,36200.0,15.83989143371582,15.004754447937012,14.443821554598602,14.443821554598602,14.443821554598602
2001-08-21,16.649999618530273,16.299999237060547,16.299999237060547,16.5,92800.0,15.93647289276123,15.101339022318522,14.475580093708444,14.475580093708444,14.475580093708444
2001-08-22,16.399999618530273,15.600000381469727,16.399999618530273,15.75,11600.0,15.212089538574219,15.149631373087566,14.49092404047648,14.49092404047648,14.49092404047648
2001-08-23,15.699999809265137,15.25,15.699999809265137,15.479999542236328,23500.0,14.951310157775879,15.14834353129069,14.500319675523407,14.500319675523407,14.500319675523407
2001-08-24,15.470000267028809,14.949999809265137,15.399999618530273,15.09000015258789,11100.0,14.574630737304688,15.12194372812907,14.501805896759032,14.501805896759032,14.501805896759032
2001-08-27,15.039999961853027,14.699999809265137,15.0,14.949999809265137,16900.0,14.439413070678711,15.080734316507975,14.54217830657959,14.50058250801236,14.50058250801236
2001-08-28,14.890000343322754,14.399999618530273,14.850000381469727,14.890000343322754,10800.0,14.381461143493652,15.047895495096842,14.57656244277954,14.498291712540846,14.498291712540846
2001-08-29,15.399999618530273,14.25,14.989999771118164,15.050000190734863,209600.0,14.535998344421387,15.038237190246582,14.605537872314454,14.499003158425385,14.499003158425385
2001-08-30,15.100000381469727,14.75,15.0,15.010000228881836,388900.0,14.497363090515137,15.039525159200032,14.63374059677124,14.498972786797417,14.498972786797417
2001-08-31,15.399999618530273,15.100000381469727,15.100000381469727,15.25,103800.0,14.729166984558105,15.058842086791993,14.660204811096191,14.503158135847611,14.503158135847611
2001-09-04,15.399999618530273,15.3100004196167,15.350000381469727,15.399999618530273,17100.0,14.874043464660645,15.055622673034668,14.676624221801758,14.509781088147845,14.509781088147845
2001-09-05,16.559999465942383,15.390000343322754,15.390000343322754,16.25,108600.0,15.695013999938965,15.103915087382,14.707531356811524,14.53057464800383,14.53057464800383
2001-09-06,16.25,16.100000381469727,16.149999618530273,16.100000381469727,70100.0,15.55013656616211,15.100695610046387,14.734575080871583,14.54815330176518,14.54815330176518
2001-09-07,16.200000762939453,16.049999237060547,16.049999237060547,16.18000030517578,48500.0,15.627405166625977,15.102627372741699,14.755244235992432,14.566445706254346,14.566445706254346
2001-09-10,16.200000762939453,16.0,16.149999618530273,16.0,91400.0,15.45355224609375,15.08652992248535,14.774561195373535,14.581230815251669,14.581230815251669
2001-09-17,14.5,13.899999618530273,14.5,13.899999618530273,28900.0,13.425271987915039,14.9255552927653,14.753312549591065,14.56228067054123,14.56228067054123
2001-09-18,13.800000190734863,12.5,13.800000190734863,12.5,111300.0,12.073087692260742,14.6679962793986,14.71661039352417,14.522132396697998,14.522132396697998
2001-09-19,12.5,11.100000381469727,12.5,11.399999618530273,23300.0,11.010656356811523,14.387900733947754,14.64764892578125,14.466394681779166,14.466394681779166
2001-09-20,11.649999618530273,11.350000381469727,11.649999618530273,11.350000381469727,166200.0,10.962364196777344,14.121971003214519,14.57327875137329,14.411644205451012,14.411644205451012
2001-09-21,12.0,11.050000190734863,11.100000381469727,12.0,280000.0,11.590163230895996,13.923006502787272,14.516293754577637,14.368236805842473,14.368236805842473
2001-09-24,14.550000190734863,12.100000381469727,12.100000381469727,13.699999809265137,98800.0,13.23210334777832,13.842519187927246,14.493113403320313,14.35102266253847,14.35102266253847
2001-09-25,14.899999618530273,14.0,14.0,14.3100004196167,54600.0,13.821270942687988,13.805173174540203,14.485579814910889,14.34311592045115,14.34311592045115
2001-09-26,14.649999618530273,14.3100004196167,14.3100004196167,14.600000381469727,25100.0,14.101366996765137,13.776197751363119,14.485579814910889,14.339560789220473,14.339560789220473
2001-09-27,15.899999618530273,14.550000190734863,14.550000190734863,15.800000190734863,65100.0,15.260380744934082,13.827065594991048,14.496976795196533,14.352906005969945,14.352906005969945
2001-09-28,16.25,14.899999618530273,15.75,16.25,104400.0,15.695013999938965,13.891455396016438,14.505476245880127,14.372078977312361,14.372078977312361
2001-10-01,16.049999237060547,14.899999618530273,16.049999237060547,14.90999984741211,180100.0,14.400776863098145,13.859904289245605,14.494079227447509,14.372483172886808,14.372483172886808
2001-10-02,14.90999984741211,14.5,14.90999984741211,14.5,12600.0,14.004781723022461,13.747222137451171,14.468001365661621,14.367376208305359,14.367376208305359
2001-10-03,14.510000228881836,14.449999809265137,14.510000228881836,14.449999809265137,57300.0,13.956489562988281,13.64097900390625,14.423572425842286,14.361747624122934,14.361747624122934
2001-10-04,14.550000190734863,14.399999618530273,14.449999809265137,14.5,83300.0,14.004781723022461,13.532804107666015,14.386870231628418,14.35692376059455,14.35692376059455
2001-10-05,14.510000228881836,14.399999618530273,14.5,14.399999618530273,49100.0,13.908195495605469,13.42978032430013,14.376245880126953,14.350940717061361,14.350940717061361
2001-10-08,14.40999984741211,14.369999885559082,14.399999618530273,14.369999885559082,53900.0,13.879220962524414,13.460043589274088,14.366973705291748,14.344733878185874,14.344733878185874
2001-10-09,14.329999923706055,14.319999694824219,14.319999694824219,14.329999923706055,13800.0,13.840587615966797,13.57787691752116,14.371416606903075,14.338186524131082,14.338186524131082
2001-10-10,14.5,14.300000190734863,14.300000190734863,14.399999618530273,74000.0,13.908195495605469,13.771046193440755,14.388801879882813,14.332673818637163,14.332673818637163
2001-10-11,14.600000381469727,14.5,14.5,14.600000381469727,118600.0,14.101366996765137,13.980313046773274,14.40522129058838,14.329745884183087,14.329745884183087
2001-10-12,14.800000190734863,14.600000381469727,14.600000381469727,14.75,30700.0,14.246243476867676,14.157385063171386,14.416811447143555,14.328702104091644,14.328702104091644
2001-10-15,14.899999618530273,14.75,14.760000228881836,14.899999618530273,62300.0,14.391120910644531,14.234652900695801,14.426856288909912,14.32947270664168,14.32947270664168
2001-10-16,14.989999771118164,14.899999618530273,14.899999618530273,14.979999542236328,31700.0,14.46838665008545,14.277793947855631,14.42646993637085,14.331166779122702,14.331166779122702
2001-10-17,15.449999809265137,15.210000038146973,15.25,15.3100004196167,106400.0,14.787117958068848,14.323510678609212,14.432458209991456,14.336660166820847,14.336660166820847
2001-10-18,15.479999542236328,15.3100004196167,15.3100004196167,15.390000343322754,49100.0,14.864386558532715,14.297111066182454,14.430333385467529,14.342942623865037,14.342942623865037
2001-10-19,15.449999809265137,15.300000190734863,15.390000343322754,15.399999618530273,52000.0,14.874043464660645,14.2423796971639,14.428401699066162,14.349190869050867,14.349190869050867
2001-10-22,15.6899995803833,15.489999771118164,15.5,15.59000015258789,117100.0,15.057554244995117,14.286164855957031,14.428401699066162,14.35742765249208,14.35742765249208
2001-10-23,15.760000228881836,15.579999923706055,15.59000015258789,15.760000228881836,44200.0,15.221748352050781,14.367295964558918,14.435355796813965,14.367362373176663,14.367362373176663
2001-10-24,15.949999809265137,15.75,15.850000381469727,15.949999809265137,67000.0,15.405259132385254,14.463880602518717,14.449843521118163,14.379156654531306,14.379156654531306
2001-10-25,16.200000762939453,15.850000381469727,15.850000381469727,16.200000762939453,21800.0,15.646719932556152,14.573343149820964,14.473217048645019,14.393398938554057,14.393398938554057
2001-10-26,16.0,15.899999618530273,16.0,15.920000076293945,30700.0,15.3762845993042,14.671215756734211,14.49195447921753,14.404319890340169,14.404319890340169
2001-10-29,16.0,15.649999618530273,15.979999542236328,15.850000381469727,24300.0,15.308674812316895,14.766512680053712,14.499681282043458,14.414257856515738,14.414257856515738
2001-10-30,15.899999618530273,15.449999809265137,15.899999618530273,15.609999656677246,20800.0,15.076870918273926,14.848931566874187,14.501806144714356,14.421460172404414,14.421460172404414
2001-10-31,16.0,14.899999618530273,15.5,16.0,40900.0,15.45355224609375,14.951955350240071,14.498908615112304,14.432557936637632,14.432557936637632
2001-11-01,16.0,15.699999809265137,16.0,16.0,61600.0,15.45355224609375,15.042101033528645,14.496011085510254,14.44341957822759,14.44341957822759
2001-11-02,16.0,15.40999984741211,15.90999984741211,15.960000038146973,87100.0,15.4149169921875,15.120012601216635,14.490409145355224,14.45364586679559,14.45364586679559
2001-11-05,15.8100004196167,15.100000381469727,15.8100004196167,15.75,19800.0,15.212089538574219,15.174743843078613,14.477853107452393,14.461546321709951,14.461546321709951
2001-11-06,16.190000534057617,14.989999771118164,15.6899995803833,14.989999771118164,28600.0,14.478043556213379,15.175387636820476,14.448684520721436,14.461716396292461,14.461716396292461
2001-11-07,15.979999542236328,14.989999771118164,14.989999771118164,15.899999618530273,16100.0,15.356966972351074,15.213377571105957,14.451582069396972,14.470851606252243,14.470851606252243
2001-11-08,16.0,15.65999984741211,15.800000190734863,16.0,44400.0,15.45355224609375,15.252655283610027,14.46162691116333,14.48077787534155,14.48077787534155
2001-11-09,15.949999809265137,15.710000038146973,15.800000190734863,15.869999885559082,7900.0,15.32798957824707,15.282918357849121,14.476694087982178,14.489249992370606,14.489249992370606
2001-11-12,15.970000267028809,15.800000190734863,15.869999885559082,15.800000190734863,8900.0,15.260380744934082,15.296440124511719,14.493113441467285,14.517645874023437,14.496884950316778
2001-11-13,15.869999885559082,15.770000457763672,15.869999885559082,15.800000190734863,11200.0,15.260380744934082,15.299015617370605,14.510691833496093,14.543627138137817,14.504370203205184
2001-11-14,16.0,15.75,15.75,15.970000267028809,29800.0,15.424575805664062,15.300303395589193,14.528463382720947,14.5670006275177,14.513304238180512
2001-11-15,16.549999237060547,15.699999809265137,15.720000267028809,16.399999618530273,24500.0,15.83989143371582,15.313181495666504,14.555313949584962,14.5945272731781,14.52605988429143
2001-11-16,16.799999237060547,16.299999237060547,16.299999237060547,16.5,16100.0,15.93647289276123,15.350527381896972,14.579460067749023,14.619832439422607,14.539492389133999
2001-11-19,17.200000762939453,16.600000381469727,16.600000381469727,17.0,95800.0,16.419397354125977,15.42457555135091,14.61036714553833,14.643495683670045,14.557227341633922
2001-11-20,17.0,16.25,17.0,16.260000228881836,33600.0,15.704672813415527,15.466429011027019,14.610560321807862,14.659045839309693,14.567951131089826
2001-11-21,16.549999237060547,16.260000228881836,16.260000228881836,16.549999237060547,3100.0,15.984769821166992,15.5018435160319,14.61925298690796,14.676914033889771,14.581069822664615
2001-11-23,16.950000762939453,16.700000762939453,16.700000762939453,16.950000762939453,7100.0,16.371109008789062,15.563013966878255,14.63412706375122,14.694685649871825,14.597492200518968
2001-11-26,17.350000381469727,17.219999313354492,17.25,17.350000381469727,198600.0,16.757444381713867,15.65251579284668,14.660204906463623,14.71738305091858,14.617128129438921
2001-11-27,17.299999237060547,17.020000457763672,17.299999237060547,17.049999237060547,12400.0,16.467689514160156,15.736222457885741,14.721053256988526,14.737182903289796,14.633799853625598
2001-11-28,17.030000686645508,16.93000030517578,17.020000457763672,17.0,6000.0,16.419397354125977,15.865646044413248,14.80797945022583,14.762294921875,14.649742688451495
2001-11-29,17.239999771118164,16.700000762939453,17.010000228881836,17.0,22000.0,16.419397354125977,15.936474736531576,14.91615427017212,14.781901597976685,14.665403349209676
2001-11-30,17.270000457763672,16.200000762939453,17.0,16.5,54900.0,15.93647289276123,15.968669446309407,15.015636444091797,14.794457597732544,14.676553082047848
2001-12-03,16.459999084472656,15.949999809265137,16.450000762939453,15.949999809265137,33200.0,15.405259132385254,15.97382074991862,15.091938362121581,14.80411605834961,14.682889656398608
2001-12-04,15.949999809265137,15.75,15.949999809265137,15.75,36600.0,15.212089538574219,15.970601336161296,15.1315380859375,14.812325744628906,14.687451724348398
2001-12-05,15.880000114440918,14.850000381469727,15.760000228881836,15.880000114440918,64500.0,15.337650299072266,15.975752639770509,15.161865673065186,14.823722743988037,14.693008977123815
2001-12-06,17.100000381469727,16.1299991607666,16.1299991607666,17.0,129300.0,16.419397354125977,16.042074076334636,15.208226280212402,14.846903047561646,14.707639387098409
2001-12-07,17.979999542236328,17.0,17.0,17.100000381469727,101000.0,16.51598358154297,16.087146886189778,15.23333833694458,14.865157566070557,14.722835556799625
2001-12-10,17.200000762939453,16.700000762939453,17.200000762939453,16.760000228881836,73800.0,16.18759536743164,16.10388838450114,15.243189964294434,14.874333105087281,14.73504188855489
2001-12-11,16.950000762939453,16.84000015258789,16.850000381469727,16.899999618530273,74800.0,16.32281494140625,16.09744955698649,15.281630725860596,14.887854976654053,14.74816397990077
2001-12-12,17.100000381469727,16.299999237060547,16.81999969482422,16.920000076293945,113700.0,16.342130661010742,16.139946746826173,15.328377704620362,14.898189535140991,14.761229280565606
2001-12-13,17.040000915527344,16.8799991607666,16.899999618530273,16.979999542236328,16400.0,16.400081634521484,16.167634201049804,15.377249546051026,14.900410985946655,14.774553283443296
2001-12-14,17.049999237060547,16.399999618530273,17.0,16.549999237060547,28700.0,15.984769821166992,16.141878255208333,15.416849308013916,14.901859769821167,14.78431309423139
2001-12-17,17.0,16.1200008392334,16.399999618530273,16.989999771118164,22000.0,16.40974235534668,16.118698120117188,15.46688024520874,14.921563062667847,14.797316528320312
2001-12-18,17.360000610351562,17.020000457763672,17.049999237060547,17.270000457763672,175400.0,16.68017578125,16.13286387125651,15.522899341583251,14.9449365234375,14.812259855724516
2001-12-19,17.280000686645508,17.149999618530273,17.280000686645508,17.190000534057617,76600.0,16.602907180786133,16.14509785970052,15.578145732879639,14.974781169891358,14.826359440961221
2001-12-20,17.209999084472656,16.899999618530273,17.209999084472656,16.90999984741211,81600.0,16.33247184753418,16.139302825927736,15.626631259918213,15.007716569900513,14.838125944137573
2001-12-21,17.0,16.850000381469727,16.899999618530273,17.0,41700.0,16.419397354125977,16.171497790018716,15.672991867065429,15.039106578826905,14.85038386204446
2001-12-24,17.329999923706055,17.0,17.100000381469727,17.299999237060547,26700.0,16.709152221679688,16.25842399597168,15.72225004196167,15.069530744552612,14.8646820801955
2001-12-26,17.350000381469727,17.010000228881836,17.299999237060547,17.149999618530273,36300.0,16.56427764892578,16.348569869995117,15.765713176727296,15.096284732818603,14.877656092170541
2001-12-27,18.700000762939453,17.149999618530273,17.149999618530273,18.700000762939453,123500.0,18.061338424682617,16.530149078369142,15.837572212219237,15.132021074295045,14.901774897719875
2001-12-28,19.5,18.170000076293945,19.5,18.899999618530273,103600.0,18.254505157470703,16.652489598592123,15.906919956207275,15.169689083099366,14.92698339591349
2001-12-31,19.299999237060547,18.899999618530273,18.979999542236328,19.149999618530273,59100.0,18.495969772338867,16.784488677978516,15.979551620483399,15.204942502975463,14.95361762260323
2002-01-02,19.200000762939453,17.399999618530273,19.200000762939453,17.510000228881836,102000.0,16.91197967529297,16.83278096516927,16.020310344696046,15.224356021881103,14.96812400817871
2002-01-03,18.700000762939453,17.3700008392334,17.399999618530273,18.059999465942383,44400.0,17.44319725036621,16.907473119099937,16.068023204803467,15.248212451934814,14.986323076135973
2002-01-04,19.25,18.100000381469727,18.100000381469727,19.200000762939453,106000.0,18.544260025024414,17.054281743367515,16.13447343826294,15.284914617538453,15.012293418828587
2002-01-07,20.8799991607666,19.200000762939453,19.200000762939453,20.3700008392334,172600.0,19.674304962158203,17.272563298543293,16.2198543548584,15.334848937988282,15.046076111171557
2002-01-08,21.5,20.010000228881836,20.219999313354492,21.450000762939453,111200.0,20.717416763305664,17.58807309468587,16.321268291473388,15.397242670059205,15.086877123057413
2002-01-09,21.450000762939453,20.5,21.299999237060547,20.59000015258789,159100.0,19.88678741455078,17.81987609863281,16.41147834777832,15.451716413497925,15.121162196568081
2002-01-10,20.700000762939453,20.479999542236328,20.59000015258789,20.600000381469727,303300.0,19.89645004272461,18.03429438273112,16.503233852386476,15.501457567214965,15.155029486257133
2002-01-11,20.799999237060547,20.5,20.649999618530273,20.5,281700.0,19.799863815307617,18.247424825032553,16.59769371032715,15.549749927520752,15.18773958716594
2002-01-14,20.600000381469727,20.350000381469727,20.56999969482422,20.399999618530273,63000.0,19.703275680541992,18.472145080566406,16.682688179016115,15.590798397064209,15.219316762644095
2002-01-15,20.850000381469727,20.40999984741211,20.40999984741211,20.850000381469727,191800.0,20.137907028198242,18.72004572550456,16.776375274658204,15.636193180084229,15.25347363948822
2002-01-16,21.100000381469727,20.799999237060547,20.850000381469727,21.079999923706055,25500.0,20.36005210876465,18.96343905131022,16.875277976989747,15.682843561172485,15.288691422034955
2002-01-17,21.1299991607666,21.0,21.100000381469727,21.079999923706055,20900.0,20.36005210876465,19.216490681966146,16.978237228393553,15.728045167922973,15.323426769204335
2002-01-18,21.25,21.100000381469727,21.18000030517578,21.200000762939453,21400.0,20.4759578704834,19.377465311686198,17.098195514678956,15.773440017700196,15.358478001185826
2002-01-22,21.200000762939453,20.899999618530273,21.200000762939453,21.049999237060547,136600.0,20.331077575683594,19.51590347290039,17.197677726745606,15.824629898071288,15.39207664695946
2002-01-23,22.0,21.0,21.059999465942383,22.0,378700.0,21.248634338378906,19.699414443969726,17.31357936859131,15.887603139877319,15.431382403277711
2002-01-24,22.1200008392334,21.0,21.850000381469727,22.06999969482422,147400.0,21.316242218017578,19.993031946818032,17.433344421386717,15.955019254684448,15.470614802042643
2002-01-25,22.649999618530273,21.950000762939453,22.079999923706055,22.200000762939453,105400.0,21.441801071166992,20.25960553487142,17.556972827911377,16.02504313468933,15.510159081970619
2002-01-28,22.25,21.950000762939453,22.200000762939453,22.200000762939453,78300.0,21.441801071166992,20.45277493794759,17.680601234436036,16.095646533966065,15.549183042425858
2002-01-29,22.469999313354492,21.6299991607666,22.200000762939453,21.6299991607666,109000.0,20.89126968383789,20.533905919392904,17.78993511199951,16.15919924736023,15.584098641389335
2002-01-30,22.399999618530273,21.5,21.600000381469727,22.399999618530273,98000.0,21.634973526000977,20.59507637023926,17.905836753845215,16.23057535171509,15.623390036743956
2002-01-31,22.209999084472656,21.389999389648438,22.200000762939453,21.5,375800.0,20.76571273803711,20.653671391805013,18.002421550750732,16.29094080924988,15.656566312236171
2002-02-01,21.5,21.0,21.5,21.0,237700.0,20.282785415649414,20.679427083333334,18.079689311981202,16.345028228759766,15.686221562899076
2002-02-04,20.75,19.799999237060547,20.75,20.0,137700.0,19.316938400268555,20.647232055664062,18.15193462371826,16.38124747276306,15.709347147850474
2002-02-05,19.979999542236328,19.0,19.899999618530273,19.0,133800.0,18.351093292236328,20.557086563110353,18.199261093139647,16.409257040023803,15.726067060156714
2002-02-06,19.25,18.399999618530273,19.049999237060547,19.049999237060547,234600.0,18.399385452270508,20.44118512471517,18.23982662200928,16.43697684288025,15.742880383377555
2002-02-07,19.260000228881836,19.0,19.079999923706055,19.25,161100.0,18.592554092407227,20.323351923624674,18.276528816223145,16.468366861343384,15.76069084405899
2002-02-08,19.850000381469727,19.100000381469727,19.25,19.649999618530273,320100.0,18.978891372680664,20.231274541219076,18.326752853393554,16.52390305519104,15.78067966721813
2002-02-11,19.799999237060547,19.0,19.399999618530273,19.799999237060547,51500.0,19.123769760131836,20.141128667195638,18.380840301513672,16.59440987586975,15.801316025816364
2002-02-12,21.200000762939453,19.75,19.950000762939453,21.200000762939453,96400.0,20.4759578704834,20.150787353515625,18.46197151184082,16.68906289100647,15.829994810139475
2002-02-13,21.450000762939453,20.549999237060547,21.299999237060547,21.049999237060547,75400.0,20.331077575683594,20.08961690266927,18.54986360549927,16.782750024795533,15.857440436758646
2002-02-14,21.5,21.100000381469727,21.100000381469727,21.440000534057617,100500.0,20.7077579498291,20.04905128479004,18.655913581848143,16.873925971984864,15.886836300474224
2002-02-15,21.479999542236328,21.049999237060547,21.479999542236328,21.18000030517578,28500.0,20.456636428833008,19.983373641967773,18.76080451965332,16.94617130279541,15.91436521691012
2002-02-19,21.489999771118164,20.959999084472656,21.280000686645508,21.469999313354492,168400.0,20.736732482910156,19.936369069417317,18.86878616333008,17.015325918197632,15.943241667604733
2002-02-20,21.700000762939453,21.399999618530273,21.479999542236328,21.700000762939453,93800.0,20.95888328552246,19.940876642862957,18.959575881958006,17.083901081085205,15.973096677235194
2002-02-21,21.700000762939453,21.100000381469727,21.700000762939453,21.200000762939453,6700.0,20.4759578704834,19.86360893249512,19.038775367736818,17.136056852340698,15.999740826307669
2002-02-22,21.25,21.0,21.25,21.0,94400.0,20.282785415649414,19.831413777669272,19.120679168701173,17.1819345664978,16.024935206244972
2002-02-25,21.0,20.860000610351562,21.0,20.8799991607666,17200.0,20.16688346862793,19.82368698120117,19.197560539245604,17.2395956325531,16.04915712590803
2002-02-26,20.899999618530273,20.489999771118164,20.850000381469727,20.510000228881836,81600.0,19.809520721435547,19.856525802612303,19.2669083404541,17.29764302253723,16.071019704951798
