Date,High,Low,Open,Close,Volume,Adj Close,LH-15ma,LH-50ma,LH-100ma,LH-200ma
2005-06-13,49.209999084472656,48.61000061035156,48.70000076293945,49.08000183105469,256500.0,49.08000183105469,49.01200002034505,49.30099998474121,48.453499984741214,47.069750022888186
2005-06-14,49.619998931884766,48.88999938964844,49.02000045776367,49.47999954223633,545800.0,49.47999954223633,48.97533340454102,49.32040000915527,48.464899978637696,47.11070001602173
2005-06-15,49.630001068115234,49.0099983215332,49.58000183105469,49.2400016784668,321000.0,49.2400016784668,48.93600006103516,49.3242000579834,48.484799995422364,47.151850032806394
2005-06-16,49.40999984741211,49.11000061035156,49.369998931884766,49.349998474121094,278300.0,49.349998474121094,48.93933334350586,49.322600021362305,48.50909999847412,47.19065002441406
2005-06-17,50.13999938964844,49.400001525878906,49.79999923706055,50.08000183105469,709000.0,50.08000183105469,49.01133346557617,49.331400070190426,48.54070003509521,47.230800037384036
2005-06-20,50.279998779296875,49.84000015258789,50.0,50.20000076293945,421400.0,50.20000076293945,49.112666829427084,49.34580009460449,48.567500038146974,47.27155004501343
2005-06-21,50.560001373291016,50.04999923706055,50.099998474121094,50.470001220703125,557000.0,50.470001220703125,49.24733352661133,49.3684001159668,48.58990005493164,47.31525005340576
2005-06-22,50.5,50.0,50.5,50.29999923706055,366900.0,50.29999923706055,49.3706667582194,49.380000076293946,48.618600044250485,47.35925004959106
2005-06-23,50.290000915527344,49.7400016784668,50.27000045776367,49.75,313300.0,49.75,49.466000111897785,49.380800094604496,48.637600059509275,47.398700046539304
2005-06-24,49.900001525878906,49.040000915527344,49.70000076293945,49.150001525878906,529900.0,49.150001525878906,49.49600016276042,49.392400131225585,48.640400085449215,47.435750045776366
2005-06-27,49.31999969482422,48.849998474121094,49.2400016784668,49.040000915527344,406300.0,49.040000915527344,49.512000274658206,49.415800170898436,48.6413000869751,47.47190004348755
2005-06-28,50.400001525878906,49.150001525878906,49.18000030517578,50.2599983215332,532000.0,50.2599983215332,49.55333353678385,49.468400115966794,48.649400062561035,47.51325002670288
2005-06-29,50.63999938964844,50.060001373291016,50.2400016784668,50.310001373291016,534600.0,50.310001373291016,49.65066706339518,49.49420013427734,48.65510005950928,47.55580003738403
2005-06-30,50.45000076293945,49.79999923706055,50.45000076293945,49.900001525878906,599700.0,49.900001525878906,49.694000498453775,49.52560012817383,48.660100059509276,47.595600051879885
2005-07-01,49.95000076293945,49.4900016784668,49.900001525878906,49.61000061035156,469300.0,49.61000061035156,49.74800059000651,49.5334001159668,48.66380004882812,47.63365005493164
2005-07-05,50.029998779296875,49.52000045776367,49.619998931884766,49.939998626708984,413500.0,49.939998626708984,49.8053337097168,49.55600006103516,48.677200050354,47.671150054931644
2005-07-06,50.56999969482422,49.720001220703125,50.04999923706055,50.08000183105469,626900.0,50.08000183105469,49.845333862304685,49.571600112915036,48.689800071716306,47.70660005569458
2005-07-07,50.04999923706055,49.47999954223633,49.599998474121094,50.0099983215332,431700.0,50.0099983215332,49.89666697184245,49.59940010070801,48.69680004119873,47.741650047302244
2005-07-08,49.97999954223633,49.65999984741211,49.91999816894531,49.88999938964844,352700.0,49.88999938964844,49.9326670328776,49.61240005493164,48.707200050354004,47.77395004272461
2005-07-11,50.5,49.810001373291016,49.95000076293945,50.130001068115234,388400.0,50.130001068115234,49.93600031534831,49.63940010070801,48.7118000793457,47.80585004806519
2005-07-12,50.150001525878906,49.599998474121094,50.150001525878906,50.02000045776367,338900.0,50.02000045776367,49.92400029500325,49.64980010986328,48.71100009918213,47.837350044250485
2005-07-13,50.02000045776367,49.38999938964844,49.97999954223633,49.560001373291016,605300.0,49.560001373291016,49.86333363850911,49.658200149536135,48.70860012054443,47.86830005645752
2005-07-14,50.119998931884766,49.380001068115234,49.599998474121094,49.900001525878906,409100.0,49.900001525878906,49.83666712443034,49.67580017089844,48.71460014343262,47.89980007171631
2005-07-15,50.099998474121094,49.529998779296875,49.779998779296875,50.099998474121094,578200.0,50.099998474121094,49.86000035603841,49.66180015563965,48.73680011749268,47.93330005645752
2005-07-18,50.970001220703125,50.099998474121094,50.099998474121094,50.81999969482422,903600.0,50.81999969482422,49.971333567301436,49.65620018005371,48.76920009613037,47.96880004882812
2005-07-19,51.5,50.97999954223633,51.0,51.41999816894531,1230600.0,51.41999816894531,50.13000005086263,49.67080017089844,48.808400077819826,48.007400035858154
2005-07-20,51.599998474121094,50.86000061035156,51.40999984741211,51.349998474121094,849100.0,51.349998474121094,50.202666727701825,49.68280014038086,48.84070007324219,48.04705003738403
2005-07-21,51.4900016784668,48.75,51.349998474121094,50.849998474121094,1508200.0,50.849998474121094,50.23866653442383,49.68720008850098,48.87030006408691,48.08340002059936
2005-07-22,51.75,51.08000183105469,51.75,51.75,978500.0,51.75,50.3619997660319,49.713200073242184,48.90910007476807,48.122850017547606
2005-07-25,51.970001220703125,50.779998779296875,51.72999954223633,50.900001525878906,639100.0,50.900001525878906,50.44799982706706,49.74060012817383,48.939100074768064,48.159850025177
2005-07-26,51.45000076293945,50.900001525878906,50.90999984741211,51.06999969482422,736700.0,51.06999969482422,50.52333323160807,49.78760009765625,48.973100090026854,48.200450019836424
2005-07-27,51.31999969482422,50.83000183105469,51.150001525878906,50.93000030517578,923700.0,50.93000030517578,50.57999979654948,49.80900009155273,49.0068000793457,48.240350017547605
2005-07-28,51.90999984741211,50.849998474121094,50.880001068115234,51.709999084472656,712600.0,51.709999084472656,50.69333318074544,49.84460006713867,49.05000007629395,48.28715002059936
2005-07-29,51.720001220703125,50.63999938964844,51.70000076293945,50.66999816894531,941800.0,50.66999816894531,50.74533309936523,49.86360000610352,49.08870006561279,48.331350002288815
2005-08-01,51.06999969482422,50.72999954223633,50.77000045776367,50.91999816894531,443400.0,50.91999816894531,50.79799957275391,49.886999969482424,49.13930004119873,48.37769998550415
2005-08-02,51.20000076293945,50.47999954223633,51.0,50.779998779296875,524800.0,50.779998779296875,50.84866612752278,49.902399978637696,49.184200019836425,48.424549980163576
2005-08-03,51.130001068115234,50.599998474121094,50.70000076293945,50.91999816894531,481800.0,50.91999816894531,50.93933258056641,49.920199966430665,49.23259998321533,48.47029996871948
2005-08-04,50.900001525878906,50.11000061035156,50.900001525878906,50.11000061035156,764300.0,50.11000061035156,50.95333251953125,49.9257999420166,49.267700004577634,48.51534997940063
2005-08-05,50.060001373291016,49.09000015258789,50.04999923706055,49.25,804800.0,49.25,50.89666595458984,49.92479995727539,49.303199996948244,48.554799976348875
2005-08-08,50.060001373291016,49.439998626708984,49.5,49.86000061035156,773400.0,49.86000061035156,50.832666015625,49.941999969482424,49.3525,48.59054998397827
2005-08-09,50.20000076293945,49.849998474121094,49.970001220703125,50.0099983215332,322200.0,50.0099983215332,50.73866602579753,49.96859992980957,49.39599998474121,48.625599975585935
2005-08-10,50.38999938964844,49.91999816894531,50.150001525878906,49.970001220703125,520500.0,49.970001220703125,50.64666620890299,49.99899993896484,49.44169998168945,48.66044998168945
2005-08-11,50.2599983215332,49.61000061035156,49.90999984741211,49.7599983215332,542200.0,49.7599983215332,50.5739995320638,50.02519989013672,49.48719997406006,48.686449966430665
2005-08-12,49.79999923706055,49.4900016784668,49.7599983215332,49.619998931884766,469300.0,49.619998931884766,50.43199946085612,50.05119987487793,49.525799980163576,48.710549964904786
2005-08-15,49.650001525878906,49.2599983215332,49.52000045776367,49.63999938964844,549000.0,49.63999938964844,50.347999318440756,50.069999847412106,49.56819995880127,48.73419996261597
2005-08-16,49.599998474121094,49.119998931884766,49.5,49.119998931884766,452100.0,49.119998931884766,50.21799926757812,50.07639984130859,49.59989994049072,48.75079996109009
2005-08-17,49.689998626708984,49.09000015258789,49.13999938964844,49.560001373291016,510800.0,49.560001373291016,50.12666600545247,50.074799880981445,49.632999954223635,48.769549961090085
2005-08-18,49.5099983215332,49.08000183105469,49.5,49.18000030517578,339000.0,49.18000030517578,49.95799942016602,50.08139991760254,49.66059997558594,48.786149959564206
2005-08-19,49.56999969482422,49.29999923706055,49.400001525878906,49.5,515300.0,49.5,49.87999954223633,50.08639991760254,49.67749996185303,48.801899967193606
2005-08-22,49.61000061035156,49.119998931884766,49.5,49.279998779296875,374800.0,49.279998779296875,49.7706662495931,50.09599990844727,49.6882999420166,48.81244997024536
2005-08-23,49.349998474121094,49.040000915527344,49.22999954223633,49.29999923706055,576500.0,49.29999923706055,49.67199961344401,50.100399856567385,49.700699920654294,48.82244997024536
2005-08-24,50.0,49.25,49.25,49.47999954223633,497900.0,49.47999954223633,49.57599970499675,50.100399856567385,49.71039993286133,48.83464996337891
2005-08-25,49.630001068115234,49.08000183105469,49.45000076293945,49.279998779296875,360600.0,49.279998779296875,49.5206662495931,50.101199798583984,49.71269992828369,48.84594995498657
2005-08-26,49.31999969482422,48.77000045776367,49.189998626708984,49.06999969482422,482500.0,49.06999969482422,49.50866622924805,50.09559982299805,49.70909992218017,48.855299949645996
2005-08-29,49.630001068115234,48.5,48.880001068115234,49.599998474121094,561300.0,49.599998474121094,49.49133275349935,50.085999755859376,49.7086999130249,48.867549934387206
2005-08-30,49.7400016784668,49.41999816894531,49.5,49.70000076293945,691200.0,49.70000076293945,49.4706662495931,50.07599975585938,49.710899925231935,48.87934993743897
2005-08-31,49.59000015258789,49.2599983215332,49.56999969482422,49.31999969482422,700300.0,49.31999969482422,49.4273328145345,50.0529997253418,49.7106999206543,48.88944993972778
2005-09-01,49.380001068115234,48.88999938964844,49.33000183105469,48.9900016784668,865200.0,48.9900016784668,49.375999704996744,50.02679977416992,49.703399925231935,48.89964994430542
2005-09-02,49.29999923706055,48.70000076293945,49.04999923706055,48.709999084472656,440900.0,48.709999084472656,49.3153330485026,50.00599975585938,49.69339992523194,48.90809993743896
2005-09-06,49.0,48.7599983215332,48.849998474121094,48.95000076293945,610100.0,48.95000076293945,49.26933314005534,50.00199974060059,49.69719993591308,48.91674993515014
2005-09-07,49.0099983215332,48.27000045776367,48.97999954223633,48.36000061035156,1078800.0,48.36000061035156,49.218666585286456,49.98839973449707,49.70209995269775,48.92349994659424
2005-09-08,48.349998474121094,47.41999816894531,48.20000076293945,47.79999923706055,2424700.0,47.79999923706055,49.10133310953776,49.93919975280762,49.703799934387206,48.92269994735718
2005-09-09,48.88999938964844,47.900001525878906,47.900001525878906,48.650001525878906,1901200.0,48.650001525878906,49.065999857584636,49.905999755859376,49.70009994506836,48.92909996032715
2005-09-12,49.040000915527344,48.58000183105469,48.75,48.880001068115234,632200.0,48.880001068115234,49.02466659545898,49.8855997467041,49.70559993743896,48.93624996185303
2005-09-13,48.849998474121094,48.40999984741211,48.79999923706055,48.560001373291016,787900.0,48.560001373291016,48.97666676839193,49.86459976196289,49.698999938964846,48.93959997177124
2005-09-14,48.84000015258789,48.45000076293945,48.56999969482422,48.650001525878906,836700.0,48.650001525878906,48.93333358764649,49.83879981994629,49.697399940490726,48.94394998550415
2005-09-15,49.0,48.349998474121094,48.75,48.41999816894531,549100.0,48.41999816894531,48.862666829427084,49.805599746704104,49.68859992980957,48.94629997253418
2005-09-16,48.41999816894531,47.810001373291016,48.29999923706055,48.0099983215332,1048100.0,48.0099983215332,48.77800013224284,49.765599746704105,49.682499923706054,48.94649995803833
2005-09-19,48.040000915527344,47.40999984741211,48.040000915527344,47.70000076293945,645400.0,47.70000076293945,48.686666870117186,49.721799774169924,49.66709991455078,48.9456499671936
2005-09-20,48.16999816894531,47.560001373291016,47.70000076293945,47.61000061035156,514400.0,47.61000061035156,48.55400034586589,49.67139976501465,49.65539993286133,48.94369997024536
2005-09-21,47.88999938964844,46.58000183105469,47.40999984741211,47.709999084472656,975200.0,47.709999084472656,48.42133356730143,49.625199737548826,49.63749992370605,48.94229995727539
2005-09-22,47.84000015258789,47.41999816894531,47.70000076293945,47.79999923706055,859000.0,47.79999923706055,48.32000020345052,49.58999969482422,49.62409992218018,48.943549957275394
2005-09-23,48.43000030517578,47.81999969482422,47.849998474121094,48.06999969482422,510600.0,48.06999969482422,48.25866673787435,49.553399658203126,49.61459991455078,48.94264995574951
2005-09-26,48.380001068115234,48.040000915527344,48.22999954223633,48.189998626708984,569000.0,48.189998626708984,48.22400004069011,49.51519966125488,49.58849990844727,48.93694993972778
2005-09-27,48.4900016784668,47.959999084472656,48.220001220703125,48.060001373291016,601900.0,48.060001373291016,48.164666748046876,49.45999969482422,49.55809993743897,48.93139995574951
2005-09-28,48.369998931884766,47.900001525878906,48.099998474121094,48.04999923706055,501600.0,48.04999923706055,48.14399998982747,49.392599716186524,49.53169994354248,48.928149948120115
2005-09-29,48.7400016784668,47.90999984741211,48.04999923706055,48.720001220703125,561400.0,48.720001220703125,48.20533345540365,49.339999771118165,49.51139995574951,48.92724994659424
2005-09-30,48.7400016784668,48.20000076293945,48.540000915527344,48.709999084472656,771200.0,48.709999084472656,48.20933329264323,49.2971997833252,49.492199935913085,48.928149948120115
2005-10-03,49.20000076293945,48.380001068115234,48.599998474121094,48.65999984741211,670000.0,48.65999984741211,48.19466654459635,49.23539978027344,49.474299926757816,48.92624994277954
2005-10-04,49.04999923706055,48.33000183105469,48.689998626708984,48.400001525878906,495800.0,48.400001525878906,48.183999888102214,49.185399780273436,49.46299995422363,48.9212999534607
2005-10-05,48.459999084472656,47.849998474121094,48.400001525878906,48.0,635700.0,48.0,48.14066645304362,49.123999786376956,49.455799942016604,48.91564994812012
2005-10-06,48.400001525878906,47.86000061035156,48.0,48.209999084472656,961300.0,48.209999084472656,48.12666651407878,49.06959976196289,49.43929992675781,48.91169994354248
2005-10-07,48.70000076293945,48.15999984741211,48.22999954223633,48.5099983215332,640100.0,48.5099983215332,48.15999984741211,49.0055997467041,49.42509990692139,48.90694993972778
2005-10-10,49.0,48.52000045776367,48.52000045776367,48.54999923706055,580300.0,48.54999923706055,48.21666641235352,48.9631997680664,49.413399887084964,48.90124994277954
2005-10-11,48.59000015258789,48.20000076293945,48.5,48.29999923706055,555900.0,48.29999923706055,48.26266632080078,48.91079978942871,49.39889987945557,48.89464994430542
2005-10-12,48.66999816894531,47.66999816894531,48.29999923706055,47.95000076293945,452400.0,47.95000076293945,48.278666432698564,48.85419982910156,49.37829990386963,48.88439994812012
2005-10-13,47.86000061035156,47.220001220703125,47.779998779296875,47.7599983215332,495400.0,47.7599983215332,48.27599970499674,48.79099983215332,49.355599899291995,48.87334993362427
2005-10-14,48.279998779296875,47.5099983215332,47.7599983215332,48.220001220703125,498300.0,48.220001220703125,48.285999806722,48.75319984436035,49.339499893188474,48.86489994049072
2005-10-17,48.470001220703125,47.88999938964844,48.20000076293945,48.459999084472656,551900.0,48.459999084472656,48.30399983723958,48.7373998260498,49.331099891662596,48.858099937438965
2005-10-18,49.689998626708984,48.470001220703125,48.5,49.38999938964844,847900.0,49.38999938964844,48.39266637166341,48.72799980163574,49.334999885559085,48.86154993057251
2005-10-19,52.290000915527344,49.0099983215332,51.34000015258789,49.84000015258789,902400.0,49.84000015258789,48.5119997660319,48.724599838256836,49.3465998840332,48.868299922943116
2005-10-20,51.63999938964844,48.59000015258789,49.0,49.7599983215332,2085500.0,49.7599983215332,48.58133290608724,48.72039978027344,49.35969985961914,48.87769990921021
2005-10-21,50.02000045776367,49.209999084472656,50.0099983215332,49.31999969482422,956600.0,49.31999969482422,48.62199961344401,48.711599807739255,49.36839984893799,48.8834499168396
2005-10-24,49.650001525878906,49.0099983215332,49.31999969482422,49.04999923706055,1049600.0,49.04999923706055,48.6479995727539,48.70019981384277,49.375699844360355,48.8894499206543
2005-10-25,49.04999923706055,48.25,49.04999923706055,48.70000076293945,1186300.0,48.70000076293945,48.667999521891275,48.6813998413086,49.375699844360355,48.89274991989136
2005-10-26,49.369998931884766,48.58000183105469,48.58000183105469,49.04999923706055,990900.0,49.04999923706055,48.737999471028644,48.67999984741211,49.37819984436035,48.896849918365476
2005-10-27,49.290000915527344,48.20000076293945,49.029998779296875,48.220001220703125,541400.0,48.220001220703125,48.73866628011068,48.65319984436035,49.3639998626709,48.8946999168396
2005-10-28,48.36000061035156,47.869998931884766,48.220001220703125,48.02000045776367,1046900.0,48.02000045776367,48.705999755859374,48.62999984741211,49.355699882507324,48.89389991760254
2005-10-31,48.4900016784668,48.04999923706055,48.13999938964844,48.25,656700.0,48.25,48.685999806722,48.60499984741211,49.345699882507326,48.89379991531372
2005-11-01,48.400001525878906,48.0099983215332,48.400001525878906,48.220001220703125,902000.0,48.220001220703125,48.68066660563151,48.58379989624024,49.33989990234375,48.89304992675781
2005-11-02,48.279998779296875,47.66999816894531,48.11000061035156,47.880001068115234,805200.0,47.880001068115234,48.6759999593099,48.55539993286133,49.327899894714356,48.89069993972778
2005-11-03,48.279998779296875,47.86000061035156,47.880001068115234,48.25,822700.0,48.25,48.708666737874346,48.5307999420166,49.31559989929199,48.89024993896484
2005-11-04,48.5,47.86000061035156,48.400001525878906,48.099998474121094,369000.0,48.099998474121094,48.70066655476888,48.507199935913086,49.304199867248535,48.894499931335446
2005-11-07,48.5099983215332,48.06999969482422,48.08000183105469,48.34000015258789,347600.0,48.34000015258789,48.692666625976564,48.492599945068356,49.2940998840332,48.901599941253664
2005-11-08,48.849998474121094,48.5,48.5,48.52000045776367,327600.0,48.52000045776367,48.634666697184244,48.47099998474121,49.278499870300294,48.909599952697754
2005-11-09,48.869998931884766,48.43000030517578,48.52000045776367,48.86000061035156,703000.0,48.86000061035156,48.56933339436849,48.454199981689456,49.26509986877441,48.916299953460694
2005-11-10,50.119998931884766,48.900001525878906,48.97999954223633,49.84000015258789,985400.0,49.84000015258789,48.574666849772136,48.464599990844725,49.25879985809326,48.92434995651245
2005-11-11,49.650001525878906,48.689998626708984,49.650001525878906,48.970001220703125,592100.0,48.970001220703125,48.551333618164065,48.464199981689454,49.24549987792969,48.93204996109009
2005-11-14,49.7599983215332,48.970001220703125,49.18000030517578,49.54999923706055,761000.0,49.54999923706055,48.5846669514974,48.48099998474121,49.24349987030029,48.94054996490478
2005-11-15,50.58000183105469,49.560001373291016,49.560001373291016,50.54999923706055,881700.0,50.54999923706055,48.70800018310547,48.51299995422363,49.257499847412106,48.94894996643066
2005-11-16,51.130001068115234,50.08000183105469,50.79999923706055,50.189998626708984,691200.0,50.189998626708984,48.784000142415366,48.54959991455078,49.268999824523924,48.95514995574951
2005-11-17,50.560001373291016,49.84000015258789,50.189998626708984,50.40999984741211,568800.0,50.40999984741211,48.93000005086263,48.60179992675781,49.270499839782715,48.95994995117187
2005-11-18,51.06999969482422,50.349998474121094,50.79999923706055,50.689998626708984,608600.0,50.689998626708984,49.10799992879232,48.64259986877441,49.2742998123169,48.96469993591309
2005-11-21,51.43000030517578,50.5,50.59000015258789,51.33000183105469,563800.0,51.33000183105469,49.313333384195964,48.6915998840332,49.288599815368656,48.974349937438966
2005-11-22,51.630001068115234,51.150001525878906,51.400001525878906,51.279998779296875,441300.0,51.279998779296875,49.51733322143555,48.74599983215332,49.305299797058105,48.98454992294312
2005-11-23,51.459999084472656,51.02000045776367,51.279998779296875,51.22999954223633,294800.0,51.22999954223633,49.74066645304362,48.79759979248047,49.31819980621338,48.997699928283694
2005-11-25,51.38999938964844,51.04999923706055,51.29999923706055,51.349998474121094,92400.0,51.349998474121094,49.947333017985024,48.85619979858399,49.330899772644045,49.010349922180175
2005-11-28,51.7400016784668,51.31999969482422,51.349998474121094,51.68000030517578,433400.0,51.68000030517578,50.185999806722,48.929599838256834,49.347599792480466,49.0221999168396
2005-11-29,52.099998474121094,51.75,51.75,52.02000045776367,1061600.0,52.02000045776367,50.43133316040039,49.01599983215332,49.36889980316162,49.038049926757814
2005-11-30,52.209999084472656,51.79999923706055,52.02000045776367,51.88999938964844,687400.0,51.88999938964844,50.655999755859376,49.101599807739255,49.38649978637695,49.049149932861326
2005-12-01,52.47999954223633,51.9900016784668,52.04999923706055,52.36000061035156,471900.0,52.36000061035156,50.88933308919271,49.194599838256835,49.40989978790283,49.06044994354248
2005-12-02,51.939998626708984,51.13999938964844,51.93000030517578,51.40999984741211,600800.0,51.40999984741211,50.99399973551432,49.26679985046387,49.42839977264404,49.06849994659424
2005-12-05,51.52000045776367,50.95000076293945,51.310001373291016,51.439998626708984,427500.0,51.439998626708984,51.15866622924805,49.334199829101564,49.44379974365234,49.07919994354248
2005-12-06,51.61000061035156,51.16999816894531,51.439998626708984,51.36000061035156,525600.0,51.36000061035156,51.27933298746745,49.397599868774414,49.45639976501465,49.096599941253665
2005-12-07,52.11000061035156,51.36000061035156,51.36000061035156,52.040000915527344,579100.0,52.040000915527344,51.378666432698566,49.47719985961914,49.46859977722168,49.11889993667602
2005-12-08,54.86000061035156,52.66999816894531,52.79999923706055,54.34000015258789,2715800.0,54.34000015258789,51.65533320109049,49.60299987792969,49.49779979705811,49.15309993743897
2005-12-09,54.83000183105469,54.22999954223633,54.34000015258789,54.58000183105469,884400.0,54.58000183105469,51.93333333333333,49.72019989013672,49.53009983062744,49.18539995193481
2005-12-12,54.75,54.18000030517578,54.56999969482422,54.34000015258789,655700.0,54.34000015258789,52.176666768391925,49.83279991149902,49.56499984741211,49.217649955749515
2005-12-13,54.939998626708984,54.2400016784668,54.2400016784668,54.40999984741211,813400.0,54.40999984741211,52.38199996948242,49.947799911499025,49.59159984588623,49.25034996032715
2005-12-14,54.63999938964844,54.220001220703125,54.400001525878906,54.5,683100.0,54.5,52.596666717529295,50.06979988098144,49.62759983062744,49.283349952697755
2005-12-15,54.709999084472656,53.970001220703125,54.54999923706055,54.43000030517578,501300.0,54.43000030517578,52.81000010172526,50.19839988708496,49.66119983673096,49.31714996337891
2005-12-16,55.0,54.11000061035156,54.54999923706055,54.540000915527344,912400.0,54.540000915527344,53.022666931152344,50.32499992370605,49.697299842834475,49.35204996109009
2005-12-19,54.650001525878906,53.7400016784668,54.63999938964844,54.029998779296875,677000.0,54.029998779296875,53.17933349609375,50.43539993286133,49.72049983978272,49.38524995803833
2005-12-20,54.869998931884766,54.02000045776367,54.099998474121094,54.34000015258789,741500.0,54.34000015258789,53.33400014241536,50.551199951171874,49.75719985961914,49.42294996261597
2005-12-21,54.68000030517578,54.099998474121094,54.349998474121094,54.130001068115234,532700.0,54.130001068115234,53.483333587646484,50.66779998779297,49.78929988861084,49.46429996490478
2005-12-22,54.2400016784668,53.83000183105469,54.130001068115234,53.900001525878906,712600.0,53.900001525878906,53.58600031534831,50.78680000305176,49.82049991607666,49.50234996795654
2005-12-23,54.720001220703125,53.86000061035156,53.86000061035156,54.40999984741211,584900.0,54.40999984741211,53.78600031534831,50.91980003356934,49.85539993286133,49.54399995803833
2005-12-27,54.68000030517578,54.0099983215332,54.34000015258789,54.189998626708984,359500.0,54.189998626708984,53.96933364868164,51.03919998168945,49.8961999130249,49.58194995880127
2005-12-28,54.599998474121094,53.869998931884766,54.33000183105469,54.290000915527344,398100.0,54.290000915527344,54.16466700236003,51.15580001831054,49.94659992218018,49.62489995956421
2005-12-29,54.5,53.81999969482422,54.25,53.880001068115234,604100.0,53.880001068115234,54.28733367919922,51.24560005187988,49.98679992675781,49.66964996337891
2005-12-30,54.060001373291016,53.400001525878906,53.68000030517578,53.849998474121094,410500.0,53.849998474121094,54.25466690063477,51.325800018310545,50.02519992828369,49.71059995651245
2006-01-03,53.810001373291016,52.58000183105469,53.79999923706055,53.68000030517578,913200.0,53.68000030517578,54.1946667989095,51.404200057983395,50.06229991912842,49.75199995040894
2006-01-04,54.869998931884766,53.630001068115234,53.70000076293945,54.7400016784668,797700.0,54.7400016784668,54.221333567301436,51.51260009765625,50.112099952697754,49.799649963378904
2006-01-05,55.11000061035156,54.47999954223633,54.7400016784668,54.88999938964844,764600.0,54.88999938964844,54.253333536783856,51.62940010070801,50.16479995727539,49.84529996871948
2006-01-06,55.040000915527344,54.310001373291016,54.95000076293945,55.0,707200.0,55.0,54.28666687011719,51.75540008544922,50.21839996337891,49.89329996109009
2006-01-09,55.0,54.45000076293945,55.0,54.97999954223633,705700.0,54.97999954223633,54.323333485921225,51.87400009155274,50.276999969482425,49.938449954986574
2006-01-10,55.54999923706055,54.45000076293945,54.65999984741211,55.400001525878906,1220000.0,55.400001525878906,54.38066685994466,52.01760009765625,50.3353999710083,49.98419996261597
2006-01-11,57.099998474121094,55.34000015258789,55.5,57.060001373291016,1861500.0,57.060001373291016,54.5826670328776,52.1984001159668,50.41419998168945,50.037399978637694
2006-01-12,57.900001525878906,56.939998626708984,56.959999084472656,57.189998626708984,1554900.0,57.189998626708984,54.772666931152344,52.37720008850098,50.49109996795654,50.08429996490479
2006-01-13,58.13999938964844,56.459999084472656,57.20000076293945,56.93000030517578,840000.0,56.93000030517578,54.95933354695638,52.55140007019043,50.56759998321533,50.127949962615965
2006-01-17,56.95000076293945,56.45000076293945,56.5099983215332,56.849998474121094,675700.0,56.849998474121094,55.15600001017253,52.730800018310546,50.64309997558594,50.171899948120114
2006-01-18,57.4900016784668,56.849998474121094,56.86000061035156,56.970001220703125,1101000.0,56.970001220703125,55.326666768391924,52.90520004272461,50.71799999237061,50.214199962615965
2006-01-19,57.66999816894531,56.790000915527344,57.09000015258789,57.38999938964844,948600.0,57.38999938964844,55.54000015258789,53.09100006103515,50.79909999847412,50.25589996337891
2006-01-20,57.38999938964844,56.459999084472656,57.38999938964844,56.709999084472656,527700.0,56.709999084472656,55.701333363850914,53.25840003967285,50.87549999237061,50.29229995727539
2006-01-23,57.099998474121094,56.11000061035156,56.95000076293945,56.400001525878906,675200.0,56.400001525878906,55.86933339436849,53.416000061035156,50.94350002288818,50.326099967956544
2006-01-24,57.15999984741211,56.349998474121094,56.349998474121094,57.04999923706055,852900.0,57.04999923706055,56.08266677856445,53.579800033569335,51.01700000762939,50.36394996643067
2006-01-25,57.22999954223633,56.529998779296875,57.04999923706055,56.810001373291016,486100.0,56.810001373291016,56.291333516438804,53.7192000579834,51.09190002441406,50.40129997253418
2006-01-26,57.529998779296875,57.0,57.29999923706055,57.2400016784668,910200.0,57.2400016784668,56.45800018310547,53.88460006713867,51.17440002441406,50.438899974822995
2006-01-27,58.84000015258789,57.349998474121094,57.349998474121094,58.22999954223633,927700.0,58.22999954223633,56.68066685994466,54.05820007324219,51.2696000289917,50.48149997711182
2006-01-30,58.33000183105469,57.9900016784668,58.150001525878906,58.099998474121094,381800.0,58.099998474121094,56.887333424886066,54.209200057983395,51.36110000610351,50.5291499710083
2006-01-31,58.83000183105469,57.75,57.869998931884766,58.650001525878906,706100.0,58.650001525878906,57.13200022379557,54.3784001159668,51.46400001525879,50.58304998397827
2006-02-01,58.54999923706055,57.689998626708984,58.45000076293945,57.7400016784668,893900.0,57.7400016784668,57.2880002339681,54.52500015258789,51.56340003967285,50.63359998703003
2006-02-02,57.7400016784668,56.720001220703125,57.7400016784668,57.0,1004800.0,57.0,57.284000142415366,54.65120018005371,51.646900024414066,50.67349998474121
2006-02-03,57.220001220703125,56.45000076293945,56.75,56.849998474121094,796100.0,56.849998474121094,57.26133346557617,54.76160011291504,51.72659999847412,50.716099967956545
2006-02-06,56.5099983215332,55.209999084472656,56.5,55.400001525878906,1381700.0,55.400001525878906,57.15933354695638,54.84400016784668,51.795,50.746999969482424
2006-02-07,56.27000045776367,55.400001525878906,55.400001525878906,55.939998626708984,1069400.0,55.939998626708984,57.09866689046224,54.93820014953613,51.8678999710083,50.78264995574951
2006-02-08,56.599998474121094,55.88999938964844,55.88999938964844,56.27000045776367,580000.0,56.27000045776367,57.05200017293294,55.03660018920898,51.946399993896485,50.81749996185303
2006-02-09,56.90999984741211,56.150001525878906,56.290000915527344,56.5099983215332,449300.0,56.5099983215332,56.993333435058595,55.13320014953613,52.031399993896486,50.856949958801266
2006-02-10,56.900001525878906,56.25,56.45000076293945,56.36000061035156,564600.0,56.36000061035156,56.97000020345052,55.22000015258789,52.117999992370606,50.892549953460694
