Date,High,Low,Open,Close,Volume,Adj Close,APD-15ma,APD-50ma,APD-100ma,APD-200ma
2000-02-16,27.058279037475586,25.844125747680664,26.769195556640625,25.90194320678711,544400.0,16.117021560668945,17.009205500284832,17.79549515247345,17.79549515247345,17.79549515247345
2000-02-17,26.769195556640625,25.439407348632812,26.248844146728516,26.364477157592773,433400.0,16.404815673828125,16.91806755065918,17.753353350090258,17.753353350090258,17.753353350090258
2000-02-18,26.19102668762207,24.572154998779297,26.133209228515625,25.034690856933594,487600.0,15.577381134033203,16.812539291381835,17.68935416726505,17.68935416726505,17.68935416726505
2000-02-22,26.19102668762207,24.572154998779297,24.572154998779297,25.728492736816406,824200.0,16.00908088684082,16.742986424764,17.64134635925293,17.64134635925293,17.64134635925293
2000-02-23,25.959758758544922,25.092506408691406,25.90194320678711,25.15032386779785,512500.0,15.649333000183105,16.611076418558756,17.586012654834324,17.586012654834324,17.586012654834324
2000-02-24,25.323774337768555,24.109621047973633,25.15032386779785,24.398704528808594,1063100.0,15.181650161743164,16.45758113861084,17.521029884750778,17.521029884750778,17.521029884750778
2000-02-25,24.74560546875,24.051803588867188,24.629972457885742,24.167438507080078,1118100.0,15.037751197814941,16.28010228474935,17.45568044562089,17.45568044562089,17.45568044562089
2000-02-28,24.86124038696289,23.993986129760742,24.398704528808594,24.167438507080078,520200.0,15.037751197814941,16.097826703389487,17.39368225977971,17.39368225977971,17.39368225977971
2000-02-29,24.45652198791504,23.70490264892578,23.993986129760742,23.82053565979004,1049600.0,14.821895599365234,15.903559557596843,17.32938759326935,17.32938759326935,17.32938759326935
2000-03-01,24.167438507080078,23.41581916809082,23.82053565979004,23.993986129760742,2037900.0,14.929827690124512,15.740470886230469,17.270861741973132,17.270861741973132,17.270861741973132
2000-03-02,24.051803588867188,23.531452178955078,23.993986129760742,23.589269638061523,1232000.0,14.677993774414062,15.620552698771158,17.209126790364582,17.209126790364582,17.209126790364582
2000-03-03,24.86124038696289,23.589269638061523,23.589269638061523,24.34088897705078,2816800.0,15.145681381225586,15.553398259480794,17.161139687826466,17.161139687826466,17.161139687826466
2000-03-06,24.109621047973633,23.01110076904297,24.109621047973633,23.41581916809082,998500.0,14.570070266723633,15.491041437784832,17.102251746437766,17.102251746437766,17.102251746437766
2000-03-07,23.30018424987793,22.028215408325195,23.184551239013672,22.3751163482666,1115000.0,13.922515869140625,15.318359247843425,17.031590949164496,17.031590949164496,17.031590949164496
2000-03-08,23.126733779907227,21.276596069335938,22.143848419189453,22.953283309936523,1725600.0,14.282259941101074,15.157668622334798,16.971822883771814,16.971822883771814,16.971822883771814
2000-03-09,24.109621047973633,22.143848419189453,22.3751163482666,22.953283309936523,790700.0,14.282259941101074,15.035351181030274,16.914598140310733,16.914598140310733,16.914598140310733
2000-03-10,23.82053565979004,22.548566818237305,23.358001708984375,23.068918228149414,545300.0,14.354214668273926,14.89864444732666,16.861256817976635,16.861256817976635,16.861256817976635
2000-03-13,23.068918228149414,21.97039794921875,22.77983283996582,22.837650299072266,1041000.0,14.210309028625488,14.807506306966145,16.807155842683752,16.807155842683752,16.807155842683752
2000-03-14,23.30018424987793,22.25948143005371,22.837650299072266,23.01110076904297,1068100.0,14.31824016571045,14.694783592224121,16.757377529144286,16.757377529144286,16.757377529144286
2000-03-15,25.78630828857422,22.89546775817871,23.068918228149414,25.323774337768555,2318300.0,15.757251739501953,14.701978174845378,16.69478006362915,16.737767219543457,16.737767219543457
2000-03-16,28.041166305541992,25.555042266845703,25.555042266845703,27.462997436523438,1590300.0,17.08835220336914,14.829091644287109,16.670316677093506,16.74450923846318,16.74450923846318
2000-03-17,27.462997436523438,25.034690856933594,27.405179977416992,25.497224807739258,996600.0,15.865179061889648,14.88425350189209,16.61923131942749,16.727918103056133,16.727918103056133
2000-03-20,26.653560638427734,25.555042266845703,25.555042266845703,25.90194320678711,860300.0,16.117021560668945,14.95620485941569,16.548719539642335,16.716605204123038,16.716605204123038
2000-03-21,26.42229461669922,25.323774337768555,25.67067527770996,26.364477157592773,867100.0,16.404815673828125,15.061732864379882,16.456622219085695,16.710936303572222,16.710936303572222
2000-03-22,25.728492736816406,24.167438507080078,25.67067527770996,25.034690856933594,895200.0,15.577381134033203,15.104903093973796,16.373878765106202,16.69069424697331,16.69069424697331
2000-03-23,26.71137809753418,25.439407348632812,25.555042266845703,26.19102668762207,904200.0,16.29688835144043,15.212829399108887,16.3235129737854,16.683785371613084,16.683785371613084
2000-03-24,26.942646026611328,25.67067527770996,25.67067527770996,26.769195556640625,1072300.0,16.656644821166992,15.313560295104981,16.27386682510376,16.683317431088152,16.683317431088152
2000-03-27,26.42229461669922,25.78630828857422,26.364477157592773,25.844125747680664,631000.0,16.081039428710938,15.4142915725708,16.215586566925047,16.673109329352943,16.673109329352943
2000-03-28,26.827011108398438,25.78630828857422,25.78630828857422,25.959758758544922,703000.0,16.152997970581055,15.562990379333495,16.165940494537352,16.664440806706747,16.664440806706747
2000-03-29,26.595745086669922,25.497224807739258,25.844125747680664,26.306659698486328,883100.0,16.36884117126465,15.702095794677735,16.13859926223755,16.65959491104376,16.65959491104376
2000-03-30,27.11609649658203,25.90194320678711,26.364477157592773,26.595745086669922,1030700.0,16.654136657714844,15.860220909118652,16.11624429702759,16.659506874699748,16.659506874699748
2000-03-31,27.7520809173584,26.306659698486328,26.71137809753418,26.306659698486328,1029100.0,16.473106384277344,16.001480356852213,16.101780757904052,16.656548136756534,16.656548136756534
2000-04-03,28.214616775512695,26.537927627563477,26.537927627563477,27.86771583557129,876300.0,17.450634002685547,16.21750202178955,16.117660541534423,16.668955728411674,16.668955728411674
2000-04-04,28.330249786376953,26.827011108398438,28.214616775512695,27.520814895629883,910500.0,17.23341178894043,16.41184679667155,16.114805622100832,16.677639667804424,16.677639667804424
2000-04-05,28.67715072631836,27.23172950744629,27.578630447387695,27.462997436523438,850200.0,17.19719886779785,16.507843271891275,16.101153354644776,16.685511776895233,16.685511776895233
2000-04-06,28.15679931640625,26.942646026611328,27.34736442565918,27.34736442565918,502100.0,17.124792098999023,16.510272598266603,16.08101613998413,16.6920681996132,16.6920681996132
2000-04-07,27.462997436523438,26.827011108398438,27.23172950744629,27.058279037475586,479900.0,16.943769454956055,16.58217862447103,16.064453830718993,16.69576968866236,16.69576968866236
2000-04-10,27.9255313873291,26.827011108398438,27.11609649658203,27.23172950744629,388600.0,17.052385330200195,16.644536209106445,16.06229543685913,16.700938031293344,16.700938031293344
2000-04-11,28.96623420715332,27.23172950744629,27.23172950744629,28.619333267211914,809600.0,17.921297073364258,16.74563496907552,16.07967390060425,16.718371731894358,16.718371731894358
2000-04-12,30.12257194519043,28.908418655395508,29.024051666259766,29.313135147094727,1170600.0,18.35575294494629,16.930859756469726,16.094229297637938,16.741433439120442,16.741433439120442
2000-04-13,29.544403076171875,27.809898376464844,29.024051666259766,27.809898376464844,694200.0,17.414426803588867,17.00536231994629,16.092836246490478,16.750780569182503,16.750780569182503
2000-04-14,28.15679931640625,26.595745086669922,27.809898376464844,26.769195556640625,879200.0,16.762746810913086,17.012435785929362,16.074092502593995,16.7509444903021,16.7509444903021
2000-04-17,27.7520809173584,26.769195556640625,26.884828567504883,27.63644790649414,1105300.0,17.305828094482422,17.09408836364746,16.064771366119384,16.758442917385615,16.758442917385615
2000-04-18,27.63644790649414,26.248844146728516,27.63644790649414,27.173913955688477,843100.0,17.01618194580078,17.151633961995444,16.0503769493103,16.761879437764485,16.761879437764485
2000-04-19,27.520814895629883,25.497224807739258,27.23172950744629,25.78630828857422,823500.0,16.14727020263672,17.136862564086915,16.025799198150636,16.753792474144383,16.753792474144383
2000-04-20,28.098981857299805,25.728492736816406,25.728492736816406,27.63644790649414,1044500.0,17.305828094482422,17.180308659871418,16.04238042831421,16.760961767915006,16.760961767915006
2000-04-24,30.006938934326172,26.827011108398438,26.827011108398438,29.19750213623047,1282000.0,18.283336639404297,17.300990676879884,16.084987201690673,16.78047939447256,16.78047939447256
2000-04-25,30.52729034423828,28.792783737182617,29.60222053527832,30.296022415161133,1417000.0,18.971235275268555,17.402364095052082,16.154303455352782,16.808210481571244,16.808210481571244
2000-04-26,30.064754486083984,28.272432327270508,28.67715072631836,28.503700256347656,1107000.0,17.8488826751709,17.44339548746745,16.181026134490967,16.821218883991243,16.821218883991243
2000-04-27,29.313135147094727,27.809898376464844,28.15679931640625,28.44588279724121,625600.0,17.812686920166016,17.484428024291994,16.203427486419677,16.833459230116855,16.833459230116855
2000-04-28,29.024051666259766,27.7520809173584,27.7520809173584,28.734968185424805,753400.0,17.99370574951172,17.54235560099284,16.240961170196535,16.847608577914354,16.847608577914354
2000-05-01,29.660036087036133,28.041166305541992,28.503700256347656,29.19750213623047,657200.0,18.283336639404297,17.631660079956056,16.278531589508056,16.86490650636604,16.86490650636604
2000-05-02,29.83348846435547,28.850601196289062,28.96623420715332,29.660036087036133,1203800.0,18.572988510131836,17.73303362528483,16.33844373703003,16.88524081593468,16.88524081593468
2000-05-03,29.255319595336914,28.214616775512695,29.255319595336914,28.272432327270508,533200.0,17.70407485961914,17.71855214436849,16.372343616485594,16.894874157625086,16.894874157625086
2000-05-04,29.544403076171875,28.619333267211914,29.08186912536621,28.67715072631836,509400.0,17.957504272460938,17.692002232869466,16.418507041931154,16.907230321751083,16.907230321751083
2000-05-05,29.428770065307617,28.214616775512695,28.214616775512695,29.024051666259766,460700.0,18.174732208251953,17.742689259847005,16.47836868286133,16.921799308952245,16.921799308952245
2000-05-08,29.139684677124023,28.619333267211914,28.908418655395508,28.908418655395508,653000.0,18.10231590270996,17.831993865966798,16.53965997695923,16.935214270244945,16.935214270244945
2000-05-09,28.792783737182617,28.041166305541992,28.67715072631836,28.041166305541992,1648900.0,17.559253692626953,17.8488889058431,16.590090026855467,16.942225949148114,16.942225949148114
2000-05-10,29.370952606201172,28.15679931640625,28.15679931640625,28.850601196289062,1003600.0,18.066120147705078,17.918884785970054,16.654974517822264,16.954713662465412,16.954713662465412
2000-05-11,32.3774299621582,30.41165542602539,30.52729034423828,32.14616012573242,2952200.0,20.129777908325195,18.184385299682617,16.75897352218628,16.989604478353982,16.989604478353982
2000-05-12,33.30249786376953,30.700740814208984,30.989824295043945,33.071231842041016,1645400.0,20.709060668945312,18.411267471313476,16.879594860076903,17.030033349990845,17.030033349990845
2000-05-15,33.01341247558594,31.625808715820312,31.914894104003906,32.2039794921875,830400.0,20.165987014770508,18.53677749633789,16.980000972747803,17.063753281870195,17.063753281870195
2000-05-16,32.839962005615234,31.16327476501465,32.839962005615234,31.510175704956055,562700.0,19.731536865234375,18.58746426900228,17.08323030471802,17.092133958288965,17.092133958288965
2000-05-17,32.435245513916016,31.33672523498535,31.510175704956055,31.683626174926758,907200.0,19.840137481689453,18.72021458943685,17.201582736968994,17.121060311166865,17.121060311166865
2000-05-18,32.60869598388672,31.683626174926758,31.683626174926758,32.34851837158203,540300.0,20.256492614746094,18.88313496907552,17.321067390441893,17.153721064329147,17.153721064329147
2000-05-19,33.591583251953125,32.08834457397461,32.14616012573242,33.30249786376953,808800.0,20.85386848449707,19.07381248474121,17.452499561309814,17.1918669140216,17.1918669140216
2000-05-22,34.45883560180664,33.475948333740234,33.53376388549805,33.85175704956055,894700.0,21.19781494140625,19.26811103820801,17.58937156677246,17.232743934709198,17.232743934709198
2000-05-23,36.135520935058594,33.591583251953125,33.88066482543945,35.730804443359375,1397700.0,22.374469757080078,19.521543121337892,17.75265478134155,17.28468055917759,17.28468055917759
2000-05-24,35.90425491333008,33.93848419189453,35.846439361572266,34.51665115356445,1209700.0,21.614168167114258,19.782216008504232,17.89857334136963,17.32797543525696,17.32797543525696
2000-05-25,34.574466705322266,32.3774299621582,34.22756576538086,32.89778137207031,953900.0,20.600446701049805,19.958412170410156,17.995437240600587,17.345108652114867,17.360376140858868
2000-05-26,32.49306106567383,30.52729034423828,32.3774299621582,31.85707664489746,789100.0,19.948753356933594,20.076680246988932,18.052645263671874,17.36148097038269,17.385752388075286
2000-05-30,32.2039794921875,30.874191284179688,31.914894104003906,32.0305290222168,566800.0,20.0573673248291,20.20701700846354,18.136489028930665,17.377860174179077,17.411690397169984
2000-05-31,32.955596923828125,32.0305290222168,32.49306106567383,32.0305290222168,577900.0,20.0573673248291,20.37355791727702,18.215295944213867,17.3820077419281,17.437129598397476
2000-06-01,33.70721435546875,31.510175704956055,32.0305290222168,33.591583251953125,563200.0,21.03489112854004,20.571475982666016,18.307897453308104,17.382259836196898,17.471393993922643
2000-06-02,34.97918701171875,33.30249786376953,33.591583251953125,33.70721435546875,769100.0,21.10730743408203,20.63664461771647,18.418495979309082,17.396187372207642,17.505695064112825
2000-06-05,33.93848419189453,33.24468231201172,33.76503372192383,33.30249786376953,433300.0,20.85386848449707,20.64629847208659,18.509635581970215,17.416574277877807,17.536986404490246
2000-06-06,33.30249786376953,32.26179504394531,32.839962005615234,32.550880432128906,517700.0,20.383211135864258,20.660780080159505,18.58416690826416,17.42901686668396,17.563340337188155
2000-06-07,32.60869598388672,31.799259185791016,32.14616012573242,31.914894104003906,563400.0,19.984968185424805,20.677675501505533,18.662245483398436,17.438916025161742,17.58555710643803
2000-06-08,31.799259185791016,30.874191284179688,31.799259185791016,31.221092224121094,789100.0,19.55050277709961,20.658366521199543,18.730195579528807,17.44806803703308,17.603420248898594
2000-06-09,31.625808715820312,30.9320068359375,31.33672523498535,31.221092224121094,731100.0,19.55050277709961,20.61130053202311,18.793828811645508,17.46621403694153,17.62096153293644
2000-06-12,33.12904739379883,31.04764175415039,32.0305290222168,31.16327476501465,718400.0,19.514297485351562,20.521995798746744,18.851032028198244,17.483638162612916,17.63786631822586
2000-06-13,32.0305290222168,31.105457305908203,31.914894104003906,31.16327476501465,704400.0,19.514297485351562,20.409761301676433,18.911855850219727,17.50681830406189,17.654471903775647
2000-06-14,32.3774299621582,31.04764175415039,31.04764175415039,31.85707664489746,554600.0,19.948753356933594,20.248046875,18.961818237304687,17.539739389419555,17.67459717968054
2000-06-15,32.839962005615234,31.45235824584961,32.72433090209961,32.2039794921875,1170800.0,20.165987014770508,20.15150146484375,19.020469741821287,17.56763768196106,17.696261439116103
2000-06-16,32.2039794921875,31.04764175415039,31.683626174926758,32.14616012573242,748500.0,20.129777908325195,20.120123545328777,19.079121322631835,17.590137338638307,17.717240029367908
2000-06-19,32.3774299621582,31.278907775878906,32.08834457397461,31.5679931640625,908200.0,19.76772689819336,20.108055114746094,19.13198001861572,17.606498079299925,17.734765558161286
2000-06-20,31.45235824584961,28.792783737182617,31.33672523498535,29.83348846435547,1711500.0,18.68158721923828,20.01633644104004,19.16673637390137,17.61559510231018,17.742789470543297
2000-06-21,29.48658561706543,28.330249786376953,29.48658561706543,28.908418655395508,926700.0,18.10231590270996,19.88599967956543,19.18773498535156,17.625015211105346,17.745810701065704
2000-06-22,29.370952606201172,28.3880672454834,28.96623420715332,29.08186912536621,752400.0,18.210927963256836,19.69773546854655,19.193527603149413,17.63660075187683,17.74968667825063
2000-06-23,29.775671005249023,28.619333267211914,29.19750213623047,28.67715072631836,573100.0,17.957504272460938,19.48774859110514,19.185562629699707,17.639895963668824,17.75140417902923
2000-06-26,29.48658561706543,28.330249786376953,29.255319595336914,28.792783737182617,1397400.0,18.029909133911133,19.299484634399413,19.197872276306153,17.645354261398314,17.75368700652826
2000-06-27,31.33672523498535,28.908418655395508,29.024051666259766,30.700740814208984,608100.0,19.224668502807617,19.222248458862303,19.247110710144042,17.660601606369017,17.765646205685
2000-06-28,31.5679931640625,29.370952606201172,30.180389404296875,30.787466049194336,599700.0,19.278966903686523,19.175181706746418,19.286573486328123,17.675672426223755,17.777850404862434
2000-06-29,30.816373825073242,28.850601196289062,29.83348846435547,30.238204956054688,560000.0,19.043739318847656,19.14139747619629,19.32712463378906,17.688750791549683,17.787977516174315
2000-06-30,30.006938934326172,28.330249786376953,29.660036087036133,28.503700256347656,1119000.0,17.95136833190918,19.034788513183592,19.36320659637451,17.694502897262574,17.78927426868015
2000-07-03,28.96623420715332,28.3880672454834,28.5615177154541,28.792783737182617,921600.0,18.133434295654297,18.942730967203776,19.37975872039795,17.711069574356078,17.791984190152387
2000-07-05,29.313135147094727,28.67715072631836,29.255319595336914,29.08186912536621,878400.0,18.315494537353516,18.862810770670574,19.380401878356935,17.732694540023804,17.796074114739895
2000-07-06,29.313135147094727,28.214616775512695,29.313135147094727,28.5615177154541,938400.0,17.987783432006836,18.732079442342123,19.3607328414917,17.757518148422243,17.7975602334784
2000-07-07,28.792783737182617,27.7520809173584,28.67715072631836,27.983348846435547,612300.0,17.623659133911133,18.562590916951496,19.356228370666503,17.768627252578735,17.796222532712495
2000-07-10,28.503700256347656,27.289546966552734,27.7520809173584,27.694265365600586,1004400.0,17.44159507751465,18.383378728230795,19.348806533813477,17.77611701011658,17.793515452901826
2000-07-11,28.214616775512695,27.058279037475586,27.462997436523438,28.214616775512695,1487200.0,17.769309997558594,18.250150934855142,19.344318618774412,17.792639894485475,17.793332078240134
2000-07-12,28.098981857299805,27.462997436523438,27.983348846435547,27.86771583557129,960300.0,17.550827026367188,18.17476692199707,19.32966842651367,17.804100008010863,17.791508731985452
2000-07-13,28.734968185424805,28.041166305541992,28.214616775512695,28.5615177154541,1064500.0,17.987783432006836,18.167131423950195,19.317964324951173,17.8282040309906,17.792973468552773
2000-07-14,29.139684677124023,28.041166305541992,28.330249786376953,29.08186912536621,2501000.0,18.315494537353516,18.174102528889975,19.33019271850586,17.85126816749573,17.796843994988336
2000-07-17,29.775671005249023,28.330249786376953,29.60222053527832,28.503700256347656,959200.0,17.95136833190918,18.173693466186524,19.330069999694825,17.87428852081299,17.797980203348047
2000-07-18,28.67715072631836,27.983348846435547,28.44588279724121,28.098981857299805,526700.0,17.696481704711914,18.151464970906577,19.320504989624023,17.899436836242675,17.797239338394498
2000-07-19,28.44588279724121,27.462997436523438,28.041166305541992,27.694265365600586,545200.0,17.44159507751465,18.03259340922038,19.307290573120117,17.923475275039674,17.794662206069283
2000-07-20,29.139684677124023,28.041166305541992,28.67715072631836,28.15679931640625,1660300.0,17.73289680480957,17.92952206929525,19.310763435363768,17.95042673110962,17.794217850664538
2000-07-21,30.180389404296875,28.330249786376953,28.44588279724121,29.08186912536621,1731000.0,18.315494537353516,17.88097241719564,19.315750923156738,17.9853627204895,17.79794125556946
2000-07-24,29.949121475219727,28.96623420715332,29.949121475219727,29.60222053527832,938400.0,18.643205642700195,17.927094904581704,19.28601947784424,18.022496500015258,17.80393603845691
2000-07-25,30.9320068359375,29.544403076171875,29.775671005249023,30.180389404296875,1257800.0,19.007333755493164,17.985354868570962,19.251984939575195,18.06578989982605,17.812410670267024
2000-07-26,30.874191284179688,30.006938934326172,30.52729034423828,30.180389404296875,1106200.0,19.007333755493164,18.03147748311361,19.22881187438965,18.104406423568726,17.820766775758116
2000-07-27,31.45235824584961,29.949121475219727,29.949121475219727,30.469472885131836,1150700.0,19.18939971923828,18.111585235595705,19.217969131469726,18.150599718093872,17.83027117119895
2000-07-28,31.105457305908203,30.12257194519043,30.296022415161133,30.52729034423828,673500.0,19.225801467895508,18.218394724527993,19.20568241119385,18.20363257408142,17.83989551807272
2000-07-31,31.394542694091797,30.585105895996094,30.585105895996094,30.874191284179688,540800.0,19.444276809692383,18.35190684000651,19.189438095092772,18.255252742767333,17.85088443102902
2000-08-01,31.105457305908203,30.700740814208984,30.874191284179688,30.874191284179688,356500.0,19.444276809692383,18.463571294148764,19.16124626159668,18.306872911453247,17.861723834965506
2000-08-02,30.874191284179688,30.353839874267578,30.52729034423828,30.758556365966797,772300.0,19.371458053588867,18.58494669596354,19.124719123840332,18.357045345306396,17.871924741848094
2000-08-03,31.5679931640625,30.585105895996094,30.585105895996094,31.45235824584961,653400.0,19.808401107788086,18.70632120768229,19.073397750854493,18.413026266098022,17.884921227525545
2000-08-04,31.5679931640625,31.105457305908203,31.45235824584961,31.45235824584961,615400.0,19.808401107788086,18.80584831237793,19.03728240966797,18.4679278755188,17.897744426727296
2000-08-07,31.85707664489746,30.989824295043945,30.989824295043945,31.625808715820312,682100.0,19.917646408081055,18.936933517456055,19.023626403808592,18.50953182220459,17.911121261040897
2000-08-08,31.97270965576172,31.221092224121094,31.683626174926758,31.914894104003906,507700.0,20.099712371826172,19.097148895263672,19.026645584106447,18.53964542388916,17.925519886769745
2000-08-09,32.550880432128906,31.625808715820312,32.26179504394531,32.0305290222168,430600.0,20.172536849975586,19.279211680094402,19.028948974609374,18.58271900177002,17.940206272150178
2000-08-10,32.3774299621582,31.33672523498535,32.26179504394531,31.683626174926758,369800.0,19.954057693481445,19.427289072672526,19.026882781982422,18.621089363098143,17.95328322943155
2000-08-11,32.89778137207031,31.45235824584961,31.45235824584961,32.49306106567383,445300.0,20.463825225830078,19.570511118570963,19.015461463928222,18.661679458618163,17.969480274569605
2000-08-14,33.18686294555664,31.799259185791016,32.3774299621582,33.071231842041016,508000.0,20.827953338623047,19.71616096496582,19.009874382019042,18.714185180664064,17.987803819851997
2000-08-15,33.18686294555664,31.914894104003906,32.72433090209961,33.01341247558594,453400.0,20.791542053222656,19.83510818481445,19.008627853393556,18.759131717681885,18.005662025160092
2000-08-16,33.591583251953125,32.839962005615234,33.01341247558594,33.475948333740234,410500.0,21.082841873168945,19.973475392659505,19.02262046813965,18.803393688201904,18.025137846982933
2000-08-17,34.22756576538086,33.01341247558594,33.24468231201172,34.16975021362305,530100.0,21.519792556762695,20.128834915161132,19.053316955566405,18.857781219482423,18.047116807421798
2000-08-18,34.16975021362305,32.72433090209961,34.16975021362305,32.955596923828125,597300.0,20.755128860473633,20.23079007466634,19.077409477233886,18.90380252838135,18.064041882753372
2000-08-21,33.18686294555664,32.319610595703125,32.89778137207031,32.955596923828125,383700.0,20.755128860473633,20.31818021138509,19.101501998901366,18.947665405273437,18.080756708701944
2000-08-22,33.01341247558594,32.14616012573242,32.89778137207031,32.955596923828125,378500.0,20.755128860473633,20.40557034810384,19.12631862640381,18.988675327301024,18.09726517877461
2000-08-23,34.34320068359375,32.839962005615234,33.30249786376953,34.054115295410156,909400.0,21.446962356567383,20.543937301635744,19.164971923828126,19.038413887023925,18.11781546820892
2000-08-24,34.74791717529297,33.82284927368164,33.88066482543945,34.51665115356445,765100.0,21.738269805908203,20.67259521484375,19.200762252807618,19.081290245056152,18.139891409292453
