Date,High,Low,Open,Close,Volume,Adj Close,ABBV-15ma,ABBV-50ma,ABBV-100ma,ABBV-200ma
2013-02-04,37.29999923706055,36.54999923706055,36.63999938964844,37.279998779296875,6348000.0,29.209644317626953,28.704535547892252,27.966970029084578,27.966970029084578,27.966970029084578
2013-02-05,37.72999954223633,37.18000030517578,37.41999816894531,37.20000076293945,7284400.0,29.14696502685547,28.866985193888347,28.01613648732503,28.01613648732503,28.01613648732503
2013-02-06,37.279998779296875,36.86000061035156,36.959999084472656,37.13999938964844,5738900.0,29.09996223449707,28.999662017822267,28.059489517211915,28.059489517211915,28.059489517211915
2013-02-07,37.56999969482422,35.79999923706055,37.56999969482422,36.41999816894531,9872500.0,28.535812377929688,29.04562784830729,28.07780962723952,28.07780962723952,28.07780962723952
2013-02-08,36.41999816894531,35.83000183105469,36.369998931884766,36.25,13858700.0,28.402624130249023,29.03674863179525,28.08983979401765,28.08983979401765,28.08983979401765
2013-02-11,36.18000030517578,35.75,36.130001068115234,35.849998474121094,6032100.0,28.089210510253906,28.95996373494466,28.08981731959752,28.08981731959752,28.08981731959752
2013-02-12,35.900001525878906,35.20000076293945,35.77000045776367,35.41999816894531,7473800.0,27.75229263305664,28.90772908528646,28.078178537303003,28.078178537303003,28.078178537303003
2013-02-13,35.56999969482422,35.150001525878906,35.41999816894531,35.27000045776367,4859800.0,27.634775161743164,28.775575764973958,28.063398424784342,28.063398424784342,28.063398424784342
2013-02-14,36.72999954223633,35.0099983215332,35.04999923706055,36.56999969482422,7570100.0,28.653350830078125,28.729087193806965,28.082429147535755,28.082429147535755,28.082429147535755
2013-02-15,37.810001373291016,36.93000030517578,36.93000030517578,37.58000183105469,13296300.0,29.444705963134766,28.728042984008788,28.125000298023224,28.125000298023224,28.125000298023224
2013-02-19,38.33000183105469,37.11000061035156,37.540000915527344,38.189998626708984,8292700.0,29.922649383544922,28.795948155721028,28.179474512736004,28.179474512736004,28.179474512736004
2013-02-20,39.130001068115234,37.61000061035156,38.15999984741211,38.61000061035156,8096400.0,30.251724243164062,28.86385307312012,28.24042303421918,28.24042303421918,28.24042303421918
2013-02-21,39.029998779296875,38.189998626708984,38.4900016784668,38.779998779296875,7260900.0,30.38492774963379,28.960487111409506,28.30169459751674,28.30169459751674,28.30169459751674
2013-02-22,38.849998474121094,38.13999938964844,38.790000915527344,38.459999084472656,4490400.0,30.134199142456055,29.05294303894043,28.35259750154283,28.35259750154283,28.35259750154283
2013-02-25,38.61000061035156,37.369998931884766,38.540000915527344,37.369998931884766,4665600.0,29.280166625976562,29.06286735534668,28.37766693733834,28.37766693733834,28.37766693733834
2013-02-26,37.599998474121094,36.959999084472656,37.599998474121094,37.09000015258789,4463000.0,29.060781478881836,29.052943166097005,28.39564363580001,28.39564363580001,28.39564363580001
2013-02-27,36.97999954223633,36.400001525878906,36.970001220703125,36.72999954223633,12238400.0,28.778715133666992,29.028393173217772,28.405465981899162,28.405465981899162,28.405465981899162
2013-02-28,37.13999938964844,36.5,36.65999984741211,36.91999816894531,10321000.0,28.92757225036621,29.016900507609048,28.41851863861084,28.41851863861084,28.41851863861084
2013-03-01,38.06999969482422,36.54999923706055,36.79999923706055,37.810001373291016,8929400.0,29.62491798400879,29.08950754801432,28.44794301288884,28.44794301288884,28.44794301288884
2013-03-04,38.25,37.529998779296875,37.529998779296875,38.2400016784668,5420800.0,29.961820602416992,29.193453979492187,28.483987717401412,28.483987717401412,28.483987717401412
2013-03-05,38.56999969482422,37.290000915527344,38.45000076293945,37.5099983215332,6650400.0,29.389850616455078,29.2801633199056,28.505054296449174,28.505054296449174,28.505054296449174
2013-03-06,37.86000061035156,37.369998931884766,37.560001373291016,37.7400016784668,5489500.0,29.570068359375,29.401348368326822,28.529259161515668,28.529259161515668,28.529259161515668
2013-03-07,38.0099983215332,37.439998626708984,37.650001525878906,37.4900016784668,4442500.0,29.374183654785156,29.517308934529623,28.548035261366103,28.548035261366103,28.548035261366103
2013-03-08,37.650001525878906,37.15999984741211,37.63999938964844,37.34000015258789,4114500.0,29.25665283203125,29.557529067993165,28.563439991163172,28.563439991163172,28.563439991163172
2013-03-11,38.150001525878906,37.08000183105469,37.25,37.66999816894531,4614400.0,29.515216827392578,29.56222979227702,28.583690562146774,28.583690562146774,28.583690562146774
2013-03-12,38.29999923706055,37.04999923706055,37.70000076293945,37.16999816894531,6523900.0,29.123458862304688,29.508950424194335,28.59493573506673,28.59493573506673,28.59493573506673
2013-03-13,37.59000015258789,37.040000915527344,37.20000076293945,37.16999816894531,3710600.0,29.123458862304688,29.433732732137045,28.605721921336894,28.605721921336894,28.605721921336894
2013-03-14,37.59000015258789,36.86000061035156,37.43000030517578,37.560001373291016,9859700.0,29.429033279418945,29.370006434122722,28.622188148498534,28.622188148498534,28.622188148498534
2013-03-15,38.540000915527344,37.279998779296875,37.439998626708984,38.5,12208300.0,30.165538787841797,29.372095743815105,28.681628761291503,28.65244992574056,28.65244992574056
2013-03-18,38.4900016784668,37.9900016784668,38.04999923706055,38.15999984741211,5178700.0,29.899137496948242,29.41336046854655,28.740232238769533,28.676424686725323,28.676424686725323
2013-03-19,38.400001525878906,37.84000015258789,38.25,38.36000061035156,5108400.0,30.055850982666016,29.479698435465494,28.808783950805665,28.702451597969485,28.702451597969485
2013-03-20,39.189998626708984,38.40999984741211,38.5,39.060001373291016,7072900.0,30.60432243347168,29.601405588785806,28.88722095489502,28.737671428256565,28.737671428256565
2013-03-21,38.970001220703125,38.47999954223633,38.81999969482422,38.4900016784668,4736100.0,30.157703399658203,29.68341433207194,28.968340072631836,28.76349019137296,28.76349019137296
2013-03-22,38.970001220703125,38.29999923706055,38.56999969482422,38.970001220703125,3323400.0,30.533798217773438,29.74400634765625,29.054038696289062,28.795102834701538,28.795102834701538
2013-03-25,39.52000045776367,38.93000030517578,39.119998931884766,39.31999969482422,6065000.0,30.808025360107422,29.800419998168945,29.14367347717285,28.830417264971818,28.830417264971818
2013-03-26,40.52000045776367,39.56999969482422,39.56999969482422,40.209999084472656,7249500.0,31.505359649658203,29.94145393371582,29.243337326049804,28.876536961259514,28.876536961259514
2013-03-27,40.290000915527344,39.65999984741211,40.220001220703125,40.150001525878906,4274800.0,31.45836067199707,30.067340087890624,29.338300132751463,28.920296685170317,28.920296685170317
2013-03-28,40.79999923706055,39.779998779296875,40.2599983215332,40.779998779296875,7263400.0,31.951955795288086,30.239191563924155,29.43514305114746,28.970824337005617,28.970824337005617
2013-04-01,41.13999938964844,39.959999084472656,39.959999084472656,41.119998931884766,5740000.0,32.2183723449707,30.43663953145345,29.522583999633788,29.02406282893947,29.02406282893947
2013-04-02,41.220001220703125,40.52000045776367,41.220001220703125,40.709999084472656,5510700.0,31.897125244140625,30.59543342590332,29.589810256958007,29.07040254531368,29.07040254531368
2013-04-03,41.45000076293945,40.349998474121094,40.75,40.56999969482422,4122100.0,31.78742790222168,30.773031361897786,29.640739135742187,29.113529931931268,29.113529931931268
2013-04-04,41.779998779296875,40.619998931884766,40.77000045776367,41.599998474121094,20687600.0,32.594459533691406,31.004431406656902,29.72191207885742,29.16791945695877,29.16791945695877
2013-04-05,41.5,41.09000015258789,41.310001373291016,41.310001373291016,14089800.0,32.36722946166992,31.200311152140298,29.77691516876221,29.217139610877403,29.217139610877403
2013-04-08,41.869998931884766,41.06999969482422,41.27000045776367,41.77000045776367,16449200.0,32.7276611328125,31.37111930847168,29.844454803466796,29.270329330906723,29.270329330906723
2013-04-09,43.560001373291016,41.79999923706055,41.959999084472656,42.54999923706055,8673900.0,33.33879470825195,31.60042978922526,29.922023315429687,29.331052694747697,29.331052694747697
2013-04-10,43.77000045776367,42.5,42.650001525878906,43.619998931884766,7809200.0,34.177162170410156,31.875183868408204,30.027485122680662,29.402319010566263,29.402319010566263
2013-04-11,43.709999084472656,43.11000061035156,43.41999816894531,43.20000076293945,6494100.0,34.161354064941406,32.11231931050619,30.126049194335938,29.471290533093438,29.471290533093438
2013-04-12,43.290000915527344,42.619998931884766,42.970001220703125,43.09000015258789,4199800.0,34.074371337890625,32.373430506388345,30.22882827758789,29.537048830304826,29.537048830304826
2013-04-15,43.029998779296875,41.40999984741211,42.869998931884766,41.439998626708984,7152500.0,32.769596099853516,32.52248369852702,30.309272994995116,29.582577665087204,29.582577665087204
2013-04-16,42.529998779296875,41.130001068115234,41.66999816894531,42.45000076293945,6998000.0,33.568267822265625,32.706499862670896,30.398012313842774,29.63793447282579,29.63793447282579
2013-04-17,42.43000030517578,41.41999816894531,42.13999938964844,42.2400016784668,5046200.0,33.402217864990234,32.832957077026364,30.48186378479004,29.689499998745852,29.689499998745852
2013-04-18,42.63999938964844,41.88999938964844,42.369998931884766,42.31999969482422,5009000.0,33.46546936035156,32.96676432291667,30.56823387145996,29.740526611740524,29.740526611740524
2013-04-19,42.58000183105469,42.20000076293945,42.5099983215332,42.38999938964844,6493200.0,33.52083206176758,33.0713560740153,30.656651268005373,29.790930684407552,29.790930684407552
2013-04-22,44.83000183105469,42.880001068115234,43.0,44.20000076293945,8531300.0,34.952117919921875,33.25360577901204,30.784977378845216,29.858841042769583,29.858841042769583
2013-04-23,46.31999969482422,44.400001525878906,44.61000061035156,45.13999938964844,9378100.0,35.695457458496094,33.506827926635744,30.930834045410155,29.934641255960837,29.934641255960837
2013-04-24,45.34000015258789,43.939998626708984,45.13999938964844,44.31999969482422,5541300.0,35.04701614379883,33.724133809407554,31.069990158081055,30.00018452375363,30.00018452375363
2013-04-25,44.790000915527344,43.7599983215332,44.75,44.2400016784668,5236900.0,34.983760833740234,33.88342056274414,31.214619522094726,30.06326776818384,30.06326776818384
2013-04-26,46.310001373291016,44.75,44.95000076293945,45.84000015258789,10096800.0,36.24897766113281,34.14220377604167,31.38690357208252,30.1405891418457,30.1405891418457
2013-04-29,45.93000030517578,45.04999923706055,45.83000183105469,45.22999954223633,6024700.0,35.76662063598633,34.344801076253255,31.529168968200683,30.21004632078571,30.21004632078571
2013-04-30,46.22999954223633,45.0099983215332,45.04999923706055,46.04999923706055,6798600.0,36.41505432128906,34.54988505045573,31.66857593536377,30.28571715006014,30.28571715006014
2013-05-01,46.09000015258789,45.54999923706055,45.7400016784668,45.54999923706055,6398100.0,36.01966857910156,34.67271881103515,31.790516319274904,30.354800902217267,30.354800902217267
2013-05-02,45.68000030517578,43.86000061035156,45.68000030517578,43.9900016784668,9649400.0,34.786067962646484,34.7143664042155,31.88120319366455,30.407554081508092,30.407554081508092
2013-05-03,44.77000045776367,43.83000183105469,44.310001373291016,44.68000030517578,4641200.0,35.331695556640625,34.798188018798825,31.98013854980469,30.46548515768612,30.46548515768612
2013-05-06,44.95000076293945,44.150001525878906,44.95000076293945,44.59000015258789,4085700.0,35.26051330566406,34.96424916585286,32.08266483306885,30.52124129894168,30.52124129894168
2013-05-07,45.0,44.41999816894531,44.5,44.90999984741211,3745600.0,35.51357650756836,35.093936411539715,32.20733303070068,30.578624462259228,30.578624462259228
2013-05-08,45.04999923706055,43.38999938964844,45.0099983215332,43.4900016784668,6973200.0,34.39067840576172,35.15983378092448,32.31393096923828,30.621943257071756,30.621943257071756
2013-05-09,44.45000076293945,43.25,43.34000015258789,44.2400016784668,5046900.0,34.983760833740234,35.26105321248372,32.438031883239745,30.670952443326456,30.670952443326456
2013-05-10,45.0099983215332,44.20000076293945,44.209999084472656,45.0099983215332,4455800.0,35.592647552490234,35.399174245198566,32.57133338928222,30.72563794453939,30.72563794453939
2013-05-13,44.790000915527344,44.16999816894531,44.790000915527344,44.540000915527344,3738400.0,35.220977783203125,35.41709823608399,32.68325458526611,30.775037283425803,30.775037283425803
2013-05-14,45.52000045776367,44.09000015258789,44.09000015258789,45.349998474121094,5760300.0,35.861515045166016,35.42816874186198,32.801248474121095,30.830325085183848,30.830325085183848
2013-05-15,46.93000030517578,45.47999954223633,45.720001220703125,46.029998779296875,6702500.0,36.399227142333984,35.51831614176432,32.941436004638675,30.890205752465032,30.890205752465032
2013-05-16,46.900001525878906,46.0099983215332,46.060001373291016,46.209999084472656,4605300.0,36.54157638549805,35.622170511881514,33.08086616516113,30.950326716646234,30.950326716646234
2013-05-17,47.34000015258789,45.849998474121094,46.029998779296875,47.16999816894531,5244800.0,37.30071258544922,35.6922861735026,33.239396743774414,31.017172883686268,31.017172883686268
2013-05-20,47.13999938964844,46.06999969482422,47.119998931884766,46.2599983215332,3537800.0,36.58111572265625,35.746585845947266,33.38588600158691,31.075130621592205,31.075130621592205
2013-05-21,46.959999084472656,46.16999816894531,46.189998626708984,46.540000915527344,4708800.0,36.802528381347656,35.77241744995117,33.53163223266601,31.13417595932164,31.13417595932164
2013-05-22,48.0,45.849998474121094,46.459999084472656,46.7599983215332,5203500.0,36.97650146484375,35.83620630900065,33.688693084716796,31.19379152570452,31.19379152570452
2013-05-23,46.95000076293945,46.02000045776367,46.119998931884766,46.59000015258789,3306200.0,36.84205627441406,35.97327219645182,33.84306503295898,31.250844704984413,31.250844704984413
2013-05-24,46.47999954223633,45.310001373291016,46.25,45.439998626708984,4511700.0,35.93268966674805,36.01333847045898,33.97313816070557,31.297663154602052,31.297663154602052
2013-05-28,46.040000915527344,44.70000076293945,45.88999938964844,45.38999938964844,6181800.0,35.89313507080078,36.05551325480143,34.087690086364745,31.384659423828126,31.343162876544614
2013-05-29,45.18000030517578,43.790000915527344,44.88999938964844,43.880001068115234,6908400.0,34.69908142089844,36.00121358235677,34.18368896484375,31.46196060180664,31.37606403874416
2013-05-30,45.119998931884766,44.06999969482422,44.06999969482422,44.54999923706055,4852200.0,35.2288932800293,36.05709457397461,34.287149810791014,31.54796688079834,31.41347014788285
2013-05-31,44.689998626708984,42.68000030517578,44.27000045776367,42.689998626708984,9308800.0,33.75806427001953,35.975381469726564,34.35022464752197,31.618722801208495,31.436014322134163
2013-06-03,43.58000183105469,42.75,42.880001068115234,43.36000061035156,7176800.0,34.287864685058594,35.88839594523112,34.43282787322998,31.700583972930907,31.463174801781065
2013-06-04,44.470001220703125,43.380001068115234,43.41999816894531,43.630001068115234,4528400.0,34.50138854980469,35.840423329671225,34.512179679870606,31.783109188079834,31.491837195630342
2013-06-05,43.900001525878906,42.689998626708984,43.4900016784668,43.040000915527344,4801300.0,34.03483581542969,35.71864471435547,34.57671588897705,31.86019468307495,31.51560353787146
2013-06-06,43.56999969482422,42.650001525878906,43.220001220703125,43.5,4261300.0,34.39858627319336,35.58526865641276,34.63458042144775,31.938958873748778,31.542297822457773
2013-06-07,44.27000045776367,43.5,43.720001220703125,44.0,5463200.0,34.79397201538086,35.46876169840495,34.70129264831543,32.01979639053345,31.572129695787343
2013-06-10,44.33000183105469,43.220001220703125,44.33000183105469,43.91999816894531,4702700.0,34.730712890625,35.297428385416666,34.75686779022217,32.09600542068481,31.600844088467685
2013-06-11,44.04999923706055,43.04999923706055,43.310001373291016,43.59000015258789,3574800.0,34.46975326538086,35.156670888264976,34.80189540863037,32.16223970413208,31.626690117088526
2013-06-12,44.0,42.720001220703125,43.90999984741211,42.77000045776367,3742600.0,33.821327209472656,34.957924143473306,34.84037944793701,32.21509485244751,31.64628509112767
2013-06-13,43.20000076293945,40.099998474121094,42.41999816894531,43.150001525878906,6096500.0,34.121822357177734,34.76761220296224,34.887067337036136,32.26390323638916,31.66819250056174
2013-06-14,43.5,42.5,42.97999954223633,43.209999084472656,4078500.0,34.169254302978516,34.58942540486654,34.918563232421874,32.32023765563965,31.69013163917943
2013-06-17,43.5,42.68000030517578,43.400001525878906,43.0099983215332,3457700.0,34.011104583740234,34.46131973266601,34.95144073486328,32.36417795181274,31.710314012610393
2013-06-18,43.560001373291016,42.630001068115234,42.970001220703125,43.540000915527344,3644900.0,34.43021774291992,34.363791910807294,34.98549186706543,32.41497333526611,31.73376145856134
2013-06-19,43.83000183105469,43.0099983215332,43.560001373291016,43.040000915527344,3663300.0,34.03483581542969,34.31950887044271,34.99941268920898,32.46071800231934,31.753428760756794
2013-06-20,42.779998779296875,40.90999984741211,42.650001525878906,41.060001373291016,7474900.0,32.46910858154297,34.13552322387695,34.96525161743164,32.49636837005615,31.759493843983794
2013-06-21,42.709999084472656,41.20000076293945,41.65999984741211,42.619998931884766,9825700.0,33.70270538330078,34.131832631429035,34.956078643798826,32.54106391906738,31.775823352717552
2013-06-24,42.400001525878906,41.31999969482422,42.06999969482422,41.88999938964844,6042400.0,33.12543869018555,34.05433756510417,34.93709999084473,32.58296413421631,31.787070147196452
2013-06-25,42.77000045776367,41.61000061035156,42.150001525878906,42.630001068115234,4686900.0,33.710609436035156,34.00161895751953,34.95592025756836,32.63259662628174,31.802967166112474
2013-06-26,43.61000061035156,43.029998779296875,43.099998474121094,43.380001068115234,4733700.0,34.3036994934082,34.0195432027181,34.97062889099121,32.68432060241699,31.823464972073914
2013-06-27,43.97999954223633,42.7400016784668,43.560001373291016,43.130001068115234,5163900.0,34.105995178222656,34.00003712972005,34.98470443725586,32.73328411102295,31.842022128221465
2013-06-28,42.970001220703125,41.31999969482422,42.529998779296875,41.34000015258789,10753100.0,32.69051742553711,33.859806823730466,34.96920539855957,32.76871963500977,31.848864832232074
2013-07-01,41.93000030517578,41.06999969482422,41.400001525878906,41.61000061035156,4588200.0,32.904029846191406,33.73802795410156,34.95686935424805,32.80676031112671,31.85730615234375
2013-07-02,42.56999969482422,41.58000183105469,41.58000183105469,42.209999084472656,4365900.0,33.37849044799805,33.665277099609376,34.92539680480957,32.85518709182739,31.8693790435791
2013-07-03,42.310001373291016,41.61000061035156,41.880001068115234,42.22999954223633,2417500.0,33.39430618286133,33.63680903116862,34.87937377929688,32.90510391235352,31.881386343888412
2013-07-05,42.83000183105469,42.310001373291016,42.45000076293945,42.720001220703125,2743700.0,33.78178405761719,33.614139811197916,34.85406913757324,32.96202964782715,31.896233201026917
2013-07-08,43.689998626708984,42.81999969482422,42.900001525878906,43.68000030517578,3978300.0,34.54092788696289,33.63891805013021,34.8452124786377,33.029916000366214,31.91673471022022
2013-07-09,44.22999954223633,43.25,44.0,43.31999969482422,3805700.0,34.25624084472656,33.655260467529295,34.80535774230957,33.09613065719604,31.93473091125488
2013-07-10,44.119998931884766,43.36000061035156,43.36000061035156,43.90999984741211,3080100.0,34.72279739379883,33.67476577758789,34.78448127746582,33.156825122833254,31.95601386150331
2013-07-11,44.11000061035156,43.33000183105469,43.939998626708984,43.779998779296875,4061400.0,34.93827819824219,33.73499526977539,34.75494575500488,33.21176084518433,31.97860677314527
2013-07-12,45.11000061035156,43.79999923706055,43.93000030517578,45.04999923706055,5693900.0,35.951786041259766,33.96717376708985,34.753588104248045,33.272052211761476,32.00848030147696
2013-07-15,44.970001220703125,44.540000915527344,44.95000076293945,44.619998931884766,3265800.0,35.60863494873047,34.09423573811849,34.77003944396973,33.32562131881714,32.03534712720273
2013-07-16,44.77000045776367,43.70000076293945,44.540000915527344,43.810001373291016,3714500.0,34.96221923828125,34.216687774658205,34.76264991760254,33.37139423370361,32.057027661358866
2013-07-17,44.150001525878906,43.7400016784668,43.970001220703125,43.959999084472656,3645400.0,35.0819206237793,34.308108520507815,34.75907806396484,33.42087144851685,32.079269521376666
2013-07-18,44.560001373291016,43.810001373291016,43.959999084472656,44.31999969482422,3043700.0,35.36922073364258,34.37914326985677,34.75619094848633,33.48176198959351,32.10328376380196
2013-07-19,44.90999984741211,44.119998931884766,44.4900016784668,44.52000045776367,4317900.0,35.52882385253906,34.4739985148112,34.778953857421875,33.54644241333008,32.12810651806817
2013-07-22,45.099998474121094,43.79999923706055,44.29999923706055,44.970001220703125,3810500.0,35.887935638427734,34.68715972900391,34.79703735351563,33.61753461837768,32.15515564843047
2013-07-23,45.09000015258789,44.22999954223633,44.91999816894531,44.310001373291016,3535100.0,35.36124038696289,34.850973765055336,34.79240921020508,33.681871299743655,32.178056253705705
2013-07-24,44.369998931884766,43.38999938964844,44.279998779296875,43.63999938964844,3088100.0,34.826541900634766,34.94751052856445,34.78452049255371,33.73388753890991,32.19683983985414
2013-07-25,44.43000030517578,43.349998474121094,43.40999984741211,44.2400016784668,4088500.0,35.30537414550781,35.07491505940755,34.77339767456055,33.78732307434082,32.21873092651367
2013-07-26,45.119998931884766,44.16999816894531,45.0099983215332,44.790000915527344,4491100.0,35.74429702758789,35.2057492574056,34.760299072265624,33.85086753845215,32.24338523491279
2013-07-29,45.45000076293945,44.470001220703125,44.720001220703125,45.060001373291016,4326200.0,35.95976257324219,35.30033823649089,34.74866279602051,33.91476448059082,32.26919341087341
2013-07-30,45.22999954223633,44.20000076293945,45.08000183105469,44.70000076293945,3619700.0,35.67247009277344,35.394753519694014,34.71609794616699,33.9777473449707,32.29266428454169
2013-07-31,45.90999984741211,44.810001373291016,44.84000015258789,45.47999954223633,6020600.0,36.2949333190918,35.49956258138021,34.7103742980957,34.048130149841306,32.320077086148196
2013-08-01,45.900001525878906,45.040000915527344,45.13999938964844,45.25,3652400.0,36.111392974853516,35.5777702331543,34.69655158996582,34.11409191131592,32.34586835069721
2013-08-02,45.41999816894531,44.810001373291016,45.11000061035156,45.31999969482422,3190700.0,36.167259216308594,35.59213511149088,34.68036674499512,34.18452991485596,32.37168855924864
2013-08-05,45.369998931884766,44.47999954223633,45.04999923706055,44.709999084472656,2953500.0,35.680450439453125,35.59692281087239,34.6571346282959,34.25009983062744,32.39389501482048
2013-08-06,44.9900016784668,44.41999816894531,44.41999816894531,44.880001068115234,4980600.0,35.81612014770508,35.653849538167314,34.65480323791504,34.3139706993103,32.41670984903971
2013-08-07,44.86000061035156,44.220001220703125,44.70000076293945,44.56999969482422,3299400.0,35.568721771240234,35.686302947998044,34.64831497192383,34.368002529144285,32.43758410018012
2013-08-08,45.18000030517578,44.61000061035156,44.86000061035156,45.060001373291016,2892400.0,35.95976257324219,35.72567240397135,34.673528594970705,34.42860877990723,32.46075632697657
2013-08-09,45.0,44.470001220703125,44.900001525878906,44.709999084472656,3290800.0,35.680450439453125,35.73578084309896,34.68255973815918,34.484854774475096,32.4818000793457
2013-08-12,45.20000076293945,44.38999938964844,44.709999084472656,45.040000915527344,3826400.0,35.94379806518555,35.739505004882815,34.7262744140625,34.538249530792235,32.50428058574726
2013-08-13,45.18000030517578,44.68000030517578,45.119998931884766,44.93000030517578,2791800.0,35.856021881103516,35.77249043782552,34.7576375579834,34.59523271560669,32.525904723136655
2013-08-14,45.22999954223633,44.45000076293945,44.849998474121094,44.58000183105469,2990500.0,35.57670211791992,35.82250111897786,34.779143829345706,34.645661754608156,32.545461116692955
2013-08-15,44.619998931884766,43.130001068115234,44.599998474121094,43.209999084472656,4363100.0,34.48339080810547,35.76770222981771,34.78811492919922,34.68241540908814,32.55780461791215
2013-08-16,43.13999938964844,42.41999816894531,42.939998626708984,43.0,6093300.0,34.3157958984375,35.67246882120768,34.7864591217041,34.710519771575925,32.56893114500408
2013-08-19,43.810001373291016,42.95000076293945,43.0099983215332,43.369998931884766,3326900.0,34.61106872558594,35.5825558980306,34.7828010559082,34.74204685211182,32.581774777586354
2013-08-20,43.47999954223633,42.849998474121094,43.290000915527344,42.970001220703125,2803000.0,34.2918586730957,35.49051513671875,34.77402397155762,34.76544588088989,32.59246280193329
2013-08-21,42.880001068115234,42.25,42.81999969482422,42.310001373291016,4118800.0,33.76515579223633,35.32186330159505,34.75993202209472,34.78091371536255,32.59974660932647
2013-08-22,43.099998474121094,42.290000915527344,42.400001525878906,42.91999816894531,4077700.0,34.251953125,35.19790064493815,34.76854454040527,34.80446199417114,32.60994541497878
2013-08-23,43.5,42.849998474121094,43.0099983215332,43.43000030517578,2738100.0,34.658958435058594,35.097347259521484,34.77928726196289,34.83317729949951,32.62251604700381
2013-08-26,43.7400016784668,43.189998626708984,43.43000030517578,43.45000076293945,3493400.0,34.674922943115234,35.030312093098956,34.78940063476563,34.85398193359375,32.63503072319961
2013-08-27,43.09000015258789,42.599998474121094,43.02000045776367,42.630001068115234,4473000.0,34.02052688598633,34.910605875651044,34.78958908081054,34.87051490783691,32.643427669640744
